""	CD93	CD68	CCR1	TLR4	GPR84	ITGB2	C3AR1	TREM2	LAIR1	CD33	NRP1	PLXDC2	CD4	HAVCR2	CD163	VSIR	LILRB2	LILRB1	LRP1	ITGB1	TLR1	RHBDF2	TNFRSF1B	TFRC	HLA.DPB1	PLAUR	ADRB2	SCARB1	PTGER4	C5AR1	PTPRC	ITGAM	ITGAX	FPR1	ABCA1	CD81	ADORA3	TMIGD3	CD44	CD46	ENG	AXL	MERTK	IL2RA	SORL1	TLR2	CD74	SIGIRR	SDC2	ITGAV	STAB1	UNC5B	TNFRSF1A	SORT1	C1QBP	GPNMB	TNFRSF14	CD69	IL6R	CD47	PTPRJ	ADGRE2	ADCY7	ITGA4	CD40	CXCR4	ALOX5	TRPM2	ITGB5	PLXND1	SLC1A5	ST14	PECAM1	CD63	ITGA6	TSPAN14	CANX	FPR3	APLP2	PLXNB2	ITGA5	IGF2R	TLR7	KCNQ3	THBD	SIRPA	NOTCH2	PILRA	NRP2	TRADD	CCRL2	LPP	NCSTN	CD9	TREM1	SDC3	RAMP1	CD82	RACK1	MCFD2	RPSA	EDNRB	LRP10	RXRA	SMAP1	ATP5F1B	CADM1	LAMP1	PTPRA	NCL	PTPRZ1
CD69	-0.0939289176209989	-0.146939265217444	-0.170479938662901	-0.344548070940517	0.178434589920539	0.256219924035083	0.198471328094884	0.33235226274276	0.0878588672834594	0.0567973782432735	-0.247202326429131	0.527500416412823	0.182953815296868	0.569232825583476	-0.210879448917796	0.564930781259608	-0.301328211663991	0.208369380122508	-0.0673003981885613	0.138491017817031	0.43056913632005	0.567092821843676	0.33305671253538	0.305624557835286	0.357704147819695	0.0501735236780263	0.328833662073568	0.157271421754891	0.639098954873325	-0.193491938050074	0.513828558070213	-0.302055144485641	0.178165079780735	0.353603849613131	-0.250255192258999	0.114565581862491	0.053093347734787	0.0674453096077004	-0.276083978562118	0.155375512966659	-0.0304896134931343	0.471032188080628	-0.022411108800169	-0.107516223899724	0.503445168910825	-0.0162088052190695	0.404933450413424	0.347112046878355	-0.195137560203977	0.360937900664255	-0.165973586185561	0.411536248068284	0.114380268077606	0.233078741888456	0.10792289283446	-0.331846759196512	-0.156250769840919	1	0.198891202112049	0.0297112421394626	0.106125059161832	0.482843301640772	0.310491756185842	0.107327313917731	0.012135164018405	0.508555830248134	-0.0763517432394591	0.0533391562292189	-0.141904654222075	-0.106765700997902	0.183946923902313	-0.048223148243226	0.264774697068702	-0.0430584255388766	0.639909753335165	0.273875384194197	-0.0562882222428137	-0.32205816084803	-0.0962447730117509	0.0463945243703698	-0.0360894967758606	-0.172243343986855	0.338664420285549	0.456677771677901	-0.318730309663931	0.0381192507334088	-0.141965111268492	0.00102205742964315	0.131603071744493	0.044086352105953	0.315023179935795	0.209444006813655	-0.0982295786193798	0.0806175148621661	-0.338218938691109	-0.138528893612971	0.159658086175079	-0.267262354050579	0.40465336629679	-0.0639564857688949	0.27779578891715	-0.0858395077342633	0.139997149360435	-0.0264154358673948	0.144781825123428	0.117740118021315	0.264210937129284	-0.20833599855655	0.179610076664331	0.0994177072091057	0.0641018210136754
IL6R	0.363599782125503	0.663410089069824	0.5605698024997	0.302525398572096	0.677697733829734	0.686646876245626	0.684001739092671	0.629868197114142	0.49754710727463	0.497628857540122	0.528072500967268	0.601219587274113	0.594638703464827	0.681359422237485	0.502300111009575	0.0216718201129096	0.26786731825331	0.529591651956169	0.67951702471924	0.641487646218341	0.580945191390671	0.340220097428657	0.369848536630264	0.686269494732084	-0.178940748009387	0.741373578589622	0.67832472982298	0.488250898483298	0.386772964897191	0.57654180480145	0.486129523946932	0.440961990101369	0.718775922429201	0.560179282572561	0.613637883160672	0.739404331845085	0.550986195993684	0.613227601167855	0.529671613958453	0.528565629592704	0.645323053184036	0.4196301296618	0.603686642600057	0.38221072199631	0.455619027092912	0.475496901416901	0.111282769688685	0.0498227535824972	0.51278878834523	0.679305061091097	0.495831705284211	0.555433030382599	0.523730394193383	0.542647155608138	0.437242620683299	0.5598647162938	0.401970269137377	0.198891202112049	1	0.493224399541703	0.641859634360507	0.25882166949885	0.239808545681739	0.175847086589471	0.567457533462359	-0.0744395017019147	0.549456417589187	0.462415384290934	0.487498480362745	0.458323009091567	0.649348849843444	0.625817295044319	0.00920731730794751	0.537722287254962	0.391562501218297	0.647131980546015	0.551337530338225	0.40227123081974	0.662503148585696	0.466578432009217	0.591782586763455	0.589430117692435	0.409897434261259	-0.0159250370965769	0.440732815676009	0.696152219894779	0.207463983651751	0.629909172633656	0.768517896872166	0.381580830726896	0.565016918728639	0.458132009229044	0.5726842436356	0.384094132486328	0.153003370493426	0.412143124369374	0.574735046691341	0.482780614037399	0.257147447571851	0.556697146102921	0.368667912176824	0.38094396064317	0.611533803472908	0.614060508997331	0.411904833069947	0.35184541012594	0.247818769482343	0.648380255648578	0.349895369655305	0.486360922842004	0.190379453676194
CD47	0.817196682524756	0.742166504773092	0.73939700508137	0.465565859497256	0.270455604619314	0.741967014751281	0.572837791216213	0.538330819189125	0.782098345748565	0.790957735980379	0.736884050014552	0.141739664101276	0.806049406440136	0.301539041661541	0.766097418395104	0.148640808479199	0.713652680812903	0.755700166789301	0.644751546295327	0.728175984162785	0.529909424741744	-0.20176607152862	0.598338264128728	0.047458725074167	0.343816358846841	0.241713853285368	0.179181929711419	0.254692897215539	0.287169905483669	0.669566004419511	0.713917391525311	0.740402274814106	0.228899604377843	0.623841720289647	0.402430260197013	0.732004223662014	0.757810794682371	0.0426701952667027	0.798441578498691	0.647449456683902	0.856452865688764	0.311133537404849	0.411579240073681	0.806688212195053	-0.150918534300989	0.602548625191334	0.568115830556384	0.574146437389611	0.343031942674805	0.374214927740936	0.701800786820331	0.342804463071268	0.783528046161494	0.360693189010344	0.834997554274031	0.370258710097307	0.714747924482573	0.0297112421394626	0.493224399541703	1	0.587829780410482	-0.0116267216206311	0.523524292492136	0.782480055347522	0.746200757550187	-0.0553611023351686	0.779705072751764	0.492618900247931	0.801453167425988	0.559333772459849	0.650284001410718	0.563473978378588	0.257231941424864	0.869092489378967	0.269195284362695	0.303759165551384	0.858015540476581	0.631377758559066	0.803553166958992	0.846627916382995	0.768589293343036	0.690892452837665	0.136128951558405	0.190223613785966	0.746378742228509	0.467718529992489	0.526189152537294	0.380152514927544	0.485952370432434	0.770669815229731	-0.073509357930168	0.65371908672632	0.638908664227126	0.521712522210932	0.214562012462238	0.503115117021045	0.0858346301550098	0.662304559022028	0.723872489515994	0.812717285721323	0.853979245503324	0.621707988226746	0.781853926532044	0.59736979227071	0.80355956986518	0.810921511372109	0.60631566479391	0.740388455668371	0.450603660951807	0.88198754393882	0.215437278428076
PTPRJ	0.574733020822039	0.691792298405178	0.640648814778136	0.350609092701765	0.463359180150808	0.764343235939241	0.698940170615501	0.667486126288476	0.654720043843856	0.717711234184076	0.67442699757585	0.424540856984856	0.741118069343633	0.598112377188997	0.658876067496353	0.0357812579897986	0.528707705556088	0.668057319919923	0.761628215596365	0.722862424875743	0.501720934661099	0.196868866073247	0.476888909578494	0.531562903617884	-0.127929797543201	0.419923519439529	0.444191091702426	0.461762344281003	0.362581444369659	0.593160128723543	0.585699688624603	0.628100919957628	0.5063350192593	0.652574963244025	0.56590363274273	0.814222725639869	0.712313411382581	0.452681690699466	0.627840185990168	0.639639378005226	0.750196028840742	0.440430040589614	0.633799394251094	0.539495875495363	0.257392625463678	0.6336666390217	0.279254579439238	0.252670871271662	0.418018962772317	0.723359239115859	0.718946522775898	0.486012088930429	0.672793436957115	0.469644108828	0.59514045938507	0.479130473999531	0.486512909094811	0.106125059161832	0.641859634360507	0.587829780410482	1	0.203122107796259	0.270892153408114	0.422600834213502	0.501124341405047	-0.24560215101292	0.671373001864193	0.620270030938568	0.668829556332731	0.610327255979033	0.624333569130023	0.609280828347337	0.0846396219296375	0.694242754737407	0.423211943710646	0.548837179456465	0.731535628192841	0.53842316245273	0.788761252311676	0.593186987101832	0.645450850195103	0.594672382072953	0.370916878932473	-0.0202613593122577	0.479082208001669	0.671435947877815	0.411937634625056	0.533962550199114	0.621821336859735	0.618783726780006	0.255494882508906	0.557285358217338	0.589019301318931	0.447115402561906	0.155480501359805	0.57424084570373	0.451125544115079	0.5905742410713	0.430156417463456	0.733541769030451	0.550566949387241	0.562191920133908	0.646540235982574	0.58090125144024	0.565676663112034	0.578187347292171	0.432867032037069	0.702526503861931	0.395532054246929	0.624488841107108	0.258324341507395
ADGRE2	-0.0398979733345624	-0.0352979605165936	-0.109402979710806	-0.125752259105363	0.331956167391192	0.257878898013433	0.402326666582532	0.407398305525541	0.203165310779326	0.113565228566799	-0.118134735164208	0.626406022659701	0.260034956145784	0.552621609041369	-0.0230841669006226	0.54100894307862	-0.130258083665239	0.290043360995422	0.0365288512175918	0.111198725643246	0.250551719674927	0.638862280488563	0.410064784408258	0.442849958213359	0.15024444262233	0.22068505445674	0.35252857088975	0.399396003145966	0.366956757291123	0.00208580355169921	0.412719047576725	-0.192103767405945	0.219856623331813	0.468142482140754	-0.094518369677644	0.205376111282305	0.12220772418373	0.0577398735988636	-0.162291717854737	0.327895943140199	0.11113596362449	0.445574359720484	0.171843128857546	-0.0427729160360903	0.552276462449329	0.137336360084725	0.320497901644016	0.0729060467439873	-0.108386286806744	0.411059295977988	0.0347066639475761	0.505522841149806	0.15493690752722	0.227397745464654	0.0887357600039626	-0.249274926588351	-0.111734705199351	0.482843301640772	0.25882166949885	-0.0116267216206311	0.203122107796259	1	0.284640416353119	0.0932707582927308	-0.0438724694613531	0.281547607055565	0.0671023284772038	0.253843621841916	-0.0219021341101219	0.0857954271421898	0.197236299180955	0.000764577096589592	0.150183600715886	0.0200862442688177	0.352946073382634	0.361434453797886	0.00758629708397025	-0.133883677716173	0.0423152483273691	-0.0123859396865692	-0.0560094130215342	-0.139830195748083	0.191619545716967	0.302124476385475	-0.260078897102873	0.245739092767639	-0.150201562781536	0.185921917896025	0.132488860227519	-0.0571054397376861	0.294548890346633	0.16710966726386	-0.0457832260689638	0.0750075589166101	-0.30286195162216	-0.0266608883667137	0.205100093081386	-0.270770829303175	0.252562863731271	-0.0144262732758226	0.113221841149006	0.024187463174343	0.138497562099767	0.109972847434938	0.149575484737963	0.0774007554451803	0.217131797691524	-0.0848946959549482	0.135030033125533	0.0588363408745018	0.0947700491956969
ADCY7	0.575961996433269	0.372513131139566	0.419648416848684	0.358841309735348	0.286281828980293	0.541331872976627	0.521283416269862	0.571798526354807	0.630864196807838	0.579811015261366	0.393136942379289	0.419135878667249	0.667002853953986	0.359390891573249	0.514876860241703	0.528416676656517	0.395586113197728	0.653400944892726	0.344424229264399	0.376228176634863	0.455855989660134	0.192778632664437	0.623571096494889	0.125521909852991	0.512943164767062	0.0522347862303107	0.145002975905734	0.27358563841511	0.378983072168074	0.420707135033249	0.641212589111242	0.308954257151147	-0.0087123704060386	0.687325542882961	0.133788430068047	0.490781017680585	0.607457130671321	-0.0295904443009352	0.323357988920932	0.463499283041922	0.498917379825398	0.553155347885279	0.434757523582096	0.556958903545452	0.0870790193188319	0.441877287229701	0.721918973473086	0.383965234223739	-0.0952614826602072	0.294900080519414	0.493584591573009	0.461937746046385	0.593113960059358	0.216601159212572	0.402971458353111	0.0084385438138103	0.346104220003758	0.310491756185842	0.239808545681739	0.523524292492136	0.270892153408114	0.284640416353119	1	0.639955935443102	0.323363889132548	0.201393525854755	0.490318765163678	0.481200645172886	0.526413257323043	0.3451344478511	0.318135552635951	0.394203757556572	0.139198669878495	0.399740076138894	0.319705741909185	0.376292808109221	0.432220098235491	0.384996149282084	0.413249934633936	0.572067824050101	0.251469471657148	0.249632602392908	0.273845600224836	0.505086036836141	0.331486515525016	0.30420024047268	0.244313291381823	0.309381792514466	0.195470679329754	0.307552622958645	-0.0542886080718281	0.363069624659082	0.228435682698187	0.282649348781816	-0.166313890447669	0.247556831633882	-0.0507482132895666	0.128144132036091	0.629818171697694	0.282082433799854	0.577058709836769	0.24162423260746	0.446528223297443	0.244970905095848	0.505435610421975	0.388965278379623	0.454691428242275	0.316160741344989	0.148869309220227	0.399162564712354	-0.00160259458095389
ITGA4	0.833486254486989	0.523012082535412	0.538864663584943	0.404731102140831	0.0103836547600317	0.611862866469588	0.426230758459459	0.441634894442201	0.7694877783335	0.770843068522173	0.593830036663916	0.0173489323206625	0.748279972215284	0.171209446267389	0.682292779161783	0.374343798333498	0.715167559722165	0.730751300308521	0.403358609698096	0.490241960289196	0.424693361871779	-0.200703446681255	0.661032786611473	-0.187538285325588	0.617473089420459	-0.128860052037501	-0.0723838701097298	0.0881712327042246	0.332809072958158	0.50111305585356	0.762706050518631	0.599200970699281	-0.126761797796543	0.611481797514903	0.071739775631459	0.520519659969425	0.657864958556837	-0.318027177016594	0.604198586486351	0.576987751924885	0.705510465451209	0.268291890415476	0.260099620139439	0.809012503334652	-0.296308201308702	0.602518971411535	0.7878454730531	0.65433783393974	0.00908602817450661	0.166767944797515	0.665239675467521	0.210245164922794	0.687780491695816	0.108352634166305	0.717420140604612	0.0316367392820035	0.646571976948034	0.107327313917731	0.175847086589471	0.782480055347522	0.422600834213502	0.0932707582927308	0.639955935443102	1	0.607015881076685	0.0556801358949513	0.65099443431866	0.435989566454874	0.740655200723591	0.413235624179061	0.476756288056645	0.287827139596487	0.29196882632536	0.705703350681019	0.235524604790918	0.160054925632001	0.721954671500408	0.521756228128339	0.595925717131802	0.663232405968594	0.511227134441821	0.417647425406794	0.00149965870056941	0.393008552533932	0.575550841341925	0.216066422746436	0.439278406414473	0.169208748052498	0.129935582854855	0.729505137661039	-0.386631131541187	0.497212569674724	0.378624828736856	0.396450370507408	0.0366255957787229	0.306199383134934	-0.259573698053727	0.380988609399373	0.810051476968664	0.63545331949623	0.853607809512439	0.54902084320265	0.592529060778162	0.38951102014586	0.796243157431307	0.751917185992627	0.645705502685674	0.522541160846595	0.257091338832084	0.736334037834223	0.0649942656570749
CD40	0.664175907507894	0.723227808161952	0.693651096510314	0.407197844076697	0.224125002015614	0.650330341685906	0.534909848352242	0.469436914652815	0.667975135368967	0.67487931096004	0.658444175292085	0.170685308144289	0.679315297942528	0.371540776352439	0.67025644480669	0.0747754916569115	0.52865590213371	0.619581357067101	0.580065196543069	0.554896061535072	0.569478964251415	-0.129305394886742	0.376615586988898	0.129658246844971	0.226266309128777	0.322649028695115	0.275259800380898	0.129643396560237	0.35521516825241	0.540715778123261	0.588509999503445	0.655075947650236	0.381071115222469	0.519375530353232	0.406887932341886	0.63827222691398	0.645596355189122	0.12339718271412	0.67499729350125	0.516168532405144	0.752766656708167	0.261525025097428	0.244080984205683	0.730685037113588	-0.0811593849370254	0.584477013339939	0.407799882805417	0.454733422905544	0.273020252905764	0.27327477473623	0.59164786737621	0.239759852435661	0.639892555597115	0.241928108889548	0.681266890976566	0.47855370032751	0.70435984270086	0.012135164018405	0.567457533462359	0.746200757550187	0.501124341405047	-0.0438724694613531	0.323363889132548	0.607015881076685	1	-0.134509872429951	0.669796281615562	0.297594867847438	0.657778202126507	0.340029621209715	0.721683717037445	0.462629270832733	0.190848474848549	0.74885822992291	0.237776289954852	0.26896547977691	0.724401852171771	0.45212412633646	0.67901625198795	0.634707529474526	0.64269234055283	0.708255290671701	0.146019873242063	0.121992508799443	0.686352921184955	0.390381782412987	0.349756085808746	0.503766162320099	0.53066184844418	0.658717129452794	0.0163123431959128	0.445928031858489	0.526734851006323	0.330178731991982	0.207111190351286	0.29602828556284	0.0378537265545691	0.565564784057384	0.526959731443808	0.691949648840032	0.687143770822388	0.543267805537086	0.737821408092988	0.568041519222567	0.688819445264971	0.664506765785276	0.410840330202292	0.764664157525565	0.281513792156912	0.709765705479114	0.0501566566020566
CXCR4	-0.307147965737962	-0.315249929854036	-0.418744018576994	-0.20780376070924	-0.135942433004289	-0.0515222212586846	-0.0805285037920918	-0.0657620807564151	-0.176517944953325	-0.20662509724493	-0.45423305081766	0.191951893907785	-0.154033678609623	0.0717398239090813	-0.366119659538501	0.441230919553835	-0.345737148699665	-0.134968066898913	-0.327098582592229	-0.02491037324313	0.0234556419505622	0.136802514834293	0.222084968517857	-0.130828311779455	0.565736742423005	-0.209563477139683	0.0284247522600309	0.119448311965227	0.222241962857433	-0.27789262496482	0.291581896392769	-0.497519669011003	-0.234390918694998	-0.0290773813980322	-0.209733105835002	-0.183057422220315	-0.15993505466384	-0.266371398738467	-0.370103889068645	0.0994182937167901	-0.259770918003359	0.173853478935615	-0.258164399755986	-0.207221033149874	0.158731951354798	-0.280984984415394	0.329383229026639	0.414209765518756	-0.118731934704857	-0.0750983203070395	-0.406164501314003	-0.0112025520626691	-0.102504925328882	0.0772620351655066	-0.0543666162131421	-0.218833599318804	-0.0303202069023437	0.508555830248134	-0.0744395017019147	-0.0553611023351686	-0.24560215101292	0.281547607055565	0.201393525854755	0.0556801358949513	-0.134509872429951	1	-0.342715272527886	-0.218472426243535	-0.301615409756113	-0.124142394360379	-0.0592368752438284	-0.226770650229071	0.421366086789926	-0.18356410496937	0.253109414977468	-0.0393392366092619	-0.238458009276959	-0.412583043502569	-0.283927995709733	-0.205657847690597	-0.205937969461175	-0.307918419406439	0.038259750072301	0.345980078199823	-0.391502572367617	-0.207287675914156	-0.142223092790403	-0.0439575246105037	-0.286113515727958	-0.166162789826978	-0.0299429971791626	0.0440603773789165	-0.159648225126463	0.0557813015451266	-0.376218196371681	-0.225014301776986	-0.0094366239124226	-0.293876350663863	0.285094858850981	-0.199176229711099	0.0872348695031336	-0.190864473778174	0.027488633923866	-0.235225223815757	0.0460321573977402	-0.0331036964024813	0.300587984518046	-0.324648774398592	0.0926467401120251	-0.062549759365865	-0.000383747623236195
ALOX5	0.82996280945935	0.808278882986483	0.799453993639461	0.541568507741488	0.375385006289723	0.730228162358401	0.703432257478115	0.631100722909638	0.825981825740847	0.770421830509163	0.809108927250188	0.241569821951364	0.816468433289963	0.395909234626612	0.863876982830012	0.116217996720085	0.711641109102595	0.803957329253393	0.725330634337941	0.57120745453413	0.527348305150426	-0.0372256179437603	0.569151489471521	0.239943879091548	0.0848985386740174	0.374193085853371	0.292955152785336	0.252578737979039	0.293066638865353	0.768396444356669	0.587226666639476	0.801346129052528	0.396133889598963	0.7124626953403	0.458378682381251	0.770035989442693	0.767730230511988	0.193591492490335	0.812515516371634	0.563736500567452	0.82677387503476	0.286516311332694	0.581547626995913	0.787890627121665	-0.055637147452462	0.7272030879313	0.424655400867608	0.258973029794412	0.242612479099701	0.421674016688687	0.85048532052809	0.353618214628991	0.721244533561705	0.312469747925917	0.604238527844887	0.435146541567323	0.607417004707738	-0.0763517432394591	0.549456417589187	0.779705072751764	0.671373001864193	0.0671023284772038	0.490318765163678	0.65099443431866	0.669796281615562	-0.342715272527886	1	0.628075027856309	0.830438794990209	0.495779415174509	0.575339288251187	0.573725052606221	-0.0130266092370868	0.761492886836563	0.153727338117467	0.389698429635094	0.824763139644476	0.715451507598035	0.842871528684439	0.734189913825795	0.645580766360172	0.683063543561143	0.191764345430709	0.15051752978848	0.770665006784329	0.52307363648645	0.414788352204404	0.471597953929825	0.529179126539623	0.682563426480204	-0.00151295702762256	0.496721792900189	0.548884150662385	0.370907468721985	0.28788091039412	0.487129736957173	0.0771762044283789	0.597424922919894	0.49298078009662	0.712801286055742	0.622050425194913	0.544604188777119	0.632231273191994	0.654338678623457	0.728504770702706	0.566106249127282	0.383632825406796	0.790660234690394	0.270435467268508	0.657236112731486	0.111845616033627
TRPM2	0.582077050202588	0.591253196820281	0.560883716896916	0.397863543311117	0.449343814419226	0.644390978131499	0.712461529997943	0.660146416691431	0.672068362655167	0.597775989627353	0.618432392019688	0.456442676935427	0.690987128899568	0.434741961309462	0.65916611157052	0.234303851919823	0.558766485522781	0.615834079536224	0.58113058359156	0.510036265377819	0.432551822431962	0.245875662899118	0.535974623055603	0.402294459287515	0.0418469090268356	0.306380280258557	0.233066791237909	0.491231830207828	0.278038516029606	0.612086074849316	0.475064123414902	0.523348207496422	0.22134520232247	0.606603560166783	0.382174428839036	0.686633676604611	0.622050429632542	0.336520965963683	0.512342582836568	0.536905400047153	0.684102985441029	0.445207739599374	0.71212274262505	0.481019707937313	0.18732315228454	0.642269890419434	0.375602576378084	0.103474778772201	0.135780186646072	0.585766074032653	0.731824956021263	0.487562953191901	0.562650845078731	0.392487643296822	0.437428545180088	0.27583627403757	0.402901105463103	0.0533391562292189	0.462415384290934	0.492618900247931	0.620270030938568	0.253843621841916	0.481200645172886	0.435989566454874	0.297594867847438	-0.218472426243535	0.628075027856309	1	0.632748418651073	0.654250786548421	0.477454672191983	0.5830217585615	-0.0322109261114889	0.509977829500045	0.206374856709178	0.530116709339835	0.565961866046407	0.578367417614903	0.60801790124457	0.539800392406733	0.4540747717134	0.331231630938399	0.442057191649703	0.268602444858976	0.396625449445553	0.553616309546824	0.282632158290956	0.384796581247558	0.414871331040799	0.400881620173495	0.128117504010914	0.383072610087801	0.370757093817363	0.354679476148604	-0.0748224221456205	0.456339491387787	0.305002339599816	0.325361092886193	0.391455046351668	0.483060981049836	0.43848340228994	0.241168710405316	0.449690019262497	0.500290316591538	0.465875595204253	0.385837233342025	0.362361049931921	0.52987620606896	0.174253540605065	0.422664779208252	0.0675849697512052
ITGB5	0.886417834904902	0.84362266425523	0.857411137781289	0.639532185610458	0.328447307624473	0.767078779198186	0.648074647344489	0.606375511326658	0.857505304049215	0.854311095637705	0.899150057605103	0.155991188769822	0.861455897760548	0.29289513922748	0.923901866542875	0.0526605581005882	0.789258334297444	0.788291279367152	0.784427921499651	0.67963357486481	0.447322320550856	-0.125032877424788	0.599369035967438	0.146173529984076	0.151495123253919	0.25346194275018	0.172133240885159	0.316739642352127	0.200178723451118	0.795165955278505	0.588462793405369	0.847220956680665	0.200154070522052	0.638792031236692	0.550748034564246	0.814331879667292	0.85308704007896	0.158174773325039	0.855514847116585	0.635638265069026	0.88470609462757	0.32363099034526	0.639646210291342	0.886741377658836	-0.118472307842623	0.788554835912232	0.489074883603211	0.308534829915847	0.304009261825617	0.429563659180932	0.902919815312741	0.347250903408025	0.811958371269297	0.356382374166943	0.670758497105858	0.492169069968351	0.719230606875179	-0.141904654222075	0.487498480362745	0.801453167425988	0.668829556332731	-0.0219021341101219	0.526413257323043	0.740655200723591	0.657778202126507	-0.301615409756113	0.830438794990209	0.632748418651073	1	0.671883288652034	0.605450385225516	0.671927040254821	-0.00608207597023	0.839658619814499	0.169562028128435	0.419564254502772	0.873284586317095	0.816305262741141	0.870950231003947	0.785759555777392	0.688283875607006	0.720463772901747	0.246041216405267	0.110194445045746	0.79898615140596	0.582272572332432	0.590141008194719	0.504619307932373	0.53087654551003	0.737438364169054	-0.104139305844342	0.543160884889004	0.629072270467929	0.542774413655865	0.180878144441577	0.622553872138089	0.101388911739616	0.686558529148808	0.544215357016993	0.799873494572144	0.691217660983842	0.647732264001415	0.697759847470607	0.639557246076291	0.716539878912565	0.649508000687942	0.519317032904691	0.854657343917776	0.352612465275287	0.715347218517757	0.198008520370925
PLXND1	0.565068599829285	0.6276668590508	0.65502082657925	0.587359101998743	0.403998064875088	0.577627532880928	0.55157945402578	0.494577466413138	0.582453751259468	0.57718566160528	0.687773303837289	0.283470823248811	0.640733565116323	0.300696724239564	0.674637997657179	-0.0604155672613063	0.544688561817339	0.492572306105188	0.618751518790506	0.671474487217068	0.246526642928404	0.0466894299489447	0.446793101580523	0.335353174890817	0.0300618198146946	0.295075111823552	0.190558752617551	0.5075448010792	0.138146006599671	0.618053436631546	0.420840607621073	0.581570374598206	0.168995616150652	0.408985947108791	0.595222251978119	0.703803250958066	0.654028361594677	0.34519946386097	0.557796937446462	0.554775008753126	0.727682400043745	0.361757020426761	0.72008858587445	0.514397767020161	0.107472063422839	0.55639757160377	0.307215488039364	0.199455549671218	0.338213774638898	0.507021729103939	0.70719887197562	0.473496600928703	0.629199612296904	0.443932154574747	0.49801895723725	0.479161263584898	0.503374458687011	-0.106765700997902	0.458323009091567	0.559333772459849	0.610327255979033	0.0857954271421898	0.3451344478511	0.413235624179061	0.340029621209715	-0.124142394360379	0.495779415174509	0.654250786548421	0.671883288652034	1	0.478693740503859	0.699243525552048	0.151621977134605	0.59770336452263	0.216831148697188	0.542511452437654	0.584013481225191	0.725376135512079	0.640219410565775	0.573252800290181	0.58786630420508	0.455672580262316	0.326370537500251	-0.04790091249045	0.441246516814842	0.627037191733331	0.470186445975613	0.454786520048814	0.502935906699016	0.484334883991594	0.120136408272758	0.480677626690996	0.544124050156615	0.495096123718115	-0.0697758402645141	0.620499459969535	0.350307922040964	0.533998453082896	0.36650645921967	0.601181383844176	0.461827425873676	0.39330837050489	0.537384726433279	0.51434491348791	0.423360793676271	0.473310299560546	0.416999840993876	0.626661294012173	0.331137158744573	0.503473165522415	0.190827075031546
SLC1A5	0.563405754731162	0.695712829876003	0.608608628921736	0.392433420495934	0.392869720023971	0.753270672313199	0.693501568551286	0.6104061282412	0.689500910371068	0.636137949330118	0.572764581200969	0.440713120913705	0.710701330518364	0.546988339969805	0.599326049691249	0.207328224058578	0.514760989236212	0.653417077769489	0.628564124841099	0.64002745152875	0.608463655166241	0.116846307127754	0.492284594884412	0.329313554901682	0.135567545994466	0.446336739508942	0.387695578161431	0.404719940074668	0.453569592334556	0.570731877018573	0.635977373449477	0.54629651940198	0.426494387296786	0.580963648238639	0.449183976760047	0.758527603740478	0.627516283982433	0.266206232667956	0.603436106178557	0.563854886552103	0.724015352799253	0.449399436577414	0.394273514855177	0.596447467596221	0.198500886986497	0.601112112424568	0.377535943149378	0.3819180641062	0.304881860184632	0.575024042357327	0.584626695766593	0.436305942209561	0.654837813930191	0.529805874918032	0.668618921044431	0.43232456309272	0.598991471174973	0.183946923902313	0.649348849843444	0.650284001410718	0.624333569130023	0.197236299180955	0.318135552635951	0.476756288056645	0.721683717037445	-0.0592368752438284	0.575339288251187	0.477454672191983	0.605450385225516	0.478693740503859	1	0.568001293634765	0.201950191398921	0.710034828134611	0.408389882304852	0.481287573136705	0.703938500270237	0.385973317584759	0.673236776559861	0.636488221138281	0.691083104782182	0.606640832394659	0.381500195881581	0.208525573720922	0.524011579853158	0.545111437666606	0.372955087067099	0.546516944412388	0.612635804224535	0.565112337588094	0.234999811208481	0.548270193194927	0.516855147203066	0.488631107682892	0.0844179628860099	0.428787947769913	0.272380773754437	0.525235313926266	0.530799631139569	0.6799140091694	0.619198927030359	0.492657477274169	0.714793677042286	0.664047435458084	0.608320858571748	0.639603106278182	0.50153502854093	0.701943227894722	0.393792612301897	0.685373037828928	0.224571126373934
