""	F2R	SDC4	CHL1	MCFD2	ITGB1	SDC3	CD63	LRP1	INSR	NOTCH1	PTPRZ1	CHRM3	CD44	CAV1	DDR1	PTPRA	LIFR	THY1	CDH11	MAG	LINGO1	NT5E	GPC1	MYLK	DDR2	KLRC2	GRM5	FGFR1	NGFR	ITGA3	ITGA5	FZD6	NCAM2	FZD3	APLP1	CD99L2	SLC16A1	CNR1	RAMP1	FGFR2	ROBO1	VLDLR	LRP8	ITGAV	GFRA1	CD81	PILRB	AMFR	EPHB2	NOTCH2	LAMP1	CALCRL	PLXNB2	LRP6	SMAP1	ERAP1	TFRC	APLP2	SORT1	RAMP2	CANX	NRP2	NCL	TREM1	ABCA1	RPSA	RXRA	LRP10	TNFRSF21	NRP1	SCARB1	ENG	NCSTN	TNFRSF1A	TNFRSF14	PLAUR	SORL1	CXCR4	CD74	STAB1
ROBO1	0.876790353519266	0.683453976663382	0.628156613094011	0.76030784522991	0.864172386617387	0.727116893071956	0.824956796007524	0.876411448113556	0.513894772940852	0.890560635105382	0.638854983027962	0.646499944140195	0.754590809785226	0.750981647835121	0.78287517696324	0.970784935700624	0.897097143738143	0.721701211528816	0.840523446937652	0.0761469821677418	0.64052376932164	0.724593218332894	0.75634936534635	0.710463360640923	0.797359936092471	0.571028625076279	0.595593642652524	0.914433998473063	0.640349258231751	0.703991274196178	0.637886335068408	0.937827393424422	0.656736566556525	0.96322239235717	0.577026204336067	0.839868657180491	0.829854454752932	0.677286224390796	0.728326402411708	-0.0263421411934618	1	0.895497687855875	0.904301295380063	0.841358769515102	0.636436686578901	0.848875098283667	0.909196049140613	0.367233931536027	0.921317835420712	0.872297266155262	0.897532647241759	0.766608746648074	0.85370720434936	0.868141690191246	0.861173033772031	0.664284967918209	0.739183216512076	0.941790558529876	0.835299111061322	0.545891645793827	0.798164101454552	0.681630833389757	0.946905447292654	0.485119257562018	0.853515808855268	0.899842636706843	0.903411594105611	0.877047360669642	0.854871367597558	0.753966976800232	0.677043361293066	0.770914062660348	0.889047892466171	0.823866911437733	0.538178824595902	0.608099297337788	0.64913599996414	0.660702443442353	0.197424000948191	-0.103418042545503
VLDLR	0.795634271180624	0.605366650004549	0.581422971345087	0.799340985214354	0.802094137707342	0.651271995315678	0.756462280485877	0.913052742359961	0.53824025679067	0.738065440696851	0.568883702303815	0.623012995825299	0.620333571674978	0.671313596095157	0.576749133071744	0.878265487875845	0.805702716153487	0.463283010954649	0.753914068170404	0.0829897104897236	0.587931323664848	0.654677004763911	0.560911089361318	0.517425037395196	0.783007500598385	0.500454270369498	0.549559302185126	0.900896583505547	0.690085650749567	0.47548606892391	0.665479275393599	0.773147970010122	0.613285989409678	0.844573846230428	0.537075761749066	0.664617313743828	0.903427937146489	0.606212258321245	0.560289955889971	-0.00308918469429505	0.895497687855875	1	0.750675509391792	0.63378798594965	0.5905117362653	0.713477865470486	0.81391183257836	0.321089081941732	0.860464318653217	0.745634881515484	0.84294131157355	0.527342853657484	0.726289396262973	0.766040698744581	0.940760321838932	0.723434331813925	0.809182139419328	0.846492260372301	0.707560915326896	0.508736795256866	0.858262806013452	0.452221220973616	0.821836123787056	0.598873379268255	0.748150001480037	0.84536768923522	0.865397843140023	0.791534878915538	0.718383137502295	0.679766428531144	0.775915246582578	0.69085135523823	0.847600882480849	0.693222663180274	0.651564387743961	0.643227807232741	0.605494794309098	0.54709232337274	0.146978400174134	-0.0559921078237281
LRP8	0.699698602825207	0.481624474784252	0.745387622482589	0.533198392806004	0.669964703743447	0.822694065416873	0.664485522282584	0.645150137287675	0.59595570190195	0.963179527377714	0.75363401149549	0.764286126307909	0.602899322349183	0.542882118225463	0.842075192614713	0.91343150772135	0.90629388643129	0.735162390457591	0.897461489740052	0.13670924563003	0.746551543313943	0.50416813327498	0.698008549439391	0.749599362551923	0.56732483874478	0.675842564046493	0.719091078397452	0.707839270400276	0.522962012383411	0.736798476084148	0.33579213138204	0.929338431188276	0.775005448651173	0.92931455924286	0.683281023548202	0.849618043769666	0.597199227642364	0.782597498899548	0.811290255614673	-0.00520041891161713	0.904301295380063	0.750675509391792	1	0.818369750106783	0.748487126358087	0.726231823182259	0.823193501552682	0.284614349413291	0.908529000145579	0.735348552462511	0.770228756154842	0.799820097317923	0.798088356941282	0.939158356957296	0.671255216119186	0.406257944512724	0.449038314287461	0.812357995370742	0.917960118942421	0.660100417413158	0.576543221539805	0.661194217528856	0.901497614899536	0.142299311763791	0.764583388914153	0.736045817323963	0.778894535753707	0.79120382165519	0.929538279466021	0.533265478600534	0.407380759567531	0.630253938966571	0.729628156777494	0.709772545616055	0.266628284607131	0.319757260029114	0.757051962663531	0.7051249522155	0.244387815704278	-0.0831895856182878
ITGAV	0.866253736089426	0.773504191234898	0.306354552897034	0.695707430209493	0.842085514869397	0.433139451948013	0.844528069731972	0.651156787336076	0.272534061949029	0.787706741295863	0.323404243568955	0.328283291449903	0.889973290074264	0.811200974726879	0.917554285671073	0.806656174684757	0.763076269319264	0.953516322438275	0.645273716202583	0.0611110992188944	0.303510968455013	0.763187499621853	0.960068805096822	0.901177288534207	0.77067536419684	0.244788832473527	0.267148642247753	0.735747973953425	0.53240021006015	0.935950758885782	0.577324490276054	0.921692628672415	0.332899672232701	0.899074719450021	0.381752016183834	0.929208205987229	0.624555094213615	0.440706722802158	0.664624794646573	0.0170101049116737	0.841358769515102	0.63378798594965	0.818369750106783	1	0.34566925783346	0.917508159704925	0.89895926442165	0.478122447358361	0.694323569764741	0.927542026373847	0.866370207203866	0.959737895944654	0.945766932041361	0.661417052191192	0.606833185055348	0.628724858406493	0.571178971378629	0.906631692436998	0.744195815991114	0.230705199510606	0.678533265226245	0.937786660224208	0.857311297814328	0.311471517696466	0.925670996142279	0.783706009279329	0.823618336023	0.919824079286539	0.78113048869672	0.807703245045691	0.573740861572871	0.838263286774012	0.855057778753706	0.926151384332498	0.480115246448638	0.558702659443686	0.512530626791113	0.739303068565309	0.285317672151238	-0.0042972233221348
GFRA1	0.297770788204324	-0.0373341039802418	0.942561368366114	0.15247158257885	0.251747906158273	0.931346873727449	0.216596784191722	0.408683201472185	0.818082841584614	0.739905993427113	0.945414165797388	0.95072425324746	0.081399592956375	0.0339112008954891	0.468453774173676	0.710673924199194	0.801099142193099	0.218848517528864	0.892677993301628	0.11063321780563	0.894525405776132	0.00810244968726769	0.171595843605257	0.287728048597271	0.137873874151162	0.880656217512964	0.907721318205445	0.421394577722287	0.486552631479655	0.214585673888826	-0.0540684722042637	0.597601842496099	0.929715009080586	0.637332292169773	0.703218549674526	0.421847876675278	0.366800393162791	0.933286398078237	0.709871793499724	-0.0367722574416863	0.636436686578901	0.5905117362653	0.748487126358087	0.34566925783346	1	0.247157995235786	0.453068474161575	-0.04463995521613	0.742708633438716	0.255538229268559	0.374139918444402	0.381069050902236	0.336352567483491	0.874513605518817	0.469757820431529	-6.54065737888177e-05	0.143601265654532	0.420001192051872	0.804227782545135	0.876223019043583	0.24424366126987	0.107951821690906	0.578496191074795	-0.0931749139142044	0.357690465312215	0.364217947246644	0.449341729439236	0.390408177700954	0.712818564929856	0.0495501260107121	0.0536126789139433	0.212082998533926	0.319435925336293	0.21547948889286	-0.0803151993537606	-0.077390495982905	0.785220547002794	0.414674298980789	0.137103787562514	-0.135452096347938
CD81	0.890363852178914	0.895774896779826	0.234338143924253	0.810174561258946	0.907673622085839	0.373257493495837	0.969226219488922	0.776474527667329	0.209093686970123	0.721151498028119	0.232779880055208	0.24559008739018	0.932344391896001	0.895041674914905	0.854999573250038	0.78519141287679	0.67723501818818	0.884460858043789	0.558688924384629	0.199527187574514	0.264403287239271	0.876905361763254	0.949431104054955	0.848250191817641	0.860267596925516	0.201901811824918	0.191336208773069	0.823748773527934	0.543350108532981	0.859081044041385	0.750637306841192	0.855401204968684	0.26301119243866	0.829802399504153	0.42347687309707	0.895362614878397	0.745011348003873	0.331267511266812	0.640823002387471	0.180962575757557	0.848875098283667	0.713477865470486	0.726231823182259	0.917508159704925	0.247157995235786	1	0.904694702316372	0.67515653027982	0.70554798660702	0.954675868875654	0.930707875156675	0.822093310123038	0.959503797026439	0.572242393842288	0.715033082223319	0.76474858873356	0.740311858157056	0.933956302845859	0.651700349451299	0.21311576993251	0.798092400812213	0.859289658324096	0.848587136117927	0.544930516330286	0.884845231489544	0.917154239546873	0.859209080964737	0.937094867113956	0.715297135670908	0.88251915893436	0.738561072479965	0.910982982517196	0.936167134456983	0.983372672878245	0.671934552718117	0.755945205365634	0.437674361857829	0.714138991285178	0.280872715680381	0.0838962697221377
PILRB	0.893493038985114	0.795490162636263	0.429016852008623	0.840280255736876	0.90368420139594	0.534417859019271	0.899892762722219	0.83563163843521	0.38413584840675	0.799404444552285	0.43560928588519	0.44798971961912	0.85696959388686	0.829303986418817	0.830642985036713	0.897497098492875	0.823331184024672	0.793301260274358	0.707632304976855	0.0766799279931149	0.416592227669095	0.801848099905057	0.867173639877568	0.804400454468539	0.856237667489238	0.368499819797607	0.388780875147395	0.874461866042537	0.692467063717403	0.820204704277815	0.6891742356733	0.921068017219417	0.440823690863363	0.918961408442774	0.451392502559088	0.898378408743372	0.818130398698992	0.518315408395839	0.647491182242661	0.0255402747950945	0.909196049140613	0.81391183257836	0.823193501552682	0.89895926442165	0.453068474161575	0.904694702316372	1	0.47827595333267	0.80920603741567	0.92915271544513	0.947894973598765	0.831966915048236	0.925615716702946	0.723940176415789	0.816220785377817	0.765393824086097	0.753299540340813	0.955339935073226	0.764941323875093	0.334195597260813	0.85010029634173	0.805092302922794	0.912403307489315	0.495205493467908	0.922832637764962	0.885346055977605	0.926971963844802	0.9441435564449	0.759589642627838	0.826993264449019	0.747747438849596	0.867164430724579	0.92699029775975	0.909399169793844	0.658979978252817	0.67661252376143	0.585164104351355	0.691089106604668	0.278457376341194	0.0249530080219479
AMFR	0.396229484428457	0.534217474504789	-0.0211189395181646	0.389810116981687	0.417227389438027	0.0764998754469502	0.68016718431997	0.315277662834646	0.0144186998012504	0.308515583697206	-0.0719410024273797	-0.0385448205039437	0.516484745304216	0.44982325319478	0.602720733000261	0.262263528800833	0.240549815657724	0.526679268446706	0.191402204578859	0.643670774623699	0.0358510992533111	0.451634354992384	0.624602362821441	0.550606104096612	0.398298999856978	-0.0184877554595392	-0.0921879099405317	0.324201435550931	0.31423025995923	0.472086397670911	0.384589166614959	0.370196802847486	0.00957456531458514	0.328132507472201	0.463104284603418	0.494748403447256	0.317457982528857	0.0584253496169476	0.491641731258277	0.681297792205531	0.367233931536027	0.321089081941732	0.284614349413291	0.478122447358361	-0.04463995521613	0.67515653027982	0.47827595333267	1	0.276126032466621	0.49239246019233	0.522148026851359	0.37792258030487	0.599959192357676	0.164801231097484	0.275297931192216	0.401303181688968	0.33330289032954	0.448656007382299	0.345098308176418	0.086750256991042	0.385703510524535	0.435234316174871	0.344617810929721	0.259190490603203	0.41641372205932	0.539358191063023	0.385570847829757	0.560040099552316	0.403946191227051	0.44059234417728	0.428392727292929	0.565885590728485	0.548940704821542	0.642300349972852	0.408900983823461	0.440672789242377	0.253174025081851	0.493187423068892	0.222152179014588	0.376266026202818
EPHB2	0.714842583913753	0.527824843950314	0.760852744426989	0.634587789506724	0.717360155214965	0.832666130496226	0.693362190002573	0.78260868673513	0.588360682485799	0.923015583362384	0.761941111045819	0.771531967265333	0.582187885613433	0.57672309599175	0.705672298559026	0.934275261780101	0.875449361668009	0.591124381743247	0.867455068432127	0.126644342001808	0.768006031017086	0.564753094845234	0.602961656089297	0.63276811557669	0.636957658227398	0.718552295131702	0.743075066446222	0.814502747766409	0.54353353105247	0.614120840897605	0.46574448359487	0.867706304374862	0.788133410359156	0.88523045431068	0.674714036965173	0.770245598681113	0.739913709248076	0.747949529723812	0.747013788396436	-0.0252610629548656	0.921317835420712	0.860464318653217	0.908529000145579	0.694323569764741	0.742708633438716	0.70554798660702	0.80920603741567	0.276126032466621	1	0.724073613847801	0.802574164299254	0.640060753092323	0.743046691399911	0.910127360994529	0.822006101373346	0.517574430032627	0.610557459534498	0.823818250277911	0.843275382289848	0.699311267818629	0.692033598917742	0.540979328482375	0.922795705859748	0.337901187148964	0.702437460519837	0.830207869727416	0.818919582684058	0.763465512366457	0.863697134543791	0.56608474119601	0.542687934313769	0.622558245832252	0.758619153699184	0.682486697607898	0.406521537862324	0.447391778149828	0.700559361547641	0.60315638576802	0.183939067143309	-0.103433788154418
NOTCH2	0.960047251231787	0.915427877287106	0.225409829582303	0.868399410727439	0.963314427307141	0.356298772289569	0.932193418640689	0.82571239645725	0.197578839752497	0.721231332580234	0.241300160364806	0.25404961993926	0.961024541198653	0.945954424733731	0.792294493037722	0.824441167440952	0.705745036529918	0.860333420515563	0.565077388774746	-0.00543016880025525	0.234738093006658	0.921271852358212	0.933157030385573	0.826243565304491	0.927065471563427	0.174210627393874	0.198708278484831	0.88720336331154	0.56498547880857	0.873102349838333	0.806278532685274	0.886781848875272	0.251741064104097	0.868403114174167	0.29057505337661	0.890830507799144	0.812826336364233	0.329683805275118	0.528769743924882	-0.0223944154379871	0.872297266155262	0.745634881515484	0.735348552462511	0.927542026373847	0.255538229268559	0.954675868875654	0.92915271544513	0.49239246019233	0.724073613847801	1	0.941221854680767	0.840366903544515	0.941036581068655	0.586052830627826	0.770084104974838	0.824502591646437	0.803821707747283	0.966871248156689	0.62976498518398	0.155966372842109	0.850523359035515	0.891522790031916	0.885594004001011	0.589103738102856	0.929763802450541	0.911422784695312	0.904987671022324	0.933410395004973	0.675756866919338	0.940078164143192	0.789360739173747	0.908142490212586	0.94555971562417	0.963116150597168	0.704505935385688	0.785186845113926	0.406877948367371	0.667191667626073	0.241127465312914	-0.0117395353066469
LAMP1	0.916379542925882	0.861210417323655	0.353337721397621	0.90341728087111	0.945256790272575	0.474467784137487	0.946941773368152	0.884650120249469	0.349494596951052	0.745222705741925	0.35306036976174	0.376453375410924	0.893012591642675	0.884433600561924	0.78234273438003	0.875505589083743	0.777024989440309	0.764437859815546	0.656836157945282	0.105909316705018	0.351859644968997	0.862257970636489	0.858449480185089	0.79755970660312	0.916192908773342	0.291161731289914	0.312101461126243	0.912473130393416	0.687739189816749	0.794004965380858	0.777465534462052	0.885470642950127	0.376147349887419	0.882008000312554	0.428858867870234	0.872935541092154	0.881292740881892	0.448239022633556	0.580735281138653	0.0672593183128675	0.897532647241759	0.84294131157355	0.770228756154842	0.866370207203866	0.374139918444402	0.930707875156675	0.947894973598765	0.522148026851359	0.802574164299254	0.941221854680767	1	0.760521258129591	0.931254827735674	0.65428733736058	0.868125061284636	0.842406433316141	0.832424630708529	0.970779795445948	0.704720122420552	0.284653047727982	0.913377494997963	0.782749441726595	0.908443174762961	0.604123958711967	0.935836201253424	0.932177136527824	0.957243592714926	0.956201386329009	0.720780723493728	0.876202001066355	0.834884652798431	0.902965096694718	0.967635441847129	0.93640308143235	0.770463523013525	0.791484839606403	0.567255197017377	0.725660224752694	0.347653401414497	0.107443255502946
CALCRL	0.778500632169445	0.655110227884967	0.324159056936471	0.578404389730503	0.735981069547592	0.432642389904583	0.742669487766842	0.520130314001192	0.314834219375168	0.770629867884852	0.346896577810117	0.349884373383895	0.799940889948456	0.702983237349514	0.889482902788609	0.753992812107561	0.745144113195174	0.933968915377948	0.638613460581871	0.012615741044143	0.305165318174279	0.645101730978378	0.899208637192645	0.886567152639623	0.646628207578263	0.269105467596983	0.287541160193086	0.614700736626145	0.456504352256098	0.915400499463567	0.423831773144044	0.889460861881466	0.341344249409302	0.860543601640444	0.354467016493461	0.894155137819652	0.501832872102613	0.454236496999641	0.669911423591874	-0.0285956327028962	0.766608746648074	0.527342853657484	0.799820097317923	0.959737895944654	0.381069050902236	0.822093310123038	0.831966915048236	0.37792258030487	0.640060753092323	0.840366903544515	0.760521258129591	1	0.872889881985529	0.657341658930488	0.494675859124685	0.484188946895699	0.420137354082294	0.813751855149654	0.739966266734984	0.25106930883166	0.550821385679384	0.904035569950477	0.793366843643183	0.145233242990154	0.871437560182217	0.66870311477212	0.732439014130772	0.839869076735722	0.761282976330282	0.696095686593517	0.427293404196766	0.751225004601585	0.74414619804102	0.841943984416184	0.336238062536654	0.39845449098847	0.514027756067611	0.735993713305944	0.264709513258162	-0.0486753926976194
PLXNB2	0.876885727088616	0.834253965980035	0.317986955075309	0.776129192766757	0.87925954461343	0.446094135638117	0.921153355922658	0.738978061632501	0.320023483755867	0.787890149628893	0.318485788806454	0.343672614088016	0.902518713428135	0.840258095999949	0.893345544959967	0.822759801109167	0.752700939486697	0.901068922820959	0.647377175744441	0.160465874119663	0.325710452167072	0.810455263426746	0.950098734214196	0.888257922074392	0.821319715276565	0.262981780963412	0.278869789683852	0.796391497615796	0.586406748326742	0.896373634848631	0.658128401102979	0.902222148411778	0.342640702807215	0.879248545724275	0.458427020945776	0.936736063777252	0.726149899946411	0.430124493881162	0.670951905684803	0.129353345583569	0.85370720434936	0.726289396262973	0.798088356941282	0.945766932041361	0.336352567483491	0.959503797026439	0.925615716702946	0.599959192357676	0.743046691399911	0.941036581068655	0.931254827735674	0.872889881985529	1	0.655485927523763	0.706064323813286	0.709919876632493	0.669381761992118	0.932277543134183	0.730070501346382	0.272233906736258	0.77260512164294	0.875788295540308	0.877233715056814	0.425199544317059	0.918728567654638	0.873252396522829	0.884128424573312	0.955104815027488	0.76847940846673	0.832111784004853	0.677493957990211	0.898308001987686	0.917938909064406	0.961150294385018	0.600359338133345	0.662894322996242	0.539713114296931	0.760065459500312	0.32338822297725	0.0936428623333026
LRP6	0.586584575300291	0.290189969449385	0.897959600903684	0.427261711192927	0.544036167364026	0.938857045000704	0.526747537666518	0.62333647359795	0.713649296209054	0.938636068613053	0.900223375680243	0.9120042893639	0.413737177113594	0.37018197015758	0.715519984052441	0.901143994669573	0.927639146106932	0.550325407407568	0.958959928161267	0.137424157783491	0.884288202718163	0.333180203403761	0.50932099672566	0.574241284688096	0.441070168323973	0.827697414237895	0.866529486216386	0.662328769765733	0.531634186708375	0.529206152032805	0.216818109272725	0.847307191288468	0.913196444220156	0.881765313629969	0.750311241315783	0.70629845903881	0.571772596736902	0.901306918020095	0.823951231349243	-0.0235831744025954	0.868141690191246	0.766040698744581	0.939158356957296	0.661417052191192	0.874513605518817	0.572242393842288	0.723940176415789	0.164801231097484	0.910127360994529	0.586052830627826	0.65428733736058	0.657341658930488	0.655485927523763	1	0.66766171896763	0.281781932171173	0.385471316595333	0.706047790947802	0.929967255243373	0.800527718812417	0.498751167831974	0.442434498205652	0.828247577721578	0.087746439073123	0.631427996349953	0.644867329134319	0.705942341735175	0.669903814347612	0.907030788092915	0.372316149544675	0.312977354008326	0.478168279963534	0.614735716819928	0.54512594683939	0.155891734364967	0.191416930577999	0.804221472208434	0.59595576966362	0.185376947368008	-0.132373119484719
SMAP1	0.808250640394778	0.6837418749005	0.474563433454837	0.904766318689256	0.845331679457243	0.554658584991877	0.794515624196325	0.956349913692015	0.421539856696592	0.659302368192425	0.475833656683074	0.503348416290313	0.656349418197237	0.745707779384347	0.499445691760604	0.864761702009854	0.728312565996814	0.449253636640451	0.640468916857157	-0.0496313970691977	0.481896569110611	0.730542963219165	0.552859133818261	0.478183060511936	0.860039020719804	0.430254169108042	0.456889315815922	0.938961216942244	0.64349964580475	0.482519127091486	0.747189288040867	0.752013029746672	0.493763237880742	0.80111751058828	0.38015105679158	0.644770433047382	0.959485356127361	0.476086272044034	0.449527385462623	-0.113846238072756	0.861173033772031	0.940760321838932	0.671255216119186	0.606833185055348	0.469757820431529	0.715033082223319	0.816220785377817	0.275297931192216	0.822006101373346	0.770084104974838	0.868125061284636	0.494675859124685	0.706064323813286	0.66766171896763	1	0.833955914490739	0.896803724575547	0.857317827243671	0.589478403020864	0.40520707227731	0.945881063035652	0.471249124962311	0.837081309689869	0.690986495376737	0.753477137871659	0.881539187585468	0.897611334981895	0.779848379924557	0.598708320787188	0.731691915365328	0.865029825102401	0.694993771487964	0.864265058163109	0.709095562488309	0.780726932834743	0.730371122453624	0.480572585075748	0.492079171531729	0.124423893775213	-0.0893761665661068
ERAP1	0.827451651212999	0.883299226819204	-0.0255831360976056	0.96983164218561	0.89675020444848	0.0832106790463614	0.843973287478523	0.858912493261217	0.0268662835353658	0.376395898760379	-0.0179266673082746	0.0107792859061709	0.817118010603103	0.900954618223346	0.432195910522637	0.623264877449599	0.436520076266336	0.514446128218063	0.269143630524855	-0.102271844190085	-0.0163373408305097	0.897734015647426	0.672484979870765	0.504052113905082	0.949864389627493	-0.0646301276780031	-0.0401224764884103	0.855982516977337	0.560222833288582	0.570642018114763	0.918623692193796	0.609343173718758	0.000949728456639166	0.621690134762346	0.026226687348431	0.590451372843842	0.882594689661014	0.057821697082614	0.154931669338381	-0.0713898389195939	0.664284967918209	0.723434331813925	0.406257944512724	0.628724858406493	-6.54065737888177e-05	0.76474858873356	0.765393824086097	0.401303181688968	0.517574430032627	0.824502591646437	0.842406433316141	0.484188946895699	0.709919876632493	0.281781932171173	0.833955914490739	1	0.943672782383046	0.819836047143508	0.292798254284955	-0.0898445437684161	0.955048792892692	0.629838350368998	0.672907046956184	0.828256153060967	0.76248807723791	0.809855107019716	0.816742712197603	0.771905178045219	0.321450379639729	0.892222960088847	0.958143706070821	0.783690508377958	0.866914000335739	0.785684804405884	0.939370027763785	0.908203115724644	0.16759951137981	0.410085822005666	0.133160171097351	0.0103538774877829
TFRC	0.852018753493062	0.842147618969491	0.135755834935577	0.939960320475258	0.90667682502359	0.230083954771658	0.813382187330681	0.95040535431543	0.136882729742046	0.437865888622351	0.143061031871087	0.164997906726372	0.776252138908627	0.877448075457148	0.380431550605678	0.695523439429663	0.507337579147542	0.429281660186246	0.369718005282745	-0.112559789580509	0.148826134255194	0.889925285941426	0.592183147129893	0.422830533650927	0.940777665397514	0.10046941692611	0.126791903232105	0.932542869432399	0.585277421320373	0.467478042596522	0.951033205831436	0.61313671613733	0.153055983858092	0.64749544364675	0.114945471796405	0.55943277960496	0.944469484034023	0.180761111992551	0.215229127264348	-0.104071610543851	0.739183216512076	0.809182139419328	0.449038314287461	0.571178971378629	0.143601265654532	0.740311858157056	0.753299540340813	0.33330289032954	0.610557459534498	0.803821707747283	0.832424630708529	0.420137354082294	0.669381761992118	0.385471316595333	0.896803724575547	0.943672782383046	1	0.830846335642173	0.345102236048824	0.0679594690606606	0.945215562411594	0.522764457466778	0.698542037430305	0.913043729236824	0.722562609663376	0.851073864732206	0.823924227189619	0.735618001087573	0.364832933451798	0.879096556304133	0.94916113889825	0.763287670810448	0.857274466893461	0.737651236466771	0.89727392400925	0.927551099954363	0.225014597859371	0.374174551506773	0.112442142417215	-0.0339783641857969
APLP2	0.95419231222993	0.861004940896595	0.392302577748101	0.87967903940577	0.96746664948445	0.510593595761412	0.920216789145064	0.895663816596629	0.367865226051762	0.788938149287387	0.40248963351725	0.42123719316215	0.908542313376791	0.900930968369928	0.791145912183291	0.913379650472775	0.808900751557203	0.798121186141969	0.694554647977937	0.010537973707779	0.388051749245203	0.877866490880644	0.875580848614	0.784480858140877	0.920379879694385	0.331431450674359	0.361289344777766	0.942597473483632	0.654439109934284	0.81565359952818	0.784953619095999	0.925772362597107	0.414459647933997	0.930213466974512	0.39727258747072	0.885730233883693	0.87581684127469	0.484118031749863	0.601176131115948	-0.0287284380780029	0.941790558529876	0.846492260372301	0.812357995370742	0.906631692436998	0.420001192051872	0.933956302845859	0.955339935073226	0.448656007382299	0.823818250277911	0.966871248156689	0.970779795445948	0.813751855149654	0.932277543134183	0.706047790947802	0.857317827243671	0.819836047143508	0.830846335642173	1	0.723458341772995	0.309471782443956	0.889176065824477	0.824247237462036	0.939258273973051	0.60045976911504	0.939003724461539	0.932097504663916	0.955916730997001	0.953704129230267	0.739086996700297	0.903393775444799	0.79707345284465	0.898668002549909	0.962030471182899	0.931974526124701	0.700589161495865	0.766897315365188	0.539609933597581	0.692125505612439	0.268769866533315	-0.0158141934475133
SORT1	0.608170591708248	0.348699256468772	0.79288090806674	0.425661586406896	0.561976733614046	0.846487108011328	0.59772794170189	0.564736360409977	0.692502864734616	0.909127733245202	0.790093476483348	0.806517747857208	0.498875256950053	0.401735231988754	0.8390777655374	0.858786337319415	0.940343306879601	0.647023461808098	0.94447832639929	0.316503255246131	0.764365846769998	0.357475923082845	0.627670397744712	0.722471173173076	0.448476438461201	0.698567186801298	0.736666663686805	0.609814013593772	0.642335828795413	0.628685410599923	0.214391032845318	0.866296766601439	0.811883213083395	0.875992479226362	0.789938097406305	0.766710045876973	0.531706814865872	0.885730472435507	0.862985864901178	0.189162201127898	0.835299111061322	0.707560915326896	0.917960118942421	0.744195815991114	0.804227782545135	0.651700349451299	0.764941323875093	0.345098308176418	0.843275382289848	0.62976498518398	0.704720122420552	0.739966266734984	0.730070501346382	0.929967255243373	0.589478403020864	0.292798254284955	0.345102236048824	0.723458341772995	1	0.704113570122212	0.483746857972733	0.534941290011117	0.798200387508463	0.0470547526804879	0.707417099151585	0.625238699433261	0.705292809649769	0.748947915071855	0.934566533282022	0.406932756488041	0.308909053380687	0.569164708352356	0.648673548689467	0.637328701965907	0.175502380747697	0.210290960926866	0.868753849711255	0.679320769760012	0.290565154485313	0.0220571163586593
RAMP2	0.177361578219605	-0.0988818113572689	0.924646806251391	0.0592305325516163	0.131583349604569	0.913493322524904	0.197175617474353	0.325419089439113	0.760251478013446	0.68230641997265	0.90979351259227	0.894925945135644	-0.0235646684493835	-0.0495068323269204	0.404862814921561	0.602956705540196	0.657897050016101	0.163485876374324	0.774557238854452	0.258525921961954	0.91414190448495	-0.0647681200459178	0.0972731033478518	0.213115467240162	0.0358631684372313	0.932710334388942	0.909496126149154	0.328145047736838	0.268325328766506	0.118161464058951	-0.12285200584774	0.476947862941474	0.908059069257177	0.513916193836468	0.785771010192261	0.357721287209511	0.26705145359607	0.8012109755864	0.744767873593421	0.107086429899002	0.545891645793827	0.508736795256866	0.660100417413158	0.230705199510606	0.876223019043583	0.21311576993251	0.334195597260813	0.086750256991042	0.699311267818629	0.155966372842109	0.284653047727982	0.25106930883166	0.272233906736258	0.800527718812417	0.40520707227731	-0.0898445437684161	0.0679594690606606	0.309471782443956	0.704113570122212	1	0.153538426715554	-0.00144310045442847	0.507231807619608	-0.144329666559452	0.199221656645275	0.368372479601371	0.34841563847362	0.280299425727451	0.667193116066675	-0.0548794636239214	-0.00790414161609838	0.149203741401945	0.234594074981458	0.163408198019234	-0.144671900724401	-0.133713262815814	0.660923668367354	0.362588330071191	0.0863191548707524	-0.0883865876019778
