""	NCL	ENG	CD74	SORL1	FPR1	PLXNB2	LRP1	LAMP1	ADRB2	TLR2	TREM1	ITGB1	KCNQ3	TLR7	TLR4	TLR1	CD163	ADCY7	SDC4	PLAUR	RXRA	CCRL2	ACTR2	APLP2	HAVCR2	C5AR1	SIRPA	PDE1B	SDC2	NRP2	PILRA	ITGAV	CXCR4	LILRB1	CSF3R	LRP10	CSF2RA	SDC3	BMPR2	TREM2	SCARF1	PECAM1	NCSTN	CD93	CD33	CMKLR1	TGFBR2	LILRA4	CD63	PLXND1	NRP1	ITGB5	ITGAM	ABCA1	ITGA6	RPSA	NOTCH2	CD44	GPNMB	CD81	TFRC	STAB1	LILRB3	AXL	CD46	SORT1	MILR1	MCFD2	ITGA5	TNFRSF14	PTPRA	UNC5B	RACK1	TSPAN14	PTPRJ	CD40	P2RY12	CCR1	GPR84	MERTK	FPR3	TLR6	STX4	ST14	IL6R	CD47	RHBDF2	SCARB1	DIP2A	PLD1	APP	PLXDC2	JMJD6	AMFR	ADORA3	RAMP1	PTPRC	TMIGD3	TNFRSF1B	CD4	CD68	PTGER4	C5AR2	CLEC2D	ITGAX	C3AR1	CADM1	TNFRSF1A	ITGB2	CANX	CD69	SMAP1	LAIR1	SIGIRR	SPN	LPP	C1QBP
CD44	0.683804008723198	0.471607345835556	0.628125790051626	-0.123611908318128	-0.0383572971486054	0.577645291427292	0.633852042437832	0.692560660299539	0.159408371153738	0.242103369643945	0.454475914897761	0.482078907761368	-0.194909529188295	0.47151140392467	0.746047307355903	0.379580647546562	0.720822347085824	0.47053185496668	0.781673344371635	0.805026214288806	0.681248611398826	0.676161909793678	0.66215399463928	0.75446281264464	0.113318977613452	0.835289088821097	0.598228759511476	0.308771636734982	0.471772455159958	0.414677444018983	0.435412704444745	0.183864145928224	0.721596958951285	0.380263275672119	0.331062939417071	0.539853861690018	0.127254194309053	0.653946174379282	0.338909849691505	0.221674074192415	0.161723240484094	0.816711051684635	0.465712467331908	0.392845575127844	0.55870118599358	0.662834367882863	0.483048814084237	-0.0790598426690323	0.451643936057197	0.7061889248574	0.467670583556295	0.286695375109287	0.586384070484576	0.802022487197284	0.435635265711495	0.736546559311678	0.799160045367603	1	0.690927695190041	0.605591607259624	0.242860397857173	0.573947906989542	0.819338081814332	0.357184826709344	0.666168233923786	0.509617961973958	0.0747969410428389	0.621405578710559	0.570490430606633	0.75991659658453	0.38652160511611	0.291998741606967	0.833952876779604	0.688164454344728	0.346835692496541	0.166477892517258	-0.404168843216349	0.530868390548392	0.133172436135908	0.634602335580499	0.747147822861106	0.0131733212742049	0.617577125712127	0.626061056520288	0.237861505868603	0.502251226545592	-0.0196218392294227	0.59224015300232	0.174897190585876	0.184891831050867	0.359512404172541	0.424879224582576	0.197191946220554	0.674976000742638	0.47905748270279	0.0431812334348177	0.4329693044205	0.303105842480626	0.631163585389916	0.562923288728633	0.6460537802945	0.568253080848414	0.250763199266568	0.0842239156272619	0.230309610052849	0.412643303207257	0.737950844228434	0.477209935752914	0.515270611157602	0.71437030177369	0.0377631303735266	0.679796358411835	0.595769757264281	0.625981586594279	0.541254077673233	0.375031829927569	0.50277376760765
GPNMB	0.631640749866611	0.653614941716659	0.59628643679048	0.209137416783601	0.0406655074013209	0.573574085556794	0.728377917781414	0.920542351980135	0.181748448448186	0.335860829081991	0.603227909580512	0.626047346667049	-0.121173552203704	0.500015215953187	0.712165429052947	0.401111076258837	0.613437868924231	0.632734310777746	0.829697648171434	0.773236675950622	0.710246762739727	0.625086257309055	0.766692968667155	0.92837851929668	0.368791841232599	0.79949971973718	0.81324297622552	0.407043348609993	0.3214232911366	0.37791529375855	0.571459988143643	0.252870663447023	0.439996804641579	0.421789023545249	0.201334178200642	0.690486194969799	0.197208952297015	0.721979187822849	0.495993420155979	0.616503641093648	0.253921732146506	0.80590752497789	0.678481891350053	-0.0559729660085286	0.529762169373563	0.728675699257118	0.552006410163094	0.291688052198464	0.80036623850841	0.716638346217813	0.336752492698283	0.513889669950927	0.707109436465449	0.830204571473059	0.687906470175172	0.655660613369186	0.803322777886611	0.690927695190041	1	0.87708673234928	0.0980142649314812	0.454928243122317	0.776597142963485	0.511611054004306	0.781567270797973	0.736380833220215	0.428729638949041	0.740778017901245	0.506050849936921	0.89557095062561	0.387876929421002	0.233890005791045	0.705751067800748	0.680653243656789	0.627880254003382	0.229765041885406	-0.109232849401584	0.674723903314781	-0.0599263911658365	0.59958572901517	0.891494286697224	0.277463966647872	0.498593433871346	0.765767548420991	0.473621506481275	0.731229850262314	0.0134444090082725	0.639078765880538	-0.0327558297044666	0.524816588427861	0.334097282463374	0.664152031758672	0.0292747709398381	0.779928774252501	0.692621426071677	0.314807820125041	0.305248032770516	0.451789330694805	0.455161520481773	0.737129582625702	0.925240522265834	0.420993822875588	0.064580245059756	-0.116158299812007	0.476716981970105	0.741257469488154	0.883449974098449	0.494527213804783	0.794357847076782	0.801283793298362	-0.200932110802431	0.75418032612354	0.841185017238014	0.54451620151523	0.78493019505238	0.379371884560552	0.492370080545281
CD81	0.782998297399608	0.889001498106557	0.653416792440469	0.52815328563271	0.379313209365735	0.709929589239353	0.8963762041457	0.940015171535788	0.448774323032723	0.566257444969089	0.671916583069538	0.863121848941394	0.248006952612922	0.694659812186306	0.716730473039459	0.641203871279281	0.667584374049422	0.797674951377953	0.618245468310942	0.800586223174752	0.816291543571711	0.788201734834475	0.901424347819128	0.926160341734859	0.684804723738734	0.792386014811344	0.935295072098055	0.674677217143263	0.516837139574842	0.652492190429917	0.808905952036066	0.642659324925216	0.501054865142147	0.709311581827878	0.490401750263875	0.868978555524613	0.574305072343851	0.747228672829414	0.774635485810507	0.805316186054861	0.560075696262259	0.766268921359356	0.804834389153611	0.0108790719837847	0.660447970415379	0.740597844731292	0.799888341339299	0.549735612786967	0.8531202925783	0.809929804834042	0.624661681391464	0.798081389080769	0.815742296571189	0.822199834209123	0.845194670039962	0.723173102813841	0.764961106908321	0.605591607259624	0.87708673234928	1	0.378761993893126	0.598860698818954	0.672939286814349	0.781625500636807	0.770444181072925	0.905202090245879	0.610689327780707	0.824888354553069	0.629862922059681	0.861603137020631	0.63003905549635	0.563745385731241	0.777515219482312	0.820353141713273	0.84302620492083	0.584860069879924	0.149315227763751	0.829500323664544	0.210700092036127	0.735347102690062	0.68058813887619	0.456920563363107	0.704230418583603	0.857368339112959	0.734145113604391	0.753607534095172	0.369584361341573	0.762270524904676	0.236719698914981	0.742804328455044	0.515064801697246	0.902030333206955	0.327401301006197	0.741344708356766	0.858920628877763	0.639230086404947	0.505974704059138	0.719062620750255	0.600160834816642	0.918454444273801	0.950420907299751	0.651082063447191	0.261365188249501	0.0591305189222394	0.767269181371134	0.842757737439627	0.778277588084914	0.773242986668728	0.930376255867732	0.86749337739454	0.0644231819034756	0.805994485420385	0.939639170876309	0.659977317860134	0.783801074396893	0.596153202541873	0.613792540223504
TFRC	0.396422912764794	0.479137731805739	0.145112168656133	0.259003714794879	0.52421121674008	0.378259383182835	0.504202586521387	0.253387401180731	0.661960410649045	0.335855507414436	0.538101580222799	0.41852601894403	0.390465495888279	0.528121119067655	0.288554170370123	0.396520019489278	0.407143970593257	0.382096533347293	0.00317047107941953	0.57834806005365	0.365988412992438	0.690970071116557	0.33121836071753	0.282311101425873	0.501774124878263	0.52523255752283	0.426386233677542	0.578788094894631	0.532097219284947	0.862258758334967	0.498307623954904	0.68947854381985	0.465701112225427	0.686356282915044	0.822454928316824	0.465379545939206	0.635694385527583	0.334291069058143	0.430021641037192	0.238351255055589	0.542890592422531	0.214499872789931	0.32874597918476	0.0934425742324335	0.236833753159456	0.393653199708802	0.511930333686167	0.15695062297914	0.0936380612779085	0.446982656275547	0.600052144646421	0.505212114748352	0.433561930749051	0.405424627271901	0.361436935878959	0.165787178390543	0.157744551307249	0.242860397857173	0.0980142649314812	0.378761993893126	1	0.502980238242577	0.1642863732344	0.493227246027663	0.132179086744459	0.395815372304948	0.0862313960293351	0.273905458966599	0.386826125985007	0.130476935495192	0.389070919058758	0.708923601892321	0.258774532338883	0.610673071029055	0.402903222618806	0.567302622087138	0.118703368761531	0.563380723703006	0.841888408434933	0.60551377390247	-0.0128973272483458	0.148024659027552	0.752840514554487	0.406870648945987	0.427904158494511	0.0339881108453052	0.719541425507465	0.507580215318381	0.608746513805855	0.345113233368098	0.335778904547024	0.472609067161669	0.882834262778657	0.100391672058208	0.385401138598595	0.357069806047544	0.300739611653452	0.563581964958361	0.593099431785534	0.509516291183218	0.275340641304006	0.760578660540853	0.721767237746246	0.0566078903569764	0.578435023036527	0.247140489520158	0.000312397236599747	0.529442791636419	0.307599863897773	0.254347938809989	0.639156329223253	0.179624711412652	0.34717252917347	0.284152590431477	0.118389370808287	0.311728804355699	0.0954387118325978
STAB1	0.561232544056261	0.540623569588054	0.624026813244923	0.235835720467194	0.290880253221348	0.630774916243727	0.669027289128953	0.614545839568757	0.423456274011107	0.486018818778134	0.412640921283655	0.492725609560028	0.354655479603579	0.715046589494547	0.641768717837055	0.530942840277676	0.860211857913182	0.562807509339466	0.430605212059012	0.619281211681146	0.65353084905839	0.663822438154052	0.618276731605954	0.613644428414467	0.391781797996309	0.679900603214589	0.603422249274881	0.519551582816317	0.52429623246301	0.596854644432526	0.567964235510135	0.495489365685597	0.474178869703426	0.620864070224443	0.527288261251835	0.561795169959733	0.395169120065353	0.597527938478638	0.411950443379021	0.314754085325896	0.350713566864434	0.628733410217516	0.455369436766723	0.346854837609455	0.519243371975218	0.719223338021274	0.606449027298004	0.0682916239476573	0.390443375386581	0.769980340083221	0.733401492954822	0.482312715704597	0.561990384211498	0.70023591477312	0.437492654620293	0.517234966372087	0.53841546137054	0.573947906989542	0.454928243122317	0.598860698818954	0.502980238242577	1	0.541352554353798	0.560001642638492	0.511376095381781	0.505420902865595	0.259327276684916	0.528418791646344	0.384706769387657	0.558645848662621	0.392898168745829	0.574656744507669	0.630604580849026	0.675590290058544	0.435960483121069	0.402037352059105	-0.103957260703093	0.683612136440899	0.356302292062929	0.78040366741729	0.506177756930826	0.283000056778005	0.649759168829797	0.647258883326834	0.433672413723553	0.300651647426867	0.378611600752848	0.683020550368997	0.399854467950735	0.271923685928499	0.31004391811797	0.538925025270548	0.374664238167663	0.55877655948876	0.661499164818628	0.220461504032046	0.495199116118662	0.563944185799875	0.703556034447568	0.695286251246446	0.602889390928231	0.589201312637672	0.442379083364165	0.103769875900853	0.353199684834237	0.418991841240468	0.491100067710843	0.637689160562115	0.515619320472729	0.600576831639255	0.0950300921199407	0.591101801601342	0.61507375376768	0.46091036336009	0.342384304308571	0.317595034423457	0.323591663135599
LILRB3	0.683785640812114	0.529527944680282	0.718265820040123	0.0607228222892688	0.127891695979957	0.587081133355856	0.611167044971497	0.741787713340052	0.164348501838603	0.42736306932642	0.527017324234046	0.52914317460083	-0.0487669468956842	0.494489291295618	0.736470120548221	0.465579016597629	0.671004137527135	0.549639622842881	0.72372339566151	0.745549090381759	0.723098385899819	0.596732299154588	0.745603419167815	0.791753197419841	0.289294342270565	0.768177226096439	0.682655715619716	0.379237725191496	0.325604681132887	0.351585230606671	0.517691879464113	0.197470321707771	0.598692169335788	0.421208969268423	0.340641899051288	0.624929238254558	0.195788427719474	0.611153687947023	0.391210503880475	0.40279502903821	0.182963169056447	0.806793795988845	0.556132491490229	0.378715107216279	0.641960754431973	0.672707289106117	0.50351715833413	0.0944823299829694	0.621372783934162	0.667979468046987	0.393747873690357	0.359270126531782	0.664543029085996	0.737238637804883	0.548773145241457	0.78120804691462	0.780424423488293	0.819338081814332	0.776597142963485	0.672939286814349	0.1642863732344	0.541352554353798	1	0.420101222720483	0.6883237467904	0.550799995518306	0.267181561352349	0.684616883795424	0.557893631025647	0.831047454824608	0.384280947360922	0.272320258846399	0.817549602178056	0.67881694131493	0.452595686378696	0.179673912813609	-0.280628057127122	0.574852282727236	0.0368717362601071	0.53573102222361	0.770969926362665	0.219089815851854	0.519163619054879	0.693297327735133	0.397352689095447	0.665188202189953	0.0726386814531253	0.534183029899713	0.141854166004923	0.292887597680595	0.266229629344483	0.52438812507823	0.127996861553916	0.718844468282069	0.557384521614885	0.119413007598031	0.541566792799042	0.324797699736459	0.642136141334705	0.644942060349001	0.745202038044494	0.506095482920494	0.188292696219164	0.0555975817333218	0.311763954905143	0.56570206617894	0.783073569248167	0.491377790838682	0.656101124900221	0.753684904814689	-0.0294766458642586	0.759598519002887	0.732052767050047	0.655747201741286	0.697576088033769	0.371208844366153	0.573527933284849
AXL	0.673855660821104	0.818429484539736	0.604728370308677	0.733916411380242	0.674763900448859	0.520951432783693	0.720133197805498	0.680993485189397	0.629490461779312	0.643175492671546	0.55746177562117	0.800700385591471	0.504984262965986	0.759868807369994	0.544035164344641	0.732772808713243	0.529309423376531	0.787510360756209	0.24046099908959	0.612794487533985	0.654850913044831	0.728117404020312	0.80342081618468	0.632326719106516	0.832712160565159	0.54639619103746	0.797351103506045	0.677462266659016	0.526735109255965	0.68377255557835	0.886297996574813	0.838774541737615	0.472641180773203	0.823728426296425	0.613867563560621	0.732304534843044	0.786288955599436	0.44232556989703	0.754548891819249	0.838233094791255	0.669283932642847	0.545567671856139	0.661346071096039	0.0612188384934795	0.656456763257575	0.578522903952192	0.851682756238878	0.621741216444407	0.714307895194101	0.654336359623108	0.701138703041952	0.77524786887228	0.584298830252538	0.563343710466962	0.735084503416813	0.641110900324905	0.439966218093564	0.357184826709344	0.511611054004306	0.781625500636807	0.493227246027663	0.560001642638492	0.420101222720483	1	0.544376888468215	0.764594564044428	0.767360452913898	0.653701244056736	0.541860101546237	0.539348197699915	0.548628614777455	0.721452409061157	0.669099634138176	0.678633185172205	0.772236217340019	0.794967129331209	0.43116796471173	0.778925716673685	0.355477200017224	0.657330045856355	0.293235042962582	0.554121594056315	0.680936765983158	0.613363614763482	0.732756073496	0.617867746019456	0.665169707846429	0.619231454998275	0.3648029399746	0.684710529886643	0.414956295035221	0.88766423704646	0.486730651491951	0.378148505764044	0.852812935998451	0.754516388920581	0.607606570463332	0.9122307935064	0.517649839546963	0.826260644797542	0.758998944728947	0.701141594751572	0.338857581688066	0.110178816294399	0.725830267197977	0.805614614659155	0.435671195538267	0.790631101259255	0.821142601143959	0.651502836829779	0.280621813137821	0.640592586468735	0.766441944338751	0.600406185733454	0.570983798302578	0.497208329789414	0.532197599238686
CD46	0.733875180915109	0.601263472763237	0.706797071585503	0.235321694993109	0.173231316081695	0.607164023915302	0.734132766214942	0.846838415832585	0.225031415622813	0.394794762937345	0.373264170553508	0.622830160149927	0.0297673312748519	0.562035713249776	0.636450126000987	0.525337197176283	0.66751740078299	0.668973637399131	0.713466873166706	0.655951932007105	0.746760260200684	0.525939057970669	0.748461345893053	0.826342306745999	0.373762107300675	0.669744019564184	0.671509662608716	0.43368992280627	0.409777694295913	0.380397542304631	0.537558161815658	0.351635192269419	0.525625450712377	0.449640862779603	0.32251219065194	0.673019148666246	0.300097483128373	0.76217426545531	0.537447966884366	0.493403609518721	0.325669322488822	0.826667926194563	0.624759539549694	0.120631872345883	0.551080751421627	0.706898799063887	0.61895713508112	0.179068858576756	0.673208755314469	0.671202023298301	0.462543676010036	0.409260484391792	0.59880277069774	0.775649468036202	0.582072949891382	0.721407202081393	0.791723519461904	0.666168233923786	0.781567270797973	0.770444181072925	0.132179086744459	0.511376095381781	0.6883237467904	0.544376888468215	1	0.719445646279851	0.416685106604542	0.681202696002328	0.492472065694839	0.785004153463178	0.524885320011204	0.368351866892949	0.758337993577572	0.705852472475581	0.601056008150636	0.264154102728911	-0.0353650815985163	0.620817640600146	-0.0488810308041379	0.636702462971332	0.741880090609202	0.337098776522877	0.54155164111274	0.664650690653726	0.482941450508254	0.653482808334876	0.134047353358844	0.66275002849131	0.18616272357519	0.339794393413602	0.51859421732467	0.626523609140184	0.0966650513546956	0.74713451573557	0.692309158075992	0.291102975386495	0.472479474024078	0.43827113327095	0.510097927305898	0.629638530124349	0.76704329898282	0.435669976664861	0.185735073444471	0.155448815545788	0.412355230211321	0.660063536787509	0.821199076391471	0.648210460045803	0.672719385192821	0.817862709313372	-0.0284755995213879	0.767381988171936	0.728031654071662	0.627827183160479	0.612566430523889	0.508494351914787	0.556587447572535
SORT1	0.796804215296107	0.875789766288411	0.545407510874028	0.581628870500356	0.456183021206105	0.711315643361873	0.868571461579825	0.857777588902672	0.450616602758895	0.587662897734883	0.632728509411733	0.881034132931834	0.299795223397454	0.633363380594853	0.630630657193348	0.624456446944568	0.572361889137046	0.736624701299828	0.480605000192078	0.680507615691974	0.753405424927952	0.727923041522644	0.873346657836518	0.846526634737109	0.708550355760581	0.679789186860722	0.868406459576119	0.667452022397445	0.585066126987531	0.654208277741853	0.811040374224397	0.693917180785551	0.470659256808467	0.684674523303233	0.513949927363057	0.887044307361237	0.631192158403149	0.736271245294197	0.820606151399617	0.77698726730186	0.562428911589877	0.649919322634301	0.79573693284212	0.0316613623705337	0.637881454188078	0.622816700703952	0.802372165116854	0.561109904445588	0.824119406799523	0.692828525067399	0.645233484749409	0.794461683164198	0.755109237286918	0.706547808071221	0.815433528222158	0.703414425631511	0.67827156010986	0.509617961973958	0.736380833220215	0.905202090245879	0.395815372304948	0.505420902865595	0.550799995518306	0.764594564044428	0.719445646279851	1	0.597832845129514	0.836774958882036	0.603949859805451	0.726908197316739	0.728286824248266	0.58724734542428	0.721865299809258	0.751927660465851	0.83205368444085	0.608001478105151	0.230984955155342	0.790524963654778	0.250295687899563	0.665971496575593	0.506653202320434	0.501738939524407	0.639489927462458	0.757016927663419	0.738943983177791	0.718624941298276	0.435449312672127	0.71529515303989	0.307843920854427	0.712739818700402	0.642823089552098	0.856886559039099	0.412307635148732	0.627138958966748	0.793605085021981	0.695638524231282	0.538379304415378	0.740280068040631	0.557111465117888	0.840191160050993	0.850441827270629	0.63511935356739	0.28486842486695	0.126001673057988	0.7750540895287	0.78919200452457	0.663717784947504	0.822220567523613	0.858840962297785	0.829990556650939	0.154395579622614	0.776744358614364	0.867572964756839	0.644212263691884	0.713496795403143	0.718069280017668	0.674414957612813
MILR1	0.468162351815459	0.650984342709426	0.506040349174401	0.813448063916445	0.654666016731123	0.308547309306856	0.480539011542776	0.521280068384092	0.381130659486014	0.62675951303972	0.388772047340506	0.637687384794852	0.460389913473885	0.537106677519848	0.292673039084243	0.597073027326544	0.223977311112577	0.66663065749091	0.103115446075996	0.281630696473142	0.46300314776981	0.342700987657097	0.638510575503456	0.458678043779107	0.769249217123071	0.233351121058855	0.604993631281397	0.462497415659387	0.163687630787844	0.290126866950474	0.737689370599742	0.608936697663891	0.175401509027607	0.61205794861926	0.329878926439758	0.534188961214671	0.655519083132184	0.201691775208656	0.625737108058723	0.866695891280916	0.485203014137686	0.332960881067957	0.5748781133819	-0.0445600866167404	0.553159502146802	0.325235079248666	0.659822814239088	0.727878270415641	0.720695841500679	0.369616515223585	0.397256892908865	0.608750867548921	0.400779916977099	0.257902711764751	0.675923139415649	0.498082009458465	0.234811653453093	0.0747969410428389	0.428729638949041	0.610689327780707	0.0862313960293351	0.259327276684916	0.267181561352349	0.767360452913898	0.416685106604542	0.597832845129514	1	0.528676136041525	0.376953433296004	0.398560229297779	0.359074127831751	0.404390330543377	0.460035793772481	0.412762387567423	0.684422916866395	0.642164989650717	0.530592792824263	0.519620299196813	0.00776707305853344	0.292223391662141	0.194778964295126	0.607215901109913	0.323213202897448	0.394402818360539	0.648181442275351	0.6123612854551	0.51872984977993	0.336349435911872	0.078112188062085	0.66038049507622	0.246152687041202	0.762858123491211	0.119908681749772	0.249146287780867	0.694672895770606	0.718507029909143	0.462166252454896	0.700508574983414	0.23152785180053	0.601704978509683	0.620505748755016	0.298201679369039	-0.0282304839151001	0.0659950444996068	0.575209220466974	0.771722734780191	0.385435864460884	0.538840496990537	0.744091684356166	0.485720735198123	0.0711976759894808	0.490560681328833	0.651744852633142	0.445318483186082	0.53537613435675	0.355437538427488	0.498471630197537
MCFD2	0.86424518918933	0.797876985000595	0.590054709019919	0.457554182105504	0.376781503264955	0.730039479010221	0.817002811432258	0.812300826506164	0.315891403338452	0.606181672594222	0.656502304996416	0.845730952740434	0.226343110376999	0.572366112467529	0.616901849497682	0.548733354424245	0.562625596433698	0.683921584294477	0.506260241286053	0.668257753690297	0.732082904758882	0.673011830620606	0.867723536937779	0.860083165172929	0.597917445983955	0.674744498921064	0.843440381136158	0.587063938693421	0.552296707144207	0.541309340107694	0.726823109344391	0.548234161075659	0.516509665506264	0.598653515635866	0.419481523563275	0.874292277489578	0.497349610352909	0.716674087206106	0.755830639313585	0.687773383418453	0.452864501905275	0.697390063323153	0.784153641839693	0.223846366577227	0.714223083911636	0.617411588038482	0.755443282411478	0.46327705781097	0.859591883069899	0.647836944736105	0.626631985589188	0.710994296281444	0.732597420079948	0.678714806034549	0.836016454437242	0.802052043091666	0.721028435169335	0.621405578710559	0.740778017901245	0.824888354553069	0.273905458966599	0.528418791646344	0.684616883795424	0.653701244056736	0.681202696002328	0.836774958882036	0.528676136041525	1	0.627122025482271	0.74846400172287	0.745361768056719	0.520516135327737	0.783121488960669	0.72081141754126	0.705099138529036	0.514902136399676	0.0589329198972731	0.67283335744067	0.144638127271795	0.541598533095677	0.565140942545865	0.437551435384136	0.567456510419059	0.711889283263557	0.686957766033139	0.773791498867955	0.327207229426674	0.645699325010256	0.289974397213364	0.626326601482758	0.676827303201758	0.751169270702332	0.30431464125303	0.709883559971759	0.682322149687521	0.564082420535561	0.598126342371296	0.60847782231872	0.606915979226712	0.807336679315299	0.81624377051072	0.586875024367371	0.245391000475569	0.206809253642025	0.632114189194761	0.725868685479485	0.727729921275283	0.752643207616696	0.819230859588383	0.882982700840511	0.102501924925288	0.815460005877002	0.840387253050378	0.714244205378505	0.768194107814103	0.735088871273676	0.798284794017853
ITGA5	0.69872139950056	0.657052112475059	0.414124249323554	0.34237835976904	0.356059631344847	0.518167530312237	0.633893230225674	0.555654627634493	0.401428025069215	0.439789126060422	0.515597918591163	0.69712320816239	0.210710442627608	0.413996614549801	0.524233739633921	0.491301927285237	0.39118440165332	0.548739075010277	0.321991473935497	0.605172099277039	0.601054469587963	0.583279306728674	0.67258275960859	0.611128304130253	0.483183201173156	0.55807774865316	0.649446746704242	0.51356149603392	0.498780159271463	0.559529441842001	0.572929963404706	0.565001713494926	0.460366778039133	0.55164938244529	0.445296604264199	0.64016211095546	0.482637508887425	0.507907383014869	0.618329136749363	0.53118668250896	0.436530922149301	0.524976870918871	0.622969917881127	0.261938818222893	0.480686036747632	0.456963961201417	0.636464881049252	0.418649730131435	0.582840348135391	0.518471240910865	0.524832771125493	0.582788160580435	0.562600731424012	0.498408074333443	0.657298250730481	0.621142170104685	0.538115910820405	0.570490430606633	0.506050849936921	0.629862922059681	0.386826125985007	0.384706769387657	0.557893631025647	0.541860101546237	0.492472065694839	0.603949859805451	0.376953433296004	0.627122025482271	1	0.544732232665388	0.61537677107779	0.544240510753956	0.64686079780212	0.62212727461008	0.532598664346859	0.526149931501522	0.0524686265348806	0.535174722387779	0.253416215863471	0.425542516257987	0.337805413653083	0.238510998748792	0.61410003618189	0.544207390891057	0.498697602319725	0.585731041896327	0.33029687440228	0.452941962375827	0.337324729096501	0.51433071033461	0.500172804366714	0.627618031329409	0.368197599235175	0.438554161817377	0.528871133265558	0.510243190219897	0.469998977595249	0.49063055497161	0.508630565727211	0.614557907750325	0.573665727458428	0.582836545350107	0.300717598284482	0.148243517561665	0.535696738135027	0.497735313133702	0.49730537915678	0.607246009921896	0.631757644027563	0.650421950942912	0.312682598527497	0.588378539543527	0.59722190395513	0.64998155512631	0.54667499899231	0.569589684490823	0.615251675159248
TNFRSF14	0.722553414184524	0.70116552356668	0.706396960105919	0.22292146911861	0.0970997228989284	0.670473662930304	0.741825664929809	0.892291467381865	0.198966156302505	0.419951794560269	0.515436890532184	0.691681485705072	0.00312256668121796	0.561496275430455	0.787054448144362	0.531136436825354	0.698111253835384	0.645711354198497	0.790325150926461	0.751426175735878	0.779925615838469	0.649874053813034	0.823700855219007	0.885102726851942	0.407093831271405	0.792771393762102	0.801292403570106	0.481342834102344	0.381501486348625	0.391724757394858	0.60726568596889	0.320087771983295	0.528826944351566	0.486246384635988	0.25734117405118	0.734227288791021	0.276053500028136	0.693941706442743	0.557001036972642	0.583607387939556	0.308082158964203	0.842031666986204	0.643843767184892	0.16618524925922	0.630239917881469	0.697383552446539	0.630670953690676	0.312194192394728	0.74874116425898	0.759551569225139	0.480946393782124	0.560140990565235	0.75042184605448	0.8123417865788	0.657519490904442	0.78303802011918	0.865819091912583	0.75991659658453	0.89557095062561	0.861603137020631	0.130476935495192	0.558645848662621	0.831047454824608	0.539348197699915	0.785004153463178	0.726908197316739	0.398560229297779	0.74846400172287	0.544732232665388	1	0.489634193687475	0.316294788983256	0.838354843213538	0.708744341295119	0.603859619573105	0.282684275527242	-0.147691895861351	0.647838112176896	0.0172875083163325	0.643206028594894	0.806447407223714	0.289664271400529	0.553100215781392	0.8079939325782	0.510424092735386	0.742773095028716	0.060624807193565	0.643999111714905	0.0972663981623304	0.517840386091647	0.373649239011994	0.693335601145793	0.105894170398363	0.824938542558431	0.704061402290019	0.3558149125046	0.484423445397521	0.444724806702775	0.536076618302645	0.771109781366273	0.87346697081177	0.499204062391968	0.073472297241039	0.0879534666844777	0.507482157951252	0.6854240154094	0.866875718404265	0.58848246460124	0.789049203762802	0.834251517181737	-0.084449242872757	0.829851464457753	0.843054706646642	0.656240337448678	0.762235464828122	0.484070976165637	0.588834606702571
PTPRA	0.823563104985799	0.728054010750676	0.360760345617892	0.449972294179084	0.41750915415562	0.675106662428242	0.751012621515389	0.560516889038189	0.358762455229119	0.512282890632235	0.463696340676162	0.791317473004963	0.398933652677205	0.435990766142739	0.400555180121523	0.512636464325903	0.34695458662156	0.494101561586099	0.203845497553909	0.459395785939913	0.637847414375511	0.553538423834184	0.679972555533854	0.615044455779979	0.568475049484344	0.435776123769715	0.640546669123273	0.599466651529068	0.609531785383994	0.619014502957483	0.558716788463086	0.65957172120047	0.384320162414836	0.53851783036819	0.464684838253741	0.771588780385162	0.573190091379208	0.678494074496988	0.769866321230888	0.507825809075823	0.55454514134069	0.432134198547189	0.690877103322591	0.214741224953619	0.525686784444902	0.376227865244762	0.684309380237668	0.472663260106492	0.62244630662449	0.484191814183178	0.64403610632527	0.670747100650198	0.599872340616055	0.457769231970325	0.720179430043261	0.624743474164744	0.546134232357287	0.38652160511611	0.387876929421002	0.63003905549635	0.389070919058758	0.392898168745829	0.384280947360922	0.548628614777455	0.524885320011204	0.728286824248266	0.359074127831751	0.745361768056719	0.61537677107779	0.489634193687475	1	0.602113699350859	0.597679101025946	0.617915474813314	0.609863060525916	0.597005471586338	0.186455323481297	0.486138324672877	0.278555903396683	0.430349019793788	0.197038633616454	0.415864008793754	0.550424194685343	0.556396193135877	0.661704805543461	0.553783971568517	0.446839356118408	0.51227758022517	0.533417363610337	0.56922951990247	0.851689231413549	0.618789387820743	0.431059944394074	0.540371247609631	0.488452660294463	0.642022357660362	0.550950478343136	0.497809881225988	0.482703915945897	0.619149648956751	0.499889275120292	0.556228975793605	0.371072852037958	0.407291493591683	0.644869428511688	0.474844033924752	0.469937254280587	0.814103648394629	0.584624286424449	0.725864231452249	0.345356997436062	0.656766498362854	0.588798887538371	0.612503989899084	0.516820067551895	0.875054668721827	0.757305597773896
