""	CAV1	ERBB3	THY1	TNFRSF1A	ITGB8	CD9	LPP	KLRC2	SMAP1	PARD3	ITGB1	C1QBP	LRP1	VLDLR	CANX	CXADR	LRP6	MYLK	PDE1C	INSR	PTPRA	NOTCH1	KCND2	RACK1	TNFRSF21	CD47	PLXNB1	ITGB5	APLP2	NOTCH2	CD44	KCNJ10	LRP8	IL1RAPL1	CELSR2	CD63	PTPRZ1	TRAF2	GRIN2B	AR	ACKR3	ADORA1	TSPAN12	PLXNB2	NECTIN2	CD99L2	LINGO1	IGF1R	TYRO3	GPC1	NRCAM	S1PR2	NCAM2	GPR37L1	MRC2	CADM1	ROBO1	TNFRSF12A	SORT1	AMFR	MCAM	PILRB	SLC16A1	ABCA1	MCFD2	TSPAN5	ITGAV	EPHB2	CD81	SCARB1	FGFR1	EDNRB	TSPAN17	TFRC	TRADD	RXRA	SLC16A7	ADGRE5	SDC3	GPNMB	CD46	TSPAN14	NCL	HLA.DPB1	CD74
NOTCH2	0.890369232782819	0.783596749506899	0.670447904823643	0.894731255358513	0.917441143096442	0.85934737251988	0.922166446461959	0.694030884211816	0.844830994759268	0.843679368735722	0.895399031388472	0.7083017144199	0.902272389220147	0.817503380497842	0.856949384266978	0.864741742486226	0.853589403872135	0.630672844126356	0.831252806641954	0.795314407212801	0.907413329318912	0.853702364734732	0.753716711695476	0.784934509315626	0.817112114311052	0.869124322047025	0.889095434702785	0.772117907901076	0.908492076093154	1	0.523551331987702	0.824054301403765	0.827628832859691	0.658229205188198	0.909296492678373	0.88038203476325	0.804820169783683	0.639112159778886	0.862806899007272	0.887231447751718	0.826562965744323	0.749040632059871	0.699776264698557	0.859066547918714	0.782105768070259	0.856493618843432	0.8224545509751	0.857916629104083	0.864036401797916	0.897761321372087	0.924055401760179	0.768972034342961	0.869482550223577	0.615445237199247	0.883855165556745	0.882366892538516	0.922339220796164	0.759584482368217	0.899813958341291	0.879501994233914	0.775252487048398	0.868116617691955	0.788568075254435	0.723230116592406	0.876047467835556	0.886432526814286	0.943302598696276	0.825254642280557	0.909253934100116	0.563804673548964	0.8658956779975	0.757115370498403	0.717117245059226	0.817986777493566	0.760765925437906	0.820213906937857	0.852179334809971	0.825093737918824	0.897317799926512	0.511728555347053	0.848636771838687	0.854178053488121	0.742533809199467	0.729544254424454	0.449351503961808
CD44	0.466095864166705	0.14012962114474	0.0684809644072603	0.655341408171991	0.61077660098051	0.561891416833638	0.416236012833209	0.0715490706621033	0.311903482688281	0.362781331291944	0.420818287358084	0.176830467953182	0.338134251022043	0.20084968591136	0.37479544895002	0.319652438059932	0.246738542440266	0.601116843171259	0.327307849349279	0.335528450212766	0.405597057909744	0.275582474356081	0.130552002201759	0.315398103344086	0.340091473050837	0.460808316956022	0.372564445071175	0.209597818861684	0.381452284202589	0.523551331987702	1	0.25875683651025	0.223632485027534	0.111951656485859	0.399716324200487	0.518307852005766	0.152067931683607	0.151495703781959	0.274683242269089	0.48513463213382	0.426032449064376	0.341062027363681	0.15568031258303	0.412715135622303	0.456290791872151	0.335088205672145	0.192092940131234	0.599209727700735	0.311902176974369	0.401092313039294	0.471710138934773	0.191502983012818	0.369528901214233	0.0888649179765125	0.617012695606135	0.363603180607963	0.505236527881841	0.319528296631108	0.398657239653022	0.468371176994466	0.207967263084508	0.464319599351888	0.292069281220392	0.683489174633202	0.384800165397709	0.423779319643326	0.5584810079256	0.20820951236787	0.41155557308833	0.196228126124074	0.396130135507627	0.237695137563057	0.130216420765481	0.286717959696817	0.471595119064075	0.437162339324129	0.526649490533976	0.236630987095152	0.386068970333869	0.341541859630825	0.334295952187572	0.378087396817081	0.141820457701704	0.783066245025296	0.912625428566611
KCNJ10	0.84572547553251	0.964466556306545	0.89211221448169	0.78486836717787	0.867305021558931	0.755861291334144	0.90215198799966	0.900631104311641	0.904779571490793	0.800310178505693	0.863395239903973	0.878394309568396	0.922581047331325	0.854551376948495	0.82688917041833	0.930942436700827	0.929739771968824	0.350103751121684	0.890913227835089	0.703756783132306	0.910687803606002	0.929737886874833	0.927379277318139	0.759940441270651	0.913938830366059	0.921137922061776	0.91068759022628	0.894944494547062	0.908211335512772	0.824054301403765	0.25875683651025	1	0.870649146134958	0.797190204388811	0.904645083852758	0.870704193133213	0.952545099876135	0.685940265564462	0.891093350660406	0.876747046105467	0.834450312306149	0.877197748112484	0.892076536351509	0.782193523230882	0.760550604577656	0.925380473951365	0.931932785023614	0.680722349339293	0.946316671512885	0.889463594445566	0.883271196174774	0.878787538732499	0.946943303132324	0.864724688579006	0.684777260164135	0.882921009445037	0.87778439555382	0.790597326086578	0.916220691445277	0.882616420638029	0.91803834182344	0.738851019499795	0.68934898544838	0.3854960133246	0.846901319200643	0.83863513821392	0.883217459866929	0.827746784959928	0.930151676552917	0.452885161103637	0.848797117330112	0.877644894045493	0.879437301448322	0.84541863268133	0.627785430405021	0.609581230579507	0.687523769369259	0.872996312511107	0.923200353488855	0.33750587962421	0.837528496243282	0.854231961744347	0.850425107622121	0.63220568176963	0.265120594819295
LRP8	0.838593849641223	0.867679366748527	0.838391486435431	0.756244989651218	0.817154350275691	0.753293100601848	0.902938963671254	0.807234680196327	0.923592573357664	0.867193521350532	0.891909520171544	0.863153399239959	0.907189434880586	0.844412726799564	0.857418071186549	0.86056312970919	0.897991095316201	0.396896743125433	0.822774895812136	0.754562569157265	0.897153268317667	0.928925830586889	0.888348882179128	0.818139836137269	0.818829000756871	0.872915186518674	0.856290906522029	0.906752640655229	0.911967636781215	0.827628832859691	0.223632485027534	0.870649146134958	1	0.703679823072873	0.868872794642705	0.844066455799583	0.885692824660929	0.771805109595081	0.866255992265151	0.860063680289808	0.820340817780638	0.775476936917243	0.833706849783369	0.842218547125698	0.74418587975804	0.886564003950568	0.925514561490751	0.709598282772495	0.869442818250439	0.881151429383166	0.84086327259171	0.837073984993124	0.857978889750631	0.694075815730939	0.703331637725794	0.900094773775497	0.863346219573086	0.763713597616134	0.910204152724298	0.868430104743304	0.907814757087966	0.784575734406406	0.808745399039447	0.450138966623765	0.879658539802679	0.838849691092756	0.837271068172841	0.910706207402581	0.920172881532341	0.624016478991044	0.847257466872062	0.764797593968434	0.868870030036429	0.87468870385882	0.673610321948004	0.704270322051346	0.728866527082447	0.855354029241867	0.885222295874835	0.309890489207593	0.827003625001986	0.832986398017398	0.893602924536515	0.619889170275404	0.198068858972003
IL1RAPL1	0.653139861309789	0.79328278094954	0.767801756036747	0.617543101133116	0.678673471113733	0.569914481039353	0.746245004832729	0.735258289922993	0.725270797717623	0.690787217150158	0.692649453651606	0.729873236316881	0.746865372950063	0.734550437604388	0.648635317858405	0.753732181173439	0.778267227109307	0.213956212455165	0.737851549528885	0.564380120125142	0.742288562378764	0.735076150161692	0.803677901290565	0.577878098957883	0.733809106895565	0.727211154748079	0.70361816149723	0.744425676559622	0.721832298388545	0.658229205188198	0.111951656485859	0.797190204388811	0.703679823072873	1	0.703124121080749	0.664397629949096	0.824053058703669	0.612492607961054	0.707945656087068	0.702252870040558	0.67636386473308	0.676977448940552	0.715411840151089	0.602355612222562	0.604255871504758	0.719311322483731	0.747799003190929	0.488546116358893	0.801038536863126	0.713781293399702	0.713042033421493	0.734942872655593	0.7607621691674	0.736490392165688	0.512722776748761	0.696576406171942	0.685415297481422	0.662060319221123	0.718084171789811	0.672262361675492	0.762237343932097	0.622727353968049	0.572819161387233	0.252092478324831	0.659350482592827	0.676323377514429	0.684617506443043	0.680670344119426	0.722433389968897	0.361811704575717	0.710369289019581	0.701834431041025	0.692348233155276	0.674236666012966	0.446842952634697	0.441476090060015	0.503913075987871	0.712551313546077	0.720156172546232	0.203496409105138	0.703306657130155	0.661492390467808	0.71244547280982	0.463876779715891	0.120036579523208
CELSR2	0.875228776835492	0.883633104387015	0.801553386354589	0.883841410528399	0.925948883393233	0.827370784270727	0.948242041355523	0.810089568256823	0.904948929083024	0.838395085118819	0.915526099368183	0.819376909479596	0.944661988092961	0.849311616193788	0.861630498427257	0.93230603711825	0.912708042738291	0.516377610333823	0.893983015762959	0.781900091499159	0.938361610533042	0.936622253489337	0.860113320178325	0.787398100642921	0.883262030433646	0.921003740931287	0.944112886354903	0.853517636259117	0.939450289887059	0.909296492678373	0.399716324200487	0.904645083852758	0.868872794642705	0.703124121080749	1	0.899883079035472	0.905543178217619	0.725211863758003	0.925879619381645	0.917761237221705	0.881459964852524	0.836257029951383	0.821503474681306	0.852676746737298	0.816487877247171	0.923341642445903	0.909177107895772	0.79627692248563	0.92281468605521	0.939770979547311	0.931849804135286	0.83221976574871	0.935978950449122	0.746797132194485	0.83181653017816	0.904876208454435	0.926066666015823	0.824536943415729	0.942230091373369	0.919930745644327	0.864719268426306	0.830005445528876	0.761383010779155	0.575357565850486	0.889004400813465	0.907355373576085	0.946456905447646	0.864682970235877	0.952216984719064	0.505036833347166	0.874908989230931	0.824508562035052	0.821096327091538	0.846150812760893	0.730594249565111	0.733215187587871	0.791529194104682	0.858634354875887	0.947821919804026	0.407381002258456	0.858522862412303	0.888690616287438	0.826799389021198	0.703127979202597	0.371051305724219
CD63	0.942523973428816	0.833823986436603	0.78843849481966	0.930769005556536	0.931742958784598	0.929123677310733	0.945959260741917	0.779025419655165	0.922172836131801	0.86193715840717	0.957150719419622	0.835410827033494	0.923309630466087	0.825343659231265	0.922127623687423	0.905715319668323	0.836765878715476	0.564405579474435	0.845513614598431	0.791150049214699	0.938954175869485	0.897221326299558	0.819985490795339	0.84974515017595	0.882354381196235	0.962694126238191	0.885040632076131	0.842356939668169	0.95856906076765	0.88038203476325	0.518307852005766	0.870704193133213	0.844066455799583	0.664397629949096	0.899883079035472	1	0.841784041161416	0.745096096341042	0.86765425423336	0.898096246068276	0.857114508242788	0.83803570189838	0.786146021333547	0.871475941164601	0.862664874115183	0.913600101002036	0.882862650466541	0.832713776398932	0.881075767676436	0.954494006335741	0.926439520452452	0.851043198653885	0.911191048163299	0.745607960777269	0.844181599921448	0.900603063011027	0.909021971246719	0.869948014793201	0.924061340112343	0.937708606184201	0.834971256386221	0.79775183031827	0.82645655547951	0.638289592969976	0.924755604334542	0.899869906518545	0.939072397682795	0.83732683925154	0.954800970899104	0.588821098498609	0.927334342900258	0.813023888364344	0.82010506715717	0.849131045911539	0.780891651600316	0.78054283711296	0.82572920664558	0.856031563569362	0.945976136739429	0.494097788990456	0.848428170776992	0.885475358370201	0.819309272636233	0.776890207972155	0.457787278372788
PTPRZ1	0.822923785242379	0.967901726178038	0.930583698213105	0.75073110470726	0.837306163077981	0.717032366922054	0.911064784134776	0.912544775601071	0.909156282465213	0.800749720499614	0.867982439788036	0.898384814203645	0.928502944780223	0.872612207854238	0.82962019606229	0.937235495524842	0.952704727218435	0.300451893696173	0.87894510352511	0.720659885957441	0.905504284882525	0.936588021915166	0.957568190851042	0.752174428630341	0.883080462983403	0.899193953550816	0.8996273236274	0.906274312554426	0.913711605679	0.804820169783683	0.152067931683607	0.952545099876135	0.885692824660929	0.824053058703669	0.905543178217619	0.841784041161416	1	0.747262761514086	0.914056590840297	0.866093164126342	0.841139092199453	0.860993528332869	0.910146590313317	0.785038230395202	0.76798442648505	0.930750943888805	0.941660430790471	0.637135196265625	0.947720541374291	0.888285432964059	0.870812860101656	0.892523159949149	0.937952764351891	0.872976630148422	0.650914711873055	0.886571999364364	0.852367356897339	0.816836918722664	0.911318143069167	0.856223687217397	0.93499855790886	0.726824827841656	0.72519619663124	0.334477515795046	0.840291356100504	0.858384581780568	0.856249447273203	0.861005522289121	0.910468915331311	0.455852967384166	0.854581910207806	0.890390971076288	0.899128752041867	0.838611627882471	0.600846884323767	0.591296263773312	0.68432147542122	0.880833860604706	0.907659024966014	0.320138393029226	0.841340946009968	0.858545920653168	0.901843030228951	0.57702021734231	0.156762480329755
TRAF2	0.698178507500016	0.698226207251911	0.790923688240735	0.652402579276974	0.668235739228146	0.66123319201599	0.78431847854618	0.718730970275946	0.824372158846676	0.715583990399514	0.814816574925759	0.817021305026155	0.761935250435276	0.683564621546526	0.777145641967025	0.743431628498992	0.739260227114947	0.289307631599744	0.66994203564253	0.674950665839694	0.780269899897936	0.798780126536929	0.780858152671597	0.73073578394627	0.671298975215058	0.772875771775434	0.699934639972675	0.781984963410346	0.800984013971309	0.639112159778886	0.151495703781959	0.685940265564462	0.771805109595081	0.612492607961054	0.725211863758003	0.745096096341042	0.747262761514086	1	0.745708176683327	0.735140168114717	0.755719375307008	0.648053731081497	0.744410750576738	0.721847239232972	0.642192802070808	0.772679844047658	0.78633050190417	0.586952622144313	0.724477138349785	0.766255383643007	0.69506668491579	0.749977731947561	0.71445981574807	0.604044184706292	0.577849445429048	0.788182272805781	0.661251342016044	0.710631233085178	0.7680684006433	0.765856171575749	0.758248377912836	0.636898654150202	0.782473481600064	0.367874650487599	0.762048046414588	0.760523642583429	0.674640366095307	0.805713306013934	0.753437091884788	0.566283510489505	0.766395953361844	0.667530031096111	0.77587681817537	0.744974031497137	0.562567034608952	0.574255038422301	0.609446670223858	0.713720052144107	0.731579042379068	0.257360284622918	0.697848987249117	0.728234447337653	0.862728424267322	0.566196360651032	0.118625583784306
GRIN2B	0.83828517443168	0.882504796034304	0.81465252040474	0.823262271916337	0.87357472019554	0.773028477703828	0.918658271197932	0.813842771019395	0.892572737347241	0.798776647194955	0.890533676430668	0.821511349390037	0.93259178099272	0.851332326950771	0.848340149884196	0.91919557067056	0.897065809370299	0.44528992740757	0.881381579094317	0.762814673807323	0.917799115182984	0.929254569569743	0.875251452961498	0.769120606741333	0.850679439367411	0.894376113792599	0.920564843523181	0.839896439706249	0.927681323834516	0.862806899007272	0.274683242269089	0.891093350660406	0.866255992265151	0.707945656087068	0.925879619381645	0.86765425423336	0.914056590840297	0.745708176683327	1	0.882295023115631	0.862094980764074	0.80016997725266	0.828570777467067	0.855781505315323	0.78168271074347	0.91712230381918	0.908364206686434	0.740219909759579	0.913750851243867	0.915671305734394	0.911099122529382	0.840231206996323	0.905640455881189	0.763899274173205	0.763981855058581	0.888599833403792	0.878479343998612	0.810160754889166	0.931662178271321	0.87408468752907	0.856668905206881	0.793277037366981	0.762075408935947	0.508624926325904	0.861120212200006	0.883284985022973	0.895088821867798	0.880601197150442	0.925433793937756	0.531749940238251	0.862105856911838	0.825919103014479	0.827791929039681	0.845458244469998	0.685655208729818	0.714641695482061	0.747202569917542	0.87525332044418	0.928204048103904	0.384585503817056	0.832447479924821	0.847963977251956	0.837490607617337	0.622190806776849	0.253197742598825
AR	0.866362441609285	0.847930165902875	0.797723340022031	0.880955511764354	0.924567552701695	0.831239510304132	0.925975249905944	0.793347065594834	0.908001889151003	0.851701636813304	0.913273210935953	0.832926313752003	0.900844276789251	0.794417228639944	0.853951606903594	0.895235058719491	0.903116944353812	0.502183560525409	0.835909772751121	0.764177393227967	0.921642208130628	0.922552865539751	0.854258523132407	0.789561541987754	0.860168468057897	0.928461414729909	0.900238113632572	0.866960452102883	0.928218166856151	0.887231447751718	0.48513463213382	0.876747046105467	0.860063680289808	0.702252870040558	0.917761237221705	0.898096246068276	0.866093164126342	0.735140168114717	0.882295023115631	1	0.88683274808833	0.827465378670082	0.82614719351933	0.836879023057892	0.809904064736155	0.900361216904803	0.877117338150219	0.790345929551881	0.891422175305038	0.896068297422127	0.89709186695747	0.810332086009457	0.907143836703478	0.687981309351574	0.783392699171133	0.912605776035534	0.901523306956971	0.79494417254152	0.937768734737924	0.908927581988887	0.873088884458248	0.824886589795168	0.762083471058178	0.566692493033692	0.871664106513251	0.885856725103063	0.925858942390421	0.858875813478807	0.930153473009917	0.516481833446733	0.879984095477361	0.792838178353606	0.820416731704849	0.839968791109957	0.711076978891154	0.709993311436794	0.773908829700999	0.835604159724085	0.911296751257308	0.347551405026146	0.848482652487339	0.866790401822911	0.840359245091578	0.784529224892849	0.461572198899689
ACKR3	0.78366511859891	0.81290823029884	0.794575704452692	0.842596146902962	0.890183007202361	0.767588828679417	0.877829633611113	0.774331939983829	0.87354349550201	0.758314493451836	0.866879899639111	0.825075013796728	0.853361344007811	0.737599899691907	0.797509358740342	0.894472812251229	0.864914079640959	0.449593317638553	0.818488969194288	0.684135429634158	0.865520902026107	0.881681160081364	0.831446878899302	0.705389698324448	0.817177443814178	0.900081300317702	0.855062732163661	0.824467725924026	0.89498576685876	0.826562965744323	0.426032449064376	0.834450312306149	0.820340817780638	0.67636386473308	0.881459964852524	0.857114508242788	0.841139092199453	0.755719375307008	0.862094980764074	0.88683274808833	1	0.794817086810533	0.820342320641093	0.780156948820559	0.776238439777426	0.873127529904621	0.837226440743843	0.696061894296083	0.867651703322798	0.851787846688909	0.863312075947591	0.778253678681205	0.870309918567557	0.701562305440302	0.73805616320532	0.877828123301741	0.846087710395731	0.739620375157549	0.903357519696912	0.849905287405257	0.852891646866952	0.765763462651067	0.689215840046973	0.475289676830618	0.800796892924097	0.850164085269942	0.87368275868103	0.812420617924698	0.886543350157305	0.419082065783713	0.801487993019018	0.804089036253357	0.782162266378993	0.81399208337311	0.632893601848868	0.602204226933636	0.698024515410902	0.794055902620827	0.870044757701608	0.280899715979725	0.781686000330347	0.831240324975627	0.825562806664623	0.739931416363984	0.41805273420255
ADORA1	0.768626501931561	0.862667146411271	0.819603201414981	0.767253843581839	0.829550352198065	0.725778885222228	0.823566162863772	0.833518777102891	0.831114391533581	0.7309884826589	0.805324883785414	0.813646979304513	0.823507007696959	0.756433652969225	0.739659823781586	0.87630319210888	0.816976237115535	0.303681365249215	0.797628310092192	0.627510631244074	0.840684915928311	0.839869560188132	0.829590127566125	0.666622737969381	0.835346068527917	0.879602314309919	0.83488545321971	0.821991476228693	0.839683412901499	0.749040632059871	0.341062027363681	0.877197748112484	0.775476936917243	0.676977448940552	0.836257029951383	0.83803570189838	0.860993528332869	0.648053731081497	0.80016997725266	0.827465378670082	0.794817086810533	1	0.787087804616656	0.691505744646418	0.779750181990304	0.855186095633227	0.835783935209456	0.592586510278106	0.867116112812349	0.820018366265996	0.815483244331719	0.81672690504725	0.877950898230446	0.823976683121503	0.639481515906497	0.782759879443019	0.802289081781545	0.787500358040293	0.822435041007118	0.817190647258993	0.827737311353868	0.644715954443734	0.601605761317715	0.361311783229193	0.758239194961055	0.807836562955743	0.817921475774804	0.729113354959892	0.852895220366735	0.357613781434389	0.781529202342942	0.840039578650488	0.770680931005043	0.715149478389572	0.567554659442029	0.524020416310384	0.617295794160024	0.743205704548168	0.845019791871105	0.300404540496291	0.727948298740395	0.791072158445087	0.779697816182661	0.654201331737753	0.34154360983489
TSPAN12	0.75295687386441	0.913850572963821	0.941499188759271	0.662849530445558	0.76152892507284	0.656014100217867	0.821291902015226	0.911416894171917	0.88940153173121	0.707876656696895	0.787449462374518	0.927544981278135	0.821207541262945	0.7765639517903	0.75776579486915	0.874904925030472	0.89517965576624	0.215590481642745	0.80382698101625	0.59488784191368	0.816680571975073	0.902235686027867	0.940417416431701	0.721333533719013	0.798814015970088	0.873916500463731	0.819943275458702	0.889716339623854	0.849552462173716	0.699776264698557	0.15568031258303	0.892076536351509	0.833706849783369	0.715411840151089	0.821503474681306	0.786146021333547	0.910146590313317	0.744410750576738	0.828570777467067	0.82614719351933	0.820342320641093	0.787087804616656	1	0.692372183638888	0.664485515522871	0.880985748165826	0.876318901093261	0.538167808513675	0.852412967314817	0.790444405436894	0.74654742732481	0.830979936292846	0.861241072579571	0.786142471301254	0.502946876800555	0.858851410133528	0.744544247308254	0.713325498569104	0.866770324886867	0.814202034986707	0.927583401897596	0.623094044239189	0.644818796432609	0.19127345813341	0.774241012515148	0.778251801076381	0.768499611232533	0.808786114132118	0.848562428021074	0.43971179678192	0.772330068566886	0.80658096041119	0.881098891314405	0.825876278751142	0.465936108675226	0.458652420419373	0.561567379032904	0.797918038883701	0.822210655389696	0.19657451948364	0.737354134482362	0.780873162124637	0.905437351129991	0.603881182356571	0.187575221221184
PLXNB2	0.851058941716035	0.741451722341872	0.681422264780009	0.837321284349584	0.852872774520811	0.810754814373698	0.894781848749721	0.670581181051503	0.853863831541298	0.836698932571613	0.888868015164686	0.73389792333267	0.892179821690775	0.781730342195616	0.875630077620306	0.816457405401032	0.798107864328425	0.557268561142701	0.80681695020479	0.81895957665794	0.889340153508464	0.851638002083183	0.752176720738571	0.81392875488062	0.776810175514926	0.84773212974042	0.850653851941966	0.777385573109765	0.884442381802162	0.859066547918714	0.412715135622303	0.782193523230882	0.842218547125698	0.602355612222562	0.852676746737298	0.871475941164601	0.785038230395202	0.721847239232972	0.855781505315323	0.836879023057892	0.780156948820559	0.691505744646418	0.692372183638888	1	0.772682852001949	0.863975360482331	0.836314174371383	0.860800592289633	0.820263451792702	0.890420870935234	0.88302622985326	0.742443248333798	0.817600912549504	0.613518141459954	0.831786443106457	0.845501366373154	0.879317808444326	0.763543591005415	0.875686143537795	0.862450812964157	0.766254746818682	0.814419447239136	0.83850786770955	0.679264093553368	0.871883966875646	0.856370712837251	0.880143488247291	0.846273373858806	0.890599159251415	0.642649619185726	0.854425857559089	0.734966948909991	0.758875000940052	0.82722252551471	0.771106782798887	0.82418124077522	0.839548641920454	0.823489100366675	0.881442978293229	0.475595324314827	0.846434942828914	0.822634438759993	0.773957001949166	0.684180190370092	0.347055735875328
NECTIN2	0.783115733944163	0.722311397112937	0.679801770871273	0.839912804645817	0.854879019795042	0.775780455356355	0.842125682203031	0.669624614014403	0.803283983804045	0.782690061587354	0.863504773679405	0.684778879459624	0.810162201552045	0.738048199905036	0.780514225640538	0.816183825233682	0.759015231273771	0.45448846942326	0.770341710530869	0.730645210261567	0.841652874379588	0.772601670615502	0.70433564324582	0.671752187775019	0.787191888126043	0.839447196395842	0.792950247834313	0.706061841156316	0.8559376767402	0.782105768070259	0.456290791872151	0.760550604577656	0.74418587975804	0.604255871504758	0.816487877247171	0.862664874115183	0.76798442648505	0.642192802070808	0.78168271074347	0.809904064736155	0.776238439777426	0.779750181990304	0.664485515522871	0.772682852001949	1	0.807283976817331	0.792869747588589	0.739927689721665	0.800021604971257	0.861456965250532	0.850390621753719	0.738789964920169	0.803857984934551	0.719653164410582	0.771385479135947	0.756530032285947	0.831792000734752	0.802492617064724	0.815334575488826	0.792943226102751	0.72122736225623	0.7559255865993	0.699281945382741	0.586573979092919	0.806382842052935	0.833468271289808	0.841132082596733	0.76105351302461	0.828297602358061	0.365754919077367	0.818661182878994	0.762423833929041	0.682783119171599	0.693400087401916	0.703704003207657	0.675475806582623	0.760490573238794	0.732538883242543	0.827985718601046	0.442167272278569	0.768033688762313	0.752169204230765	0.695543589754474	0.684197338091909	0.404400449417073
CD99L2	0.873683562498453	0.913781779875836	0.870707669608818	0.837251182227181	0.891825587269583	0.813951072933714	0.936737733215975	0.860874983856271	0.932279827061736	0.82467450477686	0.915104375304186	0.88449318617497	0.94043817538064	0.853929722197748	0.875335098502681	0.937021665624887	0.91267305198146	0.429523527974709	0.879182410592115	0.760335440222145	0.939522815403726	0.943473100507578	0.909079379815527	0.80332812486005	0.896638336904156	0.943100143787508	0.923173693603155	0.888871967349014	0.943765387591698	0.856493618843432	0.335088205672145	0.925380473951365	0.886564003950568	0.719311322483731	0.923341642445903	0.913600101002036	0.930750943888805	0.772679844047658	0.91712230381918	0.900361216904803	0.873127529904621	0.855186095633227	0.880985748165826	0.863975360482331	0.807283976817331	1	0.930950145652537	0.743140615678935	0.936077490245977	0.921208144794835	0.912789979607071	0.883302143812171	0.937424068369158	0.812261211460474	0.745179015328014	0.919651013305477	0.89649190082642	0.830464767934186	0.940401315413569	0.914873597955964	0.899930297638196	0.767344848218734	0.77399513693471	0.483314857024245	0.887809106864776	0.895969966600322	0.908642555771062	0.870012739463683	0.951744590304074	0.544798041476087	0.892537458634538	0.877057859103528	0.886272535500569	0.870259445460495	0.698813432688747	0.696349677296861	0.75911165662746	0.884441408671873	0.940101172482387	0.390959385943499	0.859487093302098	0.873109555048518	0.876587732683423	0.693910847699846	0.316769296247018
LINGO1	0.855528203141604	0.937008446587908	0.890995919478631	0.781720335179348	0.84141168235248	0.772204207553996	0.929762889658609	0.870030305858669	0.935570324696629	0.84708223472207	0.912419769211014	0.892708824396987	0.939519906293402	0.886451779340439	0.882465436343564	0.907364662245963	0.928024621064634	0.384059259013593	0.881239617583956	0.778191113187043	0.935615839491533	0.957564220560275	0.925904201149038	0.824007219333214	0.892161585790658	0.90540902968561	0.908523312834955	0.913165555349515	0.936468107261711	0.8224545509751	0.192092940131234	0.931932785023614	0.925514561490751	0.747799003190929	0.909177107895772	0.882862650466541	0.941660430790471	0.78633050190417	0.908364206686434	0.877117338150219	0.837226440743843	0.835783935209456	0.876318901093261	0.836314174371383	0.792869747588589	0.930950145652537	1	0.714110776611785	0.918026132884764	0.915867537068413	0.880737046760627	0.878258252370146	0.916112775762419	0.814608867459702	0.707888906568184	0.910056789470855	0.872211884027823	0.811507571714339	0.933302283280933	0.88780738454005	0.925282486953665	0.775394702511947	0.79313383090103	0.431132205645444	0.899164018441162	0.854869197447107	0.869811963140604	0.916214629930441	0.947686858534169	0.569058719092154	0.886520974750721	0.847538444384043	0.898960152230938	0.876815305800034	0.674038281862519	0.697198615418552	0.718683595509504	0.897745159670179	0.937486273541059	0.363918952860635	0.870457599241695	0.859760753061223	0.892283463759474	0.593194743976115	0.177808811986404
IGF1R	0.844441727172201	0.614495600104289	0.493244312203912	0.861886245710642	0.844717132504624	0.823335278815647	0.842430089495722	0.517195115724188	0.73940915443019	0.812147953767147	0.844315779623567	0.555414657020901	0.814133426634915	0.711606379179669	0.828578694038144	0.70742950967479	0.705039726675509	0.689667529241698	0.716851927737894	0.786925321655657	0.822505425115651	0.741456191445637	0.585945749589648	0.765774962762916	0.727721184342483	0.768970877575822	0.772850146874919	0.633090495692424	0.805562131166266	0.857916629104083	0.599209727700735	0.680722349339293	0.709598282772495	0.488546116358893	0.79627692248563	0.832713776398932	0.637135196265625	0.586952622144313	0.740219909759579	0.790345929551881	0.696061894296083	0.592586510278106	0.538167808513675	0.860800592289633	0.739927689721665	0.743140615678935	0.714110776611785	1	0.714972976030556	0.839360978675627	0.850029568216393	0.640067357783695	0.744929432632466	0.460523833532264	0.906668912700258	0.776424291051565	0.854771984885053	0.676986934446215	0.78800376727175	0.821191115347371	0.617932793447932	0.82841099391844	0.793522074016844	0.85230138164996	0.834288660721926	0.778830937665732	0.874608985306395	0.717664778332288	0.818406607124115	0.577917893114263	0.809893185623495	0.603671733847534	0.610127556987046	0.728585691181799	0.820557009139137	0.872622807071722	0.870119288101937	0.714399092495556	0.814912938846111	0.54143788463073	0.791537486919548	0.732210917551181	0.596081840426238	0.696187490352664	0.492687709965609
