""	EGFR	LRP4	LRP6	GPR37L1	LRP1	C1QBP	MRC2	NRCAM	ITGB8	CHL1	TFRC	ITGAV	LRP5	SDC2	LRP8	SCARB1	SDC3	FZD3	GPR37	ADCY1	SORT1	CD9	TNFRSF12A	CAV1	CNR1	ITGB5	NT5E	NRP1	ADORA1	F2R	TSPAN5	EDNRB	AR	RIPK1	CADM1	LPP	CD44	CD81	CD47	CD82	NOTCH2	TNFRSF1A	ABCA1	CHRM3	IGF1R	ITGB1	SORL1	FGFR1	IL17RC	ADGRV1	SIGIRR	CD46	ATP5F1B	TYRO3	RYK	ANTXR1	SMAD3	ERBB4	VANGL2	ADCYAP1R1	AQP1	IL18BP	PTK7	ADCY9	ADORA2B	FZD4	FZD7	NOTCH1	PLXNB1	KCNJ10	ITGA6	CANX	FZD6	PTPRA	UNC5B	FGFR2	ITGA3	FZD2	INSR	KCNQ5	EPHA3	CELSR2	TLR4	HMMR	NOTCH3	TNFRSF21	MCFD2	PODXL	GRIN2B	AMFR	SMAP1	TSPAN17	TSPAN12	APLP2	PLD2	PLSCR4	ALK	PDGFRA	NOTCH4	PDGFRB	PTPRS	NGFR	TNFRSF19	GPC1	PLXNA4	PLXNB2	PRTG	PLXNA2	IGF2R	NCSTN	PLSCR1	PLXNA1	DPP4	EPHB2	SLC16A1	LIFR	PLXNA3	PLXND1	CD99L2	NRP2	TNFRSF10B	PTPRJ	ACKR3	CD63	STX4	PILRB	TSPAN14	ROBO2	RACK1	SIRPA	ADGRE5	PLAUR	JMJD6	RXRA	LAMP1	ERAP1	TNFRSF14	PTPRZ1	GPC2	TRADD	SDC4	LRP10	RPSA	HLA.DPB1	CDH10	NCL	CD74	CLEC2D
UNC5B	0.907165700639119	0.835335084572131	0.816974358671098	0.832865826244323	0.908288951200669	0.726314107371391	0.871832412934205	0.854268143755881	0.79166781777207	0.817365513603987	0.811358140005663	0.890781492188899	0.754169251483904	0.759744874320258	0.88855675394814	0.828875355638282	0.802748793291823	0.891893345009375	0.854930406917916	0.807644320662545	0.881138367749459	0.665624989949864	0.498458962079942	0.482726871209708	0.689847332437943	0.843181894676244	0.825320183092799	0.711020081933431	0.805118191296414	0.879704544407313	0.857293235803012	0.772468877444554	0.806258767232397	0.841011302469184	0.867512388232721	0.799173693763088	0.582810559702166	0.760965100747095	0.726519856648607	0.75514879982176	0.885691451623093	0.722018388942068	0.665822561128839	0.849503647534729	0.0403381316301823	0.849888372636601	0.864453028201256	0.857235551360211	0.77268277495959	0.202788349594544	0.74068054392225	0.81701913187044	0.7442863051797	0.890984043184563	0.900421188597984	0.617692170199885	0.803340734324395	0.756049806936107	0.795568966575741	0.185517842177171	0.0511433106188388	0.383333359495307	0.805172456608254	0.779521297184837	0.717633425587171	0.822101701769808	0.665046330171344	0.784074607907405	0.796224000161595	0.616230734243848	0.682022103129649	0.902768488420305	0.819100848521442	0.895991921261118	1	0.568679192744361	0.691961990639299	0.805455332023412	0.562898409952603	0.676964658742238	0.800542732716033	0.812242240487653	0.765158510248365	0.783475919709223	0.87358501288188	0.879230081947542	0.866692990529893	0.72659911009864	0.774614364121876	0.843565888928193	0.825655979558741	0.808736161474976	0.780042679832867	0.904990828499253	0.751287642515879	0.468437021612332	0.761478897614947	0.492857654361216	0.753956840992176	0.51723703465777	0.846864519046585	0.820785573891997	0.744825429794947	0.798245972584304	0.778439242054366	0.873893445136884	0.632074134078319	0.905525031906221	0.776625482383159	0.912931390961785	0.539806587240007	0.865103351765035	0.764482538304533	0.820261798479535	0.822308280015894	0.723922825223819	0.777200697353418	0.599823664910347	0.904865593501184	0.786753750749435	0.797593439951534	0.891488527385828	0.592811691112963	0.732570342765658	0.79102218071428	0.787818678469457	0.882651317557964	0.852146104913815	0.727318216170295	0.834699861486093	0.776912601654543	0.632151000509019	0.805404977022437	0.796705567321856	0.86804402542937	0.799546241661657	0.594337731584712	0.831783821874166	0.673618330453414	0.682289696291459	0.319813347064401	0.800425750169928	0.737018472380184	0.678354417478263	0.800491586501818	0.856663185799067	0.640205269895875	0.730616412986619
FGFR2	0.559611385936333	0.73695165367634	0.743856241221734	0.508857446337672	0.684010361870682	0.168832699851569	0.698191001942445	0.702580988237244	0.813747231469249	0.648164534296523	0.375905988607391	0.703931012877159	0.590356498592146	0.399261982049685	0.559220587234804	0.512839529971119	0.764513247641789	0.676440804465797	0.617493511366083	0.525894999747712	0.720647265482174	0.197412901207652	0.0325015773452583	0.0755967313431127	0.470653399399385	0.577289515793003	0.383562499488193	0.361528764642219	0.612398908954238	0.667228858910086	0.475980124801697	0.826685138675284	0.699448152760239	0.523635588567662	0.51146095490291	0.635877908885101	0.34502987447538	0.340114168036718	0.304157704525044	0.386500966369894	0.66329549446865	0.363585080592968	0.708198223609303	0.548876120944908	0.357622112454517	0.397844013964521	0.725836183698669	0.532255927696542	0.486339623713323	0.707038905134039	0.324960029550013	0.649374437800073	0.194162782383781	0.600488277615719	0.581621128766415	0.758201244094629	0.673432681384055	0.756214843611558	0.750003916494325	0.687160144606021	0.488569273460255	0.117689507984659	0.628983212735141	0.606698065442786	0.443273523280825	0.625137178339878	0.785080560820887	0.644681670323414	0.726292847059842	0.851786431177157	0.703090981295216	0.614275102697008	0.561798805078062	0.661314953730897	0.568679192744361	1	0.534739061183613	0.560889652802905	0.46394543903562	0.666988293897183	0.513539050927076	0.748109559166023	0.668427274006773	0.385217766808512	0.465304954512348	0.482842011676835	0.520504078281063	0.679874986381173	0.545412723967859	0.698999507335076	0.363388394051449	0.308416373520106	0.488727516910848	0.541542168559281	0.702056003592037	0.693849962921222	0.488732180704801	0.276120944598676	0.358943845964024	0.735641743733923	0.539159579690786	0.411214905453949	0.681706192199339	0.334509042575543	0.733526225678981	0.698568716628174	0.637853038464192	0.530193328864001	0.598717385507677	0.554182119909989	0.166136903364307	0.48109312789225	0.425480847220597	0.423537937266049	0.464072547892489	0.83687191060452	0.569546788718616	0.591128277311873	0.676004997072076	0.695877063025228	0.379653631780926	0.502911931896542	0.512705306322145	0.195272186796884	0.29397446176299	0.638694280577442	0.526349033769871	0.713032988764008	0.151097653642371	0.711737110819196	0.290048828077436	0.215869918726486	0.264959657872537	0.506076827893805	0.44449046518958	0.625221965335428	0.241284938131474	0.717122310498201	0.193876847919604	0.171068148174176	0.336953235683778	0.586955805830725	0.175557638579676	0.296317880484885	0.635436163794961	0.446626698325067	0.349544189216819	0.51857772199736
ITGA3	0.695826158735354	0.691615637238935	0.611576315519123	0.548435132481214	0.732332511948047	0.58308765412556	0.818032058031723	0.800796728886503	0.675438404373852	0.784033499613566	0.582108377817183	0.776908336089369	0.568572748082113	0.822439233170798	0.675608081380763	0.55896837728048	0.644911736968914	0.75761154084667	0.818901019794601	0.607129632275638	0.765659939816749	0.457814535711989	0.675331621384303	0.377656826432232	0.559220908776893	0.657152104253871	0.720833561125243	0.799768281525687	0.815970929089282	0.740811478037795	0.661148163294054	0.73350053616272	0.739031422263983	0.796272261157115	0.810852427415028	0.835749713850365	0.817712502693195	0.704735602436886	0.758636950470078	0.771252007732384	0.772118812456594	0.838939084462689	0.668543401036939	0.706398261130168	0.0832450485273571	0.659057577932968	0.711374665092833	0.677112316684972	0.846951203080842	0.351316817099278	0.717524965732536	0.740920217329426	0.587487342275599	0.671502966556739	0.693970106312448	0.47278456146127	0.676407106714726	0.613091615286251	0.640960721356764	0.323666159559535	0.270894742508888	0.682604943712312	0.698913635252517	0.645285392671961	0.487637659278416	0.720179127444776	0.70972044314887	0.504051941421169	0.732125033007887	0.498638041556685	0.794784252701818	0.753597102703	0.678551753038945	0.799676680453001	0.691961990639299	0.534739061183613	1	0.648996173776876	0.428721839283995	0.762884855181934	0.643147438987059	0.720768837500616	0.814693192113771	0.479117322550645	0.655130905338861	0.816410106409637	0.743115195495664	0.755531497311011	0.610291304090705	0.732570597382881	0.629129553631935	0.684824781289348	0.520410783094784	0.756691589582661	0.656509408381743	0.556690629605345	0.711790572917684	0.210038692135621	0.642373690860751	0.579401820821126	0.662257428525443	0.4995868010904	0.612007593735781	0.790861534582286	0.717063915231733	0.760028615444409	0.462354272004374	0.776762498440316	0.705386652674044	0.765238447317381	0.709250578495117	0.823162022799273	0.651486400544407	0.726993897369944	0.574783596083648	0.672191706885011	0.752618827310291	0.489151627990405	0.746102337762846	0.736052065209173	0.791334149623856	0.711239916965015	0.677597380456801	0.688617970950885	0.694650195233973	0.65791652464251	0.647786621683781	0.676369922595003	0.56033253421312	0.697886862346201	0.550122569893303	0.534889098388399	0.547676140267716	0.559435553514996	0.707651982911426	0.829692059581263	0.795849465393494	0.702996554455439	0.429621960121302	0.67508433197717	0.49449579771806	0.883037952655705	0.540134552914574	0.682799467747407	0.605551827157512	0.65748130997702	0.713152343786831	0.467355377182391
FZD2	0.8745756284	0.778235616053597	0.788443012829059	0.763487412164476	0.840665146090619	0.687601823559246	0.839487406810742	0.85179340420244	0.794255788283554	0.802956959132895	0.707035298756873	0.836314149653635	0.648318682406636	0.685376877569875	0.823016691521962	0.724044211547643	0.759019856471023	0.874178605406973	0.815983385134878	0.674417519200598	0.862135270250805	0.565483328599467	0.501891474702381	0.305673957374499	0.540503320629404	0.734198325029481	0.808801148727294	0.670752784252933	0.791601239736204	0.874179791439258	0.836115725425744	0.764693565729222	0.772552811624179	0.825730117120722	0.864242832414899	0.795327831043083	0.570356650742256	0.727793594182203	0.767055750506221	0.745251634137558	0.82998196581022	0.685844548343508	0.579334590458988	0.767722904175367	-0.0504514007952438	0.755068316976296	0.789989790672487	0.725117960440863	0.743917400448449	0.222321323508242	0.68933344876883	0.787738250761412	0.725732073280342	0.757718852415433	0.849257600665779	0.577440547427286	0.742927805796822	0.762662247609059	0.754343368256614	0.132130587529719	0.0245089851633985	0.4999948235477	0.786718370687001	0.75994445791592	0.602155949000479	0.70636917408926	0.649033519094616	0.818746790630367	0.798193140713024	0.619209001887061	0.646421106899915	0.878056466329086	0.779199529933316	0.869596650007102	0.805455332023412	0.560889652802905	0.648996173776876	1	0.431842348171618	0.684988229559163	0.819083565289088	0.72426567020683	0.73363816812911	0.86796409555278	0.759828940386759	0.828141082223169	0.826551738381995	0.742791055960693	0.793812191192455	0.816792267710416	0.787659163297149	0.76348309527283	0.774420173171678	0.876485010737631	0.762680074029839	0.422334079809409	0.761850365167807	0.590392273736055	0.729281543305657	0.5212840105758	0.801470225931291	0.665191746825117	0.761040113250141	0.735256993577665	0.776712453160053	0.822111542911563	0.586917608644366	0.829785114435228	0.736617630653559	0.867878270244132	0.589603534469484	0.782805650426797	0.776098602385078	0.838980100162336	0.729483947274606	0.713381107401693	0.739288918264513	0.492189205465649	0.864005350788189	0.672393890208444	0.734904541435176	0.815817872825441	0.686365534915723	0.703621344436787	0.760077746050511	0.810366627353806	0.872449870050016	0.798510946378659	0.677066709114898	0.779459973204572	0.759123223184839	0.593192286850895	0.689184028814899	0.727732763912761	0.838596590392673	0.819045590792968	0.642227395380127	0.789374604591226	0.597024573761334	0.618515515879173	0.208085081851397	0.783196346382516	0.701990268898626	0.645254244069781	0.761937649633321	0.830519369291453	0.61592256841953	0.751230251242215
INSR	0.533693940073358	0.658672749515053	0.689988250247324	0.484561166865562	0.598771998986714	0.272185051445127	0.580494975335494	0.604863928229652	0.648148316570626	0.553724330056374	0.503160200953207	0.578879403317961	0.601884384591489	0.384221725900793	0.598919681363569	0.547573879261493	0.582905436990389	0.603080207383988	0.487223074616967	0.599286657510203	0.614389031780934	0.166651652430846	0.18123000741768	0.0963195830135342	0.372112855742742	0.489358302503699	0.434308079095093	0.459703629785694	0.432245484848336	0.571107752325572	0.455342928746402	0.548498941822789	0.617815346522813	0.555137318207355	0.486430413038207	0.609609345470632	0.279287653551227	0.292456257020532	0.363794720505769	0.399420001592542	0.58968843775499	0.299521296729045	0.60156113318894	0.609247660463503	0.139987219987242	0.585515618416423	0.644823226446903	0.542528892502133	0.403073766968799	0.344366319364	0.282881400555083	0.605875587110762	0.264059598121773	0.541615883825984	0.601333552599406	0.537350882368274	0.538842406355535	0.650420362111771	0.591540334382019	0.216355464166097	0.096694766992073	0.182946655174446	0.553226581382177	0.607114070813459	0.257564143619232	0.606581102827806	0.533296548149786	0.559896356161229	0.527569698623694	0.455611038733271	0.54894156555629	0.568917820032626	0.573586263714399	0.563751864723122	0.562898409952603	0.46394543903562	0.428721839283995	0.431842348171618	1	0.4895558737779	0.521400806296509	0.56482125500816	0.524927939055723	0.38154769898743	0.51225094167747	0.477077865011058	0.475087692332844	0.597061046447501	0.554582259380765	0.553479231635573	0.404903152457467	0.377990481790178	0.430130161315088	0.528367789663055	0.531507297277853	0.341044647708927	0.542604555414678	0.425311392855637	0.47393625032155	0.508547700955106	0.556263276661018	0.45541604944819	0.556573274548147	0.399363667119347	0.60514069565239	0.595374381834748	0.637242559178515	0.584391423810115	0.670514343609376	0.489347136978524	0.25204308748894	0.542509503516896	0.443113252314163	0.515727040251277	0.472812698237226	0.633029764721151	0.576472560155529	0.703148519113669	0.522888635916159	0.662556845212398	0.419525971647563	0.553486431224115	0.306098210286884	0.290325809781685	0.361431234019671	0.577170184876654	0.58762992928704	0.668160042421242	0.267882487144656	0.548319888103543	0.43167605631965	0.467304080029764	0.410584230668643	0.551807581913073	0.434110812173578	0.58282223461021	0.298307487079515	0.620820781243197	0.34420895001083	0.200147777465663	0.203453217995013	0.42526622027345	0.272151731899878	0.363315097362335	0.627449894417778	0.521201853038161	0.393999273739412	0.613198484418916
KCNQ5	0.738625692618379	0.748681206032922	0.709989328063585	0.623952095157681	0.752792661946078	0.544838933571893	0.831268897188723	0.811496080507035	0.768063362895077	0.79590812448324	0.575974653828463	0.774735603278019	0.710271435311717	0.73803313343105	0.748810849827695	0.635686153188855	0.700848588418834	0.784082732057467	0.768785248996817	0.715559962669269	0.81494403922299	0.389893268323041	0.537392226643373	0.229858878694405	0.48691620992796	0.690951268646351	0.701567250278434	0.679550668699989	0.789141837884431	0.804363252162122	0.69432818777105	0.78320359016292	0.829926666314188	0.77576330175198	0.783298252675307	0.810765515539283	0.706484055616615	0.657595323819179	0.708440339086643	0.751412001172026	0.776089826325997	0.71488846595721	0.599194081462574	0.659825408941232	0.0607265212300147	0.639766013955225	0.715955974362824	0.632725047681403	0.770747487025523	0.420409471982909	0.657076285263593	0.777225725107234	0.537077403117409	0.705651990569501	0.693048359853541	0.608316401784584	0.681749853866342	0.69805181592785	0.728381669997151	0.448772815576356	0.308130763770602	0.617788974090503	0.740544669812382	0.670894065482564	0.47574622957495	0.684067162277554	0.720024995867878	0.637004951962363	0.813791313765334	0.611080786591225	0.848227870950107	0.786578786847112	0.719806364999993	0.808230697837817	0.676964658742238	0.666988293897183	0.762884855181934	0.684988229559163	0.4895558737779	1	0.602727536319795	0.743447976752516	0.752921130044824	0.489230249365829	0.656534526813405	0.730953002105463	0.741303744129271	0.826457674595418	0.664660785788118	0.787619355270475	0.628907364015434	0.639586131754327	0.596265120198672	0.756708001731667	0.716743511198964	0.656196702035753	0.731941240090829	0.331675326152785	0.651483735082201	0.577981347733392	0.659199565493164	0.559323797335144	0.607530084474556	0.709948702846124	0.775895218768487	0.756930530997865	0.574269410918987	0.743492693716214	0.7720322470245	0.707215927861033	0.673355478602453	0.799394787847599	0.708315499546481	0.732337986053912	0.56511848102554	0.748032514656216	0.753260596905622	0.580862228700774	0.728605886205422	0.741068084805335	0.607292072261257	0.699044134945152	0.737638811891667	0.598501879195365	0.658559397804619	0.707495482161967	0.706881012750727	0.731867107226607	0.507705235184203	0.78521731157876	0.540035543187238	0.507084628608656	0.528812245368336	0.621671944886505	0.682577991465309	0.859374125605627	0.699847824138774	0.76990909649626	0.503337780785367	0.555815936402795	0.41058584711561	0.781436026003991	0.511930003559738	0.568023434241644	0.719876994950508	0.700206707482477	0.551166447115095	0.540593357904088
EPHA3	0.891939578919429	0.833094195190123	0.847481824797921	0.748162561197411	0.856196494249926	0.676930858756435	0.841282421439922	0.889759346623939	0.831559375679403	0.838597757998548	0.821335657334951	0.877036901046015	0.621903918894265	0.683561912746634	0.870573680974233	0.77525834217629	0.754053205847306	0.907094780841538	0.799968019375927	0.740715807972204	0.84351351105981	0.589100923608216	0.492731646585374	0.402195834876722	0.672419523675058	0.740056330457212	0.826165653484123	0.718759045735671	0.769995247480335	0.859417717458957	0.819794291391262	0.729477062175111	0.7903061765953	0.824297026274345	0.840656991966991	0.840904781699247	0.512926874541642	0.655945133372284	0.712838574253046	0.703518289296109	0.876460639599458	0.625901555186396	0.68247048326723	0.868342614868896	0.0116680285136247	0.839012304511484	0.833204308788159	0.820140866671027	0.713580343318248	0.16667530980327	0.653303965471102	0.8453897970394	0.693156489848329	0.767255591354628	0.877406132285666	0.58491084543142	0.792055770342593	0.81654234996638	0.767984848385912	0.0259413576697648	-0.117152145601845	0.392450280677872	0.799383345386101	0.807514743909362	0.605479869807117	0.762929693966665	0.583320066548801	0.83125386866501	0.762306600159262	0.548646712217508	0.581271156478881	0.896650858374926	0.821565173919094	0.874340628981464	0.800542732716033	0.513539050927076	0.643147438987059	0.819083565289088	0.521400806296509	0.602727536319795	1	0.766804266352241	0.673788638693308	0.774205431681903	0.788140720657268	0.848656117781551	0.836227958531563	0.73219796673192	0.88964774398695	0.801676883508252	0.789813265639269	0.74725489552425	0.769503166591806	0.888664851923648	0.716720521469453	0.348769703312786	0.73652083762463	0.628413386875762	0.743550175200489	0.522462530530517	0.858224819515831	0.663571947731754	0.807089723322722	0.739494007170715	0.751253247845099	0.801367550925691	0.648997464590437	0.861932686332593	0.799079207513894	0.847274844119277	0.499493948525554	0.808521740317573	0.827477935952843	0.83197367358524	0.820912847750349	0.716860803114226	0.764186173896052	0.491321839576326	0.834819902930153	0.718231675070971	0.776692528795529	0.863594048533671	0.488607792566499	0.692055503870773	0.738772620863821	0.824949192448686	0.871146198977156	0.868569767548414	0.668569052020498	0.767530144405386	0.796347120149578	0.591334665934757	0.745813638481916	0.726212222008393	0.827621042649946	0.80662436873302	0.588895639083299	0.857377788346743	0.634510152284539	0.607579826696452	0.205100072765647	0.728073542215681	0.676370591283345	0.594776175807355	0.816633605651931	0.857512575087901	0.559675088703615	0.820741818659898
CELSR2	0.815800149638179	0.910810363842755	0.869751363012788	0.737138177807219	0.898382643936108	0.496931926441994	0.915949132256252	0.896808688634871	0.919653005147319	0.850441641693773	0.658531755738299	0.915040622066873	0.794446961054243	0.680641986547525	0.826835166463705	0.788066307607653	0.903473867030914	0.874826392849689	0.857844178824577	0.733920344772625	0.915277738889143	0.453697528976375	0.330552841186834	0.262267694700987	0.63184501599134	0.782919853699199	0.681252380624368	0.634965017871737	0.815919369860602	0.85983769485808	0.72957012440301	0.917815328603785	0.86882822565261	0.771414867729956	0.776167404269581	0.849332714837167	0.562537242477169	0.622348870811255	0.608034224071883	0.656566899352754	0.886563245794519	0.661145940369186	0.771906773750468	0.800803578413766	0.180146535342905	0.685266587384018	0.91316986145437	0.764701932133712	0.759179255847791	0.558127665969415	0.62257092946166	0.822869873279606	0.508618377618629	0.84423403948711	0.822825810102161	0.787474723638198	0.833010736214228	0.862612527724404	0.864314949372156	0.521356690399829	0.368775565338098	0.321557628676768	0.826158739786205	0.748442583044213	0.600299991050982	0.844408929708615	0.826147648310068	0.794316936097624	0.923795211872634	0.82243059473414	0.811939108297709	0.853985804377084	0.816593369164001	0.884099267827215	0.812242240487653	0.748109559166023	0.720768837500616	0.72426567020683	0.56482125500816	0.743447976752516	0.766804266352241	1	0.794407429980642	0.612755048403196	0.767015192486835	0.771765264925093	0.782224735219714	0.808907626570808	0.723357128345758	0.87578815471541	0.647782474327534	0.645209526801192	0.688295964292514	0.816148965366391	0.818473448550182	0.731185364750003	0.777162222518507	0.41305900316816	0.614589991314469	0.759497298906006	0.788433546596738	0.65148076574189	0.761758950441665	0.677500097755694	0.877031957869953	0.89411414965385	0.700380304646534	0.833760388364508	0.830521923062946	0.821529712518588	0.424387428919655	0.788325074560452	0.671845480197062	0.718794262086036	0.697627933708716	0.91685516373945	0.802291652620232	0.677195481935204	0.875715783776044	0.848717423077718	0.687507983669586	0.785401623266067	0.607548358703557	0.53497366164104	0.603514784217779	0.818449328386181	0.777791639105357	0.897843597476036	0.476956983706972	0.889978074231648	0.579113467958207	0.476109651919249	0.59046039220186	0.741131217718152	0.727047403385433	0.824843220451342	0.515768421456349	0.877202801193008	0.469584284636827	0.489831397753165	0.443355458970471	0.808193662965224	0.496118497545783	0.551325604392751	0.807963424568106	0.722927510032631	0.565693111660686	0.706512253175746
TLR4	0.751959356978841	0.795195954053153	0.718228964546932	0.649693546056794	0.781279191192483	0.564847049687838	0.838096307476573	0.819621021896804	0.77815405750729	0.778020383113089	0.566380120266393	0.810924781261462	0.632479890920368	0.732269954640582	0.712258343772097	0.597310518643155	0.752324143630325	0.79865418100938	0.828217268743339	0.621425418556967	0.841900150103203	0.463016388761062	0.475944167545253	0.264492441783169	0.514392331780782	0.720208666394411	0.693329810790585	0.648481332104187	0.806031500302097	0.789982530821003	0.707376336987265	0.826906929981426	0.799418841210769	0.760004828537043	0.785702640079935	0.79179326534363	0.657735096435512	0.689741358955728	0.681552381327104	0.720118039570318	0.794072062012456	0.735935320903336	0.688531176486703	0.718781098472319	0.0894132555369904	0.676166003647085	0.795011173438414	0.66705194847409	0.791723250260601	0.466010062192963	0.662339536998927	0.774799110211025	0.582544547730545	0.747414412450257	0.747826704699254	0.607904788393382	0.765847588128937	0.71898981885244	0.753866219214609	0.401251499678664	0.330158927271466	0.474984896808649	0.740765597204627	0.72303308915311	0.504974773917936	0.748643896839972	0.761178913813411	0.659634427604739	0.779983336005893	0.672416742213687	0.750618462600094	0.782048362642352	0.694189312190299	0.819593653314114	0.765158510248365	0.668427274006773	0.814693192113771	0.73363816812911	0.524927939055723	0.752921130044824	0.673788638693308	0.794407429980642	1	0.586635424943099	0.682959271301886	0.772763060736573	0.761560795124126	0.768408249734518	0.683665295902712	0.820208598079184	0.655609784366687	0.690348304380326	0.630185986350922	0.773043249615682	0.758804020153466	0.577939009759701	0.71728308538828	0.322060033927946	0.638817215881348	0.652531147859222	0.709094257680959	0.569691411983454	0.7252017127807	0.708985748933353	0.762706885106326	0.811470054166659	0.54628453418868	0.772761994160092	0.712651758827168	0.791131957503434	0.551833630384194	0.773036354496058	0.6427217493478	0.73002309474439	0.602639703791336	0.759621642868949	0.757735652425179	0.61123845239878	0.805243290896199	0.780772829774649	0.72925521523653	0.735434206582832	0.682538347133907	0.615857596592663	0.643569354489897	0.754269846097367	0.709410758658291	0.747378271038	0.54463402628268	0.780827814098153	0.58593850427736	0.560835383968202	0.562781703497326	0.633838790713968	0.73033719963038	0.813546142419371	0.635746846632194	0.735635401437636	0.462103884287505	0.588261203411287	0.433910380372884	0.865876788859955	0.555132109730149	0.679907479760136	0.661052386607548	0.6815368245212	0.713957044157568	0.588837719541967
HMMR	0.834144661975514	0.663102760024322	0.701396842323079	0.697887014256898	0.731913057565452	0.720455803404198	0.705983285435784	0.731849621412682	0.680117142018129	0.644721331864447	0.692258667186826	0.728623213002867	0.532844839245698	0.617559694054024	0.762041605071666	0.691881760678939	0.63543170649986	0.801896722077441	0.742458079268328	0.599859576723106	0.775500125033933	0.573982872579181	0.469086864741514	0.306423294977609	0.446401950235338	0.648237156125008	0.776116241180333	0.541602347321694	0.639937271060384	0.792601613899263	0.829031120168238	0.595281209372123	0.658691251952956	0.744667006548365	0.776629616432814	0.677373221333165	0.420900040797607	0.678265445112522	0.712072086645557	0.648929143573784	0.735245258633022	0.556930066633351	0.422815507196787	0.72361851554647	-0.177449464194413	0.780681456573616	0.71315589498061	0.661936306244169	0.623933298512122	0.00802051401374307	0.613476664506964	0.664124458755285	0.763512339505875	0.733123116736193	0.827199400465614	0.488036917625076	0.65342530798199	0.63984322769856	0.683501214929667	-0.0359599868753494	-0.0892879339467755	0.354141420245406	0.708195486791092	0.658036817413398	0.508242963774545	0.619533712271687	0.472210268731254	0.769666607860462	0.649720715251737	0.476022128505696	0.476183895991634	0.802761139583195	0.746439394141455	0.779369576138689	0.783475919709223	0.385217766808512	0.479117322550645	0.86796409555278	0.38154769898743	0.489230249365829	0.774205431681903	0.612755048403196	0.586635424943099	1	0.728129532983074	0.763250896122561	0.779042653755966	0.587306371536151	0.7581716366584	0.738145993094757	0.804579542120912	0.753468481373321	0.758687019011776	0.847214612193965	0.653747580894263	0.258279775019817	0.651650346053642	0.652404667623631	0.733538010415364	0.323912122259696	0.763172947373184	0.662450888752224	0.655466456100615	0.705683977147965	0.679261645119457	0.699677096803046	0.503859745120669	0.788565297878805	0.586871501575402	0.807192562591116	0.482218175481126	0.679338059122218	0.734779966175852	0.787283964098061	0.70203525557377	0.545962997774482	0.609508860184574	0.405978599316528	0.807052634809581	0.585418661050802	0.674157690557181	0.754162246180476	0.563259615730511	0.706021311282183	0.735753987097184	0.721928577688872	0.857570722906695	0.703696761905871	0.721952004786578	0.668581617459289	0.799446095707813	0.516545073473502	0.745484045359178	0.675998376856743	0.815958982806707	0.684168417052126	0.531163850278912	0.655049952281827	0.596131783217501	0.573031975979324	0.118358301459597	0.641136122341597	0.75853800454697	0.59542671115679	0.653451977486559	0.835634458011246	0.542908655647602	0.735673191782918
NOTCH3	0.910650268389062	0.803812208405533	0.765587115781888	0.89350494088278	0.898402304709299	0.809102770816358	0.839365060732524	0.818561041617164	0.752241198497036	0.837692306772901	0.881884204099768	0.860022804616848	0.782848104673134	0.724468387427983	0.895743781697773	0.830820551593259	0.753060522442801	0.86233139714187	0.782614588421448	0.867694033440331	0.832308680129847	0.74259584987825	0.540475937024369	0.47592989552797	0.683855608771556	0.878304046061566	0.872777121867984	0.703244691822917	0.782637637170475	0.868714875996033	0.894610483358751	0.742245018777229	0.824617189263353	0.850437052984371	0.863613749997111	0.763024872362978	0.561854658948176	0.807727545336191	0.764667866169046	0.798310703256556	0.851840066819787	0.748614094359589	0.555449428222824	0.857687179178983	-0.0653975246624969	0.86624153381328	0.798526050747098	0.82127896755278	0.773216864131018	0.125471348659171	0.773195461487555	0.790811123211691	0.807129006508124	0.872570341199465	0.864902772971955	0.573130754399062	0.767648919589901	0.72417148548805	0.737549696953627	0.113811784773013	-0.0134233648416523	0.382048806874125	0.842535866671888	0.770847334967253	0.731247289208169	0.829338195617246	0.616102661486947	0.778393202617111	0.78609483286253	0.538381085871515	0.640972215039343	0.901390897434519	0.776674001123294	0.885444659656116	0.87358501288188	0.465304954512348	0.655130905338861	0.759828940386759	0.51225094167747	0.656534526813405	0.788140720657268	0.767015192486835	0.682959271301886	0.728129532983074	1	0.886248411902099	0.885019273883914	0.719852728347865	0.776020232601951	0.815459826222586	0.882833015614131	0.854594313619861	0.827114704826539	0.898348564937971	0.694016019744214	0.441216368238102	0.740164009889128	0.513736583798598	0.81600397086986	0.415290287509008	0.832447009272971	0.875705809769101	0.684867124164099	0.834215967595768	0.731939269453493	0.814187666544184	0.652078966078393	0.878811343806502	0.761633563310377	0.87280262833242	0.59631437258882	0.8681284518551	0.770682415037998	0.850424963821686	0.848763510312789	0.685714136663827	0.74906333878843	0.576621983704315	0.832483807696803	0.74249435151506	0.735909657599154	0.867973423244568	0.578696606607546	0.781336098685488	0.834167643792278	0.725042477498614	0.841335124620182	0.840131088083471	0.801977084689141	0.823117592169823	0.842700822645045	0.63754219801592	0.8602832780549	0.755391481208857	0.892119206291138	0.762494577073897	0.57052531384964	0.846936707625254	0.747153733455322	0.716312215767847	0.283670256307355	0.763635989861333	0.814904282015817	0.579428113689581	0.834140784981992	0.900420435902485	0.472365486071475	0.737814122560669
