""	CXCR4	CD3D	GPR171	PTGER2	RPSA	ITGB2	ITGA4	CLEC2D	CD2	NCL	SORL1	ITGB1	CD3G	CD8A	TIGIT	HMMR	CD69	PTPRC	CD247	PILRB	FGFR1	SELL	LAG3	ADCY7	CD96	DPP4	FAS	RXRA	CD47	CD44	ACTR2	S1PR4	HAVCR2	LRP10	TNFRSF14	ITGA1	CD63	IL2RG	CXCR3	CD74	IL2RA	JAML	KLRD1	KLRC1	PTPRZ1	CCR5	LRP8	RACK1	TSPAN5	CXCR6	NCR3	PLXNA3	DIP2A	TRADD	TGFBR2	SIRPG	CD46	DAG1	PTPRA	SPN	F2R	PTGER4	CADM1	JMJD6	APLP2	KLRK1	TNFRSF25	IFITM1	SLC16A1	TNFRSF1B	LDLR	AMFR	SMAP1	PLAUR	LRP1	CCR1	STX4	CD82	TSPAN14	LAMP1	ITGAL	CANX	CD81	LPP	TFRC	RAMP1	C1QBP	TNFRSF1A	CD4	CD68
PTPRZ1	-0.506299778600361	-0.427432810850465	-0.560348584083664	-0.64635896375434	-0.327005386279144	-0.609846099934464	-0.210135099825955	-0.103591934077153	-0.347517888668249	0.179956509140989	-0.0772723738989651	-0.156788394372618	-0.32908739988469	-0.292914611407707	0.0272671995246484	0.447814239100343	-0.555958686917852	-0.545000779852719	-0.488865669406087	0.788422865562786	0.916721493138566	-0.0180436380448499	0.109655250507771	-0.671712351200008	-0.178490636483061	-0.371947544423602	0.0457932237782249	0.338955097698365	-0.248432003124417	-0.369325984049168	-0.263601993246538	-0.174996781551869	-0.21729159555677	0.41452589166056	-0.37221817141519	-0.0708227806037605	0.583377652773191	-0.160691323189945	-0.449777708418806	-0.37724060633901	0.314015902367359	-0.401627787701654	0.330694802860087	0.0309513042301701	1	-0.402946360770582	-0.245542967693372	-0.316382604708385	0.546422226230226	-0.0524925562208987	-0.290453044763145	0.284257376511091	-0.0159574162826559	-0.405889563071352	-0.285999436093689	-0.446323138030352	0.605980233569623	0.957139899113819	0.941685621088273	-0.136556259101348	0.710310109740611	-0.475123129541634	0.864676889640925	-0.282183070986275	0.792638984439467	0.169897898336979	-0.41028624873229	-0.225727908781437	0.30779498293041	-0.324403220324674	0.826975801871737	0.671136400832625	0.579590810954653	-0.26381280865929	0.745832953093667	-0.200293268873246	0.107346321408959	-0.204715522707286	-0.143388494636671	0.588474410301642	-0.444818469187789	0.55345722377727	0.262457218674339	0.595138281759042	-0.0299054414545828	0.904742762753883	0.044541432497193	0.698270833971615	-0.352788403003765	-0.26153047865028
CCR5	0.406506974920872	0.48212716900982	0.319786935011184	0.0575218957054797	0.1268809495182	0.570220121448567	0.409215278104409	0.390835739097776	0.509746131977947	-0.140819332751848	0.150946998808802	0.132829190437589	0.443664767663114	0.580300115314329	0.548398759073082	0.152776108272879	0.295133551911853	0.621629060464886	0.307620050075456	-0.323742788448074	-0.394583902276568	0.292441168235272	0.434327235382146	0.377190978519772	0.199689240240204	-0.194610367897023	0.178748785356527	-0.171979222616792	0.292007284751979	0.112739876421754	0.36197606364571	0.52274914602142	0.0755577208330831	-0.357102293355707	0.664161043407584	-0.140775467064703	-0.21515847910467	0.504053089041748	0.684816361007708	0.213562961072923	0.416381407813987	-0.141611942684415	-0.0926708956739629	-0.285361996145963	-0.402946360770582	1	0.342599597462929	0.0702340538941113	-0.0726303799723338	0.420842375213938	0.167157964781024	0.365560044302262	0.355410648431613	0.33260818609348	0.549879782914164	0.0444803006201244	-0.345528383472934	-0.281116044920732	-0.390337902644077	0.320277502651113	-0.125461002439283	0.20501975372649	-0.345897387061844	0.410047616671984	-0.2266100557235	-0.0422058244396535	0.16770356718601	-0.210775152923791	-0.271992784013905	0.677288227307763	-0.483817418936632	0.000817372818975982	-0.173750421180707	0.0721885033091778	-0.314364371591715	0.286895992386118	-0.126369950191376	0.347071967521649	0.248125632063674	-0.0250095194631303	0.631920920174443	-0.423241535789677	0.0200315018199392	-0.368567235716593	0.0860791042222351	-0.236180048263558	-0.107230113621385	-0.279976786252029	0.440458634649539	0.215632576440873
LRP8	0.633293701537759	0.703519525066128	0.640758325296296	0.483835003370205	0.614491734166667	0.171541396445914	0.577440662788784	0.486177969225311	0.612919318096852	0.433073827078819	-0.283166308147976	0.516897573832123	0.583792843312452	0.330359721118145	0.413456300543132	0.0852971124709968	0.538783661823328	0.597932311135291	0.563826725330708	0.18066625794762	-0.0643476001954453	0.762010570156242	0.263762802071171	0.0627631084634386	0.379780389210811	0.172893502736618	0.372156737529692	-0.404669469647442	0.56604308513294	-0.172250566836856	0.587484453704391	0.509992502167982	-0.286508439283992	0.31727017115443	0.571868820917634	0.577615300347201	0.0645386263280469	0.705954789471173	0.687545084012885	0.152781936932602	0.256330998474434	0.46928665187873	0.124297318578475	-0.164610998072234	-0.245542967693372	0.342599597462929	1	0.517504294622555	0.453402760482774	0.561829359960044	0.5664070564135	0.398503807234789	0.180882790234871	0.772725771090764	0.163770786505848	0.436634929765711	0.224068767799947	-0.0873907111344387	-0.0569267278472944	0.751010063023029	0.21323101550754	0.282303015122606	-0.12133579907872	0.261523812137244	-0.337657799408952	-0.161098694459474	0.524233684134887	0.584227035701697	0.411317286072699	0.48907470220421	-0.130257290861266	0.0802978696683506	0.381852419474465	-0.474574220893492	-0.562911916242803	-0.297330820400758	-0.396282803012022	0.757735613271522	-0.230046908045698	-0.222638797204745	0.470750076191123	-0.193510315813746	-0.230753540246339	0.297049421888713	-0.417252173727823	-0.160838001449846	0.427855785125068	-0.112238653882667	0.160823515652963	-0.365580538310018
RACK1	0.564481596438947	0.497064792350219	0.446665302721453	0.459170759884108	0.97387359324512	0.423041929880556	0.652969491495631	0.500620576801312	0.371171228682862	0.843108522394796	-0.219104038539523	0.801977619121844	0.457192150824474	0.329660034669213	0.33440783045128	0.235539441170368	0.521074695803929	0.637754691966193	0.475745970685053	0.117661214246599	-0.0766311141134539	0.401360982759132	0.170214236687709	0.4285003129148	0.406318524374032	0.198882641428629	0.497814942257472	-0.334169331078066	0.829792166314782	0.0111839611796476	0.865941364080238	0.398135102629841	0.0169057968773171	0.615291947340333	0.267853319519291	0.50898960685819	0.413699794269599	0.420213119988902	0.410107158297891	0.74438886532424	0.00733278309562732	0.899593444867106	-0.359468261031577	-0.0659339794977891	-0.316382604708385	0.0702340538941113	0.517504294622555	1	0.385762868532385	0.169289437347213	0.627876702493252	0.22424319044712	0.320383788230861	0.715430625075731	0.125964895022222	0.562201359981248	0.230171532283162	-0.164040911777664	-0.0498860047252044	0.691142883191328	0.187380925457599	0.719645300767747	0.145460236662225	0.665078905322182	-0.185360179509551	-0.242813213404777	0.39026875463796	0.593127419359971	0.54699194617716	0.264001671386572	-0.103194396894177	0.208126101365397	0.374977421749883	-0.237627140516178	-0.470431677595447	-0.0952215962387306	-0.21666866838225	0.716541872665499	-0.115815722175696	-0.14788194674086	0.272717752100506	0.182635681069225	-0.0062993621063422	0.291686912603478	-0.321386130768686	-0.135066816352756	0.889811992298696	0.0374500338979417	0.558605597013806	-0.0919213711654585
TSPAN5	0.264690492451249	0.369291012643048	0.135632819433773	-0.0801114535093487	0.442772790425799	-0.395336124362822	0.620866973788257	0.596140541777396	0.368868550771345	0.682813940628505	-0.460442435093043	0.426152656441855	0.436107238188334	0.305026775437088	0.634929630962454	0.770578577817703	0.0989116218397202	0.249904005839812	0.241243021063784	0.780140110066904	0.710047761621119	0.626216120725138	0.613111482876812	-0.43954014220162	0.433936507037852	-0.0841624437327957	0.667777115221867	-0.328239387887569	0.555632299245067	-0.468943871850175	0.407013087776507	0.536880620453614	-0.464910082925827	0.635973926170059	0.0644354837534908	0.343735255720225	0.680477986777153	0.614862664270088	0.242695666949044	-0.0210823421367536	0.645040479485641	0.205847493232687	0.221815460881317	-0.148314295110931	0.546422226230226	-0.0726303799723338	0.453402760482774	0.385762868532385	1	0.590635305971955	0.311637981913095	0.630765091798423	0.31173591019491	0.416521705673023	-0.26627600905203	0.136514694215477	0.494988220956618	0.700145488059381	0.658469404870889	0.70024982685086	0.799990614628776	-0.0308458702863246	0.672315064806826	0.211656539340146	0.313374283947249	0.0441367081269911	0.247404035631605	0.267486155092467	0.540437620921098	0.246244415847915	0.511989295732872	0.589620975303057	0.924240436896551	-0.734910211912311	-0.0273605466880604	-0.561915315083227	-0.32690605768111	0.549602581334716	-0.493664163540158	0.0987952406487496	0.174169513816686	0.380288074620647	-0.164033069527509	0.665154379924526	-0.581041490743682	0.586181790513692	0.612859040268405	0.329496710138821	-0.0545395251637367	-0.646360694985471
CXCR6	0.646154954838712	0.780048802690396	0.60609590488715	0.306285785271601	0.308660892186008	-0.137917259588857	0.747791457247174	0.768008292912248	0.801202293865346	0.116400042371361	-0.386111172661892	0.0449102145351947	0.833512460465905	0.579750629365512	0.81531963546322	0.616447212917014	0.508966878733493	0.615640390794647	0.668328611506425	0.183807378335291	0.0869846718581292	0.71379550292946	0.862047837063792	-0.0841603164912985	0.702159863906881	0.26607336497891	0.557048485684321	-0.702828133819651	0.566325838843895	-0.277541386580107	0.295589303163475	0.797467178317679	-0.515296935364352	-0.0382089599012498	0.362978581804951	-0.000741341935758019	-0.0389603158830597	0.919949383843916	0.735566457187895	-0.147543428082386	0.753269880360667	0.0574753217920171	0.167315302584607	-0.279062159334988	-0.0524925562208987	0.420842375213938	0.561829359960044	0.169289437347213	0.590635305971955	1	0.347893947815535	0.561577880292168	0.400719308896938	0.643980609095104	-0.147046166119644	0.376127007639771	-0.200982907502374	0.111845771484065	-0.0592041279439361	0.764659588556115	0.182619296129625	0.00223054946972795	-0.0630520573993083	0.224113919241207	-0.277174293239023	-0.0524131976777878	0.639015635192105	0.0427830059902781	-0.0544470865835989	0.642005778510467	-0.18580751287036	0.0102756959016466	0.427923025590856	-0.644884763431525	-0.53080677244234	-0.475070601409586	-0.555237306755694	0.673243813968921	-0.568449103914342	-0.36155221115651	0.608635595651905	-0.257098967029514	-0.549682045711962	-0.0463791307360275	-0.611241660644149	-0.0321337216494214	0.118508184648918	-0.410106798723085	-0.0788105937138956	-0.584992177020438
NCR3	0.57100842847497	0.575533089224004	0.516705840590205	0.450383155526924	0.667463296822949	0.262313398187636	0.616002696065481	0.549877713786403	0.467316833333099	0.515333323901971	-0.247388964895101	0.567715222851962	0.515589994034275	0.375102064717663	0.390200724809824	0.137485047087168	0.537846944204741	0.61685610806177	0.587131636996264	-0.162675366474769	-0.0240392743369807	0.333359210146751	0.25173595327108	0.263952581383013	0.502891987109218	0.203568892601652	0.431292966955585	-0.27886298924362	0.637729855035382	-0.192448792968815	0.706078266332192	0.440141788659765	-0.110727083453708	0.319855886194708	0.222273532780195	0.572872464054054	0.0586287681382494	0.464062434342412	0.458583669686072	0.368743550792876	0.0333876711602856	0.546746477675638	-0.331807011559191	0.505329382009675	-0.290453044763145	0.167157964781024	0.5664070564135	0.627876702493252	0.311637981913095	0.347893947815535	1	0.284443071148258	0.496558348201623	0.76809506219376	-0.0775759271142846	0.376098801938204	-0.0604609628898642	-0.167315194754242	-0.127220867001118	0.56724589362199	0.262446270401695	0.444257210787823	-0.0695289848309197	0.392996210714255	-0.352498236125564	-0.0505813086877256	0.451073887616383	0.429565042350464	0.546763644596847	0.350428819059762	-0.259325002421734	0.0947519204056477	0.353415280613041	-0.354373441656271	-0.549806800639796	-0.293696636686728	-0.255879316871354	0.672300279537184	-0.258151861232447	-0.295954205503932	0.517312314257952	-0.0148012329836945	-0.196418930960439	0.191440258302526	-0.353369257586274	-0.250957607723447	0.439761557321239	-0.173175428910623	0.278689320562175	-0.288005172129976
PLXNA3	0.397253879876195	0.538281138550188	0.250039799959122	-0.0436032177303838	0.311715952787697	-0.0631166496269545	0.602349314036299	0.630161737867398	0.461900431896117	0.411077859597944	-0.240273265076905	0.168281879213369	0.555507599712602	0.622725128915457	0.687381094197521	0.656927914640222	0.268117146563377	0.509874501920487	0.394598981257712	0.47982493857357	0.366931034624078	0.415223271200306	0.744324727687545	-0.0162651391213855	0.452110519827508	-0.256783382952404	0.53252957874761	-0.226056533969744	0.563547798350409	-0.437316328933813	0.465445970160444	0.731598674218248	-0.289686666997109	0.0736128289844748	0.163406332698654	0.0590463935938378	0.203545929696827	0.64094973152685	0.442418228516877	0.0845950449106464	0.488676798398538	0.00785559515781484	0.175870293302256	-0.146652226376237	0.284257376511091	0.365560044302262	0.398503807234789	0.22424319044712	0.630765091798423	0.561577880292168	0.284443071148258	1	0.559734718713508	0.485007066494109	-0.155593515517164	0.146856661002833	0.104103416786628	0.367136609690713	0.372615525395942	0.530622023122005	0.62378260880714	-0.054046405986387	0.343142698372872	0.516660484773142	0.0416642953579988	0.115898960524209	0.231655740954758	-0.0622552497385341	0.127472209561917	0.38695792302695	0.093008311957854	0.392313763252808	0.49769732794657	-0.556169168446783	-0.104828965720505	-0.361756216676015	-0.347433431207223	0.504040238475511	-0.341192155140843	-0.0749434318626884	0.514639142391271	-0.0218320025912989	-0.18863755602217	0.215220361531188	-0.41631073101561	0.22465194428078	0.229365580571134	0.0121851003406899	0.0442112581025073	-0.457060145771078
DIP2A	0.283139618073665	0.350967142354997	0.110135233484955	-0.150009229521415	0.319191471942193	0.402512719520773	0.564796834195485	0.492886500583489	0.267338127175287	0.317521480391318	0.262469163954587	0.29277598943289	0.399756233000717	0.390205705117961	0.590894653220259	0.497142362170011	0.225655309184019	0.591782322822628	0.343369696976202	-0.028768316801401	0.193315215602315	0.257874867855026	0.604146938765612	0.451257823542262	0.408767307549313	-0.264289564082702	0.383057981725862	0.0630737534558448	0.478958733835932	-0.229450788028721	0.658387510907257	0.605385844506463	0.274606073150955	0.090555947652253	0.132805083637779	0.171396477917607	0.150523839866805	0.47723381201631	0.526713665105615	0.486834280827037	0.370384454340431	0.154414392379083	0.0584019749349156	0.228133901198043	-0.0159574162826559	0.355410648431613	0.180882790234871	0.320383788230861	0.31173591019491	0.400719308896938	0.496558348201623	0.559734718713508	1	0.463726835824766	0.230469502504528	0.0180220670392781	-0.0199811738320298	0.129436788984813	0.0816764153771118	0.479774616972706	0.284118561624409	0.47329999378233	0.196967051584429	0.684821578685554	0.0809938178754758	0.318451048741773	0.142646538653674	-0.00216024994653317	0.204796158690138	0.616691117386863	-0.193498315287725	0.30633227929043	0.118281767673489	-0.0953471149895832	-0.05232054769022	0.0515804366081984	0.128929368846118	0.457073873477208	0.0568834942953248	0.0289002810736006	0.324109608311239	-0.00229828297795665	0.21553892745641	0.0993946034882614	0.0750111874321909	0.0648990242727016	0.161507004959372	0.0442348816872591	0.519675328815111	-0.0396902085739741
TRADD	0.905097006878221	0.911990510667177	0.854379098102234	0.7070365226855	0.827854675903233	0.273896459798149	0.834137253411551	0.777739188005566	0.815158980066509	0.514900975800736	-0.34547676360165	0.526424395722142	0.862481000440027	0.614722349115763	0.600361740416218	0.271922873526167	0.858938592520536	0.861027805354987	0.885306761668213	0.00839465832050157	-0.156134593366446	0.630026888449903	0.509262152168788	0.379243338271936	0.765933260446703	0.390482219102531	0.597668649496659	-0.608240821259591	0.873570465589718	-0.203266053342158	0.76992263141383	0.727367305993227	-0.28593265457492	0.248050846420771	0.341149100498561	0.445237210138817	-0.0440399526012487	0.806562366705954	0.770515147113836	0.352144867350679	0.211661665372846	0.667553733686777	-0.18177023030914	-0.00685131746281689	-0.405889563071352	0.33260818609348	0.772725771090764	0.715430625075731	0.416521705673023	0.643980609095104	0.76809506219376	0.485007066494109	0.463726835824766	1	-0.0410671835391632	0.71607649472856	-0.0722858675143727	-0.251573845739436	-0.213441484002343	0.838523199861387	0.169264625488904	0.509403675666453	-0.183773252589655	0.543397294148262	-0.536557234069186	-0.136117777710147	0.786056461015532	0.537983297471731	0.286402331034845	0.482232606965005	-0.360581049606515	-0.0111951150731617	0.366093232375666	-0.565041589830592	-0.771718156143023	-0.402142093489557	-0.521279696399003	0.901187543569686	-0.423231244320915	-0.473464076751097	0.708373556048764	-0.268698122513178	-0.417792025117371	0.101867460353352	-0.579035672241905	-0.357506715023185	0.499247141307469	-0.37140999798479	0.265871219623786	-0.455373886035159
TGFBR2	-0.0864013980282976	-0.110006586619848	-0.151696177549662	-0.260036756528269	0.0451920339261045	0.780218049362662	-0.0260944484339053	-0.168850529849175	-0.0931629850423288	-0.0623623887527274	0.663266722801868	0.290884012961789	-0.153455575520787	-0.121092642239807	0.025581591717777	-0.163356689513015	-0.11134322500629	0.204131138941564	-0.214436746805259	-0.273931034475609	-0.294069344238679	0.154888428506757	-0.146506814843623	0.485848335820231	-0.286011753762679	-0.35576939069623	-0.221192059515488	0.357947371430956	-0.0607978388398903	0.317815693362438	0.331706348318645	-0.0773423768360834	0.608045742827484	0.0499278635223264	0.524095739350014	0.0639314556308832	0.10242591666426	-0.0300046998317186	0.310017965667369	0.493266013628448	0.109146640056853	-0.0160942184388958	-0.0156117750156736	-0.292097361573446	-0.285999436093689	0.549879782914164	0.163770786505848	0.125964895022222	-0.26627600905203	-0.147046166119644	-0.0775759271142846	-0.155593515517164	0.230469502504528	-0.0410671835391632	1	-0.224213733120672	0.19477070655353	-0.169769146991136	-0.210222571957203	0.078300440356654	-0.286335848937108	0.486295475418968	-0.0948426286756695	0.320531815391708	0.224993150792356	-0.0981185858878418	-0.220298592124271	0.00585592031015702	0.0240090712868518	0.495477878706486	-0.200131313983478	0.206893404960062	-0.357917753164169	0.572234709309882	0.159212997953377	0.776573789760263	0.455584885499306	0.0744932881688723	0.789908523029727	0.484428539850556	-0.0966665329487908	-0.0825779022692822	0.698495652861589	-0.0641744493953236	0.674143662948017	0.0261842805731275	0.00591078166630864	0.299364272317071	0.757090658355473	0.690608403178727
SIRPG	0.843843472926301	0.747020422985248	0.820953006199835	0.868141946107314	0.684602839464807	0.129073841952515	0.584511040426536	0.641650595225391	0.720773928385101	0.277214624987903	-0.299303654937152	0.216350935514061	0.739293317179609	0.501348638091623	0.330623958208795	0.147163992755084	0.906678809931904	0.589159560624936	0.82771069856618	-0.018814388632178	-0.384247256929874	0.356613127542661	0.288151691183631	0.431492384079382	0.780840406086508	0.612931435666724	0.479762413851587	-0.721215359409703	0.704875069165375	-0.119668770550072	0.377273640267628	0.450768411441559	-0.292490282769959	0.10471439694271	-0.0867106551764823	0.0462060455303115	-0.216827985607745	0.484983617201206	0.408713066251162	0.163429868511298	0.00532440399773244	0.633680363280973	-0.366062886085787	-0.213576652516896	-0.446323138030352	0.0444803006201244	0.436634929765711	0.562201359981248	0.136514694215477	0.376127007639771	0.376098801938204	0.146856661002833	0.0180220670392781	0.71607649472856	-0.224213733120672	1	-0.201108937565041	-0.400345790492992	-0.331965193398434	0.495285257840239	-0.154030760085312	0.325108876218733	-0.296000750266367	0.355218239605812	-0.59835424804142	-0.246176882722797	0.882078984146588	0.439518391943625	0.00804887198444489	0.087631977279939	-0.432047427244921	-0.150310237922651	0.135196910059082	-0.490176289080394	-0.705958881311456	-0.326036449880247	-0.632036634635425	0.610265313110932	-0.428651979231862	-0.537767314086919	0.501817542266822	-0.386328803071083	-0.502919736016199	-0.185904966386909	-0.54224889498728	-0.45194510850634	0.415486297312002	-0.501656786905676	0.122104095223314	-0.385061928395644
CD46	-0.267837643157291	-0.28450946357325	-0.300603244578187	-0.368159755495991	0.185968986605189	-0.084297655071121	-0.0807468708177771	-0.150287834031183	-0.292208207035332	0.543454799179138	0.151159089191149	0.370590610110431	-0.296076084097489	-0.389741950508314	-0.124934204048363	0.105563517065526	-0.293335234693806	-0.235485162445188	-0.345610843780916	0.733903593835978	0.614093647753222	0.276282269942774	-0.212077092031839	-0.280580084605302	-0.223024115371114	-0.384523542203729	0.0265913230877751	0.408413816952944	0.0061864125471889	-0.337652670792356	0.222689118056564	-0.224121551490292	0.14520400466776	0.805760655193753	-0.0768246718711822	0.47521411460498	0.672033850606556	-0.0873004561597644	-0.176110417164205	0.171380314439855	0.0284743384011795	0.208127015030626	0.351258044733576	-0.0893193469041008	0.605980233569623	-0.345528383472934	0.224068767799947	0.230171532283162	0.494988220956618	-0.200982907502374	-0.0604609628898642	0.104103416786628	-0.0199811738320298	-0.0722858675143727	0.19477070655353	-0.201108937565041	1	0.63823007279615	0.769292572180414	0.168209542929072	0.577049580419202	0.147434019043663	0.734395871308632	0.0079427827605492	0.603294337720153	0.057782179337261	-0.255544052997184	0.430215163888625	0.700790345931352	-0.200742491200513	0.64773221538539	0.612961037969153	0.507552270297433	-0.145789895578701	0.49101964824118	-0.0143631414644175	0.332173515109929	0.0650027521464721	0.21475345334068	0.579625256954336	-0.454163276494529	0.423623737884087	0.53363076113952	0.855350141436196	0.148623790298405	0.674066672275689	0.475657230406186	0.835817500446749	0.152016138888021	-0.0933791735583437
DAG1	-0.379385271222132	-0.286423009033942	-0.496430354599895	-0.634309864309034	-0.173427083713532	-0.520726432631637	0.00701142624484354	0.064455177940297	-0.206680684382688	0.308778548085146	-0.08533019887663	0.0372633912462289	-0.181841418831403	-0.167440230847406	0.239865960014832	0.604052571897272	-0.482424476403765	-0.37329078232364	-0.387012626653604	0.801926261640692	0.942565820318648	0.185845009464836	0.2590535575065	-0.631952048406076	-0.0654831011002417	-0.381220066651929	0.229741673939037	0.24273841976803	-0.078533364201864	-0.36959072555002	-0.0721596608712998	0.002488151359553	-0.20982655906519	0.526460458073255	-0.233691131728436	0.0198747669369421	0.718470744178967	0.0348921446726406	-0.287405555036318	-0.268076126232575	0.514207148405132	-0.323400472044598	0.31264380235127	-0.0527802057810216	0.957139899113819	-0.281116044920732	-0.0873907111344387	-0.164040911777664	0.700145488059381	0.111845771484065	-0.167315194754242	0.367136609690713	0.129436788984813	-0.251573845739436	-0.169769146991136	-0.400345790492992	0.63823007279615	1	0.93570710436922	0.0934083854344352	0.76983774191865	-0.333081053000634	0.900346867807025	-0.135821103098728	0.820773586132523	0.16083696185694	-0.321538977067457	-0.160276386866982	0.375202905020745	-0.0895469741562843	0.826157817731187	0.775038458070285	0.70155501781162	-0.317957764580887	0.657601616015868	-0.196548876450174	0.0902213424710486	-0.0114229502384471	-0.133578071799622	0.61384990429985	-0.340284192362703	0.60145245404563	0.279934905205283	0.656522790449298	-0.076839904356271	0.95636929230571	0.190132100511741	0.73383972746787	-0.192511227173068	-0.284138461715922
PTPRA	-0.363889859370722	-0.3034728183948	-0.457764410372446	-0.564969011668938	-0.0597764018705611	-0.472689362788761	-0.0488295544633444	0.0106937819110246	-0.265726447563139	0.454897004362113	-0.079104022380942	0.113496958439072	-0.23882098914327	-0.210223767002362	0.0839716321873708	0.449345693949045	-0.431194216312987	-0.36770881643322	-0.369726457753433	0.86392876656459	0.922883951990089	0.123469051081654	0.0906620868195811	-0.560619834558111	-0.102548665429374	-0.430484961483718	0.199523196936048	0.346526319880501	-0.0380751677577174	-0.44434303820646	0.014186884237701	-0.0606314590735244	-0.140269178499603	0.608453882414011	-0.312003796031363	0.177815817636271	0.707494362260778	-0.0506101419509731	-0.331018247363058	-0.149495959599183	0.261439734851111	-0.139173010201244	0.34251247507164	0.0608325144925732	0.941685621088273	-0.390337902644077	-0.0569267278472944	-0.0498860047252044	0.658469404870889	-0.0592041279439361	-0.127220867001118	0.372615525395942	0.0816764153771118	-0.213441484002343	-0.210222571957203	-0.331965193398434	0.769292572180414	0.93570710436922	1	0.0391864646926929	0.832702481402278	-0.248621884668365	0.930525164238551	-0.079344302715448	0.754727496027107	0.216035682299604	-0.33157021352277	0.0191296081618555	0.513478099910855	-0.26493660101215	0.816501418499769	0.742312550458824	0.677872137192855	-0.34080060025043	0.662162306779875	-0.240215245397441	0.126574817113339	-0.0411333373374968	-0.0983380903368948	0.573670724287479	-0.364723267854578	0.567680186150551	0.323444489058716	0.774543124778138	-0.0668828032989022	0.879404307228708	0.302030758978521	0.790214364231019	-0.172440256310886	-0.306433712968828
SPN	0.730167384186937	0.770926514896772	0.607252698069235	0.377832568898714	0.76389006250659	0.173681780320934	0.882600027821668	0.773172713691966	0.7206306783731	0.603925526582317	-0.309343543983431	0.572892993370687	0.780360665114949	0.534272754015554	0.738799327084738	0.565195759765836	0.580152619816017	0.771350466009149	0.660867065503775	0.292204637111449	0.115720978120495	0.868184762842826	0.664212401239991	0.133227167085589	0.661552847995198	0.182130783583188	0.659647070272703	-0.605903372562546	0.837838174873395	-0.261580402742066	0.743431978795585	0.759060276177773	-0.258858783790109	0.454137413302625	0.448858582940594	0.399087106221312	0.310710680810874	0.894804692318491	0.739280160269528	0.375618828721061	0.561757783687127	0.557166455668361	0.0250450609143716	-0.276846599794353	-0.136556259101348	0.320277502651113	0.751010063023029	0.691142883191328	0.70024982685086	0.764659588556115	0.56724589362199	0.530622023122005	0.479774616972706	0.838523199861387	0.078300440356654	0.495285257840239	0.168209542929072	0.0934083854344352	0.0391864646926929	1	0.33430369783132	0.49716390010907	0.135777564187505	0.551018317887914	-0.194307057483751	-0.119617507369936	0.619559657124119	0.449873838617301	0.341209645257556	0.662533654519181	-0.0541535557598437	0.214139052116617	0.591615227073468	-0.58379663289583	-0.562986670932328	-0.379742949605856	-0.364077202026148	0.856626592710669	-0.353822501842505	-0.24039329535827	0.518112244089451	-0.0295693676024356	-0.278764376598425	0.295576079709818	-0.545685201875666	0.0195249242267738	0.61278519755733	-0.0923958220481519	0.323777498286347	-0.474099919203243
F2R	0.000201765503140506	0.0799451644074763	-0.133308913059711	-0.315614262026211	0.219735241354291	-0.395906918901086	0.323868959908639	0.34324654683419	0.0788487466373355	0.625319201374513	-0.336212444482899	0.400893468054529	0.114262545307376	0.211330634397229	0.367182677064807	0.53348670645363	-0.13426974966323	0.0239650122024429	-0.0170463928055846	0.748660444715086	0.823379905480334	0.278678136950741	0.327312912790464	-0.486963101550888	0.172009022211657	-0.387130997513819	0.495389672146411	0.0804232174261418	0.311192160809483	-0.526169460724303	0.315369484606246	0.317226321708293	-0.293823153021424	0.576552461137558	-0.102972741816189	0.422471120234144	0.64649200505977	0.274867337714081	-0.0624338813359564	-0.0429999423250563	0.317937856790573	0.0282525325811307	0.237708847894231	0.202763769285603	0.710310109740611	-0.125461002439283	0.21323101550754	0.187380925457599	0.799990614628776	0.182619296129625	0.262446270401695	0.62378260880714	0.284118561624409	0.169264625488904	-0.286335848937108	-0.154030760085312	0.577049580419202	0.76983774191865	0.832702481402278	0.33430369783132	1	-0.131310400023465	0.7623932126559	0.122354191330324	0.442179423880989	0.275447839714213	-0.0829016302485208	0.193341712878136	0.579853314650431	-0.0463512359870572	0.655239260820781	0.671043344153413	0.832129937841493	-0.586475584285404	0.265737263070518	-0.497835881756485	-0.0920702547189704	0.218277364650637	-0.282628508436761	0.254298197102218	0.101427078959968	0.440895890968389	0.0464207902987909	0.801454000590628	-0.363944462592148	0.650174631145462	0.436658060248759	0.551114895560951	-0.114544973192371	-0.528353425545792
