""	EGFR	NRCAM	C1QBP	THY1	KLRC2	ITGB8	ITGAV	GPR37L1	CD44	LRP6	EDNRB	IGF1R	F2R	LRP1	LRP4	AR	S1PR1	CADM1	NOTCH2	TSPAN5	SMAD3	NOTCH1	LRP5	PTPRK	CD47	LRP8	SDC2	SDC3	ERBB4	ITGB1	ADGRV1	PLXNB1	CD9	TGFBR3	IL1RAPL1	CANX	TSPAN12	CD81	CD46	KCNJ10	FZD3	RACK1	KCND2	ADCY8	CD99L2	TSHR	CD82	LIFR	ATP5F1B	ANTXR1	IGF2R	SMAP1	TNFRSF21	CACNA1C	INSR	TYRO3	PTPRS	GPC1	ADCYAP1R1	SORL1	TFRC	CELSR2	MCFD2	VANGL2	PILRB	APLP2	SORT1	FGFR2	RAMP2	PRTG	ASGR1	ITGA6	LINGO1	TSPAN15	FGFR1	RXRA	SLC16A1	CD63	RYK	S1PR2	NRP2	NCSTN	PDGFRA	PTPRA	TNFRSF10B	SLC16A7	CHL1	AMFR	ABCA1	LPP	SCARB1	DCC	APLP1	TSPAN14	LAMP1	STX4	PLXNB2	TLR4	SEMA4C	SIRPA	RPSA	PLXDC2	MERTK	LRP10	HLA.DPB1	CD74
NRP2	0.083381973900447	0.136301518462204	0.137458177867106	-0.0843867509861076	-0.147015819894613	0.723502831599246	0.809765497828229	0.457835571698117	0.855564354236888	0.463736685089782	0.863290168146704	0.291041647219807	0.701543616380303	0.336951580603659	0.485978754146841	0.482141223750548	0.878769644679871	0.629087639079303	0.38452108434495	0.679477289181478	0.134196014946577	0.32082307153619	0.185921182606017	0.160914289901681	0.691020439145633	0.111120558332144	0.818655957376269	0.798871491420879	0.51129811889577	0.256716872207486	0.785359440799832	0.489253297349108	0.761011018407005	0.87811112968392	0.312022969809363	0.590818399127966	0.103082116869422	0.522302790281279	0.156920616617758	0.592820800215052	0.702551539530652	-0.00400144129632254	0.258194608798623	0.837193064259948	0.469681169966314	0.031602024337195	0.142995415110036	0.877934518697512	0.179887217392948	0.43120388520281	0.329929426279251	0.535155577883946	0.235330217040114	0.0748960708908374	0.362591821299768	0.182292416707334	0.0417197080858299	0.444199382778659	0.783677252801056	0.903350006811678	0.426901508682323	0.659023157512756	0.65059690211232	0.468283416053617	0.47846371096317	0.613010154299396	0.704963045476382	0.726797267743958	0.178339937947167	0.350020103185291	-0.0198384210723075	0.857770381516028	0.0121479645814999	0.0289481396835588	0.747233240810463	0.828897455731646	0.221597601065658	0.711683109243811	0.231052046442329	-0.00236957148303468	1	0.464620421365398	-0.0519958137145021	0.723413999620424	0.0346912300114749	0.36484653096205	0.77917900190787	0.668946782879275	0.901951559380921	0.865878971942111	0.379665658290193	0.0517137316538188	0.477499980058744	0.379239781250866	0.550404702372101	0.423714794817024	0.479045743284014	0.773423488493524	0.226394111083704	0.820774270172048	0.07567709055389	0.777965658886136	0.668613396058511	0.84556143491734	0.236796540341203	0.261570891634521
NCSTN	0.746137408831629	0.780149964714208	0.859533248224514	0.731238092210281	0.663814112637599	0.659456179652444	0.778286522668228	0.924454062392709	0.384375293513602	0.822494743716131	0.359783670117216	0.819235507475984	0.845424296376825	0.897867919404235	0.865046695634566	0.826841803937134	0.353665544414604	0.872993918271407	0.868575093891516	0.860431143105359	0.788050009316189	0.888337714845502	0.802907395855223	0.725527096862585	0.803564622746985	0.711057156361295	0.370438924406358	0.699319703204346	0.867645581247732	0.828861431376986	0.304232218133577	0.919857057183436	0.503982013466365	0.342366808921521	0.661968974957646	0.905627493774086	0.767478707163343	0.912449737916505	0.600254355885967	0.840511988375159	0.76877895952864	0.777158895762115	0.798606340166184	0.274250627522537	0.917377697825851	0.682946786208384	0.836648314522065	0.476713258824999	0.876901175168734	0.882206252979777	0.816455712349129	0.919775999253326	0.863646555021972	0.690756282266635	0.858276426235001	0.744730910575506	0.663367123554511	0.906956672466591	0.459229667646784	0.483627239581465	0.706457276356856	0.829741236114168	0.887422786311084	0.721554456127856	0.833932523159472	0.868032318624243	0.76229995697142	0.695862371754368	0.855921621182482	0.824743604493554	0.75644603913564	0.461109127968021	0.779503684185026	0.762710194586496	0.519174892094277	0.749714074431408	0.833874664582584	0.793805506400428	0.819630007881652	0.718189239783209	0.464620421365398	1	0.587433475910502	0.853868124174932	0.744251737104415	0.771893994188821	0.343278893117842	0.826727554729492	0.528898682417787	0.660914245478675	0.895627039610377	0.757907214497069	0.873794817719324	0.86653231029272	0.891223160058478	0.894715397655999	0.89126069708802	0.390190122489391	0.820643914049154	0.536741070094313	0.827623005413313	0.446332662513038	0.265677257067817	0.620007521148422	0.533057384301619	0.521651857904583
PDGFRA	0.929259244911987	0.897564443163232	0.672947162105236	0.784204424117949	0.829863662114618	0.480898847184146	0.37142382633146	0.604325964532258	-0.185121234251951	0.755227108290204	-0.239572205012028	0.836062785552727	0.473332087206184	0.801549268266569	0.707772439510666	0.593775969282681	-0.211208653430867	0.563048618622376	0.74104315075057	0.520763282303745	0.868164531822341	0.761934747329318	0.795179126091486	0.86557902018419	0.516337101197955	0.866233333940605	-0.224726819944775	0.194465496078827	0.732250139948808	0.813183897676278	-0.24078357344894	0.575938140205682	-0.103535538966275	-0.141730469840934	0.809132536229043	0.631926482454196	0.900297418388619	0.44644131123264	0.867232537583631	0.64883521677543	0.499435649432087	0.676735647351875	0.885453378895046	-0.29787238928668	0.646808827636827	0.702065069169174	0.855917135927596	-0.0332640933007874	0.646225201257226	0.717206741428921	0.777552054283346	0.632509668541503	0.771555325787713	0.859015398484661	0.782999164930884	0.854190846836693	0.905655590763993	0.527789467750759	-0.125080522648573	-0.0835518640453029	0.625549397790694	0.545709805552397	0.551625227844751	0.735122542656308	0.609863502711473	0.645938918851027	0.501069340598175	0.394114980572648	0.728540214140443	0.769489070727479	0.745420982401399	-0.0693187593007124	0.830825609956579	0.758954910537215	0.331796150465783	0.305613975052644	0.815589502779233	0.21322444239691	0.823341101190835	0.819547718390826	-0.0519958137145021	0.587433475910502	1	0.481834403988097	0.744004910304313	0.789662683089203	-0.203584146361244	0.481353620832303	0.0983219411380677	0.270377407491912	0.600179847328006	0.876361813324508	0.652769772819188	0.727938043502862	0.630129915987606	0.65095952100837	0.553270218270994	-0.170367948739119	0.763066262611655	-0.0307914689434215	0.688706928039431	0.00090640950408365	0.058120528742927	0.0817405075198707	0.233399607746485	0.254164143646421
PTPRA	0.635005091294305	0.685734058150949	0.676926846223275	0.501671959922949	0.451452543764037	0.859246433062958	0.958848205052808	0.888092531217841	0.682425840503693	0.866530792876188	0.654078253194711	0.77224406053159	0.939948496275948	0.834825382360073	0.880381089176765	0.837929695484758	0.660324652810873	0.937285934030652	0.838359838254907	0.969800638397832	0.671998167359627	0.828931314147923	0.679730086081043	0.67029214930988	0.943739855088844	0.628656390051709	0.647028876533806	0.890612642411409	0.916700887353758	0.754219516252321	0.613189897636148	0.891230075232758	0.698514080922641	0.647221060360151	0.697837275290261	0.961825337140577	0.636242441881993	0.876292265975161	0.56624817716599	0.942994207132365	0.940147238886912	0.558789577055663	0.76644935642027	0.586824859122951	0.886899822094394	0.549222223018193	0.680833393788409	0.783626621673983	0.702222728716722	0.893436222944359	0.80129654514797	0.933987270913214	0.75981976261812	0.577460964825752	0.817152670901895	0.682317583581056	0.57513261058331	0.856164417858015	0.708584828005723	0.771602119313318	0.706308061997011	0.952087453319242	0.959098776427644	0.798583304425617	0.852735566230966	0.950350339020272	0.912954946497638	0.860955407954169	0.686160674750119	0.824551869901497	0.542774615247241	0.754549702987118	0.581442747366368	0.58841372146956	0.760410072771665	0.91858024830071	0.75761100034088	0.8892337525837	0.734138356285098	0.551758369760459	0.723413999620424	0.853868124174932	0.481834403988097	1	0.580414667114125	0.798185395405332	0.605501407099584	0.965105784212176	0.820992688469874	0.891513080223564	0.812877351878257	0.576684479293163	0.86308050944408	0.819020069639609	0.932956048612235	0.8645339840139	0.857734121983628	0.644928605086381	0.695193566020173	0.758115309127435	0.633506323245135	0.671795288960391	0.478308591674045	0.863430786049038	0.414530504184787	0.420651048286218
TNFRSF10B	0.898053152051599	0.90316261521076	0.925438486707204	0.932909493170392	0.881374536821603	0.413373745314832	0.413433626158923	0.75100284778265	-0.104075082699603	0.756271384004095	-0.144257351694095	0.85608580923689	0.591882039007327	0.851242349454047	0.776399140308162	0.813453757912253	-0.124405756218009	0.671189414300381	0.876012902166353	0.596701804919571	0.885725349243124	0.881240326010616	0.876139830498947	0.844150485311266	0.531410967673637	0.834931402274745	-0.115415487017194	0.268704271113505	0.72378556777172	0.916584465500067	-0.143739584367762	0.806325860022273	0.0331498837058577	-0.102198283202784	0.672012209214297	0.743174084448405	0.813976278413779	0.708281054666781	0.74049132256234	0.669821640224269	0.528613080512746	0.949096477813883	0.776111298284403	-0.183401406758195	0.780726442241556	0.878189916048214	0.881277761292163	0.0214181930576546	0.917014021216772	0.823916417532996	0.877068725081202	0.754715816664079	0.920617680108819	0.834506682635637	0.851303336771367	0.820622879629395	0.835728422342051	0.816153029757437	-0.0277323151999799	0.0125786743806992	0.658143494589408	0.596947595729829	0.677544659644452	0.701719775826994	0.761605711488649	0.683747935829428	0.510105150163269	0.419963594015231	0.819140357488545	0.838057874747866	0.905090871475705	-0.00278368732000113	0.892840907090951	0.929003065382334	0.206839505315377	0.400892220498713	0.911658057726659	0.431048252870777	0.900528057255604	0.896246367827637	0.0346912300114749	0.744251737104415	0.744004910304313	0.580414667114125	1	0.757522990713572	-0.112377386565946	0.618207919949883	0.127791250601124	0.307668723980884	0.814152290520788	0.852622804783435	0.740349320649448	0.876545957457128	0.761542068832379	0.836187354165301	0.755307726272726	-0.0671612504227808	0.869769351440772	0.0661119432993319	0.944750808119996	0.101052194537735	0.0275947161244381	0.20602478832937	0.447499192532445	0.459996665276334
SLC16A7	0.865932698142226	0.890589874884669	0.754911886568082	0.710027749067094	0.713194299997135	0.734266647822598	0.711675721360943	0.798095371289955	0.240814672442678	0.907894942294748	0.193900512561591	0.912746015685033	0.784043822550559	0.901326143231073	0.879482257802104	0.823271479424466	0.237793814886955	0.826356698866923	0.890203020357693	0.79893631462234	0.848795483623029	0.88305416873758	0.813808249487503	0.863873233568578	0.793919566095032	0.836876395218209	0.194256341883825	0.558445509646699	0.897021667490131	0.892433923337904	0.196223966213904	0.803012274538479	0.279856301172278	0.251346009847688	0.848662158781163	0.87885231905689	0.805870481346322	0.707575399945084	0.813285353634718	0.883216021864351	0.793507594299143	0.698615055339891	0.890873861262844	0.152707707798913	0.8514207293431	0.732936580330198	0.818590626814389	0.399980676977128	0.744505893205794	0.884768662840064	0.905616521296142	0.854841973850761	0.84481546365427	0.795563481335611	0.895024331321438	0.860929101971442	0.830785170318901	0.771968659271257	0.279612746572785	0.362963586681569	0.776518277146451	0.811718672997947	0.83495678296105	0.889001479854672	0.814024267352029	0.872195123269489	0.781577243165044	0.702764831756601	0.770936099861643	0.900460084292947	0.708730760764404	0.369343282588281	0.773034391128626	0.778189072732577	0.573084846067519	0.661290096631321	0.903424879571376	0.569388497717822	0.886006571385803	0.787337315684793	0.36484653096205	0.771893994188821	0.789662683089203	0.798185395405332	0.757522990713572	1	0.195420554789126	0.781342136977258	0.496157058202603	0.638762287907196	0.768578249502845	0.786016820874821	0.843934772796814	0.87435126802453	0.870359665369156	0.835027035997579	0.764354930351416	0.219362590759964	0.812757772399238	0.380179076072116	0.740066883434419	0.376396807993024	0.327858714646991	0.500929994856771	0.381023283742085	0.398977336384119
CHL1	-0.102843444124955	-0.032799224021257	0.0602510786853533	-0.20778336461056	-0.228241977403416	0.447769081292784	0.710287520592646	0.420809846916635	0.862737893804843	0.246488628305025	0.93175171607122	0.0720249327270967	0.497845079984733	0.196376007959046	0.273364284094302	0.229052351708914	0.864936092643846	0.498323789149763	0.182823283836215	0.594309700817	-0.0345537999979883	0.193463683168346	0.00122736273823253	-0.0632380642124419	0.590011382389697	-0.0429752853739594	0.912117177872582	0.82493449247255	0.362186206595551	0.0407995116579795	0.887814215350382	0.375201333247948	0.914937547976946	0.754445549818486	0.0666569986557761	0.451920282135976	-0.00842755003305262	0.509854866503645	-0.123338992080385	0.455342437089534	0.502348457053677	-0.0907543210250642	0.139334491377851	0.810061784880402	0.340807486703028	-0.131026546979597	0.0116474576105295	0.830871534412979	0.100083843781808	0.311384457827635	0.145523872730252	0.442332495155684	0.129073672339082	-0.116529254620018	0.146587940248229	-0.0177703253891579	-0.130241018459042	0.346684405380831	0.928678172004971	0.872242188831235	0.16484565036425	0.57275270594876	0.503673170494014	0.212790274631214	0.284830130340948	0.45170417527705	0.521769287766894	0.531739500417999	0.109333293620025	0.187018650627327	-0.138508368292	0.884132501132429	-0.0991882853390308	-0.111539258285869	0.595341346324801	0.679286050452992	0.0802171499732418	0.759267737039914	0.0307266083269313	-0.146677104079948	0.77917900190787	0.343278893117842	-0.203584146361244	0.605501407099584	-0.112377386565946	0.195420554789126	1	0.574468263184624	0.738057222668475	0.718265415188748	0.318037745577105	-0.126658640825313	0.300298354408563	0.18475663455558	0.410642423248995	0.310599823398889	0.339531929715001	0.918082177722515	0.0847289588530612	0.889905426254934	-0.00815745784317833	0.671148883826544	0.39200054388969	0.852419126994259	0.126577103251426	0.13542605946427
AMFR	0.645253272219744	0.696791366168828	0.693323169433763	0.534371124509784	0.476017577227183	0.812938303843881	0.914119234521683	0.878235364131689	0.638042109424192	0.856270547665039	0.609358281745492	0.775970085673372	0.905453353584579	0.837413806371058	0.861891820022415	0.839322633798229	0.628384096402706	0.912128194855133	0.838267820153802	0.937587203433415	0.680587026042556	0.839280117536934	0.691728057794225	0.67438455759571	0.91061127624309	0.644331159263906	0.605996467951951	0.858609663091916	0.898581713742971	0.762931240122345	0.588579920875703	0.893421106205989	0.660949179981448	0.601552011405535	0.690779092135822	0.949884382915771	0.627064584489151	0.869733211682665	0.564927770374505	0.928932215132484	0.910124648249096	0.592095723399924	0.757687512847574	0.541750226265502	0.876547597350857	0.579801221749591	0.689897911651165	0.743988575530329	0.719878000893417	0.897388934829662	0.814334788080778	0.920037414534077	0.776363359170809	0.589370624411825	0.809188592646604	0.679555230001651	0.589452756219746	0.860083164530986	0.675326140353104	0.72551791359141	0.689667048797053	0.94070801746388	0.93790031277835	0.773955973879613	0.849575517420583	0.923815688962767	0.886026128175424	0.83719122024484	0.693559564990603	0.828835692728595	0.558672514245112	0.71099541461739	0.600176680496584	0.616292411329584	0.710973899418889	0.871551843808143	0.775323914187461	0.863557988627051	0.741463272442526	0.587857797190995	0.668946782879275	0.826727554729492	0.481353620832303	0.965105784212176	0.618207919949883	0.781342136977258	0.574468263184624	1	0.776948462968626	0.857349818827438	0.820387472335186	0.583601029024869	0.854808401416611	0.829053986955793	0.9256975167689	0.870389074495612	0.851982249697365	0.622036853124929	0.699343269401271	0.718763215131892	0.660097632821432	0.639747113260936	0.434531045546471	0.830949342631165	0.417143654698597	0.421288564421128
ABCA1	0.216143797205883	0.272873268532209	0.209453310503533	0.0175837309133292	-0.0347077279184513	0.873490321755075	0.891360619162056	0.536525559642208	0.875166516670424	0.612403224786563	0.849568711380324	0.423781416600203	0.810149456430792	0.467423466437687	0.590717610018698	0.589745058262515	0.877183006728299	0.720326516990186	0.501135009086682	0.776389302032022	0.251406582897907	0.43884934869749	0.290156340484527	0.314012407254446	0.787430023679777	0.22250569898193	0.817423353303368	0.838046416013003	0.646899143542584	0.3750062966428	0.784192215934049	0.567833374392369	0.720115126010553	0.911986732143011	0.459261052176162	0.703960317468972	0.222169429847367	0.56490532441744	0.296829715387312	0.71501276296014	0.847719489502993	0.0729406838513168	0.411055538870235	0.869639366948696	0.576866384343041	0.1265342478189	0.24341978097246	0.94442636154064	0.248194037344328	0.560435218643607	0.457304820386972	0.629526249640778	0.326740497125066	0.201666767287816	0.47978500508076	0.320946617096141	0.178719152770742	0.530874441998361	0.785895050754571	0.93995191761901	0.510817806322677	0.765949170963046	0.745440967802181	0.59009118769445	0.589247119868202	0.731768270694615	0.816758170014105	0.817455373790906	0.249571790244117	0.484038659626215	0.0931013786540598	0.87750444478041	0.114265927054371	0.132259837423579	0.819823307891634	0.87496531061958	0.342043062548116	0.732149402267257	0.360458110866854	0.10433128986222	0.901951559380921	0.528898682417787	0.0983219411380677	0.820992688469874	0.127791250601124	0.496157058202603	0.738057222668475	0.776948462968626	1	0.921903218663404	0.430630882046304	0.143370240581191	0.579526184738207	0.483388811663755	0.654862478584572	0.521894423087025	0.578467741999886	0.749679508347882	0.316322438460785	0.80833309908757	0.15468548514326	0.832048575283133	0.729395645831134	0.890652014323436	0.262728104262926	0.283331651261513
LPP	0.393658604487441	0.444060711097809	0.386457811847408	0.194472877557184	0.144656348080405	0.857713577412991	0.938111738081653	0.682161049028472	0.813746680063943	0.714028671596184	0.796191032306761	0.572366770535989	0.85231323941566	0.618477901642991	0.712422419872118	0.687126137547212	0.792645148055833	0.82464415386262	0.641766671965034	0.858909692592077	0.43105119903339	0.604584784620808	0.437350164811258	0.453079140447281	0.868188698123394	0.392550117853596	0.778111884816601	0.879276289892604	0.761408690372418	0.534185408072619	0.726464147204288	0.703070269352046	0.751034826897287	0.823748472072555	0.584160509092555	0.814555482534586	0.41206016309158	0.709047141002012	0.426277580966799	0.819446781975891	0.873732865639619	0.255542024843602	0.569808661642331	0.731348526440282	0.69808873181616	0.275158977326407	0.434693498064061	0.872773330326671	0.422060463454567	0.696747756817299	0.599933110111376	0.766240759863269	0.507187255921126	0.355471194453668	0.60784745484562	0.470604625834297	0.337673591661219	0.640707280959467	0.776748021513378	0.882915866762485	0.627554448694931	0.853766923595805	0.839550295880071	0.69138578945094	0.696413884103543	0.836269446204296	0.870304659838886	0.847114923636756	0.442331412775002	0.620878270382607	0.252328540358655	0.840477589452522	0.303798423883721	0.310922084770913	0.828666870695169	0.906227966255117	0.517611716896926	0.82206179217805	0.510280091839154	0.295401277866406	0.865878971942111	0.660914245478675	0.270377407491912	0.891513080223564	0.307668723980884	0.638762287907196	0.718265415188748	0.857349818827438	0.921903218663404	1	0.601686081514851	0.326607537381922	0.700925532638305	0.625042465072698	0.788828977108954	0.666858847856429	0.678623521578995	0.75136819616577	0.478765851540424	0.834255819495634	0.338176443044714	0.815009667645638	0.64684834249506	0.904059206611772	0.371480943836791	0.398304030813492
SCARB1	0.778273523419323	0.811879157173032	0.910028358835036	0.802648814572369	0.719179418635711	0.541924167914559	0.704215143841337	0.931890423658858	0.292686772042922	0.791464684518024	0.287809451564095	0.819644541298766	0.756488824219183	0.899262303918943	0.851686092955607	0.814679080463671	0.259511375460904	0.838283406697909	0.868158974320824	0.818832076336957	0.834109168130304	0.911091750238021	0.792904795613239	0.752365404652413	0.770365966565508	0.77558771342988	0.311166691578016	0.654219875957526	0.842624614987775	0.863055881807627	0.251722859616116	0.923632227632649	0.481082842692345	0.219604963197014	0.624892906669273	0.883014540630487	0.760956629834737	0.9241349677625	0.609428794865672	0.832971000475797	0.691726897504571	0.848660612083697	0.799640233270237	0.160478581245796	0.879806676352008	0.77254274216135	0.851755946393552	0.37677588652862	0.921088112040555	0.893447340266585	0.857572937325086	0.921536738987272	0.924591407373872	0.730747717277628	0.856953491527456	0.759483297438059	0.713166129811471	0.913876407605698	0.426545532258444	0.397701057283925	0.667051509547128	0.80855914257932	0.857398122452813	0.696920906238196	0.812917428204862	0.837953907637304	0.700005511367275	0.625461926573394	0.861325021044921	0.846201530982574	0.783132200950124	0.402810853884215	0.821221951417263	0.849310362063	0.43017982783421	0.680710086034072	0.870433567068989	0.781736472782521	0.827426735977634	0.760362525899867	0.379665658290193	0.895627039610377	0.600179847328006	0.812877351878257	0.814152290520788	0.768578249502845	0.318037745577105	0.820387472335186	0.430630882046304	0.601686081514851	1	0.768688047549829	0.853596462819219	0.883674138751261	0.891360644502046	0.930352342342488	0.862122297481369	0.374812017404416	0.806866091566212	0.501897285825932	0.891505832433973	0.378013908820403	0.179339130726762	0.574023657452398	0.518679526997262	0.514383276258123
DCC	0.917484416389549	0.911204361855833	0.842021931998455	0.880614221280439	0.84422748253868	0.473600087429453	0.440181516440831	0.725613660637272	-0.0920378792507796	0.787393158081096	-0.147391161939416	0.868158432871219	0.577631924892224	0.870014898657528	0.787768863781805	0.73129820088281	-0.130429291698402	0.664293332667645	0.825534360265052	0.593745504517587	0.899828501551066	0.847570685271042	0.868818436564231	0.859871703816068	0.564581013346101	0.872767367172316	-0.127947550037551	0.291475484621113	0.774615321663069	0.880345495489365	-0.163039266383872	0.732960650857961	0.0253305774855758	-0.0815010793673773	0.749669620281029	0.726581793064903	0.901068444564964	0.646199990966309	0.800599095247388	0.682373489520503	0.538469726338376	0.832852082443586	0.85544426145725	-0.202420301962769	0.76851089035962	0.759661818952318	0.913895478636745	0.0341709302743085	0.828307521066336	0.790151526927307	0.831310339236859	0.747658670107636	0.878497481320762	0.846536880006363	0.842125981786679	0.835283118501197	0.856194289965954	0.711701112300696	-0.0270064485052826	0.00919692396043428	0.663109352667237	0.60783702317295	0.674552122447136	0.712242782374096	0.713833707301979	0.708269995905712	0.545785541811483	0.442376226204278	0.852090401599065	0.809181111938657	0.839192380730566	0.0116821663444262	0.884642254939149	0.847809279396557	0.301801331966109	0.404237689256628	0.875676860443439	0.3943423128318	0.887015591709923	0.854517546654961	0.0517137316538188	0.757907214497069	0.876361813324508	0.576684479293163	0.852622804783435	0.786016820874821	-0.126658640825313	0.583601029024869	0.143370240581191	0.326607537381922	0.768688047549829	1	0.738329987109644	0.825869866586631	0.723368000455244	0.786342061074675	0.704047988614238	-0.0699047682310053	0.861475770004424	0.0761664255967644	0.846646235323502	0.0629801210361771	0.0606611899900488	0.183681563900832	0.391720698047284	0.399823864882867
APLP1	0.784202356173534	0.797098922811995	0.785218084521292	0.700050958186233	0.635661102063903	0.742101280971913	0.790251197915198	0.872210523823923	0.368699642766572	0.865076865734931	0.331146137318935	0.834140992396274	0.845203287484239	0.884357236111424	0.876313132446375	0.854026545070348	0.357599737066227	0.887975172162363	0.886873542257567	0.886442556751358	0.801250217675769	0.877352671518588	0.787310715850197	0.811676875295053	0.877876125330859	0.749779807464045	0.343919450309597	0.66438040446821	0.887716410492185	0.863962097259533	0.299378635689501	0.902866853923489	0.443640905056513	0.372999411502227	0.776951306828981	0.906404408837601	0.745305416756276	0.843596637971625	0.69619321462258	0.899346947216885	0.807691671665048	0.725195344291456	0.811182917270326	0.258898072800859	0.884516082437797	0.709694780937145	0.80922737892136	0.492720459557178	0.81273173138961	0.864868813724256	0.870801386297194	0.89527759361074	0.855050231201473	0.717299785599575	0.899786138134994	0.865235348009757	0.726841271971849	0.859773012029244	0.410475753495239	0.495772792415489	0.76181653638816	0.89239580200758	0.869444472778104	0.790852465842948	0.874027218361681	0.888750537126193	0.899595178336887	0.851392099780824	0.793590384613565	0.856923783005969	0.703931387972018	0.462425408856287	0.751812692172408	0.786446047885685	0.576029363786301	0.75277959698168	0.845958393769838	0.718314329589438	0.827187932665485	0.704383508305901	0.477499980058744	0.873794817719324	0.652769772819188	0.86308050944408	0.740349320649448	0.843934772796814	0.300298354408563	0.854808401416611	0.579526184738207	0.700925532638305	0.853596462819219	0.738329987109644	1	0.881171703235086	0.935122884381014	0.904568916726667	0.835774866983231	0.362033110544255	0.798205195403625	0.523763998154908	0.773074908656766	0.50641585253047	0.384108322324153	0.617216371272236	0.510561303598259	0.520444385076145
TSPAN14	0.886733374911072	0.909971795619371	0.87765926476526	0.822586377273794	0.770620340859473	0.697189106389521	0.701326195662222	0.868239580091536	0.21963406368109	0.903092405167712	0.186508185234148	0.928819870884156	0.808497032954548	0.937924410582063	0.917071621019356	0.9085746803351	0.224280716332175	0.87099864240942	0.948789940614504	0.816002264148008	0.896229370781513	0.93839363753225	0.883681977073374	0.878059162444427	0.783002397753516	0.842252692508684	0.197169221054223	0.557016630570782	0.888448471263204	0.947158116647091	0.168875876863817	0.896781981623981	0.306504946164692	0.235611011869149	0.782782280879859	0.914208106069836	0.82165873661736	0.825563034672308	0.784858254572547	0.871469965116288	0.779345104172212	0.835261050911472	0.853959880030639	0.147562182696331	0.91058997968693	0.831842859032695	0.88305595640184	0.367485592825707	0.881113003991283	0.933174026191015	0.945267467145504	0.894913161137753	0.928344433527366	0.830926843042178	0.945952257041559	0.859759076328408	0.835741737539846	0.893902446825429	0.270720540562563	0.36312899433665	0.801651718541776	0.811797352855934	0.876038994596275	0.850427212808781	0.864594783183318	0.887205493271374	0.772749942629187	0.67864939391404	0.831334495447087	0.918630495110409	0.817240478144991	0.333830084932935	0.843161488048616	0.861080782893308	0.51240646622078	0.691621999858657	0.930174739609426	0.644143074095705	0.929683250844618	0.825353338107523	0.379239781250866	0.86653231029272	0.727938043502862	0.819020069639609	0.876545957457128	0.87435126802453	0.18475663455558	0.829053986955793	0.483388811663755	0.625042465072698	0.883674138751261	0.825869866586631	0.881171703235086	1	0.913877533330405	0.929585296787526	0.879854848008231	0.226642722361003	0.884723458900545	0.368471510223624	0.868360246496507	0.417109744148319	0.344852065544752	0.503506115476372	0.512517605242114	0.534318775353107
LAMP1	0.78934006586637	0.825131600748078	0.814403400341405	0.691240445903549	0.634013258013238	0.788858518005841	0.860418293758324	0.916230226527052	0.472142959119438	0.907464818738888	0.424022006803504	0.867748803790404	0.896160615256687	0.922412527257403	0.918490382890901	0.909578782763475	0.433130368192768	0.940564732105244	0.929991174509692	0.933158115824658	0.805730750176276	0.921359012546695	0.792262751463995	0.805348998678934	0.904445867871474	0.759163954055456	0.434867329411752	0.741797140708484	0.936053998615946	0.892414787196964	0.387716892741225	0.947257381401906	0.515444813866114	0.445666163469128	0.771090755711788	0.971446425824647	0.758188308892365	0.896905145509427	0.692239383122613	0.948288303767124	0.879106990976899	0.740857389706813	0.835261408629665	0.347134975914777	0.928317072834718	0.708650984834343	0.810108377101656	0.574216451407582	0.835637918642114	0.939919220400895	0.901899088370096	0.952850697650356	0.890004950377235	0.712600783719332	0.906588894247571	0.823657063024249	0.731311852002753	0.914756075095907	0.504524304504988	0.576915852346696	0.796918175759201	0.92847440685091	0.948528056342384	0.853382551611921	0.912186753383968	0.953820804607827	0.888065609637699	0.826154578462858	0.805598087622063	0.897395506674128	0.719137761144559	0.550357180893147	0.746408871410132	0.778269309012242	0.649742371015379	0.817381955042904	0.887182351277451	0.807185992805029	0.869056274714115	0.718147557989061	0.550404702372101	0.891223160058478	0.630129915987606	0.932956048612235	0.761542068832379	0.870359665369156	0.410642423248995	0.9256975167689	0.654862478584572	0.788828977108954	0.891360644502046	0.723368000455244	0.935122884381014	0.913877533330405	1	0.940225163578701	0.898377744961432	0.442147959224399	0.824373605490521	0.592034371186559	0.794031381571891	0.5726452303067	0.39768386222239	0.714645525800469	0.517472564624565	0.533895853188327
