""	SDC3	CHL1	CD9	TNFRSF1A	LRP1	GPR37	CAV1	SDC4	F3	ITGB1	SORT1	MRC2	ABCA1	RAMP1	MET	LDLR	GPR37L1	SDC2	ITGA3	C1QBP	EGFR	THY1	AR	EDNRB	CNR1	ITGA6	TNFRSF21	CD82	CELSR2	NRCAM	SCARB1	ADGRV1	FZD3	PTPRK	HRH1	ITGB8	CD47	ITGAV	TNFRSF12A	NOTCH1	LRP6	LPP	CD63	CD46	LRP4	CHRM3	ERBB2	DDR1	ITGA5	ADORA1	NRP1	INSR	IGF1R	CD44	FZD7	TLR4	CD68	LRP8	RIPK1	FAS	CADM1	FGFR1	F2R	FZD5	IGF2R	ADGRG1	VANGL2	RAMP2	CD81	MCAM	PTK7	DPP4	FZD1	CALCRL	TYRO3	CANX	TRADD	ADGRE5	ANTXR1	PTPRA	TFRC	SMAD3	ACKR3	PLXNB1	MTTP	SORL1	PTPRZ1	TSPAN5	SMAP1	RYK	NCSTN	AMFR	APLP2	CAP1	PLXNB2	TSPAN12	AXL	DDR2	NOTCH3	NT5E	GPC1	TNFRSF19	CDH11	IL17RC	CNTNAP1	APLP1	TSPAN17	NOTCH2	CD99L2	PDGFRA	DAG1	SLC16A7	NRP2	ITGA2	PILRB	PLAUR	SLC16A1	PLXND1	MCFD2	TNFRSF10B	RACK1	SIRPA	PDGFRB	LIFR	ERAP1	JMJD6	ITGA7	RXRA	LRP10	TREM1	LY96	RPSA	TSPAN14	CXCR4	LAMP1	NCL	GPNMB	CD163	STAB1	CD74
IGF2R	0.238331605645289	0.599604517239823	0.483228933179118	0.693414731279134	0.854042938024361	0.630044506515219	0.564240856662812	0.698305205464589	0.745874632247279	0.764109174066538	0.627850991120263	0.742633509737899	0.847705529128293	0.364271503549902	0.727360668135464	0.712516482834771	0.298304471239952	0.752599491545657	0.813305922909197	0.659002239598379	0.732046149477184	0.654955104785222	0.639354849408374	0.281406263492317	0.501859186429191	0.148861701282399	0.550561053031632	0.640482774986906	0.688320623609917	0.801475013330694	0.832713983988827	0.440859087241555	0.65645998579605	0.786619449191415	0.660995950047195	0.695519292833904	0.72717184401262	0.774816247430388	0.754966673040869	0.516095856099029	0.573333676871391	0.861567397289214	0.700319653021699	0.825441600579833	0.476259902048286	0.654271069295361	0.661674105912953	0.572655177626983	0.721944532643002	0.620113332312864	0.778534202284986	0.820245155275189	0.802507813211644	0.822151031345692	0.663070530747742	0.718917861627609	0.761602410059768	0.832759901816893	0.78575572668458	0.729382711982917	0.422203605795867	0.72742053885065	0.783311363056955	0.385326433294968	1	0.729646112997979	0.666769789381024	0.451213831364292	0.820317196787606	0.520039332099159	0.746662223457457	0.718364895664905	0.740875340381786	0.729512616504906	0.501813900056925	0.806600834621214	0.787207363695606	0.745987639476122	0.624764585956348	0.693004356902729	0.788499768232553	0.719284442769502	0.30192179483586	0.586807397315639	0.586194734649205	0.60950965697036	0.533887086150801	0.634156912889235	0.683377536080144	0.737374367082395	0.802772261949458	0.753257274698375	0.753329432641212	0.800813143093619	0.852840168256038	0.112183073736013	0.703826805166835	0.742311429615047	0.678687432131455	0.670297130965562	0.830316640670488	0.425607937915244	0.79422069385903	0.697849729927164	0.713962416515017	0.793335902270025	0.639028222969517	0.811071872669577	0.712051782842887	0.362865354037413	0.633593602113287	0.750843846242556	0.785496771904357	0.734296610407537	0.756355458719481	0.700295874412805	0.740618145305509	0.829446857940958	0.792571676189668	0.79281744614391	0.714792699172605	0.741846707750377	0.66266706512629	0.540531085479328	0.789461207415109	0.73678081151292	0.660369548587521	0.793168297695294	0.774928973070984	0.534227179257981	0.643775009910871	0.627498628885276	0.706369407515322	0.667924914022724	0.72936883287232	0.716461985614126	0.420564465615062	0.320281963419976	0.491465284256349	0.327183048762923
ADGRG1	0.57381371551222	0.833510073539437	0.528097846672281	0.840204711476427	0.880196215364881	0.724642614036048	0.174343312515311	0.417930467771472	0.862675356168153	0.618728915394705	0.843863294370794	0.89345051274881	0.781646687043585	0.69276043055216	0.630284605810342	0.842561159646459	0.682039653750864	0.760583708473084	0.756186595108696	0.728209845479062	0.802774272184343	0.652735864450419	0.851812461587166	0.641381155850417	0.751779673602005	0.531356514982838	0.773079396263085	0.458094365924962	0.823356720794732	0.783013744066544	0.601552175771165	0.756752308879241	0.755522292449466	0.699355234011131	0.812521549945159	0.831260986482579	0.751703993748776	0.844689895289374	0.716641177187596	0.755690578108873	0.775249897334232	0.844546349488072	0.782798180207335	0.788313282366443	0.70507735159827	0.710221557325952	0.796518635303977	0.866302852744647	0.478736104333753	0.854028525101945	0.473589076126744	0.703828015866197	0.67676856296738	0.715547963941159	0.72479215433383	0.796641638576952	0.473434825777757	0.752896185267377	0.828894840179547	0.597709544048199	0.683929964778734	0.817462442260757	0.719453085814391	0.701252605667123	0.729646112997979	1	0.842258309017699	0.6656045758363	0.926793036270216	0.705729035959182	0.670410474906915	0.602725456025848	0.689957916879544	0.796767358637734	0.777430137870797	0.757525393811127	0.687380754908068	0.800874447822092	0.580809812227971	0.86782675251734	0.558782534514659	0.726635382193953	0.589176643140492	0.809506901612202	0.728819902794885	0.7826008521685	0.830802816552689	0.697447849878613	0.68140353870901	0.657178194075688	0.863566121220216	0.789489145060157	0.828233433531927	0.711481930699988	0.843060223924806	0.433975440972052	0.63507522355657	0.523101716580473	0.49923501517491	0.423398189474946	0.862192952713257	0.683515112267367	0.733946528034015	0.786058057752976	0.808433060744751	0.897458121508338	0.706984134502485	0.771058794799431	0.815920190078814	0.361951561146497	0.878226352266098	0.758614832774615	0.808811536750458	0.648220217376482	0.861174636287388	0.465668293552261	0.442536794167034	0.715029533680221	0.733409635138346	0.62296890085384	0.590457718700343	0.852115508574417	0.504966343702236	0.768529284588032	0.700531248283442	0.495640696733434	0.856433986118088	0.78296152502808	0.845098510559867	0.234443324186858	0.609835447179056	0.574179783074132	0.74673120594269	0.414033017048581	0.813406749283393	0.749632963467293	0.0690520928909896	0.173540389961369	0.388574975664603	0.185119870461334
VANGL2	0.617614367592505	0.806478593352175	0.553697724516173	0.814292758239022	0.766374743822452	0.674643794644473	0.0767804805548315	0.30759004377199	0.793456138088812	0.507462177235616	0.820611976252626	0.872347158903446	0.687484788054103	0.703759299663524	0.556032545411937	0.82850691406865	0.667444526237126	0.650121119354786	0.659111623403577	0.667103594763228	0.699986427393905	0.607933455884508	0.814916942126865	0.664510264586407	0.783568631557022	0.570677001285807	0.777606685657944	0.318797989522407	0.809116635413982	0.711729353655716	0.554370031054252	0.775440936059561	0.780336302382827	0.636880290962774	0.783509625988175	0.829163780563194	0.714760614308166	0.809817232166174	0.61368162063104	0.80776837720499	0.770075881797297	0.770878445210188	0.73378348650377	0.706276688421356	0.729480500499363	0.698988199976805	0.748969234062521	0.856512200608218	0.321693777233051	0.813063141945342	0.397231292032107	0.643951238355241	0.645661028707732	0.668107335622409	0.697251153780154	0.731322166052643	0.4120736949093	0.639139398107948	0.749843798499183	0.487947073921066	0.745933333284945	0.744374558256816	0.68560701111777	0.718549049209349	0.666769789381024	0.842258309017699	1	0.637861271201181	0.828656860491473	0.708140262042967	0.602099233141168	0.598740052523806	0.612286418034989	0.752442728607288	0.797269506487886	0.685552462638493	0.665189738306791	0.71594886917915	0.563553702263042	0.835980504467839	0.49568913469118	0.598291774091692	0.63589027553181	0.726728237287802	0.774787409231956	0.769631628239598	0.825089413296	0.684693192082978	0.650501302663703	0.633580069353345	0.818168248082889	0.725876352203249	0.799313706603909	0.628165740054328	0.747579804769679	0.496198896200173	0.60850916798615	0.461858165615717	0.396861848111859	0.322188421563199	0.802104320542494	0.681993153870743	0.66555341870615	0.753747342869814	0.77616042436204	0.826714042100129	0.673333317393972	0.659285277328292	0.825478895535895	0.371953664854422	0.831440878864074	0.691957032964661	0.748119896015562	0.46644705343859	0.8115285654122	0.363482273152085	0.385686495461693	0.627143901605257	0.698761757054967	0.541502033530914	0.54184031977534	0.815653316858612	0.402996172745666	0.738508008736546	0.64350071812656	0.408761994732986	0.829350116284726	0.736133836674246	0.795536465629351	0.130689756661606	0.601035863753128	0.543742197397693	0.728550982078779	0.33406211709728	0.77849773219988	0.677901148932366	0.0380163237147185	0.169492693805004	0.367923362531305	0.185910378577289
RAMP2	0.701063767302153	0.727323691698305	0.762701697579644	0.870069423161091	0.59437514849526	0.437098775824431	0.119873879218648	0.266463723825073	0.716552414115656	0.537132721493073	0.766565257206148	0.663457164782809	0.583804941798671	0.89986371086757	0.422223519763257	0.701784349102009	0.522217715504253	0.649392876574097	0.53734087164167	0.86388974654449	0.682570488327824	0.540772386133902	0.724253227598919	0.739561210737356	0.706491682389223	0.565793098068947	0.816184699459592	0.306410743685151	0.627742549357187	0.627406701895019	0.438899150166742	0.519234746438298	0.810376446202417	0.545681546126938	0.77836906883566	0.724054774039284	0.824668758507447	0.783213481589233	0.720332619597803	0.651116823858684	0.668070035675517	0.655204770386149	0.869660879676851	0.621703397016673	0.698592086318678	0.569367134750576	0.539054411761716	0.722181166425058	0.302629182204215	0.66907109785817	0.428460652089835	0.514205587951616	0.537335232559946	0.680937237926979	0.534321966925784	0.493019637157704	0.418189789972064	0.556746655096964	0.680096936338686	0.579244159668741	0.848281630771586	0.772302516873169	0.650355693074676	0.77864133934677	0.451213831364292	0.6656045758363	0.637861271201181	1	0.698312195196718	0.633424688944885	0.549373388383954	0.650264362831774	0.515224948678298	0.630632067321626	0.679631091478565	0.7026121700885	0.71480735417062	0.773635810504248	0.599213360089969	0.818446094879572	0.496659668716506	0.479333706169688	0.663432966954577	0.556050789229024	0.780054925378835	0.652378090410569	0.676366235645835	0.838602545175726	0.806584675099984	0.618386379303166	0.681106147717293	0.66040725834992	0.882280888444881	0.693759930801013	0.565177660245994	0.711585181493548	0.684064495105348	0.438411902860322	0.333842468239262	0.372909306690642	0.662629095611768	0.650664612217364	0.60571309060777	0.799730444293113	0.547764359481375	0.766173342281703	0.831825930836222	0.606063949146921	0.719193579950421	0.582926893798732	0.761990777989757	0.613015136654036	0.775507244850359	0.38595252024855	0.616708007631859	0.343478883126469	0.383996753812018	0.552095284524831	0.754619240703428	0.535605559057793	0.741215267979826	0.622774380554063	0.314448071887182	0.457566108061695	0.578714378635685	0.504262325987287	0.681889242606176	0.560155314988772	0.793869840165638	0.12729778124656	0.665289871064381	0.798555895398273	0.727269789884285	0.326059973018294	0.863944497332865	0.834652744665967	0.0481533592812281	0.0936700184617705	0.271838640190289	0.29387566362024
CD81	0.525610647958539	0.822587535974444	0.578460293979197	0.874336235347441	0.916375399326711	0.729079418579198	0.305021325973898	0.504757047415282	0.897274127169511	0.736366904965602	0.843482203626347	0.918530298871896	0.849357610948278	0.671248125306388	0.68139314313207	0.870798944252218	0.585255918799466	0.842984033125413	0.807339522603667	0.806517544864045	0.813215204702857	0.739813029284387	0.844282365193995	0.5829536506725	0.733093549109997	0.446508682910453	0.764556241613376	0.530183005321653	0.827729223438136	0.841704715220005	0.708384702768122	0.706316259744223	0.775109017789151	0.782468399954236	0.843917991202926	0.845293891513503	0.823387373116044	0.89572735665447	0.786052932428709	0.757100133871563	0.752968628224266	0.901969090040657	0.845434772049769	0.833330809746459	0.695984459035305	0.724978424641767	0.777212240926149	0.819485765021138	0.574481941826054	0.855734506671424	0.617169702440538	0.75864185112155	0.745379381680287	0.827430756361088	0.771008492748696	0.806327708378277	0.623659232699698	0.821829778426757	0.845502519793041	0.691026023304158	0.669153555012363	0.848857551848147	0.817935137110553	0.659480014707156	0.820317196787606	0.926793036270216	0.828656860491473	0.698312195196718	1	0.723672489202826	0.773907109811632	0.699921032593106	0.754360575710473	0.853330469745966	0.740284903821337	0.832681998777999	0.811163185159511	0.833575928369287	0.708354706346722	0.883498005019535	0.669667831007499	0.760171502544781	0.569882088237638	0.795457720336053	0.773262108042654	0.794054050765877	0.787319747250077	0.769417343388614	0.745747356118691	0.757064241379842	0.883960043786505	0.848791589598268	0.87937797927033	0.825674318837133	0.916975145614196	0.377635096184201	0.726980209843872	0.681535869920014	0.609238634409206	0.517205535187025	0.914796750435424	0.656826128764557	0.861171872653863	0.854311146431311	0.836547999204706	0.911940383477683	0.762191478136592	0.827171810160225	0.88806479604213	0.43353026778252	0.872786565760122	0.814237365078567	0.848848360350003	0.650599355575247	0.859060459157582	0.560694752152129	0.548642344173707	0.838922913175291	0.826957891776286	0.718505966034458	0.710030965112443	0.876281134935989	0.636162669607134	0.730808346371894	0.769844017434536	0.599147391825809	0.851632095207752	0.830916860286557	0.895528635060461	0.305493121216707	0.702024937072186	0.691638828789201	0.807355379281472	0.497048248228894	0.880449895494989	0.832948340293615	0.203379161167824	0.263638869476961	0.471243565038311	0.283150585197726
MCAM	0.600488219950644	0.731798766407486	0.538813003773586	0.752988415772746	0.642247565881435	0.609925714991725	0.0325141384167122	0.214605063374143	0.664280001850247	0.493944921143963	0.773484219239083	0.733054769897436	0.599990494276644	0.689431851221812	0.486099407574807	0.72558731415486	0.556921509693251	0.645491288317294	0.561580432046288	0.691011093155246	0.595116378737927	0.74843309786366	0.723658372455634	0.564326544383241	0.706726287330566	0.501721178726153	0.731980841980395	0.183597894796388	0.720074669467958	0.626054309891596	0.452213745540363	0.631226114584487	0.682525153203121	0.563515208446888	0.742075272974401	0.741734856081304	0.668609915655126	0.723561856548747	0.554021364244472	0.712614492884577	0.698319867846992	0.664995557214935	0.711242395197343	0.630104719036212	0.596690761614311	0.629540038305671	0.617480628795191	0.72040935256541	0.242045612520038	0.759880605119604	0.360767016991528	0.497161539654719	0.607500580915784	0.552124881461093	0.616602207241022	0.643178238191358	0.369732086972091	0.554147524994004	0.679886283211208	0.399143322939365	0.688373520311015	0.680306702062528	0.659511952273533	0.690103534165151	0.520039332099159	0.705729035959182	0.708140262042967	0.633424688944885	0.723672489202826	1	0.578417448116782	0.52632848502778	0.528504368993333	0.693675202532969	0.643953237530819	0.643770042235107	0.588357362172476	0.645500779687809	0.535242323268722	0.76844849310176	0.423249499872194	0.438127383071078	0.558971298906721	0.648635725943098	0.69044941338009	0.697571908620064	0.736114409322291	0.629197642535364	0.606237226932279	0.579746876676756	0.699368432134538	0.623965987482562	0.714598751906421	0.630718146746782	0.626082645984257	0.501160291370839	0.605415355401177	0.41866915794565	0.485843419772133	0.221537881297419	0.720155667169312	0.669051594742725	0.638228054056912	0.70367389279122	0.690697685470522	0.693151615025834	0.672918086312673	0.612685136562364	0.748195090738618	0.367079197388042	0.750849881643306	0.615664870766443	0.654733556022833	0.325549583226525	0.714601165287618	0.229388850659396	0.289604802113624	0.585435757983576	0.665437963757411	0.476893675109624	0.550101607731434	0.713487831893128	0.495894539233045	0.57923417612182	0.561944991934008	0.374889110621994	0.756740923326209	0.658181574395328	0.717974079284728	-0.0022296634157121	0.584130300876358	0.565580009524973	0.712461046110066	0.268057994605575	0.716426802679722	0.682133313015392	0.0220394386206187	0.151140470210396	0.320867679697047	0.271926408648923
PTK7	0.279728501540558	0.553256068328922	0.478611406543629	0.700962332925556	0.726794703793131	0.524899391589159	0.541297152104207	0.625850760598682	0.838009320656161	0.906542458202829	0.636135574774766	0.698048631167458	0.735247651418539	0.437926734991544	0.608030301603237	0.638211732471928	0.356210558479455	0.831221444560972	0.652513783444437	0.801212143281504	0.714901298611963	0.73938062116011	0.632618680563342	0.341953692067431	0.420786560340698	0.168879361621847	0.638616566566211	0.728565687493671	0.595225102301437	0.646297440628242	0.692635730286167	0.335685955456535	0.551710838421009	0.793385220043612	0.590462045149014	0.626088552062978	0.803903160258201	0.719221004113826	0.811817254623963	0.470592372501539	0.493501652684291	0.76745059711634	0.746629685259175	0.707022389856936	0.463940753317275	0.5093168717074	0.598046408635016	0.518495564200551	0.776502501365192	0.553114654138782	0.676481564929066	0.629234974636213	0.677895452215838	0.730080387174982	0.574093022515187	0.580345585541557	0.664164483089026	0.769362450332309	0.680845488277904	0.780107116799468	0.437569893389456	0.657359549734067	0.848026747704221	0.431914986339219	0.746662223457457	0.670410474906915	0.602099233141168	0.549373388383954	0.773907109811632	0.578417448116782	1	0.73143885172703	0.688298128405367	0.63340561692811	0.514041436407525	0.714248069907853	0.73636129907014	0.774665347667247	0.802750112709469	0.665185974446803	0.654887521430887	0.639219354305889	0.330575379755501	0.502122007752394	0.529476173920751	0.499510456807107	0.484121021663817	0.786441201764498	0.693098901904825	0.823420933897402	0.713548699735713	0.651642925909879	0.730262139947666	0.874056537311908	0.746466129762422	0.199336732413819	0.798895939623263	0.871308641366334	0.782616631209859	0.692091675380816	0.7781437347289	0.462936006521634	0.878044002063771	0.676783137106219	0.62013651638397	0.734963642235963	0.736526968430546	0.857632432229498	0.690577942299475	0.652917868674212	0.576782068053737	0.736624592377861	0.714883149219551	0.684714798660239	0.702385211027725	0.705524295635518	0.58516976387737	0.866134746434297	0.816689941970322	0.672164835150241	0.797503827089093	0.672708974453157	0.863011814341512	0.399416469764125	0.777558065613934	0.760644903492533	0.575883192858996	0.692749122301946	0.762508580387238	0.512416387309595	0.592997416278032	0.808903223854009	0.66634444563894	0.606826136998756	0.768690482101246	0.834725678782882	0.297609961887179	0.136869325312746	0.34565224942088	0.164124911287241
DPP4	0.363681458168942	0.523734803957917	0.584568544632266	0.725928420607723	0.696256048481304	0.454291160485255	0.591898915703703	0.694551182733791	0.718928548951458	0.804457296468748	0.600497318783522	0.602431591912584	0.749822979973812	0.524309508372546	0.612784414799992	0.657747256568095	0.181392648401727	0.789458424344015	0.683883537979841	0.784074668989114	0.714910474853503	0.621094835072616	0.63204157629585	0.350053322336317	0.429855281818536	0.18034958923466	0.5979767560193	0.678987300842131	0.526168046478543	0.706724176317185	0.659394693257243	0.262196151387859	0.651323940357689	0.716867322348272	0.61744332870365	0.619150705832055	0.819110846665941	0.728997624339058	0.832791896128139	0.442450509920403	0.464059500844488	0.781996879896548	0.796359208510207	0.757189810512246	0.454894778650695	0.509427248602607	0.464403643168085	0.50042324826603	0.663641360098537	0.543708542697186	0.702844221136016	0.672219485878645	0.716909466225644	0.827262556893694	0.541559928450341	0.536539057121839	0.729395044655511	0.722420829325831	0.671075675589789	0.762665439014051	0.547452033315463	0.710590213634531	0.792646552151014	0.446573832611088	0.718364895664905	0.602725456025848	0.598740052523806	0.650264362831774	0.699921032593106	0.52632848502778	0.73143885172703	1	0.696913761093963	0.607421106196705	0.484118622248528	0.77273387054027	0.803907994802624	0.838796914789443	0.739200678498603	0.667982390396755	0.750306762410314	0.597751069067762	0.35473172953311	0.465987660917153	0.61307148870329	0.531439678713624	0.425592504913554	0.773555997505653	0.75914496149171	0.701819105100656	0.686180440342048	0.682150453317112	0.792745718381671	0.835415944674031	0.693108537887412	0.305345832400826	0.831271635058682	0.737408247982654	0.622898969180245	0.759651142297388	0.734839136694405	0.455952004974104	0.751349958820897	0.691617715245351	0.562312136270259	0.752288316884101	0.783653687930802	0.824346820703013	0.684151381144072	0.601103019067591	0.557874413462732	0.696960205767177	0.819515723620229	0.643766921456889	0.646178524079948	0.74689926330869	0.681385406074931	0.755880252651267	0.790953308489108	0.750419381018873	0.840876832855618	0.646661030183787	0.620093062765216	0.361282805844539	0.762422970446558	0.756552524607479	0.519977376058786	0.67565456415701	0.771148647563561	0.628956137422138	0.66607437104514	0.810103365268488	0.629868860244501	0.684963133162919	0.785048296118412	0.793486818398629	0.38715120008382	0.223982546326561	0.426369045454505	0.331585146870263
FZD1	0.195182593148415	0.704085008545646	0.665580789380637	0.767601590536596	0.832804706507842	0.788373885278872	0.505172593672646	0.775250446383465	0.709219269661397	0.720602162414891	0.70634058638912	0.713994807490068	0.917885980198707	0.426944503902061	0.889227542168404	0.700476498464953	0.291500173243113	0.696489087065138	0.881870932533967	0.713648830123072	0.803398099428463	0.765364342059707	0.639328868618705	0.255832874427607	0.530726351592834	0.0347149557551399	0.603219451610764	0.525814649436071	0.714844011954285	0.891019166517938	0.710851845023031	0.380192602461546	0.620202415793216	0.751747908048021	0.76449309596823	0.756165235843794	0.784095123657554	0.823889155718997	0.816369661472227	0.491548040449746	0.522568665706606	0.872085782410348	0.795377584467641	0.86724850854721	0.429937378903708	0.723859285256678	0.548870699997929	0.54303953503651	0.576971574759641	0.73827222455706	0.721482372551304	0.736275017127085	0.72303120412559	0.730404656190798	0.844153949139013	0.577176160668808	0.651805286314881	0.83083452858252	0.782534972012168	0.664564507094706	0.443897867894294	0.732297060040972	0.740607918013352	0.437983140534318	0.740875340381786	0.689957916879544	0.612286418034989	0.515224948678298	0.754360575710473	0.528504368993333	0.688298128405367	0.696913761093963	1	0.784643563912368	0.568058973993622	0.858775772730773	0.753949227539391	0.758967487237468	0.544380112380262	0.747319816099241	0.663083752307102	0.621455334938935	0.228268758111052	0.470797128244611	0.671581176283815	0.699885448156966	0.59543805614855	0.616823078294292	0.728933974136992	0.681818714079316	0.841607361872145	0.752651202008586	0.73090351986329	0.790951495099193	0.805433870608841	0.0407814535536811	0.638823152906761	0.626082913148986	0.493954962091144	0.672689751640001	0.844636602161246	0.364119012548934	0.809362496092677	0.774022918349722	0.740499442006307	0.809770560975172	0.708219571463884	0.796057535279321	0.763716022228019	0.191967610444987	0.636642168683776	0.906975848642268	0.669366687585369	0.656982092273817	0.791370921485094	0.548361671373053	0.732076076754631	0.740831887863927	0.778443674174086	0.65609580975512	0.743683973019127	0.795913341715573	0.526868108992264	0.51249769533415	0.833045164329985	0.599937018237456	0.705712984539845	0.863014802619336	0.83562739618043	0.509564767825879	0.80232459304833	0.649306576400694	0.615039573845793	0.686976135305807	0.744543796388113	0.688600254560451	0.172073804561065	0.106035661585149	0.30147518181686	0.131418653876861
CALCRL	0.344675060389364	0.850296578365206	0.674568340294227	0.85153743574418	0.863257326467229	0.844642434105339	0.228202578314246	0.481895168719376	0.797010775509972	0.61429285953564	0.81895669590675	0.849612309552236	0.86966877196866	0.611129377443493	0.773427400895478	0.881651673272622	0.513654056195605	0.705429272891206	0.798101809783282	0.725549203375884	0.743624307483672	0.76694372343643	0.774526541438203	0.522950387685306	0.755715060463022	0.323069636776173	0.729336279547433	0.339371555071661	0.828346440054889	0.887696239737611	0.654615000842622	0.663831180493754	0.765185669302021	0.739432831833658	0.879452144151929	0.891153698481917	0.793495491497601	0.899520797115233	0.740753138282625	0.655633373843445	0.708778565040667	0.899695139958046	0.828450055279214	0.852212852977653	0.635508445330315	0.796045220654668	0.681817815481653	0.750029823243374	0.383928323256263	0.86070121156845	0.576518994475171	0.742881480609623	0.737476267651327	0.760244877798249	0.895311734370858	0.771112814887142	0.578524124793851	0.743430765923333	0.799359767000168	0.578420263663936	0.631920491393079	0.781628821921739	0.731029484686544	0.613266447249116	0.729512616504906	0.796767358637734	0.752442728607288	0.630632067321626	0.853330469745966	0.693675202532969	0.63340561692811	0.607421106196705	0.784643563912368	1	0.682681373742324	0.848737937749755	0.793784696424588	0.706838757500699	0.614122087353255	0.854061068177601	0.58291716021243	0.642533121825827	0.411883068902593	0.689736259165065	0.810951134735836	0.815582283611231	0.802551345363998	0.652751338961107	0.721405517404135	0.651600653350797	0.88329145602258	0.799878025577538	0.809049513489608	0.741506519213371	0.804989380762836	0.276296052356518	0.607979787182448	0.56653211171	0.411536805410979	0.40873022309185	0.880526046612515	0.529935510174768	0.814592446337788	0.856373284515044	0.81262363101528	0.857922973945261	0.686527550028785	0.712452050155874	0.854800575004441	0.180197884357468	0.796251876726878	0.847874095522069	0.724714953343585	0.496986293298207	0.801651893369927	0.39261150541696	0.54327225408042	0.720863478100237	0.798263185782022	0.665833580503516	0.659587131111913	0.860825582822502	0.471436330235922	0.673114455716172	0.738506204758724	0.490214701766397	0.847469468437277	0.856994810692373	0.87822547672246	0.215312850569097	0.811501539392514	0.602869690117643	0.742565839747042	0.46557042260323	0.824866853159749	0.721086757248358	0.122541519954835	0.177160085394179	0.345195445387818	0.213577552088166
TYRO3	0.651690774091619	0.87183032249884	0.60689511333027	0.798660144409293	0.718483074859409	0.738160606246918	-0.0978563822678092	0.224217917573865	0.750011837876171	0.372121253125039	0.867481212201237	0.835953301011126	0.60564000764194	0.795312161165513	0.558327866579484	0.772977005809855	0.78366977313287	0.496395833668683	0.576829646607041	0.642765393487785	0.653418069151689	0.593104623812689	0.806558468645397	0.676356106053094	0.817686718656548	0.606194587653861	0.876774879498936	0.160043192098289	0.816120528341329	0.639579771211428	0.432718223717272	0.799997600165905	0.742135304341373	0.534679357893531	0.77031410151531	0.845708497042598	0.667452494507371	0.765623848006339	0.526207210388084	0.835154361610262	0.766249205799654	0.659656304170882	0.713421681074813	0.642176904107266	0.747823306196238	0.730954044143469	0.625267793352531	0.879707036798132	0.180084556238221	0.801133091835635	0.276594977950906	0.545315769578511	0.498929354448044	0.483566225625267	0.697114271110198	0.612265868419482	0.290649100803476	0.538106505497931	0.679365344849514	0.321759458812065	0.755693343564191	0.716785767947687	0.597413316043836	0.85819939507538	0.501813900056925	0.777430137870797	0.797269506487886	0.679631091478565	0.740284903821337	0.643953237530819	0.514041436407525	0.484118622248528	0.568058973993622	0.682681373742324	1	0.641667991925975	0.581287594285062	0.650141729581896	0.480578207719106	0.853666009496486	0.346232980705187	0.519264427899197	0.724770522735767	0.645408923547308	0.754626502328617	0.78105864679338	0.887385522394551	0.631980818405754	0.649639862850876	0.614791464307104	0.774393747868534	0.687628846218428	0.760825485112102	0.540942401034622	0.630067481070151	0.550448982942603	0.504237388617614	0.30585728435819	0.179170924443426	0.16493785481465	0.722447863684112	0.633263759436144	0.545470372705189	0.779855807152058	0.784576416604962	0.764837424147879	0.644218847602127	0.600828548927849	0.786315692567966	0.298182503728119	0.83182648421591	0.690190063606744	0.636263788064905	0.307521121803582	0.800766654136695	0.185759303111324	0.280769777908944	0.507442445212737	0.637061001562986	0.374733385156787	0.495059555769075	0.814423758941431	0.238276910209461	0.687870656430782	0.597639497045695	0.312519785910976	0.852450477836327	0.704548190740047	0.752964541212538	-0.0298548907703407	0.626719241325757	0.492563390254269	0.763865086420578	0.242128522209977	0.717475464950271	0.640610564583069	-0.0756246588318302	0.0844043161996411	0.260882272985922	0.120057554380356
