""	CCR1	SIGLEC10	TNFRSF1A	LILRB1	LILRB2	CD86	CD163	TLR2	C5AR1	CCRL2	CD4	KCNQ3	TLR4	FCGR2B	KCNQ1	HAVCR2	FPR1	CCR5	ITGB2	SIRPA	TFRC	PILRA	THBD	CD40	CD47	CD74	TREM2	NECTIN2	CANX	TNFRSF11B	APLP2	INSR	PLXNB2	SIGLEC1	ITGAM	ADRB2	TLR7	TREM1	GPNMB	CD72	LTBR	CD81	AXL	ADGRE2	TLR6	IL6R	ENG	TNFRSF14	CXCR4	CR1	PLD1	TSPAN15	ITGAL	TNFRSF10B	P2RY12	ITGB5	RXRA	ADCY7	TLR1	NOTCH1	CD33	TSPAN14	PLD2	RIPK1	SCARF1	CD93	UNC5B	NOTCH2	ASGR1	SDC2	SCARB1	CD9	STX3	PTGER4	SMAP1	CD226	LRP1	ERAP1	STX4	ITGB1	LPP	CADM1	ITGAV	SORL1	ABCA1	SELL	EDNRB	ADGRE5	PTPRA	S1PR1	ITGAX	C3AR1	STAB1	PILRB	AMFR	CD99L2	CD44	MCFD2	TNFRSF1B	PTPRC	CD63	SORT1	C1QBP	NRP1	SLC16A1	CD46	ITGA4	BTN3A3	BTN3A2	CD69
ADCY7	0.744937837649762	0.729438482752563	0.771057968290261	0.810950954403718	0.587084526297835	0.75728567009771	0.765646074600761	0.838527317488246	0.499382786037244	0.515545221921369	0.810406057325818	0.567970902925353	0.731372925950474	0.488789437062968	0.678908667628398	0.728728521934411	0.606596153319741	0.569098871760795	0.728789841525349	0.765544017653378	0.558300888545547	0.485186186990504	0.391309821723463	0.47811109270902	0.725123183278131	0.678043773332137	0.663921699772307	0.756878728301982	0.720856766715429	0.427209805946343	0.653883152785329	0.532652246685154	0.762260609318761	0.510787799789338	0.624265710453138	0.45638980993673	0.753432058319526	0.361322980844999	0.343123254495666	0.51245303873772	0.754716408325942	0.678245410120864	0.686797654617282	0.792918285158058	0.808342854237689	0.812364741304996	0.728386335458264	0.620393257984596	0.486911465305574	0.364065528090268	0.529839985107896	0.687622439408966	0.655209441749386	0.593571109560459	0.258905335616404	0.653009422126265	0.647064819360552	1	0.804679956985232	0.789513303365764	0.743672764002414	0.740538426656564	0.728660807513386	0.741977492603796	0.736963870467946	0.598425794621129	0.729832369511797	0.660275277918424	0.355797493230218	0.51231301277711	0.682132937160662	0.447618018930852	0.729141815611148	0.633950866344019	0.662097175448349	0.52672977975954	0.753880493977533	0.805201022249648	0.695182316369512	0.695430133371735	0.729662731399498	0.644610519400149	0.792469587745074	0.69974926774149	0.573239185906327	0.458937593188828	0.564160328531094	0.577599367101834	0.724686900551389	0.732758259821555	0.467346454123512	0.736349359620951	0.735414582991995	0.655820724892178	0.697378627384509	0.696186972089051	0.51323904073751	0.6636848843412	0.705286918820284	0.77681262213179	0.593446203816132	0.730624402896312	0.452459809188395	0.698249478887604	0.564465665512891	0.810249381162231	0.569713983994115	0.728580830390418	0.77709720225019	0.40049346218842
TLR1	0.802492779177121	0.812402509725053	0.80086132357438	0.875249736111496	0.642446943981181	0.846667637595535	0.76403324169901	0.828580586055542	0.465907805108973	0.523709362760161	0.828425345023895	0.548739906389592	0.6321262355899	0.563953561255963	0.756046434620953	0.783278885968049	0.71081642871425	0.721023320507653	0.855107386218624	0.843821677627019	0.500870202358857	0.53806367653646	0.447811735621954	0.412581707739848	0.741576788955229	0.676631537793417	0.793166983058854	0.770257593680263	0.774911450607293	0.502904668206514	0.718290148235678	0.419761659650721	0.77129698938002	0.392411272944937	0.70392920374131	0.458138287911451	0.715038816811786	0.431134266705737	0.350010800261485	0.494922889121318	0.818164006062286	0.76261054362524	0.689996079278641	0.796211856385129	0.776087039841261	0.821293784997585	0.802313736843299	0.596047271599509	0.353480811011179	0.263100367549051	0.515524332805339	0.733393600849644	0.753640590866485	0.624090777829554	0.317949940762567	0.647952612369922	0.683569376488299	0.804679956985232	1	0.689607604904196	0.854020444156434	0.680903083798964	0.769990684722357	0.732501008733379	0.642410305060785	0.622939165126073	0.792904268153266	0.608945299080359	0.472605818238927	0.558125840632636	0.570094672980976	0.447107868591202	0.624419973680263	0.585779817715078	0.767457204707216	0.543650390036577	0.761892260546144	0.798722129249402	0.681010934965969	0.775361824561281	0.67847827562858	0.577655869232883	0.814791573669363	0.76918159100944	0.485141383873551	0.471413987506636	0.551803923812173	0.570023611316625	0.78209941882453	0.749815419079514	0.483391592945652	0.753717287549544	0.655178290517953	0.537383239545529	0.664724505981237	0.713585958794105	0.498678669664391	0.743081749696713	0.728764139765695	0.854910940394846	0.704514967832977	0.728334014826428	0.551199790269962	0.683742089525629	0.558159180949385	0.807131622386318	0.631530784175029	0.677285056157124	0.786484578473442	0.380894932261934
NOTCH1	0.790152770794375	0.72758830777339	0.815055597545265	0.746270437700594	0.566222633256766	0.681039633360445	0.78894014319098	0.800309006865449	0.614712915064468	0.634127048662322	0.784754153588246	0.320921577640229	0.709170503309203	0.327127230394491	0.706005987976278	0.705739083063325	0.652368561002605	0.549359107469685	0.692152446321348	0.755937079509942	0.671629137831201	0.494779111598053	0.550172435308443	0.455169625720766	0.701353055129376	0.548041003876195	0.622182951878387	0.787564332366403	0.773279063644181	0.453212140529889	0.747289769847177	0.57722806867217	0.728444941786367	0.452381257590239	0.667685378483619	0.507707550483715	0.66555404365681	0.476255623373503	0.431965437595929	0.44863910523639	0.718932391114078	0.665899194580659	0.48953068975513	0.724760063185957	0.64016789465339	0.727772918497317	0.740271996953169	0.585597076093699	0.531236296595333	0.495629410612775	0.56223279075837	0.643059315516596	0.515394022020825	0.640797739906138	0.25657938207327	0.574738274360085	0.645229533292924	0.789513303365764	0.689607604904196	1	0.700102766934999	0.742406249858738	0.687973012684294	0.739624879876297	0.647280085098087	0.492652787724855	0.574704943398657	0.692670224641622	0.38381860770916	0.608474172596476	0.725757288375102	0.523075581299	0.718966124948383	0.657487320644063	0.684905551767212	0.44643232271046	0.742201452253181	0.726425615565091	0.732876656662282	0.700207212113149	0.697683199077935	0.527042061484703	0.74498713395467	0.638521442480096	0.628785124462631	0.522813764574765	0.682160512553348	0.663991376076301	0.703201933129298	0.714194523496188	0.484787026181843	0.707301091837421	0.754993954709129	0.636332592245916	0.635756867950688	0.684049716928674	0.588391563551514	0.703415415331448	0.705742384547462	0.704040412057157	0.640580522599516	0.739643115535117	0.474716599338622	0.761596694993856	0.638982226143093	0.766171591877984	0.475493407052308	0.604335728810898	0.724838619922627	0.495686755005399
CD33	0.837653085560392	0.804923797901063	0.840554037645883	0.861265263879156	0.629698511882365	0.867192318081326	0.729107953235217	0.722805825312987	0.407907942404471	0.515094082553129	0.82818862145572	0.403502285677182	0.539242815893502	0.565658663098218	0.766202433125426	0.776723254257612	0.696996182197463	0.739815972660659	0.919168194664484	0.868544404508028	0.450416896335807	0.461534329364378	0.558028686448993	0.420168433364091	0.825044930637327	0.60954520680483	0.770882204501589	0.813058192244278	0.867039389052483	0.434064635182927	0.787516229405202	0.47800020882792	0.792495031086987	0.30490266129796	0.846294787272044	0.447496201978861	0.59212856714457	0.621454418276035	0.345814330368164	0.407118410919713	0.88671702930707	0.763053205816837	0.585083856016595	0.686984752908943	0.695854177380864	0.824022619820448	0.838045088218764	0.562508767511131	0.322090090640316	0.24151739637294	0.47381382495803	0.76587891464002	0.738645198754161	0.589090379158653	0.294237693558704	0.630436544154809	0.756266063495339	0.743672764002414	0.854020444156434	0.700102766934999	1	0.615836863552066	0.748294463656902	0.783038475017878	0.591344696218771	0.583527653961632	0.753399894465442	0.661089533374809	0.630008882946968	0.579089827457637	0.538751782159554	0.45016061075819	0.610465366224478	0.559220568061382	0.861905258528095	0.64427432086374	0.691124986926448	0.825728502538851	0.657176730373546	0.784938410248806	0.663110431488371	0.518910763260232	0.725610752189007	0.661321157616129	0.419280242704116	0.513322415860456	0.537114328576979	0.696907497529688	0.82298508523594	0.770696612799324	0.430290824952276	0.681580383912679	0.595436655472048	0.516448168597053	0.671489347122593	0.750207299647125	0.601923497258091	0.826531632928889	0.647909633265079	0.885520254981713	0.754270250292625	0.739622504020221	0.755572072268996	0.74457482785046	0.714505802904087	0.756906696614993	0.718943590702542	0.586831923599548	0.785105853081486	0.365912592967515
TSPAN14	0.798773235040629	0.801858168391776	0.806171298804959	0.660353745750841	0.457921404983899	0.760822203824668	0.871630802839288	0.904538561525733	0.83766667791094	0.810858748139057	0.840580464920796	0.324720466086258	0.888303908524512	0.233243834976222	0.738149298394945	0.846252455894435	0.813861267738001	0.386444414532942	0.660091612481058	0.779920593752745	0.872710196527808	0.858951535892375	0.467666707358142	0.582097628492519	0.55033973784241	0.65697215843082	0.821921930706382	0.681561785533648	0.658181291427975	0.677171671822558	0.765467551483362	0.442891037675725	0.596372992828266	0.541316258083083	0.476830537331355	0.752699151984618	0.841296024711664	0.296671441167296	0.710150025336685	0.788720978552802	0.658901640318707	0.868553428972376	0.658916172360602	0.652440139626428	0.548229305267172	0.61072668043173	0.673320439143037	0.708578062029221	0.769630044115615	0.656538398986107	0.80129399023986	0.646839496633574	0.370115421075627	0.746142620991465	0.499959894998928	0.551125422594731	0.4403711312298	0.740538426656564	0.680903083798964	0.742406249858738	0.615836863552066	1	0.725811139651032	0.699151612835409	0.641798465686981	0.235190843290136	0.58832691336854	0.631985977079535	0.095425484789914	0.795863387662019	0.860155610272714	0.661557225407534	0.677404025725173	0.801956586247099	0.674418746433792	0.406721337099364	0.885911499930681	0.561977870110012	0.816119531427938	0.775588281619707	0.667698790150413	0.59477981017072	0.8665588915534	0.843957426449887	0.856868214898576	0.491311372151025	0.828579868475983	0.515091476947749	0.661319430571813	0.731421361358027	0.716000790497026	0.91555881414132	0.724065281399175	0.472154002705255	0.589747369221371	0.611889466409417	0.339486221985245	0.64174711695136	0.86754810768278	0.664271435289706	0.797767910488095	0.740288708691045	0.241637620566866	0.651079643222916	0.400704283081622	0.81439452956162	0.167735222120285	0.76229045678912	0.754102695004446	0.580863669518784
PLD2	0.783444990044238	0.715118741545876	0.77604792226183	0.76222382095175	0.504506218285537	0.806207049803299	0.762572020483627	0.765562229036798	0.5905715033211	0.633717197139447	0.802204265838754	0.369823245707362	0.63358799989533	0.397208492113841	0.727939244233512	0.797405089507585	0.688875909654416	0.623821863821993	0.780171499632304	0.819535800680264	0.641779360929624	0.605273065521853	0.535982140875967	0.493524354985785	0.731637991492403	0.574924223244479	0.773019883128952	0.776355133081921	0.781257375094615	0.488114758491162	0.783982039048671	0.457747383596791	0.712978302532087	0.387077533009425	0.644818449272032	0.528672352751507	0.637250902186501	0.46525528449155	0.533058138180484	0.552236637140411	0.758104306278189	0.766151480916326	0.610448782605742	0.693278243897592	0.653148973935821	0.734301388751541	0.771882801029538	0.673247152327686	0.455244488535222	0.419376761614944	0.593535498767037	0.714422916617637	0.632526253648443	0.660988883994307	0.31526931135993	0.625879503796927	0.611984710455816	0.728660807513386	0.769990684722357	0.687973012684294	0.748294463656902	0.725811139651032	1	0.761608788529958	0.575107660010148	0.428359026800306	0.696733839916735	0.630309700439017	0.368252562318585	0.690062228242071	0.680032674710425	0.63678698834605	0.715161288109558	0.647315428242719	0.758059640215217	0.559190689908187	0.755895616832787	0.725197521597131	0.78403311821847	0.833507146648344	0.699496744938234	0.627443355378682	0.767976474980877	0.69833212835094	0.632537695373813	0.465437673078293	0.650808002248222	0.644493778542583	0.792861738921006	0.706081609917304	0.642551874666901	0.706337855998441	0.635288456339494	0.557389065468208	0.660381138945024	0.742864545132917	0.545984932157384	0.745951286205037	0.784342773898387	0.771667181256865	0.760182841214633	0.776425815827361	0.497450419806499	0.729257252406936	0.597925127449231	0.801688714226768	0.483421651581658	0.680136822768119	0.746075601650479	0.476064320198144
RIPK1	0.820397476912905	0.756728254451435	0.846345201820604	0.730574448448753	0.409884307347117	0.85548028169274	0.693448561903478	0.722108444470356	0.546528543278312	0.651374628447951	0.757103756785439	0.246784166149172	0.540514193320732	0.308150501700124	0.700897434843379	0.82835558516886	0.733250052506195	0.634360952215889	0.804164128231707	0.806001678830478	0.653587650511444	0.569736872987406	0.539234159747987	0.658944413986153	0.840847218241676	0.589543561020454	0.763486057953411	0.825129530978104	0.830518640461568	0.555017138670373	0.793390282832709	0.498602029070907	0.698186120535455	0.246688198360384	0.699816888240462	0.594145599932952	0.557807019573573	0.533218744071879	0.453359135317194	0.465318143714285	0.800756400976141	0.788517114142242	0.555252358556423	0.614366472787514	0.602906878481052	0.787687486481144	0.734798107263902	0.589485939718292	0.469304296059358	0.329797950739412	0.604186646950422	0.712891513463222	0.681072483273574	0.713180921137455	0.414276698345444	0.489280582102194	0.623319256315807	0.741977492603796	0.732501008733379	0.739624879876297	0.783038475017878	0.699151612835409	0.761608788529958	1	0.568416422889746	0.351423327957126	0.618455437267756	0.665877202248287	0.447990335194799	0.661162635780586	0.648429836233159	0.614566061538934	0.768012269188945	0.714416402670897	0.873352470420251	0.738808722304045	0.669848221830059	0.725670692059485	0.833859631721626	0.850499259720371	0.73665392681911	0.620661768149056	0.715633876788059	0.657867617609046	0.546949660206257	0.583206438023718	0.618071852216798	0.77076600207752	0.891687231319228	0.774422934670925	0.621853011471634	0.677909858265476	0.520464797195907	0.593453610265166	0.599517487837141	0.780076152626896	0.584180415148138	0.869861674873807	0.672250476467797	0.884049436623773	0.816375768954811	0.833564288352001	0.694588919112017	0.719153566420901	0.766590460123154	0.768342969930291	0.550076141522076	0.642574586577675	0.823124162186108	0.569800076518513
SCARF1	0.585895889306923	0.644877324998998	0.660673067238553	0.651088499821612	0.615198033045797	0.600250076623499	0.726307354300987	0.70235585565045	0.513779526735285	0.454538041125702	0.716081827418652	0.398536458856823	0.682436534828959	0.507396671385882	0.578084232747787	0.556016346349508	0.450370684792461	0.422847113373556	0.62054894173431	0.656170547600743	0.519703751679344	0.39892800751709	0.368884692942127	0.460512833505514	0.596507059035185	0.683995699651767	0.513835425793126	0.642111392357368	0.621782257097968	0.240033408527613	0.569837636419772	0.488077683139916	0.633667765359439	0.584041398025699	0.528083635570853	0.316410806315671	0.668687701622866	0.262158804369397	0.442313623447605	0.562314458267292	0.636924395821376	0.592437642394123	0.641737410011731	0.642023535051718	0.607517931585649	0.563611990342856	0.606071966158861	0.641319135776785	0.515135355052199	0.522746111030948	0.362653826911684	0.506074607926539	0.470995558679757	0.44574323226446	0.0833845493220772	0.597281617957045	0.513273090323492	0.736963870467946	0.642410305060785	0.647280085098087	0.591344696218771	0.641798465686981	0.575107660010148	0.568416422889746	1	0.536386105644202	0.586947333739533	0.670571643552807	0.321404401420639	0.469158197262465	0.674502367414367	0.466491165753028	0.626545597991728	0.459317185386024	0.548723441269083	0.428980153578875	0.694465245902959	0.67753564970595	0.532300656022288	0.562801713389534	0.617867606475929	0.621856156475585	0.659015898039204	0.512352035179513	0.569086601377037	0.378001895915089	0.603858281482153	0.474315335086273	0.537637490402869	0.570240988856547	0.372128297621407	0.65056980084684	0.69233418735885	0.48809042796396	0.672355649165691	0.563724004409352	0.460041289883125	0.537804269643044	0.608182151888027	0.607537025030366	0.51030674006567	0.527066856383362	0.355912641210538	0.59361776278836	0.418185707174282	0.716513109034419	0.452442590206493	0.598172846704336	0.5815455664375	0.177039071803157
CD93	0.413190191499175	0.419273244341872	0.478343594288011	0.697228577742312	0.799276939074325	0.426399312434909	0.522027072332988	0.447560524417121	0.0390976025196952	0.0117821954433229	0.58302925435661	0.677358503301326	0.356813267452733	0.780430672922298	0.439006767455707	0.238539950515539	0.144575276892283	0.594849713938748	0.608399979007249	0.570490630150134	-0.00816870088660768	-0.052861309184318	0.343226177089157	0.0461945772024052	0.588164142094243	0.500064105010069	0.273741620753928	0.583305636259489	0.595400858112933	-0.133252259872633	0.420797951195029	0.432518501234569	0.748987498442294	0.505210780488544	0.62424915265503	-0.17702038942145	0.383811831240554	0.37877325914818	0.0543763449002644	0.191405196044349	0.573880058417378	0.251793453735774	0.511117032191926	0.739644261835094	0.725934008665391	0.559234035239479	0.652658516636158	0.463846485350722	0.0175297275070276	0.121549249676622	-0.0350368397492506	0.455871141029052	0.611878210551808	0.0992596997198043	-0.347684352273553	0.715584931985451	0.734149994230517	0.598425794621129	0.622939165126073	0.492652787724855	0.583527653961632	0.235190843290136	0.428359026800306	0.351423327957126	0.536386105644202	1	0.678082949510594	0.580167788498631	0.550600328380204	0.171210666094219	0.268540138130876	0.221362092331487	0.439174389424537	0.0435437949888079	0.397605866422666	0.251334874218674	0.489189514801319	0.783120149733558	0.199297090780755	0.412393219191417	0.564546357212125	0.525219265543177	0.49562205675868	0.286241141045389	0.190561506674965	0.18361278402534	0.223867591699097	0.436969113405976	0.423471082856132	0.347185414989401	0.0169636820745912	0.324568029888478	0.608085955019216	0.501263662363601	0.707767912858236	0.542402375420111	0.648168517074437	0.44268873581344	0.394809197610638	0.472602176522631	0.218535778843186	0.390458130005196	0.404702654472071	0.57947655918018	0.475386626447875	0.565665879504694	0.758291997172292	0.388841641197518	0.403445458500097	-0.160348168965648
UNC5B	0.653234865052852	0.657905964663948	0.68496764699892	0.794641327037234	0.637018984928837	0.735772127846879	0.675732521457373	0.678760865223291	0.321376671886834	0.36812626602994	0.787733780434727	0.725288807492174	0.591285271798979	0.612869065543994	0.663735972901416	0.65060555487432	0.561680639653805	0.593667551952663	0.75207281460315	0.771224525010655	0.343249043217161	0.421597363326714	0.363143235461888	0.332975768048764	0.674842038642341	0.648326796842635	0.715172760944802	0.69882199786194	0.696802387339371	0.372390403129369	0.616018762913232	0.382511502181934	0.741001130945751	0.444191020419705	0.594219305551391	0.303102152207635	0.651436903134199	0.325371793778213	0.275358442096602	0.491470340716342	0.717550658662515	0.671852127435519	0.731797673305476	0.762908591314429	0.719064431363474	0.69769779021428	0.740419933300071	0.54711822183667	0.259674491368952	0.192652176980836	0.410029279661376	0.728456076244709	0.687142617131826	0.480678050984538	0.189026389547949	0.702200929874898	0.629478156730937	0.729832369511797	0.792904268153266	0.574704943398657	0.753399894465442	0.58832691336854	0.696733839916735	0.618455437267756	0.586947333739533	0.678082949510594	1	0.573912290790483	0.34164522299974	0.458966641957204	0.506585784122176	0.394407051583027	0.556440632497085	0.440593122376486	0.640102720819573	0.423825863396889	0.702846068438333	0.813936247434524	0.533135998218907	0.728096934390106	0.702568817957812	0.665533222415711	0.794299808894199	0.706963144292658	0.43638597571511	0.295388764215698	0.443181611347185	0.471394345926748	0.68414542837692	0.673670177566008	0.340871699585003	0.658657841980599	0.650092720117213	0.549461536608948	0.726459273625555	0.701061855493759	0.460901047061163	0.654701550294556	0.665587383261998	0.698431760173471	0.601509402876947	0.696862342829126	0.433912084861262	0.663289703053355	0.517131817283133	0.751439471822645	0.596049079839918	0.669101480940684	0.743930754814762	0.261554367067476
NOTCH2	0.653892134554291	0.672090513643787	0.754812673610777	0.673090168841335	0.705255328002082	0.652642099061814	0.758259596709264	0.659617754134788	0.496886981980128	0.482520617921654	0.733382251014684	0.316225671332474	0.646965596119926	0.611546705327544	0.636600282248884	0.532103872933272	0.416118540469478	0.615598039429829	0.724074285664961	0.762739923930254	0.513359510320845	0.381655166153841	0.518289273970593	0.441132328598205	0.776844686511418	0.620680939551753	0.487749694765535	0.78615371777904	0.817253711684766	0.139525473633589	0.74195422607795	0.695710151117136	0.769077953111459	0.605838942585949	0.730050734354774	0.228453960348476	0.558955265437236	0.546936519953717	0.604060796970325	0.566670599146785	0.751836101519652	0.586866426996579	0.563904196603107	0.647271021078059	0.609190666731701	0.61969004772067	0.710533233824595	0.776676373992565	0.50736138507269	0.578226131281644	0.326747581546938	0.470189555509957	0.517594621278479	0.394378366424447	-0.0821565345760433	0.678215681356235	0.723005561554951	0.660275277918424	0.608945299080359	0.692670224641622	0.661089533374809	0.631985977079535	0.630309700439017	0.665877202248287	0.670571643552807	0.580167788498631	0.573912290790483	1	0.553624666164703	0.622785471404263	0.739215793890176	0.738042971908492	0.735227645294232	0.391046737770573	0.71470311360519	0.510245018012718	0.733519747918584	0.77259643139083	0.584301631571004	0.703264375456011	0.796563098252663	0.69797388803977	0.633331179507445	0.44890839011185	0.627484819783663	0.536041846737731	0.645843855895716	0.728006979663808	0.704505051942539	0.492139371880273	0.449919552921124	0.567154995295572	0.640130306619724	0.571372557876712	0.795099062363528	0.763156974892785	0.799209991407605	0.760277675059377	0.621704743024252	0.657632340584841	0.655813116961387	0.684740030786236	0.557185086225948	0.701451592556778	0.665572251799582	0.821383360686735	0.571061944307852	0.606734028703666	0.616320801188186	0.134544707079766
ASGR1	0.41234579481587	0.391789027979539	0.481351610061783	0.579980309410015	0.558076185764541	0.431950887309283	0.306984934098162	0.240133203184714	-0.0557482416149036	0.0779094845536694	0.374679601774544	0.131123276007443	0.0673605818736476	0.633941531902652	0.349462803783943	0.216459981634631	0.110534073807765	0.700999880766908	0.634031528137613	0.529656969320117	-0.00115114249525891	-0.142076457334301	0.357644976923034	0.00481096891903935	0.706745362670034	0.222844191504669	0.202209137688063	0.59622253269108	0.650775386593435	-0.17212796637386	0.432706557518206	0.51993875660812	0.577402525783205	0.174099525251926	0.790223925740601	-0.0883621132302068	0.0900786614823553	0.66417119190423	0.0779791816917533	-0.0193324507615997	0.674529172233451	0.210042424992403	0.14212241548196	0.383873605698238	0.478539605010518	0.584557510989111	0.507438483061461	0.327274899841759	-0.060717040232164	0.0303778046193759	-0.117500223466076	0.284606969564692	0.570865779569953	0.0715091858442042	-0.200798470338493	0.383533297698005	0.697695004512731	0.355797493230218	0.472605818238927	0.38381860770916	0.630008882946968	0.095425484789914	0.368252562318585	0.447990335194799	0.321404401420639	0.550600328380204	0.34164522299974	0.553624666164703	1	0.15100419183285	0.178244241767955	0.276300718906015	0.361520002952176	-0.0122755564541957	0.582435089097869	0.388274324445916	0.228291607111406	0.614773091179348	0.237519170173826	0.337509726667331	0.353944487641887	0.164699207223154	0.157761180203656	0.0270255819365087	-0.0395860248244876	0.41051022265235	0.135508044083293	0.642996816316274	0.559323499631141	0.269349392409142	-0.00942092230432151	0.138583377736053	0.177728757477666	0.330119676282659	0.483492304267138	0.532892312149285	0.715242367189147	0.590175988761233	0.110047714506744	0.595840509825083	0.336049749220818	0.388408629226906	0.86477575496321	0.395523170925019	0.668582410596145	0.37714627850263	0.852723795145436	0.126133218052415	0.337027200467328	-0.102637771679777
SDC2	0.762252046135409	0.697626086145664	0.735811823350988	0.572836116228377	0.390365113324011	0.717646780442653	0.805924319694359	0.720702483493207	0.850629651415611	0.803804532263056	0.745495396400427	0.105983840670626	0.669181165536774	0.173575764232261	0.720107275713869	0.774413366842495	0.758193036408236	0.471471018064108	0.685392251131353	0.764725786094308	0.83078531707589	0.789009734906804	0.721004302007038	0.546896861260635	0.537872051525232	0.481750483763999	0.747633300298474	0.654104880208313	0.717483808920977	0.55103273057244	0.897065641224112	0.349683005324501	0.551584948627783	0.352298247838588	0.567523859765255	0.624246374307611	0.553810802303892	0.516825832077353	0.823971900180307	0.654218853295509	0.594578436343449	0.788068992635645	0.450332795626456	0.499280215796276	0.369547824229785	0.513128170674232	0.723018719697958	0.699985622106317	0.639106107630303	0.63292641377532	0.730100557447591	0.635311262338207	0.329365234549968	0.680398715793077	0.349468245232948	0.512305619325933	0.495181132405475	0.51231301277711	0.558125840632636	0.608474172596476	0.579089827457637	0.795863387662019	0.690062228242071	0.661162635780586	0.469158197262465	0.171210666094219	0.458966641957204	0.622785471404263	0.15100419183285	1	0.744931498654479	0.78812158320224	0.653776303161142	0.704587682981142	0.732175496526679	0.537827152158362	0.783956361755208	0.478882357810712	0.801059434103097	0.851316170821403	0.645335057450652	0.560726561562656	0.71083732020229	0.663979239165001	0.871475806507814	0.445480327887985	0.823952449966364	0.601634639945415	0.654906526065397	0.615879499247521	0.828682423459836	0.725141026185153	0.607478311074458	0.389551155200083	0.549608178165809	0.584152658494072	0.480270164129683	0.723645147137406	0.874465859709259	0.59846682908786	0.850218181145394	0.666796667212548	0.330023823554531	0.740708917809783	0.482919844036496	0.71540309453669	0.133684357863925	0.578855136571129	0.625331676857845	0.529950490634462
SCARB1	0.698023046846561	0.691800556986403	0.766591917891187	0.57283214767264	0.475898615664627	0.638629674088429	0.843571057976152	0.792709070274544	0.794504701627875	0.718514785066838	0.774679075063976	0.250900450916986	0.851359300663031	0.315455363111592	0.657471820671517	0.691254738226218	0.61744309928182	0.365294968694889	0.5994162979096	0.726553119772199	0.829128149055751	0.683544956990226	0.472510102127062	0.541344007903228	0.57785838387503	0.639480963520371	0.644586574259875	0.684870594932472	0.677053325893367	0.447652412668488	0.736594099308874	0.515376149177753	0.604402710920223	0.623804321487865	0.50854603295371	0.570983885903787	0.751374876505924	0.311064125848961	0.756889488070327	0.753287381248415	0.624706731657658	0.749645148407947	0.592935447858859	0.553812122587918	0.463303532102836	0.52879856731089	0.613431104812755	0.73329234463736	0.739772072991607	0.783722564744673	0.621827835245794	0.52088652818943	0.277395476175651	0.60990389953107	0.241723871835996	0.573967440154104	0.462580504447863	0.682132937160662	0.570094672980976	0.725757288375102	0.538751782159554	0.860155610272714	0.680032674710425	0.648429836233159	0.674502367414367	0.268540138130876	0.506585784122176	0.739215793890176	0.178244241767955	0.744931498654479	1	0.73214999731842	0.713216476750009	0.648138793814669	0.628251153086405	0.380167348025955	0.841677652002433	0.575255184746372	0.726681291686165	0.714222503763483	0.694019148171283	0.637949976760846	0.771172081025031	0.641043944757992	0.847254732545653	0.457748956232455	0.831918041598796	0.528866617555906	0.619593019111896	0.636729317242156	0.607612205296041	0.789915062700459	0.743842089018916	0.477625371459348	0.657677639641143	0.632472361477875	0.463768234713952	0.627480525538776	0.77343172730066	0.576117467286847	0.722739455577953	0.677741608160767	0.282645996686756	0.662547262353525	0.439072490961176	0.808472749625414	0.222670892220647	0.681144385335939	0.653392938514711	0.392539962912299
CD9	0.577685380724718	0.524310647475578	0.651192654809964	0.450557427529802	0.408704043392009	0.582457044055951	0.684782628814034	0.563035609694236	0.67400803415913	0.592719785968484	0.619515621044402	0.089519103194959	0.564598987050337	0.346461569202174	0.544200957092157	0.55413195558507	0.448326757660485	0.470371696625231	0.586372235673777	0.681845798322295	0.682389808135822	0.565428022897091	0.471818675447857	0.499602922868562	0.65478564736737	0.471923494674711	0.521281797540615	0.665743387107491	0.694062507137585	0.221540593861932	0.747712794241404	0.521515842289652	0.592214220444705	0.497734505840577	0.485777386952612	0.374212866594404	0.452796959448876	0.367159837040867	0.846827420502911	0.648661036406061	0.591357897850597	0.612015945344957	0.440484393949024	0.455219194915725	0.391311965540438	0.458582604499947	0.57531455404993	0.79305576775485	0.589118615876519	0.648581449471977	0.474655704052749	0.411571049549187	0.32089418776859	0.429383968974925	0.0473116340991285	0.530267187433795	0.506369003564926	0.447618018930852	0.447107868591202	0.523075581299	0.45016061075819	0.661557225407534	0.63678698834605	0.614566061538934	0.466491165753028	0.221362092331487	0.394407051583027	0.738042971908492	0.276300718906015	0.78812158320224	0.73214999731842	1	0.713216315649415	0.45852946047934	0.642294785247508	0.448423524928599	0.693993007970064	0.496661143227835	0.681491095479443	0.74443549729529	0.692717670631175	0.666467926423788	0.559463340738119	0.411519273319649	0.777880267348321	0.444514979446783	0.723189407534124	0.641372184754983	0.672371416349253	0.416077596752782	0.710052208855266	0.550780283615539	0.472526034700689	0.43415798272659	0.623741214074755	0.656591504022185	0.654000254540076	0.709371681768506	0.669931640252441	0.522764247081282	0.746266841942624	0.668869538504103	0.348276872472066	0.629899291239311	0.541650429668434	0.741236202565527	0.274324828499753	0.520726779607303	0.524661006124457	0.27317794634723
