""	CD3D	CD3G	KLRD1	CD8A	CD69	CD8B	CD247	KLRC1	CD2	KLRK1	PTPRC	CXCR4	IL2RG	CD96	CXCR3	S1PR4	CD27	SIGIRR	TNFRSF1B	IFITM1	TIGIT	CD6	PTGER4	IL2RA	CD44	ADCY7	KLRB1	CD70	SPN	FAS	NCR3	SLC1A5	SELL	C1QBP	ADGRE5	TRADD	ITGB1	RXRA	CD46	CD47	TSPAN14	RACK1	SMAP1	ITGA4	CD4	ABCA1	HAVCR2	TNFRSF14	ITGAX	TFRC	SLC16A7	SORL1	LRP1	LPP	ITGB2	SIRPG	ITGAM	HMMR	PLAUR	RHBDF2	RPSA	ATP5F1B	C3AR1	NRP1	TNFRSF1A	LAIR1	VSIR	HLA.DPB1	CD68	CD81	ST14	PTGER2	CD82	PLXNB2	CD93	GPNMB	CD163	CLEC2D	PLXDC2	JMJD6	CD74	ENG	TREM2	CANX	CD63	CD9	FPR3	TSPAN5	ADORA3	APLP2	MCFD2	PTPRA	STAB1	PILRB	TREM1	NRP2	LRP10	LAMP1
KLRB1	0.466460852499153	0.386568757645255	0.587079370978121	0.366742089715131	0.8516188300471	0.524858106361575	0.941133174047644	0.879121997324768	0.468629105642213	0.897572341504876	0.58875280865286	0.56878628117559	0.619748107299701	0.899911211137295	0.559985317742221	0.442538919299564	0.342794626265885	0.332579845723939	0.369605678277667	0.755018083185817	0.590629714422506	0.434875162899462	0.291896463494049	0.104675150161686	-0.451377367076927	-0.169899127072454	1	-0.12744027015513	0.429950457048209	0.362185277327819	0.895028446113713	0.356911179674321	0.522912069251969	0.108709001488022	0.605871714854079	0.414264222395948	-0.117690138373653	-0.153010371332339	-0.131562103975076	0.205677828564313	0.54864722327814	0.228578783157834	0.203933554829256	-0.246136402110745	-0.596997820204878	-0.636392400814569	-0.139795759184717	-0.0537088898890918	-0.493653669617954	-0.345001715523636	0.881078827330365	-0.436341087610627	-0.619369295649383	-0.0229789467657942	-0.522685250098033	0.910918927735886	-0.539025921855261	-0.0170182233674947	-0.557527155508684	-0.506784181203935	0.472816705945504	0.103724313991798	-0.530413938852036	-0.571396791043773	-0.453703373623657	-0.449940032750822	-0.0863186987292484	-0.348495511372623	-0.575228911514584	-0.405805645800146	-0.545688971025386	0.918229391836311	-0.22433936312949	-0.522387732309523	-0.501176724375689	-0.596261753409268	-0.593686773397355	0.17913005536946	-0.506915050125671	-0.275649915725365	-0.393169112828014	-0.534363834674709	-0.474574409700597	-0.443930369792673	-0.156570459232002	-0.443532532020779	-0.592279296057332	0.676936598662509	-0.461098680062557	-0.598390331270901	-0.433963663049353	0.104941951067602	-0.490667839450074	0.384035988143298	-0.599860683641008	-0.617302097545617	-0.375452502667333	-0.426729674590504
CD70	0.66450831941481	0.702916246091751	0.158418771097143	0.629136325430106	0.318706471145	0.464158658722707	0.0396263380084491	-0.0880388457162603	0.676150613792811	0.119394490129121	0.538107375759031	0.605539059620396	0.62981076939493	0.251641784886131	0.457377135972197	0.743744333478633	0.690857583058052	0.646016640906645	0.51703830558449	0.404075099887654	0.639672798387762	0.659572842420556	0.370320812863808	0.883306110918751	0.0595089944178259	0.170376316916193	-0.12744027015513	1	0.679278342977485	0.739888546269995	0.27345674142458	0.459068512323214	0.266222696329873	0.0447103088318707	0.543601757304325	0.607618713930098	0.277405597254511	-0.188417768784389	-0.054407618201835	0.53244284154726	0.139445256908879	0.0148750616062546	0.287194807718552	0.241064619848034	0.0132867105491896	-0.280306561625218	-0.00853960346314057	0.145850224595184	-0.341916053238461	0.0452613719067809	-0.084506084210341	0.0398247940427253	-0.198140595742295	0.0638663635309785	0.0532894462726614	0.161801256017958	-0.0764680861022246	0.74752329799009	-0.123105389692191	-0.0915645312706791	0.0588049691516319	0.336407738140476	-0.0624897892299312	-0.187635678373454	-0.0765172864569394	0.014101797228577	0.0244541367857284	0.0886903914689902	-0.212988917126405	-0.00180389849019074	-0.129070652518621	-0.0956085457804324	0.554203452233883	-0.156531442371378	-0.11149584305456	-0.257317745949149	-0.142239841466835	0.858565945594998	-0.053631082959155	0.301143655366602	0.0876495874257735	-0.0771157547920739	-0.0116572721698726	-0.0460279989523493	0.0475236585273224	-0.105730281131392	-0.165640041834902	0.0156733514632519	0.0120428593583796	-0.0771570051131383	-0.00832290261364121	0.300073138676268	-0.0926612165036216	0.185116527516723	-0.165429011550978	-0.1322271629258	0.0644845213098324	-0.0228230550577475
SPN	0.841194095932645	0.827784528652259	0.333738295571438	0.757177967891617	0.801997217596478	0.739628437808073	0.518431070361849	0.304165909338538	0.827109983669955	0.550930057361559	0.879336395653496	0.936991279129301	0.883668429682264	0.717871115855421	0.685803319728902	0.899550449718039	0.708042066856811	0.854420162682674	0.710639360710336	0.766506443554192	0.771495181377515	0.851020276153509	0.668790847641665	0.727924476209081	-0.0771748867196275	0.186291247792611	0.429950457048209	0.679278342977485	1	0.857059752649675	0.670741670964685	0.704819606935735	0.649390160556422	0.323240466605368	0.850934834183498	0.863259693448423	0.277593954246292	-0.0776459408587295	-0.0143512291941603	0.756547494549236	0.525731414511051	0.369389652830902	0.459134287073936	0.300000889446508	-0.174019813226277	-0.62387401094729	0.076313545598017	0.140378797417565	-0.584192264181882	-0.0142591468948899	0.508062337179459	-0.0048704625962137	-0.435567911268231	0.180498804720478	-0.0989809740806713	0.648156964176218	-0.259087885288472	0.711369004441344	-0.290122673077378	-0.235356340040972	0.548599100944606	0.536466841411274	-0.219143138115561	-0.388756149303476	-0.148817441449884	-0.0922495037201906	0.159475842295946	0.0853673107933128	-0.461449302384018	-0.0683179968385768	-0.234002620264415	0.457296622857096	0.32165502983517	-0.278373544640152	-0.20092017792334	-0.569033882960051	-0.342169629831717	0.790667351063832	-0.176892210102923	0.129307443363858	0.0309449826249255	-0.207725161097648	-0.124274770322071	-0.146751734813915	0.0681231029939681	-0.324496259783067	-0.337446023482172	0.374861036259374	-0.117452715768609	-0.299460719047114	-0.142506612127941	0.372143613922095	-0.215748687010542	0.423660149963661	-0.377544196441976	-0.446460622626493	-0.0610908399117646	-0.196483058472179
FAS	0.896973379332279	0.890369809686663	0.275288989154475	0.812932068855579	0.732862745330716	0.761813403817793	0.422158302271718	0.221071786702535	0.874958448231667	0.458139600287145	0.784903852781425	0.86928110453816	0.882271267963751	0.645321735014984	0.723714817058063	0.901873540740671	0.818609554098087	0.802576622248191	0.648557938893552	0.764347158320356	0.789674261298362	0.89094948584404	0.614700111857706	0.82685816629784	-0.111173046546197	0.114715043639264	0.362185277327819	0.739888546269995	0.857059752649675	1	0.640668694065552	0.503669915006621	0.67436346233029	0.0403652388835638	0.721602115476103	0.866233590367022	0.209824985072606	-0.228798561596518	-0.119942528011548	0.61039598477407	0.412190634345743	0.156821030917777	0.330102003183137	0.130195018714326	-0.234418011253198	-0.559645026338957	-0.095552812292729	0.185189896812907	-0.577961788546384	-0.0564157994391078	0.378116966563425	-0.125128661087441	-0.437294773059539	0.0704126539802393	-0.199376737572896	0.576803592864638	-0.336748397062586	0.60634618730194	-0.37213772637936	-0.252953990263879	0.295169059492806	0.281838249828373	-0.304512387391429	-0.438245756848781	-0.273056173718233	-0.208770477398607	-0.0197540621394793	-0.0735799398728959	-0.466359976721381	-0.186196321022299	-0.371821752127224	0.432336317625958	0.432328226334113	-0.391553253328047	-0.307351132379144	-0.521346403353741	-0.399524617459917	0.87421028838885	-0.277039452278266	0.11136176550343	-0.106298044245373	-0.305822129520625	-0.235667993071237	-0.24982103263944	-0.0824395531168123	-0.331499044370363	-0.416762513605764	0.361550173084308	-0.200628647512971	-0.362757234397553	-0.225349339918488	0.238192114218479	-0.286433738148616	0.359672192246587	-0.455673121547037	-0.411716665693664	-0.119061322856978	-0.238449704504788
NCR3	0.683640731990949	0.61562117259122	0.564364901402567	0.551073269786117	0.932635859618054	0.629798598404072	0.902789563735304	0.761572367552753	0.69206585799672	0.871140336806871	0.763791792742468	0.778143765804202	0.8231595130157	0.955552627484429	0.68693558901008	0.699257937908076	0.588106066156671	0.542699553523368	0.597970842232643	0.847863517917546	0.825450195350016	0.678487120656122	0.394593371615025	0.446434929099497	-0.411444934064004	-0.125745090832595	0.895028446113713	0.27345674142458	0.670741670964685	0.640668694065552	1	0.507916640034576	0.589616049019703	0.124421786723855	0.782059062345319	0.627964284349812	-0.00559742291879114	-0.214528207138628	-0.126893605155911	0.417908852271908	0.614494684557002	0.231908165866004	0.298503398203737	-0.138574050203415	-0.545870607058728	-0.7109515894103	-0.160326415963393	0.00652329563089676	-0.604453102735269	-0.292567020171455	0.761515337564356	-0.3978686574774	-0.651666940095393	0.0181959551680781	-0.473511289721987	0.950314636613598	-0.538311535623438	0.251002188894134	-0.564928490185322	-0.512410405206961	0.482088293218131	0.239192096254824	-0.522392963356111	-0.591286744226973	-0.44928752077009	-0.410793989594392	-0.0621306305373057	-0.288803941207452	-0.617423631310081	-0.36916871450276	-0.553612997166516	0.810533187466949	0.00429982617210648	-0.55588723697093	-0.501739213106453	-0.662475439974961	-0.60346429236266	0.511385865450695	-0.492355354477235	-0.211073311015641	-0.329272374113485	-0.522269382070748	-0.44704923972096	-0.427205434698454	-0.11502120105117	-0.468868464963813	-0.610365711859337	0.689105534473919	-0.415537337559924	-0.586340335582674	-0.37044570180717	0.230790518773742	-0.484772446288151	0.389522341475195	-0.629966278760235	-0.627146244217711	-0.331735433671585	-0.39408286783539
SLC1A5	0.395544049942664	0.365979524139021	0.294120386060952	0.333711265066787	0.558080901871382	0.268095278433018	0.423934187438158	0.347659942844489	0.395890908959637	0.416218502996984	0.741023171555082	0.619315869341923	0.554517236157477	0.499605567526534	0.315892170686844	0.59922697762272	0.274642321389093	0.748704150203154	0.663571984348697	0.455746534915386	0.543402726201205	0.486182938229426	0.520935074767824	0.454693486853105	0.248179491941207	0.488661354248925	0.356911179674321	0.459068512323214	0.704819606935735	0.503669915006621	0.507916640034576	1	0.199808186814817	0.730294968763988	0.721873613540099	0.591859011684467	0.587209795749825	0.436347690318771	0.356479929550029	0.803987853635076	0.66333849734093	0.682691820315045	0.73535992014186	0.618808486712351	0.178716420027957	-0.280053252161844	0.523719944380551	0.2572836150861	-0.184070181301457	0.265590492819231	0.491372184136884	0.372221726532746	-0.0349044225705689	0.476443260182139	0.327914995103624	0.445946028732306	0.216674708883834	0.781708149157203	0.164438260732338	0.0831599475079647	0.781369974904415	0.851693960476157	0.220019915869709	-0.00565063295747449	0.290026633598258	0.330607164076716	0.57618588895868	0.425527507620003	-0.0718630554716583	0.360932161636544	0.224222436032035	0.282288508961642	0.349418721266111	0.183658154016375	0.190720382484415	-0.225193347331821	0.0759042329713812	0.483913005669434	0.250848808501257	0.257091468487884	0.416650533806295	0.221232857597697	0.300790943337555	0.31948488542869	0.562944123335684	0.0914571286803298	0.100017090735907	0.277422085601316	0.274490816488685	0.156682109228977	0.261200799115567	0.626090496356075	0.149981952779186	0.470414028819036	0.081796152979386	-0.0672186369493063	0.283023118982253	0.149069604463912
SELL	0.769256067846799	0.73365779859499	0.228288149861673	0.695805260316537	0.72192543008613	0.806385984490428	0.456957971124444	0.307518640756504	0.734400859116828	0.507967254475915	0.620258942829512	0.707265349988894	0.698466833778717	0.642801344493637	0.737393855518554	0.670280670540133	0.691777400732645	0.457797097990339	0.375504490717422	0.741341928259448	0.518758728371536	0.661437059034607	0.577131203399232	0.450308183524666	-0.262224216583156	-0.0815939242429513	0.522912069251969	0.266222696329873	0.649390160556422	0.67436346233029	0.589616049019703	0.199808186814817	1	-0.0307024398069549	0.50505050175594	0.751199437668589	-0.0750005347149475	-0.272449485703146	-0.237157880029448	0.344236769017775	0.28859593898485	0.128647343479539	0.0127865726139624	-0.109288189763357	-0.404350757526426	-0.670688353881429	-0.240417388895176	0.0738202854168604	-0.656471837447952	-0.233640507186914	0.558488049829168	-0.266503493422786	-0.592786386624713	-0.0775382396340479	-0.431448397723114	0.597984627628454	-0.555747776805957	0.13834143085458	-0.52344626373566	-0.395275197171567	0.303959102350597	-0.0122065199182916	-0.512271925015776	-0.559212673966388	-0.439685801148857	-0.372635729908307	-0.136025123754181	-0.206992864826581	-0.565505484754474	-0.388736710042799	-0.474174355352552	0.706260507382665	0.0835024181660724	-0.510958292642649	-0.425212496879169	-0.628228826427267	-0.548266688677718	0.529940166352277	-0.462367389926285	-0.183688528834466	-0.301916293057747	-0.482198783476047	-0.417434643665667	-0.431978721332031	-0.324279354088515	-0.540938037904226	-0.540374481774291	0.404248418870412	-0.380218685536662	-0.566637735970786	-0.379787742034386	-0.0607226288574736	-0.429611665509662	0.242933731846506	-0.602555590297032	-0.595396287863709	-0.313770106004649	-0.428120288405472
C1QBP	-0.0915524248391351	-0.107693560569368	-0.0714914661008172	-0.124344484987636	0.172773311079482	-0.150700087548932	0.113437638804745	0.0532677960347639	-0.113221463690593	0.0558885017232103	0.442116966874119	0.203183426303373	0.0432468326611541	0.101091310953578	-0.122007251691093	0.11590922433808	-0.177067686809972	0.418473284899138	0.427002019442071	0.00548761805836518	0.0687530145774833	0.0890890953725104	0.393778655912438	-0.0119421637474832	0.516641837015327	0.614912272220014	0.108709001488022	0.0447103088318707	0.323240466605368	0.0403652388835638	0.124421786723855	0.730294968763988	-0.0307024398069549	1	0.35556816337521	0.238516404955248	0.688405962520219	0.7462899910241	0.62477151717222	0.689264385213836	0.604223576979827	0.828978120859213	0.660905565726195	0.813707834560967	0.53081964803353	0.0330584349910806	0.766608809772244	0.279513824475834	0.138146138672664	0.57638868256812	0.336114890324994	0.725607338634861	0.372841528215813	0.666065933962424	0.630214305082214	0.121054108769625	0.545242086285555	0.486123397197459	0.533125734654446	0.453166309111086	0.820126699287396	0.894872379784746	0.572508829861228	0.403313100425706	0.685260097073662	0.681856595632687	0.831441399101379	0.721065285405552	0.226980401354359	0.692481975717477	0.625311725838721	0.0274822205138607	0.2551972751682	0.585707578806118	0.582053243750531	0.0487832505249638	0.475180134777132	0.0279848144661901	0.627368646973923	0.302639918299978	0.725506187858887	0.606841498920371	0.64409966364944	0.67898163811825	0.790127170655091	0.422375033160514	0.488698766035319	0.195564230950223	0.576318266530841	0.52466703476926	0.62633698357903	0.691450960168577	0.502995471525475	0.397724282357481	0.401261449653367	0.286346974806406	0.560000159805233	0.374285462304092
ADGRE5	0.748087766523785	0.721675520512056	0.577335410055634	0.674728530884968	0.835601636668023	0.661711969202919	0.671712682229464	0.560935302991111	0.755285807714579	0.745032698321084	0.895243464693606	0.887423043362657	0.854795033254103	0.81644039178401	0.675131492927365	0.811175564560361	0.641677494128379	0.820635251819266	0.716781423776338	0.81109335826959	0.811750079403311	0.797940189689094	0.602909030479027	0.594483277557367	-0.0480869744477951	0.223309196379793	0.605871714854079	0.543601757304325	0.850934834183498	0.721602115476103	0.782059062345319	0.721873613540099	0.50505050175594	0.35556816337521	1	0.772473121798425	0.356500292283874	0.0099305281774976	0.0867932518099805	0.692824297151878	0.66748552450219	0.411160841266589	0.55010007073097	0.240582021338171	-0.201405778455834	-0.562143312229463	0.192493640325847	0.266123622163346	-0.443262556915516	0.00155204769161872	0.65083203009745	-0.0534859168705866	-0.403962745249252	0.291641141694892	-0.0917222506492859	0.75115690130449	-0.215861248903359	0.597421690708997	-0.263342289667693	-0.197305331864616	0.590442271940811	0.544396838932065	-0.197870243775811	-0.350380327809227	-0.123208564892308	-0.0807853247116725	0.192223400842235	0.0556450872618435	-0.420720664426872	-0.0511239091904399	-0.253283662913586	0.593160809748677	0.261974149762164	-0.260546945234366	-0.215049257281903	-0.503327436369241	-0.318739089356735	0.714858513239203	-0.166213902892639	0.2054364859654	0.0340144795813292	-0.211172150304594	-0.101492336541345	-0.126458509966281	0.161886284726531	-0.190539028821572	-0.340704812171549	0.515530483861577	-0.107448972500979	-0.280148972611988	-0.129905026874801	0.470618924301109	-0.218278402509185	0.543898484598287	-0.362783111725843	-0.379789179293832	0.00596482367320627	-0.157847014617635
TRADD	0.856356466321368	0.837865308514137	0.254310320178098	0.755687427083681	0.758164795655065	0.740026524606878	0.431931580444614	0.239397600436944	0.832077524985497	0.467481072896413	0.871315399867379	0.895230835767197	0.844760378536164	0.662145044299067	0.728324983883569	0.87857843063272	0.773814867641488	0.822875106630837	0.740820203626485	0.78650489581764	0.707387094731103	0.853751944239717	0.761962392137261	0.731329020787276	0.0641918508886326	0.24346449094367	0.414264222395948	0.607618713930098	0.863259693448423	0.866233590367022	0.627964284349812	0.591859011684467	0.751199437668589	0.238516404955248	0.772473121798425	1	0.367400534996499	0.0042386987397895	0.0690680265939966	0.717192989377634	0.571276033263082	0.383217534524041	0.453332988599353	0.267863597729325	-0.0998810726475415	-0.501059286508458	0.111732624071986	0.369246730167371	-0.467679489919933	0.0505630003505839	0.484138194142354	0.00375674870877103	-0.351694221915248	0.271805547025861	-0.0475249028021284	0.583429525480325	-0.214036128450142	0.581255989663399	-0.223159330292689	-0.116817729799899	0.502667821460396	0.399303816654196	-0.18067976873761	-0.304558746467662	-0.123014197896676	-0.042287086735351	0.181616670777876	0.0997885497202369	-0.322022174711079	-0.0460135317709129	-0.226144900647497	0.525962403542085	0.47204421882111	-0.237762187439967	-0.19208342810033	-0.429610408413923	-0.274517645024996	0.820335480076756	-0.157395829733664	0.0933546443144694	0.0570820345930551	-0.191360803115497	-0.0761017186243721	-0.0874453903716844	0.0976436463606507	-0.259611523099763	-0.29225128133078	0.380597589285428	-0.060905450494359	-0.238434326778845	-0.0590885964403976	0.299861987884004	-0.185786664339442	0.382010245502951	-0.328032814550699	-0.338302164313669	0.0292824478675598	-0.0816353677381848
ITGB1	0.00240696876943421	0.0269837309392659	-0.0506941025738987	-0.0153177916260686	0.031350000255337	-0.0946858503450558	-0.106910206199493	-0.111671081988605	-0.00234728215593953	-0.0748303114139744	0.436156447521277	0.208954570929301	0.088809152191075	-0.0394814770275467	-0.065217823298388	0.178998566134615	-0.0207081082691929	0.54931580051399	0.581963179037915	-0.00398412523891267	0.09037155628123	0.19608075905978	0.489123558785653	0.171245305771776	0.693893781434602	0.788920131781827	-0.117690138373653	0.277405597254511	0.277593954246292	0.209824985072606	-0.00559742291879114	0.587209795749825	-0.0750005347149475	0.688405962520219	0.356500292283874	0.367400534996499	1	0.763672490479661	0.758191734452599	0.675667378618457	0.631994674459414	0.648846090695822	0.70697287485595	0.842764810313025	0.759816742278563	0.265075949106004	0.840532515133598	0.564525805234995	0.366400842936002	0.673156738306766	0.0830425279695963	0.743977223440052	0.622119908169963	0.857159723952958	0.801891557772147	-0.0724541775726611	0.734155608990527	0.529672404513455	0.696712488226349	0.729250651436488	0.517216189313181	0.737034357409677	0.713190140486963	0.625743873270845	0.786170260847351	0.788304880227292	0.777613841884414	0.753026635773805	0.457581200892651	0.831843845548319	0.669338021299089	-0.124620004355536	0.592391155736613	0.684524961886435	0.703684442653942	0.298802468658416	0.681592715458302	0.250665639759243	0.75415655010439	0.480406089573936	0.827342807746135	0.737487642085318	0.806281366726672	0.76537387098683	0.851955613450597	0.651115796268259	0.651758210683635	0.0985065640036707	0.770731403950003	0.711977082471833	0.69670114337255	0.70549043116434	0.701387640972271	0.435189137951615	0.520812644304977	0.539817793207932	0.791372049936534	0.635241129803703
RXRA	-0.414032065741773	-0.425552843184272	-0.239093630613728	-0.428285523880161	-0.202336309488089	-0.433404424770014	-0.22019086687139	-0.169795498420149	-0.425714249538021	-0.253365016907983	0.0829824472800043	-0.152867154785139	-0.302909961367453	-0.259997210829045	-0.401621256514608	-0.252790005257824	-0.458744563311415	0.164345581134571	0.287718012243611	-0.330705050946883	-0.288694471528132	-0.225066876120841	0.174005497668667	-0.288511554932188	0.727747856309715	0.640353980498737	-0.153010371332339	-0.188417768784389	-0.0776459408587295	-0.228798561596518	-0.214528207138628	0.436347690318771	-0.272449485703146	0.7462899910241	0.0099305281774976	0.0042386987397895	0.763672490479661	1	0.746014152108238	0.379367312302787	0.476249078555262	0.695960438706649	0.550790529256619	0.761688226630101	0.767445791465459	0.478951099146044	0.858704707850749	0.458613498492004	0.55929878485571	0.645017091411829	0.0294495356671463	0.765793916682621	0.722089737476936	0.756233153840824	0.836627268833874	-0.237939952439434	0.823900849919107	0.213913379469959	0.816543651373662	0.727439827700671	0.553374906199241	0.632816786598736	0.76613053791162	0.724427936601256	0.837744690069041	0.801160019344945	0.831366322036195	0.73933001466115	0.655085370702036	0.833999145581508	0.822523123691879	-0.178015974618887	0.230162258387021	0.812556946026559	0.762549587789897	0.525368831759543	0.772892743482142	-0.242259957809014	0.797412188620068	0.225710530548217	0.789136738243382	0.807435367466556	0.82024074662903	0.842333796149751	0.859306319286409	0.646526384415623	0.783324568603949	-0.0788029831991501	0.766509687726547	0.789650930031069	0.759526104866888	0.480765102355537	0.720802285677324	0.167031228817478	0.730211372520988	0.637696959657357	0.731053408285041	0.683988828873177
CD46	-0.319864595023643	-0.299704306935976	-0.215114010257224	-0.329770674336097	-0.157080528685447	-0.369899741754464	-0.183276182444304	-0.184229111955181	-0.331511961626959	-0.216336056205578	0.133151451394174	-0.0467962472720711	-0.224926481811223	-0.200298559840243	-0.293894291665228	-0.142669472507968	-0.350200282243426	0.234526720969878	0.419540940530279	-0.251725738096741	-0.208995741767936	-0.0438719049842156	0.150485844170089	-0.212301612130608	0.726492601692823	0.587282054887132	-0.131562103975076	-0.054407618201835	-0.0143512291941603	-0.119942528011548	-0.126893605155911	0.356479929550029	-0.237157880029448	0.62477151717222	0.0867932518099805	0.0690680265939966	0.758191734452599	0.746014152108238	1	0.429599063900653	0.474659931205238	0.661770190106364	0.600766240584029	0.669921817205124	0.685687809201373	0.491200517940459	0.738035107356264	0.516486228088215	0.54941278166102	0.692493327578722	-0.0211689641421521	0.688439746122885	0.676595971089838	0.816613502398593	0.720018209250729	-0.161587445225039	0.724732728866028	0.212961686291382	0.721137796406926	0.723608328489823	0.467206480052227	0.59923437922109	0.697349957459912	0.64903959967495	0.767864471044065	0.687860400492555	0.724310134100094	0.732040597167521	0.597755796511412	0.738168559156908	0.642250192714745	-0.181347054062523	0.371330340879581	0.679241949268301	0.618648935260381	0.489198582242574	0.674827613917011	-0.0996579211745856	0.728490861503841	0.398042801028527	0.765188454471375	0.65558049459608	0.728595174264011	0.80710591268218	0.822558919853459	0.73498012781071	0.629749830436576	0.214250518942879	0.66729779314545	0.731300641045729	0.783086952156765	0.618860811791397	0.586328666050149	0.276915681316389	0.585786009182472	0.667735579087404	0.811515458927195	0.704092336567116
CD47	0.466527554486351	0.460507739469899	0.0876205089240492	0.362612893930838	0.516994574271104	0.29114367123478	0.240745138758227	0.073670068235529	0.451531054271002	0.232394989671703	0.74865846849297	0.677922676090503	0.554511414851772	0.418460735889637	0.329938565126113	0.628158826080075	0.371559838058701	0.816181065912746	0.7585796349518	0.430689983513747	0.510097573314295	0.613933350503402	0.602382468699534	0.513921153443291	0.324983265672875	0.473424208973697	0.205677828564313	0.53244284154726	0.756547494549236	0.61039598477407	0.417908852271908	0.803987853635076	0.344236769017775	0.689264385213836	0.692824297151878	0.717192989377634	0.675667378618457	0.379367312302787	0.429599063900653	1	0.665869352089353	0.643006891999813	0.665426469935555	0.669734407379021	0.287151821736437	-0.243499021995179	0.469826042378593	0.343860945015755	-0.184724084282632	0.47969679100062	0.357093265668495	0.456375223974408	0.084287616744644	0.613811679407428	0.364418510096817	0.375534113389222	0.224523636071303	0.771362326206418	0.184016751464064	0.236920259678808	0.696396447142101	0.835559560837595	0.273178784870019	0.100161503784356	0.38696802579174	0.396346522940305	0.55775541116864	0.487018212657642	-0.0727607923027393	0.418825621843002	0.239078152265378	0.199896142825154	0.608002209183472	0.209426042524255	0.2534112925326	-0.224857204313281	0.158081048484728	0.603561184466531	0.308456358405258	0.263604933516509	0.483503893208099	0.276161046099591	0.357588737154963	0.397568991283786	0.578028500670154	0.218855406082803	0.134527419992536	0.449115868272069	0.338988120384221	0.223267691395632	0.388071943962954	0.740869675937437	0.226686990105607	0.587385719492691	0.0233556505384272	0.0499920693859815	0.368110567778357	0.207916275665305
TSPAN14	0.300988801174479	0.249081540704028	0.14417898421299	0.181118831630116	0.621503642997269	0.228576405983896	0.534247224737602	0.356811759061295	0.282453330789227	0.453786828644372	0.733481917197377	0.577238414841154	0.463223047323597	0.579415232886475	0.224439204217663	0.40705547468617	0.174252662911172	0.628498427069362	0.782990537136227	0.440675805747866	0.472915335982087	0.462075033961573	0.597632942600773	0.183572682020888	0.248157589738438	0.403476337608501	0.54864722327814	0.139445256908879	0.525731414511051	0.412190634345743	0.614494684557002	0.66333849734093	0.28859593898485	0.604223576979827	0.66748552450219	0.571276033263082	0.631994674459414	0.476249078555262	0.474659931205238	0.665869352089353	1	0.710450473190402	0.709909100041819	0.490641935563151	0.20807461516164	-0.174080510211838	0.522969763493929	0.431408513088512	-0.0440542574698451	0.280229955405648	0.567284698715219	0.277317710815124	0.0882188653702587	0.60960346713133	0.304525970852703	0.606809298930752	0.223036699837363	0.393125910420484	0.205624645795756	0.229307252339174	0.774538439458778	0.658736541130825	0.222413357109057	0.1341959940072	0.319272378689369	0.327710046026127	0.605543159826964	0.37749650429061	0.0412809574159165	0.394405058099436	0.193226655075105	0.44917929793508	0.268125912221956	0.198106792403591	0.235359881040802	-0.105337436783975	0.145322758488189	0.306906255124706	0.255822505960141	0.0276986274617743	0.393932629004343	0.229990697725703	0.317273110730802	0.319520524029964	0.563631654243148	0.121134593217186	0.131538983693827	0.486318018263859	0.32176648170279	0.163956760946805	0.287286454563704	0.543606757209852	0.239534419269293	0.431152227385625	0.0653267046365508	-0.00979807485099908	0.328386178837563	0.251837124152159
RACK1	0.0186428701417047	-0.00935629460020133	-0.131009597614563	-0.0687317603309014	0.297943254265251	-0.0430591630174988	0.201217582017111	0.0632119202780329	-0.0106838565280168	0.102947811106143	0.531981127567912	0.364948192654045	0.14358656248057	0.21055974177346	-0.0111584531143685	0.192681015989348	-0.0908710793380424	0.485646949140441	0.601679266916501	0.105800569444734	0.11652965231559	0.187083221504208	0.512415409073065	-0.0207876221507615	0.646160265827809	0.460356289681761	0.228578783157834	0.0148750616062546	0.369389652830902	0.156821030917777	0.231908165866004	0.682691820315045	0.128647343479539	0.828978120859213	0.411160841266589	0.383217534524041	0.648846090695822	0.695960438706649	0.661770190106364	0.643006891999813	0.710450473190402	1	0.820972851280694	0.666153526979283	0.420978567378538	0.122178584081377	0.712798644257456	0.501374705382476	0.18557750401792	0.594416892992001	0.359802095689366	0.576872254610536	0.303017993019933	0.678263195267754	0.556458339745851	0.253114085997403	0.471573501847877	0.344772396533138	0.502986171234062	0.415419412749533	0.930391244615416	0.775637784754056	0.486458230129345	0.262163717038412	0.563915476009384	0.502221753982022	0.829609825762588	0.665652117635581	0.320987873223068	0.536395717897821	0.485773827397076	0.177324718962759	0.259260565264002	0.485477827618127	0.410366919295886	0.17802521099748	0.328682609108054	0.0882430470253002	0.485035978728438	0.221600855974508	0.618801300494551	0.43455080982334	0.512252007843145	0.637797057594776	0.73154294042541	0.39248251586411	0.364921679330277	0.303715253321708	0.425810643084643	0.416489934591051	0.605945686076348	0.594337496392861	0.301613000723746	0.262383852649072	0.439513446582624	0.301979377826979	0.564945764987292	0.379690569240359
