""	PTPRZ1	NLGN1	EGFR	NLGN3	TSPAN12	PTPRD	SDC2	PTPRS	NRXN1	NRXN2	FGFR2	APLP1	LRP1	NCAM2	TNFRSF21	ROBO1	THY1	LRP6	F3	ITGA7	SDC4	NCL	FGFR1	APLP2	BMPR1B	LIFR	ITGA2	ROBO2	SDC3	NOTCH2	PTPRA	NRCAM	FGFR3	DAG1	ITGA3	ITGAV	PTPRK	RPSA	RAMP1	RAMP2	SLC16A1	ROBO3	LGR4	CALCRL	SORT1	NEO1	PLSCR4	NCSTN	TFR2	LRP10	PILRB	DDR1	BMPR2	ADCY1	CADM1	PTPRF	ADORA1	INSR	TRPM3	ITGB4	TMEM67	FAP	LRP4	PLXNA3	PDGFRA	SLC16A7	CD47	CD63	CD9	CD44	TSPAN5	NOTCH1	MCFD2	CD99L2	CHL1	TRAF2	AMFR	NRP2	DIP2A	SORL1	AR	ABCA1	HMMR	TLR4	LAMP1	ITGA6	CD46	ITGB1	DPP4	CD82	NRP1	SLC4A11	SMAD3	STX3	ITGB8	BMPR1A	ERAP1	CD81	ATP5F1B	CDH11	NECTIN2	TSPAN10	GPR37L1	GPR37	TSPAN17	ACTR2	STX4	EDNRB	TFRC	LY96	MERTK	CD74	NT5E	SCARB1	JMJD6	RACK1	TNFRSF1A	TNFRSF12A	IL17RC	PLAUR	TSPAN14	ADORA3	CANX	VSIR	CLEC2D	SMAP1	TRADD	CXCR4	MRC2	LPP	C1QBP	RHBDF2	GPNMB	TNFRSF14	ITGB2	TREM2	SLC1A5	SIGIRR	HLA.DPB1	CD68
GPR37	0.922654349093477	0.882860617977879	0.861745791590199	0.883336471633355	0.87988497912049	0.704622043275513	0.857271160078854	0.802605381878418	0.874418777121013	0.856775216189124	0.884334050216012	0.888752353766752	0.828059411763649	0.847849250586202	0.882861278923691	0.823161865099051	0.948310333333825	0.94983885045779	0.884519887074937	0.944870182727268	0.694626722026288	0.846883052504419	0.653569883610798	0.893767098236818	0.915987336909406	0.936996161845898	0.93244256799536	0.856216693437456	0.866858538863561	0.870362604424388	0.923246936296848	0.896026404576114	0.761664906001652	0.891048068507584	0.71937364017539	0.921496802047958	0.578269364286764	0.836411135193456	0.931934040105653	0.842091619535237	0.754609549328656	0.854475957122976	0.914275680245163	0.914344595946651	0.914661331782841	0.8709077137723	0.847957202537883	0.892956411836914	0.844302249144564	0.874133130163455	0.912459270426828	0.945866912564824	0.879852955375737	0.900701968693459	0.890212133750867	0.789702072885087	0.876493531042095	0.741095802091914	0.866662060715196	0.937136587240003	0.930110441022909	0.830744748755554	0.606678495088397	0.754370703635347	0.902313649171893	0.756143799854315	0.914390915362693	0.926684637149988	0.748664068255968	0.750310582947809	0.936064667901044	0.883083524300321	0.750062876924008	0.867288982338215	0.886423617451454	0.775991147218028	0.773889086065044	0.514462036448123	0.719043774031581	0.722868858255104	0.892022073264906	0.754422365752734	0.824296666277446	0.784066093869961	0.787298622843757	0.915782761861205	0.753118244854123	0.811477087162488	0.885695336056136	0.895634063523937	0.664411244785405	0.780197534302124	0.914135694538651	0.327802898467804	0.909849838400705	0.878315870959275	0.849144798376258	0.59448211023247	0.927777256705508	0.92895769850741	0.769191093329068	0.484210114280683	0.913168212854936	1	0.885550965019523	0.657945250517691	0.650103567136894	0.812277204629139	0.382676368276833	0.290268536066494	0.567962101829944	-0.0443377348140858	0.899535535122958	0.499571117727899	0.763455441418167	0.66292742993436	0.883698930761464	0.80088809162488	0.787463817071433	0.116755972313419	0.61686826546718	0.0333291595387008	0.860528718347432	0.150822546632541	0.172020293127147	0.830540972578934	0.421701431073831	-0.407236131596697	0.861822266564345	0.855670471995891	0.919117402273026	0.533672905508523	-0.15035544793785	0.58951165167646	-0.101381120925998	-0.037603700188253	0.477019306330493	0.655962710266068	-0.0372565730313298	-0.0478163590913893
TSPAN17	0.941612426940988	0.951290286708509	0.904305044218556	0.936595512592649	0.850327191736018	0.819464764157713	0.876521006436921	0.890714434604561	0.923151048225682	0.941163240374728	0.726005028099588	0.827304192431929	0.938222227768838	0.9265700793265	0.827452017070102	0.935643559306316	0.907779360803493	0.960799996253961	0.9472663120337	0.896838967357358	0.869116771515606	0.973170103666276	0.854002922934585	0.933372099580414	0.936798692197796	0.928786129386797	0.847758257361901	0.872392595818424	0.965583814634567	0.965922185159308	0.957669507138632	0.937811503826895	0.881803457710749	0.916876423500763	0.82133751486673	0.970874741561603	0.737097095551227	0.922651362379574	0.863803532100652	0.961209290223953	0.845911679039805	0.933105619114151	0.864845454659472	0.961305963157908	0.928551125266425	0.936651324831131	0.860069358784	0.888382144504582	0.861734318033179	0.925076575418721	0.930367903749069	0.9172369667987	0.951177255339596	0.889330970672664	0.910370442845629	0.87363067617688	0.92252782490115	0.883929496114408	0.940186408543369	0.944396002746242	0.855551478936045	0.848240486680737	0.5613495042356	0.931692327486153	0.928187388379884	0.698925020880972	0.904513324404584	0.955918769641092	0.842112361443272	0.827211237983228	0.896375796401005	0.91136122891692	0.850043955842458	0.952707616417883	0.92263180351524	0.790697970572781	0.833596637448347	0.764803891014996	0.856543442695956	0.900931552648403	0.916559073323282	0.938205962262742	0.865980135181785	0.779731037070247	0.923478513956592	0.978689948368813	0.929278514395511	0.949395940013531	0.692379334116188	0.896509242240566	0.874300483481495	0.61292473527699	0.939988665485056	0.606443007487572	0.920409095393867	0.886756951382288	0.943650617224188	0.815036217822923	0.90809274218926	0.868855110447707	0.908510821377179	0.437244787942775	0.875685500083901	0.885550965019523	1	0.861082824950389	0.901212615243601	0.714117453151568	0.721998623055061	0.586626597825552	0.781611833381605	0.232481263566161	0.958352464139519	0.688755228703509	0.890776316019231	0.867265710144569	0.981969645736294	0.93622466361377	0.728098134382785	0.393437654817895	0.837753204045771	0.293817506414639	0.926507784193807	0.432881573686272	0.321717091061369	0.831853094437655	0.623105068130804	-0.234709783633236	0.945330080121261	0.96795486258942	0.954033836346073	0.762821306557926	0.116228512556581	0.793272279252964	0.171669343576821	0.23620738453537	0.538195624656398	0.845982490695254	0.248442606908943	0.265658072825738
ACTR2	0.711897693264592	0.745788510840142	0.693007270148854	0.723016941414359	0.656978746118632	0.622297976995444	0.656286878852885	0.689157686773605	0.699260379730441	0.71015289764827	0.574420724566842	0.647498011917811	0.78426651097586	0.723787789821686	0.631738019857821	0.718666016315792	0.716037922372967	0.736763182411209	0.751015753054954	0.695885540677701	0.665495334539506	0.899359765385341	0.67060683651235	0.822048075385331	0.690663304666075	0.712659239547675	0.674575154552573	0.668351270103217	0.839371533258221	0.799268427081714	0.766142628106086	0.721978288122705	0.631829666430936	0.71373946461082	0.593984627438085	0.806493821461365	0.527013199562963	0.873229905572874	0.679663680415843	0.814260833329473	0.657941554831073	0.744454846159186	0.668864778945788	0.738823632355609	0.752743199806542	0.709897766933515	0.65605073891706	0.755388897566852	0.684939859316388	0.840694655293481	0.733373229925492	0.688922052168447	0.809354674119372	0.698542369122669	0.734739433018802	0.678852309233612	0.751343956051535	0.724954206141499	0.702224453075189	0.762361536396643	0.678353557320312	0.667505492803376	0.395334830128966	0.77501560680289	0.701107157307358	0.564430909896686	0.747786040199645	0.770148355814668	0.657594057488849	0.775120792418808	0.709512360225218	0.744160899376457	0.852666518148225	0.83725445419249	0.696472949676918	0.692543561538734	0.771440571801648	0.733349564177086	0.813803732622318	0.972100147527537	0.731667498191089	0.842670937919959	0.721785146325084	0.811799467017399	0.969984990170132	0.831867665706384	0.849965039289876	0.939859819572739	0.544116662741438	0.736952719927487	0.914218697529467	0.497200279014098	0.765196845844298	0.500411580211838	0.689356627642297	0.718588213757021	0.848007881138421	0.955829204192138	0.736755647076992	0.664299033357533	0.959445776446594	0.393551498296947	0.684784697765694	0.657945250517691	0.861082824950389	1	0.866167219341472	0.590777544726518	0.75775583320043	0.872562425255055	0.952432057585323	0.637627295525836	0.765765413173305	0.626337787053495	0.757387584529567	0.801217437999515	0.834531758731942	0.745428937447824	0.604299461229095	0.744575114664325	0.890441053526203	0.692611623860406	0.771365170609682	0.779393360761101	0.458124713010372	0.832557445146652	0.819031145848322	0.0757145481101563	0.750922929723352	0.806718221031684	0.825764997314512	0.954160395820268	0.413069200918085	0.785519722280443	0.591760125291464	0.642891863669037	0.630740125393966	0.90896977331609	0.642757529853638	0.651802372068083
STX4	0.768676704556065	0.855800112772802	0.746800369450407	0.848311681179869	0.629590542564965	0.741313057408425	0.711762615094777	0.86968563167542	0.791232366753114	0.824161734427734	0.452465379176015	0.613551732230306	0.812717406722468	0.817588148323455	0.572500512557672	0.890263165545775	0.704647203659252	0.784229050880476	0.832179106375356	0.703071179697125	0.870116355967809	0.901599176765458	0.882613101275597	0.774564128262728	0.755751476467032	0.717249198157059	0.590440544660802	0.696541029484555	0.877685569164439	0.893074299377733	0.810282378525508	0.78683881479691	0.795479316384473	0.72930758666635	0.676107079046127	0.824893976752561	0.724863186722404	0.792063692850608	0.609451208400991	0.883727433277792	0.727370023790243	0.792485657380313	0.645603869206258	0.844599606164638	0.771221051939483	0.831886229752434	0.64941161901057	0.662464418204596	0.666838346530596	0.778036856114411	0.754476580528595	0.69628880987043	0.790290227704718	0.711803731610478	0.748307682268906	0.739924128676217	0.783547273601196	0.910311245136249	0.80851864174919	0.759004744585144	0.595996396479228	0.768394902601064	0.302519676375996	0.939635918722248	0.803186919938848	0.45885830003071	0.712584533277077	0.786633678896831	0.718580389185333	0.724369483707062	0.679725369838259	0.730290889530167	0.715718333477441	0.896492061685013	0.760468353488994	0.667813423209905	0.802198408324436	0.840052962895635	0.762095237713064	0.90015867645434	0.780388220632817	0.922562061554533	0.76805252901658	0.557122761460797	0.870237604704149	0.83741230140903	0.922720369592451	0.894431650412481	0.40225687079082	0.704818571422568	0.859123925765698	0.310711624671994	0.775172616001951	0.710721224620793	0.725942306073891	0.69943931101837	0.879716203024062	0.840374223336049	0.707547175264688	0.6355472591683	0.857414206952075	0.223894427213217	0.676014608742927	0.650103567136894	0.901212615243601	0.866167219341472	1	0.430939562413742	0.845125914522821	0.716000709809399	0.836117769708744	0.410435583813248	0.815770883645561	0.671508885881676	0.800692565130925	0.843556800729494	0.868719483049855	0.910535138959829	0.465237180218624	0.548240786775398	0.941867606127446	0.430997493816495	0.777805917000033	0.591032846493786	0.404545082113625	0.635846135019389	0.711069853677209	0.0105959529667089	0.837322012967844	0.870230266919406	0.779122302182663	0.832164412417291	0.331054097383601	0.901969112782541	0.374206883671906	0.410444508629017	0.363818455684655	0.863055342826099	0.427384576043019	0.474576377878998
EDNRB	0.835892099486855	0.744772073139995	0.865102968107792	0.736502674585482	0.942543855754512	0.724236191337366	0.838441414785263	0.548772611783133	0.80677077232501	0.725014216000202	0.938266839352111	0.915414932480195	0.800054634938246	0.794765463028624	0.942100213532382	0.61833169686743	0.872374394800357	0.776919227194942	0.796179471160217	0.856755966489438	0.553418035548509	0.745736742687457	0.497686816059404	0.894454691540632	0.806203444997552	0.875647146177477	0.873075480904126	0.879746787061264	0.699436669624579	0.688643350729968	0.824542761632009	0.824561419903004	0.659766647509723	0.881726008103862	0.742772988271756	0.821106983420515	0.282924523022095	0.829420079000088	0.924054264931228	0.67370590928842	0.806787157036877	0.833333521894535	0.920858700481717	0.736140661771369	0.873146837581385	0.742634228997864	0.912444669375718	0.92546468200312	0.913264460025637	0.851088399067442	0.882765891872579	0.88686919848745	0.838291667949644	0.866858148964251	0.886176303686277	0.829909685227062	0.839292805102142	0.488931552882123	0.756739351886105	0.845163519591494	0.920489468539517	0.710018115591989	0.878817957765504	0.553192787738264	0.762947087567642	0.970382053436217	0.915628564345236	0.843942227462072	0.809673096333224	0.772103251790729	0.92611343007916	0.857465065501939	0.809384242188449	0.612546686758336	0.839481098524802	0.843699457829972	0.453516709978278	0.506656382089754	0.705636328067031	0.588716785950123	0.827312637427252	0.597885379154264	0.780951936167992	0.822801877595356	0.688404622410544	0.793571952297126	0.578839779339875	0.690732880794361	0.880454038327906	0.914985412991022	0.554898818745269	0.897034633107741	0.88042105180864	0.317556726120258	0.871294696855254	0.918681462397694	0.730063937799451	0.450751883713116	0.910640898032783	0.90107775137982	0.729117500088185	0.849429503316473	0.87928392044559	0.812277204629139	0.714117453151568	0.590777544726518	0.430939562413742	1	0.321089517969046	0.190742942531208	0.398033012608851	-0.0983184807761569	0.808289904337293	0.652842749276045	0.675078819825249	0.646617013673084	0.777415450118379	0.595194056643548	0.98766558723232	0.00782681853159383	0.333674003989708	0.0313106606618746	0.86820342239684	0.0515606600941227	0.168456712643325	0.871387511988786	0.25042346823501	-0.453476794490175	0.76728116763854	0.741414178599738	0.866780583023827	0.41117310836488	-0.165447651974688	0.294247646932036	-0.172046307416269	-0.0730484464014894	0.650335162325	0.438361800752807	-0.104140077352795	-0.116912457707997
TFRC	0.591089968406715	0.636835165971925	0.628577006319578	0.599860538229549	0.474422398890397	0.759484692640476	0.633161643246968	0.587544483961184	0.652673335352144	0.67783677242497	0.217929855392506	0.358287803009401	0.751959367386114	0.667286060573503	0.40614034049202	0.70091130838699	0.439237512924595	0.564349944517177	0.657225139572791	0.436278303412257	0.823904082429366	0.766647453663356	0.852869598380352	0.616716970673718	0.590597655011677	0.550985480141659	0.341696995239094	0.555894655422304	0.663966888153706	0.690062517914799	0.609897284849346	0.626877554277035	0.727242739594354	0.615755616703458	0.719307995821662	0.645814842321154	0.707538428885783	0.669003717430282	0.388614938450287	0.701878622300158	0.713919952723934	0.689586801925515	0.429603017084235	0.650504057311868	0.561814070827734	0.644351427045717	0.555297278344881	0.533409085027525	0.591325584885909	0.582827984617624	0.603138442344933	0.502997382721945	0.712475626045778	0.466772955468572	0.572563386954358	0.666993140124422	0.612153817800128	0.734330757169489	0.687312435555842	0.549644664190866	0.396181282546844	0.475371721722752	0.380982142785009	0.802236384082802	0.597926270539914	0.39637691387121	0.522651177595534	0.583369280974627	0.728658244959532	0.619785384382997	0.49176493430415	0.546019342198392	0.720729754769846	0.670507828324399	0.617829936294307	0.487135726822718	0.558371984339072	0.880468378975797	0.800406382192792	0.744500534234467	0.526678654406572	0.852786898492472	0.544074472855114	0.409225550571055	0.720760489507804	0.663003623931559	0.846915444265617	0.755971056010834	0.127056857094159	0.512389967136259	0.875544375074704	0.0650103240939101	0.598153575184342	0.83965873956341	0.57628872840494	0.564820383121367	0.662284402280016	0.770157846983184	0.489378712192178	0.43239088466605	0.696273501930882	0.272465014273339	0.416808014858278	0.382676368276833	0.721998623055061	0.75775583320043	0.845125914522821	0.321089517969046	1	0.7351115347423	0.702626928824162	0.488508034900001	0.646403364485036	0.819323979858291	0.754078381775889	0.869913329579183	0.720974382745502	0.74482332525681	0.379635052200629	0.58957632017801	0.755415317585799	0.512038715163344	0.685516459226366	0.622493996624519	0.416876204904369	0.48108543088235	0.653606407287655	0.107319011050709	0.682697528432383	0.768694766594532	0.593228839116317	0.718595895899206	0.435072578664856	0.684679170165509	0.447747031345591	0.481157075440872	0.587069337244211	0.706612777060676	0.511861800186964	0.56490611997405
LY96	0.336498005633921	0.391783665358179	0.308561855284472	0.359863111015665	0.23905194169414	0.300831156740169	0.286051530148541	0.400310417723276	0.326517764776894	0.374512628925121	0.15994580072153	0.229412233720142	0.483599865625484	0.366612215530223	0.226090867251936	0.407464959592046	0.330602477587488	0.39697975414836	0.398673773564123	0.299512010937072	0.411046034517298	0.62257758367262	0.441418631115068	0.472104111189536	0.318795322658061	0.341717909713601	0.317772349836532	0.281668029832273	0.570413514392787	0.491141853004446	0.40061628395458	0.355101109641435	0.330575600990292	0.344745673992776	0.285986200732514	0.474291272409847	0.4079309497268	0.572129829948336	0.292921553482638	0.552808219323565	0.307367394071526	0.399793816756472	0.259039230945491	0.397194882282147	0.365493600552354	0.354776816280412	0.276014398691806	0.397154621474806	0.313774212582866	0.520841530431769	0.351013640392337	0.2992485704364	0.499768010305164	0.301665902032019	0.353059201840019	0.325216791118639	0.391506130076076	0.47761434693049	0.35800958955279	0.411698049983796	0.295484581561685	0.285224553191675	0.0543919272558647	0.534440093938443	0.325003977552488	0.165845284931675	0.356281432391239	0.412519556238418	0.318944369306736	0.476371227099642	0.30898164786484	0.398866825062516	0.622555028977362	0.579794101837569	0.316391202448585	0.324052070124433	0.606752662035976	0.567375757824195	0.624643864562551	0.825834483453613	0.344584406325849	0.637336341796388	0.350992670012563	0.592968629046434	0.769179927562119	0.519791681864591	0.642964961270796	0.727415620794297	0.144209758938554	0.347862748256861	0.797092192139508	0.127068375695299	0.393276233977576	0.375625301738772	0.304856054703656	0.340963434913978	0.544549878573409	0.920806801378949	0.337552384443636	0.270747727007264	0.738741466831834	0.0952529482899812	0.290529557405719	0.290268536066494	0.586626597825552	0.872562425255055	0.716000709809399	0.190742942531208	0.7351115347423	1	0.926668469803124	0.905715964141891	0.413257860784478	0.400969749758412	0.492895551224703	0.578171394392555	0.526537241107375	0.466922889828107	0.217336995058537	0.958616163916141	0.813868831631332	0.914507696115002	0.419004689227913	0.96388621164092	0.433688185921185	0.540168931161167	0.830582860653376	0.331222265820949	0.425447990919891	0.511556541308606	0.486209009288057	0.92792450668685	0.658749615673665	0.665246263468589	0.884844738514922	0.902113092826726	0.527903597487588	0.821471059434898	0.911564637828922	0.926591249799615
MERTK	0.572162608602962	0.626758342125143	0.523144800499197	0.606203839348299	0.473512768349193	0.447748570910802	0.490403569609516	0.632835551736833	0.549060783936308	0.578970082330498	0.419411130965088	0.49275012951372	0.644242579632068	0.579007647853258	0.456209151022449	0.620758051739933	0.59242924801176	0.639564245428707	0.619818363216424	0.566226823812824	0.553360842945248	0.791052059166555	0.566476234625887	0.679593203905089	0.550995633314389	0.572314707050292	0.571395853690644	0.500827990995609	0.768033768733445	0.700172185649289	0.631712218912368	0.576039894349169	0.498993924513931	0.552747427192001	0.428978490524898	0.690864766091036	0.480539207849326	0.730009496513181	0.53986616403295	0.738946662638106	0.468211993347338	0.59102595350616	0.512363514098317	0.629991553666927	0.605490584362173	0.579206479737259	0.47661570917401	0.601702611105704	0.512974789185781	0.719666299818458	0.580749827667254	0.545247741783555	0.676959190051168	0.551412591930243	0.580421506510345	0.506073352144458	0.605638103273917	0.644951116682854	0.564088369498492	0.645718831723018	0.53438650050521	0.558297642684777	0.171450493624941	0.697045496924405	0.574286867489093	0.3567296985309	0.589518849749778	0.638872221962884	0.472897089103752	0.607445137313448	0.554484343384412	0.612853939658858	0.726092687025503	0.78413301192419	0.537422137559542	0.541442368342628	0.783685249302673	0.604608252450932	0.725399583895163	0.937515148802332	0.594007479228147	0.7517807041659	0.589703059263807	0.741438468903151	0.898681266343139	0.724608476735644	0.763496683959667	0.873739934835673	0.409753222128702	0.582763631421804	0.853069970867247	0.36265613219885	0.622663484830239	0.38006757556101	0.532647280543887	0.556168208541097	0.747015233164237	0.974867768876043	0.583139215779888	0.518172157161221	0.879909945894504	0.205793824784905	0.542626759820126	0.567962101829944	0.781611833381605	0.952432057585323	0.836117769708744	0.398033012608851	0.702626928824162	0.926668469803124	1	0.752501028624048	0.633499986256358	0.455534565497028	0.618966015513033	0.655495968677682	0.720008358980042	0.649059386079	0.406881795043206	0.834674898209515	0.914999242061821	0.784452897145061	0.609403207669053	0.859994897296068	0.422524348008422	0.704702292313764	0.817378184450926	0.140965445612761	0.635063699209773	0.688737233622679	0.696737276325062	0.976144001524788	0.452320937671449	0.768838254741986	0.710536135935693	0.758676981990161	0.510478825203111	0.903032953093985	0.754537190196633	0.757653032713963
CD74	-0.0508463066492493	0.00342330821847472	-0.0767508238849821	-0.0258389606504995	-0.114382370885462	-0.0661906951224127	-0.0838514320093915	0.038623645030277	-0.060831755295812	-0.0132129959785053	-0.120469358206005	-0.109732061355482	0.105898206940853	-0.0264666420371128	-0.119905009389523	0.0244844250209648	-0.0273562337193418	0.0292392798655344	0.0131588824269834	-0.060784588844849	0.0303069158141872	0.278039574583653	0.0759313483775914	0.118239306306334	-0.063484252159569	-0.0294540113027223	-0.000653299513828015	-0.0918922601077654	0.221171264318031	0.116070844716724	0.0177562292857305	-0.0365248706127622	-0.0570495444297	-0.0323190151801946	-0.0630708069593868	0.102155552646201	0.10419857274212	0.242718723953466	-0.04674964281766	0.197990967741469	-0.0670655385936672	0.017046992471735	-0.100440816101905	0.01301128280901	-0.00741829649971475	-0.0410339615707741	-0.0915600009191129	0.0654720647744375	-0.044893125969058	0.185205283081706	-0.025228015153586	-0.0759071335135695	0.144847301292136	-0.066464205868026	-0.0206845147795552	-0.0589501408454944	0.0203444883866575	0.132795779496054	-0.0359637764926032	0.0533856453064595	-0.0383597481750743	-0.0561387751949233	-0.221780381304921	0.165746489414933	-0.056042386555706	-0.136471841663915	1.29833248258956e-05	0.0344402922906247	-0.0485923406694728	0.151649941720213	-0.046398046674423	0.038773584019614	0.349773921331234	0.25315921482649	-0.072265158416782	0.0157343329339016	0.331122705646282	0.248415971694558	0.345119154705279	0.561532593231251	-0.028795647219821	0.283418472987306	0.0134074594539884	0.378741842151382	0.48516720318598	0.158062012784348	0.307082713212974	0.427335370237989	-0.114869976818392	-0.00625295813191688	0.529662743301985	-0.115589222779966	0.0227775301036495	0.0848280328139479	-0.0799196808932779	-0.0229267785478816	0.197182968577007	0.723048012550661	-0.0211141021588304	-0.0806121894469709	0.453765033489635	-0.0924509755602453	-0.0662291088871971	-0.0443377348140858	0.232481263566161	0.637627295525836	0.410435583813248	-0.0983184807761569	0.488508034900001	0.905715964141891	0.752501028624048	1	0.0337321985418212	0.107029315717669	0.141361247522371	0.237998867108071	0.153782129701753	0.07642893648591	-0.0845438700516284	0.959307561676757	0.586000539892001	0.982675898314754	0.0453561916356413	0.965521477068283	0.391038569841102	0.273169078869565	0.705633749780958	0.526267182533778	0.0363321187025426	0.138302241602074	0.130757077513823	0.752083240181873	0.658828183636901	0.399270867377273	0.983672645380558	0.993315739524009	0.377319454128628	0.586912239498876	0.996220068344518	0.982058135850236
NT5E	0.980290749645066	0.97846816267265	0.968393110500502	0.966017246069922	0.928815050519254	0.886499390060065	0.921760363373544	0.885828413436319	0.96832096502166	0.968456989831305	0.798742549192153	0.902549137796178	0.951403101435269	0.968200620370698	0.901870219583823	0.950726814561014	0.945042920406825	0.95462885007352	0.974197206462835	0.941489608786748	0.875276023376897	0.944527559941067	0.862439811209875	0.964137574781131	0.979497794622007	0.959332237144385	0.867033488246727	0.929726992476425	0.931450740066413	0.969259504976373	0.989894697553392	0.981374590470192	0.904302596750816	0.95995883560135	0.86338619031951	0.977079352358543	0.683630663752705	0.923561925391325	0.913278194554783	0.927273086389607	0.919650711710883	0.96741871802264	0.933238025987171	0.976821803113732	0.974874870849301	0.981863826555737	0.923786849018955	0.925558911341179	0.930972605190824	0.92196451968127	0.974563220129469	0.965719884965476	0.960426570780808	0.949545115491398	0.958842970097883	0.938296749517532	0.957298193868761	0.863816807801087	0.975098047127156	0.954161188746933	0.902174246829273	0.901035523403772	0.677089800023478	0.911624537918742	0.973779239529432	0.801704981642306	0.96015503853659	0.981008212555199	0.909495544157026	0.852103280435744	0.942521827685529	0.93366883851802	0.827903783335637	0.904027045263625	0.972855527359654	0.851037468532091	0.739392978302243	0.756786358765584	0.802389179223893	0.812211534575928	0.965534334248677	0.905231328613967	0.907179465370172	0.736375168732593	0.863393636642127	0.965144752157742	0.883547247158137	0.880141045703925	0.749209719835492	0.945569177589041	0.806414324236373	0.682468918216475	0.971446684176427	0.605143094737738	0.974673344361448	0.935659105440223	0.941552559530696	0.670819136356781	0.959643239993875	0.916380937278746	0.866838769113303	0.528817459585301	0.921590118659608	0.899535535122958	0.958352464139519	0.765765413173305	0.815770883645561	0.808289904337293	0.646403364485036	0.413257860784478	0.633499986256358	0.0337321985418212	1	0.728665873359454	0.897734877891429	0.86304222229044	0.981325028967462	0.930754297084512	0.817568043992522	0.19925729455252	0.709583759252872	0.109231567242372	0.971576231485952	0.239126454055861	0.248346437649548	0.825112318333538	0.487892313377288	-0.378237103163973	0.959904311062494	0.957656391838583	0.964858621034876	0.626699911434604	-0.0039291589201423	0.704501633187099	-0.0264881284666301	0.0464627358066606	0.512128634351195	0.708700724282984	0.0480875747615402	0.0722861770950838
SCARB1	0.730077871232271	0.711842273675834	0.821202906754951	0.674552534618325	0.745288269686708	0.924965961298263	0.826173970963116	0.550977025443987	0.814157190269092	0.746762111870738	0.52310860362091	0.607395914299345	0.842997669077133	0.802179443495652	0.66576533439364	0.697215427762746	0.589147074699947	0.616718588327061	0.768764291911441	0.606278412882895	0.840110330512823	0.77804289784909	0.817418516229745	0.761084630470795	0.703258678068279	0.703135890361624	0.488786380266432	0.784130705119252	0.640925043860303	0.668012295081055	0.71183568027684	0.761601782544818	0.805749279615554	0.786604293782659	0.881061371455943	0.725426504889896	0.502895119485047	0.734823494552347	0.584543851667999	0.677801693507881	0.894113129715838	0.823246748850218	0.649646447056694	0.700984439247231	0.722442510114145	0.726058281003889	0.792319347613382	0.72012682314797	0.805335398487264	0.689471515946593	0.778425964308965	0.667431944591994	0.791790359307271	0.639699038296866	0.763247369432369	0.831590421681794	0.765604529005643	0.65920028196788	0.780416720077419	0.664396706147771	0.588023837038006	0.608142147240522	0.766209363508203	0.733678692358063	0.702076841336731	0.759963777690914	0.708059219555199	0.682664463322343	0.923488302220119	0.70705421002738	0.708105402267666	0.685996989063999	0.790375182871187	0.60702269533434	0.785684235393888	0.700618854597305	0.391281296094757	0.827964203854904	0.820366430985142	0.611198143115148	0.667059070514581	0.764961010193667	0.681859814755274	0.46486172536793	0.648397636655827	0.711105108053241	0.759202467876874	0.707529769911782	0.380270077800236	0.718518701795125	0.728741378903215	0.343481742549607	0.750404039725611	0.792644784260643	0.746444141839549	0.779775007040717	0.703902019640792	0.551977335130964	0.668611537550122	0.609544484642273	0.671074902195043	0.671915520062257	0.600089258118893	0.499571117727899	0.688755228703509	0.626337787053495	0.671508885881676	0.652842749276045	0.819323979858291	0.400969749758412	0.455534565497028	0.107029315717669	0.728665873359454	1	0.739662222893477	0.862403202161619	0.761236944205088	0.704928908080993	0.709137874511327	0.206355105028356	0.507441820666914	0.197365508530403	0.837368174187014	0.266126130267287	0.365075874106487	0.583421587734037	0.389152638925912	-0.136806079818169	0.771457085014597	0.81072929448697	0.684677474996853	0.495090202467823	0.114533787895585	0.455860747290013	0.0446180955386701	0.116506219876863	0.685874366108966	0.486377364948279	0.119847122812951	0.161535022699331
