""	TLR2	CD74	TLR1	ITGB2	SORL1	ACTR2	PLXNB2	TREM1	KCNQ1	ITGB1	KCNQ3	TLR4	ENG	CD163	VSIR	PILRA	PLAUR	PTPRC	APLP2	CD46	ITGAM	HAVCR2	ADCY7	SIRPA	RHBDF2	SIGLEC10	C5AR1	TGFBR2	LAMP1	CXCR4	TREM2	FPR1	CSF2RA	SELL	TLR7	LRP10	NCSTN	ADORA3	ADGRG5	LILRB1	NRP2	TSPAN15	CD93	CSF3R	ADRB2	NCL	ITGA4	P2RY12	INSR	RPSA	LILRB2	STX4	AXL	RXRA	NRP1	EPHB6	ABCA1	LRP1	PECAM1	GPNMB	CD81	ITGAV	CMKLR1	CD69	TSPAN14	TNFRSF14	ITGA5	ITGB5	ITGA6	SORT1	LILRA1	PLXNA1	FAS	BMPR2	CD47	CD44	IL6R	MERTK	ACVR1B	STAB1	NOTCH2	ERAP1	RACK1	NOTCH1	CCRL2	CD33	DIP2A	CD63	STX3	MILR1	TNFRSF1B	TNFRSF21	LRP8	SCARB1	UNC5B	LILRA4	PLD2	TLR6	JMJD6	TRADD	CD226	PTPRA	MCFD2	AMFR	ATP5F1B	RYR1	APP	CD99L2	IGF2R	CLEC2D	ANTXR1	TNFRSF1A	PTPRZ1	CCR5	CADM1	TFRC	SDC3	SMAP1	EGFR	TMIGD3	CD4	CANX	SLC16A1	PTGER4	C3AR1	ITGAX	CCR1	C1QBP
PLXNA1	0.789788346300991	0.843886580274839	0.730406270052733	0.720314097651113	0.886738998203045	0.767916986983233	0.808645408992923	0.566923207625018	0.747631745425494	0.704797871121357	0.851776958301984	0.740367559336645	0.643093641386019	0.52186010043198	0.85158327364336	0.754581785475362	0.452433240667141	0.826599018540976	0.642727186134606	0.839658764772036	0.759146580795204	0.789940511275015	0.876524814197678	0.786506265911274	0.85460657800521	0.804995953921604	0.701872455895516	0.823145294771436	0.705337504082364	0.723490089097999	0.727255725555172	0.773923110105828	0.861322796384942	0.696740161731938	0.861664746863026	0.775991678731076	0.806632417782116	0.802385606478846	0.521972660026062	0.739223978273041	0.623099799924246	0.689873122723141	0.618025227314681	0.88109684308679	0.730054181174876	0.790226404306205	0.551950349833491	0.726308747783458	0.704275570653449	0.761619318748795	0.701837960408778	0.807857784259192	0.862712725803091	0.658766280583934	0.455366228762602	0.586134386338748	0.446608592397818	0.763173473777092	0.835061974028204	0.0907527988436062	0.817980837818069	0.780386551801817	0.827653484373988	0.699126612917302	0.885947363365948	0.6176128622914	0.65465439505505	0.643004347143559	0.750097085007582	0.857103248520562	0.796642708213881	1	0.686239298976133	0.859920395504209	0.828764868342882	0.172038603438784	0.65207535662883	0.758020407652942	0.718663784137924	0.615219647878833	0.784791756806322	0.758695989824957	0.790823448580384	0.811988223206286	0.635082430025853	0.78386795237077	0.82512146938284	0.627220111412883	0.718632802309164	0.753321565570447	0.644255023799612	0.673198831154423	0.72715677986921	0.77721012142647	0.827319458900552	0.478079874938792	0.736597526770258	0.870144335540605	0.759006320604057	0.672079183577889	0.710995612880411	0.77156260675308	0.768943055638295	0.73213724229354	0.8040638220969	0.821594668793074	0.680043809863055	0.734142018365065	0.70713196068687	0.769187134278701	0.778634324426545	0.808355513200599	0.600319681046244	0.589126155998783	0.724617815621965	0.712404891293833	0.690015280313919	0.723020442087589	0.62904251062188	0.517566322708288	0.825714809089237	0.716289720541339	0.661992793352212	0.690859362140062	0.811347864034132	0.786800784227048	0.642807064529416	0.755361044356606
FAS	0.829721477810083	0.778789846889801	0.814131098849872	0.844747430505368	0.765014476286097	0.865735968607849	0.765245389160004	0.73707012385544	0.832825206549442	0.787846674670852	0.809058112285995	0.797887171502348	0.841719883798452	0.755750720610199	0.789304401117336	0.769166850019604	0.645984935326036	0.846070009857842	0.804381815173263	0.818989054066877	0.794152033776749	0.836848249790122	0.768858086841097	0.846049041982639	0.822012053001766	0.818568588181446	0.72848664094055	0.850188602866033	0.813437737102124	0.46805404826415	0.811601776915424	0.862448454940068	0.733226579866955	0.594426547648262	0.79328849160409	0.791416048354295	0.834132137482272	0.722420423333056	0.202353804052314	0.815805671489742	0.656722659604902	0.816558304416091	0.809122236510659	0.753718915382882	0.721049914899425	0.84738224235596	0.772582786070728	0.671615355096251	0.545675104632364	0.828714758282154	0.796745206195106	0.801578396324585	0.698401751980788	0.747389420639625	0.694506608305855	0.602334831909133	0.529653726010282	0.832245794039383	0.721724238099976	0.246270197683486	0.839561512927098	0.854024932538375	0.752504287225104	0.630653240462184	0.79352608446211	0.602184002500514	0.777199337104611	0.762276513651191	0.778451308766053	0.822802396622369	0.715118432595068	0.686239298976133	1	0.789089148824551	0.7873083508573	0.371149704712156	0.709998346406121	0.821798257890724	0.836415540659217	0.831562064543661	0.717122091312855	0.760963493485246	0.803019158187374	0.678872206365402	0.679167138140908	0.772614695501116	0.700380787097458	0.776778380903539	0.688781743426085	0.716620799051104	0.793511005974281	0.691087025209214	0.727842474222196	0.716692088391604	0.766944817835305	0.556740993114915	0.730657217438144	0.721738795662753	0.788587841633884	0.733127651024686	0.813953371452948	0.792716187284253	0.815611769000583	0.756037320863628	0.844664376231276	0.626105265251503	0.644025785188033	0.751321396112426	0.777117733671175	0.590431597361241	0.748703653812219	0.819951303540855	0.578114536329957	0.60105420887805	0.778747077358563	0.808484572382974	0.71507529238745	0.763026134453832	0.589841312876515	0.785971319798699	0.832219754230396	0.814108837846222	0.697342848342359	0.78493780207519	0.845888213131448	0.790889012601041	0.74802860150972	0.825089818110587
BMPR2	0.84245236381914	0.868244818442944	0.801132478662607	0.840213373955512	0.907914730114188	0.859475827444219	0.92528361069548	0.676509601837628	0.848377902011466	0.856127459129128	0.905489881387443	0.82370859086578	0.816541305485122	0.663326629804559	0.90199834347589	0.789356546289524	0.555880871663168	0.881664208399783	0.797632233113627	0.930013661006321	0.850816172008483	0.863258224222989	0.898501313324987	0.879710436243297	0.918061839188963	0.851279262897963	0.755305883346372	0.907006611456798	0.835060316747846	0.639024522101019	0.805407689992037	0.842110434228639	0.881409531919822	0.719135153410681	0.883825731717311	0.919646843170439	0.91986356263855	0.806311740997749	0.476825910658331	0.782224250080649	0.714892953013888	0.772165603423144	0.774338024870679	0.888988784665919	0.794199473260341	0.899553692703855	0.701184546387659	0.705174192356815	0.842355080658683	0.86559924046676	0.764735084830653	0.851430590013505	0.858793591743921	0.75481210933563	0.634555361476659	0.639634391976904	0.54055661226853	0.910045878429808	0.945581001505336	0.199453846207746	0.900105121921689	0.914183279472584	0.897328843281663	0.690331338370193	0.946018444460137	0.699339858017568	0.790489348511704	0.776527418312438	0.900504204585062	0.967523783380605	0.811911552461554	0.859920395504209	0.789089148824551	1	0.938832418242564	0.300108592510892	0.801609248815293	0.845938871408627	0.875992928644737	0.769768647671266	0.913468590082802	0.891625091689225	0.879152995942263	0.909595013100507	0.689869177311815	0.826151146598663	0.896458219739997	0.798256649465901	0.815993002042956	0.760568416541502	0.767844493671823	0.836440632978866	0.881426737934253	0.861464593222027	0.922235055074334	0.548637872591547	0.795676701885874	0.868155371731023	0.797688664447663	0.768531995780129	0.850058553322387	0.933239089569871	0.872116212137673	0.865382876174633	0.922694642674066	0.834494616508708	0.877430109430756	0.856009147222137	0.85716157855038	0.84211059022519	0.926826159207691	0.900129705342185	0.806282493401467	0.601729318603091	0.874781430695125	0.874170008940257	0.868409827315042	0.858539585931595	0.824750523320468	0.658010137148766	0.910781105761994	0.856077670659774	0.876405181903957	0.758873891838198	0.848068269761067	0.877533494599101	0.708703003254009	0.863345831579567
CD47	0.846944085633309	0.877082924677884	0.863643651674244	0.874730644451693	0.878788516653657	0.896528818427221	0.934873535569773	0.667541082617625	0.879537546215986	0.863825417754602	0.90221965629699	0.852115320061108	0.855933966173964	0.734328692910916	0.908110206337297	0.799422620145456	0.550573970254631	0.902745478459378	0.843192146067556	0.934417925134255	0.881927687323392	0.887273160792987	0.90050216417568	0.888099893611848	0.915252024078485	0.868494487403219	0.723201160861032	0.922076809930211	0.85411649802971	0.576858314166683	0.814122174481111	0.869399830196785	0.854886374359137	0.736705359199418	0.880965734989928	0.933650193653969	0.919103587413216	0.819546510166825	0.489268012868181	0.816518350851657	0.68370752222373	0.783445926927682	0.823546068531619	0.853713075507157	0.803714528767656	0.929060931095345	0.769753996822988	0.688195468993683	0.80240924606495	0.910780360583747	0.811205507496465	0.817878653287587	0.815815987860562	0.769484758924834	0.703351318181917	0.683408918016179	0.54803486333806	0.918259031534059	0.914878939318439	0.229875627358592	0.914814484440938	0.908035479261506	0.878020167708669	0.627185531189774	0.917155681532078	0.710203473934218	0.79082410082351	0.823955258057233	0.912615746610884	0.932884355142549	0.827588857526981	0.828764868342882	0.7873083508573	0.938832418242564	1	0.352164797420138	0.810236407831281	0.860209753044033	0.877823606624417	0.817476840274665	0.880288945149688	0.898707238875158	0.912043973876147	0.849810308902855	0.653517735209044	0.852880624239578	0.848428821584548	0.829656388739963	0.778838229211858	0.745651114640428	0.796388096760584	0.804035511115253	0.87672910598089	0.81145322882112	0.90436637907459	0.548183719010196	0.806790901608869	0.834731542918484	0.778266343782153	0.794382583999489	0.875675561971511	0.925952475597494	0.880715838160281	0.881280729350629	0.943086808883527	0.81312892272288	0.834871071694279	0.887928825573727	0.843913673045751	0.822259981733716	0.884204902101889	0.930235985834549	0.771436709670267	0.633730634926915	0.878141333404985	0.867663225804242	0.836552649867318	0.871011149117168	0.790735650612742	0.701452187064358	0.916263727574203	0.890614338594283	0.853766712835671	0.766286047220611	0.868715249243989	0.834539769304449	0.76272904713711	0.918854280990158
CD44	0.465223526278634	0.198267049109652	0.377324846856353	0.548161031169774	0.0993183508214841	0.434078852466001	0.343416397492541	0.687993448830771	0.379463605285245	0.680285874285562	0.277975191559948	0.406924050064841	0.521454961508797	0.640596432255593	0.222666381131422	0.583511914955025	0.727652362104608	0.336701850983255	0.675706502953724	0.430054330545811	0.430291899512915	0.370497173676196	0.186855830284351	0.443591003068652	0.275268400911638	0.211746470869507	0.543010522298955	0.389620007332003	0.656093991557294	0.0374066481144049	0.273358990221376	0.389820147314037	0.119878811827622	0.0134713431996048	0.156016897974277	0.464259492917674	0.413419578110302	0.0536008486497915	-0.183696686786007	0.306497844129846	0.502949687971004	0.302303408911897	0.628400824161947	0.13571905215046	0.396237024884944	0.436783220147391	0.636018400982687	-0.103073594299537	0.231691333743206	0.47909658806309	0.477124535482589	0.359046854937318	0.0639946385332066	0.724725171461519	0.761018768462256	0.0561756502938164	0.863168630943932	0.525060260607975	0.272111426613506	0.909041599968159	0.268972480554501	0.398230669883975	0.165635901167555	0.0817314680625208	0.231772414711845	0.735757850465769	0.672895503852611	0.554754388909413	0.459982164625339	0.263159002553519	0.157866764136133	0.172038603438784	0.371149704712156	0.300108592510892	0.352164797420138	1	0.728565830663018	0.328894321449788	0.50076792492667	0.542578908822312	0.489724937927936	0.355722112556628	0.43490115725139	0.246676555508253	0.479679231393242	0.208472892249556	0.265405826042039	0.709917325370293	0.386110822592624	0.0699225005321977	0.711686161012559	0.587056969644205	0.258125959131625	0.379167283091871	0.192839572021576	0.0658229920079753	0.391085916802	0.0841979010988303	0.503277642460293	0.540198678611731	0.359522245448263	0.453494767685688	0.576308031498109	0.495707688654681	0.42293746559091	0.0777916107007736	0.406463755378665	0.355659934698328	0.677454486260215	0.166493269675651	0.369095342129016	0.344750749801327	0.423927337721168	0.478915829750129	0.534333199604474	0.571757207682148	0.508206221920335	0.660138412440735	0.364536767304402	0.490216402235509	0.348314047576918	0.644981321612885	0.441510563588663	0.554640457636957	0.350997660279174	0.481232119420971	0.684192542761699	0.343215685965409
IL6R	0.835024131478482	0.703635976460045	0.758281152141461	0.87119568186642	0.67907853206843	0.816880563816911	0.804134007421409	0.81213136180519	0.784081467081423	0.928418823177627	0.780221505838367	0.759476342848852	0.820666154256028	0.792868938536467	0.73690934057809	0.86814847340411	0.7634395212715	0.784797088040631	0.900036235198159	0.838654099100776	0.842494849822818	0.794745815947796	0.715428310500186	0.842525530159623	0.775542778911884	0.685999915239097	0.804009663578941	0.827066593872029	0.921165512114169	0.452832137136969	0.705124625153026	0.777509895457958	0.685321766003127	0.471447088747111	0.693135822572322	0.862484629911909	0.824009215674617	0.595344391948725	0.269725515991608	0.683257559357278	0.755394913068211	0.70741436976275	0.832533793164799	0.678664218371503	0.805934639514781	0.838296689256287	0.819813422796089	0.444281656857125	0.634733379310444	0.838129910162025	0.749363898173714	0.770953685435486	0.630254563070165	0.886102662732875	0.842085915778761	0.479438043802653	0.843327067896061	0.894007317056542	0.74370553077079	0.643462109008032	0.756434754723254	0.81327373447246	0.701073814035619	0.511330096134753	0.772271130980721	0.885802964808735	0.906413577256753	0.834061446478435	0.83663983593389	0.792259909612562	0.624372293514934	0.65207535662883	0.709998346406121	0.801609248815293	0.810236407831281	0.728565830663018	1	0.742223637298093	0.846235485841926	0.807826588693669	0.847148652471951	0.788110450845706	0.832732853045588	0.702821595923746	0.693132192696692	0.681127046939887	0.753301546868236	0.909671631636411	0.750461883424151	0.577987322414669	0.916221123892484	0.853386779289265	0.709212541343927	0.770569812070747	0.722675534689607	0.417296257353608	0.782184307930821	0.641362110190917	0.80759052381145	0.820753905919497	0.770846147232911	0.860607783386685	0.897980850982791	0.843997638416027	0.836052430141395	0.622601011522683	0.762427769406423	0.784257917564907	0.914651415761904	0.659589414035772	0.786230866486998	0.80353946718232	0.736127384237386	0.662929571577151	0.874336313423242	0.879130974188052	0.822182309646406	0.929299366816182	0.711645008536065	0.717764690215013	0.819005126039726	0.920795686602449	0.795153209361136	0.821865510064226	0.751733842006257	0.87194770867247	0.830022633530919	0.767611222213341
MERTK	0.867330010767558	0.87406378641577	0.913805961878739	0.915554171330614	0.82068902272115	0.926260966309018	0.85698747472356	0.694070183791428	0.889211599999186	0.821657171032085	0.868736393336261	0.853213043979818	0.889398571102195	0.8271646596542	0.891363382505913	0.820341330225513	0.585916318079258	0.924445304469154	0.867964272231255	0.905727780780605	0.851737745449535	0.933371707360239	0.854061891485569	0.895832710596657	0.921144732904929	0.945337707786494	0.746050624164325	0.929544702540654	0.871754822861348	0.485388050046823	0.895084817383024	0.937060329757812	0.811084696321531	0.721342836022473	0.890444737725191	0.911922119536641	0.888186009839545	0.821447687609576	0.330287224133347	0.90919072406437	0.6909136397809	0.835282571075956	0.856073107143843	0.818469322413097	0.766108592315523	0.905370629239375	0.787935399275517	0.71363130178239	0.617328421705949	0.893210371042714	0.891803713298641	0.850535495621923	0.738486780317592	0.755096140619634	0.734686196894645	0.68556971721825	0.567211917040641	0.895896996838655	0.815507692505394	0.247528237793915	0.922614567513294	0.956210917338588	0.902272832896013	0.627112584364006	0.869604716072659	0.702718917552072	0.744806714717731	0.801681238901452	0.899683779007879	0.876311537732709	0.755393379787307	0.758020407652942	0.821798257890724	0.845938871408627	0.860209753044033	0.328894321449788	0.742223637298093	1	0.833540738199175	0.904487398144647	0.796026779580469	0.892063517471581	0.871041750675467	0.760980804107558	0.674269392926504	0.855913900629936	0.772572559073148	0.830357408114307	0.7622952382079	0.762441681444711	0.824071747753386	0.724896228011162	0.776612108436585	0.865595648144188	0.847199735070964	0.61628679105763	0.779383118881655	0.767410044995051	0.838645068094079	0.845574306933869	0.910502053146867	0.846833469799971	0.862647653608881	0.832674154251946	0.906316508924448	0.722108907032535	0.697498537284598	0.839232014470182	0.823374482457151	0.671168297145524	0.81324064203532	0.930818307541852	0.60424697496172	0.644730430353311	0.851495301110404	0.886939914122363	0.754326092632865	0.809403329852039	0.617454266382976	0.837265466848925	0.925841381366967	0.871544224964343	0.724848045225792	0.817137507910658	0.929350981332388	0.827687393445344	0.835677921690482	0.889954850581392
ACVR1B	0.8590390714955	0.794786582601582	0.835341806950073	0.909077719924604	0.78991508994588	0.893376898599761	0.87377046644208	0.766556193698187	0.85166744031031	0.896379972779068	0.844637308760038	0.830792574700471	0.898159390822004	0.795999695849258	0.823338358339149	0.823505267055831	0.638378871225499	0.868235858660672	0.890472505127759	0.87651476081289	0.886968225524664	0.877732402409703	0.802263161433752	0.908796336461065	0.855174707443654	0.798998391190677	0.737214817654892	0.900018480734248	0.899128674907842	0.463869109980471	0.840590456323339	0.866676677309374	0.774622387430903	0.627941504731777	0.808767792275464	0.890537145574597	0.898013749824446	0.7377194499589	0.303160045071029	0.805672178262725	0.688073415973546	0.820214572643058	0.856827529241996	0.77510268855981	0.76968965390435	0.911145316836566	0.835266970478766	0.627485596008731	0.669798582761053	0.892970527794322	0.786752466847966	0.800946048104552	0.725093124569618	0.812111912060292	0.803187644594085	0.618500341503752	0.645730958303581	0.917209541025922	0.815160376072956	0.402917919584211	0.871565127813858	0.894275021476756	0.797756236410663	0.548020058024867	0.834258283334832	0.740830042089671	0.849561664478928	0.824953417528907	0.873063979153239	0.882254606702494	0.729778778622578	0.718663784137924	0.836415540659217	0.875992928644737	0.877823606624417	0.50076792492667	0.846235485841926	0.833540738199175	1	0.861096411660886	0.83116794209548	0.848778085091518	0.8780874197215	0.761644374745536	0.664449837057445	0.809751496558482	0.774045741608565	0.88314371241321	0.791103838038769	0.714438980725522	0.867030904265074	0.793895947541222	0.824528003945334	0.789125202453694	0.826109326247989	0.587621075520764	0.747254087131566	0.746938378242522	0.782368342064741	0.829377877719337	0.857713800990375	0.88314475176238	0.891574382528748	0.86377073087571	0.908802247186647	0.678118549290181	0.772738063325983	0.847111908709005	0.883855091715499	0.702320199770766	0.815287720689949	0.885772361182206	0.713572117874784	0.6195814577869	0.884330335951773	0.878094801107186	0.806646056566446	0.884906883406236	0.717042867084096	0.794484875670389	0.882584365945977	0.912277498668352	0.819089350479491	0.792299132302556	0.839913933879164	0.853688919209643	0.796721842308907	0.87286942096621
STAB1	0.848736865207179	0.776884021613517	0.897959606056211	0.950056576765322	0.683884562706376	0.927080454295211	0.79089207734557	0.782212306435452	0.87306780841664	0.876827520052697	0.796478687912557	0.813940357726476	0.962717886672452	0.954368476525103	0.785266329826697	0.803405057019702	0.691256423833968	0.869799379660973	0.955858111917786	0.85767934134361	0.846031832307103	0.89708537444619	0.740060744990387	0.883124842375583	0.832849203956416	0.848748613162359	0.744734210769845	0.889332698931223	0.914412038067412	0.335057244934979	0.840464061205206	0.911568061453228	0.666185557599799	0.567499586275165	0.777428376569374	0.874427880568251	0.865271791364469	0.692643885625108	0.166732833789236	0.872147398885602	0.705036242922149	0.842459364519176	0.94164364452026	0.68212145851841	0.744362837683753	0.903799164222019	0.929609272003094	0.557087564489589	0.535421322684545	0.903585036722137	0.88466750148353	0.789652369510121	0.593284817494214	0.828042816904727	0.904454061067558	0.579414278775404	0.666742479945926	0.905952338112936	0.712701759840075	0.430088658795251	0.850192217657315	0.922159862965454	0.750902372210149	0.51655582217373	0.75340498562551	0.735585034982027	0.846097169972086	0.854905540936061	0.883176955266447	0.789568121811274	0.66390315501817	0.615219647878833	0.831562064543661	0.769768647671266	0.817476840274665	0.542578908822312	0.807826588693669	0.904487398144647	0.861096411660886	1	0.748552243659343	0.836388943164549	0.846957992640127	0.673812308870067	0.647426524117458	0.785360761214273	0.680357925458769	0.913247998005407	0.73337373256431	0.641947111117206	0.90873008346759	0.754298210160075	0.738391369543871	0.766333005312249	0.748527958318293	0.518793112696544	0.733219545834523	0.642375026282178	0.833535040025221	0.852594697463222	0.898348153862823	0.835479076746576	0.877342037331583	0.83940277431994	0.89890352760944	0.57317244900348	0.679511236982319	0.816674178608342	0.864997611195278	0.561969075316401	0.773292996740832	0.878546765881863	0.616242183517057	0.676045646437626	0.852059587604746	0.918561010916403	0.766655496610698	0.853444819682814	0.611451485023738	0.892198769397486	0.875172811169334	0.926271560730554	0.757235284389539	0.850429911562737	0.877883191590872	0.794897610361822	0.889280306563658	0.882094753832677
NOTCH2	0.77811655738988	0.759690654497163	0.735250911221596	0.811492826251674	0.767581916244085	0.792649032293552	0.874170949447919	0.698879892327708	0.802348058587564	0.882592339418139	0.808988151237421	0.764551824828594	0.780320698771082	0.684538841564799	0.809111064182942	0.788163407106105	0.606297176541896	0.791822498516113	0.819346722023777	0.902156683140607	0.786674104660368	0.777270384329566	0.789366049597081	0.80814272636769	0.814300487084751	0.754829822396148	0.73765838714659	0.832892386618702	0.85487948210399	0.547528554771057	0.697469576288204	0.758321392293163	0.748469572950762	0.61394382488392	0.774666527915666	0.909284277213279	0.88504889370944	0.663403899525738	0.322562276244752	0.695049835619999	0.709651419418102	0.683524825774523	0.788393110277032	0.754628535842597	0.742149343259448	0.843351514865963	0.701597945997149	0.53441906448203	0.834467860387002	0.827644023945203	0.748888109008834	0.778416504668776	0.720254685150349	0.790460393917225	0.693112601922971	0.534907760936955	0.670963644420685	0.895917591959317	0.89868193351173	0.38995311169394	0.802352241239951	0.864535779592982	0.813491032079663	0.569188065895631	0.865638686539471	0.783125908146281	0.801639379221172	0.785104172572802	0.894177347488296	0.872178138577779	0.711891916385463	0.784791756806322	0.717122091312855	0.913468590082802	0.880288945149688	0.489724937927936	0.847148652471951	0.796026779580469	0.83116794209548	0.748552243659343	1	0.841208130466578	0.833808196411274	0.894137277627751	0.672472104296383	0.712561820203437	0.832433754316148	0.848280681340196	0.757098354345829	0.605201685849974	0.777973845379115	0.901076399485783	0.802083367007399	0.858037566425803	0.820952721765341	0.464993004455728	0.739252301758376	0.711213793665696	0.766963899956938	0.75993610157304	0.78670011704894	0.934991586688463	0.875243572034096	0.886904512238073	0.876221586608947	0.758681261302378	0.907515665414725	0.811241508791233	0.891545778741071	0.787761519783078	0.907400484112353	0.8360952978087	0.870720621182931	0.560825626540059	0.886518157246991	0.870989363891752	0.923527753127944	0.885213012526217	0.869903888442987	0.618955367458171	0.830310876321368	0.873250452675722	0.875063498774052	0.741741930895437	0.770699282649597	0.831500507231512	0.748490967001739	0.792463027152263
ERAP1	0.838051023535798	0.893177599150772	0.889615023785998	0.886581907063775	0.851994971426833	0.893024880773386	0.89909476575563	0.637056205574794	0.866465972365852	0.821451100426528	0.877654360780777	0.826036889949943	0.84038033193301	0.763127499107329	0.917867323934748	0.808758154415241	0.513483677220714	0.90821664464127	0.848189817599163	0.911885928276197	0.845186694040052	0.902884017933294	0.877676476680892	0.874453132868433	0.922247163477478	0.909773807756529	0.705738218021377	0.920268631138216	0.846946118154471	0.525863496109885	0.826050884216033	0.878915877158961	0.821587267920401	0.774728341505226	0.881929453874238	0.913256289719293	0.880682797111926	0.847462856516126	0.441690612137675	0.856772354197871	0.637307942622347	0.779935632046578	0.829881166700474	0.844054610190525	0.761751349266068	0.909517696392622	0.761499484475768	0.691531255943308	0.701724119985572	0.915032360971251	0.847380119695569	0.798576385868844	0.787670631722778	0.789022391319617	0.692640365857263	0.767499425923276	0.538215492475118	0.886682439891016	0.867017054584297	0.236464233303023	0.913748408544211	0.915576167962602	0.886352056217667	0.593150985994429	0.888413010667276	0.728696582704009	0.741198857659483	0.768533530439091	0.905492186864128	0.885058362548584	0.805087663843653	0.758695989824957	0.760963493485246	0.891625091689225	0.898707238875158	0.355722112556628	0.788110450845706	0.892063517471581	0.848778085091518	0.836388943164549	0.841208130466578	1	0.913190147552301	0.8096700553354	0.625494942898674	0.863642837062773	0.814593757305972	0.810941852576775	0.804144222159552	0.770480841677364	0.794709297162528	0.731223706088195	0.837541910520546	0.843255058567402	0.903705802593457	0.549619994915671	0.769623867409249	0.802630767756481	0.765100061879848	0.813528823454407	0.903475249964377	0.871364190228208	0.878355160408986	0.880883534374802	0.916442530761485	0.746643629847855	0.742191908280184	0.866142511148405	0.809685852643684	0.769134197029886	0.808227337912948	0.941210970805073	0.662836254033697	0.624562771388082	0.873754244381375	0.848314453971202	0.770718906258753	0.837825102256495	0.679076845402205	0.722182372060944	0.928759534906888	0.870989198419193	0.776854477406135	0.750633360980978	0.876050497609204	0.806682706070606	0.785072109002345	0.895640952258241
RACK1	0.928746930842503	0.929986191641954	0.931762836366248	0.942214325663964	0.859750357613258	0.955642980694869	0.895155227926892	0.728164589104113	0.895578624809194	0.889285017475889	0.922265098308232	0.868832892866059	0.869964503738112	0.791274609803303	0.93320823262755	0.908382354604293	0.617117191259936	0.963155383332944	0.89100572602659	0.94490806436813	0.928082793579564	0.951379761015705	0.875556045286526	0.939134295680783	0.925179982688426	0.900375046201697	0.77670403234904	0.958483335335442	0.91215398817192	0.582515961471082	0.907492861717233	0.930005184060751	0.867265905631386	0.772461210713545	0.898494600181454	0.898082202219462	0.901324170572217	0.8865766552899	0.467835390211426	0.899446416268365	0.705437463825481	0.836153393530349	0.847669072064633	0.851029977596343	0.821334372326512	0.973506430104122	0.829848560896786	0.730583989660043	0.653572074647912	0.985707209175836	0.868809525123511	0.871137521930435	0.829085630690681	0.852880597286882	0.765744735715296	0.735790098712733	0.637309738447416	0.900574001074149	0.845280193390653	0.35492115496043	0.965628246636476	0.909047282085616	0.855549193840833	0.661570668559022	0.883216517347569	0.815751449264925	0.828341121899318	0.856558673367761	0.878784980800173	0.898405073799622	0.814127072039413	0.790823448580384	0.803019158187374	0.879152995942263	0.912043973876147	0.43490115725139	0.832732853045588	0.871041750675467	0.8780874197215	0.846957992640127	0.833808196411274	0.913190147552301	1	0.744497556665863	0.69697153927404	0.908504712731135	0.775742566060164	0.876586194436406	0.845877175473001	0.8288160575788	0.869683504761586	0.74931523698298	0.786186325875632	0.82423269405837	0.881418229556066	0.564215446879298	0.801678594981977	0.822630273056352	0.838006211844212	0.877014800002999	0.901089637297062	0.875839154093729	0.930042211315978	0.896412820161321	0.963369286430912	0.712188391190579	0.712078587884665	0.870762113354169	0.84724785778526	0.712840382598872	0.808572969452204	0.950516479125186	0.624904840694637	0.724340097077419	0.902217373139357	0.855556289107474	0.745931749598231	0.907689609050077	0.635962249252345	0.773347420648477	0.959888851170857	0.927732428014527	0.744275391173059	0.848720142897372	0.912770257237881	0.862064317658949	0.849786948947921	0.951102478701697
