""	PTPRZ1	EGFR	NRCAM	SDC3	ADRA2A	LIFR	SDC4	AQP1	CNTN1	BMPR1B	ROBO1	CD44	PTPRA	SDC2	PTPRF	DDR1	FGFR1	NCAM2	FGFR2	PTPRS	LRP6	NOTCH2	APLP2	LRP1	CD99L2	PTPRD	FZD4	ADCYAP1R1	NOTCH1	ITGA7	NCL	ABCA1	ROBO3	TGFBR3	ITGA2	DAG1	FGFR3	PILRB	PLXNB2	NEO1	NLGN2	NRXN2	CDH2	APLP1	NCSTN	NLGN1	ADAM22	PLXNA4	TMEM67	NRXN1	BMPR2	MYLK	GPR37L1	LRP10	SLC16A1	ADAM23	MFAP3L	INSR	MCFD2	CADM1	ADCY8	ROBO2	RYR1	RXRA	LAMP1	ERBB2	EPHA4	ITGA6	KREMEN1	GPC1	AR	NLGN3	LRRN3	DIP2A	SIRPA	ITGAV	CHL1	TNFRSF21	FGFRL1	AMFR	PLXNA3	PLXNA1	ITGB5	PDGFRB	PLXNA2	APLNR	ITGB1	PLSCR4	GPC4	CD81	LRP4	APP	TYRO3	NPTXR	GPR37	ANTXR1	CNTNAP1	F2R	CD63	RPSA	DCBLD2	ACVR1B	SORT1	ERAP1	TLR4	EDNRB	S1PR3	RYK	LRP8	LGR4	MUSK	SMAD3	BMPR1A	MTTP	TFRC	NRP2	CHRM3	PRTG	SORL1	S1PR1	IGF1R	VANGL2	PTK7	CD47	FZD3	FZD7	ACTR2	ACKR3	FZD6	CD46	C5AR1	VSIR	PLD2	FZD2	FZD1	TSPAN5	STX4	PTPRJ	RACK1	PLXNB1	CANX	CD74	TNFRSF14	TNFRSF1A	AXL	C1QBP	TSPAN14	TREM2
ITGB5	0.955565718073157	0.858169219445595	0.957017134959781	0.916736305315197	0.508385667877017	0.958296049582144	0.956367415472167	0.861145952007232	0.945440087009301	0.904327459927923	0.926020272721427	0.957860651661337	0.928979609005003	0.927401435763369	0.891174343705679	0.946417356046347	0.833501038698722	0.782282740585905	0.932698156012755	0.697469987850924	0.813513146680379	0.949373720836761	0.965769297902797	0.900603985411867	0.885606476676971	0.933500438618848	0.851097017409944	0.961092271407421	0.922204099751722	0.912998482860939	0.923741454209183	0.947961137563865	0.873256540483646	0.944671808824257	0.547523603241105	0.951788493416428	0.960953977882978	0.923503102033387	0.839002925063653	0.957227098905413	0.905306400019012	0.947880366992674	0.946064751082131	0.829263353818426	0.937067082607393	0.92653924203928	0.9199115652803	0.89998308780334	0.704586049065523	0.872221432368809	0.907498977375743	0.901895396438957	0.894137840684262	0.920386817548938	0.942112801875858	0.693045254835686	0.651179919777875	0.864483987334241	0.966144824019929	0.951147287334198	0.639368739240935	0.918196471303207	0.920088919023959	0.927752995591464	0.906380756397478	0.811629778875898	0.934866217494165	0.942091247475468	0.542526661685017	0.91365950830058	0.908197957654726	0.91119846647449	0.837038773416733	0.813537148791451	0.888351643278634	0.937117022741652	0.950216270120747	0.791149942686873	0.918567865512662	0.892823370811349	0.897508191198278	0.971066224978027	1	0.899718623463347	0.912154524582809	0.901215205462227	0.749330123755017	0.935522847255955	0.758620986894245	0.844026276329911	0.959680896719748	0.940034122680869	0.867628545508266	0.879498760021948	0.885767395943169	0.824861356639662	0.88214212667251	0.939633722087682	0.871832570413986	0.690366177851104	0.893675051546627	0.814147530571986	0.850367038748827	0.877470080352747	0.742489299920956	0.965822205857859	0.740362950334063	0.934261166897352	0.849854533830893	0.850279279916683	0.201696470210655	0.789133632022521	0.904024399671906	0.927163002875208	0.920742509104258	0.7877693835221	0.903318512656688	0.754446012013797	0.769162569545071	0.872442036757335	0.852853955756982	0.774267844663646	0.83973527663131	0.9188002734623	0.898443193056638	0.877299901196153	0.647381760318706	0.885298749096695	0.874721015822295	0.84085216973653	0.325938772139922	0.737383470802835	0.898121956226474	0.892738608536473	0.806285664613071	0.893413753428949	0.552273104816709	0.604859292692876	0.561520825409045	0.958762990127603	0.952801021393738	0.423110452434912	0.863156922623833	0.843204113417716	0.434696352084768	0.880362808456225	0.440169249215637	0.300989849875475
PDGFRB	0.897256461580063	0.670520731075374	0.901404002168458	0.78609565902365	0.538914478111967	0.930046688702575	0.874859953571453	0.698729579660043	0.91962916437616	0.869549306987573	0.869090588598191	0.88008174110202	0.773924431653839	0.88149988231649	0.729785355060537	0.807985585488136	0.603433221651766	0.738700321149691	0.889314994663596	0.818415924552539	0.797075910432487	0.875384168299882	0.866521748730274	0.761574311271637	0.73843727912987	0.927264820948369	0.727725374131767	0.881176882345178	0.887492938938587	0.868307249894868	0.814983017758884	0.931918861968074	0.7757358551366	0.836012093200936	0.60298750965338	0.809839722983058	0.890681261757468	0.934440890672885	0.720650849705167	0.920145750011975	0.872254560873529	0.878367126641948	0.828438396967624	0.696338829314757	0.768987312262316	0.826473175965496	0.882259202777324	0.873539546636346	0.706639427097124	0.941295679817881	0.814292631860891	0.872001328478312	0.713044459179793	0.760882168760131	0.887806842335612	0.715207126397099	0.716815475041632	0.858285188393881	0.894519919761515	0.799288135377579	0.695225223555843	0.897978504975728	0.903979839183688	0.877650213292427	0.799986581005796	0.6589098592382	0.908229116568864	0.869382308547072	0.568447817892959	0.850071272212856	0.923172760995453	0.748135958340858	0.68603045016808	0.751579965654333	0.733332971909409	0.822013520302811	0.847741583974113	0.591272108587508	0.793780200433405	0.818369464019904	0.712484437176982	0.903118997317505	0.899718623463347	1	0.758800138950869	0.817861991430608	0.653415544503391	0.829365820025773	0.577105054200767	0.621504821998727	0.881931386306848	0.874211573834875	0.692283794430447	0.80560228835146	0.718366405541167	0.707492674615257	0.708009077961534	0.866586649493304	0.666195529115267	0.47951817457926	0.918676773255147	0.733521320530033	0.768735953254185	0.775991081795608	0.718939482108575	0.894642973097206	0.52186596944948	0.889884844471422	0.683479319907644	0.67170764622971	0.143960451862973	0.835464734673079	0.784506134217234	0.797735261655991	0.744889050422955	0.751893122119555	0.776177239593901	0.80655132004615	0.694440521473077	0.683867404560969	0.892342202532095	0.86127698419701	0.718258602718605	0.777376059301358	0.884043871087766	0.839351671402149	0.560872296176715	0.740787460070771	0.732664585861601	0.805615321029466	0.288614421796318	0.625950999733156	0.842965178650241	0.913584422930085	0.667026005496207	0.72359223156701	0.49905470568571	0.464439894227274	0.364519394747142	0.832699752253175	0.865853623185096	0.239929308372692	0.749685279182089	0.654084611278404	0.344749921434612	0.639872734033917	0.358780295287565	0.200251490467456
PLXNA2	0.926068210526052	0.974023660316149	0.94474781984251	0.981973293543187	0.329589151830383	0.912589020533968	0.945098731545328	0.965135026003207	0.903616885763271	0.789863892956398	0.931698479059357	0.962471587607042	0.984997072854529	0.934715232260356	0.872059077270583	0.956416231610839	0.95547797116547	0.645488308252816	0.935078839248421	0.471497720690349	0.646257683238313	0.878800148690593	0.96339301956409	0.979918512444829	0.977288891398266	0.826418256844926	0.947684541902197	0.920297472944594	0.816961013905543	0.938907602667302	0.861330246287415	0.829326462406199	0.837278942248116	0.948077558203078	0.378217676244163	0.959737164336526	0.930368399119514	0.838755241150916	0.856577184962748	0.914440778750734	0.877921678514885	0.94149927253671	0.933068505025097	0.932137354292239	0.97132547971639	0.933617124459859	0.847467207994645	0.88818640005961	0.530068139766561	0.777221737052664	0.944663553805818	0.876625405515267	0.977756182942975	0.967022344759172	0.872439025921063	0.62455990042393	0.461622003534945	0.70890434592807	0.917405812254364	0.96998908754317	0.424701859551568	0.820006005119672	0.843252139718876	0.857082967393732	0.953211354361335	0.791642069262825	0.929379970367807	0.955771422388772	0.313164451316948	0.873654095480091	0.776036947655426	0.972371386032441	0.95127238517095	0.780745383407797	0.933376285968505	0.977451219707145	0.966496652323395	0.945527194315154	0.956080505615846	0.845792256853295	0.949184249048816	0.93543682258964	0.912154524582809	0.758800138950869	1	0.81582333322014	0.709185593348427	0.904720206257272	0.819716589178715	0.950892659779586	0.950663848397645	0.952389864236847	0.925068926768979	0.860503045448982	0.985869857359237	0.791306805422683	0.914382932403154	0.89710462956342	0.951667435903716	0.774059267719903	0.722934268080435	0.854247568427543	0.895029669072536	0.90267579741204	0.677906196517726	0.921032248577385	0.781099729805994	0.840430660689045	0.97229936075165	0.967760432984326	0.0591685052064167	0.647566229070845	0.97422153234967	0.964972265907715	0.94167311915435	0.782111781087617	0.912613001365233	0.651656389973588	0.735010298245778	0.858220844740285	0.724918110853135	0.619157459963271	0.768943559605881	0.954236750609221	0.785803130772698	0.897949229641327	0.654947199164996	0.850748426801548	0.890681845280436	0.817805353341258	0.291523422715143	0.767388211765587	0.8347846984229	0.810926574414368	0.897785872437922	0.963684357677611	0.604627782515661	0.68999561874651	0.612090929415617	0.974746643212898	0.942354480783533	0.517323550272946	0.907919049189838	0.93740791525877	0.450666868861997	0.946787007386817	0.492326310617628	0.329487929762361
APLNR	0.884288382958062	0.791788056797232	0.857952728116217	0.842597757912002	0.603144642242663	0.903020127535499	0.898408214972271	0.78427309815287	0.870742122289083	0.888087999665829	0.862157631484393	0.875593655476461	0.858138430843229	0.80980230930563	0.91360784466022	0.9274616488098	0.74329036377788	0.861216515209507	0.783864746141793	0.69848796520579	0.851275408692252	0.852441793737873	0.846111233981789	0.757876557169463	0.784666460138482	0.931456981660195	0.764313961743807	0.92632329413667	0.842167069534659	0.809418607313646	0.83714463305042	0.835502506408774	0.757911020959893	0.888841838402921	0.560227277230901	0.901158543488561	0.895933184247003	0.882362743761083	0.663492195117302	0.917478321627496	0.848761300339044	0.899806523288207	0.892476498368704	0.714735055435666	0.870942887935895	0.858160797221959	0.883988061200342	0.820296416951728	0.75919362151528	0.726158023725433	0.746410968220218	0.79719776421419	0.842701299291524	0.798576787572768	0.907926904029069	0.745264761027724	0.678236184232883	0.805818703691181	0.871300336926326	0.891658366951403	0.687278833767295	0.879523234928756	0.803506870770586	0.819165181217321	0.745960733167996	0.787721864768194	0.837364935108926	0.829457492483478	0.561237828861233	0.857454228955929	0.897777807717446	0.866238655481155	0.695848889089218	0.645543704591692	0.72392330312025	0.818846682615307	0.897613542927032	0.701399758584721	0.856436116431706	0.82764335627237	0.825310227439095	0.875496446112612	0.901215205462227	0.817861991430608	0.81582333322014	1	0.537249986494067	0.903387393856756	0.684389751881324	0.727795694645128	0.877799018066645	0.846607333367279	0.82353604888425	0.855262558710042	0.790086172345937	0.780557700660557	0.877356099544441	0.910757723244185	0.749302050973097	0.481219921327592	0.903428186366941	0.653942136472847	0.649529606469801	0.729850155344865	0.484695409315905	0.891023936947154	0.819326998258077	0.861007792580272	0.717195719265507	0.700220328027342	0.316591088888794	0.651442245212916	0.79188779074589	0.829218240610279	0.825883548517452	0.570894250367589	0.927574262660285	0.681814892244486	0.547519908929736	0.797714817895465	0.810533166291792	0.765091507908149	0.851965636254928	0.797525683828794	0.901465529097827	0.729009456895778	0.407996748713299	0.932907038643405	0.835676785014161	0.681771098687532	0.10386172118697	0.48916437459322	0.833561816194006	0.811556262714344	0.616138483173408	0.799019725017548	0.267215834535157	0.344777778176524	0.354217802436409	0.894373084301847	0.8688431970973	0.176508948903385	0.678096398156506	0.661485815297546	0.154667369398009	0.813575255932149	0.171505985136889	0.0394266298817144
ITGB1	0.728859746031767	0.607462356701008	0.700911645420299	0.662927735414526	0.194459726830645	0.661315504109919	0.683494554110464	0.575178542845461	0.678997404298876	0.594052704974137	0.651424930527764	0.683916281830928	0.720815616222696	0.673081256388308	0.592095576682609	0.652420324247331	0.627728922006616	0.570378750522218	0.779506161989564	0.598119827790703	0.613967998462215	0.79657157583332	0.781518796230816	0.765786301142658	0.696123676381887	0.644607988666932	0.591815414146291	0.664081675683271	0.747169567614057	0.686261351395748	0.87786809232415	0.824040657413483	0.868595898068673	0.643405313570075	0.519427399949887	0.659768160294314	0.626802946241671	0.751152478072247	0.925132789164189	0.705413661815893	0.608581501960683	0.664498835610932	0.693090178704934	0.782379519231364	0.732821553311279	0.741576110918119	0.664520317930534	0.746801391760402	0.502101952638179	0.666179450039584	0.838702504539013	0.813265746060351	0.591946755208527	0.748972309255878	0.732928493580587	0.61708508436003	0.286204494561151	0.740750697298178	0.792356075750339	0.735389715476763	0.452561513750386	0.699454582504774	0.842979751576005	0.856619072755833	0.834644669465416	0.49102869306514	0.70774831996349	0.754902014057982	0.370032384510872	0.53723106845721	0.623232177551583	0.626959195433066	0.706115722590127	0.917137643066521	0.856330724461332	0.78179348640005	0.663253138149917	0.623703887054484	0.577386041367272	0.707919234373505	0.71018982193867	0.773293557559506	0.749330123755017	0.653415544503391	0.709185593348427	0.537249986494067	1	0.718510594396909	0.519399668160314	0.721816705580361	0.676267160983583	0.763159858978713	0.740327896138867	0.626351946507027	0.659200542720637	0.718601000952867	0.585349866144299	0.628710077532804	0.766868718559144	0.837157576304304	0.626366082769253	0.833103463646696	0.902628364008127	0.781186093547631	0.921155938278356	0.635567551802995	0.487644045881904	0.821651005544923	0.689432431315596	0.694143314553995	0.187994048808588	0.868320735606265	0.714107579116487	0.650557722524322	0.835242541845929	0.940484916343339	0.62694974457881	0.697626730937773	0.966518065414831	0.596735469060133	0.645003938747088	0.666125338310427	0.507665418910074	0.795709954798847	0.648604461771277	0.719150048472483	0.954233795688626	0.545489092598104	0.651610362659638	0.902511884940397	0.825119162171304	0.89075659150134	0.642771072041298	0.789421700562934	0.806240709279705	0.6864185076435	0.884257892655513	0.889572827645315	0.827329807746868	0.705575108701811	0.770115250240538	0.80482111905339	0.870721904378504	0.797304562581305	0.83311563936369	0.662726176725498	0.86313732240147	0.785069372667836
PLSCR4	0.967953650685122	0.843479657494657	0.932580823321457	0.908696131027073	0.537932897431753	0.937759032147822	0.960452182115453	0.83320590091249	0.942900538524036	0.917029208750093	0.902454276610951	0.926981586745514	0.943436256266075	0.882254381103359	0.942308947628081	0.957994865537434	0.81514859105154	0.823806002619521	0.903266361091251	0.709648425473353	0.875693674513394	0.95529370633579	0.944044752917408	0.868480357979616	0.875375354452195	0.935260142707809	0.828564364888157	0.974702143386941	0.934125213234473	0.893252506241282	0.93679345503476	0.912535232885482	0.912463052119611	0.934265312095085	0.650332267104729	0.952387750728787	0.913866769621911	0.927585247756935	0.825472712155846	0.964883728360714	0.883677963295	0.952806815460618	0.97294102915782	0.853674541948022	0.927583840971624	0.975307961243395	0.953112371814846	0.926488134792548	0.796455013583934	0.80358868673793	0.878778952456781	0.931645906474039	0.877820852715161	0.865079475046219	0.967073519258173	0.810354152300799	0.6477879367879	0.845422228842911	0.966267917043991	0.96174730098107	0.715511654578245	0.957582813916461	0.917101879529102	0.931301383625386	0.880023593791422	0.849460955167277	0.915368211130707	0.926493440677542	0.584937746846306	0.854558326108353	0.914995353233767	0.917468343599047	0.861112484401487	0.838117213645581	0.854739820080977	0.906113598183045	0.936535368658217	0.767892370273107	0.880386080469147	0.945142773856101	0.904951031551392	0.952661521887726	0.935522847255955	0.829365820025773	0.904720206257272	0.903387393856756	0.718510594396909	1	0.727116629677575	0.813965383851246	0.93904514366033	0.940873367157141	0.949660176023816	0.917968972383399	0.88581424714814	0.912195074536249	0.899745843228118	0.952612245326332	0.85209174345636	0.633226023685108	0.870560290512387	0.839159278081234	0.814560327804162	0.88327792415049	0.628598292157095	0.914739733444385	0.823256703924443	0.938762775843018	0.821945823200371	0.834920874833194	0.381075515086504	0.759747067150386	0.877401302002371	0.916265989400826	0.920578532370052	0.754492005760694	0.920716040783366	0.818169627358455	0.705484020849896	0.88631966202812	0.865400077854105	0.811778779100542	0.867852456961003	0.873090900926756	0.938869311788995	0.891957333346459	0.583450320329027	0.906832288362565	0.947470958248529	0.823173639000034	0.277087960578436	0.64088037255894	0.871676803460355	0.842900904348248	0.766773728986725	0.907883319866247	0.493468090225331	0.518300013288719	0.4870584826667	0.957902767970027	0.969865908530217	0.328991577262323	0.826201837085298	0.789110358330226	0.306742549075882	0.870711907530716	0.359899426674498	0.196706818855774
GPC4	0.702849328605705	0.817297650128953	0.717462870591591	0.790875701354075	0.469646270161791	0.705784796801098	0.758597107944424	0.803785457092283	0.70042415219399	0.709966442944551	0.669363021729778	0.775945551651343	0.820861079582925	0.733962874184018	0.811911071992306	0.814967715266261	0.8445473203458	0.525074276769608	0.685487357408865	0.230145175972566	0.522718438491743	0.674203820829383	0.756950914797344	0.802019073783652	0.793938460808254	0.667227608069258	0.762881936872499	0.748607620075342	0.622077834031311	0.707577411132074	0.702380420088906	0.655911594695023	0.702922341910853	0.764077239574292	0.194759051981758	0.836142381981057	0.807627547742261	0.620443353969284	0.688957623599247	0.718788483259458	0.787293783554408	0.726134418784755	0.812068388401379	0.816949406554242	0.797883124037133	0.744185001859515	0.694665515572946	0.641555129047488	0.484738312074412	0.526290000258972	0.699690272712578	0.724557590802331	0.838060915686611	0.805450661952865	0.73657177685908	0.454645093174317	0.534355203327863	0.572505817831992	0.730566518137047	0.808926646530725	0.381205474314064	0.603053628425068	0.649736316267587	0.613789543960031	0.736519508356437	0.860394419260587	0.73072972502567	0.732926243901339	0.457309685679061	0.811515951172886	0.664016826492913	0.858737261607716	0.742461627106772	0.575466210653238	0.828911627195358	0.791292668784077	0.756180012139163	0.793306203609613	0.845108245740514	0.705407396427811	0.863101887579039	0.756787065613071	0.758620986894245	0.577105054200767	0.819716589178715	0.684389751881324	0.519399668160314	0.727116629677575	1	0.84973709465344	0.731670406804499	0.715403596874625	0.727852836700132	0.727286077438188	0.83702696297484	0.581817305469099	0.885823543527632	0.801477536402745	0.863790260977571	0.726502626020596	0.51200926145107	0.562799455346444	0.718462502110177	0.802764583124768	0.476213119836745	0.784141773109849	0.776393121688324	0.661756006136513	0.809587600302013	0.806690323515418	0.108283462870431	0.476652007202865	0.733935457384907	0.832043813377169	0.801889589575937	0.511217286370175	0.657184887631082	0.541643423656917	0.574814423971361	0.734349406539672	0.63947313275009	0.342736526321932	0.722906146997388	0.840053561869176	0.628869148080016	0.677017730312213	0.474813173199326	0.796945263237064	0.765066711214323	0.649831456031468	0.182961737405554	0.560991064105244	0.755049615129127	0.56973151078825	0.796520226234521	0.817518042323073	0.438432946794002	0.527137699722071	0.605288251361059	0.821016555560184	0.719089168510151	0.416422005489234	0.646126765117142	0.807133953748561	0.343666453128732	0.852122499355118	0.330375697073389	0.253020556335118
CD81	0.816005172982149	0.964401125356861	0.842782623860125	0.932697637721124	0.227017973697834	0.801336662226132	0.863276013768802	0.949414098270322	0.786490059686412	0.665515509367724	0.826914818653887	0.889872283416678	0.943409035019273	0.850703324518751	0.808115408193961	0.896602121728176	0.972602919481008	0.549738496806918	0.849812775019079	0.301328352038051	0.503992724150136	0.779004326790282	0.899524919085484	0.960393736322684	0.945376297292222	0.707303860811469	0.92813534664708	0.826211406536201	0.6883794099879	0.848071034143401	0.808907983169662	0.732540426471011	0.77703907671208	0.886193783587306	0.184887058509028	0.905376673402158	0.861134447045463	0.70843125527068	0.835532393895677	0.799558501039292	0.786347097706326	0.839376647153206	0.850384641376432	0.932357577088248	0.931235631177035	0.855899039504304	0.725854511586708	0.7651074628452	0.38228179084923	0.634972912932427	0.891026658334205	0.786102735747804	0.945818810555875	0.971189247462092	0.763344062144221	0.466411411120259	0.318953409649761	0.596142088915919	0.836200077726577	0.912122544672695	0.252427756109543	0.678138347476626	0.753817717457044	0.750858264347092	0.927218275830464	0.755501434318752	0.828964098093572	0.89040875567502	0.223825977138599	0.820586892748796	0.652249809793839	0.935227540805827	0.90655134424739	0.700228862885814	0.954100727652283	0.939756023956152	0.884921619205424	0.966871529899573	0.909327825023322	0.747027296074797	0.954843520121248	0.858316909925751	0.844026276329911	0.621504821998727	0.950892659779586	0.727795694645128	0.721816705580361	0.813965383851246	0.84973709465344	1	0.856908176078282	0.861080216370077	0.863890049222861	0.792396209387466	0.959533354757276	0.69083750495794	0.867526130131187	0.803140036699637	0.990911733575237	0.893261994925549	0.595729771946374	0.765815116432342	0.872949714191233	0.85743225688236	0.658108723204407	0.843534464923333	0.766499021648644	0.751704280242514	0.971334774325863	0.953842972751195	-0.035040158125189	0.561595860465881	0.927470550617022	0.909771053510242	0.924908438153603	0.73714959449305	0.825247415345113	0.533936299541986	0.738925640515186	0.826900723689725	0.57059699358042	0.443004096933226	0.686365295787786	0.954134275032881	0.637593465879557	0.791047975094225	0.684180875030609	0.805284310044459	0.808212890556362	0.753171147294476	0.338901146697028	0.792645206312256	0.763182341268161	0.712015569094563	0.929317382384155	0.926492033156873	0.633934126991337	0.771511275336308	0.767617579342956	0.91130086528246	0.846258507875806	0.659525413761884	0.888169442082037	0.975152191288349	0.56454844178363	0.97083296029535	0.564494419156375	0.4740465735726
LRP4	0.983159476628147	0.914307168760083	0.992871959833785	0.971887798511945	0.41432946727501	0.980893676345482	0.986508333635298	0.924923335069363	0.981447023810148	0.865897909545685	0.983784709401852	0.99058028952342	0.959839724798491	0.975470512960542	0.873179626082766	0.957802270664123	0.864596107084433	0.71682721769245	0.960822218830764	0.65157571511185	0.747333277387053	0.920054466841062	0.981053730696558	0.937352134621102	0.941785364807389	0.916214011160062	0.919369640115659	0.977033665765695	0.889605832298421	0.976069028039297	0.865809705154111	0.894711336308396	0.828571370069789	0.972334069509999	0.500500472184316	0.964465911724229	0.962739679726085	0.910913368224545	0.805864628638768	0.972319293129856	0.913743936820517	0.990182603860262	0.946475631528086	0.860773825018127	0.941001257232296	0.953595518773157	0.918406630633576	0.942919456193672	0.637151962683156	0.899848994657656	0.933683301835727	0.906505422453776	0.936225087966289	0.92929091128288	0.924307190839012	0.682892497788649	0.583021093737074	0.78141906424201	0.960942349574753	0.955267020884823	0.572562345283946	0.917713281157885	0.899214855207804	0.90215405661024	0.934742264867573	0.776512064235692	0.972399612281912	0.980018776931484	0.397863212736616	0.90869787961985	0.876893041272334	0.942765307783149	0.916242997899345	0.778086750729536	0.86664001991859	0.961221454914717	0.989986523947563	0.854175471635425	0.949859142247685	0.879523164527698	0.895904226233072	0.968859749270245	0.959680896719748	0.881931386306848	0.950663848397645	0.877799018066645	0.676267160983583	0.93904514366033	0.731670406804499	0.856908176078282	1	0.98030296592615	0.89638359389325	0.878435536376761	0.937635014778857	0.822194694888234	0.876342026889948	0.935908304415358	0.8699246246996	0.649807142041459	0.858402744189469	0.858178116462576	0.852266686647492	0.874623758285212	0.681074243018404	0.960976027321981	0.720258224000357	0.887661787423667	0.901312869979421	0.910479455838437	0.10496173301703	0.725085368370525	0.956757687535464	0.961551585173839	0.889260891342367	0.783497629479891	0.936522587104949	0.738318937337929	0.691057108276661	0.867289707146896	0.824579155338112	0.767286853185687	0.788285455332331	0.905749691525399	0.879304081546972	0.941521603466562	0.583777694716305	0.858488899682335	0.888813886038926	0.811922090572152	0.212018307381252	0.711693221093088	0.864275096268947	0.879787092302296	0.828487591922612	0.921468803952308	0.533174873691861	0.572810676525731	0.479181397574352	0.972482622548604	0.975214928455456	0.363035065147292	0.879215302603707	0.853183961082679	0.355349572867146	0.881778583385243	0.396908347101941	0.212602446418793
APP	0.987171726009047	0.898754777151502	0.986500297349216	0.964375757856722	0.386688292309536	0.970242096065271	0.974515825740792	0.899822967029353	0.977303545014618	0.846410842083276	0.977729952039176	0.978472228146138	0.963640403228499	0.96930354138084	0.845731268834469	0.941636758513485	0.844967839654868	0.697834914711519	0.971952584698691	0.66495899475399	0.754057384215594	0.932717152772883	0.98554990185725	0.953783202031592	0.950740350253059	0.899702752637768	0.896056724830787	0.958617757912017	0.902629283602384	0.983240223783116	0.903074788393219	0.913287945213647	0.874642977950016	0.949677115703206	0.55250228026052	0.940582907633579	0.930260463856045	0.934576923230375	0.879564317694223	0.975717992057916	0.912624670748802	0.981822268898238	0.939085188043209	0.899605188515899	0.943561679968658	0.962404309950092	0.91472732876118	0.975122155039722	0.637964742044003	0.899994713750557	0.969856814169789	0.948544437946655	0.910724948223738	0.922445432597318	0.939909600664238	0.747534588262022	0.540141922210738	0.79532606969832	0.970620581190381	0.952890481739946	0.575696984959289	0.923586456688476	0.934352809833639	0.940664401352116	0.965186657719378	0.738264780014288	0.978801790491976	0.988818903720787	0.379501920351349	0.862345079118629	0.864829284092548	0.922463488808851	0.930739656534312	0.857296201224848	0.89631431021192	0.973850599527699	0.973262104682522	0.856231166121244	0.917568435387096	0.890630254764808	0.8878063024914	0.977474852694431	0.940034122680869	0.874211573834875	0.952389864236847	0.846607333367279	0.763159858978713	0.940873367157141	0.715403596874625	0.861080216370077	0.98030296592615	1	0.919204440519222	0.867444307908946	0.931364926285328	0.844444766928321	0.861372010670157	0.924745448448291	0.881813865039115	0.699190896685644	0.838137540451734	0.92247034097517	0.915119366348335	0.915870134940611	0.756772189974291	0.927492854484587	0.701667504994958	0.915062165916017	0.902370684409814	0.917410773533943	0.119741693010422	0.784367892297246	0.962665602350923	0.943723518223076	0.914196990851835	0.861261689510328	0.926308735463854	0.781059795785473	0.779646292375187	0.813069540000655	0.845560182628198	0.799424569271308	0.751619484119045	0.922845124168332	0.884421830388645	0.964555583221494	0.688078880093238	0.818840471019719	0.886733797708441	0.890351154115405	0.343692705307281	0.785666449137118	0.846732999706517	0.920204363972537	0.872962547219405	0.915623435386215	0.645822876773453	0.661730212298697	0.54918108038434	0.965760666794687	0.990121144726253	0.457158339099103	0.922118995861779	0.877832464554558	0.456237232993331	0.861529277024269	0.514628896581858	0.323051130390491
TYRO3	0.922782430119943	0.879439231108129	0.882271128282205	0.9066735902525	0.389879256303618	0.861151161624106	0.917396238239805	0.849832350443423	0.876794415218381	0.809236096272502	0.863408216580847	0.883719861081713	0.953848197837246	0.82843557642888	0.915118854176795	0.931983078174386	0.872926775586842	0.765768750020578	0.875551399301675	0.591546088517274	0.778848170983631	0.906401318610073	0.917675352333159	0.890799005814717	0.903374931955547	0.842725544110679	0.843394031271688	0.916072224183069	0.858845671303972	0.860984512911775	0.91719987483407	0.835060945540264	0.91102845284951	0.89990847695219	0.561839563237357	0.927900147239422	0.840079196332991	0.855145739428243	0.857848751882203	0.90392361565616	0.785963438312375	0.910343191395925	0.940950587761376	0.905304780497303	0.92813766803822	0.965195450299188	0.879942649723417	0.894204399127608	0.689571922364921	0.703952636773723	0.885239445842164	0.889073479365474	0.890453562511681	0.87174954380092	0.899992547378591	0.774787946888724	0.467591151661341	0.772083608123182	0.915754059243551	0.960573109017263	0.583989024147325	0.880307760157193	0.859245878836417	0.89194356915544	0.892900933976181	0.793701718803803	0.863316037121835	0.901426856423679	0.434190201227753	0.775946762983964	0.797595747018519	0.92348260130611	0.912719418538571	0.851158756480866	0.86882687057392	0.906835433748048	0.911906613658415	0.830483258741612	0.834889517895996	0.901509620327547	0.925017461434965	0.892755449993105	0.867628545508266	0.692283794430447	0.925068926768979	0.82353604888425	0.740327896138867	0.949660176023816	0.727852836700132	0.863890049222861	0.89638359389325	0.919204440519222	1	0.877128335583509	0.913324244379787	0.9164032737428	0.883673267621723	0.878548644599619	0.889587268929926	0.696083587087157	0.757269737731271	0.863643167067609	0.830164571603328	0.851075005553549	0.605649033725354	0.848909619446968	0.851949693560663	0.882832515863661	0.866285618526159	0.878623208769557	0.343047503644879	0.701519342626552	0.887486105866774	0.885908308737463	0.934323343263896	0.769240541731576	0.90703458920319	0.753482876810278	0.709114302545659	0.87846958524789	0.743201447721553	0.729183535868699	0.786409035217416	0.886573634658948	0.849007347071573	0.86625885340714	0.642468878287913	0.860071452851308	0.933029145912872	0.80999680471718	0.334811490427698	0.680098689222388	0.809746968155423	0.768994079355739	0.809561518929861	0.93966547781723	0.544307873912313	0.613105822655889	0.552521118531352	0.934247721844806	0.939932459344464	0.445433005952431	0.845383074980883	0.836181248416929	0.358306445582684	0.898030976004684	0.448886438595869	0.274463483897036
