""	CD74	TLR2	PILRA	SORL1	KCNQ3	KCNQ1	TLR4	ITGB1	ENG	STAB1	PLXNB2	APLP2	CD163	SIRPA	FPR1	SDC2	THBD	VSIR	ADCY7	LRP10	PLAUR	CD93	ITGA4	TREM2	ITGB2	TLR1	LRP1	HAVCR2	C5AR1	CD81	PTPRC	LAMP1	TREM1	TGFBR2	ADRB2	ITGA6	LILRB1	TLR7	ACTR2	GPNMB	ITGAV	CD46	TSPAN15	AXL	CXCR4	MERTK	TNFRSF14	ADORA3	RXRA	CD44	NRP1	CSF2RA	NCSTN	CSF3R	ITGB5	NCL	LILRB2	ABCA1	CD63	PLXND1	TNFRSF21	NOTCH2	INSR	ASGR1	RHBDF2	RPSA	SDC3	TSPAN14	ITGA9	ITGA5	CD69	ITGAM	PECAM1	CD33	CADM1	STX4	CD47	CMKLR1	EPHB2	PLD2	GPR84	BMPR2	SORT1	IL6R	NRP2	AMFR	MILR1	FZD2	CCRL2	CD40	ACVR1B	NECTIN2	DIP2A	P2RY12	PLXNA1	ERAP1	UNC5B	SCARB1	NOTCH1	STX3	ST14	TRADD	FPR3	TLR6	CD226	PTPRA	TFRC	MCFD2	RACK1	JMJD6	TNFRSF1B	SMAP1	SLC16A1	CANX	PTPRZ1	TNFRSF1A	IGF2R	ATP5F1B	EGFR	EDNRB	PTGER4	RAMP1	CD9	CD4	C3AR1	ITGAX	LPP	TNFRSF12A	CD82	C1QBP
ITGA5	0.287666264917445	0.492696293601109	0.613996762461603	0.470372480676515	0.316911245450474	0.589547406593011	0.370338054634875	0.736285901685327	0.765764277073128	0.687880801754462	0.739672931263614	0.775248103816293	0.685061826112736	0.662832790722551	0.703417031441386	0.647465383962855	0.739551453899048	0.216870044894389	0.493866512528645	0.604604267937396	0.787980515131929	0.647341036186882	0.468894701161984	0.642126771301643	0.720885029240121	0.606361832386578	0.707785894748385	0.645730767037199	0.726428910455208	0.64094235462385	0.603842451486524	0.722892677578789	0.777622746360634	0.645554506863231	0.474413007623695	0.470163959541701	0.451335592398727	0.371820235164617	0.674707067736475	0.588795839935436	0.619505511596336	0.597038101866909	0.612786818375792	0.0832514346146026	0.101837262970785	0.517676623729147	0.75085347819592	0.558355057338469	0.818614435527336	0.796515160946904	0.781944962867354	0.28757665683678	0.589365378484945	0.475982832877126	0.65884636790156	0.575816293003595	0.421185278552307	0.720877380364037	0.701995241620617	0.632552339562234	0.623636914057954	0.517259331678738	0.0363071463205532	0.485181011222074	0.471348061093449	0.609173985407719	0.61342505591287	0.549716425830501	0.347933954250511	1	0.336786450758587	0.760861614198899	0.255285861318456	0.604831366707449	0.396136488806094	0.555414561475473	0.589949366164656	0.525832229884895	0.420883554564483	0.53901945207766	0.628413027867359	0.575264092660833	0.58426883733031	0.641594806308893	0.706345258695234	0.402956139995976	0.455322250567888	0.3848114040689	0.577488726110822	0.645738075058463	0.548526207700531	0.643165812666936	0.565393588249775	0.315826834541101	0.565956461810372	0.552080138189271	0.254848064947216	0.576432204680136	0.469640970905826	0.492110846568805	0.697520688385589	0.631284605060987	0.316880357288929	0.409603027502712	0.677351017202108	0.618818895770615	0.589054634589884	0.674455500180112	0.600063387751595	0.669549496949115	0.611240607534228	0.65281262908119	0.42287675245782	0.751922347628453	0.245556094313921	0.674255644158743	0.666774108062156	0.613313815910864	0.222632003382798	0.552234601525706	0.307610117279013	0.495824076982702	0.46705593391021	0.71678636798389	0.667915432296671	0.651154267702806	0.618189104374198	0.466978988531917	0.682382498390497	0.533581816146076
CD69	0.531966696735074	0.594816106419088	-0.00862918777846117	0.381291959891877	0.63400370177964	0.401918576705128	0.414097341195393	0.575089254858481	0.247094905207634	0.0709490385560713	0.34967158599367	0.319850502794004	0.0838048658884636	0.3813568770435	0.555222591187175	-0.16470580538951	0.148159672895689	0.688152791470117	0.667079475698625	0.459589483858561	0.483635976117718	0.457935388117836	0.738549853311733	0.470911968208903	0.529174265238362	0.70896843168288	0.131310086246076	0.70109740538519	0.234150808842138	0.371280735918363	0.712222545448642	0.17342110143643	0.415280388380331	0.50123241648871	0.468877011775599	0.500457883064871	0.756785113985801	0.302929214811698	0.736680907700606	-0.229343670014976	0.305583820385153	0.404591448622868	0.220882162191628	0.394972950610494	0.131746493304004	0.519795717970267	0.241614922307775	0.652251293475099	0.420605067194809	0.163676906746714	0.115666536181921	0.702952246686618	0.258667383397532	0.66675070032661	-0.0127599799556813	0.80394767717116	0.494094514944927	0.203009915858677	0.226924338084143	0.251856166324242	0.363931580458912	0.241052348427013	0.128480425150532	0.478956319781043	0.771892587470747	0.660566479900881	0.0583339340696857	0.55090358656586	0.514669334299339	0.336786450758587	1	0.484658203328824	0.167050583922854	0.582255009434715	0.144245205733988	0.779425774749337	0.480505202162236	0.395588890808708	0.452343207289957	0.471367759463211	0.648289558057646	0.60988346866574	0.522872213418918	0.550897733135787	0.129437980299096	0.33459937619293	0.66371873461747	0.300005172185922	0.283997004196182	0.494430971018395	0.305905930480868	0.488354145811664	0.533447445111194	0.764345603296872	0.160899142667397	0.323344421291106	0.694752892379282	0.102560623614514	0.382176570066992	0.306460602951121	0.267921771437681	0.439954054324844	-0.205204829772943	0.723124736523446	0.502746711888531	0.432864162723025	0.13931145449197	0.494355175769051	0.661502696598079	0.601447428821698	0.682437615302489	0.638217989758996	0.570454477660234	0.50203768170235	0.166503609193217	0.576678774207056	0.132813635270744	0.592257732089881	0.132585524085348	0.14744323157157	0.718828135981886	0.191465585629883	0.158231749511553	0.44288184788199	0.553664646359921	0.346840529742131	0.387938163381687	0.370079947645771	0.0810754054468511	0.58067742541579
ITGAM	0.418572846895339	0.628713524308436	0.59350963520478	0.627730818420977	0.47612516855394	0.73830033674458	0.475829528517042	0.842192483373418	0.835977978397603	0.745333904009607	0.821784730253435	0.848934988731336	0.723425008086727	0.762712230830297	0.839546413940396	0.571285983097141	0.714472504840797	0.339009664397173	0.65096114470375	0.711808355510204	0.836114161419242	0.741732936221383	0.608908735675786	0.741178259651649	0.843570608902687	0.751102698215617	0.753446704903379	0.775786366087374	0.761475335536843	0.717032579150992	0.77511419127592	0.766797798371865	0.84165591159307	0.73873194603342	0.598632644291569	0.633676883589107	0.665149762028065	0.437013375173607	0.827287729844828	0.484014055126637	0.750347695720729	0.647353062795898	0.684463563026246	0.206651654983007	0.0957191897074587	0.6219152581535	0.706810644664507	0.702772666040771	0.875645699046794	0.734109942175028	0.779686078977224	0.392447559181095	0.667980230758314	0.625441559341422	0.543119594627603	0.71959825039059	0.558307098624563	0.692468313977232	0.736512415204909	0.694390224682223	0.610059261149616	0.563638910987908	-0.152963625846742	0.571289992307578	0.62961055363251	0.695156103208129	0.635694840829082	0.682328665707068	0.542131992358259	0.760861614198899	0.484658203328824	1	0.247803395031193	0.734461704099743	0.371142029214743	0.651970718914744	0.657095972082944	0.585032297731558	0.515379773663895	0.67482826675381	0.709898478371676	0.664147627221069	0.661496589856264	0.748568106977494	0.69084788961045	0.486875112623225	0.639080494416196	0.508011365538334	0.659926874914604	0.736738372611522	0.632593306641854	0.690536660644342	0.667139713683544	0.473786561329369	0.627371714674852	0.658361603922368	0.490263869600236	0.634513492027044	0.538634727080621	0.57511040151644	0.721535290368457	0.747325373212008	0.315477113846457	0.591569265844734	0.738634854650188	0.636539157858781	0.638813636791386	0.727941756538747	0.679422485070141	0.733390679646116	0.794826814025346	0.791918057003479	0.485404379855081	0.839107766652593	0.210261698434767	0.795051442459012	0.662903228185881	0.707654570023648	0.199693014508133	0.558547377124891	0.418375718481078	0.508410669420411	0.38971563238191	0.834805214727903	0.777179836517878	0.744657104450207	0.714550228794895	0.518222773549939	0.642634463392333	0.622173393671004
PECAM1	0.703009457997243	0.628722488368404	0.498303488282128	0.579310976641899	0.550247368303928	0.498260327638625	0.675598114142995	0.476930659502723	0.370230069143772	0.419312276332552	0.363376893285381	0.475555101269808	0.547378209607155	0.635130537984631	0.416279116302739	0.221145472645274	0.142309527740846	0.207605095942576	0.400312151176008	0.541905653537817	0.420951420755845	0.159346085468176	0.3651503087137	0.464856791394653	0.325572888831052	0.472666020017817	0.49324391348334	0.423696004128142	0.505216256234615	0.49646363783852	0.434849806726444	0.458652563621267	0.210983346960934	0.544722925451044	0.467778598574726	0.447392630750875	0.483713797052075	0.716082208075595	0.432869311734749	0.188716693317224	0.494575105573242	0.626310005618031	0.404673926816214	0.768473647018451	0.754188766303109	0.687143483750061	0.400603175194139	0.506359340619315	0.268626022692329	0.351357885222986	0.237007735151504	0.654646920933489	0.457319730934126	0.594222110289143	0.40322918760896	0.321012293748139	0.565905393569328	0.527058781224182	0.399295994621046	0.650940310284812	0.539200541945174	0.577936027669126	0.409237073931548	0.162963499700413	0.433675289532529	0.22028223399063	0.456340644539635	0.572266214280283	0.517297645982165	0.255285861318456	0.167050583922854	0.247803395031193	1	0.288498137214947	0.792599503248114	0.418365402697958	0.502960432191986	0.608360560540686	0.605493650655082	0.434358124278434	0.101359785317939	0.438593264075097	0.442805785513182	0.421292720694742	0.393352273126605	0.536205865528288	0.332736469215491	0.286136950396682	0.338340970209429	0.247132969091843	0.351774168708469	0.322381391224543	0.416995686551204	-0.049582800275351	0.297046447686647	0.424241724771799	0.404802944448502	0.542848269537547	0.347728069821043	0.532058024168936	0.468095414232382	0.429450422306078	0.684266872178451	0.322353063698659	0.414831782059752	0.454232280768111	0.478799643211614	0.435986796463233	0.245638591792286	0.299653040579983	0.450610124069096	0.38006539189896	0.2144553229379	0.515100332021984	0.0637690384147898	0.486202292352047	0.511403342822337	0.268093458945816	0.0420871869974065	0.353596965179498	0.502985890772354	0.173188152514291	0.529198787804734	0.504273250089959	0.508885377629762	0.232123804995023	0.529178016741733	0.129211267329588	0.179894187300767	0.217897036553524
CD33	0.635189709434791	0.556677201640589	0.455489447067413	0.494233472009831	0.463175666039459	0.683765207844711	0.43649182807901	0.752006689199358	0.659479771779107	0.604827455063072	0.687235687553835	0.642894072395539	0.48620592951098	0.659455070842694	0.855040577674096	0.270741942867008	0.456943344397414	0.71473664046706	0.613760374284733	0.705449106977848	0.769337648071802	0.546051336635422	0.613145538382092	0.838619983303358	0.9025344147876	0.73885821116951	0.531469393377647	0.79967999416796	0.503039761040393	0.831286386500681	0.659097448633588	0.614591540861055	0.596586419278918	0.590728525954014	0.519274019638329	0.559526663757359	0.665628033187655	0.540740319271324	0.817679686134342	0.224006524201097	0.586479712883544	0.500602310216493	0.571954496069007	0.399201010747248	0.122245763822993	0.49764375860962	0.628396693623439	0.85602113630889	0.721130131615177	0.525690422646227	0.536987552193906	0.53069025199548	0.585164145512721	0.55892109597818	0.404254990580444	0.745499792008462	0.558027235279154	0.447605577548027	0.738838344532242	0.573302058039408	0.420087571251804	0.387940968068718	-0.156913314741907	0.763369756857862	0.735092630197461	0.898248594139878	0.389210277934807	0.595858758312786	0.446321728296129	0.604831366707449	0.582255009434715	0.734461704099743	0.288498137214947	1	0.462345311960317	0.681159401682865	0.707264733618032	0.556531221747995	0.471253831751155	0.675442658067544	0.745821609015351	0.509325987650837	0.578156182482164	0.614448702533989	0.425712660027551	0.346252606800654	0.773937314780785	0.62281417591473	0.517074789682696	0.844550295409841	0.423127804571752	0.799949286912196	0.521337649695766	0.499911908492477	0.581531863685325	0.55947838154856	0.570024175741165	0.522906905294491	0.396110022858776	0.6004959637062	0.732963141667915	0.81216338364023	0.216757540354802	0.574559795847289	0.603828297478099	0.578126214217591	0.454405644347602	0.75794836283728	0.853085113719925	0.807361032801738	0.706241397947444	0.8207551652636	0.43211324040767	0.7406077046837	0.114840084937116	0.847650317497028	0.413362479898939	0.828972149432401	0.110125099797986	0.424617372088661	0.38312407631877	0.381261504772057	0.39381746503204	0.739874595454093	0.776227968799809	0.485123058404641	0.509920238337679	0.458665635265995	0.459857872431467	0.840856990274809
CADM1	0.696343112785677	0.607096117623386	0.603206215576939	0.534283509411291	0.483455835354386	0.539799694541709	0.681456751980891	0.596992743225391	0.502660098642608	0.562890879074019	0.461248279933058	0.62127973418654	0.655923870170724	0.727257560145675	0.499494148093933	0.363726306599818	0.308972427033866	0.265361768249675	0.396691266098804	0.609349403071248	0.611473082818623	0.167672748792672	0.426762985391668	0.605123760670609	0.502582702786786	0.497948682114933	0.603482179815821	0.505969288567838	0.620925126871697	0.661978419205924	0.468639226119629	0.616482971671756	0.330558188891955	0.572542252400992	0.519462994929877	0.492255897632211	0.451556756510177	0.691540844617821	0.521745083574111	0.42678609738244	0.546412323757942	0.67966182212093	0.40926397551284	0.739230009119072	0.665067969621464	0.676391624067382	0.642804011117991	0.582294423310829	0.435878262298725	0.56824943112394	0.404676816464176	0.600873789990969	0.586561977570649	0.559825818163072	0.520107880271308	0.414974768254826	0.575319836305607	0.641925378387388	0.6067800094808	0.708176318146544	0.612917494907859	0.624439742882836	0.237421280598964	0.370161121624679	0.424336660093537	0.403305965256804	0.549932647940237	0.596356584243632	0.483118355088562	0.396136488806094	0.144245205733988	0.371142029214743	0.792599503248114	0.462345311960317	1	0.469803492104435	0.623483414282529	0.640389846523908	0.598953693130369	0.535304746067281	0.224887659278818	0.469048116261566	0.509117086294549	0.449328513912221	0.512943661983265	0.599925416044588	0.374592728239866	0.416432116976276	0.437344727625746	0.443236970208933	0.376618379709994	0.457698832567788	0.436338511984044	-0.0968677437004177	0.476234990873513	0.512444603793998	0.319932625333434	0.662965679501494	0.401357864132907	0.674881542741967	0.628449103653263	0.582182119010762	0.775152586906281	0.319544569741499	0.427156890606868	0.581420083899939	0.552334292811305	0.599088265865759	0.40968782938526	0.459054903424213	0.483360143316292	0.525727586770433	0.272085087540947	0.649672340343784	0.127044211697149	0.579452134639951	0.603827826167721	0.438359744042241	0.124372280631251	0.494288511612388	0.453077693654711	0.26360820475956	0.709498250567595	0.603351972483251	0.613979095659099	0.372330166699375	0.56548820963356	0.308545007065214	0.373304868080017	0.407246028906804
STX4	0.641760530671967	0.758627253492842	0.382451625836964	0.645157712570253	0.691458505305667	0.649967440018429	0.603483541459269	0.806694023512635	0.548163930122305	0.370280034882251	0.614368970113813	0.639970588583756	0.439719437025128	0.700021194564012	0.738924676437743	0.194302108965916	0.334458995739845	0.577155634628499	0.727229516009632	0.724699141530622	0.73728702951792	0.492417731533093	0.752415068680792	0.72076914658097	0.688747280158604	0.791291243975296	0.503943406147831	0.837551007301003	0.602919665043175	0.645190788066122	0.841225748882056	0.538503842819491	0.650489191306739	0.748813964923712	0.697609312908378	0.653015053023179	0.778397698035222	0.509922177569865	0.845093736284083	0.146809318971463	0.61803500042396	0.689682962989079	0.486211147915097	0.498495784129187	0.346726226452668	0.762289329917794	0.515529745895493	0.784720789892444	0.662106657025254	0.443878049465011	0.414473089160592	0.7572066661381	0.550557543852349	0.824307758324492	0.28052994460417	0.862058499387112	0.598287521291202	0.577644243579829	0.547503257712296	0.566628102383938	0.662460112769697	0.519797722444957	0.159529518892128	0.496381025758462	0.812873759549552	0.72644568608861	0.419588966815761	0.790345579122684	0.594428662387927	0.555414561475473	0.779425774749337	0.651970718914744	0.418365402697958	0.681159401682865	0.469803492104435	1	0.707763897216596	0.657142021815759	0.546262116496755	0.66325955898491	0.724408563560756	0.778693962137485	0.756316076359205	0.716249321756564	0.491628713158873	0.557249150911552	0.713451473393454	0.417581254212735	0.589702780551922	0.676933190415994	0.538086972203903	0.658579598320633	0.728187226345536	0.669721364011319	0.42976358910154	0.550423965319689	0.663893336300408	0.469726423020632	0.620468917908726	0.550185425431967	0.497521434082224	0.692927179729594	0.155123081461457	0.788921173033818	0.665387622560515	0.687129338183357	0.476710567016609	0.737116468184175	0.761413287131933	0.752844655563646	0.822691729975393	0.791162962853363	0.632297403448032	0.758386425665405	0.323817280074488	0.785888365221966	0.501193224674683	0.735594901636952	0.293960815608992	0.457465620961585	0.772574419037469	0.438368053488743	0.536798912445196	0.702695129197615	0.799095402574871	0.655386683018498	0.684211993003358	0.562956953728163	0.390496941594801	0.660163487354348
CD47	0.65749756233997	0.679600872311035	0.559477916882581	0.680869332595389	0.547428025455644	0.740846316917364	0.587113564326597	0.820732671599351	0.729395422665191	0.648090940810614	0.765558256374659	0.788042126442708	0.619328512180923	0.789245974521579	0.790395836350814	0.379548401505664	0.466289425253919	0.468136280453013	0.639683822653916	0.835989951600764	0.777110809165349	0.473096288021978	0.589008062630015	0.794603037016138	0.763463076405975	0.69449755025935	0.714420680779356	0.770368641189104	0.654124767453748	0.829581133291298	0.713973509813381	0.749596989744998	0.609562408933599	0.727036317623695	0.573802212128605	0.717982270537964	0.635834783617599	0.562152247179083	0.79880845344521	0.329775931509982	0.755271645768347	0.74413476257261	0.599504446391516	0.487310319633167	0.358687646088589	0.660047757813798	0.706434264126721	0.800722589538848	0.697363533135111	0.602958486416858	0.568481317884799	0.618059858721297	0.737744181494651	0.668361228610591	0.441911936297706	0.775666835282554	0.525033501262668	0.659615678142503	0.802558218891921	0.672870267705438	0.661677034522671	0.64774449754599	0.122744136773439	0.518790301430007	0.675543276495386	0.762884815790255	0.693420639845451	0.748082396976979	0.533512666096391	0.589949366164656	0.480505202162236	0.657095972082944	0.502960432191986	0.707264733618032	0.623483414282529	0.707763897216596	1	0.67862023655089	0.556152624842585	0.659256424407462	0.604131581983297	0.732119685943567	0.772993428846312	0.633945765314494	0.668723665408978	0.671047301962522	0.70321771918549	0.548133347770129	0.5969776003193	0.739873013466727	0.638913645513516	0.723167507451638	0.724514139527936	0.400921104624406	0.602276885314579	0.617978792771641	0.567027601348974	0.640657843082602	0.720864622296575	0.66706420398674	0.710813320314292	0.786945071936687	0.393232043044623	0.621883983784618	0.630311767714766	0.86476627276326	0.642854688137787	0.852108595959063	0.786231111575695	0.774720939297268	0.735080511338572	0.838009156412342	0.663338870080567	0.864125083702757	0.497706822894669	0.83481936957543	0.647135812563863	0.818952594861115	0.487924309742379	0.734233227183445	0.511249286174328	0.661343206099755	0.652055114220835	0.805577164452678	0.758234813094221	0.59697487106629	0.720499341887163	0.708660253581878	0.665824031446473	0.756068039288458
CMKLR1	0.594330216156982	0.736020576006566	0.653249240711355	0.75760534064697	0.662448483699536	0.754718560450551	0.664704347283268	0.767953489978347	0.681288657226927	0.637097536942444	0.669571330580145	0.756349867874407	0.718915674471746	0.7693568775741	0.767954241393733	0.447420975461037	0.371273851467942	0.315268931509557	0.677459319985109	0.676879657620236	0.753974216398419	0.410072498765081	0.548239404798995	0.769761126235915	0.661911686829589	0.717891898320662	0.727080766284948	0.782219547872801	0.744236888224029	0.738506362997049	0.761559482507834	0.752827490030128	0.576294552697643	0.806778617291375	0.72705033809395	0.609856912745237	0.657231474658822	0.709859330231091	0.722047016186909	0.374067134207718	0.781572607848897	0.790166405020512	0.69601005629143	0.5847007043961	0.452700466450136	0.79985010440193	0.635895628217986	0.758089483877058	0.615215370425375	0.534299678277149	0.592897561147857	0.656872463803746	0.65819294180675	0.753516208741156	0.521889605195774	0.609922550636752	0.614943749370931	0.737789244103167	0.657153696449755	0.796677265483189	0.681602582724187	0.593618866173221	0.0789977445459412	0.312814044498826	0.677006412561123	0.512555194598723	0.650290862169497	0.816270670846267	0.572179356484141	0.525832229884895	0.395588890808708	0.585032297731558	0.608360560540686	0.556531221747995	0.640389846523908	0.657142021815759	0.67862023655089	1	0.617933361750844	0.709531798621207	0.574816801679768	0.683417964773927	0.69260559308343	0.740973401365381	0.654191910676063	0.615941268409166	0.596474613764179	0.326274865707359	0.703646383306311	0.619808912204965	0.608942475103787	0.622424437816971	0.681801234792363	0.379920993910205	0.510592041765821	0.668365530617233	0.498243102911975	0.755217828102132	0.499219592488652	0.688027761102624	0.644543610241333	0.664655576849727	0.585088399339809	0.622040284097939	0.750355620206845	0.655274797432663	0.744510182603875	0.732699659782286	0.536153230605994	0.656449142349883	0.74160133900635	0.640773666936596	0.472603948541958	0.773183529405012	0.149800118528272	0.75384606854321	0.686931519019046	0.530024469613501	0.126849361701828	0.511015688035897	0.6206345714709	0.3970955380296	0.524781771135442	0.79162936902746	0.812110493088447	0.615153646963956	0.725166899507891	0.336365196453769	0.467676057311702	0.48607919528647
EPHB2	0.630796895814866	0.697262407911455	0.333144304244408	0.553280541658171	0.648735323194359	0.597467720049567	0.686252815711338	0.61874402820754	0.466164185413713	0.50965260605111	0.47474995488681	0.583984141710696	0.594729810176964	0.644652519588682	0.547500107942289	0.178369853055946	0.316096665781367	0.295712479307161	0.630934985463199	0.605246884760555	0.542190696967673	0.495232818788976	0.657701696058524	0.462669898443213	0.487471446835588	0.65916344448617	0.492603361591826	0.566373113902226	0.568119495680164	0.466619518031176	0.698678264749542	0.509359867572939	0.406498846854032	0.686275666007771	0.58597006753487	0.646035112767033	0.698007622164947	0.540793917795563	0.695209542898908	0.115631019625758	0.550331433480656	0.731202861246185	0.409838853472228	0.596531801118621	0.370628610908995	0.725930194998255	0.408849176301791	0.600260923957141	0.48642946566318	0.458290918469161	0.413467815007455	0.602530575115564	0.520219195075252	0.665359317645044	0.36118700344134	0.609416340483399	0.712339539015396	0.55244841090579	0.412333905756509	0.644637906501722	0.544092738723894	0.591230137776818	0.192570873777262	0.347939307882372	0.592889499512759	0.411370835650059	0.490348907305991	0.621289653862927	0.643732615194666	0.420883554564483	0.452343207289957	0.515379773663895	0.605493650655082	0.471253831751155	0.598953693130369	0.546262116496755	0.556152624842585	0.617933361750844	1	0.554045405909882	0.387035550747634	0.649937665901829	0.558900668404406	0.599392848751085	0.445914308244771	0.603263585835442	0.491579729586483	0.338033620075775	0.344602747562015	0.378011377564788	0.468031684309593	0.420662761031637	0.599972857797257	0.249174621133949	0.363037363662869	0.573515006720881	0.578965724784631	0.491371049123171	0.49020456920187	0.534854794322058	0.503544288231956	0.50947372489138	0.488699303236026	0.515471587132614	0.609862398259788	0.583589389354918	0.474435158924863	0.521938305191202	0.403859651097823	0.433840760169618	0.648700486168925	0.588328600661301	0.507793542827439	0.676933323206584	0.199952578147399	0.58705565586143	0.508960951258649	0.446168402091725	0.202731718715588	0.459355743202019	0.661124144598166	0.245996889842896	0.319602693244551	0.626511203178971	0.582763501284699	0.336596360019446	0.606256170978401	0.337326281480363	0.306576630305902	0.434833990894838
PLD2	0.533561720024215	0.704578642567885	0.520212741906169	0.676098420640124	0.634230188655734	0.712209177438308	0.606550915681818	0.795807934321851	0.666237245685416	0.597123313451782	0.68807207623085	0.741392308112458	0.623297861780874	0.725145365886974	0.746385272407237	0.387202310471882	0.380024685989785	0.377196353871536	0.64595810162662	0.655100490489598	0.763344567823987	0.488494340448709	0.652737310190955	0.726271425924125	0.721761930402953	0.700146668525594	0.641854249446364	0.758288437807256	0.662720399314831	0.696890253209375	0.767179772574836	0.709213911511343	0.647568161324026	0.781390082038814	0.729951625539867	0.630113945230512	0.672043223221624	0.580586196083569	0.771555908254328	0.308478455393873	0.745780202373088	0.658878521825595	0.55468401465986	0.433624989405384	0.235624950164255	0.723769490394247	0.595049633899853	0.731649149959889	0.626809428939002	0.57523793768698	0.614010654844203	0.551910847844291	0.705197672048895	0.71997901342866	0.382803232107469	0.728924645021086	0.561276215679087	0.651666359006321	0.649419143090102	0.726656214637478	0.656666551071212	0.591357466278597	0.0433919653784624	0.448430296312819	0.715956657777116	0.650316303713979	0.561676970505125	0.738262827284988	0.522218676759204	0.53901945207766	0.471367759463211	0.67482826675381	0.434358124278434	0.675442658067544	0.535304746067281	0.66325955898491	0.659256424407462	0.709531798621207	0.554045405909882	1	0.673146918304574	0.658218381594607	0.677963583098049	0.713566877167997	0.565690676342378	0.543920957629745	0.615844741438391	0.47162529403439	0.701520040404495	0.67026856781102	0.553049451331283	0.619885371867448	0.666977691509423	0.457978155015619	0.524770620565733	0.697464065020833	0.566349392351887	0.639689925664121	0.551791086617153	0.654490425662889	0.646065372964693	0.734878406781295	0.38906206895854	0.609234111482282	0.717667002457167	0.647502841706189	0.626013252218634	0.725013110875588	0.643410923462133	0.681619296636233	0.749912996946424	0.728068730614418	0.532339727492472	0.785547546845834	0.258232109012268	0.757940982761313	0.632082449809863	0.656516508017373	0.251440067037272	0.566311762148608	0.598598411957951	0.433137706286938	0.466093608908604	0.735609524891282	0.746146219664162	0.617763187726246	0.708278424500321	0.498884765729087	0.507555575173756	0.626970142556925
GPR84	0.413136131124726	0.519814820056794	0.357967235429012	0.46469952323928	0.4639538333392	0.606851957691684	0.330544821084877	0.728566727010794	0.627908772053063	0.490852716348372	0.654315718766054	0.615822222317387	0.407575411212968	0.521780592968374	0.783975097416278	0.25913578209304	0.411770764125231	0.54484512160703	0.612562280448686	0.561559025188713	0.754413161512963	0.56969031661422	0.637263086049053	0.73515583456193	0.802797288007526	0.708943704605606	0.474677935481485	0.806233782553201	0.49585343975311	0.678350948370798	0.717024577958486	0.563030578664503	0.676111647758653	0.610030290162779	0.555180872297142	0.526281051986393	0.607599250613552	0.367805297458763	0.783869306856035	0.214300410474507	0.567129069691962	0.485060199760448	0.524950372762347	0.191518957139511	-0.0492652182635274	0.507488067574351	0.549623761376154	0.729590114236895	0.693209907098002	0.43909054948206	0.572182321266945	0.445979937855664	0.541539929038734	0.572528952517459	0.254210866791967	0.769760977545768	0.423813964700199	0.455050429947048	0.61619051218914	0.488705362559117	0.43192890032467	0.343341076066363	-0.142329085135181	0.594573132579121	0.715234801401902	0.789080402965482	0.385474454137429	0.626293577809197	0.392662281107048	0.628413027867359	0.648289558057646	0.709898478371676	0.101359785317939	0.745821609015351	0.224887659278818	0.724408563560756	0.604131581983297	0.574816801679768	0.387035550747634	0.673146918304574	1	0.586142002882044	0.586772457414888	0.606622139171524	0.437254395263788	0.35809568207817	0.661222919760656	0.444015717096579	0.584210870599799	0.7890932794162	0.452980432112786	0.711335395981852	0.576343528558854	0.673505886491125	0.495048249330931	0.53370081822438	0.491977333260832	0.431940097285008	0.433469617695107	0.443376986825275	0.579649008451519	0.678640632111015	0.0784953333076411	0.641157071149586	0.637325838948871	0.552269739625165	0.450073548393688	0.70963794911087	0.759632441314547	0.749018742724709	0.705711459874446	0.747845601783207	0.536139591163358	0.687565465144821	0.204205750126775	0.762476457841656	0.401746407785973	0.739267569763959	0.183084088702903	0.394960129621577	0.455455550137597	0.426251461170272	0.305520865745788	0.669295758023736	0.745775203586247	0.609985919698934	0.513486382058579	0.483128803959676	0.456341111522287	0.737735403568745
