""	CD74	TLR2	TLR1	PLXNB2	SIGLEC10	ITGB1	FPR1	LRP1	SELL	ENG	ACTR2	CSF3R	CSF2RA	PILRA	NCL	CXCR4	SORL1	LRP10	ABCA1	KCNQ3	KCNQ1	TLR4	RXRA	APLP2	CD33	STAB1	RPSA	LAMP1	VSIR	SIRPA	CD63	TLR7	ITGA5	DIP2A	RYR1	NCSTN	BMPR2	PTPRJ	EPHB2	PDE1B	ADRB2	LY96	PTPRA	CD81	ITGB5	NOTCH2	NOTCH1	CMKLR1	RACK1	TREM2	SORT1	INSR	TNFRSF1B	C5AR1	UNC5B	P2RY6	SLC40A1	PLXNA1	AXL	DSCAM	SDC3	MCFD2	PILRB	FPR3	STX4	MILR1	NRP2	STX3	CD226	SMAD3	MERTK	ADORA3	TFRC	LILRA4	SCARB1	CD46	ITGAV	P2RY12	RYK	CD47	TREM1	CD163	IL6R	JMJD6	CD69	ITGA6	HAVCR2	RHBDF2	ADCY7	GPNMB	LILRB1	PECAM1	TNFRSF10D	TSPAN14	PTPRC	APP	TLR6	TNFRSF12A	ERAP1	TMIGD3	PLD2	CADM1	CLEC2D	C3AR1	CD4	TNFRSF1A	AMFR	SLC16A1	ITGAM	ITGAX	CCR1	TNFRSF14	PTGER4	CANX	C1QBP
AXL	0.922096674359131	0.816885100799195	0.644244984295539	0.819025906826518	0.920033729630522	0.730100723043513	0.765368050043962	0.683092261003476	0.775305425589322	0.687719362235145	0.780394225276885	0.76672946817707	0.815312539115915	0.776891373582476	0.835482832001897	0.942213027744289	0.937027244424403	0.855785807599469	0.366705236923246	0.818569492159023	0.857214850928859	0.688978412394344	0.536306430470122	0.341763137801785	0.877111130372565	0.562142343071483	0.893760389787124	0.504228295418227	0.740021710223829	0.807734245885512	0.65780736414623	0.94673156094547	0.864076004962983	0.608272612350743	0.651938286049761	0.734757715127397	0.894953759553696	0.848144461187689	0.791313183946553	0.668180163526168	0.771649105733245	0.61320724492383	0.759754488027473	0.87304107475593	0.590924264114239	0.542061747837077	0.782293942280136	0.711073200809139	0.875042883936122	0.941706429865367	0.896515300291523	0.654758022113954	0.79223721908611	0.362942418263759	0.922977039511417	0.417719486822932	0.290339156647743	0.670179763457305	1	0.627081711592386	0.201848049062546	0.81577750446635	0.635239947964639	0.646545642487911	0.878580854580714	0.833886385101409	0.516990527177693	0.807006949308704	0.747214520411775	0.837213790969031	0.819318905653747	0.924806563021436	0.64171801031308	0.895822983626509	0.603025101277606	0.709046727761217	0.927753066151209	0.569248662897766	0.813115937498883	0.825203878925051	0.605447390313677	0.515367668535837	0.832177998276597	0.686986146806246	0.847059377782921	0.730981200616043	0.910498448689375	0.801378550004908	0.852771420627066	0.398368637309595	0.800118240269574	0.542370531205922	0.621091827842844	0.848702993170435	0.838861296628478	0.635520256758285	0.769698952609727	0.698111273213987	0.769978155453012	0.770554824421214	0.783622121751054	0.659603655875678	0.756069575613325	0.906486433673425	0.801939729063484	0.833199946894193	0.58115010829832	0.82843377596906	0.765430799503147	0.841241681798927	0.639750276489921	0.536812166532318	0.792620275063119	0.852350387185687	0.872188923458842
DSCAM	0.596986680762812	0.799481651012711	0.721443756264012	0.568081948688726	0.74900411616017	0.387824573446735	0.769462609003865	0.338784534220125	0.732834994774676	0.449871787369091	0.631361532118289	0.854704736601033	0.852712705486428	0.363679129752033	0.636163522878085	0.558658843605486	0.760068979251249	0.503426250826162	0.090411677750078	0.845987448549319	0.546337829471198	0.399097993472055	0.349439048363144	0.07918426937591	0.579084563687304	0.285371336807632	0.388752518344569	0.177633984571891	0.672721972911328	0.463270340430872	0.208900587940471	0.612000296297772	0.573764968720547	0.844976537789316	0.776157141015853	0.472535611873744	0.667988684504584	0.557924682906482	0.696232440048548	0.637306507907737	0.774408691260286	0.141681801180203	0.507977917691839	0.400639765844824	0.453266921310102	0.173945974778919	0.682072087664071	0.345745271339174	0.332957115707198	0.540240994590084	0.663803167462762	0.518973337734962	0.599063577979935	0.21674011401287	0.66956601131924	0.59525669237142	0.053879493940331	0.314440488105172	0.627081711592386	1	-0.00723899596154674	0.497459629821475	0.604452571299202	0.275797642023852	0.685440899613304	0.490808412989958	0.262834592304049	0.551384225253738	0.73534908618938	0.779288143304903	0.585688740779612	0.662789176425024	0.495434781382775	0.452923996219291	0.30764549232125	0.493471406334529	0.72663168195367	0.742921971810864	0.64869508147848	0.481528403472052	0.37517713242306	0.127782193179682	0.771140740005096	0.755347251472512	0.61139873869534	0.381450871347127	0.612213421914011	0.875247047773326	0.742295640465734	0.0151506387505706	0.689742042470061	0.215831208270797	0.79955707815828	0.660206866323201	0.72762711046012	0.348177908200749	0.821251805499647	0.609959879230519	0.524618759914066	0.489640040981492	0.676299030565732	0.320044750863155	0.620418611011054	0.573866336527053	0.555167629348608	0.605960173271004	0.227640555772927	0.693814446254374	0.61257622091747	0.740579167676371	0.427051258169405	0.20610455073358	0.701395037967653	0.553476140466089	0.463123004067291
SDC3	0.493001166758594	0.349460861196731	0.157662399424309	0.598821104586423	0.149555588867354	0.774976614194572	0.0379558023500997	0.832355984286272	0.0235548245438477	0.779223291392582	0.631207523433094	0.212302180334754	0.150914417513273	0.680003440575351	0.545918530970486	0.347896524171538	0.208129262942869	0.579790594042799	0.968824451585174	0.0629980108592659	0.512290059213053	0.7948779424624	0.873922048300283	0.971178473844349	0.357352419696755	0.871236538447456	0.493417124087438	0.926165107159304	0.0228108018738489	0.692899311036757	0.793106962380589	0.281092309429336	0.442149106832802	0.24908123580046	0.0990019193103055	0.710754873531132	0.477050478040014	0.625254963734311	0.357870162859576	0.293838568734577	0.0106034041307543	0.825493155982604	0.710949323265738	0.576127878635937	0.753234319096993	0.883321365091669	0.370232127965515	0.7650596907727	0.500154623394774	0.361303307588528	0.499520698508759	0.630963663317241	0.632213540689548	0.938050970023571	0.27417583580974	-0.143235913544998	0.973269773680115	0.789146484914414	0.201848049062546	-0.00723899596154674	1	0.662400649978972	0.506941237317766	0.841090169346631	0.420987112706491	0.518247913526723	0.916731153523081	0.631890131928222	0.118245674165488	0.134958015423485	0.616332754370789	0.435049371447541	0.76706312908123	0.27304849705031	0.856621074677152	0.723844580974088	0.276995768212518	-0.181882949672009	0.47219719867485	0.566509806204211	0.761000558323208	0.877582630791286	0.427103200143763	0.249959690523784	0.0464374818300244	0.758251087688702	0.477351164608946	0.0816131507016353	0.381538696666579	0.908685561209197	0.551100786352163	0.890087147073073	0.0454681403967598	0.568348160474591	0.417446397335004	0.816077356288888	0.325651495533589	0.0336375410168963	0.679370644144787	0.556878293377246	0.204180525015698	0.775330126926158	0.321536590633628	0.435493675235532	0.619649483140432	0.513740557334015	0.806819405651556	0.209459256704742	0.574340418642489	0.441876969050035	0.800273970371927	0.912056373567214	0.473292898499166	0.602586171658212	0.301361247867264
MCFD2	0.929232332481588	0.806306996595673	0.590103680202778	0.899002199483456	0.788609668504363	0.949002364533886	0.616747910294197	0.924893968466112	0.616045033288199	0.92305786370564	0.929139414306081	0.698388992543858	0.700664099055956	0.931664270426222	0.928747790814517	0.845747736893095	0.797171766481059	0.941729348876039	0.76923831410517	0.65904947878273	0.894326109540796	0.929806655074006	0.8419956858421	0.761261007080624	0.858993826865981	0.856613940042248	0.903221526346088	0.84979978338529	0.573141987588518	0.953580006254312	0.897589596803356	0.819671518695087	0.853121323828528	0.608459911333051	0.554731949426485	0.908294197691149	0.902423656483687	0.952992879099935	0.788660669687288	0.671954090945133	0.607287594415571	0.877390162746046	0.934032962994736	0.936655231387863	0.835577558218985	0.840290592871734	0.767710604178057	0.898151048781021	0.891241395296129	0.881193189234314	0.913772185666341	0.80050538019753	0.923616903896426	0.765608830157062	0.808423787894453	0.289518066369498	0.720307306086977	0.891139498603371	0.81577750446635	0.497459629821475	0.662400649978972	1	0.715548370652568	0.901872883054449	0.881812376275718	0.904605054894561	0.856243976509676	0.93134064186041	0.669902028578479	0.694110568550646	0.916741679902798	0.907654616878493	0.880400528338348	0.795123134269841	0.880647957123062	0.920337690763509	0.827128699023666	0.381456643388459	0.851543112789661	0.907541691254139	0.845979475062637	0.819054045771282	0.84637205468754	0.680397576518208	0.628057882794863	0.917054267083923	0.928506167695465	0.666499142373121	0.840878786003948	0.75126001895377	0.900378038610552	0.840482881237137	0.532717646516031	0.933697550892099	0.857116221613471	0.886973150214052	0.760601516586718	0.561187915089653	0.905574592672532	0.888050369083299	0.654801268613362	0.874057708719606	0.701214379654242	0.908067873745059	0.933359106095366	0.888533106435574	0.808681687582212	0.71967218888041	0.892694823201396	0.860001956214923	0.900455938015094	0.855228760234774	0.851069730312051	0.944925321134362	0.81823734622661
PILRB	0.72444171621015	0.755664542982346	0.524990848342229	0.776255306299038	0.626917069518218	0.673206032921593	0.531814120071581	0.696330401749936	0.539515621771343	0.736644235450707	0.763141106411431	0.75407018567518	0.711177318466562	0.612111883558583	0.703616312412845	0.690137853841671	0.739776473853097	0.659641530701679	0.55312543170039	0.722621759796288	0.690405061782474	0.711103475289967	0.702340760403251	0.512058646221497	0.585439312367169	0.651504913129289	0.586611017179372	0.589396378980788	0.462226739997137	0.740576482134505	0.555023823238335	0.644024785405319	0.737246354419017	0.728925479241118	0.766596429524379	0.732927470060652	0.794125326985485	0.734727127625281	0.656846116785104	0.630922101834945	0.582876815926446	0.521845626633348	0.807023948617387	0.632402735131482	0.652269622523752	0.625514818222254	0.718578163616959	0.689305098675862	0.554863425686273	0.609295208515172	0.82101724988062	0.797962240737984	0.768079099284511	0.603244779310631	0.725377570699326	0.238746671306193	0.49589700052766	0.695364373916311	0.635239947964639	0.604452571299202	0.506941237317766	0.715548370652568	1	0.691141321248393	0.765941758111537	0.627415273590323	0.657687530477549	0.759164658812509	0.553736463648841	0.691242181639416	0.794117636209525	0.736359457688289	0.776344831371534	0.565490600690646	0.68402095294812	0.684055998253989	0.756969080706815	0.336120529794942	0.737383354588103	0.629166573835654	0.630559325492505	0.56709610210737	0.815002306226105	0.551728380943424	0.560622020605989	0.752884277983071	0.7016641468332	0.693966952517713	0.763766205528779	0.5001306964794	0.772000682568839	0.637805169091906	0.58384943074372	0.784953188485625	0.702372361841587	0.758328281922783	0.721385192966569	0.440305630300629	0.780947366896864	0.560993937652768	0.630768330759733	0.742513849008238	0.768562609361259	0.648448554109692	0.6855687858318	0.664446038893153	0.594500269722216	0.737338513849463	0.771036264328882	0.775946234068433	0.688143510066396	0.644212903489649	0.783265875272158	0.746934302452391	0.471077812702784
FPR3	0.814534212860267	0.644072598122402	0.360763333836884	0.848534117165605	0.560615690908236	0.946784900470357	0.33539496809093	0.975645220418782	0.360849399711929	0.91915731921282	0.82766899601982	0.514574325230719	0.475104995189611	0.895075231485683	0.790272710685946	0.755308961418229	0.615845823865423	0.852804718486615	0.921965682814756	0.449827294743395	0.788148108264919	0.940141205346881	0.896747154305987	0.895518010487496	0.696212015707654	0.934354046189198	0.826664085707077	0.946173962715073	0.304440001318062	0.941816092640173	0.937990795900845	0.678041424039799	0.761249393270355	0.452635559393439	0.387331096332396	0.918716656779337	0.800873235336505	0.888496887946058	0.621637867798273	0.512062721802698	0.344134645525028	0.943855238817933	0.90686851570664	0.876506205991105	0.806790394206759	0.965692344325783	0.665348311761556	0.950089213098568	0.821654036558525	0.752472401446418	0.812587660741013	0.800908753382084	0.851440285176307	0.861041870854783	0.681286311708584	0.0055464293868928	0.875569297428019	0.955852051700513	0.646545642487911	0.275797642023852	0.841090169346631	0.901872883054449	0.691141321248393	1	0.753164071123692	0.810492187238104	0.947671570593774	0.88715108120847	0.43252182590367	0.480614689421976	0.888264748676533	0.779296673427932	0.888303770059202	0.694606060915884	0.964850409673469	0.888372346293687	0.672551556295737	0.0551053356689356	0.75334644793906	0.833725711701823	0.865723644224982	0.949230373080844	0.712618020515665	0.462122547107577	0.456219630656868	0.948317234316104	0.812262410122489	0.413230003484599	0.684150259521017	0.922622264354075	0.787266071708945	0.956022182457847	0.303901317962025	0.835674753213489	0.68338233611405	0.933085050336338	0.602497023778872	0.316219398224434	0.878670087056818	0.759880417600105	0.536815125687494	0.961456305189602	0.643237773609167	0.753468931815996	0.826611573941325	0.773956863002612	0.889499138137058	0.561779961625652	0.795316897176722	0.751510189321829	0.887154803160259	0.964784035106786	0.737376628386869	0.872379278654841	0.630898252481939
STX4	0.900485601109843	0.882663036852844	0.690425099548576	0.857054852913421	0.880318571850745	0.812046969831933	0.695179522433258	0.783243654712697	0.719406819585842	0.804771992920445	0.877936073805823	0.843308442843861	0.847969596880797	0.825498783414011	0.903474624734731	0.893951408090806	0.90788031245133	0.859669555306243	0.555621556946711	0.823339667421442	0.859999532771623	0.803612111985053	0.692962687404237	0.521608981112416	0.827297947266889	0.695951157614029	0.849975933115386	0.634979795804261	0.672713030909199	0.871850924719844	0.709259460566437	0.864956000575366	0.877504370056325	0.740835453959352	0.732209589434071	0.837728411236824	0.929741175215275	0.896228757942673	0.804954820128256	0.682158996965583	0.749902151968133	0.6832015652807	0.869577470089037	0.8444584504503	0.694661379240311	0.665234166613402	0.829742558534644	0.810848606449067	0.821005445907674	0.871498046622468	0.924372124754094	0.779714646318491	0.889313557719768	0.574156582998463	0.887169061208695	0.31270390038394	0.475610182996802	0.772869946253215	0.878580854580714	0.685440899613304	0.420987112706491	0.881812376275718	0.765941758111537	0.753164071123692	1	0.830875879474169	0.698896778215361	0.888814247022193	0.750650537343916	0.832839826406912	0.917267794313555	0.916223952362912	0.804765972469656	0.787353615576108	0.735217961467586	0.830235465004896	0.919266060119302	0.512725246091683	0.867444347860833	0.841525379280285	0.765345769395279	0.630319300257916	0.889992118604108	0.74644624188854	0.800217828356268	0.803691235391268	0.931029861946486	0.815168151611674	0.88351512744936	0.523439309839296	0.875947226029572	0.6616857887096	0.712245723813686	0.905429744911251	0.889878692212734	0.761747736003711	0.84120860524735	0.645322037575855	0.843556262600298	0.772336781662687	0.776664720602892	0.764870044803619	0.813552975427516	0.890330785729467	0.84335921945968	0.862379787943146	0.646711015721359	0.82378292050203	0.828094055498915	0.916911276289184	0.75653417149951	0.677035098141424	0.909653948370468	0.885028568224474	0.764779306543128
MILR1	0.899324170808491	0.777672269240758	0.594466369413256	0.823666865523532	0.812676757545908	0.890548592155315	0.630500867933727	0.854355448710427	0.595595854128056	0.832652219114027	0.871276971912025	0.688834196737027	0.705103844395542	0.890034171300205	0.892258579131227	0.860424796024691	0.796936809992909	0.909875820352664	0.667499244469442	0.652238660278892	0.854354007458869	0.866672805421601	0.727979750960281	0.656795700616407	0.866945371766027	0.768136000768368	0.881459728584878	0.758800983568584	0.576122715896178	0.892885148606847	0.853268247910728	0.856094395903559	0.863556989496389	0.571529286588401	0.491252975604792	0.848305241995362	0.848613872462652	0.909437191561843	0.743268015315776	0.663205140018703	0.643479978852273	0.813886365518545	0.848417150489079	0.917454001292862	0.763231718476577	0.769060171547455	0.768349407390921	0.844595244986394	0.869367126983183	0.895230721399272	0.857452641002715	0.72560879620382	0.85487852668862	0.6360756031788	0.78346594326162	0.343247958208281	0.6132253442112	0.821453918013785	0.833886385101409	0.490808412989958	0.518247913526723	0.904605054894561	0.627415273590323	0.810492187238104	0.830875879474169	1	0.745052620826363	0.879754461657882	0.693142231284401	0.714753283917863	0.860450061800307	0.905803854668663	0.802935517682468	0.834199098441961	0.800377852419661	0.870348895633313	0.822334100163819	0.409321854824382	0.83079898798378	0.919365689097451	0.781212342322416	0.764275960757272	0.79174734135373	0.681890505423537	0.655385331592673	0.850054712329897	0.928167584886798	0.656115524016795	0.797005724054775	0.685438956325585	0.846411027695512	0.774456255416729	0.508277564804051	0.893098334128	0.830678072842653	0.779100346408216	0.732285290442779	0.581622223772986	0.82543850540642	0.84829725852088	0.687446400341148	0.795309030789531	0.681828742232556	0.897625538407549	0.882034005778452	0.874396015046517	0.737287095620914	0.66236082799234	0.810609204231904	0.858020427128577	0.821826884746612	0.764447823029064	0.784550760907467	0.900877497384722	0.821034170320524
NRP2	0.743084139782738	0.613627007265522	0.402620435642356	0.796248279917021	0.472888755671187	0.918298974487474	0.312486002173665	0.951078796258031	0.297878181441553	0.916371006008978	0.829296594953675	0.493410434477435	0.457014792539987	0.863445238442465	0.775750708838824	0.636206080661196	0.526575621193752	0.793996489704608	0.96219491101747	0.378354176125701	0.745273139997817	0.932270321784144	0.939162140206669	0.950101638686602	0.621900554665755	0.940454494436997	0.723160637252016	0.963721629922804	0.294989174166178	0.882101121488002	0.897071910543509	0.576796674271577	0.702201097143972	0.463921884313367	0.354864197912239	0.882535913000112	0.734341256824675	0.833119488255917	0.584735106261878	0.50556933800349	0.327426700737824	0.914710701165416	0.867759804783094	0.785127140249389	0.851548994861497	0.938596321457598	0.61197292435887	0.91756688830595	0.719213423233419	0.639165418976555	0.737362804622536	0.770276461673329	0.827371164379976	0.941075129736953	0.558240076175907	0.0444427699738363	0.934383071860887	0.919102756467545	0.516990527177693	0.262834592304049	0.916731153523081	0.856243976509676	0.657687530477549	0.947671570593774	0.698896778215361	0.745052620826363	1	0.839716573881818	0.39165771716789	0.425098189605751	0.841333802005458	0.709207940205935	0.90104945238776	0.543016151509682	0.954526649847147	0.88308424600759	0.569259112563335	0.0763884245792164	0.701874385296271	0.768605879013652	0.888564929394335	0.926946247150387	0.677216630585689	0.500451430654829	0.357177136480083	0.895352072788106	0.74081722977487	0.384015739573398	0.651123942964773	0.911674519656064	0.775453250032301	0.948667295514765	0.312983639641833	0.804945311011654	0.675951070808449	0.896746838559609	0.588419687793454	0.299276534909872	0.85143709581678	0.7522266037169	0.489471572361276	0.887554466634625	0.570985071334122	0.695848432803945	0.813326122674393	0.748428982595698	0.862290349842542	0.463085766565169	0.766490423639367	0.697938116224561	0.913770799099997	0.965595672065006	0.702030340051194	0.801096394861358	0.53972236282141
STX3	0.912078409731264	0.844462845117596	0.632508711137141	0.883843563994104	0.78224874062506	0.926422306516418	0.631832997907103	0.903595741058819	0.615160781310131	0.913001943469374	0.915235159245909	0.750817532843333	0.745734651869334	0.89633045958128	0.906493788963398	0.847998212814163	0.810055850547501	0.934258687695487	0.744679530371917	0.704092917197272	0.871883037327161	0.903237983732249	0.822072563362708	0.734265361138965	0.847365688754464	0.822929931023214	0.854736529720679	0.825959357351845	0.571777037381548	0.949034205097753	0.860353742908323	0.80797307741111	0.866129661124643	0.662065955267487	0.596226543438372	0.914708506789229	0.900675273492936	0.931335124126339	0.782952821098234	0.703508422118747	0.624987772137166	0.830374548104361	0.923709556745183	0.909439650687342	0.819537358275766	0.826633481433132	0.800806247659544	0.888612413360218	0.838116076775081	0.873520095667844	0.911560109949419	0.803830330451359	0.925586481155868	0.758494659005706	0.826789897249693	0.276928734361122	0.698089422157802	0.874804816922031	0.807006949308704	0.551384225253738	0.631890131928222	0.93134064186041	0.759164658812509	0.88715108120847	0.888814247022193	0.879754461657882	0.839716573881818	1	0.687208539605485	0.73174007679083	0.922567326350831	0.907361661587483	0.873659216118649	0.788450665560409	0.866622977940507	0.916093749312148	0.84424742779362	0.370831782388047	0.868044291346459	0.878293658854103	0.845741581436456	0.798341805928734	0.866808823415701	0.730234375148382	0.632635137912284	0.907210382507899	0.934039403748362	0.683658841233202	0.839584086897025	0.73184083282292	0.900512562720946	0.838086538779367	0.568142535952254	0.932178711208757	0.8520265491824	0.878457098050287	0.774937127475828	0.582861142865784	0.892447951673631	0.850237377164713	0.710656731674169	0.883874757001998	0.771742130991543	0.893776962917329	0.895351128930773	0.905144075854214	0.788346207330738	0.731193604915124	0.879907453017099	0.901199965801399	0.861248365607925	0.838301738768614	0.872296922096347	0.929666305654229	0.755578781469923
CD226	0.764043259317359	0.813206746945528	0.75607156251916	0.663823361855935	0.841624801770134	0.597601973657667	0.835521421725393	0.500211544631484	0.796728332295374	0.594443778484321	0.744092278153323	0.822011203120523	0.841614180043831	0.564290402141753	0.775277199637425	0.692996271856427	0.804736806578218	0.709149928464935	0.247115128599183	0.826727875960498	0.67213588709989	0.562824555555372	0.447881120340497	0.264139607967036	0.763908564901435	0.416514720379158	0.608493339435558	0.368137806220878	0.74008398858266	0.627612370493029	0.469233520509754	0.721504329564009	0.70849339235537	0.758349845691999	0.701410489669934	0.598918453289913	0.74360830569958	0.700955616001152	0.763900118824907	0.724148612255498	0.809999422136865	0.384916601740092	0.636584095015712	0.641191911291455	0.569628148882955	0.348163358727941	0.707161472761118	0.479251981630922	0.572384773123463	0.725382087250832	0.735636958764938	0.5478234622509	0.718590644672544	0.342209220606908	0.717071673420142	0.601627774261288	0.218418852882557	0.456239281044573	0.747214520411775	0.73534908618938	0.118245674165488	0.669902028578479	0.553736463648841	0.43252182590367	0.750650537343916	0.693142231284401	0.39165771716789	0.687208539605485	1	0.765208743676894	0.650059938863776	0.781272608411119	0.592891488979864	0.65596420256591	0.439227705968707	0.631872715425018	0.78596191887713	0.723621637191739	0.711967979825197	0.666276616911017	0.507643854793414	0.328033180121189	0.799965282161623	0.809607343342797	0.679387174603615	0.539972936166768	0.767946983448416	0.861558171641193	0.788251434888318	0.221420218453414	0.775862005524555	0.383366182369949	0.732544250016304	0.765146749661546	0.81067918722318	0.487095030527192	0.785129292353033	0.685337861287126	0.620972075357342	0.697498011086862	0.672484691402361	0.458946637908223	0.66125157900661	0.761433735590812	0.726015730725254	0.742575539086285	0.3687261965447	0.686288392386903	0.752210810770381	0.794727829378496	0.574540915949298	0.376644962492524	0.795722130241919	0.708100332551497	0.705079390628421
SMAD3	0.797374715404621	0.883536829674299	0.745196556953711	0.734926429127143	0.881176975907814	0.598657580310086	0.817268002990051	0.552995930642852	0.779929321244818	0.619635775729296	0.770423741486214	0.862883997364935	0.900865660595518	0.607717431972234	0.802892220407027	0.772463031262939	0.892770226508431	0.742068193118184	0.255665910279471	0.893283348167052	0.756284402745548	0.604598907659389	0.483925723573848	0.249971582481077	0.779491457091802	0.460382356678544	0.67265388489774	0.378127172550546	0.757827504365672	0.673493898263862	0.469947849201506	0.807952815592124	0.808032575723518	0.782093323776556	0.778849067625774	0.65779236686848	0.84435978694627	0.74331816610159	0.798801004980806	0.710610157558563	0.815954313282036	0.407701669790015	0.702180360879009	0.679669402945108	0.5602048070202	0.387373097015825	0.823366529568098	0.56114348949909	0.640305203720586	0.768666722244773	0.825424758290623	0.656366019030861	0.746508517406982	0.349672954369501	0.829902950454049	0.504427660175886	0.198524384667351	0.522829347372239	0.837213790969031	0.779288143304903	0.134958015423485	0.694110568550646	0.691242181639416	0.480614689421976	0.832839826406912	0.714753283917863	0.425098189605751	0.73174007679083	0.765208743676894	1	0.739769429503399	0.825719733576962	0.613806942441149	0.693874967460731	0.479243881558752	0.667529337125793	0.888212146656929	0.714313657778247	0.807506665319531	0.718069795023027	0.557496803078402	0.360018075987243	0.850326343105047	0.778436997085431	0.778629503838353	0.590606099947814	0.813926970142862	0.879945159287045	0.838083795790941	0.229453957378619	0.796667131071297	0.42261884391495	0.759872684762552	0.787535222539626	0.851498340643585	0.553639443886061	0.842252475697474	0.688812763956154	0.703246519658459	0.661054990451853	0.773491283505034	0.527931574197906	0.728150334456202	0.801377822594739	0.733032977496638	0.763789429866891	0.478120390981138	0.827519884642671	0.711191516907517	0.847468556609608	0.583823089986	0.405854623523357	0.793755989258158	0.753714490122945	0.724058067499292
MERTK	0.911556695123854	0.85730681840655	0.593370352671626	0.914244437775145	0.801659172734785	0.899739544744309	0.559887978361037	0.908975834531126	0.596779853725629	0.883666517977825	0.907130316061273	0.7872183123433	0.74868712838111	0.885619133486562	0.900398222143151	0.894529420541223	0.853961883573658	0.872957166090387	0.741087636631032	0.733851335988755	0.880066033551134	0.91770338612751	0.827324200349292	0.699472197787834	0.798520411883878	0.836313104296267	0.857873906943776	0.789309928715325	0.544483467220379	0.929904122370143	0.807784699631554	0.859981138020955	0.899922002002498	0.691188837967792	0.669172089093814	0.932409744553544	0.938927713573983	0.941733487483767	0.754442312497594	0.636478186148465	0.614662264646395	0.800922988266167	0.919657556852396	0.868590448612983	0.783051710019128	0.832477066379724	0.814904267991375	0.925521757738924	0.837883020744054	0.826617608718673	0.920429770240032	0.873877769234935	0.934128921525219	0.725309395524511	0.845239683714812	0.179048628383176	0.670037814807597	0.902902404074584	0.819318905653747	0.585688740779612	0.616332754370789	0.916741679902798	0.794117636209525	0.888264748676533	0.917267794313555	0.860450061800307	0.841333802005458	0.922567326350831	0.650059938863776	0.739769429503399	1	0.903434088790229	0.885406411557801	0.76532765496444	0.881496093924868	0.906379558367916	0.856922195493103	0.347588700067091	0.869414671556199	0.869415226169566	0.850539216319429	0.813075451625228	0.877095831607659	0.665189233482765	0.707649322708973	0.902603770046037	0.912019465965482	0.705532674221452	0.868292480323845	0.721656762927012	0.899164620056832	0.836639050210906	0.593146068142151	0.933870553135078	0.862744607149595	0.854616010278521	0.838190718815012	0.494710876698611	0.919345055824805	0.758247913667847	0.745246472459964	0.888077046162952	0.791879699911293	0.859020183780599	0.866036304743367	0.863251090022217	0.794662093024753	0.751052763289752	0.840317972177787	0.898466070699699	0.840483112070284	0.836828354674153	0.879048176361487	0.907824451674759	0.690493138499832
ADORA3	0.96982118357692	0.89266865685007	0.733681909817437	0.892877037311913	0.905512318369713	0.863563351234913	0.776335785196231	0.823812754439837	0.756198689969206	0.837426278718793	0.920890482212318	0.829242685600016	0.856587055568002	0.868178879121853	0.935734027254619	0.925489593163867	0.918607090761915	0.924540496575031	0.58197197397641	0.798467295469232	0.905728715370887	0.841864854465247	0.728406342813837	0.569128472539067	0.916284783536677	0.727757712634765	0.887975421554541	0.695272881460165	0.748509778217691	0.900797177422846	0.781076293296906	0.922173908469734	0.893797756007754	0.714716658777355	0.655759347830657	0.871399058083247	0.933248110219126	0.928177705939473	0.830626599895033	0.746349183204762	0.795762134531676	0.743295978327726	0.883120236127347	0.915931871035301	0.772621042124595	0.701028860993171	0.846897732751608	0.826457073093432	0.867144889737981	0.928757724940229	0.9412621191239	0.768130656572834	0.908812509348681	0.605203019302998	0.875629990881565	0.456413179071719	0.526538577736823	0.785222112876396	0.924806563021436	0.662789176425024	0.435049371447541	0.907654616878493	0.736359457688289	0.779296673427932	0.916223952362912	0.905803854668663	0.709207940205935	0.907361661587483	0.781272608411119	0.825719733576962	0.903434088790229	1	0.808139987642024	0.850637359227528	0.757462420457327	0.870891713485969	0.914060329361638	0.572459373816912	0.883988864104822	0.90019960594129	0.764035819341707	0.676289871280821	0.903913449517719	0.784840049785538	0.762053996759251	0.83994338336939	0.960768482443325	0.823627187269605	0.919064303992131	0.576563372106728	0.925351582838197	0.714989664107777	0.673770979024115	0.952408780387056	0.919156817469331	0.767761415947615	0.854553257455963	0.723815480085501	0.872348498360115	0.87952491007113	0.7846968465136	0.772776635583231	0.786217179153377	0.94368025099978	0.914022070348233	0.940753479771874	0.685533319900324	0.794237526297095	0.888731134007935	0.919596451887925	0.827668642658941	0.704949275053608	0.880528241573212	0.928231255944122	0.849078739884846
