""	CCRL2	CCR1	FPR1	SIGLEC10	SORL1	TNFRSF1A	TNFRSF1B	VSIR	PLXNB2	ADORA3	TMIGD3	CD4	TREM2	CXCR4	IL18BP	TFRC	C3AR1	LAIR1	LILRB1	HAVCR2	CD81	ITGB2	ENG	TLR4	ITGB5	ITGB1	ITGAX	ADRB2	ITGAM	PILRA	SLC1A5	APLP2	C5AR2	LPP	C5AR1	SIRPA	PTPRC	PTGER4	CD33	TREM1	TRPM2	KCNQ1	UNC5B	RIPK1	TLR6	CD180	LRP1	TLR2	KCNQ3	P2RY12	TLR7	CANX	CD9	TLR1	CD47	TNFRSF21	CD46	ABCA1	SMAP1	ITGAV	SORT1	CD69	MRC2	MCFD2	SCARB1	ADCY7	C1QBP	TNFRSF14	PTPRA	NOTCH2
KCNQ1	0.659775283356658	0.76436547459604	0.776291726523327	0.707550332250017	0.705245303796066	0.798068951599953	0.740149193536273	0.827786056692098	0.719695710948284	0.816768506914827	0.82540647453806	0.807473345652271	0.656894730321059	0.603961632326799	0.706824906954692	0.52885791978861	0.756557219832907	0.771587718458535	0.665610538736254	0.755619352379411	0.725050323501564	0.666786267952585	0.61072000270016	0.555982516914423	0.546397558739069	0.627472815651013	0.499473227172197	0.301260172235209	0.666978521342377	0.841619298415626	0.748740713838003	0.663073615143867	0.528329938926103	0.645674089271424	0.612252323700668	0.620327086237768	0.70585377050056	0.57184242275126	0.785595952770282	0.505670978503318	0.611914289165713	1	0.711660989594096	0.647665480203383	0.455197837014587	0.507397493599079	0.727522082222812	0.652182938461664	0.600138928633109	0.749518538587441	0.593124865405461	0.627954796564139	0.237506784880163	0.627797348755199	0.683394608792094	0.405874368882958	0.596144240347968	0.670511934643945	0.742049749131361	0.541621886548066	0.65649638881473	0.571692111626519	0.462269873745832	0.652908219347917	0.575296776088354	0.534277119608582	0.760164966455639	0.694922916315693	0.554934689928262	0.4532736661519
UNC5B	0.787115265136532	0.791523699020283	0.854977943760254	0.79905376583178	0.790802629066982	0.77247755587558	0.873818779624525	0.734049514092859	0.645417551449888	0.806675515431985	0.762425290737159	0.851036883013542	0.691886165040761	0.661209317203462	0.743306382164741	0.750447680230891	0.815003825209334	0.783674115087027	0.861639968357583	0.879795742895924	0.742355282786209	0.773314620834552	0.723853688646739	0.605678744875768	0.644229767875907	0.762653638127935	0.739699206213389	0.290369560097746	0.638853810109783	0.716051595554789	0.775478554126641	0.831581231887459	0.771631745705006	0.836894215890389	0.81715590683071	0.746869300659692	0.849405140643358	0.768220693450171	0.687209228823051	0.729024760308028	0.786236897330346	0.711660989594096	1	0.76626863458637	0.503838256206911	0.522780190585736	0.831573862389954	0.865164419460553	0.747917203788272	0.68506409521358	0.720073499721384	0.826651406538384	0.435447729187315	0.637667385107788	0.765824495941549	0.564224944303836	0.811722796630129	0.807025750725742	0.81830781746945	0.794250924756101	0.816804789580305	0.712430166352971	0.659280476598746	0.710767270775143	0.712410919952592	0.664602964347142	0.729048039663653	0.723274013262087	0.729328218601762	0.650928837425294
RIPK1	0.665029490611341	0.705009337997166	0.768131625322388	0.669451912701712	0.769449001279902	0.697957241955241	0.810658003934501	0.616558099625496	0.603017838847976	0.709552000461434	0.71110818356407	0.712554564185488	0.629239569214456	0.582137146588482	0.672832509158118	0.678325509335993	0.766678691312011	0.691496590958839	0.748866974713806	0.78719535664202	0.649368987619586	0.672403701408582	0.665531985779803	0.653031148289887	0.622193851380465	0.723098291284645	0.72822500681353	0.252186761623062	0.629619685082723	0.658447069685085	0.710786937368819	0.795092456184695	0.736834359818113	0.753926107642073	0.735262502741624	0.702155206465792	0.805473979398951	0.688598909559162	0.608673140367152	0.625733502768274	0.679879553359262	0.647665480203383	0.76626863458637	1	0.574542985805322	0.468658756314939	0.740010582404013	0.766592972267507	0.67301678303567	0.673903010910525	0.631606675412441	0.741135312210852	0.427870779374269	0.699253640872924	0.634300153479317	0.473605296931295	0.667949240548751	0.719995702101776	0.743898486611464	0.717522628570605	0.759505075568322	0.6569836250815	0.653286682262595	0.619026913474629	0.623253215558385	0.646055040212755	0.627462067790346	0.594528161006611	0.605194795891748	0.582226454386973
TLR6	0.314157608410984	0.449271221471808	0.462697846263014	0.59341980954988	0.736122898650462	0.44765586623967	0.556620269199043	0.416083347467458	0.507387656255917	0.548737016588455	0.458829382448817	0.558868486597607	0.350904902026515	0.209025492896821	0.460490910366033	0.332607287231384	0.409508321230263	0.506820374793536	0.512404013767753	0.519722575062924	0.360618108545555	0.430848653907716	0.416271142822906	0.74168027332962	0.466274624550602	0.472335656643217	0.486474069015822	0.30949163105647	0.626425234806185	0.401455837270833	0.429288006762122	0.557139117005337	0.447308981252586	0.658002721242537	0.365798851585522	0.479436722451049	0.697298900653285	0.337522434073353	0.412253541910458	0.272632124553101	0.548563100812371	0.455197837014587	0.503838256206911	0.574542985805322	1	0.30845310159161	0.580867067303267	0.558925369879078	0.627723423749224	0.66839001143612	0.559330218714915	0.480308805875053	0.160514939400154	0.616582896983929	0.424117512502505	0.316442084552975	0.545895236071783	0.432446663928874	0.438953444136956	0.508067205998457	0.587797917356893	0.34218620553527	0.564467327144801	0.361298108813416	0.460794092452199	0.607662552382827	0.365910467884855	0.412939299421736	0.455490621329495	0.372452961872514
CD180	0.482072802207517	0.674763667299243	0.630929141426713	0.461150662849344	0.528480901697133	0.61546015837819	0.55473315232515	0.617300354149931	0.572338489750135	0.643155147395698	0.680222783913236	0.56370837013522	0.767680609893245	0.431305393065318	0.612991097824107	0.378971382264942	0.649650494759852	0.720448910274448	0.534567854059246	0.663650464327457	0.78355542518114	0.753498654522437	0.652328152719439	0.394650644464605	0.491115560777215	0.750438062515645	0.55485860442311	0.0875860037806452	0.494657404130307	0.695366109782105	0.65946806332436	0.65926666776608	0.387751726839418	0.52727242746045	0.433119559995221	0.734181934844974	0.55865613544088	0.397634104929337	0.728035137417857	0.302529902220851	0.48194572936563	0.507397493599079	0.522780190585736	0.468658756314939	0.30845310159161	1	0.613156214046754	0.512844588739182	0.417586671111397	0.479695610524223	0.518008933939329	0.695785998351632	0.621845475966922	0.491964476769307	0.594889357902521	0.322928091943328	0.587055596353765	0.570698689728864	0.670318583723219	0.547845138204811	0.568315231985963	0.301189278496367	0.411466260596555	0.727534131720827	0.469549137362344	0.383829158126365	0.757723902637672	0.749151058141036	0.502038516856845	0.442100983552651
LRP1	0.73975385037418	0.843265674546973	0.827058895437157	0.770971797049417	0.885480897559633	0.791186636433006	0.856990148912079	0.720020650305642	0.757562545011567	0.846279424856563	0.783192640876335	0.834754041835087	0.781927983232841	0.619287803452484	0.770063555274277	0.713483079389428	0.815445979383308	0.815348522491813	0.752709479000628	0.884067496648269	0.808159165837355	0.841397036973634	0.75582559648626	0.674127242117014	0.68574016678602	0.83986823907868	0.76097468655256	0.281032424530259	0.719573282412541	0.775131325306106	0.834340566913874	0.888290838331537	0.689200192622084	0.866089624854805	0.737855201515267	0.837690168478639	0.866318523059752	0.677237356093984	0.729775084695926	0.58751522621414	0.783866652123546	0.727522082222812	0.831573862389954	0.740010582404013	0.580867067303267	0.613156214046754	1	0.782768646813452	0.768112326357502	0.740205284400013	0.736491461226238	0.867196957212073	0.529572686451117	0.673976800938386	0.751172413707036	0.596305727580591	0.818050957187043	0.848289297127188	0.851129658014828	0.811709540649016	0.881502008466193	0.616657159941879	0.696288350738593	0.807682355847746	0.753593275300748	0.64700133418423	0.796588864066628	0.78721172591572	0.783918685494656	0.716779840661569
TLR2	0.804485006134985	0.788994780132027	0.848293009039221	0.782737676737752	0.768835730970368	0.721176132253619	0.912832540684254	0.707956656180383	0.589329315681589	0.776593835652524	0.711495982236324	0.822327544119053	0.658087348052842	0.68768207801838	0.749861971421376	0.774900219317013	0.811954706844739	0.774207402186726	0.872956210854779	0.856099479695116	0.702817942476705	0.757745917713568	0.716540351698285	0.650815769394051	0.656233907270601	0.744436559431033	0.757186626207995	0.273926540980059	0.620902064089096	0.668334125771049	0.761436015691338	0.835521079754362	0.81056920938085	0.816738075174072	0.834264048121464	0.726206999576032	0.880206534781615	0.787143215318031	0.639027562075166	0.770209096635568	0.819112794072025	0.652182938461664	0.865164419460553	0.766592972267507	0.558925369879078	0.512844588739182	0.782768646813452	1	0.762821477069619	0.642378230005417	0.717981835183479	0.804428332614274	0.421399718568556	0.678248447471427	0.733464716672344	0.530997888681763	0.797708886496478	0.817544985894617	0.785215335492621	0.795468088458403	0.784344435506526	0.730482387139831	0.679042200567565	0.661883057079679	0.68181054973479	0.688744393433234	0.661196607942653	0.706575163369896	0.661898525206227	0.6105454078342
KCNQ3	0.633917164320387	0.66599305837532	0.722294315522258	0.759469253666983	0.840704805489636	0.59673798748342	0.782827505500077	0.587398647341935	0.596914344140341	0.739355126525462	0.646902356578962	0.764332166283186	0.546156836500437	0.477168042670681	0.623800174677624	0.631098550401451	0.639056892284327	0.685719519242815	0.735165313282225	0.765093503000831	0.567091288518097	0.660162482066232	0.596959957248333	0.711555437515855	0.577305950557191	0.652810713628938	0.685588353966413	0.35217128054591	0.69006598805093	0.551390033130705	0.605629562429728	0.733051471370075	0.65848952764382	0.802054847533425	0.650233098683961	0.628362553899212	0.846662880299127	0.67050950950576	0.540113276350431	0.579594238925788	0.743654783502653	0.600138928633109	0.747917203788272	0.67301678303567	0.627723423749224	0.417586671111397	0.768112326357502	0.762821477069619	1	0.734770304798993	0.652678632979825	0.692243150931328	0.306074673077784	0.627816625662981	0.591765673951584	0.411053993068717	0.736172387483075	0.672136049340575	0.635882337218489	0.700919612957997	0.759546971504464	0.580335621952723	0.750615883445189	0.541252313289238	0.680304958307621	0.708831263756299	0.533819908009625	0.581701520821334	0.628222663719858	0.490411695095247
P2RY12	0.524818953306809	0.691064194947747	0.698639464702983	0.776853245297089	0.880542685853101	0.75431667988255	0.716779730839335	0.765628072062963	0.723032928616913	0.807115019085406	0.810161279019358	0.841196296108024	0.558178804362254	0.348393611551488	0.637020500739825	0.428222587810872	0.675519529142839	0.750798814451519	0.676052813057154	0.725188366390195	0.631494545756866	0.628385927202657	0.585535765924726	0.690354080819111	0.536956657556108	0.59419131900608	0.479107366684775	0.343754122920974	0.784463881213497	0.717270487407659	0.684563589656051	0.651046672981568	0.464806869904099	0.706108694893284	0.510943459721349	0.59170000402264	0.790101467033038	0.441573204314054	0.710928039281736	0.377366044979424	0.626417572943024	0.749518538587441	0.68506409521358	0.673903010910525	0.66839001143612	0.479695610524223	0.740205284400013	0.642378230005417	0.734770304798993	1	0.668220649349483	0.60437474377479	0.123454142100774	0.730250219555373	0.609500073706019	0.402266238236509	0.618191084344513	0.556549769630043	0.643833231738566	0.575686774996607	0.689148935803117	0.476073421913356	0.553583249354666	0.596327730254703	0.570976787944046	0.74178741433208	0.674937199466326	0.582220178792578	0.555585892064607	0.432299404166006
TLR7	0.569855715553406	0.665490406197025	0.716809902993625	0.699592612432114	0.758296301080061	0.688739134103381	0.713861972778233	0.657868977143947	0.611298264048676	0.724534030775104	0.667563546509052	0.735862526777257	0.637172843417358	0.505382550964437	0.659840858679372	0.569652674182897	0.683373293522025	0.742253371111578	0.686221060421711	0.758861417835911	0.663909414975549	0.700021194729853	0.589545361184715	0.567279209254204	0.624762700417541	0.667712733727141	0.618036204601465	0.255429756738413	0.599559900876476	0.660838338538188	0.666842353233874	0.71764823138368	0.588054431071858	0.732457017424489	0.606029034934744	0.683505079180109	0.789371632903383	0.566097561093463	0.611270843987356	0.551085601223826	0.697340353125337	0.593124865405461	0.720073499721384	0.631606675412441	0.559330218714915	0.518008933939329	0.736491461226238	0.717981835183479	0.652678632979825	0.668220649349483	1	0.673859701253524	0.339068674912548	0.615711202048214	0.624161168536736	0.495981202787034	0.67732916260305	0.705775452388183	0.671496188204465	0.671466662785761	0.682353347969945	0.536759694893292	0.629189426424856	0.576998751734971	0.586016852942756	0.64517402819592	0.610549754650251	0.607849004923073	0.576529595831951	0.495406972503934
CANX	0.732798118496658	0.810536264387224	0.844872321778171	0.684217145330249	0.768960003638885	0.727654565956991	0.833907260968568	0.662571437768146	0.704642455771181	0.806926607000212	0.768182551970824	0.776603310886284	0.870562837281789	0.606524311873492	0.797489759196359	0.717721826959148	0.809055152111519	0.820587194298109	0.83038271297708	0.885686138368244	0.879466396192047	0.928008372947426	0.816644088421462	0.569780165601778	0.672383292995385	0.952829973444864	0.855517330217076	0.233362500781349	0.595746443269252	0.736689965661428	0.826430775997672	0.949124860969912	0.704009994958966	0.856249629810068	0.740761423725935	0.912899967698033	0.838302206361837	0.719292791757559	0.752994439286582	0.617953843903444	0.761215720949843	0.627954796564139	0.826651406538384	0.741135312210852	0.480308805875053	0.695785998351632	0.867196957212073	0.804428332614274	0.692243150931328	0.60437474377479	0.673859701253524	1	0.76165877376137	0.624561149499991	0.787014659262135	0.569195706855969	0.869523299899826	0.814410960530064	0.893711973757818	0.890485331543631	0.884492161934021	0.575473468368966	0.740361027857488	0.87022435936375	0.763644770780364	0.600684086994429	0.831460153790008	0.830264323693482	0.827379565300533	0.727371376038535
CD9	0.479917763746871	0.507574553284489	0.536885323527488	0.239363777503049	0.349475798036754	0.347524277298796	0.45585221698425	0.262311525076045	0.414930700266455	0.439096206242698	0.432038840101559	0.309464631904794	0.791120503827466	0.432944481226821	0.507711975613576	0.530047047109697	0.508112072001199	0.53026964907059	0.453272616506694	0.578149046808145	0.700310646555667	0.735556424070604	0.534951547141553	0.202605096169683	0.428389018923461	0.807894737204261	0.766409004792079	0.100862355268317	0.20738704256467	0.434751007781155	0.588932825063625	0.71395097376053	0.446319637905699	0.508850099489801	0.483854311664393	0.781338821893005	0.442894003656685	0.460876566490576	0.457619162943223	0.377581803342405	0.417238381996523	0.237506784880163	0.435447729187315	0.427870779374269	0.160514939400154	0.621845475966922	0.529572686451117	0.421399718568556	0.306074673077784	0.123454142100774	0.339068674912548	0.76165877376137	1	0.305732498543426	0.464881218771386	0.233417792832786	0.60969655612239	0.525199274016188	0.595392502011654	0.645012141791703	0.608502664198891	0.29721874470353	0.563199780069067	0.676268616029086	0.483304709457477	0.164858683203692	0.559184368902082	0.602682770505692	0.563834218461739	0.474389336489151
TLR1	0.514010876130227	0.663642286476894	0.649779047449248	0.667469414774409	0.734828798767208	0.664739555192896	0.705228087615356	0.60410350242662	0.631782922384555	0.697971962122115	0.694806700723666	0.685428232671198	0.567784193109428	0.425455888816682	0.602782477217869	0.461705875825015	0.659579044414371	0.719168513216616	0.662347196328069	0.692295323449275	0.603589169342693	0.625607838020256	0.574917719257665	0.636707904798774	0.544204404761398	0.63487052308115	0.529184622601353	0.274027000765537	0.69542794330443	0.640312403167979	0.635460210705418	0.6752607546328	0.495401532228059	0.696227447826471	0.516025494145271	0.617408002703278	0.786182029045884	0.517833292669069	0.643778883309592	0.448548865145181	0.6349397148512	0.627797348755199	0.637667385107788	0.699253640872924	0.616582896983929	0.491964476769307	0.673976800938386	0.678248447471427	0.627816625662981	0.730250219555373	0.615711202048214	0.624561149499991	0.305732498543426	1	0.585988397276674	0.400260005311859	0.597501907772251	0.629517307295913	0.611815327745942	0.61361956133903	0.670474454427635	0.500096031381217	0.597868864898233	0.574686367560706	0.521060793895738	0.648718171600275	0.612524920563588	0.596893906125783	0.51001933280672	0.411372762002732
CD47	0.636523180794854	0.753950485808953	0.775454497235939	0.641799250681835	0.669937474713233	0.781460187633979	0.748873163798326	0.736705513783478	0.627006571846027	0.79258591548199	0.777832852318185	0.78465086070262	0.736273761512608	0.515990983230361	0.73873605486881	0.549137917625362	0.75041809054508	0.774856437361527	0.730534418431055	0.821380685967098	0.804238781060538	0.778194689778546	0.718525979579071	0.52913495289022	0.544921992597904	0.778681990097198	0.633788581750295	0.258009024057146	0.584774321962413	0.734497558819421	0.712908300850975	0.784777914501866	0.58580666435187	0.730843409484585	0.607389338435808	0.703988840224007	0.72801461021676	0.579994509652089	0.777488816433022	0.522684584232041	0.661287956465063	0.683394608792094	0.765824495941549	0.634300153479317	0.424117512502505	0.594889357902521	0.751172413707036	0.733464716672344	0.591765673951584	0.609500073706019	0.624161168536736	0.787014659262135	0.464881218771386	0.585988397276674	1	0.520394998743063	0.77288258075343	0.675420178869703	0.852173492151202	0.738992835183455	0.758136461276127	0.497365082653959	0.576377004942527	0.775776270642679	0.663409326800605	0.519237604531919	0.834577758650062	0.771639204915084	0.728822266256072	0.587971089270622
TNFRSF21	0.425214482545262	0.461841015410292	0.453063806287466	0.489222574200119	0.475789854293869	0.432639176927805	0.499223794586287	0.417924774974606	0.444562243943289	0.438954847190765	0.384122112868482	0.509345116292046	0.325596013993736	0.408031733959489	0.432469887655711	0.399990330751076	0.460994998255492	0.464575323348663	0.488787421067214	0.457495719707679	0.406179743145748	0.436257759750937	0.424286724008937	0.360280547422046	0.480627505955104	0.471177734065956	0.341636488613366	0.0328537478492108	0.375115256325853	0.410952430086261	0.442177166759967	0.539890716248257	0.458192814626899	0.502826810050808	0.468903253223959	0.4187161029549	0.473907045202949	0.467554792425907	0.404458618982367	0.422711956009715	0.483477190395256	0.405874368882958	0.564224944303836	0.473605296931295	0.316442084552975	0.322928091943328	0.596305727580591	0.530997888681763	0.411053993068717	0.402266238236509	0.495981202787034	0.569195706855969	0.233417792832786	0.400260005311859	0.520394998743063	1	0.48413573748433	0.613255096775356	0.608115282267153	0.603000256486294	0.557077089813709	0.431711769333142	0.337347887400213	0.51384037385732	0.407530987187416	0.453889375884997	0.535204787778341	0.415312010152706	0.6516247242706	0.6917668939666
CD46	0.68790559469511	0.741588130260073	0.794918061821389	0.693792559732315	0.766822553856471	0.6600765407012	0.782471366066212	0.634110657334363	0.618289971481666	0.800641854004472	0.686550836315212	0.752621902894893	0.758262758408221	0.51661682716731	0.717403282401759	0.653169888079428	0.705390132549137	0.765881323369853	0.796660443423037	0.853341319704278	0.773102789460857	0.800766227739282	0.701656300464881	0.6417704619709	0.613092593072938	0.851931451145299	0.787044776815448	0.367992874547593	0.612166803460056	0.651334972337967	0.728037831253292	0.850919140764483	0.665417914755521	0.846978099124932	0.674130601731802	0.786061887061679	0.838148293311756	0.67382974495474	0.677623236199421	0.583637639519305	0.768012206119477	0.596144240347968	0.811722796630129	0.667949240548751	0.545895236071783	0.587055596353765	0.818050957187043	0.797708886496478	0.736172387483075	0.618191084344513	0.67732916260305	0.869523299899826	0.60969655612239	0.597501907772251	0.77288258075343	0.48413573748433	1	0.726235018948066	0.807851276505291	0.846761718050752	0.849476032904691	0.536184189696471	0.765442315600175	0.756123789807688	0.761995691444642	0.573483302288218	0.730160547500473	0.751297690044237	0.826822678193997	0.672966472762623
ABCA1	0.801357769567572	0.832709746405369	0.82531470080706	0.723056975474757	0.716106728935654	0.717512079328483	0.85825636473285	0.640527631969001	0.626289107440738	0.729881585060075	0.700138759245443	0.755371749745219	0.728117118135045	0.753797955677546	0.732453545994391	0.820085501074241	0.856428347031072	0.766322548399801	0.782858920946219	0.839385924632171	0.736066864660609	0.78036841521552	0.714694322580424	0.53441060991593	0.657746383448903	0.776106921766004	0.755298298706663	0.150566793054043	0.530168160939373	0.706001732213357	0.797047982570926	0.845860792314346	0.787345335875497	0.79488930632599	0.845604324150859	0.792819143892058	0.804072865565962	0.809994687498041	0.630925114761543	0.75004080632199	0.767292822998757	0.670511934643945	0.807025750725742	0.719995702101776	0.432446663928874	0.570698689728864	0.848289297127188	0.817544985894617	0.672136049340575	0.556549769630043	0.705775452388183	0.814410960530064	0.525199274016188	0.629517307295913	0.675420178869703	0.613255096775356	0.726235018948066	1	0.796969365782414	0.772259473712546	0.793738878132903	0.731155245235388	0.615454340738096	0.722700696709739	0.674174859690416	0.580504677715491	0.689087665930203	0.713193244672897	0.641650524928271	0.654996843563703
SMAP1	0.728899086739289	0.826170000386495	0.855815473989438	0.705944089320987	0.747757995023354	0.806695742953605	0.819544720074255	0.783754405538717	0.70341180178417	0.837381239532992	0.832412074748438	0.818344741482515	0.833662147996011	0.629122205991974	0.813897259372313	0.663994903545381	0.840678043276129	0.846772039764105	0.774974117518181	0.871578901053396	0.889835492914505	0.855132413733724	0.772524659795363	0.545338222974019	0.634693420978342	0.879851660635428	0.726754979970578	0.257844043900097	0.596425079201045	0.81714685860342	0.819146015278811	0.879682065392226	0.666866265524677	0.779027216816391	0.716520565597401	0.812435383818332	0.784711580219626	0.664243161379264	0.814402083369609	0.603323959340121	0.706434013768095	0.742049749131361	0.81830781746945	0.743898486611464	0.438953444136956	0.670318583723219	0.851129658014828	0.785215335492621	0.635882337218489	0.643833231738566	0.671496188204465	0.893711973757818	0.595392502011654	0.611815327745942	0.852173492151202	0.608115282267153	0.807851276505291	0.796969365782414	1	0.809759990343353	0.838108891033497	0.571043551982405	0.625253241824242	0.87214469539154	0.723607131338718	0.572610187961146	0.899569429248898	0.822095053195468	0.803101026906655	0.71371518633401
ITGAV	0.680959102942981	0.736307106372318	0.785399042979605	0.68006081015034	0.759617108369463	0.650160664120579	0.784634438987794	0.538078977562618	0.616939069975253	0.719616775591385	0.66136216289475	0.714164189553908	0.725998020815813	0.548124481253067	0.701617911047545	0.713321973616296	0.726157547422721	0.731474524509685	0.788675937246136	0.821983359343437	0.73221826317945	0.788121446403532	0.694430714606482	0.534640190463929	0.621344325108483	0.854750756127568	0.809456469566943	0.189981274082812	0.524003650447786	0.584794535203683	0.711874228945977	0.894045227097901	0.734236622529165	0.814809615553638	0.722969582955571	0.804882854381196	0.809905622505596	0.69348217774071	0.593481251308809	0.624646526170393	0.741063725083998	0.541621886548066	0.794250924756101	0.717522628570605	0.508067205998457	0.547845138204811	0.811709540649016	0.795468088458403	0.700919612957997	0.575686774996607	0.671466662785761	0.890485331543631	0.645012141791703	0.61361956133903	0.738992835183455	0.603000256486294	0.846761718050752	0.772259473712546	0.809759990343353	1	0.856079576350195	0.604680272082949	0.751850025106771	0.743120496779055	0.71269637692831	0.644383138643062	0.696436298271289	0.675663003227105	0.8254942690135	0.728999322193172
SORT1	0.704729582520441	0.766071144698929	0.802989821181306	0.728948574283058	0.837824565109849	0.68071832993579	0.822880581135282	0.637202451963534	0.706631040847232	0.780460007455508	0.74533237639846	0.786019490973974	0.766345349042394	0.542750617521507	0.772680362574473	0.711635066556162	0.767992078731372	0.776609118363077	0.763853090891843	0.8600591828583	0.776096345391185	0.814595131910228	0.73001839047926	0.653729402554276	0.6460131272902	0.855126315543296	0.815834107440205	0.306192625457706	0.624996421272136	0.688278335133377	0.761101860089421	0.901034729002411	0.732958190344996	0.872957558328347	0.733617254941509	0.831480638644686	0.859414372817487	0.684950407477509	0.657069161040172	0.603779450981102	0.767090888491534	0.65649638881473	0.816804789580305	0.759505075568322	0.587797917356893	0.568315231985963	0.881502008466193	0.784344435506526	0.759546971504464	0.689148935803117	0.682353347969945	0.884492161934021	0.608502664198891	0.670474454427635	0.758136461276127	0.557077089813709	0.849476032904691	0.793738878132903	0.838108891033497	0.856079576350195	1	0.585003993672695	0.764925064641802	0.778895954921765	0.761284558494411	0.681154648763019	0.73459400534968	0.70911278903892	0.816743348163282	0.715170562569146
CD69	0.825829561798696	0.664301064064652	0.801965114108324	0.663969827797583	0.55599361015874	0.593469265647492	0.799464787445726	0.557469470295423	0.507078782013812	0.590962992512028	0.60631180904112	0.610279116408363	0.505459848845111	0.87138978634107	0.53455915191325	0.839492028004143	0.763044601024683	0.618213688738021	0.674471482149981	0.698809936721127	0.514955842730647	0.544384196007945	0.5016533327672	0.393238969475996	0.518868916973097	0.517192638650592	0.646548237582815	0.11363449173296	0.399816222011231	0.526576430644202	0.681773362785679	0.650900299609519	0.819184858266111	0.600487463329218	0.900007928099445	0.567575095251833	0.658611740424634	0.86520744440654	0.421147444598909	0.880601421001681	0.685366651610244	0.571692111626519	0.712430166352971	0.6569836250815	0.34218620553527	0.301189278496367	0.616657159941879	0.730482387139831	0.580335621952723	0.476073421913356	0.536759694893292	0.575473468368966	0.29721874470353	0.500096031381217	0.497365082653959	0.431711769333142	0.536184189696471	0.731155245235388	0.571043551982405	0.604680272082949	0.585003993672695	1	0.486961333755984	0.481262637865922	0.507250289086612	0.48318173913974	0.473904762426029	0.469551675142035	0.459850439431714	0.430607855657571
MRC2	0.51218903978804	0.571200019123761	0.658181517681328	0.59186379562498	0.723722353856437	0.457071857101982	0.673747730579261	0.402284581094515	0.524653037238152	0.659827966793137	0.552232065884548	0.609586780999344	0.634238782859764	0.40057739725478	0.579416470122184	0.59876302174186	0.563309440995726	0.634891036460184	0.667585380529094	0.729844212630353	0.593309213033697	0.68514109118226	0.560523893911316	0.624242989214599	0.50250176170847	0.735436077208622	0.782744220395751	0.295436628969525	0.524753901212738	0.483730557269682	0.569931501369719	0.762928835139339	0.61574254291715	0.748668265642515	0.580862907851445	0.705887231614938	0.790994663151129	0.610046242635112	0.496799358381791	0.507698572236771	0.650319440794155	0.462269873745832	0.659280476598746	0.653286682262595	0.564467327144801	0.411466260596555	0.696288350738593	0.679042200567565	0.750615883445189	0.553583249354666	0.629189426424856	0.740361027857488	0.563199780069067	0.597868864898233	0.576377004942527	0.337347887400213	0.765442315600175	0.615454340738096	0.625253241824242	0.751850025106771	0.764925064641802	0.486961333755984	1	0.572792820196381	0.593904342230485	0.600243586727391	0.493880314144969	0.554882403505082	0.639253516763238	0.512479471269977
MCFD2	0.657770191872372	0.793933466238303	0.788111859907252	0.606430202744437	0.676573976361644	0.760488645693131	0.727546094182248	0.73079474858426	0.729305757768723	0.786598712116005	0.804632967587203	0.739783712696416	0.877255340755577	0.571590873469253	0.74954851334725	0.590881542821254	0.786200170001907	0.816168772655203	0.690250825664498	0.813131558680209	0.901846666172301	0.876401078635154	0.771679470659277	0.49384805118554	0.602285652045872	0.873844178720521	0.685257085898254	0.246925776383045	0.525607462412714	0.788263637749779	0.829558428522021	0.823218746907037	0.538677301331548	0.711382886191879	0.63093973124513	0.84478976920944	0.687065527863294	0.579197449345921	0.822295389366073	0.47357011515984	0.601948641359905	0.652908219347917	0.710767270775143	0.619026913474629	0.361298108813416	0.727534131720827	0.807682355847746	0.661883057079679	0.541252313289238	0.596327730254703	0.576998751734971	0.87022435936375	0.676268616029086	0.574686367560706	0.775776270642679	0.51384037385732	0.756123789807688	0.722700696709739	0.87214469539154	0.743120496779055	0.778895954921765	0.481262637865922	0.572792820196381	1	0.671677369385749	0.4520199313728	0.900195699883733	0.817649093376529	0.736588595142289	0.661317110393717
SCARB1	0.662118050377982	0.694840523915455	0.730304864682264	0.637866972908247	0.722442859326911	0.665137890452544	0.730836803193346	0.625214661187078	0.638808362046141	0.761919480472508	0.661686898216572	0.719580835351425	0.69704403757288	0.529617847417176	0.716417005642468	0.633040683596279	0.673233321014544	0.696729585745804	0.709605310305556	0.776830025611309	0.71076938141665	0.738490583674387	0.718069732256067	0.549758552649747	0.572660284971851	0.741959910603384	0.668132014335294	0.385756204373882	0.528624053180906	0.605898312356813	0.665813483772984	0.765441504203105	0.637986447126672	0.811157388947216	0.613738472811141	0.700783744694312	0.739668461411741	0.62400189715208	0.628471933930281	0.538212671915307	0.731419459094663	0.575296776088354	0.712410919952592	0.623253215558385	0.460794092452199	0.469549137362344	0.753593275300748	0.68181054973479	0.680304958307621	0.570976787944046	0.586016852942756	0.763644770780364	0.483304709457477	0.521060793895738	0.663409326800605	0.407530987187416	0.761995691444642	0.674174859690416	0.723607131338718	0.71269637692831	0.761284558494411	0.507250289086612	0.593904342230485	0.671677369385749	1	0.541441656271881	0.663108434280435	0.682301138862676	0.648182086702725	0.551438126679568
