""	C1QBP	NRCAM	THY1	LRP1	ITGB1	CD47	CD44	SORT1	CAV1	TNFRSF1A	CD81	CHL1	KLRC2	VLDLR	CADM1	LRP8	CNR1	ITGAV	TNFRSF12A	ITGB8	SDC3	ITGA3	MRC2	PTPRK	MET	CD9	NOTCH1	LRP6	AMFR	FGFR1	FZD6	FZD3	SDC4	CELSR2	RAMP1	CANX	CALCRL	TSPAN5	RYK	NOTCH2	SLC1A5	ITGA5	SORL1	CD68	INSR	F2R	SCARB1	TFRC	CHRM3	LPP	CD46	SMAP1	CD63	CXADR	RAMP2	TNFRSF21	LINGO1	CD82	NGFR	RACK1	TSPAN14	NOTCH3	NRP1	TRADD	MCFD2	PLXNB2	PLXNB1	APLP2	PTPRJ	ABCA1	LIFR	ERBB4	DAG1	MYLK	ATP5F1B	GRM5	CDH11	JMJD6	TNFRSF10B	PLXND1	APLP1	FGFR2	MAG	IGF2R	GPC1	SLC16A1	NT5E	PTPRA	PDGFRA	PLXNA3	CD99L2	F3	NCSTN	TNFRSF14	PLAUR	PILRB	PTPRZ1	ENG	STX4	PLXNA1	TREM1	RPSA	LRP10	DDR1	DDR2	DIP2A	RXRA	CXCR4	EPHB2	GPNMB	NRP2	NCL	LAMP1	STAB1	CD74	ERAP1
TRADD	0.848011175830258	0.508220965324495	0.684912298506691	0.784243642573899	0.893262809232602	0.751248096428984	0.893141151733792	0.367458773587795	0.929465968773332	0.893513143094277	0.883972625232374	-0.0384993442928719	-0.0692038103790386	0.659343005599487	0.830059586761104	0.469928004426744	0.0506404364016462	0.727574363658981	0.949390799745053	0.503157758827273	0.0938576134729979	0.712243864749317	0.825454312200425	0.597817038136611	0.918909896986384	0.525683805348294	0.452547920735953	0.297713346943919	0.610585356572843	0.802782855152611	0.662150342756966	0.635757159167562	0.937742123911019	0.183130357274627	0.309483844515374	0.889139113456278	0.600587046642214	0.718869675486471	0.782572195727826	0.877136175218086	0.88804758949159	0.870267372313457	0.201466118495507	0.818919813376241	0.00111542011354483	0.831889495864077	0.891035206277605	0.857013608440992	-0.0149445521071605	0.796898299015358	0.706330512131179	0.747933625343958	0.932913353130802	0.101441748895996	-0.0614362717246846	0.428727126620537	-0.00654356139057105	0.721394473043085	0.50003252733507	0.889022562203658	0.506181292074618	0.880870912435627	0.896268029025853	1	0.917853509194652	0.819492025192893	0.21540416290118	0.837696623510093	0.170667201875326	0.796854299544619	0.45354912734911	-0.0263029041341088	0.497915726839731	0.678452975758382	0.781184378576637	-0.0670765404724437	0.288018140334075	0.823070481157127	0.889314517956226	0.826700007471322	0.160981482140809	0.114351498341598	0.0699338107198644	0.87885188538881	0.812727638209612	0.801934644964853	0.922507203973797	0.617459909298203	0.0172372542148661	0.846867468690449	0.713507412705302	0.810933804139173	0.898531836540605	0.878771112600431	0.88061950322504	0.794720820079559	-0.0415189521100474	0.844447666016854	0.898013143550666	0.786817696234789	0.728249476275016	0.861253394299966	0.830157677849265	0.602036281463968	0.92076561835008	0.438356101447294	0.813062919664937	0.532216901101855	0.526610799108343	0.429622032685206	0.733559751584632	0.701804929454381	0.878961775469841	0.0842510857179126	0.192062488757338	0.915976481788176
MCFD2	0.834518088248461	0.558792103707362	0.577379376560356	0.90590310545403	0.926957403749994	0.811016456577968	0.828647974177	0.425661586406896	0.904609967126983	0.831143098078093	0.810174561258946	0.128587264460806	0.0865940173516622	0.799340985214354	0.912002056513674	0.533198392806004	0.198790166885014	0.695707430209493	0.850020010502034	0.538166404758447	0.235952883245719	0.627077682428834	0.837998799614693	0.649052044236135	0.882492662343885	0.503802454019348	0.503361278162458	0.427261711192927	0.389810116981687	0.905755578285117	0.71571138295799	0.727555469199448	0.873302396358128	0.285660154828524	0.292593763096012	0.989626430842864	0.578404389730503	0.747518724764252	0.880562556286536	0.868399410727439	0.953382999048866	0.879616331743462	0.285838314370598	0.855436418499984	0.154895613845535	0.871277571501251	0.953620076532416	0.939960320475258	0.16150063439172	0.872739001440909	0.845732253445213	0.904766318689256	0.891056222511686	0.240182699513552	0.0592305325516163	0.442775623514868	0.132070390981578	0.779175380053677	0.60215712799827	0.925200792355431	0.596268590609548	0.867794983525195	0.884655236203785	0.917853509194652	1	0.776129192766757	0.288921081042149	0.87967903940577	0.277123658799313	0.833971682076733	0.572145314110044	0.134719663368409	0.59735386453001	0.578659905282418	0.783276673792659	0.109133825762152	0.414964859968011	0.938741268556902	0.96065695040306	0.729090173358233	0.13597813766703	-0.101024069692061	-0.111407060911838	0.964298552553538	0.710203020217124	0.932362401298909	0.888846547997743	0.741943201536145	0.190764521850101	0.947394569139687	0.683539381991129	0.836948734042221	0.917861395726391	0.920211363001849	0.869471155758324	0.840280255736876	0.137579966257953	0.804259374989673	0.934702119667447	0.783594046696436	0.770834666086383	0.872111424517734	0.837168527043343	0.522086450498032	0.966602127695193	0.583151629142276	0.892999493539551	0.494550462312598	0.634587789506724	0.466356576686038	0.655028455006007	0.771607907084689	0.90341728087111	-0.0290541350748982	0.14641634667827	0.96983164218561
PLXNB2	0.9239994650618	0.851433807959738	0.901068922820959	0.738978061632501	0.87925954461343	0.905607737027297	0.902518713428135	0.730070501346382	0.840258095999949	0.961150294385018	0.959503797026439	0.317986955075309	0.262981780963412	0.726289396262973	0.879543321139385	0.798088356941282	0.430124493881162	0.945766932041361	0.873460953040706	0.840043156171568	0.446094135638117	0.896373634848631	0.912506867403446	0.886670055840009	0.839971791414516	0.804428991905254	0.787890149628893	0.655485927523763	0.599959192357676	0.796391497615796	0.902222148411778	0.879248545724275	0.834253965980035	0.583460506428201	0.670951905684803	0.77260512164294	0.872889881985529	0.928252277381324	0.873053109180676	0.941036581068655	0.620874959826592	0.658128401102979	0.539713114296931	0.52994088084556	0.320023483755867	0.876885727088616	0.677493957990211	0.669381761992118	0.343672614088016	0.897053113520048	0.816444696315421	0.706064323813286	0.921153355922658	0.466012335628893	0.272233906736258	0.76847940846673	0.325710452167072	0.844072539702063	0.586406748326742	0.791332465541971	0.820958529823259	0.80260849376067	0.832111784004853	0.819492025192893	0.776129192766757	1	0.531726718628981	0.932277543134183	0.556161998889119	0.918728567654638	0.752700939486697	0.325161568249235	0.79681483235841	0.888257922074392	0.913818896908951	0.278869789683852	0.647377175744441	0.665021834917212	0.637453790031469	0.908943443586167	0.458427020945776	0.129353345583569	0.160465874119663	0.826027689439998	0.950098734214196	0.726149899946411	0.810455263426746	0.822759801109167	0.34923060915888	0.767602866558447	0.936736063777252	0.593255178241256	0.917938909064406	0.600359338133345	0.662894322996242	0.925615716702946	0.318485788806454	0.898308001987686	0.821072848207978	0.948867159707668	0.425199544317059	0.873252396522829	0.955104815027488	0.893345544959967	0.821319715276565	0.727196493771532	0.884128424573312	0.760065459500312	0.743046691399911	0.43031617628908	0.875788295540308	0.877233715056814	0.931254827735674	0.0936428623333026	0.32338822297725	0.709919876632493
PLXNB1	0.55722105999647	0.733412115818446	0.430926362953025	0.51310709476521	0.381206563899937	0.697338761941175	0.264692644990373	0.863648368750844	0.219740225518326	0.434500133011885	0.485165326346634	0.876042702153473	0.839529408170907	0.672092291162441	0.504948470859427	0.831657724493251	0.85464364606673	0.500670100620888	0.213931901871669	0.646891856027384	0.915255959376055	0.38090694495017	0.41447300845686	0.726069873668295	0.187194673024684	0.77005873400576	0.859787330459456	0.898941552630033	0.273481733390974	0.525508538560659	0.701077561276467	0.716405461832088	0.170582522220061	0.903364397242874	0.843923329654419	0.371762465269987	0.468539651134253	0.657097012010194	0.632592170539233	0.431972952704768	0.125533612913293	0.1057818408839	0.75957337914448	0.0548638636132294	0.657857718806209	0.40927375485369	0.217680053513275	0.28041082412339	0.85859055345315	0.5358551652688	0.626621943086768	0.558639131665365	0.447500068029652	0.914029071356681	0.834877105747671	0.862823554719561	0.910077212218225	0.654413112586603	0.445567122646134	0.470240027934521	0.780057350826926	0.231263935370658	0.214334633932501	0.21540416290118	0.288921081042149	0.531726718628981	1	0.557629788460229	0.8882943457407	0.443461608218055	0.7999459980987	0.890560269182948	0.837217673014577	0.458847838079025	0.685277966003744	0.855744698104756	0.862529396757726	0.398924877243105	0.154681344674902	0.259729982088713	0.848592258411181	0.185567183211006	0.361169588989804	0.376202473677479	0.385669960707029	0.43354545269821	0.200054625368003	0.765820643023172	0.891180441754589	0.389254405109319	0.564206409619147	0.120205835158404	0.49291269035213	0.0679354640672706	0.106859806772315	0.577250092285859	0.872745782586191	0.350938210215382	0.468513050158789	0.530752469535864	0.0261204828525207	0.575395777307394	0.547842059592245	0.647293883389056	0.282865289328203	0.825685055971028	0.551621852636771	0.488725620571709	0.835981563186588	0.152655615208804	0.270964120006417	0.695325122851456	0.535844503109418	-0.0325902687912076	0.172161613429973	0.162151249672552
APLP2	0.928926310546926	0.848991562219611	0.798121186141969	0.895663816596629	0.96746664948445	0.952777889960363	0.908542313376791	0.723458341772995	0.900930968369928	0.931974526124701	0.933956302845859	0.392302577748101	0.331431450674359	0.846492260372301	0.952224399381713	0.812357995370742	0.484118031749863	0.906631692436998	0.845752598467474	0.82785832450721	0.510593595761412	0.81565359952818	0.957972809491397	0.877636565692726	0.884428275758062	0.758468584617954	0.788938149287387	0.706047790947802	0.448656007382299	0.942597473483632	0.925772362597107	0.930213466974512	0.861004940896595	0.597169780571221	0.601176131115948	0.889176065824477	0.813751855149654	0.953094863381955	0.965505340257675	0.966871248156689	0.754950057044805	0.784953619095999	0.539609933597581	0.664191729875994	0.367865226051762	0.95419231222993	0.79707345284465	0.830846335642173	0.42123719316215	0.986390083642101	0.926575216951574	0.857317827243671	0.920216789145064	0.52314985101041	0.309471782443956	0.739086996700297	0.388051749245203	0.936909105275919	0.654439109934284	0.881984908287036	0.858495840856684	0.880051974828911	0.903393775444799	0.837696623510093	0.87967903940577	0.932277543134183	0.557629788460229	1	0.572694256674222	0.939003724461539	0.808900751557203	0.398982548183448	0.837684905368876	0.784480858140877	0.924850826243807	0.361289344777766	0.694554647977937	0.803557243317452	0.77390223160632	0.841566732426353	0.39727258747072	-0.0287284380780029	0.010537973707779	0.940848550818065	0.875580848614	0.87581684127469	0.877866490880644	0.913379650472775	0.442923957302963	0.890902505670576	0.885730233883693	0.746186727295551	0.962030471182899	0.700589161495865	0.766897315365188	0.955339935073226	0.40248963351725	0.898668002549909	0.915303958840763	0.951509331347996	0.60045976911504	0.932097504663916	0.953704129230267	0.791145912183291	0.920379879694385	0.808714386096276	0.955916730997001	0.692125505612439	0.823818250277911	0.45616300986047	0.824247237462036	0.939258273973051	0.970779795445948	-0.0158141934475133	0.268769866533315	0.819836047143508
PTPRJ	0.517162583297272	0.781427424210978	0.435388178375097	0.499819957967905	0.389498719090215	0.711272344654242	0.281643781159077	0.899287827635286	0.20262930428167	0.422105880803478	0.460310346438889	0.907578720366554	0.831489036647934	0.66648787761326	0.521996271329357	0.849559769849046	0.909918822000737	0.539292318785154	0.182806144366094	0.710089373097066	0.935895298548868	0.404391894941088	0.43665402391707	0.773006680244195	0.179190389500696	0.783393365011185	0.851840700697966	0.923548006539314	0.169419415466513	0.516585144467672	0.717315510357713	0.753811973784366	0.146290378007665	0.935044432086975	0.827003628721286	0.360567187072259	0.532365902482071	0.694474380043262	0.636506364666048	0.437786425783263	0.0880792818836365	0.0734986561968707	0.856792485592282	0.0479104724105659	0.743596471711532	0.432040045646826	0.179953750621564	0.244478109631721	0.899444256441888	0.566573299815138	0.663316189223411	0.541601166455194	0.41094584133573	0.929961682847738	0.815101185895331	0.854293603011498	0.8883102270083	0.629552316969021	0.538817979538289	0.408111422763247	0.841701130267867	0.210846166575262	0.22029453751096	0.170667201875326	0.277123658799313	0.556161998889119	0.8882943457407	0.572694256674222	1	0.521594946128386	0.866352573638874	0.911586139543838	0.885595819722858	0.49350585379041	0.639474675509772	0.857317001718963	0.925178141249547	0.37036553869472	0.117124892576377	0.280900730102273	0.798636526806957	0.0950064311560659	0.251686558844743	0.388938151494079	0.397283412813724	0.437581674801956	0.174506941282027	0.782659817845584	0.891109198768107	0.393722903968191	0.602031694224586	0.0860368041973996	0.487590008661921	0.0625362061555831	0.0945971674398889	0.607439861696601	0.896679601638065	0.39962939296784	0.425131677447292	0.556575438531728	-0.0195554928614966	0.514661724736791	0.571658546913546	0.659477050985328	0.285882208772373	0.875953656298552	0.592213056066238	0.578141845094744	0.811213592836872	0.29955436540168	0.304247331378452	0.697119601942722	0.556407238748109	0.0701894795200949	0.344828500879589	0.133923760725038
ABCA1	0.851452513610678	0.835897258120691	0.811657808945961	0.784292480876733	0.912209475639488	0.914155022737362	0.89284201933137	0.707417099151585	0.857951055123196	0.913867351856158	0.884845231489544	0.295725242617944	0.214207638352179	0.748150001480037	0.940369441029866	0.764583388914153	0.444079599300877	0.925670996142279	0.826088416457544	0.845100993087929	0.407864284451816	0.834318757559365	0.939446794436662	0.863700824942303	0.841761997315514	0.735318670550339	0.70699272355564	0.631427996349953	0.41641372205932	0.832985924596239	0.894593748016467	0.898530697413844	0.805602390861177	0.537983208948157	0.545143729360593	0.824618123088166	0.871437560182217	0.915805919262528	0.881443143051854	0.929763802450541	0.681044972934484	0.696579243189875	0.564851757049076	0.595739115962879	0.350665818988499	0.926962186106444	0.74806526115594	0.722562609663376	0.33200573268958	0.929915579417895	0.874593389758157	0.753477137871659	0.879642445890975	0.451053445712426	0.199221656645275	0.696333974794617	0.261029117005136	0.809683861481022	0.687544060637891	0.766024980456113	0.813853219527681	0.831562978643531	0.864293552160002	0.796854299544619	0.833971682076733	0.918728567654638	0.443461608218055	0.939003724461539	0.521594946128386	1	0.790170649709341	0.293421242988629	0.78490507228867	0.833929845797583	0.83266955147255	0.248274223547715	0.657892833221456	0.718991206941167	0.698111989740433	0.870390879108257	0.316445395319627	-0.0213415308363786	-0.00636593427333122	0.886603278542789	0.882932675684029	0.796650130788306	0.808526653642029	0.835730691553798	0.327033686851625	0.833536953612859	0.877436511548951	0.64340579221427	0.922384710410846	0.668292882515388	0.691861150102764	0.922832637764962	0.30665445892078	0.883447110660067	0.820544580626226	0.931346939933866	0.477676054245772	0.811644452955865	0.945470226374013	0.804068148482108	0.873598436968013	0.728423855051267	0.909281006618538	0.759099625358872	0.702437460519837	0.524184447229698	0.8438516444096	0.84641186018032	0.935836201253424	0.067591946590166	0.345755171187958	0.76248807723791
LIFR	0.723598701511479	0.908875520948089	0.621588904960835	0.707292648926949	0.683849198698701	0.896537473243522	0.577625528802746	0.940343306879601	0.518046993352565	0.675537005724321	0.67723501818818	0.77079164466271	0.669064218020277	0.805702716153487	0.772926199079157	0.90629388643129	0.858231496869898	0.763076269319264	0.466176752205543	0.8624743595726	0.83115086335647	0.629033507120018	0.712067218670377	0.910240742331541	0.492303790268319	0.863994103010341	0.886351800473727	0.927639146106932	0.240549815657724	0.747095372101469	0.895204150045638	0.925975730144032	0.448867760839717	0.883308128276421	0.793303649751085	0.626804766174134	0.745144113195174	0.888158481834559	0.837111259267067	0.705745036529918	0.371932790790808	0.36612451141069	0.828192675424819	0.275837789898807	0.703384801268423	0.720743284921144	0.454809000339921	0.507337579147542	0.794664889261159	0.814454041944633	0.857143876239936	0.728312565996814	0.650541538745603	0.856155648925596	0.657897050016101	0.877186873047056	0.724082312448816	0.790409115918734	0.696841595107542	0.620426444290853	0.931949782053028	0.510396775508258	0.524983110203992	0.45354912734911	0.572145314110044	0.752700939486697	0.7999459980987	0.808900751557203	0.866352573638874	0.790170649709341	1	0.767049582630126	0.965532605086383	0.68485860518098	0.795879883609747	0.709133219041681	0.94482318334404	0.592817900236695	0.405092398062562	0.535065904775942	0.659835747178902	0.00257149782329639	0.111099224542972	0.667743192301791	0.633582767487673	0.691950675934107	0.476380569676479	0.934090442808715	0.774175806734652	0.651981408446423	0.773226158785877	0.357811525305017	0.733709592937024	0.318798886424693	0.341953349746473	0.823331184024672	0.774797598333318	0.628548470820766	0.660941107451437	0.776817513237437	0.215424047200547	0.704528370441364	0.801488461581743	0.777764734310196	0.588142037529643	0.935324025027066	0.810393792773863	0.663534949457463	0.875449361668009	0.334589202020551	0.559385623126772	0.856203365252406	0.777024989440309	-0.0700859364827238	0.245746919433792	0.436520076266336
ERBB4	0.367916190268097	0.645532680313224	0.211071765256245	0.411231629912566	0.217141486674757	0.564042744152781	0.0430714727199707	0.795198132687645	0.0169543628448718	0.198013872130844	0.241446331480569	0.985703449951746	0.936683134183622	0.603797936998966	0.364761677394792	0.763686263035985	0.915678297299185	0.313558975266907	-0.0446709822065472	0.535486324387958	0.974086881877074	0.187000435994101	0.231543203018278	0.632900602362524	-0.0204689855565143	0.636583999173329	0.77803102242709	0.904843998827777	-0.0218375731333758	0.417076353748761	0.582955770322073	0.625431253844903	-0.0568276610002941	0.904676888528837	0.725879941672017	0.233915580518157	0.325253865688045	0.520467777731491	0.524910733781289	0.237584964232724	-0.0320144118234977	-0.067352417494989	0.754235163460085	-0.0937851367645054	0.754270740410438	0.257425316021892	0.051068879493081	0.143468792837357	0.978132995999086	0.414978418317102	0.557298438558634	0.488398419794805	0.211077715840637	0.961594461233278	0.914013578478896	0.754128421275389	0.973701589426605	0.534393257550303	0.372647503295493	0.295837327139768	0.722294198091205	0.0187507273081777	0.0165471741194718	-0.0263029041341088	0.134719663368409	0.325161568249235	0.890560269182948	0.398982548183448	0.911586139543838	0.293421242988629	0.767049582630126	1	0.777816491040793	0.262523231260004	0.514044043455616	0.963455979646435	0.87222423616677	0.294330089301775	0.00541396825230799	0.0109365659620839	0.775655846171877	-0.0106728738192378	0.177595039328797	0.233398383997067	0.143354670714114	0.34667317685874	-0.00418952961650725	0.702071198457049	0.980010395987632	0.270220609566288	0.410196203847439	-0.0330361074133758	0.303764112276445	-0.0926687566685792	-0.0816652732279886	0.427317157373491	0.979420757024564	0.15528462472832	0.295912744435694	0.354030380702921	-0.0936349404476151	0.391810432259473	0.35461638964564	0.446462055093074	0.119532032420518	0.823806793853308	0.430557711440836	0.363560188261886	0.781580959005517	0.0897375365255185	0.0665263794899262	0.590109599808474	0.360866918785376	-0.131769997030411	0.107970851660034	-0.0153586772520214
DAG1	0.767996328214071	0.916704085140671	0.655582770766445	0.735002548508638	0.707528469881065	0.914807836183079	0.606031497671492	0.944729652446203	0.547374230965994	0.713469501813793	0.727887018287706	0.774792099479196	0.684953484840748	0.829653884913943	0.788277723387517	0.933642068283709	0.84660552135832	0.781524287682408	0.512786706886425	0.870416241975661	0.844857199054071	0.658094276731033	0.734016907086638	0.925578838273773	0.526829029940924	0.866144093198219	0.920686416004093	0.937897338054063	0.313145312068671	0.769803883270466	0.911106709006898	0.933782224008756	0.494116155716715	0.900715798525497	0.812549143600931	0.65440057470338	0.743152303408972	0.902667030683985	0.867171481119494	0.737703075868535	0.404976884716744	0.402166743064292	0.807105918336202	0.307717635869931	0.671693100431629	0.729834393415717	0.48293589883138	0.538035474092062	0.792109660246212	0.838331320713943	0.874841664878593	0.751350610121965	0.692495787510501	0.86089212205568	0.666352972656483	0.900498445550822	0.749531579953846	0.831767404163006	0.710940955198852	0.6648454293696	0.947244483887437	0.542776179886296	0.553373909372677	0.497915726839731	0.59735386453001	0.79681483235841	0.837217673014577	0.837684905368876	0.885595819722858	0.78490507228867	0.965532605086383	0.777816491040793	1	0.699693386034534	0.84342469937489	0.72449393087087	0.943195843395088	0.619023175882971	0.435840628736428	0.57241847490977	0.703813362173905	0.0402691678449873	0.160321691780263	0.693457187904093	0.67373227652456	0.701644545088691	0.514689755544265	0.943757648763784	0.788835908196663	0.675492235290986	0.809100623648174	0.392061308558328	0.765598404589151	0.34983289325876	0.386353159129929	0.85915081963415	0.774807094994226	0.663044726070327	0.698246377405348	0.810161928669382	0.249572107390042	0.75572430335826	0.82548585801877	0.814346934780372	0.614361064395538	0.952442888867133	0.826226557535216	0.656952129442134	0.909695764995979	0.337563442444789	0.587090183354801	0.892877645578982	0.811132069545166	-0.0505469771253066	0.254591248740233	0.470233786511799
MYLK	0.827743561159552	0.816129871243995	0.909313096451067	0.487480798931379	0.71998558311193	0.7969867643339	0.820025274653413	0.722471173173076	0.705232958633487	0.865858446812209	0.848250191817641	0.251967513409697	0.186114733340275	0.517425037395196	0.71976803260063	0.749599362551923	0.391317303826253	0.901177288534207	0.780736577243684	0.808213061115473	0.369123182451733	0.932872410002207	0.776966439922984	0.834597005838604	0.719034450272954	0.785686566631616	0.725608501488384	0.574241284688096	0.550606104096612	0.583141829151082	0.830434411246343	0.770699037521065	0.705701763529144	0.539666696210618	0.637732766564412	0.55930109767507	0.886567152639623	0.842824330835367	0.708825608452273	0.826243565304491	0.383763000447065	0.444203338177317	0.53165433928449	0.28656044027768	0.2824524196926	0.732782862194516	0.453981255845102	0.422830533650927	0.27763110757591	0.749600452624016	0.63282259167419	0.478183060511936	0.784719043773269	0.420128608014373	0.213115467240162	0.754218347072972	0.248085287574053	0.697983651690306	0.471638005119484	0.576209704850824	0.730882157584671	0.61926250243515	0.678991357483975	0.678452975758382	0.578659905282418	0.888257922074392	0.458847838079025	0.784480858140877	0.49350585379041	0.833929845797583	0.68485860518098	0.262523231260004	0.699693386034534	1	0.806388145118556	0.206002757318362	0.588846514425434	0.434077866998784	0.402543594074684	0.875845445426928	0.461166291792515	0.236649398427234	0.259185618520026	0.622324465837847	0.908408998590001	0.50293593639392	0.667641857963252	0.685919443438691	0.264467545910322	0.535674899559667	0.907608917961702	0.357559932487512	0.748450753902118	0.387423218250081	0.451711601817937	0.804400454468539	0.251161690484343	0.780278458072195	0.625614665177694	0.86110456323714	0.170590131780088	0.70574754236523	0.838369423373387	0.903587658732942	0.642034958021924	0.598723381025723	0.733498721595194	0.73410311149119	0.63276811557669	0.314533994736807	0.879781589142653	0.773508958752007	0.79755970660312	0.0833136875809592	0.304151996675839	0.504052113905082
ATP5F1B	0.97648394283918	0.846721906966031	0.807037438783623	0.80823802362954	0.855755431405453	0.940105026655077	0.811250511874594	0.763804777224281	0.796450285885252	0.903050380903217	0.91897381855298	0.503427693713082	0.486388979002129	0.815292078337436	0.872015423851667	0.851557641584822	0.51868105500644	0.84898089140899	0.807636125309607	0.768079347043814	0.620718314927869	0.807985938045894	0.832849569605018	0.895121688793847	0.773847143090908	0.839128485200556	0.861554186971261	0.758567673356363	0.550549245985167	0.858523712530635	0.911899282155416	0.889419474140579	0.773637557529676	0.664872938032489	0.744489880094599	0.800972170712919	0.773539554960691	0.916974461731656	0.929548955021337	0.897925043350304	0.629637647848593	0.637003819768764	0.561597793633186	0.52547682687216	0.405640817023907	0.843809129839857	0.695474390823498	0.710918538438828	0.51027327015144	0.891332436859381	0.844686749598404	0.818589338013708	0.913156796721973	0.611022100283758	0.49051352981698	0.819550949868259	0.532934346628419	0.932405445619843	0.520396598925858	0.876845358145688	0.845710777854374	0.732405310206196	0.761474150147701	0.781184378576637	0.783276673792659	0.913818896908951	0.685277966003744	0.924850826243807	0.639474675509772	0.83266955147255	0.795879883609747	0.514044043455616	0.84342469937489	0.806388145118556	1	0.475106848964845	0.718889583445192	0.747481539915191	0.651196000715428	0.77019462902582	0.583690338978452	0.0978144756735454	0.176909889699173	0.813960504757852	0.838309659230141	0.783101668713482	0.773605293311254	0.901426077847987	0.550754219543488	0.782738583278425	0.900706329782468	0.585434680498876	0.900501106337307	0.581376227223215	0.632115180353601	0.907427027905531	0.50162414816167	0.816372844932668	0.874494906974964	0.902886841016028	0.444871317806072	0.961429103399186	0.898536206189041	0.831962800116775	0.80043763958186	0.805462513577577	0.90032073007665	0.708659827809365	0.887270200590953	0.367237266620244	0.751108927989831	0.952029165836454	0.925051133289218	-0.0131916536315714	0.22581215037366	0.689600614430114
GRM5	0.338316653333533	0.61377381637726	0.171886239340922	0.387562681842029	0.183680511363237	0.5114224437044	0.00486792156813799	0.736666663686805	-0.00829113385343678	0.147927122702251	0.191336208773069	0.973258083547335	0.958315555661416	0.549559302185126	0.322008468530724	0.719091078397452	0.870220189003942	0.267148642247753	-0.0837011535180824	0.489441392990508	0.950547061691418	0.150560514135277	0.194548342709853	0.588355914029485	-0.0440993614452945	0.559300284439794	0.739619307882885	0.866529486216386	-0.0921879099405317	0.391231400171714	0.541908918522406	0.577958990742088	-0.0847398821999122	0.865093099759125	0.69079100014119	0.203545769882037	0.287541160193086	0.475446882280609	0.493008725932292	0.198708278484831	-0.0517082626747615	-0.0843073757192003	0.673516289564151	-0.111303831941205	0.731541293859167	0.222446005355048	0.0179241191633381	0.126791903232105	0.948925219041945	0.374317838374903	0.535723034265718	0.456889315815922	0.166609505662732	0.930979266511236	0.909496126149154	0.6809945967944	0.958994477076911	0.517281372326475	0.299085168154998	0.261345748868736	0.683324677621284	-0.0109153164609815	-0.00873203925658477	-0.0670765404724437	0.109133825762152	0.278869789683852	0.855744698104756	0.361289344777766	0.857317001718963	0.248274223547715	0.709133219041681	0.963455979646435	0.72449393087087	0.206002757318362	0.475106848964845	1	0.82015969670309	0.259133595220839	-0.0146194976452372	-0.0337545811008128	0.709484063272627	-0.0634522253682215	0.0978659723688273	0.202052637832172	0.0987676999041443	0.314471433705266	-0.0262323996951702	0.673313574274373	0.978162344726533	0.245951694681565	0.376556706877236	-0.0561010471390656	0.251474694209062	-0.121998222107426	-0.110064730015844	0.388780875147395	0.981399069367353	0.127412652002804	0.251422149547672	0.308007050318948	-0.104817211693131	0.357108902348341	0.299939994805566	0.388372841539727	0.0899140140367541	0.7890557847728	0.403639111570618	0.293506542317618	0.743075066446222	0.0584095651669156	0.0401504959999542	0.562303993291142	0.312101461126243	-0.166880565511057	0.0858291909478383	-0.0401224764884103
CDH11	0.614920981385716	0.861951579568871	0.517472144308491	0.608624294587166	0.541180392157295	0.817159164871411	0.415802835929151	0.94447832639929	0.350835285260171	0.539872923430893	0.558688924384629	0.871087577732441	0.779062193013903	0.753914068170404	0.654641924677256	0.897461489740052	0.933596781575422	0.645273716202583	0.304172129257971	0.802713252868459	0.907119594572938	0.506672977394048	0.579345596651821	0.858919629998686	0.319310601742779	0.845273028150112	0.884583737988174	0.958959928161267	0.191402204578859	0.64350151204981	0.82588288249619	0.860118108165761	0.283448068765073	0.944269446707053	0.802981725407619	0.488509636701459	0.638613460581871	0.795469226569323	0.747988414118306	0.565077388774746	0.216135008724918	0.214012422269286	0.858330703138924	0.135091833807414	0.779251747007691	0.586144699470107	0.304351027852615	0.369718005282745	0.894404065901113	0.705576278139761	0.782076096565397	0.640468916857157	0.517227624040072	0.936437281901487	0.774557238854452	0.877223517272011	0.832094986602222	0.71254368670512	0.64288746313368	0.509815193345065	0.905097760968973	0.365004142608659	0.365921672023344	0.288018140334075	0.414964859968011	0.647377175744441	0.862529396757726	0.694554647977937	0.925178141249547	0.657892833221456	0.94482318334404	0.87222423616677	0.943195843395088	0.588846514425434	0.718889583445192	0.82015969670309	1	0.484385776322176	0.248658765803298	0.388969307854783	0.735985449090153	0.0348253689668249	0.169304916095425	0.529145991887232	0.504096126682025	0.580960138450107	0.31290643163851	0.877297970074133	0.869535560442706	0.531312346635916	0.686589195313716	0.223221288874034	0.608809505767613	0.161159900534284	0.196243547513116	0.707632304976855	0.869354491755027	0.500043726712011	0.540904506496919	0.657954624465152	0.091987744302872	0.606191084678033	0.681219000926677	0.713544985291289	0.431462542187201	0.938424191341452	0.704686006282149	0.602378705915067	0.867455068432127	0.27222733034115	0.417285290905058	0.786222476329633	0.656836157945282	-0.07892137763367	0.225384667531578	0.269143630524855
