""	TREM2	SORL1	C3AR1	HAVCR2	ABCA1	TNFRSF1A	VSIR	LILRB1	CD4	AXL	ITGAX	TLR4	ITGB2	PILRA	LILRB2	PLXDC2	CD33	LAIR1	HLA.DPB1	PTPRC	ADRB2	TNFRSF1B	CCR1	ITGB1	CXCR4	MERTK	C5AR1	SORT1	ITGAM	FPR1	LRP1	ITGB5	CD81	GPNMB	TLR1	IL18BP	NRP1	SLC1A5	CD9	ADORA3	LPP	TMIGD3	CD46	ST14	TLR2	TSPAN14	CD63	ENG	P2RY12	CD180	C5AR2	STAB1	PTGER4	C1QBP	TLR6	SCARB1	CD74	RIPK1	TNFRSF14	CD44	MRC2	RHBDF2	CSF2RA	NOTCH4	SIGIRR	HLA.DPA1	TFRC	UNC5B	LILRA4	CD69	RACK1	NRP2	ITGAV	INSR	SIRPA	CD163	CD47	PLAUR	SELL	TRPM2	ALOX5	ADCY7	TLR7	FPR3	ADGRE2	SDC3	CSF3R	CD300LF	TNFRSF12A	SPN	KCNQ1	IL6R	APLP2	CANX	ITGA5	PLD2	TNFRSF13C	ITGAL	SCARF1	PECAM1	NOTCH2	GPR84	CD40	FZD1	RXRA	TNFRSF10D	TREM1	IGF2R	PLD1	KCNQ3	RYK	FGFR1	STX3	ITGA6	SEMA4C	CD82	NCSTN	PLXNB2	TNFRSF10B	TSPAN15	MCFD2	STX4	TRADD	RAMP1	PILRB	JMJD6	ATP5F1B	LAMP1	AMFR	CADM1	SMAP1	NOTCH1	LRP10	PTPRA	SLC16A1	ADGRE5	CCRL2	RPSA	ERAP1	CLEC2D
STX4	0.643452290603945	0.760672931048304	0.785825469886962	0.819245930031751	0.910789898463729	0.833738146381904	0.740092143478762	0.781037491784864	0.840729711770996	0.794084850075017	0.847389127486258	0.717364462855041	0.676277349478782	0.757874322320277	0.761920834000753	0.83060187049461	0.700700444070279	0.795092303732781	0.563059808288278	0.869941237415233	0.730559340089842	0.865790385903594	0.648702360282483	0.80019159793247	0.858389720812239	0.842055835333108	0.888309720260092	0.861864211595463	0.714205476840627	0.817835795886616	0.818089137037739	0.714666416069318	0.71621462834682	0.569379339875565	0.7257897159553	0.830296064163579	0.747539317763335	0.820251523888853	0.566587795310897	0.671182393592998	0.826189274933683	0.726773741567586	0.821334214303164	0.70257141622666	0.870092345140485	0.918068064168786	0.614454277395401	0.636631500355749	0.777559563861045	0.782217747806605	0.781325171085795	0.787921385487851	0.867578212902735	0.684376603865314	0.662988600882129	0.7820555759076	0.739428739528926	0.831758284847702	0.711995993851006	0.637186451072779	0.803886810582936	0.84151894046877	0.862218390852596	0.573642310697825	0.808239160414438	0.639912521856097	0.876006564926258	0.776259708961136	0.677056480286167	0.864714833992644	0.643602879580858	0.817007418642632	0.811456355610423	0.587421698797886	0.820494989635071	0.518586871467058	0.779312544882914	0.857697569045588	0.746827854622202	0.823960847824056	0.666580931995964	0.813110618884734	0.809776481562424	0.834243280209876	0.831896355599711	0.649978336714903	0.869315469741275	0.757551855284328	0.769310127748983	0.634884234729751	0.698989666084787	0.820028747661339	0.854336457976881	0.819687813916296	0.723127976159391	0.742573982767637	0.512665651035066	0.655594220255566	0.648884035506263	0.656229526071492	0.753313309930052	0.844670064101867	0.808081269003223	0.566854763927846	0.808585558952744	0.861940605824352	0.816186411919118	0.739657953516156	0.737372660891616	0.817842645778473	0.764156002457322	0.710733629813388	0.810256778008627	0.577232319675973	0.723931617701695	0.707136140180249	0.776590270464613	0.715586556927505	0.874766927986741	0.569462872520924	0.737771636960667	1	0.632949706008671	0.541630027530544	0.590795167038973	0.908616098818588	0.71649701675231	0.749186424591465	0.757161811340019	0.687090641660071	0.767377426885187	0.694818847145124	0.685149173995236	0.740433197562708	0.804067271172824	0.726898711103721	0.897005861386839	0.671212698685544	0.746495059681436	0.555623998044296
TRADD	0.814553263526172	0.746442517242719	0.720171177268011	0.850340408760047	0.752365519604677	0.743038610101319	0.684875390767237	0.841842403226604	0.837875992274281	0.869103160748137	0.815117121059738	0.571747077811141	0.868103752792874	0.842920796305785	0.787737808912569	0.850169560748277	0.828620358876987	0.866411118330824	0.728535857803346	0.847680223705324	0.576865079473669	0.767872591036418	0.790048213528705	0.855970509737929	0.559338014667624	0.496902167023951	0.707935032230815	0.775426136567719	0.719474814560456	0.727249070967868	0.846506327712661	0.759132819575997	0.872070270768038	0.820031566605762	0.712204628131394	0.774629441834771	0.682977027655338	0.754160595280383	0.760825538891638	0.734482484217147	0.828141622573196	0.888465040606821	0.833625723511931	0.737310151085942	0.593273579611353	0.770951279834377	0.811365587155335	0.812341811053204	0.721148015452209	0.631259176662332	0.49397386662938	0.569594535291437	0.663165667122007	0.886057636486937	0.5317654356528	0.760946245981162	0.790749769182594	0.723118144597523	0.832817278205067	0.883638979857512	0.802595776033433	0.685623011272348	0.813391125135176	0.240120456473095	0.642482799146358	0.779957192545483	0.590918708428236	0.719263734261104	0.857142571888535	0.453231966474704	0.835380251250597	0.779628725936972	0.834933985129297	0.479859749606938	0.811842874941638	0.620989643805132	0.839930079467218	0.63095161481589	0.754257934965627	0.699605507622354	0.749033635318488	0.68471405006232	0.704655844238069	0.808331887901856	0.671969721969877	0.725163383422925	0.678079968783512	0.827097410658933	0.739686878858762	0.803315826497724	0.736441232791485	0.714418086659839	0.861758312138052	0.858860636775995	0.636522799165733	0.782084724938407	0.297464190044959	0.8108375973607	0.522409078228122	0.750569557359093	0.744443873859262	0.5854405074687	0.78629052078398	0.546835828500634	0.803948879374629	0.504908227233845	0.498515298029653	0.804817011092262	0.724326018877577	0.703737375185216	0.535723752957364	0.521477911787702	0.741203357633591	0.696804932382192	0.599572485459879	0.834311904165869	0.858839298133161	0.822258764736245	0.676087528995454	0.499164901214285	0.868449456278375	0.632949706008671	1	0.62916743273775	0.342380119224062	0.644964686622121	0.882740411608524	0.837511741616842	0.745713325310592	0.787030964105452	0.872369509728849	0.488355788449204	0.840957492412365	0.847716170475784	0.552664128750509	0.774599033057811	0.597578039308406	0.899309120616617	0.633806381575642	0.456216758463014
RAMP1	0.82837086487527	0.441085688980552	0.680045222942891	0.729952189448781	0.525101981940687	0.552379381781664	0.273812254029184	0.626383901673137	0.663093691539372	0.676029472955602	0.800665058291426	0.320572727581297	0.830697456184722	0.614109284060555	0.638466243131607	0.746133086948416	0.564480921629498	0.694178375383277	0.301358625347046	0.614925093196198	0.325439366680238	0.639449424270097	0.530695981590157	0.794761307180646	0.236573032544453	0.183737683977364	0.578069923213581	0.694330038071064	0.511934401406556	0.779378394910509	0.723030778691327	0.759989673166104	0.749717902523444	0.704380543808722	0.48630659786653	0.740618894245214	0.358317475673018	0.547102785065806	0.863332749777953	0.316306109045565	0.706708650887719	0.665045091091793	0.601577345530552	0.531129124981835	0.343929023641474	0.572435234414596	0.855579957194411	0.791942674528652	0.439806555122949	0.688175512054029	0.514662729244678	0.409359555092497	0.452034459393568	0.745692779092283	0.201052452594007	0.515807383762772	0.459032624449104	0.552492495281355	0.512089994686541	0.661230114294901	0.792971182456368	0.630800880032971	0.572305304804022	0.158172605511078	0.530765585768574	0.392007454417627	0.69321884275411	0.515396828021414	0.786293121694622	0.466041497766028	0.504670991495416	0.669300200513397	0.798621984262786	0.108776243939325	0.790192734203513	0.369699566353241	0.753970028927884	0.654909312221854	0.72554066123142	0.446135866881411	0.47058020075486	0.374518402518429	0.464490104602349	0.630732875889689	0.734646500988224	0.412665458566437	0.344587776948208	0.560812050559285	0.698211885277167	0.787163195837817	0.368745815560435	0.762656457370273	0.720826436604673	0.782269275958428	0.395063579439338	0.57812543150143	0.0427541720318029	0.816396070925368	0.297344177474989	0.324525201025045	0.447502576261796	0.412395290737491	0.504231200588289	0.64033205486179	0.548506932792048	0.515058031618214	0.475004961703919	0.775946367318999	0.784594469360751	0.526795182975843	0.409064629261488	0.333681037007456	0.451832346267156	0.853331375388233	0.271971307166987	0.753444491489824	0.68166750461933	0.521699253027236	0.473292392084307	0.108289309313063	0.780485383755609	0.541630027530544	0.62916743273775	1	0.00945891156498957	0.463625310992129	0.826972621425884	0.612478030993286	0.64461266085096	0.908850578306783	0.75244501513683	0.68549376605659	0.789477207166024	0.672235814858765	0.414522439925339	0.831619048388513	0.461254112574289	0.67171244143431	0.444371888624092	0.210880123907576
PILRB	0.202159017603392	0.485598766901113	0.375301931267943	0.421155780668363	0.597476565510962	0.534944061516096	0.60733017603385	0.403844031048102	0.426738231483414	0.412892657888896	0.379010218622674	0.516643101104982	0.212903859448055	0.426564115457671	0.363426127356181	0.391745224104027	0.394027726558095	0.427745409977546	0.441480475192846	0.507965439646413	0.54575014118882	0.458348993193911	0.421171848959948	0.348029997114154	0.668522904720801	0.668973772610812	0.493229432307787	0.447830134647023	0.410457908646071	0.304449473588645	0.418697946895707	0.243781793755732	0.336793832174255	0.247628828848638	0.503256077116536	0.333571503780457	0.489514263961511	0.498512271025766	0.110130775386712	0.576407086656444	0.435425176825484	0.383059191814626	0.524544281596496	0.380820026210292	0.612818851269529	0.557445120515486	0.154874792071544	0.220029247199432	0.448383297103457	0.40585202799539	0.413835859932057	0.427050798620865	0.512754099375354	0.319969813769482	0.552653664341406	0.565115376092691	0.4902268894073	0.44462845732276	0.550915800695552	0.324735715458058	0.281199968449129	0.403049304051379	0.50503855307945	0.431447224653159	0.365696502730565	0.456639393365562	0.398982327465368	0.414121586372328	0.178282528015645	0.434427700953975	0.406613867783343	0.468449763237025	0.334350802749338	0.640139217455592	0.334965661164418	0.442785044384983	0.404702597881891	0.3259233533154	0.232819747270647	0.569325959630261	0.480348303843749	0.609949669059286	0.510044650342851	0.471415850458307	0.289446976132946	0.488404983135385	0.672543097372887	0.504279150580444	0.313920781895909	0.265495095824498	0.508186969287565	0.291736188295322	0.423167426760659	0.383455102694322	0.581281073956986	0.439308120398649	0.524619063502089	0.185127880093863	0.418893582087972	0.482509224065186	0.577378797337188	0.490159307925924	0.481039195115123	0.287826644011571	0.474739554338992	0.504763946220843	0.439722728899898	0.340424220612562	0.272629398645491	0.463943154209288	0.512147466903931	0.591172747287569	0.539390007869993	0.0858366923726083	0.579172289898127	0.347631382936319	0.414722706688606	0.485717438062499	0.513522536967892	0.554819526115211	0.308869846501573	0.590795167038973	0.342380119224062	0.00945891156498957	1	0.564450789504753	0.290344483507957	0.436131117105009	0.439291603484058	0.231608209311167	0.418636009594728	0.356379032384602	0.245579630957067	0.435463340848859	0.478642699739458	0.210179419135267	0.491474792801071	0.339923496455767	0.464069086145967	0.444535720134438
JMJD6	0.584633463897493	0.782569666316756	0.766978001469339	0.793509293884661	0.877426637306261	0.824667560563097	0.767252068765767	0.791911493383785	0.840555331296021	0.783811696503926	0.803480544104552	0.700834351094764	0.621908249293224	0.737544915439891	0.717322246169273	0.790498689062442	0.704931050522819	0.783530434643459	0.59504874493566	0.849857044936154	0.767845385129063	0.869281276489155	0.650945962659836	0.755995203407761	0.887626938176511	0.839089818898179	0.89512469011639	0.828758359480431	0.743426573672052	0.813895467235031	0.814718268431425	0.684778487120726	0.673503727686398	0.475056176752125	0.695491844458688	0.786353440921447	0.786488205118962	0.828876080069311	0.487735998971197	0.679118328202935	0.804167044327479	0.713243940675152	0.793202439904442	0.649546903668731	0.877371456406269	0.901757801619133	0.540752497261756	0.588509024890233	0.810806715433493	0.67808740648266	0.777320823779686	0.807995236992882	0.878019092646164	0.682894699812579	0.699347877245829	0.763585020944132	0.757626848439336	0.868762178641294	0.698795415573665	0.591751628956302	0.787383291195282	0.84608031604029	0.845702697474362	0.570621360345045	0.781308694092156	0.659888036122102	0.801660855287568	0.789712792188311	0.647766503395944	0.857481958435933	0.660785381107415	0.767839640578416	0.775321666839391	0.605353522093607	0.780288585680369	0.450421076403672	0.741765747428947	0.835709118343224	0.737430407527624	0.848668336137268	0.658140654715767	0.848330374633713	0.813478195966299	0.766737860199398	0.8336908234889	0.633137497441741	0.871083212342217	0.751826662404763	0.754575040624722	0.593466164791815	0.729721330901315	0.774865684880919	0.830725507732731	0.780326091380349	0.71655445412348	0.714726704369136	0.539514071819194	0.60647358018697	0.677592751868077	0.68377453869083	0.720671296633656	0.90849388721259	0.824270399775676	0.536038736527242	0.813313370869689	0.855082010176833	0.789401562029203	0.646497765438299	0.686908942034101	0.802303026443217	0.751902871682745	0.706783919859675	0.806384128175296	0.516582101880276	0.700012762050904	0.707117490785183	0.766522752769223	0.711041653018694	0.904576394175587	0.640955178861527	0.730199218342649	0.908616098818588	0.644964686622121	0.463625310992129	0.564450789504753	1	0.684105932304533	0.718561312447042	0.666367511796419	0.65716675400818	0.726126306836732	0.66080196253501	0.631864147356453	0.740416276236847	0.867069770228271	0.662258550667032	0.902997057061022	0.667191479724696	0.762914041166164	0.563234117300865
ATP5F1B	0.928904023452819	0.792579849347342	0.871717783963781	0.937017940941987	0.79424512162407	0.842960006702323	0.687825048234103	0.888533883075734	0.905482931555311	0.93130188592001	0.902686749891311	0.538001298383351	0.964881736849279	0.908909826089372	0.866869259673744	0.944750751776927	0.859251373749766	0.936965428233444	0.710533270071389	0.880971257436483	0.638269747976602	0.854255858013152	0.844014818674757	0.965548616759715	0.548945803916207	0.494354905712542	0.750808092164793	0.896316646253494	0.797958707055376	0.884831934749749	0.930007551732543	0.887028895844055	0.958605606973617	0.868959768738631	0.772484015979188	0.889077359569347	0.701503010325087	0.83385606189398	0.890024980125483	0.721916919202439	0.903172246887701	0.926610102183382	0.867788400608645	0.723153128559931	0.653969568511189	0.830514241904517	0.933661307350924	0.908090814460162	0.756833057177024	0.783223030881797	0.562751866031801	0.622976993330623	0.652947679654564	0.958979996307623	0.507814919877731	0.789109204832479	0.823396388473709	0.761132326119777	0.847165064454218	0.880654057200509	0.897971779335091	0.811274696710897	0.859625447101933	0.203097915811709	0.773473876961028	0.778358169364209	0.73504619829191	0.760570355922489	0.931962694708377	0.53213350919949	0.857454191358419	0.855230133136441	0.903862041112913	0.391741239542131	0.938231467789937	0.622459719476875	0.931365598637646	0.715128714773829	0.828333616716529	0.724601138421752	0.774667908841904	0.696581447375178	0.772405107617693	0.84619313165755	0.769992182986175	0.700943000217161	0.656697752816643	0.837933923081111	0.827552055607323	0.838028077682569	0.743102161815166	0.817019563508428	0.939952244605746	0.959792230096138	0.653022208630227	0.805043596068256	0.361133458931127	0.879434683875423	0.613746964544267	0.728322515859885	0.748134890561614	0.605708450069818	0.789450479354423	0.72180540052674	0.820322530384883	0.597118183461075	0.601959597679652	0.899076725817862	0.86134095161682	0.737294465611152	0.628955028187391	0.52473791435718	0.758883247176317	0.851916475387318	0.589623906656067	0.9229413252819	0.930521409267834	0.834409155713163	0.716769014195884	0.504213033574826	0.945150407736554	0.71649701675231	0.882740411608524	0.826972621425884	0.290344483507957	0.684105932304533	1	0.902118287690591	0.842680247964693	0.910952612648002	0.947714805742223	0.642502294886152	0.947461815274924	0.89418413290092	0.60485612106978	0.861024038384424	0.65371785245139	0.945444750018457	0.6739897730067	0.360681767231412
LAMP1	0.875352222754792	0.887903937181172	0.916929037393716	0.919776893837666	0.871810870051526	0.887652808344048	0.8305880432273	0.842994115273951	0.923561199773892	0.95689597769253	0.846718147746661	0.613377631368914	0.892695318278709	0.958633913710462	0.844741901820893	0.926977088604082	0.896552765543414	0.918347696615259	0.868823686561993	0.887196248829665	0.762323282088916	0.863738674463462	0.896845124444364	0.899545288881124	0.650632490021414	0.610777154111014	0.740583574158281	0.876767556646128	0.822417673801167	0.79972495791586	0.919654775836321	0.868521587222229	0.957273288641264	0.863551583625843	0.845518818969716	0.824413387333065	0.817138987157725	0.902631040222962	0.781657954386403	0.857107147707417	0.854127031776239	0.932911221847318	0.900288618185254	0.75834461084679	0.765607152850902	0.868535753386125	0.829940815931203	0.776719264593425	0.833063284552511	0.757230531801846	0.541519952750427	0.722672188289324	0.686064784242235	0.928839993913618	0.578274615049396	0.872027110631838	0.938272706118437	0.72475386771501	0.92874735998257	0.893996245906598	0.773251310334445	0.828030537551005	0.928815754982858	0.192435050635102	0.813521655551384	0.920917448136224	0.663989345635106	0.797970586272721	0.828855293500679	0.521767696267701	0.933720007728855	0.853243849917641	0.827052772515527	0.478567513594839	0.890793684007173	0.746628774354611	0.851980822134727	0.660278433027509	0.707366812152918	0.788433307560504	0.838742899502226	0.779662136852785	0.873106193721579	0.892882764745746	0.668554407684399	0.803650569059454	0.77541660608191	0.899848724521324	0.775763357082352	0.677401701319325	0.885812686826029	0.704625701963637	0.927772708828158	0.930691213114432	0.753521375571521	0.780902338934206	0.495071700158928	0.702014903410447	0.686824024007288	0.859179351029184	0.859633778307208	0.623653598359915	0.799448678981991	0.726332789411857	0.80359996185824	0.619935937883674	0.649046249349608	0.86595037742462	0.781667437323152	0.795535763414774	0.708228504229119	0.601931409025802	0.82757949635448	0.712312389993282	0.701011538792461	0.88691208281302	0.909319183766529	0.828016033112145	0.78382391573095	0.676185588917827	0.88725003718126	0.749186424591465	0.837511741616842	0.612478030993286	0.436131117105009	0.718561312447042	0.902118287690591	1	0.860723877097107	0.778905735979744	0.937378757799321	0.55951434842008	0.895418239107775	0.887359605823994	0.649691349491802	0.717573030312025	0.709845604595291	0.949219625205618	0.730536994124522	0.397140144769824
AMFR	0.782609372855684	0.775732952675669	0.795310506132013	0.83841251628559	0.849293450307676	0.785471349841239	0.683885420043132	0.78326732780407	0.836314207174223	0.836536147820229	0.820884998644699	0.597225812726522	0.828490777397105	0.853404682259803	0.783792250665555	0.865776696067719	0.748624501882305	0.807152645905738	0.684015568929336	0.82692490986866	0.643062881821849	0.779195232048955	0.730101675197412	0.855579498907009	0.630219714897995	0.609431930243188	0.749457204075936	0.808205015451213	0.684876906175143	0.739879242828756	0.856980114949108	0.766676808816002	0.850561589212207	0.821324589853882	0.741693147481989	0.817471321392499	0.690435949498274	0.795014901387994	0.731963278048629	0.701356924855999	0.811752000328988	0.817685041842642	0.830848473892654	0.769812867355921	0.68712341314469	0.835214377493421	0.781990280096923	0.730020440465532	0.731004720920112	0.803572000432044	0.588922749914685	0.625483622574788	0.660608217843074	0.798026259212828	0.503329800303375	0.798648932358552	0.780923872829392	0.723955204619639	0.822562689680667	0.802676403445049	0.759911745110547	0.714859961626543	0.816701589286829	0.271388771212775	0.693750512789797	0.743220253992652	0.728047690851475	0.748642029786565	0.755842765674419	0.538014897582574	0.777391884060722	0.812846651052192	0.815157028305505	0.434284164043085	0.830998249351666	0.68332712884035	0.775309799666418	0.663875508460126	0.719971594647567	0.698112904516363	0.715000499987709	0.679235226914029	0.763178953628811	0.893675929649006	0.647798591844278	0.759960781129134	0.696355835887487	0.815558410330408	0.694201587736766	0.681121745847794	0.730797595677438	0.725650193422902	0.874360493986356	0.861470880319064	0.642385153828873	0.757914399787594	0.435949659056606	0.718988378204421	0.619239949582241	0.714511644901348	0.827989481595575	0.571535148535483	0.735381864354381	0.680501206592158	0.77177702037055	0.631133178623822	0.614863918932762	0.86373863436725	0.726410806607247	0.742180449481745	0.658071545684845	0.58632287517517	0.780992731473942	0.686586107423095	0.697495907346624	0.80055831157149	0.861464980902312	0.789153690677027	0.709254680163476	0.478417756488629	0.80017698031018	0.757161811340019	0.745713325310592	0.64461266085096	0.439291603484058	0.666367511796419	0.842680247964693	0.860723877097107	1	0.733025804093762	0.885716012402862	0.588228284722327	0.819591927960532	0.796869264651698	0.573787148246388	0.714974272722497	0.691532284384202	0.826473289547049	0.730430574210824	0.405803175602623
CADM1	0.886045368518652	0.631092025163128	0.80336577123114	0.854647356765711	0.709600724469409	0.721110172923355	0.493579191312134	0.776381026148674	0.830642464643297	0.840407139755313	0.885439437178264	0.512994077367161	0.89007348550716	0.788177592401202	0.770988983362118	0.864639329337404	0.717689422879685	0.832330254164951	0.532171084298664	0.777185798491541	0.548361231914409	0.78356527928762	0.698183692038743	0.889011875605916	0.446463569417736	0.39353831079907	0.722716300646989	0.828945520195002	0.671594656637741	0.843772893461622	0.856191701071957	0.851025939639431	0.865301289639162	0.777309270508217	0.656965701940342	0.825292025384725	0.567159734219341	0.723818711191557	0.875186863486107	0.532845777366437	0.840633400365644	0.802485564449413	0.775293844659997	0.662872515424994	0.546947877732999	0.736527389830646	0.884217180288005	0.821263983439146	0.610691316044538	0.741975404257916	0.592680213704212	0.548281429579689	0.632163545066118	0.870813777423612	0.39485229753299	0.696225751422001	0.672859136410158	0.711269369012949	0.713938806814863	0.800651205130454	0.856185978562228	0.754683339161873	0.761404997830704	0.251715421969603	0.678015160493718	0.613205780882518	0.742654161793477	0.63208873851189	0.865806114086937	0.561729988720526	0.694913487197698	0.784699936780003	0.889081118374563	0.324519755451822	0.882749691966082	0.523907621670877	0.890123999716264	0.753694412366506	0.809392462168792	0.620929956984381	0.61603951517668	0.581385508856166	0.663466216571167	0.751070891539867	0.810639666484158	0.597267321723605	0.574159472140451	0.754087244884233	0.800264116092114	0.818172690006378	0.594279826794638	0.793681669454399	0.866235582754507	0.902384557999865	0.585738065873578	0.68039020174391	0.180001960031131	0.852475197204296	0.467774014866197	0.548471735662102	0.641458088916274	0.590011724895287	0.686854080193803	0.720015725751346	0.721981429410225	0.654121368327284	0.591632435148091	0.842133968971725	0.850260300614567	0.702436905355098	0.559565978844939	0.539012508597548	0.647747032963594	0.853032290706969	0.453773605825775	0.866766988623517	0.810911402289625	0.645486410720565	0.676650813747137	0.378065049293594	0.904615913123445	0.687090641660071	0.787030964105452	0.908850578306783	0.231608209311167	0.65716675400818	0.910952612648002	0.778905735979744	0.733025804093762	1	0.88617936268499	0.737875477886915	0.869202961355803	0.831193085454651	0.611067799725069	0.878692115128995	0.632830148556935	0.82363275694087	0.593088048643379	0.349986605870469
SMAP1	0.901547512605167	0.833046112917715	0.881798752446497	0.933803869634442	0.861336609712033	0.85504359068224	0.739597362593086	0.866087971092198	0.925984126219081	0.940537318696699	0.899741835611304	0.644883284350725	0.924702029726546	0.935821340293477	0.866842422499506	0.944880618875791	0.859133820816951	0.923661548411021	0.77328423954378	0.896428727477372	0.707177971353434	0.862519460650349	0.839832546587795	0.93496224210821	0.619531678147057	0.573619885406158	0.778654936437092	0.893648551036739	0.790819280439912	0.83719577046624	0.935643454215034	0.866950341431303	0.953483150111158	0.868348440348297	0.824132822306137	0.861014223943347	0.76035583482329	0.860475629821737	0.839374483652992	0.766216353379379	0.892694012312837	0.904051717196146	0.916017822372673	0.762363364443134	0.712788820179418	0.862936201428082	0.877342700734608	0.827721782053798	0.779194827332778	0.807085969543024	0.610402657132534	0.66431457565915	0.709275946964069	0.940888107958705	0.552347468875548	0.854259666146668	0.8696557502361	0.778847700083522	0.893627145983648	0.889313312025393	0.849886279681766	0.824146003496661	0.900713747170032	0.244728517036652	0.781357499664563	0.83474250054761	0.740785761470315	0.771550798015836	0.87733399654545	0.551569123307025	0.882104763417862	0.873078061852378	0.895006566468917	0.454808533081263	0.921760174597891	0.677858850770417	0.914075561164229	0.713485029161157	0.792336984253816	0.756115298167086	0.763715659614394	0.742077779365661	0.823411492456807	0.888944123489757	0.739391455171863	0.799869626209814	0.736250607562571	0.911084848444812	0.792660314291649	0.775171535908302	0.819364155565344	0.76681830503426	0.950990917484856	0.956776289154342	0.725538095078888	0.796089236135721	0.441912880288836	0.800894124186579	0.62881357204299	0.768256792728819	0.838899958772067	0.62219652314961	0.803972580121028	0.747055006767149	0.810319444143735	0.658416386292778	0.632949317102766	0.898690425079979	0.821420750135269	0.795846880781281	0.682661802294212	0.648884138204789	0.828151734423699	0.794194163697969	0.651412099915686	0.90638363928203	0.916155436267912	0.819827630365348	0.764697134104037	0.570685275973518	0.93462781138058	0.767377426885187	0.872369509728849	0.75244501513683	0.418636009594728	0.726126306836732	0.947714805742223	0.937378757799321	0.885716012402862	0.88617936268499	1	0.677852773358809	0.919477154392816	0.904241359341791	0.640551999909152	0.811592094572102	0.707420820483264	0.943136990988262	0.731706781300417	0.440735547156718
NOTCH1	0.509596294902339	0.518067642144879	0.561714931917472	0.603444051023476	0.649413498511989	0.545459838661257	0.427155216148167	0.542998417156624	0.609540592928583	0.563931356770407	0.680620292854664	0.547252032913204	0.536415505184439	0.522085884312285	0.539894359274173	0.626203472634457	0.452780450875428	0.563645605971486	0.32357022045219	0.633496167344422	0.471705810751168	0.627707309185248	0.444320970698349	0.636707910701582	0.536990190510052	0.539677162021382	0.666665774582814	0.659718178025846	0.472963797095784	0.642523653375863	0.711487418481507	0.532955381404457	0.545367758155259	0.426360735383588	0.51971715107888	0.628447343693869	0.528767805080852	0.539034107882843	0.479244773842245	0.373023943004045	0.639346567955298	0.502496629946391	0.665454344711182	0.563822099116283	0.584182187819034	0.659283114267356	0.50244000389372	0.477381705046655	0.53264962224872	0.601431897264391	0.678946075258711	0.560971819698069	0.633069799944923	0.617078786915584	0.47471302561023	0.64427105289935	0.477325162894563	0.60310975341976	0.46714377490594	0.486461064311087	0.630932400969492	0.613265024654346	0.616201940030196	0.451589519652617	0.578317507911054	0.390493694714284	0.737538872826591	0.58167179710236	0.550736543566366	0.659180921247016	0.448038646730514	0.694887197559927	0.733488114726009	0.429199101608582	0.636011141785481	0.285610565063297	0.69164361551644	0.705940770154684	0.58591583448432	0.593899391166877	0.43619227927388	0.526199628686666	0.540187017320901	0.608299585093468	0.698802770318251	0.56357183145144	0.598120666133059	0.527013666370177	0.618913258018136	0.516840788284013	0.433303242668501	0.661916639043932	0.693825570820146	0.687144056384398	0.505758653693414	0.554699885783671	0.324023050176882	0.55212247817995	0.351016015982716	0.42277174609549	0.547026846473362	0.615397433744323	0.583094486951844	0.491391093785248	0.569974794765548	0.654794916891705	0.58867291938438	0.6414581915058	0.609297247658385	0.636954441376066	0.68855236554019	0.714456660299815	0.55987692918954	0.549324264417267	0.521163364009598	0.586776676407124	0.597758220595607	0.527701692865554	0.606332278608871	0.349068270702914	0.615381312048738	0.694818847145124	0.488355788449204	0.68549376605659	0.356379032384602	0.66080196253501	0.642502294886152	0.55951434842008	0.588228284722327	0.737875477886915	0.677852773358809	1	0.535676818775156	0.678349107159248	0.685343514767811	0.671780045189271	0.636779446898447	0.537715344642123	0.559401567097804	0.41437254949681
