""	CD74	PLXNB2	ITGB1	TLR7	TLR1	TLR2	SORL1	CD33	ACTR2	TLR4	ENG	PILRA	LRP10	CD81	KCNQ3	VSIR	LILRB1	CX3CR1	CD163	RXRA	LAMP1	HAVCR2	ITGA6	APLP2	LILRA4	FPR1	ADRB2	CXCR4	TSPAN15	LILRA1	CSF3R	SELL	CSF2RA	ADORA3	LILRB2	EPHB6	NCL	RPSA	NCSTN	ABCA1	KCNQ1	LRP1	ADCY7	RHBDF2	PECAM1	TREM2	BMPR2	ITGA5	SIRPA	AXL	NOTCH2	GPNMB	PDE1B	ASGR1	ITGAM	CD63	SORT1	UNC5B	STX4	INSR	EPHB2	P2RY6	TREM1	MERTK	IL6R	CMKLR1	CD46	CD69	PTPRA	RACK1	ITGB5	ERAP1	ACVR1B	CCRL2	PLXNA1	ITGAV	STAB1	PLXNA3	ROBO3	PTPRJ	NOTCH1	ITGA4	PLD2	KCNN4	CD44	GPR84	TNFRSF14	TSPAN14	TNFRSF11B	NRP2	NRP1	RYR1	DSCAM	SCARB1	SMAD3	DIP2A	CD47	C5AR1	STX3	RYK	P2RY12	TLR6	FPR3	JMJD6	TFRC	RAMP1	MCFD2	CD226	CLEC2D	APP	AMFR	TNFRSF1B	PTPRC	SLC16A1	CADM1	CANX	TNFRSF1A	PLD1	TMIGD3	FAS	ATP5F1B	CD99L2	TRADD	TSPAN17	CD40	SDC3	PILRB	CD4	HLA.DPB1	TNFRSF12A	EGFR	SMAP1	PTPRZ1	PTGER4	C1QBP
RACK1	0.968847212935941	0.91708070922868	0.956322177422412	0.954277419313654	0.907645202552781	0.935609336927601	0.946040336552553	0.97198329279307	0.967947002339532	0.938599111099682	0.936322495370693	0.937920320875587	0.966057149283476	0.961870887934736	0.922123871284475	0.942000714922184	0.932171089361949	0.878016631702083	0.843766877920123	0.957671727994758	0.934867668461439	0.933380893555108	0.939586193405844	0.942370598749736	0.891019133514325	0.935816851701782	0.911349674826793	0.696283080588945	0.777059274769393	0.790458991985395	0.920973232657171	0.914502460547218	0.973366936298069	0.955603237808374	0.854639601528297	0.903978690330477	0.924649853904313	0.996223115621685	0.945330371731083	0.911859263428217	0.936282596635883	0.934320368015953	0.937814897689012	0.914132868043826	0.948392776443542	0.941328952147681	0.92468814002163	0.925803686606707	0.947787023671843	0.981390894971317	0.901035442358214	0.846211748575448	0.847269107971853	0.664523131430708	0.942613862646481	0.900019539806479	0.932011884428922	0.92597917008695	0.922546931222934	0.718912347216218	0.915761504746498	0.862963484759208	0.761029088672951	0.894406513522828	0.934589538140074	0.898696292579098	0.958107213786768	0.741317962547257	0.932325460777898	1	0.919344858296818	0.82190866667169	0.824979904707261	0.89930705119551	0.871473607893505	0.922006509990389	0.882872487514185	0.804947463897353	0.715549233396772	0.932562598636793	0.866072219778028	0.389788722887705	0.885953002621877	0.899330269087701	0.849875673579456	0.932259931189958	0.955323493029798	0.920771305068051	0.785487535872516	0.89751497937504	0.843481408170366	0.828944030042566	0.623165625977006	0.923032966688297	0.913440276555581	0.848197892958854	0.96320421814801	0.83247160635021	0.898585017318853	0.910499787719768	0.817946531662249	0.901811529497641	0.881644250624341	0.851298201566108	0.801937829854275	0.867765110190791	0.951700072790127	0.800233539900784	0.823430179289257	0.827039557031681	0.854923439439606	0.924836243633649	0.948779737408063	0.919354499971466	0.937735446550126	0.945465925293433	0.949171117479183	0.874608793630213	0.878903151131136	0.862653866590776	0.977461612022831	0.758472929942874	0.956364956321527	0.880961854643469	0.91473185428277	0.56889932755024	0.666157226704569	0.943641151922628	0.920162055503705	0.908850187940046	0.398006704331301	0.976250249339656	0.235480376339178	0.83891259546198	0.98431906371033
ITGB5	0.906844843689589	0.932977727999799	0.94485974131531	0.92108475618937	0.895236173999159	0.951657808696344	0.954069661285478	0.920216966435026	0.959616581937154	0.94650658593461	0.940543873792172	0.902821181574918	0.932305776939913	0.915368323366648	0.930349407665753	0.865856364418779	0.947837305572565	0.881770780805694	0.805139952448201	0.926157886511852	0.91728807738832	0.916758923269622	0.905423600491684	0.960420018336325	0.852907015459055	0.923688855246687	0.895699118081948	0.687107244587518	0.786056831048517	0.688309464129644	0.918791327671406	0.889338184657613	0.946078009415721	0.928466707370836	0.835523169986273	0.882249167043907	0.943432739853552	0.929921213452239	0.936864337228826	0.942030734032918	0.930657756397551	0.956594663948517	0.937210766004607	0.929437887952816	0.930245849439466	0.899962993472481	0.928510100502972	0.932259711335374	0.951210568018682	0.941506720521078	0.948916225119114	0.810042848632439	0.870752195294068	0.567922652891744	0.940618017936897	0.850386176569664	0.938735794698732	0.94995994539653	0.932415585023742	0.657979440988488	0.94075860927501	0.848681236117734	0.775231357261888	0.939988403953071	0.938582967665979	0.905888543450774	0.915303836444925	0.74835486522486	0.95934050578603	0.919344858296818	1	0.852162563768266	0.891839085860656	0.870751794119711	0.909376138233444	0.956988432517087	0.912994688651481	0.870585672204593	0.746065519741017	0.916110425872076	0.883813981051712	0.356745106018819	0.902021986371943	0.856278524662357	0.826044692711051	0.894213137894261	0.914422436401024	0.93631993183712	0.807024274187386	0.907003146644048	0.924596944028557	0.858476465109498	0.700847843562138	0.943449289063695	0.895066798822418	0.908261897938127	0.913886630833469	0.86791095886158	0.913841693164189	0.914104044907871	0.81280112798634	0.920154755042861	0.849594244278278	0.848488976229571	0.877540740439408	0.88950675364096	0.939732804956457	0.876085644737364	0.863964785109413	0.883062942694275	0.877338385301872	0.944723617261382	0.945568877560006	0.928555992870633	0.917269943484034	0.957077680672072	0.94493842487154	0.885513757748959	0.847683189717808	0.881899261992939	0.922901684863899	0.815780450684061	0.913126394546562	0.859411713574344	0.921902034844137	0.670049641313136	0.760619530294682	0.925628245974325	0.808506951449973	0.893368181815684	0.524556203649594	0.938038949998413	0.374482197325422	0.859666976179116	0.925678700294286
ERAP1	0.831964415045946	0.835133933179771	0.80060711279216	0.877415782884416	0.864329597297441	0.867482625606803	0.804931055500474	0.842128107229315	0.857926481573297	0.844680620886793	0.805529887240744	0.732673909047256	0.800023619235016	0.755652783944417	0.817837158819945	0.794057568379108	0.859706856515549	0.813876087340272	0.820159546622651	0.814050533657767	0.74379456950535	0.747998914287473	0.824543971870537	0.835968005854727	0.646589061848778	0.797754802648456	0.817239111273742	0.735581826451957	0.645469976711734	0.68724332835981	0.859782090334677	0.782764264428462	0.849353074823317	0.80077280228959	0.750779220685697	0.79928423045957	0.876720928302197	0.828215787201626	0.79497435865195	0.858939946500293	0.790762432778341	0.848773125434962	0.832802339247226	0.818112450733363	0.859595171155209	0.721343983321356	0.809698120333202	0.864412656617722	0.80501200274823	0.853377644642681	0.850217151605826	0.621501931631426	0.817504909972876	0.657174702860735	0.805231870923339	0.675290542484593	0.794224959787794	0.815217200874152	0.823039646160157	0.720438699746612	0.848139831920825	0.736784595966823	0.679755597779318	0.856340390038199	0.811125940367327	0.757145745139833	0.820059504667175	0.698683461971519	0.836291321496374	0.82190866667169	0.852162563768266	1	0.744257571290412	0.696444638052164	0.759595541558397	0.822921868420472	0.804223422378839	0.712838809907363	0.713594526234236	0.827713204242419	0.797292730373424	0.493501180734894	0.838972683987724	0.703869515343658	0.847540993885882	0.766876837161958	0.786343751775989	0.843277654005651	0.667565350749639	0.741465914074888	0.787542407448969	0.834422932445443	0.62050085137838	0.819311892382489	0.759877863952186	0.823243023630596	0.778896894879421	0.778096013788908	0.801684974948185	0.819362693569742	0.672604665383276	0.84520679907379	0.691940236355926	0.739168724726095	0.801696664720311	0.710771515904883	0.83208774405341	0.757420834367695	0.810579320038031	0.801325972832895	0.856575118159113	0.88364790831334	0.875278067398443	0.823750554116181	0.846611205111676	0.849629077696789	0.836359385913081	0.702105682558245	0.628459446421017	0.763619727556578	0.786777136779169	0.739758077605192	0.800419530803396	0.819039185181908	0.765606843707976	0.594316085130489	0.71827995454215	0.77767846031212	0.820688085852147	0.705757075235195	0.481982285684532	0.8276224237266	0.354214777535702	0.874377446130537	0.794037739456464
ACVR1B	0.800535961397819	0.864133761724126	0.896237273762874	0.798149781700565	0.79955231245736	0.891250482679801	0.898331290950479	0.805237367029297	0.892048360099956	0.873615480020171	0.891879544124311	0.859853455511594	0.840878432486967	0.855093603431785	0.869366159591881	0.719248951503819	0.881379012278783	0.783661800771584	0.742474191863109	0.862304179884956	0.882235732784291	0.891339609076318	0.842184345369629	0.905835345031318	0.829357698339871	0.876281908497105	0.817246989695117	0.675259440336675	0.719307659757646	0.54813170019674	0.857226076120027	0.773412541757429	0.854570746343431	0.855791465184143	0.73719997865627	0.851000376558064	0.87703097420044	0.840667376498391	0.888355609850555	0.872135882179449	0.879140939662704	0.89231048180817	0.890637019891724	0.889436899180248	0.839154685788749	0.858787526743114	0.892260223897507	0.846707748864421	0.893834750811742	0.85275579811937	0.881178386389908	0.825024864587342	0.793890746306357	0.429727738739271	0.884528745352562	0.841748375309905	0.896229656487737	0.902316678015458	0.879368565808362	0.586671216428291	0.845820581440316	0.771793924559693	0.810154116554361	0.86314636696233	0.884169087630521	0.871208303544938	0.8531266673213	0.748338239328769	0.899232214162855	0.824979904707261	0.891839085860656	0.744257571290412	1	0.856535154505333	0.866568100238452	0.898185001452307	0.796150153572926	0.857441272808577	0.617751152730325	0.851285714932491	0.837284578633491	0.28020653263356	0.832375046194613	0.856462936268495	0.713958131667422	0.840057651810938	0.859150302484712	0.887843281376626	0.725565126575603	0.88844697395328	0.894633685145219	0.755516895589022	0.630769584881979	0.868833355141359	0.846752188687152	0.873044646295788	0.851521057865769	0.856377084592649	0.901374450888455	0.863385691532502	0.754619098654963	0.855433299733681	0.812043728878959	0.859055282350295	0.835282236943852	0.840942436759841	0.877875547330489	0.807108122349559	0.851821652139218	0.822082487669722	0.75539878310415	0.895702714982026	0.883736414860462	0.834228727758668	0.817337984117214	0.892539247271698	0.870409240162464	0.874392098615842	0.837340135666501	0.860283246157587	0.850733950826184	0.82749225882571	0.821269161993457	0.81886527771798	0.806299778370239	0.632125100895712	0.731505895481779	0.868003390434186	0.69255865798444	0.872475791130642	0.466917771232982	0.871145161191689	0.339683983637039	0.820024846298917	0.850798523314455
CCRL2	0.842473794873998	0.870852516786248	0.949014974987226	0.836805197263685	0.804757708230621	0.867789237275587	0.919647278572833	0.870488818733986	0.918041595451668	0.889593125276252	0.933460670097977	0.945207773186714	0.919491930996579	0.952367747822633	0.873039621904234	0.789481282576557	0.873572519698152	0.802882825575338	0.695297422029719	0.899262417855152	0.960617776719845	0.958778596853265	0.900115625103472	0.932813331754103	0.94269606022041	0.925692905430578	0.883224269411422	0.634565545489134	0.812599142848177	0.635190720030954	0.82379179909804	0.826501749996571	0.902273154791695	0.929660693790306	0.777808270771149	0.881733013042561	0.88442073720808	0.898946547418637	0.910868765630639	0.908094284868015	0.926971813796397	0.912549085730371	0.885851921231106	0.8885166932979	0.837772428921529	0.960859444116275	0.910412097905309	0.866729764137069	0.942768352194589	0.899709159073845	0.849270385821865	0.928572699336343	0.805033374750482	0.421836359517306	0.913231823642376	0.945016561656131	0.941491599975449	0.905102749760559	0.928446304335706	0.548230992905484	0.859393603967224	0.802366037742926	0.852025057349799	0.878694201863483	0.884150823522311	0.937725305850916	0.908369024459743	0.794281931539998	0.919131475149137	0.89930705119551	0.870751794119711	0.696444638052164	0.856535154505333	1	0.871798334876896	0.928400678611642	0.826171922190832	0.880350384595539	0.630538830785056	0.906378406073985	0.841791697467927	0.117899027968533	0.848745036991389	0.920373612868183	0.686646112417111	0.902579154230621	0.901970423947076	0.900128622535143	0.792275333611551	0.95689265420342	0.879632240269405	0.740356473664131	0.681670341272296	0.893972713306915	0.89907640815357	0.835202600793492	0.929719095493036	0.860841295187207	0.887232295738084	0.836354042811254	0.844242950964422	0.796486379708146	0.933647964250437	0.886575800355228	0.821433707940074	0.923780646282791	0.935538379510237	0.818071532940533	0.737794252247684	0.802048081172118	0.732491733853337	0.873800538446175	0.882622684480218	0.876682568725015	0.834769189144766	0.929686906556259	0.89059801314978	0.923496755402148	0.947610557934829	0.90758678267429	0.914694900894709	0.795430120160248	0.899920164693338	0.821630417764239	0.851385208606416	0.606804218689881	0.65906223240526	0.926707838414365	0.711508320310351	0.938142836431709	0.418501127977095	0.920421516656475	0.269679214700027	0.765633128226371	0.92652642356667
PLXNA1	0.853359527417946	0.904608075347541	0.911390096101739	0.83218607910773	0.8347024189386	0.892256882640719	0.907061425435333	0.846467256902043	0.917475396726831	0.885269084647697	0.887341185423804	0.867881408561621	0.889126807267398	0.866369806477875	0.919953098359735	0.799134945961945	0.918692476792141	0.851987337349711	0.724088460115598	0.91092079418661	0.880677327731878	0.872777312647792	0.857324774797456	0.931313850811055	0.827053193975243	0.917703125022054	0.847865223071572	0.716121248347946	0.716377537046925	0.649251232991965	0.889076317879194	0.83626349954927	0.906911908690835	0.896299214198921	0.859935192299066	0.82556049506187	0.924017026030609	0.876598152316463	0.931391387215215	0.910344110587664	0.901751379828109	0.945539031942241	0.895938589187078	0.916989751236486	0.871092378291354	0.859747664155355	0.932882222669348	0.889202073607397	0.896113730569145	0.874639536514548	0.914733189838062	0.79940500652703	0.818815785183795	0.440121434506747	0.905533885515595	0.81561968649001	0.929665357365381	0.912821690117523	0.920591753471616	0.686402921751261	0.894071983961822	0.754855342748567	0.798706922733993	0.885191568692139	0.898163642599103	0.87415031954715	0.901297505798167	0.78534850887272	0.950674383804277	0.871473607893505	0.909376138233444	0.759595541558397	0.866568100238452	0.871798334876896	1	0.935566329165063	0.797736211494126	0.884246730405497	0.707815489667366	0.89692565985588	0.914429786796766	0.297197870837611	0.842703454040919	0.856820662132567	0.762070081550084	0.85126072086211	0.88388006239453	0.932850108734657	0.749417229486377	0.917528627395683	0.918234970957931	0.84001944096191	0.748601646285627	0.889112563857758	0.870239172921304	0.923889841634049	0.888897672469114	0.900167412122207	0.878324482332402	0.911631729659101	0.803687212985152	0.877153358729121	0.818460482113341	0.877585209152532	0.897245076264966	0.909604011691747	0.918064872783824	0.8766464035813	0.848133108157095	0.931411893028059	0.801720787228523	0.908289509479268	0.899132992607925	0.889978518172742	0.842927658302824	0.940668781716072	0.902085090327562	0.877246538608381	0.838793767046512	0.903325230588018	0.858815169666806	0.828148659755196	0.844761538464056	0.814249954809281	0.819725933802049	0.781947632124633	0.835005382714077	0.908720299082606	0.740298322578063	0.885068045037881	0.671617639196152	0.900094413730686	0.535738075009362	0.870785251642215	0.883686448377139
ITGAV	0.900572181037532	0.935916119406396	0.976228083172851	0.910918625050059	0.89743849999595	0.939788008408044	0.971392620372909	0.901328646790029	0.972664102219061	0.955487965915924	0.955571361376334	0.930905869329233	0.954879287658097	0.941572328872214	0.944443356761593	0.84745919273925	0.953993184402447	0.88274884066044	0.77922773171159	0.94630077376784	0.95242570321363	0.94894331439148	0.927829007391393	0.986058989707982	0.899323441704917	0.959347046541554	0.925899044325143	0.677346468134709	0.794167680353181	0.703632447746919	0.912100659788227	0.883782755731284	0.951444380072922	0.95155603117889	0.85890782237727	0.89479198319731	0.959207090180311	0.927188463794081	0.947469607648008	0.966129935429398	0.953861922413735	0.980052997787729	0.941476689889191	0.943246227059577	0.911063507382428	0.937500620581219	0.972822421624698	0.935036755247213	0.975733008021782	0.944229893571426	0.946062644001499	0.863468362427414	0.881685575171049	0.510502859824511	0.95581687235792	0.895222543415284	0.979659784433803	0.963000396773101	0.960160649562707	0.640868227591114	0.941518032222425	0.820277516086119	0.821399271619996	0.955411707945718	0.947289035394304	0.942383031294696	0.952556020409511	0.80223154023267	0.973447623057958	0.922006509990389	0.956988432517087	0.822921868420472	0.898185001452307	0.928400678611642	0.935566329165063	1	0.909401805062313	0.906261951753448	0.697316884000271	0.955832364161521	0.919775882997283	0.255936144844211	0.886547393313844	0.89712991755802	0.787585784496147	0.921320510087185	0.927961243732384	0.952490098576116	0.809580212791688	0.96115973758108	0.947418409018128	0.822076318939372	0.759389466020659	0.943087993389684	0.913188883789058	0.908523501277523	0.942424042007916	0.908540623747014	0.922601705714932	0.920310249683938	0.858022556341256	0.90472740221712	0.892019241459834	0.90098600460565	0.890140483862858	0.948120995934925	0.965056910680481	0.902423709201263	0.838646592599082	0.909031765890989	0.820792715319852	0.944498092584482	0.95209699130711	0.930644652248812	0.905850871545756	0.981589719718921	0.936533622603728	0.928304287095556	0.906934895413983	0.9375957723429	0.926538576733722	0.852957279521504	0.919825419607557	0.850000926802517	0.899100642709534	0.709071130008267	0.761475983213214	0.957769187849106	0.778286430737952	0.934169626937721	0.54751501823964	0.948667001056119	0.404852214335231	0.851716437905605	0.938790353474624
STAB1	0.87760281947647	0.881987224938735	0.896302886139615	0.92000434386414	0.8540001147254	0.89378232395365	0.907010248140663	0.887986390488512	0.911686942272825	0.917765262084112	0.90739659205441	0.853555371550297	0.914562304776292	0.881956720740329	0.867673224916539	0.872342576233319	0.890283686182332	0.850247115042486	0.775019134267803	0.88462661812818	0.85929046461572	0.873175466034864	0.859814375952939	0.906389576553148	0.804063554519992	0.892126316163241	0.887136450269066	0.638181683421705	0.776110547560606	0.734012711173532	0.868712938540585	0.881042458239836	0.907019467372389	0.91342370179353	0.78538457624349	0.844923135072427	0.886276602179522	0.888167064120171	0.863088371928288	0.899481634072675	0.879424441506253	0.908373726893993	0.899669614879344	0.888995212813521	0.872288277856866	0.865364180686344	0.886343374490824	0.889957198969945	0.920730945702146	0.910464466460605	0.879571119074616	0.736663388392951	0.876443171540325	0.5860041359202	0.895495332261658	0.80452672723418	0.891176584672171	0.903271570031873	0.872719878236777	0.598840630389011	0.890047545086563	0.82354523517024	0.756427382433077	0.90171474824694	0.90605698771212	0.849609138471845	0.874412456291568	0.737971906118138	0.874113876444842	0.882872487514185	0.912994688651481	0.804223422378839	0.796150153572926	0.826171922190832	0.797736211494126	0.909401805062313	1	0.785869276595039	0.698789499702494	0.890325256706543	0.819428465980545	0.283063493679528	0.840643311998267	0.810823178917563	0.768005527769243	0.877668727678567	0.851218904843685	0.883443110805836	0.783447502649376	0.84634638640755	0.864991474227315	0.791448558699061	0.680512096224735	0.877388992516828	0.849988751152149	0.823899866028054	0.867382695282967	0.815354880204608	0.831584516541185	0.851769017233237	0.788081759101621	0.844459204072361	0.811700251932832	0.820027894183781	0.794344349544777	0.828872749469265	0.882177914815383	0.826898734046305	0.77045644935629	0.778959955693645	0.799821335686279	0.881883920923632	0.894302740618495	0.874563159230311	0.877017941788034	0.88357799158549	0.898749634924497	0.84942882869674	0.807974192856537	0.825853893385677	0.879617955254917	0.71721764418965	0.878220694742874	0.800722509851361	0.888952244203536	0.574010519918436	0.647242925559051	0.902768901781185	0.777670449032311	0.849159820046513	0.397275234124618	0.878941950827868	0.257694589524968	0.800289868688489	0.881731546147729
PLXNA3	0.750388389012898	0.857468269932664	0.879412838189135	0.759489742754697	0.771040564186722	0.846075927592534	0.881306544208368	0.781690627228975	0.867728441613942	0.858706444578984	0.881691373741109	0.863566743538001	0.853565295555899	0.846134300519707	0.846421621301094	0.704035268549904	0.853586796067506	0.777177716737364	0.640811315162103	0.839496569737261	0.881188669440709	0.879980718591349	0.807582114647284	0.898559854111574	0.828386942751791	0.86439718636842	0.832979297190574	0.641511771047144	0.793445060199004	0.538591694696127	0.807173566932915	0.762075843249178	0.83686637127525	0.859514906587436	0.739620633327553	0.795209068670958	0.874718203984319	0.812047667415679	0.858019671752409	0.890306392226645	0.87536072912188	0.891410006643217	0.860106439177176	0.860855308949916	0.781879062431948	0.856322322463407	0.861308737307919	0.826334975805508	0.86716115755917	0.810744567847236	0.84352246449517	0.802569244445673	0.795073948742163	0.305276492401358	0.867188962226506	0.829364127052336	0.890963230409012	0.878508926639032	0.899624317623951	0.544382841346845	0.841466482578663	0.769171873897268	0.82029377443352	0.86948990350202	0.841097818876364	0.895281931744297	0.840930295873097	0.790274117694652	0.907392077742034	0.804947463897353	0.870585672204593	0.712838809907363	0.857441272808577	0.880350384595539	0.884246730405497	0.906261951753448	0.785869276595039	1	0.650087687751437	0.835852343694117	0.845324781889126	0.107330299167122	0.832924830888355	0.855051019203608	0.651304490505089	0.821269578129172	0.817649065435266	0.869321631674054	0.784015031774866	0.898852779467491	0.905178250735862	0.743017742061126	0.752997956929336	0.847625533185118	0.820378306528502	0.874112216212532	0.842807932475674	0.853066366864445	0.863977262706488	0.797540031309216	0.812962994088544	0.773781066848674	0.817453846426976	0.876667561761973	0.851409919713129	0.91332120949399	0.877374527371412	0.876418328918485	0.776096563799339	0.847908963139513	0.71053561734071	0.860909553956978	0.8459101517309	0.84469971516244	0.7621911206294	0.896707466672921	0.858193610576482	0.845081749864706	0.859715937501351	0.894195478180603	0.82146694026826	0.850374106878236	0.822833404640592	0.782650882658027	0.817928359448846	0.719496260425261	0.753202559086942	0.857335612887496	0.615332612841296	0.877750389450839	0.590336916178048	0.846172036392813	0.463250112207346	0.776675517120581	0.833545354245201
ROBO3	0.671205016272321	0.715603392404129	0.676041768054177	0.754280711849736	0.711665960598993	0.720895195127098	0.665932192459123	0.755906793120395	0.717106696442452	0.685760012579845	0.72493869369316	0.657086029860323	0.687074733913085	0.657642908142034	0.65440358298938	0.676162788707979	0.699531450727103	0.68673035139275	0.611341683785469	0.68138261148192	0.637472209898402	0.655981958289813	0.65123333410054	0.709444976847546	0.5609769519077	0.680074114540528	0.649008412388924	0.613484061988889	0.687909705310543	0.49305134821282	0.70124093587301	0.711989602685152	0.722317496906783	0.680992609984673	0.558912192309016	0.645410099834383	0.743421933424993	0.72235087717594	0.688593628823077	0.726270892709502	0.708493000311276	0.730815378091044	0.671287621372506	0.698341079309092	0.686548797684996	0.637256521762009	0.668946405584047	0.713275893932818	0.671606368203895	0.710140417709683	0.721451199278216	0.521161201133372	0.634755113303114	0.441222998577298	0.68970563287407	0.597805675130107	0.682445790436053	0.674194553506611	0.731627250241293	0.621195274527429	0.709594892770615	0.717837476942426	0.651945367602926	0.763495885106963	0.643622568429939	0.659668304737946	0.662052177043492	0.607791767336246	0.73275701547102	0.715549233396772	0.746065519741017	0.713594526234236	0.617751152730325	0.630538830785056	0.707815489667366	0.697316884000271	0.698789499702494	0.650087687751437	1	0.656454042729316	0.652880508573231	0.321763523792355	0.807380170007815	0.635559421262347	0.690807371879948	0.657929326376574	0.643436696987372	0.697044645475002	0.740889030462306	0.650195700429926	0.709745573804489	0.722824706458503	0.539163708225964	0.624375792796869	0.658704574485556	0.754347305803394	0.693943992249464	0.643593004033272	0.694805943704336	0.678908741851413	0.612474697625563	0.702523430606477	0.623267077211812	0.609895127786491	0.694069369153678	0.692935975139804	0.728096499604675	0.673601113568406	0.707033696817778	0.754542358698932	0.802939525517137	0.728590752822068	0.722025962347303	0.757878703805211	0.678659835114222	0.737354180940345	0.751411873485353	0.575802269087954	0.583778544772098	0.647047670720386	0.702085671827644	0.716955833293676	0.700401602273096	0.707745062171607	0.713861164924614	0.582000913363178	0.639019274043621	0.63055428119599	0.663465889388529	0.647627531125068	0.553745109123961	0.689686291399711	0.432816688579029	0.738738857419919	0.701818936125697
PTPRJ	0.933806589190394	0.93232035394135	0.956440551089859	0.922278725781051	0.930878820207537	0.927804841278016	0.962349823143571	0.910426897516601	0.965936554806466	0.945378059822522	0.922183303489631	0.903092669833849	0.946562846708009	0.923065511594569	0.953550344214018	0.903013919683506	0.957683363017922	0.925104211827504	0.809010619677436	0.961296955170795	0.914129791594241	0.923277816684074	0.932049531016688	0.952626896410938	0.850806894119343	0.96109502126707	0.951828152039677	0.683208315414945	0.747776661313531	0.769274390545779	0.927493599527799	0.913426955682089	0.957311947219611	0.957405968187761	0.872649541128629	0.88081820011362	0.946589078316372	0.93088266507671	0.929613722299194	0.939993385155656	0.92251200197138	0.954233081635144	0.948589840143869	0.946380097654481	0.922056951743497	0.907790828892011	0.960740064144339	0.936297830100126	0.948662119973486	0.951776908484257	0.904609267009147	0.809133142826125	0.887416335014611	0.574482399121927	0.941104936767726	0.854387806999193	0.959930370044568	0.945975979887394	0.926021791957873	0.680506609670712	0.929650795918161	0.819414714080842	0.794423041352574	0.928914577988262	0.955296546118133	0.896757704025425	0.967748822222362	0.787021323274688	0.934095887901694	0.932562598636793	0.916110425872076	0.827713204242419	0.851285714932491	0.906378406073985	0.89692565985588	0.955832364161521	0.890325256706543	0.835852343694117	0.656454042729316	1	0.909740449503786	0.319120853464713	0.877304528395166	0.88349702898865	0.785578028419974	0.914611706378226	0.925091651590265	0.94386546096812	0.749961694748899	0.916268276206218	0.890810346472374	0.832651801050898	0.730374304791272	0.924262252901962	0.895381027274997	0.872124170114923	0.928032558236701	0.889913277902138	0.885498189802672	0.92859196237472	0.876136292785406	0.915173591749635	0.849318041283046	0.891138019057166	0.841280272623896	0.888349804522372	0.941528806380499	0.87053103951449	0.815813584968798	0.858949205194356	0.802495695530497	0.934176039501145	0.957611708858727	0.888724572846911	0.9076571488785	0.953730345696603	0.94271841211147	0.92781145035766	0.861756227833941	0.906446360160912	0.915689485277245	0.779500711174207	0.905088091830982	0.841967472687106	0.869443567765163	0.624766684246436	0.715617177563982	0.959572440635905	0.830877793599884	0.907570505079684	0.462568521214674	0.938208259556437	0.308234304834409	0.852380315082205	0.935213803563116
NOTCH1	0.888350575770097	0.895462486350915	0.898708709602198	0.855108234386304	0.876772787324495	0.91460515153425	0.896486098619623	0.845358343257144	0.920491761918428	0.881331105398876	0.858632601275155	0.816868545328367	0.898652446104937	0.840867603829008	0.9372639682236	0.837263328202071	0.927156863701034	0.867535415955784	0.792297304437043	0.919723450136314	0.846811620384453	0.840663485894074	0.881786338336684	0.920373556352448	0.77098522132632	0.911728967396891	0.861456925049065	0.75333497425547	0.661775001719845	0.715392923284672	0.92492685037353	0.836009919434767	0.91000874264018	0.907209216814771	0.859971181238311	0.828886188269716	0.931783648257337	0.873180246335554	0.89962633378913	0.911668425780789	0.877973839627288	0.933013779789637	0.921533319991728	0.927068640448411	0.888916533010811	0.823473655236096	0.935938313545949	0.912150785381925	0.882774478749217	0.887455476020373	0.928628545215487	0.74666130550257	0.855382886430505	0.518220592443655	0.903375536442327	0.769699414122507	0.911843902403323	0.927297433233869	0.907770658789522	0.759801184774478	0.907072265403041	0.718554385604269	0.793137143555261	0.86449481781217	0.929515859287843	0.853463718115541	0.905332332952506	0.811924698896031	0.931468417150976	0.866072219778028	0.883813981051712	0.797292730373424	0.837284578633491	0.841791697467927	0.914429786796766	0.919775882997283	0.819428465980545	0.845324781889126	0.652880508573231	0.909740449503786	1	0.39812900637571	0.821665845737052	0.805481463928555	0.804122526518115	0.850499303416318	0.894997783868373	0.932166297428962	0.68186194887006	0.87251950440988	0.87051100696117	0.854043260169502	0.742676382205067	0.880718840368627	0.850649863884491	0.907016033424776	0.879299810160901	0.907382025848504	0.889809255989316	0.902724515812296	0.768423939196416	0.896583734140156	0.760774695640267	0.906256334626582	0.876079206204488	0.853304483494656	0.893375960998076	0.88591608654332	0.83377182344243	0.90871414943455	0.788472820893192	0.926968289987467	0.913198427214421	0.877654730305691	0.880816357743388	0.920949986624932	0.912698576787893	0.868135870253235	0.76231467353383	0.848637144874672	0.843504134166257	0.772069998741519	0.820346602109494	0.80879276811095	0.810442630367567	0.759721181680544	0.8157652144824	0.909445180877557	0.794193597588364	0.851007709545051	0.629174637697227	0.902327068138176	0.499844620211868	0.871885421299458	0.885039150112935
