""	PARD3	TNFRSF1A	EGFR	ERBB2	F2R	CD9	CD63	LRP6	LDLR	INSR	SDC4	PTPRA	TNFRSF12A	ITGB8	CAV1	LPP	NRCAM	AR	PODXL	SMAP1	SIRPA	ABCA1	CANX	EDNRB	DDR1	CNR1	THY1	ADORA1	IGF1R	PILRB	CD99L2	CADM1	NOTCH1	ATP5F1B	APLP2	ITGB1	RAMP1	ITGA3	MET	CHRM3	MCFD2	PVR	NECTIN2	AMFR	ITGAV	CD47	ACKR3	FAS	CD44	ADGRE5	TNFRSF10B	NOTCH2	TFRC	CD81	TSPAN5	TLR4	RIPK1	PDGFRB	SDC2	DPP4	SORT1	RAMP2	PLXNB1	TSPAN12	DDR2	LIFR	MTTP	SMAD3	ITGA5	PLXNB2	TYRO3	CALCRL	NOTCH3	GPC1	RXRA	SLC16A7	GPR37L1	TNFRSF19	TSPAN17	LRP8	SORL1	GPR37	ERAP1	SLC16A1	LRP1	CNTNAP1	AXL	MCAM	NT5E	SCARB1	NCSTN	LRP4	ITGA7	APLP1	PTPRZ1	IL17RC	NRP2	FGFR1	TREM1	SDC3	LAMP1	TRADD	TNFRSF21	CD46	ITGA6	ITGA2	RACK1	NRP1	LRP10	TSPAN14	NCL	CXCR4	RPSA	C1QBP	PLAUR	GPNMB	STAB1	CD163	CD68	CD74
NRP2	0.741459955136324	0.861354609771988	0.8150326102642	0.714422279618481	0.811248379377851	0.632124880582227	0.86354897446729	0.685741963051592	0.815086202978156	0.77142402667398	0.527537096206145	0.831752174041563	0.831767274473959	0.772707054903342	0.4305626147989	0.852397023552565	0.799893530328461	0.803430008317155	0.627587675351639	0.816040628888743	0.722042219949293	0.804558154234032	0.81526668586745	0.554382253708927	0.734983496812821	0.671495281831099	0.624324552663345	0.704437519389275	0.789535692270214	0.782796627197032	0.790159128755697	0.724346886585244	0.654262328860956	0.825307042117992	0.917285044160663	0.74509581051885	0.696965040112593	0.742658506654446	0.600032460183975	0.686670655520657	0.822036538577647	0.86974469050234	0.853981961341275	0.786413813870232	0.836971774022552	0.842998357163524	0.559802829972268	0.782022219310615	0.883442898761889	0.896935705468272	0.810496417364367	0.827017139971517	0.761791539037297	0.848848360350003	0.839136153594413	0.692572212273017	0.807241032276666	0.576077843443722	0.820879117998056	0.819515723620229	0.758710908764715	0.775507244850359	0.73017664921954	0.501962766203971	0.668295257101266	0.527589740823192	0.724600556338063	0.756651487381912	0.616166622554979	0.797543145105727	0.636263788064905	0.724714953343585	0.619461002227425	0.839223631777239	0.726357002423576	0.713784538680012	0.421681780671426	0.694673755634055	0.82918964133627	0.783877871233532	0.664820311158502	0.539843095215842	0.749931412704512	0.637074157190649	0.812060920437501	0.705311765095953	0.831062001766355	0.654733556022833	0.633898482106859	0.719959144547141	0.800772111395021	0.680747894834344	0.73965230024728	0.881805042159432	0.648430168242312	0.771929241158912	1	0.867649182938922	0.409299656770645	0.594541929714123	0.879026301601926	0.826541734067632	0.742741717531583	0.809674717393237	0.436656647926137	0.677511805912952	0.800187177417744	0.691673462748012	0.857341377614301	0.787169056449748	0.869675612717583	0.568477953596895	0.780177083292986	0.834555690754635	0.642863564227483	0.286468399606651	0.461207189542222	0.233597904747974	0.637555025132399	0.363041565809853
FGFR1	0.833311238414289	0.908797713953485	0.856994893813622	0.691104598123682	0.768693527831814	0.771094336425939	0.878605229383405	0.755675077835904	0.84239002766057	0.793542526703228	0.504550749063516	0.913070309514098	0.780365626208241	0.85182180237861	0.340828015460569	0.862732877193161	0.858515679844621	0.863319674644187	0.741742124213379	0.884772695517738	0.806281806425978	0.838081062352895	0.888636798308981	0.606473849433103	0.80315434340676	0.765682953089572	0.679168817265512	0.815885749229764	0.818652153533573	0.839079539594018	0.84983512025308	0.781768130267856	0.738614317395346	0.832665449995995	0.91336332667615	0.638694295102272	0.761776145803305	0.794342328156916	0.701765808244729	0.811785529538577	0.844766454916489	0.875947401923631	0.78985420896759	0.88498771927184	0.882392490480998	0.827075076010378	0.611023446574718	0.670616905032277	0.790151234763968	0.83499676081705	0.75069969761612	0.817172788801694	0.706381518676462	0.848857551848147	0.824717646136476	0.698170844388354	0.838752119711227	0.450662856303097	0.748364120318255	0.710590213634531	0.850805626932687	0.772302516873169	0.72594050746013	0.525313340692553	0.560565382014167	0.615996290561839	0.828164816428535	0.734291947329557	0.461086513528125	0.81629119327263	0.716785767947687	0.781628821921739	0.47593639139239	0.852786320049093	0.792548844945462	0.801379103657471	0.553678582141338	0.684767727445058	0.807750830525006	0.781219527171079	0.786299463981727	0.68300249586507	0.779974155810981	0.67876616465569	0.862373290307577	0.768377021404164	0.726709674075052	0.680306702062528	0.509257477836802	0.750275306835898	0.857250866200334	0.742213175932266	0.82435370077394	0.891788179985406	0.777704906583657	0.852874662886893	0.867649182938922	1	0.276950084402117	0.60530739926051	0.879821288348621	0.835185279841156	0.805428725619874	0.859172825721934	0.462881002265421	0.556461111897701	0.784915566362641	0.661165831495434	0.883584613474983	0.802914468040136	0.860457200545099	0.459542928275415	0.722606737283279	0.820199045763543	0.451566506614656	0.167520412567089	0.350858652881563	0.135518535679261	0.5503628763306	0.261836109066186
TREM1	0.163741192764149	0.213403382580005	0.422831693672044	0.125395956763791	0.513301696583814	0.185405488840193	0.343911589738638	-0.0524343441076988	0.143798021365918	0.525628327864827	0.870078374252075	0.133039594632348	0.626458462956626	0.107435211048347	0.896263078304282	0.482767773895829	0.378563181500258	0.164041011145188	-0.0463089090180582	0.389256965566146	0.233981931082008	0.506317801804009	0.450943847026032	-0.177074754940524	-0.0537494624115486	-0.177036422678577	0.297687000508623	0.0453460663476573	0.454633920446356	0.249516539918653	0.196677410850957	-0.0828981762761297	-0.17674312243321	0.235848112359961	0.318498853240325	0.698021618175067	-0.117599542243729	0.504625964288411	0.488372771966207	0.0612030049448626	0.458638944749923	0.383507264297618	0.533796851536606	0.342902902099082	0.284119100591175	0.422484320255292	-0.217114917361419	0.681590749970053	0.557544072847385	0.514025182564637	0.501507450726754	0.57496283483026	0.612978795265811	0.305493121216707	0.34698922887298	0.175238200587756	0.311972722540351	0.552288822992557	0.549701057685201	0.628956137422138	0.0531996628635166	0.12729778124656	0.0164418100834467	-0.273438733519627	0.644501974924802	-0.0188045764461321	0.0475897067338238	0.40386494768446	0.796963687328082	0.448523362096777	-0.0298548907703407	0.215312850569097	0.601164976912219	0.351062781138376	0.332254578383626	0.433454503391491	-0.257501255118263	-0.131590007734183	0.35983883769668	0.530743301233418	0.0066895636759803	0.130606291539266	0.506564451195532	0.695227245122041	0.409095020288064	0.137081880528297	0.51128532940905	-0.0022296634157121	0.890896639484067	0.506233435464338	0.298765048251772	-0.0456897947598199	0.0004879456498423	0.38260739613532	-0.154119583637354	0.250301040420943	0.409299656770645	0.276950084402117	1	-0.250036125170483	0.318338625214863	0.463857392892143	0.0313944659884098	0.452297062915469	-0.397710907403669	0.728653757980673	0.561708469231844	0.66855393461663	0.354039712384679	0.135864223050077	0.361899474490225	0.698328162323295	0.465191271055521	0.347452552982728	0.845171883604813	0.398358352537141	0.192223772317384	0.0850265669913304	0.629403103152813	0.0506425303201003
SDC3	0.539247215870533	0.64284841727809	0.463533530501966	0.554900177280435	0.341250175123716	0.462836859331622	0.533200198748251	0.665851260893835	0.536457582428424	0.249341542481744	-0.121773268740174	0.660404164716659	0.288294186921668	0.562751580976014	-0.247140224550979	0.33927292618029	0.36894805464663	0.620372200787519	0.565877160905495	0.48268485366133	0.448710103529703	0.26682144812099	0.360278795447337	0.732795771818236	0.728646514646443	0.71060341023736	0.242554717653354	0.565497114358086	0.328347017442916	0.500762112529379	0.541706012343294	0.820534784033712	0.769814460241946	0.643818726527851	0.634263853423273	0.139619049283927	0.833024501421725	0.293843750664255	0.08767946190054	0.484503606307839	0.393003736821812	0.471620475201332	0.371854697293717	0.446677540456856	0.50056417368344	0.449682572934064	0.790674030876478	0.185402467140197	0.340791704803532	0.504839566604152	0.254182374758883	0.367193600504933	0.228254860771616	0.525610647958539	0.586237916055023	0.379241850602901	0.436472292186252	0.0629362399592622	0.338871688147357	0.363681458168942	0.660553138963148	0.701063767302153	0.603396546077107	0.831324597496818	0.06649584891524	0.501819509691486	0.618724082589094	0.341580330217785	-0.0194898302856012	0.354042965399685	0.651690774091619	0.344675060389364	0.13625461183691	0.463588747325524	0.330778115654353	0.293117158916585	0.609436678431106	0.8011648434009	0.556595706147275	0.282906860166901	0.54969928849476	0.251275793467804	0.274907328804727	0.0719276977780316	0.401703413223581	0.473593420184213	0.404985013534362	0.600488219950644	-0.0096827406615616	0.226762039704351	0.456866740564126	0.674835129860999	0.619627616251801	0.511380589474682	0.656519898363773	0.48966053959484	0.594541929714123	0.60530739926051	-0.250036125170483	1	0.570598037464317	0.36256627367107	0.707301048843325	0.327669692211017	0.824786063764111	0.0839143611397228	0.329046456012307	0.109800665705712	0.489702846165496	0.588982139765136	0.547964464744823	-0.0620393999748695	0.411485748007978	0.527862442410688	-0.0162438319237195	-0.167977511482237	0.212795447815891	0.0448275657452971	0.0287633091837929	0.232068251624436
LAMP1	0.846424391360009	0.952632639402354	0.839841036656744	0.695700114107481	0.829707428348918	0.795399633680463	0.958326657915034	0.743816458204045	0.851365040662371	0.716521992062626	0.495854863072718	0.913330906981308	0.872750116432718	0.859642631063461	0.337227576134587	0.886793012394051	0.833511403030186	0.82341511191164	0.788179932652522	0.903919426574249	0.811890362498109	0.835915469726081	0.892674744080119	0.683795127480093	0.785511906373353	0.736342190066825	0.749638838106917	0.797784892080574	0.774873628308067	0.795872880105228	0.861662267112726	0.808884785106199	0.700284933637069	0.928184515210595	0.965111585761652	0.764690751129665	0.789194333698195	0.742260553321263	0.661840825776542	0.725446324198034	0.917174841574103	0.877244407501696	0.900786135301859	0.811223933656558	0.942360354679562	0.951707086486987	0.585628217654853	0.762304740634185	0.862624749730371	0.884264976163866	0.741585719440285	0.822558249663627	0.698409137050387	0.880449895494989	0.907337420827934	0.724881632783964	0.857222453688983	0.563639027431887	0.848983820545765	0.785048296118412	0.868888099321529	0.863944497332865	0.67174449477095	0.522595800195651	0.6828721824469	0.593634665688837	0.848858747112739	0.674876645100572	0.533295109812611	0.78080587088637	0.717475464950271	0.824866853159749	0.557698918399929	0.871875337208041	0.793683856672488	0.826992877998653	0.530597938075266	0.680520836171423	0.90278716497289	0.784618379051503	0.77368540297221	0.654979624288382	0.805919431277249	0.598571543756485	0.819398691572642	0.732013930261592	0.823872264537047	0.716426802679722	0.564189041269768	0.690924711329756	0.870901341662582	0.724590091153911	0.795925061414504	0.913366410497261	0.758894230673992	0.88911078166837	0.879026301601926	0.879821288348621	0.318338625214863	0.570598037464317	1	0.874665287072773	0.846888427176821	0.853651764983505	0.460649497071334	0.598927065621194	0.865488359234024	0.6488835915955	0.950682479594098	0.826399396635846	0.935136594162678	0.551555034497485	0.869933652796435	0.93585250647358	0.557135175148435	0.230095700102609	0.43142328157188	0.226464978462403	0.659688716696259	0.334336148092568
TRADD	0.744045048080544	0.849134486855177	0.79395065868449	0.576188474801082	0.822993758774887	0.767581129615414	0.871562440741123	0.609050266901957	0.779911827023248	0.797968728885578	0.640332782352939	0.804833719523523	0.842273330915875	0.772107359847375	0.532145502243453	0.888127384896636	0.838486888976338	0.74138832618543	0.67050146660274	0.869353065145283	0.749812010641487	0.852724695412925	0.897745520727182	0.466557730949344	0.628426500754925	0.594920296825804	0.727592679409651	0.695776957435791	0.820807826559925	0.728224152120455	0.787369670284575	0.636456205518626	0.55385794568827	0.796550219024712	0.875923548236365	0.771387884729874	0.613878444422922	0.782918364829021	0.736104202765645	0.703737092234635	0.886876628625366	0.843385764899174	0.842012394524843	0.825819051978661	0.865640182993066	0.868340078480483	0.432050031015681	0.759562739460074	0.874472254687047	0.814034453759572	0.792421102329641	0.816454571101362	0.79563663387493	0.811163185159511	0.813842978808216	0.670399887955672	0.791574783486674	0.5863772069622	0.799086777709523	0.803907994802624	0.725515611708917	0.71480735417062	0.57647218463594	0.332180017152161	0.728638420537977	0.486270221937283	0.76097111526352	0.65961365377871	0.597622147122889	0.78995713901171	0.581287594285062	0.793784696424588	0.576816026306751	0.823370162826752	0.780246731339139	0.826653751929106	0.346586427802512	0.503528963026918	0.791863189439406	0.805353477532463	0.674316840608033	0.636490503378583	0.829241406809745	0.753236878626465	0.826350166647362	0.698096113602709	0.796548857139431	0.588357362172476	0.65254566179639	0.809776882445904	0.796950137095169	0.644546978570326	0.683928173666592	0.822663961330125	0.615438316057426	0.837814494674107	0.826541734067632	0.835185279841156	0.463857392892143	0.36256627367107	0.874665287072773	1	0.71534692704012	0.871789885375097	0.262244269915615	0.601943645118467	0.866908454649412	0.785482233434662	0.873816420644702	0.736295319521881	0.8467937219407	0.606866908943001	0.806634819215512	0.826713134260763	0.618329785639618	0.33066764740796	0.399785101408349	0.217332669855731	0.719401281459212	0.318204827439371
TNFRSF21	0.846492226601604	0.902899504951564	0.747319055790687	0.649302634988267	0.694323482111577	0.760897315583515	0.850177780099589	0.790642154163599	0.787773852591395	0.587609333527122	0.261075335170283	0.915078982655008	0.66470989028948	0.885332434751301	0.0217147635234441	0.721898042144733	0.695283760851004	0.845958429770178	0.878002429908165	0.784060173301828	0.799972632866487	0.668487547956025	0.74957808447165	0.732861366574963	0.873821435931947	0.824484661098773	0.705963580934979	0.801837313339993	0.595365002765189	0.771272345457004	0.810803243070789	0.853789845533847	0.8148366367469	0.882678466772093	0.869605896309595	0.510290998189659	0.887075308304772	0.581271789410101	0.584505623233817	0.756230551708019	0.786280595317765	0.76559954965172	0.720181703884306	0.724887228244236	0.848937619035376	0.805440312050193	0.732816690055734	0.469669795370343	0.593150293097569	0.737850941653376	0.514046927337232	0.698553999071588	0.467182185202684	0.764556241613376	0.78946593509433	0.625291656249488	0.742044900841649	0.344035438310174	0.602846922907483	0.5979767560193	0.898355327110646	0.816184699459592	0.656570236940029	0.646247447741769	0.421292712765203	0.597581029233407	0.825955245800869	0.539343353183405	0.248991496440649	0.627196737758633	0.876774879498936	0.729336279547433	0.294129983538613	0.754011552814575	0.717958381517455	0.74850502418327	0.763667695137149	0.713485048421825	0.80965084685631	0.598591309115266	0.775052830954749	0.706083539974498	0.692760110045055	0.367464560967152	0.730562699296399	0.726727908790793	0.641168569509841	0.731980841980395	0.287238202267586	0.517262938912386	0.810397383252656	0.797959127947268	0.850476479408146	0.8033163103063	0.886771600619351	0.831395801570206	0.742741717531583	0.805428725619874	0.0313944659884098	0.707301048843325	0.846888427176821	0.71534692704012	1	0.727207870804636	0.641530644430382	0.338933580415796	0.681976393119358	0.396203859801133	0.842284386879241	0.837968309621649	0.796648474247249	0.319887811967494	0.692025907278964	0.807785446091094	0.258236761996515	0.0118494500031258	0.302223925735732	0.110933040128896	0.408457389420162	0.234892676462625
CD46	0.805348690188975	0.855476403999741	0.850517350303186	0.6304267087821	0.812140358374479	0.765778511042113	0.88075778685512	0.649570647298438	0.809499815543483	0.838928548433788	0.689085764323083	0.860769144812159	0.855303454073415	0.855279709282299	0.474786104884894	0.941300958905576	0.920945235113366	0.783015430506546	0.743803621177039	0.853002105777244	0.848977592046657	0.93750509872069	0.955355199	0.399727065582066	0.6906898046476	0.658631021961158	0.821561969561206	0.800551229491925	0.845646921639652	0.837674460605378	0.821227816205519	0.597643281775604	0.610204212052273	0.766321268078953	0.850913459815068	0.741791691865787	0.574637105874617	0.848292905133847	0.881121897960088	0.820130099118708	0.886604240330815	0.861412478740376	0.83030845225592	0.859693757092609	0.909625500370165	0.860379967449711	0.372684682293685	0.72070193551581	0.805140246103556	0.806580262688848	0.784581257647709	0.855441446291884	0.762512292598512	0.833330809746459	0.720786867724965	0.722662730253799	0.873398811682618	0.541749543682851	0.776114950106681	0.757189810512246	0.801410077378568	0.621703397016673	0.606994631215036	0.225505243907677	0.645210088614625	0.553356182743197	0.765820422417991	0.692317274830663	0.563036154192233	0.836175969441705	0.642176904107266	0.852212852977653	0.529308864266207	0.881064027035696	0.896596046174886	0.917811324275641	0.431798368142675	0.488903949212804	0.778355644566874	0.865289021021885	0.781593185455323	0.814911325094495	0.895099215162847	0.761202073363629	0.892521849905886	0.800979736999523	0.716739959606859	0.630104719036212	0.622913027420813	0.808303756620772	0.906238124771352	0.618720673355699	0.786790839939284	0.892614074435738	0.72284859334629	0.848249899247042	0.809674717393237	0.859172825721934	0.452297062915469	0.327669692211017	0.853651764983505	0.871789885375097	0.727207870804636	1	0.217278426732325	0.680978719630957	0.814961113684305	0.756420357300199	0.905396422774175	0.746201810429001	0.792247875129032	0.661856898760527	0.708886332390257	0.793937038058634	0.559290625701969	0.239785722496307	0.369480520420047	0.184088972068614	0.685211189841506	0.233649230441975
ITGA6	0.422719198457397	0.517180256894978	0.339537626978978	0.51960731443089	0.22002137514313	0.309522166017314	0.35858328000878	0.64579587142251	0.487530985048035	0.195043830593891	-0.322700420062718	0.56266321749394	0.0983900525468279	0.494713905819432	-0.421753368754736	0.248458380620447	0.21713280751093	0.557273293001304	0.518001666788085	0.334246015145918	0.378082982632837	0.118463071418232	0.222440198789477	0.82664776793746	0.740330296949419	0.657965681797775	0.126246032215497	0.474908420192241	0.20994566580881	0.374555905638817	0.442794419024528	0.754051578765824	0.720332985747215	0.460841892776717	0.501091077722071	-0.019617264629258	0.75740050067962	0.106793975052402	-0.0635478527818326	0.379162408183581	0.250427631337212	0.36692606232022	0.233905826568013	0.330747935150947	0.404861861107932	0.303881999308439	0.765554306375734	0.017706610154947	0.202700854268201	0.305169724704593	0.0977634344216889	0.204336076639151	0.0718787852680633	0.446508682910453	0.449049159717073	0.405860969428526	0.343661607157326	-0.0333942611544112	0.227365684439924	0.18034958923466	0.574104707880827	0.565793098068947	0.595298433717461	0.804343580183918	-0.0483874269341219	0.588064996231984	0.552100589457152	0.264176831095106	-0.183145578046545	0.22419378933109	0.606194587653861	0.323069636776173	-6.14934059641773e-07	0.321095527940771	0.232627300467305	0.168401602540895	0.66267523210254	0.754410709706376	0.339509223491486	0.14151348802465	0.499547696942068	0.207167910399256	0.109930300501058	-0.12673457994882	0.316007939843998	0.388445720578682	0.250882539132121	0.501721178726153	-0.220603067145153	0.0882863219293329	0.354169513768534	0.728130192764027	0.547958885716089	0.397599133747687	0.667538439805977	0.384917889652261	0.436656647926137	0.462881002265421	-0.397710907403669	0.824786063764111	0.460649497071334	0.262244269915615	0.641530644430382	0.217278426732325	1	-0.0865434646402541	0.11999618269056	-0.115451466323137	0.363991379434982	0.502333357532537	0.383193663564004	-0.228067392592771	0.203561378953813	0.343576765915331	-0.14474138862009	-0.173734567627057	0.196284562512788	0.0782938219096373	-0.0788830903298965	0.196665038236875
ITGA2	0.440628993245391	0.523157930194956	0.649129120591698	0.50246805309081	0.698510299062282	0.340827277900027	0.600327541016939	0.326187699372167	0.489296626483916	0.658148391692486	0.741889780403634	0.480960309026547	0.79804519422216	0.431769710058991	0.678490988599831	0.714879182253406	0.607148761506632	0.487952012438078	0.260904296515009	0.570707318039023	0.52581125192329	0.710283874212933	0.652237183539841	0.132690367804039	0.332490704224854	0.233042875284771	0.508227231784036	0.420841515201504	0.605048936437175	0.614170912179317	0.466084375199758	0.205787505018641	0.229883958761877	0.479711323584317	0.585042117062912	0.824580878129729	0.193885377380903	0.681771112476757	0.607320001540285	0.340855380307544	0.66542337293106	0.651291671125165	0.760279446174671	0.543745113084106	0.586447684351335	0.666135001356209	0.0950050325019267	0.82584360592302	0.720126066315279	0.760795625084159	0.697648235312308	0.746647264058228	0.681035132881637	0.650599355575247	0.567292081348379	0.483045390687467	0.671622868005451	0.682821413607309	0.770924439544882	0.643766921456889	0.42257779857392	0.38595252024855	0.374847558653197	-0.0433411799759624	0.734061047849203	0.307575484913346	0.321101496689475	0.665416878266432	0.875132382152155	0.727080665492677	0.307521121803582	0.496986293298207	0.728217092032732	0.658264280519217	0.596073169711576	0.622908572323227	0.134687897219123	0.236581103923924	0.589395503385302	0.752378730321144	0.342876202523934	0.412716031216805	0.685723612960237	0.665318284964827	0.654699379920698	0.463825412519557	0.66445688265655	0.325549583226525	0.793559289279252	0.65061508610203	0.623002939507001	0.275837845155101	0.390468102360234	0.673370222844564	0.258259360430232	0.51241582067788	0.677511805912952	0.556461111897701	0.728653757980673	0.0839143611397228	0.598927065621194	0.601943645118467	0.338933580415796	0.680978719630957	-0.0865434646402541	1	0.663373709607635	0.688282612583916	0.644039550784291	0.418707219752094	0.638448840563747	0.717069576180566	0.617863455698739	0.619698365116615	0.812661432636566	0.305724078075321	0.281209051446856	0.11708311886222	0.609983057921688	0.101655072442457
RACK1	0.726789009493295	0.808662042725857	0.765836387577742	0.469336602751426	0.835730767200264	0.783932372422731	0.90216638824044	0.46547738722555	0.65740346559373	0.684453013597179	0.699904138344198	0.741496162700253	0.914918249310895	0.680618323103537	0.628724567215224	0.803436020551322	0.747649877702795	0.641198668433264	0.586363413189327	0.905591408177268	0.67423441080609	0.812826268877955	0.887240053317591	0.350190850717304	0.495611246500532	0.48909796440106	0.75310226888345	0.587637328158202	0.772109989759041	0.676948622262041	0.700113212601299	0.568509488388669	0.442200224855884	0.875119214975394	0.849713608174433	0.862004307779219	0.578194325874287	0.711449820597518	0.715821815239569	0.595110294629617	0.92868744606899	0.782519029028756	0.891964159633231	0.730063283441172	0.807725863325853	0.917923517712454	0.339936420015698	0.843220888360033	0.835600833693877	0.846757431333087	0.786784754750273	0.851425674510637	0.791899959325124	0.710030965112443	0.861075430778326	0.54093802200219	0.757154980036918	0.645882224013116	0.799356608804197	0.840876832855618	0.673684480335361	0.741215267979826	0.402225283622059	0.293606690500274	0.786575325677795	0.310004479367541	0.660005581156204	0.606341707920938	0.678941445604548	0.695542142555911	0.495059555769075	0.659587131111913	0.629410544995134	0.77156403757101	0.72587696629741	0.790723381762484	0.259214780778542	0.412635491984004	0.878300780589473	0.772489266304196	0.573769888048838	0.531983418350654	0.839406310942061	0.774949540909053	0.703413690024255	0.572925705322828	0.871314029457582	0.550101607731434	0.750091737539368	0.748296070319102	0.752077000293734	0.489871287223386	0.573304261237918	0.781815126450915	0.479969933402221	0.785592085981043	0.800187177417744	0.784915566362641	0.561708469231844	0.329046456012307	0.865488359234024	0.866908454649412	0.681976393119358	0.814961113684305	0.11999618269056	0.663373709607635	1	0.795528457407467	0.853922945824674	0.707143089391964	0.909995015073259	0.717894265720723	0.959340861758684	0.91698227108696	0.687547288357512	0.375970391918226	0.357766571626267	0.172908610141226	0.769462453956026	0.334058487434985
NRP1	0.508330517332644	0.597521084080389	0.673459374344036	0.422388565954977	0.703136000460822	0.602945356096011	0.667956727424313	0.312546766012635	0.513866268123528	0.739825079675498	0.806875458666439	0.542930429948775	0.760474606027885	0.501458255201257	0.781899698228081	0.750223663427975	0.748327605362259	0.461645804147521	0.350478837540673	0.715573751988764	0.539809267804638	0.793818469581885	0.77872043631771	0.0611012166846367	0.293146934342703	0.303500039515912	0.586210432327596	0.431735382289456	0.756637311312819	0.56677855465137	0.559267799742146	0.313867601829275	0.253218965848182	0.565228683561307	0.660060507669733	0.767060690760111	0.259086201949814	0.783759790512877	0.705490340953265	0.557126557481812	0.727762385364747	0.698059818059634	0.728549590481076	0.682086837539532	0.631079888165783	0.677798226855215	0.0909650190362711	0.757038984055344	0.792059160790593	0.697121367282597	0.750964930744509	0.751911102008215	0.849843753366028	0.617169702440538	0.614273017849753	0.461299778095786	0.611419146045441	0.612799793870073	0.683489965815534	0.702844221136016	0.457343237028781	0.428460652089835	0.347459489998423	-0.000522370630812723	0.722655949953787	0.244369797109371	0.472661311627407	0.596584469704861	0.739293039890797	0.698788531414465	0.276594977950906	0.576518994475171	0.665841592621019	0.706796512387689	0.674904368907296	0.705740369589956	-0.0061282892975365	0.269223198586067	0.631540749235518	0.770842697680094	0.443611383542287	0.462130296474268	0.745768311346429	0.875510963465774	0.715936034978377	0.535090299135185	0.69149309663538	0.360767016991528	0.781057025299638	0.836641135374485	0.624986265715035	0.313040558978727	0.444493211251035	0.638957853018838	0.274368493426976	0.60115550022097	0.691673462748012	0.661165831495434	0.66855393461663	0.109800665705712	0.6488835915955	0.785482233434662	0.396203859801133	0.756420357300199	-0.115451466323137	0.688282612583916	0.795528457407467	1	0.671743659411913	0.54231886279278	0.677757389950536	0.656290221484604	0.690578920036009	0.634263574745671	0.719914882359923	0.439046163925825	0.404215736484623	0.261593991149039	0.775560577680652	0.275528048572828
LRP10	0.881193900311594	0.953604300611916	0.845535096199558	0.700182713062729	0.851005781129561	0.791781377912697	0.959208631239513	0.732438951610176	0.882944698463814	0.765544818506507	0.585304096419143	0.928336144042634	0.891912097545606	0.906979818220442	0.365512131423765	0.935284895961662	0.898959500784681	0.834718338810403	0.824750858647384	0.884172657616851	0.877185643764278	0.90798053169961	0.928653993214837	0.587776394006731	0.782416158884217	0.75986843952033	0.816782590709994	0.849994286561289	0.798659713647795	0.854848337283443	0.888156929070026	0.746162106056752	0.699545520297868	0.890953088680425	0.939461719324164	0.764594248143651	0.736705828005094	0.8297397255723	0.789136512074966	0.784175499654025	0.925754817835485	0.889342943566676	0.902108059111789	0.843253319275007	0.966994665378056	0.94330596015279	0.52687804189552	0.739645751808201	0.855289130189943	0.878769517108539	0.749925648567826	0.849836164253135	0.693700703038064	0.895528635060461	0.841343957368179	0.735770656752861	0.887902386342503	0.559210990127606	0.821606216769724	0.771148647563561	0.882294863336947	0.793869840165638	0.656017405847523	0.40089030275671	0.674275201912383	0.632198306636328	0.850426551603634	0.706258204069141	0.542232022398371	0.83723848062022	0.752964541212538	0.87822547672246	0.531554996211202	0.924908280178708	0.873968791429449	0.907674956332546	0.547828261762759	0.589971019996292	0.879665428315258	0.82065559310464	0.817611894506968	0.771722392650948	0.852455898933393	0.648328469280303	0.879376718763021	0.799811331161587	0.796558080380592	0.717974079284728	0.591107775734063	0.716857918462561	0.932108695697774	0.691200512689243	0.844924613329365	0.937577425460408	0.788841063335764	0.93156770310195	0.857341377614301	0.883584613474983	0.354039712384679	0.489702846165496	0.950682479594098	0.873816420644702	0.842284386879241	0.905396422774175	0.363991379434982	0.644039550784291	0.853922945824674	0.671743659411913	1	0.814344668363157	0.888013626866359	0.604734847301906	0.821559308142489	0.906766648627946	0.545387174669567	0.181360632349061	0.381744810036205	0.168149650594635	0.657426456536342	0.2566960542458
