""	SIGLEC10	CCR1	CCRL2	SDC4	APLP2	ITGB2	LILRB1	LILRB2	CD40	TNFRSF1A	FPR1	TFRC	CD4	IGF2R	LTBR	ITGAM	CANX	PILRA	CD163	C5AR1	ITGB1	CD81	SIRPA	PLXNB2	HAVCR2	CD9	ENG	PDE1B	KCNQ3	KCNQ1	TLR2	HFE	ITGB5	TLR4	CD68	TREM2	AXL	ITGA5	GPNMB	CD72	TREM1	ADRB2	ITGAL	THBD	TNFRSF14	LRP1	CD99L2	SMAP1	CD300LF	ERAP1	SIGLEC1	CD47	ADGRE2	CD74	CR1	TLR7	TLR6	PLD1	ITGA4	LILRA4	SELL	SDC2	P2RY12	UNC5B	NOTCH2	TNFRSF10B	PLD2	ADCY7	CD33	SCARB1	SORL1	RIPK1	TLR1	IL6R	CD93	TSPAN15	RXRA	PTGER4	ASGR1	ABCA1	LPP	ITGAV	RYR1	CXADR	INSR	C5AR2	CD226	CXCR4	ITGAX	C3AR1	NRP1	TSPAN14	AMFR	NOTCH1	CADM1	MCFD2	PTPRC	RACK1	CD44	FAS	PTPRA	PILRB	TSPAN17	SORT1	ADGRE5	EDNRB	C1QBP	SDC3	CD63	CD46	NCL	TNFRSF12A	TNFRSF1B	SLC16A1	CD69	PTPRZ1
CR1	-0.0902456724711647	0.461183965036614	0.515554268943393	0.739455849733324	0.584874160898433	0.393137675622837	0.169756728088906	0.440926463531477	0.0853413646320526	0.411005302067128	-0.0967809410297565	0.0234722747042107	0.281986962825026	0.740852232777518	0.542070847950098	0.23983459536038	0.580543511719091	0.470916128591512	0.214110944790148	0.439200291551776	0.298900897769832	0.530413844520072	0.482087824740736	0.348679499338279	0.182918204794968	0.706769721758407	0.180712260031266	0.0134255198608363	-0.0246452150185089	-0.0245512771998858	0.00800968566266376	0.33610680547461	0.448575651974995	0.750738060434134	0.755024466323131	0.365654016373199	0.661565493522049	0.554295307435204	0.781416112664826	0.626067769892799	-0.00630593194672746	0.0678885976234487	0.000946372517965927	-0.237900309949666	0.794300874042054	0.635960418582699	0.515611129567898	0.604453036686169	0.699215411400105	0.491039174789829	0.742454967792691	0.633823486263457	-0.015610138220491	0.46923900535706	1	0.234298556446853	0.203780679925155	0.301187657992052	0.23102832787717	0.646573637257533	0.00473577198861361	0.566951435555492	-0.229959447569319	0.0630184084497022	0.705988769376253	-0.00337062202461564	0.235496112617164	0.265857663692287	0.40946460176806	0.75164839420863	0.171840170536369	0.318475413388587	0.163229907309895	0.454429559411759	-0.389064295864266	-0.0176764716344069	0.469622633406888	0.433236443143707	0.556526282122109	0.757090183960076	0.505401731468713	-0.0444590413421628	-0.181630170788022	-0.087692479344292	0.370923648611878	-0.023213717962315	-0.184039334245614	0.0300102271430633	0.470183186474427	0.373718601620058	0.370635387704861	0.505571662079178	0.610464027269379	0.253934287156787	0.641857399150375	0.557540749770457	0.126009426708886	0.361978280243608	0.631451670853535	0.00650406662997848	0.414936095153321	0.367977554357849	0.503187774854284	0.224786706962127	0.243465170991806	0.476097678007034	0.392648125188656	0.736440769341601	0.637892456767367	0.654195106994202	0.4745352642612	0.316135890348849	-0.0770485980480206	0.245426365232735	-0.276374447883569	0.0242557715755898
TLR7	0.720215033893303	0.813069978580093	0.767337817444895	0.0807185643310008	0.770812539088061	0.851872330957438	0.843704441274556	0.102549220548146	0.78233645070184	0.836701954938141	0.735283068224113	0.697709075475358	0.888626035343832	0.624338753362974	0.793970060359081	0.820076747749736	0.794698676667832	0.795049685980342	0.857257633854591	0.819601424888537	0.872883045255259	0.76029983369706	0.852033836032898	0.842541237497346	0.83890937362331	0.194898641054716	0.845594904679137	0.769903718897692	0.792549260420662	0.786918222203108	0.760661736261769	0.755443425580759	0.802497265643835	0.609401345125854	0.501378124021272	0.833966504491025	0.689136447096162	0.598536312378249	0.285137951406103	0.124147219204257	0.458640667881742	0.851975770048799	0.703764760879138	0.215977512725607	0.463722993311156	0.753115922492354	0.709693745228174	0.639273372917865	0.484638345861121	0.716481692468789	0.0969840924132154	0.603779502347988	0.661868617755432	0.654054779518633	0.234298556446853	1	0.766053062229438	0.749516983763703	0.053514511826872	0.342667849982667	0.424063502197486	0.635052834422699	0.578991739025577	0.832719682384427	0.355633169088936	0.706703134392641	0.846000187868049	0.881355244557051	0.839624353864554	0.587618479504936	0.866974182557656	0.817397372834723	0.853322197823793	0.863048165093269	0.00254886454431968	0.793176886262856	0.774409614293642	0.770724624007395	-0.0667088412662592	0.56093420961769	0.850389297758975	0.800370091017256	0.654878018598918	0.622136244569933	0.0120117885582497	0.612077155415794	0.551613900938653	-0.000772782049911298	0.774884903114928	0.857069283667456	0.798405329863257	0.870319687479813	0.578525006595485	0.37856359202356	0.460749596398502	0.748229369126927	0.843918650443169	0.792190603948404	0.0126399617192098	0.710805230239033	0.708350099173439	0.64544188017173	0.606037345845241	0.802600887829186	0.631507105717844	0.553594469864054	0.713787623073851	0.356829424954917	0.614906401021693	0.662411000427771	0.790124495310253	0.584759807211927	0.692738278421769	0.593627900303915	0.550630254096332	0.051469729469254
TLR6	0.736736294439523	0.749508671385946	0.668466170906913	0.0322667789696589	0.698419471374879	0.776601617680613	0.849804035764053	0.0976343060505599	0.724654831696019	0.727746607769753	0.722988998525177	0.681908756479805	0.819123396140802	0.533846792330225	0.662627839636478	0.828968927499591	0.69480428083516	0.687783671474644	0.804892333089026	0.740435213127271	0.816717501985672	0.634311254715031	0.773461960977605	0.790036144515364	0.805416901331496	0.124305214623512	0.798619640469249	0.785013872961877	0.766222304845387	0.76319850900352	0.67430046789488	0.652892338784705	0.724265572836171	0.435398674126344	0.401852786863981	0.753701008496862	0.494562959938766	0.607928944961537	0.18913351249076	-0.0304004031821181	0.626650246361886	0.759299939515955	0.750783597195899	0.301284346599309	0.31099695281319	0.659941821004351	0.675190505148588	0.478464584008902	0.363775057389245	0.663419678778085	-0.0111725653001254	0.503821078710739	0.706297037753628	0.416829791916295	0.203780679925155	0.766053062229438	1	0.713294003220321	-0.125330466666715	0.200969431380424	0.420398185631601	0.543854964750742	0.593121157529308	0.754663208251365	0.271605066969688	0.670817004579956	0.746685051225823	0.807918616768467	0.737198225311965	0.453696525321171	0.815946398241159	0.738673040769772	0.76780967898212	0.77341541026333	0.125228244136065	0.749872142538363	0.64787353866493	0.625286253005652	-0.136004541270402	0.463576628928148	0.747212936983842	0.778556482423739	0.673947204858726	0.631946178481402	-0.0739046528941402	0.672556660348926	0.610939736911927	-0.0702153252698749	0.737230499777563	0.775616712169669	0.742177540856618	0.787879382362385	0.386058232368038	0.290371423903788	0.236660836372393	0.635176278572055	0.806501186449319	0.648922127936571	-0.0728728961903013	0.730559371221749	0.637847349045057	0.572034435065824	0.545599294435681	0.746266853333424	0.736410646339844	0.442530337013348	0.619236899412236	0.239184058627102	0.510231205158562	0.506955112763128	0.697603231952144	0.594337282033445	0.651672088456721	0.522580908926931	0.591592804409142	0.0637104248909116
PLD1	0.74723891579642	0.822825950207374	0.783874957599695	0.133527037199678	0.808790640559749	0.878355316254183	0.827595869164151	-0.0454329842528226	0.80175841223141	0.819567248155294	0.754235267400963	0.726651989318793	0.89349636384282	0.622452942755764	0.730439995547144	0.858829731313407	0.775790375151084	0.78885365104154	0.86927879292065	0.77709807745673	0.865139284249928	0.77862160014655	0.845457023249674	0.867459985854772	0.868804279132201	0.24438122661733	0.870589195851476	0.764983160032867	0.775460242494445	0.785473181901177	0.687498918488824	0.658750353814008	0.808100999223859	0.526226652064735	0.543391524753449	0.850023763751362	0.600565469269791	0.59387383789775	0.342852039455756	0.105571083737984	0.564771595331214	0.790323893615884	0.737909257252973	0.19746523143864	0.432038146964569	0.766685275048276	0.751011288141785	0.587469867185118	0.500161052127564	0.641283286223505	0.0940339879095296	0.615554001074185	0.675832180257092	0.476280715139635	0.301187657992052	0.749516983763703	0.713294003220321	1	-0.205795084913039	0.35678716987963	0.443234846124918	0.668245341218365	0.642118542585536	0.770188531776553	0.324207425875488	0.733508806992525	0.757232848211902	0.847426382598495	0.834425749898176	0.606249147920686	0.839022561399968	0.812092670006566	0.80907389133997	0.777590628996427	-0.0427434049195661	0.769400760062768	0.724805519204001	0.670950049078059	-0.129425567914872	0.552837307124369	0.729317324990303	0.798076541585559	0.658349913419903	0.672973613174545	-0.0513649156950838	0.670032268656611	0.59272662479653	-0.223038391199011	0.828020554729128	0.857450804803874	0.798590157932419	0.820741994869385	0.537458947195942	0.314092675870297	0.301838828802169	0.771381760847238	0.822241327663485	0.741786690098983	-0.0362064007984633	0.76341877073562	0.699504666141277	0.655957653758657	0.62485521631755	0.821302358471245	0.675834082587153	0.498094678978272	0.717798955690732	0.332364945934973	0.665084328351933	0.620761538329711	0.741199968222756	0.691208021822388	0.668594485286193	0.593656674779289	0.594171351890125	0.0678658377252421
ITGA4	-0.464149257021244	-0.171539453075522	-0.0273070418073022	0.354776037128225	-0.0126643066183784	-0.175477175321855	-0.250576812044823	0.566458359090177	-0.28585712092426	0.0575219099008307	-0.432924472332847	-0.363037271526318	-0.20002262769379	0.170814598501034	0.180806685511285	-0.209362884363379	0.146706697208879	0.00404758530035121	-0.323779148275813	0.117951771550683	-0.193964366268258	0.0420371954244333	-0.00371055994149047	-0.126443694918275	-0.351971854577938	0.421854518900277	-0.327990862352513	-0.230214139608277	-0.387061060697447	-0.427268951958127	-0.079381945450114	0.0672626288416017	-0.0694922525443972	0.428890661146282	0.286115138206086	-0.15181469703327	0.334058158278143	0.120577703725476	0.343309132082429	0.565092276770997	-0.376527661544402	-0.290694444820391	-0.351945872072699	-0.163918792206187	0.458684922619677	0.06310820967794	0.0406325134437034	0.356496221746809	0.281837990144527	0.0823864572493625	0.544242019972723	0.250027277885452	-0.297047547507452	0.56330025919129	0.23102832787717	0.053514511826872	-0.125330466666715	-0.205795084913039	1	0.201459631298773	-0.0421103482849288	0.0904515402749039	-0.606730813343597	-0.303206217298386	0.471185282378154	-0.417981616099837	-0.054682168320275	-0.124139032742858	-0.0126320754697534	0.193862518792581	-0.319684184238617	-0.0833843181396144	-0.0841540298249922	0.11285118189841	-0.0809108157910119	-0.414647284495999	0.125911200322082	0.269867077954451	0.736536767515519	0.266812996374852	0.12177587555478	-0.442473110543556	-0.498824757428621	-0.495617796701076	0.720573138525426	-0.493075580296505	-0.517182603788413	0.72267518783103	-0.146035200512911	-0.120452286268047	-0.156650116639089	0.0138833439299412	0.348584043519349	0.140082008912806	0.625415717622374	0.0553357342595951	-0.200507687795396	0.0760959099732657	0.698456688671252	-0.385877480445844	0.0424675674705901	-0.0305232075397864	0.0753146073798921	-0.237227643397705	-0.185894464524047	0.183615174895504	0.0306197763186433	0.402690265504135	0.131664910201759	0.288563504182173	0.139929140816419	-0.204963346801474	-0.305669867808241	-0.0187174541690719	-0.445189478895258	-0.025373878938023
LILRA4	0.0205214538749605	0.463446842659092	0.648559695308586	0.567395157145976	0.688373275676489	0.544646514487513	0.230511446323752	0.2282182403211	0.346299074929712	0.513992934093657	0.0312346636581453	0.0646958150697571	0.355364205434581	0.770756315139362	0.563357030901828	0.292893373571472	0.615801434013402	0.64336546203625	0.278468184312341	0.385555664849362	0.451315513817167	0.751535244297262	0.581133654472613	0.435819127518387	0.315068207351425	0.813672008830631	0.283419729662422	0.128335531372782	0.0572178997210522	0.129737711103685	0.0875869401479794	0.303100537284378	0.448856076109397	0.730398023447438	0.81410408740287	0.569429680915882	0.736143785387029	0.437784224966954	0.870229377877265	0.790358548900413	0.0831939404969129	0.212780709103598	0.180200268423863	-0.342959533157979	0.769038879275292	0.691487054193988	0.561394273919098	0.753671952219897	0.82772527790555	0.38780967432364	0.64857987585477	0.731682322968344	0.0172060904996244	0.625851197369088	0.646573637257533	0.342667849982667	0.200969431380424	0.35678716987963	0.201459631298773	1	0.0569420728728132	0.672055252762021	-0.104296174113403	0.18477146800882	0.76739598994734	0.125774625481627	0.353693103659124	0.355369977838395	0.554612341286216	0.812020752498047	0.33100666798827	0.48703034186957	0.317467890408732	0.459147206717449	-0.466260039003869	0.156526474988917	0.573228025044743	0.427267291895766	0.476522946797592	0.708294611289857	0.566684067479852	0.085834582543259	-0.0662862065911058	0.0209998269354606	0.317137724108825	0.0181983599285097	-0.10627010659625	0.0850294493309617	0.595618667240035	0.535155190253685	0.318772046617043	0.602146998905367	0.651150333003534	0.325228575934323	0.653254236600947	0.697803462643384	0.245145893993932	0.587920649656446	0.53818823555116	0.141834102499792	0.545095856905474	0.383563766971601	0.628965198511654	0.409188070004586	0.315196481740956	0.447717261362421	0.546529505131556	0.675701594319973	0.823587743377582	0.753290779600183	0.559771720767852	0.425807134251972	-0.0634890066932846	0.272105762055284	-0.162148477067647	0.0642604241258706
SELL	0.602739053875575	0.353197214431587	0.293058502666077	-0.165119899202691	0.354321724530474	0.416290174909017	0.527212061985144	0.146638023008553	0.462281002500088	0.449036901444441	0.583384047750114	0.578824456909334	0.500528638973861	0.0935234526620872	0.391480690455547	0.484967055074392	0.338094818143496	0.457557612095303	0.482837377073224	0.509055969517809	0.388741737449977	0.36105739276905	0.302230302452218	0.416738622668112	0.503658415668832	-0.0311848315220828	0.459775536428636	0.393865211389605	0.419274948355532	0.51003934026405	0.694050395333062	0.362762961040151	0.293298572908873	0.128729409877921	0.0747339823564811	0.34313547424115	0.169647644390403	0.269084219012934	-0.0334285748433369	0.0600854254828311	0.422356282163557	0.530965389722188	0.392309341480813	0.5569163951912	0.0837373439721036	0.262105275881511	0.30556564049267	0.341941092277218	0.310319215390582	0.29431073262855	-0.169967105931627	0.356212222243941	0.618116110144649	0.389148070608448	0.00473577198861361	0.424063502197486	0.420398185631601	0.443234846124918	-0.0421103482849288	0.0569420728728132	1	0.288989087608028	0.526559500395043	0.373885674280707	0.0406479415742312	0.519408853059032	0.34074581446914	0.512073826758914	0.450062061663921	0.130162987439187	0.444769007932705	0.496149512579908	0.572616920079328	0.36464070356331	0.403630630110775	0.440718984202295	0.433021723297401	0.488960749950609	-0.0715884917692794	0.0649220992286951	0.276360795468782	0.501849132697057	0.41615290747672	0.456303332906251	-0.063865380279422	0.464719495628304	0.600088818916773	0.246539432411296	0.277632150906673	0.479881534492574	0.270748704955907	0.396374899212705	0.346190888674416	0.175257849128352	0.0182232784842978	0.388169999154437	0.614904918020909	0.527864258067282	0.000723939309019636	0.485804977775171	0.363791201245825	0.383473160916798	0.242689136181146	0.438941298070618	0.380050149908904	0.347138841983954	0.439134349291974	-0.0544208203295996	0.204747944041464	0.325639105531846	0.406757345388156	0.327918546832257	0.634328182568019	0.287019904675308	0.577567931256295	0.0906946210775207
SDC2	0.416559878408785	0.686647231049746	0.771415474125469	0.400910366441426	0.875281671095303	0.753630659163262	0.572693844701106	0.199675502511153	0.597339600478444	0.806375338018011	0.420843977079447	0.467698403821508	0.698881225905787	0.797624682705643	0.806835812267132	0.61996221280419	0.836690642770212	0.827683269235197	0.65792140991096	0.730954281011498	0.706629859428941	0.846915830334288	0.787827959069471	0.737884787378108	0.662273401567689	0.666646938132053	0.638185275028302	0.491675783345335	0.505645442381847	0.450005422409552	0.484297229519753	0.663947619939129	0.79032140693674	0.751835985345432	0.78320626492593	0.738963971933155	0.76355937623665	0.573488967590174	0.698314987633525	0.552906786141692	0.251283538030898	0.553739611467277	0.406497158379642	-0.0626987923260144	0.707673933386849	0.849736359633887	0.815180723003986	0.825281895083051	0.701635044548996	0.625379768386108	0.468927336702729	0.775019402191807	0.475151818686143	0.717175089089252	0.566951435555492	0.635052834422699	0.543854964750742	0.668245341218365	0.0904515402749039	0.672055252762021	0.288989087608028	1	0.292584489961716	0.51469951986773	0.667143180389776	0.507497248287358	0.631683296670421	0.680330327565728	0.746922252836624	0.803015520920115	0.605069088939899	0.738101853092431	0.634192201258539	0.65630907969814	-0.286582979674005	0.46795256224483	0.754454186242963	0.71987796521669	0.248677181275838	0.781646411019778	0.76654314843042	0.48563160132171	0.305251883649544	0.40767586427078	0.259241810803713	0.401000669447666	0.301814054449224	-0.0142182439448366	0.758903336900933	0.75761129160596	0.710710309523204	0.808631276503458	0.682343636082184	0.427292332215281	0.63541194768633	0.854677365001738	0.636884456305587	0.753845477480857	0.345515864969271	0.451281248943833	0.73155635224915	0.656067252378541	0.751789653928517	0.669367419650902	0.541897238784181	0.657510679117597	0.723816794018829	0.66004352129177	0.831247157637908	0.82634773440648	0.79497268590156	0.624795410356399	0.395033310982624	0.565070362276303	0.207963354367251	0.186870508831961
P2RY12	0.949034678372908	0.536696229695613	0.372450143189164	-0.464970014273137	0.403359452341067	0.610515219414579	0.756890929773038	-0.342823439274382	0.74049422531256	0.494370228451062	0.936956542091627	0.822351337228137	0.742527973385085	0.0546184169820337	0.370773753102193	0.696633548524818	0.327526884250008	0.478020608635214	0.81187251186603	0.476168651497732	0.63452556501207	0.378539414371858	0.446266031952682	0.633665195503886	0.826483259180995	-0.337476025508897	0.796680556750928	0.69604123354676	0.858168677748284	0.873225584285015	0.754649387578232	0.44689022871828	0.495047150659934	-0.0920391796868904	-0.0742385589259422	0.554722152134047	0.032974904148618	0.170477277094924	-0.281070406784628	-0.415069343960932	0.581284859943599	0.829345746083866	0.714246585232711	0.505705482088733	-0.211776114055881	0.303161607896506	0.355426334803401	0.112659162551622	-0.0192623226730028	0.311181434759324	-0.533913948013617	0.121945892223866	0.833233920015664	0.0844704398161681	-0.229959447569319	0.578991739025577	0.593121157529308	0.642118542585536	-0.606730813343597	-0.104296174113403	0.526559500395043	0.292584489961716	1	0.766202431856693	-0.268203690834027	0.882380425501285	0.560039352190759	0.669230164780465	0.525172113668371	0.0584121208282437	0.75101091078194	0.618903804694508	0.727947868742351	0.36829538370288	0.320304917614369	0.840239021738949	0.372133495830769	0.377077270459622	-0.662489054779682	-0.0332905048252458	0.331095363213387	0.907627695587198	0.862623377925462	0.836023109589962	-0.550241253669601	0.851263693531803	0.896265383248799	-0.362278484332962	0.458388788199997	0.639864304411311	0.563000469190103	0.459819705853742	0.0557202271366997	0.0922028276498623	-0.300803637918692	0.381945866467555	0.823193737187505	0.477109226510146	-0.622153165395072	0.813086213457002	0.369884910577879	0.427883582357992	0.242245795969047	0.667024501677251	0.503666000761692	0.174934262023497	0.412606352661083	-0.268382796991642	0.15050959277011	0.150388340588409	0.377531941855296	0.492548884719965	0.877326037603609	0.391899605250099	0.895609908341382	0.0604387510079858
UNC5B	0.841086010232972	0.755998221865179	0.675544667689272	-0.126164272157656	0.664544114054879	0.804779448294145	0.866183760275999	-0.159209623353509	0.811304856649668	0.749730481565129	0.831073541766659	0.731039790233889	0.871505122311564	0.449013879936452	0.656922865487127	0.826777708177802	0.638753070072593	0.672769235747711	0.882131481257074	0.664137938076421	0.82900382005652	0.632321240281157	0.762754175089401	0.834771653127532	0.880585957821591	-0.00739077961226979	0.898695021480303	0.819903006306292	0.899435834178586	0.853944147537131	0.717079204338545	0.706920952960128	0.764650796762258	0.35005122329994	0.313121256462273	0.78223222971369	0.491545559919987	0.458295502836475	0.0924048517396674	-0.128517096347272	0.49665096780789	0.892292837794203	0.74459468790785	0.240802741061578	0.225423114515248	0.63077275444809	0.583857926856534	0.403286399400794	0.25883277670973	0.590245984220223	-0.133286602525591	0.40737181194952	0.751402922167983	0.378039652965633	0.0630184084497022	0.832719682384427	0.754663208251365	0.770188531776553	-0.303206217298386	0.18477146800882	0.373885674280707	0.51469951986773	0.766202431856693	1	0.107912178351868	0.782613302444053	0.799328142041429	0.833417414965352	0.715750106194078	0.442413723905475	0.881281168313539	0.776965495371225	0.833063796899511	0.686734105359934	0.0104282903566472	0.861284155629647	0.637115428662871	0.601797694280246	-0.399909953517901	0.408384336395447	0.698967051869371	0.890883083396087	0.787890792573163	0.756210267103055	-0.222010769647818	0.788176611209867	0.702826368821389	-0.299306715540616	0.710213865516048	0.802552211461874	0.837558923814326	0.750734080800537	0.389224930769735	0.296557632927519	0.168684864568801	0.60219940344207	0.831009795224253	0.654304703827362	-0.31324619231781	0.759956773043723	0.612043046697537	0.539151544580959	0.509246481110041	0.807646625911079	0.615729770202224	0.383189427174943	0.603585946987694	0.186506754589143	0.458591558345096	0.443335847153511	0.634882727736203	0.59098871755871	0.758149071640136	0.541496057917041	0.676523454185817	0.0523342096586958
NOTCH2	-0.0912951648511452	0.440128169536059	0.600905245091861	0.699953611246405	0.690991272755649	0.4736426105116	0.195033560767724	0.435400266408944	0.236943172933236	0.585519386640306	-0.0821385434702617	0.0154569226182358	0.335635246763456	0.81067206853469	0.626112795324794	0.26362636065064	0.731948695508845	0.579861679275597	0.207756049026987	0.462418680656921	0.399028631157558	0.699760960930809	0.593359256566375	0.463352580214222	0.221572715786977	0.904722769752371	0.21190910529214	0.153520949763195	0.0043391145827619	0.0258677306086634	0.0770979814149481	0.379581935346983	0.51356616357666	0.848515414753356	0.873757954331684	0.486749657593894	0.807179916328761	0.563303298581814	0.890976348353797	0.792816397287758	-0.0334259678542531	0.109958523089514	0.0724686814036855	-0.329132656238885	0.869876473905283	0.739135930000301	0.627636946719228	0.825378800289506	0.791907416055546	0.514444717672069	0.813719871734388	0.8265149557134	0.00100184737377417	0.715232568681508	0.705988769376253	0.355633169088936	0.271605066969688	0.324207425875488	0.471185282378154	0.76739598994734	0.0406479415742312	0.667143180389776	-0.268203690834027	0.107912178351868	1	0.048103490226982	0.381958640390029	0.35643045427643	0.547228135964445	0.835376278824664	0.221337605561198	0.457653972441987	0.269933101071804	0.529974796704026	-0.43420972224217	0.0357255860054493	0.625004105767318	0.52761782699631	0.675479145294962	0.832831267815931	0.63827922047891	-0.00762668595111853	-0.172177070237928	-0.0152499552144353	0.595907758472707	-0.0583559917619028	-0.216899685684499	0.262529206675141	0.530649282349157	0.464951967997231	0.355911501440652	0.611665769771055	0.739418968302534	0.517635615849239	0.855961765577894	0.715745627780511	0.19546060687911	0.587489380629431	0.757702430020772	0.0509605939375726	0.647875022937192	0.470533954729138	0.719693369910665	0.397859400485608	0.382219756349836	0.634071607839597	0.620100350260483	0.85525948492103	0.813293336728553	0.798896402440253	0.687830083065812	0.495190270588717	-0.112272307292101	0.467260565933314	-0.24470452297427	0.271468368012856
TNFRSF10B	0.909046399377621	0.666212064521044	0.571585633837383	-0.187660417339657	0.615754082980374	0.755978530928452	0.825502841557493	-0.131798690062374	0.77120341004326	0.677175910277027	0.898718261928635	0.867656537336828	0.853411535388163	0.318008210798816	0.549042402250433	0.778333083019543	0.585857171764624	0.654186364527464	0.886393754754572	0.655625216567967	0.760881379187599	0.570422358899327	0.6295583282683	0.776787198042356	0.8864804642598	-0.0592018021705967	0.864835144489449	0.710491460873118	0.861497684241471	0.860455563644225	0.792378063866028	0.533631988586281	0.666873159388107	0.19541713928094	0.180855164893377	0.684409785339299	0.25820639162778	0.387333492956151	-0.0179400050405248	-0.195248604356249	0.627788139788194	0.870856311280194	0.736651746317598	0.429246373965051	0.060737434046828	0.539849630606555	0.569115449245182	0.395264142871718	0.212875372725217	0.502614334656908	-0.277062176253628	0.364216560869592	0.868113384461814	0.30421654866928	-0.00337062202461564	0.706703134392641	0.670817004579956	0.733508806992525	-0.417981616099837	0.125774625481627	0.519408853059032	0.507497248287358	0.882380425501285	0.782613302444053	0.048103490226982	1	0.725628759318595	0.787574641706828	0.684102134626294	0.316908720162222	0.816787073681651	0.774301247338611	0.787087889719594	0.577612905050318	0.248642858869613	0.827279415897703	0.605592174466529	0.552793762011545	-0.430513603902999	0.245780160409046	0.553337749171111	0.910844412950792	0.784336560478998	0.883579702319412	-0.307437361834972	0.837654223333694	0.815198459948365	-0.237824870005111	0.628661596656885	0.754257119654998	0.683259432139185	0.664887855373092	0.332433101526753	0.338709143561961	-0.0288191621721297	0.612706244980215	0.888386543151764	0.657506931950511	-0.33587605996568	0.854884624524096	0.617576636450646	0.693234476695921	0.504518272160599	0.8375923133405	0.633333470799466	0.440199251559727	0.619605242122109	0.0294192185436734	0.387813818762643	0.390103247334217	0.625109685158528	0.664264570184025	0.864653873849981	0.610492443345063	0.776577515028861	0.245932908288089
PLD2	0.675640175855374	0.816231201428277	0.766222640654466	0.14862794762514	0.760595551644704	0.841104880556888	0.812470730522208	0.00922306448818954	0.770295271901667	0.806936746196059	0.698332596743534	0.661724567530156	0.854256905286403	0.642790964920147	0.730025388559218	0.806457947180146	0.784197739758091	0.770121091628328	0.825396883612837	0.757508488027553	0.860347542130338	0.739756533733936	0.83853338809752	0.83311892410157	0.825670320823729	0.236370980522352	0.817913195536423	0.706574477383914	0.774890636173642	0.744094821100891	0.653417084300199	0.681495383582061	0.812784458677991	0.575552091853013	0.51570778927254	0.827628380927041	0.644841221645315	0.56723010156457	0.322909176844385	0.0932719016320996	0.474232478052404	0.803468350605175	0.68339675541732	0.130975962938834	0.438210011727697	0.754313202316262	0.700331336381706	0.610001554025637	0.445253241093034	0.663802988011513	0.115607916882494	0.593342602448821	0.64522744325952	0.552003901188899	0.235496112617164	0.846000187868049	0.746685051225823	0.757232848211902	-0.054682168320275	0.353693103659124	0.34074581446914	0.631683296670421	0.560039352190759	0.799328142041429	0.381958640390029	0.725628759318595	1	0.821252977448003	0.781080324055022	0.595634450627946	0.830309567937696	0.809255552111439	0.790592141181574	0.788552748380293	-0.0921275223877995	0.76503208781592	0.732825797772911	0.697314578520238	-0.119307692436527	0.581266681849148	0.820609600083421	0.771643567508263	0.62416154451573	0.671777712846994	0.0116171687534069	0.643888027793291	0.551902895333686	-0.106091811975443	0.802425706293182	0.811591028755087	0.807091030076108	0.8333923567523	0.588626368999588	0.446641870277086	0.41797353722512	0.752513128709349	0.783329859522269	0.743289869829953	-0.0246679273777931	0.725994009405078	0.745655853840649	0.680592733482728	0.659738869575737	0.814409402379537	0.636173292305482	0.567976698826414	0.706068089396634	0.403688508744078	0.627661242247961	0.632588577463635	0.780245378092561	0.645823747217862	0.619659390994004	0.641009912188223	0.518003299583925	0.154541057250307
ADCY7	0.807228074891036	0.852247474417525	0.781762054985777	0.104725516386077	0.838986406680293	0.904397796208328	0.915451986127779	0.0851080303598604	0.847389668006315	0.867962497157826	0.798159130965639	0.745229944188331	0.937421933941366	0.630997446706618	0.787483295033217	0.896625829819118	0.816812929013568	0.846013260958003	0.906191267042843	0.82884413873393	0.8899733814816	0.793354821144304	0.85783443962104	0.900433259987265	0.911409998394763	0.209912827336141	0.89343155755348	0.780586836342274	0.826838878376721	0.832025862585357	0.763188735124891	0.701852923989382	0.836396872527056	0.555335090198392	0.520958877701156	0.85402802852809	0.636444052909455	0.626037527136282	0.31837205029734	0.102508270086554	0.571133358532097	0.843691679311346	0.730672552357856	0.275667181268539	0.426670793295193	0.801143616254775	0.747250885068235	0.643183731718169	0.506068732180931	0.761344772282076	0.0785998228342287	0.631120086467855	0.760257622206586	0.569980342244973	0.265857663692287	0.881355244557051	0.807918616768467	0.847426382598495	-0.124139032742858	0.355369977838395	0.512073826758914	0.680330327565728	0.669230164780465	0.833417414965352	0.35643045427643	0.787574641706828	0.821252977448003	1	0.865709132436384	0.612036466019529	0.89849987908682	0.881734497286502	0.877759138524414	0.824641802557688	0.0448796572897249	0.809195481197062	0.793313735881227	0.755541404700647	-0.135456588515952	0.577501915693679	0.814783883372049	0.851328055658394	0.706689190644888	0.709932233591481	-0.0559307214161503	0.712149597975589	0.69238253852549	-0.111103483878252	0.824343338596633	0.895568652911008	0.83454760614973	0.890274746506	0.575675240920279	0.387795935776179	0.346011216445495	0.796851869877616	0.890422343867712	0.806213507196726	-0.0202486422314441	0.750850323102482	0.760137873266436	0.695324359235832	0.6686229885415	0.854877194802796	0.713642828376613	0.57563228254091	0.75978257458755	0.346348071529014	0.656808236707928	0.659116174879929	0.805699962620122	0.6675530012073	0.760752274086436	0.634018955885965	0.608670314025191	0.102783320056518
