""	GPR171	NCL	CD69	CD2	LRP10	TNFRSF14	CLEC2D	ITGB1	F2R	CXCR3	CXCR4	S1PR4	SORL1	RPSA	SLC16A7	CCR5	PTPRA	PTPRC	NOTCH2	PDCD1	CD3D	PTGER2	SELL	CD44	DIP2A	ADCY7	LAG3	SLC16A1	FAS	LAMP1	ITGA6	SIRPG	NOTCH1	TIGIT	LDLR	CD47	CD3G	CD6	ITGA4	TFRC	CRTAM	VSIR	JAML	ACTR2	SMAD3	CD247	KLRD1	CD74	TRADD	CCR4	PILRB	PTGER4	HLA.DPB1	CD46	CD8B	CD8A	RACK1	KLRB1	JMJD6	CD81	CD4	HAVCR2	TNFRSF1B	TSPAN5	APLP2	SIGIRR	IL2RA	STX4	IL2RG	CD63	SPN	ITGAL	TSPAN14	ITGB2	C1QBP	SMAP1	IL6R	TNFRSF1A	CANX	CD82	PTPRJ	LPP
ITGA6	0.316542578957428	0.803038178588137	0.346957011873882	0.350069731710083	0.562755769668121	0.446183382047633	0.446216207351609	0.864687052440669	0.388485732874521	0.184808998474841	0.353176119684004	0.45281743457713	0.542636727972529	0.511003994184653	0.581956337563579	0.206761256558007	0.65959985990636	0.43281292915825	0.536283091224249	0.197011329367803	0.35024925737198	0.353964790168345	0.497491415372743	0.605940989392665	0.462775452264132	0.509904029670984	0.189139277504329	0.679254347686884	0.412478688006967	0.718553428242221	1	0.317191502552714	0.792424328811778	0.135308877374567	0.657329947647124	0.63244718968005	0.404790104668622	0.456903636631905	0.478380623195088	0.537403004749548	0.0116475088845823	0.554961167486664	0.559694807628342	0.723162536758873	0.670728154443103	0.303070623642565	-0.0445057856741296	0.751437057652865	0.393355400715158	0.432439450579586	0.552074525829967	0.411234336141908	0.686978868569187	0.679621568888335	-0.0476682012423414	0.000460782509602309	0.569141395243246	0.266800848752514	0.414462151002942	0.757354884545384	0.525578035752471	0.483244462556142	0.427887930320285	0.478491142168568	0.855122810491981	0.489785821844922	0.324565163639707	0.710173162277693	0.374648192885236	0.842634660495159	0.535909400015469	0.3204107766517	0.679690545951446	0.566189863704998	0.769559937528345	0.597005771835176	0.59845020071513	0.852890534536945	0.874101050031636	0.436736795116715	0.499679293348271	0.864647027663189
SIRPG	0.323311413505963	0.611954480510586	0.407955517058971	0.864223924164694	0.789665902814126	0.664267246058104	0.649326336745873	0.577716605799397	0.310697199231077	0.748723163512026	0.507185057949878	0.727838805695634	0.417786381144911	0.389038318776364	0.507592795299405	0.608221610087476	0.687315061423605	0.696815723273805	0.690397777479846	0.715191792840986	0.77915155999429	0.173665928345479	0.347782980574479	0.595700029776505	0.558111018587535	0.545395028315946	0.715410748806501	0.722536426070156	0.758404452620848	0.669806269835615	0.317191502552714	1	0.586873960356005	0.830868248751499	0.599811567397143	0.65062016959857	0.713673745302347	0.685591812411282	0.789529553802631	0.780973520452097	0.136319893815719	0.655198102520076	0.659683709233738	0.722733559954953	0.51182678401048	0.831866948180939	0.0366657537589854	0.573202165583857	0.559071873045234	0.465921939941616	0.39046664858256	0.290331387413331	0.488553555355748	0.583445250498158	0.0973995421638267	0.121250665720765	0.489881887022716	0.420164998257542	0.510319654103475	0.561906218249905	0.779269401654927	0.624741710226568	0.884393585024319	0.768220294290442	0.470631972092577	0.730159249094362	0.828478262246717	0.594085766486921	0.833568302086937	0.487913944778594	0.724186321998211	0.645333397139677	0.665934166872623	0.716000352365458	0.560016377965195	0.674003780504914	0.666616071531761	0.514730349217717	0.590800535785173	0.756369160369935	0.730314236059455	0.568218005603678
NOTCH1	0.421619369321839	0.877409235317467	0.486953061928009	0.666637163902739	0.760148004113789	0.677810767315857	0.699668150494626	0.869683439541001	0.555447868577403	0.540510013216569	0.598252181285278	0.647080449632801	0.65515839697113	0.532835156798777	0.777690368013202	0.545960938454382	0.83218070677303	0.73649036109667	0.733874938154846	0.546921857054894	0.634683393541921	0.380118850509859	0.528733338282875	0.798858764900681	0.705975632663539	0.739687175022341	0.500122540244911	0.781969615628933	0.623721882377755	0.84990608201036	0.792424328811778	0.586873960356005	1	0.430717974183178	0.802435975518877	0.797356803604741	0.642285899758039	0.67738444545487	0.740042809000296	0.753440540835381	0.218490398159172	0.697447928624546	0.787491005526506	0.869192746109344	0.75820423264048	0.639461001160297	0.120787321755587	0.808788659784443	0.507500194120828	0.479935891706662	0.749227180915783	0.462371678036008	0.745046556055222	0.812795461534501	0.199554043222947	0.256921809466315	0.628354885473444	0.358986833429838	0.66593076040902	0.854486267531057	0.704994978528321	0.634727999227125	0.672877265038688	0.766460117310388	0.8223868710007	0.739811166244412	0.574358719313665	0.846579077075445	0.680931681091879	0.830524121039307	0.77749889505034	0.657695991735906	0.83123143456856	0.822234808640334	0.767960868729646	0.754173648129609	0.73426999164006	0.834034290533385	0.899117909717009	0.670061383636715	0.732929664027518	0.897811791094663
TIGIT	0.13843106477837	0.440625541056578	0.292773139780366	0.739084898448499	0.670941109214146	0.557967431834382	0.630745642236482	0.390379669947488	0.266714079929277	0.66932660478782	0.401082118877846	0.604202004520686	0.289250585880833	0.160183562511669	0.380314674192947	0.562183283821029	0.565268326635571	0.65787964522568	0.534628916035739	0.558334828841878	0.642533795314234	0.0425179436607142	0.209098785951409	0.496229439956394	0.585389599008076	0.436465193422211	0.555300208313014	0.660160388455895	0.688905193888174	0.499264238834822	0.135308877374567	0.830868248751499	0.430717974183178	1	0.515167784259002	0.50024580265769	0.589281907006214	0.455624164154643	0.724955339176462	0.663197129459454	0.14739150253431	0.478645388696903	0.540270111788927	0.571792395384649	0.338698301273151	0.721557908786447	0.00791840021150548	0.397713122839302	0.378231255194137	0.38238384292206	0.33943122532297	0.137245352655379	0.335689300625406	0.475085825240358	0.0856286069127867	0.105193027191092	0.270067344955635	0.230103977415946	0.415035206037215	0.337652764552283	0.637233948517787	0.504377924607712	0.850799765122483	0.635817925919342	0.323250178258499	0.559453071008063	0.769989585572159	0.434273040579136	0.697362148212125	0.302115149122471	0.54969451722898	0.597847660872042	0.531841369540428	0.535444805866422	0.273701862424438	0.490002347730093	0.584987479261379	0.29249793815564	0.381529704233673	0.55811299249925	0.675218929099993	0.457085263940854
LDLR	0.586503811155829	0.866552042852421	0.69197380413057	0.77381983552118	0.862338053141367	0.834897509136549	0.832443176761155	0.853052283538595	0.296707114997967	0.470797724650537	0.711050101420857	0.788818629082881	0.772269670704577	0.709261988812903	0.758797099396662	0.4186333994126	0.88125131500581	0.81624588660892	0.77737704754274	0.508523625416528	0.77708147733401	0.574511405813002	0.731589031895374	0.873861689377962	0.678493894507478	0.685919612407937	0.405304625450061	0.782410782536919	0.805999003895652	0.787957101165412	0.657329947647124	0.599811567397143	0.802435975518877	0.515167784259002	1	0.888576749474473	0.80775531496089	0.765137808020634	0.740463585690995	0.777707306737126	0.0500036644596475	0.822994480403657	0.765021673381157	0.882517052692607	0.786519412470517	0.736475080786148	-0.155384949955701	0.69685467168069	0.71924844525681	0.754160613161027	0.549650832140658	0.652012003170493	0.610886600226445	0.838260018159156	-0.0200931314663274	0.0308378685053144	0.784009554503442	0.579366205924131	0.534151458851498	0.667846957637061	0.804286682108498	0.524542618140767	0.755754535869233	0.805272886240194	0.673551718042961	0.819676987915005	0.675618512254963	0.804253210006396	0.78372088862272	0.679916399381359	0.783973912497342	0.581115678655994	0.885804403649377	0.794845560552123	0.777905534712122	0.827418739739721	0.858696929370705	0.678757928835128	0.801582662763275	0.781795515825266	0.662719211393267	0.825110608875906
CD47	0.718039903168915	0.909118120212919	0.821018953931376	0.832829715899445	0.887231657546888	0.903962833905035	0.864018740886337	0.870128175512015	0.32427341904463	0.538316108773168	0.846108112214003	0.864986350348334	0.849547328131214	0.816710240772744	0.801541556322898	0.432663678867439	0.903195982614893	0.863557189974527	0.804753042423463	0.576607317150774	0.875993172857343	0.667666935234034	0.78417996113776	0.918990949292153	0.647625633267797	0.735439743340827	0.462279254926177	0.766889160353821	0.833678628160045	0.830093555438017	0.63244718968005	0.65062016959857	0.797356803604741	0.50024580265769	0.888576749474473	1	0.897255892538693	0.854734436872039	0.766930484038879	0.78140601409516	0.15552211999272	0.89200637720862	0.785407419000084	0.906409303126721	0.837005884000941	0.806049617190191	-0.0163254189658462	0.707168005510633	0.798299987092901	0.762422017857351	0.553849508545883	0.774758386341341	0.622475063050672	0.866105525391452	0.0848113040983175	0.1048664556571	0.881766999247392	0.673882507983479	0.638859757036354	0.738524112785728	0.822886239679123	0.528885998137235	0.74170910135064	0.849823386539632	0.64176909028922	0.892599253508716	0.658156804598121	0.840103387031452	0.856558695742215	0.696003270382024	0.828173174517209	0.627163562502115	0.917767053202984	0.868161120591342	0.846568174214879	0.888191006529787	0.820005087253479	0.680907748077765	0.812182269864067	0.836665962540699	0.654175379609566	0.805450275026588
CD3G	0.741243536894794	0.784593657050244	0.84939909582695	0.912940960420817	0.868579874613337	0.927088743191127	0.871941290075811	0.722729736369255	0.2317897297979	0.638234345265274	0.881582972182614	0.903661476033494	0.782463930369497	0.783193690248706	0.762869574026971	0.459180583741756	0.840126682319026	0.875323739211763	0.762970610640118	0.65190546606339	0.963716802254104	0.641311707859763	0.748848404105303	0.835099998645555	0.578942232422983	0.614522317364542	0.492542675988926	0.662454565161254	0.851433997705595	0.712794551819528	0.404790104668622	0.713673745302347	0.642285899758039	0.589281907006214	0.80775531496089	0.897255892538693	1	0.877831255443217	0.762955837221956	0.72393836513749	0.134594266500147	0.854877161456282	0.725616826367872	0.792930893787961	0.73971235978727	0.8984747368304	-0.0364900562048421	0.513058156076204	0.834321479040905	0.768847545613302	0.41100125345901	0.778588724592395	0.435376231947012	0.76686088652749	0.109127099028335	0.109517218296684	0.845984529432563	0.739590946308355	0.613486769694787	0.577446428922684	0.804966692422171	0.439670524882516	0.766007384189926	0.842807477718348	0.406256272385235	0.90288904553573	0.711129021658318	0.704978829555722	0.903697032337233	0.457702211124503	0.826566655040683	0.617695421752116	0.824120938306905	0.79592655464586	0.712377482614425	0.872993280445406	0.759532310646006	0.471914102629433	0.624157346899951	0.852944795687162	0.590547440066136	0.628077769349107
CD6	0.785082431450437	0.770756794956214	0.776437713210435	0.864979753880722	0.854403976886805	0.857598499695332	0.789766669880087	0.748420742627079	0.182023784820318	0.588051263147738	0.773275861244895	0.849791182060022	0.788669226098796	0.790882987531147	0.749477595959869	0.43611340671737	0.825980944982508	0.774725033626622	0.823903482060115	0.721498718092455	0.891505671753579	0.623419441532934	0.710902073884218	0.804670834652843	0.515655919559617	0.648134375295423	0.542175477094012	0.642074445815418	0.82369510500155	0.742528607357333	0.456903636631905	0.685591812411282	0.67738444545487	0.455624164154643	0.765137808020634	0.854734436872039	0.877831255443217	1	0.733006551693521	0.765986874932891	0.0395549291514449	0.890125184394007	0.717264686711112	0.800548573895485	0.796631430489654	0.838075123850406	-0.0353614132040674	0.584585365930189	0.830642394081117	0.738740270754844	0.426635664662826	0.737550866116729	0.489957358248472	0.764742450368637	0.00489549563201111	0.0440600741016084	0.844394396622873	0.793829422693886	0.525950249511367	0.601976958840333	0.847404239053867	0.510776294700192	0.707871005580509	0.796149498770116	0.46607592375401	0.870495765874944	0.687712914407097	0.715567051191189	0.887508002764242	0.525964970763172	0.847289761392149	0.578601848088091	0.8181423899727	0.814201971119529	0.770842852949414	0.874488312914188	0.760476820558417	0.537067403332003	0.692881428577376	0.905348766468591	0.584258988216546	0.659529986262604
ITGA4	0.398104421062094	0.790847148031877	0.484003822251475	0.861748613457534	0.821139245661361	0.720012908465792	0.812877875216079	0.710130706597616	0.537945630328862	0.72297240756115	0.612237491147919	0.757684059144013	0.586455964687782	0.403091620821058	0.719267881162442	0.724023354849098	0.852215869516018	0.879057952130592	0.771809187403292	0.673366878397341	0.765657250095288	0.250913164935453	0.385333004878335	0.785589164302594	0.781544606505874	0.703843356356659	0.684130772417031	0.814163953160036	0.758324928334884	0.781163458110648	0.478380623195088	0.789529553802631	0.740042809000296	0.724955339176462	0.740463585690995	0.766930484038879	0.762955837221956	0.733006551693521	1	0.842346136523776	0.310891665676501	0.68072799477032	0.809873784400222	0.841036186714977	0.68786807439582	0.807643683169464	0.12820882976786	0.696551208865554	0.504694713077316	0.498073315675289	0.64410852771414	0.414780524633347	0.637316705735834	0.790406417946679	0.254735431904882	0.291785917476985	0.52519234725254	0.394316576851667	0.683304083924327	0.705946805045311	0.797359979375906	0.714273776220403	0.840591227510073	0.838772791088815	0.620950386985435	0.762204429396046	0.772650879030032	0.745167267431209	0.806926415458781	0.606279894476517	0.829791768148723	0.786788939188196	0.789189169921368	0.824242341790061	0.602322285923741	0.718088142105242	0.745708164652371	0.619190925125572	0.735558745125783	0.736737581640101	0.814211568920388	0.751527950081489
TFRC	0.487563758024929	0.788727910488461	0.48954593619546	0.836498453313832	0.876076380442429	0.742894065106459	0.744650849736906	0.776726500177423	0.297244974995757	0.60141396718718	0.537772555950208	0.747065100987564	0.663158921583977	0.53058373484434	0.673895477033477	0.567080294181631	0.843308753104203	0.766016784271813	0.895434814919164	0.655184314032843	0.756188383183563	0.359536771330156	0.492740794546101	0.797534052088412	0.640984697196854	0.691046806225025	0.673477346196043	0.821711960262707	0.829608458325511	0.868041016013955	0.537403004749548	0.780973520452097	0.753440540835381	0.663197129459454	0.777707306737126	0.78140601409516	0.72393836513749	0.765986874932891	0.842346136523776	1	0.0677940037478947	0.785886139264976	0.779276602783388	0.904936301936324	0.707382414630239	0.794068128724803	-0.038065962726278	0.782328946592025	0.639725449881479	0.591548110791463	0.5295792844812	0.440353126209862	0.693649346273714	0.776106424335846	-0.035333529819259	0.0245712898150563	0.625689451821518	0.51545350060539	0.514932444934726	0.695377039494191	0.919273334330014	0.804929032900274	0.87727543545979	0.798193275283328	0.724479877034255	0.780724692393329	0.86646794513467	0.807419108930875	0.854219547793462	0.716588758014895	0.844396390241811	0.651457304476723	0.828086016341118	0.869899502276592	0.70680108688368	0.787501091972657	0.865135718029222	0.688565060014473	0.808234156712958	0.855948429944891	0.807850662374544	0.789460327106405
CRTAM	-0.111874062207083	0.182311114322382	0.0741390539369577	0.162208056543039	0.0192351265707215	0.10791176983288	0.178587824012741	0.000648974408870372	0.708076851645597	0.342095866522145	0.315659997468689	0.0283893835875162	0.0745055820284804	-0.139396980329946	0.271041783732068	0.549573128829719	0.148055773442401	0.379685635456404	-0.00624259826953296	0.1410735629086	0.105892374886708	-0.131344274633599	-0.127599477848253	0.232260311566866	0.48439910364211	0.423089285959532	0.279787187627226	0.112575711051789	-0.0568069640423052	0.162642198794829	0.0116475088845823	0.136319893815719	0.218490398159172	0.14739150253431	0.0500036644596475	0.15552211999272	0.134594266500147	0.0395549291514449	0.310891665676501	0.0677940037478947	1	-0.0882522573852755	0.297580058852074	0.127318684961633	0.0848270684817401	0.138610858326371	0.736796972126669	0.185357380277452	-0.220907064795714	-0.272416786126706	0.588733621967545	0.0129223003077497	0.262941552894247	0.232267460014167	0.859271345019038	0.855588474391514	-0.0786071372402155	-0.286105391422164	0.657300137276376	0.412701588961474	-0.0886739217958936	0.156270210776143	0.055428141659091	0.293773056257016	0.10716604356037	0.169202142492832	-0.0674481706392324	0.250902109320468	0.074302621175692	0.102803440753806	0.146093280948956	0.591850191099837	0.0861242140400035	0.304274293053406	-0.00117909736959476	-0.00373523706579734	-0.0992311741540048	0.14714077400435	0.108669930412149	-0.0478252960352755	0.331060674664372	0.128137487447619
VSIR	0.780301271213614	0.820574157950326	0.810827127530201	0.815179192377263	0.884675392643299	0.888368522856329	0.763855544413017	0.831116140593204	0.0803119582675799	0.477042975656242	0.773403518061364	0.87684813948874	0.840940962911322	0.852756544320578	0.72589120815395	0.289382232302305	0.842117294426527	0.734269500822007	0.83554868890274	0.611313955655305	0.862443162850235	0.709172551146977	0.803330452743854	0.850279093529864	0.47656310773576	0.632017090242425	0.394339524868226	0.710264880198584	0.847522212632439	0.789974076170165	0.554961167486664	0.655198102520076	0.697447928624546	0.478645388696903	0.822994480403657	0.89200637720862	0.854877161456282	0.890125184394007	0.68072799477032	0.785886139264976	-0.0882522573852755	1	0.732516239991528	0.867766910458183	0.822069740915785	0.784724339224916	-0.185560773050561	0.663172068252328	0.884537104441379	0.804539468406675	0.362740853636592	0.769209668146161	0.556728589674119	0.793462385544938	-0.149956374832946	-0.132786408160141	0.900636543997945	0.804280818417422	0.46290460489878	0.612564460359751	0.869361721623929	0.524777081165829	0.744818447040155	0.771013938633018	0.579588704304746	0.872673243081306	0.683082481662322	0.783826535355532	0.861992183382634	0.625004172173198	0.796658094241789	0.455486160174673	0.889954054411272	0.801719260353988	0.84441789879658	0.903710299190061	0.837570544676679	0.629006823636781	0.760648211825376	0.897841119598546	0.585435476301246	0.724917449967042
JAML	0.441143544830762	0.804406640206878	0.525697120483646	0.769832925570081	0.770175278729843	0.720375336438202	0.741301030592137	0.751778663530512	0.516538709224909	0.666283717755969	0.677344866487529	0.73064226864717	0.655277751577813	0.493336925602139	0.72819361183514	0.63470804793201	0.820709302676271	0.806376386928463	0.769130011515606	0.644290874914643	0.702495171906454	0.374588497313623	0.49661993535879	0.822019065168591	0.739342180542952	0.770691627009474	0.555444191728516	0.747872563201951	0.663951174888025	0.805662580174865	0.559694807628342	0.659683709233738	0.787491005526506	0.540270111788927	0.765021673381157	0.785407419000084	0.725616826367872	0.717264686711112	0.809873784400222	0.779276602783388	0.297580058852074	0.732516239991528	1	0.855124121899082	0.718525466372913	0.720426743200927	0.172062449930778	0.815786507806647	0.520580881105993	0.455243870703587	0.701297451350677	0.480835181181082	0.780815560509322	0.784659907583158	0.279807278542149	0.323327269020817	0.601708081731024	0.420491297290734	0.709215639129546	0.777607804939293	0.736649936021972	0.681209620018662	0.726811240160659	0.791389767225778	0.674084575133746	0.787922898873199	0.610959497411773	0.818076750067489	0.756407545685233	0.672600341019593	0.816023211470288	0.735755147116023	0.813014684821827	0.859524422531959	0.687732060076923	0.731361151636804	0.733598949813397	0.716353927007317	0.777763812292927	0.727213618850765	0.788520277037425	0.773927002276125
ACTR2	0.543079448638743	0.936426887422529	0.626456539864773	0.819531409992387	0.898661396798979	0.81958709392671	0.800187213975468	0.91874451442761	0.403399459591876	0.588169913414588	0.680518731155398	0.823734496862282	0.757047971862941	0.668381044873658	0.781982959100079	0.532084387538964	0.913126124920306	0.829232836834407	0.859642797804518	0.599936853253802	0.789743398202571	0.487905896239952	0.635221232422161	0.914024235980411	0.704471248518279	0.777757719475797	0.550779672741444	0.867044583517372	0.812654685910418	0.930958647104428	0.723162536758873	0.722733559954953	0.869192746109344	0.571792395384649	0.882517052692607	0.906409303126721	0.792930893787961	0.800548573895485	0.841036186714977	0.904936301936324	0.127318684961633	0.867766910458183	0.855124121899082	1	0.829107204137616	0.774190340139508	-0.0188472989333502	0.869842005519714	0.691027264063095	0.659014160913844	0.617313475978121	0.586045185961149	0.785747270925745	0.872705736718389	0.0454844944255191	0.0949892907178615	0.76440819593472	0.548586700963428	0.637854370497992	0.831913592784493	0.87882767463765	0.743148278900888	0.83817985676819	0.841154147994423	0.821897164249256	0.84656874487155	0.736595414247978	0.920817127346839	0.835585075379555	0.825854753652308	0.859484243732494	0.66637069990758	0.928459026772569	0.915053554071142	0.858867809890588	0.860716454466143	0.881265210617353	0.829491807635126	0.928855311910924	0.8397021038399	0.803924454108884	0.896364121770844
SMAD3	0.663596301438176	0.86493467278612	0.722608691134361	0.690626840026903	0.774721742683994	0.773078592938456	0.746989430432322	0.842528576626687	0.280993895958576	0.41850032379664	0.703051119818023	0.735624250067805	0.807949625731177	0.742963083017142	0.782624562773906	0.349756923024599	0.822590280127912	0.729923074085654	0.765706216816104	0.511626865498263	0.711051231639245	0.607115375022011	0.69632198476295	0.840763580267277	0.564245124904918	0.673349889773898	0.330746022059343	0.706287596442087	0.711856258389303	0.777313538180406	0.670728154443103	0.51182678401048	0.75820423264048	0.338698301273151	0.786519412470517	0.837005884000941	0.73971235978727	0.796631430489654	0.68786807439582	0.707382414630239	0.0848270684817401	0.822069740915785	0.718525466372913	0.829107204137616	1	0.646760697856432	-0.0460609832488335	0.678604433777975	0.711569527214531	0.667907332498957	0.517077638621348	0.707213493440368	0.586284846362015	0.828023938165462	-0.00204072741257614	0.0381968623970798	0.800077505734652	0.628480521766375	0.530327441192801	0.684675708434676	0.755898445453431	0.496761104514286	0.609847935392379	0.711532320425179	0.652306646040574	0.760075900465344	0.545501027794459	0.789626543518383	0.714386998448855	0.679594223270421	0.752276336492518	0.514553583680034	0.837612897496283	0.758409555454264	0.810660391441722	0.791680508185189	0.746443315281689	0.67797556742962	0.809081235896203	0.757654366314713	0.590396234838539	0.78690394070472
CD247	0.598676927663951	0.688473237305368	0.68499467453869	0.954984455136417	0.867163516575935	0.856404285815073	0.815243945603434	0.640272604955603	0.269792724852387	0.754239475770194	0.758668665514751	0.871673091425349	0.629205098166147	0.610488581586175	0.679484100497502	0.575189095198026	0.789875370923493	0.840485274163549	0.778300820998286	0.786602627431308	0.9379652561223	0.452167899289088	0.563653836039144	0.754329702646427	0.599382767857727	0.63249919564604	0.68473443606566	0.69136212173611	0.860138137319997	0.705525480174375	0.303070623642565	0.831866948180939	0.639461001160297	0.721557908786447	0.736475080786148	0.806049617190191	0.8984747368304	0.838075123850406	0.807643683169464	0.794068128724803	0.138610858326371	0.784724339224916	0.720426743200927	0.774190340139508	0.646760697856432	1	0.074099338141174	0.512367883706616	0.754735745472953	0.651892065699902	0.426283746996772	0.567251996173166	0.427482985460774	0.701740896255125	0.108973865021508	0.130984193185114	0.695756901078831	0.656802292000769	0.594082762157404	0.554676763981754	0.834826943972995	0.561378844901692	0.857389968430403	0.860099193992477	0.393717551586717	0.875205405703821	0.831126111230718	0.677980686223862	0.945683874247229	0.441268747620716	0.843893337181688	0.686565830998329	0.767923930562	0.811483979295942	0.620823611786144	0.811976134336925	0.75318922723581	0.449651538124653	0.592288906280248	0.86714005222618	0.663408655048093	0.585340425925781
KLRD1	-0.166425680316515	0.00931748477606377	-0.0959633901714043	0.0160622155611281	-0.119699916386939	-0.0693409525328061	-0.0231346241072575	-0.0938611951183421	0.547306776257189	0.326259240149012	0.138587020895194	-0.0900302201657788	-0.0810474036250046	-0.248333397923644	0.0768687962081535	0.393568490673223	-0.00125118799612862	0.129280810873395	-0.0700439211520358	0.193673758032899	-0.0420420188381734	-0.182102698984843	-0.274686606351083	0.0159472839301031	0.268204276922455	0.261615550427573	0.239969265069755	-0.0473822286218329	-0.211865823987181	0.0722644625924903	-0.0445057856741296	0.0366657537589854	0.120787321755587	0.00791840021150548	-0.155384949955701	-0.0163254189658462	-0.0364900562048421	-0.0353614132040674	0.12820882976786	-0.038065962726278	0.736796972126669	-0.185560773050561	0.172062449930778	-0.0188472989333502	-0.0460609832488335	0.074099338141174	1	0.0900015661098938	-0.299798506530977	-0.412506004054826	0.447146981358424	-0.128801822742581	0.169742966622344	0.0465917574988204	0.734209158069058	0.734821461258883	-0.206554569081762	-0.25906840204831	0.541616463868762	0.304516076098128	-0.186477191686479	0.187080093832891	-0.0726431565228036	0.15114118803103	0.0311842910796456	0.0518763382664342	-0.136823751345273	0.139294621981982	-0.0241477405706926	0.0557397519835569	0.0760569230858733	0.390785536524171	-0.0498414299700327	0.191944308893677	-0.0846864634385836	-0.0973506056937402	-0.217390260521588	0.11199690939958	0.0162252540312684	-0.110914646301662	0.214985544483498	0.0176856394671929
CD74	0.303580753614679	0.814232205877271	0.341148258105193	0.567846181594815	0.691280339343457	0.57045232102075	0.546050214010294	0.81952498130622	0.492604960789314	0.496958692371072	0.456151456766447	0.589219765503095	0.578972969423224	0.453094019129267	0.617635160050194	0.517062832289483	0.75428702476252	0.60477059391198	0.697379016872068	0.460791683642915	0.507063211713229	0.292065379008012	0.436939362448619	0.747535521621759	0.615707547695492	0.720560706347847	0.470787807400519	0.774856663295769	0.547575715862591	0.863422095893517	0.751437057652865	0.573202165583857	0.808788659784443	0.397713122839302	0.69685467168069	0.707168005510633	0.513058156076204	0.584585365930189	0.696551208865554	0.782328946592025	0.185357380277452	0.663172068252328	0.815786507806647	0.869842005519714	0.678604433777975	0.512367883706616	0.0900015661098938	1	0.432571580562029	0.363467895706431	0.665059203197446	0.352957305596884	0.968955436029418	0.728412210053388	0.14481448573632	0.204196597628923	0.552626409614196	0.279776594914365	0.581320390298903	0.884028092472335	0.696201689714848	0.786812746515475	0.641556040559642	0.635037891048348	0.889861765845806	0.640826582193021	0.523606557374932	0.85603087773655	0.58845572435274	0.878855763826859	0.697318439889132	0.589792194963146	0.760849322937239	0.837896180639041	0.770552261001458	0.668360120318729	0.710352077913765	0.898275004391989	0.906113963443311	0.634046011869953	0.790987678003353	0.853271658798073
TRADD	0.841221696555461	0.653241349651978	0.857993692359479	0.749702976801855	0.800790289152679	0.854897032711846	0.676347208987475	0.696232835606243	-0.134478610414486	0.383881148146561	0.743642492392367	0.833088332070033	0.755375282839323	0.899750922797691	0.60600224948069	0.136196173181366	0.693830732923583	0.603325645080497	0.737950271134138	0.549491655539188	0.86218915557602	0.768478793962156	0.800926886606998	0.697555012175944	0.262594871911758	0.442554810152986	0.305273770313795	0.553484397834615	0.812352421075148	0.618133019130299	0.393355400715158	0.559071873045234	0.507500194120828	0.378231255194137	0.71924844525681	0.798299987092901	0.834321479040905	0.830642394081117	0.504694713077316	0.639725449881479	-0.220907064795714	0.884537104441379	0.520580881105993	0.691027264063095	0.711569527214531	0.754735745472953	-0.299798506530977	0.432571580562029	1	0.838976142283555	0.121404968393895	0.807436429908759	0.331301277662414	0.646390035338128	-0.263979324613375	-0.275684417167795	0.912854207525141	0.903018193526187	0.28999497044304	0.40746910980949	0.793252395022592	0.31942234549158	0.626518242732376	0.658667815712306	0.352916212683205	0.80333734817429	0.639781415430454	0.600854551558978	0.814822992908355	0.432809258637912	0.691040522615793	0.28946221985951	0.741642603826661	0.649688218364733	0.740011105214657	0.86536235462821	0.732778121388362	0.409496262748765	0.562275549013225	0.861986904248674	0.353228339509494	0.531970803961297
CCR4	0.723441892511365	0.673696740495163	0.788315610498653	0.659191433581994	0.751741490686132	0.792361246986243	0.726437328479506	0.663111988301418	-0.153874217189991	0.218484440930099	0.631995387823484	0.727055657713207	0.720830917397488	0.828036026996253	0.57722361584664	0.0282316393980129	0.690776112504151	0.625509449006553	0.654608003699369	0.342688545738523	0.749765394548037	0.685204957979826	0.797409519546532	0.687008396995543	0.328182209175215	0.389897785870207	0.152952665022627	0.545878004086344	0.805842522685199	0.535297102209004	0.432439450579586	0.465921939941616	0.479935891706662	0.38238384292206	0.754160613161027	0.762422017857351	0.768847545613302	0.738740270754844	0.498073315675289	0.591548110791463	-0.272416786126706	0.804539468406675	0.455243870703587	0.659014160913844	0.667907332498957	0.651892065699902	-0.412506004054826	0.363467895706431	0.838976142283555	1	0.124085486261887	0.781602887832245	0.249918747530693	0.63783542962206	-0.379275860821144	-0.370341897160988	0.837879913393194	0.772648991035386	0.187946014598776	0.290938618409815	0.754783835800246	0.227921712008109	0.619495083465038	0.58521802656925	0.338343108357005	0.679491585110931	0.612963789866534	0.539137985694429	0.708991481171053	0.373019832029436	0.606970860400537	0.236499779399973	0.708453692659196	0.533920726979457	0.669619839174404	0.756731066685494	0.77599022232284	0.336969229236186	0.532887119214203	0.723943039206875	0.317254597042876	0.534371928466246
