""	CD74	TLR2	SIGLEC10	TNFRSF1B	VSIR	ABCA1	HLA.DPB1	TREM1	C5AR1	TLR1	FPR1	LRP10	TFRC	ITGB5	HAVCR2	ADCY7	CXCR4	NRP1	CD163	TNFRSF10D	TLR4	SORL1	ACTR2	PLXNB2	PLAUR	SDC2	KCNQ1	LAMP1	NOTCH4	MERTK	ENG	STAB1	ITGB1	SIRPA	ADRB2	SORT1	AXL	CD4	TREM2	P2RY12	ADORA3	TNFRSF14	NCSTN	GPNMB	LILRB3	APLP2	CD9	TMED5	PLSCR1	PLXND1	NRP2	RHBDF2	RPSA	FGFR1	PLXNA1	KCNQ3	CD33	TSPAN14	TLR7	CD93	PECAM1	INSR	LRP1	UNC5B	FLOT1	ITGA9	MILR1	PLXNA2	CX3CR1	NECTIN2	ACVR1B	IL6R	ITGAV	RXRA	TRADD	CD40	SDC3	TNFRSF13C	SCARF1	PTPRG	NCL	ERAP1	JMJD6	STX3	BMPR2	PTPRA	MCFD2	SCARB1	CD46	CD47	ATP5F1B	TNFRSF1A	STX4	TNFRSF21	PTPRZ1	NOTCH1	SLC16A1	CADM1	LILRB1	DDR1	CD82	RGMB	SMAP1	PILRA	CANX	CCR1	THY1	PTGER4	CD81
PLXNA1	0.411306854332449	0.51709319233391	0.489106082704931	0.539072293423845	0.434224402205093	0.620866530993963	0.313128009478227	0.535518255836397	0.554532114536171	0.561601879883434	0.512829509463721	0.357821981478648	0.684007890443635	0.370404204552997	0.505954820303531	0.293950191546365	0.610787873440164	0.170752141897538	0.421809741537875	0.534534294396558	0.551202318087988	0.481495394366073	0.623888639450566	0.574280447182333	0.542261536714612	0.52305569427796	0.340120142912997	0.564008348209172	0.432915217512928	0.565797112302541	0.526417125061594	0.380375883069874	0.536464645961374	0.537321472732214	0.525602394577087	0.6307826527566	0.450396482306982	0.475998531062256	0.417093408802649	0.406713886985496	0.430772328837262	0.544271145819277	0.58890924148017	0.379003929525438	0.55943534430646	0.719665723248442	0.501189181182544	0.560113140459218	0.585643735451407	0.557163278675179	0.557432251829455	0.493373327812885	0.62107860796248	0.687564564079103	1	0.497196816736478	0.333599298978887	0.59719445827401	0.436700971322557	0.37978128086824	0.409176602295368	0.815777594857978	0.656293805788638	0.520982777576409	0.435655329286988	0.211617016846534	0.335389746329519	0.533112471786661	0.195247585516928	0.549820226146812	0.718800736336127	0.585780384022804	0.644271902208141	0.474008589115762	0.598260840948886	0.375695721247135	0.667482176313289	0.396382706718659	0.473611713838621	0.691896834152506	0.782872122424407	0.62430542795379	0.688877604458237	0.526680647616261	0.67102374237797	0.721654042805555	0.596893790137428	0.59341330786625	0.706245599751868	0.711080060977128	0.680534743723209	0.375397849353687	0.669328980787063	0.702373330021735	0.562172105032388	0.730408983882072	0.714177082956861	0.613700758247372	0.427307504984302	0.608701587494784	0.338348971366843	0.57181110878128	0.684457038237063	0.436629289084665	0.656833101971285	0.48807809425502	0.533969567834425	0.615432545866127	0.524802865579559
KCNQ3	0.694695978309477	0.763547994748645	0.790478802475169	0.689208925262376	0.695679880487754	0.782199613944328	0.572219927758574	0.466243287171673	0.613511622554044	0.815535650370744	0.680670908522996	0.772671458353438	0.660486924070058	0.790667597890482	0.807146191709806	0.73818275672066	0.587027286140129	0.698121339611275	0.550875395591283	0.557551478830801	0.724472183164591	0.73406208901513	0.851543748033894	0.879445498689621	0.613642435346524	0.682347506480232	0.506513286690255	0.79090170270287	0.775298226428383	0.687904006567805	0.757061108906194	0.705872900771371	0.838382074305281	0.848429662350338	0.710342940460363	0.641919421028487	0.764881885769831	0.784605388541105	0.797393283841004	0.761403902807175	0.708606937726368	0.71530631464094	0.767739808426537	0.452079936504897	0.524436438290455	0.820480321374997	0.695790274080827	0.75892044577328	0.737438077160397	0.694069145927615	0.65015935026242	0.658467098179763	0.778209348698005	0.702967681839274	0.497196816736478	1	0.702088408540568	0.703840713773467	0.620623139141743	0.76405566187926	0.672593009823783	0.721426410006679	0.790472459170933	0.695299327085812	0.784916611253607	0.62695162327888	0.654412918465867	0.659450544091081	0.588347636545658	0.649304577032806	0.754177614959339	0.688481749944332	0.864522230698385	0.746190069466968	0.740439472180274	0.640015526443703	0.757015681228384	0.616818208200396	0.580356010298442	0.721600355880928	0.79192017805089	0.7945948896195	0.629688274376809	0.650862754282299	0.836175947031979	0.666396255568443	0.80080218583436	0.794747890496078	0.784969652911888	0.830985008051251	0.808200178545404	0.778859612934702	0.767692796386871	0.711720522125662	0.34390131047134	0.545814434962912	0.618794416204461	0.485071410537173	0.739279712705033	0.343225489323207	0.7696010537585	0.359571238308945	0.740420416731522	0.751953694912477	0.851630485248898	0.554509028970181	0.313054942489804	0.713828300398835	0.818155741556626
CD33	0.793649465858104	0.708384263879612	0.896710192703129	0.695093032143593	0.866230322757322	0.73650807731661	0.680322787567829	0.40308958235136	0.602821151759163	0.768187182066707	0.756857957837479	0.898322917395246	0.601964400874125	0.89799174878822	0.86284836338921	0.780320538117093	0.671802313180334	0.678763004235078	0.581400867417066	0.442704362904486	0.756960321167026	0.814218971727625	0.832605787636955	0.808204822290055	0.558242921221706	0.731704504659851	0.745150639395537	0.876674010545525	0.767038182853602	0.705033024949281	0.786256184849021	0.776701453592772	0.85386019021782	0.870381465181704	0.644355033365496	0.671478238699615	0.916578126694491	0.918451808013763	0.92071701304328	0.738034827573468	0.8725951122102	0.793738513426727	0.80555619078525	0.571497409445632	0.711848427007888	0.754212081019662	0.797141863355983	0.839464017502838	0.822022349143974	0.640708745547244	0.609028900647853	0.718223261307575	0.722896423532573	0.611579979850012	0.333599298978887	0.702088408540568	1	0.800733312017658	0.796285969464822	0.806856690331641	0.801927630658491	0.511726341013691	0.772314645103756	0.775808578416316	0.87154556735733	0.682003922494835	0.849193514911897	0.581819115017892	0.704004720004242	0.669786604410705	0.593079834449091	0.731483504883753	0.680118719984096	0.783868421402215	0.793565626998636	0.67254639438664	0.606144639949986	0.779640020271559	0.682737424368211	0.409358657472272	0.543650658910519	0.601382963263861	0.629070640083006	0.676468939957597	0.569076274167477	0.456973857799969	0.808078200915797	0.712749215949616	0.63296103993779	0.585151874035363	0.751236113102735	0.889497247824359	0.644624861791564	0.43855143179067	-0.0367785563031929	0.155831182924898	0.379355507661671	0.147697961185479	0.890844049909613	-0.0418836795299816	0.789971360495663	-0.0217249927051949	0.584043368819304	0.880459196700864	0.768100855431698	0.682488060958459	-0.052630806157061	0.695660078100233	0.87802615551541
TSPAN14	0.818562054893498	0.899559292662285	0.924299829426179	0.882406719667944	0.861161040313749	0.931246402521898	0.682734989064566	0.705361684663863	0.877751215007782	0.872755294035195	0.870555597973455	0.87320785871893	0.861634281244159	0.861680949796646	0.933365750432931	0.726830092459485	0.928025946579378	0.429858354999771	0.689445925366089	0.572163415684562	0.816423470608735	0.876292243240554	0.934429941964386	0.807278273647493	0.85943997136443	0.914793368938207	0.783790423688054	0.923105770461622	0.781806158036965	0.890013863796661	0.910586477850684	0.733431824783158	0.873549366734399	0.902995937195153	0.819486321631606	0.857319215784603	0.918799954192583	0.886534922720121	0.90597947108129	0.846437195557341	0.839067988788791	0.915784926615434	0.8338151233977	0.630013164076155	0.826969893255542	0.918092404067659	0.835667225006117	0.95081819902913	0.943006166494572	0.860692523097752	0.891955046914427	0.86037057478585	0.76580911961083	0.838927305023154	0.59719445827401	0.703840713773467	0.800733312017658	1	0.808063641131029	0.803266668077157	0.836421316546774	0.714902649702978	0.845405531974824	0.827705981919301	0.852326579247781	0.519925100461557	0.754156992622451	0.786932032594364	0.634311465428471	0.875820444378212	0.82294346559129	0.924395876628647	0.795021855427454	0.88607735288159	0.786554674173354	0.841041674744537	0.738437418946319	0.754710817604291	0.803751338353044	0.511455324223095	0.789475192599167	0.679953542176328	0.889307017906278	0.829464485084765	0.676536816829292	0.55209776666762	0.826071049990658	0.789661535414554	0.772207166783293	0.71956757756313	0.839205788607425	0.816497111045583	0.848971764283959	0.621754071713381	0.0854885686147664	0.371038036921129	0.64036679059782	0.248960796817674	0.919903023865778	0.0980015005804457	0.728701882100137	0.100482201017483	0.740541253034322	0.947164730221784	0.847430152534809	0.768556099120372	0.0614146688671406	0.946186068391114	0.9149591809029
TLR7	0.642002213200727	0.792086673428632	0.85879015516358	0.836409751204612	0.886199163383902	0.800302833559677	0.480068792033908	0.606515147722699	0.739209236883681	0.76043844558773	0.850737233204968	0.824418810093611	0.653336067087302	0.793974713043581	0.863929607992069	0.784486712053045	0.779986889839644	0.566738738830145	0.444675975278125	0.615669817030597	0.721863934022807	0.774246103143192	0.773418320633811	0.729499423923848	0.674465350534223	0.734184531141261	0.790002318016818	0.798153604748816	0.646661068323917	0.817434548837379	0.789807750151224	0.863752124442984	0.686481707505534	0.786186785955405	0.725531935492461	0.798659044454555	0.833720354702334	0.821774113279506	0.780309733353214	0.796182032813577	0.851151941636472	0.694053184010241	0.700050468123395	0.363009534375964	0.584854226375787	0.758841298199107	0.605023614242104	0.846324658685598	0.821168248339279	0.744611447438759	0.74058347372791	0.828633022918493	0.58788709605735	0.631043836144387	0.436700971322557	0.620623139141743	0.796285969464822	0.808063641131029	1	0.830187407925944	0.680110329498939	0.479255873760264	0.67895859822387	0.852308627081672	0.88592146925625	0.645099185929146	0.581732086841562	0.761364082585945	0.707011874523244	0.696215281655622	0.685008524998577	0.810845007835021	0.719155656161104	0.769770740076405	0.597891027616914	0.697084294223891	0.593072468552671	0.666666788291517	0.809099664545824	0.482879815886295	0.558443059819137	0.603135129667083	0.780693445669044	0.681456311360965	0.535858279353299	0.411597497175515	0.680133704650634	0.663218310911808	0.574316875007828	0.549042550763774	0.688582207706337	0.866043537826951	0.695009613662366	0.450069075933083	-0.0310924273317493	0.217441857706287	0.509071628381562	0.0871738723949598	0.841616913443664	-0.00570833859124303	0.645583376812497	-0.0215177578578804	0.488815967173594	0.763743692108018	0.676434668375569	0.818945104159627	-0.0642643257807195	0.766385630293666	0.743758893520192
CD93	0.685620481833884	0.88021352204341	0.903708149668886	0.84623369898693	0.908278153962103	0.810358700191239	0.519377178646385	0.633261024657966	0.762409518968219	0.828067855138145	0.837143366573005	0.858756792232516	0.613105238674388	0.839019266553324	0.867213747143961	0.90246165486268	0.760899110000934	0.708870689686149	0.461438756230248	0.574855127926283	0.758745419466225	0.890452766044298	0.825486667543363	0.79133315958199	0.70827876550791	0.804202204102417	0.739688179995849	0.815794389698275	0.76497587944417	0.85835249372488	0.852363615532774	0.928850297389401	0.747196884494666	0.844666142264763	0.801755504027399	0.79026491757667	0.890104418454492	0.899227868501846	0.816518005348909	0.895678671163291	0.881662913739713	0.724407301289087	0.668162385934679	0.325291010527995	0.515187118469977	0.774134904470628	0.580932442728733	0.806297497996155	0.806187416900712	0.853616618107079	0.770280219107557	0.848964868940109	0.636495884484389	0.613131810134646	0.37978128086824	0.76405566187926	0.806856690331641	0.803266668077157	0.830187407925944	1	0.739483278438608	0.516723957338403	0.73290898233327	0.840640669043345	0.880144857223238	0.757472623882731	0.673191065692888	0.767412071378627	0.817090068232009	0.656826404603886	0.646679153566521	0.789880933258249	0.739310914114126	0.852509357072738	0.640047858044012	0.793447039182672	0.596953540573202	0.812969286696963	0.854248915561283	0.460317718162824	0.621390847393617	0.594385246224591	0.745361549287173	0.812605375833673	0.599181596452599	0.43358822311041	0.738784037715264	0.647655870834605	0.593095838582376	0.595999192783373	0.710246135445744	0.893361303985524	0.694107058292903	0.482921888782627	-0.0369997123193599	0.215741890778859	0.452136622141475	0.0947795090762484	0.857663966841177	-0.0248983666743673	0.709351155379208	-0.0109498992966818	0.519687251699094	0.827236032360681	0.728106780988837	0.767798702102589	-0.0698848326026301	0.752697954274383	0.793215424069346
PECAM1	0.914610960287525	0.733117054173168	0.833160856149278	0.679887442795822	0.803103121416918	0.757245450447312	0.85403164872611	0.346150997342205	0.583044839801222	0.811456082618812	0.669700426398445	0.862194494593555	0.592494655868847	0.866733518720371	0.819256147386864	0.742099742759943	0.715072610123247	0.593957350288228	0.791861167905642	0.332563601318571	0.820756638438917	0.736200001547653	0.842060207994892	0.718629021403113	0.559738860852706	0.681332558965348	0.730129196209871	0.880331680604846	0.727830987990205	0.723417837987377	0.788180983513346	0.678956972347239	0.840187896977675	0.890323668834094	0.714113054139004	0.64603939098437	0.825170888513444	0.836720988086858	0.854791169498066	0.700472078037575	0.839942243961728	0.885139220489242	0.843818309052614	0.733151276433168	0.806163334021749	0.761147333216414	0.828973511875179	0.783599438222257	0.755474181532081	0.635180143628434	0.650123259886243	0.653731892166595	0.79433831079165	0.631356901037713	0.409176602295368	0.672593009823783	0.801927630658491	0.836421316546774	0.680110329498939	0.739483278438608	1	0.692654291099462	0.794228401386523	0.64288485278719	0.715827389080368	0.5260719918136	0.898775700066487	0.52212388819617	0.478631039174518	0.828017278398626	0.713358739725086	0.680925394710146	0.658248525571014	0.775865371734622	0.748783947914719	0.693006939015063	0.725237364486422	0.76007440859329	0.648350659824093	0.332248418917825	0.622638210295388	0.542333185056591	0.584302334154039	0.7312724121353	0.64047518576302	0.514168220438951	0.80425420590342	0.761069441017047	0.719183959034949	0.671452331244916	0.795935082164608	0.843440124385999	0.640342741412389	0.477814692125025	0.042468907523943	0.227361808823063	0.517435577613198	0.255599038153066	0.889633803577741	0.0285525595403084	0.870350947929972	0.0468627487021511	0.727850758874128	0.868197001830433	0.805979289765343	0.666853234128626	0.0395543071195354	0.776035284357506	0.909196290099817
INSR	0.694222061182532	0.623455681976684	0.643070287437763	0.585991994786146	0.53957253091152	0.726065995407958	0.623912759250061	0.436361164062448	0.561915207089436	0.685032100707452	0.533020745539045	0.573400341977823	0.71687067051891	0.628654996675283	0.670301945833485	0.450278543005818	0.645309927074195	0.371854768605586	0.695755507743756	0.46121739213521	0.742164143885682	0.562696548967404	0.802070983802839	0.731238734354327	0.566007724795226	0.61924003758032	0.488338354557563	0.752835570350268	0.606249409323798	0.638261464586966	0.686957411328568	0.467425320803217	0.76863055137051	0.763097583985356	0.645120469873662	0.634994116423449	0.614487076588801	0.629080093240711	0.625910900678149	0.544232966904849	0.556396249834909	0.761406001296091	0.787152211284341	0.620908526718916	0.722333159995426	0.853472886176154	0.732059541685838	0.688868121209131	0.678945138850312	0.599699826170917	0.6292455263681	0.510012107221581	0.848265422146656	0.789489205179801	0.815777594857978	0.721426410006679	0.511726341013691	0.714902649702978	0.479255873760264	0.516723957338403	0.692654291099462	1	0.838007569280576	0.572175871603704	0.547060037904176	0.278523669011487	0.583748266159905	0.566839220952198	0.233974250359554	0.739996513357399	0.820662704276453	0.646163794653036	0.781351762522083	0.637867582854958	0.741927110365188	0.532296332165967	0.861849772958035	0.545199547374221	0.506183566522028	0.721176662275769	0.901180336028692	0.750390492237432	0.644991035548597	0.634918486582387	0.876778091463812	0.850259465797402	0.790501377925886	0.821105650095114	0.903785618409191	0.916826946010869	0.86621514646183	0.544790076203722	0.746379887379419	0.822269206189798	0.604427190116477	0.758245469062147	0.781928834999355	0.72419669405509	0.645560623348564	0.605308033329885	0.65566880285798	0.608187742941574	0.901191857703926	0.651789195616644	0.873560148792778	0.544657890371255	0.575005685808642	0.71042163579907	0.764864236625369
LRP1	0.779206392471404	0.730221641718451	0.83574519542738	0.674914438686579	0.743197248937578	0.790332083182319	0.672327860442474	0.425061971710616	0.64748820388628	0.782623963644674	0.669736992585795	0.821931886971779	0.707257401626068	0.842709252340885	0.813389842323249	0.663449444502543	0.695945529876929	0.549139559610022	0.672878551122074	0.381504589364683	0.733845578467688	0.77686569011211	0.908319139962646	0.839007106650512	0.629978671333929	0.732206132674873	0.667924053697766	0.932044440966654	0.817553972497969	0.717004813978853	0.80330281229254	0.686834059068549	0.900372651651939	0.879094457074774	0.673343497969615	0.712503775604138	0.841158251399454	0.826637049125077	0.822503461704483	0.704244313692188	0.764059077475946	0.818034172778167	0.920033481116589	0.638627286802103	0.752094047255328	0.930989357978805	0.80069958285848	0.830388782019478	0.802150236796791	0.672761522201412	0.708340450658188	0.651844190793128	0.939511976872552	0.837768959948887	0.656293805788638	0.790472459170933	0.772314645103756	0.845405531974824	0.67895859822387	0.73290898233327	0.794228401386523	0.838007569280576	1	0.732207660782001	0.783394622823541	0.567816606781141	0.752746321123901	0.671869666588377	0.57533390544067	0.802881265000979	0.853563721128661	0.734587465387328	0.90628565001376	0.817414466562514	0.859258535712782	0.706805976675466	0.899190940160644	0.731798156947021	0.638920592262156	0.684293930846573	0.868239166063033	0.724966203628813	0.745296970919738	0.75824061886248	0.88389936063796	0.809620589661724	0.925973366422143	0.923197745898591	0.896855157699716	0.876532277672697	0.95537186955102	0.763042748117599	0.713842171021319	0.836861410160839	0.476605103294505	0.647123408078169	0.648577616589036	0.623328228827086	0.845681497589592	0.453868098412467	0.803668573340039	0.489634917500439	0.879075280502922	0.842071545768554	0.968715167936326	0.587952580492279	0.459503970287565	0.761493827718023	0.912261540560096
UNC5B	0.585988660487191	0.838748839377376	0.862561879884812	0.830734835940967	0.805895706720902	0.813225385585387	0.41749010132293	0.659264762934648	0.776090352981929	0.782446541211698	0.821886314270383	0.793477112120438	0.728615461500986	0.782465733877767	0.853703094032047	0.772470048699836	0.777586469401838	0.543688289060587	0.405422123337421	0.609638621108505	0.681370177853633	0.791125849935354	0.824782363218573	0.780782721982221	0.72722109225644	0.831682076690672	0.726657260366984	0.840312728720901	0.682275982776295	0.810730925134466	0.841004677539251	0.849328457318085	0.756064457188356	0.831132686765156	0.770265187771726	0.800465457528132	0.821025625232016	0.799982504228164	0.824575372215664	0.826741094304698	0.805846321604936	0.710801933487785	0.691242971815558	0.384096919951406	0.603175117782616	0.830351374722117	0.663264044704943	0.853046472230292	0.827868381802804	0.795357734495955	0.782236100787598	0.829270677903731	0.649389152363588	0.769136317469292	0.520982777576409	0.695299327085812	0.775808578416316	0.827705981919301	0.852308627081672	0.840640669043345	0.64288485278719	0.572175871603704	0.732207660782001	1	0.874775380832005	0.622602173298607	0.595311615769364	0.825262170655176	0.736895078781422	0.669292246588917	0.729683770282334	0.865804756560245	0.790742504686283	0.825980289422265	0.714786610715174	0.762464627458328	0.623487896532864	0.664411063694729	0.825716093285189	0.60728254269106	0.684168558857365	0.623016142774488	0.807084529617712	0.690856514690661	0.658647410084801	0.504916255406663	0.749076573738217	0.715599088034893	0.678874267331605	0.664126939863188	0.760300867065647	0.806692960938071	0.748278467319648	0.583211356402277	0.108695010713089	0.355228252519636	0.622007267636936	0.223651800878823	0.82983923197706	0.134772699959714	0.63161904409194	0.128683187697776	0.570047679266739	0.783447040335451	0.73174059406101	0.727431770146512	0.0707745079735489	0.773051893817984	0.770204940921587
FLOT1	0.682780329261068	0.853296085889923	0.92382951557516	0.858351048705186	0.907818039597544	0.820380588009987	0.520495039563942	0.639861143438867	0.783595931439732	0.830284096995475	0.885514673269042	0.89495546139417	0.680605604749328	0.861688825337157	0.896392338072202	0.862122312662099	0.778987504179815	0.619668116195523	0.453481683238057	0.613065901615415	0.710326787779823	0.874122565496572	0.85694502177266	0.826829911426638	0.738219245035729	0.819481260518453	0.76318104420777	0.865288875109143	0.78399331841729	0.824980755084971	0.817662459342565	0.864651532364719	0.811471958856707	0.855225706006376	0.761219934362246	0.825286665283068	0.913491613989077	0.885404260255989	0.898023643203616	0.847799605758049	0.869031220233696	0.760088545672395	0.786265934408807	0.391444773594845	0.588791238293344	0.832784064831953	0.690643179306648	0.894634951181924	0.86340237493611	0.789294656159599	0.787260071882587	0.889973818728628	0.71433877439488	0.685336555841677	0.435655329286988	0.784916611253607	0.87154556735733	0.852326579247781	0.88592146925625	0.880144857223238	0.715827389080368	0.547060037904176	0.783394622823541	0.874775380832005	1	0.746821136730012	0.691053958389605	0.821075792254583	0.803728242550183	0.722847846343396	0.736714690943439	0.847117366053062	0.826321220299255	0.87421698058436	0.730932197508355	0.768609685147471	0.680469331486527	0.760945863960443	0.791939034403021	0.619977298492273	0.674711550510915	0.633081859017516	0.825630848342336	0.764582283058262	0.677387999257683	0.550188863730321	0.789520033254867	0.756971003487721	0.656003189484123	0.653480309432573	0.798524844249844	0.885976286867467	0.748186575238691	0.58842434905127	0.0858659375168325	0.33756211668159	0.526391443839305	0.201435593220244	0.870271090236121	0.101162825491634	0.732866675109554	0.102027032696026	0.590548902656734	0.868922813112701	0.792067412045772	0.760819721102768	0.0596154626582946	0.779469185180286	0.849797260097607
ITGA9	0.489624446358318	0.605270092739055	0.713854365352677	0.539060836219897	0.705197926460688	0.559909759387051	0.357998569900862	0.335089585603759	0.417147482399822	0.654829024757476	0.568441525895204	0.702433981925964	0.34580761533337	0.659891617475988	0.625806210176232	0.719307316177138	0.438924626978191	0.795254142341466	0.284509186832295	0.474584839975153	0.542314860023728	0.698868055469012	0.563353676740243	0.655705413642743	0.410006120314362	0.427815356251326	0.44189465780486	0.610927913527847	0.593965848653255	0.620521368815221	0.50911158467949	0.728903747975107	0.583496336481597	0.62169101275001	0.646428367262727	0.62266056119043	0.682910149967704	0.730247839306376	0.627270423107652	0.558114329596029	0.668234863666318	0.497397945769319	0.538760606657802	0.279292889226245	0.287042750361961	0.560273195903643	0.394918591209663	0.543933594803713	0.592095352892213	0.571941747955923	0.494970737155201	0.611946260991067	0.450489035572817	0.330079658692917	0.211617016846534	0.62695162327888	0.682003922494835	0.519925100461557	0.645099185929146	0.757472623882731	0.5260719918136	0.278523669011487	0.567816606781141	0.622602173298607	0.746821136730012	1	0.543986162060612	0.512368942981376	0.660760881237098	0.328005452121625	0.492984357605267	0.477375231161709	0.580024377545584	0.677091252726989	0.546156124038866	0.430845241094087	0.475905783543425	0.723024909832989	0.580012275828547	0.487192320658039	0.34275034376865	0.448478265102441	0.463641018349667	0.695263146018156	0.436773568300528	0.302304151010597	0.484923584427989	0.490680908849206	0.42725128570415	0.389475657855726	0.516876501006006	0.795167031042747	0.408548710041129	0.29335421522933	-0.0414613928880061	0.0848467485629857	0.104726570264356	0.07522656541205	0.624019656481385	-0.0479013473015265	0.656951620057178	-0.000463305447320177	0.305677101255851	0.584288687294769	0.548948059333387	0.556950172752483	-0.0707593360168161	0.481929395576485	0.594509110973355
MILR1	0.89262462435722	0.608309154386826	0.782075213560831	0.535017369082715	0.729744772384737	0.637463555089621	0.85743233673127	0.214433665160598	0.44913406135286	0.720559168230673	0.565603630837629	0.847816554431544	0.50495552953989	0.823167220074618	0.743136787348511	0.703127705467988	0.576319298157547	0.651581103108333	0.751955118404822	0.235846170134073	0.726176463032505	0.688803955303585	0.8082219835606	0.685857439948511	0.43475348609718	0.629053150391387	0.60472085580975	0.855600069693993	0.736929339435765	0.570087679086407	0.69406624574417	0.592912227820604	0.834160630102339	0.830551026735661	0.589250933718283	0.505244135663425	0.79369785995978	0.820870257094041	0.873616158052113	0.594572280320844	0.758170921288307	0.813402655764323	0.822551110142408	0.772526874728512	0.785744652009295	0.682064210329411	0.863619948004159	0.707242152832492	0.689540011220198	0.518814100798632	0.476987577161846	0.534865289322253	0.784072536422025	0.551012018726843	0.335389746329519	0.654412918465867	0.849193514911897	0.754156992622451	0.581732086841562	0.673191065692888	0.898775700066487	0.583748266159905	0.752746321123901	0.595311615769364	0.691053958389605	0.543986162060612	1	0.366675395971093	0.474542895215931	0.684719489864597	0.609284678483704	0.559467980153256	0.580657192306839	0.707962573005521	0.812796720721016	0.605439227298393	0.639020306579293	0.715350843488424	0.517218718877955	0.308620434479474	0.511630833120577	0.485064430069623	0.478379141883583	0.610376505226985	0.575313090646538	0.458959095393979	0.803573873647921	0.703429139633553	0.63797782051074	0.601180269998282	0.760073038394307	0.804135238900255	0.551040830833796	0.402586195586268	0.0145040514024757	0.155728646906717	0.379850060698638	0.24541137846283	0.826199132997141	-0.00448212316604495	0.8670411725034	0.0298132705814204	0.698888452934873	0.839715249665739	0.756180446567048	0.542697678002669	0.0202402487905969	0.646063351116898	0.899737575113693
PLXNA2	0.439563883895227	0.875853195679237	0.805655655980158	0.906853471065761	0.761035378822728	0.831052308756685	0.235446042893056	0.828940297343205	0.906777683809839	0.737868612631651	0.858797474593615	0.666689945160141	0.755303363257394	0.700366250104881	0.790647255721995	0.685960236911989	0.818127523339074	0.319724880164186	0.277409385548463	0.710147670623145	0.613993145589132	0.80192357808768	0.732296884085025	0.731739437272352	0.867117659244696	0.833606101013856	0.703549042138279	0.69106227533247	0.611121780681122	0.870203389623704	0.801706032075967	0.794407080851021	0.617007404717695	0.725095590279031	0.777940522890789	0.868576748907241	0.757085492867941	0.690401921834192	0.673543094969786	0.856145123547747	0.715396497044613	0.667546630878198	0.584732280256903	0.163481927075865	0.434813062532606	0.791615825856837	0.464953510920596	0.817163095335567	0.783150520906179	0.847823567386302	0.909932478818586	0.882637573718157	0.531601210957221	0.752228748602168	0.533112471786661	0.659450544091081	0.581819115017892	0.786932032594364	0.761364082585945	0.767412071378627	0.52212388819617	0.566839220952198	0.671869666588377	0.825262170655176	0.821075792254583	0.512368942981376	0.366675395971093	1	0.698693344534534	0.701061926755335	0.713918893804457	0.881733100847143	0.797506935221884	0.790391676981587	0.5476503567516	0.811011401209951	0.578574140848218	0.638947447169046	0.829946484013575	0.652802472244396	0.745959090408059	0.595762041634736	0.887376277725985	0.762673469333077	0.624944052330815	0.516235794348381	0.629957121003031	0.66011533872108	0.59154030603593	0.6150199043917	0.663755566654687	0.657528923872042	0.77952237991813	0.623552610126142	0.156790914210434	0.4502800560095	0.640663351964692	0.182023910598386	0.714181806481785	0.183573171437225	0.475453995520048	0.164248274223872	0.486962785139308	0.710208159629807	0.669456698208833	0.712645272290987	0.109504549342302	0.781384895973605	0.638972726340509
CX3CR1	0.38454877036836	0.746145154642191	0.730466924560136	0.69858389639899	0.730760330972705	0.628766120428569	0.214396851708991	0.544166093571099	0.680484953448753	0.677262660798044	0.738168414658249	0.679651893348072	0.464362554250773	0.691373908787152	0.68898148140854	0.782155744543456	0.550505229986321	0.538304080973176	0.147258728680462	0.406362597923191	0.438272726629315	0.784284457548324	0.635352131816252	0.639514932934465	0.611196736397423	0.67184014753892	0.552352489154953	0.648753742109842	0.71354893205364	0.634171191288112	0.687077492916312	0.799890011971888	0.58164533476492	0.645314614437849	0.522428909230395	0.62707674134911	0.758046923431502	0.715834743182655	0.683195206862592	0.779283284835004	0.732230881203607	0.460104861844344	0.50165215855687	0.0838785602508489	0.274037292169763	0.585617984882652	0.387444008748689	0.664608485413288	0.633895903754344	0.670903809344412	0.643304299266429	0.747849812696604	0.440384534539694	0.495063588552534	0.195247585516928	0.588347636545658	0.704004720004242	0.634311465428471	0.707011874523244	0.817090068232009	0.478631039174518	0.233974250359554	0.57533390544067	0.736895078781422	0.803728242550183	0.660760881237098	0.474542895215931	0.698693344534534	1	0.508754087961293	0.447267908005439	0.686077241847694	0.652167283870774	0.728080262878937	0.511063541404485	0.69053200328865	0.36797240306875	0.605877158541426	0.709636786826954	0.341947868652295	0.461805700714461	0.377838423186905	0.630284973031669	0.640882341471163	0.434386215339784	0.265652448981313	0.577569361712492	0.510299329322676	0.386766620306431	0.36412471273883	0.521491091620958	0.693307012209548	0.505563911649194	0.409148444434052	-0.0796882089763342	0.151261036387328	0.286251600583986	-0.00860007736511811	0.673167944466083	-0.068050457286065	0.455304531213911	-0.0556997531475583	0.278246234749772	0.664536088322719	0.547050989705015	0.456758953635923	-0.0900680590123792	0.562767317913838	0.587790197991883
