""	TREM2	SORL1	CCR1	C3AR1	CD4	ITGB2	LRP1	TMIGD3	LAIR1	PLXDC2	PTPRC	ITGAX	CD81	CD33	ABCA1	CD74	TFRC	PLAUR	PTGER4	RHBDF2	CD47	LILRB1	CD68	AXL	HAVCR2	ADRB2	TLR4	ITGAM	IL6R	SLC1A5	HLA.DPB1	C1QBP	CD163	ADORA3	C5AR1	SORT1	TNFRSF1A	CXCR4	FPR1	VSIR	TNFRSF1B	ITGB1	CANX	TLR2	P2RY12	TSPAN14	MERTK	TREM1	ITGAV	ADCY7	CD46	LPP	ADGRE2	LILRA4	PILRA	CD69	INSR	ENG	STAB1	TNFRSF13C	GPNMB	KCNQ3	CD9	TLR7	APLP2	RACK1	SMAP1	SIRPA	CD63	PTPRA
TREM1	0.674679227868225	0.673778783403373	0.684662928770052	0.684975804282556	0.748020466665683	0.670351718791536	0.749046525505277	0.680580925856548	0.706802839324988	0.754316011227035	0.795553096724216	0.72987597367793	0.699537607610543	0.612013738060446	0.701232448574497	0.765034903499618	0.735016476823882	0.845050960249768	0.816919297671506	0.754545746411526	0.632576810489999	0.694058844887415	0.616454440888319	0.726111663648523	0.735033692466569	0.102861990307574	0.470941328649998	0.66279586194151	0.713823824953288	0.738802153306488	0.741801431494487	0.68477370538545	0.652686458307362	0.494112792129037	0.862419745350785	0.637668688745482	0.715279214890854	0.482723987381642	0.819831010198721	0.614800511576626	0.713727717411579	0.72381599649706	0.652424119932407	0.612416143452288	0.155236186609548	0.81549075352261	0.757609655894977	1	0.761414689858213	0.649878724388215	0.608421287165254	0.667001757996448	0.828867451832428	0.547291283132712	0.723298982649278	0.859085803853913	0.508532530111791	0.639620450259331	0.673526031095646	0.0964822707775489	0.484561200817578	0.639177445366186	0.687773855196604	0.649990865092033	0.689311993244576	0.700971629280765	0.514048045180548	0.697655728039633	0.616020888468355	0.559774432059491
ITGAV	0.89564622506965	0.74523283296554	0.899729496000535	0.768379251366641	0.901482511151733	0.899187225583815	0.925779892868863	0.895430029246441	0.881037630899653	0.918802068766045	0.763198692254494	0.838629160126262	0.92676764940443	0.665200249300887	0.834248144090613	0.880546679209428	0.935727325366454	0.890529572235968	0.882709834747683	0.76113111703364	0.692346748027136	0.800436146979323	0.884258672935455	0.852428387423108	0.864154036626397	0.197152444694625	0.657102953096706	0.795452477394649	0.74518794515051	0.631747144317078	0.784202707198911	0.842646294500496	0.88883564019461	0.779436608744598	0.875827751435386	0.710896569921263	0.881038861556578	0.341157092061544	0.892930606064713	0.616191657746595	0.863002729379002	0.910428167204365	0.929194050563794	0.628356256737735	0.0830208268472076	0.834105657202727	0.887162254533908	0.761414689858213	1	0.780504346299445	0.702589113207853	0.832896551877727	0.775126743406643	0.666497141309543	0.813861405583164	0.842520563434282	0.350848989574478	0.787300997638155	0.882036849510083	-0.117662877693382	0.718517476592579	0.79441802644029	0.83602092606753	0.727645982576921	0.899414672836755	0.841434445841448	0.707416623903267	0.871280181460278	0.894872479194382	0.733605639055436
ADCY7	0.72367288716198	0.739364753389883	0.76687500701815	0.696550006602624	0.76386025990133	0.751568764219512	0.774450604905538	0.739952318439223	0.764081851272665	0.795590283868046	0.751001453123461	0.770651835956795	0.757607173486877	0.582683189777355	0.696943061731709	0.779858563145466	0.754377469843536	0.711252008920515	0.746851146760072	0.74741789639689	0.596502278749436	0.689138250857811	0.686519452533194	0.729127176206319	0.721780460926742	0.334585646378613	0.58400484808418	0.704031795703643	0.679269052152828	0.659677372187965	0.722078694657252	0.677048096817999	0.730437810345235	0.692129875819051	0.735660481193822	0.720889866843374	0.790620722021303	0.520567465141825	0.773290029954699	0.665504314512811	0.756141883118897	0.726715263429766	0.741397021613774	0.654142515389978	0.264200189187662	0.742347786610225	0.760749268146863	0.649878724388215	0.780504346299445	1	0.65707682684173	0.722428666103692	0.659300960673097	0.617181201234781	0.782442867350329	0.690516097498908	0.373085950132751	0.656066863317488	0.722477407161446	0.123429501739427	0.556445829573224	0.742372052248315	0.657148685447899	0.722206793156851	0.747307925126116	0.73051083332498	0.587018567037053	0.737141836841715	0.678862864478542	0.610537355055782
CD46	0.687993363363188	0.69527370556713	0.695011823928177	0.655798299106654	0.743397484936294	0.683511410085383	0.76112682959422	0.706193960360168	0.700402929302913	0.753094096925253	0.716102823737011	0.711738533099131	0.73561660275007	0.596261674068642	0.671504728956581	0.725114733604135	0.690039670007097	0.640415569280917	0.665868483930213	0.704169455512966	0.578421762929869	0.649142310698549	0.675836158554887	0.702580020335753	0.751452173461651	0.286035855467089	0.567017325618781	0.720130959113482	0.627183118860291	0.578326319104081	0.688368843203075	0.685087204041793	0.692817076334681	0.665570877452471	0.705297456155083	0.675643808563731	0.746711736176273	0.396030224456037	0.708518262907172	0.616864959059048	0.725299363610459	0.722882020236176	0.688586748965829	0.637091831401123	0.201692900402345	0.71744492395558	0.761377461742614	0.608421287165254	0.702589113207853	0.65707682684173	1	0.727338774882199	0.602577077117526	0.60681277330396	0.712500790601147	0.626945202422154	0.354558478221724	0.632457376008027	0.7152964077966	0.181440764515351	0.559893411946471	0.642533384005769	0.66623504823784	0.63502522025907	0.698895534885743	0.709794074632732	0.548347409383193	0.725464852899072	0.65640390864361	0.611666527850778
LPP	0.814645142770229	0.816398128253997	0.80925568761753	0.750256058622259	0.842294288672088	0.809545968015203	0.868385338949798	0.8151941147247	0.8467236483082	0.868011151273917	0.783654357082503	0.813923544446954	0.854806438502344	0.698301595472095	0.760056866338313	0.834562042058969	0.784830327377224	0.718847198178798	0.76928687679586	0.762295900999761	0.705015884298994	0.78272460778678	0.77301669570516	0.816178964293308	0.809804515820885	0.290133033849332	0.613147909562023	0.776523807742333	0.692579519564027	0.676770825021312	0.786530946631313	0.797973401429369	0.766552086388333	0.774972304303117	0.778410067597928	0.760679303885169	0.828709495680555	0.436426335031067	0.804653276480093	0.691030279222607	0.778134455426717	0.840846240894663	0.818498996527796	0.68404890591717	0.183210310162739	0.792155052359579	0.825585601519928	0.667001757996448	0.832896551877727	0.722428666103692	0.727338774882199	1	0.68349027676595	0.726268719403352	0.782897967698385	0.765084219318049	0.467449720782156	0.693887927052671	0.768244790246719	0.0749059767936224	0.623503480413676	0.736486910566574	0.795545275148039	0.730353761085396	0.807757020481115	0.834669895760416	0.735132717097525	0.824338170870155	0.776685449933415	0.702252082116266
ADGRE2	0.739831039227324	0.738239199391792	0.659521277782717	0.65794437591021	0.739123867299764	0.669042180403926	0.772745752286528	0.732811515347926	0.689931035258166	0.79561421596565	0.823457873799776	0.74281096983916	0.710738023153991	0.713899448514928	0.614161059456314	0.830127163491423	0.773014342931835	0.80998720808146	0.715236864566239	0.771969502332035	0.52279727115185	0.662732322001903	0.612221955032488	0.829739342044461	0.745048356004325	0.0722712318262008	0.486029570383008	0.63129752133535	0.663418108996114	0.72947462603455	0.825779496049287	0.710147237328657	0.65193839681964	0.510803016262126	0.776611357015335	0.6596490045938	0.721209102670761	0.388102267512542	0.780980417833311	0.631767378629011	0.636986960360163	0.711593024734605	0.662578761838744	0.618558994941606	0.109493730268264	0.845992874356947	0.766043784267255	0.828867451832428	0.775126743406643	0.659300960673097	0.602577077117526	0.68349027676595	1	0.602180463327227	0.774206150077497	0.856863973849067	0.462726306095792	0.545098905342898	0.663908939582495	-0.0128368175819726	0.382245877343053	0.621361430459919	0.734326637565557	0.695903947472642	0.63284111876435	0.756207229873462	0.581366254506752	0.682741641263007	0.613838175255834	0.537696339001592
LILRA4	0.758573391422666	0.796546562191097	0.715152475110654	0.7249266912558	0.724364610455729	0.692277510337154	0.715154639687491	0.746589412324285	0.732161592578048	0.796033207080483	0.704629005980162	0.713858877085762	0.743615171603481	0.655639232240873	0.580631248027838	0.79366589754492	0.65412065544547	0.555833565176396	0.63458265203648	0.711217240730732	0.42785464727683	0.735942051321751	0.649281746661229	0.796822302544692	0.718678192865015	0.382405694715564	0.519814997714087	0.634773785702193	0.625494027758989	0.678272111573889	0.770369420115941	0.615268812085452	0.61052951833087	0.743499827666568	0.597366666580778	0.687066954172179	0.682244182733311	0.378045173382652	0.665123915468767	0.708641478213821	0.617777748080497	0.658912228152898	0.645649904580408	0.578844846307709	0.358514275047996	0.710956564139923	0.678860693629774	0.547291283132712	0.666497141309543	0.617181201234781	0.60681277330396	0.726268719403352	0.602180463327227	1	0.737379491106491	0.661403063702907	0.407797424661591	0.551854510057248	0.627544749760716	0.0608337652817605	0.477440310011675	0.640725097006519	0.667245825085082	0.672355154922451	0.599934058925544	0.735935336416431	0.606024137356263	0.700744222382559	0.611365761850888	0.544541987763034
PILRA	0.811882686672661	0.803413537881958	0.805565148730249	0.786271805220425	0.832816069590117	0.783502682993329	0.842038424155387	0.83765091188019	0.795589342253584	0.868634431139679	0.842359452902227	0.776467823455762	0.824492641102896	0.716939728122768	0.719760567456843	0.875545783130606	0.822854846758211	0.767733568974839	0.795534407854253	0.829393488996065	0.565880504418601	0.758839992790891	0.736305785633578	0.855558046225586	0.825703096718448	0.29763956842271	0.641536287298104	0.750743968648766	0.723468409084738	0.731787858420167	0.838750209950337	0.756202984613898	0.765332125043976	0.751847888225963	0.782681860299473	0.78735072447107	0.826627155450075	0.448210518361199	0.798548149003064	0.782082790948723	0.772336697917105	0.765398860002491	0.753999206236956	0.697016494795583	0.246838260535318	0.860876052717365	0.83796902726875	0.723298982649278	0.813861405583164	0.782442867350329	0.712500790601147	0.782897967698385	0.774206150077497	0.737379491106491	1	0.811243319353996	0.454540799170568	0.64897232619577	0.763969447386346	0.062905831595653	0.540308868031902	0.752321747946418	0.720113932426733	0.780326702794753	0.755953179762713	0.822438710324299	0.657815554394232	0.779358739452529	0.701582216454374	0.669818376237277
CD69	0.816926421716513	0.773681421438197	0.746628405113289	0.735008496315304	0.800489458936669	0.756039020965827	0.799443527988913	0.80557690057416	0.78235357067456	0.851416017066271	0.83102370523674	0.74695787937936	0.785998408409474	0.773091639202348	0.681436811547402	0.893462395690033	0.830056249768735	0.869808406271023	0.828866361944102	0.789913250268426	0.595466724618147	0.753451180818518	0.708247824186498	0.868992423123289	0.783691548309809	0.0792582577506819	0.527706348086315	0.685352377748613	0.69412791700804	0.748960151993356	0.859430807969413	0.761657800565838	0.705515149037751	0.601994294363804	0.856494173050249	0.737971319904167	0.798537570510206	0.408364321527618	0.846645492628406	0.672469450131958	0.72347464821668	0.75961687554803	0.735598044197558	0.624797364131719	0.149164912832307	0.858893255848753	0.800054134951429	0.859085803853913	0.842520563434282	0.690516097498908	0.626945202422154	0.765084219318049	0.856863973849067	0.661403063702907	0.811243319353996	1	0.417163442694065	0.60819589908728	0.713222607193646	-0.00382149053293206	0.472077392838226	0.699786483400605	0.760039652881412	0.725141512138343	0.700531884570012	0.8234777853986	0.618153927865594	0.762947863533046	0.706534934742567	0.594763370647782
INSR	0.281589930036146	0.474750217853892	0.334888625204328	0.432904032217683	0.397672553828054	0.298061067754353	0.425642545034747	0.313197350843864	0.436628562791271	0.422144666621288	0.552213145391576	0.451831978586211	0.358108837517652	0.360264677666236	0.389589637007928	0.405761771894266	0.340782749347266	0.379548412546347	0.397460567786524	0.508788395549975	0.517286681969974	0.424630590313076	0.237136355839906	0.399199095668578	0.402796234145309	0.201384934701794	0.322128288222293	0.431905672418013	0.412340457891892	0.544733506609729	0.441420257368957	0.443378103651628	0.284825675483211	0.324452885720135	0.429698149150924	0.480106784762026	0.389133186763942	0.498766501384968	0.423779054621139	0.501672331085648	0.424837369923198	0.397327702867766	0.284301530659346	0.51264815144621	0.255583254699881	0.504790253181451	0.406892365642929	0.508532530111791	0.350848989574478	0.373085950132751	0.354558478221724	0.467449720782156	0.462726306095792	0.407797424661591	0.454540799170568	0.417163442694065	1	0.352561135950806	0.302757311140737	0.320027433568555	0.199695804520784	0.357279513906356	0.369627205194647	0.477834887030198	0.337526966400467	0.387607518650115	0.392403596360702	0.38639137263101	0.230091384388245	0.364116919574185
ENG	0.801775541305467	0.574268440607483	0.83257853932505	0.673363913386043	0.836772979222236	0.890415962951207	0.821094858879924	0.79652611108499	0.833392478703813	0.767389812339764	0.604001619533659	0.756863956846167	0.856912485471643	0.505273799553805	0.904713800509905	0.693811886602372	0.702440140117483	0.743578456491261	0.783503242635783	0.551806869681371	0.653136603874418	0.763061948551542	0.877709800356815	0.639504045259347	0.763260484516796	0.204652704675916	0.517336542103212	0.762053645546736	0.673099925641428	0.490703389949456	0.613668836903724	0.747633840337728	0.864804077584835	0.711838175414418	0.782829852848712	0.548697450711302	0.788209656120627	0.261578471384172	0.817898174023153	0.436307933535324	0.863432881092693	0.858884433506063	0.825350960771401	0.519529566925594	0.070525310489178	0.597314323955031	0.769771306117085	0.639620450259331	0.787300997638155	0.656066863317488	0.632457376008027	0.693887927052671	0.545098905342898	0.551854510057248	0.64897232619577	0.60819589908728	0.352561135950806	1	0.873627802050104	-0.119754248761205	0.889900475538468	0.696273182193807	0.731840529300618	0.530034881343799	0.892905757206028	0.713903321308037	0.56586940372387	0.82139924539611	0.87369435667787	0.606999363708551
STAB1	0.886333807880695	0.664300397732987	0.892035920371811	0.714110096085475	0.904137859463574	0.930324626523412	0.906230861872814	0.890759292619886	0.86068742784295	0.878432722422178	0.660154578432681	0.800434035708878	0.938920739191007	0.660494345047435	0.888963580415952	0.806745517296305	0.844853744265534	0.832900110689876	0.821867336015908	0.652221305896165	0.614237506076807	0.788359209313485	0.94291443830549	0.778262093457003	0.814558633468618	0.1818998172366	0.617567309770008	0.808237884445024	0.719663304438723	0.531831534292981	0.71344468776321	0.791611500619764	0.936137504285901	0.763146683058762	0.827757458800699	0.654491524878277	0.852784740091745	0.24103329157944	0.847808862673813	0.534361284678157	0.887972109106111	0.889678089904826	0.907808522585489	0.570403372680521	0.0625275335994503	0.712739906180508	0.864727893576291	0.673526031095646	0.882036849510083	0.722477407161446	0.7152964077966	0.768244790246719	0.663908939582495	0.627544749760716	0.763969447386346	0.713222607193646	0.302757311140737	0.873627802050104	1	-0.171857362852085	0.861632360579686	0.770655729920037	0.824934195398648	0.610948141153869	0.93629319899313	0.809469053154299	0.62041602188254	0.895564238135285	0.923178698602337	0.655176042336288
TNFRSF13C	-0.182683774098681	0.224865101731224	-0.121047859915999	0.122819026699502	-0.0172560957163884	-0.135117466269528	-0.0285450925764133	-0.127340118130038	0.00512123224225392	-0.0120473862368977	0.261805043651669	0.0747951284734995	-0.143525582587997	0.0187359232834291	-0.0720490692545891	0.0373769542304931	-0.117382233987597	-0.0865820445698388	-0.0417673187601323	0.215069370936593	0.115427588683384	0.0105212370221348	-0.233800254301481	-0.00503601895432336	0.00526657337021747	0.34249610957233	0.0512534926338233	0.103870624501947	0.0428457704424251	0.22492069506433	0.105412342551347	-0.0761532141959985	-0.187054372142758	0.0258227050881735	0.00889224881760956	0.186621457247267	0.0338680590388422	0.497722148601148	-0.00519734301275997	0.322628241931015	0.00753153976975901	-0.0689699720433429	-0.202742504997696	0.254777861567316	0.34849203998223	0.100665437446501	0.00230752102827716	0.0964822707775489	-0.117662877693382	0.123429501739427	0.181440764515351	0.0749059767936224	-0.0128368175819726	0.0608337652817605	0.062905831595653	-0.00382149053293206	0.320027433568555	-0.119754248761205	-0.171857362852085	1	-0.224952242003243	0.042645527910382	-0.171952825487036	0.155642533003551	-0.127033602380543	-0.000854654878502195	0.0482502970444369	-0.0780192714361277	-0.241727382741288	0.0036875262998508
GPNMB	0.733094717210627	0.436597744278147	0.817443336923785	0.557492096919481	0.771604802710575	0.844187615210702	0.774056880951603	0.739970800496266	0.76744405261081	0.688474825785581	0.399024364505158	0.668464897185585	0.834773442496049	0.386907778522565	0.90209427194823	0.548970799519236	0.665971170765744	0.661674723059696	0.696597859912372	0.397233838952559	0.568720332039571	0.676727061991319	0.90894511885422	0.530160356421061	0.64492234236869	0.151541136515853	0.476873952420863	0.68828849113198	0.58978213520283	0.317491080577767	0.448005821007032	0.65328646634908	0.891425534950073	0.688751776754587	0.722299788183093	0.424687511224655	0.697324233864465	0.182810769610178	0.675352530049103	0.265914275887723	0.834948501609412	0.79494835994951	0.820168432517226	0.383604887596738	-0.0347184203454462	0.464661704204778	0.698774681001466	0.484561200817578	0.718517476592579	0.556445829573224	0.559893411946471	0.623503480413676	0.382245877343053	0.477440310011675	0.540308868031902	0.472077392838226	0.199695804520784	0.889900475538468	0.861632360579686	-0.224952242003243	1	0.626646625739806	0.698043935328288	0.391214751211078	0.888288324512513	0.630335028656463	0.489808687784193	0.810019457126613	0.874371528935156	0.528527360376743
KCNQ3	0.775318901697801	0.758623119593652	0.799509335508343	0.749323255782273	0.785117598820457	0.8132214202797	0.787371649413924	0.766772394657597	0.781474582887791	0.806403796951306	0.730473205967544	0.756955873247492	0.797265439973179	0.625582109152247	0.718730782196482	0.797150437309269	0.747848548333201	0.729752753044116	0.790995689364854	0.745810602342609	0.626168078283715	0.768482795740523	0.73929692056714	0.745677215356628	0.757324805896768	0.361510735263866	0.638928962925462	0.755610479504315	0.717224712562168	0.594020968349963	0.716915225175475	0.683423632638228	0.74070145401623	0.733952175321017	0.740321199674268	0.724495461524414	0.787277025025671	0.429312928310153	0.809545617286674	0.702807042829914	0.785495266906886	0.747140443866281	0.763778434334107	0.629543607907575	0.275117270556221	0.713138768646263	0.78414219976529	0.639177445366186	0.79441802644029	0.742372052248315	0.642533384005769	0.736486910566574	0.621361430459919	0.640725097006519	0.752321747946418	0.699786483400605	0.357279513906356	0.696273182193807	0.770655729920037	0.042645527910382	0.626646625739806	1	0.710632276350617	0.722908914257032	0.778022640614588	0.726383990360574	0.50935382084066	0.78155547979716	0.739338164578186	0.624619088155107
CD9	0.883360071885401	0.725635842152101	0.804529165972353	0.687668405546176	0.789743169962799	0.829472474954674	0.852204191480315	0.843492536440913	0.800204317473649	0.86697381628753	0.676743322501819	0.838550137356059	0.870654177705582	0.642234348863026	0.772992153497167	0.810785201455084	0.770506167332092	0.736016392836626	0.758011193726015	0.649864881154745	0.663756398478064	0.783789070231267	0.831327258252965	0.822428110541988	0.769808546958076	0.0852730786344923	0.50967539253384	0.699620139935611	0.730775956342976	0.621540933171479	0.765685791182048	0.835403850532023	0.789105584758734	0.656068893669245	0.761653884198773	0.679451723828149	0.764533078425924	0.28736848589535	0.823058263284074	0.500261277872721	0.778820621615963	0.861678766307617	0.867427836806313	0.510831392018888	0.0424546200228951	0.741084027231146	0.805972996714427	0.687773855196604	0.83602092606753	0.657148685447899	0.66623504823784	0.795545275148039	0.734326637565557	0.667245825085082	0.720113932426733	0.760039652881412	0.369627205194647	0.731840529300618	0.824934195398648	-0.171952825487036	0.698043935328288	0.710632276350617	1	0.656195744636554	0.820829870574352	0.82273096547364	0.669025311518309	0.817732682121006	0.864246403163292	0.681403085586024
TLR7	0.700865112290086	0.811137870002589	0.687998686645495	0.69914372421498	0.716184832346366	0.662225206474203	0.718428680312266	0.719033842353422	0.712338268434716	0.776890575584915	0.805145097739703	0.731482734276138	0.694214140961733	0.656603099002514	0.583338117693445	0.804619126529274	0.676179300946516	0.632661035539715	0.713700120339564	0.776400413080734	0.551570873108307	0.700435506193341	0.572959734426751	0.804563035069173	0.692152057231495	0.319967865317354	0.548003577661512	0.661638998686528	0.639305973997555	0.754592132229432	0.805397210869512	0.700854973001996	0.587434876958405	0.669592339193419	0.68601393095152	0.7858250194577	0.732645631452234	0.494541377803256	0.75573226659451	0.73717346672205	0.646801048522713	0.65235602019814	0.633751605017324	0.626379304574244	0.300509877088397	0.764586818248063	0.711243000857714	0.649990865092033	0.727645982576921	0.722206793156851	0.63502522025907	0.730353761085396	0.695903947472642	0.672355154922451	0.780326702794753	0.725141512138343	0.477834887030198	0.530034881343799	0.610948141153869	0.155642533003551	0.391214751211078	0.722908914257032	0.656195744636554	1	0.616451775693031	0.773130258136858	0.580558923699341	0.655931181674389	0.565372265697493	0.556281920476197
APLP2	0.856971365470327	0.650517240667003	0.905187549628836	0.730762655745657	0.899393673587912	0.922384189981005	0.919229263388644	0.867270116328253	0.872968262076034	0.849665931700533	0.65435349812492	0.803916920670795	0.937038888406332	0.589121350728051	0.928045614685396	0.771894965080139	0.843305494205037	0.834052490596916	0.8385811725747	0.657032392160843	0.724403365965768	0.77394530427105	0.934316911328507	0.728053000565261	0.816491231732422	0.20373417583619	0.643459082309313	0.816832708009903	0.727864246263303	0.524639131427275	0.673877764510918	0.824050828048893	0.943717520634805	0.775756698187756	0.856197257941626	0.632530505891927	0.853607685213854	0.307990382727537	0.845544847121437	0.517336683254571	0.901354910458085	0.908464629765918	0.934265027446002	0.597866234980777	0.0469307689159416	0.72499638067653	0.860931442386735	0.689311993244576	0.899414672836755	0.747307925126116	0.698895534885743	0.807757020481115	0.63284111876435	0.599934058925544	0.755953179762713	0.700531884570012	0.337526966400467	0.892905757206028	0.93629319899313	-0.127033602380543	0.888288324512513	0.778022640614588	0.820829870574352	0.616451775693031	1	0.793694140044736	0.664285217294822	0.898112453818305	0.932105795646464	0.71710438903487
RACK1	0.898325389803654	0.795469000535682	0.809701063714302	0.72131106509194	0.867676159422115	0.858310088525443	0.867974457708796	0.937618939601266	0.851407940334743	0.867890992159825	0.775997406070799	0.780112582986093	0.880428445733689	0.796263162122304	0.772325622142278	0.909838181659965	0.773019483935487	0.751210533892141	0.777988235602927	0.706286348110381	0.621981691897866	0.789528446650704	0.822329435599543	0.909660054091625	0.755208425860006	0.164432328260831	0.497942845614394	0.764536979968924	0.636914746167714	0.720848651348345	0.927851252518518	0.872622296703566	0.805686574119081	0.728297243701464	0.783495201772972	0.794232690889047	0.8471552302163	0.292192590582688	0.815898574087163	0.6556655367896	0.774176723177828	0.843982063535604	0.838248439389116	0.546034311477733	0.155897688148557	0.773406703166875	0.804854365189404	0.700971629280765	0.841434445841448	0.73051083332498	0.709794074632732	0.834669895760416	0.756207229873462	0.735935336416431	0.822438710324299	0.8234777853986	0.387607518650115	0.713903321308037	0.809469053154299	-0.000854654878502195	0.630335028656463	0.726383990360574	0.82273096547364	0.773130258136858	0.793694140044736	1	0.692570789047778	0.82874718261934	0.798752145521041	0.62979674339345
SMAP1	0.67938521964427	0.652817167472447	0.644225717881983	0.643616562128687	0.697138057190446	0.667342939180667	0.731680720056937	0.68228673935374	0.689760565736981	0.715276694621887	0.638845829742802	0.638927091084313	0.697452092565092	0.558838058595671	0.610446657574932	0.688074781338329	0.656300007376687	0.578393544653719	0.562648550573528	0.595351624514162	0.594526745352864	0.597654772435167	0.635749902701234	0.666531425326963	0.682854995649427	0.259152800959563	0.523001109843868	0.662229919289589	0.563496048505853	0.576531397026711	0.641038444339083	0.722190784107294	0.63107354584679	0.627128798342097	0.590549669650756	0.588442529570479	0.693533791018368	0.282845005719139	0.634330794120224	0.522354052922419	0.601599008556857	0.717045972253812	0.687909929861687	0.553827234979544	0.0887701158480126	0.666394845209968	0.662010105052896	0.514048045180548	0.707416623903267	0.587018567037053	0.548347409383193	0.735132717097525	0.581366254506752	0.606024137356263	0.657815554394232	0.618153927865594	0.392403596360702	0.56586940372387	0.62041602188254	0.0482502970444369	0.489808687784193	0.50935382084066	0.669025311518309	0.580558923699341	0.664285217294822	0.692570789047778	1	0.647145438532501	0.67073634713804	0.644194941665413
SIRPA	0.865864810417879	0.738885632538904	0.894961554182395	0.743207596059032	0.903992527840394	0.906171465578422	0.907763250844144	0.873124399869741	0.881247565800628	0.889379351904404	0.704429394011801	0.814827673712273	0.931064065866424	0.665565601203739	0.879460148807861	0.819242440280976	0.840273770060355	0.809204229383509	0.843249121531793	0.699594771278685	0.643864275179478	0.805949013551575	0.901240303683094	0.804671097124526	0.83931351119446	0.206124489300878	0.61922050082524	0.823694482402254	0.739971283452769	0.606946631097592	0.75374911676522	0.78839654244544	0.9063514207058	0.800378467732646	0.84936375777137	0.682130007163682	0.848317393599501	0.365732815515935	0.836798223499227	0.600007822827274	0.86557358470329	0.896435394359924	0.885824186419005	0.619346030028852	0.099845065084656	0.765976064491208	0.85740816454613	0.697655728039633	0.871280181460278	0.737141836841715	0.725464852899072	0.824338170870155	0.682741641263007	0.700744222382559	0.779358739452529	0.762947863533046	0.38639137263101	0.82139924539611	0.895564238135285	-0.0780192714361277	0.810019457126613	0.78155547979716	0.817732682121006	0.655931181674389	0.898112453818305	0.82874718261934	0.647145438532501	1	0.870946799414441	0.670035911504671
CD63	0.920339808861358	0.631778874484778	0.875372339075725	0.71122687305023	0.870881199891681	0.943586214897723	0.885245252178332	0.902682326445178	0.867093289830661	0.861759013768943	0.598261004882529	0.790166255489324	0.930270345565574	0.60334291550785	0.865501056596048	0.799317113621155	0.829288181577565	0.802141464829566	0.791520436216189	0.583535131502715	0.665647988504029	0.77443174494293	0.968160101972421	0.761980430298753	0.806016512021801	0.148835782167004	0.590517782266152	0.77075843825339	0.69766180119953	0.477354072019563	0.684999801431813	0.827637661958195	0.91774077874543	0.761531551501906	0.792768143689593	0.585508232486657	0.837840214266179	0.191060093415626	0.839214660539169	0.461924170563357	0.855987847009833	0.902838553998207	0.940743330880916	0.516906706785828	0.018713912961617	0.666783862045634	0.826185690071645	0.616020888468355	0.894872479194382	0.678862864478542	0.65640390864361	0.776685449933415	0.613838175255834	0.611365761850888	0.701582216454374	0.706534934742567	0.230091384388245	0.87369435667787	0.923178698602337	-0.241727382741288	0.874371528935156	0.739338164578186	0.864246403163292	0.565372265697493	0.932105795646464	0.798752145521041	0.67073634713804	0.870946799414441	1	0.679758476199273
PTPRA	0.641754327655904	0.61204338265255	0.701192418685332	0.628233397629337	0.674669562886232	0.67121277610265	0.755353776872334	0.664372797578398	0.658526667890801	0.688512434950365	0.61741785799017	0.658714832798814	0.697004408616983	0.447228078415258	0.662710278540985	0.6414136361947	0.709318028571798	0.613114422175262	0.683682406471136	0.636941957008441	0.645809946869859	0.617839028572669	0.635670452517697	0.61984370012226	0.728047568012661	0.301878533764109	0.58417273241886	0.674251459058961	0.674823076980701	0.496247939909522	0.598714631300647	0.683241803818525	0.670354833474317	0.625842761604861	0.596400792650291	0.587895966517421	0.681079374956252	0.297755599286975	0.674537146942541	0.515029779070567	0.668923890330088	0.751125674545601	0.749103834066466	0.550033607652885	0.0964321271705165	0.650370150442716	0.688994332726746	0.559774432059491	0.733605639055436	0.610537355055782	0.611666527850778	0.702252082116266	0.537696339001592	0.544541987763034	0.669818376237277	0.594763370647782	0.364116919574185	0.606999363708551	0.655176042336288	0.0036875262998508	0.528527360376743	0.624619088155107	0.681403085586024	0.556281920476197	0.71710438903487	0.62979674339345	0.644194941665413	0.670035911504671	0.679758476199273	1
