""	CCRL2	CCR1	C5AR1	TNFRSF1A	TREM1	THBD	TLR4	SIRPA	CD53	CD163	TLR2	PILRA	ITGAM	CSF3R	CD44	NECTIN2	APLP2	FPR1	SDC2	SIGLEC10	CD40	FFAR2	LILRB1	CD86	LILRB2	IL3RA	CSF1R	ACTR2	SCARF1	LILRA1	CD9	FLT1	SDC4	LAMP1	PECAM1	CANX	VSIR	INSR	KCNJ15	STX3	LRP1	KCNN4	TMIGD3	ABCA1	IGF2R	RXRA	PLXNB2	TNFRSF21	ITGA5	HAVCR2	TNFRSF10D	TRAF3	GPNMB	LPP	SORL1	ITGB8	IL6R	ENG	STAB1	NRP1	ITGAV	TLR6	SORT1	NOTCH2	TNFRSF10B	IGF1R	ACVRL1	TNFRSF10A	HLA.DPA1	TNFRSF14	BMPR2	RIPK1	ITGB1	MCFD2	CD300LF	ERAP1	CD47	ITGB2	TNFRSF1B	TLR1	LRP8	CLEC12A	STX4	ATP5F1B	CSF2RA	SELL	CD81	PTPRA	NOTCH1	CXCR4	SMAP1	NCSTN	ADCY7	CD74	CR1	ADGRE2	CD4	AMFR	JMJD6	TSPAN14	CD63	CCR5	RHBDF2	TFRC	PTPRC	SLC16A1	CD226	RACK1	ADGRE5	TRADD	SDC3	CD69	ITGAL	IL2RG	CD82	S1PR4	CD36	SPN	CD68	PTGER4	IL2RA
TLR2	0.443889052596146	0.966824864094162	0.990250168298311	0.993911718841381	0.943681479196125	0.964663719721351	0.973302510627474	0.952943152323884	0.983080076319236	0.979943512453323	1	0.911316605479069	0.923853473281223	0.226760540734913	0.975917803702411	0.920073088039562	0.980993434863971	0.947766900815428	0.917604349666013	0.952630779643624	0.832815085855357	0.438820795065186	0.986735789822791	0.944672114211337	0.972623054071115	0.939506567248782	0.913536082469772	0.967745555123077	0.93805791693624	0.931014226691766	0.863792357562957	0.939851780262577	0.945447975520823	0.953447380735059	0.951776116320695	0.921817729288711	0.97943840615033	0.926200212295345	-0.403630923529545	0.810416700226475	0.953369292023253	0.897634314914295	0.946746641173614	0.967286964789461	0.924067415782637	0.990459926189029	0.899804669451419	0.873548391172493	0.962204128132328	0.964477714036013	0.944117296170215	0.95550590956109	0.86486397583716	0.919942142178023	0.762448909260845	0.931353589445449	0.970416451795951	0.955573110821779	0.883390803924042	0.862474795918198	0.974151145578821	0.788966616676464	0.904434643483085	0.911890899572918	0.957997634363407	0.901503940050124	0.963912335220145	0.963161707841084	0.866797073031855	0.728358780837882	0.921024748011967	0.933233163650011	0.964146763542018	0.92109820631061	0.979055861656924	0.885956197040587	0.94543257872233	0.897064312103941	0.934300804018713	0.965716620573038	0.896099592359427	0.943199884560222	0.955520911323612	0.883053289644776	0.924934535769106	0.593675451437866	0.920699943287594	0.942069125559609	0.910964232536032	0.500532243754054	0.92224589212767	0.946717584373999	0.939526046782375	0.883051151685908	0.880006629905718	0.985948594767563	0.883296596925603	0.938091638510634	0.960226308776719	0.964694390093025	0.958002304331746	0.834077282575673	0.928217250809625	0.91323095472691	0.881099118790825	0.894242783681878	0.853131892420251	0.911367335301197	0.961209131982557	0.737674717501606	0.966454959784854	0.166827053622679	0.88238583900143	0.850158184191513	0.937795938449443	0.864317876491383	0.937707370120228	0.903857923664247	0.928084032129641	0.843125812029419	0.74945147962151
PILRA	0.259685043770785	0.940828782984637	0.880119603369162	0.885367278980247	0.991828226796145	0.968718843309785	0.828579922888671	0.984363734914842	0.949899281981284	0.848978858966557	0.911316605479069	1	0.98543083777449	-0.0109807645356696	0.9670805412126	0.972909384313837	0.944197996963956	0.787241248512162	0.988733474616941	0.962170759281225	0.957734554688957	0.200602034010953	0.928935952723684	0.972280960580823	0.821832203876916	0.983441320051365	0.979296804734916	0.962223580564379	0.97168306832694	0.749419101076286	0.985316533985125	0.975034217752674	0.951288342044944	0.979778108299767	0.804515054483579	0.991464565896695	0.937299416061853	0.961113599165835	-0.529071964159646	0.816828557831602	0.987473173639279	0.989593658257068	0.919835873990085	0.978863621879307	0.976309844186061	0.907080503437892	0.986271313812575	0.989554670237292	0.960943809206875	0.962101743482208	0.844596733876796	0.935025276544381	0.9927668850623	0.96992040917586	0.75902907538793	0.931006843866932	0.853453563061176	0.97925937420769	0.649032057534886	0.985183775446158	0.960220381804044	0.883022981677872	0.973642716625944	0.96890352849195	0.960496074293148	0.967708316549481	0.959708496595621	0.951530140311429	0.933742648809331	0.837728451032967	0.984093450163311	0.895291922544262	0.954410917826253	0.983664462338768	0.940620630912497	0.968092811546795	0.956132499285899	0.986769546037989	0.935589074729367	0.945277955963893	0.980366584261512	0.980494793554066	0.942625295539758	0.984982549721102	0.963929289839436	0.331199149717748	0.984388081779475	0.956072133010027	0.817201274892096	0.532396440157779	0.961376157222633	0.973459465003753	0.931827408808446	0.962511773456822	0.675556252970324	0.930880641855823	0.981860491214923	0.982357411429727	0.911857858782442	0.958488782622766	0.981798949038776	0.971980345728126	0.991929593316533	0.978034835480076	0.813325368336757	0.97879755801904	0.963394966481252	0.976656182700531	0.893209138027416	0.798816347601143	0.948646418240226	0.253909932136788	0.959259134072553	0.936565111943856	0.965965561416688	0.938559859576068	0.951571057116936	0.973180706367781	0.996240533703853	0.885883324358224	0.769251868995673
ITGAM	0.272746219178027	0.974064932995992	0.902273280452403	0.903305671984731	0.987616478413028	0.98357995190958	0.848533730020827	0.992142393193941	0.966459459607328	0.876835106988703	0.923853473281223	0.98543083777449	1	-0.0272592713297621	0.976635106401708	0.987582176862774	0.950800928937553	0.813993464977098	0.99202381931462	0.970552220282393	0.969905606170791	0.234053585401307	0.953102732435858	0.982047611249048	0.859329977634526	0.981661018414701	0.996588543167232	0.978239998820086	0.983243443772449	0.791031273811488	0.969373263109942	0.994692680782525	0.971691671925544	0.975540223456164	0.808693645192219	0.994440495057342	0.954139772518964	0.990536908833426	-0.54671709531006	0.810017873422803	0.986292030431508	0.991435013254004	0.889903684689987	0.980154602252994	0.980101127314506	0.927269024102042	0.995889637054839	0.985722753412165	0.979021219748264	0.965554076307479	0.895620231027132	0.955334736995044	0.976999557519558	0.992954158369267	0.730982106373257	0.938933474041844	0.887730794334649	0.990887488402112	0.687183297601999	0.983464147483395	0.96201177438592	0.891731664921732	0.994504158432789	0.978613057759624	0.974452146517456	0.933333201477802	0.974975794985517	0.976840837561092	0.953958137034646	0.819396123948805	0.975265083372072	0.911564674788628	0.969659630558796	0.984696836665333	0.938647563783793	0.973473952671259	0.967549775976725	0.994486666416907	0.943380811611397	0.95802809177579	0.994509370503805	0.984866339152435	0.97493947971522	0.990429597709543	0.965476307242014	0.377048472071604	0.993463827993259	0.975722665454766	0.84067053685665	0.546174139698376	0.964948497295059	0.991262735046998	0.945142889131129	0.975999865878717	0.687540442933231	0.95637673837167	0.985048370231322	0.9816477021607	0.937053939225582	0.968121929419276	0.97883846518237	0.966025546104878	0.987707101722954	0.985212419776319	0.843550394303611	0.986125394913971	0.97795765072627	0.978541821287818	0.924486544034407	0.810904865872545	0.966631608000136	0.264406790479949	0.977442522698264	0.946095897501213	0.981944710149561	0.952227801881037	0.980192546848448	0.993533094011683	0.98351215061867	0.902503057341773	0.810792381484556
CSF3R	0.21993386397471	0.0675272624218353	0.187955327559312	0.243591371058917	0.0348490048638326	0.0390069882743411	0.384815313194757	0.0400335319276758	0.132162404347912	0.200208394262715	0.226760540734913	-0.0109807645356696	-0.0272592713297621	1	0.059374219389305	-0.0610886957715146	0.109633471957309	0.327219345624364	-0.046879747035337	0.0323235803614039	-0.13818761122307	0.741050537674209	0.113807958678681	-0.0128674579511897	0.236941246848457	0.0196905505336137	-0.0399574899088808	0.0383457358603519	0.0760239365578782	0.233633025304349	-0.092828611555599	-0.00478512008645445	-0.00657604373180813	0.00424538199342821	0.26402535330105	-0.0489098222051133	0.108752073167286	-0.023590525843263	0.510220224329602	0.249205657966732	0.014740352449275	-0.0691495920903285	0.149453583682155	0.0503906256225605	-0.0338573881482555	0.162063226175864	-0.0692268609075472	-0.102814752555779	0.0632547980091997	0.0182162278092218	0.145084538365256	0.036517769701781	-0.0897427747478816	-0.0345154602478474	0.0450706506644009	0.035199078036757	0.190150546812634	0.000589042831526207	0.306308109460138	-0.0940479078833393	0.0695371034807988	-0.0340812834855144	-0.0462060934110471	-0.0776285337468338	0.0331535810353275	0.0588133664686663	0.0321627718775575	0.0259129909368964	-0.120621724433588	-0.224777033639802	-0.049205672001988	0.0129236022441918	0.0137683107446462	-0.0618583863684611	0.164137051038194	-0.12823512990229	-0.015266989776775	-0.076301081648349	0.00779232632948794	0.141046361991209	-0.0831290250432458	0.0228809946839061	0.00404835105233799	-0.0905032374389565	-0.022759069709295	0.335347452035273	-0.0518732315385028	-0.0334957856143706	0.0210577819374476	-0.27537993805504	-0.0667751303256141	-0.0118403160756284	-0.00845992161498415	-0.10149467789197	0.437002749649554	0.128722921206732	-0.108211024800529	-0.0251595353015364	0.0490206533059583	0.0272926166579024	0.014185662892235	-0.157672212684851	-0.0343853234026473	-0.0741405895658345	0.0586133137035131	-0.0937419518370354	-0.150723564237547	-0.0920435866336179	0.148005050899254	-0.262126242793927	0.0413122217306605	-0.263195934070658	-0.127699546397552	-0.12580177205616	-0.0425395712965827	-0.168405727422452	0.0180498219559271	-0.08105512824203	-0.0148870608799206	-0.143615492110516	-0.16272742032194
CD44	0.363914482871053	0.985853887901366	0.965448507522375	0.965895015130066	0.983005462257625	0.993705019179884	0.919757958018848	0.989892043246976	0.992717453314484	0.947939470998381	0.975917803702411	0.9670805412126	0.976635106401708	0.059374219389305	1	0.97782354691944	0.991557097421575	0.888674299273437	0.973535932515248	0.985289958488165	0.920620198861913	0.297864105381567	0.989055395039071	0.988763119340494	0.929649893242917	0.975999307535464	0.970088389308914	0.99704780484914	0.972671566405458	0.882934780858505	0.934693154032367	0.98440912249021	0.984496864785529	0.989872464126341	0.906849745603702	0.977886510954521	0.989808236465024	0.974099997687287	-0.529245140373272	0.807421545970372	0.991796043718769	0.965847185674958	0.947755167989015	0.996139706315416	0.978020150328646	0.98000802571774	0.965812248044277	0.94753336411636	0.991088788482113	0.994073601327768	0.937868625132507	0.98383941167063	0.940620285455376	0.972137402393689	0.783398550227032	0.956367192084035	0.947762833949639	0.993224924073185	0.809263587185211	0.939002162495257	0.994114345699176	0.846742695426838	0.963470300167533	0.972463359267306	0.983636633651331	0.939850981559374	0.983655513627718	0.991845812110737	0.933690780915439	0.812967671752233	0.975278398090121	0.952054056818781	0.993987054665465	0.980233694930494	0.982106334990544	0.956502468156317	0.984573746710818	0.96432136548381	0.970788973069754	0.974569475470061	0.959433365968718	0.986484293249839	0.983664441619662	0.955981401267787	0.97035693819015	0.512431864335263	0.979081543137935	0.983371140846684	0.92020565769065	0.572324747038438	0.973169685726834	0.98911273253912	0.976345984914812	0.951638532350466	0.791860883603647	0.988972249407321	0.959552823634508	0.986128150715116	0.975677403268405	0.993544790505261	0.991243386458412	0.925566368570651	0.980701977645718	0.976219331124809	0.8977393434274	0.963504646374362	0.937826970150572	0.973757710622847	0.959886619660362	0.819391764726285	0.984813055500567	0.251599345984402	0.956445194914788	0.926606057103762	0.983873140134089	0.941451740951923	0.97216003647465	0.967733577290181	0.978413946715217	0.908435624397881	0.816127408363526
NECTIN2	0.268113998358726	0.967684060413341	0.905234506124345	0.906120334754139	0.973588840802448	0.975626565807191	0.846729715302481	0.983022651580523	0.966476940901789	0.887683042039985	0.920073088039562	0.972909384313837	0.987582176862774	-0.0610886957715146	0.97782354691944	1	0.953575143486461	0.828892255164779	0.978565282051055	0.983508860125908	0.969234409997748	0.188071569595645	0.955153005049315	0.98647585854531	0.866814719329827	0.972409950519901	0.984953406054215	0.984383228720477	0.97259655614993	0.803588389256607	0.950873136164554	0.984633953227692	0.983061547620314	0.977955119728985	0.831900611963565	0.986647658255404	0.964088748138171	0.981048822791955	-0.576109286062526	0.781708490780177	0.982576795312926	0.986593336011953	0.893903954468847	0.97852735190855	0.984053874055066	0.928146745535764	0.990157994276516	0.975695764077322	0.974857850764851	0.974697570308068	0.90060221190112	0.975220478450779	0.960182722332528	0.989631794838414	0.75367833346057	0.923959038477493	0.903374483232192	0.989116320252062	0.710832443553908	0.965458488276018	0.96662321189183	0.892796238465922	0.980166142842694	0.992271215938833	0.978019494996451	0.926037777573381	0.967625986898286	0.978540200993581	0.975567166257721	0.838203447228895	0.978571709551536	0.938831116832947	0.97873206652304	0.987257158706618	0.942595815290758	0.980635566313984	0.984348201840707	0.98859667359558	0.966092728051751	0.955580433899973	0.982848834912028	0.974753111920205	0.979727120665802	0.982368997615742	0.979710827614011	0.440737931086083	0.988386207882555	0.988254277896227	0.885074421697665	0.612861557017629	0.981528606034662	0.990330558427787	0.971111143231271	0.988020672324492	0.695787878963048	0.955231855652828	0.989220421877189	0.985811748110723	0.961632157416664	0.977579017493044	0.974836480322803	0.966007105888782	0.986333086317237	0.993089338559688	0.889631226009159	0.987775435391648	0.982677277762652	0.987266112519649	0.936726970929793	0.866438744468539	0.963499387611787	0.317416611802916	0.983704487538723	0.966214043724575	0.98816059005603	0.97077263297142	0.968106643509813	0.992185811814152	0.974865382900907	0.93484291474454	0.867294192864293
APLP2	0.357816230225019	0.97606895625662	0.979223821713388	0.978531124057169	0.965307949050162	0.986811953414635	0.934217220929947	0.971578848303838	0.984609332684332	0.960236558345971	0.980993434863971	0.944197996963956	0.950800928937553	0.109633471957309	0.991557097421575	0.953575143486461	1	0.893723441401906	0.955618714211087	0.970109527831072	0.881745529883383	0.317129978396333	0.988225476708666	0.979017041746724	0.942197831369198	0.952137030835258	0.943773348882594	0.987392030475711	0.950538741795132	0.91677368257205	0.903520979788239	0.967466954801571	0.97233083876245	0.973743699906067	0.937375838230052	0.95185462391474	0.986282141559954	0.954328527674931	-0.510971771888246	0.804565237956358	0.980061064763076	0.938469941488615	0.963766484615445	0.985499213814334	0.965540009551721	0.988108670996612	0.935217445090329	0.912190643548017	0.985149943474503	0.984827804671635	0.94863000524147	0.977420492251864	0.911981236555085	0.943400990082529	0.802749064501455	0.962903709676976	0.949495067473146	0.977030894245477	0.856641693474738	0.90548242465033	0.993812868010937	0.807221986107632	0.937666931698707	0.944994894133304	0.961533621245074	0.936245387685398	0.967536378577002	0.979541457376898	0.894627751289474	0.761267173158465	0.951361208065699	0.944729165842248	0.988447254786173	0.957124818689941	0.986789966393194	0.927606026027112	0.965618807678342	0.932225394777856	0.958811616619405	0.963029005198243	0.923944067758209	0.975957446426259	0.967495059633572	0.924599176785789	0.945241597485067	0.545244237446751	0.957384741023452	0.962836809523978	0.923853719083643	0.524452651045489	0.948850452747659	0.972068542199364	0.96789739602383	0.914665899082338	0.824647657874505	0.988482189513526	0.9283988380482	0.97093849546505	0.96599011940734	0.983842336139728	0.976072927566816	0.886008485838642	0.95743363879119	0.949749754926382	0.885652568023602	0.929520568630701	0.897545029234554	0.949490105415744	0.953618056453006	0.782487170616173	0.977400153750652	0.188934403793992	0.924733592075558	0.885375429519954	0.967233038718072	0.910247553579734	0.955535879130099	0.935903920246626	0.961232170885918	0.872614195903602	0.780181474034117
FPR1	0.436588276861081	0.884419159253284	0.935840569887392	0.956041979417396	0.822980160806228	0.858784258475034	0.964481694432322	0.844513279253535	0.91494594924296	0.967708500987428	0.947766900815428	0.787241248512162	0.813993464977098	0.327219345624364	0.888674299273437	0.828892255164779	0.893723441401906	1	0.783087671278761	0.892897206805805	0.709985531791421	0.469403909628051	0.932927643970316	0.839568117450795	0.976846416859035	0.848239008077782	0.800778049652064	0.889826734552928	0.837139959287442	0.911438172852714	0.721264690115533	0.82906446004399	0.860089948617558	0.861143416539554	0.942526606840557	0.808385989623746	0.924049048801851	0.818224860843184	-0.25998410214593	0.687395899698152	0.847795302839119	0.77687353117319	0.846279576783358	0.87495637390984	0.802532949330988	0.930338647934472	0.789343599200325	0.754314796535128	0.862278141217326	0.884843872708487	0.896496581505468	0.884203304336676	0.719706811604453	0.82869701930396	0.679754184620424	0.794489075685993	0.945478912016295	0.863536183081713	0.894690464225216	0.723030946535008	0.889269741536417	0.688385003414777	0.783232578561067	0.820809522733743	0.903219412103389	0.764650773372233	0.890759790073161	0.879310979828366	0.815240315740235	0.619058412728803	0.827127997188364	0.907665314175693	0.878884452479877	0.808771629037004	0.920959919158061	0.786232437265976	0.885632338937584	0.787507188113832	0.864966367844901	0.913641707178377	0.791436346936225	0.824017065352302	0.883979424348772	0.762184990480471	0.852876277864949	0.731666860137118	0.804521339342633	0.875763308518217	0.873197300893551	0.49440548014081	0.848384634049808	0.855070343002416	0.881384284792101	0.807746019430149	0.90898149646198	0.924258892591907	0.770805991730396	0.837097572667734	0.927655939549622	0.887111085527381	0.860701714083406	0.707838931552426	0.826556107171031	0.812765675546026	0.886524930431871	0.793740730319936	0.745106747439241	0.816394594562014	0.924011443599078	0.707663565495903	0.88639732501682	0.179891288105137	0.781637074868714	0.76096883946944	0.844408403123603	0.771963532399519	0.84099587158976	0.804688350044345	0.807253135003247	0.788139425059819	0.734687734700192
SDC2	0.265168762249427	0.96320297182592	0.901491697750457	0.897241308955332	0.99106651280791	0.985605273677773	0.829331776040644	0.988329323107864	0.957972515388694	0.86356997780614	0.917604349666013	0.988733474616941	0.99202381931462	-0.046879747035337	0.973535932515248	0.978565282051055	0.955618714211087	0.783087671278761	1	0.957238979726823	0.963125874813587	0.215907114914826	0.942749981664692	0.985307824659895	0.84060022697403	0.977415931191499	0.988144752767024	0.971483843265454	0.975629336833519	0.790455249429029	0.975588871556446	0.991694796426533	0.969196051400252	0.976465977141912	0.811198322303856	0.992014208925588	0.944724043283837	0.981438120158002	-0.569345498254736	0.814282974984959	0.988167459166006	0.989728321600178	0.909234152351605	0.979841975141017	0.986180791672633	0.923391618588321	0.986922880357824	0.981571675845185	0.973839450780369	0.963762073641883	0.881785244847943	0.949901268091156	0.984098575023413	0.979537503737945	0.749677490249805	0.961712023560755	0.874248810128783	0.986494867957008	0.684690953127499	0.982593346071942	0.963418846137592	0.878067869753332	0.987248996438049	0.973294619227545	0.960532157781643	0.952665960217071	0.969763832805031	0.966171496045455	0.930472097488652	0.818666409325421	0.972977223903164	0.901309820974216	0.970633053741453	0.985698175087006	0.935110958514444	0.971409988279502	0.956899830960468	0.985996407634566	0.942669348944504	0.940871269194429	0.984915545695417	0.98773170447655	0.963654145198555	0.984706744089946	0.957409985075061	0.341797446224437	0.99204941598743	0.964570172874603	0.837651758425447	0.531256621246731	0.96089120101927	0.983700652059623	0.937256754160604	0.959126245530759	0.681113761770613	0.946563699930714	0.980043168659041	0.984260148747388	0.920848940526031	0.966721318416236	0.98065896312498	0.964381314667886	0.985880295921689	0.978730117985796	0.820945712780702	0.9764094278736	0.966569947907659	0.974257328469516	0.913328471354452	0.797875934625959	0.963736767460705	0.239826064710359	0.967765757015212	0.936102556705235	0.981228289505067	0.947125171343616	0.972082924209306	0.981928350202934	0.989943045801617	0.889737300383738	0.788195690767387
SIGLEC10	0.298804404726883	0.964392197968339	0.935140843633547	0.941510232524603	0.964936537463075	0.971835049854742	0.900014604767361	0.975901537240488	0.977495134184937	0.935051878171651	0.952630779643624	0.962170759281225	0.970552220282393	0.0323235803614039	0.985289958488165	0.983508860125908	0.970109527831072	0.892897206805805	0.957238979726823	1	0.920300379959383	0.232608143862649	0.975603862586128	0.978165699888423	0.914901498409225	0.975796245259687	0.960570275846035	0.988262122292689	0.955552864303358	0.849255665530159	0.925638371780775	0.968542912254756	0.972669448817956	0.984849877023448	0.896914276627876	0.969743892104926	0.980385187500262	0.959949206608201	-0.513333268262899	0.779144054521858	0.982993452033059	0.961045640831393	0.927308850464499	0.985591497094079	0.970979593979572	0.953186161533635	0.967905403797326	0.955330729707722	0.971296913413428	0.986864358255553	0.908852154952722	0.974153838333357	0.93356433213816	0.969641081505738	0.793125665863916	0.914172140302108	0.928638403942241	0.986843489197727	0.778767387766834	0.930823361854076	0.980849215965271	0.855391671055557	0.951071562616497	0.977879516316724	0.983754175769443	0.931070671424881	0.974974882131457	0.979159365036563	0.96223303343826	0.811971881668476	0.979290836011102	0.956713628900494	0.981935031512102	0.970419419348412	0.970746851379934	0.966355394174115	0.989592913679341	0.965524180988874	0.963051586643351	0.971711896517137	0.958931478554623	0.964004711620143	0.974847601576723	0.952546225572885	0.980472801225653	0.517476549127639	0.967052041780428	0.984971517630373	0.902104749090963	0.594914450635253	0.977081672748296	0.985614431534597	0.982753092582987	0.97020640187239	0.78148253313419	0.973214172232863	0.964757389878375	0.981324897034858	0.979059854713598	0.982011994978311	0.978107885903704	0.929423249134014	0.978913221514283	0.979410301569258	0.906901982114509	0.967271265795426	0.948833071513759	0.975651414969811	0.94834016067337	0.854080832236803	0.976660383258668	0.273716696049498	0.958533653340123	0.938315625918811	0.980239743324772	0.943626554609413	0.949502372242379	0.967612407989296	0.967321141685749	0.922138915122839	0.842872297515326
CD40	0.182741229174038	0.920296341328703	0.807704366820031	0.813145240208826	0.947331160597848	0.931055093748161	0.73643937509407	0.949398143905277	0.909027525792547	0.772600909500854	0.832815085855357	0.957734554688957	0.969905606170791	-0.13818761122307	0.920620198861913	0.969234409997748	0.881745529883383	0.709985531791421	0.963125874813587	0.920300379959383	1	0.118694771824036	0.878702057399005	0.948214713293255	0.75387022361084	0.933499604310222	0.977953650936126	0.931285087347972	0.962589435017172	0.672210134256435	0.959180928675868	0.957671081962611	0.945887806104844	0.926228090622898	0.694448583436651	0.971890967243666	0.898014198816827	0.958945750336924	-0.581945664920679	0.755094649405696	0.940685906595379	0.985897155155483	0.810749324890178	0.926969518663801	0.952328490769783	0.843482648523088	0.983238352728106	0.969885108650057	0.933900457923801	0.910388966901308	0.832838449691197	0.922741224414209	0.969517339820753	0.976340779583089	0.665165244653005	0.883016707471632	0.815828142752777	0.946723594597033	0.553285623993424	0.984057851307576	0.903294583741951	0.913829067501109	0.977354635842213	0.964092285885324	0.933156237705336	0.888847236748243	0.91205866032247	0.924136688783537	0.949153197317135	0.841897032391222	0.943748869055377	0.871173059713951	0.919165175801981	0.967307316179751	0.87240156738796	0.95420468414467	0.933290980131907	0.984914200362761	0.928117703828894	0.900337365484737	0.978432675598861	0.950811919995308	0.932946607314464	0.988944716593372	0.936460221489006	0.30264141628939	0.976760189716495	0.946116741493876	0.792209459792214	0.59735493851265	0.943496100377839	0.948994801074478	0.904995256531317	0.972091490235974	0.539746185757206	0.880459827480131	0.984646415290038	0.949860109490094	0.883718226545815	0.924960445607558	0.930214493660906	0.985735916969019	0.962775152528964	0.969212234388893	0.820707478418545	0.980794773373549	0.988298035287447	0.962726697723817	0.872908128152862	0.834139799396248	0.894115522393559	0.379488595401997	0.97510506176377	0.960256235815617	0.947214882662781	0.962733628507063	0.949595172204608	0.982536131945809	0.951222858775799	0.907451246050648	0.847139723627678
