""	TREM2	CD68	ITGB2	CD93	HLA.DPB1	PLAUR	CD44	CD4	SORL1	CD33	CD81	C3AR1	LRP1	ABCA1	SCARB1	PTGER4	TLR1	C1QBP	HAVCR2	TNFRSF1A	TLR4	ITGA4	TNFRSF1B	LAIR1	FPR1	ITGB1	TLR2	NRP1	ITGAM	PLXDC2	ITGAX	CD163	ITGAL	C5AR1	AXL	ENG	CCR1	LILRB1	TFRC	PTPRC	CD40	ADORA3	CD180	SLC1A5	CD46	RHBDF2	RXRA	UNC5B	MRC2	LILRB2	ADCY7	TMIGD3	ITGA6	SDC3	TNFRSF14	MERTK	GPNMB	STAB1	VSIR	CD74	ADRB2	KCNQ3	APLP2	ITGB5	SIGIRR	TLR7	CD69	SIRPA	CD47	LPP	ITGAV	PILRA	ASGR1	TREM1	FPR3	TSPAN14	ADGRE2	SORT1	TSPAN15	PLD2	CANX	THBD	CD63	SMAP1	GPR84	RACK1	MCFD2	IL6R	AMFR	PECAM1	CLEC12A	ST14	PLXNB2	SIGLEC5	ALOX5	ITGA5	FZD1	TRPM2	IGF2R	P2RY6	KCNN4	SPN	TNFRSF12A	TNFRSF10B	CD9	NOTCH2	CXCR4	NCSTN	CD72	ATP5F1B	TRADD	NRP2	TSPAN17	JMJD6	STX4	CCRL2	CADM1	IL2RG	LAMP1	CD82	ADGRE5	SIGLEC10	ERAP1	PTPRA	NCL	SLC16A1	PILRB	CLEC2D	LRP10	RPSA
TNFRSF12A	0.668916330635587	0.681255061013301	0.799200856896954	0.680144218823612	0.201093510326465	0.828490678227087	0.446224037319837	0.635839201188834	0.645927103461673	0.665423641933484	0.608642219879694	0.673017006134886	0.637973985206941	0.45064386062264	0.56214533290417	0.322576781628391	0.693959069360941	0.753307236614029	0.783181538028313	0.673715955863629	0.42392678402683	0.737188800107442	0.662820919320493	0.646885567572831	0.676247935248199	0.796965841778315	0.611512479111948	0.807201772149497	0.755469041997025	0.584593564313826	0.394678995234182	0.67741250841057	0.550515858697604	0.410426829369135	0.432004417359435	0.78234423085701	0.690555470723257	0.513709858743544	0.168026502242289	0.712485882375276	0.673182511240858	0.573184413217292	0.820432315514944	0.694363988284914	0.712662726853254	0.612861090118877	0.626353340479147	0.434931926322785	0.455369196290332	0.312640976911786	0.457850784489921	0.846639491918561	0.527342922661317	0.35185847903899	0.422168589801136	0.41359856174936	0.45261426460882	0.586908448603316	0.472383796447478	0.369588125589597	0.34385935981997	0.494583926108497	0.844687362549082	0.570910050764377	0.734331352280559	0.376911064303619	0.321555404603288	0.754239433488843	0.766764734029054	0.650599089251102	0.546404985926432	0.40864480355796	0.396546920346194	0.680799030902479	0.50593199984688	0.550062150087563	0.402464299237596	0.627718985474133	0.733420559945311	0.560680371844079	0.830481439091093	0.547155056694166	0.840542564958662	0.696437173420882	0.663363769796166	0.688931466988695	0.728135531713339	0.641572008085815	0.541985013538989	0.278346732757793	0.103370714586269	0.705534563131313	0.716599133142515	0.807029421995822	0.719797703461825	0.763742278842199	0.408724972701591	0.620896807215264	0.626086917426299	0.758872376166999	0.848231065394679	0.629221612583138	1	0.591888821283684	0.697448565641878	0.419961146503202	0.296711648416169	0.752603153399281	0.396448471457519	0.807588872411079	0.654684264651683	0.561936081784754	0.642728568079447	0.622885899942226	0.609283792389175	0.69760337135454	0.66430080956997	0.54710742875678	0.758070860763823	0.837705818806278	0.369703592336857	0.306408350158017	0.644912267616519	0.589095255418293	0.758324420164832	0.728539075249539	0.31633068051767	0.60064800771551	0.583132041800123	0.774973568565871
TNFRSF10B	0.744422477059749	0.616450540516779	0.759659893919328	0.658794520299086	0.632702647440758	0.72024257347059	0.295399109038268	0.798110372259076	0.767051128563683	0.779291961504647	0.772131000180509	0.745920156475316	0.713526563918116	0.127039899659542	0.665914044659061	0.703430317842314	0.707397204616296	0.729193211381175	0.747675064581842	0.793493585419168	0.6559018477435	0.779246657872174	0.669139055190572	0.797618492789314	0.757222471525421	0.763190169305663	0.730532577989956	0.688843037868896	0.740342518804298	0.774066458871358	0.153955679743029	0.798520380565378	0.756559118731529	0.526940118047894	0.701554156943212	0.773500859261	0.706040371134966	0.7698125936596	0.616295364786686	0.795521199350536	0.701177459627957	0.762224947904405	0.481131208718471	0.75217382826331	0.715815582852361	0.776433504283902	0.386830497871847	0.70375364872055	0.626192354854709	0.640745975036399	0.738415183702598	0.706438873072926	0.725748654767027	0.659081076129492	0.292393003466582	0.706243658674515	0.0289689616481909	0.742165947957691	0.731723596541126	0.712384313009804	0.726634559165465	0.651553543102915	0.734378067076204	0.665834788235257	0.662803367340962	0.661581030042172	0.734714663046313	0.769872416001293	0.755551438659938	0.770226396637448	0.766032861039928	0.377609407917708	0.212564433385828	0.268310083190751	0.702597704017556	0.739504776925717	0.747256269976463	0.69901928319596	0.734056785738807	0.700354113803624	0.740629422593419	0.773015199389104	0.672422232204411	0.627925151572499	0.782173009802977	0.756409142994444	0.733357038334097	0.477445052579211	0.490681323069245	0.659825999190223	0.558619597592817	0.739649007736159	0.76396274579274	0.663515824072408	0.760366716285992	0.521811670684757	0.65492213179507	0.768587706377423	0.341794122424305	0.675435532672416	0.61540688359605	0.573073608044722	0.591888821283684	1	0.405666505837932	0.488858958787329	0.418224937271454	0.723747392779842	0.543949133300914	0.721390703715024	0.732731403798672	0.379087511143257	0.75921369165305	0.773129061694349	0.750115373914704	0.732633672180689	0.655184637298054	0.437966075780753	0.64212339798782	0.63957326720375	0.625602971344443	0.703711825953651	0.712003249981099	0.708490914322108	0.780075541286758	0.750406715765112	0.651343288279971	0.618673916218242	0.753862046627555	0.755568845288587
CD9	0.519544096812478	0.715643635946559	0.623866784878755	0.285158550576771	0.263733536734974	0.763995101681328	0.52224801703871	0.431118576239841	0.507860374016272	0.439554148101163	0.414813812082435	0.578087695983885	0.51487141825913	0.71258482702669	0.423091869467922	0.340727597425544	0.602168047283693	0.432696944158977	0.702342248338541	0.498934561801931	0.446965659987311	0.449081515551766	0.714724452172293	0.420446627198875	0.478790671442152	0.697820531432919	0.50984716796065	0.551589194715001	0.571240274608806	0.450245718919594	0.667142802129753	0.483901896960105	0.382348930157293	0.611252388609811	0.369350911134484	0.513084814055177	0.573945678158448	0.330461172223919	0.146352156863853	0.591028028823958	0.652583302085874	0.383883946002453	0.776293544964467	0.447677074641887	0.655505325165095	0.369563201367689	0.542523269314906	0.190373739941638	0.234962893506251	0.174485335490071	0.281399129014104	0.593920496439736	0.288375225073527	0.246301220844537	0.701179228978234	0.348549840149754	0.774541160219069	0.239383082837507	0.387289895313424	0.36123722067474	0.233061468457595	0.455201649800312	0.653931735639806	0.392557068919406	0.657468429092615	0.278651691996705	0.269182301356242	0.566870211695536	0.515737769515391	0.4452257590175	0.315884705484892	0.717143564610333	0.255553681590734	0.679866433743525	0.429514778728076	0.564276130151061	0.268277834634668	0.559390663420105	0.442124443237641	0.497371964649583	0.647462187832851	0.300276291076586	0.732803223666434	0.687720086737464	0.415400130881645	0.554906460241111	0.558367134035818	0.651749241128451	0.629301122165813	0.30738210973711	0.0692312367591414	0.438593758930225	0.486514182692698	0.511616407070097	0.489985756827172	0.628717736960213	0.420420206161958	0.317509474674267	0.690782749368547	0.491998649116203	0.559789639049372	0.338572752900542	0.697448565641878	0.405666505837932	1	0.479783224719718	0.688762812018647	0.541159691931793	0.659691088036227	0.536401939073213	0.589028498255109	0.676578630319732	0.39786728876164	0.566232394930293	0.578269883513766	0.716519561354836	0.746723265578405	0.606763078711696	0.725578282675639	0.734389062624466	0.329853408859901	0.182621304398638	0.422354496625951	0.46783517517321	0.467988428403705	0.419539785568393	0.256171175761443	0.483623173387007	0.453702846476927	0.541392573590588
NOTCH2	0.449873628640454	0.68023612619552	0.526963310355913	0.409358241425394	0.512467600975512	0.605449544115106	0.598898021525256	0.574579402154399	0.583443420711842	0.4806777868155	0.522768607397936	0.479858445245477	0.595176266544963	0.560649099539136	0.566093949554549	0.612712588791538	0.595455149242422	0.465883414053002	0.542837897677892	0.591860973442882	0.724193404692681	0.555924407550951	0.732253521044791	0.529666509601788	0.410850911854912	0.648726620083567	0.58503882756676	0.558698352640574	0.591505423954627	0.636627697658374	0.511239334376384	0.481179512565572	0.568651411271961	0.675328008102316	0.522587304953269	0.446549324714558	0.653910550593472	0.549384447052133	0.526918434484874	0.618688489221577	0.609523200030529	0.496529403294086	0.47382143169385	0.527651408877806	0.587505205290664	0.572294312832399	0.566055817180273	0.484904384751029	0.341373792834739	0.478743510872515	0.54672006164363	0.472549454544947	0.559223248709705	0.489205203871227	0.662110871884742	0.563104223612246	0.37825293897391	0.464274060169433	0.540161438598144	0.500305645295375	0.516822315736799	0.570375127608565	0.530891250418422	0.570157047134053	0.689261662651644	0.530451392797376	0.59155862805075	0.619877025360871	0.542229897521977	0.56945942773218	0.561873477692848	0.624273396037469	0.128431339552533	0.227164761823463	0.561160484401889	0.68437145418925	0.559098451368495	0.69376710201998	0.477126157636488	0.549688860532211	0.650603395840574	0.465736613927081	0.561588705352637	0.726492102698147	0.512345623227349	0.716458357028765	0.669559364478123	0.717714881735231	0.730919413112119	0.566265848067734	0.334652434970668	0.457478474762116	0.61168615053116	0.446997604246009	0.458637244448804	0.373567926843934	0.551951299339016	0.473853465491109	0.643257451121131	0.416383943665976	0.331255610522063	0.44961748153006	0.419961146503202	0.488858958787329	0.479783224719718	1	0.496279851023483	0.471728742894672	0.653239177267776	0.466133080399257	0.669908281482986	0.654966119109429	0.592488717087595	0.646116463602929	0.603861235596208	0.662846366702861	0.663624911871948	0.702412428043074	0.603437577572462	0.51191033375966	0.569898825709561	0.481497305659328	0.526741934039501	0.677350589898915	0.519408593542983	0.44839261952615	0.586936390640214	0.602370630451734	0.627891695003265	0.656943895308308
CXCR4	0.333488713910708	0.509128860348093	0.409104684510936	0.134727013292298	0.491038641061707	0.566192502874093	0.552352730285034	0.341587505923919	0.374110080714825	0.348165036216547	0.303422217078825	0.427591116482584	0.349464256713	0.467420534357152	0.338056625684706	0.523297362289586	0.419933115494788	0.26784085001038	0.465992311025665	0.369262525012071	0.488290417006863	0.352522529188675	0.595154961024627	0.312811157664175	0.322486302512632	0.469148189110576	0.432031938512659	0.257808543418307	0.458317476648065	0.409909124157983	0.510962766629362	0.34180702106322	0.347699312211745	0.631698500300275	0.380432030771376	0.287688384616794	0.401664411542727	0.314721134548987	0.354893513752946	0.480995527356812	0.481819884231233	0.289944492303743	0.469710665234408	0.337808851782561	0.502303605174994	0.273206549064091	0.349779115089556	0.15853640548779	0.141261904001562	0.301455104825143	0.325344544719118	0.266841231056423	0.237769742435615	0.243191308362247	0.605381401353246	0.364944662582779	0.505495253719426	0.107493407992644	0.420448826235136	0.46466810674264	0.335139833083136	0.438708702235945	0.359889517027117	0.262673957771628	0.534206462510773	0.331650472821727	0.457694209600901	0.427278178354781	0.356940271766066	0.336018447764933	0.27549052975916	0.654898349510654	0.221835190802669	0.445654728522007	0.491361344484477	0.505091377645114	0.346900915740239	0.469460450408367	0.229505332226737	0.435527435176048	0.406992462007571	0.359624736602746	0.410868627446659	0.546841771804442	0.322194804415032	0.504335198368044	0.381176023500483	0.526627461345557	0.553776016249069	0.460154847307162	0.338216961453626	0.328356369003901	0.357857705051363	0.203851256336395	0.371046036531912	0.394028254422163	0.484956081208305	0.207583621492656	0.421408403789953	0.254607525758252	0.228032290796094	0.217752942844784	0.296711648416169	0.418224937271454	0.688762812018647	0.496279851023483	1	0.305428208324741	0.688992922657264	0.310183205097897	0.500544898936475	0.490391559671275	0.288212800904396	0.587314028635199	0.495960163889435	0.560613151664544	0.57721714212611	0.521686630276704	0.443749768931344	0.452696648182167	0.464173562855688	0.271008988290101	0.318173179672062	0.382825367171451	0.346922138848746	0.237559165491264	0.393399233912443	0.410495076514603	0.410531598948749	0.420069124687014
NCSTN	0.894259670602276	0.761223006519435	0.916660014498649	0.721650556920404	0.58908305230552	0.798791071075052	0.288195243483299	0.851026452952364	0.866518219746863	0.875780502085003	0.824092838203561	0.873920016669473	0.76426613484682	0.224821130779297	0.767215081324763	0.524524506313254	0.844305196824043	0.879781833994193	0.896307442819762	0.869722344856507	0.594040327885448	0.866265081653437	0.667819585575454	0.889451543305634	0.890227157290564	0.891291656678138	0.843653288203389	0.856264558261237	0.836744051308115	0.812079216143548	0.184344983171142	0.902792646679139	0.760652425258696	0.453805793948785	0.713822546272406	0.911424558409477	0.825286711818584	0.798734012979458	0.377049615304457	0.893087929253057	0.805256254983612	0.849486301059474	0.64956848367326	0.875299920645475	0.853826684334122	0.824369652396264	0.507631766530342	0.708065653223945	0.659874601658061	0.628877244891114	0.742398370639631	0.875977713407065	0.783546820731645	0.66297648023291	0.325585194779827	0.692219686319653	0.149488883100099	0.795321927635633	0.77289274447681	0.722466561845867	0.579248034707628	0.649978476795366	0.921294689606115	0.751891960718817	0.750804811382289	0.683573600053558	0.542740827495256	0.858883096561794	0.912479945614317	0.818445824801587	0.81092922113584	0.448462766411454	0.264024947282922	0.355041491284743	0.74471424664945	0.740099754271885	0.656457473890228	0.75334207766437	0.884552720646006	0.720991789306724	0.894332296106571	0.68325710306355	0.886598852550659	0.713231095482772	0.843686119692029	0.79674014352649	0.825325101130158	0.531993494463486	0.511955038991921	0.620164393157234	0.458628849003539	0.810818802273073	0.806003073709635	0.852796101292681	0.878970928743993	0.614810505644019	0.571274291672776	0.823718519097021	0.472447820116584	0.893100786781562	0.792257627817616	0.678662195468531	0.752603153399281	0.723747392779842	0.541159691931793	0.471728742894672	0.305428208324741	1	0.534123291307556	0.91338816280681	0.817985712775217	0.422594898271995	0.818238196497325	0.709425513735637	0.75565644310485	0.757000550603342	0.739234566889728	0.531762123109448	0.850797237374229	0.809773181334011	0.594095165517205	0.683848636933046	0.846357033623155	0.777105649878063	0.88413411118655	0.826811437360686	0.653915603972774	0.699613843794468	0.79491574578995	0.84096921137571
CD72	0.588120136081742	0.743592204392459	0.612173884716048	0.28193435928038	0.683578211882618	0.691435127750965	0.41879769630293	0.609834430301145	0.648050438185376	0.531942371551046	0.577620855873175	0.644063683472868	0.611648705855588	0.543600127746532	0.584955317609716	0.679580938158075	0.693433219577914	0.425537923305713	0.684721795064813	0.646676710406443	0.701896021346413	0.529752430584449	0.780214451479734	0.583998005549607	0.534719787925545	0.69738840489995	0.650698346115568	0.507120502298623	0.574673239456733	0.690399886641071	0.529700529249661	0.577705316590623	0.601301519674678	0.772370197487653	0.684565985051004	0.520546336526529	0.652489635615572	0.607277024620997	0.529651032746897	0.705224158856803	0.703098217293274	0.582019175500547	0.485335745080752	0.515128699729113	0.69638469805105	0.584616619277368	0.424704831579712	0.520844234594704	0.432858126912244	0.507555566993384	0.573860646073978	0.512861299496595	0.503943275766742	0.571906309566044	0.711377591007604	0.642017940808267	0.429832228566962	0.425174384897084	0.655376188706465	0.671601291686721	0.539155139263896	0.623093530617345	0.569268683631959	0.546264097409648	0.65227815177675	0.645223272917732	0.597823026462689	0.639352909668956	0.53617286987186	0.591500406026382	0.57489589852905	0.775689791644117	-0.00663410564881798	0.214086942755922	0.607964106835429	0.742057183886289	0.584330808144025	0.654429683076534	0.514646010481533	0.682477267857798	0.617791279370046	0.418425606666231	0.603651321844086	0.700654935813204	0.555381511465024	0.689730611756331	0.597473054849399	0.596974815420434	0.624191335597187	0.691582694775701	0.409489766845195	0.421954493851613	0.546401888269832	0.388689718775748	0.514608844866559	0.327155959812663	0.669755610495061	0.472786666928831	0.520270341758694	0.460507803793951	0.324957242356192	0.326370464141299	0.396448471457519	0.543949133300914	0.659691088036227	0.653239177267776	0.688992922657264	0.534123291307556	1	0.469183367245083	0.741239779757833	0.589336410797569	0.549542159026571	0.675851565941679	0.719916587524611	0.762734353820941	0.736727398813608	0.63818847443163	0.682749615515929	0.546948932137216	0.592261541194537	0.579435785587845	0.521130616565428	0.642836578956315	0.472808464219798	0.412562741009007	0.626248354654453	0.600941478100839	0.66211822805859	0.582446915063143
ATP5F1B	0.871330518969977	0.726239775997235	0.944569064216137	0.777461068437854	0.516420296698632	0.789612228242652	0.37120207735652	0.816499057393933	0.81696729081897	0.906167725976027	0.754027813287882	0.87069916137397	0.687136540553881	0.18638518060514	0.754753403291687	0.441984412940564	0.824705693852124	0.97399173349874	0.881717051269018	0.853734130974769	0.522940448606163	0.904975194082884	0.622243975453541	0.874109986282974	0.907991714716737	0.884032711616029	0.799630001822806	0.877085864932456	0.855035406468468	0.750117293606577	0.112954383041314	0.871126245080077	0.699546045381828	0.330787002805716	0.632806210689332	0.922736220900955	0.819864572590606	0.746619381594765	0.256846614634747	0.872140840352327	0.799602305778236	0.813411027316133	0.717673921861492	0.924078123273924	0.842439358099801	0.784131368731996	0.545791687228769	0.623814722658439	0.602365310612181	0.599228822977645	0.706305449854894	0.879288226750796	0.762559231911562	0.529870616493128	0.308651544429507	0.583810062847606	0.155571883618513	0.781193299246619	0.747583382611665	0.665822551469759	0.522394756527804	0.576594973856202	0.941561433167796	0.660604035417398	0.781525107741476	0.601290937677931	0.475793771453464	0.835717903809942	0.960521040507196	0.784750442941703	0.745188680421642	0.378148945442478	0.411858207881572	0.465358230204433	0.751655381941368	0.664491779046688	0.572492591040443	0.702292485691562	0.88380185073969	0.677644344324043	0.923994247668273	0.707189654500648	0.919839025096742	0.695056993348035	0.833064273371791	0.801978696739764	0.823102169564723	0.569815874481377	0.501135006766441	0.521875238060635	0.454966032032379	0.846929378563469	0.813614290702608	0.900328932411562	0.934743655626202	0.704340260780734	0.474005272583663	0.803730201990205	0.46349799078947	0.940509386780995	0.897205690464856	0.756484643363962	0.807588872411079	0.721390703715024	0.536401939073213	0.466133080399257	0.310183205097897	0.91338816280681	0.469183367245083	1	0.817020765712678	0.391220976088021	0.815172302984559	0.708954771862284	0.688591984214969	0.720237144661908	0.682501580468364	0.556457909648593	0.859519099386767	0.849127595237414	0.538327769999758	0.612257454468292	0.883439671415257	0.737461313678378	0.951463186275717	0.884066759294834	0.579435355516611	0.633657197993215	0.758969175876157	0.896543911866597
TRADD	0.874502692393826	0.876848450013011	0.892576841736784	0.618512234169917	0.756319001140554	0.842721412959826	0.396622785273633	0.870085458128718	0.892557151666515	0.85684014459418	0.8311051749961	0.885946671850155	0.795596211741169	0.395104858650836	0.820055397773148	0.743037012746534	0.924012420707831	0.787470985722946	0.906305772726482	0.923319089113303	0.779495293541506	0.836792217179949	0.835159881305101	0.891821171390012	0.834893881934864	0.920808976306001	0.845914363806591	0.820595992281695	0.843245770564363	0.89416110494768	0.32999822755626	0.86616441501834	0.797945247926909	0.66863722312674	0.830884607001834	0.843182536716983	0.896274991705102	0.8535846852722	0.549072405364689	0.940128899964574	0.880596652656724	0.879043866001965	0.604255894501349	0.839600921021595	0.890857911506426	0.86425559475209	0.581442214474902	0.747256692483223	0.685151009026632	0.709228933106591	0.812423984829471	0.813270738705955	0.800618947673685	0.714408607952944	0.578735323385947	0.805107994448716	0.261567431873431	0.757444263332733	0.884389141207344	0.834373267361205	0.728207861081222	0.792045850733583	0.869435092074592	0.748428944908124	0.811798214439013	0.792694430158387	0.702703390236908	0.866883330550393	0.850810031061587	0.839235161681334	0.83388671091962	0.693117423610044	0.132385448772499	0.244373108358532	0.794812784941445	0.868973021848465	0.754833958705804	0.849844483552965	0.853543847251186	0.812844025934742	0.888074164916568	0.690837877304806	0.864289423106554	0.833539056353204	0.847548922274535	0.898378828067699	0.853447880009696	0.683016362574548	0.661439169271898	0.795531586068917	0.565986599331419	0.719654290527974	0.808915652322784	0.750367316220595	0.837549758950459	0.497982274330472	0.696330715284878	0.783322383071955	0.536693978215646	0.804557011661824	0.63939908871989	0.60596550342169	0.654684264651683	0.732731403798672	0.589028498255109	0.669908281482986	0.500544898936475	0.817985712775217	0.741239779757833	0.817020765712678	1	0.582778084521915	0.826017727178058	0.842699725125024	0.849032763616278	0.854749040412639	0.814699287616998	0.693245679247491	0.889734924208177	0.775351989020622	0.698381327564273	0.781455824811466	0.792319241956242	0.845680969896216	0.813602675765314	0.703184440743778	0.746640699339715	0.757152702871798	0.89371421902414	0.865887982618638
NRP2	0.351318041439767	0.796699583431164	0.454343945438815	0.315759448261769	0.218790195265475	0.705861336999957	0.677940813092908	0.47441832494657	0.491194973732758	0.299400822328435	0.453494848899257	0.37527209786533	0.58527259445927	0.834446430884818	0.573693476046973	0.521226988989159	0.557028961662492	0.330499871699096	0.552729801818049	0.489537832591714	0.589051889222166	0.403656250449859	0.75675929999975	0.386151126695802	0.258931975787068	0.617283141142856	0.425875653981742	0.579330549444675	0.552102787294708	0.495988596782599	0.773460979850443	0.394620704631791	0.443796092754039	0.726723608505894	0.350448467139981	0.386334047529678	0.638746806621341	0.344788483635742	0.35307698679451	0.520114495465072	0.545536164395442	0.356756701779117	0.684929549472038	0.381466314828099	0.557342390647819	0.435663040771257	0.706281164429328	0.329799231945616	0.205562008812061	0.223257252294423	0.364505631821136	0.5621197638276	0.392644876050628	0.354648996403167	0.852581110552581	0.436422470495245	0.778547065966968	0.31422697069217	0.316969014609908	0.2490864620645	0.34218219980615	0.551022766475878	0.542734362328967	0.579772976555978	0.651395279625091	0.351445243887271	0.408458873138746	0.602737849916898	0.425076252016905	0.47191755462637	0.432092240582599	0.730770885152573	0.103399348044926	0.424310076836058	0.361587941068852	0.628235953125907	0.392015062403197	0.656726649035482	0.41339234753034	0.464397762873755	0.650964518591776	0.333562184975183	0.608997982305833	0.799938551414301	0.400100587282662	0.662025757812551	0.66042982510574	0.820760911551168	0.787210988113079	0.403544106281508	-0.0508779705386885	0.434527113899054	0.5391687086697	0.411455724422839	0.327431025259141	0.505961263245762	0.511993933523215	0.355747422249122	0.7651219355641	0.378204664808743	0.327278068190807	0.379660715441467	0.561936081784754	0.379087511143257	0.676578630319732	0.654966119109429	0.490391559671275	0.422594898271995	0.589336410797569	0.391220976088021	0.582778084521915	1	0.439378847013097	0.59787886332534	0.553985625756919	0.677066769720784	0.69206464785793	0.699072262985395	0.646820474177809	0.638437779272255	0.430428443395467	0.228814094113396	0.323398904037785	0.63478256358089	0.394431199786364	0.325465833036632	0.372650549229855	0.581494298975877	0.527237098018232	0.601659143095706
TSPAN17	0.845497206485326	0.72493417037708	0.858129410363505	0.770809119192157	0.66698715264527	0.765987901337853	0.275047721349223	0.91133342288049	0.899560573544676	0.878613676412268	0.866941653051498	0.803530558198983	0.836759815387644	0.170661030116856	0.798537423104744	0.701818422472325	0.814815412384116	0.845851879357537	0.818228552452687	0.909542361409664	0.747154189138936	0.901470332484835	0.724419195990668	0.922016808209234	0.825472024404349	0.847897350400912	0.834853087081735	0.858016105980027	0.831265172828187	0.888100078165975	0.183943431048276	0.884761693908853	0.847002538160506	0.529474551679355	0.80006563579903	0.862982438031782	0.836608903157071	0.890399382158699	0.591121322238571	0.883515167977403	0.749821626295477	0.900303476482812	0.509696553198718	0.843141726052728	0.777374119187291	0.906747379102852	0.549274893910437	0.849113843242849	0.72126643638646	0.763102855678254	0.840287688500371	0.812066976495153	0.887038853211855	0.758810296607026	0.328953005951684	0.806152178754803	0.0153885653860877	0.876779340803367	0.827922213887961	0.762728657976543	0.757566272775006	0.756249515960559	0.842429077571513	0.806940456206584	0.749392063497434	0.785234461174144	0.72624494572075	0.868914549745814	0.874729614062654	0.888783499156446	0.869648246775751	0.401136869634128	0.212103031422872	0.210903650559136	0.768969084873556	0.803561429366401	0.812940482055522	0.801582059320417	0.870306378349877	0.759865714815817	0.855616520385907	0.765512130678383	0.783746705331501	0.70512581610745	0.864308176741376	0.862425153281025	0.850304181196332	0.552240431153935	0.56897365770134	0.742883784587271	0.566907674117737	0.819153440210579	0.873940841851361	0.823104543648507	0.84494820649963	0.522973555896936	0.669415085766336	0.847457996725779	0.45584457404383	0.791970093712443	0.69126303491464	0.682726386127109	0.642728568079447	0.75921369165305	0.39786728876164	0.592488717087595	0.288212800904396	0.818238196497325	0.549542159026571	0.815172302984559	0.826017727178058	0.439378847013097	1	0.786940466647065	0.790849720767851	0.726200093211742	0.706180491097705	0.478889238133909	0.764161687225635	0.688023155493405	0.709158517436116	0.799618609055354	0.826530995502523	0.846277586128333	0.871721655249215	0.799475764077319	0.786615113667076	0.690704846633404	0.881789954594044	0.870897921173589
JMJD6	0.773400416411622	0.803169916877543	0.812567014031333	0.625614702363052	0.695215013054154	0.846945683159628	0.442006055562319	0.82255113732306	0.812852929149946	0.785565415462267	0.764213418575197	0.785428544193833	0.797472419898401	0.353350212125527	0.708078299604474	0.787677495902812	0.789043681839687	0.709671328773117	0.817420932589347	0.851481717593089	0.760460063892576	0.774478832023243	0.831261972725721	0.81777846498907	0.736633063048467	0.833168366961109	0.780493622338258	0.738346161216072	0.807930948175772	0.837774897399526	0.373833026500425	0.783262908427726	0.751216701655714	0.692454642435186	0.758446242247333	0.77536442727514	0.800235951869783	0.788385949988996	0.629829916610189	0.843918947438955	0.78971634226709	0.790706402787038	0.580845934972113	0.744935690320862	0.779543062255305	0.817100956933256	0.538897467828841	0.688777422021932	0.597673318962966	0.680339319157814	0.74588948772263	0.745222827475957	0.715006003421087	0.629417516354637	0.575732247604044	0.754471921200551	0.261903519864726	0.689256593824335	0.814904837126231	0.759723857550552	0.769871467996936	0.758835409159772	0.775893409441602	0.686820179780885	0.755834906988058	0.734780788894154	0.756738305750595	0.817252304020812	0.759518320968947	0.791279428392594	0.762842533787763	0.64138429331492	0.207216563745416	0.340355625862829	0.758257754739937	0.804415421062382	0.774346082918872	0.801987882176089	0.763711086429859	0.777035315812718	0.801335550639667	0.735017117839231	0.759337624783657	0.797761270801599	0.817594291951023	0.878715396618244	0.784697931176551	0.646452686616034	0.66250059133659	0.746130533511546	0.542254313366967	0.693286547097866	0.790468203620962	0.668879641663394	0.75839109850994	0.527588864082844	0.719887297099005	0.728001216450963	0.505180094604972	0.677680690134918	0.598348594292233	0.566580506564804	0.622885899942226	0.773129061694349	0.566232394930293	0.646116463602929	0.587314028635199	0.709425513735637	0.675851565941679	0.708954771862284	0.842699725125024	0.59787886332534	0.786940466647065	1	0.804973583876116	0.824441562380112	0.766379819597521	0.59021537272497	0.763849934089976	0.680428236807892	0.673780328796416	0.732684440854674	0.692331938094096	0.765177654502622	0.757031900225362	0.646620680313971	0.709491388881248	0.64902776611711	0.847384283042795	0.826369712787965
