""	CXCR4	NCL	CD2	RPSA	CD44	CD69	PTGER2	LAG3	CLEC2D	CD3D	GPR171	LRP10	SLC16A7	APLP2	CD46	TIGIT	ITGA1	CXCR3	PILRB	SORL1	ITGB1	ITGA4	LAMP1	IL2RG	CD47	TNFRSF14	PTPRA	CD96	CD74	ENG	JAML	CD3G	ADCY7	S1PR4	TSPAN14	TRADD	PTPRC	NRP1	PILRA	RACK1	ACTR2	KLRB1	MCFD2	ABCA1	TFRC	CCR5	F2R	ITGB2	SPN	CD6	STX4	IFITM1	SLC16A1	VSIR	LY96	KLRC1	CD247	PECAM1	KLRD1	C5AR1	CD8A	CD8B	CSF3R	PLAUR	CSF2RA	CCR1	JMJD6	KLRK1	TNFRSF1B	CADM1	CD63	PTGER4	GPNMB	HAVCR2	CD81	TREM1	CD163	SMAP1	SIGIRR	ITGAX	ATP5F1B	PLXDC2	TREM2	C3AR1	TNFRSF1A	HLA.DPB1	C1QBP	SLC1A5	CD4	CANX	CD68
CD96	0.876128598712663	0.195552397715986	0.984296939131933	0.330129585296309	-0.140865456319968	0.936488857125062	0.932479440783414	0.945266417408161	0.797151440625241	0.980963585491592	0.91247130161326	-0.161618928349722	0.938105621522693	-0.666305615542979	-0.264466121600468	0.928614642524795	0.951922210390255	0.955641771598301	0.863155481628603	-0.392062787497239	-0.165674378174513	-0.324697075167368	-0.309047037724788	0.983631175031491	0.596377005953306	0.183772515729135	0.57252977236928	1	-0.48573967324232	-0.485638054419213	0.661088189248917	0.972130963638146	-0.278036744297318	0.870291160012526	0.419640895749423	0.325014557821938	0.864107977954	-0.727041375192095	-0.698051169350241	-0.129623966615576	-0.190564868501157	0.788793593412153	-0.381159481329789	-0.827845751092169	-0.254747973912042	0.861640928551544	0.915797815146249	-0.430801661880644	0.945482717039453	0.972190604562419	-0.314373398899428	0.971729790051448	0.372494961223243	-0.343807265655705	-0.763713403873274	0.812107413543757	0.974958989778866	-0.334364904094792	0.677430533405644	-0.726904291495871	0.951619223203427	0.941874084228159	-0.642445459780683	-0.681724685382576	-0.598673796278586	-0.571003587451944	0.544712414734269	0.977039179756612	-0.177994729272713	-0.747326010063653	-0.559077538581497	0.436115735018634	-0.766104342086326	-0.522253012099891	-0.584698080048766	-0.747505592656249	-0.728402665987891	-0.434779429206214	0.580571536238863	-0.783025626352676	0.263865046175029	-0.654688067818591	-0.465839615407958	-0.671203682396197	-0.485181525683411	-0.463421573038917	0.23125212956546	0.498492839849932	-0.549467422501458	-0.601540441881926	-0.703158287326454
CD74	-0.143928973440398	0.703578546423231	-0.460049865951501	0.51302229150095	0.649347212717349	-0.309551780290671	-0.536337493390177	-0.426615222848774	-0.302367976313249	-0.469333568816699	-0.462385284365801	0.812314944985527	-0.439383523461924	0.911752438877263	0.622122510245931	-0.445999097680563	-0.485739342915906	-0.432564857275564	-0.199363819711051	0.940851716838925	0.888537819749899	0.909948534531534	0.802355309926076	-0.404370247500324	0.341634587365758	0.376840678573709	0.333528914287312	-0.48573967324232	1	0.948809415472016	-0.0497644932831858	-0.470146239333235	0.909158822778777	-0.395534051237729	0.386402177126157	0.250042814506776	-0.0282823831004679	0.857227250939617	0.704914260157246	0.765304070720265	0.906122147543814	-0.513425885242136	0.665341818511231	0.501416055383674	0.807322928557543	-0.145355121438714	-0.379115573774878	0.936047092391203	-0.356845906081847	-0.41664100410683	0.887938728762657	-0.449684136734586	0.385583408057474	0.927248450942793	0.732447236277279	-0.503729804761468	-0.527701169992155	0.891693991390042	-0.525385019039868	0.729939144584875	-0.452874266499715	-0.450151311503834	0.933327508090393	0.899449261796033	0.965457667784695	0.79520896352763	0.25777068257773	-0.485972676828663	0.816886764131234	0.817409712108381	0.895618426091249	0.50356247663263	0.464421291112857	0.945549690802366	0.929637358110957	0.7800921455516	0.886000823937327	0.711241640744206	0.254189744959711	0.732883867441748	0.627842662176439	0.95660015488553	0.979624074546045	0.906753800243471	0.916100230600412	0.988569290523261	0.634726990788916	0.376453997433149	0.933960169470556	0.888758172639766	0.768265877030971
ENG	-0.18255293791702	0.662817598941969	-0.459192406900828	0.437694913352383	0.563542286835422	-0.346031730805225	-0.574738611656304	-0.430150191597257	-0.345974004510983	-0.477178174001157	-0.490588293932815	0.76115244490316	-0.45466187181752	0.921342920800597	0.580662831297123	-0.462942152711119	-0.496850875570856	-0.418871176011097	-0.245704005123978	0.931099415665843	0.883167262228623	0.881101416062976	0.82809176140738	-0.407062822944205	0.330876811493172	0.303313322093114	0.300023438792726	-0.485638054419213	0.948809415472016	1	-0.0576879093081008	-0.482862101266157	0.891586012751016	-0.415997466827699	0.385790875881518	0.145591557434946	-0.0664504981689829	0.898103103526642	0.674118778127084	0.665683453146717	0.91926083203718	-0.575667979580153	0.668239386994089	0.515809778528206	0.799724382585078	-0.13104923409437	-0.365558811168677	0.912767853787854	-0.378942782476349	-0.400223752098922	0.865681577583507	-0.44133894404783	0.342809862108447	0.837860087291256	0.697727343595469	-0.549523492888486	-0.551301417326646	0.854315003196447	-0.60846259388037	0.69558428388819	-0.459159416916576	-0.455534960867703	0.9067656742801	0.905909330170197	0.925605074904672	0.819505695282744	0.21205528198068	-0.515107116775958	0.800573908603765	0.80474719976247	0.894528274608634	0.451595145698336	0.459823013842603	0.911822179539321	0.973465981054888	0.803640403889754	0.922841544800346	0.637995328485544	0.174562033257179	0.75476124579493	0.63211256959938	0.938624248993328	0.970659222566677	0.904958598840904	0.890708981561189	0.912953090012866	0.624998191124807	0.332300771182163	0.965439962172097	0.866559356568818	0.759779096115365
JAML	0.791960088488822	0.456224825955965	0.691648580555514	0.558715670909875	0.328520142455412	0.655663140711664	0.466616527858266	0.635580863219153	0.592023071341873	0.650499290653554	0.586354809758594	0.0981477081472442	0.63774356035371	-0.147941412335802	0.212681147524859	0.497049359704148	0.549664069744793	0.72039148952563	0.712015601711186	0.0415137451010969	0.215639857707838	-0.0410715844211481	0.138239236326664	0.720461513158165	0.660512853698992	0.500147890069138	0.706537099656082	0.661088189248917	-0.0497644932831858	-0.0576879093081008	1	0.676556709939148	0.0506168015116178	0.548024252004191	0.721613274967927	0.349967303969701	0.721334253690108	-0.24252490765231	-0.214876254783608	0.308781282918776	0.233298074213233	0.30316300327362	0.254768003728786	-0.278753241564486	0.163225800363206	0.722618395480724	0.697712808847287	0.108850067600716	0.688427269136468	0.730623350258251	0.0232478855712117	0.707275404159752	0.503697698846425	0.118154360653527	-0.18699402255355	0.274188295459806	0.554558028254134	0.00164971677322485	0.0553508021502274	-0.215549021796212	0.658211285710147	0.613393171995201	-0.118236116926414	-0.178109433411481	-0.115581263735801	-0.023386376021962	0.727958060174447	0.586417256382045	0.367437507915601	-0.195649794604664	-0.0331094202184547	0.524659803180738	-0.252780023612275	-0.0798262544057345	-0.156951702725935	-0.274228396842901	-0.264790688223434	0.0921892132388977	0.647733892204542	-0.346946435310196	0.590504046193825	-0.157332200011037	-0.0624981425621643	-0.104680034452751	0.0194141440209379	-0.022102885648597	0.55944468020076	0.715320757608136	-0.073365618739311	-0.0361241326850772	-0.189405965844944
CD3G	0.892801629622556	0.181227757877687	0.989923842256951	0.320574741082351	-0.121460589247343	0.955271805318194	0.910468040470053	0.92983844192759	0.834813610100753	0.988994116614988	0.918354661082164	-0.168959595732811	0.91329976637316	-0.664705334303986	-0.298141830204148	0.917984087040577	0.929887729652097	0.971713873371848	0.861795258296761	-0.37154320248413	-0.174666504868935	-0.327991875982908	-0.317015311300701	0.974228076518391	0.57796385303628	0.224058387691253	0.599444604419646	0.972130963638146	-0.470146239333235	-0.482862101266157	0.676556709939148	1	-0.279085746759441	0.895699215667608	0.460406285729667	0.365199397794036	0.866957781397202	-0.721751806120957	-0.688777852677442	-0.126773454246015	-0.18578178128346	0.751540266326782	-0.384186681764188	-0.824888992231815	-0.247392470681131	0.868317907886512	0.949536177557269	-0.42612942894606	0.972701612376897	0.971512734125377	-0.279330747979849	0.987126060478844	0.394790144365002	-0.33692281710257	-0.763866695125856	0.719011901027874	0.958785841313077	-0.315061451875885	0.666139832461922	-0.709908171763838	0.967540697930512	0.955003735289389	-0.626295406979898	-0.674497072617876	-0.586258871444262	-0.578629612356176	0.550807349271959	0.965333489538867	-0.152537975052032	-0.738161961496967	-0.563221633020713	0.446237317613491	-0.76747563349209	-0.536831212708387	-0.581053079729548	-0.74491240121366	-0.718447622646739	-0.443453882120542	0.619371577569674	-0.769024874175584	0.238189366642149	-0.646974740356355	-0.455391551089363	-0.663166174740188	-0.478718824645123	-0.443630280695648	0.215470447009701	0.514656958430026	-0.544628898158184	-0.602974409466805	-0.69913964339194
ADCY7	0.00172879971848577	0.777735827574964	-0.264491321450918	0.601719736531286	0.569381812000963	-0.0942973327903932	-0.326405072142459	-0.247442214221766	-0.0931748126030355	-0.266843165998531	-0.251897522162609	0.830942888755303	-0.235768215947579	0.782484976876395	0.582846062480967	-0.276156235291362	-0.278814080410465	-0.237004565136185	-0.00838416885853565	0.866225881641439	0.870186692344593	0.902373036002956	0.757529353879206	-0.203021481954922	0.471660755222985	0.41288486318347	0.438245031787101	-0.278036744297318	0.909158822778777	0.891586012751016	0.0506168015116178	-0.279085746759441	1	-0.198990720739457	0.447700853366512	0.232334848492888	0.136693729342799	0.738743039061866	0.542950833225017	0.730452285119458	0.912924314268292	-0.311615108233828	0.554242659955558	0.27681352865974	0.762761645456748	0.0697797755912201	-0.227096829887916	0.839214669908678	-0.149957564418109	-0.214414075566788	0.824232607569998	-0.247223464367088	0.519319723841302	0.840588260004078	0.541462739880279	-0.32488103674946	-0.328152012323539	0.775600490505463	-0.394376030562391	0.544719768984335	-0.276413881298428	-0.271771291807538	0.804642127847022	0.75763197379403	0.851639067714583	0.649002688656328	0.325852789947556	-0.292460281347739	0.760923646109356	0.61695677092336	0.771600467832313	0.635221845618848	0.241041517655978	0.838472825154261	0.855866585767654	0.620288318071429	0.775499750762384	0.561606031027378	0.32073615540589	0.557592787602496	0.721287046088725	0.825843604763745	0.914040157771983	0.768364348496595	0.806428679186325	0.885187956769395	0.722118943574573	0.43537785130651	0.859924356000242	0.765377746124746	0.603015977284966
S1PR4	0.807286143243225	0.228803540915651	0.873874030113544	0.406374369809619	-0.147380042260088	0.920239004333393	0.894612182375756	0.730414478957381	0.935002761060223	0.877447619988686	0.969074166666298	-0.146142105148553	0.795925149191059	-0.591756777060326	-0.310750634785388	0.78869037442324	0.846234442438318	0.823998093146679	0.797015568509954	-0.299852516736297	-0.153767575200063	-0.210862389555983	-0.301728091698748	0.890177762056972	0.54799999435548	0.345858649154488	0.499057524228388	0.870291160012526	-0.395534051237729	-0.415997466827699	0.548024252004191	0.895699215667608	-0.198990720739457	1	0.413825421621425	0.494262486190887	0.79095579025037	-0.676965703712801	-0.661816830696685	-0.0277330972423407	-0.129349537493483	0.843990029424678	-0.356064401761973	-0.808550692161124	-0.221309897037569	0.804222600560807	0.861583664968599	-0.400470043714262	0.857690675104523	0.866872346129203	-0.207155650727112	0.871863261197529	0.548546975566211	-0.262883303319733	-0.730734501945076	0.648913779670898	0.900820941552652	-0.343323856514932	0.67780579805002	-0.690829040433616	0.78929507929419	0.771515652906304	-0.577200667637916	-0.617172991999264	-0.520073028165454	-0.581773874261434	0.5320761929048	0.890209236996711	-0.13856776416275	-0.696214389992024	-0.525214778135275	0.457950350913471	-0.767974653172675	-0.503066371265448	-0.520922193837032	-0.696110298526695	-0.644611009546701	-0.390101777395896	0.616882371224584	-0.713609684013143	0.257386631667967	-0.578255514635244	-0.380009944472473	-0.622965952719874	-0.46194540880975	-0.382020932202158	0.253353794227222	0.379806442904672	-0.471513130735303	-0.543454529441313	-0.666856701323775
TSPAN14	0.656451048241062	0.688506731213745	0.461995116194384	0.667563470090253	0.47720985583151	0.535896762638406	0.26859606152988	0.382767459129522	0.492125968335811	0.433750838418436	0.41261884073683	0.430842282498269	0.427837469575764	0.238138200919561	0.315942233529166	0.30017995998885	0.380848491104733	0.477667310320359	0.582659205802781	0.465364105857394	0.597204899185901	0.329944543691085	0.477265392759671	0.497811293611407	0.7557531065962	0.655439377371347	0.761068114125604	0.419640895749423	0.386402177126157	0.385790875881518	0.721613274967927	0.460406285729667	0.447700853366512	0.413825421621425	1	0.53896450124745	0.659295834129795	0.144531970615801	0.0513369884839723	0.537270909372099	0.603014670820283	0.151993155825391	0.458955706481485	-0.120047924885973	0.573592249337692	0.648289729977958	0.517633010614159	0.431188022150257	0.500027078477441	0.51569647774032	0.510596215316589	0.471375056970124	0.683488283679336	0.439627920718172	0.0419973513959658	0.0854472828262951	0.329215926523687	0.437271554929677	-0.103573835947079	0.0917333499792165	0.420374313641927	0.393385223936664	0.279476657447127	0.207383634733155	0.304472230008443	0.244982000722795	0.757764330001845	0.367824478159717	0.646666234600069	0.129799405970244	0.296305925729178	0.756312846409068	-0.120481565124374	0.2722914924414	0.289625161182049	0.0745107017438285	0.156863113734963	0.266407842958496	0.685738709644837	0.0350250436105381	0.719088641409353	0.246220126989401	0.384223753652666	0.234994417402967	0.373897506055468	0.397821994164983	0.671492158708863	0.776993261724751	0.336047233199994	0.262896455482752	0.108602476294451
TRADD	0.474949816953518	0.534509842117822	0.325822217001539	0.659691964655657	0.408893701892783	0.460236231933529	0.406587012082838	0.226397550987307	0.583387076313942	0.333798636556494	0.459481540293659	0.407364796296629	0.357140446444004	0.0944661614240843	0.265654125007062	0.291282362780944	0.325149076334173	0.254813054109544	0.574385024072798	0.285116435725759	0.379982317709076	0.305515522093351	0.286560022082772	0.386739731544284	0.599178937559769	0.639754900922744	0.488248326468739	0.325014557821938	0.250042814506776	0.145591557434946	0.349967303969701	0.365199397794036	0.232334848492888	0.494262486190887	0.53896450124745	1	0.552914008304931	-0.0474584499686019	0.0285703583524409	0.56273072654773	0.326869337057402	0.424336423563474	0.176067759558139	-0.190879969250889	0.263308305820281	0.351452461824252	0.376773874491907	0.272961422382907	0.406723824945485	0.310957303029101	0.386976193230371	0.302229879902597	0.62077002866051	0.398441056586021	-0.00657242188906103	0.245267713818445	0.383008690449136	0.262576306435854	0.306804951083394	-0.00228985677624513	0.262637310250489	0.245812441167227	0.101578999933344	0.0877467274022357	0.173828318370117	0.0364270337348917	0.669168486908378	0.37612430910887	0.352915532365376	0.0370906895626131	0.157839977519734	0.504251464507091	-0.152478947646563	0.181489473883083	0.0744082461674455	-0.0514104664747131	-0.00229006372767461	0.258149727649855	0.703621388082952	-0.0475868002037284	0.428644383461801	0.10630040595356	0.235962206294698	0.0661949990789833	0.17425966379165	0.27802877447003	0.472905007527584	0.45970208710557	0.12433958350088	0.162327013302525	0.0480966663012182
PTPRC	0.945090017675644	0.603187309679444	0.883220282404708	0.655944337660047	0.228639831959006	0.910986131121856	0.782273001779795	0.847538000862301	0.757453599686639	0.880314652740391	0.788320606329612	0.25905869906323	0.82874403113589	-0.284167481930882	0.0642948561102029	0.848650607531338	0.828032814244208	0.869778774677956	0.888763303904248	0.0643145525471965	0.288831305693617	0.120256421877619	0.0604921378503476	0.909932059941878	0.869471108068148	0.411908253034204	0.85078046072818	0.864107977954	-0.0282823831004679	-0.0664504981689829	0.721334253690108	0.866957781397202	0.136693729342799	0.79095579025037	0.659295834129795	0.552914008304931	1	-0.390189017745401	-0.391009807501861	0.284303145065044	0.249140768561363	0.60950991425873	-0.0990367342854155	-0.66365915527539	0.115649013331895	0.902398256602851	0.849278917751144	0.00543014828203277	0.900796426458941	0.884731846211564	0.129679412843442	0.875431066951638	0.664269548032393	0.121880896679111	-0.475181854732687	0.636405084415391	0.832444598189978	0.106795217085416	0.521739423813177	-0.406271519673936	0.859487320415895	0.856283410467721	-0.232699370991469	-0.297734273824941	-0.169402664482716	-0.217915981387127	0.776923801744303	0.847518970687387	0.244038519270704	-0.40243476355374	-0.165088774317075	0.764171413070499	-0.604482826633845	-0.0815312124381717	-0.199805870852607	-0.440725295416114	-0.37221580906854	-0.070184005719488	0.840276411795763	-0.490323638967437	0.615203886638407	-0.239515651948757	-0.030045997368637	-0.293670485978152	-0.044828843841891	0.0045614558306481	0.581516658880207	0.760212802768652	-0.15308181597035	-0.204610295007804	-0.387901939317654
NRP1	-0.4401832624146	0.36239407389408	-0.704459449327668	0.144794519021279	0.533853853135207	-0.629858715799382	-0.810798305950591	-0.65365908910586	-0.56694671212367	-0.722735451328532	-0.729874871913064	0.619634569958779	-0.705288177678206	0.958061517212422	0.619580706512897	-0.714964728423081	-0.735052275033692	-0.651087226391987	-0.478363553851087	0.825242756237252	0.728520514325332	0.692504141755051	0.771814689460736	-0.666765803219073	-0.00290361106076454	0.181144621422655	0.0230529884477352	-0.727041375192095	0.857227250939617	0.898103103526642	-0.24252490765231	-0.721751806120957	0.738743039061866	-0.676965703712801	0.144531970615801	-0.0474584499686019	-0.390189017745401	1	0.842937669626108	0.517067934213354	0.727496757394759	-0.773738283449862	0.723143766672643	0.780611247220484	0.737789138363691	-0.401758187426624	-0.60336210133673	0.847697645689658	-0.645224938675046	-0.648472796043805	0.770740611201659	-0.686366680006025	0.106395585515837	0.71435280479333	0.863550481711281	-0.731196802132733	-0.795450765091763	0.766823441147295	-0.752532914361232	0.863457160184811	-0.685181873009854	-0.683945012707771	0.940015162065061	0.938931335623627	0.905633282078439	0.898213912324654	-0.0064534011719237	-0.756207984415239	0.710024209725324	0.904899793859028	0.897026321542057	0.17016465437593	0.711472939874141	0.87371167200018	0.93924147615361	0.894504611839349	0.974944166666972	0.645341170780212	-0.0633378011117827	0.911930611925514	0.342124609690164	0.932277476174737	0.868321197815322	0.950672518433127	0.865307847736194	0.830682175546434	0.320479990990351	0.0681510870223255	0.91724725188774	0.90304035353568	0.888591462378495
PILRA	-0.364351821289715	0.257715539731484	-0.678219066450921	0.174381250190965	0.722824184774888	-0.628644526487972	-0.748757090125497	-0.647152929634703	-0.523444615160322	-0.693991851728199	-0.692276177958112	0.48685810331046	-0.671242719229245	0.860113258952157	0.717707690042078	-0.693470080454005	-0.707663703672676	-0.631755281277307	-0.412962311692927	0.699075295744452	0.621003130292502	0.475585947272984	0.729754068961861	-0.627787631992514	-0.0683842103505416	0.298975784275346	0.016953860228621	-0.698051169350241	0.704914260157246	0.674118778127084	-0.214876254783608	-0.688777852677442	0.542950833225017	-0.661816830696685	0.0513369884839723	0.0285703583524409	-0.391009807501861	0.842937669626108	1	0.588169694982171	0.553600408121698	-0.706309396671449	0.719025583849579	0.850581872158445	0.610961831390189	-0.450129991568281	-0.595305366724566	0.768573006508936	-0.637284459449846	-0.629218836784185	0.694031534082856	-0.668096941609715	0.0859103729253651	0.690939962945161	0.934264939014453	-0.678496392924565	-0.749536031309126	0.681918118859662	-0.684557776051048	0.962063942555031	-0.658081737340047	-0.661017320568696	0.818057759586237	0.88005013482147	0.799881276577583	0.841287016015764	0.0932025975466989	-0.7190960150358	0.668881708746154	0.895976133986016	0.861123845236766	0.0811545284741583	0.875413802947343	0.807510873286159	0.723806054102951	0.862010713171547	0.79516886290833	0.802538100660502	-0.0200076368607005	0.858103302983423	0.2324175585192	0.801901279464794	0.66410300340228	0.84291119229814	0.84574610780436	0.738887368549635	0.191551292690809	0.0451525261533857	0.72521756969771	0.881102663950895	0.945823681623426
RACK1	0.215814621811062	0.83369445050371	-0.12504286859122	0.869360830919618	0.865485823337524	0.0403942474519641	-0.142211974842736	-0.166232755818059	0.108913749902606	-0.133123007311737	-0.0610031709945873	0.763326138712409	-0.0647459037746568	0.687520890580217	0.736261413574873	-0.169353658142646	-0.160557143052754	-0.120510586325236	0.206743133636812	0.7480979823121	0.81568234828487	0.74357259481409	0.775107343707199	-0.0303281902351417	0.589473517898735	0.728042052340688	0.547653982156732	-0.129623966615576	0.765304070720265	0.665683453146717	0.308781282918776	-0.126773454246015	0.730452285119458	-0.0277330972423407	0.537270909372099	0.56273072654773	0.284303145065044	0.517067934213354	0.588169694982171	1	0.816502665959841	-0.11113531246033	0.668649639159837	0.317194014053503	0.610191137452401	0.112340405877353	-0.100116293764284	0.83936116558102	-0.0312852702126582	-0.0775558297347608	0.761564183228505	-0.116162929891919	0.596303257190206	0.918609077785135	0.608514157565832	-0.187615039507955	-0.153840286016689	0.67381302022594	-0.269087216601878	0.569006183769353	-0.15630611940016	-0.176520772294519	0.651638977699318	0.691415192546001	0.733293456530328	0.589089819950461	0.644664511060244	-0.129150452730994	0.787399190954322	0.627763778237236	0.778900914031161	0.618392909933781	0.374667977022195	0.748067697076587	0.607731153070726	0.57188635746763	0.525344262447101	0.828036398624768	0.558444617234036	0.404190502169249	0.781726399920591	0.672342851507037	0.726656128114705	0.649516791141335	0.785487640038308	0.811127572880198	0.802286638745695	0.596021648161731	0.672154034209826	0.779048262751362	0.636124327190324
ACTR2	0.141502125259872	0.861877009073059	-0.160721421457224	0.710686011471323	0.691071059873054	-0.0307111774399218	-0.301894459583194	-0.171852511539833	-0.0495789195839616	-0.181080700127468	-0.191113848128933	0.822653023264461	-0.165337663960777	0.815358474535978	0.62456725071353	-0.205834916104658	-0.218990169064583	-0.123579974957348	0.0685205925755527	0.915468669893054	0.945599388325342	0.884404095350903	0.84996134204691	-0.0956403210191663	0.607722992592537	0.524991995222985	0.568833684127334	-0.190564868501157	0.906122147543814	0.91926083203718	0.233298074213233	-0.18578178128346	0.912924314268292	-0.129349537493483	0.603014670820283	0.326869337057402	0.249140768561363	0.727496757394759	0.553600408121698	0.816502665959841	1	-0.335894731985526	0.658140333350289	0.305191198551813	0.787393451265451	0.165504240717433	-0.0933208109513422	0.915959183625994	-0.0696746557794524	-0.0970627724322859	0.875404056073951	-0.141599400160668	0.564861528575129	0.886472427055549	0.566225796158342	-0.33352465698173	-0.267308112922531	0.832083327502768	-0.451164032820939	0.567207477325262	-0.173967860507856	-0.183802942954542	0.786798178832409	0.793519006515245	0.848454975667212	0.730467490104887	0.497105085283273	-0.22474466985089	0.875453336859367	0.674597207121773	0.844593816745289	0.684994837764216	0.293752022617529	0.852478972697536	0.866038783583042	0.666737465348996	0.757630301630147	0.664380550434075	0.462355489054627	0.556591736897078	0.851180113020176	0.829642226871493	0.918900035920293	0.791083502352986	0.869472797134174	0.894241960130555	0.828019874686354	0.600723204917679	0.890139325353988	0.809357613988692	0.641406624165789
KLRB1	0.565115903660886	0.0690313803644725	0.72925588015154	0.286523544829438	-0.279640279476474	0.790272942571661	0.933004438900848	0.619350534845761	0.813241492077275	0.757086270465433	0.893439220959705	-0.154304833667514	0.781893980631915	-0.698050573158985	-0.324227653229714	0.73064765615739	0.825136262116268	0.635689113697544	0.729695990034387	-0.502033611375211	-0.327445207474998	-0.295153346965367	-0.421555200198016	0.744037843264597	0.357533856077965	0.193733400702841	0.22865787417177	0.788793593412153	-0.513425885242136	-0.575667979580153	0.30316300327362	0.751540266326782	-0.311615108233828	0.843990029424678	0.151993155825391	0.424336423563474	0.60950991425873	-0.773738283449862	-0.706309396671449	-0.11113531246033	-0.335894731985526	1	-0.548246660658823	-0.816039222483132	-0.430218575887732	0.551013739330788	0.607214389019191	-0.538112982589345	0.718634125040325	0.68406203862155	-0.367429103139619	0.695818527148851	0.312582510783871	-0.347602223770934	-0.747052575800528	0.864026785321075	0.878193657981375	-0.489560100315588	0.842589948007827	-0.743610368481282	0.658301318658539	0.652099022577238	-0.667905593208213	-0.714393019945917	-0.609016252682722	-0.740722189916163	0.344589473365978	0.85148584623807	-0.41549005676954	-0.756889154988931	-0.633577976389108	0.223742957429786	-0.757461670070254	-0.580889149005864	-0.641444136761755	-0.765132188101968	-0.732722876304534	-0.472007186072227	0.387705080313903	-0.764455895790584	0.031192394246722	-0.672634454290537	-0.505326159751956	-0.728407133912502	-0.604766342453458	-0.499720705556674	0.0641606274950165	0.181972858344869	-0.614524875315636	-0.645818731569528	-0.718712274891835
MCFD2	-0.0508607716935756	0.455917221906649	-0.360596200091958	0.386461687027283	0.715369897150653	-0.305525152318055	-0.531688160883705	-0.369130707845859	-0.211574463953804	-0.398878342472046	-0.382925966860753	0.471279297681117	-0.368427595182522	0.775522411815792	0.70560061431324	-0.485953894044334	-0.449035827050274	-0.299256655134787	-0.143207466693525	0.69509496897856	0.689727854460182	0.458556894105385	0.719375087484951	-0.296284283434673	0.199522204832026	0.515755799110267	0.247925798380087	-0.381159481329789	0.665341818511231	0.668239386994089	0.254768003728786	-0.384186681764188	0.554242659955558	-0.356064401761973	0.458955706481485	0.176067759558139	-0.0990367342854155	0.723143766672643	0.719025583849579	0.668649639159837	0.658140333350289	-0.548246660658823	1	0.701432622547092	0.75712386430667	-0.053706442139329	-0.263068540262552	0.775096918181923	-0.340195616593382	-0.272409332669271	0.634004379868344	-0.331079970902393	0.317053767414643	0.673093916469656	0.788589818998472	-0.558032660312559	-0.493980199594509	0.619427198435906	-0.7135348567801	0.735432829703488	-0.379659122462939	-0.402561655071982	0.75332815763245	0.760657162408951	0.715603559629059	0.838890620922948	0.335853552217749	-0.450439539937318	0.804446715344082	0.745250596892877	0.78254476152983	0.330063832363575	0.668629852665128	0.689467166885345	0.657721971702821	0.696639294277229	0.669793005160765	0.742696305947268	0.200592377207492	0.657037239694325	0.518681377008746	0.718476755919796	0.645694626627992	0.776744913977776	0.765015708880133	0.683584391287724	0.472445623885889	0.277060321978012	0.707131267930423	0.824398937246849	0.757745740499625
ABCA1	-0.600641955804453	-0.0585973700800971	-0.814912710230305	-0.14961937737111	0.467028651332965	-0.824565004845902	-0.884249785885311	-0.770329643116496	-0.685380011302472	-0.835105962278526	-0.822123148176326	0.226070730405035	-0.807372565076702	0.759012138480254	0.540285884359415	-0.839156888872276	-0.850174730148762	-0.76205827754502	-0.649752677538473	0.467860137510485	0.347261754508265	0.249551241787358	0.5392142890177	-0.790306926391745	-0.374343577279552	0.116523396758889	-0.311768330788249	-0.827845751092169	0.501416055383674	0.515809778528206	-0.278753241564486	-0.824888992231815	0.27681352865974	-0.808550692161124	-0.120047924885973	-0.190879969250889	-0.66365915527539	0.780611247220484	0.850581872158445	0.317194014053503	0.305191198551813	-0.816039222483132	0.701432622547092	1	0.446689213638213	-0.652874587977719	-0.727480499129852	0.587441283368528	-0.812910391312754	-0.770095549052157	0.419311959656442	-0.801340096945734	-0.219233481217516	0.434851751027648	0.911981830651048	-0.785242466318945	-0.880827772719819	0.442155112990789	-0.784226837939762	0.881177942358809	-0.790117356977836	-0.797487381871042	0.702537195847538	0.762226127008144	0.648807593653635	0.782424734546909	-0.196293571929392	-0.861840027425249	0.452756192866253	0.857560802105166	0.707070936280575	-0.237759458966717	0.957102749572904	0.607967125705653	0.59427397726874	0.818235210325503	0.721949655777542	0.645203204931395	-0.319488163989933	0.856565935126525	-0.0420859922111587	0.674235515704065	0.471051545835146	0.764715112925053	0.632173324750415	0.513835697852348	-0.0656955694346906	-0.222365381489187	0.598245439095857	0.748237844216527	0.863330717561006
