""	PARD3	EGFR	F2R	ITGB8	KLRC2	PLXNB1	SMAP1	CD9	THY1	KCND2	CD44	IGF2R	TNFRSF21	ITGAV	SMAD3	IL1RAPL1	FZD3	ANTXR1	ADGRV1	KCNJ10	LRP6	LRP1	NOTCH1	CANX	PTPRA	IGF1R	C1QBP	CD81	S1PR1	CD47	ADCYAP1R1	PTPRS	CELSR2	PTPRK	VANGL2	LRP5	TGFBR3	AR	SDC2	ADCY8	GPR37L1	TSHR	INSR	LRP4	RYK	EDNRB	ASGR1	CACNA1C	LRP8	CD99L2	MCFD2	LINGO1	APLP2	NOTCH2	SLC16A1	ITGB1	SEMA4C	PLXNB2	CD46	PILRB	SLC16A7	S1PR2	LPP	TFRC	ABCA1	SCARB1	SORT1	TLR4	SORL1	SIRPA
ASGR1	0.57648290022174	0.870103632355198	0.561548168741809	0.380997707439877	0.886150758207977	0.756156236078827	0.731748877898787	0.00401664469108624	0.933466435307528	0.767210840832135	-0.124132029234913	0.82172927007267	0.889019733459914	0.384817563709949	0.878627062136995	0.639019787769065	0.505214215619263	0.783234860237866	-0.183394415257381	0.633212101154476	0.708004669670091	0.844103937947557	0.848209745826883	0.707226468851072	0.542774615247241	0.828332741491122	0.911343541189287	0.688200543935965	-0.154918491901104	0.49840147499999	-0.0480293389572995	0.795520037282592	0.551066362836732	0.809534077165305	0.644692711808679	0.850091340054672	-0.145802089971563	0.746819638176037	-0.1440142383317	-0.21082715724449	0.75612628439493	0.839630125208837	0.807351027025916	0.748124057819208	0.86004446912946	-0.180817016615264	1	0.839598544342423	0.800272134547462	0.783721456057849	0.648706151816669	0.899062370727985	0.659992183251238	0.827734758289165	0.873707015848596	0.87315135508187	0.822158598267749	0.751126465831781	0.703475815390982	0.719947766917996	0.708730760764404	0.855375055309415	0.252328540358655	0.632897348887761	0.0931013786540598	0.783132200950124	0.4571496909988	-0.106381568258024	-0.0255792368152988	0.0189678230801717
CACNA1C	0.680256738956956	0.910014679891045	0.581053322008492	0.511613654812903	0.857199897998388	0.693502212107926	0.727181741502757	-0.00738378663967603	0.862994917217676	0.857162296997744	-0.0842086662932862	0.865999931736281	0.850044495743829	0.450416458839575	0.901589093489623	0.759234728093021	0.583201103210069	0.808445070908104	-0.144282958169322	0.703875050581519	0.798280220722421	0.850486519392025	0.825940411096362	0.727056261999493	0.577460964825752	0.885389613690719	0.802626059826841	0.589909962728846	-0.111185737382327	0.55728775248373	-0.0294524348810798	0.88754725361508	0.598336700982999	0.876011265934413	0.739999662171177	0.844043932280338	-0.0480788446829175	0.716265097353357	-0.12660437543085	-0.163445603175929	0.714793155154338	0.815321320798774	0.847807228585269	0.776006356206956	0.85817401449709	-0.142869087637004	0.839598544342423	1	0.862794248024125	0.761968088521678	0.670664434518227	0.87035486559253	0.71918563014916	0.818284445697113	0.873823901390942	0.879238236608053	0.810322655298588	0.695769551860895	0.867780801040839	0.694721541160801	0.795563481335611	0.84403571165256	0.355471194453668	0.704094798753184	0.201666767287816	0.730747717277628	0.539308663554376	-0.083062063247023	0.0296096521864095	0.0516164486126823
LRP8	0.71476079719621	0.932496554720491	0.612603326341248	0.516718483409733	0.848483899234656	0.750969593517444	0.761203901662626	0.0797528153957201	0.845890064055149	0.889449430947442	-0.033004988410455	0.871945716859993	0.8745866907404	0.489465762973549	0.920880786461994	0.789042018835122	0.613372408578028	0.83190027732977	-0.0672547225638264	0.754755229887202	0.823535528450475	0.880748983806551	0.874261266815021	0.761744682761066	0.628656390051709	0.908454697604038	0.808566561703981	0.629523078254903	-0.043565545640117	0.612265688665535	0.0561566417822616	0.900409505595255	0.660200250885304	0.901971456901559	0.775476234481546	0.851512375494475	-0.0335354998852224	0.730606877110797	-0.0596749551566857	-0.151637547343258	0.749219405298075	0.846867243960002	0.859309126656079	0.816547059971348	0.88467145275952	-0.0712831209313269	0.800272134547462	0.862794248024125	1	0.753131376776919	0.70249538777817	0.874272414652518	0.732186289462681	0.850048928652183	0.899031503250828	0.909908697594121	0.786406331057081	0.714134346777071	0.822786990664856	0.733234832279832	0.836876395218209	0.863722982286881	0.392550117853596	0.693778861691786	0.22250569898193	0.77558771342988	0.591061388436685	0.00528264536931168	0.0689674243874208	0.140953145316925
CD99L2	0.847470520966101	0.796565572450293	0.87178804152626	0.730598507163364	0.685317986739725	0.917844373754567	0.940003356155015	0.458805656006399	0.744316852615539	0.845829612352576	0.394143656830637	0.893106067341333	0.894740724479306	0.802207781290045	0.820871360829142	0.732828760852003	0.837478597991007	0.930878230363757	0.321585116162916	0.896140177647239	0.879373517185121	0.926122836543919	0.918489670530794	0.94730496529978	0.886899822094394	0.87435956984333	0.852940895262035	0.884127696398636	0.360183406436031	0.835650206148223	0.441101422284951	0.725363473139297	0.868544662174575	0.782358035771884	0.802529081437384	0.827226864977071	0.357102624154773	0.878001259977499	0.349734413146184	0.297180586760085	0.923504721563108	0.708331060415098	0.907688440978364	0.908736260469581	0.866625840983988	0.344060340018527	0.783721456057849	0.761968088521678	0.753131376776919	1	0.923237062204212	0.794123754734649	0.922465856215856	0.915260494844061	0.889796593770452	0.876391367324025	0.848621929301253	0.899478500439074	0.686993965991504	0.869068773351005	0.8514207293431	0.7472269662278	0.69808873181616	0.750122294971616	0.576866384343041	0.879806676352008	0.800414547230444	0.376549157988653	0.500450529754385	0.508907856400829
MCFD2	0.911660961255367	0.713915140249524	0.931593087803578	0.83139123842857	0.557696073702974	0.913226925161587	0.952378177761923	0.588592125153169	0.610838803324693	0.805664312611299	0.573540543326638	0.863986024474438	0.83295582621053	0.902394509349684	0.744016883821957	0.728031337820915	0.915531173354152	0.927975367952113	0.475700799750688	0.933129034447829	0.894747515379798	0.889113800015694	0.880953408510009	0.974113514494028	0.959098776427644	0.841042034668617	0.766423458129219	0.886337763813806	0.539134625646473	0.899049774931877	0.591953573610756	0.65247251300533	0.915535573405244	0.732856385797997	0.834724379076403	0.753289797001182	0.546023372106299	0.889168223176015	0.529610249566046	0.472992886939024	0.90084695093886	0.627375579452125	0.867024256983927	0.91008276456578	0.818905945837206	0.532373642193454	0.648706151816669	0.670664434518227	0.70249538777817	0.923237062204212	1	0.670373252094455	0.954692658151218	0.88873596551972	0.8286060233271	0.831698474811697	0.765744017888641	0.893937156573183	0.647707534003772	0.866569996138769	0.83495678296105	0.635863453321644	0.839550295880071	0.769299515845498	0.745440967802181	0.857398122452813	0.874982584019329	0.520979936636726	0.666319502497051	0.653272779824382
LINGO1	0.620198456840548	0.914624382187384	0.578544522738898	0.407197752254376	0.940756646929324	0.780452633128226	0.779410405982727	0.0620209027308703	0.94521475314867	0.869487928680105	-0.109943253511495	0.848139225036374	0.920598704429899	0.433877786506348	0.936596635493928	0.690465029627685	0.535435341493898	0.823011270086697	-0.163780574731487	0.696238142884722	0.746599550252331	0.896408619783172	0.894379970258946	0.735417459660417	0.581442747366368	0.866419761141776	0.917582376936649	0.708370068233546	-0.140833472728532	0.540278374397468	0.0145360025034307	0.862978337718661	0.603240636746956	0.85911576399062	0.682744893640968	0.887126737396198	-0.13714250713792	0.704502932196986	-0.120109418443136	-0.227600682455416	0.808202997243587	0.86670994861843	0.850645415619374	0.772889225514405	0.86429632464629	-0.14398136531383	0.899062370727985	0.87035486559253	0.874272414652518	0.794123754734649	0.670373252094455	1	0.688496764817547	0.828932921369172	0.903768607060475	0.892177571059087	0.834018602762058	0.746310161096577	0.748181853020656	0.693012818096903	0.773034391128626	0.906793206004731	0.303798423883721	0.615452939768531	0.114265927054371	0.821221951417263	0.499655018371225	-0.0635291431003468	-0.0027058175673008	0.0880173434433791
APLP2	0.942053495959972	0.766486363996443	0.921924249410334	0.866144822783475	0.576449662216157	0.887833916615409	0.945090768769258	0.53403232732517	0.62208330139167	0.845103403921738	0.522143542451464	0.881073235034711	0.839673737182547	0.905036081456201	0.779723541375974	0.799432738966766	0.918688766003163	0.933867500284659	0.432716740622159	0.949203121498312	0.93539678324353	0.899389783105028	0.881267677045384	0.974276482048648	0.950350339020272	0.870724016622364	0.741363229221746	0.846127189927161	0.48836780963891	0.932808629709352	0.531837817305774	0.719400503115839	0.93178684999668	0.788891249130979	0.880303566753534	0.781001301637267	0.529342711669959	0.888784939274874	0.472140541551075	0.423526071535462	0.877600805882815	0.630770209378059	0.900706133604291	0.925855903993771	0.848674214583748	0.477183452693917	0.659992183251238	0.71918563014916	0.732186289462681	0.922465856215856	0.954692658151218	0.688496764817547	1	0.906780042715318	0.849746038973884	0.854507174354315	0.80205973043529	0.861245403287629	0.731144282260193	0.892748774311359	0.872195123269489	0.672850798413366	0.836269446204296	0.81583123252132	0.731768270694615	0.837953907637304	0.90721784611638	0.480479482804617	0.632530870457442	0.60739027556689
NOTCH2	0.87401990707288	0.907786353329226	0.853267547175384	0.74057960332272	0.751940554484441	0.911326429319104	0.903684291453561	0.290808602572896	0.812030860686211	0.86256692398698	0.23923488074159	0.95760771218726	0.928788491235515	0.726205760610957	0.899537189864288	0.827175219309452	0.818269565968391	0.945566575960019	0.179081771014459	0.901372338182918	0.93453405779934	0.940312686010943	0.950020284056183	0.933416023000024	0.838359838254907	0.941968720690522	0.865168081774457	0.810228216370415	0.233248071698328	0.802575476521868	0.265817856037784	0.839837123539046	0.835569959527316	0.901334413672041	0.891704379748338	0.882203474737572	0.27053137558657	0.943294110031384	0.206684426754958	0.167076020742835	0.86914563850519	0.8407918098017	0.93897998912301	0.954186827441185	0.94527246792426	0.198691522095727	0.827734758289165	0.818284445697113	0.850048928652183	0.915260494844061	0.88873596551972	0.828932921369172	0.906780042715318	1	0.939396446127683	0.966716767725483	0.875561027545867	0.883130242474695	0.794587687227239	0.911382350681758	0.890203020357693	0.837520625915501	0.641766671965034	0.807703334171571	0.501135009086682	0.868158974320824	0.793824873075251	0.21843933534401	0.364211783379892	0.362765221494559
SLC16A1	0.799340519201618	0.935247751938951	0.739349896023516	0.608138443833319	0.859657268636368	0.869434524581126	0.879036573322034	0.194594434423103	0.877462992140065	0.901553406485453	0.10523849141897	0.950486279454682	0.953269732216878	0.623134350277597	0.936004994202826	0.806931938210669	0.721043152580812	0.935945922066428	0.0418681136308084	0.840683300328662	0.896010060843671	0.945777624881152	0.955934528636814	0.8816204304392	0.75761100034088	0.950146489536308	0.913424178644806	0.775746076582773	0.0772055416354073	0.720678611314527	0.175846598880158	0.895410409677073	0.760019892965728	0.904774071557589	0.841587573293112	0.909002834877052	0.0911684062800995	0.867780613644944	0.0706869280338619	-0.00952375082380807	0.857602748443273	0.861071037648951	0.934476071980979	0.889773093449119	0.955085308548412	0.0506466992640776	0.873707015848596	0.873823901390942	0.899031503250828	0.889796593770452	0.8286060233271	0.903768607060475	0.849746038973884	0.939396446127683	1	0.962773542973797	0.886418701495657	0.833842154435865	0.824316192756488	0.839369154390442	0.903424879571376	0.902003248981652	0.517611716896926	0.77932616004626	0.342043062548116	0.870433567068989	0.68919786274572	0.11198620127747	0.21517364158489	0.261362256433894
ITGB1	0.827147457319143	0.953181089183123	0.763337943545138	0.651574495422636	0.836758089950677	0.874206732557483	0.866388938041682	0.164285172945166	0.882738312516087	0.884721122979799	0.0930054091290315	0.959207601638634	0.947427577512923	0.619090704410618	0.943624503271257	0.838731306606623	0.738656918854378	0.921278961340994	0.02798429610707	0.854881928674003	0.913678508573116	0.945785933522445	0.950393381811636	0.881047436578426	0.754219516252321	0.963521835544115	0.896235145730178	0.760375691974077	0.0762273352445576	0.727956166076983	0.132365103051158	0.901239566226368	0.762963788543403	0.942630073148269	0.870917367001494	0.90518510824311	0.117491632567008	0.900723164168672	0.0532221725815662	0.0013911971829793	0.833881175064676	0.886525797282281	0.944102003384209	0.916043679516707	0.967512320512932	0.0409104992347239	0.87315135508187	0.879238236608053	0.909908697594121	0.876391367324025	0.831698474811697	0.892177571059087	0.854507174354315	0.966716767725483	0.962773542973797	1	0.882661155891788	0.841427639469439	0.853901618297361	0.87358559978473	0.892433923337904	0.887614604455075	0.534185408072619	0.808541941408306	0.3750062966428	0.863055881807627	0.71893636186599	0.0857946856662531	0.218270034825094	0.241243117957436
SEMA4C	0.733101503079706	0.869200712233085	0.68715724017905	0.585112542278333	0.777350255046988	0.826950198038883	0.819188255915412	0.191918729663237	0.823258183767322	0.817070634755334	0.0880717249824474	0.866021918759653	0.898636698304538	0.580199361225683	0.844821621163029	0.727110808783216	0.642831134161653	0.857425354489745	0.0218353844751069	0.74907471034679	0.831105253280229	0.8720916673542	0.863168161038899	0.821316958013155	0.695193566020173	0.858797015159026	0.847707312462574	0.745165090344336	0.0593426902825399	0.682201305886899	0.132985503229654	0.805888478269514	0.705933621544887	0.839152930436528	0.769632623059281	0.853459171832275	0.108754909540054	0.831550731445529	0.049118882402678	0.000816507260067944	0.775476496305663	0.725737199581085	0.875057425332727	0.822178271936687	0.903187095410668	0.0442259575068008	0.822158598267749	0.810322655298588	0.786406331057081	0.848621929301253	0.765744017888641	0.834018602762058	0.80205973043529	0.875561027545867	0.886418701495657	0.882661155891788	1	0.768344017922775	0.765365667033492	0.807441066524685	0.812757772399238	0.830686758467559	0.478765851540424	0.714409440617443	0.316322438460785	0.806866091566212	0.655110987368378	0.0935836030929586	0.216414101478406	0.241968718562397
PLXNB2	0.803497955174647	0.739224778396475	0.857585990836611	0.707680868563232	0.63581647429439	0.917436661553438	0.896729262552299	0.455727762161251	0.707178829804336	0.767823228764499	0.408239576680522	0.84532062903167	0.846557203615294	0.761001579699657	0.774907149460609	0.663334418805831	0.809241064240951	0.895172701062115	0.323315993506057	0.844318406208958	0.824517770819058	0.879453255430427	0.883694994945843	0.910191597232619	0.857734121983628	0.826624332021807	0.829622019710464	0.87747622058315	0.373917335753232	0.779725273082919	0.441424506184739	0.664778560935706	0.829077201558896	0.723948569647861	0.749451155115373	0.779061195715859	0.381442291116301	0.869257192079694	0.394392211174055	0.323117995084946	0.898385138965985	0.720978644364267	0.845811387162308	0.885522642192464	0.823578658651377	0.361505922186288	0.751126465831781	0.695769551860895	0.714134346777071	0.899478500439074	0.893937156573183	0.746310161096577	0.861245403287629	0.883130242474695	0.833842154435865	0.841427639469439	0.768344017922775	1	0.60485920952587	0.851586721136727	0.764354930351416	0.699466899684248	0.678623521578995	0.715992328736421	0.578467741999886	0.862122297481369	0.761291128176682	0.378615333143761	0.50452292400405	0.504980209107541
CD46	0.747015963388135	0.882122088345833	0.589816008529925	0.638478282239682	0.743498669178792	0.605143232044816	0.654017472954785	-0.0560038778468762	0.716094109458486	0.823971105085942	-0.0528683723417229	0.832747091168842	0.755851599536235	0.464191124177327	0.820171687755891	0.876721883697018	0.614867001203146	0.763045254151486	-0.134563650438891	0.70019229638771	0.844595489281579	0.776105542815845	0.752021553737745	0.698550522879974	0.56624817716599	0.877448194832282	0.655959296635727	0.454059674560877	-0.062032807505345	0.587526669608862	-0.0696121971525872	0.900036446787578	0.582599066941977	0.898954590870719	0.825943109559426	0.803084363275094	0.0519643079084829	0.724057104515962	-0.125032979857371	-0.12167538734505	0.578451233121037	0.710682920699154	0.841248073715628	0.759566326302935	0.864200073990585	-0.117187795016025	0.703475815390982	0.867780801040839	0.822786990664856	0.686993965991504	0.647707534003772	0.748181853020656	0.731144282260193	0.794587687227239	0.824316192756488	0.853901618297361	0.765365667033492	0.60485920952587	1	0.683939240679733	0.813285353634718	0.76359228432597	0.426277580966799	0.791525956960052	0.296829715387312	0.609428794865672	0.614525376942269	-0.0838418949648649	0.0752335211965092	0.0477076166737356
PILRB	0.862442455712309	0.779858501737808	0.847539020645971	0.754819694194132	0.575719425601104	0.894042556325412	0.863668592829069	0.389896208358221	0.672055897374511	0.767038112960253	0.380897638462688	0.866160743286555	0.835465605276451	0.771673284657318	0.77436270400706	0.753044184715985	0.822350005440133	0.873448888530385	0.320424523542381	0.880146017996998	0.879253486032413	0.859462179295564	0.858904104865553	0.905573199547704	0.852735566230966	0.839421038491226	0.75878647912407	0.80230790740955	0.366161076628228	0.840767446835682	0.37461617968548	0.704367318637479	0.854141013253826	0.794542556607725	0.8205270728471	0.751958254755218	0.386741359572401	0.910954929029318	0.333180033131558	0.303113350373918	0.819287276295005	0.698254702525401	0.854385900759641	0.897711859186202	0.849971790699651	0.325806812738597	0.719947766917996	0.694721541160801	0.733234832279832	0.869068773351005	0.866569996138769	0.693012818096903	0.892748774311359	0.911382350681758	0.839369154390442	0.87358559978473	0.807441066524685	0.851586721136727	0.683939240679733	1	0.814024267352029	0.697321524149363	0.696413884103543	0.786211863334514	0.589247119868202	0.812917428204862	0.836108526958727	0.338537658408649	0.486512092029587	0.47258347074293
SLC16A7	0.856156703758296	0.865932698142226	0.784043822550559	0.734266647822598	0.713194299997135	0.803012274538479	0.854841973850761	0.279856301172278	0.710027749067094	0.890873861262844	0.240814672442678	0.905616521296142	0.84481546365427	0.711675721360943	0.848795483623029	0.848662158781163	0.793507594299143	0.884768662840064	0.196223966213904	0.883216021864351	0.907894942294748	0.901326143231073	0.88305416873758	0.87885231905689	0.798185395405332	0.912746015685033	0.754911886568082	0.707575399945084	0.237793814886955	0.793919566095032	0.279612746572785	0.830785170318901	0.811718672997947	0.863873233568578	0.889001479854672	0.813808249487503	0.251346009847688	0.823271479424466	0.194256341883825	0.152707707798913	0.798095371289955	0.732936580330198	0.895024331321438	0.879482257802104	0.886006571385803	0.193900512561591	0.708730760764404	0.795563481335611	0.836876395218209	0.8514207293431	0.83495678296105	0.773034391128626	0.872195123269489	0.890203020357693	0.903424879571376	0.892433923337904	0.812757772399238	0.764354930351416	0.813285353634718	0.814024267352029	1	0.787337315684793	0.638762287907196	0.776518277146451	0.496157058202603	0.768578249502845	0.781577243165044	0.219362590759964	0.362963586681569	0.380179076072116
S1PR2	0.633878984910675	0.90876292104228	0.560501298818773	0.424409698417816	0.892337898374941	0.744490600478423	0.72489713433251	-0.0194716557795932	0.895872850409526	0.823662508827128	-0.13687515284695	0.837818388726844	0.875450888471268	0.40693423136176	0.898896043426442	0.724977367694003	0.530689833676721	0.820150216107881	-0.177466107281582	0.670741959719312	0.773259478978167	0.848139110428269	0.871514059300535	0.716574026684877	0.551758369760459	0.88244979806635	0.858017990514575	0.616490159668764	-0.160712275006576	0.524339036517647	-0.0542072502203842	0.880170964713655	0.558851820643241	0.858054507026049	0.721536761089953	0.871719489567495	-0.122979625283019	0.746073074534007	-0.16374426419697	-0.22653141208318	0.724112918680979	0.855425200652406	0.828581434238069	0.753300070058416	0.890763475809166	-0.179711900123568	0.855375055309415	0.84403571165256	0.863722982286881	0.7472269662278	0.635863453321644	0.906793206004731	0.672850798413366	0.837520625915501	0.902003248981652	0.887614604455075	0.830686758467559	0.699466899684248	0.76359228432597	0.697321524149363	0.787337315684793	1	0.295401277866406	0.630244916305647	0.10433128986222	0.760362525899867	0.486539459512873	-0.102884772863174	-0.0343201297514393	0.0274704317659434
LPP	0.826363824354576	0.393658604487441	0.85231323941566	0.857713577412991	0.144656348080405	0.703070269352046	0.766240759863269	0.751034826897287	0.194472877557184	0.569808661642331	0.813746680063943	0.599933110111376	0.507187255921126	0.938111738081653	0.43105119903339	0.584160509092555	0.873732865639619	0.696747756817299	0.726464147204288	0.819446781975891	0.714028671596184	0.618477901642991	0.604584784620808	0.814555482534586	0.891513080223564	0.572366770535989	0.386457811847408	0.709047141002012	0.792645148055833	0.868188698123394	0.776748021513378	0.337673591661219	0.853766923595805	0.453079140447281	0.69138578945094	0.437350164811258	0.823748472072555	0.687126137547212	0.778111884816601	0.731348526440282	0.682161049028472	0.275158977326407	0.60784745484562	0.712422419872118	0.510280091839154	0.796191032306761	0.252328540358655	0.355471194453668	0.392550117853596	0.69808873181616	0.839550295880071	0.303798423883721	0.836269446204296	0.641766671965034	0.517611716896926	0.534185408072619	0.478765851540424	0.678623521578995	0.426277580966799	0.696413884103543	0.638762287907196	0.295401277866406	1	0.627554448694931	0.921903218663404	0.601686081514851	0.870304659838886	0.75136819616577	0.882915866762485	0.834255819495634
TFRC	0.804792487679978	0.730287650701393	0.740165810470993	0.713158803831043	0.562060019560469	0.695718342630431	0.717266221786779	0.219803681457043	0.586177240770036	0.698631381594445	0.248154477826997	0.794196472799036	0.720060987002773	0.647157795792523	0.706838599848617	0.768545868255754	0.704551905025527	0.766674632741086	0.150065219438836	0.762348594994391	0.823892482005346	0.759003601760693	0.732583263874671	0.782252228125462	0.706308061997011	0.808042016494281	0.646730282362047	0.611675327715599	0.245888132998579	0.7306917766099	0.204584539993955	0.730895342801746	0.703222857839251	0.769076310692673	0.793819423438844	0.719418888954035	0.320026244974483	0.80335862198906	0.202366387683863	0.15351874436751	0.664715144119325	0.634404051652604	0.818213628323363	0.791112775644284	0.804580796043837	0.187077314400303	0.632897348887761	0.704094798753184	0.693778861691786	0.750122294971616	0.769299515845498	0.615452939768531	0.81583123252132	0.807703334171571	0.77932616004626	0.808541941408306	0.714409440617443	0.715992328736421	0.791525956960052	0.786211863334514	0.776518277146451	0.630244916305647	0.627554448694931	1	0.510817806322677	0.667051509547128	0.766856131835749	0.21611469379082	0.36640271604516	0.338438669320785
ABCA1	0.740662108330472	0.216143797205883	0.810149456430792	0.873490321755075	-0.0347077279184513	0.567833374392369	0.629526249640778	0.720115126010553	0.0175837309133292	0.411055538870235	0.875166516670424	0.457304820386972	0.326740497125066	0.891360619162056	0.251406582897907	0.459261052176162	0.847719489502993	0.560435218643607	0.784192215934049	0.71501276296014	0.612403224786563	0.467423466437687	0.43884934869749	0.703960317468972	0.820992688469874	0.423781416600203	0.209453310503533	0.56490532441744	0.877183006728299	0.787430023679777	0.785895050754571	0.178719152770742	0.765949170963046	0.314012407254446	0.59009118769445	0.290156340484527	0.911986732143011	0.589745058262515	0.817423353303368	0.869639366948696	0.536525559642208	0.1265342478189	0.47978500508076	0.590717610018698	0.360458110866854	0.849568711380324	0.0931013786540598	0.201666767287816	0.22250569898193	0.576866384343041	0.745440967802181	0.114265927054371	0.731768270694615	0.501135009086682	0.342043062548116	0.3750062966428	0.316322438460785	0.578467741999886	0.296829715387312	0.589247119868202	0.496157058202603	0.10433128986222	0.921903218663404	0.510817806322677	1	0.430630882046304	0.816758170014105	0.749679508347882	0.93995191761901	0.80833309908757
SCARB1	0.736815550887804	0.778273523419323	0.756488824219183	0.541924167914559	0.719179418635711	0.923632227632649	0.921536738987272	0.481082842692345	0.802648814572369	0.799640233270237	0.292686772042922	0.857572937325086	0.924591407373872	0.704215143841337	0.834109168130304	0.624892906669273	0.691726897504571	0.893447340266585	0.251722859616116	0.832971000475797	0.791464684518024	0.899262303918943	0.911091750238021	0.883014540630487	0.812877351878257	0.819644541298766	0.910028358835036	0.9241349677625	0.259511375460904	0.770365966565508	0.426545532258444	0.713166129811471	0.80855914257932	0.752365404652413	0.696920906238196	0.792904795613239	0.219604963197014	0.814679080463671	0.311166691578016	0.160478581245796	0.931890423658858	0.77254274216135	0.856953491527456	0.851686092955607	0.827426735977634	0.287809451564095	0.783132200950124	0.730747717277628	0.77558771342988	0.879806676352008	0.857398122452813	0.821221951417263	0.837953907637304	0.868158974320824	0.870433567068989	0.863055881807627	0.806866091566212	0.862122297481369	0.609428794865672	0.812917428204862	0.768578249502845	0.760362525899867	0.601686081514851	0.667051509547128	0.430630882046304	1	0.700005511367275	0.374812017404416	0.397701057283925	0.501897285825932
SORT1	0.903649901319675	0.611187511056733	0.89858334884088	0.894881281279712	0.360290136376987	0.79787536348856	0.828787531278652	0.593028804050543	0.41495499255558	0.708077431651908	0.60976655643883	0.761091203608223	0.675212223541106	0.908456089410562	0.61090483560256	0.758462052256953	0.888888594284665	0.791807055949378	0.56176127837511	0.905554769858345	0.850294733913631	0.762047693293025	0.736885987058608	0.889844839527031	0.912954946497638	0.722603966479228	0.544342096662574	0.74751409906341	0.630410345131532	0.941232588481441	0.592904644829809	0.569722657117844	0.926463735058762	0.678295027207873	0.793691908611576	0.621742070862633	0.650546434148236	0.806397396629189	0.580155482021477	0.543600672331636	0.759766764240616	0.475189449117806	0.788826818407804	0.828113438890823	0.696435711903329	0.588776452754088	0.4571496909988	0.539308663554376	0.591061388436685	0.800414547230444	0.874982584019329	0.499655018371225	0.90721784611638	0.793824873075251	0.68919786274572	0.71893636186599	0.655110987368378	0.761291128176682	0.614525376942269	0.836108526958727	0.781577243165044	0.486539459512873	0.870304659838886	0.766856131835749	0.816758170014105	0.700005511367275	1	0.569146469740321	0.740350794589939	0.690212443003718
TLR4	0.413330161336193	-0.0610640932700323	0.532840413477867	0.455658180963574	-0.211360915367139	0.411257481797523	0.478593236568554	0.949223864223766	-0.163813557392305	0.182995088524179	0.857753931908805	0.18128448272918	0.165772306941219	0.733065862357878	0.0102918126055572	0.132445324167111	0.521558010573067	0.342602996472429	0.911539099384782	0.487781344985396	0.275088006767737	0.235919840592838	0.235532627072615	0.487815509510631	0.644928605086381	0.108187448394469	0.0988244967113021	0.554691080706206	0.877924132068715	0.639629599783631	0.937783299924286	-0.102012014901188	0.610758453425646	-0.0211054054729349	0.204913725689245	0.0293068992116045	0.76085647701547	0.265068437101273	0.913574575557223	0.799602229016407	0.46606846248149	-0.0887085628403136	0.193078631507334	0.320910200971151	0.0584849454187758	0.937391886924944	-0.106381568258024	-0.083062063247023	0.00528264536931168	0.376549157988653	0.520979936636726	-0.0635291431003468	0.480479482804617	0.21843933534401	0.11198620127747	0.0857946856662531	0.0935836030929586	0.378615333143761	-0.0838418949648649	0.338537658408649	0.219362590759964	-0.102884772863174	0.75136819616577	0.21611469379082	0.749679508347882	0.374812017404416	0.569146469740321	1	0.88652368353837	0.936256864194008
SORL1	0.603246076861053	0.0409525243173802	0.715416443577381	0.721456092170937	-0.165241140236159	0.512437883114924	0.567950047818479	0.872530600020633	-0.105657264024315	0.276271816698487	0.944201443197724	0.313234954312236	0.233036591804872	0.863353688223882	0.0981678762181769	0.275777389283372	0.731934488201256	0.453588678155077	0.904988418119133	0.618062780084324	0.453633508969763	0.35059332892954	0.332683310810386	0.617903870732478	0.771602119313318	0.250343838041238	0.141945538717601	0.585272616434012	0.947513173719446	0.740457957846346	0.912720038144723	-0.00385979843278922	0.718859416292553	0.125508581392951	0.40585595671477	0.149425019071336	0.912864847217514	0.454907572079358	0.926759002482123	0.922054472870984	0.507567189678892	-0.0180224533087702	0.338921091796735	0.461235581883043	0.199257722690771	0.955556688214993	-0.0255792368152988	0.0296096521864095	0.0689674243874208	0.500450529754385	0.666319502497051	-0.0027058175673008	0.632530870457442	0.364211783379892	0.21517364158489	0.218270034825094	0.216414101478406	0.50452292400405	0.0752335211965092	0.486512092029587	0.362963586681569	-0.0343201297514393	0.882915866762485	0.36640271604516	0.93995191761901	0.397701057283925	0.740350794589939	0.88652368353837	1	0.919853610608161
