""	EGFR	ERBB3	NECTIN1	KLRC2	PARD3	CANX	APLP2	THY1	CXADR	ITGB8	F2R	SMAP1	TFRC	KCNJ10	LDLR	NOTCH1	LRP6	PLXNB1	CD99L2	NOTCH4	ITGB1	TNFRSF21	IGF2R	KCND2	PTPRS	TRPC3	ADCYAP1R1	IGF1R	TSHR	CELSR2	PLXNB2	PTPRA	NRCAM	LRP4	SEMA4C	VLDLR	CHRNA4	LRP8	INSR	GPR37L1	SLC16A7	LRP1	ITGAV	CD81	RTN4R	PILRB	SCARB1	GFRA1	NLGN3	NCAM2	GPC1	NLGN2	NLGN1	LINGO1	ROBO1	SLC16A1	APLP1	MCFD2	PTPRZ1	SIRPA	CD9	CDH10	TSPAN15	FGFR1	NOTCH2	LPP	NCSTN	SDC3	C1QBP	RPSA	NCL	SORT1	ABCA1	SORL1	CD74
NRCAM	0.809899079577437	0.911439249151575	0.932896310667124	0.922077632111297	0.941009238790428	0.977556119825621	0.98183626291522	0.871173642333401	0.908644537768131	0.964076187214804	0.965520105653611	0.947649504560572	0.926082291682126	0.966371911051743	0.890251547950004	0.959583890939172	0.969698774972678	0.92496865557559	0.928053903323203	0.760988503242293	0.962570887651693	0.88135854957093	0.943275848013949	0.871919064876947	0.941525360832527	0.930681326435105	0.851142929596139	0.971441152052354	0.69376981018364	0.933956117989007	0.919437092151641	0.981749978637734	1	0.938048272515662	0.912305685145433	0.874367464672567	0.881983395724492	0.965510123306317	0.947653480445185	0.8795664283741	0.934756092148252	0.955490373219201	0.969114043778086	0.931958630515553	0.869730979397538	0.913927839052859	0.861228881358039	0.959080776200322	0.93435070264793	0.943378212406372	0.905335030375619	0.923603877287617	0.984778273753766	0.933908386257707	0.97825182043429	0.937881594989828	0.872729578274987	0.957979111133238	0.980253165803227	0.893370619418078	0.812368243268797	0.868680887118022	0.881188408419451	0.947008501637443	0.884570093680121	0.897138239029986	0.933242029828088	0.939256922768944	0.889643746127297	0.906936761360682	0.977509228120833	0.792030904631866	0.668348428123332	0.312137876583002	0.160710779584389
LRP4	0.884395283309944	0.860115558823201	0.895360692431603	0.879257430067377	0.926719576773078	0.945036154097145	0.944440999857415	0.792802246748758	0.854606318349109	0.965096284462178	0.9033211655653	0.90022372138218	0.902029797798918	0.920446214626693	0.854390889021683	0.906091349202315	0.931680200212046	0.876435260317671	0.887712831187285	0.700478354994695	0.894654631000116	0.812439585134418	0.896603114838532	0.919410031179294	0.905947218115473	0.901015972939651	0.903098392624819	0.939543359373057	0.786909427073993	0.884471887415147	0.897418314307191	0.950961285551393	0.938048272515662	1	0.851583515033445	0.821042666009971	0.851484906946412	0.91568996698905	0.92570749119504	0.83035638998918	0.934525458071892	0.943476887101337	0.933504364082789	0.900862075496952	0.82791385954169	0.900065934225344	0.789190511472195	0.93740266554165	0.886812124099465	0.95269801143176	0.860304361974527	0.853245671790914	0.954042155929902	0.9084137737953	0.926999994696127	0.875695614039207	0.796399914418898	0.920239479115711	0.935302436704415	0.862001710091177	0.86118173890556	0.873048350124345	0.849229746196777	0.951145455095294	0.923905269962231	0.912842896586439	0.908020002267718	0.948480219537292	0.808082028790398	0.836649384220223	0.922755481551677	0.792880562647971	0.713948108559519	0.378314681093065	0.163370610207359
SEMA4C	0.693777597563327	0.891440889220925	0.884879733858672	0.86686125706559	0.88024686898763	0.923942472904806	0.922797743773815	0.877059012206446	0.874610927595102	0.872896137533081	0.914232968829473	0.923374337212893	0.842276297032104	0.919226557752124	0.877031448285157	0.9214897006865	0.906991030676033	0.890978464820585	0.879470049178993	0.706216997236567	0.918161616926482	0.871892724894376	0.86753075815907	0.798048283728153	0.848158707329979	0.866732470820004	0.791468852093737	0.895559260423126	0.634751585961944	0.867326350821008	0.889006091316299	0.917125042447035	0.912305685145433	0.851583515033445	1	0.86489558369122	0.874298874211972	0.891454636948086	0.887306681109056	0.861681864693498	0.847871789795928	0.909538455182069	0.895763438499637	0.914572597128507	0.873493739042948	0.855727336439703	0.867358426675477	0.900719723001386	0.906407423157632	0.854300630605642	0.892973621052591	0.897251861688888	0.907248785229668	0.886489607158484	0.919337086175852	0.908993331944778	0.874006765007911	0.896423936981552	0.90779919101664	0.881724813211997	0.795606838639401	0.75785703734867	0.847834296263344	0.876753239509763	0.796034187116464	0.828438551358786	0.871131852313504	0.889027493727446	0.887965448746659	0.899053452641935	0.907023219560874	0.731220161508453	0.571598665293988	0.290471674657046	0.198386432916557
VLDLR	0.63040276172601	0.907199560547827	0.883205550127371	0.815996477925509	0.852819026218859	0.900068077227446	0.896388593992214	0.886047413221125	0.878208565683398	0.83578967449851	0.882554387118486	0.891335550074364	0.798154580459767	0.915445225192044	0.895560813036597	0.898683788266085	0.882830338832662	0.922781960775368	0.879999651476174	0.699523481371828	0.905820776084488	0.886403708251884	0.865587285654484	0.742224408473375	0.816456759540376	0.860686056731582	0.763673213713617	0.886961927935784	0.631913660359417	0.871349525484559	0.839177348294558	0.880185981418167	0.874367464672567	0.821042666009971	0.86489558369122	1	0.886955165804991	0.884754321794893	0.87784572389784	0.895672886775402	0.803958126492932	0.903549771857914	0.859865557174338	0.894615685269796	0.90936357062608	0.854016479715799	0.900149645205577	0.867777963142429	0.917642834217991	0.797770786113907	0.890256577830548	0.89415024840186	0.860624446467726	0.844711904786028	0.903041914222168	0.907174680928239	0.900640170937381	0.874948698795369	0.873821735635524	0.819469348684382	0.788947620967679	0.714724245242856	0.860032619275626	0.858959757085569	0.748498880135166	0.765167190497162	0.853665117975684	0.886304807716183	0.884536535521546	0.887924559313875	0.8523576820061	0.680112242442608	0.507566619735489	0.215568748056216	0.129319962506403
CHRNA4	0.621683804790091	0.918395851923073	0.938047931971759	0.869497097602701	0.891918125419468	0.918107070960192	0.894577668607943	0.948293708714038	0.930729025609107	0.833428377902171	0.891248972721061	0.941258913008052	0.821573486726661	0.93283384552993	0.920401628149277	0.925746818092278	0.878824085583188	0.950936479238809	0.897790877444898	0.720606789987168	0.895958754603401	0.950133474257986	0.86102421108414	0.751373455257811	0.77911340850327	0.857437103102392	0.783263066505519	0.883794472748821	0.616873205211562	0.872282017824034	0.89583989869845	0.892260711141899	0.881983395724492	0.851484906946412	0.874298874211972	0.886955165804991	1	0.866484643183221	0.891945164725762	0.946728754896431	0.801090487384858	0.935386805350272	0.84924374395836	0.940401240783883	0.939943400736098	0.85078143509302	0.921672999853524	0.895516947903167	0.953238932592372	0.794397696146377	0.944749718595956	0.94511799961997	0.873134309810188	0.908066476383432	0.92142315264169	0.922533795207659	0.917006993667104	0.89259033223021	0.883860890780996	0.822278380804434	0.785416153270513	0.713308082998192	0.889628240410852	0.871671047068254	0.779905680017515	0.747689335837687	0.899887168228983	0.91600789592906	0.945227841445184	0.951572638997582	0.852670860872156	0.631769812760157	0.462581598839325	0.146054650296685	0.108071385454381
LRP8	0.803404642338604	0.902431249682039	0.895990758022688	0.879107770002427	0.918574489366447	0.953409347638117	0.963912666264877	0.842744445875972	0.873313119942936	0.939895398284095	0.93802800788067	0.920897114249742	0.898919498020947	0.943193072294155	0.881573266745142	0.934931742068437	0.945627745285141	0.92020196719185	0.913576418392092	0.760320720977221	0.948944838443446	0.856515529516906	0.939866190264558	0.850080302742384	0.928625955615156	0.914497472114377	0.841383006758755	0.963347456288135	0.703292939009727	0.911822331406493	0.882241908895044	0.956708232703732	0.965510123306317	0.91568996698905	0.891454636948086	0.884754321794893	0.866484643183221	1	0.939215713787247	0.85025919435139	0.92104267770637	0.930188363953126	0.941620372578124	0.906813719291612	0.861619747062774	0.913298233837552	0.859160441530406	0.934665960748685	0.911696257561269	0.928513408887596	0.875008968081601	0.893463095634794	0.954175181510483	0.901859771560814	0.950660750965168	0.924687297679409	0.861157189771964	0.945440521359592	0.944883125652419	0.881324639277953	0.814143094832858	0.849056327546981	0.859333982952063	0.911894519530959	0.857761572322678	0.8815045407161	0.910861917565665	0.919464055523294	0.854968924072411	0.87574571750609	0.946804461608689	0.78887196057238	0.690696922002659	0.358501912668916	0.186140842723946
INSR	0.783399395861141	0.921993591073046	0.923196484589045	0.876573583864439	0.916404267869011	0.957927691694281	0.956209116557072	0.860603576508246	0.893353678086672	0.939999141732997	0.937069261940426	0.928639624758933	0.906031960923799	0.951168427385225	0.890058951349479	0.941314937327772	0.941989361500619	0.927775557745529	0.915096366145004	0.750474299281541	0.945270986595718	0.880385483183512	0.93881259560531	0.844498355446194	0.898784793248379	0.908033260347435	0.841384831596328	0.964356488703095	0.710864298240995	0.921846611424593	0.906675349208445	0.954270977838332	0.947653480445185	0.92570749119504	0.887306681109056	0.87784572389784	0.891945164725762	0.939215713787247	1	0.874191389693354	0.899618451286734	0.944211316434189	0.93240657156407	0.916864780099296	0.874942845001371	0.9333474127319	0.883063236971062	0.940959196473352	0.9237011807294	0.910296656387821	0.892534440825036	0.901366773763963	0.949650399289632	0.902430234992532	0.955949088553392	0.939437434343643	0.868411263293358	0.938344577848155	0.942122249331694	0.865654536063381	0.822717680148943	0.817532733199378	0.872158096145791	0.930929248226823	0.859615302673434	0.891652892643097	0.918631822754632	0.932198586430284	0.873022351294777	0.891022262777324	0.938407489813902	0.793364958087255	0.683587687997325	0.33916756111996	0.192898627577086
GPR37L1	0.569674516889112	0.929540888699409	0.937272188741873	0.862657642736762	0.863555488210173	0.916752350411599	0.894385998539061	0.960593861676525	0.942916523435598	0.821346320168286	0.8925751820425	0.926202487771215	0.807453020962661	0.939178076906513	0.92076582472322	0.926130069874245	0.882289548098022	0.937955949161896	0.889677947628123	0.718086249397551	0.899987971885154	0.963391598344362	0.854231681029899	0.726011427852635	0.77295917374371	0.847451867051833	0.742782814627658	0.865125804013118	0.595545698868293	0.874146800628002	0.876803025309511	0.881277824738596	0.8795664283741	0.83035638998918	0.861681864693498	0.895672886775402	0.946728754896431	0.85025919435139	0.874191389693354	1	0.777029393604363	0.92962230273208	0.844715590512334	0.934092074343786	0.936620304310695	0.827262070772868	0.928845270608829	0.877054531163051	0.964325909813127	0.766433057599996	0.947268160403457	0.959092791403642	0.865259295845094	0.895081866826148	0.924086253701432	0.913133343480362	0.934690505806726	0.875878187296623	0.89357937810974	0.799529831093893	0.787249054923831	0.69456162132423	0.892893206570682	0.862836623261703	0.752365860111584	0.715715408798884	0.877909425658051	0.903449838768544	0.950020697376427	0.950780854252269	0.857853621865281	0.615240824258502	0.405462815937204	0.104884765144571	0.083389998674296
SLC16A7	0.869667522927598	0.833611997969308	0.841039574570158	0.855877003257987	0.892215020134126	0.919562315048744	0.93475645056148	0.751856681508177	0.81918359819125	0.946440438097209	0.894778604177745	0.869254004147187	0.885381134389091	0.897321781568178	0.835707608262939	0.875616946684708	0.931227427199069	0.836368223167332	0.863955574061094	0.710949436539987	0.892718443612032	0.765964007388493	0.881302540567459	0.88164430972785	0.908886550829706	0.885953761047646	0.829819110518854	0.937226236718337	0.749444021648268	0.859205364187455	0.851484438178872	0.941037239646532	0.934756092148252	0.934525458071892	0.847871789795928	0.803958126492932	0.801090487384858	0.92104267770637	0.899618451286734	0.777029393604363	1	0.893988813619171	0.915130669500315	0.854971038293635	0.78564264407605	0.877751254220438	0.777008232235122	0.910394450724053	0.848664772182948	0.940953434663447	0.808792323408491	0.812061221764609	0.942098568916984	0.862485468069508	0.908931037544031	0.864611602754814	0.762153537847397	0.909681690051238	0.926692972750711	0.849948416724464	0.807814640598334	0.878610020987807	0.818656451196193	0.911132600383737	0.883010144378955	0.921421658888683	0.850721043023079	0.885693123804668	0.76930224823747	0.795156905604804	0.925842811133198	0.785201966483791	0.717060104038925	0.391131825990473	0.171299790442925
LRP1	0.765758590664106	0.936345460975672	0.958790232274891	0.931037221340695	0.937735025265696	0.974468214170022	0.960642631953591	0.916023278047507	0.944897021225675	0.939702613030181	0.943496262167826	0.963605361739871	0.905682177779666	0.973638990197479	0.926965524234197	0.970275405988532	0.951157651012631	0.952466266409092	0.937254157405491	0.752483713588378	0.938837099350364	0.92592852663805	0.921349137277337	0.872936510941472	0.879007451421607	0.92211716896923	0.874734697541211	0.951615983884562	0.711565136070572	0.92254440367304	0.934567354929705	0.961636356652621	0.955490373219201	0.943476887101337	0.909538455182069	0.903549771857914	0.935386805350272	0.930188363953126	0.944211316434189	0.92962230273208	0.893988813619171	1	0.937763399290655	0.962858045582187	0.915238628929531	0.906978727141676	0.895762509324025	0.959129401449525	0.968850875650771	0.904868751157624	0.953010785627261	0.9489972230629	0.957008969850105	0.956003584472698	0.973648031321339	0.941450833388775	0.892688558150819	0.94750811114417	0.96223536562297	0.88552645081568	0.852191131127349	0.837788979735915	0.902877389891517	0.968746014806267	0.890887478360693	0.854848435579979	0.933694829912018	0.97346928015626	0.924382605534459	0.944729620091068	0.935219273026927	0.740647397164244	0.600247775437325	0.270822147350621	0.16726584300232
ITGAV	0.811720634301995	0.882663977385811	0.911632362423997	0.903767712116707	0.935565030453835	0.966037462429246	0.970982381643599	0.839461147588316	0.888762443526993	0.96290685263158	0.947480193331232	0.93258605230832	0.927560052542021	0.939721998375198	0.856662435342487	0.936892106134453	0.950415793690662	0.894188132295489	0.910045490321021	0.731131724714318	0.9513315767962	0.845115181178045	0.92732793340654	0.86600060693719	0.93221401245561	0.917711586637637	0.857109064809537	0.950838834538112	0.689726612245682	0.934195317922606	0.914280499885911	0.969154958150901	0.969114043778086	0.933504364082789	0.895763438499637	0.859865557174338	0.84924374395836	0.941620372578124	0.93240657156407	0.844715590512334	0.915130669500315	0.937763399290655	1	0.916016050829175	0.835315589115591	0.920307796574858	0.828669048417599	0.962815962495014	0.90789175571089	0.939131034196201	0.882478375448441	0.891611226278234	0.970020328942683	0.917523112644055	0.962033925796501	0.917470719920036	0.853256204982447	0.947239221296022	0.967566353946589	0.88392816810491	0.826558518697676	0.871055563315076	0.857530253408516	0.940942716244792	0.884710636046929	0.903692785031682	0.92059677615033	0.939669679109832	0.857820574700826	0.876842528121784	0.969361634392953	0.804686194435764	0.692645792166027	0.352350914604505	0.18333700510935
CD81	0.730412576484958	0.912768123403974	0.940109889341027	0.92993978509345	0.926594389694528	0.9627096085203	0.948074186205976	0.944728393680118	0.938311708183834	0.896523998727692	0.939533642283786	0.969482759973061	0.874817753661553	0.95558649756968	0.899684730622411	0.945707974004294	0.908580765031862	0.932793914803423	0.929886954326608	0.786462088803307	0.938191094461243	0.926481202062218	0.894476802179676	0.827258379158119	0.849160505805574	0.889418183592596	0.862157844078767	0.919896990134634	0.672765095740007	0.913388248085626	0.935375134463497	0.949491829246703	0.931958630515553	0.900862075496952	0.914572597128507	0.894615685269796	0.940401240783883	0.906813719291612	0.916864780099296	0.934092074343786	0.854971038293635	0.962858045582187	0.916016050829175	1	0.928011892439083	0.879983690759385	0.890470716243269	0.938320832044829	0.964022467954046	0.880567502423431	0.964519812028432	0.950259088102036	0.929584695241643	0.9570322494898	0.947800794060594	0.938260190008807	0.930116799734877	0.944649704272009	0.932425890562201	0.902867862693539	0.867711772298769	0.792954136945123	0.92289457670671	0.908593825384966	0.826717780146524	0.819499497320685	0.945687512672803	0.951200804610744	0.962983517914542	0.973491956436405	0.920931246918967	0.720200035065799	0.583195671577634	0.269300200399208	0.18670672151334
RTN4R	0.56934516987935	0.924639860682211	0.915851615496791	0.843772114266501	0.857974997809679	0.913106835781038	0.894318092061532	0.950133310958142	0.923119097215964	0.811561811266736	0.896955479851931	0.912547021684889	0.796760988326655	0.925842644884326	0.927091274548329	0.918604528811081	0.885746998673523	0.941687672137237	0.876300649800532	0.713700408597855	0.901300673090752	0.949693289811352	0.864620207576556	0.708547874441258	0.782413950135626	0.860454671631713	0.741514600807486	0.86089914195157	0.606036785405719	0.862708305582076	0.865821863910174	0.878794569129834	0.869730979397538	0.82791385954169	0.873493739042948	0.90936357062608	0.939943400736098	0.861619747062774	0.874942845001371	0.936620304310695	0.78564264407605	0.915238628929531	0.835315589115591	0.928011892439083	1	0.833455546805203	0.935450172065281	0.873228085282884	0.95480709215887	0.761047250685475	0.948166805059911	0.948972724041365	0.861187438782859	0.881820221094883	0.911042117838793	0.919159910955725	0.931677924469168	0.888182307720596	0.877769211236868	0.800627719986355	0.774657930538474	0.684284514014442	0.900479788045986	0.842629855178493	0.721977451735247	0.718301655539252	0.861084477906217	0.892082494198785	0.939252854880935	0.934811317140612	0.849237146817543	0.614233771586934	0.423737312024443	0.13222824433181	0.0969029962147149
