""	CD74	ENG	SORL1	ADCY7	TLR1	ITGB1	PTPRC	TLR2	VSIR	CX3CR1	KCNQ3	HAVCR2	ACTR2	PDE1B	TREM2	CD163	TNFRSF1B	TLR7	KCNQ1	ADRB2	C5AR1	SIRPA	TLR4	ITGAM	PLXNB2	TREM1	LAMP1	TNFRSF10D	CD69	CD93	APLP2	RPSA	STAB1	PLAUR	FPR1	CD33	P2RY12	NRP1	HLA.DPB1	TSPAN15	ADORA3	AXL	LRP10	GPNMB	PTPRJ	PILRA	CXCR4	CD46	TNFRSF14	CD63	PLXNA1	IL6R	CD44	SORT1	NRP2	LILRB1	RHBDF2	LILRB2	P2RY6	FAS	RYR1	PECAM1	LILRA1	TSPAN14	FLT1	STX4	MILR1	PLXNA3	ITGB5	LILRB3	NCL	ABCA1	LRP1	CD81	NCSTN	PLD2	UNC5B	CD226	ITGA6	RXRA	LILRA4	BMPR2	SMAD3	ACVR1B	FPR3	ITGA5	ITGAV	CADM1	FZD2	NOTCH2	DIP2A	RAMP1	STX3	CD47	NOTCH1	TLR6	FZD1	JMJD6	PLD1	ERAP1	CD40	PTPRA	SCARB1	MCFD2	AMFR	TFRC	TNFRSF1A	CLEC2D	APP	SDC3	CD151	RACK1	RYK	SLC16A1	ATP5F1B	TNFRSF12A	SMAP1	PILRB	CANX	EGFR	PTGER4	PTPRZ1	CD4	LPP	EDNRB
P2RY6	0.827620859041751	0.766229107499205	0.73084509589159	0.727788719809947	0.776957615419779	0.737295223724822	0.763580920297039	0.637410318162217	0.649219688348177	0.700169606813282	0.652699457234427	0.819051047038396	0.741400306640669	0.598036690574947	0.840766830731789	0.228179739571929	0.535255039748613	0.75228101241743	0.752705864759352	0.72742476459474	0.583824807601294	0.74529878522215	0.563328687420212	0.743101132687049	0.623807135060951	0.617763957904187	0.682094146052794	0.644139011338749	0.807220510164538	-0.186909965610931	0.587743888825267	0.767508666074151	0.824721614049288	0.5773994963509	0.826106729231557	0.764415804293773	0.63819725607375	0.659741034500678	0.726673734609391	0.672109351500516	0.827323354989707	0.865611793680152	0.73009864816947	0.445982329004655	0.72414402074066	0.812849442571369	0.416279397752248	0.375612557032547	0.527108318101473	0.655392898399757	0.630778584278075	0.749794261596828	0.0836223425834595	0.755535734703821	0.387246071800918	0.788793072409979	0.804481846259481	0.306258671753529	1	0.693491593670416	0.63265773831497	0.613447195750432	0.459579188893291	0.775149508585124	0.255604545331769	0.674558474612153	0.765325284531918	0.370191515523615	0.690185499189508	0.34216300972851	0.641564875483047	0.502328522895685	0.624808959886143	0.847055085625176	0.500523957564485	0.486967882192866	0.703329545342533	0.750626796784626	0.548275283683387	0.53711881960205	0.742764878816293	0.470982389411867	0.435784665765509	0.551405373090746	0.465532335216555	0.456259945321438	0.492791012444909	0.444475258134793	0.423847140243109	0.231609134601653	0.362063486846996	0.66498665073911	0.396913250885276	0.664867853751418	0.355041807700688	0.565141841356272	0.63713798733291	0.782969386638713	0.711695684448347	0.595977085148653	0.745590889088478	0.312191728711123	0.659649650846999	0.515366222161648	0.291844850333345	0.666482365964689	0.71448988783856	0.43054723148221	-0.118776162635591	-0.0463077945886236	0.259508017558573	0.752748135082366	0.248516626693241	0.147025453261519	0.589328084532678	0.422421227917078	0.615141156341324	-0.041733884812306	0.593568914653944	-0.235501283727943	0.710768705585774	-0.224147771327974	0.820129084402084	0.498142565133298	-0.0183021154898461
FAS	0.640915580750053	0.862551997680692	0.604642032589046	0.801862956547229	0.756033886220436	0.866328532676867	0.792331995512268	0.67875353276298	0.389835554926822	0.411385598846549	0.721308099411142	0.882835181409501	0.842161688920967	0.448798808292641	0.874748899941045	0.4279601084314	0.697059918864306	0.710489525375398	0.643950086029008	0.512751348962487	0.728854351698954	0.904455321432469	0.820697967601887	0.850392313353875	0.816864943377106	0.830767011057963	0.811091251633356	0.713630947284121	0.747328399115058	-0.21689652264569	0.850604890291222	0.807224675990381	0.791737699852384	0.802627609097843	0.852773483146348	0.694168000346419	0.331744030339744	0.854046190778186	0.501509036370762	0.618595349015839	0.674859655478818	0.839271790459496	0.86823764482726	0.738886965915155	0.750447952808502	0.750029774379956	0.487899118390087	0.607042797223131	0.804686012416546	0.844892308863927	0.847217883035532	0.873100278713988	0.436793843625179	0.798679741122118	0.742277460152396	0.799743310605852	0.754742161231131	0.48129801123046	0.693491593670416	1	0.564164354304109	0.708436068467163	0.3413427769122	0.758181548041358	0.667633642608442	0.703090175726048	0.654743750102668	0.431572571939045	0.836658805111247	0.652504339094845	0.766510857926973	0.763871979428073	0.820626185198484	0.854416915744947	0.665979792919664	0.746583546525716	0.783390583503069	0.767994029489244	0.73441066761384	0.665656769759025	0.723003965162838	0.670959028192628	0.635267741058229	0.677420725774174	0.722477215763958	0.812809197087662	0.691170636463191	0.78454612665353	0.184841999516366	0.657756820786677	0.480980232721443	0.816254761900915	0.692714842495309	0.793029795782751	0.668764898172158	0.412370594495269	0.612324616267855	0.736208836235278	0.893915362342643	0.795411749328775	0.675457048668912	0.561118294371815	0.767080423550181	0.786742982495413	0.471677464654016	0.841146610483353	0.832044209767702	0.603798355747772	0.170187249152741	0.204527291134554	0.552712748993684	0.776026838733333	0.579820858651157	0.354632369317015	0.697358022023041	0.750219730002512	0.72848570039351	0.228034800139037	0.820992327386718	0.0278543233524489	0.84824934078468	0.0638994818021774	0.761115050385672	0.640884212131906	0.258007755583871
RYR1	0.787475798234232	0.684951895168296	0.830127871292325	0.835369911551123	0.633767064298853	0.62159496051821	0.738546052853845	0.679643276321341	0.570796163196408	0.799359084800622	0.898176919054032	0.684758921177715	0.7442144607846	0.817504913758392	0.637311733249311	0.0497120082233508	0.650462296590216	0.831054692207785	0.71744612997246	0.815441030262956	0.635244981386356	0.695954241084172	0.663298658362909	0.703180085314324	0.553532615616639	0.483250687998336	0.515008861344285	0.769696711216259	0.89828096111535	0.0900608454114353	0.582693115473816	0.574785576358557	0.697328361311264	0.386033995318084	0.709496120147946	0.609043002201198	0.596813625908438	0.637745546962655	0.623023400518445	0.358890177784666	0.754343716073149	0.744779514994958	0.734987832961475	0.18084158301494	0.839955160012585	0.591587345524521	0.603355266977387	0.448937713184429	0.390030598021921	0.407721049429305	0.689827336202467	0.766871496124333	-0.0857178815324085	0.869588430547857	0.32213295266215	0.880524023621981	0.850763455307938	0.302019562132857	0.63265773831497	0.564164354304109	1	0.792205354009269	0.446651146036824	0.8582327097137	0.152971291546081	0.902885233685475	0.683167802625124	0.819501989547252	0.615520307568984	0.239386363007783	0.791701659766248	0.469599787048803	0.728600968767144	0.6901507776745	0.514535104052741	0.321736470973485	0.785376671647349	0.835031807885718	0.600967483075003	0.652576334420267	0.573336926124599	0.808964778267535	0.796369137744809	0.674930701366085	0.207576476284199	0.396629460542213	0.674149772492984	0.44907905459882	0.5375105284576	0.399019061832871	0.752807606925828	0.732131326360665	0.391187928088543	0.638287692487564	0.606114402474873	0.60233055128828	0.601626649331381	0.780936337451346	0.577385065308149	0.517246931542272	0.557401737797111	0.642893975076284	0.654833551273157	0.543215823888231	0.603262533045867	0.699873038453879	0.727693380860313	0.6386833277508	0.198289008419065	0.233236881210775	0.426303820363913	0.636871088869982	0.377378686026851	0.3846997544671	0.693682481655447	0.276267728079555	0.681057453492954	0.417079708645085	0.61998777004317	0.0660104733920375	0.759103360597173	0.14841441778653	0.899338514798255	0.779455270730628	0.27366264626726
PECAM1	0.683865727071402	0.735022770387784	0.745410215302615	0.882029006863081	0.78098948542097	0.803183304531515	0.853431373266436	0.753641789575725	0.478068631179768	0.577231305730462	0.858581685949706	0.787725719059621	0.86380056762458	0.7660146806515	0.73042158204558	0.461498334848352	0.824684134595567	0.78298441033203	0.739279251365054	0.67306408810988	0.766708243896433	0.823780471974552	0.86994766714726	0.829501439624513	0.638340254478183	0.613074735948129	0.721539679863506	0.819394797962125	0.831330628144051	0.196558461819886	0.793881146800853	0.67739406993919	0.711348602956061	0.597836389567173	0.78231696950047	0.695054876559013	0.424833599149254	0.751833254963535	0.553340038381978	0.449034653058441	0.723903427962956	0.758730501757189	0.775265651636733	0.508746992588277	0.923722309368165	0.646249454782741	0.726281159686441	0.626961064068928	0.626222171043644	0.616783666432013	0.790266495648888	0.829592163842415	0.30012225498851	0.822929444999918	0.516693332454636	0.850693446898034	0.858666634563182	0.606432598985271	0.613447195750432	0.708436068467163	0.792205354009269	1	0.442584108185403	0.896672603335684	0.370195439513265	0.823533467894453	0.616454422336584	0.634100227683396	0.684627849511857	0.633850196556014	0.764699714618413	0.669901450620772	0.803234165038156	0.73236029791116	0.584318306146084	0.446113860572391	0.706652494864082	0.878776780194745	0.762281938912252	0.783336306674478	0.573025878054351	0.725650409313153	0.839704531110968	0.756700945745155	0.489665003402774	0.651728162141201	0.689416458354298	0.622882589379216	0.397234500106826	0.620275316391818	0.708140834962983	0.718647959428463	0.651916233597403	0.68167564029065	0.65020936616079	0.534754191337221	0.428683460375172	0.691190592322449	0.713095468797804	0.672909948063866	0.540157467974714	0.639376075127074	0.742286854801601	0.637559992947906	0.513695482158433	0.761884030605311	0.836077123726554	0.753711977928149	0.114733110695312	0.200874679956182	0.444295386373258	0.695572230075487	0.499647023709629	0.340778829638929	0.659235546764958	0.436277039545808	0.660389022527011	0.228619464838053	0.735194565313298	-0.0232981232836615	0.853073091904531	0.0505368775100575	0.838459039392877	0.733274865238122	0.229855406144513
LILRA1	0.638992766775777	0.453826425777782	0.580543679296785	0.587411590817271	0.632793310497254	0.3314062642852	0.692064734151863	0.570297325495034	0.656432521873639	0.621467032901514	0.516160221885402	0.489669380309204	0.616034806979081	0.591737178255507	0.506999013006498	0.0580247499446516	0.595624695962644	0.641430507409072	0.406086385164011	0.553059143935589	0.491319258341134	0.385886640944962	0.484932452277106	0.580752505943503	0.51727216690763	0.406374618738629	0.439840553291162	0.423466511636769	0.45670754822474	0.359250479511306	0.357212271703074	0.55628887245364	0.591688759456832	0.287590207706649	0.582977772218222	0.693626699018456	0.646453598727566	0.276205326882481	0.635947844538189	0.535440173754043	0.52338479685725	0.547267773534535	0.465482321817081	0.0628549643399645	0.428921702738976	0.585633278663631	0.356017355811686	0.30123811739994	0.412867068196158	0.294978584206899	0.305549880131431	0.623054543807788	0.140195411781062	0.554928687684571	0.132395786286206	0.573711612304648	0.447899582222642	0.595154529232783	0.459579188893291	0.3413427769122	0.446651146036824	0.442584108185403	1	0.456552667162868	0.0206866834262904	0.458618313322715	0.59981390845275	0.27610803118797	0.470863342661125	0.221049925137167	0.443216872476166	0.139033637983416	0.290031662825505	0.533799493956155	0.358871305341386	0.442502877938001	0.533833657562473	0.46854299509258	0.221037664990195	0.609442504826694	0.544438084325913	0.334795978337701	0.407090962052487	0.187121290916385	0.228866144714016	0.263828076531441	0.196132311735269	0.111112264017828	0.453791280310596	0.191673428566591	0.209664974773669	0.351124498233182	0.292636036553295	0.345229912911998	0.119467034050323	0.638616208384772	0.483358392587766	0.567274087979222	0.463710408440938	0.387947139865947	0.650737393675918	0.200803054487773	0.245881848285956	0.2436509163898	0.373868016557611	0.41182769962565	0.592434233146944	0.439155667908994	-0.158725530439657	-0.197884967981894	0.113371993537056	0.566038959039739	0.331210411157964	-0.0493324610490288	0.408974157733897	0.17805317398512	0.380639995924522	0.187589197039235	0.20679512698658	-0.259956733428053	0.477341269742883	-0.234180684188373	0.573980527740468	0.372475067842361	-0.126546321931098
TSPAN14	0.837668266426303	0.833471345793498	0.831462601213989	0.911372442430725	0.809193056114412	0.88009881577764	0.87479922504	0.762037536426159	0.597760312714386	0.721580228321811	0.884046850201932	0.881658589231435	0.886850150672361	0.764437426139861	0.867309734318146	0.318053008809946	0.7887899007152	0.864254041665168	0.808357711139933	0.782662031800676	0.766178861448756	0.868060481805713	0.825956583891803	0.872639260708993	0.671496742108672	0.660252953743078	0.775501892914293	0.821298270565021	0.944200033930259	-0.0163819664165986	0.782129710695975	0.810408950657005	0.844064574411934	0.618854963059765	0.875931006785643	0.753266731854713	0.553806523381477	0.788929368389762	0.715978843889364	0.58603975588862	0.893563980175052	0.899933911086852	0.860405565341793	0.51510931616037	0.964897504951623	0.782063782959545	0.667762290023577	0.574921972697383	0.643854900638039	0.709110289029927	0.822867381450028	0.861208824553913	0.163247734971404	0.91177261279536	0.50991068223683	0.908788570238994	0.922761782421272	0.437954023731548	0.775149508585124	0.758181548041358	0.8582327097137	0.896672603335684	0.456552667162868	1	0.324330959744971	0.913103447761303	0.737038840629282	0.677670403420059	0.773042699224849	0.524428770194883	0.828488221136472	0.666236702933226	0.819777689375745	0.884309445268836	0.656758952107359	0.504133928829706	0.794015355575191	0.920423477084576	0.774933217822973	0.755338743786329	0.755066578166626	0.720973336324384	0.745200545262597	0.798255975838837	0.454313474064746	0.611659381099791	0.720053120783161	0.651247965019606	0.478006537028377	0.516443779755586	0.670588447327296	0.836646559941011	0.592951146391563	0.749522723011629	0.63460904128288	0.605388895443141	0.581025041753008	0.840516062812201	0.749670496601162	0.653189521757385	0.677228303998755	0.613720300408923	0.777944940062539	0.681716614499805	0.482030732639939	0.804449334789067	0.8729426056545	0.683684545450312	0.0754608156754722	0.155823613229269	0.444692493348454	0.823885564166943	0.440771389985156	0.336408436088216	0.77015907882514	0.486528422268749	0.726870386190426	0.160332693024743	0.7823720973573	-0.0661178118157123	0.880283198465859	-0.0097958513949811	0.929189711783968	0.77422628612785	0.196291808849499
FLT1	0.0415737342261017	0.678183683744709	0.0160419020618741	0.347565682611409	0.343841332892037	0.636979719102411	0.354562664471886	0.166453201126129	-0.218426314030034	-0.205352680641263	0.297741357661084	0.600179998909266	0.535448327921752	0.00465137975180633	0.51476523174673	0.533200691218185	0.393476336355821	0.267328433601197	0.149583096481724	-0.120190114536311	0.581036822664992	0.620003017056355	0.531071418739457	0.571847694241989	0.635326548738812	0.7864669675029	0.626539864511482	0.528032646522184	0.252687216341244	-0.212411077598715	0.714230293520829	0.515753427677336	0.473029805069417	0.841579001126693	0.546442897108299	0.223709658599964	-0.24808405423788	0.667309807733514	-0.0839902987362838	0.246239393765462	0.172865971624916	0.390307911669417	0.470740333399354	0.864445318968148	0.330135457665859	0.299865565208733	0.131411541095547	0.301773487689134	0.73783001886329	0.772222226486664	0.667790165144222	0.521928995220463	0.752945080679904	0.360011635362405	0.797503672424447	0.343716080567732	0.255206573274362	0.380071880891365	0.255604545331769	0.667633642608442	0.152971291546081	0.370195439513265	0.0206866834262904	0.324330959744971	1	0.377730080516055	0.0824054015590645	0.0910167442625324	0.643619788456275	0.719185479355082	0.476356369519486	0.750543409137127	0.568483396351118	0.463619097191547	0.506079625444193	0.783855438823138	0.515129343538513	0.378570429935342	0.55518458327004	0.418059651048472	0.28922258491571	0.444748509540894	0.321192345809473	0.411280762508606	0.788026896415926	0.783414146748566	0.474704234294201	0.678293466251351	-0.359703362256134	0.665883867836034	0.162998300480089	0.522697486642868	0.755756947252253	0.512674619571359	0.610487208967394	-0.122071107797056	0.307783133619252	0.40262706124613	0.698717314607537	0.603870287211668	0.338869389296738	0.413226554669843	0.529788174610265	0.666719917500754	0.256250991148675	0.664281489986075	0.492433581883001	0.133183951693812	0.183225526429091	0.218040167175348	0.545108470198236	0.416195669480148	0.489151817220552	0.239080624149775	0.423411087607646	0.866916757986237	0.518314943105551	0.0347735657085589	0.663346891510306	0.0908666832756292	0.590542273200789	0.122842886805518	0.275489464945953	0.259219640988374	0.253030777259181
STX4	0.764442819464816	0.850213039763167	0.773952259374987	0.865260464348007	0.684442980230747	0.787770119995269	0.816750243417527	0.623693147388792	0.515010564839568	0.684292570803585	0.892039905903358	0.835586346676929	0.857896224480437	0.717776866722154	0.773919672515534	0.20328017761929	0.753562904181333	0.865390859083945	0.66713744027924	0.747295119187494	0.791231367680572	0.828397839093294	0.752185740412308	0.832577008592255	0.701854120630614	0.709735270460704	0.714079355474095	0.864514240251424	0.902093204952121	0.0154349372269247	0.770298671864821	0.741481090724764	0.829884039241722	0.618905703269466	0.827699529953782	0.61315698094385	0.501626883446245	0.768564693629424	0.614559079956202	0.487626858824201	0.815163905926307	0.831734253012562	0.815348821941833	0.459717865559708	0.855009993373063	0.676059355170144	0.639265497534277	0.474107346373433	0.618636605700235	0.651355366392854	0.807924912772306	0.836042549918174	0.155151478488064	0.904339292856448	0.559071472739116	0.878186031337322	0.829244926039018	0.391339941836926	0.674558474612153	0.703090175726048	0.902885233685475	0.823533467894453	0.458618313322715	0.913103447761303	0.377730080516055	1	0.647761102418198	0.754396853540632	0.78068267870393	0.464752277104213	0.892510256481264	0.680879641179183	0.839484331292646	0.822143015932671	0.643670174646513	0.553546757116141	0.862431228595793	0.863433109878478	0.758056122772022	0.74294917824034	0.702729617277924	0.821552122110905	0.773179193454481	0.708245006015317	0.401666434174315	0.582311776441871	0.75434930316681	0.642023272040794	0.36912027672384	0.578302015481175	0.687071721130593	0.853669568928908	0.599063130596216	0.741946318744205	0.69980758329649	0.523609472134689	0.695444419170985	0.888923049189183	0.714992381237094	0.663266097470334	0.660492634447433	0.71044811221477	0.769029938827576	0.722148045679135	0.602913165053712	0.815691395386899	0.821354974106182	0.595537547523336	0.19104081456917	0.257009151470831	0.566012269446313	0.777593764903672	0.490922840619945	0.378204316427397	0.81841487245108	0.552598795152072	0.793586057319018	0.314127788481693	0.789750683305544	0.0476669299234334	0.899361547756712	0.126895735153242	0.889879951008901	0.80671307830932	0.304692352919005
MILR1	0.910130230464054	0.608469404683863	0.873262091463013	0.77638338739015	0.827080405206701	0.619123249627134	0.822267360131394	0.775664719881611	0.792558507318263	0.845848797714179	0.771966192743848	0.727295134906872	0.6966183004214	0.652457654823103	0.787143270498701	0.0252273213924549	0.595705072393249	0.846480951417169	0.742729897613011	0.856148449324914	0.423445976284745	0.685365924115962	0.600289838168348	0.68841447455123	0.610923103298401	0.434880324830586	0.598200946161944	0.623466859038061	0.756999621624646	-0.188929765201951	0.510134610154198	0.701768663291764	0.720666742545577	0.370387061237131	0.739717243512143	0.870581533522583	0.830446252552057	0.565206054413141	0.857541835552858	0.638878574762096	0.823580106095409	0.857916129287722	0.769207429866227	0.224544291708645	0.715887655379279	0.860120433011136	0.455394766553693	0.518826966355154	0.411658740541565	0.4869413804483	0.542393052164486	0.772713582933964	-0.114323848501869	0.809052459579442	0.283369542725012	0.803966495366499	0.798653113612906	0.259477010934324	0.765325284531918	0.654743750102668	0.683167802625124	0.616454422336584	0.59981390845275	0.737038840629282	0.0824054015590645	0.647761102418198	1	0.495041956936541	0.627043667520493	0.165595175353694	0.619228312306695	0.378563551912695	0.586648109224119	0.816048009596617	0.443971040914846	0.419840645329908	0.663596667311893	0.719286139819513	0.49008344786319	0.48136005406837	0.795825217335161	0.527886996012176	0.495094658541581	0.499628153233412	0.354185467907176	0.367255634073563	0.475406004632796	0.394519553035252	0.640377284896777	0.208216210361097	0.490097058961356	0.653108427082358	0.284310542073879	0.639430751934059	0.316337901513728	0.800910440374964	0.564730105878524	0.700216803317101	0.667120768698506	0.544203323553687	0.761684432852065	0.362712838030704	0.539117074348704	0.469189636629627	0.383429585967053	0.509427192849857	0.743044340491041	0.633800011772343	-0.0399530414029702	-0.025051316260177	0.222975911576748	0.761625139640047	0.311658520064908	0.158687897299032	0.592122977519439	0.264600637693628	0.575607876559018	0.270026804750341	0.474631140472406	-0.163555612076571	0.666691185774673	-0.124468706693228	0.833716342777245	0.623124977296574	0.0392711666971483
PLXNA3	0.580117367299442	0.469259336019259	0.685830730496938	0.64311418921857	0.402153800617439	0.455619530879574	0.526610030813185	0.570460247272175	0.354689165326154	0.636836002196032	0.814369412082014	0.479970520060327	0.548038289551327	0.643063245975828	0.408457884358481	-0.0489670374715358	0.489206637376622	0.671571588886944	0.467933845759041	0.658342321563435	0.436146132492601	0.548011827953252	0.597874533168605	0.470842745822096	0.425634580165833	0.256293444217939	0.387594836080375	0.580497985497408	0.716918895685176	0.0816885116719725	0.522212272686836	0.387808504133636	0.489752517661404	0.188895591682701	0.457023478393995	0.379816566464429	0.472897659298901	0.574306598936343	0.425377093563133	0.260916428404704	0.546489964010136	0.513727465007801	0.634998424519736	0.0734620170787675	0.673389202476283	0.384441448817321	0.483839977509232	0.558446596642958	0.197073832570605	0.258722268045368	0.632158207471066	0.554388972584243	-0.143718092432366	0.75256489437262	0.373493727910982	0.681165155704621	0.604169674328011	0.108067172340468	0.370191515523615	0.431572571939045	0.819501989547252	0.634100227683396	0.27610803118797	0.677670403420059	0.0910167442625324	0.754396853540632	0.495041956936541	1	0.420650867754858	0.138921035225958	0.744450039464341	0.451069405045285	0.736437497951018	0.497273574577477	0.551430790797455	0.150157841051035	0.593554647626727	0.701882820328156	0.656215514326603	0.503832545429796	0.392484225044797	0.852377943843166	0.785626519630415	0.610590953149416	0.15132702849017	0.337208186732929	0.729863236353302	0.5268735005049	0.38501519738869	0.45855166512526	0.791020984843557	0.631735773469467	0.351776035362477	0.613517080329066	0.650206530160253	0.528594894631292	0.457901864410036	0.636533233095919	0.394939010577551	0.463087110560363	0.301013058015378	0.774120307929354	0.678178063617048	0.572942822306386	0.775449711849081	0.513453789424758	0.558213819831718	0.682832347895778	0.513067932125509	0.549514915202275	0.53849380312942	0.488656467857102	0.451918780140117	0.554720321027741	0.696168706735436	0.22800004012901	0.679870412597446	0.664862045692524	0.622632965624874	0.412605419945813	0.565608569796052	0.500516027258096	0.671898608030833	0.859455913486253	0.533323384254319
ITGB5	0.666646451740513	0.917811568480885	0.631417070802102	0.800621376213973	0.801568576646524	0.850666121139669	0.820244799127669	0.654746175704554	0.420404904292299	0.478446262752594	0.72855209069848	0.8989862548557	0.870892826914306	0.480824084914541	0.86687673424472	0.359497141156466	0.656385717583333	0.753707304620563	0.631489827816537	0.504978460371836	0.740037790135041	0.864500862614692	0.796718564627837	0.886740209984062	0.84366262743452	0.859206099155086	0.813923842899252	0.772867370339491	0.712590378485661	-0.236391660241914	0.823659740033678	0.845704995962812	0.847113770715525	0.822277021061081	0.888869723071741	0.685286575674152	0.377466051925381	0.808078613763015	0.554067239046632	0.643489282850685	0.726961689116713	0.855178363889367	0.849008828095867	0.700209092169003	0.746964222395635	0.754809803116282	0.382077917139658	0.50539826650409	0.796503458134706	0.842162813862171	0.825281486604758	0.879359173130649	0.403581632388693	0.798885321561663	0.728479823584371	0.807615064769366	0.7291257115166	0.466154689365381	0.690185499189508	0.836658805111247	0.615520307568984	0.684627849511857	0.470863342661125	0.773042699224849	0.643619788456275	0.78068267870393	0.627043667520493	0.420650867754858	1	0.583711250255318	0.805158979072145	0.757823084336389	0.763287555716433	0.868059859786918	0.671567140275385	0.843317528010223	0.843818015549733	0.803579249240053	0.711294860584261	0.694055916147706	0.728466165476117	0.66476477367794	0.591538744703326	0.664687657411746	0.685685839761569	0.761322489016836	0.675378654801238	0.703773807025169	0.28050911259055	0.607947491388375	0.486200599550679	0.835834493252289	0.726838481364169	0.762500795476613	0.640710912659086	0.464802017025893	0.674264540546098	0.783346139913291	0.854096259933929	0.699662646237892	0.763772162916947	0.585553309658767	0.709715600469955	0.749285979591639	0.44022537424586	0.847193992981413	0.859006753929945	0.431904660251781	0.099593399797496	0.136921618317663	0.536141975447204	0.80616549587648	0.589981501472317	0.297024009329179	0.732763124531097	0.7568758815498	0.710314043530233	0.143994609165232	0.783575926619893	-0.0488913634129702	0.866429267182551	-0.00536314460874155	0.762375239532118	0.642730479096698	0.216900004651721
LILRB3	0.215913640608288	0.679619820970513	0.195475529536252	0.507583069226605	0.507705391728995	0.737934235731362	0.584049522474179	0.344948427812094	0.0865504346713829	-0.0427199544881549	0.366699167175997	0.656544986224039	0.70580809742516	0.215873345210714	0.59164897354663	0.871422739827525	0.71418417282524	0.355693866563933	0.307157769910374	0.118602649320187	0.79560543340173	0.693651985569329	0.656440140021151	0.71076758132621	0.633461503231181	0.77735467045003	0.771889458342477	0.600088798402693	0.415815207253907	0.210864431004175	0.828244334217535	0.635873203290022	0.594794582970835	0.853171275133151	0.63376150752558	0.371184946194854	-0.105874118754587	0.71431442650485	0.143787139835747	0.422415410215562	0.354774935501439	0.47913027823116	0.522055337351383	0.872926068633118	0.52863777520975	0.455645803019704	0.540663769705336	0.409947586559053	0.823153994805168	0.773825356737964	0.650038462438349	0.580509290024293	0.867421766329227	0.436599889477227	0.735546153169774	0.435217018895357	0.434892125686375	0.718961709766056	0.34216300972851	0.652504339094845	0.239386363007783	0.633850196556014	0.221049925137167	0.524428770194883	0.719185479355082	0.464752277104213	0.165595175353694	0.138921035225958	0.583711250255318	1	0.532510503664538	0.78253222529485	0.641806790942666	0.558549645037005	0.51681633135356	0.641858661704913	0.481000805617145	0.4780191624865	0.652410478577495	0.673119579494331	0.404777860758337	0.355209865254937	0.457517586702774	0.466465940411796	0.683438539045187	0.80174451243967	0.480501014152594	0.671226622014128	-0.177600705554754	0.777124651449232	0.286106358834207	0.49457382501552	0.791588386696263	0.523566086455667	0.517021147909168	0.0245962285291733	0.267890599588454	0.472922307731715	0.659485654659981	0.667948412009864	0.352098995284675	0.375050524785012	0.565626393031924	0.630675962728852	0.277685712450142	0.677133846171843	0.609383763666973	0.320245366547468	0.0313860631965843	0.105817678150219	0.504995486514347	0.568054648191569	0.482992800431534	0.179171782036476	0.484085965208805	0.751020507623725	0.548191339239113	-0.070963345540743	0.703009687447914	-0.0736038002723778	0.683424441483261	-0.0423170707331292	0.415537977421718	0.343135053696807	0.145131400246339
NCL	0.711397222483701	0.83535825484721	0.721874261397367	0.834030395271387	0.694360447117344	0.803014466847069	0.806403041166041	0.633415789016168	0.486966711145156	0.592725783892244	0.816506273225235	0.821685750050298	0.892375977294059	0.627987783250884	0.767559382975337	0.290214681339178	0.737419885872959	0.794318075363863	0.643438919130851	0.653124928981051	0.78551466770275	0.878206590260428	0.804274813239604	0.829050608705619	0.8372052409762	0.744279877322014	0.795143049592447	0.803843404568954	0.835266963098788	-0.0154249086719862	0.868655030485698	0.797075457435711	0.809556564396078	0.677371580321598	0.819377428050499	0.622631566514132	0.437646898750817	0.856228952129454	0.57723566082895	0.553872167407047	0.728253668573774	0.812657243873356	0.902564329835757	0.531010263035712	0.799700147544872	0.676547656338283	0.609686251010017	0.649430167167622	0.65029308448615	0.720314882415599	0.854212614115805	0.843500204950247	0.297309456969129	0.906465276435222	0.710820771917486	0.83595937997461	0.784107056284654	0.457482949469749	0.641564875483047	0.766510857926973	0.791701659766248	0.764699714618413	0.443216872476166	0.828488221136472	0.476356369519486	0.892510256481264	0.619228312306695	0.744450039464341	0.805158979072145	0.532510503664538	1	0.779851821695056	0.937155244145632	0.83895415817821	0.736981991217934	0.657068097686559	0.834160385325763	0.818445045334098	0.847994586259544	0.787879068846079	0.687579734797296	0.868922133136819	0.793061603646204	0.732132034532923	0.502434067167228	0.723391705721939	0.885890512991292	0.818481320526826	0.344935483961292	0.750199586239811	0.77009091524274	0.881870955692244	0.652716906114003	0.904789929183525	0.804014202173855	0.48365180000035	0.718978806624857	0.851037165452914	0.747045988968992	0.78511015004852	0.6601235656053	0.852173189962397	0.874680787805685	0.891691885556912	0.788266620699855	0.842524017286941	0.870967239797164	0.63291688105021	0.467297145464124	0.455029032038446	0.788246046787486	0.845032417637503	0.739514804192998	0.641618020427284	0.934305972962667	0.698910641356962	0.928258912073759	0.480455008890643	0.900811467977493	0.326137551860033	0.860400508659281	0.368883772747014	0.832547483038167	0.872273513406526	0.522311172535739
