""	TNFRSF1A	CCR1	SIGLEC10	C5AR1	LILRB1	LILRB2	KCNN4	KCNQ3	IGF2R	CD9	NECTIN2	TREM1	CD163	TLR2	HAVCR2	THBD	CD4	PILRA	FPR1	APLP2	TLR4	SIRPA	SMAP1	TREM2	CD81	TFRC	PLXNB2	CANX	ACKR3	CD74	ENG	CD44	ITGB2	ITGAM	GPNMB	CXADR	CADM1	AXL	PTPRC	NRP1	ATP5F1B	ITGB5	ADGRE2	RXRA	TNFRSF14	TSPAN14	ITGB1	CXCR4	LPP	TSPAN15	PTPRA	RACK1	TLR7	UNC5B	NCSTN	PLAUR	IL6R	SDC3	CD68	TLR1	ASGR1	ADCY7	ITGA5	ITGA4	CD180	SDC2	ITGA6	HLA.DPB1	RHBDF2	FPR3	CD93	SCARB1	CD33	GPR84	PTGER4	SORL1	STAB1	LRP1	ABCA1	ADGRE5	NOTCH2	MCFD2	AMFR	ERAP1	ITGAV	C3AR1	SIGIRR	CD69	SLC1A5	TNFRSF1B	MRC2	LAMP1	C5AR2	C1QBP	ITGAX	CD63	CD47	CD46	SORT1	CLEC2D
PLXNB2	0.757434795249734	0.778940707883829	0.549910684796585	0.624776713691195	0.749950353712828	0.723730884005756	0.641189827646853	0.802418792335394	0.550523114935796	0.603500815619821	0.77690135513705	0.630215030508888	0.810085774119726	0.761337032453751	0.713735666589476	0.825659375800014	0.899750767543833	0.440260118971785	0.607140686509615	0.835060788403195	0.737074289921571	0.887198802914357	0.69896281458166	0.703173146661378	0.881035910838313	0.680568980425632	1	0.841206090760151	0.564360933626816	0.551750352186165	0.858783268345437	0.792810034173588	0.738720441267221	0.879850846545714	0.290952202645392	0.638253199801893	0.729924416749461	0.570562296451502	0.708138032358488	0.829518015264213	0.668331147576921	0.765535121260431	0.824675263216578	0.787549236077128	0.672040050635635	0.819831703847618	0.832189236000432	0.331198824010959	0.833650883126439	0.775128688022238	0.83559692503057	0.736590116849416	0.743507612838538	0.821506390613153	0.780669073249958	0.797795244340471	0.778500178967044	0.664723962224879	0.675252443308771	0.667201151706278	0.583905049953721	0.818324497692019	0.721348466737149	0.75368124349261	0.617979905006089	0.497058171948967	0.807371678577854	0.448243196835384	0.755131915634225	0.793733458356573	0.865888879997629	0.74559121384543	0.70782110486474	0.709802264865047	0.691242685602833	0.803073370416324	0.840131456694603	0.821927813749455	0.496155875099763	0.753346663885441	0.652268746698667	0.79810237571582	0.716187391987009	0.788000301953499	0.812368956127247	0.579397984398944	0.73139754305739	0.651423917785336	0.625416174600883	0.740614490045447	0.819788727621542	0.709700088509635	0.583218807507518	0.661169703561397	0.578346135768007	0.737291132037339	0.754468500455932	0.736273943565303	0.737137120296031	0.801501181254848
CANX	0.92087539387633	0.923630800550521	0.705778391032254	0.664519786522747	0.883925841864921	0.84080346958717	0.788138540672123	0.805805735660015	0.547931631235867	0.793492194415512	0.918202001824562	0.695859459808164	0.841165667432177	0.840588789296237	0.902361747572358	0.82511564992872	0.92186028423739	0.628340722542274	0.835946749435952	0.950712196549216	0.763192157088399	0.926772096829123	0.893777923405438	0.88847864033249	0.880586295120424	0.661771834868984	0.841206090760151	1	0.40525095809992	0.73615496700292	0.925511362949199	0.872947964924485	0.940685018601178	0.899955021659507	0.374280101007297	0.792292504595304	0.841288801082797	0.741498888162221	0.901807758897741	0.85318935800915	0.900340016868272	0.726713096819407	0.859156400392551	0.779836608017222	0.798530014650144	0.807837179655525	0.947319640159375	0.500618129728529	0.863858719790488	0.916805535046087	0.922291099603137	0.937999987055736	0.792436826917602	0.901520457856573	0.890793118495096	0.937430815437352	0.877418466523217	0.538656097383168	0.859359947400683	0.849071813275313	0.735479604700753	0.879818557112799	0.750595651907166	0.899642427760143	0.782926341327941	0.5465337187375	0.867830559471832	0.632990047127929	0.89561936594806	0.751460074334584	0.869054444350257	0.776100525812772	0.898007718978261	0.864784450080489	0.757609918239529	0.89460310808875	0.740749970823416	0.775324662437466	0.44894308859077	0.857668774061882	0.725509201620134	0.943789032981655	0.756851100293412	0.809930493971682	0.896047456081084	0.8218897137468	0.905273465949419	0.781001578752321	0.844235765280821	0.854416110481184	0.85128660117075	0.879710413536342	0.448926143612536	0.884867083645991	0.574501383359253	0.944562641448419	0.945626742292509	0.886266892344781	0.849468822818581	0.793299318905229
ACKR3	0.354503337342076	0.447598066383116	0.151255383431808	0.52421475921012	0.359109604844217	0.32931252698879	0.12151258460267	0.500666167304753	0.524161316232554	0.335569955047491	0.314988487543914	0.46926654307418	0.519277351297809	0.414432924358308	0.255710152721366	0.571205829296341	0.552566186823052	0.22065512068186	0.124758241818881	0.484645210617237	0.605369243952718	0.536368456504586	0.364283299417513	0.245449307753821	0.576147887070977	0.557418648303643	0.564360933626816	0.40525095809992	1	0.171499788073241	0.481213514921191	0.565317242491283	0.275561291611219	0.525771291215716	0.397462159469567	0.271884838801644	0.54267690767362	0.199149875990233	0.251494467613576	0.532313197031303	0.151561676313092	0.698126792118637	0.45166109079262	0.600717881236646	0.460489765423263	0.633393120781823	0.457923716630589	0.222791957012379	0.519600759672863	0.406732440525271	0.443271570249662	0.325417204296285	0.473395100374	0.372385487282087	0.464994444625548	0.452547968180079	0.464018744687453	0.674618351237277	0.420412499546768	0.241206273126788	0.223705249081671	0.426289312779407	0.523533574647805	0.263240456962579	0.205950160700119	0.529175392626802	0.520879608594465	0.152475924618209	0.344009729033463	0.646284314241923	0.469600346357686	0.618449526871758	0.216143340070265	0.329721907083448	0.495810971420931	0.356064468786395	0.586692933104314	0.645339270590597	0.63736976783918	0.472241408546604	0.530062151375613	0.395039136459407	0.586073407114126	0.48585677918316	0.476796773105454	0.173702927179429	0.391834818644516	0.338802771140252	0.156655777996511	0.403756719551406	0.493432321632952	0.36594558819728	0.737055054544143	0.177939695286676	0.517501001469276	0.308874377263071	0.315228813320805	0.405539299985969	0.368139331994337	0.579726899552407
CD74	0.884171414330385	0.694409880259904	0.951347458769007	0.709006442848534	0.893655587823773	0.853454644311757	0.472713010478072	0.726914841901728	0.260974511476826	0.702487085209407	0.799779781241985	0.22999411463259	0.744206762177683	0.858544014259366	0.903341990859584	0.592323218594169	0.670359258020084	0.807445097523239	0.910689188309214	0.736603379734906	0.706694014689958	0.732725381786996	0.681507122953734	0.900013886040113	0.647594749927742	0.7045045194316	0.551750352186165	0.73615496700292	0.171499788073241	1	0.67270473085381	0.566449223132415	0.794259089721033	0.555613107776416	-0.0126402013682349	0.679485589555203	0.760721144478996	0.968427537710029	0.909605775571794	0.499232518582588	0.737453315060441	0.408430090254896	0.801647465657786	0.349635517564185	0.664428257180414	0.67289849286848	0.783973798422664	0.80896279789413	0.767629261680216	0.762469827484016	0.768231826295162	0.789837581990725	0.830668269543243	0.804984606667938	0.707588338747103	0.733189705782052	0.540111973581823	0.372611299178055	0.749730830589122	0.906134597687094	0.384322824221694	0.799697635133518	0.279396131065399	0.754705654938804	0.40872646030354	0.392509307619835	0.747854932633034	0.97813414188456	0.892939480850865	0.555209854499737	0.617134900969568	0.58557727661013	0.848201930054291	0.817122493818894	0.824173991556275	0.879989778321848	0.452116476412677	0.568251018888807	0.0530438460627388	0.572586536184322	0.604352314036506	0.696250940873345	0.52573091288799	0.69414862467799	0.829620754200221	0.92813169682005	0.755185533726712	0.83902887705489	0.7836472071172	0.831214022995149	0.661986329607047	0.754677426950256	0.239019576363153	0.684804502015824	0.409803812455053	0.726531301115635	0.808387759846285	0.826154507647776	0.752025017076256	0.587224111385379
ENG	0.869089487097198	0.879510229688624	0.670640204475447	0.642522340252039	0.861477045041237	0.798506859003544	0.779364125536313	0.769739452150749	0.596733118042245	0.748218132276749	0.885332655452589	0.718239539539373	0.906178843087372	0.842201713232207	0.830364710203925	0.858429819443426	0.945736033871511	0.576828144568826	0.781933307688152	0.944543784315653	0.733301811586866	0.922783104309407	0.758486469416855	0.876022451204071	0.940922100284567	0.690758434805197	0.858783268345437	0.925511362949199	0.481213514921191	0.67270473085381	1	0.766169385216433	0.891162950051995	0.905262304642082	0.308000417906808	0.815474763736558	0.760359598479282	0.677627598113588	0.824328713936908	0.908044385676611	0.811133278591007	0.784911275671145	0.870070915932367	0.796128084351305	0.69180702165865	0.83948713974066	0.927545615391835	0.3845081204436	0.868928356816981	0.918802570836392	0.869731335579085	0.821711070355933	0.775844908193836	0.895269302016672	0.895520328372666	0.928010518744765	0.792078281874609	0.671889750698314	0.813235985376552	0.785383026060118	0.665125261117265	0.869239052502137	0.735138994151147	0.842226412129551	0.615247364085879	0.549207204338549	0.853010279418962	0.55358842074084	0.87155570616263	0.834183071345866	0.910058585464327	0.763076473392934	0.8468222933017	0.856440420332978	0.720651930654158	0.865051232858273	0.86063856014808	0.833647542313221	0.448992784020941	0.807552869495343	0.618605092625733	0.871462712989603	0.745475695658981	0.809130368314411	0.884897962160638	0.771950891957066	0.809308988530123	0.723358220672108	0.769493148799451	0.818093104305366	0.83982128702808	0.878149601580581	0.448375927997643	0.804837751448131	0.622788897338374	0.89621180567307	0.880340181971499	0.811217540114062	0.787248026568778	0.762706286993117
CD44	0.785742482217549	0.815166612893781	0.513446113382346	0.702437256779698	0.715473980452457	0.722651324158686	0.585057243737064	0.786022540094094	0.569855270319627	0.711423219819398	0.775226741602782	0.690296857193865	0.688474197364077	0.72465029750817	0.742022250329066	0.727515789495585	0.808956769990233	0.546040448766106	0.605633199105397	0.826549823832079	0.791271837714496	0.839745077086132	0.889052823004492	0.659795834858167	0.757885091387055	0.621674449854945	0.792810034173588	0.872947964924485	0.565317242491283	0.566449223132415	0.766169385216433	1	0.770327004422011	0.826696410163731	0.529890083987437	0.611475611183627	0.860677382576817	0.598848913153597	0.757545760498992	0.736464048842518	0.717189399374324	0.71955366996512	0.773774994134211	0.794098714161667	0.823289036005406	0.787644137485367	0.835687910548577	0.517041202486449	0.791967137767706	0.744819807956794	0.863804198037524	0.872918331561115	0.710481229365702	0.758939007040318	0.734703980805792	0.829343050151095	0.886760849885527	0.514215567676627	0.770977997617198	0.688833812596285	0.659978281013429	0.759460169271143	0.785140522877672	0.74047575561452	0.773802368968439	0.566082380966903	0.777070371904969	0.509320976774324	0.741081790942391	0.670569388366866	0.742384014917901	0.772863498060199	0.716978166972925	0.707641451999095	0.748824272757814	0.759979173292681	0.619717631395451	0.750082410371795	0.602985706889081	0.839636978489044	0.805540118566648	0.83880149520628	0.770597286939048	0.723113659288731	0.784130449201359	0.609404457428266	0.867679804478362	0.722417509165482	0.681655678153897	0.787561747676649	0.769590030052836	0.7304263636877	0.594022571590717	0.712994881566282	0.58065436076786	0.777881160192089	0.79133981599608	0.800515143903734	0.789717399131819	0.817171854005618
ITGB2	0.910291692655881	0.876764210733405	0.751022220451852	0.590992862755658	0.885161689815511	0.838594975292415	0.835006599359828	0.766942071585105	0.434627830999239	0.847533230149156	0.941714253921564	0.675014890510514	0.790941411421213	0.842087136104179	0.926936700352799	0.75634718065897	0.844703448487726	0.666141609421782	0.92506535732255	0.903626892928907	0.65441620511786	0.871520831901217	0.855523186637432	0.943469385134112	0.79817257858643	0.586785839414041	0.738720441267221	0.940685018601178	0.275561291611219	0.794259089721033	0.891162950051995	0.770327004422011	1	0.836907443100329	0.306097559746426	0.831480072377297	0.802140359282924	0.789062989035037	0.937896327640621	0.772407990698392	0.936541145708334	0.581770304688977	0.835816849974799	0.684775606513106	0.736207114676166	0.729022454733856	0.928053777742736	0.547409971486282	0.823567928638335	0.896632090687011	0.864190941220296	0.929908606099213	0.749877764212132	0.88125380784625	0.864989626625306	0.928620388234139	0.7918387570837	0.390815322617231	0.825703142862436	0.879953801973193	0.718749829954818	0.835433822699128	0.63796037469277	0.912471725295522	0.741909205134976	0.462249365442689	0.807722139911645	0.689733270586983	0.900839930916006	0.637853180946209	0.81306816975104	0.663483800094834	0.94543287405067	0.882858975114615	0.714045254083464	0.892623722880906	0.611948237855127	0.66873368586398	0.302830412863413	0.793733872215087	0.621004089838146	0.900337389993447	0.659672630746062	0.728608835093214	0.844703315163318	0.901491841117766	0.887625978671362	0.775734128808791	0.899493060407117	0.855783093209017	0.801823261167224	0.871041139956868	0.310698219156739	0.910891772645743	0.523050593561355	0.943289591802175	0.945288864232783	0.860292592891253	0.804173644768225	0.697447410284516
ITGAM	0.786781674059716	0.853397582644571	0.531767799131829	0.58158718586426	0.772779811686139	0.729554254443584	0.737063391957033	0.798562167641537	0.550127618107462	0.701321640308494	0.829616231787174	0.767554741395829	0.797442914106559	0.743175838850377	0.753759562998932	0.827690113883193	0.918202560994687	0.478926346040623	0.679977435151504	0.884844967637809	0.695155563595484	0.879558021823871	0.792931190981715	0.759425437567368	0.883612610466388	0.617978966285368	0.879850846545714	0.899955021659507	0.525771291215716	0.555613107776416	0.905262304642082	0.826696410163731	0.836907443100329	1	0.403504235771555	0.718373034670888	0.743535230911111	0.563914026422628	0.759853856661614	0.876675380642284	0.755294247924663	0.747798414053534	0.799518332399617	0.853701505314545	0.696259264698475	0.802153751569998	0.869096774294685	0.324702592138708	0.8139886564767	0.833520766081675	0.847013219506395	0.815282054502826	0.715337509772386	0.835787391736771	0.82679541970244	0.862422440621585	0.829377402990183	0.574225784259724	0.743007737390437	0.698419047764749	0.685848256354818	0.81373892324858	0.796548387220673	0.815889679039084	0.727454821247124	0.489444674775754	0.810456111549691	0.435136488583424	0.7811173485837	0.746968670217005	0.883872620176595	0.730177312583165	0.77500323075399	0.738450201694695	0.657953160627669	0.803644227179009	0.808421859894108	0.795919823399624	0.51166336451336	0.805466954314611	0.666576976274127	0.857585576938678	0.74832104988386	0.76423360210023	0.805033868948421	0.639537378637122	0.81476789994729	0.632862100657484	0.69664015597647	0.760771434790816	0.819621967039945	0.777173554259727	0.525200020975754	0.764104185890884	0.581019900825255	0.835458268414048	0.813947790871722	0.758572782547306	0.740283702945434	0.767268372884412
GPNMB	0.248089507681842	0.445274552528051	0.0120772874010034	0.417026142712444	0.108753977378037	0.115184066933221	0.167696405640189	0.241443776722002	0.63951820275422	0.586202560224757	0.237536344834203	0.745627117001238	0.301484654011131	0.145004906727028	0.270674619983152	0.253524181416489	0.324832240846185	0.387634966542574	0.0655860324258261	0.442846960033173	0.409310846182853	0.296706447234419	0.49926459922758	0.184583405399513	0.35920291389085	0.205601484851217	0.290952202645392	0.374280101007297	0.397462159469567	-0.0126402013682349	0.308000417906808	0.529890083987437	0.306097559746426	0.403504235771555	1	0.457743130881243	0.419717384291707	0.0294350922934054	0.149864354212729	0.458290341931386	0.138079528389627	0.526240950242356	0.19876269287093	0.555717166306953	0.567324885839134	0.420572304578358	0.397048978887773	0.0716901779287963	0.293825101917671	0.226788943710363	0.303484643268259	0.283085866181479	0.177678534579536	0.124487551569673	0.332007297984642	0.459071278983617	0.481210282876076	0.333728737958617	0.55644300621742	0.146047242262762	0.237445550021008	0.155579551386642	0.50763741169331	0.0667003399028627	0.463155151383324	0.626480235232867	0.229272890770571	-0.0568393962769908	0.179719483101583	0.245287368999712	0.115815732582541	0.402236502740445	0.171401123494055	0.165394765816241	0.133068736271073	0.202261181224656	0.219744806561011	0.497353483605079	0.856625389226689	0.474303642070879	0.440223763392274	0.411283991126956	0.583917718366124	0.155986116471427	0.186968195512459	0.135501322845139	0.377921123968293	0.0733302942594163	0.114785497943919	0.364284568694441	0.212033444763989	0.494136062166692	0.46170832356538	0.121988707046203	0.66285867882883	0.44555103497327	0.236236349728111	0.347216611995542	0.229165205699	0.431688024779539
CXADR	0.811209007769397	0.809879708946114	0.741459328561211	0.707489657558042	0.769128762580424	0.707478535965271	0.65245193088705	0.64173902836991	0.583422629453337	0.834384607841604	0.792631811924257	0.672984713464105	0.808025080608439	0.707991985996942	0.827048468864162	0.692436954737137	0.756222662267533	0.782697559018252	0.758573400346303	0.849450445014397	0.671905171595943	0.752886146930209	0.714518156357511	0.862552904887986	0.778013287407176	0.663112310637608	0.638253199801893	0.792292504595304	0.271884838801644	0.679485589555203	0.815474763736558	0.611475611183627	0.831480072377297	0.718373034670888	0.457743130881243	1	0.659491853412439	0.694208654137632	0.746077797039376	0.771387377005882	0.679165199755876	0.621571610853138	0.763363245084702	0.639313805152729	0.68476379592066	0.739685612102884	0.851441373798884	0.409574899879115	0.762229094922689	0.767559957076313	0.755981135738256	0.695892441113437	0.690936107617236	0.735312319945683	0.789682122130724	0.879381551927695	0.663086571722918	0.52665224647886	0.840502652189062	0.727651983999749	0.39484186857462	0.732573940027536	0.506903060215567	0.614722990230315	0.508005007383722	0.59211767790437	0.656991102684195	0.57479096577406	0.81270306589092	0.573775618715415	0.634269986484212	0.590076732303063	0.792674351338533	0.798397361739292	0.631464742205653	0.812167483907545	0.602821897571323	0.746623338407753	0.482111301953898	0.702588189499768	0.548859292403885	0.779858574020128	0.694358103382601	0.590631472625288	0.761669399182036	0.786034072337718	0.721867747844044	0.651540672283794	0.701214306857323	0.849462897059098	0.616734191064007	0.90868772985741	0.363844015117551	0.624320728735609	0.726776777596276	0.842640428223362	0.758955726124111	0.763633763465394	0.713123436353923	0.655853785636033
CADM1	0.861512727853547	0.812418415950328	0.694981959677271	0.7749721225061	0.820437619863559	0.801771692357102	0.494301226687936	0.816036468297781	0.556224038520562	0.799105067363359	0.794492371400707	0.5674944500133	0.796710743681346	0.827303661235134	0.828115147578588	0.723699152134105	0.808222265392703	0.706102963419929	0.741626257199804	0.857590719065069	0.842876262760347	0.851751089052558	0.82726419008185	0.786710396331972	0.776464739620066	0.697840007795408	0.729924416749461	0.841288801082797	0.54267690767362	0.760721144478996	0.760359598479282	0.860677382576817	0.802140359282924	0.743535230911111	0.419717384291707	0.659491853412439	1	0.765365262554556	0.832740427447578	0.712941435778823	0.716754017945417	0.715074627262608	0.818879947623229	0.66666594107386	0.851754626058849	0.824873974796514	0.869269453666276	0.686340387559559	0.838640227601247	0.788934134345237	0.847220764228902	0.857056472004789	0.816565177947694	0.795992092789057	0.770138573329154	0.831345255105313	0.772051470553041	0.564297353032271	0.845293779936539	0.807425161946215	0.55583547968988	0.813548319468372	0.619930720358154	0.744699794636261	0.621689254384946	0.607825911022014	0.842293933668439	0.727339888779601	0.831331575876501	0.72544279654828	0.704223248628869	0.779399905517984	0.773137240078708	0.757296068752116	0.810277682600091	0.838241841296085	0.603798373820123	0.7745687105299	0.4956845365832	0.768953485836639	0.810555720448318	0.815542046459899	0.742942845677339	0.770574715647599	0.843926143533478	0.771641843278643	0.846114177067364	0.778366597208526	0.715486928142887	0.8422572298581	0.78978400967709	0.793805047416123	0.562394881731604	0.686904278797894	0.603856898818787	0.804865579180105	0.822627939372223	0.875994282508463	0.792686161898652	0.783104745603805
AXL	0.88349750570442	0.696022638681692	0.930172986421075	0.745178101257996	0.878503452873453	0.843589347750127	0.46857089245332	0.736915892926081	0.280535851955274	0.714279178662464	0.797621173825781	0.2577066790642	0.742527414303046	0.857785085427746	0.895119071220553	0.595094242944758	0.667596517291962	0.81606662506686	0.87242288522752	0.7382281534468	0.73320668332371	0.737072493765027	0.711340741751962	0.886963635055885	0.641825772821213	0.728385516828068	0.570562296451502	0.741498888162221	0.199149875990233	0.968427537710029	0.677627598113588	0.598848913153597	0.789062989035037	0.563914026422628	0.0294350922934054	0.694208654137632	0.765365262554556	1	0.906842266761799	0.509431707349506	0.724097161938509	0.420438797789218	0.826299286159405	0.358761965358315	0.694079981263798	0.696907566474638	0.794435053158502	0.79278289856721	0.772526788205307	0.755174843231754	0.778950616090074	0.80154325031569	0.830542174609335	0.80950361381407	0.700575344836725	0.750046466576774	0.567251140967958	0.37758452928478	0.75944697545665	0.894229255026484	0.382924827123091	0.79810063306465	0.283302661969027	0.741293570695936	0.423736325564797	0.422202830197386	0.742862469009066	0.949922928838756	0.900909153257169	0.550166366593409	0.608317409772704	0.598580440416291	0.838256545746998	0.820019338064488	0.830677171808995	0.8837010713728	0.446362627421658	0.588123439594248	0.0982225901277366	0.586873015337761	0.620423556442304	0.705107209471696	0.544405224039058	0.679033091378287	0.829621639139292	0.902461112238401	0.766063326021348	0.852847021555126	0.759981727344517	0.850980998838672	0.672151878410274	0.753218025889134	0.279773193267026	0.674011252218289	0.464000510036612	0.721540153265934	0.806227773510716	0.82123390377609	0.766152269619037	0.624974525684543
PTPRC	0.941434296080106	0.834978636525138	0.853934521853866	0.672792788352855	0.932052352649577	0.890558348978254	0.702610145418473	0.810353242353617	0.351104253659303	0.778227970918741	0.928520836653544	0.478115441089358	0.776533762147274	0.895398835186165	0.949319426160782	0.717437148097968	0.806047723668518	0.723712435942799	0.937092224621646	0.855274344211336	0.721776300351916	0.856364556322339	0.841316858970232	0.936649901533427	0.747892103223807	0.670816392705735	0.708138032358488	0.901807758897741	0.251494467613576	0.909605775571794	0.824328713936908	0.757545760498992	0.937896327640621	0.759853856661614	0.149864354212729	0.746077797039376	0.832740427447578	0.906842266761799	1	0.670384564201049	0.901453170899268	0.511429211523734	0.878365853350179	0.566070458572374	0.744860729112156	0.734073384526233	0.903911344686923	0.713027745458493	0.833667115804723	0.863576633489143	0.881626123959388	0.939211608289847	0.820526236392598	0.903204578200431	0.811295052677228	0.865136935640773	0.742742289136966	0.375451330832624	0.794937908587947	0.929233549874329	0.628622299914748	0.871340164699262	0.522535259082082	0.910875075106015	0.669650971407864	0.426622094077059	0.834987334174576	0.842129699528542	0.93913369969619	0.619012989864291	0.765478392327207	0.664258796946901	0.934316412344243	0.89627980604522	0.820121982032698	0.933924728166348	0.552525818785592	0.641709116656621	0.18778544976436	0.740828790649425	0.678525769946648	0.855842484867852	0.638947860536351	0.772294756690564	0.884102672498318	0.926308662539284	0.899899728018622	0.877736879835477	0.88329537757601	0.886334078840886	0.814846300617808	0.817623177432492	0.308522445519422	0.873181997250893	0.472290265955459	0.864993598719901	0.936517932701281	0.884028446104319	0.861721777217026	0.709736181653998
NRP1	0.769289587314299	0.821478234341911	0.516470498779191	0.61299897371537	0.733131954748273	0.677982372697901	0.682955089259289	0.687758323100001	0.693551572425035	0.719100045236686	0.769391557280715	0.778849866118373	0.869107265448154	0.705196799232528	0.703895894388056	0.816436201549896	0.90064118262793	0.519425118563214	0.620103724621486	0.906627640489997	0.712254057052437	0.854686876383165	0.685698824077123	0.749371599274648	0.92095955843186	0.659587648486978	0.829518015264213	0.85318935800915	0.532313197031303	0.499232518582588	0.908044385676611	0.736464048842518	0.772407990698392	0.876675380642284	0.458290341931386	0.771387377005882	0.712941435778823	0.509431707349506	0.670384564201049	1	0.666220364436673	0.839424737982452	0.779013480996899	0.815848611316034	0.657793244616267	0.819705359728437	0.858397693982411	0.242143911898478	0.800400585252088	0.821306919582626	0.795112417064881	0.697735187061667	0.681329035283594	0.781532512593302	0.812525852899563	0.859278783792798	0.769688304219298	0.717641849363901	0.790254942454113	0.643726931811442	0.580340570557309	0.780044352965002	0.75797569120845	0.704027880998812	0.586052836857769	0.641007372303444	0.786982175260095	0.371054854719196	0.757167564922207	0.821549486026933	0.823484117896676	0.752672432198872	0.707384544571971	0.705547589949023	0.608577136426975	0.747610878431086	0.859855089732789	0.854343367037221	0.597421466479168	0.786901578179092	0.59936723305795	0.818648885004458	0.741804425056092	0.726453549745642	0.783494423042859	0.614713885451928	0.717305403868835	0.576518675083405	0.613232767390295	0.72692084918422	0.762761458811903	0.834780170586119	0.53187994244598	0.670265970879395	0.681371463343065	0.841315823895614	0.757879319393994	0.739895203058971	0.673206276645188	0.768553657995716
ATP5F1B	0.842187553571998	0.806443914157454	0.676562084359045	0.416845688582441	0.830028204452209	0.80395780950344	0.859501171302106	0.672487227411448	0.296332988784358	0.688173922130088	0.898988817391939	0.523327861358076	0.664520204107336	0.776021846674229	0.854936313668486	0.688314572378594	0.767542318485631	0.482816454028665	0.897729804439211	0.813387621128778	0.528196103533597	0.80781597206158	0.809310200267471	0.868121298747687	0.695811974229207	0.448051464733402	0.668331147576921	0.900340016868272	0.151561676313092	0.737453315060441	0.811133278591007	0.717189399374324	0.936541145708334	0.755294247924663	0.138079528389627	0.679165199755876	0.716754017945417	0.724097161938509	0.901453170899268	0.666220364436673	1	0.464143956149889	0.740032868528552	0.582087012618165	0.623364218359233	0.575026313977999	0.835452965137292	0.489079057308845	0.718096661744658	0.855074438248957	0.797650996494569	0.921115582506555	0.658299662833878	0.841497875160923	0.782489960861361	0.82529872079258	0.7564979781989	0.253233688478732	0.702268420261484	0.839255928710604	0.783743179532548	0.777144448727373	0.607471687546037	0.939763365814246	0.767058781769878	0.304118957554222	0.759295819844372	0.633867425901479	0.828461261115876	0.562230541812421	0.78989522866756	0.594364993279695	0.903167696717886	0.822820358155377	0.642031695815188	0.81026398693488	0.534224015902082	0.497304015216026	0.124185507351163	0.715170113480867	0.542975144105173	0.862855434498312	0.528871675384285	0.695913883085725	0.786855057964094	0.84417026604466	0.831420179063464	0.745773683073232	0.920264886093306	0.720324991777073	0.768010538490871	0.750153973945236	0.177265003893912	0.977722249525265	0.314796808628341	0.891959414856793	0.941574824940138	0.778978446493573	0.776949412347267	0.586058760282794
ITGB5	0.649852202686432	0.727591428587432	0.432454373137254	0.666654111586922	0.62529710511516	0.564975341721259	0.429136919717086	0.61357184943484	0.762198420946058	0.614514079714112	0.60839722580356	0.680080698063648	0.827823210941453	0.631477294255598	0.578665497217602	0.748036043935971	0.824604524710513	0.466306843214739	0.430099385362603	0.819057526607986	0.784881938872553	0.792448042526868	0.602148355027067	0.587599326390793	0.87218067535641	0.665083679562638	0.765535121260431	0.726713096819407	0.698126792118637	0.408430090254896	0.784911275671145	0.71955366996512	0.581770304688977	0.747798414053534	0.526240950242356	0.621571610853138	0.715074627262608	0.420438797789218	0.511429211523734	0.839424737982452	0.464143956149889	1	0.667496278437006	0.78533933723904	0.698827996951822	0.822048240842807	0.746619855978471	0.23177052266052	0.738734633234793	0.716762506333004	0.69597489892877	0.580067819028919	0.665837831796001	0.639181013693669	0.723289246459871	0.745371454116115	0.706736769119025	0.849156619884639	0.761353619278355	0.53331820681229	0.458294821236056	0.708735180120007	0.723469676354611	0.528658598619478	0.428479222661682	0.714804553279467	0.742162129683695	0.328970584646924	0.63442482556442	0.852649384066077	0.712242551234906	0.796809084339533	0.535171029972936	0.57262442122899	0.608098177502068	0.627556726052003	0.844167819766814	0.8909015038137	0.730567848713161	0.718434564692869	0.648798661185599	0.683345564226419	0.763995744145244	0.710960408744219	0.727504168188088	0.472458814031633	0.612995463687144	0.496836790696886	0.428760916330109	0.624184833095507	0.678217747181135	0.756173529066691	0.658143919203357	0.467754869209278	0.70649996296687	0.696157966221235	0.619817665019065	0.666832858684812	0.58815750845243	0.738092282027845
