""	C3AR1	ITGAX	CD4	ITGB2	PLXDC2	ABCA1	CD33	HAVCR2	TREM2	SORT1	MERTK	PILRA	TNFRSF1A	TNFRSF1B	SORL1	PTPRC	CXCR4	GPNMB	ITGB1	LAIR1	CCR1	TLR4	LILRB1	AXL	CD93	PTGER4	VSIR	IL18BP	C5AR1	ITGAM	CD81	CD69	NRP1	TLR1	SLC1A5	TLR6	TFRC	HLA.DPB1	CD74	STAB1	P2RY12	LRP1	ADRB2	CD180	RIPK1	LPP	FPR1	TMIGD3	TSPAN14	ADORA3	ITGB5	ITGAV	CD46	MRC2	CD9	TLR2	C1QBP	CD47	CSF2RA	ENG	SCARB1	APLP2	LILRA4	ALOX5	IL6R	CANX	CD63	CSF3R	NOTCH2	TNFRSF14	SDC3	TLR7	RACK1	UNC5B	TRPM2	ADCY7	PLXDC1	NOTCH4	SEMA4C	RHBDF2	GPR84	PLAUR	INSR	SIGIRR	ST14	FPR3	ADGRE2	CD300LF	SPN	SIRPA	SELL	KCNQ1	TNFRSF13C	RXRA	NRP2	ITGAL	IGF2R	PLXNB2	KCNQ3	LAMP1	CD40	PECAM1	STX3	CD82	STX4	RYK	TRADD	FGFR1	PLD1	MCFD2	NCSTN	RAMP1	JMJD6	CADM1	LRP10	NOTCH1	ATP5F1B	SMAP1	CCRL2	PTPRA	RPSA	PTPRZ1
CSF2RA	0.915867039849464	0.871327085193233	0.898486533255291	0.806213680344172	0.920775673446181	0.925480163541938	0.867790228540328	0.900157188652466	0.770976350795355	0.914559720915822	0.852955704042783	0.891422176768434	0.838105954052252	0.943896408680746	0.898921446733716	0.913912744812458	0.875673713863065	0.679309673380812	0.908831422136782	0.917484414776714	0.864677439700893	0.819966830433471	0.872964520735366	0.89752924055274	0.559480554259939	0.713080793378834	0.865542446496982	0.845871204093356	0.815153965229913	0.831533231664235	0.866437343340014	0.774365089947412	0.698428077062457	0.758408327923488	0.865024752827427	0.488952656655224	0.799221826292845	0.830691940531513	0.936634178743051	0.692466242653759	0.728830049506229	0.909418221793626	0.82736479417029	0.778611165571542	0.805393897869162	0.891234076253519	0.903593670013077	0.821115632827168	0.931738957247767	0.884360143809536	0.764972512519389	0.792816849598134	0.872726997112573	0.74083138038039	0.603663262464031	0.860017758950405	0.848031373660924	0.757533763275692	1	0.825514058474685	0.807015505297752	0.917815948580778	0.621533720791654	0.794885274466188	0.860893877659643	0.87203865103722	0.713355878860195	0.891574144965988	0.79313775992623	0.869530604196651	0.633678637108006	0.798225557274179	0.889123048089933	0.678520027336412	0.793838279933698	0.70944749075847	0.393235067971846	0.802067213469003	0.622100397850594	0.846261629016907	0.717868434029574	0.609263730439974	0.629135822462225	0.841364549924695	0.744906040825397	0.870844269466264	0.792969654367295	0.714945691696112	0.777571615284289	0.815376138491498	0.615284882223103	0.788272909050688	0.733454319628038	0.766297483352544	0.688594331019441	0.854116523564441	0.74465558568608	0.794232897880811	0.723048326416196	0.874649182985691	0.779411475106027	0.869610275686171	0.772774044579338	0.831656088410171	0.81338400476653	0.737815028557049	0.86699539347352	0.557241241753591	0.726802218025365	0.845718867690991	0.857692654593961	0.571469405460476	0.761353018964166	0.590997992095365	0.812283141698636	0.532325943322391	0.817359498785834	0.869599313125675	0.791940967105852	0.791335722564602	0.872962098230491	0.0711947009204832
ENG	0.890819595586153	0.884657107716526	0.850368479505449	0.9316800399569	0.919818339259134	0.779177228341918	0.718542722407529	0.888748189137717	0.89158784721714	0.872056500285248	0.60515399419798	0.848052612052902	0.734975397632542	0.819405933138472	0.789075904821788	0.835101150837005	0.655327171406069	0.804233684859383	0.899254292208075	0.875354820807432	0.790254057417086	0.720767900925619	0.892641719413784	0.880223333873965	0.372036094894139	0.733702469790879	0.651020227983405	0.846763381595437	0.734968578294815	0.699681808195755	0.915856632445837	0.659886413760933	0.657283359736559	0.721762538140002	0.815711390276069	0.323347379384412	0.714626048604192	0.683404596968047	0.800065887498785	0.665902379983171	0.594009110356532	0.809264534091255	0.649719950250499	0.81523128175574	0.72463737565409	0.852268087746336	0.875762063557393	0.805808698165405	0.804595940308879	0.766487890548968	0.879503890299168	0.671954841695673	0.752469233924193	0.850946300540684	0.830683481599811	0.657494434662242	0.830073648184103	0.857138826816462	0.825514058474685	1	0.774943352240092	0.880686383888566	0.82736486156543	0.740906100548107	0.820013560358774	0.908127178357589	0.885529569606943	0.741689010171883	0.778137627979012	0.778986342627775	0.489437816508524	0.698060247607231	0.807565066435151	0.670209907104408	0.780767050469948	0.635771641765799	0.228118463244772	0.784599718262099	0.485019472257866	0.788783734117691	0.621735764522771	0.603398692881984	0.523957170023876	0.81960553551352	0.783372103587809	0.777261769561538	0.75598346498182	0.66442371310162	0.796928311415558	0.91015773044415	0.482948704395094	0.616894916480441	0.417188847122984	0.621410047340375	0.522972418553794	0.80906908842166	0.855467848434847	0.698316033423577	0.671006085317578	0.838473331213212	0.792965060918752	0.813418690871992	0.63396540595255	0.798725149610766	0.787814965361463	0.625672791560354	0.867264869461834	0.479639220437269	0.859731023839121	0.880403817541079	0.838062850164922	0.707735056518725	0.653930231946854	0.686393369977368	0.879023170718483	0.441231298540805	0.881125143355276	0.84790981303065	0.801117974845364	0.770974385896534	0.854699361885454	0.124637176319161
SCARB1	0.822554506694333	0.853504620038881	0.811584648568311	0.792964510350883	0.844275910900859	0.847400175443089	0.735339999437015	0.829282211464473	0.741988656518657	0.848212808036462	0.736095674425401	0.807545630576027	0.743795807045367	0.824670298385523	0.800948930781095	0.861962626158799	0.718122505880246	0.739901696869963	0.869504362561766	0.826283994154925	0.705010319251874	0.685776031502109	0.788325934042169	0.802108561943995	0.497325136110808	0.675072966694698	0.705840926077394	0.832311288519498	0.730944222167319	0.759870852148457	0.831865326519726	0.646808382940755	0.678164259078082	0.743505547390788	0.778295954980963	0.508428372842197	0.738022696381343	0.647530227285814	0.768373671446103	0.628707087318807	0.672630084487031	0.848359074235397	0.760050586476707	0.756212184232725	0.744647910562153	0.862698892427323	0.781368873883557	0.740364360256944	0.836736988482917	0.812959171897385	0.758581000100061	0.757728146465987	0.80589216595947	0.81472085382497	0.660333141832082	0.748348862571465	0.788630968314049	0.770709996867819	0.807015505297752	0.774943352240092	1	0.891274318218944	0.658985356331232	0.718280082439625	0.785852433581721	0.876033339047502	0.753239174360875	0.802595556498208	0.750579633001136	0.764735269381279	0.689246737511984	0.734573851834742	0.758990391300135	0.658561300776149	0.792776473547631	0.739524965679984	0.338967816979392	0.763960824347599	0.599734759415935	0.756836460653715	0.653184317424718	0.57430185085294	0.56416875283668	0.740388309798616	0.771245073359415	0.79584992256553	0.760428786266448	0.651630967774026	0.755903615729073	0.775460452909495	0.442335849283101	0.619262380240235	0.486924415162354	0.640148040032642	0.660861088697689	0.802329564415197	0.806048584255138	0.767976473172487	0.658220090726707	0.853185561967902	0.746181774809414	0.846439143468758	0.703268879609794	0.779647137883442	0.807474512976023	0.721214468550256	0.817918440079754	0.588488270186947	0.753521788014886	0.852086075557163	0.822595672419952	0.612433846205756	0.653155430159819	0.68812724677672	0.80156448671843	0.575466031785986	0.824492617769711	0.825151842433808	0.769680618157769	0.817392203734567	0.778876335668821	0.224587681877782
APLP2	0.911318985037532	0.915351742759628	0.898209713778857	0.882683268515724	0.935087669385883	0.919840825380997	0.831315329976904	0.911929381631249	0.82410233281916	0.941222412125412	0.773486960954306	0.913864979306668	0.820900954498786	0.92094004419652	0.888424396742667	0.926589214286101	0.792960385644223	0.797198641663741	0.944649855367409	0.918773295635807	0.845167340204536	0.767898345702162	0.889682684641925	0.895039015181976	0.557997995294228	0.751227991875312	0.781468003701277	0.894196559608809	0.833252821700372	0.836911280654543	0.92198551008058	0.713048265356321	0.765704407921813	0.774774704981102	0.859027973778397	0.484122835517278	0.82123542970948	0.77463452980206	0.886616747938032	0.703465263774852	0.738089826817203	0.936523867009343	0.780177676712563	0.78570898725198	0.842855596811799	0.928997072272467	0.857534620950381	0.859739686890041	0.933520924460667	0.882695748705592	0.832123452288917	0.861631319356999	0.882637762199891	0.809679056702779	0.701829557749592	0.801169829793102	0.896432228353867	0.868737842892703	0.917815948580778	0.880686383888566	0.891274318218944	1	0.689364707260922	0.799662129798307	0.907836071577042	0.954435163761272	0.817503000453996	0.862857574516759	0.848300685508376	0.8712022416396	0.685460632831371	0.807909801397019	0.873882369578072	0.726810385493403	0.842214101355644	0.732949508561852	0.380222521615439	0.818334227312664	0.649754843539963	0.83361721703529	0.682359462034872	0.69427711730839	0.620279502975436	0.846196350618849	0.830484619010391	0.914681336813986	0.855294350124086	0.725002543062768	0.807104886528741	0.857556278985062	0.561768505824543	0.680419161401299	0.569764822528178	0.784765010349284	0.666490067287802	0.888181533229878	0.865337667429861	0.825349780400108	0.728620319269915	0.915388164598114	0.847202535196439	0.915186864696368	0.807346333259912	0.869680626081093	0.86330285751723	0.782052175289442	0.909458772129546	0.650120355558447	0.797531850695885	0.929674095060417	0.910448202895446	0.66169740897857	0.759836248916431	0.744138312866425	0.855143843774618	0.642696708107613	0.907525037450909	0.937601554609676	0.846997224356224	0.880071039061719	0.905146291066418	0.232523400899595
LILRA4	0.77106464052094	0.772581554243037	0.64867484582139	0.886647327638702	0.752599748198438	0.564778014362303	0.534145006683478	0.775231066620688	0.884761357006834	0.672288558379301	0.329775995770891	0.695358026786969	0.553498792396742	0.606031298258626	0.539827443112207	0.616143443266665	0.406189905111364	0.857285160016107	0.738041376014296	0.730699877142185	0.602557959266147	0.523544653004523	0.73836791893047	0.756091594438813	0.103347574990809	0.60856711144672	0.433881763726822	0.797083584349392	0.519883461904548	0.460057212530718	0.847241744104033	0.502789836654164	0.427850028511587	0.567725919209685	0.667609777986398	0.0558220534034797	0.513935919557765	0.499113967198358	0.586065013095728	0.473647777525051	0.403801624644518	0.578104152552035	0.498883737663133	0.762677091027386	0.599163503677797	0.67961724575387	0.723673945184584	0.697266582159751	0.574220520193688	0.526180967106407	0.819438843730657	0.440258453605067	0.54481994764241	0.77759961155668	0.918357366938598	0.381562003897811	0.706545099123679	0.797727606214584	0.621533720791654	0.82736486156543	0.658985356331232	0.689364707260922	1	0.585328088984266	0.624411448039101	0.774374573978119	0.932470501783707	0.514271913987649	0.611219659164809	0.66491894222767	0.288737063402064	0.459716739163197	0.64476950197221	0.466921477551134	0.596136220497547	0.468479177599578	-0.074488629740419	0.544890902812031	0.262064710005934	0.594007853831632	0.487502209528988	0.440527907477538	0.298321244237693	0.674721585595667	0.67117224374015	0.581615359271619	0.572490797054654	0.65169369642071	0.730387689974954	0.835042352262948	0.299683419151657	0.407360388733553	0.222596279011884	0.441688133659871	0.313517942394071	0.611967989395535	0.759995298609427	0.472346195405958	0.432208237492906	0.752178580724158	0.66253665372745	0.598708889174215	0.401201749868037	0.692085161375676	0.640598254549581	0.402142550333029	0.756561228552578	0.260190719153158	0.839182311974961	0.738090375995719	0.68114385897389	0.730677322144456	0.433324935719216	0.633476068272049	0.858720955916044	0.217468215668958	0.81691121805161	0.691949996789478	0.675063187084303	0.604500351627198	0.725089267055642	0.076515701735291
ALOX5	0.8025278867373	0.747931416441247	0.829507554269459	0.755125554903387	0.808402405725285	0.805631996836678	0.790966136138187	0.799666196177234	0.710485867953772	0.784238901884357	0.693167049669647	0.776410591016518	0.734227097559868	0.819797746006875	0.783328131697621	0.790498674440236	0.698699519435238	0.602983763195062	0.825811307866666	0.789581470777343	0.76851834469695	0.618481017143658	0.818613807212693	0.802137552911636	0.55141615019481	0.621888136555477	0.742545442897524	0.767023993503044	0.716617386233015	0.745203817811592	0.805350670412097	0.647780728115792	0.653000617945521	0.767545160888118	0.815626072395536	0.473687403288099	0.606004052214717	0.699684383554196	0.786901674852442	0.748591953615594	0.700531461483949	0.745241383291068	0.711383951028427	0.707784381188565	0.678670105481451	0.764533600821617	0.796168156687186	0.817868032673996	0.806119945758454	0.759971903559934	0.75577821172407	0.748401854478857	0.715603732513979	0.703334734616698	0.57343074633597	0.719947627358833	0.77808685935394	0.635202578399441	0.794885274466188	0.740906100548107	0.718280082439625	0.799662129798307	0.585328088984266	1	0.784873272665694	0.790128731126481	0.67674694289708	0.764150076043698	0.623862461032749	0.796435183824978	0.556703728317292	0.773801146266801	0.790652963647542	0.73578636253387	0.715305446154115	0.736178744750709	0.331881957466706	0.706901256132412	0.475896494913768	0.803730998144555	0.613614742948795	0.63541336097067	0.385185682009627	0.768648847161036	0.720856640129796	0.803027995773946	0.656701634996401	0.700896026677343	0.613497710922702	0.764084936786752	0.536939193400966	0.710649074125034	0.548110044885312	0.699679024839974	0.636068874755175	0.645821270574465	0.737667493724366	0.767116152491242	0.618792398461468	0.770928143846493	0.705417400981219	0.783660718784018	0.708499412397166	0.732564947985719	0.771432920618954	0.570819726089351	0.755180116609771	0.50732519124231	0.678635555121937	0.7829570379049	0.798672389039751	0.426332565665508	0.689046981242847	0.448888537308437	0.750161302293461	0.401493490776411	0.717817959521221	0.72802423498404	0.750062716781011	0.636725888300734	0.771138972727373	-0.0109537720681698
IL6R	0.88733304393189	0.870964968186991	0.885213644706893	0.836297859940784	0.904047877747844	0.876398883472203	0.810641150213779	0.8672435293549	0.806160331774156	0.880139682725353	0.70294090752287	0.836073805764891	0.779958264555345	0.875920628475199	0.839809456611024	0.87811271081543	0.715939270297393	0.736535280333261	0.891341908260715	0.867395315633792	0.807092664164461	0.759781780131532	0.861330186492672	0.829397272687942	0.542702873660706	0.704404942970118	0.728691031352085	0.840000285996096	0.796572163409737	0.749968545029098	0.85684187589844	0.676532837800959	0.717663657676076	0.722008568515357	0.857017854883186	0.50596321614406	0.753434700332948	0.698112801315586	0.82321306831924	0.755031250284885	0.689873267251549	0.864331544716989	0.707100972553146	0.731418830373487	0.780720624953919	0.884046045266303	0.85228164907995	0.839822656449402	0.899435799321992	0.810360592668811	0.820775942994107	0.815561168300974	0.818029258231673	0.787168756159197	0.670608816462648	0.771986941121119	0.81884492513944	0.772450705381047	0.860893877659643	0.820013560358774	0.785852433581721	0.907836071577042	0.624411448039101	0.784873272665694	1	0.881631059918612	0.757713996211167	0.832295298748937	0.755389851596016	0.815008165501781	0.583417083545154	0.776235840473692	0.789690500648573	0.744241829467021	0.847104785076239	0.736803546196885	0.353367928868653	0.756855219275786	0.61178328996417	0.843363515525579	0.629301550838204	0.678998950649384	0.576181386882853	0.81186539277943	0.797517006418476	0.862945735126934	0.843437091411163	0.636498027446291	0.771892905070522	0.843579705223648	0.463674491229209	0.644339813671297	0.489822059183431	0.727757948155612	0.638752548715331	0.80750493995688	0.868458165722594	0.773204350974781	0.717273260001062	0.840714853922827	0.767718230056583	0.832975438952408	0.726316740535661	0.830792803086381	0.806263420424938	0.681895867258	0.831211358675604	0.591347496341462	0.77143631692824	0.888096070782876	0.82975072561769	0.6036780954189	0.729807933622679	0.6337724658597	0.803742652418188	0.547449451592696	0.806852677780938	0.847860491945805	0.791362098162179	0.792411594573101	0.80938577546804	0.134572362693684
CANX	0.925363105505376	0.914448060457198	0.888383043156189	0.933057314239585	0.945295513750814	0.857708522887443	0.806318440351394	0.915255082868139	0.88540149818833	0.9359717538392	0.678578823622699	0.883751421852411	0.824395107716542	0.898495459467099	0.858565151800134	0.89668171605367	0.683830323459398	0.812874436688484	0.946142948307482	0.934286551773708	0.819934314367194	0.72344600103628	0.906922835604755	0.904464708610917	0.465586522022677	0.705634697382528	0.732452196166548	0.886042526872122	0.747881228735944	0.769169286411166	0.956029692465799	0.652729038154124	0.721078548627214	0.793579206738154	0.872614790803619	0.430346595006456	0.733818103240056	0.720787485822596	0.839663539014548	0.725914195883483	0.70209694020067	0.908224503837202	0.683800295407522	0.803124114480632	0.770491950604259	0.922216491451226	0.871797311686916	0.859047400753346	0.883659615357401	0.852599852822404	0.890619836039062	0.837398291973575	0.87894309025715	0.867221225630993	0.794838573100612	0.730276910728047	0.91572648460519	0.908215483322308	0.87203865103722	0.908127178357589	0.876033339047502	0.954435163761272	0.774374573978119	0.790128731126481	0.881631059918612	1	0.883818445750591	0.797940971483038	0.828361424342329	0.844077261318735	0.663413077614137	0.752792832848198	0.859827581924293	0.763920538428918	0.829561324893533	0.735438591956213	0.331738066752515	0.806283544583896	0.63524378250579	0.846380397096453	0.603528619865583	0.627850904904672	0.618480478672973	0.843903946656134	0.837456691975555	0.848794384144349	0.805338883589326	0.742637758731462	0.827708750428273	0.915861318896242	0.522274766736773	0.637575618817967	0.484643356604853	0.735197162518073	0.562949210004204	0.840880872705344	0.899147762121729	0.803533341394322	0.749026638531592	0.928226449090494	0.785175905362194	0.881926882198364	0.69764211017488	0.894521506829058	0.833544582924876	0.743804260994024	0.910269318973993	0.614051019735761	0.855432410833462	0.938767586559055	0.899470604189963	0.773104359059477	0.704946931940937	0.803167947304817	0.897909713247147	0.59834878334907	0.956734304446011	0.926171064258789	0.805388742909228	0.907350031403588	0.918187278349113	0.301838433669451
CD63	0.869790650411344	0.858266821672869	0.744313515398522	0.969398828435323	0.850914068843912	0.666828392905873	0.658407487470019	0.851708518224164	0.968903516697652	0.797111545127054	0.397123854864187	0.804599577726114	0.66682332412209	0.71663277074861	0.649358402171237	0.720773982559825	0.48262224273456	0.945525133055856	0.845714413918055	0.804235845590529	0.68806511140278	0.577367968267503	0.828261930384979	0.823160445764107	0.190764346145885	0.619185193285441	0.519268317734505	0.878263536328737	0.617199424125856	0.567525531857407	0.935596730159234	0.547368445708795	0.558429142850386	0.637421006449243	0.770253330119759	0.140045072446792	0.600903791966705	0.574086216472781	0.682517524929533	0.569402544778298	0.49629770569055	0.705669668532528	0.541095049074694	0.777847720552987	0.708690928287236	0.77528751073875	0.811027681310169	0.803283968285152	0.686609803244167	0.636012483918818	0.919399523183175	0.595244222925225	0.655862320212061	0.859172504669786	0.963612630255704	0.46011372051425	0.821726307566195	0.87403867348461	0.713355878860195	0.885529569606943	0.753239174360875	0.817503000453996	0.932470501783707	0.67674694289708	0.757713996211167	0.883818445750591	1	0.584034416647529	0.685412905920339	0.754849947682476	0.39622416004992	0.561896897259492	0.736308521266411	0.594106565512513	0.676268316076051	0.547895654764303	0.0246734141099211	0.623921415144927	0.344692932710843	0.695305500808709	0.50057477179123	0.540313763538713	0.358583584280566	0.746270636709711	0.75243880768359	0.726182152065424	0.678756582083923	0.700945692607575	0.783605398827369	0.917483474712152	0.400876294881319	0.450488658650752	0.290860466230195	0.542310450881804	0.36785396905462	0.719563077774475	0.84431709738239	0.57746755508358	0.530753239936	0.86164611718107	0.745617255048125	0.706253490582881	0.516822857663701	0.828871528411763	0.711343101889049	0.507121575823627	0.852844813170805	0.397022343529167	0.889307590567482	0.85992671455549	0.789448954738208	0.782308482354423	0.526185253718746	0.725719428006574	0.924122006911883	0.350516787585771	0.908295346658942	0.796698274628096	0.765609029000391	0.72314783815434	0.821094836401542	0.148437654961089
CSF3R	0.807702002798125	0.819768944523086	0.880227305824708	0.697763465496441	0.856224518078206	0.917869082619728	0.834480487293422	0.84589213738479	0.641027406136259	0.858822079600106	0.902566714405525	0.820430380361194	0.788784926247621	0.891620702510692	0.89768580611033	0.920577683392247	0.838552412558143	0.568665283858429	0.853051168529328	0.86722643096111	0.799134133587783	0.811390444179423	0.79311698277252	0.838470076087614	0.62362711205035	0.708077580562972	0.863436061577603	0.785558028943376	0.75559328245923	0.801685118297245	0.769594866098096	0.719185515814763	0.705443525350017	0.76758693413255	0.837778786497178	0.621320821154824	0.76622082493933	0.753549943135199	0.86111426616473	0.716846084428105	0.773895889105906	0.855497619686494	0.838828321625012	0.773145448956186	0.739742983206258	0.8778104248872	0.805648879832443	0.757188794791941	0.917279512902953	0.882790401057866	0.691112073816132	0.788352667089596	0.852974645631598	0.694375842969986	0.464201769522077	0.92098165844378	0.743042430919149	0.675532431308058	0.891574144965988	0.741689010171883	0.802595556498208	0.862857574516759	0.514271913987649	0.764150076043698	0.832295298748937	0.797940971483038	0.584034416647529	1	0.772435759022548	0.821417173081491	0.650602543166743	0.797994526350835	0.801054354666967	0.725113267432341	0.868410783810892	0.809785379942834	0.44365818497853	0.844327139069941	0.640915487645567	0.846748392304925	0.720803083491983	0.584129736263766	0.630361323912229	0.779236126279331	0.733303262828532	0.824528709130368	0.761588706536244	0.642461380583516	0.732474937418386	0.71253279289025	0.491365088831794	0.784810192775102	0.688070612345297	0.770435923291489	0.78834232536148	0.805691543175488	0.730185290528138	0.84005194198182	0.736224798196654	0.810775792069794	0.70302247104566	0.856651485272793	0.819107821045619	0.72525768014448	0.791076398871354	0.757559232386058	0.767213431639399	0.525936299840444	0.650784852835148	0.803523998932073	0.841575339942938	0.434423817858972	0.732971985144376	0.505017119751956	0.716739491628982	0.52146294703911	0.731576199507335	0.812507062664868	0.718577920823452	0.753312655043949	0.757607504911161	0.0437509717084089
NOTCH2	0.744387557782713	0.798631520886769	0.767821168279864	0.737651401765179	0.808568137079262	0.792205348442153	0.66828328540349	0.751362959494024	0.681530867753297	0.798673055134282	0.693351369930383	0.766939186743995	0.673724078831571	0.769546477872876	0.768560817968067	0.800765963570106	0.668888396061496	0.683566680916532	0.806251553089663	0.8027492244878	0.690175325257721	0.747309060170163	0.757670270691392	0.77533112944721	0.451206218973906	0.694668973894123	0.663238318735209	0.745622137637589	0.691027698827581	0.703346454558033	0.772311074380439	0.591098321918002	0.59775486039591	0.648500240825544	0.703763273332756	0.355406083137017	0.764995884233776	0.655253769367226	0.758620579584255	0.532692226599518	0.586848223014825	0.846754423673534	0.702978239663347	0.675676384523161	0.688963980679215	0.821737847180817	0.710137005884534	0.6857431862886	0.781610373274198	0.753922027832744	0.678153289311638	0.72272739466676	0.818133813131961	0.678026001411923	0.595374419431988	0.673502258672021	0.761505001775652	0.82025468091375	0.79313775992623	0.778137627979012	0.750579633001136	0.848300685508376	0.611219659164809	0.623862461032749	0.755389851596016	0.828361424342329	0.685412905920339	0.772435759022548	1	0.725497235977701	0.590612538378971	0.629311069548947	0.739765151144945	0.62659169981989	0.762199798486716	0.631108310280075	0.389099434435764	0.763604260005815	0.637610471717857	0.684520931899401	0.586526728247757	0.53867479577969	0.645365835624942	0.733847087656895	0.662972093723424	0.759818366734663	0.719810840727645	0.637532476654505	0.73314176145807	0.714517650870903	0.436071926926388	0.570019283371804	0.483246340285391	0.670716489814522	0.579875015807194	0.756345594358836	0.735393708210395	0.716353891110011	0.659774107171997	0.785000538308127	0.676096003902297	0.77633175026051	0.704296642945347	0.72465126860538	0.70632730447362	0.771998954790817	0.771742814829701	0.594848648686911	0.668219542105124	0.785988788723447	0.824415921795193	0.636935978095149	0.659293818356577	0.72556391310499	0.682581285301285	0.643643431467892	0.796657803317172	0.878735995229246	0.697945749103626	0.846336999889875	0.780805124412699	0.34606263205423
TNFRSF14	0.857337318702204	0.794522011430605	0.848072084189474	0.831755315168299	0.839001073008087	0.849805236804952	0.852064172636651	0.891064857131092	0.766688464605824	0.847716398780522	0.713035680344436	0.89998352660873	0.829271045193197	0.86631074872071	0.851933352648013	0.836341466562101	0.734934985374846	0.738854397141564	0.866054677033843	0.895721298372497	0.835894283876507	0.690377484176352	0.809685315700035	0.901061968749818	0.540239276769918	0.626188356358935	0.843534926000182	0.856283137656373	0.696298710358907	0.794536682282735	0.881578286324544	0.62761947033808	0.694866526188612	0.713978234130541	0.854754682105705	0.358147259002848	0.669896007624618	0.845683074628291	0.895600480888128	0.709637901119032	0.770144439140664	0.840521109275464	0.737980144383918	0.736448734079249	0.762132141642733	0.800548976541271	0.782995716722451	0.856101826005036	0.869999694760153	0.811476737542824	0.814776629780022	0.739933685548999	0.813396185222383	0.718821173673931	0.616261445232323	0.73820448761434	0.865954370671065	0.757841488380747	0.869530604196651	0.778986342627775	0.764735269381279	0.8712022416396	0.66491894222767	0.796435183824978	0.815008165501781	0.844077261318735	0.754849947682476	0.821417173081491	0.725497235977701	1	0.555810825514184	0.7323658764484	0.892776015352951	0.695199819826591	0.779491464306582	0.653303741760681	0.405827134091657	0.719122744692593	0.599456283187581	0.781531161758834	0.566743602243952	0.564147944225705	0.474997464400712	0.831369893166977	0.827197148634421	0.894590005702626	0.738663664005103	0.838062272042754	0.713816750375893	0.759294350144634	0.654944384643755	0.714367513289878	0.664571581495038	0.814437849078065	0.56622593537554	0.794362681304851	0.700310760915545	0.784721433097335	0.590093131420831	0.89220502253482	0.76571481214753	0.84649494076	0.794267234572784	0.820069075125448	0.73620380312801	0.618169290328241	0.820757402653666	0.402074929521031	0.656365652275651	0.801074655106734	0.877363505888423	0.484485305846947	0.669059394693489	0.557620603427592	0.81587288930648	0.418667062737888	0.82528176314522	0.831698464387846	0.730593518813552	0.724846027374741	0.888729230416365	0.00175596459864093
SDC3	0.561046962133527	0.57376267328811	0.602908265962454	0.464046095512865	0.591471486848686	0.71732901961626	0.577991821290693	0.5664107134811	0.396748917908502	0.638382447459434	0.669535692864117	0.526278108469964	0.558016906000961	0.684683956475705	0.683682213311504	0.662518770076884	0.591207793340018	0.357139194815226	0.62446894189682	0.617601304876551	0.599854573298428	0.500536935931576	0.58986271420968	0.550419164977695	0.568486614700041	0.443186335581476	0.630306767182282	0.554968046518346	0.522347750017353	0.669861449341032	0.560753656617382	0.498204247844417	0.601320149219817	0.599632576830763	0.59364012938208	0.59614921091208	0.539647738812769	0.492353840993363	0.586779669868508	0.559126052293393	0.606263867545081	0.754850667194224	0.569421519466555	0.466969617208799	0.468035340154923	0.64032618171486	0.508049372955651	0.558384086052036	0.704006762385106	0.718124441758308	0.480605661052651	0.743327859737281	0.728479562124085	0.563445628960846	0.277414473737919	0.647604623680559	0.598077795999902	0.521950559408131	0.633678637108006	0.489437816508524	0.689246737511984	0.685460632831371	0.288737063402064	0.556703728317292	0.583417083545154	0.663413077614137	0.39622416004992	0.650602543166743	0.590612538378971	0.555810825514184	1	0.632095206084928	0.586960437324015	0.55695005014745	0.582325258420968	0.670992613394853	0.494992258247614	0.60996949511945	0.671942031974991	0.622199116153882	0.460004111664155	0.397133661662925	0.560555411349732	0.542869381155941	0.585277914681137	0.590160643107947	0.566561512210705	0.506240386612786	0.494090951029588	0.511654125212211	0.468527736318932	0.563234748065845	0.513539963846325	0.58694746391441	0.520374436304539	0.613954813523575	0.57922107464223	0.677101207294045	0.646908464921439	0.647747037438428	0.478062114764127	0.69555953515161	0.567782491880455	0.595798695904071	0.604503199997097	0.687991746913216	0.569412952091597	0.632596428283776	0.47707192931346	0.619854695612928	0.596761844483502	0.43156951707773	0.55851541429352	0.558888863044281	0.51023547192232	0.616381911583114	0.594656421218401	0.668483242318148	0.501990397898881	0.6955752530938	0.595519066812079	0.415294057913004
