""	SDC4	EGFR	PARD3	F2R	DPP4	PVR	TNFRSF1A	NRCAM	TSPAN5	ITGB8	THY1	SMAP1	GPC1	LRP6	TYRO3	NOTCH4	CANX	IGF2R	NOTCH1	NRP2	APLP2	CAV1	PTPRA	CXADR	PLXNB1	NECTIN2	ADCYAP1R1	NOTCH3	AQP1	PLXNB2	S1PR3	CNR1	ITGA3	ADGRE5	HMMR	PDE1C	EDNRB	LINGO1	MCAM	IGF1R	APLP1	ITGB1	NOTCH2	VLDLR	FAS	TSPAN17	LIFR	LRP4	TNFRSF19	EPHB2	FGFR1	ITGAV	RXRA	SLC16A1	PTPRS	PTPRZ1	ACKR3	CD99L2	LPP	SDC3	TFRC	ABCA1	LRP5	CADM1	SIRPA	AMFR	LRP1	CD81	NRP1	GPR37L1	CD63	TNFRSF21	MCFD2	NCSTN	TRAF2	PILRB	LRP8	LAMP1	SORT1	NCL	CD44	LRP10	RPSA	C1QBP	SCARB1	TSPAN14	SORL1	CD74
TNFRSF19	0.460942749227563	0.883287816256386	0.813821855804975	0.767037425342636	0.867931750097856	0.837537391396445	0.620834451199238	0.723277276833117	0.878440241534591	0.887083695931304	0.812191724495114	0.866776689421565	0.744397716120182	0.854383197944924	0.752097465570695	0.621682220969045	0.877517488629838	0.805280664559326	0.896020276335686	0.712503667896876	0.884897389365012	0.157549596997951	0.864891872905171	0.815076194350437	0.636047883550781	0.640861043756722	0.420067758638143	0.684055446147615	0.236822095791837	0.795813161717831	0.605687472319619	0.849147281141199	0.637968951987876	0.70553435724716	0.670206569306441	0.75236356283646	0.569906450661078	0.724376337338971	0.777836709526887	0.57480399010949	0.667150731418118	0.85086666495594	0.806293861786289	0.572565096482447	0.611728974369122	0.792781415203894	0.524787675333118	0.796975972263664	1	0.840512915186212	0.747136887547278	0.703572963816635	0.837529737598388	0.841621831508934	0.815665662270871	0.780301877390306	0.733220691142156	0.837907867696221	0.805776892665625	0.719369783925924	0.874087386736865	0.493801622901858	0.85291588994613	0.80487808033463	0.631543131463499	0.826008152057474	0.847765226686381	0.708651317713033	0.300419435285274	0.647478794046879	0.770403264894657	0.713026591645687	0.868794157348259	0.834490623086746	0.740735926598502	0.671479364795289	0.827011380334901	0.7986005411065	0.85982083668927	0.894858086937365	0.3024710815569	0.642808373011418	0.76028037010418	0.771202296526163	0.652273177735506	0.827244317073955	0.693059530159351	0.569851025476649
EPHB2	0.458147536354841	0.832950331916533	0.755022885377588	0.772063298228585	0.80937398560086	0.793246594801906	0.696721245047647	0.648933997183487	0.861149991774038	0.748194228810361	0.827667506992835	0.833253624843909	0.822506289896147	0.712654179598472	0.726652484494875	0.642597786326348	0.838853336232151	0.76136351812521	0.838014820475841	0.742254003342325	0.870287495642723	0.174031026086118	0.803465236412509	0.766573196112933	0.638858520962548	0.716595535991178	0.46689795851052	0.6380023115547	0.357290985241721	0.831553404591575	0.553475604245337	0.753198059605691	0.673738217867657	0.727443269600052	0.661015597917484	0.625448046530434	0.573430533585596	0.653734299668	0.731634153515898	0.429094448875137	0.784783371730159	0.82875534064881	0.770971800728542	0.589050448254935	0.559106455151705	0.790141930885008	0.502279806114158	0.629650982485755	0.840512915186212	1	0.626888954366275	0.690767986397674	0.830146826187147	0.763634821659622	0.769781624307735	0.640032621305679	0.713633563693409	0.818901081843759	0.697082653771645	0.715012454385305	0.767845188247981	0.480907855987047	0.751185102209123	0.801578445591371	0.638592449585366	0.817883316545977	0.753647560129288	0.782296963049862	0.276325694624416	0.668907163563179	0.845013841622743	0.719297796841306	0.869996603088098	0.861227375089169	0.758571384227353	0.583337010618637	0.783712140292975	0.852729717285317	0.829238763681745	0.827432659481489	0.349152689062188	0.670641377758142	0.826003832660328	0.827581260450229	0.639635620097001	0.770843173452852	0.726676509039419	0.645073392965372
FGFR1	0.751395978439859	0.732355557846276	0.65889034248218	0.524808271074335	0.705016887993064	0.709912254261318	0.500926308756444	0.640276713758875	0.700478222058057	0.637410321491426	0.578943840947493	0.665305534514031	0.666117298308715	0.598649076298057	0.419491364486516	0.391476959953368	0.785092796869246	0.686598368038002	0.624411873118197	0.692672384416084	0.765297266021899	0.567176436290859	0.610892804100929	0.753045620215301	0.336295409176279	0.476593949660645	0.173731656140337	0.63611853669879	0.0815156507559338	0.726251612254818	0.84713471273701	0.731456310624571	0.677455403535674	0.615477614036677	0.515103118033169	0.653434764657039	0.266204594718479	0.518562627887003	0.480591497767385	0.666446505715813	0.542794621103168	0.754392587387365	0.611343294127732	0.565161272152387	0.777835655523471	0.590058603191632	0.270619977293046	0.544040050868167	0.747136887547278	0.626888954366275	1	0.48911141591653	0.717688343403403	0.913168369551604	0.577141199108299	0.506344806358219	0.430314438944899	0.585316271320414	0.772466760827829	0.419885779822571	0.785530591787236	0.569066487126378	0.597036544861692	0.588510504893497	0.398568142222754	0.695361331179508	0.628779601893614	0.485652696502158	0.577098791640217	0.274312005314794	0.666174182828403	0.435531596171252	0.723724727524629	0.652274065500249	0.606650513370116	0.544748048187056	0.635203691298439	0.59719853537116	0.58494260902353	0.721847722667967	0.278443743632209	0.486871215930766	0.631088394605755	0.602620818608585	0.759761087397257	0.622670889166403	0.557006623049596	0.502606535529422
ITGAV	0.374602568386646	0.739468588995681	0.669887499961043	0.929994498042496	0.614347671876839	0.687026094830565	0.78975063379783	0.932682774628453	0.530780244574666	0.786645434399155	0.537201958027926	0.772802687105601	0.78312166748362	0.81338239042472	0.869045543397479	0.696436387093508	0.864068651876724	0.846536468030208	0.797024152917864	0.881083246073921	0.845722397778869	0.315979794690722	0.912442986653144	0.564155511718012	0.892905694211596	0.789724413426794	0.836271627307761	0.853804594365669	0.640539550804437	0.839405944945466	0.473689316799913	0.871445537449508	0.750624443758845	0.419394251192413	0.325871073193605	0.712300234520699	0.903381846977084	0.356550893085898	0.660859531665564	0.711544169366836	0.806180185999752	0.686427566508351	0.926530466283441	0.845652942257793	0.375177892026665	0.70332413624977	0.909408227216489	0.660963960233881	0.703572963816635	0.690767986397674	0.48911141591653	1	0.79838875789396	0.646011723339002	0.68295900229368	0.894689055180833	0.767239860808084	0.86562146396328	0.830621820584451	0.935751113126955	0.696588931125375	0.827081240949725	0.647974247336767	0.882315912909546	0.930004936638963	0.841951274578208	0.903955421357721	0.776300947685729	0.367667916922079	0.823571141262813	0.488744813414551	0.930690534520089	0.802592675291713	0.817730551746784	0.427357203565891	0.559907680870979	0.484529997103512	0.876947824896154	0.90249421270699	0.581269493626024	0.707889110218634	0.896141299962524	0.479257496926584	0.439887101639565	0.616913821481301	0.683173226889563	0.940486250922456	0.658253875886983
RXRA	0.572226578137805	0.849284987619728	0.795257788448339	0.840140666817895	0.798109355082312	0.809320155061022	0.802764500131072	0.808734075123208	0.794122790423183	0.779598294986306	0.756906401501782	0.886375994006655	0.860453208709883	0.744436873577645	0.766867097968436	0.667270717479445	0.91394889007605	0.836689202598073	0.848937465884893	0.827828113635522	0.915611544883726	0.375998138471711	0.87214339169076	0.770341227469189	0.731482239406457	0.785646541675975	0.586852611895378	0.805720580469778	0.41937703502224	0.88270679607625	0.6541492172265	0.850865181874925	0.757379243396312	0.667083894415203	0.590356653024233	0.715721851441154	0.67658376087742	0.578625189409386	0.674112954500595	0.603933345655369	0.828506112681132	0.845999291404634	0.868657823685655	0.75397626483146	0.600147155755467	0.820172070258739	0.645284697324455	0.651779252494286	0.837529737598388	0.830146826187147	0.717688343403403	0.79838875789396	1	0.828147957921904	0.757981618232518	0.726887527560337	0.76453342677221	0.862067533780475	0.807022297336809	0.804670867235796	0.79705193709049	0.6664886001139	0.736988680332017	0.87695624196297	0.762611594723641	0.886354576473094	0.831512171490997	0.835995297212063	0.421642982639498	0.68728522985917	0.794484590414735	0.812485155817178	0.903993596743515	0.892494201516706	0.67988341973412	0.642557905295046	0.676449933173347	0.898361470250619	0.89083163875078	0.78796447443435	0.536167572833554	0.808477642743647	0.777121647172994	0.735250073731044	0.735210301779371	0.785627135177848	0.816565121512751	0.702746473958977
SLC16A1	0.739811332279289	0.836538744617412	0.785376792010035	0.69326060890783	0.799209742697132	0.802787962668028	0.666125638115644	0.749885043380825	0.809366914438456	0.754881637389359	0.699605077051786	0.820840741667123	0.791111727814726	0.709068359786546	0.589568309711922	0.56182158263967	0.903885026970919	0.792841147188961	0.758704508192991	0.782139676095938	0.890393657640208	0.502466479604889	0.778788669961323	0.807084656463912	0.494831684384831	0.612320295984928	0.345234172993969	0.756057378768001	0.196216089616831	0.829059450470991	0.807604959872641	0.82530525410568	0.731154704689709	0.67170864019387	0.579569242453804	0.740435032402308	0.457203561167778	0.581414702947002	0.592748931173789	0.668291892262643	0.675189683326967	0.855591437815746	0.739827612219309	0.66704995373747	0.745523425158286	0.713645735206457	0.43188392826819	0.648354903433805	0.841621831508934	0.763634821659622	0.913168369551604	0.646011723339002	0.828147957921904	1	0.698009172992457	0.664448263405398	0.586699519465829	0.751236411404862	0.832350344482038	0.613662161430768	0.868195320866688	0.611309852874381	0.704137175867546	0.748393386492331	0.572379477097967	0.814098996745368	0.773409087197717	0.67004910334271	0.558761179692353	0.476749948695809	0.766316330423009	0.62555872874084	0.851302058029483	0.802647424173177	0.716891559679588	0.591182685053071	0.738607384458287	0.765375503611239	0.744813369324331	0.831694021915682	0.36772103415985	0.623908502995899	0.743552669617902	0.712019683328974	0.797941889827853	0.761495187227287	0.676900514124135	0.592384519613527
PTPRS	0.306243846269635	0.852946241643294	0.78662423777622	0.738286298174238	0.805767335957387	0.797235394558778	0.56457674059553	0.629185107174908	0.808694833099302	0.850244389190134	0.816237620707343	0.819483366371462	0.680611747047423	0.802670380694648	0.739996937356277	0.662052755577649	0.795106920186858	0.724426674115802	0.87763641449315	0.648546257117496	0.830502352758601	0.0400755984687544	0.817511960273012	0.796419614285226	0.664550874058883	0.683316702713199	0.407271723429222	0.599166071187657	0.210558258673053	0.748954763016661	0.419297902362044	0.769779754999098	0.628520252677664	0.738027247619883	0.694447355318863	0.621900031118953	0.564030894491283	0.745211043891937	0.799253634659547	0.437277137978931	0.677567813035542	0.776092886792987	0.776742215544212	0.505977096296186	0.517469997101197	0.769807175413691	0.482331106032468	0.752482338049263	0.815665662270871	0.769781624307735	0.577141199108299	0.68295900229368	0.757981618232518	0.698009172992457	1	0.738340554872405	0.74580094737686	0.809232364033424	0.703221185278359	0.697587061989858	0.78315056312819	0.388461078605606	0.757088573292945	0.791299644325891	0.581849695999742	0.766320902715965	0.813405930686949	0.702520108720662	0.177379381333755	0.701203008322974	0.735815513936777	0.670462994307498	0.829488642310155	0.809994201813696	0.775822019295666	0.697114590153769	0.708335886145903	0.774055230728796	0.800318216735658	0.83840263555602	0.223033074229469	0.624731959121984	0.755092431062522	0.755848127427847	0.589353206754874	0.771328938509418	0.649130391501807	0.594539433072462
PTPRZ1	0.261795078019398	0.777570341994569	0.701873282690763	0.871624520654484	0.666611194624062	0.725614423582188	0.62883834798057	0.868461184401774	0.60620747088738	0.910820046725889	0.611746348153706	0.802780980624054	0.660132122935006	0.911554300745785	0.870290778947592	0.650369288250258	0.837985122380838	0.79444348128083	0.840023237113185	0.749547041534951	0.822325309286142	0.112479068659456	0.941010641226766	0.638984860299947	0.800320993227018	0.645068288956026	0.674346058861959	0.781548879140196	0.404491146559711	0.725345501224839	0.414019481546997	0.891755944331457	0.611254940531753	0.474207224345759	0.348908272985301	0.780847402562419	0.814999615210845	0.531982922468113	0.72621783917653	0.675852694714505	0.640424371810251	0.674971787203219	0.872259940376846	0.670101294713123	0.336287968012728	0.70047762252536	0.791428354258142	0.829722929970879	0.780301877390306	0.640032621305679	0.506344806358219	0.894689055180833	0.726887527560337	0.664448263405398	0.738340554872405	1	0.753811103783324	0.840748007710603	0.823416211271875	0.880602462743049	0.796459144143479	0.630618694436636	0.763257409823164	0.847938217736558	0.81146905829922	0.771678224171616	0.945140819136557	0.69156121535094	0.237912982153329	0.824889282039148	0.468485192045255	0.846695440637829	0.771542111086967	0.76002738987766	0.468233918740097	0.538157904401548	0.577725512748784	0.789446424116546	0.859869244650956	0.695521115068021	0.434958542562285	0.741553775604965	0.477844292202309	0.47050243078394	0.552453718518127	0.703787967251611	0.790147211498189	0.520320349205507
ACKR3	0.209948066974866	0.742307349819775	0.678112345934252	0.809800891604772	0.665944836654126	0.691888689047176	0.667346870237487	0.676254445797585	0.678327789989954	0.768475979520586	0.726146141147484	0.816439141186141	0.653940961821445	0.751821294691897	0.841724869414313	0.627461860523479	0.758388838506832	0.683457933730744	0.798571370476292	0.638178892297036	0.758704463249179	0.0420707444947983	0.83304604339066	0.636546837866377	0.776436535783653	0.705153341542384	0.646055724908691	0.649546246193925	0.460108127565699	0.710783306262846	0.34138222120013	0.728061668622577	0.529504600137628	0.567279248400905	0.511233296740679	0.597165315363905	0.728768586665912	0.597362801055139	0.715384945276674	0.448028399498143	0.695818287937211	0.646141395286767	0.807601927426307	0.572348827946057	0.34588198987854	0.730322481413247	0.675246842415081	0.695207443796469	0.733220691142156	0.713633563693409	0.430314438944899	0.767239860808084	0.76453342677221	0.586699519465829	0.74580094737686	0.753811103783324	1	0.809655805390762	0.635417031489915	0.825872622511065	0.656205105196531	0.490741160595764	0.709504923867384	0.861881041057935	0.732837000488889	0.763321300858104	0.806058021256196	0.788363281713985	0.109100946797573	0.811518391046232	0.60862217175783	0.786769834033127	0.75789712915971	0.79526332975542	0.575973525500097	0.531321867249738	0.597437293358898	0.806940847976932	0.844306056614733	0.689629919583213	0.438790361503945	0.724693623657998	0.658940887971278	0.623787158871998	0.483766866809862	0.663298316604355	0.704734704863392	0.539602822288473
CD99L2	0.40204205651238	0.845999244531811	0.764773810244036	0.888323450729926	0.789708517770811	0.783584217344283	0.761181557157562	0.813405229983103	0.769030996609718	0.854729302197458	0.752193139015039	0.871795933534897	0.816722970099802	0.824293041519707	0.852917836053731	0.713070049706966	0.900505053896258	0.837923906037563	0.887241190691711	0.802776528711341	0.909104884397661	0.196290875684131	0.922745713878243	0.709535249838402	0.810337517816841	0.772469604780433	0.657780222581476	0.781553159365683	0.448255184754332	0.864214668881531	0.512718643097433	0.870528923432463	0.706142704214557	0.593999286612781	0.578607316096912	0.701709538147219	0.769629307920239	0.596668957588881	0.783822022989774	0.56346096914	0.817820792367666	0.813073340707	0.901704050430662	0.719760080191319	0.470146733856112	0.805338614999433	0.724429037966935	0.740572372250226	0.837907867696221	0.818901081843759	0.585316271320414	0.86562146396328	0.862067533780475	0.751236411404862	0.809232364033424	0.840748007710603	0.809655805390762	1	0.785947951743859	0.880812251335693	0.797792596180621	0.620639683077738	0.774862532962205	0.883179095263905	0.806890044362538	0.870002444339007	0.898419474016126	0.828661345488109	0.285866944044355	0.809065605752083	0.705898980469536	0.868657839958838	0.877175438389792	0.907530825510613	0.655997279250632	0.620759468393085	0.688798458856759	0.900057141219435	0.917909603881013	0.788952365118579	0.491350520797609	0.803286381350693	0.710998198736756	0.684858163155167	0.637603996337003	0.7990178203714	0.830427762937301	0.663103929404121
LPP	0.607438220965124	0.851548969776209	0.767427320336889	0.769537301819043	0.741313727533941	0.79630670059275	0.666604484767375	0.909097152337023	0.648709848740617	0.842866556777971	0.571382016024616	0.76324914311322	0.779705782761664	0.841796605743792	0.702171551261431	0.634056891024154	0.908542203345201	0.887574409242158	0.803139731808447	0.8834204483397	0.888383775547984	0.429014551252664	0.846661277726011	0.755621001844661	0.673387906173042	0.655826435903137	0.511095819941184	0.799300138986863	0.336051351789824	0.865616679113785	0.696050678750186	0.915070736956411	0.813489181076718	0.585224169281222	0.446614803847667	0.842760874770649	0.612586232926438	0.444357916442743	0.633036741706069	0.828647354137212	0.700604553790054	0.827881598365956	0.854447416266949	0.797334997754521	0.614924410281597	0.683801361277216	0.642291743957155	0.719390445434054	0.805776892665625	0.697082653771645	0.772466760827829	0.830621820584451	0.807022297336809	0.832350344482038	0.703221185278359	0.823416211271875	0.635417031489915	0.785947951743859	1	0.717035699211287	0.847579926322911	0.767180961700692	0.729773210822772	0.784671661987669	0.706932672395734	0.807182976793286	0.864568719274564	0.622523504013153	0.584731111331952	0.56168116588311	0.58077592606955	0.734377301893094	0.833826107675329	0.768865756904178	0.572956183820666	0.708152477735217	0.641842583812656	0.778079319808704	0.814425370284729	0.723268384062727	0.529419972916025	0.742676394021783	0.52560279931019	0.520294264116814	0.757661628512115	0.745325142326484	0.829588937913062	0.651716898400999
SDC3	0.291041559811828	0.721555677229545	0.657358508115455	0.963030382708785	0.607891514323698	0.672115985669252	0.801521798057066	0.853377134539759	0.589178398211319	0.770544253597325	0.624635760056342	0.824625247643984	0.75728698870764	0.778763379658727	0.911800580670949	0.710292166270356	0.830376354044234	0.766447110587074	0.793653263007265	0.800029017317866	0.813070381594032	0.205469596491417	0.926319129697271	0.54362066557184	0.904460059678853	0.793984374384087	0.871877167379649	0.835874696365208	0.678259764144282	0.773899631639243	0.423197023434702	0.82448439245474	0.657406963378243	0.430007929974841	0.352236918356449	0.667821406011577	0.939445643577561	0.442428844850437	0.676074394364159	0.572773849017814	0.791252693694471	0.622826681798919	0.890174194923194	0.758976647580521	0.262224802338848	0.744301890327163	0.902752175916937	0.658235140696022	0.719369783925924	0.715012454385305	0.419885779822571	0.935751113126955	0.804670867235796	0.613662161430768	0.697587061989858	0.880602462743049	0.825872622511065	0.880812251335693	0.717035699211287	1	0.683554085504194	0.720701248451981	0.671870527361238	0.91168251700216	0.93611818686155	0.849061527903707	0.877475385608605	0.852230723566006	0.21125240425258	0.908121509561127	0.536801228202494	0.964329319009816	0.795935835306321	0.835822501664462	0.442813569201071	0.474337962817559	0.494814676657197	0.883184237211161	0.90885147056486	0.615451207284356	0.611114671353763	0.85979317306428	0.561844923204989	0.514980988861881	0.566944412572982	0.665675506664805	0.885012150114666	0.592409195862968
TFRC	0.52918537737993	0.883492673756344	0.776122689064982	0.761036874075019	0.837583408851409	0.850796894682995	0.622070892794647	0.751204461223664	0.82238204621194	0.879109040393686	0.793464715990259	0.838084139926218	0.76824286338973	0.817519511449089	0.703964611715706	0.631767175941579	0.906371634680452	0.790667006902583	0.834988485244577	0.777786731102906	0.901796848062027	0.305632048499505	0.846629740896364	0.836410724576429	0.606991624951096	0.650969567045558	0.367052220808064	0.712605650342083	0.195672007937185	0.797078980974017	0.666087548950836	0.884494381644382	0.703066765735491	0.699758715505198	0.535187831479223	0.779277095746863	0.529503824362986	0.692552533896437	0.747931119666375	0.640846448235175	0.677117888807882	0.86624449517072	0.777001407628658	0.605683951338923	0.638104384212148	0.765979758136677	0.482072123120644	0.783754079676486	0.874087386736865	0.767845188247981	0.785530591787236	0.696588931125375	0.79705193709049	0.868195320866688	0.78315056312819	0.796459144143479	0.656205105196531	0.797792596180621	0.847579926322911	0.683554085504194	1	0.531914182710857	0.803874705298595	0.78223183493521	0.608127576375193	0.799624624873913	0.859564440652082	0.697816903401402	0.411626442871379	0.626255096407279	0.756458836624649	0.680491702741025	0.870779430304327	0.824440629974655	0.690349627772678	0.577506406479168	0.771955409619289	0.788338760750537	0.775430432466497	0.885375598756387	0.295022229573456	0.645170782865901	0.73843139158049	0.742735527425857	0.752692858506089	0.778476858938915	0.702774202615993	0.637065744798399
ABCA1	0.588004099088862	0.526043073286227	0.478186074479713	0.736920189115006	0.389639302730282	0.486347998342914	0.732341856064971	0.883356977343188	0.266599818202364	0.495596013411071	0.23045989935863	0.531750224404569	0.695399857025952	0.5487345198663	0.59071869045825	0.540194441493495	0.733114165330984	0.739300524153537	0.507602835280137	0.873481876288119	0.668932393222537	0.658936798610377	0.66884717973341	0.385138857557012	0.680962760372545	0.644788796589419	0.755307217469135	0.808640173932982	0.697465730060793	0.742220659130372	0.628375788806929	0.730020541837524	0.741045949786642	0.219758903016502	0.111207313334123	0.625101109266413	0.721437212383693	0.0328905342534201	0.351026865642799	0.814084395191082	0.66742041842891	0.515067176009351	0.753854981414991	0.89793579991611	0.387515532172173	0.49140196470775	0.802966175056017	0.369890868172125	0.493801622901858	0.480907855987047	0.569066487126378	0.827081240949725	0.6664886001139	0.611309852874381	0.388461078605606	0.630618694436636	0.490741160595764	0.620639683077738	0.767180961700692	0.720701248451981	0.531914182710857	1	0.385252698223734	0.669226379910976	0.811407802538417	0.724226597217213	0.668256968354162	0.581719265389608	0.627638748144023	0.498553060153871	0.298987111060472	0.738857710924999	0.623871099459006	0.618215690317993	0.17810193491539	0.437080716584455	0.252172910252538	0.682096713307881	0.681128434842754	0.310293439634289	0.819903150416354	0.800861059122692	0.253135153162616	0.183151934628487	0.6449998671758	0.483659304792081	0.8588262281558	0.558579742974852
LRP5	0.298167114882452	0.845013265275348	0.750761041066697	0.697499425713563	0.79956718685858	0.81682036466346	0.529614005231128	0.638747589657027	0.791926331997436	0.878460180092989	0.777742129015743	0.787137436665383	0.647338407497865	0.816581251835294	0.741840517946212	0.551345849977546	0.787656445917029	0.724713330001041	0.855088621782031	0.610008626391031	0.798798048960741	0.0116847001329711	0.801325561058018	0.762885128134515	0.618346480155355	0.566643574984628	0.378569851020292	0.589715047250774	0.198096476228043	0.714242695407813	0.449435953573422	0.769023768832518	0.530396270881016	0.675248014064393	0.583987256231385	0.71937113306152	0.517149696988175	0.713902527478266	0.753829893522656	0.495626156912004	0.595101677232901	0.775411897440201	0.758756580315331	0.486387069244021	0.493644851017306	0.718049070135108	0.469616607389894	0.808436629876632	0.85291588994613	0.751185102209123	0.597036544861692	0.647974247336767	0.736988680332017	0.704137175867546	0.757088573292945	0.763257409823164	0.709504923867384	0.774862532962205	0.729773210822772	0.671870527361238	0.803874705298595	0.385252698223734	1	0.754566494223177	0.555325566273855	0.714172860386397	0.807068365035445	0.639028642763138	0.192976407099157	0.650155032484227	0.676991243329719	0.659026092036498	0.777689772577722	0.758782969266927	0.675613958201992	0.600363729438637	0.798769612197189	0.721550540053255	0.785764631975985	0.831951726511057	0.228636773267312	0.581582237692919	0.663805663650486	0.696159064391643	0.538345561776746	0.770540381788661	0.606665537892854	0.516123807478419
CADM1	0.409762979920016	0.847053574132302	0.771095566353735	0.930222252341218	0.736817419623481	0.797591922489478	0.799252804860995	0.834848926699092	0.736729308641865	0.833928018051141	0.761275690771122	0.911027037582969	0.813376359587957	0.8146717467846	0.882719782130886	0.710202362960091	0.90481737348596	0.803634149778458	0.865640984023211	0.819853315993082	0.898035950009762	0.260122855582205	0.93993625616632	0.720827290410856	0.851924125397122	0.819687012158644	0.728067041082674	0.823757967021572	0.533069861625506	0.846231810334124	0.523920861651287	0.859365859202543	0.716141611458319	0.623815870199109	0.513728750733182	0.709839655608277	0.816943688796664	0.593260407196219	0.710709193535857	0.575307055979597	0.828041138139903	0.754628553045767	0.908475638811595	0.744829391116344	0.440795456249769	0.825526898369015	0.76856049194459	0.726887282975347	0.80487808033463	0.801578445591371	0.588510504893497	0.882315912909546	0.87695624196297	0.748393386492331	0.791299644325891	0.847938217736558	0.861881041057935	0.883179095263905	0.784671661987669	0.91168251700216	0.78223183493521	0.669226379910976	0.754566494223177	1	0.847081186188495	0.887357232431812	0.890738784939441	0.882679506158509	0.275413781250191	0.851584101318434	0.69980853892828	0.894295542284279	0.892355377808446	0.891261262671774	0.623716727106151	0.586453137040604	0.624466482577819	0.917694549848234	0.914177089863191	0.765024989113869	0.530673704264994	0.839413366642749	0.722678690241734	0.678036896219618	0.665847294874807	0.75744230419372	0.856021165900598	0.667586045038699
SIRPA	0.335505541473658	0.621754164750397	0.591341965901399	0.919082273315276	0.527043741806912	0.575519614232984	0.818920825020657	0.870427846802575	0.473757929146403	0.655951310655442	0.492375204175169	0.748783771599468	0.742369597950542	0.71377557955047	0.831824307903707	0.67491908667355	0.793187152809896	0.761281626939855	0.69990078494116	0.817217677985344	0.756125934269271	0.324677038209764	0.863807301444168	0.438801148613205	0.87099220087468	0.777779130556843	0.905191555415895	0.829694979600941	0.729328676844652	0.754076800870542	0.424270834652229	0.804725545144676	0.653072633924767	0.302444296522196	0.245023327427335	0.627369451417076	0.93367250052228	0.256855328018683	0.567934387794519	0.608837426575116	0.779162442542109	0.575549995717936	0.856545891334771	0.827568684902165	0.28275020604445	0.670440934242116	0.932674778139207	0.537443036365862	0.631543131463499	0.638592449585366	0.398568142222754	0.930004936638963	0.762611594723641	0.572379477097967	0.581849695999742	0.81146905829922	0.732837000488889	0.806890044362538	0.706932672395734	0.93611818686155	0.608127576375193	0.811407802538417	0.555325566273855	0.847081186188495	1	0.819074610746117	0.813256705513053	0.818143397606008	0.303304699097724	0.820721886108824	0.457534037987892	0.940269239868994	0.734823573321182	0.780217469640093	0.333943918419541	0.444306018924637	0.400471904403648	0.857900400994274	0.862971173075063	0.50055216046632	0.741357419976868	0.889137414713957	0.471435124987014	0.406230440749806	0.557970718741141	0.624187586998375	0.907599883650476	0.626383407585329
AMFR	0.57408130578328	0.820244381418623	0.774825529255626	0.890704411823201	0.781294885665151	0.778371774621558	0.846627773945471	0.846283707448583	0.752844135332835	0.775141697984704	0.73598925783593	0.883173572748682	0.881407624727267	0.756882862481335	0.80831152928797	0.717466464923738	0.920760631875375	0.842973917132341	0.826957486753683	0.869936090038062	0.916626402013893	0.404159407404992	0.898053623877679	0.732130529182025	0.778400821941553	0.829522884551327	0.648748587725989	0.845250734391808	0.500610808006616	0.889751516719979	0.644181453442539	0.864836604968112	0.78960911554125	0.639166560081795	0.536756392901572	0.732056310153993	0.719741097000142	0.524115252537815	0.68814080512899	0.632595794024239	0.863988084560135	0.813936542920696	0.883208643588075	0.776726431112691	0.569194517211002	0.813694508824679	0.694812351964754	0.641119474441884	0.826008152057474	0.817883316545977	0.695361331179508	0.841951274578208	0.886354576473094	0.814098996745368	0.766320902715965	0.771678224171616	0.763321300858104	0.870002444339007	0.807182976793286	0.849061527903707	0.799624624873913	0.724226597217213	0.714172860386397	0.887357232431812	0.819074610746117	1	0.865044001630498	0.870040330394379	0.407362150279112	0.748940680655799	0.745015592487867	0.857580483244388	0.912113198397956	0.912628201369091	0.635822832543698	0.600555877479269	0.640378395491127	0.925050932078935	0.907980998175723	0.762056255463617	0.599928941929973	0.851870887469179	0.731001731575496	0.693309399808409	0.717137885632036	0.762868538884529	0.842707079066428	0.690459431412292
LRP1	0.414945913244612	0.853792935325933	0.78028559996299	0.888141949740975	0.781961609625998	0.812079880413094	0.734836747768334	0.882564356500029	0.716881317962766	0.925036571038314	0.720879411639625	0.86570689504441	0.785492728582633	0.894059781599667	0.88907254431278	0.700414410097179	0.920476381614034	0.871424759980196	0.907588227359324	0.828132712217288	0.920182830763629	0.232921256223766	0.954099331285431	0.743784751996673	0.810494205478138	0.748178657928071	0.624658262402516	0.83277180978749	0.39483641561664	0.854965051828733	0.517182397694232	0.928846100129358	0.716160640807964	0.600168736088264	0.46752690592455	0.797895201613702	0.756500782352652	0.611518234798582	0.785133040938898	0.700928973667092	0.759160164293388	0.80921451652161	0.921801141214206	0.721827300656659	0.493453655004894	0.789989506189433	0.730329133107828	0.825117338529396	0.847765226686381	0.753647560129288	0.628779601893614	0.903955421357721	0.831512171490997	0.773409087197717	0.813405930686949	0.945140819136557	0.806058021256196	0.898419474016126	0.864568719274564	0.877475385608605	0.859564440652082	0.668256968354162	0.807068365035445	0.890738784939441	0.813256705513053	0.865044001630498	1	0.783600255174271	0.338887570356501	0.813171939091563	0.63019258308295	0.854686599376546	0.871029931283121	0.871803348619082	0.603880139564055	0.616030573196812	0.652091360736028	0.88551885207059	0.911050585124856	0.77847832156583	0.513033171306125	0.819040365684459	0.628457426864768	0.612500636407819	0.654734988812981	0.791787558951092	0.833402512755782	0.665768820777597
