""	CD3D	CD3G	IFITM1	CD8A	CD2	KLRK1	CD8B	CXCR3	LAG3	CD69	KLRD1	S1PR4	CXCR4	CD96	CD44	PTPRC	CCR5	CD247	CD27	TIGIT	IL2RG	KLRC1	SIGIRR	CD46	F2R	PTGER4	CD6	TNFRSF14	CD47	TSPAN14	SPN	ABCA1	C1QBP	SORL1	TRADD	KLRB1	ITGB1	ADGRE5	TNFRSF1B	SLC16A7	JAML	TFRC	ITGAX	RACK1	SLC1A5	CCR1	ADCY7	CD82	ITGB2	SMAP1	PILRB	C5AR1	ITGA4	PECAM1	VSIR	HAVCR2	HLA.DPB1	CD68	CD4	LAIR1	C3AR1	CD81	CD9	NRP1	CD163	GPNMB	JMJD6	PTGER2	PLXDC2	TNFRSF1A	CLEC2D	PLAUR	CANX	ENG	ATP5F1B	CD74	CD63	MCFD2	TREM2	PTPRA	APLP2	PILRA	TREM1	SLC16A1	CADM1	RPSA	LAMP1	LRP10
ADCY7	-0.266843165998531	-0.279085746759441	-0.247223464367088	-0.276413881298428	-0.264491321450918	-0.292460281347739	-0.271771291807538	-0.237004565136185	-0.247442214221766	-0.0942973327903932	-0.394376030562391	-0.198990720739457	0.00172879971848577	-0.278036744297318	0.569381812000963	0.136693729342799	0.0697797755912201	-0.328152012323539	-0.284044607643891	-0.276156235291362	-0.203021481954922	-0.32488103674946	0.32073615540589	0.582846062480967	-0.227096829887916	0.635221845618848	-0.214414075566788	0.41288486318347	0.471660755222985	0.447700853366512	-0.149957564418109	0.27681352865974	0.722118943574573	0.866225881641439	0.232334848492888	-0.311615108233828	0.870186692344593	-0.152195829539436	0.760923646109356	-0.235768215947579	0.0506168015116178	0.762761645456748	0.557592787602496	0.730452285119458	0.43537785130651	0.649002688656328	1	0.322108097652926	0.839214669908678	0.561606031027378	-0.00838416885853565	0.544719768984335	0.902373036002956	0.775600490505463	0.840588260004078	0.838472825154261	0.885187956769395	0.603015977284966	0.859924356000242	0.927240586545802	0.768364348496595	0.855866585767654	0.612886129094278	0.738743039061866	0.775499750762384	0.241041517655978	0.325852789947556	-0.326405072142459	0.825843604763745	0.806428679186325	-0.0931748126030355	0.75763197379403	0.765377746124746	0.891586012751016	0.721287046088725	0.909158822778777	0.771600467832313	0.554242659955558	0.914040157771983	0.438245031787101	0.782484976876395	0.542950833225017	0.620288318071429	0.519319723841302	0.61695677092336	0.601719736531286	0.757529353879206	0.830942888755303
CD82	0.235193275481759	0.276668686614919	0.288896840494168	0.194581500750235	0.270232031960977	0.206779813178009	0.153808574151318	0.284083580498554	0.153320382027144	0.335839102252706	-0.159230477918666	0.348853319233189	0.583498797473906	0.244883078259215	0.736318103306126	0.469698180498552	0.421211353343398	0.169481827481929	0.201944748776768	0.0736682150657535	0.34837234185729	-0.0719923553170528	0.69347587550557	0.47605681309748	0.364559722400755	0.596775479058103	0.345913955408002	0.803478250385851	0.584194722685558	0.702994629053747	0.260908866238869	0.144351271197871	0.572267615524499	0.449704708977797	0.549269861698589	0.0885296148849683	0.532431694333385	0.313202912146767	0.687303228469656	0.183963212042539	0.641932464320572	0.449028221478414	0.141215860086237	0.67674673855831	0.593703116362166	0.353559612703198	0.322108097652926	1	0.467164590437148	0.573425070694418	0.445951825859602	0.316866474492444	0.229422930971304	0.338568721586933	0.488704439149764	0.318648892035318	0.373143968100492	0.332185092673709	0.316042356078109	0.389525552836433	0.263141204172222	0.213197364533564	0.317075726760946	0.179160746302251	0.145277511846497	0.222443433724684	0.817419859626855	0.128149993785298	0.240784364120031	0.457343327817928	0.439796898454323	0.314271778216739	0.424033762144411	0.277374829632072	0.629031411591322	0.312682770509892	0.420977908263142	0.571266499043404	0.280176076489517	0.637866523133801	0.317163743443774	0.325570466241745	0.245186731736499	0.681355590102083	0.300238829914616	0.697970493482027	0.534483168803992	0.309781012628809
ITGB2	-0.43032663034791	-0.42612942894606	-0.392152778659602	-0.39714451028541	-0.409520092596965	-0.451652716301831	-0.409676635293487	-0.363116584836815	-0.372864943764781	-0.307495912605011	-0.576778570623952	-0.400470043714262	-0.0712951667287206	-0.430801661880644	0.789146918503277	0.00543014828203277	-0.115591285391346	-0.503839557247742	-0.464641471993114	-0.435420836133802	-0.344381560631576	-0.507194955714468	0.319906658868097	0.728417119729009	-0.328618923127168	0.482375370334114	-0.353220365760358	0.491929436359533	0.396496472081833	0.431188022150257	-0.323832151081367	0.587441283368528	0.695925090515823	0.922622523892032	0.272961422382907	-0.538112982589345	0.905251359768777	-0.337461390789342	0.878687326566854	-0.387840751907398	0.108850067600716	0.785702468855001	0.726338450494017	0.83936116558102	0.467997026489793	0.860148628999463	0.839214669908678	0.467164590437148	1	0.804913066369081	-0.11984415034087	0.779168872345542	0.839978971800177	0.878370345673262	0.932047578665567	0.940480941521862	0.939529361059824	0.83982435782937	0.929409218058231	0.931150052475409	0.921155327915687	0.901062156753191	0.861974973422041	0.847697645689658	0.847613599989712	0.584488652390071	0.387345315176256	-0.531847908384419	0.921013740339032	0.954963829117824	-0.28337334527752	0.923360897419199	0.942422887209944	0.912767853787854	0.702653726234867	0.936047092391203	0.956572839808	0.775096918181923	0.929365695491068	0.391891229623202	0.925949062063964	0.768573006508936	0.83373903479705	0.357807127813959	0.857876917298055	0.584533423641898	0.881712007085202	0.795848184445421
SMAP1	-0.44298669032929	-0.443453882120542	-0.410064115378947	-0.433435257292415	-0.422534967426194	-0.464255309419914	-0.441916649794501	-0.393799020503729	-0.418541920665866	-0.3418713188447	-0.544958025003179	-0.390101777395896	-0.0483703924187961	-0.434779429206214	0.859291293081027	-0.070184005719488	-0.209035572673953	-0.488025766894407	-0.46076293051136	-0.449500645986248	-0.343606890978827	-0.469128872872425	0.269187021880504	0.748269934860323	-0.35167918807679	0.313137649889293	-0.359024022915179	0.465533495924586	0.249327754840743	0.266407842958496	-0.378474920740325	0.645203204931395	0.496090665834783	0.721868917481382	0.258149727649855	-0.472007186072227	0.7117329318582	-0.360627016035276	0.74654859363354	-0.410132745759867	0.0921892132388977	0.549718493409321	0.621953751139839	0.828036398624768	0.311761382738872	0.754168902668777	0.561606031027378	0.573425070694418	0.804913066369081	1	-0.179557651767966	0.795081545496739	0.584965239054861	0.625742970663186	0.832382964333088	0.798332905892207	0.768862583811353	0.806025721873767	0.683407587752592	0.670605172393416	0.737243909083753	0.615830560615731	0.834831404178775	0.645341170780212	0.624673276728947	0.709073255198311	0.3838322666278	-0.493257712687849	0.738019117785745	0.835482832579188	-0.285373746120476	0.803172344268987	0.86658299201776	0.637995328485544	0.508771560488867	0.711241640744206	0.836289051677898	0.742696305947268	0.64645416527552	0.258581645970442	0.77357988310658	0.802538100660502	0.769556821098909	0.283619660312225	0.825492002068464	0.534566081173076	0.740877083915706	0.542300977293467
PILRB	0.853816913561724	0.861795258296761	0.839972383939623	0.815655448971099	0.852011412774588	0.858549488231886	0.797979948508791	0.822492972109043	0.785071045188092	0.883246733161489	0.575566099094881	0.797015568509954	0.859429441671884	0.863155481628603	0.153346090615007	0.888763303904248	0.814549936373549	0.848699558452942	0.85157465309467	0.777806777597043	0.877558726010591	0.674933223893722	0.764015750756155	0.0820862511650552	0.803224676285035	0.590939581755347	0.846460769837352	0.446177418090081	0.73842509690744	0.582659205802781	0.882752063711125	-0.649752677538473	0.438680160160648	-0.103439881464938	0.574385024072798	0.729695990034387	0.124065338506857	0.882423839455889	0.0975274680091668	0.848910272224749	0.712015601711186	-0.0225565462946134	-0.539922278816831	0.206743133636812	0.627844415783294	-0.330255666885877	-0.00838416885853565	0.445951825859602	-0.11984415034087	-0.179557651767966	1	-0.445225932367278	-0.0604909957840892	-0.0668387482899716	-0.00752990804894451	-0.239813188972985	-0.170869728392303	-0.450529157461624	-0.291069502249091	-0.0804860758018475	-0.393945475743595	-0.338192542781613	-0.432119184554528	-0.478363553851087	-0.46363809693409	-0.588125626449889	0.762102524598737	0.823549023978535	-0.364607850414463	-0.174508426740557	0.847734567539257	-0.426520446677537	-0.283829077174737	-0.245704005123978	0.459913866185964	-0.199363819711051	-0.280176055309513	-0.143207466693525	-0.194430066359739	0.692104174437552	-0.400800015553274	-0.412962311692927	-0.552369320716066	0.576917525038393	-0.48979578072155	0.565996755844857	-0.0631667950620498	0.153547260544604
C5AR1	-0.713779239037101	-0.709908171763838	-0.690421438207647	-0.676629082851496	-0.700086056918802	-0.751906659594362	-0.675684955338887	-0.65084081656933	-0.666954558292949	-0.64715852174278	-0.709277941724809	-0.690829040433616	-0.382611990383958	-0.726904291495871	0.695619716487158	-0.406271519673936	-0.457747551619491	-0.780304715793481	-0.742473302589181	-0.707413967266155	-0.65728835572239	-0.708850284886185	-0.0326865424135828	0.685979046773711	-0.611113652221465	0.0944427009373746	-0.649846813591021	0.299700992944909	-0.0731950072109842	0.0917333499792165	-0.663655934178875	0.881177942358809	0.171410052422699	0.727576600912918	-0.00228985677624513	-0.743610368481282	0.631521195064373	-0.655569134898113	0.690817710599908	-0.70154077485511	-0.215549021796212	0.652790451691705	0.912944821663411	0.569006183769353	0.0438336224637593	0.866186951626247	0.544719768984335	0.316866474492444	0.779168872345542	0.795081545496739	-0.445225932367278	1	0.491826682271277	0.715331538479457	0.693144221258857	0.820352126566307	0.762891674144884	0.935588912379014	0.753606468661594	0.648481078272551	0.853642435375673	0.744066278631016	0.958007854101216	0.863457160184811	0.821673887711917	0.897923025701162	0.0694632657515305	-0.783501656716889	0.833019116429675	0.860214296839718	-0.557162815464445	0.887941077839555	0.881325149754588	0.69558428388819	0.211058669606873	0.729939144584875	0.856846199035602	0.735432829703488	0.676473719939458	-0.00553997572388276	0.878521999691715	0.962063942555031	0.889256015741939	0.0762673841807014	0.935809990050629	0.131898683041233	0.718608203635446	0.482790689542996
ITGA4	-0.307756955642299	-0.327991875982908	-0.300557039349056	-0.311748951828267	-0.313534210817981	-0.310118165746693	-0.302323148615651	-0.297441841301197	-0.285374641141219	-0.141272784738612	-0.287189289021127	-0.210862389555983	-0.0673363927362555	-0.324697075167368	0.509917437579874	0.120256421877619	-0.0306599344777663	-0.331472251006396	-0.298786154889802	-0.252612803531876	-0.246945356797455	-0.289756143080597	0.314057651754388	0.520699100322445	-0.274166857056265	0.554028145161447	-0.276091901217888	0.326697804935005	0.464361222462924	0.329944543691085	-0.199017837027614	0.249551241787358	0.736969277991767	0.852402076005069	0.305515522093351	-0.295153346965367	0.837548323300211	-0.163270546208363	0.682919070245822	-0.264927145879213	-0.0410715844211481	0.631489265393354	0.518952790931379	0.74357259481409	0.385173157833816	0.621670238523562	0.902373036002956	0.229422930971304	0.839978971800177	0.584965239054861	-0.0604909957840892	0.491826682271277	1	0.779125820322035	0.869782179016539	0.841245845515288	0.881296894951814	0.560414449235768	0.844859781443207	0.91614168516816	0.751161439183857	0.836490497686981	0.617335068141664	0.692504141755051	0.753673769088135	0.212761369045503	0.269084026607075	-0.321744876739529	0.828611973320217	0.782574839603589	-0.149078339385684	0.754259379538339	0.745888862919792	0.881101416062976	0.697495732038418	0.909948534531534	0.761651332517087	0.458556894105385	0.917671094795347	0.381559746715314	0.761757697325218	0.475585947272984	0.615640927504564	0.429628980697571	0.628404244574249	0.609429304264817	0.693121852874235	0.848980335075009
PECAM1	-0.307489816682616	-0.315061451875885	-0.293821102178018	-0.257829120625391	-0.299418469959716	-0.338164573685829	-0.243822436122324	-0.256562635935643	-0.232079596201803	-0.217722546814048	-0.390849337937921	-0.343323856514932	0.00772375597458597	-0.334364904094792	0.675725910334322	0.106795217085416	-0.0314975175235485	-0.391873301771499	-0.33755166970502	-0.249924740668698	-0.260971124433391	-0.386804382678907	0.3465141367789	0.573186740955218	-0.217922623695689	0.552309089329876	-0.265101543477791	0.378167903345017	0.41455883764382	0.437271554929677	-0.224160408629215	0.442155112990789	0.561185974400221	0.90278732523706	0.262576306435854	-0.489560100315588	0.879352130085717	-0.233558674981804	0.81021159688823	-0.314313671088282	0.00164971677322485	0.817466198493825	0.67930023351695	0.67381302022594	0.46739031781812	0.7803099072947	0.775600490505463	0.338568721586933	0.878370345673262	0.625742970663186	-0.0668387482899716	0.715331538479457	0.779125820322035	1	0.826379977000972	0.885950165291658	0.89988483544434	0.715811671905006	0.822339730389335	0.880204223341206	0.795795267014627	0.837848308708237	0.745289312225178	0.766823441147295	0.780656780618928	0.439444222085272	0.33685845047547	-0.428037075279068	0.845125025040447	0.89384202971835	-0.268175759376785	0.82354867631303	0.784025897215859	0.854315003196447	0.591092091642966	0.891693991390042	0.828424282428435	0.619427198435906	0.87181820372793	0.445303094947619	0.812936170258903	0.681918118859662	0.696306255785775	0.353313323080092	0.742896385030618	0.446527952786672	0.763617453105977	0.752585886977094
VSIR	-0.337944124312581	-0.33692281710257	-0.320674478127383	-0.330828614317922	-0.328829622684003	-0.336097615851082	-0.337018186289189	-0.310870277506545	-0.322137382831568	-0.170348085239257	-0.411560605031857	-0.262883303319733	0.0229939826029551	-0.343807265655705	0.800326181947035	0.121880896679111	-0.0624056465511116	-0.375041025831122	-0.348728582354885	-0.328612785704712	-0.252797732549091	-0.357152900095147	0.407983767216875	0.717658550019672	-0.278894870447024	0.551325909453206	-0.285815403635696	0.519248086107511	0.464772143345777	0.439627920718172	-0.223959928076697	0.434851751027648	0.736843997839783	0.896322411035573	0.398441056586021	-0.347602223770934	0.883051428688202	-0.207825965829781	0.833598735351883	-0.281609549216485	0.118154360653527	0.733902876112998	0.5994319752857	0.918609077785135	0.512450427922166	0.72142823240205	0.840588260004078	0.488704439149764	0.932047578665567	0.832382964333088	-0.00752990804894451	0.693144221258857	0.869782179016539	0.826379977000972	1	0.906240006134506	0.949544196700225	0.726519946108684	0.827792993017944	0.892294365977823	0.81784834980785	0.792516973979653	0.793253574082951	0.71435280479333	0.735068574581033	0.443641248652186	0.461995285233289	-0.375746105245213	0.866729820929467	0.910253248584538	-0.148945099557114	0.832129836045511	0.879938887524653	0.837860087291256	0.716828363796412	0.927248450942793	0.871184775183253	0.673093916469656	0.885314409463094	0.451125763561419	0.826146388000637	0.690939962945161	0.699539852702539	0.482736553893183	0.765719564411078	0.707490569613047	0.79365568988536	0.817573673794347
HAVCR2	-0.523906152867638	-0.536831212708387	-0.502183789101002	-0.492416668486911	-0.509448890076943	-0.534312661722003	-0.483647926249464	-0.475301060756729	-0.444833647764426	-0.404574867870092	-0.559191998539431	-0.503066371265448	-0.173728823270066	-0.522253012099891	0.725018122979683	-0.0815312124381717	-0.22706648175481	-0.577363574334318	-0.543667264678556	-0.477423050639136	-0.447436488506288	-0.498487472745581	0.225808709347454	0.713871074226543	-0.439442355446816	0.425455537145873	-0.462654766121292	0.334494867310567	0.296591414015091	0.2722914924414	-0.430294052740781	0.607967125705653	0.567572481076577	0.918652399051398	0.181489473883083	-0.580889149005864	0.885504959290303	-0.427791324762287	0.811677529946256	-0.487004928458987	-0.0798262544057345	0.760801952444965	0.798447371104357	0.748067697076587	0.320254810884338	0.870433967748513	0.838472825154261	0.318648892035318	0.940480941521862	0.798332905892207	-0.239813188972985	0.820352126566307	0.841245845515288	0.885950165291658	0.906240006134506	1	0.944685221575019	0.846186663984128	0.91880587918425	0.90591992644472	0.911307045828005	0.902159796427346	0.88213463737338	0.87371167200018	0.886613970183271	0.610892018228368	0.25948119424484	-0.590105416630185	0.946949820719711	0.951062160501053	-0.410405998545707	0.921931345946277	0.930268213132184	0.911822179539321	0.583038730431468	0.945549690802366	0.932433818065483	0.689467166885345	0.915863842795201	0.283854286685953	0.927440340740347	0.807510873286159	0.842232550523132	0.30123268071412	0.878625752584854	0.457078192053059	0.842399565718407	0.775077291650741
HLA-DPB1	-0.443131878742563	-0.443630280695648	-0.426300470661819	-0.424695004884178	-0.435017584013385	-0.462984467025957	-0.422207831105626	-0.407487558994169	-0.399760552460449	-0.285195246044111	-0.502820875296085	-0.382020932202158	-0.0930243011906218	-0.463421573038917	0.725425453572201	0.0045614558306481	-0.126707081333991	-0.504906555937309	-0.458703076693461	-0.419507933435539	-0.376465414659998	-0.483036082461016	0.301081181942878	0.659582930485	-0.357064522654431	0.526523590204653	-0.390942277692949	0.420843779439254	0.360643337923273	0.397821994164983	-0.335161986199199	0.513835697852348	0.632802288546287	0.934224173519212	0.27802877447003	-0.499720705556674	0.892057955226169	-0.326837233137903	0.838966354199154	-0.421880705556118	-0.022102885648597	0.805369850741024	0.721153639836565	0.811127572880198	0.418039046980059	0.795815288522995	0.885187956769395	0.373143968100492	0.939529361059824	0.768862583811353	-0.170869728392303	0.762891674144884	0.881296894951814	0.89988483544434	0.949544196700225	0.944685221575019	1	0.786722428055198	0.900266172452118	0.942278934951874	0.892022195231733	0.888402924517968	0.828698525141391	0.830682175546434	0.847175784508251	0.49496064085954	0.311259523972374	-0.513688308735195	0.939834843307133	0.932663249736565	-0.283663663518266	0.89959220196089	0.900900693109412	0.912953090012866	0.631970968436161	0.988569290523261	0.902379313630487	0.683584391287724	0.952740998846372	0.377501855619132	0.901616207801229	0.738887368549635	0.779124312768597	0.412046579934605	0.826085620280986	0.548477918632016	0.807206612262034	0.805704661159648
CD68	-0.704603219896056	-0.69913964339194	-0.673264917578809	-0.666491929492156	-0.687846529886587	-0.725722888065906	-0.673512884711358	-0.637733043443713	-0.64389437938273	-0.631574865207072	-0.704259243006237	-0.666856701323775	-0.384644817900244	-0.703158287326454	0.723677818051385	-0.387901939317654	-0.445911252158341	-0.760503347714284	-0.736450124613974	-0.704172713122969	-0.636740242696809	-0.689385029817893	-0.0147782646736196	0.669196910060349	-0.604986617606644	0.123343493417961	-0.636594940909153	0.351125985732435	-0.0176854531388024	0.108602476294451	-0.649061144476599	0.863330717561006	0.294788645221311	0.718118717605293	0.0480966663012182	-0.718712274891835	0.678097303275459	-0.627364711001266	0.677918085904827	-0.670258226590615	-0.189405965844944	0.634533320031231	0.872404746009368	0.636124327190324	0.0998474880459374	0.87191086201206	0.603015977284966	0.332185092673709	0.83982435782937	0.806025721873767	-0.450529157461624	0.935588912379014	0.560414449235768	0.715811671905006	0.726519946108684	0.846186663984128	0.786722428055198	1	0.809559846892741	0.713481300001166	0.894910285056231	0.813279605986495	0.955110303310833	0.888591462378495	0.848234575312264	0.883808846301091	0.107308831320532	-0.76365166430716	0.834447134007772	0.862392960624814	-0.546731077709889	0.939718180695744	0.917044168000013	0.759779096115365	0.31417805322014	0.768265877030971	0.937152821288773	0.757745740499625	0.755026030457538	0.0348650760082174	0.932487932235575	0.945823681623426	0.937134457781085	0.0536240142348532	0.951114392848712	0.238514729825264	0.841048997851838	0.551849864733312
CD4	-0.547647399536442	-0.544628898158184	-0.506911734125852	-0.528518704348048	-0.528347259727912	-0.577485486941268	-0.535188825446484	-0.482937449843663	-0.500774330626004	-0.41628786084993	-0.661537933437717	-0.471513130735303	-0.239021538519622	-0.549467422501458	0.596527054825356	-0.15308181597035	-0.208469359732762	-0.619112093716766	-0.570787852155022	-0.55639692558945	-0.474635663619795	-0.612165636020715	0.142473307035434	0.605087387804563	-0.425885077763478	0.392192375772938	-0.466110090143064	0.33573561797719	0.262290927292011	0.336047233199994	-0.452820327125098	0.598245439095857	0.575938869293711	0.922180178435818	0.12433958350088	-0.614524875315636	0.847262085766388	-0.461270693045196	0.797833453804411	-0.52070596776758	-0.073365618739311	0.768971510783257	0.805300605633631	0.672154034209826	0.258908703962691	0.854797184491216	0.859924356000242	0.316042356078109	0.929409218058231	0.683407587752592	-0.291069502249091	0.753606468661594	0.844859781443207	0.822339730389335	0.827792993017944	0.91880587918425	0.900266172452118	0.809559846892741	1	0.936720556702654	0.930754657417999	0.972857455781368	0.825354569188249	0.91724725188774	0.940219167912754	0.564954107044467	0.188936722946442	-0.639111201318348	0.953187614418021	0.897714031346276	-0.377360235604731	0.928305408660802	0.902734600181719	0.965439962172097	0.583768867563196	0.933960169470556	0.917005062479033	0.707131267930423	0.950793493366446	0.217114011069089	0.94700321292011	0.72521756969771	0.873334779375446	0.28088573466455	0.857423808738253	0.405288854857864	0.838667944628261	0.724034671176188
LAIR1	-0.341421009229536	-0.34305875045501	-0.307169654882753	-0.329606835541759	-0.326271677545012	-0.376482976545364	-0.331687584390229	-0.288062214313567	-0.312138895238166	-0.189309203860467	-0.501958199781495	-0.271118715689088	-0.0192375659358223	-0.3572608828841	0.641362845212558	0.094634837894974	0.010105101153273	-0.420626668827962	-0.364312746717091	-0.346288849433844	-0.267351079497131	-0.453859507284615	0.346579188581464	0.596466503552765	-0.235537740159147	0.592287315484533	-0.26706737940226	0.426971501851232	0.460738277263476	0.477995496400403	-0.230637872426257	0.403196072286418	0.725755201479759	0.948356770868868	0.283952744888534	-0.457294788305967	0.934837896955533	-0.239872755514056	0.847159789088807	-0.329364207770346	0.0527101174392239	0.807705012707081	0.659465753971849	0.765847454514031	0.452487776165305	0.780698019787527	0.927240586545802	0.389525552836433	0.931150052475409	0.670605172393416	-0.0804860758018475	0.648481078272551	0.91614168516816	0.880204223341206	0.892294365977823	0.90591992644472	0.942278934951874	0.713481300001166	0.936720556702654	1	0.864458938582555	0.931105318269434	0.721617537589496	0.823382352006473	0.853008785852435	0.371265976053158	0.36748050304853	-0.443876382602942	0.907354097678753	0.904309226265091	-0.189946259197387	0.869799665844473	0.861180460601254	0.961856773887397	0.733894811616344	0.96176677256702	0.882813917741975	0.672705474249968	0.978031456766134	0.443300227849861	0.874898271644796	0.63943321477452	0.737644202632635	0.475061612285147	0.745518335345683	0.586811339306621	0.824441309432113	0.815002332069711
C3AR1	-0.668737137897688	-0.663166174740188	-0.63160400912822	-0.631812448513565	-0.647552419391621	-0.69688417829929	-0.638869435875836	-0.597491448107197	-0.601826842362051	-0.569234930167913	-0.739821185895543	-0.622965952719874	-0.354699509545745	-0.671203682396197	0.630330078694878	-0.293670485978152	-0.349868841507284	-0.740266409618722	-0.702052846417804	-0.673305496386896	-0.597812690401923	-0.699649531437174	0.0379374434542072	0.67456424138699	-0.545924962583525	0.235300642205456	-0.593049756572498	0.296335594287207	0.0933467031471261	0.234994417402967	-0.572687274151204	0.764715112925053	0.454676591130799	0.857479498297521	0.0661949990789833	-0.728407133912502	0.774407477141501	-0.601504432329321	0.779179317649851	-0.635551679341932	-0.104680034452751	0.754767290074298	0.867166226246614	0.649516791141335	0.197043838978075	0.908714682389006	0.768364348496595	0.263141204172222	0.921155327915687	0.737243909083753	-0.393945475743595	0.853642435375673	0.751161439183857	0.795795267014627	0.81784834980785	0.911307045828005	0.892022195231733	0.894910285056231	0.930754657417999	0.864458938582555	1	0.933631982298588	0.905024543409753	0.950672518433127	0.947433775593264	0.704515259103218	0.0971347814422281	-0.760414280167593	0.96086958441252	0.901422765809807	-0.501780962304466	0.951901163373552	0.947294431896518	0.904958598840904	0.467639357713822	0.906753800243471	0.935593351832035	0.776744913977776	0.901207859526659	0.129979495363559	0.965733723977401	0.84291119229814	0.882462628744703	0.163570118565546	0.9165123432584	0.295590384102547	0.800950788902711	0.670424021232887
CD81	-0.576294613193657	-0.581053079729548	-0.543617176920778	-0.548695108972229	-0.561287446926289	-0.60747312804699	-0.547500847022723	-0.514560249564624	-0.527102005758323	-0.45996752740105	-0.65051887610544	-0.520922193837032	-0.306837000625227	-0.584698080048766	0.529399831196113	-0.199805870852607	-0.249849600665679	-0.64664422731647	-0.601804735049963	-0.564792487982935	-0.519003000103905	-0.609304689556589	0.0616467524618192	0.556495352929359	-0.47467608087189	0.34174450274489	-0.508877587997764	0.260119683060771	0.200821412794636	0.289625161182049	-0.482362744664328	0.59427397726874	0.511646732460022	0.897498841237362	0.0744082461674455	-0.641444136761755	0.828698456901133	-0.498178436133093	0.741947450220049	-0.54357290321422	-0.156951702725935	0.773262761845244	0.811737799055556	0.607731153070726	0.230288378937368	0.836348323091885	0.855866585767654	0.213197364533564	0.901062156753191	0.615830560615731	-0.338192542781613	0.744066278631016	0.836490497686981	0.837848308708237	0.792516973979653	0.902159796427346	0.888402924517968	0.813279605986495	0.972857455781368	0.931105318269434	0.933631982298588	1	0.805975117313928	0.93924147615361	0.963523932301546	0.539356734235864	0.106132574352598	-0.663440172020069	0.944208429963133	0.883401434583684	-0.436925132624026	0.927385659351641	0.876983969613285	0.973465981054888	0.527009232582055	0.929637358110957	0.907257833867324	0.657721971702821	0.96037397533247	0.177434135585694	0.946355378268181	0.723806054102951	0.855852029376246	0.222219966838412	0.842273824157343	0.333041692770325	0.824699484048013	0.735710215432401
CD9	-0.731371975422759	-0.724271334734262	-0.707167665770018	-0.69750252682171	-0.716402593321945	-0.743638389602186	-0.702013584464516	-0.677559315485693	-0.671932325461187	-0.63995743890169	-0.692254905279869	-0.683352162039918	-0.396622381077899	-0.730104659454007	0.72377913473607	-0.377894755796441	-0.486281120813184	-0.772717469624374	-0.75148433204191	-0.714035334585869	-0.65944285335005	-0.683178391774454	0.000751559598819821	0.712171123858493	-0.631553369735605	0.112079618281696	-0.669568178739348	0.318134738078996	0.00834603684408224	0.0999298140213243	-0.664262099107814	0.850260508472495	0.313508707281011	0.775425564677451	0.0711060273216675	-0.711732410419958	0.68300305594643	-0.645188816254981	0.706560117705437	-0.683111615924246	-0.193953018531535	0.639722830542618	0.885504452677271	0.670311956502316	0.104914355753858	0.868349646865709	0.612886129094278	0.317075726760946	0.861974973422041	0.834831404178775	-0.432119184554528	0.958007854101216	0.617335068141664	0.745289312225178	0.793253574082951	0.88213463737338	0.828698525141391	0.955110303310833	0.825354569188249	0.721617537589496	0.905024543409753	0.805975117313928	1	0.883949306472941	0.860340672588561	0.867305300490616	0.107090324390694	-0.769008888576742	0.888891189939188	0.894673394708106	-0.557052311615958	0.936356310318382	0.932808125907445	0.772054903053536	0.321906605677577	0.80624025076111	0.926115355022448	0.735542184219779	0.763621501917182	0.0347437984036296	0.926658706406902	0.940771960659569	0.923214913947516	0.0916469004100069	0.968555389648559	0.256042464172356	0.782810796777312	0.562789259031807
NRP1	-0.722735451328532	-0.721751806120957	-0.686366680006025	-0.685181873009854	-0.704459449327668	-0.756207984415239	-0.683945012707771	-0.651087226391987	-0.65365908910586	-0.629858715799382	-0.752532914361232	-0.676965703712801	-0.4401832624146	-0.727041375192095	0.533853853135207	-0.390189017745401	-0.401758187426624	-0.795450765091763	-0.75439464379631	-0.714964728423081	-0.666765803219073	-0.731196802132733	-0.0633378011117827	0.619580706512897	-0.60336210133673	0.17016465437593	-0.648472796043805	0.181144621422655	-0.00290361106076454	0.144531970615801	-0.645224938675046	0.780611247220484	0.320479990990351	0.825242756237252	-0.0474584499686019	-0.773738283449862	0.728520514325332	-0.660543007821249	0.710024209725324	-0.705288177678206	-0.24252490765231	0.737789138363691	0.911930611925514	0.517067934213354	0.0681510870223255	0.898213912324654	0.738743039061866	0.179160746302251	0.847697645689658	0.645341170780212	-0.478363553851087	0.863457160184811	0.692504141755051	0.766823441147295	0.71435280479333	0.87371167200018	0.830682175546434	0.888591462378495	0.91724725188774	0.823382352006473	0.950672518433127	0.93924147615361	0.883949306472941	1	0.974944166666972	0.711472939874141	-0.0064534011719237	-0.810798305950591	0.932277476174737	0.865307847736194	-0.56694671212367	0.938931335623627	0.90304035353568	0.898103103526642	0.342124609690164	0.857227250939617	0.897026321542057	0.723143766672643	0.868321197815322	0.0230529884477352	0.958061517212422	0.842937669626108	0.894504611839349	0.106395585515837	0.904899793859028	0.144794519021279	0.771814689460736	0.619634569958779
