""	CD3D	PTPRC	IL2RA	IL2RG	ITGA4	TNFRSF1B	CD3G	CCR6	IFITM1	CD69	TRADD	CD27	SIGIRR	ICOS	CXCR3	CD2	ITGB1	LSR	CD47	SPN	CD247	CXCR4	CD4	FAS	KLRD1	S1PR4	ITGB2	CD226	CD44	CTLA4	CD28	CD46	CD82	CXCR6	C1QBP	SELL	CD5	CD6	ADGRE5	TNFRSF25	TIGIT	TNFRSF14	CD96	RPSA	ACTR2	TNFRSF9	VSIR	PTGER4	RACK1	SDC4	SORL1	SMAP1	HLA.DPB1	NCR3	FGFR1	PTGER2	TSPAN14	HAVCR2	TSPAN5	CD68	CLEC2D	PLAUR	JMJD6	CD74	ERAP1	SLC16A7	TFRC	HLA.DPA1	CD81	CANX	SLC16A1	PTPRA	LPP	LRP10	CD63	MCFD2	NCL	APLP2	LAMP1
CD28	0.626664398732985	0.481074036852982	0.613109626828683	0.711180678437304	0.242176645652153	0.30924711867046	0.714416858037422	0.456600527949601	0.086789337502359	0.40685681702587	0.0224088677364164	0.869938394556366	0.709870755716556	0.770885727016737	0.365797513423675	0.792598279681484	-0.16220978021404	-0.0580690257146633	-0.0263127170847777	-0.100753329227591	0.298647156993868	0.62138586931024	0.0969782599423974	0.176200654082751	0.520344282271678	0.43988460136338	0.218050819149552	0.361222333412896	-0.23979438793032	0.745836287624625	1	-0.112379041626971	0.0634857053483274	0.828786708556877	-0.254692172291607	0.753411370712646	-0.148491295420713	0.294815102146706	0.219438946053345	0.359474990990648	0.547797616014383	0.253001938094229	0.600938784827229	-0.14011322750659	0.00111109803632204	0.731836402551963	-0.132527972986	-0.165023527094142	-0.322344655375312	-0.36014426252745	-0.212960354711842	-0.0134914466914169	-0.144356003286067	0.513285783180212	-0.169038411573121	0.0010274657535766	0.207394380769297	-0.106918492653547	-0.0647922605249083	-0.382231745086849	0.428326515689379	-0.321083797898406	-0.201724151126112	-0.157619370204804	0.105269812191145	-0.0140796435871838	-0.255358101216657	-0.156789484124131	-0.322549221053952	-0.371400356907639	-0.109600263649483	-0.0983536492779459	-0.288176799717667	0.0051209948943963	-0.413513975132295	-0.47563200743499	-0.14975758945335	-0.336986973638936	-0.385703018697034
CD46	-0.305380452048641	0.155380037709918	0.336086812251374	0.0953906597092053	0.63152397501687	0.543321105661413	-0.110931819932041	0.365489526338344	0.602934288786256	-0.47289670065318	0.497636052883333	-0.0101836489392696	0.182873362532722	-0.366509749652997	-0.214428925701917	-0.235893281730734	0.742891151428209	0.127684433985711	0.541604852750945	0.496222818452699	-0.126284218418167	-0.439883086346712	0.5801357543272	0.649471846460413	-0.54979838510264	0.127038660660345	0.517343399311	-0.256927452403827	0.232366413303563	-0.0168418509235128	-0.112379041626971	1	0.687508335770095	-0.188611391929641	0.491370891222649	-0.553636597137468	0.0905824610827283	-0.388064863198583	-0.21720697592283	-0.349529439082431	0.423894033935946	0.205813604585345	0.350189010444048	-0.00176621480510982	0.662581207809166	0.0834326404535486	0.627040813863287	0.30525233160086	0.36945176562122	0.774862855882328	0.636127761434583	0.816878788277689	0.559069285402647	0.234872753262362	0.690284090087028	-0.386233393517655	0.612082875097266	0.661757873866668	0.730939011417792	0.398884330194594	0.212623257012371	0.664390221354158	0.613535023108259	0.61555235096261	-0.187271656797004	0.406388746457209	0.789854944180391	0.586592523960973	0.764532529266088	0.625957790149044	0.643333024734449	0.733267529074885	0.879874641278478	0.463382115109954	0.555363357743396	0.590906715247278	0.732147044597498	0.730960532702023	0.759404028602346
CD82	-0.413192209293946	-0.0643030782852037	0.662211908832683	0.183785360307497	0.713464271896388	0.565485344809443	-0.132044145172874	0.456173102864322	0.650529232862638	-0.638947360513925	0.294267788940447	0.297637730986345	0.51606853027441	-0.200263005613676	-0.0469019722999325	-0.24723537592951	0.684404007444443	-0.162895680798134	0.450740261344666	0.153756749434149	-0.276681423357793	-0.530129544144543	0.559361027601321	0.756077109302129	-0.45186196805212	0.0669961101051648	0.424692604105729	-0.22044911380806	-0.0142397607373224	0.343110935697905	0.0634857053483274	0.687508335770095	1	0.214329611104671	0.474217190615352	-0.294848523065277	-0.306632163585089	-0.42056366067886	-0.443862176984405	-0.511815517298754	0.730931343479423	0.254742287211346	0.0408415589295846	-0.109507922439084	0.656178154982667	0.528301485163554	0.639370731011515	0.25811104815569	0.326764351945501	0.72243866293304	0.299774465627598	0.828156889026931	0.557624742887392	0.384930781065553	0.741099172554116	-0.76297259575498	0.744180046262966	0.691335539761308	0.775901386939546	0.478995311984459	-0.120719938559654	0.627076673610227	0.552524288547591	0.615475516059511	-0.544122132676106	0.398021452870496	0.736203092732993	0.57759882281869	0.738301569627636	0.657413814898794	0.858528022037626	0.756962479220033	0.776422030300462	0.551538350295762	0.658332928567261	0.521306333495154	0.625264996704551	0.772714534581507	0.701253085897097
CXCR6	0.522321944899578	0.441290494427496	0.669201453347548	0.687933962784062	0.312836064314115	0.414916692972495	0.655191779227567	0.525345675928403	0.119634820074382	0.314387775523997	0.195318743327531	0.818886865734236	0.74152722250261	0.668175728267585	0.578372338770233	0.713879404099168	-0.088315106381221	-0.133083362790088	0.125951423917447	-0.148379740360052	0.351839427266353	0.492476119318905	0.199135545008979	0.224992336336332	0.480633681796117	0.360693654284955	0.222694981933375	0.453133026605518	-0.134863668135991	0.756885768711645	0.828786708556877	-0.188611391929641	0.214329611104671	1	-0.061358591178717	0.756527745806056	-0.0959711184710369	0.266525345233102	0.210035280340229	0.367149255599695	0.632528913026392	0.349729075112521	0.331498860513503	0.0149981642633849	0.144010960158888	0.808015220050039	0.033888791099965	0.0549774888053121	-0.128503506245183	-0.255648898773397	-0.30491318698579	0.0695004066263568	0.00452522268026096	0.382394669301336	-0.0899752315399288	-0.15706397072923	0.420378237630524	0.0495584083917712	0.103002009745204	-0.165558613664349	0.173461905446881	-0.171242907282805	-0.130582344216129	-0.00679469051668229	-0.0337078499038356	0.0746091982315623	-0.179325989595785	-0.0176384062055882	-0.216853521279912	-0.215166602677826	-0.0491346452664129	-0.0693894002528198	-0.242070442840755	0.134005326017822	-0.267721308400257	-0.288053076594111	-0.0702797485160738	-0.222531589366917	-0.317747153855629
C1QBP	-0.215433701369999	0.361697475975123	0.114565282254613	-0.0177836599704848	0.656500146994132	0.59246117623936	0.030408521004822	0.384201079490589	0.629391708324143	-0.206656993998082	0.749272993852251	-0.287638611117453	0.12606783851272	-0.418269792139611	0.191792385450091	-0.186081691939882	0.872665584120378	0.467295507703476	0.943395627049868	0.679834787479764	0.0983761523547681	-0.278876759862452	0.733563857913852	0.569483223410023	-0.343388452996403	0.306224367179202	0.599619217099437	0.275415899422005	0.782471190904888	-0.296812411698532	-0.254692172291607	0.491370891222649	0.474217190615352	-0.061358591178717	1	-0.494049886236764	0.493444110530882	-0.209814134233785	0.209815419249283	-0.0126008801578503	0.248922878854301	0.616276800268484	0.0782956103700966	0.721114119446719	0.917582630400119	-0.166819955737668	0.702310159607104	0.83465277715785	0.961418128956844	0.776960682924305	0.277483033281946	0.672238885830281	0.912906609616192	-0.38379265566101	0.647093952768446	-0.0496245874664429	0.673903389089098	0.571943534403237	0.680184514331288	0.710894677240982	0.166263068055546	0.698567701311114	0.440702364120355	0.86798768232084	0.0930847030395112	0.599498456643841	0.518768097021216	0.899658483325991	0.65252235083843	0.807306618521308	0.254479463278725	0.437713188000329	0.634964769767129	0.760476271513221	0.673008667931465	0.87484089664105	0.912118687083148	0.594538824344928	0.591205546635897
SELL	0.757055712553365	0.384780814526942	0.34831332277837	0.662983248163759	-0.103382536566507	0.005221064847019	0.679878428888386	0.245075169372451	-0.198069471908788	0.615388947549099	-0.0938039541100935	0.760850570493409	0.545760693341338	0.900057103960655	0.562203451010923	0.81536055821976	-0.527221581742292	-0.271340295325577	-0.311147969829457	-0.33714331426324	0.46432411637778	0.772806929284409	-0.222025221004767	-0.22536135885871	0.68039452055904	0.368462040738411	-0.174239499301246	0.449389700105441	-0.353925122880712	0.662569406037494	0.753411370712646	-0.553636597137468	-0.294848523065277	0.756527745806056	-0.494049886236764	1	-0.0754410627890602	0.563796579160429	0.30257680717902	0.556322228705646	0.268800584036386	0.106991073370198	0.268182398693271	-0.101900382982776	-0.361019723914565	0.603181892551333	-0.377568036360603	-0.242661323596806	-0.46822373645809	-0.735701260746528	-0.539716558205481	-0.414116573388072	-0.434328748121011	0.410561997101813	-0.538727259442191	0.102846897768678	-0.0499311746952876	-0.412596420922788	-0.377882415156547	-0.602424616351104	0.306047115913276	-0.632284422912901	-0.481918335503874	-0.467897356168599	0.0942512791476762	-0.176183345475939	-0.591674237359887	-0.465242715899257	-0.669377177732693	-0.697899616708168	-0.421289632416079	-0.511381551909695	-0.656182968478192	-0.136207657708604	-0.710065584167069	-0.688850718413525	-0.530114864060692	-0.67372579533084	-0.755065475741199
CD5	0.455919884434517	0.660963339165726	-0.353417592508479	0.231250550982215	0.0427915991080354	0.177263260985723	0.445071655006374	0.181000933720897	0.159062531569171	0.456450722646344	0.708251407586953	-0.284769080466435	-0.182438024397724	0.0117075176833342	0.509958566734302	0.345518032114107	0.245896336164476	0.707543601048803	0.580201942496022	0.668715187831811	0.657160803138697	0.398571634322014	0.249990786827486	-0.0806708554179555	0.0595032113690615	0.524772229814268	0.232656090276045	0.541701163071662	0.714590540213676	-0.427099109230233	-0.148491295420713	0.0905824610827283	-0.306632163585089	-0.0959711184710369	0.493444110530882	-0.0754410627890602	1	0.359905901789501	0.690243804763451	0.734485712518686	-0.255309450386927	0.278378813863971	0.379616724117645	0.826612639850286	0.333727105778452	-0.473001468864972	0.0489115758224016	0.517930800804434	0.584973398626524	0.0261078233307226	-0.0768844554246015	-0.0330065561761774	0.32418593359886	-0.428986028797841	-0.130860834002766	0.697204190925763	0.165979370406841	-0.0828268372349709	0.0464301385024084	0.0062152827583006	0.563773072449901	-0.0272764897844763	-0.175406749557173	0.226300343068711	0.751878978480044	0.336683468701834	-0.217114293748191	0.291110685080392	-0.129476937340097	0.0418005577745069	-0.50963748446134	-0.324868978463195	-0.0867942295296023	0.289304015306268	-0.124903401039065	0.257633714694674	0.300487006080327	-0.223484009682727	-0.137131125568047
CD6	0.769333773907553	0.4370561373619	-0.276944893653743	0.353903622669492	-0.323491491938411	-0.347362291413298	0.681905708448099	-0.271088032466066	0.0117634760319114	0.595700292166748	0.219729091197355	0.211304076925445	0.0997777513068505	0.724823458885882	0.781325473156477	0.584021896332055	-0.371868049314975	0.0883072371338602	-0.150400622871269	-0.192132883443623	0.886845659800372	0.767119340831883	-0.377343710677369	-0.537486659360512	0.749009906480142	0.47098243620597	-0.506109204901303	0.780154333800368	-0.0280732630538302	-0.0996005840998433	0.294815102146706	-0.388064863198583	-0.42056366067886	0.266525345233102	-0.209814134233785	0.563796579160429	0.359905901789501	1	0.635265688533448	0.726568131134369	-0.282565409479946	-0.148338292157017	0.168049953028163	0.389140437444964	-0.287719964510401	0.121362936947077	-0.397441028285389	0.0696228552748704	-0.0955134574849878	-0.521522865928552	-0.530559171793408	-0.399477064942913	-0.413257996726786	0.21046504240051	-0.538652497239507	0.424069590809034	-0.061486348175486	-0.556966905553819	-0.19249931735334	-0.662873244544396	0.454323527359073	-0.59239960696032	-0.689798348276333	-0.513916767142246	0.550461451731437	0.445528325544891	-0.657882634207999	-0.475773717544251	-0.701607704982163	-0.678765755779149	-0.517297124753033	-0.71166541853221	-0.536235913576183	0.00261420256680137	-0.755657482055452	-0.537944950555528	-0.316400659922378	-0.716639190741763	-0.8018742114182
ADGRE5	0.7066218622586	0.725953656661045	-0.226138690897477	0.218153734221607	0.0217320756712443	0.0523635769881484	0.67418830003325	0.038285693952468	0.0950882278096394	0.841779391537957	0.504766955060672	-0.0787957523813414	0.0535832871866395	0.348542385415254	0.60138598308582	0.63168220149951	-0.0115875451515829	0.430014575610353	0.340501967298775	0.267638018867039	0.743605163305481	0.753099111480066	0.0648879578762606	-0.152534198303428	0.666423201863033	0.463005990599311	-0.0307773167956174	0.82321623455781	0.559189647843296	-0.240621491571217	0.219438946053345	-0.21720697592283	-0.443862176984405	0.210035280340229	0.209815419249283	0.30257680717902	0.690243804763451	0.635265688533448	1	0.796267126181744	-0.24381989471586	0.408624663184609	0.448748696867304	0.725732571585929	0.100864371340989	-0.192000876512228	-0.121477422061138	0.508935278425691	0.324882757991696	-0.225017297311312	-0.246493287716132	-0.191480252955415	0.0557460721475508	-0.354837246494308	-0.247627326087593	0.674269781960248	0.0448998774038296	-0.301233393269465	-0.0606437774603543	-0.235008886401821	0.614531899223777	-0.223574914235066	-0.307042988046377	-0.0602604138705669	0.63481391406765	0.373742278094724	-0.432607180513275	-0.00817549443527103	-0.405448317375058	-0.237688621717292	-0.635645480811754	-0.466551924576537	-0.342383851544928	0.134054694704203	-0.429336988798483	-0.0888903042575794	0.123082871198148	-0.472305063868616	-0.487586189490622
TNFRSF25	0.867027510199118	0.722558911340512	-0.17948799710599	0.522855828469095	-0.18185586265497	3.42138496698089e-05	0.775689015950977	0.156033505813042	-0.0476192543480872	0.794361115246068	0.429826537338797	0.190649699451818	0.0950694606169103	0.585035957218893	0.76123482658549	0.79761899807419	-0.235346049354216	0.455109780904302	0.162246299956503	0.251448028988683	0.848338116205913	0.852715545894949	-0.0571457838452616	-0.340835926559714	0.556406016680971	0.60093694007814	-0.0387877920903757	0.747086136147623	0.307521856601152	-4.69862109848145e-05	0.359474990990648	-0.349529439082431	-0.511815517298754	0.367149255599695	-0.0126008801578503	0.556322228705646	0.734485712518686	0.726568131134369	0.796267126181744	1	-0.172410466483244	0.154060423445759	0.472805738475461	0.589214906879068	-0.0836834231292555	-0.0653337620744592	-0.324489403849677	0.193341676255644	0.102157368766101	-0.522552342287723	-0.447454944873456	-0.397357460132052	-0.135998186418532	-0.103930312044469	-0.549331913720372	0.73436459762049	-0.012269588701593	-0.435387147221973	-0.289716170114093	-0.464902108397348	0.605537679467246	-0.513251596136076	-0.539220494320345	-0.242953910334095	0.773289767221523	0.146395008269161	-0.660658044095441	-0.186011313281238	-0.639524199630458	-0.517171121171725	-0.763874823685095	-0.691286504496106	-0.591874039636881	0.0116130730748406	-0.65201257937383	-0.343674357731832	-0.198840710890788	-0.712849997867134	-0.685478695322072
TIGIT	0.0341428364599828	0.28730711681106	0.975155691404439	0.625132031793108	0.810096769089786	0.770673350190918	0.260047662738391	0.829336439028588	0.468848310548199	-0.191685425148971	0.296771950862211	0.727516250255848	0.844879174291998	0.257120053187622	0.119313800862241	0.283888796791093	0.457679285718186	-0.242124406604233	0.396768832762366	0.114807577418004	-0.107970412392202	-0.0643167242871218	0.607273397640974	0.806206928869901	-0.174608325432316	0.396319224649105	0.577035040284027	-0.0591354047226581	-0.0551280764386975	0.814755496640833	0.547797616014383	0.423894033935946	0.730931343479423	0.632528913026392	0.248922878854301	0.268800584036386	-0.255309450386927	-0.282565409479946	-0.24381989471586	-0.172410466483244	1	0.532780397920148	0.343824074515479	-0.169485981664707	0.533276001151152	0.795283614290026	0.497055608995389	0.127121322828084	0.108055885720368	0.347865777667555	0.136840451205817	0.671872809878059	0.437365427868777	0.520033458061336	0.543304541688994	-0.621982950313719	0.694799305323759	0.540784019200116	0.540974538598223	0.240093606153211	0.217391459822386	0.350003925947013	0.422342031971399	0.484415878698513	-0.480471795518422	0.124828889382544	0.481374291509501	0.457177956702642	0.450988628586179	0.371732581719293	0.537754155236928	0.595291847426772	0.449369204158505	0.536816589209625	0.366856393971732	0.253030528622975	0.408620618946959	0.466933064059219	0.373742158668535
TNFRSF14	0.168682399759582	0.642311245130752	0.507677826274906	0.307864789437504	0.806509920404982	0.798114349767495	0.321431933357441	0.708173085165289	0.454607114794781	0.323949479264682	0.566853705791659	0.155699392347002	0.557508638258646	0.0208992229522018	0.176792879084097	0.312182188640374	0.601386720854572	0.146077804299342	0.730745857859476	0.50168131707813	0.0890193635697651	0.190252002904439	0.783739443088394	0.67255153488008	0.0605001778154932	0.445450380394303	0.686235157238029	0.372036369236542	0.648553404880694	0.250342471559542	0.253001938094229	0.205813604585345	0.254742287211346	0.349729075112521	0.616276800268484	0.106991073370198	0.278378813863971	-0.148338292157017	0.408624663184609	0.154060423445759	0.532780397920148	1	0.369359666662144	0.491613095277535	0.702579741157373	0.174477782427584	0.613885982208147	0.716604945564207	0.612389197649153	0.37754618005957	0.188759897667272	0.482240200545643	0.746543334707027	-0.25611720123616	0.468257654290918	-0.0527313237551302	0.572054901040055	0.458542408160496	0.3778789908907	0.502248408923076	0.443440364616488	0.491960859121361	0.467543317077223	0.71081929955547	-0.113080204248896	0.221231203679529	0.356453051561892	0.722292384861103	0.402911680299285	0.507618652713977	-0.015653443888991	0.31890855582736	0.324747730784639	0.666086139041946	0.342746374509716	0.535274229845585	0.65306151753708	0.318921112771999	0.274414510371006
CD96	0.583872816367387	0.711108344712691	0.358998089430194	0.63123662030253	0.384472417496772	0.426905166187365	0.648359505521361	0.56284286220096	0.317930803976628	0.484357117726264	0.384139462131879	0.439524511798669	0.457592427604116	0.368650879855663	0.233878766926377	0.693046346733329	0.224611845278351	0.404050377062608	0.337693637772907	0.528066149361413	0.363513844125879	0.544601312330427	0.362588180665092	0.342567852527025	0.217554803751882	0.561376883444877	0.436762703166743	0.287324092372773	0.216744611342329	0.326703243439492	0.600938784827229	0.350189010444048	0.0408415589295846	0.331498860513503	0.0782956103700966	0.268182398693271	0.379616724117645	0.168049953028163	0.448748696867304	0.472805738475461	0.343824074515479	0.369359666662144	1	0.20238759399294	0.281364229198378	0.19910182563102	0.017235006150732	0.169013228616453	0.0695288008723823	-0.0648469105018535	0.0550104943234965	0.145066855926932	0.190249477290948	0.227847079775393	-0.0367759848522318	0.319620536105687	0.258028868999909	0.011327013524665	0.0420280303535795	-0.233667869630034	0.756542411771469	-0.0869831722973797	0.0344633465459199	0.148387120037084	0.358013614141612	0.110642454039601	-0.05030511089165	0.177889600186522	-0.0866815668994048	-0.107568577051984	-0.196990764517912	-0.0295733013833005	0.00828154750443111	0.11222739567288	-0.256475986278075	-0.109625620100424	0.223159590829054	-0.179891702373948	-0.10822774312081
RPSA	0.336089957554055	0.618783301600748	-0.267538471637917	0.111317998616332	0.22705124080579	0.23190525845141	0.414378486395884	0.146580030362045	0.382996144503423	0.395283778262022	0.7248977884817	-0.307484835139324	-0.00678917242687836	-0.0268684837838905	0.591753684939346	0.230399863830866	0.435528640116656	0.643872505863818	0.713770164823263	0.60108561896928	0.608825393137569	0.330395767308345	0.387135382564268	0.0418835383660754	0.195330678572462	0.511182817877136	0.233872940524666	0.730225879905219	0.826871856196213	-0.452540695080709	-0.14011322750659	-0.00176621480510982	-0.109507922439084	0.0149981642633849	0.721114119446719	-0.101900382982776	0.826612639850286	0.389140437444964	0.725732571585929	0.589214906879068	-0.169485981664707	0.491613095277535	0.20238759399294	1	0.527075820811882	-0.350958283852974	0.243205485193642	0.796836283141011	0.82645569220349	0.204535699192574	-0.150032014659013	0.0998236079133194	0.536381621220198	-0.505186297933526	0.0496896542485281	0.514347924796169	0.338174112873656	0.0220236544714485	0.208144015926337	0.237770111853237	0.423589226741807	0.161462518104466	-0.0967351773985023	0.412119783475006	0.584564910179988	0.586879047219625	-0.120556328646314	0.480818848112471	0.00161350596989546	0.230875285264878	-0.39954341751646	-0.260696574954327	0.0151460219415428	0.517781193956941	0.0451824144848425	0.409902041254675	0.495587599996793	-0.0893436145610852	-0.0808728569273069
ACTR2	-0.15865193473945	0.457736839096136	0.416153880814063	0.199950810532176	0.850161324578255	0.811510640548559	0.130188374080045	0.604369053176419	0.711549971339458	-0.237460121651972	0.753814557578232	0.00608153747738	0.390897995036724	-0.290071713032402	0.156588192104327	-0.0463768998136945	0.917863412523731	0.343888150099937	0.940575368987038	0.697214892402295	0.0490966484826785	-0.245118063987436	0.872423412736777	0.746964532765652	-0.347501004131275	0.350291529908735	0.779651533931558	0.213673381241835	0.647120334299457	0.00488917502166386	0.00111109803632204	0.662581207809166	0.656178154982667	0.144010960158888	0.917582630400119	-0.361019723914565	0.333727105778452	-0.287719964510401	0.100864371340989	-0.0836834231292555	0.533276001151152	0.702579741157373	0.281364229198378	0.527075820811882	1	0.118230628117137	0.834356596002269	0.78243686396688	0.827602911611493	0.796356413026481	0.40402205236345	0.805908757413294	0.950037400994662	-0.122666527428449	0.710832851957375	-0.236117569919322	0.848856504200954	0.737708837905146	0.749027655980452	0.705199529985276	0.240076698000622	0.769252659752785	0.584749205202292	0.939121728762574	-0.0533247752195742	0.553404183558858	0.668844075115738	0.944856497099514	0.747534959836707	0.804487365759508	0.392119030252609	0.585252629682818	0.734204306450381	0.787633575708834	0.65023452093162	0.816732629286258	0.944648411889532	0.668361631353467	0.659592227510686
TNFRSF9	0.243131794138667	0.161589531628725	0.827243556479835	0.61602907406603	0.415816974702834	0.373888935870415	0.409847975079782	0.445893204255039	0.253016364789618	-0.0738210970627717	0.0284287880995931	0.901552378382719	0.819962358380544	0.618566469233286	0.331245114188587	0.432190764068279	-0.000531143162035748	-0.461798506822735	-0.0356779070005864	-0.344354028204694	0.0981665907993478	0.17397198275126	0.141481965204179	0.372071661698924	0.250454949616565	0.247385663606282	0.106741403191129	0.128689097959194	-0.440295161980268	0.848201460298712	0.731836402551963	0.0834326404535486	0.528301485163554	0.808015220050039	-0.166819955737668	0.603181892551333	-0.473001468864972	0.121362936947077	-0.192000876512228	-0.0653337620744592	0.795283614290026	0.174477782427584	0.19910182563102	-0.350958283852974	0.118230628117137	1	0.147692119702369	-0.13027250971293	-0.291761431422893	-0.0509685557176933	-0.135725162297771	0.308023327591724	-0.0568765809293602	0.734814277512276	0.159471506548501	-0.602187496392858	0.489138565856897	0.20579930627297	0.302153146700687	-0.171347709744667	0.080350071421309	-0.0412683438268594	0.0372051157440934	-0.0147055859358118	-0.423619716350045	0.14078223472781	0.118464240018679	-0.0567257911428967	0.024207904726947	-0.108496890828541	0.415462084681395	0.239106264864901	0.0752708682779891	0.207507167167768	-0.0840829401476106	-0.2525388273749	-0.0209148952288803	0.0714726757859268	-0.0736143419461682
VSIR	-0.36122800938502	0.296539196802591	0.388862770414261	0.00744495759945605	0.783026294678354	0.807950621278116	-0.156758779657938	0.45464565773938	0.47525790160172	-0.371226623602819	0.56243926906563	-0.0650328713970091	0.261393264297315	-0.353106814812667	-0.082794578526994	-0.243460750130853	0.756402650284508	0.0978333535542115	0.689014147015793	0.457526537318254	-0.153470054022486	-0.39093997219305	0.838655773052077	0.627893095030979	-0.401011924884884	0.0907950798971243	0.726382646139829	0.047297726307572	0.517857849857521	0.0383836877055117	-0.132527972986	0.627040813863287	0.639370731011515	0.033888791099965	0.702310159607104	-0.377568036360603	0.0489115758224016	-0.397441028285389	-0.121477422061138	-0.324489403849677	0.497055608995389	0.613885982208147	0.017235006150732	0.243205485193642	0.834356596002269	0.147692119702369	1	0.689782393834662	0.627291460883833	0.771695271496869	0.687508011005714	0.762801966444334	0.825272288617315	-0.0898926535961635	0.739347874190965	-0.414714721705744	0.820666436256914	0.93511237987967	0.664207580735076	0.825918507305228	0.0445502202785958	0.919178777938601	0.810019746782485	0.885267104625191	-0.294467718707094	0.368929773476054	0.863155279890675	0.830726961507822	0.858542418158461	0.794911655900569	0.464249694139342	0.665402197611122	0.766626206400171	0.705278686227208	0.655586073366489	0.797562509235752	0.804260580215335	0.771418826190588	0.732412718469707
PTGER4	0.0252929365741472	0.578114722475054	0.0351481744770514	-0.00166461521177164	0.588581710409261	0.563036689579852	0.189669319968809	0.294784067566725	0.512464658171746	0.147243410848179	0.778910470317706	-0.263924265257947	0.161774523625109	-0.208680880239652	0.350756299946993	0.041397393856467	0.681490639882138	0.414926764669431	0.825694358644486	0.602340560719043	0.313303404841702	0.0362329187950094	0.684733106898236	0.371859197836454	0.028412035341112	0.282578933157901	0.471335459681722	0.57053189492907	0.823983471757356	-0.295305222220109	-0.165023527094142	0.30525233160086	0.25811104815569	0.0549774888053121	0.83465277715785	-0.242661323596806	0.517930800804434	0.0696228552748704	0.508935278425691	0.193341676255644	0.127121322828084	0.716604945564207	0.169013228616453	0.796836283141011	0.78243686396688	-0.13027250971293	0.689782393834662	1	0.869717162799547	0.541102966579333	0.266913433777406	0.456796681134977	0.788003384912879	-0.447404554657188	0.422457608764994	0.0918528418515604	0.664370587691933	0.509037941197492	0.504592652132822	0.594854082445064	0.27060729440276	0.616408961869209	0.427066374789088	0.733066244631132	0.137204790421256	0.596341878862619	0.389190428391601	0.741819922930893	0.452191249649636	0.567387695195011	-0.0293962875657773	0.173441268555717	0.414838395015058	0.652746722290635	0.335118119114608	0.68721366058101	0.774151139978505	0.333869905213287	0.305349175154697
RACK1	-0.151736677988675	0.406135198567805	-0.0259251682486179	-0.0592710481923708	0.559223708962835	0.495647661666768	0.0311185286885162	0.300784393475903	0.593570018284384	-0.0762254717315635	0.73163122738735	-0.380798066516887	0.0524133188876713	-0.385753452232335	0.238364262927701	-0.166325099729439	0.815956749747713	0.558905597894562	0.895925355362726	0.684748638108053	0.177080040580408	-0.172364913792728	0.704828046745457	0.446818332401777	-0.264448594002397	0.356907032218597	0.515097897469715	0.363200325888167	0.874075938278224	-0.400660017260797	-0.322344655375312	0.36945176562122	0.326764351945501	-0.128503506245183	0.961418128956844	-0.46822373645809	0.584973398626524	-0.0955134574849878	0.324882757991696	0.102157368766101	0.108055885720368	0.612389197649153	0.0695288008723823	0.82645569220349	0.827602911611493	-0.291761431422893	0.627291460883833	0.869717162799547	1	0.675600739925308	0.206804819326674	0.535799955676537	0.86959402806226	-0.498458453152277	0.542707049960172	0.110414760912027	0.580107695684754	0.466324947915653	0.550283363054675	0.672037829502785	0.220501801142969	0.632108797040527	0.374466386223245	0.802655174257989	0.201788955330531	0.586137282212814	0.406459685920947	0.843098026182829	0.541837118433447	0.72228206313711	0.0739786819111278	0.266434460279974	0.513227260755278	0.74917226817545	0.574471311585996	0.823112854161	0.827803881082772	0.464921078944952	0.471062567412359
SDC4	-0.604157020222435	-0.0236730050826494	0.255204848022523	-0.254430625253127	0.678777413528834	0.528586322227099	-0.350053793550347	0.239219032573722	0.601932032238918	-0.60612705246937	0.470846787885056	-0.304459683258747	0.0647393503696161	-0.615868935868518	-0.258607502776517	-0.534365196478576	0.876289186555172	0.135968885423873	0.689662703080478	0.387571984322482	-0.305579225995829	-0.676347512593318	0.642911300221491	0.712266513115587	-0.601596411153076	-0.00805327484660486	0.509688298825441	-0.195890147952497	0.459359133745112	-0.220931620873525	-0.36014426252745	0.774862855882328	0.72243866293304	-0.255648898773397	0.776960682924305	-0.735701260746528	0.0261078233307226	-0.521522865928552	-0.225017297311312	-0.522552342287723	0.347865777667555	0.37754618005957	-0.0648469105018535	0.204535699192574	0.796356413026481	-0.0509685557176933	0.771695271496869	0.541102966579333	0.675600739925308	1	0.582184632063196	0.885761185056189	0.777178565152054	-0.138314585825807	0.905647271728589	-0.455028681105778	0.620748069306175	0.757938185650647	0.826735096799832	0.761373043540631	-0.0672299160665774	0.886746912109222	0.710360472435494	0.812731429444259	-0.317601705684692	0.492281516924032	0.862568174977593	0.798914226834936	0.924948525712646	0.929453488265752	0.695556586829644	0.825660350655647	0.938152727272264	0.627914420075816	0.884892664899781	0.884745973797074	0.890411275161919	0.925643370822063	0.899066588499403
