""	CD69	LAG3	CXCR6	ITGAL	SIGIRR	ITGA4	PTPRC	IL2RG	CD2	CTLA4	CD6	CD3D	CD47	IL2RA	RIPK1	ITGB2	ADRB2	CCR4	CD28	CD4	TNFRSF1B	ITGB1	CCR5	ITGA6	SELL	SPN	CD82	PTGER4	CD96	CD3G	MCAM	CD27	S1PR4	TSPAN5	F2R	CD44	CXCR3	CD8A	CD7	CXCR4	IFITM1	SORL1	SLC1A5	RPSA	C1QBP	CCR6	NOTCH1	CD226	CD46	DPP4	TIGIT	PTPRJ	ADGRE5	ICOS	CLEC2D	PDCD1	CD63	TGFBR3	TNFRSF14	TSPAN14	RACK1	TNFRSF25	SDC4	HAVCR2	JMJD6	CD247	IL6R	IGF2R	SMAD3	SIRPG	TFRC	NCR3	PTGDR	SLC16A1	CD5	SMAP1	LRP10	NOTCH2	SLC16A7	TRADD	TNFRSF1A	ADCY7	CRTAM	LPP	PTGER2	KLRD1	CD8B	RYK	CAP1	CD81	ACTR2	FAS	PILRB	HLA.DPB1	VSIR	STX4	CD74	PTPRA	CANX	IFNAR1	ERAP1	ATP5F1B	KLRB1	LAMP1	MCFD2	APLP2	NCL
PTGER2	0.778453394044609	-0.0532361560022235	0.0746728963732164	0.149678236978876	0.39541822335669	0.286549115900601	0.290538755227865	0.178788746167705	0.196398207266061	0.155690478645467	0.325386686973074	0.30965024097452	0.544059906535694	0.122998597595411	0.294204720448615	0.0914299721824593	0.0517738036811968	0.476552144042965	0.281261166868902	0.277542160132586	0.188122057694893	0.519879261304162	-0.312906410529175	0.624735311033573	0.812952008784009	0.182573258804564	0.194553016467178	0.661946151602242	0.215785236793127	0.501498457253846	0.252725138763792	0.112103652149695	0.520168040750022	0.163945583520659	-0.277458583353412	0.400888304625503	0.0886067139137855	-0.281900372038647	0.19387118013277	0.695845193517431	0.669138501280523	0.695768658574016	0.183952793318394	0.740483092018363	0.523250159573699	0.478418342092288	-0.0748695347439894	0.197305280968481	0.432893049704053	0.549472905215207	0.184541449945264	0.115854807913071	0.0922416585231057	0.444598521395196	0.560686142155781	0.102749181777083	0.0920182158817328	0.0341884842105129	0.533500447465423	0.417125195864704	0.683324679070531	0.513942898337226	0.080731013325012	-0.0194612458868659	0.224952724091288	0.277582851851965	0.450163705018099	0.102481018042086	0.59927825603294	0.244995434802197	0.163845907808295	0.28155336493493	-0.345753030330732	0.202566594854023	0.489218741427587	0.478525639902545	0.426197835982507	0.153971600425661	0.359233589967533	0.524538616056116	0.002305414203962	0.224459198758003	-0.114976095569817	0.223510980596556	1	-0.173933631925681	-0.0861087047948693	0.296701061333898	0.196557175489142	0.070401929020141	0.300142658718219	0.278005696845657	-0.271093007972326	0.080923371296669	0.653759925286574	0.247833854837484	0.0898833933269315	0.51912682306265	0.287168793544411	0.310478106063406	0.15520103219271	0.326519654379034	0.420848699769814	0.268875890049482	0.274624088272722	0.0674073750284554	0.46542868428948
KLRD1	0.055647470726295	0.532652133439513	0.500992967878759	0.513568519676474	0.473545606503714	0.24568722544384	0.379459603109643	0.48703751020568	0.46050531265496	0.303884211979979	0.454684945699654	0.490415729697359	0.0319275441030703	0.284280734117473	0.118878557631449	0.539693908698862	0.209794091911006	-0.182793916353588	0.225839592106777	0.181237592978102	0.113036318539872	0.0192660724549639	0.405896470212843	-0.433673886550214	-0.341578007341156	0.400899743488733	0.396272488937424	0.213775098510981	0.506703397920057	0.336330821802601	0.28174891561723	0.0860771924568137	0.243427673856458	0.345839279894192	0.41994655209819	0.0780311380254002	0.544240880790728	0.34034723624689	0.385160006595048	0.0716187336553428	0.25793652451528	-0.0753608105422191	0.254453379848904	-0.0163496002104414	0.0104614321696577	-0.183029621875859	0.213973675417128	0.429583129665815	0.131343968120966	0.113352894987549	0.00126446372428452	0.189710165767001	0.468987766585399	0.0764687367495766	0.113337683191776	0.607901034782303	0.0766741908552104	-0.124645317959309	0.0847783190860375	0.118864910193495	-0.0383041115501283	0.132035608017198	0.311305361157602	0.519426629250154	0.40858968063868	0.503977436190169	-0.0955659329359478	0.180556218772473	0.0340646391142048	0.352409750114077	0.267247127647036	0.408627679144051	-0.000592366875772005	0.0120231492471386	0.218662395267437	0.178746249564934	0.0914235767773665	0.137563530038549	0.253329093799914	0.188646034793232	0.0964688398220751	0.0844221258246172	0.274162086828016	0.0129655621957004	-0.173933631925681	1	0.311686555144027	-0.222060829144299	0.347629270067758	0.202325942869117	0.196220579234324	-0.0208412829614554	-0.0397061225105189	-0.10199888299863	-0.0482511448107126	0.100465471794802	-0.0621033660450387	0.00189682130592916	0.105260832318132	0.0436856063088729	0.100535975853433	0.198347919346174	0.315301360650951	0.187173492616689	0.0427673432286668	-0.113658898322702	0.112664252147809
CD8B	-0.224667631627737	-0.211647064874648	-0.358249856359249	0.182538097261099	-0.156252633438604	-0.215054003220556	0.0290500973270126	-0.321644406136218	-0.227469294975113	-0.476101804325527	-0.37412993647188	-0.12190869070002	-0.199096956298171	-0.419942659264931	-0.0042859706080674	-0.184984737675304	0.553931158154371	-0.302512510499262	-0.392270460211981	-0.474680403175444	-0.334686390491583	-0.363743168481237	0.355654162020788	-0.221244002083511	-0.18089283081418	-0.431690315081502	-0.438462367778224	-0.135696229401243	-0.224390489084549	-0.108313335681784	-0.499927328299791	0.309166626901794	-0.235965016385225	-0.246250768957387	0.703390488143468	-0.194151580050071	-0.244486737633851	0.923775615975999	-0.360777768967936	0.0844567684121434	0.186697550082701	-0.2640593893636	-0.351041525440582	-0.24387962650938	-0.167384098935857	-0.398472995293512	-0.192325028141236	-0.473707017263928	-0.370369825681487	-0.418200130121452	-0.145900128954135	-0.279721372460252	-0.26558337215357	-0.33758159973821	0.068336371625935	-0.251789738320493	-0.239269735935033	-0.0601157696228397	-0.173111228859967	-0.357707869360895	-0.214716716703363	-0.497224159582003	-0.400332744908789	-0.286523318138007	0.17207074637313	-0.241263134601017	-0.449718762372445	-0.0429619001115601	-0.307475513287283	-0.380972420715946	-0.432901299057798	-0.304593597181891	0.286172881226385	-0.281600646749737	-0.242371399322158	-0.357521729431958	-0.378892687195431	-0.385314365701949	-0.0100891655833795	-0.46520340711051	-0.306533472608027	-0.174978994367245	0.750264541502926	-0.294212701096372	-0.0861087047948693	0.311686555144027	1	-0.22551419674607	-0.285328326897575	0.123651586274429	-0.280225531029914	-0.286933338599197	0.515405391338335	-0.0688051182186991	-0.319978947533907	-0.212575405854085	-0.143221625427849	-0.117998893034078	-0.301328284136382	-0.268650441990402	0.0172070973472678	-0.236329026561976	-0.509994958452095	-0.327947433235515	-0.397904973258318	-0.17100027021763	-0.156448314563496
RYK	0.401158027450032	0.0987434000475074	0.157756730225045	0.235776659892048	0.309595818031672	0.335594373186499	0.360911277198595	0.276816082038236	0.271523179692542	0.291236876395544	0.23062017842337	0.2597150789278	0.758761409401141	0.3501643081517	0.625779021914787	0.301251299761472	0.217872394149666	0.522536898827384	0.421184939442103	0.493747240903189	0.448507068423126	0.715953910994351	-0.130129946322946	0.437922417751886	0.428815052077078	0.370958484081764	0.288807386154821	0.409034187963262	0.163568236409118	0.344324809093339	0.407985489670724	0.312815740074548	0.378171058751284	0.565694738542295	-0.166227642582279	0.634328345386356	0.145982094363103	-0.289011193392554	0.284791312207411	0.343107483509669	0.248866163785296	0.533599821109498	0.463750796336248	0.570007333237204	0.712310456018122	0.577758640341417	0.37179712713512	0.289040275562021	0.697392112405045	0.308652438731631	0.366621848444786	0.481122988352923	0.31884736044837	0.360895177681112	0.417814080824877	0.118313732596362	0.84993720098541	0.789117720190346	0.520957235388029	0.57497603506915	0.660084826819346	0.428792120516539	0.423943018020271	0.227363094122587	0.377594855309662	0.255877640384234	0.543987508264477	0.606471341566264	0.664196902740629	0.245506418144818	0.428660696649673	0.271984801340413	0.355264285413025	0.721031962126487	0.322769248063988	0.597506675842699	0.672720516095073	0.667777036986351	0.34665248358926	0.445496177982803	0.735906033979961	0.496819069101874	-0.2000784876353	0.776048505521646	0.296701061333898	-0.222060829144299	-0.22551419674607	1	0.467998873150534	0.789737234936751	0.607695835250872	0.540904146040394	0.264766878468329	0.586445591051667	0.554614883021323	0.70697031238391	0.661268793680579	0.673505274869573	0.800935442190182	0.758184260483722	0.412233047450857	0.689448198598884	0.26059848048838	0.697243193365177	0.769597393427412	0.868118565225188	0.668448919594858
CAP1	0.602895004127928	0.769067838531487	0.854794896702318	0.769987545748767	0.868322821232176	0.820380174806283	0.861389251644	0.924975637733021	0.929616325247601	0.893355079765176	0.828383947227752	0.874992841416331	0.778575051467652	0.923605130858236	0.676474597176255	0.933864105777065	-0.0227273558133154	0.677809571896081	0.946814481774958	0.948966997057595	0.901163662420547	0.814782289521633	0.2222028027304	0.188486027283879	0.2908974668	0.898732152002472	0.899971481060175	0.660578209468376	0.81843271119514	0.844124922477985	0.764108050843957	0.543073787445575	0.853378281126104	0.812617354650048	-0.0464227155391552	0.87069771409588	0.846761454225754	-0.285461921981991	0.926499008129656	0.430198781115043	0.436256460633659	0.588657998419905	0.94790995152724	0.677057547057931	0.796464666824132	0.735891295273266	0.705254790377285	0.884471205056961	0.875300462197705	0.595978705155179	0.697657603507549	0.876329884444536	0.940827233741995	0.769781327429305	0.681983100349965	0.790032679041426	0.619663513703484	0.135625710896599	0.800580124232623	0.872848709981541	0.705118702107442	0.802130150424938	0.913249777719831	0.847579712658318	0.722973673277986	0.908055450433151	0.78809069104715	0.494005740419327	0.556222335949308	0.873482217346519	0.91350471306248	0.799064946818008	-0.223147269287768	0.843605507425721	0.795915162273225	0.84657670981788	0.881844119221744	0.856780490154143	0.662236778690944	0.858620697762745	0.698338594739554	0.729083227989904	-0.195017614012985	0.745540002639657	0.196557175489142	0.347629270067758	-0.285328326897575	0.467998873150534	1	0.511993558152341	0.961299730483035	0.819345588795526	-0.222978557818207	0.559913204045594	0.653489705249099	0.824546653380402	0.678914442157567	0.721833362695365	0.850138457363217	0.839914165292648	0.494248716316117	0.90393535776689	0.729017502106748	0.895454209966427	0.811241621227102	0.403246415054354	0.844753392276825
CD81	0.205959850327568	0.303951391125024	0.253631274424767	0.401607571441896	0.400934357604982	0.324161602603649	0.456388931239966	0.369407677718195	0.355314067803359	0.273978671229746	0.248706162500937	0.3602833883055	0.671727116118954	0.345902155614764	0.665936662897114	0.471475402447667	0.364532427039322	0.246860693165101	0.369081240897877	0.409631603310564	0.38431479242559	0.570479327579915	0.199923708415858	0.134672406642672	0.106331441382468	0.373906452001916	0.315737288961525	0.380675756584779	0.254136929137308	0.345579712163282	0.326213840448247	0.382840900630392	0.327690780708325	0.650130379520848	0.276726141100315	0.553242206630768	0.279787094553482	0.120569797682036	0.305065657671383	0.249211673904031	0.304397793324009	0.341540294112597	0.460688781091297	0.38694007697253	0.621684803708078	0.313727335579717	0.438161090432568	0.302897518079856	0.599620558801693	0.172436366141573	0.30187100476617	0.486198080794181	0.424411573290924	0.207879612349284	0.359202433714707	0.27464669781969	0.908397290584914	0.80517752788703	0.449490185826234	0.495148618543271	0.510057094156418	0.229620379671539	0.461264972863238	0.399373071914943	0.562830314053313	0.344102654947327	0.327563823478193	0.67102022596358	0.522752723289277	0.234350351828968	0.405319244793553	0.257724941725785	0.50234241206897	0.657041375575153	0.250395788269343	0.520081086712744	0.582859669389782	0.623920543374919	0.371137146400687	0.330103108008559	0.790358371368413	0.432171967362189	0.139006662538123	0.758513630015678	0.070401929020141	0.202325942869117	0.123651586274429	0.789737234936751	0.511993558152341	1	0.575568748183416	0.409568852078758	0.365866121106619	0.599382036349365	0.385928483063938	0.649011474865685	0.644681777291162	0.611702152858317	0.768614612665572	0.695216171247092	0.524718030476275	0.723609519851545	0.179429690080043	0.693832201095159	0.719799141623009	0.871062282447018	0.632844762325345
ACTR2	0.648111010977146	0.629041990367812	0.733914088715775	0.734502053302127	0.810004876350813	0.825857828184272	0.857492496836127	0.827382762415022	0.850879744160468	0.819031141507933	0.742803883023735	0.807253730044512	0.869625612441166	0.864203504298852	0.759038161971525	0.848851355487937	0.0390083199175173	0.776347953077612	0.923447311361749	0.937744209389099	0.910236610783892	0.887419621520642	0.160187923905928	0.339592948461266	0.41848814274267	0.833418511532926	0.824048527042487	0.68305146603381	0.720527026752811	0.831197972758763	0.730239336447549	0.586446013174518	0.84514027677907	0.775384429586548	-0.101937470164526	0.936816399861482	0.732676149170872	-0.313815491225469	0.857469698984017	0.480693916079548	0.444353689763032	0.682208773263248	0.932383629953	0.75208865569765	0.889671842462169	0.825654977569174	0.685933517491236	0.80300950291388	0.914904759373138	0.57625918679407	0.737872970885976	0.873151047050372	0.869888340163487	0.800563117490484	0.748313342271202	0.664353532792565	0.683561504619699	0.249089179890009	0.839576571259662	0.910670641828999	0.79243177967521	0.803968452383239	0.881174510320933	0.735863179575797	0.703341417763467	0.832294320734927	0.84444378125976	0.561636530497925	0.638302033823695	0.805804749544439	0.88645654045332	0.739912099440159	-0.153901432678008	0.898116593488991	0.79698451846649	0.857227491486783	0.934287391705576	0.884398794516284	0.71022075824279	0.838136098140523	0.734855267313936	0.76932961301159	-0.191960619332492	0.826209785486481	0.300142658718219	0.196220579234324	-0.280225531029914	0.607695835250872	0.961299730483035	0.575568748183416	1	0.85322475894986	-0.149616096108689	0.658073931106951	0.72958563732463	0.870590734489627	0.76859876758936	0.833647928074338	0.919195918630914	0.91720841738371	0.547693584129337	0.924071006207608	0.664962741642229	0.920122475373455	0.873204281640584	0.517832616854043	0.925679091792268
FAS	0.624172902732138	0.584959785073251	0.62770154183435	0.638073932452652	0.66270188671906	0.781385720741506	0.799846601121278	0.68379197641161	0.765176931318582	0.778150216867166	0.590911146668448	0.727595780504856	0.794924272848892	0.82191379833337	0.692393418472614	0.659178234229422	0.0214385341218896	0.84690155409459	0.873179246384738	0.860711261015423	0.935922237553003	0.802011936808201	0.102151041404356	0.418436593627266	0.524943196282975	0.688607741790944	0.680925732212217	0.563935439856622	0.596779199599997	0.774009879065684	0.577459823217943	0.742577957383767	0.806692661561136	0.664508253941868	-0.145635275829246	0.88244060375391	0.57546086379574	-0.306141576823419	0.79220780048487	0.506528502997556	0.416482281271659	0.643609882704881	0.803517937473325	0.668322539383367	0.774807712744522	0.870577106219065	0.633571896283476	0.605936720180485	0.813273205017792	0.517680808298314	0.906586425622941	0.828061287967003	0.69836496699854	0.828996116364716	0.769034749247503	0.501852876214486	0.498535024377768	0.160875581690317	0.821638375483736	0.84873028969071	0.718067076181979	0.733663736092984	0.748352824808983	0.551258350479985	0.619209041441714	0.713471130989692	0.863490328639177	0.490076114194403	0.537462983450994	0.707385784920058	0.805655764017145	0.667322883437758	-0.17487165995785	0.898338722747133	0.684018640813354	0.70887116327755	0.855018289047724	0.751821910198545	0.617419283377503	0.721802276422308	0.54097573207136	0.657258750191457	-0.163754592002741	0.755258439758086	0.278005696845657	-0.0208412829614554	-0.286933338599197	0.540904146040394	0.819345588795526	0.409568852078758	0.85322475894986	1	-0.107782783120182	0.524309597963524	0.714691268211708	0.773530142320844	0.641592368228687	0.785554944549418	0.751466147198335	0.771030842828753	0.583159009165247	0.78606897011883	0.507127384573288	0.808418956124349	0.777542138093045	0.411604038936104	0.826695833930685
PILRB	-0.402588373752917	-0.277662836639956	-0.402709891327031	0.0900003808223781	-0.346289179425129	-0.106802078579107	-0.031797462508258	-0.384210306449038	-0.287066390232045	-0.405504853397272	-0.504367684968185	-0.322325614970281	-0.0579204929533834	-0.286650821611001	0.098215474739123	-0.218932678884494	0.422427585605588	-0.17767806039856	-0.323030547500692	-0.322525739571873	-0.161928131636698	-0.177470864495761	0.362594021483844	-0.160617251875724	-0.221080343426719	-0.403313341466229	-0.401641635703807	-0.31060389692509	-0.411082369828566	-0.26907566013981	-0.436716660427625	0.20805850756314	-0.348032914020945	-0.10881609035082	0.420871122663317	-0.039022175455145	-0.291934964177211	0.530368293845615	-0.365770897849094	-0.198710700243189	-0.201524837190606	-0.248295497513874	-0.230664187336105	-0.319638297621993	-0.0904548030105405	-0.216338236643175	0.060796044950577	-0.449376123088732	-0.154457148176273	-0.508083681291608	-0.0257804938371573	-0.0128108741597404	-0.227462319331535	-0.320697816851261	-0.0364949318616466	-0.397734986157252	0.181428723478626	0.442971526354271	-0.184462999458931	-0.244410707688817	-0.224982080684101	-0.493805525407036	-0.24805451265542	-0.232225829256391	0.107650789207909	-0.372373993341664	-0.269641715281558	0.346166779336341	-0.148809146862104	-0.382294649403778	-0.231752946934538	-0.452731674448716	0.755369340486465	0.0251396112509124	-0.348241934548833	-0.31783531295812	-0.170477119217637	-0.0405781811624758	0.0288459147023219	-0.464111874775528	0.128426159543729	-0.0588223592881563	0.555597078903057	0.120596981167851	-0.271093007972326	-0.0397061225105189	0.515405391338335	0.264766878468329	-0.222978557818207	0.365866121106619	-0.149616096108689	-0.107782783120182	1	0.158593984457038	-0.255913450830274	0.00242634181827572	0.122398604436567	-0.00393674695979375	-0.0296456687542713	-0.0520957139244524	0.18740812052187	-0.107410255696795	-0.613146101524896	-0.0610243166253927	-0.0819440448148473	0.354712133925744	-0.0374807675225416
HLA-DPB1	0.223145284368439	0.152892862507415	0.147610473493299	0.289860249231662	0.290126607997503	0.347202963868152	0.422523481772246	0.286128025200486	0.291569497497246	0.279856927004114	0.153367644162941	0.235294547944923	0.599616304736967	0.379168868249729	0.575872526378892	0.469328091206573	0.140809977657961	0.42187555505451	0.443432473789336	0.521565289217193	0.538497141421497	0.583550293830822	0.085900239288746	0.35042939307872	0.278966054261401	0.377464172843178	0.299612607059885	0.401250793278159	0.140442930768303	0.29426534581527	0.225169727120721	0.419018951561069	0.346652464640043	0.322282100748467	0.0194412761870562	0.624227471433282	0.184114327923098	-0.12008841917728	0.286492147087881	0.22958266179434	0.183722530831185	0.461237298237018	0.576467376367572	0.460342388587658	0.700264270845626	0.550316464557712	0.501990405939642	0.305905445804902	0.523969950190304	0.231826209329937	0.426101834371478	0.537716157523907	0.412577593536327	0.277086040861085	0.363863568983399	0.116997740410556	0.620089034412551	0.328869832613516	0.440538399961856	0.536969193309248	0.56101411201112	0.244192117844953	0.54834226307276	0.331865999059255	0.414235127412469	0.250290901936619	0.498327026071977	0.361307486707609	0.339657244590246	0.210066121039527	0.429232479559499	0.272304878445771	0.0851338528902945	0.627984336540442	0.292436979501595	0.456264581875454	0.561322528844726	0.561660047198065	0.318809063142234	0.342295585845076	0.66108699644118	0.65489803200947	-0.04511231370647	0.647284663242196	0.080923371296669	-0.10199888299863	-0.0688051182186991	0.586445591051667	0.559913204045594	0.599382036349365	0.658073931106951	0.524309597963524	0.158593984457038	1	0.469128037790605	0.672465935821255	0.972381665477639	0.553452632315194	0.699257591231551	0.691212608866988	0.467756262983702	0.693874520424117	0.146088063136299	0.604798747111466	0.64179321521601	0.561147693316278	0.67104379877136
VSIR	0.850662975792643	0.276757671403802	0.449490271778755	0.433073160314983	0.665027363089958	0.598494130621829	0.608814856034294	0.531534943113969	0.572495605452621	0.573287915999155	0.590825846147418	0.642088639412397	0.827194662235755	0.525271430608439	0.577541275378399	0.475939694975509	0.0376067287462929	0.719628315836599	0.659586282471378	0.680120617061729	0.671890012972692	0.861528885054225	-0.161573569910973	0.639485811315751	0.770528210837231	0.573607584649231	0.521572665556943	0.803408815013596	0.465520669843962	0.755343750032696	0.597730373991043	0.484492549278027	0.768012099181658	0.520701714610038	-0.270412279511639	0.785787961962077	0.384344822552846	-0.442850372299514	0.570666849390426	0.772149268765016	0.721432375489419	0.809382247701945	0.669969144977088	0.891070558907621	0.828394439475738	0.809279948385713	0.401546496083462	0.527615952080659	0.759184519485826	0.737901553829536	0.613732422526143	0.539519896476091	0.487024624842115	0.746479941104108	0.689866018500024	0.44378970401917	0.464561490922956	0.189811283263955	0.78615336761306	0.78148174293167	0.901814349318392	0.772790841283452	0.539615679389685	0.339158567070034	0.505549189549487	0.603820010300533	0.777152575944712	0.317205513308356	0.664242971642728	0.550818865017277	0.604135674419165	0.658587609403965	-0.337066038468464	0.678280473787554	0.674755985603355	0.752588668315739	0.78997722506097	0.53339748955653	0.560798649500706	0.789317680314962	0.485792274941527	0.608164430353997	-0.233767949022775	0.642054759994441	0.653759925286574	-0.0482511448107126	-0.319978947533907	0.554614883021323	0.653489705249099	0.385928483063938	0.72958563732463	0.714691268211708	-0.255913450830274	0.469128037790605	1	0.68668406309746	0.536253621428653	0.764813280239727	0.683865572641869	0.669039491982531	0.424700903588195	0.765629393917556	0.650560049754119	0.69868080428113	0.683699982061619	0.371551087925479	0.78189856586498
STX4	0.567755376203564	0.475071278367275	0.535513148109557	0.621361794134642	0.645406796567024	0.628531820362103	0.697914853778369	0.66610972055074	0.674884859811425	0.625781034166935	0.588824244669871	0.649796023193001	0.796499155527482	0.713203298213155	0.752991687689118	0.715722983616437	0.225971929941009	0.642600967176214	0.764054152707343	0.796334909791841	0.758432834469193	0.85194568049742	0.0816763024261557	0.355803237167138	0.436157040597051	0.714645920151036	0.651433192508883	0.583822428644764	0.54672407659699	0.680047062631467	0.596365903479686	0.552137940551896	0.680967353315695	0.704559783325378	-0.0802618978724503	0.854937730698538	0.555580114852211	-0.277248375535665	0.666718108157164	0.4602031379154	0.405425543243534	0.650118780660239	0.838368060604935	0.674708383790829	0.828816376186104	0.704744675843303	0.61038937319122	0.643872157234169	0.834087712492866	0.483201862856332	0.593380187555329	0.772276607224873	0.731525098366884	0.578411677368561	0.614683733936433	0.492164539876505	0.730600854483283	0.368168010855484	0.669923356097624	0.811160059206546	0.735213314408521	0.672687786488959	0.754453744966813	0.608748080900623	0.631279429302358	0.636573740022486	0.737158062351904	0.559785471407292	0.601472991132915	0.5925807505697	0.772584777932482	0.643276304521992	-0.0310803414565818	0.858276800986397	0.600114149255591	0.795179052240478	0.822077852950333	0.782881275034111	0.552435638066012	0.699884225440162	0.740027270141373	0.717532564765835	-0.188611178864005	0.799020150836018	0.247833854837484	0.100465471794802	-0.212575405854085	0.70697031238391	0.824546653380402	0.649011474865685	0.870590734489627	0.773530142320844	0.00242634181827572	0.672465935821255	0.68668406309746	1	0.784356937441361	0.735248243118737	0.875215702548315	0.866727870528525	0.529351248106144	0.867413741487425	0.522864662719702	0.865251502914758	0.816055425469684	0.61054708243376	0.835852681200332
CD74	0.311593129560347	0.269784555456454	0.274560107611071	0.387376772661514	0.396961874042401	0.454082501522503	0.526856374975663	0.414094407073645	0.419510093405241	0.412968194065982	0.272340915369456	0.353881377760309	0.696314866630576	0.516555666636184	0.653169116721611	0.572116960648295	0.134593400999161	0.524629347513758	0.573708637923373	0.649839664859633	0.654857182176447	0.685565580351616	0.0923052440299605	0.363515065482316	0.318330362885537	0.511243065402355	0.422203705614522	0.461871892952024	0.260216995426532	0.402093832526482	0.351365045107283	0.477323490584717	0.45421068884207	0.443952594588509	-0.0308194179516492	0.726952290443587	0.302086169341869	-0.186612507109872	0.420324571346384	0.275131958834497	0.21371541020376	0.537558983435454	0.692866370158631	0.533709658620158	0.769120074609258	0.650019026114588	0.588168026802229	0.425392941905786	0.644379901607059	0.303349787648425	0.520316137862924	0.651662752758106	0.535533684397195	0.387403595513841	0.44181404538662	0.226049282427336	0.695077623120377	0.361735292843862	0.541632945167042	0.657847555271287	0.63070971827359	0.377071304058022	0.659714917506412	0.440966664021194	0.488481905580037	0.37728574728879	0.605178026812141	0.424171599530167	0.437013470016032	0.336393333867234	0.562484632894511	0.39474723135719	0.0720219330626752	0.745692143307765	0.386577202084421	0.569366437239701	0.669378666769817	0.676144634884245	0.396778901545399	0.460276033555702	0.73434016623419	0.72697472677007	-0.113734926969156	0.74164889297524	0.0898833933269315	-0.0621033660450387	-0.143221625427849	0.661268793680579	0.678914442157567	0.644681777291162	0.76859876758936	0.641592368228687	0.122398604436567	0.972381665477639	0.536253621428653	0.784356937441361	1	0.629172877567475	0.802405451506712	0.795444248419722	0.517373089709934	0.78360968978724	0.251795308115589	0.725859932222623	0.748918943856207	0.616967657511186	0.755039694563298
PTPRA	0.652887918527928	0.374022633877874	0.47903452306728	0.59744634015179	0.68482988917216	0.717514759563792	0.758356158253616	0.572321507872749	0.64348800358167	0.600765821116974	0.511713483892899	0.652085447166462	0.90996810954253	0.631107018223375	0.761236969316474	0.578471775564244	0.16972976758437	0.762717265828602	0.730983968289658	0.722877723006934	0.773114016149613	0.814774691851312	0.153961186020358	0.504428223763999	0.541407147445904	0.543293807121843	0.585052171875693	0.615038876296594	0.538849505141936	0.752552541372527	0.55095103924644	0.63759972919965	0.761718094209873	0.687799525356356	-0.0280739125123258	0.861282577560472	0.489278816319688	-0.180964653463624	0.642789219052412	0.563946687395727	0.528714568191356	0.710306196313556	0.736859688090994	0.737419290768598	0.85093693439144	0.772318548360016	0.436417734738379	0.520656627700522	0.83702673054193	0.492696283124036	0.72978385047925	0.727595598012388	0.594899903115539	0.763976877747834	0.812361356829556	0.395222404213946	0.645863902846616	0.396459938108837	0.790827067963268	0.797318567231262	0.789466223796462	0.65881902645829	0.623488442215347	0.434981598795632	0.613675530902262	0.640547481498447	0.7946506782722	0.630669898435065	0.698189866712017	0.620458904293108	0.67709624905835	0.531417316041059	0.0145090374055097	0.820935864367451	0.735615037974515	0.735599048830939	0.8684901497993	0.742839419353163	0.660187788921915	0.67315715575527	0.634872932945234	0.617623199421564	-0.039620254785681	0.826883438702588	0.51912682306265	0.00189682130592916	-0.117998893034078	0.673505274869573	0.721833362695365	0.611702152858317	0.833647928074338	0.785554944549418	-0.00393674695979375	0.553452632315194	0.764813280239727	0.735248243118737	0.629172877567475	1	0.826644108331391	0.812844277006242	0.665761457693444	0.788655462563396	0.45004393125535	0.792918963705323	0.781468684012672	0.587488229754213	0.896370648660145
CANX	0.545572473868174	0.516077236971113	0.585534909004986	0.55496786452167	0.686945464669588	0.657307130140839	0.702246610303642	0.701403998578177	0.68279057499348	0.677157156750873	0.614853491629259	0.643085587881414	0.883072510464577	0.740326567878807	0.776964698569303	0.746814805599702	0.0997390939002607	0.656100370501735	0.787762235808346	0.839138769847749	0.768078284443328	0.885002685785663	0.0949544719027772	0.366755579278442	0.372954271198642	0.743947347678514	0.714431546315646	0.615156133485328	0.583295029448052	0.661985385421805	0.691992088969145	0.448032470342103	0.696736120495604	0.809963796040163	-0.101661632836547	0.862221926190081	0.578502415921811	-0.330676337908408	0.702944161464495	0.384000767139397	0.354543015344981	0.648004771318644	0.823822776531125	0.702128988291608	0.869129929761794	0.727367275686794	0.600125512748332	0.710925776978872	0.89947669166582	0.527139701248958	0.579262328291467	0.782350292406759	0.752727896148165	0.630474724750746	0.614568211213835	0.533047553798196	0.873966391999119	0.537986084883935	0.727281817533634	0.83806792830732	0.76895189334828	0.696271152630703	0.816924992779656	0.651664000164976	0.624310798044331	0.676908999354476	0.764637214251128	0.649883580474696	0.72936405360012	0.637044347654582	0.793922391735313	0.617024949816657	0.0803448229339217	0.887217841799862	0.64045430949532	0.841916743506035	0.903127701694326	0.886298778748325	0.578920863227626	0.742089346134726	0.848886997356567	0.696948468226899	-0.233535837892595	0.900502806220747	0.287168793544411	0.105260832318132	-0.301328284136382	0.800935442190182	0.850138457363217	0.768614612665572	0.919195918630914	0.751466147198335	-0.0296456687542713	0.699257591231551	0.683865572641869	0.875215702548315	0.802405451506712	0.826644108331391	1	0.937733662028945	0.585495387833081	0.918536495722846	0.567592658229035	0.936308381051789	0.934511340172291	0.750844034028805	0.890591072005719
