""	GPR37L1	LRP1	ERBB4	ITGB8	LRP6	SDC3	EGFR	ERBB3	ITGAV	GPC1	RAMP1	RAMP2	LINGO1	INSR	CHRM3	ACKR3	NRCAM	CD63	CHL1	THY1	CAV1	TNFRSF1A	PDE1C	VANGL2	LRP8	PTPRZ1	MRC2	CXADR	ACKR1	CALCRL	BAMBI	TSPAN17	SDC2	EPHB2	ITGB1	CD47	MCAM	LRP4	PDGFRA	PTPRK	ITGB5	PLXNB1	ADGRG1	ADCYAP1R1	CD9	TYRO3	CNR1	IL1RAPL1	ATP5F1B	DAG1	C1QBP	DCC	CD36	CDH11	APLP1	KLRC2	TSPAN15	NOTCH4	NOTCH3	RIPK1	TGFBR3	GRM5	ABCA1	GRIN2D	IGF1R	RECK	TNFRSF12A	IGF2R	ERBB2	CD68	SCARB1	RPSA	APLP2	CD46	DDR1	LAIR1	SMAP1	PTPRJ	CCR6	PRTG	TNFRSF13C	PLPP6	FGFR1	CACNA1C	KCNQ5	GPNMB	NOTCH2	FZD5	JMJD6	CELSR3	NT5E	ANTXR1	FZD3	FZD1	PTK7	PODXL	PTPRS	CELSR2	KCND2	DCBLD2	CD81	HMMR	GLRA2	EPHB3	ACTR2	CAP1	RACK1	TNFRSF21	RYR1	PLXNB2	LTBR	DDR2	CANX	KLRK1	IFNAR1	SLC16A7	MCFD2	SORT1	PTPRA	CXCR3	RYK	LPP	NCSTN	PLXNA3	TNFRSF10B	TRAF2	GPC2	KCNN4	PLXNA1	CD99L2	NOTCH1	CADM1	TSPAN5	TFRC	AMFR	ITGB2	RXRA	NCL	CXCR4	PILRB	ADCY7	STX4	ERAP1	CD74	CD247	LAMP1	CD2	HLA.DPB1	CD163
RPSA	0.847018336407181	0.781686523000634	0.334152794973585	0.598305599586682	0.764792112803464	0.817026281419621	0.733668059551352	0.658098492208645	0.779447714350155	0.740522176497478	0.973529826152049	0.865300057798305	0.60073287267076	0.705596447225965	0.824518273653925	0.962930275243737	0.622045791442049	0.893290504474957	0.471250649147603	0.990534971308692	0.949421331177647	0.951278215957543	-0.145008675129468	0.720113514357078	0.682650337816704	0.609074680649706	0.736923625598413	0.800881612411661	0.932380138056649	0.683770597247129	0.865738605416967	0.946678673447916	0.763434642291232	0.579418830783558	0.9720723376814	0.81917855516223	0.834853769754474	0.974041802598664	0.623694442014265	0.899918130449424	0.961263298956518	0.741384905941397	0.481584613779852	0.956351340107802	0.943919554717386	0.889303724104533	0.29816945783432	0.434737016434483	0.955497723430378	0.790649074231549	0.989762808126098	0.341046332501666	0.747382798291724	0.773735545309858	0.714231507440539	0.452090827411855	0.971261075623033	0.951028400079852	0.881137658016298	0.934503805112593	0.759150347729291	0.975513770718152	0.767538117966459	0.599617417967295	0.773108877642209	0.870693089856201	0.955672212445261	0.773697053574596	0.779293349891214	0.913383436319891	0.918609712166348	1	0.833861675758983	0.811007386438635	0.79236450282233	0.788036834593165	0.830604802638733	0.835219071852198	0.885827321838208	0.625309740946139	0.859855657850365	0.855813456694317	0.785379874703605	0.859242055350936	0.920268592848013	0.882695966120462	0.926529391914982	0.84338450933464	0.891021815166462	0.905270044837957	0.792673206895376	0.84210258226448	0.689589358563119	0.796217478571605	0.771163317242645	0.695988721605651	0.568794688670143	0.701182514476211	0.424022853873898	0.768358088567495	0.913416141409463	0.819207094154594	0.347578205505121	0.804923113017146	0.985775894536162	0.983909326227961	0.994998841640068	0.977833780123862	0.960043293885751	0.848187313984078	0.83663875249692	0.827358882780571	0.940749561298463	0.11457398158676	0.863380988685729	0.766540787927818	0.920297492865707	0.71775776205189	0.865524739843325	0.73061967205332	0.790573177167333	0.84190075130351	0.876119892906198	0.823383380958362	0.970930336188428	0.953880680648842	0.715090254899879	0.813765246402889	0.976412024369006	0.706078453481288	0.986946679604345	0.878619637311191	0.807091950968898	0.938243677803754	0.916529739850446	0.868919472103148	0.908569532429316	0.962903975950968	0.479124173545802	0.756322101183545	0.915895762138898	0.961514299894773	0.900231426336777	0.917936599936366	0.635162851248718	0.919879432297831	0.704193774470242	0.873379907049287	0.901107788119017
APLP2	0.993226700291386	0.995387505448898	0.778630117155041	0.938507296744826	0.985420743216953	0.99678213037469	0.982404012810055	0.950397972367673	0.992997743364529	0.977242235691748	0.907678684585552	0.994634389600643	0.930944609147302	0.972463218996153	0.969770282565717	0.911296280176746	0.947389315090991	0.990093224784505	0.866999843935549	0.822625775008073	0.700909445832974	0.958059806204372	-0.000913379920459721	0.951965265310065	0.961237508163062	0.936072936710585	0.985670704625537	0.992712102837918	0.62380305527677	0.969773401776301	0.972705438651152	0.947900550148826	0.990845807660759	0.924577102519063	0.939911897503823	0.985765567115446	0.999256635856274	0.909012304824556	0.943027267257049	0.98526366784168	0.831018171153261	0.977692614318657	0.866268713199798	0.945667487875443	0.956406086240316	0.988308199143012	0.757989775956035	0.847728342676994	0.954716917640634	0.994420589860879	0.884330812522956	0.781407077206807	0.546409598559833	0.991457591623956	0.936461839635213	0.730591363179885	0.706443162558558	0.810685883135293	0.994091566762146	0.959406559949783	0.989640528464815	0.752406538341052	0.989783759672603	0.933382214057842	0.991285263029407	0.986516387753017	0.86015528944401	0.976081231513127	0.99116524030838	0.604895143149901	0.978607040903659	0.833861675758983	1	0.982760638526427	0.995627324191125	0.358282758677254	0.980743572563188	0.476439328483697	0.498427472671073	0.928274176890042	0.463723141390619	0.988500359482267	0.995459270598838	0.992670566482752	0.588092411076489	0.986939511050353	0.976372195467885	0.964628413933746	0.765170699318892	0.58168482913761	0.99416952193924	0.998642549040571	0.969863657043297	0.996687625731322	0.994010621688927	0.922180022046757	0.923680230958559	0.949496972566838	0.84942640646628	0.9923025106899	0.985608467425435	0.44754896538594	0.790921539724954	0.9895598361511	0.871107673613158	0.747978995337329	0.881629054143959	0.916812053842957	0.648557475829233	0.997872597778095	0.994614417793544	0.999760111901443	0.968784066301758	-0.104383153687886	0.980778103600745	0.530360808398512	0.981790941528313	0.976881899045426	0.973565518396643	0.371216864511682	0.992460359995053	0.990564247589804	0.995828992906647	0.990744924492278	0.914085960559808	0.695253704548317	0.973664483189054	0.410170759640923	0.89346029063985	0.970131306415244	0.848001637432882	0.99369862205509	0.989648642880165	0.761719984986887	0.981078026405512	0.463229601577452	0.983546043255274	0.919222341004893	0.0860828358291824	0.924452749576034	0.571300841221112	0.944719431774614	0.91473954364264	0.580702657969836	0.23023709363388	0.980495393920595	0.272860223538638	0.493211602862996	0.60233377221877
CD46	0.991620739526693	0.982312788757209	0.820300266492234	0.938543982385324	0.99469234684117	0.986898000588104	0.985445701740941	0.972068627879588	0.990264492685124	0.987801679199376	0.866435106490078	0.97107855382604	0.949714696823236	0.982217321998435	0.967549590650204	0.873863718396969	0.948260737647879	0.966930796177202	0.864267728691146	0.786946731420376	0.653139871227487	0.935700244342699	-0.0710051287411106	0.987358381960511	0.97911433656788	0.95455002274322	0.982972432341425	0.991006371082196	0.572189399396432	0.966814265201261	0.991814745106958	0.947533416027947	0.984907954661889	0.941457829536526	0.917185882891822	0.999739905497268	0.987062672948214	0.870969694632177	0.959326894458546	0.97133829156323	0.770802324642875	0.986334646862803	0.888228004371089	0.923432102515655	0.921260272719949	0.98003658688747	0.796931339634308	0.875352199121713	0.938815782530984	0.992481056441253	0.866621485613146	0.822797380309364	0.466468284947398	0.990107184605812	0.980012149050785	0.829855717514191	0.691040604256887	0.743736799362672	0.972279012587953	0.962582357103776	0.987979507187852	0.708764965259964	0.991279148106437	0.946354102195902	0.989122176763507	0.98608542810804	0.835752874897416	0.99143512804072	0.992533738147589	0.554494853459344	0.964748166463863	0.811007386438635	0.982760638526427	1	0.983370680989705	0.344369311214228	0.997456506109223	0.503254833421257	0.478826511134325	0.96114003349191	0.406863315458392	0.993641314804949	0.987341994002308	0.991081539514275	0.589304663202252	0.955112926040181	0.968680952686988	0.991688576215269	0.814886497201954	0.594201855687314	0.990647899237159	0.979633092383736	0.97504522038927	0.985835631505642	0.983037872584939	0.920016858802085	0.929742019130822	0.984033832232599	0.850684774039543	0.984675001433892	0.963873879455685	0.395978027164909	0.827126535178028	0.996853121910519	0.865214152108641	0.738477287379971	0.85832996584996	0.888079575801213	0.624038954132069	0.981029437023634	0.990314206715931	0.980558032411155	0.945270844837464	0.0306859870141173	0.980009788036793	0.599541471361107	0.964383864449494	0.985188145484888	0.992417957774622	0.437939993141922	0.994173718967316	0.99746094878551	0.972594114551947	0.995351299157143	0.868676693624298	0.7011692667473	0.984711930174817	0.393001199415441	0.856438600701636	0.979074821267135	0.853627990467778	0.986605782208791	0.998737953271779	0.786457592283627	0.972588113568548	0.445758701102522	0.962387584802307	0.921076878412405	0.163577320720738	0.975682312377817	0.562829281932374	0.935322824185918	0.950911183326826	0.538024429043216	0.289831294720928	0.971110409390637	0.316169591612018	0.45102914974183	0.547234639796988
DDR1	0.990616101310176	0.995805822168272	0.815958978789781	0.959346007706547	0.990767021144043	0.996864777336984	0.990800407664454	0.966326598088856	0.995001533582825	0.981642700361904	0.878716114909974	0.983012123948395	0.953762147963103	0.984501555978667	0.97582335187126	0.889101457828517	0.96556938110475	0.976254062172717	0.889626360623174	0.783126166289714	0.652910327424808	0.936147486621538	0.0100815282724543	0.96090127592836	0.974575385992341	0.955541913668943	0.993773309759315	0.994124765204511	0.574733235775676	0.980118280755296	0.96552418288443	0.926944170398771	0.994293131995222	0.945357517225688	0.912513339027717	0.984791254427147	0.99608516040631	0.881478359170429	0.961517714716901	0.975152136939611	0.7849118033504	0.989368238617348	0.88817464437229	0.925175522812687	0.936679549998365	0.980053193883981	0.797321300449997	0.879008659119225	0.932191640539333	0.996342631823899	0.853289307851049	0.81681649053643	0.495951175792957	0.994951825373378	0.944068778818015	0.754232434393296	0.660733878949029	0.768024341567239	0.984965530922537	0.944325265656083	0.994862183495196	0.71062212034535	0.994477024234946	0.952024350460107	0.994480721052561	0.978599115179892	0.827790322783589	0.977784347555399	0.994926925737968	0.561425715379178	0.966274866422047	0.79236450282233	0.995627324191125	0.983370680989705	1	0.313026597536885	0.978774167880468	0.430242457833778	0.444414235381201	0.944041740617961	0.400287378332785	0.982525442184159	0.996731531935837	0.988680278680097	0.542284493894368	0.978720583136591	0.960475324183659	0.961526182277427	0.740099653014285	0.536257455199102	0.996529935636041	0.992212240547756	0.980604216901195	0.997643715196708	0.996657849956032	0.915128907881973	0.945076584075602	0.960341416302851	0.879478913999449	0.996018674938082	0.969073041847736	0.394364522027581	0.827492814314328	0.991903869982876	0.842629759857549	0.705987178378656	0.846523549738316	0.88977898540183	0.594907966346105	0.994140204099592	0.992332840572137	0.995956891537644	0.95078549049355	-0.117860241541006	0.979934264347985	0.499307879123902	0.966887678281297	0.986883408810688	0.968288308475844	0.323061570151389	0.994489816884752	0.987491665567293	0.986276800570087	0.987835349997875	0.883562619524486	0.656363632289121	0.984641360421134	0.359258839481151	0.866159102015328	0.980546636131653	0.812659066076511	0.985571288061635	0.990695120135809	0.732999895284143	0.967070361997848	0.406992574613156	0.969986611602839	0.897372782317796	0.0364683032818951	0.926131544402127	0.522311796827514	0.923348631935385	0.899513129473422	0.52939943955434	0.176078445780096	0.965404038804063	0.217567130110826	0.436623772233464	0.561370571342799
LAIR1	0.399088525027924	0.270639289192288	-0.237498531131895	0.0473035273992796	0.266523407101539	0.34573373344967	0.213911015498066	0.130806459766931	0.272598038965689	0.213090779825337	0.681597492314554	0.397673764256597	0.057623564500795	0.182634980641428	0.41022094649059	0.685101962842506	0.0722099921681813	0.454396796320176	-0.107094119211184	0.788568808544232	0.82837026713205	0.587518498400496	-0.177652384112291	0.228005499812495	0.152696796852834	0.0597283772003258	0.219541882261928	0.321260849633106	0.91178301951405	0.13478365866135	0.445458312290555	0.591992288563993	0.24636932762856	0.0159308975981873	0.639488535660302	0.351225691173289	0.365295916403034	0.69407443288197	0.0779312028933211	0.493377386798029	0.693484307964917	0.247527516814776	-0.115180547993503	0.622127969487416	0.590914797465907	0.469438837597366	-0.277302674685491	-0.138771465482066	0.596782104057494	0.29491007823276	0.736747738877507	-0.236939765936248	0.590716422011292	0.267032913439932	0.231705619783601	0.0235894929142304	0.891573778804625	0.723880964309553	0.446364143208143	0.580922887168809	0.247077630078226	0.850827128646789	0.261685058573789	0.0373783356905611	0.26411302586393	0.425671249811482	0.675701386181116	0.288142778552768	0.279918642435622	0.920969731429777	0.530327276290453	0.788036834593165	0.358282758677254	0.344369311214228	0.313026597536885	1	0.383923746227402	0.927756331647634	0.971767014776867	0.0870780418229753	0.917798229081618	0.410776413862826	0.280378221556791	0.418018805001797	0.949863485079533	0.467149378624889	0.537097999105606	0.425852120359424	0.723858863377057	0.92977066658164	0.298709379278174	0.364776914016058	0.149444885613056	0.30002992440405	0.259905267101262	0.134046502328387	0.00468667500513824	0.199173989102065	-0.155607973677761	0.25811752709106	0.494640569786549	0.883403973880359	-0.22946670823904	0.328813994542469	0.75731710264836	0.869416729607158	0.736343314544219	0.685092180619598	0.908126456277463	0.392341101060049	0.370692471368887	0.346837030327802	0.572096944931308	0.339739059383642	0.451880258869716	0.768735669706359	0.520640730305563	0.196343057294407	0.450299086123701	0.829007571659335	0.294987320962614	0.385744557385447	0.432355176277199	0.354051365674938	0.666896525984375	0.899271311375301	0.194503430774942	0.967430062637422	0.718484405030602	0.174590151794149	0.760368569535758	0.442585139006878	0.330710912238512	0.816423019870952	0.51893297204481	0.974049420977306	0.49739178435746	0.673002948758083	0.701583095745109	0.311505101911453	0.937264442850858	0.631207565204307	0.564888237959996	0.925558751680414	0.809749079106367	0.522427541930089	0.890321260537263	0.925657246844587	0.9139199780487
SMAP1	0.99124800761641	0.975743985100596	0.795610463526832	0.924928744698894	0.989759814960951	0.985059493371622	0.975030675238335	0.962522802112968	0.983503671017453	0.976934618016045	0.875579521468118	0.968099465926383	0.931393653664727	0.971091038245128	0.95845792960378	0.883376203627281	0.935023946740555	0.96616915303362	0.851618939145269	0.801540869171377	0.66566680866015	0.940385665093002	-0.0418668249552405	0.983072477488884	0.967216562827063	0.940623816884921	0.974243736055212	0.989215648573933	0.59637434749744	0.953543590669652	0.996565101691415	0.954623032234998	0.975738649149006	0.924352919367676	0.928043428592686	0.997297582351321	0.985321344670036	0.885101189149708	0.946147502301767	0.974242275120842	0.783056738009076	0.975073378364425	0.86362252754336	0.929141174010937	0.92736706637347	0.979915889665957	0.769960221535133	0.855379984370748	0.944267155992159	0.98702523788263	0.881050558561783	0.797287992856711	0.460310731984744	0.982013963656532	0.978202263489519	0.828445726601057	0.720007631802758	0.761097384133236	0.972514515322189	0.971841595551526	0.979654100317339	0.727774993731795	0.983637696839844	0.929168666672507	0.980530007471987	0.981613598681234	0.838426697591918	0.992532423507498	0.984979935039063	0.577353935143169	0.967263570916576	0.830604802638733	0.980743572563188	0.997456506109223	0.978774167880468	0.383923746227402	1	0.547565324401266	0.516447123073653	0.950276914884821	0.433418268455504	0.995905119141978	0.980907458729389	0.990274156722748	0.624909505668486	0.955663075067328	0.974938493845784	0.996266971593666	0.845508444389622	0.632649879937541	0.983196913419153	0.975496079289201	0.96391988912753	0.979235913556786	0.976219838893346	0.90004143466245	0.914668264241143	0.978283027521318	0.833259681006349	0.976809599478088	0.966746422369611	0.412919407168114	0.8014895182485	0.991132464133483	0.881789192668766	0.762523584689224	0.873604946111979	0.898559832654187	0.649680283446791	0.978605641361743	0.985048011301351	0.977456427958197	0.951369293719462	0.0763832890675542	0.976385585394395	0.643311624373619	0.967972818451163	0.976079335477067	0.995779568691414	0.48055333626836	0.987759823644509	0.996013933187566	0.972651984505524	0.996889467570836	0.880837140356892	0.732774083761047	0.973095882894749	0.438643531888464	0.86940091084027	0.964612063438488	0.87305130371443	0.987589287014603	0.99540096812148	0.81694405773118	0.97836946996404	0.483888253209953	0.963473754749016	0.937136448043471	0.21687386450128	0.978157109661934	0.589677259469789	0.944495382784724	0.964225940391517	0.56179319666185	0.34040298212696	0.977473119463944	0.364371804970679	0.474375880974476	0.571390082208663
PTPRJ	0.532494144931028	0.401045317923836	-0.0283637733807101	0.209897536832918	0.426250283916494	0.477324800200685	0.360194713273166	0.318393862185936	0.413145922556908	0.376960697815592	0.707780621311614	0.497916231992709	0.217567740427389	0.340153759781876	0.48364475057032	0.705965428778277	0.236951597605317	0.545517576811243	0.0915081089029999	0.798363029674687	0.782994737314781	0.65663367921524	-0.0861141801723761	0.426523029268509	0.321379427656001	0.241921359053949	0.363213628185648	0.471096866793277	0.850190015605775	0.287495019396141	0.607536615833624	0.694397138505118	0.380568731366704	0.191404942718293	0.714624402401504	0.506158556461688	0.489488578713854	0.737255183279156	0.256206768135083	0.598519310533406	0.689158110180417	0.382063571396675	0.070209121504845	0.68145830567315	0.646756516355085	0.574469093761801	-0.0749735264538086	0.0621828549761961	0.676101998922326	0.436220557094214	0.793161416313758	-0.0275090038533646	0.504890853995744	0.404424459652103	0.448528333620901	0.314278951164238	0.927258514434667	0.737780935835217	0.543365133303737	0.695954223861976	0.387940312267186	0.827049668163313	0.406349969572454	0.200977771977392	0.39987924059248	0.540808507804527	0.703181811774494	0.475693786317297	0.418231103683153	0.840117564779247	0.615757711859519	0.835219071852198	0.476439328483697	0.503254833421257	0.430242457833778	0.927756331647634	0.547565324401266	1	0.953889573855483	0.286480024328238	0.824651009948391	0.550680156738998	0.415064039945906	0.543397171556455	0.973491663953807	0.541786973879752	0.647775968968522	0.59779349057699	0.890669077468045	0.987029459899055	0.428315792883244	0.47525335343852	0.306633434791278	0.426183593431021	0.392061504403952	0.275370893625894	0.182371594854052	0.396980115673745	0.0279499049021226	0.395269525360616	0.590296367894097	0.771982078506402	-0.0298165813666626	0.469189919094114	0.823089461226406	0.904220099434019	0.788326262448402	0.727133342910323	0.90337630496039	0.499911525900123	0.490287811676045	0.460673643988334	0.648013385874105	0.563427297386489	0.548051447078206	0.944205358705561	0.614833993268387	0.355806866478384	0.603036530500551	0.957435586375003	0.438288554509554	0.528682701916841	0.529538727138403	0.512491830299454	0.709222993849984	0.954128205207956	0.348656953638177	0.962157910150562	0.747129054935365	0.320694903829673	0.851983869080432	0.560950450344558	0.47998076699198	0.926356423113022	0.625811195192825	0.955524858972901	0.585673062941718	0.779943570658937	0.836549696694862	0.529849991762414	0.928106795878944	0.718580243529874	0.735341539254113	0.863981816028602	0.925661881197567	0.637022597176776	0.965243514477082	0.851479746955648	0.833738907655829
CCR6	0.533508635831774	0.416004945914868	-0.105259105421099	0.190235354386269	0.40668224308484	0.483765340986259	0.355453975792625	0.272679757695443	0.415254559587228	0.364142099458807	0.788715624621589	0.539326293947428	0.191153090738437	0.323296730270464	0.514457018211708	0.780924038037846	0.218310860087338	0.58931805908418	0.0480554009183811	0.881344325243559	0.905260413045598	0.708577482665717	-0.134979506241873	0.365311728230962	0.293086926871127	0.202708443240903	0.361555191124765	0.463203553344287	0.959719160780578	0.283892987271627	0.576667328173101	0.715497251378957	0.390505135002494	0.159028200930396	0.758561284911746	0.487111926092701	0.504131976565682	0.80116798758048	0.220457056237213	0.622176585610696	0.801051182044519	0.376756492665004	0.0335548141040152	0.735171908053245	0.709215200515924	0.597534817917299	-0.146790316249388	0.00111748303903836	0.71805338864041	0.436118064165955	0.839223335929268	-0.10210477819967	0.665485459839285	0.408107613578321	0.369951053755072	0.136601762426036	0.962869838478853	0.833264861781038	0.579304544237814	0.696897997590687	0.389202529387571	0.922306350864655	0.40244825257626	0.178622425155624	0.405794605814352	0.559000652798799	0.78974665656376	0.433094059301779	0.418907577847142	0.952641419140113	0.649585578198053	0.885827321838208	0.498427472671073	0.478826511134325	0.444414235381201	0.971767014776867	0.516447123073653	0.953889573855483	1	0.228106998477307	0.949211574848716	0.543550981449684	0.424160606465806	0.549835082540795	0.98609281495444	0.591748308646698	0.664706814138393	0.553855038103185	0.803542742469846	0.973725575767615	0.43742081811259	0.506177207009512	0.293676894979181	0.441763318772185	0.403465760205719	0.292323838003585	0.15221333020488	0.336996696923777	-0.0101975413194122	0.402708843191957	0.627975302740649	0.91586089980522	-0.0959752159599174	0.464061265266059	0.850096090590238	0.942466696792062	0.841027174647422	0.790184503959889	0.969389441343032	0.526281905225449	0.506410589604431	0.48711849896221	0.691801398939669	0.312427904243461	0.567443646349397	0.813421803929523	0.64862402067535	0.337789235585384	0.577547524233466	0.854014166737412	0.436282002044164	0.520361675929254	0.565828223039032	0.494301594853606	0.781780056386736	0.953563171564676	0.334286089527542	0.980993693933962	0.816644924259998	0.314594442458311	0.858583206447776	0.574890571023025	0.466896668733945	0.885922768194175	0.642670305048557	0.998587872590302	0.628873921141962	0.780570011577916	0.69375671858032	0.442703858912023	0.981117207246655	0.746177348050632	0.679534611186511	0.968725694931624	0.819392409733655	0.65160490479042	0.898561790912806	0.963720901776932	0.945702739954913
PRTG	0.92893066767447	0.952932155342062	0.94195995148676	0.972855386886233	0.975323620642453	0.937265089381555	0.975527809285311	0.992332157641069	0.964089167433869	0.977575859330217	0.703596952330567	0.901060172097408	0.986010820858891	0.982850531030722	0.898239615181706	0.713534546676156	0.974909883565988	0.88101739799633	0.938988105691928	0.590127442119232	0.427732586216306	0.810283221853084	-0.0383212834087597	0.987838902553621	0.991923079896401	0.992124587875971	0.970523880280535	0.950802432943491	0.326282139235763	0.974924550244374	0.926020932802722	0.828638714100963	0.963455009358811	0.990259019788778	0.778726877908551	0.957849152515026	0.931588041999008	0.708444756647264	0.991651528243228	0.876101290668286	0.599205675859557	0.967779628567918	0.970027982582139	0.786076828901737	0.789588562329867	0.893847996005592	0.927138334944922	0.968151725146858	0.812638159388414	0.959842246939418	0.69677442975753	0.943686433794601	0.275124620874381	0.965015094413152	0.982341991010717	0.905137379645317	0.470988165068154	0.551291714724048	0.889091438198309	0.852381745693043	0.968291124714412	0.489334390958737	0.968594125786289	0.989383188495691	0.964263713633997	0.912961512692653	0.667412142569197	0.969811169275873	0.964839191514496	0.30543751830413	0.860775038250867	0.625309740946139	0.928274176890042	0.96114003349191	0.944041740617961	0.0870780418229753	0.950276914884821	0.286480024328238	0.228106998477307	1	0.151520834967451	0.93560324994924	0.956377131647208	0.922975804268805	0.358674371994015	0.86207682352523	0.865891016140239	0.934204048045198	0.681261937109587	0.37334698125905	0.955041531223002	0.920133218221544	0.98634513735243	0.947093977790311	0.957768227439601	0.921477804590476	0.976506690000591	0.992282602690918	0.939566628950741	0.958263566577707	0.867904992082867	0.136480379778392	0.944409553041127	0.956419829809411	0.695087378923265	0.529032661259745	0.688845510506358	0.732202581160835	0.392251142297173	0.914813055955464	0.932839173331381	0.92838207951281	0.826249248315612	0.0014943762846404	0.900538951841683	0.451437443205859	0.861430204544419	0.983723505935352	0.92422645939757	0.259521544511006	0.961589659535962	0.942588504699883	0.894728352713137	0.952178225735388	0.71041466102639	0.49167164046282	0.98230788038814	0.142236180959711	0.685222676337918	0.980780040477666	0.688092117555745	0.911396043898668	0.961326276236325	0.612423359543576	0.878170464547458	0.192794577690615	0.862294144159063	0.782621401141097	0.0230095861820859	0.959620640161493	0.320243807130881	0.802313554434071	0.857548855332067	0.28678631369955	0.113553590912298	0.872549335736298	0.107507334868912	0.191207141292832	0.29750740649185
TNFRSF13C	0.47008195102209	0.385392100752576	-0.175868568593068	0.13256671104748	0.34064355966256	0.428820184014721	0.307748588224682	0.190531734858808	0.373748823456606	0.313731400868253	0.784485559337217	0.528913414048317	0.134971787078014	0.264399781494397	0.476693406811436	0.761188571097992	0.160615300126488	0.575317396458219	-0.0128779169481475	0.875308048387106	0.935194030477416	0.69029451923993	-0.238753490836415	0.269363064345516	0.23121992416715	0.134672495432526	0.313002242560688	0.396345911442169	0.965980516091689	0.246394237452976	0.49068888784758	0.664202276283339	0.356725956941078	0.105328232654805	0.730779925155698	0.420823760081024	0.459325246493234	0.771333429469948	0.153539527489209	0.571242676852978	0.855405754976361	0.321273238896411	0.00510397590616601	0.707075180628876	0.688905087785887	0.552246478457775	-0.208870374141442	-0.0691002877374019	0.691412839284355	0.386793354349507	0.79830040291955	-0.165645161731696	0.802200714473834	0.366706697747176	0.260094105955576	-0.0389091631691497	0.9031335746113	0.841381868302285	0.547104598100978	0.62672551217432	0.344658564533882	0.917886823637403	0.353469241811061	0.136791633439652	0.367564595664744	0.522265829896461	0.788025479892082	0.344963427009937	0.372434353113	0.95496511028539	0.612908173837303	0.859855657850365	0.463723141390619	0.406863315458392	0.400287378332785	0.917798229081618	0.433418268455504	0.824651009948391	0.949211574848716	0.151520834967451	1	0.48247244735183	0.385458375362862	0.492508336049672	0.905215251255502	0.566699920186326	0.613274952713065	0.453366422723714	0.650505556175245	0.867148612810638	0.395982442054574	0.483183905926485	0.247850051787383	0.404645461350043	0.367973951712549	0.321300724739796	0.0926566194023856	0.244378533264324	-0.0668974604659923	0.360771936486231	0.604234375574698	0.95147862505618	-0.157730146181224	0.405705301662616	0.788950489581367	0.890741432052035	0.815770181335191	0.770044883324984	0.957078463597991	0.488584586345182	0.464259380145804	0.457585784380065	0.661775203760223	0.0638099943002725	0.516552517554536	0.61813680074842	0.612650536431632	0.279338539142714	0.492614690229353	0.711755204366513	0.385876162468975	0.458630956646046	0.540551966730259	0.425678392667579	0.771625394108395	0.861944701400855	0.279028593446323	0.892867110302689	0.790999330395244	0.275635231926834	0.795738861444337	0.527453625755674	0.404461334674236	0.755771298985206	0.597433147108679	0.950236041276324	0.598905153060669	0.698890940309502	0.539198973414303	0.32630099709874	0.934552540968125	0.696677177008202	0.569237354295993	0.972459877199975	0.682108801419214	0.599720992948042	0.775414272472775	0.977899963371157	0.937628042227964
