""	THY1	C1QBP	LRP1	LRP6	CD47	SDC3	ITGB1	KLRC2	LRP8	CD9	CAV1	NOTCH1	INSR	AR	ERBB3	LPP	SMAP1	CD46	ITGB8	CD81	TNFRSF12A	ITGAV	SORT1	MRC2	TNFRSF1A	ABCA1	CANX	FZD3	RAMP2	F3	MCAM	ANTXR1	TYRO3	CD82	RYK	APLP2	NRCAM	PDGFRA	FGFR1	VANGL2	CADM1	CD63	RACK1	PLXNB1	ITGA3	ADGRE5	TSPAN5	TSPAN12	NOTCH2	TSPAN17	CHL1	GRIN2B	LINGO1	GPC1	ACKR3	NCSTN	CD99L2	PTPRA	EPHB2	SLC16A1	MCFD2	AMFR	TFRC	LIFR	RXRA	JMJD6	GPC2	PTPRZ1	LAMP1	TSPAN14	NCL	HLA.DPB1	CD74
ADGRE5	0.86590617140742	0.865245961165111	0.909860200877671	0.873204877082292	0.899801324554223	0.908215326020517	0.900179704630137	0.823689071778396	0.844310285451052	0.866444125946827	0.848050437696564	0.884031264364388	0.767309128205797	0.848342213653868	0.896373926049179	0.919097853653341	0.85607048449227	0.843571427497144	0.8952856260021	0.901857771270139	0.82613583955254	0.890370106556331	0.887998798447046	0.798090409641785	0.894253951407753	0.736931369543444	0.913732214128957	0.898084928209489	0.893107573050377	0.808094506885541	0.828995604112103	0.872684921867117	0.887371928457241	0.777189710423591	0.864778989431206	0.882008305372551	0.895361096409856	0.890191518054986	0.882719413805231	0.860256330804399	0.856648385462732	0.918182653437409	0.890178628616601	0.873938274395713	0.842188057014376	1	0.834542266730817	0.869382320794086	0.83775508568331	0.836501672246115	0.84001968746544	0.876702988069425	0.884536471153104	0.885807212796448	0.783620796982427	0.810716338370086	0.881593568375677	0.884271946627446	0.852923240606752	0.830467270387378	0.874698111102785	0.868169827605309	0.820995609205986	0.833878065766871	0.837995719110389	0.755203581673051	0.814942455707411	0.908351770222113	0.905632620973237	0.834478780155047	0.842316389587397	0.483459114011397	0.232305264081772
TSPAN5	0.852745651786017	0.851624401083107	0.903361984303763	0.89682433432279	0.890698727282856	0.910593059636888	0.915052436299531	0.853466297846432	0.871314141583697	0.874593613149926	0.843702419280268	0.89488371328584	0.843223999217364	0.877801947560458	0.851178495676935	0.919604534802591	0.839052721270516	0.826636400413544	0.89341108308	0.894456460593184	0.797143363311597	0.903316066251691	0.903229785210603	0.812599617644125	0.852488368536828	0.797370416224055	0.922352912753029	0.900646508584482	0.887361665836026	0.802295430702323	0.81204959135097	0.878586226884083	0.919731859312352	0.755196067269316	0.883758656496708	0.920124427103208	0.897363737048342	0.875920049606026	0.880569048865243	0.874398575590422	0.861218036435527	0.894265641428573	0.88631148741854	0.88518276297726	0.849014654677802	0.834542266730817	1	0.871237389645427	0.856884217684471	0.808915818472565	0.855613690406605	0.829386164270358	0.877342998334733	0.90163364149673	0.818194032376194	0.83578664078439	0.871714719988093	0.920547702437648	0.876944995997189	0.857023969210029	0.883933182560961	0.899008833474328	0.816601660251719	0.807407005799665	0.870120722236409	0.811788584685656	0.801797888465245	0.913542678014411	0.907580737157325	0.822148373263621	0.846692395366895	0.439755940733381	0.186588905449437
TSPAN12	0.930595220448292	0.909187135910912	0.907428487470296	0.914985240141507	0.92163700657961	0.903358943272453	0.91611808285281	0.894053941490184	0.882133440058607	0.875641744422936	0.849641199467871	0.922046842103393	0.795363632487944	0.898585542972263	0.893455987349486	0.915664674474088	0.907077640342163	0.847965830673641	0.894160615696274	0.901322722341933	0.784241807906398	0.876350046884699	0.899129886202055	0.769652736609064	0.847463976112509	0.699867648711387	0.940978098991478	0.903352577337746	0.899383798481553	0.811903952134206	0.86789290949917	0.892616070270479	0.907760185367696	0.83736290209636	0.910390753071097	0.932119718586104	0.87789395141071	0.941644681327866	0.916912467830944	0.894607611265718	0.905974243701809	0.907125466464677	0.910599977081888	0.89169678178898	0.823870820765539	0.869382320794086	0.871237389645427	1	0.86728335061426	0.839907273529863	0.821743404790314	0.835530442112318	0.895699914137128	0.882856167886325	0.876755346366339	0.83924806181481	0.880763049387067	0.895532894059287	0.901692774971366	0.883713858519849	0.916863198400559	0.885444593159114	0.806358964865135	0.848734036411036	0.840874572065524	0.83541332444089	0.868304619317404	0.931941266566561	0.920541950786725	0.807883904294895	0.923852354243057	0.433968289616448	0.149242654385275
NOTCH2	0.874147098619696	0.868863053659976	0.917859936038292	0.909766042256456	0.880251034427607	0.906480891120616	0.896056387068356	0.843858798350061	0.858466259456057	0.862353346208243	0.841045731538899	0.897971423639857	0.804804570841019	0.860455144468125	0.899993408702391	0.908116963630972	0.866865100911366	0.863398211321964	0.901093600492646	0.912861884588217	0.745137314406003	0.912204307773411	0.891385086619294	0.821808438547215	0.848974066778613	0.761005028247817	0.91903456038695	0.900566044560372	0.885985251961448	0.804994805602366	0.834993946586858	0.882161487539484	0.903565438164569	0.800564189827999	0.8838842461684	0.893495063272149	0.895440958262044	0.901158919490457	0.861333738240492	0.879140623448592	0.898625989206991	0.882739757927229	0.889487480671472	0.88865612990915	0.810360447401106	0.83775508568331	0.856884217684471	0.86728335061426	1	0.789693563086972	0.864811854828197	0.827885503960448	0.893191710520041	0.868877709628188	0.807049461704094	0.852695710701266	0.85602926372616	0.896239775753942	0.903832432320326	0.867562069724064	0.894789813501923	0.881661949947315	0.830857222309938	0.827391278885039	0.873210037557419	0.748749408326662	0.830097592273933	0.925007398323133	0.897078394514779	0.798810941560089	0.859455684631453	0.48457883967077	0.237271317653896
TSPAN17	0.860501976574111	0.864241186145902	0.849058965145965	0.834558602911429	0.869526850401682	0.861125713830544	0.854819993084024	0.802912100854749	0.804425778817087	0.855830639427837	0.838044009028791	0.852872535849425	0.713937448566014	0.823476092646138	0.837039786264306	0.869695246345056	0.851083496250412	0.782588845736985	0.825498736500937	0.866566643852864	0.790476370124947	0.838594745543519	0.841170032009148	0.716323798091577	0.851297904344916	0.647744165038296	0.882553322909424	0.840964319541143	0.857867482295269	0.776097930144674	0.831890748339624	0.868231121832329	0.83480727515398	0.78393812447565	0.833428339178326	0.838801618156383	0.836157393760388	0.872696825150137	0.872103126608618	0.819418041168031	0.832338702976035	0.893079422505707	0.8825671087983	0.831629990478149	0.798823914610336	0.836501672246115	0.808915818472565	0.839907273529863	0.789693563086972	1	0.783268697533526	0.778402284301052	0.843116452532521	0.837163913817615	0.758404727329516	0.788706730698202	0.852621590418419	0.820562631428763	0.821478481763993	0.810449049361942	0.837442946153968	0.843089438005509	0.79835294431224	0.841100997775045	0.8147109142487	0.763684391833045	0.794736305685725	0.847118170339372	0.876499808206715	0.772519748826154	0.816496741391866	0.432077254529658	0.180889120760485
CHL1	0.773794365327639	0.764565901725548	0.905264373886823	0.837075269753082	0.886715048582918	0.939109783649542	0.895086930200375	0.802019600998162	0.778481181454313	0.857598582805499	0.828002003332059	0.848537158758019	0.807414355893002	0.80973937418499	0.856233229716797	0.906798278473898	0.746625912715023	0.817868415033976	0.931355048078679	0.898801987694109	0.824717022650817	0.935043516966876	0.896147896545723	0.904927127600067	0.882251288150935	0.849080780806134	0.899816818844406	0.884226132152269	0.866289025591861	0.863847846997313	0.730368273982203	0.877539056939389	0.896783402237085	0.714317033238804	0.817952008536314	0.900961138958985	0.933233978293031	0.858612196627983	0.817893164450027	0.857323817292687	0.791474322613806	0.914125748035506	0.80856872430642	0.843784202516816	0.897044608866773	0.84001968746544	0.855613690406605	0.821743404790314	0.864811854828197	0.783268697533526	1	0.892449987700939	0.864663708033874	0.922343158048967	0.742881633755785	0.8503161478124	0.842432633574932	0.918900138789988	0.816691796473266	0.779621250423372	0.859810633539173	0.843890749168209	0.771570119865842	0.817656276226516	0.823473496677061	0.693408324268143	0.728640926084851	0.92276195022969	0.899915936877189	0.795730042615446	0.735628202003468	0.393191816048005	0.189728811600655
GRIN2B	0.784833058443656	0.781251468697784	0.884455953363064	0.836441861260357	0.879357752057259	0.911516646698133	0.908798011914307	0.781143413890195	0.798530189667915	0.828856067522984	0.805783969425305	0.846112973372751	0.788719828373141	0.811957035032057	0.841065564485621	0.912653600422749	0.769919638274125	0.820065840126057	0.91365434419554	0.878570578273673	0.842460374467913	0.901320142964216	0.877616222433279	0.837578085420138	0.864119701334762	0.786471887031053	0.896483823164489	0.876169166109696	0.863705217685641	0.837979515649481	0.750391562158906	0.843850415782861	0.871707940339121	0.692186625805945	0.836220154719988	0.901496765305962	0.890101194221775	0.842762089315146	0.813688015554705	0.832830459605894	0.796948680249118	0.912897611639802	0.814712081003947	0.852526041170794	0.885536142330131	0.876702988069425	0.829386164270358	0.835530442112318	0.827885503960448	0.778402284301052	0.892449987700939	1	0.876413479565243	0.913435127244116	0.768296729709694	0.82315790362149	0.823980882964215	0.898982185430251	0.827979848130556	0.787833101349272	0.870981287144054	0.830103434450597	0.766302819013581	0.824112282474984	0.818575397577343	0.690680358521899	0.794764926655039	0.910810665955891	0.886425632729725	0.794891839849688	0.787469919123138	0.391392515763871	0.169511788276515
LINGO1	0.890351973523229	0.899241775608751	0.922844189221819	0.922714144176695	0.915434157582151	0.935184759458801	0.915115656058568	0.886273926723717	0.892943982729156	0.885822066196618	0.865544309148114	0.953547016355512	0.785352428652757	0.907439671350846	0.937079052604781	0.941094132304508	0.893402135959801	0.855706858485408	0.922327693983163	0.94855165257704	0.779301304571461	0.928135953895386	0.907002190277938	0.799296727363688	0.878202174683518	0.76243008575532	0.945777061386078	0.926419749417844	0.927095428509308	0.850295880349849	0.880319699177347	0.93001768606198	0.918875637738811	0.820280449529506	0.922940612257367	0.91636150395439	0.92300798225087	0.922374809979934	0.916824132625653	0.917669008942991	0.910402153688263	0.922376772150917	0.922188412946145	0.903506935786013	0.823107433966673	0.884536471153104	0.877342998334733	0.895699914137128	0.893191710520041	0.843116452532521	0.864663708033874	0.876413479565243	1	0.901946369495594	0.850805253451677	0.848364290608427	0.892657192019974	0.899153135232593	0.9221554302373	0.88120168238744	0.924936909731486	0.910942517806357	0.837928811160926	0.868606472257446	0.881096571691569	0.785744835027338	0.861960050639425	0.936327305254149	0.929273779405683	0.845231087387376	0.864252802999093	0.457510012958878	0.176089359351314
GPC1	0.830612603104887	0.834522199511454	0.927161375520233	0.878529942883096	0.926721729134963	0.965744228295413	0.943385775167645	0.835714064181226	0.824291058683631	0.901320121014627	0.883161658168335	0.889475909869948	0.837044610509961	0.877014845522698	0.881679284240686	0.95606878172266	0.819058537464316	0.847143065576397	0.947155510748057	0.929925000554309	0.907155157310782	0.943039957045328	0.927955774135766	0.889841966683831	0.909850172625997	0.821485397382226	0.942886599816564	0.918171520110883	0.92420005069092	0.862087021766475	0.805056008380062	0.903556695031034	0.93550591986465	0.746911369686018	0.875218798576483	0.951463642787637	0.946612800864912	0.880351706895305	0.878115373697037	0.897071903321179	0.829447418659777	0.957046108899771	0.877876118129951	0.875917778712676	0.934424806015417	0.885807212796448	0.90163364149673	0.882856167886325	0.868877709628188	0.837163913817615	0.922343158048967	0.913435127244116	0.901946369495594	1	0.813831189304611	0.886529308999495	0.88324157391825	0.948556214009278	0.863038880023306	0.846534621188393	0.906129805130068	0.901270526567723	0.812849011765603	0.852852597502783	0.870071541383459	0.741416351314126	0.792206410011501	0.946516954042769	0.938648575113361	0.846445467477085	0.813432306625681	0.424345721444842	0.187418459587651
ACKR3	0.860980115677567	0.85236587022025	0.834435085035599	0.873125751915329	0.85666966098553	0.823959098057784	0.842590199591665	0.840588707104868	0.849894320171854	0.81260109692514	0.786279414841391	0.877635495689425	0.73367812949246	0.857286438907753	0.813577865893349	0.860130524652431	0.849493232225638	0.779774005465618	0.822859396809902	0.843148329194068	0.697047433394638	0.811627222963153	0.848734430383694	0.724335256797241	0.775495452908937	0.628299452638813	0.868917885044818	0.858890534235399	0.849651678776558	0.756541082856491	0.819548007509169	0.820309709638204	0.842221022414232	0.785985994395661	0.863685433536491	0.875792334325947	0.819498742173626	0.873019686668336	0.854441160197631	0.838329394586387	0.854126114382954	0.836682308565312	0.845782245233959	0.850376128213564	0.73483901859075	0.783620796982427	0.818194032376194	0.876755346366339	0.807049461704094	0.758404727329516	0.742881633755785	0.768296729709694	0.850805253451677	0.813831189304611	1	0.786318597517683	0.818156998473679	0.831699904537417	0.856741318445907	0.844024842884712	0.845345131157489	0.80520599596175	0.738946192498031	0.781777295826798	0.793528390178307	0.778857632368283	0.830084404464907	0.863014174926001	0.862578655896589	0.766829153435003	0.870043540424407	0.419317728659085	0.150132757436454
NCSTN	0.784954845415738	0.78241928585453	0.879165508468559	0.852365452745178	0.845342398631408	0.890499342512323	0.88347420443923	0.791070817737565	0.798233374377781	0.822033091073464	0.805119526100699	0.846401584865666	0.803970335815686	0.834026346794552	0.821263710090453	0.880747539950407	0.800691256771788	0.839569467524355	0.887547481394621	0.876410816801595	0.773794720105785	0.883313887589772	0.881827988659725	0.827242701456293	0.832619039441451	0.767049757426274	0.884256417495464	0.860811671574463	0.845308875501434	0.782660744655273	0.756491142456105	0.852872637259503	0.880221136736317	0.737189425514645	0.831026945443346	0.892912993138188	0.881478022099817	0.841175422326705	0.839585731273631	0.855938566811122	0.822754730823545	0.870114132519511	0.816106508543354	0.836031417042791	0.855986637127208	0.810716338370086	0.83578664078439	0.83924806181481	0.852695710701266	0.788706730698202	0.8503161478124	0.82315790362149	0.848364290608427	0.886529308999495	0.786318597517683	1	0.822161824606889	0.882479076002558	0.839048172043095	0.805607039016709	0.84295658864328	0.839512124751581	0.764935837830844	0.801343595796861	0.807289573092627	0.700020553001751	0.762452278286586	0.893186911016451	0.879685792993934	0.798268544092182	0.775488915552409	0.450015847252791	0.231211421876044
CD99L2	0.891399712295939	0.893754720559008	0.903967205415665	0.898009767603537	0.912959866835297	0.908089402137156	0.911031985633472	0.88312771029706	0.855735169155776	0.882063631965018	0.859431821183076	0.897980617433897	0.8138970354949	0.880716570813327	0.888918153062716	0.917374249287682	0.876720228226042	0.827473406101486	0.888637639944555	0.901150561238605	0.785340155414252	0.884414675433027	0.895058136095656	0.793138529538693	0.864930980855889	0.716025577165294	0.921518643345671	0.912459848579103	0.893521958436326	0.806330568849446	0.843716521295803	0.882868617215171	0.905752354470131	0.807169756471061	0.888039903575955	0.888926325622745	0.890716168906363	0.911277382150486	0.902008654681658	0.881443160298246	0.882478841313064	0.910454816783	0.911398133308003	0.876441275943862	0.837333085345028	0.881593568375677	0.871714719988093	0.880763049387067	0.85602926372616	0.852621590418419	0.842432633574932	0.823980882964215	0.892657192019974	0.88324157391825	0.818156998473679	0.822161824606889	1	0.897306503522196	0.889770098616609	0.879394802846764	0.89141097818192	0.87781093432191	0.822371773077152	0.83674450420098	0.849058228875253	0.804217844017189	0.842079541059131	0.915281977638138	0.921157629991189	0.820150521122979	0.86971620399393	0.43854089923815	0.163612568761136
PTPRA	0.852474501295262	0.841159901807417	0.941156597917882	0.895012553095233	0.931753242130094	0.950764356824813	0.948763021305368	0.858128630319838	0.869089738753214	0.89527330722493	0.853410372938138	0.894134524388614	0.87644036673603	0.864609476731045	0.878677728429242	0.950406638599295	0.840720199609036	0.867705668293761	0.94467163716236	0.921720465142741	0.846033123083211	0.94736906618359	0.926337836585442	0.900789951245387	0.906410533050881	0.840597028488627	0.944794805487873	0.921941462202918	0.908136493839226	0.850072827989185	0.807471537752292	0.889782678951424	0.93401055762539	0.763129030761968	0.88907742737217	0.955568593470311	0.94234233477807	0.907454825366049	0.881181778426979	0.890464747831035	0.863541720532865	0.93944252096162	0.881853611982061	0.892779863192657	0.905328428637998	0.884271946627446	0.920547702437648	0.895532894059287	0.896239775753942	0.820562631428763	0.918900138789988	0.898982185430251	0.899153135232593	0.948556214009278	0.831699904537417	0.882479076002558	0.897306503522196	1	0.874771083945428	0.865757755760981	0.910601019353761	0.902915266080192	0.822771694609077	0.840656467313878	0.884520325757231	0.771207716766512	0.807043475712117	0.953654877078339	0.943244962831148	0.861278058703571	0.838237838876316	0.4743955770625	0.236576485403657
EPHB2	0.910614717607249	0.925141668037552	0.910000081448499	0.935923304925011	0.898661166031141	0.901556467552482	0.921314180828763	0.869746330717	0.901449448073457	0.870158012749304	0.857701756749028	0.940542122590944	0.804236653006574	0.913067341497356	0.9065534779613	0.918431547724383	0.919094410320144	0.864633488679308	0.881095844508167	0.920745637047177	0.744098150882797	0.890496674707758	0.905714296095705	0.762492001078197	0.83410614008015	0.713317183157792	0.93864357125776	0.9185001614519	0.91222523138356	0.802089202234691	0.888404476460513	0.909836258259251	0.90324239230943	0.821404155175643	0.916600869017414	0.906070112196882	0.894144322680016	0.919828000182514	0.907179989900474	0.923806964053605	0.934405225775087	0.892392118025311	0.927543565939678	0.910828853466315	0.798654223638556	0.852923240606752	0.876944995997189	0.901692774971366	0.903832432320326	0.821478481763993	0.816691796473266	0.827979848130556	0.9221554302373	0.863038880023306	0.856741318445907	0.839048172043095	0.889770098616609	0.874771083945428	1	0.903745904881292	0.903492078638394	0.902070198206955	0.845702031221134	0.835416919059244	0.877380642564427	0.812780528296028	0.897721797152024	0.924530962812384	0.91941285543949	0.81794648213173	0.92438935892954	0.467710189781777	0.181538422054581
SLC16A1	0.911779368734976	0.920167752002354	0.889379608203298	0.921426306478619	0.891466967956517	0.886831813943755	0.899397796015885	0.863423735970828	0.879687732153489	0.915268258653154	0.888876459734177	0.903616093489921	0.794376230321617	0.891402789117664	0.882489628161142	0.909707552345363	0.912961684934457	0.843166106897805	0.856128016579244	0.883024191190124	0.730538078040884	0.869107302933155	0.881152379896368	0.729231277764415	0.83023674927003	0.672989851789144	0.926094689779595	0.910622105171859	0.880414387791797	0.769077076963295	0.866297265130432	0.878166646619304	0.881540413780543	0.814292482195038	0.903581681222679	0.888915513733444	0.856668296785899	0.906100491175991	0.89469172094627	0.879950559109888	0.901041344001135	0.870684078707402	0.93530849240533	0.858660366001241	0.763816085773938	0.830467270387378	0.857023969210029	0.883713858519849	0.867562069724064	0.810449049361942	0.779621250423372	0.787833101349272	0.88120168238744	0.846534621188393	0.844024842884712	0.805607039016709	0.879394802846764	0.865757755760981	0.903745904881292	1	0.9037255139444	0.875178592710996	0.818171484769524	0.804659708693361	0.882971099374665	0.800682701447871	0.86641954267746	0.905445222978123	0.885769381586802	0.79187937359817	0.926452202677972	0.435707212353804	0.137407712790051
MCFD2	0.902204549551258	0.904079750971802	0.928627124601176	0.920495700557859	0.92375394252617	0.934543975338352	0.927757536687188	0.888742152630923	0.880370315671097	0.898663350339641	0.874270198208619	0.925898703359904	0.81396893678478	0.889280995965207	0.9141617731747	0.944505739108293	0.895113617867826	0.853236484659149	0.920074361779605	0.928038744437998	0.804928688635772	0.922542906675214	0.913940569839959	0.802467605687745	0.872398628173744	0.754485362497846	0.950977230625629	0.928156539700663	0.906799595092987	0.846029757206468	0.858769985770291	0.914426281787143	0.919224924413921	0.801822481317685	0.918665476447299	0.926109491631893	0.901500095448316	0.924514647413934	0.902360913453294	0.910195606606197	0.896305464749049	0.92167217946436	0.928695256636523	0.894115047086191	0.831775082948579	0.874698111102785	0.883933182560961	0.916863198400559	0.894789813501923	0.837442946153968	0.859810633539173	0.870981287144054	0.924936909731486	0.906129805130068	0.845345131157489	0.84295658864328	0.89141097818192	0.910601019353761	0.903492078638394	0.9037255139444	1	0.907903921748862	0.836596328377217	0.843567552315349	0.895278930269295	0.818977706500568	0.8749094949202	0.945710370958655	0.930236384216876	0.837678208001334	0.902323474938863	0.47061838122541	0.194726223371449
AMFR	0.887370289732025	0.89869847312334	0.92181408623388	0.898369417378889	0.916651656328689	0.933217146109546	0.912987098998749	0.85600307566458	0.874788749670177	0.887258697989387	0.86878813801899	0.921981927793036	0.81513809462415	0.873383159690923	0.913089523826658	0.929278863250568	0.902462852581607	0.841562657788315	0.904210374404919	0.93213770918551	0.810999717735147	0.914716816887081	0.898543859253896	0.789093823865339	0.862831537023727	0.752430612457304	0.934666883455739	0.910549061443914	0.926108289619421	0.816359213879802	0.876691933502338	0.921029657205948	0.902837833341861	0.804363426717046	0.906553901643498	0.915026433081781	0.903224253070223	0.909356537103958	0.889388304295847	0.892357983449186	0.890837422006469	0.913192218695495	0.922506657612891	0.884061158549812	0.81386498458589	0.868169827605309	0.899008833474328	0.885444593159114	0.881661949947315	0.843089438005509	0.843890749168209	0.830103434450597	0.910942517806357	0.901270526567723	0.80520599596175	0.839512124751581	0.87781093432191	0.902915266080192	0.902070198206955	0.875178592710996	0.907903921748862	1	0.841995927693127	0.853215200115063	0.888658040362228	0.809956700542772	0.830235125133241	0.920673684881609	0.913825682460111	0.831860199191324	0.871794335789368	0.482327344240322	0.210435596487012
TFRC	0.826801000964624	0.84884767135402	0.880369523390476	0.858307959560514	0.833611022179738	0.847279699486255	0.858387110924577	0.777224132709988	0.806646097522626	0.823792487400385	0.808423527879271	0.864482982397307	0.746466845600414	0.847419372151756	0.85245669188872	0.871895352605768	0.813159736202261	0.809363170484642	0.807244256165932	0.903790979183252	0.72493168262465	0.859504520320835	0.863815495999527	0.733871372740792	0.836487695232977	0.729677760795571	0.88318171888767	0.850550211001114	0.831325946463755	0.758121255212542	0.808450295985183	0.845865512076052	0.833833927605458	0.7571439536689	0.845072140825867	0.83648900375118	0.809001246450187	0.839514824034807	0.829192033847189	0.825650797406791	0.837458347923379	0.85167068060974	0.875393979031173	0.83376147341163	0.775641477567617	0.820995609205986	0.816601660251719	0.806358964865135	0.830857222309938	0.79835294431224	0.771570119865842	0.766302819013581	0.837928811160926	0.812849011765603	0.738946192498031	0.764935837830844	0.822371773077152	0.822771694609077	0.845702031221134	0.818171484769524	0.836596328377217	0.841995927693127	1	0.811321340871516	0.810105255663726	0.787572588038747	0.782202256703094	0.846750835783908	0.865178443932819	0.837359672088364	0.829673508802634	0.675910757508678	0.462845613069489
LIFR	0.844445073579078	0.856790717302441	0.858154125886636	0.849036104802956	0.895383766326006	0.888240358301089	0.866768230408643	0.814344308260143	0.811502721541906	0.88014909830218	0.839085777199943	0.882149102506397	0.690395008574413	0.859370223931114	0.864838100681635	0.880691444392709	0.833199807045117	0.788420140794351	0.840430863700423	0.900324742010762	0.768909595225379	0.853635951802686	0.855928327749281	0.739175953874481	0.844798274576458	0.679174013076597	0.904255356167302	0.851770521097433	0.855297085198814	0.817644559681396	0.825865632352951	0.877411157685899	0.817745705719709	0.80615949031943	0.869101289723663	0.855296628989448	0.84792933201344	0.891083818403712	0.873938252739686	0.833496313312711	0.863880291932657	0.910004694347542	0.875287378978018	0.8475252894422	0.812336648877862	0.833878065766871	0.807407005799665	0.848734036411036	0.827391278885039	0.841100997775045	0.817656276226516	0.824112282474984	0.868606472257446	0.852852597502783	0.781777295826798	0.801343595796861	0.83674450420098	0.840656467313878	0.835416919059244	0.804659708693361	0.843567552315349	0.853215200115063	0.811321340871516	1	0.827808189522748	0.750999643596489	0.788034657595866	0.852789295018672	0.894025835118639	0.757321070965172	0.808924617784488	0.396589900967441	0.152917289336174
RXRA	0.857600552754261	0.875172607116928	0.909219847709888	0.873896232282272	0.890760463813769	0.910328324696645	0.893573338721425	0.821973009391329	0.872573538780012	0.924259090738028	0.883679166184751	0.875427553334444	0.779789105768449	0.843622828488896	0.882607110648268	0.903351997564496	0.873396432549131	0.833102658332692	0.879623529034429	0.904444866949987	0.760863675957917	0.894654105962087	0.875765674420972	0.777829725534022	0.868575916656029	0.740964931518716	0.919344665608199	0.891651366939767	0.893090080577051	0.81494668176238	0.83327056760368	0.886932349079236	0.872907891083568	0.783750586810806	0.886426041854647	0.878933191584151	0.883161122300577	0.875968269625054	0.864449814017319	0.874656178479334	0.872501827915878	0.894614036346072	0.917598779301504	0.88083002228872	0.802225014679904	0.837995719110389	0.870120722236409	0.840874572065524	0.873210037557419	0.8147109142487	0.823473496677061	0.818575397577343	0.881096571691569	0.870071541383459	0.793528390178307	0.807289573092627	0.849058228875253	0.884520325757231	0.877380642564427	0.882971099374665	0.895278930269295	0.888658040362228	0.810105255663726	0.827808189522748	1	0.76751002308926	0.829432488347915	0.893878156906794	0.89197645573164	0.803402074079408	0.843809427633837	0.467978858930933	0.208486553168145
JMJD6	0.85771882188296	0.836488763143926	0.805030499641217	0.815458736339737	0.818732555530269	0.778641181735815	0.824301952028666	0.81357071207986	0.824603845729111	0.771025450348577	0.729790040648427	0.844888932074775	0.712642396742405	0.801996737521834	0.783250516618627	0.809618676183426	0.830511752408389	0.758236318228411	0.748153970064784	0.814119638572942	0.641052495922701	0.765888971651853	0.813807181149208	0.626684829769939	0.764190154160444	0.595015507395606	0.832908912386018	0.799251324273499	0.790229671405155	0.71505848034702	0.809426408954977	0.789864847209565	0.792021458622056	0.782667536884994	0.847569099743095	0.808285395502072	0.748872897578586	0.847441724605251	0.844867164469302	0.80911180552334	0.845905617479049	0.788458024692873	0.831216960481227	0.791483547019558	0.673063714261628	0.755203581673051	0.811788584685656	0.83541332444089	0.748749408326662	0.763684391833045	0.693408324268143	0.690680358521899	0.785744835027338	0.741416351314126	0.778857632368283	0.700020553001751	0.804217844017189	0.771207716766512	0.812780528296028	0.800682701447871	0.818977706500568	0.809956700542772	0.787572588038747	0.750999643596489	0.76751002308926	1	0.794726306915082	0.80712897849576	0.822568071977216	0.750659047109877	0.845413887658188	0.491379869252	0.22749606745722
GPC2	0.884148662867674	0.890348211950409	0.848575884970946	0.88564466874687	0.844801375828505	0.833658046637327	0.86423590299756	0.820906144431468	0.858518026542566	0.814998336151113	0.784522667927317	0.875658255617233	0.739088736342883	0.84115089744092	0.868115593596175	0.852910050312622	0.881872786799161	0.802286845208454	0.81653701280698	0.853324260799863	0.690691896600382	0.803034024759097	0.829871188224464	0.681187031992389	0.779794774290132	0.606023550513876	0.88114176081099	0.858191528658135	0.838095904394867	0.749600123877834	0.848461130850698	0.850099291282803	0.836318407724522	0.799769425332192	0.861870007283943	0.841505069935371	0.81142625245888	0.881682208072472	0.857796406591229	0.847828421106865	0.891618594258318	0.833412389806948	0.873010688683979	0.882017372062348	0.721895528824945	0.814942455707411	0.801797888465245	0.868304619317404	0.830097592273933	0.794736305685725	0.728640926084851	0.794764926655039	0.861960050639425	0.792206410011501	0.830084404464907	0.762452278286586	0.842079541059131	0.807043475712117	0.897721797152024	0.86641954267746	0.8749094949202	0.830235125133241	0.782202256703094	0.788034657595866	0.829432488347915	0.794726306915082	1	0.874701029902846	0.859292644962315	0.737939489113131	0.901343297306773	0.411706280376732	0.14109219389496
PTPRZ1	0.913566470277228	0.90058294896074	0.967287717568989	0.945633824247471	0.942638830122391	0.96689152026146	0.960230634495967	0.899118475866484	0.894882152777145	0.910705325989677	0.898027775831168	0.941732211782698	0.862548838975428	0.912242702681307	0.941289150741685	0.968765810371776	0.888970329399325	0.885252875369922	0.961561738360213	0.948086275844909	0.846296478384572	0.954642470059049	0.956207545191451	0.86637147344646	0.908591711392399	0.795489256809834	0.971852194634883	0.961466999052773	0.942338095927536	0.871350999719958	0.858293492137351	0.932032314786876	0.957909990471189	0.819726490766084	0.91315593493866	0.965803263342743	0.945013518180215	0.945124903424965	0.917814446098836	0.925825564723216	0.903882354529468	0.946844893640013	0.920643526446822	0.923628148634973	0.886086848800254	0.908351770222113	0.913542678014411	0.931941266566561	0.925007398323133	0.847118170339372	0.92276195022969	0.910810665955891	0.936327305254149	0.946516954042769	0.863014174926001	0.893186911016451	0.915281977638138	0.953654877078339	0.924530962812384	0.905445222978123	0.945710370958655	0.920673684881609	0.846750835783908	0.852789295018672	0.893878156906794	0.80712897849576	0.874701029902846	1	0.954901378830967	0.847087141886809	0.902537882840964	0.440538737808737	0.173369968823123
