""	EGFR	SDC1	TNFRSF1A	ERBB2	NRCAM	PVR	CHRM3	CD9	F2R	NECTIN2	ADGRV1	LRP6	SDC4	TNFRSF12A	INSR	CADM1	LDLR	PTPRA	DPP4	APLP2	MET	NOTCH1	TSPAN12	PODXL	CANX	ITGB8	TSPAN5	SIRPA	AMFR	AR	KCND2	ATP5F1B	CD99L2	MCFD2	NOTCH2	CD63	SMAP1	EDNRB	LPP	CD44	IGF2R	CNR1	CAV1	PLXNB1	TNFRSF21	PILRB	ADORA1	SORT1	MRC2	LRP1	TNFRSF10B	CXADR	RACK1	PLXNB2	IGF1R	ITGA3	CELSR2	CD47	TSPAN17	MTTP	SDC2	TNFRSF19	SLC16A1	CD81	MCAM	GPR37	ITGAV	GPR37L1	RXRA	SDC3	SLC16A7	ADGRE5	ITGA5	LRP4	AXL	TREM1	ABCA1	TFRC	HMMR	ITGB1	TSPAN14	SCARB1	TRADD	ITGA6	C1QBP	SORL1	CD82	CXCR4	CD74	HLA.DPB1
ADORA1	0.119017616802915	0.861912121434775	0.78508205185329	0.80507493205044	0.896284079081506	0.813777233573555	0.436621561160665	0.488559311386905	0.62276186188679	0.696169591259943	0.683929232976201	0.687360251427248	0.564497277339282	0.544812868443674	0.680439576030946	0.383310323377588	0.854218800569144	0.769448582803167	0.844975534373287	0.667586192178499	0.821885199059762	0.674432951083108	-0.0959065915798103	0.852191082530652	0.774742453887393	0.631987623547461	0.337725599613548	0.839379273945761	0.765483244906874	0.547073050496415	-0.279184406213938	0.363730122494902	0.818338581878516	0.673736851989323	0.444253598201815	0.743591791431557	0.508675079156955	0.156857646876362	0.800070220395282	0.69714527684103	0.797639476100717	0.92066453929432	0.340154144818206	0.599398709005409	0.680546329292897	0.660507510104303	1	0.760369304339434	0.878279020175073	0.857290021600256	0.645271946562863	0.739607391379543	0.554667076024168	0.840273336220511	0.562887288667993	0.678337314786979	0.803701097759736	0.584940841253728	0.630048585444374	0.394766472316012	0.583885978541006	0.660363996403927	0.570876692482845	0.820352729844965	0.306024813965427	0.918477033230474	0.754194559589747	0.0416076797853921	0.824713922531293	0.499690505915793	0.800577216328873	0.736517058919762	0.402247140928976	0.198854533674063	0.618721389977031	0.160625648976569	0.842770881181461	0.508519374442112	-0.0771743669265608	0.589464447308935	0.570873414247923	0.687008707602548	0.675673228940248	0.279236969035573	0.554333417279843	0.761637299164519	0.309077917239577	0.191098302194987	0.211969139508668	0.140312590671876
SORT1	0.439960883611598	0.761074566598162	0.750206998248322	0.677411482242901	0.73283043807518	0.715728927021338	0.562906767741882	0.599762625225498	0.66655111750488	0.70304823618664	0.724148051155511	0.765558054881145	0.29136983315386	0.536193605463031	0.780390129468871	0.653204110019509	0.739244992406276	0.888622429318424	0.563270048649893	0.780589112772649	0.539417265399362	0.808410505622789	0.242178266381843	0.752936883736754	0.785578992519224	0.798812233730953	0.631617469641115	0.721105696765037	0.669342594929535	0.616989694337808	0.0475576154619108	0.57353481264126	0.802014540241649	0.71794357170583	0.671383138779186	0.721511522852081	0.707881692164579	0.468062374207057	0.689948770368036	0.589024959388705	0.634566361263698	0.812183975265164	0.157293732496861	0.668241192021987	0.719591691604918	0.757684453964405	0.760369304339434	1	0.739055436715793	0.739288710737968	0.548925907802279	0.731588308495651	0.562827640666948	0.651185766340381	0.643059752136781	0.507158675214614	0.726326280350784	0.649524372219912	0.5964303813276	0.425520914064043	0.663045334260479	0.785368333379148	0.420584738199209	0.773517096531422	0.533056840645705	0.700018314905482	0.784621235728609	0.323004490090188	0.797943568839176	0.674106434853012	0.660443898445841	0.702664373247569	0.17438057133956	0.495715341875949	0.595573102520669	-0.0901861940998608	0.666612924902485	0.440910617508415	0.273231722460807	0.506036345933501	0.734078338574693	0.604427573438807	0.609105462092903	0.549865980956745	0.6189917758608	0.743417885181224	0.236060685051367	0.0767055706651046	0.215809847385988	0.11779139988661
MRC2	0.120020095504383	0.872017586289657	0.838454671118296	0.839311051069089	0.9410778805417	0.842878408536562	0.476286626438131	0.446334281655922	0.749244272539199	0.76531362510429	0.650867543775866	0.736245460936818	0.666543823551074	0.616508095415577	0.76495011210842	0.356373312507274	0.903642495694195	0.780789603009321	0.76533643419876	0.692164106302793	0.84402915983346	0.641111860944443	-0.203075292032081	0.854488391372189	0.8224500995097	0.549973174337327	0.31825829021398	0.869257405381196	0.839015348046146	0.562274150466083	-0.398456619780607	0.312509863933639	0.835325135088898	0.713535238327542	0.549966297059095	0.71287800604105	0.503030288653613	0.0642827028468094	0.888647194171243	0.825117446863395	0.891649777676693	0.868968354810606	0.486703621463683	0.645791540283759	0.628047879753501	0.673571089839296	0.878279020175073	0.739055436715793	1	0.94077006913316	0.759196803362464	0.640357066730558	0.589222521067204	0.879863995561441	0.656373983304081	0.794775548747151	0.775930865528643	0.614947762664987	0.572492726987341	0.350992813661627	0.65082900741954	0.601901041148333	0.682020619747297	0.899251076902909	0.377400585664173	0.819785584837719	0.807511195504962	-0.113363480243902	0.848988468020323	0.395115132189267	0.868758596245168	0.761496420505118	0.548247029912429	0.23437432677196	0.645105091533117	0.325430082630945	0.89729014437891	0.673962424447248	-0.106346177366833	0.718858683220511	0.548141247580843	0.816400102256657	0.733337059212469	0.254329534842482	0.5282334730245	0.764898053091769	0.45644809990878	0.248241661606316	0.251219300029302	0.160354870007237
LRP1	0.171225710544958	0.860887661293694	0.797837241531095	0.814124802456008	0.915800956895328	0.813468561593273	0.398240023213037	0.425708207912565	0.756063287246703	0.734336862748474	0.703728592760774	0.776225565591368	0.659206572798619	0.553012684474823	0.761706248136608	0.38380123988659	0.888470451603204	0.785669472587499	0.756637607834966	0.68273182934247	0.846659117933679	0.650699974532442	-0.200000846280243	0.811075984628712	0.81242666970278	0.593510648787459	0.328750029544428	0.90710720216869	0.829637090786783	0.566282887667842	-0.356832958047595	0.306756525435579	0.842309659392	0.694427103794795	0.584378664805796	0.675478489577626	0.49367736731662	0.0833834385194188	0.858246926002869	0.77723679021169	0.883780061187442	0.84677350687772	0.483761897795231	0.687245547043602	0.601128358030891	0.724190671523323	0.857290021600256	0.739288710737968	0.94077006913316	1	0.737809705648677	0.620884708232213	0.560182591812602	0.865280648126998	0.684545556482005	0.728119208974071	0.809223564877594	0.604989334553145	0.517087334850645	0.304530821147051	0.645161109887086	0.601263822601469	0.654203712086055	0.916645722272703	0.379210709136903	0.824323504881999	0.819704325891219	-0.00477848401293571	0.8819382909329	0.39242280969162	0.847306215898661	0.736434259205982	0.53588639905637	0.256459925127403	0.652928444274878	0.334368763471245	0.875595231952507	0.703963028536855	-0.0531169521587838	0.68345825766662	0.554356536432397	0.81226730044316	0.712264493771129	0.296760386054239	0.489787579690416	0.807256157061021	0.475241632143578	0.249469151580511	0.288419654738606	0.187147988475352
TNFRSF10B	0.185800536892942	0.687664875701684	0.82706996127849	0.613989907955464	0.823825790859614	0.768650674253897	0.612409184831923	0.593165939796261	0.681375037616486	0.818234776907276	0.354614481379308	0.697252034189076	0.759052401096359	0.781528689732599	0.623015227550213	0.408676371825898	0.736460992355028	0.706645206197925	0.677416329136715	0.737284993666377	0.719025034891928	0.521605674763688	-0.0654575612693196	0.701010109687005	0.816775855060079	0.491051026116554	0.421481923900523	0.613834540771674	0.765705153755266	0.606079141308705	-0.304718812320703	0.491209139575028	0.680273398622118	0.785505503822289	0.630476317169605	0.767956300230441	0.614949610954205	0.0543687421403616	0.858416912614143	0.886604696246393	0.775027856388917	0.635901031659233	0.644803067320958	0.413260498504353	0.566558910269376	0.486825733745982	0.645271946562863	0.548925907802279	0.759196803362464	0.737809705648677	1	0.630244041954722	0.786157165479307	0.699395406983011	0.689237445706773	0.808025372828144	0.647162532041579	0.757417821369962	0.675859033588243	0.50596945946613	0.682523914600356	0.507098704354924	0.76604394543581	0.798110945554338	0.398261166060065	0.614542690274826	0.794404956324456	-0.255946169062173	0.680283752800712	0.284662637166817	0.811158054266091	0.825209582651895	0.640859263169493	0.155626513091322	0.685018773929034	0.542490638550065	0.833279516943311	0.717554330101971	-0.0725054061609049	0.770177260760062	0.577243350795409	0.76019292681478	0.799362534517542	0.103075256441559	0.694719929264277	0.636762795164793	0.667949132061044	0.400655316686058	0.410117562321812	0.370366686933657
CXADR	0.343045044564292	0.716039129725104	0.832564689544566	0.66963981144895	0.725054182214329	0.77268118891926	0.686066379232822	0.795368737417251	0.551314718990644	0.706226479128677	0.494549566495519	0.724833597617309	0.41371391584089	0.734398815957409	0.619556759810811	0.688173171296294	0.741689217334891	0.838980319994686	0.696000929206623	0.840914539926096	0.575692792794368	0.725303510689424	0.340671419983273	0.742304078146525	0.815888850635698	0.773634314142945	0.633460956555193	0.625198870212616	0.613196707056227	0.671860630169738	0.0752127481175337	0.740719246852888	0.769279324046258	0.764736465605016	0.569202112670826	0.880063941100772	0.766897940038597	0.458806752065744	0.716415936724363	0.67239077667896	0.617608796359379	0.773998726966147	0.249020549335953	0.379572839096385	0.729486842836265	0.558502833198397	0.739607391379543	0.731588308495651	0.640357066730558	0.620884708232213	0.630244041954722	1	0.742158905890273	0.621607078646907	0.621777858085507	0.632915779977416	0.659036194385684	0.734912455252396	0.810032031016893	0.539008177524668	0.593228995611087	0.753789579751781	0.556205353396471	0.665337414083894	0.392564248474954	0.682800662025537	0.748222460535198	0.088719482939012	0.687106410287682	0.670994557515698	0.677219700613538	0.799096768341515	0.259178959933318	0.214225740399292	0.576594598767864	0.0455545712536096	0.703796958908729	0.488621303345894	0.122400269396267	0.491909690556773	0.746640490973922	0.58009458908239	0.696569537570611	0.35386930067136	0.794616780666735	0.713193424028765	0.274604353580741	0.185976243937057	0.291035617762402	0.211181216618487
RACK1	0.37334927355479	0.552287790908419	0.86102431757593	0.506382498180565	0.69347562249951	0.689846593899667	0.731902680473631	0.867052634560065	0.696211227240347	0.908398504363681	0.141406105448945	0.64872123646532	0.677664582969773	0.921777802715937	0.556917797990769	0.661428766096607	0.623142841487935	0.751713873450457	0.637061204460315	0.897651286106669	0.553258841121153	0.563727958141144	0.327927391611428	0.666547297299495	0.887071977936256	0.668529636619893	0.744894283165059	0.488418926328891	0.72803581140553	0.729512671938122	-0.00283141016821463	0.823016082900985	0.694245871158168	0.921114276939425	0.746409527843395	0.923309196927335	0.847258940776373	0.334410008529961	0.803982243994333	0.846808784584452	0.62418714560524	0.539265231589134	0.629643225259808	0.311193793610678	0.692267719021579	0.345805752836102	0.554667076024168	0.562827640666948	0.589222521067204	0.560182591812602	0.786157165479307	0.742158905890273	1	0.610088001858297	0.776895460102521	0.775680072334658	0.57446094357361	0.95154300254484	0.857778637527411	0.672687626849853	0.805691577680885	0.673030953737489	0.766127226023204	0.738580150342936	0.501300720021138	0.477343895900992	0.85592490104728	-0.16753396442138	0.60372649722545	0.493513514224528	0.763783584939086	0.871749413226773	0.594977264884865	0.0730107129993218	0.749046650468897	0.47944980080486	0.748988852581317	0.637410966168708	0.165714899697847	0.77624009539156	0.712667559624576	0.618356249449878	0.904885828329121	0.23537980038575	0.946974942029713	0.541581325412325	0.676112060015214	0.447055338187254	0.495726505449763	0.510541088580595
PLXNB2	0.078655834689704	0.84278538942722	0.75180288976027	0.823669210874227	0.897366079907877	0.787352434047005	0.352390412507885	0.403063754956959	0.746431181958572	0.743865613673576	0.537157688760774	0.645500821357445	0.704516537019339	0.550048755249612	0.714328712684095	0.228252927006431	0.83592804375817	0.687652445579214	0.852886272192017	0.616197387809752	0.900104405358066	0.564225652333388	-0.27701439524179	0.84273818361535	0.780230967775238	0.469150979720843	0.249110981432451	0.82967491916447	0.792289665715797	0.484126781122566	-0.437489979289606	0.280616511870864	0.762109012798878	0.67881330579077	0.494786005665693	0.702447888297676	0.438844849204427	-0.0602603867069133	0.872467397894566	0.76305998637105	0.879649216804381	0.820939491042008	0.586121774761573	0.507484351981781	0.53049922917373	0.629936117856223	0.840273336220511	0.651185766340381	0.879863995561441	0.865280648126998	0.699395406983011	0.621607078646907	0.610088001858297	1	0.657165042977694	0.739145870024783	0.754979325007604	0.606291372794386	0.535736616580813	0.241726807531059	0.667477786805745	0.517312821798988	0.697327693615299	0.851879411716859	0.460780363591708	0.866659189048483	0.756866851397373	-0.177561709654126	0.818298006311781	0.279991759775701	0.853402179720782	0.71014958629235	0.635755581988767	0.0563665170710576	0.70859401200067	0.377878472107058	0.908292813788817	0.674234503923075	-0.103137636261708	0.775367648146726	0.599406217352117	0.781829161206478	0.726457344537939	0.147449494703128	0.503638714824986	0.764176061551396	0.474750617495992	0.351342123750213	0.386048610959484	0.307414674415188
IGF1R	0.459071773779755	0.603216369599322	0.73372658894158	0.594529505713163	0.70999640382286	0.660515851699367	0.56322939122767	0.686367326717726	0.775533850480856	0.82514047342186	0.32575151190509	0.72507567678144	0.631558488215851	0.685372915876556	0.705352759815341	0.589535333023914	0.625534145531074	0.766491804890831	0.61001376847361	0.806413114799956	0.612112401322117	0.668430207486739	0.206686488721848	0.638502050190598	0.835666571045829	0.63479513718262	0.648570346625298	0.612755947305896	0.698602681667766	0.626655834938107	0.00927619160833882	0.653551932525652	0.719628965533634	0.812443509550586	0.776676243873684	0.733533073909372	0.744895344883482	0.284665949378242	0.804914087672668	0.715179079734963	0.713485749028486	0.555575269592633	0.622612955382756	0.513606427171403	0.583889583537606	0.535247718763372	0.562887288667993	0.643059752136781	0.656373983304081	0.684545556482005	0.689237445706773	0.621777858085507	0.776895460102521	0.657165042977694	1	0.686527794416268	0.619425311946792	0.791915412794625	0.643755430289559	0.422835393343058	0.760151508398121	0.624386983824504	0.77500133577954	0.762037792921532	0.575589260657108	0.511758517702443	0.811279535752125	0.0514301799275713	0.726527103622084	0.502692620728971	0.734743227606819	0.775900319742117	0.63363771661789	0.161400043004701	0.682507499816989	0.445664544209692	0.706311691473997	0.638900282159911	0.250626899102587	0.767147016700539	0.656014943563739	0.727438460114197	0.766437220479644	0.293902541453965	0.701481294326655	0.549426744274766	0.674484931855349	0.330473714322532	0.304783633424448	0.271193241301774
ITGA3	0.0437484689808804	0.682315053229292	0.860850619022658	0.681433400029201	0.85380499191045	0.777796630206153	0.649772034239808	0.635017743899074	0.605960659461575	0.814547981581912	0.284439739635022	0.612023627019962	0.821308152117668	0.820083379955348	0.611424572594995	0.392274611937992	0.760653868974463	0.677166384477504	0.691275060976428	0.728784970761896	0.774069362407762	0.495671480980469	-0.0995429939248889	0.766921455383005	0.844755962767911	0.430190240514127	0.403334628947883	0.675894584266414	0.830253679286522	0.525959381422601	-0.396842852854136	0.46543385530473	0.699281429478757	0.773605975866742	0.54581389872739	0.790349789583974	0.591569022365267	-0.0343434631814595	0.888688673277944	0.916218624138009	0.789133381205189	0.682587395682758	0.727676565443365	0.375928301624987	0.509875021364313	0.389743239090179	0.678337314786979	0.507158675214614	0.794775548747151	0.728119208974071	0.808025372828144	0.632915779977416	0.775680072334658	0.739145870024783	0.686527794416268	1	0.568042715431475	0.749834789200287	0.694300022358874	0.475238208468609	0.587327922923745	0.521524439111829	0.83447761639294	0.770341096071793	0.314809059378836	0.61170588195281	0.760534571049104	-0.399156785831095	0.639282603451636	0.347944130043752	0.836619989628178	0.751041812311515	0.70629447772577	0.00207554151215995	0.598663539999128	0.589190612353346	0.861991460273486	0.732157264828809	-0.0835139293946014	0.696089756151448	0.490756420351763	0.794518856666939	0.840231047524351	0.0524250118724401	0.677325009950071	0.609998457560337	0.571126351068231	0.335706496596116	0.311457591825412	0.273633162727055
CELSR2	0.421727188491604	0.739002376514182	0.687994062662889	0.722504159810081	0.795141888979005	0.719842674426476	0.348071075305473	0.524276633393141	0.713720482888953	0.710617772517903	0.604209505793571	0.73775586569482	0.559328034072431	0.492573959117331	0.621540159309313	0.446636664162413	0.720585249362624	0.78900713941229	0.788306258566251	0.704796845674153	0.756834048850054	0.642686315919454	0.0424452478147522	0.708377073784642	0.765727751848407	0.684053270649982	0.386407808670549	0.80223941495933	0.740798333306708	0.595588106720199	-0.0374696859083442	0.444402157720629	0.738094160093462	0.669056682346534	0.612919967732719	0.674625774304107	0.564105321711474	0.219219397844493	0.737645262258308	0.623583976051753	0.741565459955655	0.75467980817387	0.32783239759836	0.587922679060006	0.619945584410881	0.723993799993441	0.803701097759736	0.726326280350784	0.775930865528643	0.809223564877594	0.647162532041579	0.659036194385684	0.57446094357361	0.754979325007604	0.619425311946792	0.568042715431475	1	0.642046594778151	0.497537704236622	0.363276497519696	0.617425057310867	0.68897477216992	0.568435429794245	0.785464356988039	0.37689151460301	0.806921373796448	0.773138309130414	0.203647039610846	0.796694414450066	0.513324303274414	0.752208342871717	0.749920673367984	0.391167151383211	0.299627256636625	0.614181896837044	0.239694412982477	0.784806738628864	0.469980230977383	0.197451289912048	0.618135355645907	0.550819904040583	0.615930441814425	0.630839156500905	0.272193018231061	0.543941631501901	0.69214284326673	0.47523190268489	0.202137255397887	0.227048851064809	0.179254225006814
CD47	0.453937530061998	0.563375979507946	0.86258357902567	0.509606583029071	0.709339825982427	0.682661548621523	0.724946153951647	0.886774042243132	0.725226204588534	0.915200852459657	0.233730756321607	0.707007716818127	0.644772457505689	0.902424797389272	0.596978622819944	0.741139452490558	0.654266068713558	0.818135895747001	0.605221557754112	0.928985730356168	0.540005123096467	0.630954459683663	0.377216868000491	0.665812946546374	0.905539024529321	0.739103057989832	0.797296084595448	0.553392492835663	0.748828040925835	0.755401755847821	0.0504948287656332	0.838816742402739	0.724698517503861	0.928539289782124	0.809603950111797	0.908518529679841	0.869506679067839	0.413129266474656	0.798520878268153	0.838665479524971	0.629895631883591	0.56839072647329	0.54900533323587	0.424908773907284	0.724992197532772	0.4429976925461	0.584940841253728	0.649524372219912	0.614947762664987	0.604989334553145	0.757417821369962	0.734912455252396	0.95154300254484	0.606291372794386	0.791915412794625	0.749834789200287	0.642046594778151	1	0.824637248641405	0.678959881759631	0.791630232606392	0.74621571129378	0.708979920604554	0.772919952653653	0.493521796686713	0.481150269693275	0.896185311652916	-0.0384043300574874	0.64461845708473	0.560117616812728	0.768320577463706	0.87390373332858	0.513736237313606	0.189308626238045	0.729793731480865	0.41821875879904	0.744599412346005	0.613219574072183	0.281098461434403	0.730335014837806	0.700981493162127	0.603917615719488	0.880388503636014	0.333298187244573	0.932288349212192	0.567696923008795	0.664255068604204	0.374328813243217	0.439568129027003	0.440665584781812
TSPAN17	0.274201146495947	0.58836933954253	0.83485801417584	0.534778004511818	0.653531569693343	0.707642429067165	0.743997604101118	0.833067557824608	0.545857227126265	0.778412913890466	0.260433027699887	0.614946605214149	0.496077551737222	0.850297743638797	0.525650849587604	0.677496842069034	0.628482014245621	0.742974827307208	0.587209724682253	0.833203203343736	0.473015280198267	0.625921785618995	0.363902096223281	0.681589377869232	0.794685876852059	0.688190120973214	0.688196329472172	0.449360228014492	0.624344774229307	0.698107863853742	0.0396627787596736	0.775415773092208	0.702913832533031	0.842607958449459	0.555550871169674	0.896217714941951	0.789555440767666	0.450229859494527	0.725814695867918	0.739277110533549	0.556253808417568	0.618949128711998	0.409677829221901	0.301840353514243	0.756293802219944	0.313785843418548	0.630048585444374	0.5964303813276	0.572492726987341	0.517087334850645	0.675859033588243	0.810032031016893	0.857778637527411	0.535736616580813	0.643755430289559	0.694300022358874	0.497537704236622	0.824637248641405	1	0.671864098582884	0.691030380699873	0.686136122268098	0.593893082911854	0.662941318035607	0.393610571370019	0.516165136579768	0.748611915791261	-0.0909072551587209	0.56241710955564	0.564176942059977	0.661959149821468	0.80301911549712	0.385709048632225	0.135727298276329	0.632722527258502	0.223137536314532	0.660346733895757	0.485369805500274	0.0559683027004725	0.603758360212473	0.662964606785991	0.518897083079937	0.796661967243466	0.288222960369879	0.903818244233135	0.523563216542055	0.441821791722274	0.276036567741366	0.32387214316398	0.303076281866769
MTTP	0.327179930547588	0.188952751571812	0.643447663477464	0.2608696065565	0.407300949608124	0.410723552953076	0.691791486262543	0.713270960795322	0.313317952190083	0.587495742538269	0.171176773809352	0.392686686425024	0.368469003394181	0.722352274130346	0.285399344099892	0.614514560252703	0.327926007180212	0.572924713375047	0.312922713316519	0.669581925259077	0.187629468899067	0.449076831426538	0.460780132207903	0.41900050344569	0.586036267841262	0.627336839270201	0.63318856477993	0.244135263796233	0.521451060415596	0.684052192094555	0.180916319992849	0.661198646768078	0.435005116938431	0.672936970550359	0.440697386425162	0.674006506550031	0.677495606921204	0.547993914347062	0.475990934559642	0.583240480380026	0.259624458623825	0.312914155349769	0.229265056906614	0.274237786978804	0.649860622526984	0.102958347063594	0.394766472316012	0.425520914064043	0.350992813661627	0.304530821147051	0.50596945946613	0.539008177524668	0.672687626849853	0.241726807531059	0.422835393343058	0.475238208468609	0.363276497519696	0.678959881759631	0.671864098582884	1	0.505662958385076	0.552062892144322	0.347674027379002	0.46490605485661	0.155551980188608	0.263610603119519	0.599513626659073	0.0515329182096015	0.312327706104665	0.537716965309584	0.546399314329943	0.599628611867288	0.241927151755313	0.278595424854964	0.459201007722066	0.204995711489404	0.418361237877629	0.231651481837096	0.095418273800235	0.37331888115972	0.38174529721989	0.241539386623747	0.612509063109106	0.386351476318998	0.748337554679636	0.271575803722544	0.36247791559585	0.0869222449605733	0.160865734079545	0.189550350850521
SDC2	0.369369965547402	0.594169597536483	0.735823125437388	0.566795519616369	0.648489796701324	0.65498787730737	0.50862598639457	0.617440941763965	0.838571605079636	0.860741261458904	0.370996794848301	0.672889624258255	0.514193925147095	0.686624490873153	0.705349966544412	0.537268162880548	0.618963455047691	0.753276128320608	0.573713284515464	0.769095799372488	0.514072751065254	0.642205756767083	0.207502468225969	0.676106067533438	0.788383848183119	0.641537700116883	0.650620849393434	0.558057953710096	0.689968980347533	0.671929173004414	-0.0422132466820418	0.650749042957545	0.7362311792896	0.839376661341117	0.710209722133114	0.771043747660216	0.711827264185143	0.345476501453784	0.781518107545718	0.709336864447296	0.652838259818471	0.559771736194338	0.552840172497316	0.494209351266753	0.756256517094132	0.502945906420299	0.583885978541006	0.663045334260479	0.65082900741954	0.645161109887086	0.682523914600356	0.593228995611087	0.805691577680885	0.667477786805745	0.760151508398121	0.587327922923745	0.617425057310867	0.791630232606392	0.691030380699873	0.505662958385076	1	0.665477946459821	0.594171740047957	0.795411214576696	0.767800128877516	0.516941205468966	0.807454256908333	0.0231994512584137	0.680901467032591	0.481717860609729	0.711978683422872	0.771680696421101	0.544779488286496	0.234124176145601	0.847576609751271	0.296130538694272	0.669149943865441	0.570562920062304	0.143049270242267	0.861028573888788	0.741667186051189	0.635706315872533	0.772954728201735	0.386768839847878	0.766809338146833	0.561909615802607	0.600536538670951	0.322722069431681	0.409628204673692	0.382586464142715
TNFRSF19	0.587590285260869	0.58913533391429	0.732611802378802	0.550169200493661	0.612908066393417	0.62645020933495	0.621036397854074	0.785280691836117	0.626786050833025	0.723399042903828	0.480017412115302	0.744556099199322	0.349997807219356	0.617582222098645	0.586753449606028	0.807468397511976	0.610344850849121	0.854001584250061	0.555273766768627	0.84338034531795	0.417465312882557	0.738535566837018	0.491915873876867	0.61869130161381	0.792365229176491	0.852730830431633	0.771037341102104	0.60779292892269	0.656551365334695	0.744081302000272	0.260934629677309	0.761389196828203	0.731983642266916	0.774202138420676	0.696109894022994	0.761987866282955	0.793565781595356	0.593034301840007	0.601669900358548	0.572010874007547	0.501349836014131	0.643657638991857	0.162765027316575	0.487190533376581	0.784829011838986	0.620530693185592	0.660363996403927	0.785368333379148	0.601901041148333	0.601263822601469	0.507098704354924	0.753789579751781	0.673030953737489	0.517312821798988	0.624386983824504	0.521524439111829	0.68897477216992	0.74621571129378	0.686136122268098	0.552062892144322	0.665477946459821	1	0.433408391690973	0.667361614042528	0.389803905409475	0.537903945293605	0.746307608326912	0.315820279966645	0.65169358984824	0.812926388810013	0.586197226255004	0.738236017504301	0.159396299452199	0.367142215188627	0.543302058329883	0.00914954888875568	0.579417034769944	0.340310509443796	0.464666189671377	0.454849560812801	0.663936109319521	0.447899716457281	0.645073170998161	0.428881467425701	0.752631731827743	0.569412336497755	0.357427206318055	0.103620898869903	0.18267327944794	0.159291720222686
SLC16A1	0.211175421676505	0.630282206933864	0.725308523431465	0.595218825747948	0.774114128509751	0.713677235404025	0.535517603028405	0.597949233300156	0.645714642937588	0.795119300695076	0.109151946684179	0.552499138609018	0.856838722860198	0.698508434785488	0.585777947993407	0.339569422490069	0.621348679250378	0.589760044892991	0.712243478866652	0.694969738490219	0.740461323955135	0.422904680457477	-0.0593201726287683	0.593764646347481	0.803253771675023	0.374872193455519	0.417315479732609	0.548274334851293	0.714586689230345	0.508555857397975	-0.243885144696625	0.461234289504046	0.624245424779905	0.733341502109567	0.612279439962493	0.671732085238672	0.589274935776716	-0.0491712153121991	0.84201298448724	0.799092632260879	0.778242114204439	0.521825426874658	0.844916393417743	0.363601447007945	0.438720957048527	0.398040121874577	0.570876692482845	0.420584738199209	0.682020619747297	0.654203712086055	0.76604394543581	0.556205353396471	0.766127226023204	0.697327693615299	0.77500133577954	0.83447761639294	0.568435429794245	0.708979920604554	0.593893082911854	0.347674027379002	0.594171740047957	0.433408391690973	1	0.689059846918221	0.37440499380853	0.516849290289534	0.700399299649463	-0.31587823999038	0.651412394370143	0.29035564789556	0.777272429330814	0.760934520087008	0.799873672236654	-0.109470204086211	0.613660653502288	0.741074965058727	0.79304368904266	0.724127901150903	0.037393921227686	0.766851479869721	0.496196853863948	0.794402340001523	0.789221380593823	-0.019675720362012	0.605135650610323	0.49577114848542	0.73528982820693	0.49940086862509	0.345041237841474	0.386255814705867
CD81	0.238829077544619	0.811201514060525	0.865642493738429	0.787830318297366	0.896178462796081	0.820938618746449	0.512404586940583	0.568117540075804	0.797479652805895	0.861662633040014	0.622882310876882	0.801689659618637	0.667834278470884	0.711349665411078	0.793119199534284	0.503142314376794	0.85040655579962	0.842255907762917	0.72917905393406	0.80126625363449	0.771397714080125	0.689199310056135	-0.0425943530162659	0.837906881200054	0.888580741735993	0.667248270366547	0.501140289949666	0.8364023161085	0.865715535254192	0.675405465346398	-0.289060814542405	0.482626568606467	0.893134391346659	0.827769028023904	0.688405406426494	0.803204330697052	0.63937899010819	0.210297800792115	0.903159721807517	0.864210258700999	0.852463097683177	0.81581450549547	0.531884066518094	0.690595488758859	0.707269440199225	0.661756362728232	0.820352729844965	0.773517096531422	0.899251076902909	0.916645722272703	0.798110945554338	0.665337414083894	0.738580150342936	0.851879411716859	0.762037792921532	0.770341096071793	0.785464356988039	0.772919952653653	0.662941318035607	0.46490605485661	0.795411214576696	0.667361614042528	0.689059846918221	1	0.505649283101669	0.754988856363079	0.927912104208542	0.00199175082028795	0.879971993648267	0.472493334586987	0.888369303929397	0.825702969779066	0.560725221255604	0.292198733811098	0.7947245464612	0.36165734200195	0.887356564268355	0.743283537825378	0.00810954655027823	0.790022928451125	0.686094777275912	0.789660550502939	0.834042377118392	0.379250173271624	0.683502421108	0.81102991126782	0.560030019947503	0.332064324300844	0.449484004918233	0.360391490228969
