""	CD93	CCR1	PLAUR	VSIR	ITGB2	CD68	C3AR1	ADRB2	CD4	HLA.DPB1	TREM2	ITGAX	LAIR1	PLXDC2	CD33	TLR4	HAVCR2	TFRC	CD81	RHBDF2	FPR1	CD74	ITGAM	TNFRSF1B	NRP1	TLR1	C5AR1	CD163	ITGAV	ITGB1	TRPM2	IL6R	CD44	LILRB2	LILRB1	LRP1	PTPRC	ABCA1	ALOX5	SIGIRR	SORL1	MERTK	TLR2	IL2RA	TMIGD3	PTGER4	SLC1A5	C1QBP	ADGRE2	ITGA5	HLA.DPA1	CD47	SCARB1	ST14	CCRL2	ENG	MRC2	AXL	CD40	TNFRSF14	ITGA4	PTPRJ	SDC2	GPR84	ADORA3	ADCY7	TNFRSF1A	ACTR2	NRP2	TNFRSF21	GPNMB	STAB1	ITGB5	SORT1	SDC3	CXCR4	SDC4	CD46	CANX	CSF3R	UNC5B	ITGA6	CD69	TRADD	ADGRE5	PLXND1	PECAM1	CSF2RA	CD63	SIRPA	TNFRSF10B	IGF2R	CD82	TSPAN14	CD72	PLXNB2	FPR3	TLR7	FLT1	PILRA	KCNQ3	NOTCH2	THBD	JMJD6	TREM1	NCSTN	CD9	RAMP1	TNFRSF12A	APLP2	LPP	RACK1	RXRA	CADM1	SMAP1	MCFD2	RPSA	LRP10	LAMP1	PTPRA	NCL	PTPRZ1
CD40	0.377751691437487	0.6768682421298	0.573974161424683	0.238342297850161	0.667781754168044	0.617232941539314	0.66916267179108	0.477098108744631	0.635677992935468	-0.00407685098576288	0.678356684447633	0.424768553961499	0.615976882321024	0.646840748021143	0.534310556894276	0.254582750265605	0.672224776924899	0.563822507565073	0.638283752728662	0.36154506825223	0.751226164914708	0.384400757260611	0.499159170162588	0.376920563848969	0.615775020533348	0.358944166527019	0.442497447830056	0.405679066190465	0.781132728035117	0.695033331318094	0.642911113758294	0.705814151814089	0.452627329191987	0.0831680381758174	0.622991474007484	0.595628239179073	0.694166243752922	0.63039837736635	0.467214072763022	0.402888824241145	0.55999208314974	0.506226986136627	0.647479292723443	0.192511548954091	0.609876202718828	0.73033387409489	0.718125661030913	0.529754225490969	0.294631102014578	0.620483774411226	0.109511387118956	0.632123786370594	0.524433820702272	0.546273962161834	0.625414410676984	0.556468177955128	0.376295651315184	0.706566441972004	1	0.294537713935839	0.269268941274322	0.605987224783192	0.335893460677322	0.719672119842861	0.5282575393017	0.427769102087535	0.515323133125894	0.50478743307814	0.792959507312609	0.0403614683758076	0.438924536257808	0.448875483039651	0.568212349119539	0.54077409299475	0.473806170560865	-0.156360649279872	0.405581589587133	0.497533021696224	0.494481076416903	0.523027547016241	0.402429181528116	0.631776986043776	0.536657940529792	0.573727708096079	0.425580101173989	0.153926642853651	0.296267618565836	0.261364598985233	0.608058813399031	0.587592362720954	0.625429548488385	0.340131177727191	0.535649874172059	0.742447941558326	-0.238231601840688	0.520259581837712	0.198145053878241	0.449836609575148	0.368092860646733	0.514429791905839	0.430354199332697	0.130881051719483	0.276830035834978	0.362563144919984	0.0632747956399779	0.542966838916842	0.327310706351869	0.493377237482662	0.463061453119225	0.665446711920007	0.478768259082058	0.409458585229063	0.609002352571945	0.0821322823658469	0.418853928751651	0.518059016034881	0.483073753516367	0.704646790121232	0.569574082531965	0.344449796907764	0.562483274013682	0.106226393503637
TNFRSF14	0.784330223478988	0.31830289941224	-0.0717207539880003	0.354356579058128	0.656274410436111	0.578435496092655	0.0820144000507341	-0.448089244528905	0.694342311682172	0.715926069277646	0.440954411094883	-0.511579954973036	0.685166798386942	0.272123277141799	0.665462535383443	0.563484025038216	-0.218672019250241	0.0651698714324797	0.658938863288428	0.0315579744766286	0.283422035053076	0.774192054341006	0.598299818559219	0.581088349773614	0.577718860552134	0.106477318165666	0.606837002056339	0.705905062341526	0.271877737940594	0.544108776566746	0.583020228412911	0.0740845497220292	0.752174294913965	0.661903696522295	0.505359788062287	0.598073324455906	0.538377393664209	0.37399285117932	0.642132082675936	0.58793364528757	-0.0782956919298807	0.423315956018299	0.323719000466301	0.801567580129158	-0.30555924969001	0.153601158586671	0.304794330022686	0.689035498080412	0.512271617251975	0.251234929142383	0.73091127428193	0.646582862885358	0.272623006208785	0.468218930061336	-0.185808913602917	0.604227486568487	0.353112530645272	0.35775781920468	0.294537713935839	1	0.829770386660409	0.352574403118292	0.212378207636576	0.104277544426698	0.658914757054238	0.64897980346437	0.635490038356262	0.746657341751683	-0.0928154541247663	0.635753494814531	0.252416934140284	0.700614456615604	0.665540296902393	0.164184325624526	0.528515077754522	0.106945180468813	0.196678681111355	0.658159440646112	0.720218313570775	-0.302642052606598	0.681961349647502	0.447625325632126	0.0967328394929424	0.635278314082083	0.266485159102005	0.689014665510244	0.378060849194988	-0.0586549250693466	0.579018026446658	0.555254869710308	0.229387876124344	0.582693366718789	0.359109596450092	0.187900224473547	0.580837245162045	0.637531869527263	0.582529298139764	0.236749878345603	-0.538927249521533	0.225646954273125	0.444698824930812	0.698813577752592	0.74267382113815	-0.227572496865087	-0.0444126016740734	0.461472094452419	0.450090798847325	-0.0757383114463336	0.108300357840633	0.529624952333255	0.557723291035725	0.859725092444432	0.435773100624106	0.671326286491677	0.766769440319941	0.655742222224068	0.811531854412088	0.63895407749938	0.581291070224903	0.39875596570402	0.708250482769021	0.171297093848608
ITGA4	0.852706996544223	0.476731538116693	-0.238431481509519	0.320045241153153	0.708453936198205	0.612100639589245	0.072845280544399	-0.4822015874247	0.773987515067404	0.586923427349002	0.390668586218939	-0.545366307339866	0.746717902849776	0.177421161400035	0.775876324137119	0.551373531003932	-0.240845396443578	0.0282633700732657	0.68934644485772	-0.0703973278767764	0.280240151077052	0.724124685255244	0.715174397176696	0.553058973663498	0.659372905712726	0.26048255109595	0.472362100972961	0.805547822302023	0.286824804037295	0.517316042541285	0.665843823683616	0.0625254137144363	0.770324715940185	0.763769630295783	0.614788192067053	0.591586422904225	0.601104357929929	0.180459141224011	0.769924683249913	0.489993828617081	-0.184251766069355	0.426522019445652	0.322841402780435	0.83770311569681	-0.330729479014625	0.114918043460828	0.213235044948493	0.759286277163073	0.4215834925246	0.178460250877483	0.63404809126205	0.714262163232257	0.188517214820647	0.542873280296567	-0.281662282219845	0.730966489980095	0.292505224968998	0.257744313176996	0.269268941274322	0.829770386660409	1	0.424853175930818	0.157486071921931	0.13929000529645	0.708729199789695	0.594312850739583	0.693792805057288	0.893717848706922	-0.128613187851251	0.585579589212287	0.175321886971503	0.799530320728078	0.747713252180415	0.0643259020054699	0.499091292782322	0.0325315132643324	0.0770042490377949	0.654024356929581	0.803169411573539	-0.418742173023542	0.777217459483034	0.432402131538045	0.0912259056782731	0.617994374798078	0.326125196468764	0.7189381237968	0.181478508135091	-0.241447553180622	0.548747922457093	0.489593370597569	0.174862753065925	0.574939164007876	0.344758264204852	0.203054491565527	0.442128466472848	0.646741197336693	0.69974987368833	0.27493115290844	-0.571582872847173	0.0423610604452888	0.481507168607548	0.599320857869574	0.74564021702149	-0.225723867283437	-0.0888383169216146	0.504825291106548	0.287200101331871	-0.172771487129193	0.0312985323969098	0.580070798746787	0.534549061631723	0.799013895415444	0.394362230513829	0.629337251912687	0.749923050372327	0.669227132784734	0.874438907768938	0.644722110308366	0.627212394367379	0.363104133665082	0.773594239617406	0.100240140107619
PTPRJ	0.606566966643286	0.80661873866493	0.161672026066751	0.0782963389496171	0.717626610031404	0.775944108495234	0.602946351840707	0.222684899730029	0.71795195841426	-0.0679887047799822	0.632836511613959	0.208977413474887	0.725211954048606	0.467816872194911	0.665596148998253	0.302937728436017	0.352112148712434	0.386314286278076	0.732487921750701	0.302408728954204	0.593292312988732	0.299434875218967	0.676475937835183	0.225684924746827	0.762079213594576	0.390373360788227	0.475160062855276	0.692355624742611	0.642832607144151	0.640072921489206	0.755391867805497	0.523032241006512	0.594674418486568	0.45179903163987	0.630748131512707	0.727517756302444	0.548919874352575	0.555071502131892	0.627585130016604	0.308817183038872	0.311507939772373	0.714757968874851	0.659516876442337	0.415355159209196	0.44789405930837	0.419302794687881	0.520876843238795	0.530254398417715	0.192195182956488	0.652839069995099	0.0574949804952162	0.674777339586335	0.37113701506288	0.640771328376796	0.270624430398632	0.78303117371091	0.315636638837817	0.481974342768666	0.605987224783192	0.352574403118292	0.424853175930818	1	0.336346158034026	0.453301432356723	0.746050427041879	0.560479407820482	0.679101887708345	0.62901336878164	0.516670903740061	0.257820806712153	0.607497936416955	0.696814051589875	0.768610035808584	0.514266686061687	0.566657256486028	-0.317472457277486	0.347583582284878	0.621381775650618	0.698402158842969	0.165623495227141	0.439525801144393	0.507954354762025	0.168790563440268	0.610319248849427	0.504771938587329	0.377302458298829	0.143830978742568	-0.0348787210569554	0.670479247904206	0.703147733088069	0.436646063131181	0.537471986417697	0.559123352487284	0.574281650231799	-0.134902621368981	0.61680769414458	0.521606370514121	0.310053740672813	0.0177813063474581	0.304061550252946	0.341226841648294	0.189196103958296	0.498783113136413	0.174160592537168	0.134305470659849	0.622689620657112	0.311619692825073	0.430814466902938	0.286052115662217	0.762494928064732	0.471512801639272	0.326850630282292	0.679610067227846	0.161847270159035	0.557768806678129	0.577197848651771	0.449104807623378	0.584532124565171	0.769281619727864	0.344039443472841	0.584961214947021	0.121863305029617
SDC2	0.267585109246449	0.349501057298607	0.0389571716065801	-0.36221935795002	0.323078008364747	0.414525636206612	0.0366743531801346	0.157424214590535	0.198517840623293	-0.214432066593075	0.129001816296858	0.0940317697551792	0.196372732511836	-0.0324212039215797	0.253122791224012	-0.0443421458255308	0.0215162768775985	-0.00237662516450154	0.313145957600172	-0.181709826720964	0.0876297334130515	-0.120728305551708	0.396797816430327	-0.07355957160969	0.445550712100523	-0.0691292499589432	0.0391093654279359	0.248322466777384	0.283497950914034	0.589181638515916	0.241057253519692	0.265318974109672	0.459775709177605	0.140363624500026	0.0405830253349611	0.519686316631954	0.106101007541417	0.448153068307406	0.262699424663347	0.295181330491935	-0.015538001120786	0.175923582745809	0.242400195795999	0.121803120883057	0.217854773263928	0.0283790056631755	0.160152778458121	0.513373075784804	-0.188513706315324	0.50916206327904	-0.191169835664954	0.517164644663409	0.248477778532304	0.360934486772125	0.182486131891357	0.325500902280385	0.429239045748648	0.160941475191969	0.335893460677322	0.212378207636576	0.157486071921931	0.336346158034026	1	0.212153372931575	0.236894350924649	0.112290171152295	0.461368928333352	0.356414527666678	0.281391061367666	0.418174594019954	0.557526297611875	0.241041572621271	0.349126321719915	0.391640443254517	0.563006634742061	-0.250499283400889	0.565558718568641	0.401577081911644	0.546178183935503	-0.0388293367459129	0.118129099150564	0.25663043634554	-0.0923248504837301	0.482806975694797	0.515402911115765	0.0803547774980467	0.0338867791880006	-0.258491679408128	0.672674187054413	0.448734140049559	0.356151995543793	0.618073642890954	0.780161872106091	0.23536452568743	-0.15921492915738	0.328616112619534	0.33415165833391	-0.05158985174529	0.0231186337211282	0.134344020608285	0.0406069102880789	0.379167579996707	0.418902670527282	0.00696198365199175	0.666775449018732	0.436078436928331	0.623108051632199	0.503305754931122	0.64085393177143	0.559485701600424	0.575191417869603	0.272089845332451	0.546680143365084	0.138859723126803	0.549163408661323	0.642821067587772	0.350890272466001	0.398376947709461	0.526354510650282	0.541945514144203	0.56753501320211	0.444306930848229
GPR84	0.228631998300776	0.621184793345618	0.695200929985886	0.187307040383975	0.509242039590391	0.528094619416646	0.545782442644815	0.500784689140707	0.438838576299703	-0.0659428499406027	0.599586158954319	0.492793257269292	0.41139791789608	0.59026915595112	0.397274326671829	0.255598817229965	0.676251299947359	0.589098673681913	0.45423748437163	0.322959357515948	0.707515008540518	0.27587493903666	0.373215706925161	0.270545767739206	0.460884416196873	0.263438904375784	0.447375099519903	0.308687588716731	0.655594108908063	0.50970778318022	0.453339923893303	0.743133453036436	0.406291234102472	0.105706609888489	0.565645169996604	0.438275950933497	0.52154016557565	0.571515041538708	0.332665739474063	0.181291731507762	0.504686008822242	0.483626932325489	0.522440482686102	0.0888169552432619	0.597995377170614	0.630028925890408	0.457081923688139	0.249342676316887	0.22999519886327	0.506126016672239	0.0239377685967564	0.432167708920668	0.455763112068488	0.506623876740872	0.68696811398922	0.405500126614634	0.233705218460025	0.575723112660586	0.719672119842861	0.104277544426698	0.13929000529645	0.453301432356723	0.212153372931575	1	0.35738536827977	0.234323906450282	0.327495105485978	0.325358911115661	0.706426402416236	-0.0622622371405482	0.40726917708365	0.327488182395373	0.398608316291227	0.291037693367875	0.23925406921985	-0.242555447450279	0.467304722625034	0.343304626164062	0.294416359960617	0.591636454591881	0.218896980258829	0.373968108804839	0.32954478724643	0.391591959968613	0.307159028166663	0.0629585866453942	0.199765979282582	0.229717010825258	0.402225613286664	0.489341893175309	0.490083666402724	0.243592848405229	0.41227122117476	0.640431356077323	-0.280824917360471	0.288824908654945	0.157962268714115	0.45798052365156	0.449842499750962	0.55420960843622	0.390003441480619	0.0454025469421585	0.231664135993397	0.462304804659939	0.202121414248455	0.352605659950579	0.130905633313086	0.401578570791827	0.337926460754855	0.569553951889054	0.218097472990277	0.221423984705643	0.40052808484537	-0.0540495706045625	0.207729741673603	0.268416006921421	0.245147016351947	0.467390402074895	0.427838376398977	0.114745547278919	0.342184730581216	-0.0512432576687013
ADORA3	0.83818781918217	0.748258406580916	-0.044848549827149	0.216096920969614	0.838506275993659	0.888283897910573	0.535040495458942	-0.0694281648412547	0.864102923726492	0.312714488341764	0.672802307245732	-0.203077664243012	0.885546426831199	0.385404162280965	0.834399545266896	0.597997996197445	0.155910307082754	0.207877232295666	0.808299131804333	0.111139125816066	0.55471026875359	0.610148509457631	0.827068383040223	0.377498390500841	0.873725945773901	0.379840796432413	0.491026364642226	0.885174222043048	0.516293285569729	0.645556679194335	0.881429982778586	0.325504923804105	0.751244198956772	0.731226394440169	0.693655113911241	0.799884503748879	0.615602192484031	0.510846505231938	0.823177874436844	0.432552126326385	0.0816060364249248	0.711515547202741	0.571486878951047	0.754306265819994	0.18026710372483	0.319938320156259	0.544793195385582	0.715862522977833	0.325481301297574	0.443881281643398	0.438109080238489	0.793461027803946	0.395090246780614	0.701395893151811	0.0691925086947521	0.860962708699545	0.25033057743582	0.493418973759723	0.5282575393017	0.658914757054238	0.708729199789695	0.746050427041879	0.236894350924649	0.35738536827977	1	0.735263123029417	0.757143985041964	0.791498480440019	0.251147762398958	0.374394282727322	0.605099060512677	0.899489081695911	0.868829125178429	0.366851435769025	0.574708367534074	-0.160478489116999	0.308629698987382	0.740251071324761	0.828320661609363	-0.0932088481800393	0.679575464434037	0.44306679982124	0.119398226063332	0.75096380228159	0.381208442888978	0.56148197788682	0.175757672063743	-0.153276063728989	0.733479711200466	0.755265692946112	0.313373165471831	0.639630498526354	0.471765967671707	0.44488467495935	0.194412404204664	0.741856295541113	0.696623634881939	0.270993176340594	-0.346440437151805	0.301439513261987	0.45694736195737	0.308976622350948	0.684783910435457	-0.0366792099632745	0.0221250729608658	0.691663881086548	0.287550959181933	0.142682201936726	0.143067571781141	0.783347414464981	0.536088599247331	0.602874178027301	0.658199704244685	0.393258195419666	0.761754047525282	0.644320286411466	0.703893967286972	0.638735367037569	0.846649808719079	0.301526387497942	0.719894955617402	0.0637051864231803
ADCY7	0.647621379175955	0.442075606207604	0.039609926155758	0.324982879602467	0.636268120317184	0.621213021656518	0.433379390514589	-0.0918363561233697	0.728188097379742	0.424745734278483	0.502606989346183	-0.129648491507249	0.681175526863139	0.379503607593782	0.687256908286934	0.593277276496593	0.108027578543469	0.20367798844023	0.606316841732054	0.196021515677457	0.478579163986286	0.615939299184156	0.598308365076592	0.473408361915132	0.596875250338844	0.309455326186331	0.512650715554018	0.650444852517817	0.372811045562513	0.454564483638447	0.709278431280142	0.214061329368264	0.53901261830505	0.54555035852977	0.611585367224727	0.558721369839689	0.579376305060506	0.363687932312503	0.667815062894332	0.525181188403082	0.116490622895516	0.547986666982035	0.496129176107186	0.604639912458212	0.0547894286985739	0.310932221225502	0.458226656640131	0.545394108261482	0.324890402630822	0.39202571149067	0.513799115460751	0.575270385555759	0.262284431740512	0.41328531472842	0.0395375408431385	0.592046862197115	0.163447462718553	0.390317413612608	0.427769102087535	0.64897980346437	0.594312850739583	0.560479407820482	0.112290171152295	0.234323906450282	0.735263123029417	1	0.524620953458023	0.600574411551974	0.192509379180098	0.329518458191448	0.388177939568567	0.646442615440054	0.623331967517419	0.29450268940365	0.415998821141567	0.00939288485174184	0.158739168611159	0.589796154656843	0.617360497084611	-0.00306996012257023	0.561441405974305	0.407449025950666	0.215618382940603	0.587941420248708	0.241512056102009	0.500019532909759	0.290138253301072	0.0852438216008343	0.497801127697215	0.544090185707361	0.278009315667986	0.427355298328853	0.332064576899602	0.365934023334846	0.307773480012055	0.620841694851808	0.499919263830227	0.228189530791403	-0.195240275464178	0.255041538802394	0.490810525848671	0.275045975923141	0.549531717443176	-0.0348779547432371	-0.0230822816116242	0.487127965983917	0.250513642777408	0.0311759554589138	0.0394835402589589	0.516976175411889	0.439835107429163	0.612960989042674	0.555255815615012	0.375525308888067	0.606888754985661	0.473766630341015	0.621737819752075	0.534915700071849	0.572290671082513	0.20991253478247	0.572865722446315	0.00565430044956689
TNFRSF1A	0.74138602573897	0.675435175288746	-0.0362416448686735	0.18812752277358	0.753920730565179	0.728224437539423	0.329167062649492	-0.125765416124827	0.793253072158626	0.180153584106872	0.608395204530311	-0.124414218890401	0.767121787017274	0.402959252437477	0.760959388259031	0.433031368783895	0.110132802324118	0.341816893601978	0.872909521343843	0.205739583637581	0.46579092514286	0.456969720908634	0.698900192670013	0.442161609738483	0.756778833586193	0.327355184695027	0.465471561780222	0.733022988478487	0.640323437936003	0.81141476338787	0.751776652809648	0.411288643187906	0.734449408075165	0.570995277706748	0.549073649541984	0.867010429792689	0.599136720306967	0.555759463229931	0.683042219304577	0.469835906759592	0.204196356461462	0.581319670321511	0.526727621324988	0.579462734663028	0.135260905964039	0.319258085366009	0.398511179171758	0.822070751148503	0.350913887536597	0.567689200132462	0.26243154594341	0.828368743348691	0.428120805755407	0.687689966380122	0.00527424237727101	0.831318142939191	0.672365697388497	0.507642380880913	0.515323133125894	0.635490038356262	0.693792805057288	0.679101887708345	0.461368928333352	0.327495105485978	0.757143985041964	0.524620953458023	1	0.855624068956005	0.328959444020493	0.643901861415262	0.455980856038395	0.750392809467875	0.813178390475643	0.595043767673459	0.839366819857244	-0.170249551698329	0.334913163756985	0.85380001438939	0.879652124216188	-0.0804980022240286	0.727588095756305	0.714212539027583	0.165621584056514	0.738154370938319	0.667298328132443	0.551484114938695	0.21686261679215	-0.119995265393439	0.872728954670349	0.737142418311798	0.43243115295369	0.646430544555419	0.664973218992698	0.510921592431688	0.0918515967589268	0.815815101654104	0.533604716088463	0.33754192217523	-0.294277947389966	0.190792402832464	0.46265614317894	0.523538432052605	0.601428716251009	0.0230803302985452	0.0661550829747233	0.776224840455986	0.670366145694979	0.464653649812507	0.534797259032765	0.828532036010931	0.817530767389758	0.640791367912441	0.726543794828051	0.577483840184772	0.755915334649114	0.836389572113691	0.760566624649509	0.835147429025907	0.811468862887356	0.720281165074817	0.842058733270697	0.509606749184363
ACTR2	0.872113874485039	0.696039857223215	-0.0858853865685065	0.27345942282708	0.850029915285821	0.752282713610388	0.282972971751467	-0.233192499555264	0.875228274558002	0.341133747865524	0.57406047623497	-0.31102184350013	0.843614597750518	0.344184028344484	0.861187206792321	0.497257749539207	0.01912295509184	0.235523482489359	0.851995019843696	0.0733170815549656	0.482001859380017	0.610320464049417	0.825738350401992	0.548418500605109	0.792079558021882	0.385266149493883	0.537824060325471	0.839143014829635	0.540338249016997	0.735663523018382	0.771877360793169	0.338015787948608	0.832538243491591	0.699936071509925	0.670030457640665	0.764895782130218	0.683638125423071	0.387623676904201	0.816091948075973	0.542008420891332	0.036531984905677	0.590704762962889	0.479903710498379	0.723070662764905	-0.00133274720524625	0.318757220799192	0.363453936118537	0.843089949788674	0.364737474589001	0.446670263529399	0.421246904648562	0.843526146923457	0.338089750558498	0.731086207260764	-0.0471548714106279	0.886744025995117	0.455868562091229	0.438569213595436	0.50478743307814	0.746657341751683	0.893717848706922	0.62901336878164	0.356414527666678	0.325358911115661	0.791498480440019	0.600574411551974	0.855624068956005	1	0.168835249483579	0.61130068697622	0.364492889347349	0.847947242571204	0.858668165027885	0.320658832857803	0.683930246743649	-0.136138541238346	0.250297602355392	0.765593959815626	0.913946312185032	-0.215987633637776	0.800362889152402	0.605513771469974	0.20163410120361	0.715416310321499	0.53701214863043	0.68612066574828	0.179161856945824	-0.213047368195383	0.75165042641525	0.667221145628353	0.330598273944261	0.679902743252591	0.567454599396612	0.482453088915066	0.2034041958131	0.767331405151785	0.702356198810084	0.386194577753272	-0.395188617664985	0.124727458389785	0.507829446891192	0.54156513411689	0.75495154610041	-0.0807893598668812	0.0581078732901369	0.665780311322268	0.435234160985902	0.142235271375777	0.269301774412998	0.806265028684993	0.683115386363406	0.775655959283698	0.630399068367189	0.559544119536223	0.80309132849457	0.822160262774094	0.897737708421551	0.795133609099455	0.79439960401383	0.518938826976314	0.867769431250653	0.21387194130857
NRP2	0.0385706603345842	0.562652792279403	0.700838036307682	0.0505950962881384	0.385803109777633	0.411568088433933	0.674783738745848	0.699630670639182	0.379830575820023	-0.37306185673386	0.545449356369239	0.715378338455515	0.303699357628188	0.588815147018226	0.284226094122028	0.0177159206138909	0.829118820973271	0.623765749414532	0.433151751465003	0.422552424666068	0.64760106990087	0.0204299030188606	0.229695878744513	0.0813087617614931	0.394321655279394	0.291923420284369	0.252566409136708	0.112301702356328	0.779588378237736	0.508283547808496	0.404445462170041	0.810472040335133	0.166058542688985	-0.21407806408987	0.40426627158517	0.463208381422755	0.440968394945143	0.634047128692627	0.160892942050287	0.202486695329444	0.677127221900825	0.39481340565245	0.512798119338063	-0.189788325913612	0.827266125109825	0.715776087831187	0.570483347032067	0.22428024882854	0.05448617625494	0.645444224316022	-0.257535657849359	0.368874265245062	0.532410069558529	0.386632270450987	0.806848757738616	0.323451017178568	0.37268752631699	0.619045418602634	0.792959507312609	-0.0928154541247663	-0.128613187851251	0.516670903740061	0.281391061367666	0.706426402416236	0.251147762398958	0.192509379180098	0.328959444020493	0.168835249483579	1	-0.125706405273893	0.394828926872347	0.161990805715372	0.312416944281847	0.597584224875947	0.381076879066601	-0.321714469581569	0.391206038363031	0.3114272256007	0.213676171968473	0.714362290273284	0.0930197095017646	0.53438962524644	0.435074582793863	0.31909851382013	0.376020954905615	-0.123843716606054	0.246009109883659	0.318417638112679	0.449684906371341	0.451032151351466	0.617037035929238	0.130314289497995	0.456170570713906	0.709618077796365	-0.475294022926871	0.321084334702629	-0.064418883779548	0.401921387375951	0.69363833237787	0.458589945774314	0.278658396019316	-0.15100122321407	-0.0539898819130485	0.446162842679152	0.0900245956075321	0.435533307234611	0.275923745867257	0.685157886101357	0.549947445851193	0.506775583229398	0.350672534552975	0.0287854156167886	0.514985434469812	-0.150232654861236	0.113434624574689	0.287242948446761	0.100540793758808	0.496919655444312	0.385381705234739	0.298956352571304	0.245538893882406	0.193866655545708
TNFRSF21	0.580838196132608	0.187713025010878	-0.218676266326074	0.0504007589614	0.36665114483586	0.323279124205331	-0.159725740572836	-0.395161990634011	0.445125226366528	0.366438458583597	0.166496432128374	-0.478050338619569	0.381552575018709	0.0299977483440579	0.455397241264527	0.339257613417983	-0.362345590447572	-0.0420360495570242	0.528099154332577	-0.0908792511193009	0.0523971508096795	0.364412816502	0.422361052964299	0.289116592787556	0.403600051715117	-0.00491310134470238	0.341598406755681	0.493633065269431	0.17695812576152	0.46936679089042	0.264930142860644	0.00188551057096433	0.607604634447353	0.511993870241836	0.179745350555033	0.583428981243074	0.197739364776493	0.318271464753014	0.394814845705302	0.419146240397215	-0.151677228554379	0.290803960383408	0.122685807456293	0.540947350011652	-0.324821022723108	-0.0638779935139956	-0.00736861501012013	0.587023728246343	0.239146600044904	0.303179961482243	0.347836621860991	0.491534633253577	0.234370765205923	0.320747497203103	-0.275791091860217	0.475659429877779	0.59400895559128	0.129743224469726	0.0403614683758076	0.635753494814531	0.585579589212287	0.257820806712153	0.418174594019954	-0.0622622371405482	0.374394282727322	0.329518458191448	0.643901861415262	0.61130068697622	-0.125706405273893	1	0.161434820604086	0.487402275433127	0.48478028726996	0.325113208495849	0.716595095086613	-0.0160722805364298	0.201442171410231	0.64531150625125	0.632047562865918	-0.386223991768255	0.447544082000162	0.433045702753462	-0.0894649031893029	0.460157728434268	0.388350085509122	0.57350127169463	0.2840767395155	-0.237374696580268	0.59837837697246	0.423710343182516	0.0776325589096164	0.574007150966059	0.401775297172409	0.0625791073913178	0.409052395732411	0.54233580687609	0.470006389037942	0.135853937646766	-0.458656997055547	-0.0400661045906329	0.266043351590268	0.631992272985315	0.58026841631853	-0.270475467329784	0.042003276307972	0.485762652677029	0.651762493490189	0.167360541702642	0.379832821025669	0.484595257234822	0.702402607613775	0.591839618778144	0.393624783064439	0.69452295389726	0.621342999458636	0.66080243667262	0.582208770243238	0.534918132076577	0.488835011184867	0.692320124042388	0.623405886296723	0.576213050245894
GPNMB	0.429837245587698	0.660672948392596	0.129917563937532	-0.302962801590756	0.561053659338401	0.776852175046087	0.436578842503671	0.353360269680071	0.436592951280546	-0.177201406463623	0.495972694194647	0.14840289230804	0.43635084482967	0.17810508963598	0.387675819481889	0.211968520140626	0.246080679161305	0.14372784962665	0.485253087430913	-0.0751934211534218	0.306112531768552	0.0540173957284806	0.606594997050136	-0.128810143744451	0.707721245920574	0.0409824152144362	0.242603488851252	0.559364858952324	0.386541002759149	0.59845754278933	0.549132810089604	0.410844305142905	0.59124772308116	0.387490076620481	0.254245013647874	0.62790246484485	0.158599339566933	0.655660935877412	0.487856754759406	0.302773902285503	0.0907823519589057	0.636804365850277	0.380654078426071	0.3027000389476	0.493452145451297	0.179344472111265	0.332825505624197	0.368555164003734	-0.104253167876129	0.546932767049532	-0.0830829764374988	0.577073563652722	0.434019413301489	0.606744174640135	0.405554652940798	0.581110373223805	0.0809647986941885	0.311538902320468	0.438924536257808	0.252416934140284	0.175321886971503	0.607497936416955	0.557526297611875	0.40726917708365	0.605099060512677	0.388177939568567	0.455980856038395	0.364492889347349	0.394828926872347	0.161434820604086	1	0.574838789553109	0.561053010337503	0.368893110049875	0.400324639454199	-0.39519724201389	0.742843582386782	0.400077669400266	0.558049229679152	0.0778930331787115	0.199384571081236	0.121992892179147	-0.182512176067615	0.607989962288979	0.34582413518649	0.279060222957856	0.0748916161717246	-0.247020704332973	0.665878632753216	0.731073257454797	0.398440467491885	0.614291402482108	0.675394439138397	0.299417215569255	-0.108976216047443	0.442521185803175	0.564159724458767	0.0397635838661978	-0.0169608449696245	0.457906698591224	0.0370256420443677	0.146986692891149	0.511709806200474	-0.0226435242082259	0.422842923449653	0.502185971741353	0.302459209062835	0.439747211872334	0.345250611223609	0.690253705330422	0.309279270894012	0.156141715733154	0.616950824803191	-0.0468941032075622	0.48720401081197	0.492070899190453	0.249529975811501	0.329013077353464	0.774240409967999	0.134988025078597	0.436707443873054	0.00643748543546851
