""	CD69	CD44	PTPRC	PTGER4	CD3D	ITGA4	S1PR1	CXCR4	CXCR3	IFITM1	CD3G	ITGB1	C1QBP	ITGB2	CD8A	KLRD1	CD8B	KLRK1	CD2	CD247	KLRC1	SIGIRR	CD47	CCR6	CD46	S1PR4	CD226	SORL1	KLRF1	CD27	CXCR6	CD96	DPP4	TNFRSF1B	IL2RG	TREM2	ADGRE5	KLRB1	CD68	RACK1	HLA.DPB1	TNFRSF14	SPN	TIGIT	CD74	CD81	TNFRSF1A	CD82	LPP	TSPAN14	CD6	HAVCR2	FGFR1	TNFRSF25	NCR3	TRADD	VSIR	PTGER2	SLC16A7	GPR171	TMIGD3	CAV1	PDCD1	ATP5F1B	CLEC2D	RHBDF2	PTPRA	SMAP1	CD9	STX4	CANX	CD63	RPSA	MCFD2	LAMP1	APLP2	RAMP1	NCL	PTPRZ1
CXCR6	0.533819428351577	0.748499418265139	0.824282993042207	0.516524094225028	0.647939571777983	0.580890928440631	0.413947231590685	0.688616549947372	0.758081817378307	0.506587079330838	0.749839718025016	-0.310738299526488	-0.328871793947219	0.558654309526324	0.728044094984703	0.637123688134782	0.841403146504474	0.476404655869559	0.712001534783226	0.719585771930968	-0.00684010858417058	0.657618697712202	-0.486641119602297	0.534107003762887	-0.509809088924095	0.784173480382468	0.627047413534394	0.357219640238544	0.330789043868076	0.405270809526205	1	0.566745606716558	0.55084271651065	0.574833142317793	0.565148057017812	0.227151361716077	0.417189980787216	0.573620608352427	0.148802125900509	-0.35244064701112	0.44683091327318	0.51117961333014	0.146913957335108	0.509055825140226	0.368295690811869	-0.494581545820625	-0.378920317869388	0.425739149644109	-0.458241665595514	0.527512029746378	0.491960338675599	0.217983122515027	-0.332960906041462	0.325480232726677	0.112895529286655	0.504080109455755	0.542502080162754	0.648712592954027	0.422256209501514	0.539626064809663	0.310126351967302	-0.585490154559688	0.810019932171724	-0.374925863801209	0.280581946329195	0.30947059712233	-0.378812602745618	-0.413285067999111	-0.562794831298727	-0.283195887047235	-0.580852179138786	-0.479624620630955	0.0897524104846663	-0.582357097667817	-0.375574164948494	-0.550615470358555	-0.583316678137303	-0.403515820751391	-0.581152005061284
CD96	0.931213841810362	0.857297489088638	0.866951345372456	0.952273544820981	0.945044089983036	0.93347971587532	0.918275498083293	0.898952884649164	0.724058790847245	0.788617128607947	0.794479517799042	-0.504235866804213	-0.337947948383042	0.56024816108525	0.599192181234814	0.32370397357433	0.564402202905515	0.208620546910747	0.907101749601373	0.612096621717777	0.230019701748009	0.751505635632017	-0.571696451345746	0.850818148467581	-0.297751927798554	0.87216960104715	0.77270424445648	-0.00964482250915222	0.0984997496213854	0.926711517313099	0.566745606716558	1	0.717505375410391	0.435434864847607	0.88881655607721	-0.139286400517871	0.960046655861214	0.779699983928337	-0.201119655260832	-0.32243965180649	0.291315173051598	0.836065248640384	0.837433863812027	0.72292443836585	0.255140416632357	-0.754992838505902	-0.71968171759519	0.272147692723838	-0.705965082105887	0.638987608720142	0.760816757865982	-0.19138990045163	-0.671139528671072	0.837155093184523	0.612991124849317	0.791803304094936	0.516039218259097	0.831022533111599	0.569497661397339	0.91254266050721	-0.0735642845172671	-0.673379754653773	0.70391553451368	-0.413459606609597	0.854241332256768	0.425948512104677	-0.482831502933744	-0.523401679311214	-0.739251665126131	-0.58621095028371	-0.727601305027594	-0.652785188153792	0.513422924342412	-0.585214840410849	-0.624110011178215	-0.827086628432003	-0.680318573340912	-0.472252852182149	-0.723208914184911
DPP4	0.830486483837166	0.846215540217339	0.82557794805407	0.722317482842464	0.807261091266398	0.671311251764197	0.788617726068469	0.738121939991358	0.598869265333472	0.766376511010391	0.833933413618411	-0.24194069919715	-0.17380806724299	0.555330795194258	0.244427179030783	0.296255509702228	0.353010077237414	0.0794200009537227	0.82860898427141	0.701229062941491	0.180490194210111	0.802860281145843	-0.361554218945045	0.793281628298629	-0.123291991740687	0.780141058700283	0.911446227277841	0.00786315719748209	0.213158720730463	0.691911409665454	0.55084271651065	0.717505375410391	1	0.433935699828786	0.933271079010012	0.00450215595041814	0.670019423468895	0.957999011502644	-0.0804974513871144	-0.17538761225535	0.306694854728989	0.776588395035956	0.543692049505028	0.924552063919341	0.300657663913071	-0.554865987498023	-0.578092062157643	0.310389572673769	-0.503622947061285	0.433953122483319	0.955599772647239	-0.120585268420703	-0.384711515985096	0.749690133297581	0.313818629195541	0.883869377765444	0.573384039110115	0.699635614243919	0.700424366125098	0.80729016719297	0.0266026478672463	-0.585551432236771	0.689545964676889	-0.344052309303803	0.352453201617	0.510951764809089	-0.29209284271815	-0.373099849345936	-0.59853671020991	-0.306087836231181	-0.577481097922176	-0.492906389662228	0.656843898651779	-0.536775904500509	-0.491855413160571	-0.658776729713277	-0.541685900444883	-0.348515793987417	-0.575500482522501
TNFRSF1B	0.443136020288775	0.524033200153408	0.578467513464642	0.517059583491205	0.484188613265187	0.438356913728365	0.370986361810571	0.464512006112405	0.486661654713615	0.335861387641838	0.448458477934809	-0.323044006770325	-0.418895791670187	0.634321623828802	0.310128221953897	0.163194402847125	0.429294876566475	0.00382294790375054	0.437540647402748	0.297807097330737	-0.191994195342044	0.470240978371554	-0.565314145113065	0.332905494084069	-0.401008658141945	0.578352835075664	0.47546615173366	0.35736083609005	0.0611986443590491	0.397021361870967	0.574833142317793	0.435434864847607	0.433935699828786	1	0.454258016388308	0.516204297191553	0.357016957674537	0.400115185743381	0.502987211663258	-0.322439299246085	0.499104126794596	0.444251302986315	0.270078985631965	0.356070583282654	0.573955741810529	-0.335389668715226	-0.365356181845799	0.152729302660152	-0.546241374723166	0.332623703770741	0.385933455805313	0.391274290654618	-0.399926882218423	0.359133545173956	0.202945710056412	0.463111900382212	0.60483005673067	0.348342737196717	0.321129283365435	0.371034606109875	0.440885620675875	-0.570751580066439	0.397636631938296	-0.409457678228037	0.264607102182612	0.710037825903642	-0.501756352087719	-0.478355938879529	-0.510991990067463	-0.243734716222361	-0.45367081365965	-0.361017471550747	0.0489440443953733	-0.424161556993468	-0.194668653059917	-0.37120768991584	-0.590587391697859	-0.489695892771002	-0.614365833202568
IL2RG	0.955735848342971	0.91731085922637	0.888309812770892	0.898123867865207	0.936568037907123	0.835005469211844	0.912239036824329	0.863760754435336	0.726053763671121	0.826282731653142	0.878972578110125	-0.375910333865112	-0.250875321199365	0.568456951022869	0.4052425916527	0.300231110976766	0.448982963245122	0.111148693207631	0.922179770608515	0.708139939374352	0.202156844780672	0.827869015744419	-0.461682772350937	0.901688786913357	-0.191226331570841	0.878220500890923	0.936423034777361	-0.0112636295956779	0.148046984114827	0.861856834416993	0.565148057017812	0.88881655607721	0.933271079010012	0.454258016388308	1	-0.0760323252238763	0.860273390669896	0.956148873956341	-0.170161539506353	-0.237374138562252	0.31471820355121	0.867838886182589	0.697816098404283	0.917084708810063	0.296524535557118	-0.693366065422626	-0.697260019102279	0.314447380407294	-0.630509725740202	0.545033506299072	0.956458744601984	-0.195195306939146	-0.522172105532563	0.88779709472776	0.485983825935505	0.943503169852992	0.587605889909528	0.823265105402935	0.723468285091916	0.932219388785562	-0.0471904461780438	-0.658807423596667	0.743997242860045	-0.393687968091035	0.63175370220776	0.511639462574089	-0.372380326783083	-0.456096701399733	-0.695443421893582	-0.476941552655992	-0.680687909952811	-0.610768143751479	0.663394345493618	-0.594014460003323	-0.590744985409876	-0.792279144975524	-0.640686682976907	-0.425371406741981	-0.684348026842926
TREM2	-0.157554338691889	0.0306910180489952	0.143878015599073	-0.135589287581482	-0.155712100976822	0.0377169419004694	-0.0934659873575743	0.0381647069782922	-0.122243719107717	-0.000514531889338725	-0.0632900684229252	0.124949265793783	-0.0379914113776991	0.696765510077997	0.0326209905310214	0.34290416238018	0.144914210744948	0.269028550061437	-0.0068386914220874	0.142656140538096	0.0868053924046002	0.222021061274849	-0.143274040216193	-0.0785750903521112	-0.126055685122905	-0.0621920434297089	0.0226865430858638	0.675252449985673	0.430392416647466	-0.200595450079216	0.227151361716077	-0.139286400517871	0.00450215595041814	0.516204297191553	-0.0760323252238763	1	-0.198358213117492	-0.061797210642995	0.939543518211885	-0.0492521930495391	0.759450466601706	-0.0505868765520492	-0.141961778438469	0.00657053206071856	0.889019305746031	0.292411846239455	0.22129934716314	0.170634925842956	0.0124323136272212	0.404243912978706	-0.13512076974709	0.935121647985065	-0.158028893807405	-0.208706493527857	0.16672830255486	-0.13366956359222	0.681103170267745	-0.0666241241342843	-0.195500370039708	-0.0535076706026188	0.957223300902903	-0.153281029997761	0.144659330954958	0.0125055860463573	-0.31539069074272	0.718703246325246	-0.143718343699288	-0.119348307094206	-0.0653178641666762	0.181501090009809	-0.0271031052754013	0.178242279398922	-0.108368767981662	0.0606066275401501	0.325552601006227	0.201552998843513	-0.119495898242432	-0.0877712610540307	-0.155308299045962
ADGRE5	0.923948273093574	0.802601512058655	0.776779532099043	0.950573443605824	0.911262086944624	0.921526586620046	0.93505815058918	0.844194604055957	0.66627970688576	0.765810546966852	0.730280792740893	-0.467564188687245	-0.266963505739191	0.487087704110824	0.509169583765798	0.206388462260581	0.444607937752478	0.138119913027562	0.848772771361212	0.528187644421965	0.235594103901519	0.678636490216908	-0.500072257856524	0.842696897472716	-0.269611346810579	0.818058131721384	0.738996233958741	-0.109999619282592	0.02549806374313	0.961487232748178	0.417189980787216	0.960046655861214	0.670019423468895	0.357016957674537	0.860273390669896	-0.198358213117492	1	0.736084523825612	-0.255795476064507	-0.259079299703592	0.208929518426466	0.804317747726197	0.892445972948441	0.697096748502526	0.190417930105266	-0.712186700358865	-0.705871261444846	0.286862488479387	-0.691914041734412	0.587185902563406	0.725326135090664	-0.255482354930786	-0.651974973038661	0.87343120481826	0.660388343332859	0.805379355926664	0.457783101702864	0.805948055216974	0.528639192480768	0.880826500094928	-0.150277919541113	-0.595074610038309	0.636171810725072	-0.345022974423548	0.891723742038077	0.41014124217077	-0.430591617854478	-0.450768878289018	-0.679001630493257	-0.60135661202048	-0.680560109554976	-0.613134901989369	0.566749830072294	-0.498938660402966	-0.600388905541494	-0.798841819008652	-0.610963463949029	-0.410626681494452	-0.659961327614479
KLRB1	0.904075658273512	0.919453856125848	0.880477755925563	0.788394912133122	0.887141705742402	0.723446451202447	0.838462222915452	0.850969722201798	0.675814176167891	0.752120241738345	0.905907103618924	-0.305695714644167	-0.219952969481367	0.549887126381726	0.376272561199571	0.366095659074964	0.446393377688065	0.141540063928682	0.894398428965882	0.772477678851879	0.173283466270642	0.865707203155668	-0.404692553022131	0.88150021584472	-0.0972268864699481	0.8323528976519	0.972154631157255	0.0866297314997893	0.14141578394634	0.749750794840409	0.573620608352427	0.779699983928337	0.957999011502644	0.400115185743381	0.956148873956341	-0.061797210642995	0.736084523825612	1	-0.136779979892782	-0.173040950028535	0.36778444006658	0.885714711540981	0.541552020612744	0.959485660528419	0.294583864602809	-0.640692730624506	-0.621224052059539	0.302616927402851	-0.488718520535684	0.496363408754045	0.972625027942443	-0.19483024121088	-0.399826348159462	0.827613036070212	0.375953102715127	0.920684111296838	0.599132413413177	0.825579562354848	0.772989946241981	0.901708538017435	-0.0422748515547032	-0.617443969043437	0.767061334868622	-0.385835407658753	0.47368879720777	0.473009844080812	-0.24053624398689	-0.396271115894434	-0.627456316653818	-0.332783026124067	-0.604253592992953	-0.572367176668809	0.654066160148194	-0.557887636916101	-0.549583466872065	-0.71680097291948	-0.579627280239048	-0.382241669552677	-0.617864264465673
CD68	-0.238804731056145	-0.0261780176999622	0.0701556478958719	-0.194806944324894	-0.217498939116616	-0.056425822043385	-0.191994105221313	0.0018893414810377	-0.176668039388257	-0.0903534110312243	-0.123037367994569	0.200131535625888	0.00450027032096894	0.626007484239875	0.0273969653451028	0.31161667632869	0.119539379214141	0.262701225381237	-0.0777734657767186	0.0929902342201187	0.0819704846457221	0.198922132286592	-0.0945283916205363	-0.149984800316519	0.00312477971622633	-0.141203416533384	-0.0586796137175898	0.733926527852313	0.364928971787177	-0.269378346174093	0.148802125900509	-0.201119655260832	-0.0804974513871144	0.502987211663258	-0.170161539506353	0.939543518211885	-0.255795476064507	-0.136779979892782	1	0.060664049525238	0.753267790134108	-0.0452382783182072	-0.188277435720822	-0.0698840696303307	0.832525598281359	0.335196078958828	0.296432341383587	0.104590210140526	0.107612669418058	0.339225708341358	-0.225240084792019	0.915865628254674	-0.0330375905365865	-0.238268960501543	0.214398134093527	-0.202282898805705	0.633938947920204	-0.107853928454567	-0.150892351117162	-0.121795917826963	0.906730437190963	-0.0659329649407052	0.0680091795932258	0.0788424729129496	-0.328025242577236	0.633835897182028	-0.0446762235664881	-0.0387231193806457	0.0462008801101113	0.328325200888888	0.0947639535069252	0.264222788941847	-0.135937011429415	0.184216061942324	0.401956647286652	0.299591136569072	-0.08316579553794	-0.0223264708017304	-0.115816404039899
RACK1	-0.331596148164995	-0.239459371136976	-0.335923597959349	-0.385740243003225	-0.358790907273314	-0.404886142971394	-0.323335910748785	-0.237383467131798	-0.324196743373472	-0.0230062142073783	-0.271934820268905	0.791244894644286	0.804380843446636	-0.231755891850901	-0.249988214231256	0.0352491192126138	-0.293199843838604	0.169675396838371	-0.272350688336571	-0.0406126458754431	0.456569840616157	-0.0906749545275146	0.819988709497216	-0.230508878449436	0.763990143435918	-0.437502103363747	-0.211761349408512	0.210105330454477	0.360945440291878	-0.40397111668846	-0.35244064701112	-0.32243965180649	-0.17538761225535	-0.322439299246085	-0.237374138562252	-0.0492521930495391	-0.259079299703592	-0.173040950028535	0.060664049525238	1	0.0673097274815244	-0.0955660415327505	-0.255190794035559	-0.111440353906109	-0.0643904061367384	0.665225629060331	0.742377014167033	0.198327887684063	0.712566477406909	-0.0798215649818585	-0.237405677317976	0.0799757201868689	0.594749356330001	-0.0685186158152429	0.0727938613385953	-0.123549903214958	-0.139122415746628	-0.118042410647033	0.235573160098544	-0.210974744575999	-0.0564301751769422	0.821882399330117	-0.277542052664409	0.811525238592765	-0.241034383061813	-0.208999285426128	0.79076518356174	0.889919330422761	0.834356192160359	0.703120112162807	0.796455863937473	0.773008081199902	0.492359363363615	0.848372214933428	0.747607193022033	0.65349863994144	0.666444754834995	0.82623606568861	0.585897261856045
HLA-DPB1	0.261857414959141	0.488661974590961	0.54998164264045	0.246127759801307	0.298019456485557	0.373572466496675	0.293835470445246	0.560506628730299	0.242906372058037	0.313996039674085	0.398857631364375	0.0870924590584662	-0.0124685125085687	0.838273991425153	0.453119959411928	0.681776880868527	0.499140987251735	0.561794034327095	0.460971121103022	0.611937110756991	0.340093864715363	0.689807385025233	-0.205121261684808	0.389490456297677	0.0547256738495899	0.290108830059234	0.425608999633846	0.877894128253529	0.473529607681883	0.138822514073819	0.44683091327318	0.291315173051598	0.306694854728989	0.499104126794596	0.31471820355121	0.759450466601706	0.208929518426466	0.36778444006658	0.753267790134108	0.0673097274815244	1	0.500612965413827	0.0935838697232849	0.439296903594875	0.928705599593254	0.0038903946155349	0.0453632095334225	0.32801732848598	0.00141157333972696	0.735752567913115	0.224220306719636	0.721780323481277	-0.21994747198847	0.233343323420679	0.520080075846854	0.219779899461125	0.899103018110155	0.474201338511781	0.320565469188502	0.438453779961281	0.756662105204766	-0.292108986896715	0.554619437590066	-0.0139357700660964	0.0973837787011192	0.725146536854284	0.0194587420592515	-0.12561745437304	-0.216248911942598	0.190175816768613	-0.165847770918528	-0.0222848116271244	0.259751646155414	-0.0275654327684159	0.128840006260302	-0.0722342326008059	-0.275320555948348	-0.0992578141179058	-0.336532984621973
TNFRSF14	0.883367745501836	0.916624024981742	0.859103617736515	0.831331521997464	0.906342268102615	0.77263425808367	0.859292553883152	0.937519496009464	0.693319500252797	0.659385382329884	0.878195251944842	-0.290051389182035	-0.223472411879148	0.557551316853912	0.575676596876203	0.453549298721318	0.580294664214774	0.269863565493033	0.895797801759577	0.769969618532363	0.240541256102158	0.874199540807546	-0.422824534630184	0.899145407156759	-0.0257606378823327	0.796888791925507	0.870508212161304	0.278507322890402	0.0817697835862533	0.777050349295255	0.51117961333014	0.836065248640384	0.776588395035956	0.444251302986315	0.867838886182589	-0.0505868765520492	0.804317747726197	0.885714711540981	-0.0452382783182072	-0.0955660415327505	0.500612965413827	1	0.580337899839295	0.879420618731433	0.353270796826179	-0.622204353471978	-0.543336245506346	0.245502716990994	-0.418730625821994	0.621071677515598	0.815785099700066	-0.14041884449475	-0.419404240343092	0.853763780663927	0.588029882002022	0.818122944267799	0.625991322668372	0.902838295407829	0.795454234625188	0.90716306733005	-0.0504391437526866	-0.551458456721529	0.762514276639752	-0.32624506671869	0.674066665231121	0.452694674570298	-0.154714285566521	-0.363587580661402	-0.565693448819967	-0.266334941266808	-0.544895808263433	-0.536016643975636	0.604415421752282	-0.432997399851401	-0.462687417850032	-0.66487539061284	-0.556190859884652	-0.347081125716272	-0.617559712227937
SPN	0.754699379404225	0.547478294815468	0.560135852029691	0.816262135628655	0.6935710643277	0.808839036006147	0.817251340011184	0.607055160042917	0.353132065807598	0.702950952563068	0.442671295635414	-0.429260991512986	-0.202788110862305	0.465935756643676	0.228271162997897	-0.0183369354233206	0.142772068928463	-0.0333632850293596	0.631184759272129	0.250144456656659	0.277236961671023	0.495384504205891	-0.441773317076751	0.615773410921587	-0.236184594718954	0.586967422791262	0.516643233323252	-0.266633306476717	-0.000808458476554071	0.870226553357337	0.146913957335108	0.837433863812027	0.543692049505028	0.270078985631965	0.697816098404283	-0.141961778438469	0.892445972948441	0.541552020612744	-0.188277435720822	-0.255190794035559	0.0935838697232849	0.580337899839295	1	0.497867429450953	0.179432775538245	-0.564807562186467	-0.632025660378354	0.168391174946465	-0.688707339122227	0.491628655326026	0.564571688588704	-0.184942142385697	-0.705624473007584	0.709660101026236	0.661065714575646	0.615583990223982	0.365681158729629	0.519003329646742	0.279306878488769	0.704531927380929	-0.0999209106760081	-0.500519620405249	0.341724377768609	-0.2554984598806	0.767496664571992	0.460165043454887	-0.516655681517221	-0.435735410141037	-0.596493694217281	-0.582169551265006	-0.598573665629122	-0.455642183280789	0.526631291633936	-0.369366155921961	-0.494529873599522	-0.662494217170646	-0.498779911755954	-0.352195575856878	-0.550103609294516
TIGIT	0.832961578102069	0.884574826698761	0.836940738210682	0.741278884284073	0.835343626208945	0.692052087270655	0.812386161259547	0.824178437626527	0.659533507462008	0.686004036961367	0.895388229000272	-0.171859133576258	-0.112738639303706	0.546628810616198	0.402810032692949	0.439120567683042	0.459144635318542	0.252377177511641	0.883744256885807	0.827612296810945	0.299091712487349	0.882051745857823	-0.303341041344101	0.870827810606917	-0.0201454357846465	0.758875483205605	0.914389688563196	0.197559961938985	0.192476477146505	0.69235919615306	0.509055825140226	0.72292443836585	0.924552063919341	0.356070583282654	0.917084708810063	0.00657053206071856	0.697096748502526	0.959485660528419	-0.0698840696303307	-0.111440353906109	0.439296903594875	0.879420618731433	0.497867429450953	1	0.347074546317143	-0.524681530617638	-0.506703140101192	0.304683740161857	-0.35798351754188	0.565558708469928	0.92918433766892	-0.100386493547059	-0.334017347660456	0.804290500246231	0.47034735116907	0.844347423581445	0.639756862118874	0.820976253696637	0.785152357511596	0.856486651083714	-0.0117091525407113	-0.535937905246934	0.781770641099804	-0.284044803791716	0.43252489970504	0.504840328913257	-0.102573386543568	-0.298922933971399	-0.554798408660557	-0.214698099737169	-0.530436692297743	-0.477179519951018	0.682408116690543	-0.464772284432827	-0.440338530145251	-0.623943207032211	-0.460777533091726	-0.279222322518398	-0.511019334348913
CD74	0.232895621982522	0.388680241983121	0.477929477683405	0.23310462131756	0.223820914335801	0.389415401495179	0.295766637525373	0.43469973921333	0.126581557382252	0.320205930862396	0.260676820841037	-0.0124808885959898	-0.0995917590891467	0.904792241716778	0.249151498469873	0.495977433192386	0.326880085104602	0.36911200662106	0.366342789821387	0.426184449562562	0.239010322590818	0.567942693784386	-0.293567988015106	0.307985172422797	-0.081949275957778	0.241286784750407	0.365465421483903	0.719341095413055	0.462408945305809	0.162135420100706	0.368295690811869	0.255140416632357	0.300657663913071	0.573955741810529	0.296524535557118	0.889019305746031	0.190417930105266	0.294583864602809	0.832525598281359	-0.0643904061367384	0.928705599593254	0.353270796826179	0.179432775538245	0.347074546317143	1	0.0107793201965011	-0.034104683862435	0.270809801710851	-0.168210366394393	0.667220271684046	0.200464604025654	0.800177689838256	-0.364523179120568	0.180629717694894	0.47317426639177	0.205057562659899	0.905676556457355	0.308915271980685	0.114713424888877	0.370473774553451	0.885536592192711	-0.367760696265934	0.426134941694212	-0.0916135304132557	0.0432842738627527	0.859702995125364	-0.207710641033044	-0.254548351863192	-0.295875946536326	0.0294948231767448	-0.247983838039814	-0.0449263011503429	0.195524135729036	-0.0946865736239214	0.0958080413251805	-0.0999904188335648	-0.345877825500131	-0.211002585658259	-0.405510107683391
CD81	-0.801440617118009	-0.685094464351691	-0.681674594200294	-0.8033086625938	-0.815590275052865	-0.746596263296356	-0.728666384971151	-0.691326767862128	-0.646095314841557	-0.401157914090539	-0.671298877626207	0.859372015982237	0.764720256407747	-0.300454094862304	-0.454113194166667	-0.0667679017998488	-0.450422120401897	0.114623418339636	-0.696500859168237	-0.363860360627715	0.277835470224984	-0.478173776807889	0.831224814810247	-0.708312585624064	0.484201005641312	-0.773710194792718	-0.652670792252998	0.23844592624819	0.324406520291141	-0.817818098698881	-0.494581545820625	-0.754992838505902	-0.554865987498023	-0.335389668715226	-0.693366065422626	0.292411846239455	-0.712186700358865	-0.640692730624506	0.335196078958828	0.665225629060331	0.0038903946155349	-0.622204353471978	-0.564807562186467	-0.524681530617638	0.0107793201965011	1	0.939279392188919	0.155501468347194	0.818783286538881	-0.263033052227756	-0.676867517670216	0.448632304229053	0.671328949324584	-0.657341589408064	-0.202114433644712	-0.65267631224172	-0.261961343081463	-0.624607719995396	-0.336891985842051	-0.714508649268518	0.244027123267084	0.838689507877888	-0.56257943008762	0.808787437597177	-0.685623695101943	-0.175140641695998	0.66251539016383	0.817744453577662	0.844608839412702	0.770678720752672	0.871510728332822	0.945433462679333	-0.0382021101274799	0.867863914047796	0.933760126339081	0.950466862928985	0.874425197703307	0.822389435617767	0.86303188202618
TNFRSF1A	-0.790364341936265	-0.608108531442975	-0.619013964233862	-0.782290617248333	-0.762486867538182	-0.729764002074434	-0.745375119669574	-0.605864873635894	-0.532042095647732	-0.424327069202493	-0.587427032707651	0.857453155281664	0.753543179922062	-0.335890446920207	-0.267008127381191	0.0742130411252888	-0.284659271955539	0.251060204841317	-0.626832851773538	-0.249906393569357	0.31202218169113	-0.409456740897482	0.824115499622581	-0.658142260404195	0.492690019404422	-0.720322717749551	-0.631041245608831	0.349677446800472	0.34241697213468	-0.826519415787729	-0.378920317869388	-0.71968171759519	-0.578092062157643	-0.365356181845799	-0.697260019102279	0.22129934716314	-0.705871261444846	-0.621224052059539	0.296432341383587	0.742377014167033	0.0453632095334225	-0.543336245506346	-0.632025660378354	-0.506703140101192	-0.034104683862435	0.939279392188919	1	0.120099957875001	0.879536197974925	-0.188506148118821	-0.69280803338431	0.407749487412741	0.685987970084447	-0.645562173591885	-0.214350084865151	-0.659002635104227	-0.262978461992473	-0.508369408376725	-0.232846205227114	-0.67952991642301	0.180924676881527	0.88912808772226	-0.456851628704427	0.824701570076955	-0.628849814363864	-0.297572171226757	0.743850897842068	0.863274491671649	0.912006196079109	0.834271902930877	0.86668221040695	0.931657076647061	-0.0536026434197525	0.865098854442963	0.943308679766135	0.922027555023715	0.863880604526177	0.844153945794729	0.829673464107862
CD82	0.255150061960259	0.378032082973117	0.393987557168166	0.193519298238294	0.261307961342623	0.255018322435139	0.207967654756317	0.350277368178332	0.292516016075046	0.664368293331761	0.350743186762084	0.418666325871418	0.523416582704917	0.331991473371507	0.329187495161723	0.471988978155113	0.365506742249182	0.489516999887492	0.353746505563328	0.500830352068892	0.466026815575965	0.431041758343679	0.284455061198698	0.300386518240556	-0.155414933757116	0.356983085595964	0.366009193933317	0.232914398417725	0.541695892166098	0.128398888789143	0.425739149644109	0.272147692723838	0.310389572673769	0.152729302660152	0.314447380407294	0.170634925842956	0.286862488479387	0.302616927402851	0.104590210140526	0.198327887684063	0.32801732848598	0.245502716990994	0.168391174946465	0.304683740161857	0.270809801710851	0.155501468347194	0.120099957875001	1	0.0271760339650021	0.444632406560802	0.181157657240652	0.327131963014875	0.0290185484779179	0.164790698344369	0.373530859412544	0.319597519914793	0.321834247043285	0.349129142436688	0.351905767420398	0.294165105907256	0.258298341503336	0.0410337271624753	0.410739077453992	0.441590215437213	0.0892454258151924	0.232932745396214	0.134533610996372	0.284700331412931	-0.0486457257991533	0.146818729603124	-0.0334248773859388	0.226125919524692	0.513463730594524	0.137467356800682	0.249137607104937	-0.0210515581667224	0.134232738498139	0.383143652144575	0.109476392185113
LPP	-0.713237801087664	-0.550564659818299	-0.604755068592605	-0.767818729658408	-0.684432090629375	-0.759177313025424	-0.674389738059688	-0.520901717979444	-0.519213019923012	-0.464127646388695	-0.463722095928111	0.831835694328282	0.701634145665012	-0.453569424504579	-0.248337932666665	0.100411446734722	-0.29168581777069	0.233519622930889	-0.558890992639333	-0.145584238707473	0.312438562624239	-0.344003067566298	0.83467072238597	-0.523848747518053	0.695691219761386	-0.722533859463433	-0.531617189034284	0.339603780057127	0.204103618517414	-0.795540822666112	-0.458241665595514	-0.705965082105887	-0.503622947061285	-0.546241374723166	-0.630509725740202	0.0124323136272212	-0.691914041734412	-0.488718520535684	0.107612669418058	0.712566477406909	0.00141157333972696	-0.418730625821994	-0.688707339122227	-0.35798351754188	-0.168210366394393	0.818783286538881	0.879536197974925	0.0271760339650021	1	-0.256248706526572	-0.555189281446344	0.177281174735215	0.811512922608104	-0.537986120350299	-0.195810461164779	-0.609803979166147	-0.327900157743558	-0.407397590100986	-0.0937440111686789	-0.575010466036949	-0.0274061491776327	0.838548130028082	-0.396202373096521	0.737952257935261	-0.600945237810735	-0.421847731126848	0.903016830916697	0.848477465808183	0.859740198803004	0.889066741073091	0.887659767111027	0.813175954988722	-0.0190928655277318	0.796465463738558	0.7835217311304	0.871101140493915	0.837861240206932	0.82430430931933	0.834936431732061
TSPAN14	0.508133901582248	0.672232810546104	0.720340426872097	0.562324973161705	0.571087922564508	0.694303675289882	0.56309124446497	0.728558698920467	0.54019529102085	0.614358079509157	0.609513461462474	-0.0627357561596045	0.00437274931759587	0.754419467015466	0.714270556035805	0.787789751550242	0.687247515952471	0.722848350998853	0.744955958654739	0.774560276224266	0.656608002166222	0.807099207794422	-0.289244427045709	0.628187577787797	-0.17840419871225	0.5685110306681	0.52939451179806	0.551036284806273	0.584746612440749	0.470694271644877	0.527512029746378	0.638987608720142	0.433953122483319	0.332623703770741	0.545033506299072	0.404243912978706	0.587185902563406	0.496363408754045	0.339225708341358	-0.0798215649818585	0.735752567913115	0.621071677515598	0.491628655326026	0.565558708469928	0.667220271684046	-0.263033052227756	-0.188506148118821	0.444632406560802	-0.256248706526572	1	0.366862326326296	0.461591367673901	-0.434190127454254	0.42204911185279	0.723868231820062	0.390330431477575	0.798086916117901	0.72642640608833	0.356747675214883	0.622342093912577	0.456493410968815	-0.379519710666014	0.763476424376024	-0.0150860451576389	0.428180674607045	0.563970572978563	-0.185295517431047	-0.216341794156918	-0.408453773543467	-0.10684994493474	-0.447653115286661	-0.210936404050882	0.407558786329085	-0.240710336098831	-0.116344813495398	-0.396797370319719	-0.370701063038308	-0.109326610040309	-0.445771309675769
