""	EGFR	CHRM3	ERBB3	ITGB8	ADGRV1	CD9	KLRC2	F2R	NRCAM	THY1	NOTCH4	CANX	LRP6	SDC2	TNFRSF1A	CD99L2	SMAP1	ITGB1	TSPAN5	INSR	NECTIN2	PODXL	APLP2	TFRC	TNFRSF12A	LDLR	PLXNB2	CD81	PTPRA	LPP	IGF2R	ITGA5	KCNJ10	CADM1	NOTCH1	RACK1	AR	KCND2	PLXNB1	ADCY1	ITGA3	ADORA1	NOTCH2	CNR1	EDNRB	MCAM	IGF1R	LRP1	TNFRSF19	LINGO1	NGFR	ITGAV	AMFR	SLC16A1	RIPK1	LIFR	TSPAN17	LRP8	SIRPA	PILRB	MCFD2	S1PR2	GPR37L1	LRP4	ERAP1	GPR37	SORT1	TNFRSF10B	ADGRE5	TLR4	SLC16A7	GPNMB	RXRA	SCARB1	ABCA1	CD63	CD44	C1QBP	NRP1	LAMP1	AXL	SORL1	CD74
IGF2R	0.856510041711208	0.90362772516794	0.782654626813752	0.922719440267191	0.742618207253012	0.816802448355546	0.691291785717314	0.905082959483785	0.934758543135687	0.825842356486004	0.80333625182289	0.925139041749759	0.913583325310004	0.832546780602741	0.88175731111696	0.910040339975277	0.818388933837125	0.896317764114708	0.813433180421752	0.804981368157792	0.878802221893493	0.740466078543901	0.917089920836563	0.911255871635721	0.599378145728566	0.842475677399491	0.908754760857844	0.849391842574769	0.896514074085658	0.930049651211393	1	0.809479622620144	0.824208693326563	0.876746787436833	0.911237902662351	0.757075280415796	0.903885487543702	0.831208103029309	0.856044695346684	0.840962038089469	0.868520379557514	0.849174782049674	0.926801339701815	0.865123013684156	0.811296080374653	0.769786549071572	0.877502090336251	0.881543368625933	0.889603242645785	0.787639533274651	0.771065559568383	0.919439919535685	0.894759442284319	0.769134541375732	0.896948565373233	0.920526272215892	0.746870236971017	0.851499467074756	0.843584361128137	0.865198242946828	0.914156901923323	0.779184804850902	0.789486154678168	0.875762893095327	0.87807306800394	0.890140088612974	0.917287247270556	0.886818049227457	0.777987337931948	0.858479802442838	0.771226944051405	0.582086163652538	0.91827972733214	0.812418444242439	0.832646025128664	0.816110521099679	0.489392577698136	0.785572455961298	0.767864273501628	0.90834255944133	0.855312389604477	0.765629296748408	0.487600386787717
ITGA5	0.797359044094963	0.780537284627513	0.568227731660782	0.783008907428507	0.475916034766956	0.785801666917612	0.586440712468319	0.829475501913097	0.776968292549466	0.76009761945207	0.721879882410495	0.846465781656346	0.771971241655458	0.742312871841743	0.80930294739156	0.786774108399662	0.769721306770884	0.897060926921544	0.763154638191309	0.726658140726916	0.85712460533695	0.727970784338911	0.851894565285583	0.851191761711053	0.74998143242735	0.765406567355821	0.863458715233815	0.755645575424866	0.746035187333467	0.803886508997297	0.809479622620144	1	0.562066068942565	0.848060966682674	0.759971042157397	0.847328792818027	0.742560972920281	0.671730213426374	0.583983748078802	0.694010025262276	0.778537771671461	0.621816477735702	0.801146849940403	0.702551777361209	0.594250353449065	0.758504759830629	0.791920812552482	0.711017430877549	0.850587842776418	0.690696023188552	0.556891522529281	0.728970640679546	0.834406891260387	0.844681268414781	0.810038197368038	0.721329759282296	0.735800827214172	0.719664023528179	0.622082897662034	0.745000261460326	0.829593648697944	0.652095978937429	0.552813764823526	0.703243633841998	0.770282906967752	0.720750755492086	0.828625774626293	0.860944384683635	0.778018946742992	0.740196874844608	0.641348251723765	0.680094891846186	0.775085738707485	0.859659635482012	0.752924317587983	0.821414945198743	0.697038527887347	0.78104155252164	0.869687162599582	0.805111865684489	0.740885661912563	0.56411214988265	0.357409411706894
KCNJ10	0.738695732072619	0.84246757280496	0.924405923160063	0.870540727139824	0.848775810934589	0.758059510780325	0.777835302991412	0.797850016203341	0.899351270004428	0.803864784732654	0.774567009048635	0.825956985585375	0.864453166767979	0.76359438401327	0.765841549413914	0.836768882423711	0.789873543937818	0.723224241492758	0.741236579846802	0.756450444377382	0.796399180565235	0.703847722654445	0.812870130757619	0.768992037714482	0.346328102034933	0.755721015577422	0.708025003782574	0.872016289345114	0.927728682497197	0.844674470053356	0.824208693326563	0.562066068942565	1	0.72302858710067	0.906682674638494	0.574628535697761	0.854555686988404	0.917792483744123	0.903245538364926	0.867471124579377	0.793008175950723	0.937663875572403	0.84294808688081	0.793657366768793	0.891194151252675	0.732986304789447	0.727649845622645	0.923285317619882	0.745555401201151	0.829772145056573	0.840619544618218	0.923081048274944	0.814515349362772	0.484684629131772	0.767880230882625	0.93262450218366	0.668610568530885	0.763439599996215	0.881803211321049	0.787856355635631	0.833669472017101	0.86608045106836	0.958436061266606	0.900382601910876	0.813141892852184	0.895263551393026	0.826601658072687	0.697830229312643	0.691845608126158	0.783423272769062	0.777738832137396	0.291923164075393	0.837247996831843	0.573291375566148	0.681902105041006	0.713304983916615	0.103792082694655	0.70285740131066	0.403265030005436	0.871370063784527	0.723889203460662	0.65184611013824	0.372180855679767
CADM1	0.928854850854528	0.898013508456593	0.682225266491719	0.908944187889574	0.655707922865326	0.917869441540853	0.68254955265785	0.92506865143815	0.910920558926477	0.883371876481652	0.760272534334496	0.962356920848055	0.887877952588367	0.893338019448377	0.906025176607634	0.916771075179063	0.901095913880192	0.948576471559381	0.944963530667084	0.67447736550483	0.893286936970561	0.674269894246692	0.961993522466948	0.939849797549388	0.724714246698666	0.93430364863656	0.942137322753762	0.891332010879297	0.888472172418066	0.924751147630488	0.876746787436833	0.848060966682674	0.72302858710067	1	0.8812192332605	0.918187978381457	0.86497260669856	0.812392918723484	0.713783552407222	0.81779724152183	0.910853742903526	0.805871417899801	0.927524440857371	0.811898772389022	0.785086627683634	0.704785086498638	0.809013368314871	0.836969422948597	0.941678593251618	0.782238863238887	0.732394197993538	0.895474288576301	0.931014093764864	0.904311787099549	0.910421180600002	0.889709028606638	0.844001221154281	0.879872785364601	0.773234176560699	0.857930878478902	0.936301482763994	0.731702443400296	0.70848938930851	0.834063203036924	0.824602214578801	0.857059116905951	0.942621678329347	0.896804722747455	0.819299041237818	0.856032305407046	0.741150143060541	0.557708926451476	0.869149455213481	0.895986946376176	0.783086702374423	0.936235620673228	0.581256837181826	0.911139291093503	0.847532198860633	0.927948900508516	0.881105440077049	0.681952525670733	0.373569240315745
NOTCH1	0.866793366375991	0.908477426210509	0.877928931443386	0.944564406078992	0.790723369258776	0.838696784482374	0.770116412092146	0.903558927197389	0.945688691245458	0.870991165571857	0.838156609256596	0.927615065425448	0.939181996304775	0.838370384588946	0.857946566524104	0.920769446857322	0.862040612886878	0.877878079532724	0.856172157932272	0.823091226023846	0.87976189362677	0.77591435660483	0.920157068699432	0.888499113620599	0.51367439249698	0.868940922713769	0.862515862258643	0.906606967375806	0.945137135669432	0.939207711068007	0.911237902662351	0.759971042157397	0.906682674638494	0.8812192332605	1	0.742942890661296	0.908787074132094	0.923510977085934	0.896973054233117	0.904231752635793	0.909071820078024	0.911198722204575	0.922424804801935	0.8452924636914	0.866120327972993	0.814523869378983	0.824278436157299	0.931537561702368	0.892806263937226	0.864560549112808	0.826976674188783	0.951967992151668	0.90836784068556	0.688957156087948	0.863847976083446	0.964573556138346	0.796375718078927	0.883140032524017	0.881583384813334	0.911266176379439	0.908697573700914	0.867115762149934	0.889962122286207	0.922668783090907	0.878823309486353	0.929042289051512	0.940534244388401	0.846781065031399	0.788042824477868	0.882605152147916	0.809249175368523	0.444966512557288	0.912843114304965	0.761928400330355	0.781762380858117	0.828659619523979	0.332832781612207	0.817113213241068	0.649191002270336	0.934649006155464	0.810778678689473	0.7284055580553	0.431621869563824
RACK1	0.866438553144991	0.810351736164917	0.527220687292802	0.797089921883752	0.527710063695139	0.902142850954843	0.614405892091647	0.825889463909188	0.808990414134648	0.858468277552627	0.709709215722302	0.904685707027227	0.754227566231616	0.869001133247842	0.859275374851166	0.82917777250936	0.880897386944842	0.908881729453262	0.918428103966876	0.541646525030051	0.859890088768876	0.588015069521942	0.90957207831316	0.878979679146466	0.838079767064221	0.832537921645487	0.87687802998027	0.851734321532515	0.795375690867223	0.810767263548185	0.757075280415796	0.847328792818027	0.574628535697761	0.918187978381457	0.742942890661296	1	0.744031126110148	0.711517170590112	0.518766766637014	0.725533684008805	0.829594730308869	0.684852155704661	0.825169143637623	0.677799903667392	0.671456362567245	0.609217760348462	0.694128532572224	0.707942105830489	0.856108135067873	0.698694084573632	0.651307398958916	0.775842480956566	0.870166707920181	0.916339451730918	0.849213966204059	0.750589898484153	0.831164576840153	0.744714553281157	0.640152013698476	0.701579995956869	0.894416874685897	0.644586665189611	0.582027484920369	0.718693255567602	0.730801700716213	0.747931892282112	0.84486618112218	0.842737276108842	0.768522720237368	0.70869583622501	0.645958977161933	0.606601679301808	0.747612539786517	0.885649335670196	0.706875570504329	0.968919202184015	0.672586111325004	0.952789227624537	0.845841775501458	0.856383932158315	0.796464979499886	0.508583390120083	0.24389274422175
AR	0.824972656704612	0.896050911201165	0.811244679470442	0.923231506742538	0.738720617338437	0.835851351374869	0.736522062163249	0.894087295335318	0.926518864587882	0.82880119380111	0.783168385511878	0.899116034668524	0.924536347723104	0.810876198395694	0.872761683786283	0.877636572811747	0.832102349952591	0.846911174853261	0.809734912595455	0.798195591945668	0.870468182430401	0.733901795313778	0.890360147736519	0.873111073239208	0.576936539156983	0.824637383751129	0.850738828757256	0.870705350674062	0.920661343664081	0.917025259780088	0.903885487543702	0.742560972920281	0.854555686988404	0.86497260669856	0.908787074132094	0.744031126110148	1	0.844271999043667	0.856304673868145	0.84792273971816	0.887512452033831	0.892543598536063	0.923566520272975	0.880491523016122	0.823029066320727	0.766731546339307	0.855268505901475	0.909780530164111	0.854868466488314	0.822202916309875	0.729136382181677	0.917058885040978	0.888755955856066	0.719930743958019	0.859725578648862	0.916885668418259	0.762208950348929	0.827347566717332	0.827865652547623	0.848438945130037	0.913143240109419	0.811275956488877	0.827082135990252	0.879696323887573	0.846772599159193	0.874791440888988	0.897163910716602	0.812265140175033	0.795025869830929	0.861100219808887	0.822391033472652	0.48725918348635	0.875996762431939	0.768109967926352	0.820263238596557	0.808602631962121	0.417048983823756	0.779865549176263	0.66366630248893	0.898031388101521	0.803374511493693	0.694494113888954	0.392077880726039
KCND2	0.857105572017153	0.902797723477407	0.854196245810789	0.929372149027042	0.727213816977159	0.809459363313463	0.852015395571456	0.81738072145959	0.906140065399509	0.905479413528445	0.815590990502438	0.889678343122045	0.910091889812445	0.778657638164552	0.77991076319585	0.868336797760335	0.872961825687231	0.837872903740379	0.851598100135381	0.766633482751213	0.857059512759366	0.730371935073272	0.882938762542252	0.84654388854337	0.458235978225511	0.836106537885236	0.769492865222735	0.901492039607409	0.942932949741074	0.895837001368237	0.831208103029309	0.671730213426374	0.917792483744123	0.812392918723484	0.923510977085934	0.711517170590112	0.844271999043667	1	0.838211328033857	0.9221436695796	0.838688370220821	0.903018907424703	0.866466724061417	0.733827149529023	0.818167905388959	0.767465008387344	0.737515804683536	0.936478607873464	0.80695719043534	0.894973356659683	0.812100198481202	0.911925446635246	0.850433683595908	0.585911032172978	0.838649259718672	0.930806505548095	0.788447626052355	0.851304397938628	0.815224220171501	0.846675679495846	0.887285102569402	0.875606721435524	0.917095030036496	0.944322031155255	0.848412590896712	0.920233955914117	0.882086236907796	0.807380498117104	0.796359851553642	0.823110802538966	0.854546116119407	0.356406226430622	0.847444489839035	0.618083462462356	0.652534865442983	0.828379788768509	0.186609644468572	0.833848983442316	0.524036523156381	0.908468512538024	0.7086181721919	0.618703733620553	0.365134262359209
PLXNB1	0.705478594313321	0.786553950019555	0.865484335065813	0.836900573110272	0.822629360290394	0.675748392640791	0.665507478063551	0.807486363829253	0.868505525824813	0.70927989144535	0.758703186273197	0.782913003454325	0.844710055769368	0.715699323402344	0.750050873577838	0.804310333831479	0.693467065406937	0.716292010168813	0.674930784263973	0.811001825180077	0.739305509360476	0.729155586259956	0.773643699112054	0.757670837748758	0.328733364030456	0.716829967091483	0.732762715810716	0.77963402691756	0.85274331712559	0.833709665280168	0.856044695346684	0.583983748078802	0.903245538364926	0.713783552407222	0.896973054233117	0.518766766637014	0.856304673868145	0.838211328033857	1	0.807411894400427	0.784519235356277	0.877197832507811	0.816951172311575	0.816719408305751	0.837606218167605	0.754323642736413	0.755579092636999	0.860131247266041	0.742547840489395	0.743319824289177	0.792106311023366	0.881049844242062	0.790805585977216	0.495602401136704	0.751711017767711	0.897924822749288	0.617619931428202	0.757355860800781	0.856146259324535	0.818580703076798	0.787649534368884	0.79822539861528	0.863983150040234	0.841816778924052	0.785482707715249	0.856081139910399	0.820846815318097	0.727628920657627	0.657914719635827	0.803154313616436	0.71605335279562	0.331087158849744	0.837743992880599	0.598313671801038	0.73718568923792	0.63026461657866	0.200703711328443	0.61653457815038	0.478982921164823	0.810423840523998	0.719316487606213	0.713222220670747	0.43560423458113
ADCY1	0.892710708369128	0.911527377714233	0.857975083292467	0.940248837054693	0.612570438997284	0.812926582744271	0.879555871508398	0.790559072006476	0.879722496884211	0.921823057210594	0.781800021179709	0.881461998807138	0.916769838846927	0.726087044138267	0.784870027919162	0.875606139137923	0.88297439985279	0.840967370267111	0.84562876829519	0.765935837673318	0.869288947906203	0.709233121461829	0.869541461622709	0.853000322471269	0.498401764174449	0.818811349595234	0.78640679772201	0.883621530193232	0.933112769872438	0.901840645387313	0.840962038089469	0.694010025262276	0.867471124579377	0.81779724152183	0.904231752635793	0.725533684008805	0.84792273971816	0.9221436695796	0.807411894400427	1	0.855483127884171	0.85225956844653	0.881278300972316	0.721106871676324	0.737068325785759	0.788839263476053	0.733995594220445	0.952258504141439	0.839843767146571	0.951625186919173	0.728360742134338	0.87732019782172	0.858490149211519	0.616521624000453	0.825361582113271	0.890240915803117	0.833350725827388	0.857708093837767	0.757682036061165	0.855274771514147	0.884517826937349	0.900755759987443	0.896884593753581	0.956031451898416	0.872154257870695	0.866739961831421	0.858990022948504	0.785159897155266	0.849347763464557	0.807414059312875	0.878115454157387	0.398807184032401	0.82600358043443	0.636675455246844	0.62585131838885	0.829973970780228	0.226387011331835	0.829728952273628	0.559453099635794	0.891116536049937	0.678180137946979	0.557712046290758	0.329367615181782
ITGA3	0.862425613942526	0.889869832529157	0.78058348095813	0.906693130026614	0.695294156394672	0.89639094261412	0.739169883904905	0.893918907626186	0.916728838595949	0.864508197155045	0.772191331671169	0.925991036726777	0.891617346758573	0.852243228605594	0.907831963512285	0.894311889526613	0.888131507407361	0.884928176026908	0.891182776633202	0.740257793571614	0.868487395124222	0.705845889149601	0.916800537763683	0.896114369974558	0.649672904535037	0.85750468846564	0.876241232556794	0.902377339128196	0.910148605436705	0.929452917440973	0.868520379557514	0.778537771671461	0.793008175950723	0.910853742903526	0.909071820078024	0.829594730308869	0.887512452033831	0.838688370220821	0.784519235356277	0.855483127884171	1	0.856044676426997	0.916945443727047	0.805344428970459	0.80462375995538	0.730377711700081	0.824183043014755	0.876540464008051	0.897032251298726	0.823666823478345	0.76638188103081	0.901814446934753	0.9134110106538	0.806704804497306	0.873981913714026	0.902314739808059	0.844883777741894	0.850868425391792	0.810959799762711	0.870711732071032	0.916527487164578	0.812224305567639	0.802885356577752	0.866324776172789	0.856591210693234	0.88627871991019	0.915546870048649	0.815238804167888	0.801332853281315	0.834435264160672	0.785433408220749	0.530985257742857	0.861560143226667	0.840946893407062	0.80968435925176	0.876973435184871	0.496091522078392	0.853179767575097	0.731536486208503	0.911512266355825	0.839718167760782	0.659985080464273	0.343120201523069
ADORA1	0.774399695158357	0.840840397624269	0.869191947540409	0.87746016936002	0.867153537832101	0.84459103317894	0.736856819835717	0.855925471927175	0.93044914604205	0.84051100434087	0.823445913665689	0.874167619530406	0.861858118444277	0.84679078931426	0.84996700982066	0.867897176883328	0.840926787576943	0.780811244019671	0.820209339046476	0.743970205898066	0.834408520257574	0.707736054706455	0.862995633068686	0.822045396415932	0.434254560127705	0.77595394783789	0.761339061496787	0.922977803105764	0.932696275232871	0.862334276113329	0.849174782049674	0.621816477735702	0.937663875572403	0.805871417899801	0.911198722204575	0.684852155704661	0.892543598536063	0.903018907424703	0.877197832507811	0.85225956844653	0.856044676426997	1	0.876440399610068	0.856385124306464	0.936395381238384	0.723475467447097	0.729607490789467	0.903546524420537	0.79407909320796	0.809267509321867	0.875941466727587	0.950555331647724	0.864804685397071	0.597684763995494	0.817448367341273	0.948221689039724	0.716240461584483	0.784236525145252	0.919092204091521	0.792223064007133	0.883448347091324	0.837830155795315	0.930277193663516	0.88273709303806	0.803793928419573	0.90248108490023	0.867540079458294	0.760038029919466	0.69003065358442	0.814977249201864	0.780904656280674	0.341254528891583	0.833602049534023	0.671019180964479	0.752813852036327	0.799359395667349	0.204468927296833	0.780638811961018	0.512198336236122	0.905562935280806	0.792216242362928	0.67127640235962	0.338284145552224
NOTCH2	0.906836372686389	0.937060858038656	0.796677588339236	0.947748959601812	0.725492637006744	0.912102746234955	0.777697286445052	0.916939292284417	0.957387833384867	0.887703479162994	0.780766669420711	0.956389112341641	0.940459063123223	0.85804569716668	0.923126583027772	0.930073976805039	0.895129040678227	0.903045773308413	0.875889662643562	0.747418433560585	0.927338400661915	0.698780528732248	0.951874452683647	0.930443343573413	0.648815014089682	0.887923615978927	0.914173264969439	0.915536696815758	0.944510922094451	0.953950833006472	0.926801339701815	0.801146849940403	0.84294808688081	0.927524440857371	0.922424804801935	0.825169143637623	0.923566520272975	0.866466724061417	0.816951172311575	0.881278300972316	0.916945443727047	0.876440399610068	1	0.869912897239518	0.836196786667635	0.728031985786119	0.875510168540224	0.925407849780049	0.917910128683646	0.854800660107697	0.745547616914507	0.940476849911806	0.937950345814651	0.820142108738977	0.905470960165035	0.939236379027452	0.79717717104085	0.844354551419949	0.831718102153795	0.877365838591707	0.956514830360287	0.820248815487571	0.827596112440783	0.90759521199789	0.892006969167885	0.907904023425191	0.926704875393663	0.880898162992065	0.848109259440967	0.865249964807976	0.81965394616951	0.553623964458431	0.924379196004864	0.833481848870648	0.826706826921236	0.884949560139313	0.500398575950075	0.850048280086436	0.740126351059634	0.9410979851725	0.85318547252025	0.684623486202252	0.382203852576586
CNR1	0.72626862074504	0.791252509002763	0.763928138347532	0.812654458214939	0.822869685424999	0.813324968010259	0.566436027624687	0.881992434276641	0.90470048359918	0.725989367748624	0.752653740444665	0.839257597006122	0.803102480935068	0.844761883902718	0.886576155267831	0.830148192346487	0.73300973763221	0.761323486092953	0.729434753775027	0.717279280848328	0.805933547472825	0.681076935817931	0.828471130854931	0.794157681960009	0.53200605128467	0.729241691717997	0.819776806297103	0.825023667002862	0.840766008376618	0.820699196674984	0.865123013684156	0.702551777361209	0.793657366768793	0.811898772389022	0.8452924636914	0.677799903667392	0.880491523016122	0.733827149529023	0.816719408305751	0.721106871676324	0.805344428970459	0.856385124306464	0.869912897239518	1	0.877018756309505	0.674902047462616	0.797183867162369	0.802868545535009	0.819908741483367	0.670744656196573	0.774910778477891	0.894886920938878	0.869821466621586	0.708559203046831	0.791780207184699	0.879002982308634	0.620433260955844	0.714668914953897	0.881970477144122	0.743979130336251	0.842360632993298	0.739672353777593	0.765133882385686	0.760215583209252	0.760238688469076	0.81105547047746	0.846963092894539	0.786967602457036	0.645722201921512	0.78935499494258	0.640693584919225	0.471572655866337	0.858765456109859	0.783509175370606	0.87628131813884	0.735129181080167	0.457341024461098	0.692764847325219	0.649458144196249	0.841799016109158	0.838952060576885	0.702933007368526	0.358243029035662
EDNRB	0.714321465158758	0.766189138583176	0.82299900340277	0.789579192605941	0.954868009048069	0.832367765525738	0.564185655076561	0.869246956368349	0.91305691103428	0.755106173585386	0.789754660984305	0.848212110439621	0.769521695450771	0.912845709734571	0.85252087000209	0.84131224904742	0.779010400417136	0.738022664586963	0.789284498160258	0.666902448678277	0.781813504041289	0.674029811793984	0.838889168885918	0.771499791607597	0.430817677821872	0.745754496665146	0.757950227237797	0.896836548703925	0.875447735627512	0.800578825226962	0.811296080374653	0.594250353449065	0.891194151252675	0.785086627683634	0.866120327972993	0.671456362567245	0.823029066320727	0.818167905388959	0.837606218167605	0.737068325785759	0.80462375995538	0.936395381238384	0.836196786667635	0.877018756309505	1	0.647463310750099	0.680395420217243	0.798500332024824	0.771788261233873	0.669705034420165	0.921025371513696	0.943780261657704	0.852393195163559	0.619111035602082	0.764041785796997	0.917912888751975	0.629081941595976	0.708053861235854	0.956966841597455	0.712249550515849	0.833275769305014	0.747012548768557	0.860441664712674	0.775002166124182	0.729111826037451	0.863289694434027	0.846597707042962	0.725334073253609	0.566439727169996	0.756879866972935	0.607106924140342	0.330135625197259	0.819653915982621	0.714057074444656	0.783810133876552	0.764025466734958	0.259638770194735	0.742718443741135	0.51888402451574	0.876683956417182	0.849662874480049	0.680655565058617	0.304381757668338
MCAM	0.69476604562884	0.732139221832563	0.761915184356642	0.78555201336905	0.58013035761575	0.645320556800287	0.646144774544493	0.802860907442672	0.766254849079221	0.739688553144363	0.844320962324233	0.755293407300813	0.774340918301857	0.617418895117524	0.679368581586347	0.747747362769042	0.719461963391619	0.806393213373115	0.687822455021187	0.90266757910897	0.790047317124648	0.919174701072958	0.756886346084732	0.706065891312804	0.418660728604862	0.683451822545682	0.709001586658876	0.736393869513407	0.774237371856481	0.766478833373497	0.769786549071572	0.758504759830629	0.732986304789447	0.704785086498638	0.814523869378983	0.609217760348462	0.766731546339307	0.767465008387344	0.754323642736413	0.788839263476053	0.730377711700081	0.723475467447097	0.728031985786119	0.674902047462616	0.647463310750099	1	0.666817528829502	0.787378544895332	0.753408089793678	0.777049200618046	0.673610593091626	0.749422295883584	0.759742556767812	0.522874472693133	0.702946815208646	0.761415145918739	0.709423998631541	0.734597748274938	0.695024953997201	0.763757482570305	0.744730574195161	0.744671591217505	0.750974811446688	0.77040016731421	0.779619104699957	0.780813817263385	0.796468453753866	0.721718098010341	0.684050490634197	0.703068028228186	0.696983284031312	0.36247597807414	0.728348404783026	0.590374257196649	0.60876275269478	0.673476799642809	0.267260091218574	0.669495785130755	0.578220836455562	0.77550021312348	0.59537869477414	0.538704285819837	0.333853077396092
IGF1R	0.782155873423398	0.857794253368899	0.680109042985097	0.860836836523475	0.604710514750136	0.74793355171975	0.674288533391741	0.822501855512281	0.85744943985892	0.712143582469567	0.648196016312525	0.840441314809045	0.869718501672913	0.724189669244758	0.819582635033935	0.809966627921656	0.730295401759992	0.811142565091182	0.69374568548715	0.751504830789512	0.78604528545517	0.62022614553668	0.827187731884978	0.84844089450224	0.596547583269003	0.783074604515192	0.839412374100675	0.734895871069636	0.821714141700837	0.880206682721988	0.877502090336251	0.791920812552482	0.727649845622645	0.809013368314871	0.824278436157299	0.694128532572224	0.855268505901475	0.737515804683536	0.755579092636999	0.733995594220445	0.824183043014755	0.729607490789467	0.875510168540224	0.797183867162369	0.680395420217243	0.666817528829502	1	0.821752940199325	0.809427486176529	0.723154233241114	0.582831554645917	0.806054170368242	0.804781345242749	0.762633542154305	0.853362733310535	0.822837868466824	0.635867499911266	0.765347302040768	0.705321409936417	0.809225445930957	0.844021247106921	0.702693447556079	0.665994051460745	0.802179919502129	0.816238392809587	0.797973238288433	0.840523848061452	0.823474746457529	0.767988725795485	0.810663793537284	0.776056102167717	0.609002412304694	0.881385101800055	0.8081096263843	0.866748414019369	0.711481881279985	0.589157955002946	0.669982347099447	0.724117838859659	0.798104670612428	0.752414550190867	0.681320439816044	0.412627946065621
LRP1	0.868256336403361	0.939387309429126	0.882475089568154	0.958242557366214	0.684965687197543	0.845968118733162	0.896076098498379	0.837039406957293	0.927360601655895	0.906792156821353	0.77636590939764	0.901502334588918	0.946191897859387	0.753449844804281	0.833885735807303	0.891189324954933	0.885688663758842	0.840087114160174	0.827948196403557	0.799405388309832	0.890342540330234	0.717377642811822	0.890409261869546	0.867411458180588	0.488407701709344	0.835512123102007	0.804043690668996	0.906294569075559	0.964617198011989	0.929283720988898	0.881543368625933	0.711017430877549	0.923285317619882	0.836969422948597	0.931537561702368	0.707942105830489	0.909780530164111	0.936478607873464	0.860131247266041	0.952258504141439	0.876540464008051	0.903546524420537	0.925407849780049	0.802868545535009	0.798500332024824	0.787378544895332	0.821752940199325	1	0.849805344786197	0.950964975582677	0.743278213801504	0.917875995544905	0.883781632933971	0.64042079502702	0.852699016642063	0.935240628451592	0.786811006684969	0.854462602035606	0.808338994004777	0.875012528359975	0.916778941658178	0.917713540494	0.928408600181101	0.97568912575746	0.900198620045158	0.91285401472679	0.87822641742117	0.808516416735142	0.860076034475765	0.852855722374823	0.901706148386927	0.446870301731192	0.880984103245735	0.668720155146255	0.722048094673089	0.817515454608623	0.26938589628326	0.799187407210801	0.565740044403153	0.918782716922045	0.737020303425739	0.636789641225172	0.38653484820954
TNFRSF19	0.910555242690601	0.899786489574154	0.741974859174891	0.905508072853789	0.654970303732807	0.880670364202692	0.697411216432222	0.90249551473631	0.90404559930818	0.869084760887249	0.751426741143933	0.93994585505651	0.892771688795027	0.852874996651995	0.881161339179705	0.905303487912589	0.867676780670092	0.918696445132107	0.897352405838723	0.708700791502195	0.893478193581677	0.708961914133638	0.937295701596008	0.910376089290767	0.660778994543724	0.90540501559357	0.930022659010416	0.868046745827947	0.880605066693002	0.907583033404654	0.889603242645785	0.850587842776418	0.745555401201151	0.941678593251618	0.892806263937226	0.856108135067873	0.854868466488314	0.80695719043534	0.742547840489395	0.839843767146571	0.897032251298726	0.79407909320796	0.917910128683646	0.819908741483367	0.771788261233873	0.753408089793678	0.809427486176529	0.849805344786197	1	0.805345881417727	0.728972009942018	0.893375949714317	0.913719964799355	0.85937819447432	0.857824028521363	0.884613272993201	0.840874610527466	0.872820313642128	0.768110889797645	0.869250815763821	0.911386911047441	0.773528080395968	0.739121850853048	0.847851474215467	0.837296420796701	0.851359609814233	0.922238755997653	0.882899330229049	0.809463648916794	0.844437176965016	0.72458367548188	0.543501624570133	0.87053573193721	0.862994613312052	0.781250465555116	0.887598606359344	0.547302191205565	0.864547057960167	0.821691357719534	0.915046551141806	0.844051689823129	0.659134527264326	0.345997961237255
LINGO1	0.850024767671036	0.888029698141348	0.827386453992679	0.910515847140059	0.519932385072081	0.804986198030989	0.914009636938483	0.744588272163493	0.835406725474942	0.916281841559389	0.749361456882157	0.839733395211578	0.882651726353746	0.655300020873069	0.751961920510264	0.837610757778341	0.877941781403501	0.806932751015301	0.806620271507676	0.767959421112546	0.866418629312305	0.677716617056359	0.837695854691031	0.812328675298402	0.453431842277228	0.761175518969326	0.730843658739694	0.861700361431862	0.903141619659124	0.859439218610951	0.787639533274651	0.690696023188552	0.829772145056573	0.782238863238887	0.864560549112808	0.698694084573632	0.822202916309875	0.894973356659683	0.743319824289177	0.951625186919173	0.823666823478345	0.809267509321867	0.854800660107697	0.670744656196573	0.669705034420165	0.777049200618046	0.723154233241114	0.950964975582677	0.805345881417727	1	0.650367134096062	0.816938512518704	0.821989332418078	0.590069820482025	0.78005493944902	0.843854956144248	0.802397002223446	0.794447871036146	0.686063974981901	0.810660313464337	0.855201909302664	0.887483635288412	0.882680434096568	0.935158794025375	0.860369960296957	0.84861923701626	0.804028063510538	0.742567563750016	0.85701241458417	0.762758807709616	0.898558819537826	0.408565024822339	0.776280333991199	0.595047219373022	0.597089153213332	0.801226338200999	0.209771047363782	0.799261037249455	0.526177662681312	0.850106955623828	0.600957177851555	0.483271645469502	0.27593561086925
