""	CD68	CCR1	CD93	ITGB2	PLAUR	TLR4	LAIR1	TREM2	TLR1	CD33	HAVCR2	ITGAM	CD44	VSIR	CR1	PTPRC	CD4	ADRB2	FPR1	C5AR1	CD163	TLR2	PTPRJ	ITGB1	IL2RA	CD74	TRPM2	LRP1	NRP1	TMIGD3	TFRC	ITGB5	HLA.DPB1	LILRB2	LILRB1	PLXDC2	C3AR1	ST14	ITGA4	SIGIRR	TNFRSF1B	STAB1	ADGRE2	SDC2	ALOX5	ADORA3	CD69	C1QBP	ITGA5	PTGER4	GPNMB	GPR84	ABCA1	ENG	CD81	IGF2R	CD47	SCARB1	MERTK	CD226	CD40	SDC4	MRC2	IL6R	TNFRSF1A	SORL1	SLC1A5	SIGLEC10	CD82	THBD	CAP1	RHBDF2	TNFRSF14	ADCY7	ITGAV	TNFRSF21	ITGAX	CCRL2	UNC5B	CD63	C5AR2	PLXND1	SDC3	CD46	PECAM1	SORT1	ITGA6	TRADD	FPR3	ADGRE5	CXCR4	PLXNB2	CANX	TSPAN14	SIRPA	LY96	CD72	KCNQ3	AXL	RACK1	RYK	APLP2	SCARF1	ASGR1	PILRA	ADGRG1	FPR2	JMJD6	TREM1	NOTCH2	RXRA	LPP	NRP2	ERAP1	NCSTN	CD9	CMKLR1	F3	EDNRB	SMAP1	TNFRSF10B	CADM1	MCFD2	RPSA	TNFRSF12A	LAMP1	LRP10	PTPRA	SLC16A1	NCL	PTPRZ1
ITGAV	0.422032308027872	0.527544617829011	0.283288169217298	0.614178020544826	0.0598885473811772	0.385179245876968	0.414470009855693	0.322065807237436	0.300841178064864	0.676399562135298	0.421149455214422	0.375099944691624	0.43983824937816	0.274344250018709	0.084873545622977	0.743654576124666	0.689468668974955	0.230756126518092	0.191698356989387	0.148812786594878	0.337968905029794	0.313742734132017	0.83684339701476	0.781255122535746	0.191425540979007	0.179340209348779	0.441080275451567	0.593891971399819	0.529468197674621	0.275171798244509	0.396260095752399	0.607186930202388	-0.0294599532324905	0.488719688340206	0.643092080158818	0.355181302655834	0.409673174303109	0.462057527267635	0.475524265266257	0.580940614002212	0.256707343546946	0.333508869633196	0.538469453749431	0.0121760701426253	0.307418469856168	0.332235487066527	0.201576841497643	0.727802902862723	0.838629212359671	0.433028307286935	0.0398712841031411	0.272450083642855	0.449355579872217	0.683745369086527	0.745991263035962	0.605231386543386	0.678231129853708	0.572753191840886	0.248299114054876	0.0360579144315296	0.638164629511765	0.584784414124372	0.55977843300716	0.457942916719014	0.788435023686238	0.473775226988233	0.743215177711687	0.346666818882957	0.505287028943387	0.0302230556021223	0.731968569550651	0.265105592465677	0.228028512899781	0.49803421270436	1	0.608507170948262	0.11187727819163	0.0906661727730073	0.560849557921616	0.750593575148164	0.701306986398593	0.754632666613115	0.534274112217142	0.735480781733814	-0.0500587693126628	0.630122978341985	0.685449582253268	0.762814670651378	0.286951822876845	0.769988949968708	-0.00806098941670613	0.840785879046778	0.669571833734322	0.529590260185516	0.70372720845801	0.435705547777318	0.122347848901407	0.214312471039839	0.356665978875821	0.742078850493837	0.503252273995339	0.725737061118996	0.711999566900933	-0.102253763695065	-0.00177442466627099	0.509573800058226	0.0773126195537804	0.512035460186826	-0.189620934321957	0.622179958435132	0.499668880129874	0.667298155164692	0.872980725885611	0.679754243078572	0.785500914065926	0.638205772580374	0.297326542125296	0.501779479769872	0.340279569624599	0.604370944247075	0.609142881003252	0.702404144082594	0.656858687714864	0.706034619638133	0.659788195801542	0.438355330460457	0.66308632052012	0.681150211061266	0.696126631777394	0.74193165443411	0.428044944250326
TNFRSF21	0.517428342436388	0.483732443789716	0.222968042612734	0.319899097906746	0.0472437171878375	0.263135594661904	0.248764913122225	0.139840595141614	0.115699271129217	0.362248239967163	0.301331162088885	0.38051008415883	0.582843929900512	0.000772202366074337	-0.00552523146405641	0.270094210792065	0.406867512934652	0.221977272435492	-0.000325357622701734	0.00342603586379902	0.211227008895905	0.268043843410293	0.453425484562907	0.691667882386427	0.195177720690594	-0.0324815230478986	0.184225243519429	0.623531728343827	0.503397980454448	0.334527527918322	0.0363712810754712	0.517250593164748	-0.0573385418565142	0.209924078027345	0.309672952903584	-0.0471945282763877	0.17734794281563	0.268092622969708	0.302160560255487	0.423881076787994	0.0104342624475877	0.0991672772432928	0.144729979739727	0.326069040683856	0.304821753720037	0.217304608270176	-0.102155581374769	0.46933792553699	0.600924875275838	0.172795596784025	0.347381610344201	0.166802965273299	0.65261598358319	0.313038627796271	0.611852193789636	0.663838824536735	0.633276644447499	0.633292292085476	0.177631572984927	0.193089825180283	0.449946129822626	0.533900352965074	0.686426499007142	0.384006488056064	0.795492367865052	0.17911727431344	0.495842941232697	0.137843623488798	0.62105636600752	0.284573551785083	0.615176920235193	-0.0523710035709396	0.331847604874507	0.163307452255533	0.608507170948262	1	0.272601999006862	0.0155054459690177	0.328706540616706	0.824872556685648	0.37020546420991	0.389565540526223	0.654612650222569	0.71044861203751	0.0229570983185888	0.696324411857553	0.496529175689193	0.52550789379439	0.411767941407215	0.538378563857639	0.0467300223495862	0.528430377158563	0.783946998400301	0.537235952864811	0.564553705252825	0.27416724092543	0.0118728501288586	-0.0577827419616155	0.27785909629972	0.598630953490791	0.723148303729872	0.736629493995682	0.33664374430921	0.102859786300502	0.147190652673466	0.358339432532488	-0.104452759900529	0.40847041969425	0.194737138400094	0.572168486853173	0.610928704392629	0.770422129951256	0.773169892677259	0.52474656445619	0.694848822397461	0.678083015804832	0.242541809451084	0.618801370587033	0.690056510688933	0.655916331261445	0.638005778855481	0.564350108802313	0.698558420957447	0.524533601882719	0.670843250925945	0.575884542158202	0.757452361516306	0.711063202876339	0.645469809919024	0.526508436467009	0.581184321385494
ITGAX	0.40619619143928	0.288991026055135	-0.0248225429629894	0.043506454670619	0.217620141066153	0.020886941252042	-0.117356847487926	-0.119771158034279	-0.0822371960005706	0.0541485827775464	0.168582850010844	0.172561870852768	0.312922396058273	-0.31658250935988	-0.132999094199495	0.0163614200449773	0.0728253911184897	0.211024992027775	-0.229377270966109	-0.15191579183931	-0.0249800656319609	0.372187468504647	0.240577247622359	0.350421246636607	-0.112849439948733	-0.312820253433992	-0.108220653015513	0.263055685359156	0.206334379254948	0.173460920625804	-0.227514740367618	0.0724970542509895	-0.150872891662119	-0.0785159098239613	0.0201919780459544	-0.367883622333018	-0.024008256516835	0.0459503888349594	-0.133015869124595	0.275937887754362	-0.0435545572624744	-0.194470965642118	-0.180821064384971	0.630970040967104	0.0784831110728111	-0.102816014563667	-0.35143041566348	0.181361595632992	0.285323574084384	-0.0859268489296536	0.576485465822865	0.0756118247671174	0.387667201502894	-0.0485641670865314	0.0909420641620877	0.486167291072053	0.288814646361671	0.256468725632042	-0.207719870128446	0.234087098346264	0.207746445584217	0.267591419019414	0.104227165597137	0.28015354190587	0.0793638202433133	-0.212884134950607	0.19037426037386	-0.229966610944415	0.525065130899502	0.285654652610421	0.194657356860104	-0.290225735050365	0.354198969298571	-0.216569007538307	0.11187727819163	0.272601999006862	1	0.0346946932264772	-0.0798165098813945	0.392937617748602	0.194897172699611	-0.0683831111904736	0.0781359243047643	0.214078122949016	-0.10417282122198	0.161832436924022	-0.0791849496698139	0.00831527531698557	0.179529450574312	0.273432088082693	0.123645830984816	0.110696929088407	0.443890826380564	0.113251569547865	0.170320121998145	-0.0029857530335708	0.0164576711372657	-0.286786861010049	-0.168832507276424	0.267243882812595	0.395570396819484	0.428477198632065	-0.0272721160715311	0.154385458523192	0.290659869914308	-0.148052125163092	-0.100209151837825	0.163446746264507	0.593502415751319	0.458342435056618	0.41583501875827	0.24673347485228	0.298288602690825	0.103412010545105	0.258603546167875	0.264450149054147	0.0566812444006193	0.260851745337148	0.42247669467225	0.494367824550104	0.370083434552909	0.075340685215036	0.316323530587062	0.233636236406669	0.20183053455424	0.338373984633876	0.122179270102896	0.181269827120359	0.193259358632104	0.255476740405283	0.0898135177790331
CCRL2	0.363533818209468	0.449521081028985	0.358393302523668	0.246211030283559	0.729707685115439	0.3463961897442	0.537485166718075	0.455875048581013	0.296847170527802	0.168875731449553	0.295582046138215	0.302061609305861	0.479143424610298	0.372664965661505	0.577731393697919	0.0342859438617368	0.306767653847536	0.441753068949083	0.550197393605362	0.720721247260435	0.549038858319133	0.431011788353439	0.101571359134564	-0.126874639080356	0.559797934472502	-0.0044584279737982	0.429233035781187	0.311719101020528	0.313690544993918	0.429534486367641	0.481827810345841	0.295742143393519	-0.176316491000725	0.105466348445231	0.347107044813515	0.473373689176419	0.444935158926284	0.188412960451942	0.0734433335723048	0.0246782450452796	0.455083670343051	0.548363694519627	0.426914364001673	-0.162188248561783	0.532762882888518	0.546948274300021	0.270474597921613	-0.167556095824316	-0.0850319380419772	0.416928226901077	0.122686418247582	0.60387893325612	0.278241903513956	0.350933318935729	0.322946547887405	-0.0570835776919056	-0.0884940024807276	0.17197449185395	0.601805748356373	-0.046145822390662	-0.0466208265437158	-0.0720307518881294	-0.125039870485492	0.526421999875486	0.0893910223559712	0.329976920187481	0.0278368180183924	0.505216627282846	-0.061959594317172	0.427314163152228	-0.0121183642946316	0.420377800663183	0.154969259702124	0.398493166931182	0.0906661727730073	0.0155054459690177	0.0346946932264772	1	0.285887748874457	-0.0536270405086369	-0.0282180642518701	0.274939200822978	0.0383316599096511	0.194498695999816	0.116462631684217	0.0935845515452366	0.0653136364141605	-0.0743955414825751	0.161038784736718	-0.196158488739015	-0.378170939699246	-0.00729922308396044	0.0927934155250814	0.483622313410388	0.392650429038272	0.574050072527802	0.359416967724001	0.317439907260012	0.145819082160584	-0.0763767682134271	0.039252377427065	0.22897495937514	0.189804777212857	0.0678713728829048	0.435523405715951	0.186900862769654	0.234753798007268	0.401869007562804	0.041088210542926	0.0350076495189796	0.153023876805937	-0.0731414568248766	0.120539258808524	-0.0938203570815714	-0.152424578436685	-0.165428285361939	0.493636137644355	-0.204657130196903	-0.0672774911953826	0.0613723900841933	-0.0875925888667848	-0.166717457155306	-0.11927389635395	-0.179018393273002	-0.236441784190021	0.423934384744819	0.160018638441533	-0.124282401465973	-0.153687535282827	-0.134590358262468	-0.152349770154458
UNC5B	0.202313513115275	0.41520309593181	0.553740124083149	0.615042732722368	0.311883177056358	0.505443183456575	0.759054143070934	0.733033288979389	0.704043629647571	0.574421599805361	0.558503463332808	0.325677659933631	0.400144344422141	0.564515967845885	0.213283518843663	0.506461570372634	0.616085816555989	0.452755827126915	0.66298125678088	0.511313805644852	0.650977793296462	0.551950351368134	0.482657345682115	0.345510944926293	0.426025752440185	0.257495994767689	0.660271993597341	0.650203760607353	0.606974461395714	0.484397622988813	0.782180311550763	0.609190462921185	0.0655737465055974	0.146503335158665	0.466072465605941	0.748676274445314	0.671808859821028	0.395367976253343	0.491269971942626	0.227683962080835	0.58966733112291	0.719009945301441	0.686375081622796	-0.221952143641568	0.516929221756474	0.639938071646737	0.554553988195998	0.209682209519209	0.229554164280974	0.595522020703982	-0.146884539370392	0.59005097997838	0.325779907556223	0.644298644541315	0.772087369061166	0.175963090007741	0.255022607844089	0.521946875345852	0.569996328964213	0.181330895720919	0.452221615568396	0.117881693719322	0.39785347537976	0.567609541456726	0.610145268121501	0.744895538325811	0.498005540912532	0.669585568459137	0.192189794350723	0.146001574793388	0.463601312723717	0.757961021101495	0.0343101574157363	0.73404946036527	0.560849557921616	0.328706540616706	-0.0798165098813945	0.285887748874457	1	0.329698386819087	0.444055390757057	0.614265640710863	0.490683911029903	0.486393671426138	-0.0251187892247356	0.606208703229886	0.638722790027396	0.531952618576331	0.103914359002326	0.232333930656048	-0.0647931476969267	0.390632460593565	0.348333570935748	0.605837752354681	0.602617651944777	0.577405054997025	0.270416021059856	0.66962808342883	0.552510379413413	0.312305305619177	0.203824613086121	0.427182977491075	0.386024910503256	-0.162333626668498	0.107069678539603	0.753657888464369	0.312255184729446	0.492692353569147	-0.293222603653477	0.179159223323526	0.359306228456861	0.469624971947556	0.461115168182167	0.369107880733601	0.473543257581628	0.23571445112534	0.482154720765197	0.221587376084633	0.107788497192043	0.275858041048604	0.270201166284744	0.43343593514123	0.278097693976159	0.261652092843915	0.279563714924404	0.362022376944468	0.52054404171018	0.412798321538238	0.282652717314793	0.242234514084966	0.248238115651761
CD63	0.56823244440402	0.442800963826948	0.0269296737572339	0.337588887850332	-0.00540876556703831	0.208697328952531	0.127303646702691	0.0520950012005121	0.062291962931337	0.379941062036802	0.363195173380856	0.235387143153864	0.498016581059526	0.0470375361337407	-0.113166260183568	0.41960215433084	0.408356733656932	0.203161747654102	-0.0886255160682818	-0.126282733686196	0.064213562711962	0.246704228107152	0.571602896074607	0.884959776108337	0.054653898096671	-0.0217909618971431	0.156892005308151	0.630434229229882	0.4216790410004	0.214089593509591	0.0241781683721107	0.433941017594796	-0.029805368234971	0.170629886770561	0.341174819657172	-0.0752870137559655	0.130712781071576	0.217009398191374	0.227689777923457	0.624694447605031	0.0417380735259533	-0.0123969780155737	0.220926095162768	0.504594618467707	0.151075303251124	0.0612405428558245	-0.10532582874992	0.641806803522707	0.76354203256894	0.190776354538152	0.424197554896412	0.102101646257005	0.703077058744184	0.273639471952977	0.575150559024411	0.789982896092772	0.724811720575567	0.682771914910185	-0.0503629845773093	0.146368298351191	0.586568210805559	0.693906103915225	0.711521049261899	0.350859683083212	0.799282273115735	0.211051259296826	0.587538499652346	-0.00850832863328669	0.800861835726092	0.0804705626275471	0.638117767960062	-0.0562100957604398	0.488665930738707	0.0728656885601546	0.750593575148164	0.824872556685648	0.392937617748602	-0.0536270405086369	0.329698386819087	1	0.444707360773295	0.376959741214806	0.602678110795314	0.783184040130128	0.0265914039426844	0.659614897127768	0.534922042765369	0.63960418546438	0.197391423308911	0.70947256427059	0.20524406990906	0.642121829420092	0.878882035445427	0.459701868976405	0.54089684092339	0.288867920761051	0.131941749851219	-0.0344371833415908	0.363972336682757	0.813533803280164	0.725934088064297	0.822526229749434	0.343772625955391	0.0673480481314022	0.193092569034953	0.36190050782968	-0.0755529259418328	0.560780618436468	0.308241471742812	0.780495256013749	0.601061932204878	0.851842424366333	0.875006968173826	0.569874112207921	0.792736401510907	0.862397641365563	0.148853496901916	0.714449773668781	0.679499260102916	0.855208257200303	0.788708219719336	0.708407874390475	0.884954779984131	0.718272538897284	0.841573067976898	0.53120978038408	0.813530964058984	0.807067704827481	0.795718150080151	0.700790324624293	0.597540966315165
C5AR2	0.405211501542793	0.539638918893991	0.469976393477784	0.759262239453575	0.116049445176383	0.396031821125189	0.434778597265894	0.363749036100479	0.405762774024761	0.773214031299493	0.439129764657914	0.642531156285404	0.450011360512927	0.151292173425818	0.0145749235860182	0.708066507062288	0.742714266981405	0.310309869273792	0.222856487981097	0.142770951609858	0.427411851731326	0.425293924826735	0.804579493630231	0.574157811497168	0.203941767938182	0.0493324215885423	0.502108010953239	0.382999068377622	0.610604053504569	0.446983375964483	0.259973510173018	0.641193170563756	-0.120007104627698	0.628938901743604	0.70771281936239	0.282755292855818	0.520854929244133	0.625231766710242	0.538067912259028	0.462542194536483	0.171788924611569	0.301746631049049	0.478076927608659	-0.0497275803856536	0.448675858044701	0.327603345070478	0.0595377597795391	0.708398586912065	0.711805111996088	0.299614898033157	0.0692697380373347	0.28308045374407	0.178148366598192	0.722565069247389	0.666510299017384	0.485568651559659	0.683193017154229	0.41055283387049	0.25429530052387	0.126383766770746	0.624460497810709	0.30835843197538	0.121870161768692	0.472944882014532	0.434376376629967	0.293445052010723	0.782612077333695	0.370922445437896	0.414737132050547	0.205549452123236	0.762624918593141	0.153380803305249	0.158456227264945	0.428219812949698	0.701306986398593	0.37020546420991	0.194897172699611	-0.0282180642518701	0.444055390757057	0.444707360773295	1	0.692795402668109	0.110480777204074	0.438459115161723	-0.203509413717524	0.365914865999392	0.332844547830442	0.584215742771338	0.518429198863361	0.663846772131734	-0.0428881723326962	0.717242480369903	0.529835008227287	0.444326266191913	0.556342712723942	0.278505779737861	-0.0946995976562233	0.162830228678345	-0.0265666973855254	0.60576917716828	0.407807310864124	0.619042499881724	0.699051308148371	0.139465325759228	-0.0403176199876352	0.18577265062941	0.147627568385881	0.330410356687151	-0.0740559470196959	0.451377505725771	0.581663273431821	0.268566106025275	0.611800653134314	0.5782891153946	0.569573989079233	0.217705325785923	0.346854514857328	0.0932035649547975	0.123743921162228	0.39733839445501	0.483951795486661	0.278929116184605	0.44760766516857	0.685856979993419	0.321467289507752	0.377281973299182	0.294410317959049	0.230145213172873	0.35885273145499	0.707017588959222	-0.0420460415180411
PLXND1	0.354657549557702	0.587642977514871	0.641924046259931	0.74662009702184	0.270065963307482	0.510580231121904	0.660647540610953	0.511633812873248	0.435430764711765	0.736388671696352	0.480912781617652	0.582639746750185	0.509929273789203	0.385892485873833	0.333601509880357	0.682612990406208	0.828330322845167	0.31475159542038	0.442717018088964	0.45989645930728	0.614649722823095	0.425705412427407	0.782846621816554	0.490659695083278	0.439611286325845	0.297960019504537	0.673537012559406	0.471461608941034	0.650148296009709	0.43986648245914	0.51871640456764	0.709897957751051	0.00231142795418433	0.614900136745258	0.742894881416005	0.568612105257687	0.601091897623766	0.65110791948773	0.692211757256945	0.393148931965257	0.391887864149546	0.599379685605778	0.644939843126076	-0.312817991312737	0.574176933250869	0.570111956429309	0.363612632312206	0.540791603143032	0.609608572136957	0.59020052949667	-0.141598491751608	0.445993470255268	0.225172507321002	0.824897479744904	0.772628544111277	0.32720982192903	0.539848200206013	0.378819865263	0.567588438362668	0.0641630828375329	0.538228596337039	0.233910825573798	0.23763285756606	0.552109895109474	0.608781032734921	0.524937610027742	0.668621624625325	0.604171267410864	0.234828648875104	0.229373599477587	0.708579717353061	0.425923473971075	0.109597986342904	0.702013722854146	0.754632666613115	0.389565540526223	-0.0683831111904736	0.274939200822978	0.614265640710863	0.376959741214806	0.692795402668109	1	0.293379065484922	0.511425220284375	0.00851653909683988	0.441377893741833	0.486335753108103	0.617357612119712	0.510463404360614	0.53137494844341	-0.160348215600559	0.691655473451796	0.443275538251228	0.547823693239636	0.711551462500744	0.508426835632781	0.077304274710752	0.31118513606857	0.216242932933445	0.493453253150393	0.22447271808859	0.566852433075757	0.782117424485149	-0.0033751506003922	-0.0574867354260741	0.407749727953709	0.201289597919497	0.406238287262807	-0.34262890041658	0.327389471228527	0.458804636159825	0.337749295862813	0.60869544537367	0.548218819064482	0.510455075426907	0.206706624585582	0.490811967383937	0.11532098067715	0.0512661383374293	0.306088332023151	0.3028312603728	0.3611881495507	0.388716818793187	0.519403921693896	0.269687642942468	0.456976492881797	0.458460044046878	0.300138504353891	0.308882128148448	0.536237639798724	0.069227841494026
SDC3	0.119535745029037	0.220518815391364	0.0747463983208216	0.063117263067289	-0.0797997679286065	0.0621382204539027	0.213600857846221	0.152262885597696	0.137443188328618	0.128398289673058	0.191267200242059	-0.0184420836833957	0.225186005294559	0.0142846315965479	-0.0485318535983351	0.130453555452829	0.175980689096568	0.0849234158514667	0.0533058744675269	0.0340907049915621	0.171210670261322	0.128981425543069	0.245199551885092	0.382564862402239	0.0448090678140805	-0.0145253994387688	0.192847661843817	0.626670238574308	0.233181675369526	0.0820647998640204	0.297329084239807	0.288737025457696	-0.0267333974823304	-0.183149712489351	0.0416178685560091	0.126520634308871	0.119287499402683	-0.0655981627936559	0.0421918714825854	0.127464426323125	0.097498664518402	0.217475207452805	0.131136672351765	0.0738246422640091	0.0308766673868928	0.162135470139434	0.173326113842252	0.144312825056412	0.310898509463772	0.18483701700633	0.00606097248619795	0.187195870153525	0.561507471015058	0.163629700851048	0.497419426675449	0.391965021411691	0.247871805046139	0.545842895092145	0.17119108245723	0.138456394193897	0.23538735355561	0.46399576686099	0.880607770088681	0.192712496289845	0.747050462672415	0.333879819109663	0.175621618664095	0.130640280398831	0.328127152990285	-0.0554871399543107	0.257799906222981	0.21617680160152	0.0373963192440888	0.191232324846776	0.534274112217142	0.654612650222569	0.0781359243047643	0.0383316599096511	0.490683911029903	0.602678110795314	0.110480777204074	0.293379065484922	1	0.542157386068432	0.0834692546111299	0.719266330377364	0.704389787549879	0.332971753591222	-0.0566487609291437	0.315252771526252	-0.0121328092823874	0.323154832001222	0.482310056898782	0.352396025089847	0.476532608891547	0.198384431609224	0.127302526903145	0.168213321173731	0.437486114673546	0.247295193276243	0.402264418564463	0.455984513393291	0.0980688928899564	-0.238455692625982	-0.0489377430653626	0.728825536087179	0.0398372967377769	0.382335468721093	-0.144201601005283	0.326446561494177	0.315132710719414	0.784166353611191	0.591786110472567	0.293290056665643	0.67589563751557	0.720952509393308	0.12195374443407	0.788866883175513	0.640263604066141	0.401074251095652	0.402972949280843	0.737609018619656	0.468772395508288	0.150399910031861	0.637613658400292	0.31373248780624	0.651852156425614	0.859708390170939	0.617147730112161	0.206303811145595	0.888055522269205
CD46	0.608979725865734	0.524754230644342	0.115293587350144	0.497612375760852	0.100749025189947	0.356893533254091	0.416817350559338	0.296146478701726	0.262340169344537	0.48187315084496	0.470736314088278	0.279191477301266	0.50035588718037	0.303968774584261	0.0836742370174343	0.531194182259247	0.549527632172417	0.35903366527216	0.211398496305565	0.121533843924162	0.291500551720212	0.301675385210558	0.566391363683894	0.68988367589505	0.254816676087121	0.139143059452188	0.418024618662137	0.613896558086734	0.478078244929376	0.32846113896799	0.321392947326867	0.551453831175231	0.0275935334780647	0.241062438046635	0.464569880658688	0.259763266229349	0.338816028971941	0.376219083027589	0.371521065105963	0.571762086705387	0.315075660365169	0.266260784290073	0.430694677119309	0.172832415840825	0.370148062766502	0.334671047912421	0.132758418019105	0.54875750169506	0.630851286976613	0.366745078649417	0.301628918054531	0.313681555258537	0.60013048409038	0.465055673610942	0.678408691467394	0.670458258942279	0.579009883131171	0.614396454604441	0.242195085265657	0.0680198362841786	0.478007664353178	0.536581969526428	0.544363002933522	0.520213971870493	0.788419041618775	0.398762490765775	0.600514630103095	0.301100212483872	0.557862701522133	0.102279388960544	0.635960689235944	0.244242524334214	0.44086932221665	0.315860884103429	0.735480781733814	0.71044861203751	0.214078122949016	0.194498695999816	0.486393671426138	0.783184040130128	0.438459115161723	0.511425220284375	0.542157386068432	1	0.142649736586461	0.656342259786553	0.63172149856744	0.621031169133495	0.216008704271789	0.620825264890073	0.115437213709855	0.643829866181549	0.746344376574631	0.664745297162766	0.66899612457116	0.499819801372389	0.237343907664459	0.195648251764206	0.469116835946486	0.698032539025848	0.572681240252238	0.747508754544652	0.484409878749545	-0.00765259904608937	0.244504295062482	0.458831512776359	0.012739934444241	0.631015128657384	0.0552787343663964	0.686759182392362	0.545218301427482	0.711565699349708	0.826422904503478	0.494706884202287	0.656910199862753	0.679637221841848	0.286529952216338	0.485253324866213	0.487057000453118	0.668794765771892	0.624785925634167	0.641187268801163	0.663851293950331	0.597062864965375	0.607776681928109	0.563518085176424	0.789914101835675	0.677730241734095	0.660436253943216	0.595222133514939	0.461691340049698
PECAM1	0.0730305580632402	-0.0139642692179612	-0.0963171500942202	-0.0974886330637706	-0.0505982722959927	0.055185426263546	0.042580144608761	-0.092294162149795	-0.188139221926285	0.00087902650768379	0.275197353096965	-0.182317873938807	-0.0895269314250431	0.332217758615602	0.152593372272554	0.174987870125539	-0.109537926946615	-0.0742763378136861	0.0990072110158774	0.0693954961257985	-0.051852857300926	-0.156404546551657	-0.11640366333111	-0.07531131275407	0.175184398529042	0.583105687266466	0.0159750328335691	-0.147510658529463	-0.237218773097285	-0.0672739134181253	-0.0378557908096841	-0.13688409699057	0.627259392838695	0.0271563910356681	0.0312985882274568	0.0292350526707855	-0.0523656752139419	0.0480631165698141	0.198604650312023	0.287519014370103	-0.0561515805452385	-0.0272407620609459	0.0662990232546813	-0.24450956357362	0.050956235145053	-0.0443282081089031	0.201824213799634	-0.0186443030033779	-0.0836840083157772	0.264233348989983	-0.144441579238363	-0.0468290581749829	-0.0982687407283554	-0.0840693371380918	-0.0431006217749371	-0.137819245526796	0.100064151266724	-0.0690340376541735	0.0851513942021257	0.300920647826811	0.133837849492479	-0.107887443507224	-0.0267888008280891	-0.0145058827626094	0.0967171413289124	0.0551359406442742	-0.0854985325091985	0.145677539658491	-0.127178513231904	-0.102329938649203	0.0817594401363816	0.0419581381339739	0.0278685093582336	-0.0356218013374917	-0.0500587693126628	0.0229570983185888	-0.10417282122198	0.116462631684217	-0.0251187892247356	0.0265914039426844	-0.203509413717524	0.00851653909683988	0.0834692546111299	0.142649736586461	1	-0.0900334836560618	0.0525908998335114	0.0176075609270628	0.0129707995969664	0.0490484890234849	0.426868921262706	-0.158685230937809	-0.0528338695676404	0.0850496591139083	-0.0364259844287724	0.213128816905842	0.15309334309374	-0.0889955849820903	0.283087699891469	0.0872266357552464	-0.137417787029015	-0.0548111836981156	0.0281452133154421	0.219992664159959	-0.00196091257868383	-0.0749798592064976	0.182340587331072	0.217857179726474	-0.16700589203581	-0.028291312903709	-0.16929448017826	0.0259569377875264	-0.0530751060600782	-0.045222905337423	-0.05193680010724	0.0771360532995013	0.0323393999662041	-0.00558581714458622	0.109349267575198	0.0449824441859088	-0.0184174361889147	0.187048660519983	0.0415715014258214	0.0418366886818457	-0.0416890761299959	0.0338076380134195	0.209961225738384	0.0474671421833712	-0.0268887720684002	-0.00587886428379913	0.0374458365323302
SORT1	0.33806821893294	0.423101103212313	0.340486127335364	0.497225933827953	0.0836853401813794	0.25934845821692	0.482897449054375	0.480131173287405	0.384522182026431	0.339483655552078	0.379729605159092	0.273316612625833	0.457075953264698	0.165266874741552	-0.0441487355995609	0.308084007027218	0.510174682101535	0.341933534089164	0.295767479984004	0.130634711920107	0.416620464115634	0.396122621796288	0.419141598542552	0.533076239589053	0.164326871422929	-0.0573654853636694	0.457976996555558	0.751699146966677	0.585922725441453	0.464627553523623	0.459821438132802	0.54629575462066	-0.105172449736741	-0.0328328744092328	0.336851256955832	0.306160969240064	0.423157097168055	0.257722437883319	0.219881383544897	0.226712496578281	0.31740460855282	0.351370724579248	0.312542235263991	0.117508750272484	0.328348941996881	0.430171043738735	0.166959335549218	0.279735777643042	0.43579120312758	0.303514239636292	0.163603006302555	0.338886874318006	0.60028878244369	0.406184993741487	0.715682946500589	0.521149397521281	0.38038368050543	0.643178720073815	0.310084604247739	0.18283295641346	0.424685543242336	0.41418676090313	0.712555024432205	0.501245892116504	0.785461688575271	0.529189738707412	0.454787085134669	0.325198034426294	0.445411803655579	0.209710557315037	0.511407463305873	0.351937274968732	0.182508142632645	0.371869578981591	0.630122978341985	0.696324411857553	0.161832436924022	0.0935845515452366	0.606208703229886	0.659614897127768	0.365914865999392	0.441377893741833	0.719266330377364	0.656342259786553	-0.0900334836560618	1	0.6653017569869	0.43071439200779	0.117828362751183	0.4293053971143	-0.0588869630057922	0.461926774446405	0.61946084557322	0.567850602231702	0.677117592716378	0.31197808062762	0.0303587175570853	0.317433228732129	0.43581699405973	0.379407970048699	0.508638998653255	0.653235012566501	0.262833315722161	-0.123929914753911	0.165912618891956	0.743360825229505	0.112359161985677	0.432911453800881	-0.0149766688023508	0.43218843890478	0.583296799849381	0.800455183919608	0.684545029744852	0.421212993263638	0.653379552636937	0.62145187056927	0.325228388381081	0.561778062447826	0.527806116508069	0.467806347230853	0.439794327634572	0.607032850946478	0.487357989294367	0.327197388395255	0.568821909774915	0.505242877306806	0.658016877579572	0.703672010663818	0.475496936014397	0.341205247558343	0.620030212319199
