""	CD3D	CD8A	CD3G	CD8B	CD2	CD247	KLRD1	KLRB1	F2R	CXCR3	CCR4	ITGAL	CCR5	ICOS	FAS	PILRB	TRADD	SIRPG	CD47	CXCR4	CCR6	TNFRSF25	SELL	TNFRSF14	IGF2R	TFRC	CD81	CD4	TNFRSF1B	ITGA4	LDLR	SMAP1	ITGB1	PTPRA	TNFRSF9	NOTCH1	CD44	SLC16A7	CLEC2D	TNFRSF1A	TRAF3	CD53	RIPK1	CD226	ITGB2	VSIR	LAG3	SMAD3	HLA.DPA1	TSPAN5	S1PR4	NOTCH2	ADGRE5	PDCD1	CANX	PTGER4	SORL1	CD69	RACK1	JMJD6	TSPAN14	LPP	SLC16A1	ADCY7	CD74	PTPRC	IL6R	STX4	HAVCR2	APLP2	LAMP1	SIGIRR	CD63
VSIR	0.862443162850235	-0.132786408160141	0.854877161456282	-0.149956374832946	0.815179192377263	0.784724339224916	-0.185560773050561	0.804280818417422	0.0803119582675799	0.477042975656242	0.804539468406675	0.455486160174673	0.289382232302305	0.837671465103017	0.847522212632439	0.362740853636592	0.884537104441379	0.655198102520076	0.89200637720862	0.773403518061364	0.827346144126955	0.901545791214724	0.803330452743854	0.888368522856329	0.69253311694255	0.785886139264976	0.612564460359751	0.869361721623929	0.744818447040155	0.68072799477032	0.822994480403657	0.903710299190061	0.831116140593204	0.842117294426527	0.410887761967898	0.697447928624546	0.850279093529864	0.72589120815395	0.763855544413017	0.629006823636781	0.841811583046094	0.919047162170941	0.749788075606715	0.890181457638518	0.801719260353988	1	0.394339524868226	0.822069740915785	0.567747241154699	0.771013938633018	0.87684813948874	0.83554868890274	0.804945234304095	0.611313955655305	0.760648211825376	0.769209668146161	0.840940962911322	0.810827127530201	0.900636543997945	0.46290460489878	0.889954054411272	0.724917449967042	0.710264880198584	0.632017090242425	0.663172068252328	0.734269500822007	0.837570544676679	0.783826535355532	0.524777081165829	0.579588704304746	0.789974076170165	0.872673243081306	0.625004172173198
LAG3	0.582368388239798	0.342787117572274	0.492542675988926	0.301809634554872	0.709988266674122	0.68473443606566	0.239969265069755	0.234626011813391	0.471766932499012	0.695021702388705	0.152952665022627	0.675878661752488	0.713118410294893	0.453154349468931	0.542546128854713	0.46914770224153	0.305273770313795	0.715410748806501	0.462279254926177	0.309737741323481	0.395837546970372	0.352747274356341	0.0712227357051017	0.415781180581806	0.587738456679667	0.673477346196043	0.523577334345799	0.58314325337591	0.653299662761743	0.684130772417031	0.405304625450061	0.477563936258173	0.381994362167296	0.516694789404384	0.466923152124885	0.500122540244911	0.436689938717275	0.40280826266413	0.494310948617207	0.418723292363857	0.664885787512268	0.548336210304978	0.474894804425191	0.425172861988087	0.64531079348653	0.394339524868226	1	0.330746022059343	0.40206270062425	0.641160956250327	0.515698431260915	0.577236580061139	0.526639920947006	0.714266724261194	0.458979297860504	0.0568285072555242	0.231609101037909	0.159634614114437	0.244664303025791	0.501483753739061	0.455444921065996	0.411583365337099	0.526228033069594	0.529635563124634	0.470787807400519	0.572414193978117	0.47039440250643	0.486046572723772	0.640706783396409	0.364753628380499	0.544733297250869	0.55798818002055	0.392937724490136
SMAD3	0.711051231639245	0.0381968623970798	0.73971235978727	-0.00204072741257614	0.690626840026903	0.646760697856432	-0.0460609832488335	0.628480521766375	0.280993895958576	0.41850032379664	0.667907332498957	0.514553583680034	0.349756923024599	0.667951625323728	0.711856258389303	0.517077638621348	0.711569527214531	0.51182678401048	0.837005884000941	0.703051119818023	0.631580336053813	0.756252069986918	0.69632198476295	0.773078592938456	0.699304983686187	0.707382414630239	0.684675708434676	0.755898445453431	0.609847935392379	0.68786807439582	0.786519412470517	0.791680508185189	0.842528576626687	0.822590280127912	0.307737862734	0.75820423264048	0.840763580267277	0.782624562773906	0.746989430432322	0.67797556742962	0.729913302552167	0.812570736537038	0.708369168649521	0.753606475021041	0.758409555454264	0.822069740915785	0.330746022059343	1	0.587949984679283	0.711532320425179	0.735624250067805	0.765706216816104	0.814664523194889	0.511626865498263	0.809081235896203	0.707213493440368	0.807949625731177	0.722608691134361	0.800077505734652	0.530327441192801	0.837612897496283	0.78690394070472	0.706287596442087	0.673349889773898	0.678604433777975	0.729923074085654	0.746443315281689	0.789626543518383	0.496761104514286	0.652306646040574	0.777313538180406	0.760075900465344	0.679594223270421
HLA-DPA1	0.398055166242462	0.212928682791925	0.406141537662439	0.159378423809539	0.453591362902974	0.402009734126794	0.121369142849402	0.199211329961791	0.483942440628562	0.423032724127236	0.263356865089507	0.517533527730303	0.467935796765746	0.381076717653145	0.429468022547001	0.622551333701267	0.341313648205113	0.476504572678992	0.610281927650418	0.375352428489349	0.32657902199114	0.337749566784647	0.35064022941169	0.468326733176238	0.676616832424335	0.698129517732316	0.837273050836186	0.593691878898941	0.539747452335685	0.611053550426867	0.600534598526278	0.578069654973351	0.742680956726326	0.657005393838639	0.292148797988867	0.735478986238005	0.661354407831614	0.531940947206279	0.435178980658626	0.855926335244773	0.60106875436791	0.603447104653105	0.569650755086913	0.417787115450826	0.766356778896598	0.567747241154699	0.40206270062425	0.587949984679283	1	0.537865091771856	0.486201340751881	0.60463357456849	0.64625266644569	0.374566650073912	0.841688329382482	0.285297203686108	0.496444730527276	0.253689551951803	0.464112679941344	0.538195590099183	0.665640811896827	0.786412369160185	0.695157597667518	0.653949170866548	0.975804598110841	0.506076295427848	0.62148984258353	0.798145819031272	0.752019016856944	0.8529847987427	0.788365757466589	0.543579440611313	0.833906857200029
TSPAN5	0.853110110616454	0.265109039220865	0.842807477718348	0.235040701527867	0.893303002544992	0.860099193992477	0.15114118803103	0.544462164526777	0.439530765295624	0.685273303223521	0.58521802656925	0.730146206200992	0.624188206891482	0.766398245104742	0.787591615961403	0.604781901201823	0.658667815712306	0.768220294290442	0.849823386539632	0.76889517358796	0.699185145021209	0.708526436650633	0.55856065858337	0.839069530555872	0.791115342026141	0.798193275283328	0.712802635206783	0.783309465553922	0.801453389694748	0.838772791088815	0.805272886240194	0.804025872932357	0.747428466972319	0.866230599315292	0.592100225872291	0.766460117310388	0.825327883698162	0.748289581484104	0.830439220181778	0.615597951552072	0.861559564530202	0.854198442398823	0.795304060203347	0.69192498000409	0.844949889620383	0.771013938633018	0.641160956250327	0.711532320425179	0.537865091771856	1	0.801080438154884	0.783457673956754	0.860361830082341	0.718172684102929	0.7152798358367	0.572471606356683	0.687473519575603	0.665313648871196	0.677527833430668	0.722246186652361	0.828602793833096	0.731728430139498	0.736742446569759	0.724872014127175	0.635037891048348	0.886351942879684	0.770313480826015	0.794440194611097	0.592754900005867	0.568632826407168	0.788353224586101	0.871295753223799	0.605296873621785
S1PR4	0.917477251158776	0.0118451954520349	0.903661476033494	-0.0035911415130322	0.88552759047799	0.871673091425349	-0.0900302201657788	0.750739674209569	0.187134676633961	0.643161389836417	0.727055657713207	0.554893912705843	0.42883116302959	0.85548535314596	0.857315897538849	0.363304090042843	0.833088332070033	0.727838805695634	0.864986350348334	0.789919984116854	0.821774090148771	0.825812179648668	0.692175445448154	0.885576089846663	0.706991476264469	0.747065100987564	0.599511174831382	0.83130968290135	0.79664097775051	0.757684059144013	0.788818629082881	0.864288759206053	0.764765210281351	0.814424617792334	0.503359031702182	0.647080449632801	0.804042052301679	0.696915366187768	0.797541436004995	0.547189535159661	0.849898678090485	0.896342997085857	0.751182546096039	0.789778850856847	0.796117916458166	0.87684813948874	0.515698431260915	0.735624250067805	0.486201340751881	0.801080438154884	1	0.785812757051987	0.780123538534914	0.664412355418136	0.673219414879808	0.668844662597503	0.720533293615815	0.775414277174539	0.822245322261179	0.543400035512167	0.825088389911616	0.655448141219885	0.716665799691493	0.608084177159228	0.589219765503095	0.785373585709071	0.772998226312223	0.726967685143143	0.515843676459335	0.476343272216119	0.7253163550229	0.875532258182468	0.527796563216442
NOTCH2	0.779613675127944	-0.0292401482869586	0.762970610640118	-0.0771342165843642	0.812436958497962	0.778300820998286	-0.0700439211520358	0.67383990801152	0.201909100252758	0.542179547073014	0.654608003699369	0.560423863297213	0.470398847115932	0.766632700187134	0.813531084691533	0.46195354980399	0.737950271134138	0.690397777479846	0.804753042423463	0.617797281465283	0.756388214805391	0.790857605695374	0.587802854155418	0.77290590965658	0.736108219908548	0.895434814919164	0.65145658128066	0.910198224797566	0.785796859002233	0.771809187403292	0.77737704754274	0.854147990042566	0.801002817926376	0.840857031453161	0.492816839998133	0.733874938154846	0.791705979381331	0.693266607497364	0.751617202229463	0.646670732913415	0.871827493300249	0.853201176913798	0.727857489513524	0.838994558665445	0.819830712356223	0.83554868890274	0.577236580061139	0.765706216816104	0.60463357456849	0.783457673956754	0.785812757051987	1	0.78848190268582	0.64427210648779	0.777528818165293	0.572098625773737	0.736846468318012	0.604275996818111	0.719699147462415	0.492329299359518	0.839797297324237	0.777905213769733	0.749468710980639	0.665394257728742	0.697379016872068	0.739827775196975	0.840346164861322	0.767958615887566	0.686888246452161	0.662035238704617	0.832620114029429	0.801572261077051	0.689991911168558
ADGRE5	0.818909533673546	0.322125557414752	0.841545204981884	0.291513539367465	0.83174492684334	0.785248330276991	0.181789020492756	0.538274943817224	0.490414760811225	0.616085391372452	0.603155459823162	0.780783839733036	0.597286342214511	0.69427011384767	0.740295733640156	0.692149764312697	0.659377070828049	0.650955181376779	0.897884879639252	0.819474039939083	0.634264973890969	0.706218519345401	0.639345486605849	0.847964270596822	0.804048839058743	0.786975764199182	0.782143398207142	0.772178507784016	0.72129507107087	0.819103798666456	0.820953689412456	0.816451411836031	0.785854795210662	0.876584837950185	0.455118679391808	0.797199489980616	0.927788899726	0.846230880627124	0.842832773846006	0.664922839874256	0.818488304434388	0.894304701581947	0.807050746698165	0.716264017420144	0.900459286311932	0.804945234304095	0.526639920947006	0.814664523194889	0.64625266644569	0.860361830082341	0.780123538534914	0.78848190268582	1	0.61646962291864	0.786350671484128	0.688335081409687	0.798565219587099	0.731161159485029	0.754213527381385	0.754757240312821	0.875180915192612	0.782050444389461	0.732099117812842	0.821142563526268	0.72745145620319	0.907467218060649	0.756235844937157	0.86398594266794	0.601573233230178	0.63131381515877	0.819932604919144	0.851329967244327	0.649596617699895
PDCD1	0.729325510977782	0.235532814010757	0.65190546606339	0.20613353071659	0.784277006493597	0.786602627431308	0.193673758032899	0.515986073048667	0.313922101755101	0.772393883913879	0.342688545738523	0.623758839755012	0.613601009295087	0.604569623870287	0.591508859828524	0.426181025490147	0.549491655539188	0.715191792840986	0.576607317150774	0.54250374881309	0.512712916245568	0.543410189035632	0.284247553045651	0.607704631832413	0.629842000255651	0.655184314032843	0.520341486416376	0.656438412994952	0.642240051054078	0.673366878397341	0.508523625416528	0.625690866531039	0.476474835886094	0.593626355918603	0.442001342008964	0.546921857054894	0.535105068025428	0.523172980474135	0.58487367503043	0.427215108439822	0.683393335582973	0.710087829995003	0.546468623890915	0.622556520631212	0.701718370595828	0.611313955655305	0.714266724261194	0.511626865498263	0.374566650073912	0.718172684102929	0.664412355418136	0.64427210648779	0.61646962291864	1	0.486068062002066	0.306217787484285	0.417175236124463	0.413129060840018	0.451661927464058	0.529080649964845	0.580436828584695	0.444361504536268	0.528801561330362	0.541519598493434	0.460791683642915	0.6134155152887	0.546935032062747	0.561596103812729	0.588464665065008	0.329143098787348	0.600948297706114	0.715522535391987	0.395458209765053
CANX	0.611410086550728	0.0910528991025594	0.624157346899951	0.0393878269892063	0.640610163924963	0.592288906280248	0.0162252540312684	0.431814613503462	0.455290720019172	0.454226434083449	0.532887119214203	0.561860624486459	0.449490960321021	0.58777593703481	0.646318830014207	0.648694790990281	0.562275549013225	0.590800535785173	0.812182269864067	0.535802294526254	0.54041007111367	0.598081597908414	0.570445000698441	0.666158218622414	0.801024429551845	0.808234156712958	0.892989798802711	0.770576935451561	0.68411228631095	0.735558745125783	0.801582662763275	0.777397642742455	0.94573188531188	0.843045867645505	0.360907805301218	0.899117909717009	0.819956222039363	0.740147984879844	0.648927199767047	0.928836152007043	0.773720017025364	0.766985394559006	0.72903990391582	0.64455625524928	0.840843392305326	0.760648211825376	0.458979297860504	0.809081235896203	0.841688329382482	0.7152798358367	0.673219414879808	0.777528818165293	0.786350671484128	0.486068062002066	1	0.498698108561479	0.690197927742551	0.486205933121766	0.695625336633414	0.588034525471274	0.85188872642693	0.938704212707044	0.833949562595944	0.726094848506538	0.906113963443311	0.673307861743047	0.789536912716615	0.889148631074077	0.73268704783451	0.92176804438895	0.920793308202678	0.719344143921497	0.929650195771509
PTGER4	0.719231439359883	-0.0804394192255745	0.778588724592395	-0.0485629399266672	0.570571807707972	0.567251996173166	-0.128801822742581	0.760229237883082	-0.0320969911909494	0.204538339740574	0.781602887832245	0.2703939160889	0.0265826272849512	0.621465671510441	0.616032605696795	0.226031488207902	0.807436429908759	0.290331387413331	0.774758386341341	0.842833095465869	0.611679426528205	0.775806769492342	0.845592616908671	0.793161103540853	0.396644308515652	0.440353126209862	0.407867449731714	0.573231656134443	0.365305409946601	0.414780524633347	0.652012003170493	0.7504250796392	0.627322318614669	0.648588248380504	0.102333257020423	0.462371678036008	0.72433660941422	0.674099993013136	0.684102575672482	0.337192233811547	0.546295405572141	0.745505974383057	0.584310333624295	0.713882840962929	0.557228462867663	0.769209668146161	0.0568285072555242	0.707213493440368	0.285297203686108	0.572471606356683	0.668844662597503	0.572098625773737	0.688335081409687	0.306217787484285	0.498698108561479	1	0.844523502749352	0.925157380442284	0.88175449743619	0.398531193401324	0.699463078331648	0.491768939342089	0.397351502664162	0.447414894065697	0.352957305596884	0.624018229735244	0.577564651053409	0.562852832567708	0.154759827688011	0.289089220371821	0.529933802109037	0.689734709437029	0.358076422382385
SORL1	0.727755828855208	0.000848098233304556	0.782463930369497	-0.00921339827261543	0.653204552276391	0.629205098166147	-0.0810474036250046	0.682044082920791	0.142265791847165	0.307997417423409	0.720830917397488	0.460400916711162	0.232102952732802	0.666525251695771	0.691027249804505	0.448473266300765	0.755375282839323	0.417786381144911	0.849547328131214	0.802186349327646	0.634900800387616	0.791934910508607	0.844852515363971	0.813131635929004	0.635241817519774	0.663158921583977	0.590557426846445	0.728242095716935	0.533245751462053	0.586455964687782	0.772269670704577	0.813340891390232	0.749884588112893	0.796393688908212	0.285229834251825	0.65515839697113	0.864455582444459	0.770608145015701	0.778369576708177	0.544248630132733	0.681621293447218	0.832426778691777	0.666906286781345	0.786370429362463	0.734140914546521	0.840940962911322	0.231609101037909	0.807949625731177	0.496444730527276	0.687473519575603	0.720533293615815	0.736846468318012	0.798565219587099	0.417175236124463	0.690197927742551	0.844523502749352	1	0.826894379641915	0.852791272891423	0.495946829320926	0.836892545009581	0.703585868188448	0.579029848773841	0.654020138941311	0.578972969423224	0.728771005820891	0.726941131044119	0.739739205101095	0.395644455652227	0.541889076759794	0.721441806640313	0.765959029272109	0.569746132697466
CD69	0.822860232893138	-0.0370078160630868	0.84939909582695	-0.00702912412511158	0.685683666183289	0.68499467453869	-0.0959633901714043	0.797840239831348	0.0081065477727827	0.324687157579498	0.788315610498653	0.361568547985978	0.139161127418902	0.714685436493927	0.72087126193634	0.252981819354454	0.857993692359479	0.407955517058971	0.821018953931376	0.908465782729447	0.707858999681392	0.827145098015746	0.843148458470532	0.86964502417346	0.458351734462566	0.48954593619546	0.410820557668962	0.624271506911461	0.487639296728235	0.484003822251475	0.69197380413057	0.777315491420574	0.618753683104238	0.685986257055935	0.228951297095608	0.486953061928009	0.759262488952557	0.692707279670347	0.739301945133673	0.316810966410643	0.622411622796851	0.804037100938748	0.625514216587394	0.737565833700294	0.610895387606019	0.810827127530201	0.159634614114437	0.722608691134361	0.253689551951803	0.665313648871196	0.775414277174539	0.604275996818111	0.731161159485029	0.413129060840018	0.486205933121766	0.925157380442284	0.826894379641915	1	0.898681656632363	0.450990136729766	0.71644702527796	0.487344660369176	0.446763804652577	0.507223230253355	0.341148258105193	0.699707857396781	0.607622246386273	0.596669296297811	0.14686550381744	0.254824699311104	0.540202905176117	0.77715949082133	0.331643080765687
RACK1	0.827454348207461	-0.127328556703709	0.845984529432563	-0.127440353075754	0.707077481682569	0.695756901078831	-0.206554569081762	0.835245134946231	0.0297836214755545	0.33535937998985	0.837879913393194	0.343456680229455	0.157315962222125	0.753119402791891	0.779651795877746	0.281889862373298	0.912854207525141	0.489881887022716	0.881766999247392	0.819534344886681	0.744610246013796	0.878777653365431	0.912895706440681	0.874403988133568	0.541688626197646	0.625689451821518	0.573091539984845	0.74905008625461	0.573391219092416	0.52519234725254	0.784009554503442	0.87824125695726	0.794768171472044	0.770479368230846	0.212219751737746	0.628354885473444	0.797545815983584	0.723032028130386	0.719090530644864	0.554833903935394	0.728733273315411	0.856118609298919	0.648497568783554	0.78992912682026	0.714604247955786	0.900636543997945	0.244664303025791	0.800077505734652	0.464112679941344	0.677527833430668	0.822245322261179	0.719699147462415	0.754213527381385	0.451661927464058	0.695625336633414	0.88175449743619	0.852791272891423	0.898681656632363	1	0.429874782300533	0.79763467097014	0.645039223924145	0.580983414421576	0.542840670679143	0.552626409614196	0.661329143185528	0.735586160402956	0.708926880383273	0.324725918828569	0.476240181261085	0.686752174250822	0.829389844849444	0.55385839476076
JMJD6	0.57852567826298	0.689159725552178	0.613486769694787	0.675892359050627	0.614580072556882	0.594082762157404	0.541616463868762	0.19682206482886	0.731752355256854	0.690095350034317	0.187946014598776	0.724705831480204	0.666011378205234	0.389733344030169	0.429055266707495	0.729396142703256	0.28999497044304	0.510319654103475	0.638859757036354	0.69468129213702	0.272521186773571	0.306178058831243	0.303646867967189	0.590157753971162	0.660979900183123	0.514932444934726	0.779006374760747	0.410040320155861	0.502899315111639	0.683304083924327	0.534151458851498	0.539133405343769	0.548672820950655	0.636172888310632	0.392355341684417	0.66593076040902	0.668178929031752	0.651921842317578	0.620602625208576	0.581785564381718	0.557250719465551	0.610010897531439	0.618901647266393	0.303354801997428	0.726612947283547	0.46290460489878	0.501483753739061	0.530327441192801	0.538195590099183	0.722246186652361	0.543400035512167	0.492329299359518	0.754757240312821	0.529080649964845	0.588034525471274	0.398531193401324	0.495946829320926	0.450990136729766	0.429874782300533	1	0.601694528704698	0.592205130253125	0.546474726654879	0.681401592071709	0.581320390298903	0.736379197384864	0.413645017299012	0.695717822618886	0.484693239447926	0.49194257243779	0.641512958724996	0.648846915491674	0.527976621844265
TSPAN14	0.80670632213529	0.0561344785220032	0.824120938306905	0.0214310329250378	0.808859248574263	0.767923930562	-0.0498414299700327	0.616844806907014	0.323478603056902	0.549681916802799	0.708453692659196	0.62135833441728	0.444839615766089	0.772377985698703	0.799332651918383	0.584371209138479	0.741642603826661	0.665934166872623	0.917767053202984	0.757956610318252	0.741609742264176	0.801154817657833	0.69601170992012	0.861405551355804	0.805766814538816	0.828086016341118	0.753966107528464	0.852893638897362	0.767323380279009	0.789189169921368	0.885804403649377	0.877896992434802	0.891541522418767	0.910880132108573	0.49993215082121	0.83123143456856	0.90693197556659	0.790659769375969	0.832734252950682	0.73919978852837	0.85390055666702	0.902345369325768	0.825063460564388	0.802059531283129	0.854235033577341	0.889954054411272	0.455444921065996	0.837612897496283	0.665640811896827	0.828602793833096	0.825088389911616	0.839797297324237	0.875180915192612	0.580436828584695	0.85188872642693	0.699463078331648	0.836892545009581	0.71644702527796	0.79763467097014	0.601694528704698	1	0.862459247197649	0.819830957806575	0.745536920473532	0.760849322937239	0.824138621047359	0.840983237395557	0.865270019279502	0.608502579004029	0.734392210652768	0.872132108916803	0.844074327154418	0.75080360947081
LPP	0.597997094956008	0.112283347263953	0.628077769349107	0.0513660854303461	0.632474780935802	0.585340425925781	0.0176856394671929	0.389680161490714	0.477225433889534	0.451669646621632	0.534371928466246	0.583389852038267	0.46241933990066	0.607530179712079	0.654762414698305	0.684395412654543	0.531970803961297	0.568218005603678	0.805450275026588	0.544653406038693	0.560086254913299	0.594910139097203	0.556338089756309	0.67118406147415	0.794433967479473	0.789460327106405	0.837170023987126	0.755747163103312	0.6958028672077	0.751527950081489	0.825110608875906	0.761158581164893	0.930427826172524	0.863239009355668	0.459328290554253	0.897811791094663	0.81640315466759	0.726946195837127	0.706069737226316	0.868995867550994	0.763847770530246	0.742557209689923	0.735510444358515	0.635919155537069	0.791032941580481	0.724917449967042	0.411583365337099	0.78690394070472	0.786412369160185	0.731728430139498	0.655448141219885	0.777905213769733	0.782050444389461	0.444361504536268	0.938704212707044	0.491768939342089	0.703585868188448	0.487344660369176	0.645039223924145	0.592205130253125	0.862459247197649	1	0.856714224331636	0.724795545618792	0.853271658798073	0.711100196172549	0.803915644559703	0.862040588266425	0.665349782333566	0.905844995102116	0.876814863672548	0.699612059025541	0.897706180937935
SLC16A1	0.665570372500506	0.0685502586816629	0.662454565161254	0.0221195820778763	0.740904584440817	0.69136212173611	-0.0473822286218329	0.392503068204205	0.439652292710403	0.558531156820122	0.545878004086344	0.622289150628734	0.532814497287725	0.720477241456785	0.746673362891658	0.576489931803047	0.553484397834615	0.722536426070156	0.766889160353821	0.511194092877714	0.656871223202645	0.605831994465872	0.454926249561775	0.687297303905702	0.78500648370002	0.821711960262707	0.735220076962832	0.792773280642497	0.809978940528608	0.814163953160036	0.782410782536919	0.735331843786822	0.833138981356941	0.817714086908166	0.649792263379608	0.781969615628933	0.755777216277256	0.639085911690857	0.717559923169498	0.756391407466762	0.816824387917517	0.740047904581817	0.744538087161172	0.633015572376916	0.77582287235466	0.710264880198584	0.526228033069594	0.706287596442087	0.695157597667518	0.736742446569759	0.716665799691493	0.749468710980639	0.732099117812842	0.528801561330362	0.833949562595944	0.397351502664162	0.579029848773841	0.446763804652577	0.580983414421576	0.546474726654879	0.819830957806575	0.856714224331636	1	0.648721190598018	0.774856663295769	0.725380871731634	0.803321949922797	0.786860627632454	0.68301088161484	0.793365147530472	0.818955539771373	0.708231824173932	0.782129366148553
ADCY7	0.615966918616025	0.405376189462319	0.614522317364542	0.355669628059401	0.66211123054795	0.63249919564604	0.261615550427573	0.323610779779594	0.578148244365843	0.532070304389463	0.389897785870207	0.780826460829451	0.614719075659555	0.493679179216882	0.566275761765372	0.753107392286478	0.442554810152986	0.545395028315946	0.735439743340827	0.631151010811946	0.436984323436729	0.505993008591801	0.453341008339023	0.652089078397194	0.738219603183911	0.691046806225025	0.763491814782989	0.638562990146591	0.615754186734627	0.703843356356659	0.685919612407937	0.62222700039108	0.658572662521298	0.73151539406215	0.391689495274761	0.739687175022341	0.808449919827081	0.715443183353343	0.688818933056141	0.650575804328187	0.688566935943535	0.739216941085055	0.661239058370613	0.548573127354546	0.811116601109874	0.632017090242425	0.529635563124634	0.673349889773898	0.653949170866548	0.724872014127175	0.608084177159228	0.665394257728742	0.821142563526268	0.541519598493434	0.726094848506538	0.447414894065697	0.654020138941311	0.507223230253355	0.542840670679143	0.681401592071709	0.745536920473532	0.724795545618792	0.648721190598018	1	0.720560706347847	0.762911923105148	0.644632327818359	0.801844204931101	0.588100420004913	0.641152759971377	0.74656361166821	0.71152373197672	0.641949024593243
CD74	0.507063211713229	0.204196597628923	0.513058156076204	0.14481448573632	0.567846181594815	0.512367883706616	0.0900015661098938	0.279776594914365	0.492604960789314	0.496958692371072	0.363467895706431	0.589792194963146	0.517062832289483	0.491764702887985	0.547575715862591	0.665059203197446	0.432571580562029	0.573202165583857	0.707168005510633	0.456151456766447	0.429255025533645	0.449433098971901	0.436939362448619	0.57045232102075	0.756894708679154	0.782328946592025	0.884028092472335	0.696201689714848	0.641556040559642	0.696551208865554	0.69685467168069	0.668360120318729	0.81952498130622	0.75428702476252	0.373613634856018	0.808788659784443	0.747535521621759	0.617635160050194	0.546050214010294	0.898275004391989	0.705564310592406	0.700767327327499	0.651986957195565	0.519105400607761	0.837896180639041	0.663172068252328	0.470787807400519	0.678604433777975	0.975804598110841	0.635037891048348	0.589219765503095	0.697379016872068	0.72745145620319	0.460791683642915	0.906113963443311	0.352957305596884	0.578972969423224	0.341148258105193	0.552626409614196	0.581320390298903	0.760849322937239	0.853271658798073	0.774856663295769	0.720560706347847	1	0.60477059391198	0.710352077913765	0.85603087773655	0.786812746515475	0.889861765845806	0.863422095893517	0.640826582193021	0.878855763826859
PTPRC	0.846213273275771	0.334647978217856	0.875323739211763	0.313418359324074	0.879276573718597	0.840485274163549	0.129280810873395	0.465142017015464	0.509990097802357	0.658665398944011	0.625509449006553	0.801713217559854	0.638760156015821	0.751890875566372	0.790789390234545	0.656291572952898	0.603325645080497	0.696815723273805	0.863557189974527	0.810858324281313	0.686401283830948	0.68545479340847	0.587368611196363	0.840797845344762	0.791568365389444	0.766016784271813	0.663650391325125	0.751949709464733	0.784930728866208	0.879057952130592	0.81624588660892	0.767545544648895	0.696353232411944	0.86760958381157	0.627279300977621	0.73649036109667	0.89491048056	0.812808963695998	0.922661391181081	0.514222022532588	0.832544125486884	0.850555748351282	0.839951516705311	0.676422041823604	0.828591600833253	0.734269500822007	0.572414193978117	0.729923074085654	0.506076295427848	0.886351942879684	0.785373585709071	0.739827775196975	0.907467218060649	0.6134155152887	0.673307861743047	0.624018229735244	0.728771005820891	0.699707857396781	0.661329143185528	0.736379197384864	0.824138621047359	0.711100196172549	0.725380871731634	0.762911923105148	0.60477059391198	1	0.756028162112556	0.773065914482114	0.528957630994011	0.511971814018581	0.748601025182128	0.820114227817217	0.515084621815156
IL6R	0.756438725274292	-0.144007102351329	0.759532310646006	-0.194101973095858	0.780358599545283	0.75318922723581	-0.217390260521588	0.615828878269318	0.193116197003168	0.462303684020071	0.77599022232284	0.510220127025543	0.387471699370046	0.833077753218162	0.858715392596429	0.453466128528215	0.732778121388362	0.666616071531761	0.820005087253479	0.589088273504673	0.822342884286574	0.811683179686939	0.665500117028987	0.799036217819681	0.742707077202798	0.865135718029222	0.596946167800091	0.906559292450539	0.836942959695079	0.745708164652371	0.858696929370705	0.81984435210714	0.825481737613167	0.850433524393254	0.57963942759059	0.73426999164006	0.831721453630606	0.670005949241005	0.788573996128562	0.656518150701842	0.882317707865313	0.848101517115309	0.765486428074535	0.803275832414872	0.778340877457252	0.837570544676679	0.47039440250643	0.746443315281689	0.62148984258353	0.770313480826015	0.772998226312223	0.840346164861322	0.756235844937157	0.546935032062747	0.789536912716615	0.577564651053409	0.726941131044119	0.607622246386273	0.735586160402956	0.413645017299012	0.840983237395557	0.803915644559703	0.803321949922797	0.644632327818359	0.710352077913765	0.756028162112556	1	0.783971671368846	0.643658414533318	0.690765294725719	0.799856190399285	0.780634288117783	0.674748375999711
STX4	0.697354712287574	0.219443856891213	0.704978829555722	0.1764864701758	0.706817610604998	0.677980686223862	0.139294621981982	0.475893978423131	0.487603740607773	0.540206308018019	0.539137985694429	0.652373508768886	0.528437812891784	0.624685650801993	0.680026447661676	0.680193194143522	0.600854551558978	0.594085766486921	0.840103387031452	0.682697079721849	0.573059681805697	0.635890207310613	0.578732345794701	0.759839637140671	0.81753496790564	0.807419108930875	0.858272888413864	0.749678679713334	0.698889568159003	0.745167267431209	0.804253210006396	0.785714238828212	0.858930719903414	0.851361153615762	0.401851042866463	0.846579077075445	0.884993282196965	0.756720696592277	0.72116859949174	0.828066906275551	0.782948086407618	0.838718064714692	0.744069935780961	0.646477824286042	0.894047884884946	0.783826535355532	0.486046572723772	0.789626543518383	0.798145819031272	0.794440194611097	0.726967685143143	0.767958615887566	0.86398594266794	0.561596103812729	0.889148631074077	0.562852832567708	0.739739205101095	0.596669296297811	0.708926880383273	0.695717822618886	0.865270019279502	0.862040588266425	0.786860627632454	0.801844204931101	0.85603087773655	0.773065914482114	0.783971671368846	1	0.691679437890454	0.811988901636234	0.886081968682029	0.788941997332634	0.823732784436533
