""	CD3D	CD3G	CD8A	KLRD1	KLRK1	CD44	CD247	CD69	LAG3	CD8B	SIGIRR	ITGA4	CD2	IFITM1	PTGER4	PTPRC	CXCR4	KLRC1	CXCR6	CCR5	CD47	TNFRSF14	IL2RG	CD4	CD226	ADGRE5	ITGB2	CCR4	TNFRSF1A	ITGB1	TGFBR3	ADRB2	CD28	TNFRSF1B	CD5	ICOS	CD46	CXCR3	S1PR4	LDLR	F2R	TRADD	CTLA4	ADCY7	SORL1	PILRB	CLEC2D	RACK1	FAS	SPN	SLC1A5	HAVCR2	DPP4	ITGAL	TSPAN5	CD96	TIGIT	TFRC	TNFRSF13C	NOTCH1	SEMA4C	SIRPG	PTGDR	IGF2R	PDCD1	CD81	CRTAM	JMJD6	PTGER2	HLA.DPB1	LPP	STX4	TSPAN14	SLC16A1	CD82	CD63	C1QBP	VSIR	KLRB1	LRP10	CD74	PTPRA	ATP5F1B	RPSA	CANX	LAMP1	CADM1	ERAP1	APLP2	HLA.DPA1	SMAP1
TNFRSF1A	-0.141586088666357	-0.142607041948624	0.0358239458900384	-0.0357026020537296	-0.171040059465891	-0.12757304875691	-0.0518952002525314	-0.0455455687414672	0.0950253314336682	-0.0919869495370571	-0.229151839391403	-0.407848413698109	-0.0722541187458077	-0.0454971035920117	-0.249973125635004	-0.0406818888918474	0.0330435268583697	-0.26753521936877	-0.367383297833975	0.500393021364375	-0.40844907810662	-0.335288781616062	-0.161814472780833	0.679620797356099	-0.370636575155348	-0.199887316141155	0.499994367391029	-0.375667342349666	1	-0.164883343162712	-0.0394643202407971	-0.317331696539867	-0.411606978077089	0.191460548787104	-0.173351054941358	-0.256875463062053	-0.345760531793817	-0.295058344487774	0.110641398924872	-0.392727109268912	-0.328869897135449	0.166893626438999	0.39068941955053	-0.48303824111533	0.539086681781101	-0.485962780927145	-0.0769936056198574	0.25542638237028	-0.228700480642038	0.0913242534273591	0.164218146121425	-0.044618428648933	-0.0539478832935817	-0.286243901016635	-0.177663413089054	0.565791731060798	-0.209741386643179	-0.247359327099311	0.470748487895452	-0.086486343736292	-0.254041792840621	-0.240924952801507	0.035651483369867	-0.141124358895288	0.133762028354801	0.3699591927752	-0.115911770018944	-0.107425525006938	-0.0360313394213808	0.715639155123973	-0.360578852661039	-0.397919311073733	-0.15866776942686	-0.0224333939190202	0.11910355372376	0.54203119317936	0.331939016112135	0.264739553501407	-0.141665931212845	0.225965388012683	0.615262270275297	-0.215408120024131	-0.00705580474462023	0.111434642025235	-0.0737103443906972	0.477271771282364	-0.195436613361944	-0.383190221322133	0.0466529060273632	0.704068877134367	-0.0900232990351083
ITGB1	0.748761524121143	0.761155090979454	0.623816809873469	0.707175232101728	0.803859969189164	0.735863137688884	0.708122924685117	0.726806490040459	0.517252416683395	0.753798717300305	0.80024043192019	0.883767502896962	0.711739579168809	0.732258161588857	0.904029675972559	0.889036715305783	0.817300587617246	0.928806187972838	0.897148940490997	0.00898269434147984	0.920707206624359	0.860578696879288	0.824788956546138	0.139938052731553	0.89555902988585	0.823017163140097	0.448551678015069	0.899066236808716	-0.164883343162712	1	0.782405124979188	0.867008616422509	0.905191952533942	0.789293888762288	0.809677542111443	0.953470894927704	0.802643552157113	0.878788309917123	0.416268755541261	0.931738880645309	0.89737007054463	0.408310078209119	-0.018420874355472	0.862098241026174	0.273732789228256	0.660091801434442	0.684029193677868	0.722119401359092	0.881335370121226	0.427526704448884	0.191437382868937	0.360370470499399	0.662058327621562	0.909186982552566	0.851863457480357	-0.346773170253106	0.690029269743088	0.817482683988209	-0.50802896211716	0.840249045691904	0.783017359893277	0.925839135690426	0.635635958309599	0.89515293341429	0.393364818838051	0.163287391220493	0.309089118176282	0.901608631608229	0.497226853915822	-0.273970666782929	0.681713815272252	0.588930322966596	0.715322689792723	0.728155902847179	0.279274885732602	0.0589534590535062	0.508063115214517	-0.128231709999955	0.806237555471433	0.381917040083855	-0.197334149380059	0.867683330031564	0.729290068786182	0.748168809053093	0.428013742350288	0.311609520134472	0.0603176914733745	0.868078898265146	0.389691099917634	-0.22539490301435	0.761761760180833
TGFBR3	0.911613327708082	0.92042213938071	0.883317370641234	0.871219119545516	0.923605878438114	0.892982548558224	0.949547496541366	0.910304506268169	0.735752834874802	0.869828339298255	0.843784048062197	0.701001452372416	0.907645207252344	0.954671209857171	0.915487230953609	0.845708136032023	0.891865519411189	0.879992330301135	0.842963509727774	0.311248213810494	0.669975308224205	0.60458941472424	0.870729521488599	0.185424204672238	0.860238479779212	0.910283712814765	0.587014349504202	0.837337095351609	-0.0394643202407971	0.782405124979188	1	0.471360902733555	0.706326092376676	0.513183449567491	0.964340718053171	0.894594748875859	0.335051551361362	0.862550355268795	0.690125018519947	0.782032891008015	0.78596472641177	0.612165472066159	0.338375980436998	0.502285146384621	-0.120012268212484	0.368419981297592	0.879976980231874	0.821465024508595	0.854812059110119	0.6295453687679	-0.307546400139295	-0.228378988208812	0.861661674304782	0.735322235602262	0.928635948452442	0.0955651279921168	0.71737443828077	0.330795350310945	-0.626444494152274	0.793151840506709	0.85826942849963	0.917272990486971	0.773879342126853	0.8137639228223	0.603189181375367	-0.260496960527937	0.197280780421158	0.689329816982799	0.7814624362288	-0.401342493213776	0.125271420201131	0.300025923582199	0.167806610489953	0.774741481025217	-0.0198116341405861	-0.185558553492281	0.425016310480811	-0.624169701116494	0.948905213839403	0.641007349542932	-0.490073666845487	0.62372379382959	0.308844004949924	0.918970295297462	-0.0691487796046088	-0.0202310101259611	-0.367658761700593	0.476910407266801	-0.0962985889067587	-0.410213840464091	0.394856883515698
ADRB2	0.523588342796906	0.513445390331644	0.389007614986912	0.457909941427248	0.603373636613898	0.478183174784448	0.440850991241129	0.437616846414537	0.319093740389165	0.559022760659524	0.639155285004986	0.890728595487772	0.472666832074383	0.464691856309572	0.687686435428021	0.731965372903992	0.556997882517968	0.781739176939751	0.779893415024805	-0.13455471755767	0.914040161642094	0.927870766365667	0.688003586537733	-0.0510509778052365	0.763103412960729	0.603944533106707	0.214515928254793	0.799595155957433	-0.317331696539867	0.867008616422509	0.471360902733555	1	0.894344156356499	0.763536508098589	0.534010655603939	0.769442388551435	0.806346722295506	0.753996553710144	0.189339864204738	0.801844799633967	0.812801377488133	0.216282893887911	-0.225804733066273	0.88671625376246	0.289165749777397	0.749604563678711	0.44315700400913	0.460791690525376	0.643247385468534	0.150988087815099	0.386418039643521	0.541959828575117	0.3583045826853	0.899835978666889	0.608047321242561	-0.533033203989272	0.627549702168093	0.845476382737597	-0.344377068770799	0.656650549250184	0.535492000644816	0.748298820017008	0.402271322345016	0.767384957397629	0.317524713292434	0.282776383216594	0.420626787482164	0.797791608393169	0.200846323965338	-0.225911893454207	0.865089668081488	0.599552803542428	0.813866685304749	0.549119469414755	0.320598094603379	0.101864163760707	0.319086197894275	0.153223763431049	0.508937263373572	0.0955514124198741	-0.078183985584765	0.8304850395589	0.746296072431334	0.453732820768097	0.618196193018388	0.423746904939901	0.240819045674747	0.924455966630232	0.493717289246227	-0.17919026265848	0.745217708658876
CD28	0.690317708756954	0.674479768799813	0.579142963115052	0.554481010085375	0.755030527428942	0.608781816163562	0.666698801028625	0.579764521286537	0.394409281464115	0.654550228893509	0.727668917352901	0.995488260056091	0.638493524784362	0.701688548541657	0.827102219550212	0.83392269398391	0.677651975819902	0.87295273872007	0.879648373298716	0.0291717673927234	0.909560257850469	0.881720116520511	0.810084995078042	-0.018148504723558	0.909297948034359	0.743500534805282	0.323570338412531	0.901479678544294	-0.411606978077089	0.905191952533942	0.706326092376676	0.894344156356499	1	0.690951067760664	0.797433032604098	0.898220498526762	0.707662575208424	0.940259755983512	0.262641986274713	0.871149296738986	0.958581018217524	0.263796711986716	0.0796419034551473	0.849992161308465	0.0809107606728288	0.622246482592744	0.596625902858529	0.60384633103596	0.751079327287469	0.16907067904715	0.220901976371914	0.204333680334881	0.478989971341702	0.925918477515927	0.769668914707729	-0.302207436175645	0.843431284113467	0.6941393266408	-0.430266817915217	0.757218070146062	0.654864713580541	0.897702789786071	0.436157540733858	0.786478189456909	0.463931456974905	0.127440517515931	0.578083108229959	0.750323241929944	0.33595845617078	-0.367884154518545	0.72567720370034	0.443819577048023	0.614775458936017	0.557659985995881	0.294555601890337	0.0238352581930773	0.432292951907859	-0.138955418778785	0.686978700822036	0.141869536542568	-0.275724147476869	0.78586439876035	0.682886239404309	0.634905143133361	0.497207517672194	0.23583170447593	0.194112258040365	0.88225093472481	0.398611361503207	-0.336789698584159	0.684688486496351
TNFRSF1B	0.587454096960922	0.558746112244298	0.584722683033132	0.524256072953793	0.622010032967976	0.509262856990537	0.56124535412119	0.518735365031153	0.513494173315952	0.618009747128521	0.630699403964133	0.697855357836942	0.577041094767019	0.539926557894296	0.623608865725575	0.855719691743814	0.726779292917924	0.650146033441073	0.639507455986287	0.377282103312254	0.700602494041377	0.75964805092404	0.724797665867978	0.558167399990389	0.652612206568962	0.606503860181098	0.690192954424081	0.650595839315742	0.191460548787104	0.789293888762288	0.513183449567491	0.763536508098589	0.690951067760664	1	0.559699355062601	0.687780246101091	0.53181739197166	0.672734345129146	0.408319902554884	0.65761063595178	0.740526430259455	0.530217667616701	0.115455680568361	0.567802051100287	0.573300684497937	0.452003771942053	0.564340561191048	0.764449096876169	0.548193801940688	0.21255278391023	0.462849421268591	0.450914530019076	0.399135638818204	0.790236760069484	0.610575419884474	-0.0643853652977603	0.656368923111996	0.656793976749979	-0.0229942423000631	0.730660329502033	0.398175412210347	0.684641936330647	0.526872353456692	0.738550595217323	0.597992501458815	0.452539642120111	0.424796864168003	0.775182426066517	0.315760145966485	0.190353813711463	0.596539999172098	0.314520463183076	0.623160524741469	0.569486101758671	0.187582023522082	0.404750025432089	0.696400839633162	0.165289236754207	0.475405007989734	0.33734100249452	0.260883786740225	0.751136683962702	0.784218290296984	0.657409006589417	0.53583971060115	0.729798162692355	0.147599945925798	0.768360282256208	0.529996792648536	0.23074628377994	0.81614296258871
CD5	0.918168571515667	0.91617371752184	0.870546908805977	0.815371945038557	0.926428494294245	0.86663946059262	0.947912807796623	0.871993017742007	0.686155928435827	0.845201814135691	0.858240047889171	0.795021478702836	0.902608554855238	0.956010243102625	0.932587616103738	0.885034127779542	0.886819917507004	0.88498682285763	0.884301883898455	0.313478568657389	0.722499916769393	0.672022383177588	0.901294036481915	0.19274263174093	0.926410887695177	0.917801643458854	0.598196030472398	0.880687614561788	-0.173351054941358	0.809677542111443	0.964340718053171	0.534010655603939	0.797433032604098	0.559699355062601	1	0.921798200308443	0.381305576198617	0.936895211574679	0.621605734556661	0.828818754069235	0.878495451822057	0.583792552770268	0.359788997109111	0.577760187548408	-0.107648757020818	0.391133890445702	0.868484655119921	0.83164255685894	0.850864777903407	0.507072502950227	-0.216052006988119	-0.197804661787145	0.796807191237271	0.782668524273256	0.929983339635567	0.0769039181429855	0.8333411368757	0.368031623817165	-0.580731649280004	0.799593168432822	0.828707608963032	0.945895072762617	0.696964602903704	0.800303168851308	0.625812647457254	-0.198607908036404	0.333117852839132	0.682125819103859	0.727433821505049	-0.401218481061566	0.223535739985709	0.294586009058864	0.209924288971509	0.71132735951978	-0.0127707319576216	-0.14330649582627	0.487215741731237	-0.586570048386801	0.921217038492882	0.551837219352818	-0.471576292829296	0.652278051081619	0.382405686341327	0.913996912991987	0.0281953682441401	-0.00599790221485812	-0.237005184974664	0.568774793416458	-0.000927528969532525	-0.406411835385089	0.474694126235125
ICOS	0.887763805673511	0.897537474566294	0.771879408155597	0.834966630051433	0.923512702902274	0.871632409724301	0.85380440029386	0.860624760568266	0.659133163065167	0.872096191038867	0.906055965197791	0.883489414506073	0.85466885669202	0.848254965416214	0.98384610847169	0.921444514131979	0.900699966677751	0.982618446260794	0.970426648237582	0.0963257318101955	0.91329722541124	0.852470448635121	0.916432930024467	0.0767760227384478	0.968144357841032	0.936956688795553	0.465928456523387	0.970185367764579	-0.256875463062053	0.953470894927704	0.894594748875859	0.769442388551435	0.898220498526762	0.687780246101091	0.921798200308443	1	0.666448540079809	0.937834994659882	0.5803996481784	0.960483247415192	0.923659836216288	0.532516718037013	0.047618912987748	0.810653168382184	0.0245948904520552	0.668148888299017	0.833992084544911	0.760035571568048	0.943362118343948	0.557053853657714	-0.0616776285446362	0.157552835335168	0.802407624425253	0.916738725449359	0.940561520673648	-0.261233048651626	0.753694366673285	0.672078634179017	-0.648951629756607	0.86793179611507	0.883423351487235	0.990842729782667	0.747432344356449	0.919624215858845	0.494189513322442	-0.0945616701273493	0.252324725206801	0.881725492195851	0.678510370791733	-0.445553372651115	0.49913841242048	0.581085196774207	0.524920329422254	0.800310731448955	0.0729638733719641	-0.156307760715861	0.410162029978058	-0.392981507017854	0.921397139858711	0.518161595275501	-0.425277641820389	0.834836345826435	0.550027196828687	0.840993642111571	0.202847697065253	0.10531735976151	-0.129749104059411	0.777945965753263	0.151577472815377	-0.42101917311446	0.646929775709244
CD46	0.305791311675601	0.342622578570591	0.0890209825451383	0.317618625303754	0.377998327131263	0.356555144745064	0.203897326578887	0.325240004559998	0.0714048618320676	0.345042581575942	0.443913025332832	0.658906893598934	0.245727481114345	0.252572412589798	0.589135217189477	0.492258865791235	0.407361228076029	0.648267367683711	0.614538239803488	-0.464353507729433	0.79340995643918	0.688005364503212	0.401102327833963	-0.161200690882904	0.579626833273682	0.447470851609326	-0.0274607484499486	0.619752298849206	-0.345760531793817	0.802643552157113	0.335051551361362	0.806346722295506	0.707662575208424	0.53181739197166	0.381305576198617	0.666448540079809	1	0.522065142996434	-0.0152922232474909	0.735404997601619	0.588955834827052	-0.029361816795065	-0.424613168581945	0.897298258937018	0.348823181378699	0.727781790564742	0.233214987553684	0.248805825795834	0.661967621172758	0.206547560323825	0.389850553400523	0.695973118133313	0.316764886571495	0.651041204223766	0.46809925778711	-0.726224465477107	0.275310902179547	0.950371816966024	-0.398173322645083	0.51260261534621	0.537421040965172	0.586802520118357	0.275000215656971	0.583198784488628	-0.125554354999011	0.306146888045846	0.13013870719207	0.717458643353915	0.111561965480214	-0.251456163811596	0.865385999090529	0.743808449469032	0.926684602989006	0.422119024255084	0.437485821716679	0.0569178685171904	0.206872503211048	0.234695667744771	0.463513335856284	0.0275876653053919	-0.0591146356998206	0.69404504698441	0.694346879766515	0.270835717557082	0.561192683010435	0.216264100321102	0.341601309766857	0.804417229183361	0.545895073656037	-0.168763155948853	0.670366709414493
CXCR3	0.85492632764271	0.837891655962085	0.788643406249463	0.722071263039966	0.89191611318102	0.769465869729808	0.855962374187993	0.755080253677195	0.605305131977695	0.802192477010372	0.838859540730184	0.945277832460845	0.820386446586093	0.87257592495062	0.908911851586287	0.911148045059478	0.822652665416768	0.915354174827701	0.926298962433833	0.250253478219739	0.851651858076725	0.83063875431386	0.919246944211935	0.101429296100323	0.963169283730292	0.868739838400552	0.504131119774047	0.934684069058407	-0.295058344487774	0.878788309917123	0.862550355268795	0.753996553710144	0.940259755983512	0.672734345129146	0.936895211574679	0.937834994659882	0.522065142996434	1	0.489499496061611	0.878352329483133	0.976829712610011	0.466482198806886	0.248397758707762	0.72370804142363	-0.0314776591797047	0.521759355313261	0.780545077966525	0.761679044262207	0.806481597614278	0.330682563985723	-5.64755598285637e-05	-0.0156348524333748	0.6537736591727	0.906182284327144	0.894787814369432	-0.0874612891029167	0.922999945122922	0.522400315061461	-0.510040430186027	0.829434645444456	0.749249267468324	0.961656761469077	0.597229047360758	0.83587494556795	0.610683448429027	-0.0437927648289176	0.510712715824319	0.75095436938807	0.555809124394684	-0.392226788023491	0.48094833540056	0.359568554760334	0.401070470564431	0.681314048904079	0.115460299964087	-0.053847506721789	0.490416816684157	-0.382618212609951	0.820807547105989	0.357067789390867	-0.385920680121204	0.765295082010425	0.548387803655527	0.812929773159486	0.280391548740842	0.142367172133134	-0.0331675212302563	0.756239464754022	0.192024983791287	-0.383674846247495	0.60356129781179
S1PR4	0.8575408861337	0.856212898306825	0.878123692158045	0.918225920256841	0.816259931482448	0.878464054260022	0.812337780538939	0.887294879863046	0.97580597284	0.896571037213684	0.828173842200613	0.284383560765979	0.882248110232427	0.693932702172115	0.682632626003599	0.665702601955612	0.829634321375091	0.631101051082542	0.644850094936539	0.478181892089263	0.457546464454665	0.47605960721692	0.764640720359115	0.267342929281758	0.584538926606388	0.808582671742611	0.555882441240587	0.621301196560553	0.110641398924872	0.416268755541261	0.690125018519947	0.189339864204738	0.262641986274713	0.408319902554884	0.621605734556661	0.5803996481784	-0.0152922232474909	0.489499496061611	1	0.554635411283634	0.439203142735871	0.926870204727318	0.0357308682025241	0.17241962750521	-0.243710655489116	0.439196872180586	0.917327775971772	0.67084518228364	0.596674946152904	0.838426756863071	-0.565758500156865	-0.152030362900027	0.878712301632515	0.532408920343311	0.731515176277144	0.0981155633775155	0.398926602997696	0.0810822070071706	-0.585731747897658	0.634755318518148	0.664516266268543	0.621725079076722	0.944411395121606	0.68680055300261	0.628423212225459	-0.524788944069679	-0.280225621853369	0.604628026927295	0.940997946715303	-0.327555666392694	-0.236858352776448	0.390075629918752	-0.0822554187336378	0.856431214507729	-0.58145980167812	-0.431093281860953	0.10468864331184	-0.683255779522644	0.731055418992907	0.926663479613197	-0.47797667595221	0.492787823080353	-0.0471290570834438	0.7717694656789	-0.451457745139167	-0.070438148853523	-0.719409250127105	0.170567041649859	-0.498113261520967	-0.372868325148949	0.241059948254116
LDLR	0.839836291420601	0.852574549197245	0.685003390112943	0.798122627110373	0.875833109103115	0.839207757357195	0.760839587703059	0.810207990149285	0.62379481579963	0.840702482387561	0.903750965863987	0.856896806530232	0.79512846568743	0.745028315821706	0.95018744197524	0.866141589755826	0.840023669752863	0.955314008667687	0.966814201071617	-0.0339450463111487	0.950086703257989	0.875767854879837	0.874343071646704	-0.0218898249999295	0.951694240326249	0.906769643649429	0.33200440494281	0.960253764422911	-0.392727109268912	0.931738880645309	0.782032891008015	0.801844799633967	0.871149296738986	0.65761063595178	0.828818754069235	0.960483247415192	0.735404997601619	0.878352329483133	0.554635411283634	1	0.899649254323945	0.512453917851779	-0.155817182703595	0.867321838486534	-0.000565925750056453	0.776553756948296	0.78955559201922	0.6474131897549	0.917831728885314	0.533727312086907	-0.0541997823672319	0.285096595357219	0.764343630795106	0.908061974313754	0.914569749977129	-0.437598501367451	0.678262202991006	0.756625773415343	-0.695975967790695	0.856345624896212	0.866160617971214	0.940174765498339	0.734808120962384	0.929378641266001	0.394397759103974	-0.123514223001383	0.156179819335044	0.906060605852279	0.651807598723243	-0.525615279771417	0.576512770306153	0.698945846028066	0.58010765689012	0.802528607066808	0.0193454582887735	-0.241338242296243	0.334360600738816	-0.361149711485359	0.853509288985319	0.475439415126249	-0.46745755402134	0.882212552720618	0.569542496064999	0.739926552489146	0.245534345344627	0.0759449335299918	-0.0607499900549285	0.843242850296506	0.172368906605863	-0.488088739085503	0.701263492132714
F2R	0.809126858040666	0.785855063011178	0.735855959109469	0.668106415538823	0.853594911394412	0.713694981794938	0.793723328033462	0.694181414613201	0.558814497594035	0.767185607330224	0.818056845544001	0.96655006822875	0.767959703460197	0.796121121530788	0.876302294617152	0.920347083225064	0.793049147550709	0.890322194362426	0.910976579232242	0.226914381569171	0.887812292730787	0.864816440955096	0.90415250504828	0.143455430308227	0.947245817416974	0.83269216712364	0.484147248269082	0.923102674566563	-0.328869897135449	0.89737007054463	0.78596472641177	0.812801377488133	0.958581018217524	0.740526430259455	0.878495451822057	0.923659836216288	0.588955834827052	0.976829712610011	0.439203142735871	0.899649254323945	1	0.454990566377282	0.176168971853411	0.75903943697998	0.0616142444712236	0.573072082068984	0.736538001788221	0.738936082198368	0.769240834775523	0.251583607416155	0.127584671053557	0.100029681796253	0.581732325965492	0.932390842975888	0.872849605389157	-0.156689421189962	0.912508243944822	0.605684180923609	-0.437074589661772	0.86765842370413	0.685562367542115	0.937240709581488	0.568719396293167	0.852360876983015	0.6077759595083	0.0586675316568091	0.544855911568982	0.784329789608083	0.481023423787154	-0.349248041286087	0.598657207698687	0.380270704264889	0.479632889540141	0.644719276741698	0.162844655891935	0.00902551646811913	0.542406371281669	-0.284333961383033	0.74591888462565	0.293584740216859	-0.30140946551664	0.821128945798488	0.672796157275216	0.764989097188733	0.412163260012736	0.256988038858057	0.113488087088034	0.85496711768832	0.325143953260458	-0.326213943770664	0.734781692843445
TRADD	0.814222302220726	0.79640610688565	0.857734247331583	0.816397270327984	0.766068532327606	0.798899454393896	0.784491378071277	0.808168686491906	0.89434162557126	0.822946652513692	0.793221733060924	0.298405791858293	0.849754764964166	0.675295014916267	0.620193156937753	0.708334157004645	0.797702810485058	0.544995773016422	0.584336371061707	0.524652203314259	0.433888116093377	0.494458044523554	0.755052641454247	0.494773194786198	0.557196493811116	0.75827586074166	0.725582540870049	0.568822556139277	0.166893626438999	0.408310078209119	0.612165472066159	0.216282893887911	0.263796711986716	0.530217667616701	0.583792552770268	0.532516718037013	-0.029361816795065	0.466482198806886	0.926870204727318	0.512453917851779	0.454990566377282	1	0.139525246335446	0.126601177483646	-0.0233441927270429	0.36953029945278	0.869939957258643	0.76489708792594	0.512440923002604	0.689108647361747	-0.389214852554612	-0.112391677739915	0.762747190757984	0.534617091084999	0.670082944172282	0.213625897309154	0.436659432837591	0.068813731236472	-0.363423252256759	0.596436359098405	0.552208397747069	0.574111210156192	0.865128550373392	0.649744504923888	0.766483088794219	-0.303817205906945	-0.147411655930862	0.528871663043913	0.848257431834444	-0.0866816480665081	-0.167533296531451	0.271976030957848	-0.0702183165785665	0.723435126827342	-0.520664598392023	-0.19979680932774	0.288374899478041	-0.559948580714914	0.62545111841459	0.901763767248603	-0.255842858124011	0.498742325533264	0.107935216350758	0.801329269315739	-0.301552165469054	0.153908723376188	-0.560696063843408	0.231838852832701	-0.324413197464088	-0.135068083333507	0.385269828918895
CTLA4	0.162356928240307	0.11737403070563	0.359690428945217	-0.0018392713616208	0.137635495578811	0.0208874763931641	0.361955406676431	0.0797585509316428	0.0780470175424644	0.0292987509651976	-0.0342189884408461	0.106006564570873	0.20733010046139	0.438744666050122	0.026201195726838	0.21169701537582	0.144383328999146	-0.0357540064410142	-0.062509985825248	0.681134558188031	-0.227684748659565	-0.181651002248492	0.159291473242913	0.549298397142078	0.0608962652602494	0.0540586473674874	0.615425361014852	-0.0426577923635707	0.39068941955053	-0.018420874355472	0.338375980436998	-0.225804733066273	0.0796419034551473	0.115455680568361	0.359788997109111	0.047618912987748	-0.424613168581945	0.248397758707762	0.0357308682025241	-0.155817182703595	0.176168971853411	0.139525246335446	1	-0.370325827021772	0.0829379196970386	-0.608081372835842	0.143387021700064	0.473355415046472	-0.0748924908188715	-0.223152442287622	0.0143128357594874	-0.687061050413302	-0.0262730339831187	-0.0379006729961574	0.137937768691954	0.894355156096078	0.469414972065616	-0.463956938026799	0.371199177174264	0.103568528482944	-0.084392671057752	0.123971049492754	-0.0974605797213975	-0.0653929704857341	0.552653846995441	0.190130993229272	0.581622797964154	-0.250044887843884	0.0180092287551772	0.364255872820399	-0.324742200064927	-0.73203218943284	-0.450548955870312	-0.145057564391599	0.229592838645711	0.462904057495325	0.589412263739395	-0.224939360857011	0.0973966046191298	0.0235044583604985	0.193664344633891	-0.146106918141707	0.0614425870650371	0.387309074686986	0.0235365923290253	0.19841271526953	0.0346736639004588	-0.182495534075878	0.0666732893589865	0.315284528010058	-0.0750853180056216
ADCY7	0.528617461133628	0.552793861368808	0.306393717290915	0.4910800901633	0.589096492886509	0.547735619675445	0.421159013383213	0.50288510371447	0.256144623173836	0.542350490447713	0.647555479259129	0.816288729333301	0.46383159397247	0.437607644241862	0.75785161075818	0.641273217714096	0.5608386872447	0.803140623829689	0.81249031159499	-0.364244380688589	0.894772881220393	0.845127312516762	0.615178347656081	-0.257345684989066	0.792040204381042	0.64312200096389	0.0403422762008278	0.812273132664909	-0.48303824111533	0.862098241026174	0.502285146384621	0.88671625376246	0.849992161308465	0.567802051100287	0.577760187548408	0.810653168382184	0.897298258937018	0.72370804142363	0.17241962750521	0.867321838486534	0.75903943697998	0.126601177483646	-0.370325827021772	1	0.121198267955889	0.792054224345944	0.446667108858089	0.341800837084557	0.794938490856917	0.301568267916299	0.198097051749506	0.563255981511991	0.476520765368302	0.793489411748055	0.634042507499509	-0.695864519271045	0.499295893179494	0.899646498077537	-0.567530976920182	0.592848515199018	0.702557858859495	0.754889355060087	0.417771316030808	0.728158062991972	0.0558091938260164	0.0662841370040875	0.191256979149827	0.805882052941203	0.30812409550925	-0.471980069721188	0.798316997393657	0.767558041665316	0.804280475195078	0.546111245752048	0.197416998940829	-0.156479913430108	0.15427850394423	-0.00740491926531073	0.622792210277396	0.135022621480492	-0.311800999123505	0.759903972935229	0.589266249892691	0.413876001626546	0.425908899045586	0.0873248009533677	0.162384140965436	0.870079625533007	0.364654333733437	-0.404594481220839	0.619495327790035
SORL1	-0.179162621159116	-0.179883878978814	-0.157198200030943	-0.17544404451674	-0.150928215875172	-0.194074734098011	-0.164886656051191	-0.157759269780491	-0.196065132603134	-0.145343031386568	-0.12945283560428	0.0698300941195812	-0.163039799494254	-0.118694696469798	-0.0689160889191904	0.186634592056404	0.045975361662085	-0.0519678103848388	-0.108625255667185	0.0606595651867559	0.0661774053317727	0.113473482300289	-0.0493562869425047	0.63528399841656	-0.0805847904049593	-0.131295752371484	0.441644690314767	-0.0995245200402366	0.539086681781101	0.273732789228256	-0.120012268212484	0.289165749777397	0.0809107606728288	0.573300684497937	-0.107648757020818	0.0245948904520552	0.348823181378699	-0.0314776591797047	-0.243710655489116	-0.000565925750056453	0.0616142444712236	-0.0233441927270429	0.0829379196970386	0.121198267955889	1	-0.0881637634779514	-0.193232581546744	0.306106874933184	-0.0120161576721717	-0.22036130842113	0.7834370767406	0.572852898259509	-0.218662996834635	0.0884856150880375	-0.0904788038432067	0.0392655413630913	-0.0172069151987217	0.400963394171171	0.533743291490251	0.10279455842625	-0.202532262786606	-0.0249700450643422	-0.114778733018063	0.0791830774601955	0.0262724926792956	0.903773092774747	0.231554053806333	0.183781795212483	-0.311893393334729	0.779874850415694	0.446304270334315	-0.0626951014793522	0.512757536635684	-0.110361040853892	0.536719134045904	0.849850846506295	0.623504220002286	0.706222136279664	-0.156146737563234	-0.0958120393192053	0.85042718740048	0.214544695241435	0.679531055425861	0.0869999975751059	0.647564798549322	0.850118221749795	0.484068345090862	0.312848300127473	0.757454165322763	0.837198565341144	0.547203770312135
