""	PTPRZ1	SDC3	NCL	NRCAM	EGFR	THY1	APLP2	NRXN1	ITGB1	ACKR3	LRP1	NOTCH1	ROBO1	ITGAV	NCAM2	NLGN1	RPSA	CD63	PTPRA	SLC16A1	RXRA	NLGN3	CDH2	PDGFRA	FGFR1	LINGO1	LRP6	GPC1	NOTCH2	TNFRSF21	TSPAN12	APLP1	NLGN2	PLXNA3	CD99L2	CHL1	PTPRF	NRXN2	CNTN1	INSR	TYRO3	LIFR	LAMP1	CAV1	MCFD2	EPHB1	DDR1	CADM1	F3	EPHA4	NCSTN	MCAM	BMPR2	DAG1	ANTXR1	SORT1	AMFR	KLRC2	IGF1R	GPR37L1	ACTR2	ABCA1	TSPAN5	TFRC	STX4	CD81	LY96	CANX	CD74	SORL1	C1QBP	TNFRSF1A	TSPAN14	CD46
MCFD2	0.795595467049878	0.845786832495959	0.872071923667233	0.71555059190611	0.152254715933491	0.740698221728774	0.896878233253185	0.717527576452374	0.89690120972122	0.848778705953316	0.856142746594153	0.848644787434775	0.886523888773619	0.834604806219978	0.84651158931844	0.84469290589678	0.835315921488489	0.931638703942518	0.875920483692174	0.81801384304827	0.679295996131385	0.817344613018465	0.892430850477961	0.0873919085079525	0.842702233158797	0.676773741313526	0.64315546079622	0.871264625134066	0.694989900763913	0.386112252638919	0.772501745959354	0.558916738669537	0.769778228468963	0.688326111832203	0.809131250612023	0.638723138856487	0.74062798363401	0.811774034154534	0.555209913487836	0.706527494202759	0.925311144121253	0.605505297575861	0.85962469976971	0.91220269393109	1	0.534554438454553	0.878641144709589	0.699921261824955	0.66517086461922	0.714359510095595	0.835409452767416	0.736214533185987	0.851149960918033	0.818017565536047	0.800450820600342	0.874550700456728	0.85198023887202	0.657141521685578	0.857459273742763	0.280436501978536	0.846613816402588	0.74941163313382	0.835995476884696	0.570570278349323	0.748776466598389	0.827395363223281	0.64856861603316	0.927621921060401	0.366998511192158	0.355471096651303	0.832709536355024	0.863335704690077	0.706584622192703	0.845795868663335
EPHB1	0.83468242542639	0.47975143385924	0.609308771297136	0.810704088729535	0.413351105580767	0.791427720967776	0.555156498223777	0.611032113272632	0.488621941417985	0.520526323459484	0.69590583369489	0.692997873769241	0.520091260136891	0.575939882696483	0.719815127633304	0.704925709422663	0.595678805677744	0.489020721601592	0.576482358730798	0.589585267321639	0.412640898927645	0.769537028793067	0.672364920598861	0.74058763002518	0.532139067245886	0.7429318611833	0.841962485624493	0.464723920313918	0.572755326305339	0.638663173470211	0.620904176864233	0.521333685307731	0.682361668890389	0.69277244762075	0.528277586625058	0.312298610741633	0.508826406050915	0.702559018952057	0.815561724652742	0.565319770335469	0.563372640717235	0.209159033427625	0.560594737200015	0.497098667808414	0.534554438454553	1	0.516838209300532	0.743223022606786	0.296584452879937	0.27671267930521	0.520132725538232	0.560815071523798	0.638065994616544	0.626530043588461	0.567908566454271	0.600166366230255	0.435963825504595	0.50862033219305	0.419213020155898	0.294912423812997	0.513849198430706	0.260837032320729	0.479281665969475	0.211091105652004	0.378468320110768	0.481901478096209	0.194301559725255	0.573602979577821	0.0297711761385916	0.061294198880909	0.599120802850904	0.394369538603205	0.353274787559612	0.548713263276318
DDR1	0.724900524802571	0.914136021053395	0.779851811020612	0.775898644171565	0.257032152163336	0.64250893459808	0.901827689368159	0.775924434545398	0.859123628147179	0.859530206852673	0.843720065531264	0.816788016221891	0.911137753608279	0.855981634777226	0.811649384456401	0.821265177410726	0.697179249443895	0.882794135012114	0.84939858828106	0.836010418511879	0.831915858012664	0.816415461992122	0.841423991389161	0.0331528181015405	0.803019432911946	0.616702020924051	0.575711146481337	0.855486747688451	0.809785926365501	0.244944444098818	0.801179407341691	0.602972113089755	0.795953934725918	0.68914907736156	0.890975411671026	0.785667055365007	0.879110790082967	0.7839819918241	0.476654148800508	0.658858150851288	0.864522236391749	0.73417129955552	0.898551054505806	0.846885980592142	0.878641144709589	0.516838209300532	1	0.714290659661061	0.812335492748487	0.857784365539599	0.760590362370471	0.531214276346366	0.792066453266572	0.906764385964695	0.70837825400845	0.867752535239227	0.828901801930756	0.527861102994623	0.931383745132609	0.424037047281312	0.804676141726033	0.79446771195173	0.740772879726762	0.556706313809903	0.660876341353745	0.832008528512668	0.58426142496168	0.939103254556775	0.307369779450224	0.358183334956069	0.738064549476564	0.854176335946722	0.622829949864801	0.845791207066655
CADM1	0.799386194073937	0.687833872529085	0.675325296611503	0.741823362146302	0.386828551169417	0.763036672294375	0.667920253053573	0.714766529374704	0.641298516060242	0.586300964253081	0.706776540303862	0.759883392664825	0.662809422371541	0.588226275087266	0.844723173958764	0.755896050768685	0.682495509256328	0.599407400719359	0.64448833057335	0.629716206374012	0.488763986874299	0.791746500822472	0.741364963257041	0.393739810367663	0.600312493737695	0.658199237088071	0.788886034708361	0.637777241360427	0.586159875558181	0.689116752499546	0.742075818919932	0.605772763341131	0.76454975563469	0.817717593012665	0.606649829226773	0.472170785044128	0.675397358685607	0.795489871818365	0.633430494443708	0.65089865398642	0.644038956653157	0.477598731248097	0.648664345867252	0.615880729078287	0.699921261824955	0.743223022606786	0.714290659661061	1	0.431314172205264	0.457189437433531	0.712259277403498	0.583964319622829	0.818336812076156	0.74491320409477	0.724511448586283	0.726754493258289	0.53315703750634	0.607852435875213	0.594200571758753	0.474741105578466	0.590204389789263	0.439060310480431	0.696287224995428	0.325002330442195	0.432955336181989	0.581163539133284	0.245993677334924	0.710669767761535	0.0453424489067316	0.0717471999262734	0.675315256394448	0.481753700744605	0.416125358889403	0.647496521587559
F3	0.382968213801654	0.770538976562453	0.506462813509879	0.691734074238029	0.256753200165174	0.309258161851029	0.72574665179952	0.539851968531709	0.633829997830025	0.774110549663945	0.684607954934168	0.596191834879913	0.70757453874101	0.823637446412058	0.481319664450167	0.510928201092371	0.417767737329149	0.690072477321925	0.707835235632614	0.652822806441467	0.737211612374637	0.501022547471559	0.503116843088975	-0.12487411991477	0.693763460411864	0.241002745579722	0.304506787424627	0.625828160511599	0.827162762666634	0.0353139087280227	0.59850776791361	0.388722732447261	0.492263876049796	0.38751379188168	0.792807520081678	0.889134853758394	0.793997157130056	0.432597815176868	0.226815918943731	0.493148527855759	0.725988634725292	0.792999019436626	0.809681054626433	0.577484448056969	0.66517086461922	0.296584452879937	0.812335492748487	0.431314172205264	1	0.881811545749775	0.579918789912808	0.277844225518031	0.523594341591661	0.662730938100127	0.528603392020461	0.698909865827857	0.805420518506823	0.11343576432572	0.785764039468666	0.522488740104957	0.700421616926479	0.882376484119155	0.525761682058891	0.607573918176596	0.600589939027476	0.834996833386833	0.666693569664058	0.746721492689636	0.45425510928013	0.564741936098162	0.421680352899805	0.806011871641734	0.641178784266083	0.726490206119154
EPHA4	0.442877348207057	0.788633648188715	0.582490755319909	0.685221716463791	0.301763161185681	0.316254335571604	0.803064583906803	0.651716233407038	0.744902273427431	0.760237224784587	0.721962815958666	0.648345815642982	0.799682921727757	0.841701628624654	0.510298121917947	0.572681943843777	0.47236250336064	0.74779846160522	0.801367123730467	0.774096992004729	0.888421965135327	0.565144950995975	0.611887573847245	-0.120045115105209	0.670709689193301	0.368540430124164	0.366804910263424	0.715013340834987	0.864744643688379	0.00909684833208279	0.66139293139885	0.427973610249514	0.644589867476359	0.438744538245952	0.865119630896686	0.85139001516368	0.852831062488447	0.468576206870131	0.2358085986014	0.463402353449521	0.721437515564663	0.707864187856324	0.842330997786494	0.641702197391087	0.714359510095595	0.27671267930521	0.857784365539599	0.457189437433531	0.881811545749775	1	0.595658458066652	0.259197375028754	0.56462835167272	0.746015823256566	0.499114678361752	0.712977522682627	0.826379848075473	0.190466653112382	0.848397008367239	0.445339014237734	0.725736942462263	0.87834603863388	0.566290019983765	0.615718609024067	0.648735797972174	0.828182102314159	0.693519129024586	0.805977262286242	0.474288465334789	0.539779550579612	0.493322908045107	0.823112302472507	0.638259043319611	0.753150882585003
NCSTN	0.706069290296054	0.741362085378483	0.757518372423505	0.6488264988604	0.0971376807395894	0.708980923230058	0.842224384959573	0.573671810346019	0.769651091499271	0.745831476736474	0.81200950219354	0.767011130918695	0.719820173713857	0.769111946545155	0.790468569977954	0.723205274979712	0.77842778481159	0.795406719751974	0.733398270191453	0.700134407759899	0.643115830044084	0.745842524585512	0.75017535919721	0.10883700022968	0.71909505373198	0.532594856640116	0.663321708650872	0.811143292156628	0.660204779515079	0.545561292661365	0.774246717705519	0.576754046028916	0.762372493234297	0.678145849248203	0.680145140472628	0.518831186777787	0.668475199639258	0.739631567853052	0.496834991265584	0.702252206866591	0.801419472261689	0.526119755711703	0.798507373722082	0.799424355575992	0.835409452767416	0.520132725538232	0.760590362370471	0.712259277403498	0.579918789912808	0.595658458066652	1	0.634813015424021	0.762534879618568	0.699541774953158	0.767428955681804	0.815381266974661	0.748808174681918	0.524432966462187	0.723527302741647	0.32473545082827	0.758281947830233	0.667151616921152	0.738925734478292	0.516306287816905	0.692731784965054	0.778230243444946	0.586090269694856	0.841079848570538	0.34980233689311	0.348359270740911	0.724111289378436	0.722328170521878	0.626339950534284	0.734452201813918
MCAM	0.82212315876872	0.637271100078164	0.818696913315797	0.522165072290785	0.161936414514397	0.81421360755301	0.61326929042765	0.558517014654073	0.685405662003269	0.67415653121457	0.645713889256904	0.756215030997366	0.61273211595518	0.501006816945819	0.782799760566398	0.75898462456447	0.831699512298504	0.713892526809656	0.623613089522819	0.582367458440502	0.264245084198454	0.758847106728146	0.786921846781029	0.299975181768468	0.748875026639957	0.697819313281399	0.65472541555584	0.649254913833409	0.305203537498959	0.515244035641763	0.642913337829816	0.443017247539083	0.625934230117233	0.579049179715406	0.509479370188133	0.281943167119263	0.370184993240775	0.762452275283369	0.683014754290004	0.601627793138463	0.75431089023282	0.34856118443483	0.56243754195204	0.756976429093798	0.736214533185987	0.560815071523798	0.531214276346366	0.583964319622829	0.277844225518031	0.259197375028754	0.634813015424021	1	0.756773298039993	0.597734973467201	0.724062659680229	0.67989439779831	0.610460752358718	0.647796132169709	0.540486722331625	0.0818006186975559	0.603893022499819	0.328438876158326	0.719535695643875	0.348376834853247	0.494691644026874	0.537098126288418	0.33261245444442	0.676156672277075	0.0954987896578654	0.0668869837438864	0.824292131648215	0.555459487098445	0.548927986305008	0.662953442856778
BMPR2	0.86679467915276	0.812805614369278	0.876031868156561	0.731582113752799	0.391283763780481	0.825977014910135	0.810689187769529	0.845126153234496	0.848999597176078	0.75499391029501	0.828419277699301	0.858367325670564	0.831117742985322	0.705055963507222	0.869083284556282	0.914625724392002	0.846141010680092	0.801318962743796	0.817263578378709	0.74220462660651	0.568881130958984	0.853851932405865	0.888677922113734	0.278605795928189	0.762637637038865	0.780031931333722	0.801013964900643	0.783014198527881	0.576716460398107	0.510332135223891	0.851893813610001	0.596706992559545	0.798568131543489	0.750579521793182	0.752052025081479	0.578015115038323	0.70516591242818	0.880350789380013	0.68703276480849	0.704210753823044	0.819285085724807	0.54199955998901	0.777750771160323	0.813442674651686	0.851149960918033	0.638065994616544	0.792066453266572	0.818336812076156	0.523594341591661	0.56462835167272	0.762534879618568	0.756773298039993	1	0.823399565538554	0.833381346207433	0.82372899525752	0.756561875383235	0.705131118661898	0.760678907238498	0.235677344324901	0.793138577597395	0.569924302318258	0.826039196711029	0.508228731527306	0.589836223831504	0.699549398881351	0.44705981591433	0.856834590484114	0.219340071778944	0.230592366727043	0.844494937262729	0.685159053674064	0.628084937100374	0.817201873229045
DAG1	0.792016410189253	0.855540293669995	0.8440941299934	0.747426804090222	0.283659628216661	0.733219133738211	0.900332334491256	0.815107080896887	0.910143166675613	0.7895837247148	0.844791402940307	0.831409009474846	0.847004335043743	0.77706339572801	0.835054686190724	0.880899600454118	0.762914779708304	0.872521126500456	0.799997407087558	0.834737596492566	0.805411336621595	0.89240021402481	0.897066679745364	0.16563943231458	0.753875182295864	0.730159479605103	0.682702804880984	0.868185720803033	0.763295855870617	0.267238767606949	0.857717253538683	0.627843999429881	0.828085588190011	0.739854309211641	0.844691658735039	0.694827415339647	0.840708369700179	0.846619206855695	0.543831526131165	0.635913618931894	0.814183795149325	0.578556123837757	0.859393491973578	0.819500477104184	0.818017565536047	0.626530043588461	0.906764385964695	0.74491320409477	0.662730938100127	0.746015823256566	0.699541774953158	0.597734973467201	0.823399565538554	1	0.641066982724048	0.841259605251075	0.782917303520514	0.530294957475195	0.877400360947539	0.290657549542031	0.828330768832722	0.66198665375019	0.688063703397661	0.595163179023207	0.643465557084554	0.766220679182145	0.53607174825915	0.917477316206475	0.311549750516894	0.337628226947463	0.811434330884259	0.791473563195536	0.639900730393641	0.814790235702157
ANTXR1	0.776773280679857	0.784947038292829	0.736644185325893	0.700481470027552	0.183673232090004	0.747587136566713	0.683170109557419	0.582397309021979	0.662244768999326	0.770631961590167	0.735093359951669	0.811963903651394	0.766608774521748	0.68794689656543	0.828697613964228	0.741814327921322	0.781876936385889	0.735082448712146	0.689616541683987	0.603947678834113	0.414113505945019	0.779272014999485	0.770496720187117	0.203748854983286	0.744144624533215	0.554661420713231	0.661267966432519	0.651303810417381	0.535317672673506	0.630737659434313	0.707279874488425	0.458639376837213	0.656524790065117	0.610215504746368	0.631379635529749	0.475003645292013	0.568147493259432	0.762673486017247	0.643542044476334	0.72715653305449	0.781424487033264	0.615376134912779	0.678794873104366	0.793008952473768	0.800450820600342	0.567908566454271	0.70837825400845	0.724511448586283	0.528603392020461	0.499114678361752	0.767428955681804	0.724062659680229	0.833381346207433	0.641066982724048	1	0.789566639865162	0.699899841726165	0.569580718675294	0.621597171417586	0.349500722738447	0.644527702796706	0.552850105433093	0.713753217235106	0.375496357536017	0.534974057294298	0.656807282922856	0.421443391040055	0.75813878849033	0.0917660789188836	0.115486889386402	0.747113534597309	0.660069611004618	0.509590027917286	0.718367801469883
SORT1	0.766668026971958	0.865831126805655	0.828189204246879	0.753459540107609	0.208952077963039	0.716018455250292	0.875884993663147	0.696588944435591	0.855932078431561	0.846834577170781	0.879394122331257	0.844295518863198	0.84280202820175	0.836981410277003	0.822306128705544	0.804139577437446	0.789775663277913	0.883115139555399	0.854414828475494	0.80780354764246	0.717941819203333	0.834142401580992	0.820271098908203	0.115514041002603	0.813960613071213	0.638293728597555	0.650262398178978	0.828323632922908	0.766267643753249	0.428870701857163	0.791925383057725	0.720299470670902	0.811117393949636	0.667199826499435	0.842974957230555	0.636528443653996	0.807933766764484	0.776186006653588	0.560730654784046	0.737659634417806	0.896868493273024	0.637117468852859	0.909753179933405	0.850450795345251	0.874550700456728	0.600166366230255	0.867752535239227	0.726754493258289	0.698909865827857	0.712977522682627	0.815381266974661	0.67989439779831	0.82372899525752	0.841259605251075	0.789566639865162	1	0.846725787740339	0.453330484578773	0.84840439840859	0.341649878465636	0.878813409080803	0.74271657049604	0.78658739500033	0.653136575254944	0.759260143064625	0.872302975076444	0.676564344539149	0.927373919474146	0.430265483318305	0.462035203804082	0.778518855754378	0.83585839065471	0.740293036524191	0.878813356321352
AMFR	0.646723219146471	0.807688347781899	0.810641364899999	0.727282183167175	0.224591169886995	0.587499863979203	0.900899581298514	0.654929152146863	0.874554382378111	0.891092672678307	0.853710674323555	0.788416638310001	0.846626110521064	0.91114238243219	0.674658601464698	0.756278938694108	0.745474999642899	0.8881318820092	0.89981182142548	0.819850646368979	0.756987820532716	0.690044929789176	0.770810694409451	0.0296028030522878	0.7851459118709	0.550962870117863	0.574300669915111	0.834833114186031	0.795488890650125	0.235116136725324	0.76652982468334	0.538036794221614	0.73277479602977	0.489748521694426	0.8590118746972	0.80369508201864	0.804131106273308	0.666860603551132	0.469093063340283	0.658925207168044	0.88949365651778	0.617295971455565	0.922986163173548	0.813663125751869	0.85198023887202	0.435963825504595	0.828901801930756	0.53315703750634	0.805420518506823	0.826379848075473	0.748808174681918	0.610460752358718	0.756561875383235	0.782917303520514	0.699899841726165	0.846725787740339	1	0.372781048310534	0.886557732940737	0.253316951284924	0.8763980624554	0.838128333170433	0.723157153626015	0.719775734822765	0.785050994533599	0.89678722614935	0.767518963970105	0.909209222905073	0.530442164946174	0.559516478496577	0.706463759600853	0.90125267394086	0.794399721997173	0.870842799579187
KLRC2	0.731952651472247	0.442819737338009	0.706115425320013	0.411525664451183	0.13874985485473	0.745464893081686	0.513595617974725	0.639562772956423	0.562130556163467	0.483287749519352	0.464852518036707	0.604079514378244	0.590833627906016	0.347798785976045	0.726353437482344	0.715580510218294	0.690048395045445	0.558519565357861	0.543353049454478	0.484692613732259	0.228661144985411	0.634105543278935	0.760118122863867	0.288454153148711	0.512935579565895	0.754864071664205	0.633798821940997	0.53566055313557	0.17233734728539	0.40916894767854	0.528572569213421	0.392456331584341	0.593082732597949	0.680661279832477	0.388369666294412	0.176456701237982	0.317767887160952	0.759041092940323	0.569000729443861	0.431817318045649	0.545518486413247	0.148164097192509	0.398349145041646	0.644861309108453	0.657141521685578	0.50862033219305	0.527861102994623	0.607852435875213	0.11343576432572	0.190466653112382	0.524432966462187	0.647796132169709	0.705131118661898	0.530294957475195	0.569580718675294	0.453330484578773	0.372781048310534	1	0.470319207766757	-0.02778426153587	0.397625185156563	0.162100254441146	0.659870920409289	0.0453329050628437	0.292513388639318	0.262400192547219	0.0758703212868273	0.537522434850859	-0.143478587601385	-0.218202772718002	0.72833801747165	0.346985849545923	0.197181720400525	0.432592620797984
IGF1R	0.669781510776174	0.870587291984574	0.79503591961502	0.679748808265179	0.23709130375422	0.576313499810553	0.896536163745692	0.748506773548558	0.889858013859705	0.8511468607434	0.838304240869439	0.754460669205076	0.883783963290334	0.855401364592879	0.738474384596322	0.816696645094961	0.685639870545793	0.880468436419559	0.882767761076026	0.841157404881271	0.850171411729636	0.742809039285837	0.8052029291532	-0.0285188345245454	0.779136631380533	0.608832530615026	0.543041009504094	0.877760682626128	0.767650284531715	0.119418378835124	0.760777558218008	0.591166894952836	0.762140243849518	0.557210881481583	0.918154922274976	0.789743242486916	0.853545550608007	0.735389757774883	0.437034783746052	0.635407769749599	0.872728775421247	0.6766107380752	0.897755595543469	0.829074509912943	0.857459273742763	0.419213020155898	0.931383745132609	0.594200571758753	0.785764039468666	0.848397008367239	0.723527302741647	0.540486722331625	0.760678907238498	0.877400360947539	0.621597171417586	0.84840439840859	0.886557732940737	0.470319207766757	1	0.318127041007981	0.839419613247375	0.799017434703405	0.741847309677451	0.630885641490132	0.697647050448474	0.842892148389684	0.647271584848422	0.932838706644844	0.41853619664206	0.450268010150567	0.71344064975258	0.859572506720976	0.698704128223343	0.861535039420046
GPR37L1	0.290451579660572	0.460968741297835	0.0931952267746738	0.529953304423559	0.365133882727707	0.140108127199783	0.228027870072488	0.288857214665356	0.128803998866818	0.370901604384048	0.38453469756812	0.299476630630859	0.333941366914035	0.408491238444543	0.326604310633391	0.227720808969536	0.0662381092070172	0.164324483441636	0.300104896838469	0.307094693590106	0.342071429717183	0.324264387988026	0.17019596234372	0.224578559075111	0.275424537899668	0.125359739861772	0.210409420793069	0.150560904132827	0.489574494770547	0.247228372991341	0.293501057852183	0.185531047755527	0.209382215768788	0.152931126956136	0.369628551800771	0.437680668053438	0.4913718274581	0.196596977653473	0.342523893686434	0.307444511251243	0.3122364176573	0.697820905806495	0.313859046326141	0.151502382901466	0.280436501978536	0.294912423812997	0.424037047281312	0.474741105578466	0.522488740104957	0.445339014237734	0.32473545082827	0.0818006186975559	0.235677344324901	0.290657549542031	0.349500722738447	0.341649878465636	0.253316951284924	-0.02778426153587	0.318127041007981	1	0.170535379147228	0.375147656564676	0.198712323545902	0.0867075964654524	0.13571555935444	0.464279567101065	0.0709421450948531	0.303665721411705	-0.014064406869184	0.0857161585898161	0.0824368602236512	0.233582874086462	0.18068509794048	0.30177168334827
ACTR2	0.654353419247441	0.791919979656955	0.821051424610982	0.670560296092854	0.207120093739323	0.616887953308842	0.89960542131317	0.688488166518877	0.914140497404895	0.761236012070799	0.878858430856133	0.805331422260354	0.793086287513043	0.842610568818594	0.6792592449606	0.781069191184956	0.768567908247489	0.892045529112615	0.832276692278995	0.778061017362614	0.744350198753009	0.74751716132776	0.793173572550248	0.0335867656409056	0.7659051357891	0.587216319494368	0.590005706097779	0.84089752662903	0.776335024791344	0.229608211172756	0.758424920755081	0.609868696345802	0.71107567886273	0.610691874387022	0.811998396910627	0.677134485401521	0.764487494789671	0.697184927452262	0.434794706399729	0.68295484507485	0.854665293035082	0.528593060320029	0.901821985664765	0.802127139857161	0.846613816402588	0.513849198430706	0.804676141726033	0.590204389789263	0.700421616926479	0.725736942462263	0.758281947830233	0.603893022499819	0.793138577597395	0.828330768832722	0.644527702796706	0.878813409080803	0.8763980624554	0.397625185156563	0.839419613247375	0.170535379147228	1	0.830309521095837	0.740224232647452	0.84554680785505	0.863586999898964	0.899495501608656	0.822711719231926	0.904815699399411	0.682296123472965	0.702203599784284	0.740928297820331	0.903423871544796	0.897171237635315	0.90730481527281
ABCA1	0.392336873001088	0.755488785029926	0.554346270098269	0.621421494388227	0.168266128669151	0.300131333125126	0.7725510943372	0.52188447729291	0.741105214058233	0.687361054665252	0.739672701257173	0.652586221482294	0.736631674143762	0.846015295835453	0.480708486474639	0.533598063795261	0.488163144698912	0.757011699308497	0.745738383578531	0.658664503062785	0.74635875215381	0.515285384348081	0.560639215875556	-0.167055186060364	0.680937359768365	0.265039726597369	0.318984750443193	0.695419215147283	0.823529470130491	0.080356587296672	0.571908072135848	0.4296726651989	0.501516819180403	0.43186756748229	0.770384046278522	0.80778828153726	0.768406556144749	0.45109953322466	0.202504853303085	0.576482083340782	0.748928165920254	0.698351409199329	0.819293758509575	0.647038803578034	0.74941163313382	0.260837032320729	0.79446771195173	0.439060310480431	0.882376484119155	0.87834603863388	0.667151616921152	0.328438876158326	0.569924302318258	0.66198665375019	0.552850105433093	0.74271657049604	0.838128333170433	0.162100254441146	0.799017434703405	0.375147656564676	0.830309521095837	1	0.608234709765827	0.774687765456798	0.800733718300704	0.886160084744375	0.826530241376884	0.783315476755726	0.665659725630898	0.733743280946051	0.469091912381145	0.875001235098799	0.828326699548532	0.797547464181933
TSPAN5	0.692270566575841	0.763923217830524	0.777859070604641	0.583049598021172	0.287890159843807	0.633299156349576	0.719271651636514	0.737939759756613	0.784178902048042	0.700607423119606	0.676159422361392	0.73760337249369	0.730046927268066	0.623028869171918	0.733335878250984	0.754483688893887	0.7255254524153	0.763443039084785	0.79416034900601	0.646359225648994	0.524773146844297	0.710814104569303	0.794369624133418	0.0269397047939004	0.78137831495528	0.625057409643982	0.603171027899988	0.720724870687039	0.513679837779224	0.342543462991555	0.641108844258857	0.697242063933668	0.735185389908127	0.676560094891389	0.717742039782102	0.485115894965013	0.670338635674218	0.784208029111525	0.486156493029391	0.736363564882878	0.802959023769741	0.50747652870553	0.725121191211249	0.752937533126205	0.835995476884696	0.479281665969475	0.740772879726762	0.696287224995428	0.525761682058891	0.566290019983765	0.738925734478292	0.719535695643875	0.826039196711029	0.688063703397661	0.713753217235106	0.78658739500033	0.723157153626015	0.659870920409289	0.741847309677451	0.198712323545902	0.740224232647452	0.608234709765827	1	0.461037765819418	0.577228327969329	0.657146919931435	0.483079146498202	0.78202156765803	0.228593372617364	0.25945765407886	0.727943676364707	0.675062368351235	0.634874758291835	0.817144480131588
TFRC	0.315562182018305	0.575279585068517	0.561908417310935	0.410709694760039	0.0280766679956793	0.309691059135375	0.698717718987505	0.406205137053398	0.719784376259566	0.502414315341392	0.660987988367521	0.544182517867343	0.536230021110245	0.654529007397866	0.367784113289733	0.445331275816536	0.534638178703115	0.683828719637127	0.60633224791029	0.58412834737237	0.593745214557363	0.44993321034027	0.486200865893697	-0.147508707676857	0.542115879252913	0.26726400378286	0.291446063778845	0.657505290770139	0.668392432626026	0.0501597588142772	0.516575285713598	0.352124302661182	0.433137083644785	0.377268191410516	0.58715999573265	0.575030693694844	0.572555989786012	0.379152108042759	0.111362485383892	0.396223300757696	0.593211862229066	0.38343065055728	0.712108046150794	0.544622182638166	0.570570278349323	0.211091105652004	0.556706313809903	0.325002330442195	0.607573918176596	0.615718609024067	0.516306287816905	0.348376834853247	0.508228731527306	0.595163179023207	0.375496357536017	0.653136575254944	0.719775734822765	0.0453329050628437	0.630885641490132	0.0867075964654524	0.84554680785505	0.774687765456798	0.461037765819418	1	0.805330997845472	0.783980811628991	0.840436550455836	0.675083408365409	0.826627497442622	0.852346554123717	0.490975804118402	0.767972901081939	0.877984088539365	0.690240261259921
STX4	0.51433091945206	0.619370546488095	0.684731802732249	0.549466907005683	0.024460114679962	0.480917176309051	0.801858051444851	0.44671991281672	0.802420859792673	0.6063252006741	0.791439087340314	0.665094837276261	0.650132136139889	0.793514470816124	0.531374380718277	0.583118827172671	0.660516739291879	0.793796529226857	0.73625567861039	0.708284739125427	0.643879750550578	0.585706010541584	0.629592143807981	0.0215910978732672	0.610187068188082	0.428436038784575	0.434685303307038	0.74412171078946	0.71056244379634	0.264608581790988	0.603586961163947	0.524166722069383	0.53542726840909	0.429248296346975	0.67214661521315	0.568750747281437	0.628237300038565	0.490777319324256	0.335393904977122	0.53146892128204	0.771063596056646	0.402716003176155	0.812303972578414	0.682100641657627	0.748776466598389	0.378468320110768	0.660876341353745	0.432955336181989	0.600589939027476	0.648735797972174	0.692731784965054	0.494691644026874	0.589836223831504	0.643465557084554	0.534974057294298	0.759260143064625	0.785050994533599	0.292513388639318	0.697647050448474	0.13571555935444	0.863586999898964	0.800733718300704	0.577228327969329	0.805330997845472	1	0.856672023515966	0.850460553226217	0.765863675508432	0.74995522473734	0.724947874560101	0.609868890233564	0.828877830417821	0.856172644564471	0.73953778204895
CD81	0.629704503323161	0.820431270921757	0.725760758623725	0.76666236907908	0.225319491535885	0.546473937901696	0.881220258819304	0.615285461159257	0.824424373864087	0.818341102162062	0.910362891488894	0.773409630352582	0.788356645813627	0.928007967800159	0.662313170519619	0.687190766483822	0.67950895733647	0.844449223628918	0.846064651275281	0.817843030677162	0.790790351390182	0.703979227245905	0.695988523931498	0.090500365676022	0.759992228564397	0.493946774310648	0.53558865275783	0.795448788493237	0.877325804359996	0.271890603424184	0.732263691939017	0.515477839424367	0.669011542149272	0.51019391131166	0.853795165713133	0.780808169010736	0.813901542636418	0.592998802580384	0.46690910752743	0.624286316671157	0.857786707892436	0.685044352064205	0.925719756509193	0.739600079677944	0.827395363223281	0.481901478096209	0.832008528512668	0.581163539133284	0.834996833386833	0.828182102314159	0.778230243444946	0.537098126288418	0.699549398881351	0.766220679182145	0.656807282922856	0.872302975076444	0.89678722614935	0.262400192547219	0.842892148389684	0.464279567101065	0.899495501608656	0.886160084744375	0.657146919931435	0.783980811628991	0.856672023515966	1	0.826823144266239	0.886211942066013	0.668911959139076	0.698810420402973	0.640545626022934	0.903799236057122	0.859675462247546	0.860357971381608
