""	TREM2	C3AR1	PLXDC2	ITGAX	CD33	HAVCR2	HLA.DPB1	CD81	ITGB2	CD4	ITGAM	CD68	SORL1	LAIR1	TMIGD3	ITGB1	PTPRC	TLR1	GPNMB	LRP1	AXL	CD163	TLR6	MRC2	TLR2	TLR4	P2RY12	FPR1	C5AR1	LILRB1	RHBDF2	CCR1	LILRA4	SCARB1	IL6R	CD40	CD46	ADORA3	PTGER4	TNFRSF1B	ADRB2	TNFRSF1A	LILRB2	MERTK	CD74	SORT1	ENG	CD9	SLC1A5	CD180	NRP1	PLAUR	C1QBP	ABCA1	TSPAN14	KCNQ3	UNC5B	ADCY7	CD69	RIPK1	PECAM1	IL18BP	PLSCR1	SIGIRR	ITGAL	SELL	CXCR4	LPP	CD47	CD226	RYR1	CD300LF	KCNQ1	CD44	ITGB5	PILRA	ST14	PLXNB2	SIGLEC1	SIRPA	TNFRSF11B	PLD2	TLR7	ITGA6	PDE1B	FPR3	STAB1	TNFRSF10B	TREM1	INSR	TFRC	P2RY6	VSIR	ITGA4	ALOX5	SMAD3	KCNN4	ITGAV	IGF2R	ITGA5	CADM1	TRPM2	TSPAN15	NOTCH1	ADGRE2	NOTCH2	RXRA	CANX	ATP5F1B	PROCR	GPR84	OPRL1	PLXND1	LILRA1	PLD1	ASGR1	PDCD2	SEMA4C	SPN	NCSTN	RYK	CD82	TNFRSF12A	TSPAN17	STX3	JMJD6	MCFD2	STX4	RACK1	FAS	APLP2	TNFRSF14	SMAP1	CD63	ADGRE5	TRADD	PLXNA3	AMFR	LAMP1	PTPRA	EPHB6	PLXNA1	LRP10	SDC3	CD99L2	IL2RG	SLC16A1	CCRL2	RPSA	EPHB2	PILRB	EGFR	SIGLEC10	ERAP1	CLEC2D	NCL	PTPRZ1
CD82	0.892671898462887	0.870845841589788	0.912110618702262	0.875250603854702	0.902770014603535	0.876065221230252	0.820244742171301	0.913014107111245	0.936396109767638	0.937088482359711	0.900836576750194	0.880285596826209	0.914698172866725	0.929199087760321	0.840105306292333	0.924866381353251	0.896395037883947	0.847660744071175	0.796662901041544	0.943118717290715	0.928517601706917	0.788528413701337	0.85276014885793	0.851277954539783	0.885050653548118	0.904680014099915	0.777840750334836	0.918999455669585	0.844083353395262	0.911256784920554	0.905383753128828	0.878739899391858	0.848057771645025	0.904441856755855	0.929872972898663	0.872212529501456	0.926542421363786	0.942773765300429	0.824385156335865	0.887119599328182	0.87068244028767	0.916817870456308	0.865689586707164	0.863928739250382	0.924299253060146	0.932304451456868	0.90457455108688	0.859507541920065	0.9049925257462	0.859998939949676	0.851422608307971	0.863287667329934	0.94371698618899	0.899622071311312	0.909355667095614	0.910460700246371	0.919528926023166	0.925574294153411	0.756132740019699	0.895329483123993	0.908013783307802	0.897799685389001	0.906771150030529	0.914247206079009	0.914639116250177	0.883028525227329	0.664074627872773	0.926660585868416	0.934291238974489	0.838521549265653	0.812071274701807	0.855691561288509	0.888213759057335	0.81410567930687	0.903469670702251	0.877094117301567	0.859557211379411	0.903231099783941	0.93740543852321	0.922072051731284	0.744303720103927	0.843071312599339	0.890874494473259	0.892792493873748	0.8658983700976	0.838425064163975	0.893182144818595	0.89962066299084	0.753032011528856	0.70588430060341	0.818804177443368	0.783715282044527	0.888791979629911	0.335907339472897	0.926448023055806	0.892335347899775	0.852521059659691	0.929302142095188	0.873101125262456	0.896133940930436	0.909707517894383	0.871208322912406	0.71915452047355	0.908051513915056	0.751829510134913	0.895753015406722	0.938865274759907	0.929548193118938	0.914961231807484	0.878257364206516	0.899643028279091	0.793914826462375	0.917674942968983	0.749066651994887	0.872461046467595	0.591911982915601	0.909664619371827	0.845763333099476	0.929464109245767	0.923210947302179	0.882964703443644	1	0.910333043113955	0.808382216601835	0.849660406623535	0.869071785438556	0.929348673706101	0.893384358383356	0.929875074580004	0.849173578344701	0.923248192502015	0.91844076179978	0.926958047152247	0.84661401957537	0.911695211415953	0.894964443987055	0.834557689257633	0.808319612856401	0.894262015502047	0.930331993947267	0.824889176286628	0.893936734836369	0.951308860770827	0.714540208267594	0.718135912571451	0.842512318283507	0.916503014855954	0.877876523480905	0.930301089238691	0.925932412022987	0.739232057118674	0.568506241962006	0.9228629844557	0.77171695167386	0.788157635624992	0.904504041277488	0.425330507070038
TNFRSF12A	0.948522848954854	0.910636399843167	0.896824888674459	0.928804804899589	0.878560201814893	0.947141182627637	0.739948378009062	0.947160645327659	0.939422275602559	0.927981408576533	0.911297395924526	0.930201718952978	0.933593183906465	0.928876614044182	0.93412328262537	0.950458467288774	0.889499002834176	0.805613593855056	0.890036305262602	0.92573340449551	0.909332078115911	0.730448370775974	0.834548022557516	0.757597976393167	0.87607763145365	0.901635550876513	0.823466755070117	0.920776705015715	0.83845485228132	0.885544558668801	0.891562408810431	0.923516648761538	0.927490485527872	0.909293173598829	0.91025310052583	0.877053991809047	0.919031764880062	0.928099960043249	0.774206419425907	0.877848477964165	0.870543683373712	0.905597163047498	0.794266985557316	0.86527876700058	0.873091824517252	0.94326165952155	0.94207049543058	0.918109735162428	0.918592427477953	0.903507055626505	0.880734269016425	0.926214533749232	0.941859995667213	0.898493545325181	0.893988133788809	0.886277883778012	0.910081248550512	0.909453923981811	0.753556125627555	0.901267411815381	0.863617424195553	0.929224425366757	0.893133106551192	0.897519547338201	0.897355268168648	0.838382377885017	0.611446485372045	0.934668136278081	0.929326550538041	0.811629306085571	0.733964327256778	0.899701101021661	0.91401924592763	0.738775892924915	0.893368181815684	0.939172203998013	0.881687142905483	0.895458931223098	0.910746898128648	0.946493041033259	0.780092390386352	0.83341468152798	0.845487662494442	0.878299460326833	0.817610056992361	0.893803606617025	0.849159820046513	0.887122238360391	0.799388008577336	0.576246177477041	0.80587661316856	0.823710518513758	0.823171314659698	0.185996300360685	0.923370020229841	0.929398016001785	0.915467911251376	0.934169626937721	0.931365917890202	0.868759739535869	0.860636819560644	0.817828067984774	0.799960647217486	0.851007709545051	0.66727945484649	0.864793684726084	0.913140970496385	0.931614345907998	0.934936043178965	0.93461769295213	0.91399534477455	0.82650235860812	0.918105815556242	0.631375338781541	0.925516458505843	0.465233029588422	0.878244500785229	0.770417054134588	0.910564115321699	0.928114247764734	0.867039264517782	0.910333043113955	1	0.811395484285194	0.887223726338165	0.879278760241675	0.927050178635032	0.902700375208878	0.908850187940046	0.884474002743998	0.937504962590401	0.912857003723326	0.93255281380627	0.930454551068072	0.929761935158315	0.908355747935207	0.877750389450839	0.76320988192858	0.948931681836165	0.934824164174112	0.845090222927547	0.885068045037881	0.936417652341965	0.653343272320325	0.799841189926576	0.858083030390495	0.8989835098441	0.938142836431709	0.913431230877377	0.865604882055213	0.682294016887127	0.491603192681401	0.904939107400589	0.705757075235195	0.777229793784903	0.889781595272712	0.342504187146096
TSPAN17	0.843762288533614	0.862068050828057	0.871324970753102	0.837115039058334	0.89287682975079	0.864644514111264	0.808212361395178	0.859781381913202	0.86445862343539	0.847353144019212	0.875898547906497	0.822528585407085	0.863887129111893	0.872356851592683	0.785651413683224	0.867326216179293	0.902293215198017	0.855444990328639	0.756466017572895	0.85453355616135	0.887207382369912	0.752847458437071	0.837339980481214	0.792956806301611	0.893100247780079	0.882269370557292	0.786942589032303	0.851215253730528	0.780771082437508	0.86814570533244	0.855535038452478	0.886543912462213	0.792430046932011	0.824613695281352	0.844167500845154	0.851125992611574	0.858199829581735	0.867084449343589	0.809472390977408	0.87108330594459	0.859082340056853	0.871560472938618	0.754108046739538	0.854165787202686	0.848212683864673	0.851354465963446	0.859442002214808	0.826329682327952	0.878270433274771	0.79296919641243	0.823337333627584	0.813050056325927	0.86665460506136	0.852331897970179	0.870178882651584	0.842272338304095	0.871293922579467	0.873086044046139	0.72014399919467	0.830068766172366	0.842657530292609	0.865753800571993	0.888268363880801	0.854291697531168	0.841434782383578	0.820708861095408	0.679593257316235	0.8337934136711	0.869557346272174	0.800786477150298	0.808712865696486	0.817969161670798	0.880621417750155	0.778764495070527	0.859411713574344	0.857057526892512	0.850822037003634	0.840187117041936	0.838562125271523	0.862312445807605	0.743148133073253	0.844391062470387	0.875535795253059	0.85924286728626	0.791702439590052	0.794292253999787	0.800722509851361	0.818731317176121	0.742406932724803	0.629542710476622	0.786643243786192	0.823206057076312	0.828202025234238	0.365022879000294	0.879974399235158	0.828744626559561	0.833154268043339	0.850000926802517	0.824294188069873	0.847462386160167	0.831567216348192	0.807545314378212	0.769726801722521	0.80879276811095	0.731337164544363	0.845285953983625	0.853001630269174	0.873702299815581	0.869763218383428	0.765120543158949	0.850446102405677	0.8610228161582	0.772872156728388	0.693498724055805	0.8183407747558	0.522836507760408	0.886597333326328	0.804536852568736	0.849343955810838	0.861114315624568	0.856568847379147	0.808382216601835	0.811395484285194	1	0.845635270140526	0.798189461226863	0.879204496317826	0.873274765889099	0.880961854643469	0.8174332448267	0.879898510742697	0.860871258138024	0.884265578389533	0.802954475994578	0.860094278352296	0.865454236192007	0.782650882658027	0.813825882026294	0.844473880288782	0.875111630774709	0.865837741419087	0.814249954809281	0.844459680318309	0.550405948842825	0.760073797583262	0.770653267031192	0.857994300154073	0.821630417764239	0.887889144188117	0.847609958302192	0.655084772037101	0.415623793331958	0.870055417675392	0.819039185181908	0.801287434927987	0.878614782012478	0.271641049034396
STX3	0.881672359189648	0.8865995703309	0.941601257841551	0.92003184424799	0.888471626168489	0.913736526891656	0.81220542855582	0.889227680160115	0.921400976860029	0.889325923819491	0.92672263164432	0.866019948480848	0.923827830422548	0.920951843083414	0.828657078824099	0.933336592349947	0.941928123600317	0.878014776796107	0.836457385058733	0.917321731055922	0.912474595057795	0.809658965385507	0.901725327939903	0.832587755130372	0.933768504763043	0.909709231000626	0.787382749761534	0.907405026115469	0.888242073324264	0.914351760434325	0.911783353201106	0.921091938444517	0.836395773897202	0.911862189933902	0.919258946685894	0.831053646242861	0.917135445254388	0.89301798400013	0.873544589444617	0.944644114351516	0.871533720893405	0.923591581446707	0.786325733693385	0.911130611411029	0.882306978917656	0.922298372786402	0.918829494544701	0.879683679552634	0.926486565690727	0.823120408593961	0.893047664939216	0.869934498283251	0.908230531980757	0.940458852024318	0.924071205966123	0.918386389638679	0.90664983289359	0.905884393755788	0.805312812409415	0.898136806201883	0.907674553898066	0.919013389948215	0.922145469588894	0.885549650457151	0.916182908604378	0.851074557922655	0.744234222076632	0.914814276465483	0.901216662386222	0.83836419347935	0.808701168335482	0.878805628782792	0.929922993740818	0.805811215124315	0.913841693164189	0.869317847502033	0.92513993551741	0.912865901132835	0.882631025119857	0.922319864093665	0.742161326806904	0.864715216905157	0.894347238655154	0.910456754335347	0.814928224477283	0.826700568893974	0.831584516541185	0.860463027906665	0.821295945215384	0.717599742711379	0.862453750191938	0.798761484782923	0.808389513416748	0.369003215650382	0.920647315454872	0.870210831222946	0.847825893414032	0.922601705714932	0.898176779550812	0.920184101633699	0.883339238193336	0.863610965061272	0.747379289356354	0.889809255989316	0.787918386882813	0.917368833146875	0.909527033047414	0.933833188457478	0.900660934919875	0.841883816119762	0.874687469016354	0.823957343717545	0.885534300166893	0.645243229402221	0.872936542426399	0.558730210993775	0.90106273279444	0.829952494372799	0.930785988812226	0.901922829503281	0.899305336498881	0.849660406623535	0.887223726338165	0.845635270140526	1	0.879510401105316	0.915565162350239	0.934250556866989	0.898585017318853	0.865516237600885	0.948231253168493	0.896409335465687	0.922775752161164	0.855963247658404	0.915363936732935	0.886679250910286	0.863977262706488	0.829347888423782	0.899871175222737	0.926834588469153	0.86309531754973	0.878324482332402	0.912977072916192	0.619840766069165	0.836702749588898	0.868297733816766	0.889274889816931	0.887232295738084	0.909854804187649	0.866220785105113	0.759921221628734	0.464416752755523	0.918750062041414	0.801684974948185	0.873408760354718	0.932584550556563	0.319956477552679
JMJD6	0.848060573089831	0.841620464191086	0.906600427030666	0.920675009759247	0.816864043388506	0.88006106109393	0.740860352508096	0.846212813521059	0.875093737312831	0.927051337891104	0.917218342196402	0.811833513946198	0.88779369165347	0.882908865321324	0.822738622248358	0.893732420336584	0.889361760025613	0.816289670705903	0.774459987204165	0.915602470881776	0.862873730586735	0.725156600592355	0.838914728485651	0.853735935023111	0.905910309088882	0.87958340601586	0.799951488638289	0.939426992086507	0.951317376062266	0.911618789910284	0.936231333121404	0.870446044146103	0.800614166465222	0.857628086010277	0.910408582123757	0.804313322094895	0.87816242132301	0.922519213560017	0.865731277260452	0.908698697680309	0.868280060362911	0.902375091627366	0.834015707269906	0.857258557864819	0.847003474005598	0.920304763686696	0.873323760275182	0.793403540478579	0.896482585285045	0.774417734591565	0.901697458554152	0.84363662511717	0.862255637396584	0.909436165300051	0.944034191126527	0.898417627907454	0.916990127640182	0.907791188163472	0.921444379971345	0.942897358412943	0.843961612571184	0.894789449677029	0.852792526298706	0.820741634106989	0.929332439767698	0.826434994934496	0.820854053442162	0.904576677949779	0.858863553598988	0.878136709880971	0.834884089266716	0.830641402860585	0.887798781671447	0.693011533325964	0.848488976229571	0.84165763065934	0.811204499331187	0.896500688547784	0.879383476935235	0.883006723284561	0.748660556605053	0.795962786296293	0.815258251510069	0.837758051174083	0.873732778914313	0.79983555566565	0.820027894183781	0.902454018709886	0.917439842250713	0.670388116842142	0.88774837254573	0.739363674403327	0.798189011673011	0.233555672504751	0.887046196861758	0.817760061591378	0.860307058423234	0.90098600460565	0.826337609793173	0.897446463883471	0.812393981222937	0.836542023969091	0.700312420343553	0.906256334626582	0.732664434030275	0.856000489666794	0.895572049076161	0.892957898913188	0.822481556690013	0.850587500423587	0.885115992055698	0.79261377095181	0.863294008696965	0.691537871778924	0.862874585128899	0.418022166213846	0.820839459902129	0.844352574972141	0.873778686485053	0.88107832684012	0.845784275464376	0.869071785438556	0.879278760241675	0.798189461226863	0.879510401105316	1	0.87381311572636	0.928505641175532	0.851298201566108	0.857558527169752	0.911784199599641	0.863740435224198	0.871806141959088	0.795148609471586	0.912491853013742	0.795600229281921	0.876667561761973	0.693656115559197	0.858920924446995	0.899753102239702	0.878700495676274	0.877585209152532	0.893631499540571	0.664018137253239	0.775397376752321	0.794350594015165	0.825270488545481	0.886575800355228	0.848902787258214	0.849952851603392	0.759099887492037	0.49671881607863	0.872203565593687	0.739168724726095	0.792448359946216	0.929471980991253	0.361173557366014
MCFD2	0.952069685106908	0.949811508419038	0.949923436995564	0.937542842788147	0.937331505090382	0.950652686461164	0.827157592810232	0.962356409111502	0.965545626110903	0.936764336655026	0.933314005631263	0.940392243111149	0.951647877510578	0.966275779230328	0.905825990041227	0.979158088351494	0.943243654117495	0.899119109628593	0.890150404575236	0.968520784005732	0.965007784466482	0.821076473246782	0.891562723581768	0.839361411429045	0.930873122085615	0.947427528742873	0.821883738098532	0.933805894695514	0.861023320092927	0.935059124911362	0.914865194658126	0.944387049548814	0.91329837788801	0.94008233474028	0.927119869890592	0.902420180225601	0.957430389930137	0.951235760572897	0.852209709549248	0.933526206824775	0.903321884666983	0.936968029626934	0.840280946544167	0.941831809265595	0.916658303886082	0.967844829118332	0.95830909360483	0.946977117870209	0.956931827966154	0.910860246485014	0.898867579824454	0.92517974736169	0.960816936939138	0.951005000720182	0.933405331001735	0.927564249542107	0.93676097911671	0.929737560067826	0.756147733432494	0.935777549329852	0.931162303719488	0.943860614700807	0.963508214715851	0.929859413911831	0.91052404637323	0.868912625481562	0.668134051143876	0.951422725849793	0.962985539228811	0.850040692289323	0.82235297196175	0.900554712764564	0.957915545525647	0.82136111029539	0.939732804956457	0.947633020608816	0.933462547966953	0.917293719031474	0.941780501334405	0.971883434446598	0.803025482702901	0.911134254450625	0.924246633076415	0.951202260756062	0.853010807610467	0.924125464632594	0.882177914815383	0.914741885536599	0.792822327966527	0.683644677076113	0.846197706936552	0.855588650406608	0.85748070432579	0.315130024131628	0.948947082072935	0.905767665628543	0.920271530440624	0.965056910680481	0.948929444319126	0.926619687607987	0.926638387928736	0.893386466849452	0.799096899027177	0.893375960998076	0.782571668438516	0.919004293035616	0.941934715550531	0.976350935278045	0.959042220485196	0.910370823073155	0.911952847880838	0.865198396201524	0.938722056236545	0.703675564643003	0.915473267871163	0.572018830036456	0.941969422846559	0.816850658081421	0.955940961124217	0.954801306190863	0.899591188957376	0.929348673706101	0.927050178635032	0.879204496317826	0.915565162350239	0.87381311572636	1	0.949941020538722	0.951700072790127	0.925275349499882	0.972036979626987	0.947258634436888	0.963122276189274	0.930076835498378	0.941877360417899	0.939241835727145	0.877374527371412	0.864181126530719	0.957383018002539	0.958222468264367	0.894028153898383	0.918064872783824	0.952646412870064	0.656779020205418	0.826618158567798	0.866574554409993	0.922138699951379	0.935538379510237	0.957610460876948	0.941109350737034	0.713883385145619	0.487939280629824	0.941077896646341	0.83208774405341	0.829274023419691	0.938173840366085	0.335429898090362
STX4	0.92089935023532	0.93879543902628	0.946904640468938	0.965703396889098	0.908810982941953	0.942501391805764	0.790561754315685	0.920189129527281	0.928624717417488	0.944282353430102	0.959218577340812	0.883687770432151	0.937933523923994	0.937421371822034	0.888608815756517	0.952781139132784	0.948376061302283	0.887929998773251	0.834881877773583	0.958424394839191	0.930360506168209	0.756704439118665	0.884343012103562	0.877287439280557	0.947827160786709	0.940411496433749	0.866830642716254	0.956152309675383	0.935510053573688	0.941887583372817	0.94572719528644	0.933384662678929	0.871326156232373	0.917876089573768	0.9233028158386	0.89171573946547	0.92046637281853	0.948924232083544	0.888254130872384	0.954341008497798	0.914077633274174	0.939498366169275	0.841058559333116	0.94993751419938	0.884852111988731	0.952817872093341	0.947603536148798	0.887656912712029	0.946521856199844	0.855250137517344	0.94511077464691	0.893055436480309	0.921554497677502	0.965938139881245	0.970707180605359	0.921365630675338	0.943595194065068	0.923443721864579	0.883174311028747	0.955698810516761	0.898401063091857	0.953001344645359	0.935922015752177	0.89389809410213	0.937602449770829	0.896162302008689	0.783825610021036	0.938154699529519	0.924532607417106	0.907172793092529	0.862202579640215	0.866834311597446	0.955410353416085	0.761587923950427	0.932415585023742	0.91794212963939	0.894550171774491	0.94094119427785	0.900421824781632	0.949268790804412	0.848944795420568	0.898584245487068	0.903335902413061	0.900369783621438	0.879219602986855	0.875254835665259	0.872719878236777	0.924144821157359	0.891056263438833	0.674694806660437	0.910311519124007	0.844090206904908	0.842281559168729	0.251594040447853	0.939076996367987	0.868871126550604	0.909906119830972	0.960160649562707	0.887034698951623	0.937368312059368	0.873442255110915	0.873074120456393	0.823104268156456	0.907770658789522	0.79154416012456	0.916394250582102	0.930030770108164	0.95822120498019	0.906181119631157	0.878228904053551	0.929327931221889	0.860520782682658	0.897257060382957	0.693313649044419	0.901854942530815	0.469010905569201	0.922557361967107	0.844072967887066	0.922120320432943	0.928391034394932	0.895061770940156	0.893384358383356	0.902700375208878	0.873274765889099	0.934250556866989	0.928505641175532	0.949941020538722	1	0.922546931222934	0.923919698544015	0.969430957096898	0.908129272059511	0.931144982662746	0.86918924100946	0.963605439474283	0.90722214891956	0.899624317623951	0.812633560228486	0.928847204082058	0.956351714586569	0.91632855319896	0.920591753471616	0.930078860508595	0.663851693536063	0.85675978930182	0.846018859262316	0.904185481872487	0.928446304335706	0.924958568922806	0.900898296890806	0.772125396922672	0.504432263822382	0.923807990548124	0.823039646160157	0.837373844098638	0.969348005400508	0.356278971521757
RACK1	0.941328952147681	0.940618749307416	0.944949069637004	0.897678379715205	0.97198329279307	0.933380893555108	0.920162055503705	0.961870887934736	0.973374511988609	0.943641151922628	0.942613862646481	0.933742998968922	0.946040336552553	0.971652329020006	0.878903151131136	0.956322177422412	0.948779737408063	0.907645202552781	0.846211748575448	0.934320368015953	0.981390894971317	0.843766877920123	0.901811529497641	0.820610436042783	0.935609336927601	0.938599111099682	0.817946531662249	0.935816851701782	0.83247160635021	0.932171089361949	0.914132868043826	0.943657867436464	0.891019133514325	0.923032966688297	0.934589538140074	0.91473185428277	0.958107213786768	0.955603237808374	0.83891259546198	0.924836243633649	0.911349674826793	0.949171117479183	0.854639601528297	0.894406513522828	0.968847212935941	0.932011884428922	0.936322495370693	0.926356256591171	0.962667572278307	0.896915472925465	0.843481408170366	0.9130591234814	0.98431906371033	0.911859263428217	0.920771305068051	0.922123871284475	0.92597917008695	0.937814897689012	0.741317962547257	0.892674528700619	0.948392776443542	0.922820295517064	0.974216419477092	0.97673536078585	0.908560156384645	0.914502460547218	0.696283080588945	0.905869912960256	0.96320421814801	0.800233539900784	0.828944030042566	0.920543666509347	0.936282596635883	0.849875673579456	0.919344858296818	0.937920320875587	0.926928769300108	0.91708070922868	0.932415301447465	0.947787023671843	0.785487535872516	0.885953002621877	0.954277419313654	0.939586193405844	0.847269107971853	0.881644250624341	0.882872487514185	0.881621522007455	0.761029088672951	0.718912347216218	0.801937829854275	0.862963484759208	0.942000714922184	0.389788722887705	0.96539074762791	0.913440276555581	0.899330269087701	0.922006509990389	0.896985307774634	0.925803686606707	0.937735446550126	0.906340109112107	0.777059274769393	0.866072219778028	0.795321124546093	0.901035442358214	0.957671727994758	0.945465925293433	0.977461612022831	0.900338125516919	0.932259931189958	0.884992413894381	0.919219620571418	0.790458991985395	0.874608793630213	0.664523131430708	0.973101865609781	0.84532263542951	0.945821027988212	0.945330371731083	0.910499787719768	0.929875074580004	0.908850187940046	0.880961854643469	0.898585017318853	0.851298201566108	0.951700072790127	0.922546931222934	1	0.862653866590776	0.942370598749736	0.955323493029798	0.976250249339656	0.900019539806479	0.914331000119736	0.956364956321527	0.804947463897353	0.854923439439606	0.934867668461439	0.932325460777898	0.903978690330477	0.871473607893505	0.966057149283476	0.56889932755024	0.758472929942874	0.858047965722094	0.919354499971466	0.89930705119551	0.996223115621685	0.915761504746498	0.666157226704569	0.398006704331301	0.965906935551051	0.82190866667169	0.823430179289257	0.924649853904313	0.235480376339178
FAS	0.901915290074137	0.914393462806396	0.898204266761662	0.940620648908488	0.838063509346802	0.917356160708034	0.687035947310171	0.896873190863617	0.887611697785967	0.911419565053355	0.891242434816161	0.861829795786656	0.915882443972825	0.88885252460135	0.900307792442411	0.925851239830341	0.899025411223363	0.841443185787736	0.83508829011797	0.917623863993652	0.876107518046906	0.683327573432879	0.835942022012073	0.797553966214379	0.864723834374978	0.901919049384155	0.863097957794242	0.908972775566881	0.871227468210933	0.893186848839136	0.883991714536359	0.900193189971638	0.870177573049222	0.883773750804898	0.876667341021685	0.846957632445295	0.897832412604183	0.900570539962998	0.804243895581062	0.889351483169412	0.877995960916511	0.872140270268734	0.806039570023617	0.912521169275284	0.817277928311952	0.928072241179976	0.910692870943454	0.873729186490148	0.896628568561431	0.844831976611256	0.914105091246608	0.860280443829377	0.873947677032645	0.910164898147664	0.907341105951749	0.881220234794093	0.902805191958742	0.882364334919663	0.777064412413193	0.911312504796332	0.829875492271994	0.910972613492544	0.882716944104618	0.838077559151084	0.884335913299286	0.827268671806126	0.643879396980428	0.927641509089413	0.887673020870422	0.877007661426638	0.777892971049408	0.821701101834874	0.91183404783796	0.681263049709234	0.881899261992939	0.908232910308885	0.833399782954744	0.881466373004621	0.865390886700487	0.914064224823627	0.803859376876597	0.865240193329412	0.833331870605	0.86275152193412	0.847343121667463	0.859853906393185	0.825853893385677	0.882753945577919	0.80257054403454	0.567500694948766	0.84261662671471	0.798228891466438	0.772154419888569	0.163443576568449	0.888843702239284	0.839156380058134	0.902048859455651	0.9375957723429	0.893050835507005	0.866388871725934	0.809357728378543	0.812344103247138	0.787459589747428	0.848637144874672	0.707068672332499	0.861223405402145	0.89153293176136	0.918125319463309	0.864681258203157	0.884920828412586	0.879269585468423	0.805831614573939	0.876088362928716	0.607209224897674	0.897634120890739	0.38035843605114	0.866294292861627	0.763186452073217	0.886047508763068	0.894241901396195	0.852800281802543	0.849173578344701	0.884474002743998	0.8174332448267	0.865516237600885	0.857558527169752	0.925275349499882	0.923919698544015	0.862653866590776	1	0.925929353721479	0.873237635979763	0.886915779486488	0.868296173681255	0.934571892606251	0.886959435524206	0.894195478180603	0.743066161130846	0.912356776560149	0.910760307065325	0.840237274169932	0.903325230588018	0.879138828657043	0.620669487435205	0.8344315769243	0.842515180805752	0.846444416172587	0.90758678267429	0.866115818584559	0.859010014218739	0.7038714876915	0.470912088976486	0.860353504439269	0.763619727556578	0.797370444768225	0.900861476363653	0.322163950421123
APLP2	0.944815858948227	0.936805215313696	0.976742407105036	0.964373434705802	0.925162714928076	0.956947555911012	0.823595621919345	0.951802576487758	0.9692867332635	0.959888179274133	0.964002965986446	0.926530104040707	0.971784707837488	0.968839058600076	0.898059885406609	0.985010785860817	0.966644038223233	0.911723163850022	0.878989843276007	0.981642377896528	0.962857004926937	0.827813832032857	0.926524932183206	0.877508747707083	0.96338969163829	0.96164728719968	0.836121588987963	0.958421641939481	0.912076292454647	0.959721170505652	0.946125597004536	0.953745784241972	0.901131823246076	0.948964071400378	0.952955299594384	0.900769451775775	0.96425478400981	0.954320970281439	0.876865953803152	0.963412189799378	0.926175036323601	0.948323181204397	0.861520764104204	0.957315744977531	0.923239818132976	0.980215073063522	0.96441042199938	0.928357111589916	0.955183939354188	0.904468496995088	0.942194086340901	0.922322208856251	0.956802891851861	0.972531087103746	0.961380125582921	0.952330736611942	0.959463166917394	0.94695265903825	0.806958365157097	0.953985878812524	0.937319473683192	0.946457370340567	0.955875524512521	0.925210487181834	0.944124893435485	0.885359450233711	0.719851886446162	0.970728191688069	0.957194435831056	0.888029944862812	0.840634448033946	0.896223056357547	0.969463753064354	0.827202872414609	0.960420018336325	0.937637024787754	0.943879679174102	0.935734706569453	0.950518362202453	0.979871221409917	0.799820571578831	0.89067507940832	0.933217983136733	0.94766977443235	0.880630360434132	0.902810215449262	0.906389576553148	0.91012003622396	0.831553354089972	0.67664660481454	0.891657802438053	0.829910897502469	0.86433007918525	0.315389029180628	0.965544038733918	0.917820770387576	0.906892232998203	0.986058989707982	0.940015273697039	0.947412688730074	0.930283700555064	0.902677279739604	0.784889879179578	0.920373556352448	0.802481494953873	0.954630397185571	0.953152877941846	0.987215178383652	0.946825321350754	0.911574456199879	0.929078543948707	0.869409711678698	0.947427316325754	0.722973551094742	0.92303103888076	0.559345315591118	0.943155015085248	0.856185113133116	0.958598490082547	0.956896660399973	0.934073928967231	0.923248192502015	0.937504962590401	0.879898510742697	0.948231253168493	0.911784199599641	0.972036979626987	0.969430957096898	0.942370598749736	0.925929353721479	1	0.946287309575234	0.966976745143852	0.910117957166774	0.969168781834943	0.93102075271761	0.898559854111574	0.839810149354969	0.955862411848985	0.974203803492106	0.911594087770777	0.931313850811055	0.965536211717015	0.678842505306742	0.848632767849785	0.871213427619065	0.929702936632023	0.932813331754103	0.949446359150603	0.939708580054828	0.754370246401131	0.510380582716941	0.955429725277564	0.835968005854727	0.857487846528461	0.969620216218317	0.360245719357665
