""	CD3D	CD247	CD3G	CXCR4	CD2	CXCR3	KLRB1	CCR5	CD8A	DPP4	KLRC1	KLRD1	F2R	CD69	ITGAL	KLRK1	ITGB2	SELL	TSPAN5	HMMR	FAS	PTPRC	CD27	CCR1	ADGRE5	SMAP1	TNFRSF14	ATP5F1B	RACK1	PILRB	CD44	S1PR4	LAG3	SIRPG	CD47	TNFRSF1B	TRADD	CD4	TSPAN14	CXCR6	AMFR	HAVCR2	ICOS	NCR3	ADCY7	LDLR	TNFRSF25	LRP8	RXRA	CD82	ITGB1	ITGA4	SORL1	CANX	HLA.DPB1	SLC1A5	TNFRSF1A	PTPRA	CADM1	SIGIRR	CD74	APLP2	VSIR	PTGER4	LPP	TFRC	CD81	SLC16A1	C1QBP	CD63	LRP1
NCR3	0.575533089224004	0.587131636996264	0.515589994034275	0.57100842847497	0.467316833333099	0.458583669686072	0.33707074237431	0.167157964781024	0.375102064717663	0.203568892601652	0.505329382009675	-0.331807011559191	0.262446270401695	0.537846944204741	0.517312314257952	-0.0505813086877256	0.262313398187636	0.333359210146751	0.311637981913095	0.137485047087168	0.431292966955585	0.61685610806177	0.56048613252715	-0.293696636686728	0.5338142855619	0.353415280613041	0.222273532780195	0.461340296649573	0.627876702493252	-0.162675366474769	-0.192448792968815	0.440141788659765	0.25173595327108	0.376098801938204	0.637729855035382	0.350428819059762	0.76809506219376	0.278689320562175	-0.258151861232447	0.347893947815535	0.0947519204056477	-0.110727083453708	0.427202381755695	1	0.263952581383013	-0.259325002421734	0.451073887616383	0.5664070564135	-0.27886298924362	0.672300279537184	0.567715222851962	0.616002696065481	-0.247388964895101	-0.0148012329836945	0.523955870775842	0.54146675252352	-0.173175428910623	-0.127220867001118	-0.0695289848309197	0.615844757195313	0.368743550792876	-0.352498236125564	0.134274486592639	0.444257210787823	0.191440258302526	-0.353369257586274	-0.196418930960439	0.546763644596847	0.439761557321239	0.0586287681382494	-0.549806800639796
ADCY7	0.306844339050414	0.40276179971012	0.276066226517692	0.415806112925327	0.223920535888144	0.399476625361334	0.308325952857651	0.377190978519772	0.269139106145944	0.0839444114804692	-0.0285712699495675	-0.377232820898036	-0.486963101550888	0.524817437464395	0.276881603996518	-0.0587223721724769	0.857796063743339	-0.052384351183184	-0.43954014220162	-0.1444796016624	0.0138558023772046	0.586334371526204	0.187254299798669	0.485061723012615	0.157813839951214	-0.521616249137782	0.0930393617062946	-0.0593800437055383	0.4285003129148	-0.536825253221655	0.188889584806503	0.203149263129066	0.0295500298371784	0.431492384079382	0.371321077180444	0.322104893777795	0.379243338271936	0.726014665108278	0.40185362135212	-0.0841603164912985	-0.172093334278804	0.563614616148956	0.000556932713725166	0.263952581383013	1	-0.70161537591179	0.295105317486167	0.0627631084634386	-0.00829740042535554	0.282296418536981	0.171403366728598	0.254052160100536	0.510620841915477	-0.399287120024409	0.53403284532709	0.390073273247678	-0.284673864634071	-0.560619834558111	-0.400034675214145	0.248256914651075	0.692755689801754	-0.363139469453183	0.863500500228835	0.714044272960962	-0.445306328459151	0.344984196211703	0.234005960896892	-0.143820128085344	0.0852059121075557	-0.323467145091928	-0.314129538477484
LDLR	-0.469899057971326	-0.56405210168574	-0.407056332209248	-0.525875849631634	-0.417760447719948	-0.536972782429863	-0.499528685987662	-0.483817418936632	-0.396956933872953	-0.168684166352239	-0.0540430028040725	0.157282836723867	0.655239260820781	-0.595552174343179	-0.533867696610335	-0.0858837287200496	-0.574120967874227	0.0119255198403667	0.511989295732872	0.294603789510655	-0.0130105312780228	-0.584009058783604	-0.324460716073657	-0.151651715398458	-0.0741707461328267	0.626679371223818	-0.155015056785645	0.354468622853502	-0.103194396894177	0.70660142838909	-0.0085470997345523	-0.278708741041205	-0.0958364581038039	-0.432047427244921	-0.199719994960245	-0.326011444148347	-0.360581049606515	-0.331651189293912	-0.14997990624594	-0.18580751287036	0.625811041504208	-0.274944541791857	-0.341155943433845	-0.259325002421734	-0.70161537591179	1	-0.477353090681471	-0.130257290861266	0.245318683724128	-0.150021336616316	0.141055867385514	-0.248001579105761	-0.255748153935927	0.806392521433914	-0.176546095751456	-0.211027759706485	0.752487906761063	0.816501418499769	0.78977238137416	-0.209006502884049	-0.259473872332364	0.762558071384878	-0.504837768532496	-0.334349594389471	0.685913883921919	-0.109399905425153	0.233748657155161	0.338169787542318	0.218724338235159	0.739921443868399	0.618571431900106
TNFRSF25	0.864177123451547	0.931017604963612	0.874041187504697	0.917724427283875	0.878590783323072	0.575823691839577	0.853247584273333	0.16770356718601	0.594896022431013	0.559610092467339	-0.147742075412752	-0.169723064157737	-0.0829016302485208	0.932940213262996	0.677064855466552	-0.0987365182358694	0.0464271868917744	0.554313934366265	0.247404035631605	0.224403195533052	0.554843550709804	0.675948996332867	0.792400691952742	-0.487490085329551	0.613008253753771	0.216442683992186	-0.0167499821538846	0.195197354435531	0.39026875463796	-0.0452451663792531	-0.312705741189414	0.600308139691754	0.481804897154187	0.882078984146588	0.674512252801383	0.29307842480501	0.786056461015532	0.038956035600438	-0.48837670730101	0.639015635192105	-0.217600612269378	-0.35041547209125	0.731471100205806	0.451073887616383	0.295105317486167	-0.477353090681471	1	0.524233684134887	-0.792887373088408	0.641949790708941	0.14034548268624	0.697329742993251	-0.291664960318497	-0.545357639639461	0.168971153450546	0.078994873159689	-0.574478032206648	-0.33157021352277	-0.358972961695333	0.734146538510638	-0.00179845110990752	-0.653323557598337	-0.0144422668459982	0.261433429543537	-0.155262027476943	-0.598138839575047	-0.624591891687449	-0.0394037846858617	0.236694397791069	-0.311587532985425	-0.789119727211993
LRP8	0.703519525066128	0.563826725330708	0.583792843312452	0.633293701537759	0.612919318096852	0.687545084012885	0.393985689940503	0.342599597462929	0.330359721118145	0.172893502736618	-0.164610998072234	0.124297318578475	0.21323101550754	0.538783661823328	0.470750076191123	-0.161098694459474	0.171541396445914	0.762010570156242	0.453402760482774	0.0852971124709968	0.372156737529692	0.597932311135291	0.783735728530862	-0.297330820400758	0.583143376944226	0.381852419474465	0.571868820917634	0.366080860363721	0.517504294622555	0.18066625794762	-0.172250566836856	0.509992502167982	0.263762802071171	0.436634929765711	0.56604308513294	0.48907470220421	0.772725771090764	0.160823515652963	-0.230046908045698	0.561829359960044	0.0802978696683506	-0.286508439283992	0.689034061297071	0.5664070564135	0.0627631084634386	-0.130257290861266	0.524233684134887	1	-0.404669469647442	0.757735613271522	0.516897573832123	0.577440662788784	-0.283166308147976	-0.193510315813746	0.314337506769074	0.157173666024397	-0.112238653882667	-0.0569267278472944	-0.12133579907872	0.802665255921961	0.152781936932602	-0.337657799408952	-0.122703601720053	0.282303015122606	0.297049421888713	-0.417252173727823	-0.230753540246339	0.411317286072699	0.427855785125068	0.0645386263280469	-0.562911916242803
RXRA	-0.761596491508596	-0.736649843666886	-0.810336483980017	-0.755788107525345	-0.795400561685602	-0.425442574752088	-0.642422156148327	-0.171979222616792	-0.59445629100375	-0.644010771514151	0.341363359239252	0.24778690036061	0.0804232174261418	-0.685208610388813	-0.6011317614971	0.330208279360287	0.184313534290176	-0.48787705364312	-0.328239387887569	-0.377066058233667	-0.494938657511795	-0.529839973881752	-0.756118421342086	0.535661671884213	-0.565778435781392	-0.328740837205739	-0.193347927049148	-0.255607415136868	-0.334169331078066	-0.0142505711013925	0.027874965434313	-0.592950408743671	-0.57373561456733	-0.721215359409703	-0.623138737386448	-0.302752283348981	-0.608240821259591	0.189018269982789	0.693209139916402	-0.702828133819651	0.243224648998128	0.627312289423316	-0.741101302668796	-0.27886298924362	-0.00829740042535554	0.245318683724128	-0.792887373088408	-0.404669469647442	1	-0.545446768802717	-0.0654307402513543	-0.642104119619353	0.623735151328477	0.251774247040587	-0.127436739889695	-0.021312694815498	0.628924800309338	0.346526319880501	0.290328245467425	-0.653583730638466	0.119331714205263	0.556343783838424	0.229218554539378	-0.024801464936589	0.25492892654955	0.803806388471983	0.817230501242057	0.215515672492623	-0.236078949947635	0.153431528116063	0.781177305254308
CD82	0.805824009848967	0.707049849496086	0.785273636791983	0.755226278726234	0.739820902075331	0.719539930432969	0.411626180441072	0.347071967521649	0.496352988412869	0.398563029125654	-0.201768959060534	-0.279280415489922	0.218277364650637	0.693581711927681	0.529164899625111	-0.342837908098665	0.241435518311723	0.663200416228968	0.549602581334716	0.466850867491189	0.607369291482321	0.734538201703456	0.837933153341473	-0.207769678060063	0.826820618365829	0.493075823765276	0.398144706911222	0.62931729321178	0.716541872665499	0.144226446109373	-0.0396503905159851	0.660624563563283	0.558618814445322	0.610265313110932	0.844608883038328	0.532883487675495	0.901187543569686	0.322253747131653	-0.382924710237632	0.673243813968921	0.275941638816121	-0.340303243693081	0.678118850172007	0.672300279537184	0.282296418536981	-0.150021336616316	0.641949790708941	0.757735613271522	-0.545446768802717	1	0.56154843613164	0.809961248013802	-0.322288097692071	0.00985961008310199	0.48976602759245	0.338276410512265	-0.145051612077281	-0.0411333373374968	0.0406156264893223	0.846224085013819	0.309633615651847	-0.213830804511325	-0.0105990858591087	0.43758804874739	0.14328631898343	-0.506828418052344	-0.234074088667565	0.326822639873864	0.591383707880263	0.226738207775261	-0.553742422854772
ITGB1	0.307060371644904	0.22935579939638	0.245137324749749	0.337291349746472	0.227928685011703	0.27095737303196	0.0562920925805412	0.132829190437589	0.264304599015945	-0.0641121472947933	0.0439478794851122	-0.241939008390033	0.400893468054529	0.232892570778026	0.220442670658635	-0.0627794832735554	0.335106579015146	0.378755029208418	0.426152656441855	0.169349741077265	0.536732029306635	0.4490389067349	0.410088322210017	-0.0235973263628502	0.437352791991423	0.446035579538631	0.323987611254322	0.714963938187863	0.801977619121844	0.114327209604283	0.0529970290119654	0.319625790922483	0.0315418676224199	0.216350935514061	0.615289603747132	0.303865709860752	0.526424395722142	0.55974557126359	0.0895864694187681	0.0449102145351947	0.404841186189164	0.0716698341762257	0.157685247245392	0.567715222851962	0.171403366728598	0.141055867385514	0.14034548268624	0.516897573832123	-0.0654307402513543	0.56154843613164	1	0.546986031120727	-0.162276904049823	0.343357017407598	0.655990876272026	0.579328503181407	0.322097587166198	0.113496958439072	0.2188928832418	0.600641166339355	0.57524839165379	0.0552088885674206	0.191145173381202	0.574153015739726	0.529931514276003	-0.158791839363887	0.195333105606699	0.611458977416436	0.803626021951482	0.589805854401545	-0.249082313088081
ITGA4	0.858055523697551	0.794067108081199	0.892208052920987	0.827719115236426	0.828891801586293	0.693821316661385	0.321202652437515	0.409215278104409	0.810382265593623	0.121200110579935	-0.157932224920065	-0.13387860848238	0.323868959908639	0.684582766986828	0.739134987502703	0.0345879384830211	0.190461390449194	0.676032713264252	0.620866973788257	0.653868311368098	0.869177256289967	0.868901261436185	0.885753061850082	-0.391423703204005	0.854208513198654	0.508497874900325	0.25003953024509	0.701484281826805	0.652969491495631	0.138907086497271	-0.320040096421526	0.906255850426144	0.767632465433196	0.584511040426536	0.920281591505293	0.643431821115182	0.834137253411551	0.379569299217736	-0.357036382741477	0.747791457247174	0.201768311520066	-0.22714528032856	0.793375681485116	0.616002696065481	0.254052160100536	-0.248001579105761	0.697329742993251	0.577440662788784	-0.642104119619353	0.809961248013802	0.546986031120727	1	-0.298310497971839	-0.143944677986903	0.525356994012799	0.607958215637927	-0.238917695888481	-0.0488295544633444	0.048660440923942	0.87050333684936	0.348270612322779	-0.283332392538439	0.101829369733477	0.42856381388436	0.108239935668214	-0.556867568166123	-0.355088088513413	0.206094972593831	0.574012751264754	0.212427208412623	-0.607329717746002
SORL1	-0.380872121570601	-0.312400798261962	-0.379231759388469	-0.314312541804884	-0.359727710183403	-0.0660252326792624	-0.290786411571767	0.150946998808802	-0.280503211686524	-0.485799444320706	-0.0159478761710322	0.095435071016944	-0.336212444482899	-0.221444375785775	-0.291592487513976	0.233098607739477	0.613025282827422	-0.151167077489181	-0.460442435093043	-0.213069308643362	-0.340137139646355	-0.063790234238121	-0.448821038108325	0.725490571732525	-0.370075297411691	-0.556766824377029	-0.165941947329053	-0.347212175056719	-0.219104038539523	-0.298673954239659	-0.0378765204445076	-0.290063290503954	-0.259353470179105	-0.299303654937152	-0.343531565656156	0.160874790216135	-0.34547676360165	0.596214226757519	0.873546429224674	-0.386111172661892	0.0807761474754481	0.902306936032417	-0.435951823682388	-0.247388964895101	0.510620841915477	-0.255748153935927	-0.291664960318497	-0.283166308147976	0.623735151328477	-0.322288097692071	-0.162276904049823	-0.298310497971839	1	-0.220094868836803	-0.0031153960200109	0.101029117502571	0.312850608647221	-0.079104022380942	-0.0342142929265389	-0.347659939259978	0.334160859419024	0.276345232131481	0.670373284312285	0.349094840982444	-0.188313890207361	0.913224752813098	0.745752558587998	-0.113541576095105	-0.295110171049916	-0.123168614344635	0.441197262427198
CANX	-0.459182476764848	-0.538097957497816	-0.40122222708177	-0.511398498412176	-0.470350527101931	-0.480098906434586	-0.546163375745725	-0.423241535789677	-0.3802540773208	-0.0411969870488844	0.0590105093199009	-0.218672626861263	0.440895890968389	-0.566281015480417	-0.545518753802217	-0.261894447115403	-0.289417216743448	-0.146877481523538	0.380288074620647	0.316507375358119	0.0223072317556002	-0.442098578130969	-0.31670645023599	0.120798166680287	-0.0889996823704131	0.478678211772484	-0.0457432511103458	0.490190380463973	0.182635681069225	0.383056644191047	0.336985959888191	-0.261908426042698	-0.118856213366311	-0.386328803071083	-0.0475800224000016	-0.175941751657172	-0.268698122513178	-0.0376530702660322	-0.0701150772262612	-0.257098967029514	0.614426428937129	-0.126195508262812	-0.431338113887161	-0.0148012329836945	-0.399287120024409	0.806392521433914	-0.545357639639461	-0.193510315813746	0.251774247040587	0.00985961008310199	0.343357017407598	-0.143944677986903	-0.220094868836803	1	0.110460075553917	0.105407017803279	0.665844239538017	0.567680186150551	0.700860285436938	-0.185374494588807	0.0662708808130531	0.73628545928364	-0.226355469670444	-0.082168498510315	0.471951990165235	-0.00931667448696289	0.340235383257578	0.378507898028357	0.398273348559538	0.822548296135541	0.519211610709888
HLA-DPB1	0.330682315926795	0.322498320914553	0.298366326310407	0.412319507404548	0.185473086086121	0.427982108408992	0.0706280102729524	0.162300170451422	0.271946461204488	-0.0579108653828223	0.0313123667674237	-0.19133308855916	0.121780992918815	0.344388268713925	0.212472327956787	-0.0498240362149143	0.593096992123649	0.31791995842829	0.202344175844707	0.153567160145312	0.297203109168851	0.636167909901545	0.413310104326236	0.0265135881358989	0.515409134685666	0.161806516170814	0.346997298917635	0.573177214277336	0.866240359774042	-0.000912825461517128	-0.0191307646635065	0.354510123227898	0.146906988402624	0.29820137469083	0.671745677632504	0.357228050887033	0.560454902892692	0.646370468045827	0.0898582129591312	0.059999286341049	0.0808318116215515	0.284316408599322	0.113719722261311	0.523955870775842	0.53403284532709	-0.176546095751456	0.168971153450546	0.314337506769074	-0.127436739889695	0.48976602759245	0.655990876272026	0.525356994012799	-0.0031153960200109	0.110460075553917	1	0.730736895790349	0.0501464341439768	-0.094399453351674	0.132385923744537	0.611615549289429	0.930023069756408	-0.15939439300472	0.6247884762869	0.838719471330314	0.211428848863383	-0.102572311927683	0.130665362414109	0.41321125994334	0.67561611941456	0.298080448963953	-0.348847097147421
SLC1A5	0.286309475300991	0.286254145848515	0.294162289696679	0.278532379746178	0.161738342055814	0.318250782234242	-0.174229590763904	0.185829136775281	0.438774488923768	-0.34534065523133	0.20678044649435	-0.0936608491605342	0.276137455411712	0.179027097184488	0.305451740206071	0.265391629557733	0.424727966335854	0.192909080706972	0.327851963595892	0.391836341564379	0.518203439316582	0.605067880110583	0.365115172293783	-0.0262618369387479	0.422429563383333	0.176815174926141	0.0862487046536962	0.64789440218481	0.649253386178421	-0.0232437068818911	-0.234529765216217	0.516396560332007	0.349110648307178	0.117224026753605	0.612381210308058	0.430448917476921	0.402622791101987	0.631356378461762	0.128431956549443	0.153789302559856	0.173474802221473	0.367449856970038	0.204710656571447	0.54146675252352	0.390073273247678	-0.211027759706485	0.078994873159689	0.157173666024397	-0.021312694815498	0.338276410512265	0.579328503181407	0.607958215637927	0.101029117502571	0.105407017803279	0.730736895790349	1	0.0550799948465535	0.012475505525366	0.202725870926665	0.453039371376797	0.726099787463709	-0.0413852846597618	0.534525016027067	0.573880021506642	0.162652174215299	-0.00763953110532326	0.143703153232503	0.401290531260396	0.584824139916476	0.351139148229784	-0.207281445320803
TNFRSF1A	-0.554861873202175	-0.627612867090853	-0.530552193004978	-0.552267012423461	-0.516291719122233	-0.414158523861977	-0.590602571762718	-0.279976786252029	-0.438183250553499	-0.534329162321578	0.0139152838210799	0.1414121078487	0.551114895560951	-0.592431596023621	-0.571201378848986	0.0898845728171852	-0.0319061246089291	0.0207069036700377	0.329496710138821	0.170878806874955	-0.0355554915833771	-0.425607089948765	-0.433144612561482	0.282442050622934	-0.136162408061818	0.388693549396943	-0.144895508924381	0.360907068273901	0.0374500338979417	0.543803757064023	-0.09735598481404	-0.341903299363339	-0.266410628891023	-0.501656786905676	-0.193861038138298	-0.161322693893917	-0.37140999798479	0.241100699422784	0.430815025754166	-0.410106798723085	0.774546573886012	0.305707661813834	-0.520488958530251	-0.173175428910623	-0.284673864634071	0.752487906761063	-0.574478032206648	-0.112238653882667	0.628924800309338	-0.145051612077281	0.322097587166198	-0.238917695888481	0.312850608647221	0.665844239538017	0.0501464341439768	0.0550799948465535	1	0.790214364231019	0.811549361526568	-0.22986915199513	0.154774667259276	0.884163509945557	-0.019151034384014	0.0678770830452295	0.696802124073052	0.404507751686578	0.755784480134359	0.519980603045763	0.316701984058393	0.782591880221886	0.780541873059285
PTPRA	-0.3034728183948	-0.369726457753433	-0.23882098914327	-0.363889859370722	-0.265726447563139	-0.331018247363058	-0.467289063589419	-0.390337902644077	-0.210223767002362	-0.430484961483718	0.0608325144925732	0.34251247507164	0.832702481402278	-0.431194216312987	-0.364723267854578	0.216035682299604	-0.472689362788761	0.123469051081654	0.658469404870889	0.449345693949045	0.199523196936048	-0.36770881643322	-0.172165041865223	-0.240215245397441	0.130321914678379	0.677872137192855	-0.312003796031363	0.491618696030102	-0.0498860047252044	0.86392876656459	-0.44434303820646	-0.0606314590735244	0.0906620868195811	-0.331965193398434	-0.0380751677577174	-0.26493660101215	-0.213441484002343	-0.172440256310886	-0.0983380903368948	-0.0592041279439361	0.742312550458824	-0.140269178499603	-0.183602467260034	-0.127220867001118	-0.560619834558111	0.816501418499769	-0.33157021352277	-0.0569267278472944	0.346526319880501	-0.0411333373374968	0.113496958439072	-0.0488295544633444	-0.079104022380942	0.567680186150551	-0.094399453351674	0.012475505525366	0.790214364231019	1	0.930525164238551	-0.0968314317670931	-0.149495959599183	0.754727496027107	-0.386324198579806	-0.248621884668365	0.774543124778138	-0.0668828032989022	0.323444489058716	0.513478099910855	0.302030758978521	0.707494362260778	0.662162306779875
CADM1	-0.316025557593257	-0.388206192882149	-0.217981238262551	-0.353992483249071	-0.288615037830964	-0.302775514247307	-0.522056904080307	-0.345897387061844	-0.190432492707827	-0.408253927788566	-0.0132283355083155	0.163364809501842	0.7623932126559	-0.433112508291805	-0.410928886705217	0.0930361054472111	-0.303732102625583	0.117639253629038	0.672315064806826	0.580936150337463	0.221412923613286	-0.271673467976076	-0.159706417247339	-0.0916032341806254	0.192484135740899	0.677742280090976	-0.235051157628303	0.636197520908657	0.145460236662225	0.81068220670237	-0.312158726920015	-0.0333891011852077	0.166831205290439	-0.296000750266367	0.0903598037751205	-0.148453582391461	-0.183773252589655	0.0424451701141729	-0.0392884925241177	-0.0630520573993083	0.817493316913547	-0.0437450713685914	-0.233778738814648	-0.0695289848309197	-0.400034675214145	0.78977238137416	-0.358972961695333	-0.12133579907872	0.290328245467425	0.0406156264893223	0.2188928832418	0.048660440923942	-0.0342142929265389	0.700860285436938	0.132385923744537	0.202725870926665	0.811549361526568	0.930525164238551	1	-0.0212225483997439	0.0965622574095455	0.822556454889065	-0.187734515514903	-0.061813272037616	0.707516252221313	-0.0223515854392319	0.418396598280697	0.5452497359138	0.456890165276213	0.847436116852202	0.644884758738949
SIGIRR	0.838643311570748	0.768251241747902	0.812681180812889	0.84129482558611	0.762793780060998	0.743258381689569	0.493980796282768	0.298303615880571	0.57552182344019	0.251789548122145	-0.227106560066285	-0.0315497700243918	0.24186295793087	0.732480368828604	0.581879259528469	-0.109724565282191	0.224570459305713	0.790004172740421	0.579577610997014	0.394794228707035	0.63706755975723	0.821527897705828	0.917939475133237	-0.417923997793243	0.825571315426847	0.48380665565069	0.407345954033263	0.619691236765979	0.766084656490283	0.21724379566517	-0.272293513950908	0.729709213869066	0.549049412769294	0.680504209654098	0.876900327576101	0.546611578861259	0.909499878430135	0.325787987644007	-0.36845766727797	0.672039044316457	0.0921675024292342	-0.265549884873429	0.75335850175245	0.615844757195313	0.248256914651075	-0.209006502884049	0.734146538510638	0.802665255921961	-0.653583730638466	0.846224085013819	0.600641166339355	0.87050333684936	-0.347659939259978	-0.185374494588807	0.611615549289429	0.453039371376797	-0.22986915199513	-0.0968314317670931	-0.0212225483997439	1	0.405321002225247	-0.396992683393147	0.0961118417149071	0.516724183474924	0.244055282955717	-0.585591833523581	-0.349412727120556	0.366342712495173	0.644746726527791	0.162117796309215	-0.703584548226203
CD74	0.131614452155612	0.141388428320382	0.0972724696068371	0.232000847622991	-0.000127852605123693	0.329345441044668	-0.0555565390731151	0.213562961072923	0.145414565005915	-0.228644541848859	0.00770518679671749	-0.203534950682283	-0.0429999423250563	0.204325675854751	0.0660133249709341	0.00266631810960315	0.784891369132591	0.160751549205475	-0.0210823421367536	0.0405825040982632	0.134774914740709	0.538702198948405	0.188005429346822	0.342897044127969	0.29320733361152	-0.0907817303305954	0.280206257669706	0.411577803160914	0.74438886532424	-0.139008288789815	0.0591609003617494	0.190804413068267	-0.00252453771067774	0.163429868511298	0.486725236551267	0.355343721622729	0.352144867350679	0.831237049000213	0.418815710744778	-0.147543428082386	0.107945249085476	0.585531304934614	-0.0968673005075551	0.368743550792876	0.692755689801754	-0.259473872332364	-0.00179845110990752	0.152781936932602	0.119331714205263	0.309633615651847	0.57524839165379	0.348270612322779	0.334160859419024	0.0662708808130531	0.930023069756408	0.726099787463709	0.154774667259276	-0.149495959599183	0.0965622574095455	0.405321002225247	1	-0.0384638799965257	0.830995306433328	0.878039941041477	0.0920826517625468	0.250950768915588	0.411833955847465	0.333100826725238	0.548092591151663	0.254619561394975	-0.1523338246448
APLP2	-0.622382670160366	-0.716072150819209	-0.528879824501167	-0.675154261617872	-0.543443449177707	-0.455796669106966	-0.736355385739001	-0.2266100557235	-0.433715410540053	-0.465871387408167	-0.107417294515163	0.0942741341087281	0.442179423880989	-0.722539051474734	-0.633512819390988	0.00993888086654417	-0.173800113916239	-0.106940333891608	0.313374283947249	0.377529923740522	-0.0824715703935225	-0.535423236005254	-0.515090123511517	0.363361304419488	-0.198563724299063	0.323247220098229	-0.169406288029066	0.277219580401858	-0.185360179509551	0.505945789821538	0.0464987285443906	-0.319174288298805	-0.0581931926139928	-0.59835424804142	-0.306230274384422	-0.10132183798739	-0.536557234069186	0.112402323558221	0.314679856255771	-0.277174293239023	0.793391420364819	0.17340588976001	-0.494568983012583	-0.352498236125564	-0.363139469453183	0.762558071384878	-0.653323557598337	-0.337657799408952	0.556343783838424	-0.213830804511325	0.0552088885674206	-0.283332392538439	0.276345232131481	0.73628545928364	-0.15939439300472	-0.0413852846597618	0.884163509945557	0.754727496027107	0.822556454889065	-0.396992683393147	-0.0384638799965257	1	-0.138458418738497	-0.174028742313159	0.450896111031131	0.396685457599528	0.692600262579138	0.263639906100038	0.114755025912532	0.7487856994983	0.887033404380849
VSIR	-0.0092517561666501	0.0901089914950244	-0.0282501798757617	0.124716002292182	-0.100180943211955	0.171025574213254	-0.014453093419893	0.2148101074538	0.0885059135724777	-0.250959661094142	0.0401330415551252	-0.19926066576585	-0.381023663078138	0.180511149704558	0.0279850581934394	0.13325716222848	0.849536175032607	-0.0826453602453795	-0.427283228714358	-0.156711102395048	-0.0870941975624776	0.405474792896065	-0.0639685733026473	0.535406558547481	-0.0483077682632604	-0.508638160772313	0.031696433497103	-0.0315096273623978	0.371466087401963	-0.441960349512297	0.0746310436641045	0.0384869485456266	-0.11738563808249	0.128004686551564	0.188232559768673	0.295000443020088	0.104159640827465	0.795730722018858	0.62753136514034	-0.303342847519941	-0.116002558819572	0.825338807177832	-0.249906322064886	0.134274486592639	0.863500500228835	-0.504837768532496	-0.0144422668459982	-0.122703601720053	0.229218554539378	-0.0105990858591087	0.191145173381202	0.101829369733477	0.670373284312285	-0.226355469670444	0.6247884762869	0.534525016027067	-0.019151034384014	-0.386324198579806	-0.187734515514903	0.0961118417149071	0.830995306433328	-0.138458418738497	1	0.762791850033069	-0.27674019206281	0.542018070438781	0.44593978439298	-0.0448604007896811	0.106536052621716	-0.133302494663179	-0.0682790895476554
PTGER4	0.291816943074452	0.346550543656618	0.261144043992258	0.421525902522561	0.214304687337996	0.450193611054239	0.194773668400347	0.20501975372649	0.16908803140681	0.00920422735500549	0.0182283437445744	-0.210068678853008	-0.131310400023465	0.421670571768827	0.177075105346663	0.00942203521449937	0.776576720508312	0.344873579739923	-0.0308458702863246	-0.0143640493573178	0.217526927336137	0.610650456361531	0.295780154763212	0.245595084320519	0.388144601376829	-0.0618564866991246	0.23375944704671	0.324881938546684	0.719645300767747	-0.237381496981697	0.0190239352500739	0.243146374015945	0.00995929240353872	0.325108876218733	0.530784339291198	0.411353476693028	0.509403675666453	0.791314943430061	0.357958956148493	0.00223054946972795	0.00652226708970997	0.542529729737466	0.0299428608247179	0.444257210787823	0.714044272960962	-0.334349594389471	0.261433429543537	0.282303015122606	-0.024801464936589	0.43758804874739	0.574153015739726	0.42856381388436	0.349094840982444	-0.082168498510315	0.838719471330314	0.573880021506642	0.0678770830452295	-0.248621884668365	-0.061813272037616	0.516724183474924	0.878039941041477	-0.174028742313159	0.762791850033069	1	0.0812931577336379	0.185480029717671	0.287353203769611	0.268754250861669	0.489525821607443	0.128677471495898	-0.31431491928194
LPP	-0.126114836178845	-0.175299908686447	-0.13861024292901	-0.134715414426892	-0.154092774903847	-0.114499179160276	-0.232220959844613	-0.368567235716593	-0.194148739324564	-0.325353367981479	0.190737100630597	0.388313320985545	0.801454000590628	-0.217857116339619	-0.235975565516579	0.250297206264202	-0.288346128741877	0.296885071597002	0.665154379924526	0.173961956327016	0.246689392067136	-0.134811999177596	0.0506488667056726	-0.366081976642762	0.253516285713862	0.6999078505627	-0.0392470716188303	0.565355905100378	0.291686912603478	0.725831393889119	-0.418383056350923	-0.0116856992103963	-0.0704502774062544	-0.185904966386909	0.13886748188164	-0.170187777436405	0.101867460353352	-0.0201662674062391	-0.0847609998481621	-0.0463791307360275	0.555305263978322	-0.101569138734128	-0.0720305945638202	0.191440258302526	-0.445306328459151	0.685913883921919	-0.155262027476943	0.297049421888713	0.25492892654955	0.14328631898343	0.529931514276003	0.108239935668214	-0.188313890207361	0.471951990165235	0.211428848863383	0.162652174215299	0.696802124073052	0.774543124778138	0.707516252221313	0.244055282955717	0.0920826517625468	0.450896111031131	-0.27674019206281	0.0812931577336379	1	-0.166312298039909	0.263412467405619	0.798125093829807	0.532943267838629	0.684576131735613	0.295064699477193
