""	GPR171	NCL	CD44	CLEC2D	CD2	CXCR4	SELL	ITGA4	CD69	RPSA	PTGDR	CD3D	PTGER2	LRP10	CD6	CXCR3	TNFRSF14	PDCD1	ITGB1	CCR5	ADRB2	F2R	SLC16A7	CRTAM	S1PR4	PTPRA	SIRPG	VSIR	CD3G	JAML	ITGA1	SORL1	LAMP1	ACTR2	PTPRC	TSPAN5	CD47	TIGIT	DIP2A	TNFRSF1B	FAS	CD46	TRADD	CD74	CD247	KLRD1	LAG3	ITGB2	CD8B	CD8A	JMJD6	KLRB1	STX4	ADCY7	TNFRSF25	TSPAN14	PTGER4	CD63	ATP5F1B	TFRC	HLA.DPB1	RACK1	HAVCR2	CD82	IFITM1	ITGAL	APLP2	SMAP1	PILRB	PTPRZ1	CD4	SIGIRR	CD226	TNFRSF1A	CD81	C1QBP	CANX	LPP
CD46	0.493061955333128	0.867659249859205	0.799019157075331	0.843696423971133	0.669045019237278	0.661193592591318	0.541911334917306	0.749891532162987	0.667869485537335	0.659349852928225	-0.0509224950710273	0.687008777896546	0.473558359509417	0.76871307323692	0.60860530390702	0.35498653147319	0.764605229951376	0.483103035744624	0.812774993313382	0.205402581442447	0.251982749049431	0.290457813027815	0.772048551111088	0.0624968356557146	0.725304740359746	0.821529345855874	0.670920412669356	0.676476657779471	0.738281226138855	0.615794407383861	0.0412879875956585	0.703193481284154	0.770663129515368	0.833610422217808	0.786867371254466	0.656151862197039	0.758726463479494	0.579698114285489	0.737202535912592	0.72730356889616	0.720437846488824	1	0.596405603644726	0.550391783351236	0.68736423190131	0.0545365364779104	0.40648740679891	0.640578900670223	-0.111254397285743	-0.10252597180284	0.327190802541114	0.507746143752587	0.747471169540168	0.714761400891987	0.618759466959687	0.84135747720292	0.660737259424686	0.603499418758856	0.704649315342442	0.771088447203339	0.475678840393315	0.730604199448745	0.646765032143859	0.763393647163158	0.617077786697294	0.630976468489626	0.567827633424189	0.727526502983869	0.26502701545368	0.12329187869233	0.72221823590041	0.688049884985428	0.732275649429	0.524238581074062	0.448214477446448	0.67994737629379	0.759593697289499	0.807147248181902
TRADD	0.862793812520288	0.628719630804801	0.52927910141877	0.617836593895312	0.487543260555506	0.680186308792209	0.872042823427932	0.449516868657295	0.853569847259943	0.939995444624056	-0.420009967899965	0.646572788202999	0.815885100161806	0.740255054392923	0.728378207502537	0.121031292742454	0.700173042123152	0.523048097727848	0.729988739968243	-0.184936821525598	-0.136322159293352	-0.0864529195050482	0.559993279969003	-0.264319599560105	0.844679874175186	0.579364971152818	0.570625540643022	0.871111268516985	0.649394678894389	0.431924362736948	-0.359036453605411	0.683261866352385	0.709128333865247	0.6690545299226	0.424730579575204	0.525906447308448	0.694836169157196	0.343660647223556	0.32353017221412	0.525165050333236	0.566044263392106	0.596405603644726	1	0.345193614899448	0.623108373165097	-0.124614096928218	0.0187130844488319	0.446560586771788	-0.345851738673649	-0.408263263453303	0.0474362344882047	0.854816579812618	0.493665037736488	0.428613929012982	0.870218831664097	0.692831955417861	0.803068633191246	0.423619172483197	0.728908468017501	0.526416116436088	0.198674318558053	0.917228204517262	0.335854391617035	0.691762730015059	0.85871995394683	0.30858205581622	0.333094261942677	0.794922693201671	-0.0941250450632903	-0.051510421985443	0.751272150541935	0.729576953833238	0.828276475291764	0.415839712232656	0.124948990963288	0.862762211313437	0.65892273934556	0.542145846435355
CD74	0.273673151339464	0.592548049707579	0.535592149858334	0.462095022573925	0.454118599263275	0.428080697025156	0.236731247536251	0.476857032871893	0.363093636221513	0.428798704458401	0.0339034626675242	0.465982136001118	0.239851611995624	0.592417022065977	0.425835942985131	0.328328851190526	0.538066346882727	0.408198944923021	0.649421490995514	0.251025351146937	0.239937760585839	0.302618907251448	0.444596817101076	0.145816616715348	0.445692873938463	0.540679640415517	0.465307789300385	0.569148313518725	0.45561786013121	0.572784802709193	0.0981536791571745	0.716493391936945	0.756162786861065	0.731828751628493	0.509486565223782	0.476328596226563	0.525004612788988	0.388304232036165	0.470978132748888	0.545814362550425	0.445757236429811	0.550391783351236	0.345193614899448	1	0.457659657572963	0.134198416282501	0.429931302165096	0.72913204519626	0.0417947509954825	0.0455324171355325	0.336814905458054	0.309013856402214	0.709290687745158	0.648896907459447	0.381580035154677	0.636081194986959	0.338850860226797	0.801404664997959	0.690154267840468	0.647434101036765	0.90610103346817	0.496841646177424	0.725014550404762	0.60392584132421	0.379423130018491	0.499863424996124	0.828810122018874	0.537688349139671	0.313102460343559	0.187906021240297	0.585885897010625	0.510865619962383	0.426511200227046	0.764252695147932	0.70765235869414	0.554957590437069	0.763857730013997	0.688646115154326
CD247	0.559661318265423	0.763726349350658	0.792353264215709	0.783162007822999	0.87524618687766	0.856675385248511	0.420852644628353	0.786034660506131	0.802290298744731	0.68178300498627	0.0653916893801213	0.914841874037624	0.471716333808473	0.81019016948523	0.778145358011065	0.646493436794769	0.862543852206321	0.713735958038973	0.741058660898195	0.388203576466394	0.245142603445377	0.363922103452636	0.640342529362515	0.219855494820214	0.815309177869515	0.772932682427263	0.787096931495789	0.675993846063571	0.897784782156368	0.738540720276667	0.136535475867769	0.541957878642468	0.754007620040212	0.822283747955633	0.80252883154885	0.834937930748218	0.803904701412409	0.633063128713713	0.683050612727303	0.772348665386193	0.764582049667569	0.68736423190131	0.623108373165097	0.457659657572963	1	0.316693212898897	0.559091090954122	0.817771008018931	0.16727381673785	0.112736751634505	0.517239452902879	0.613856312146629	0.698433428636859	0.663174868675438	0.687570143535055	0.791348764783642	0.682903165840052	0.46578320540776	0.766784340693672	0.641562206533789	0.473835062519037	0.750847640279733	0.686790473529575	0.813937247832483	0.749490586961907	0.756652587159197	0.297806688506075	0.802888243718454	0.343709559867773	-0.10998871357134	0.687996251887083	0.852144887198111	0.684921880979982	0.604669237046642	0.536061504263394	0.683043472532608	0.658620710298718	0.646962357668146
KLRD1	0.0616525199949717	0.146345569544417	0.246692448437842	0.0198176216324861	0.16795644469416	0.334491527614692	-0.185057174907803	0.118752488549712	0.138095495748588	-0.00324307169000586	0.653762907899164	0.163872048732965	0.0594597411331857	0.0562449766864896	0.106963663971158	0.293328502031652	0.0966358512851274	0.0135043397587531	0.0917814515441512	0.39717965062359	0.548151321542853	0.446901220344987	0.156588933066911	0.622251108819794	0.00258388687634148	0.1223774525885	-0.049971578862401	-0.0273604121889086	0.194426841150769	0.196108304841406	0.512996197441552	0.035805191719477	0.133795508659111	0.0817118818840609	0.252111687998769	0.195395459658319	0.233823762722805	-0.0755028351617758	0.256393884331857	-0.0271911964237584	-0.0712702500422837	0.0545365364779104	-0.124614096928218	0.134198416282501	0.316693212898897	1	0.418692934238092	0.352532545558024	0.688745477496465	0.654162923890963	0.563398626615226	-0.0500527880360131	0.193297980933288	0.230398079989926	-0.171459840620822	0.0801850556444076	0.194084369483278	0.14432612590299	0.128051264814531	0.0166236881053258	0.267607149630175	0.0187594513594479	0.0966584162491587	0.0260483486019119	0.210374099740171	0.350433813181418	-0.00118357376538744	0.0423065155025105	0.524091955836978	-0.0788123411747371	-0.197342855205397	0.150176770946221	-0.0797640742969985	0.251835825424655	0.522345338267068	0.0570868057279205	0.112121812955123	0.0536761536855899
LAG3	0.063563166776565	0.462470807523725	0.58152233871676	0.438860372705846	0.663328618634111	0.502062313044807	-0.115214542537442	0.511346788936433	0.258893401678274	0.149574627804749	0.386438988032014	0.599568949489038	-0.0861491292995769	0.41445943164859	0.389322853580148	0.710516028942242	0.497481980241907	0.461744389150804	0.402642794983475	0.620141062229826	0.476403694225607	0.593980760185475	0.375985464270621	0.547637913194065	0.318202235380012	0.461540526742244	0.454307091866982	0.207088501311721	0.579570511415281	0.597314578321308	0.547693299730153	0.198034562331144	0.440919163227867	0.505737761759072	0.654982218970143	0.546751369894864	0.431386277014617	0.437647389533675	0.594512014859617	0.488611539099206	0.438723473383473	0.40648740679891	0.0187130844488319	0.429931302165096	0.559091090954122	0.418692934238092	1	0.627019241959462	0.526243672625042	0.5501676839015	0.698808539851557	0.0486539069561788	0.556725359072126	0.49497900327631	0.11390487366636	0.4312882736273	0.19618251671207	0.354515571915302	0.461782381014449	0.352766207572144	0.563981401833678	0.246971942937335	0.561412457604206	0.485049340939252	0.263214990466064	0.683066291699867	0.252361720821625	0.362934044276954	0.5603887655055	-0.00672992481817683	0.232700101337772	0.500398421881055	0.125185811154902	0.519174628786981	0.691838713819103	0.227424473696766	0.398693618891548	0.42666344426508
ITGB2	0.377250084466395	0.707847870800561	0.770272109770321	0.674413959205908	0.828838605401346	0.730881796766345	0.234861182232804	0.730715222488534	0.619269270744471	0.530526867422179	0.180926509356569	0.82260475264033	0.303512386243569	0.711997867196327	0.679361980311368	0.675676212307778	0.78248793134308	0.678471388107035	0.685537365234662	0.519616577215757	0.363991726064289	0.432018395720513	0.570335366063883	0.305724589842479	0.651895093982154	0.711610820287291	0.700587714843167	0.601054565665401	0.790057462903302	0.729813151373073	0.266693189159126	0.587002933888403	0.786860186010413	0.827833982192856	0.777024125983197	0.779876011938911	0.718303157977098	0.572266014580003	0.67781022356347	0.714628662900172	0.660755702672148	0.640578900670223	0.446560586771788	0.72913204519626	0.817771008018931	0.352532545558024	0.627019241959462	1	0.26635007582632	0.253793235956482	0.564713809841331	0.454582421365927	0.743483389677989	0.745185898066146	0.524291864715473	0.748237104202735	0.518898738699959	0.611320408808463	0.750448362848257	0.67240218511316	0.753826576596502	0.615138530064464	0.788131007011344	0.759503839021583	0.588533297456105	0.785705675522514	0.509429496576271	0.701373637755582	0.430926762440259	-0.0236205501728376	0.634975795473856	0.761217042572901	0.5257983748606	0.690866268965279	0.726759853867415	0.589512429490323	0.712656725947283	0.675974518219664
CD8B	-0.153578022239443	0.00617187322469021	0.23509642461442	-0.104004681179051	0.187383755260514	0.281911648747892	-0.37005527892322	0.0157810192418165	-0.0278147754005161	-0.201868479751298	0.680535292359856	0.153794017188684	-0.214029048386228	-0.139946486517292	-0.0300516152044106	0.508280646536305	0.0182180839989113	-0.0962645762953765	-0.101262640191226	0.63733846546878	0.631026333997571	0.590387385640968	0.0310907330230099	0.837947854760255	-0.132330769930278	-0.0208249281066379	-0.177302537341254	-0.306049022287713	0.210146861714175	0.137742039406034	0.753344779670494	-0.198696882163385	-0.0572723601374673	-0.0612768876816883	0.247055262882342	0.131293282651058	0.116042024779512	-0.141836289405381	0.180335646389143	-0.170954455522119	-0.154467420870531	-0.111254397285743	-0.345851738673649	0.0417947509954825	0.16727381673785	0.688745477496465	0.526243672625042	0.26635007582632	1	0.949530202578417	0.724651637066447	-0.35026452713955	0.123257841678174	0.0822067424077792	-0.434658150987213	-0.132985394228825	0.0260989848872223	-0.0935799325679723	-0.0530250665332213	-0.135165809801462	0.304311100740583	-0.153904497652351	-0.00222828092423799	-0.0927109935444534	0.0083556599963707	0.34763877471833	-0.194392818306396	-0.135934109950471	0.605195431972626	-0.132135915196451	-0.450035723545686	0.0510964315154132	-0.400327405615784	0.152819555142982	0.602464679458811	-0.176338013391183	-0.117282184176241	-0.128651037598471
CD8A	-0.206579111892914	0.0163115786644593	0.246208608599124	-0.101301344314316	0.172805551636242	0.224334460469965	-0.399990354717332	0.0102438906303222	-0.0861012598602348	-0.250645713172721	0.731595708775682	0.104147952223805	-0.299075947962135	-0.166025380448239	-0.0331542586228429	0.458200283780007	-0.0303178720125134	-0.124421860382142	-0.0983801342191947	0.689099422805474	0.696124937327853	0.646496575267738	0.0708737159326107	0.870948214344138	-0.191368986284388	-0.0469963331368404	-0.213955075222568	-0.340529614429427	0.181629338902084	0.132104501098513	0.84461490335611	-0.214765456895848	-0.0747931701655096	-0.0752986122614928	0.265562843696202	0.110962800060649	0.0932587663456191	-0.176205500627697	0.221994606165555	-0.190358970588122	-0.184104099360216	-0.10252597180284	-0.408263263453303	0.0455324171355325	0.112736751634505	0.654162923890963	0.5501676839015	0.253793235956482	0.949530202578417	1	0.716821623036427	-0.401441236367106	0.131375614786027	0.0971232545551128	-0.476934804252481	-0.137434053387861	-0.020774151148625	-0.10870429536981	-0.088316731925506	-0.135112192059916	0.309682022898034	-0.202211347105894	-0.0166059613013315	-0.101876753398733	-0.0586596528564844	0.375095303573524	-0.175643981119093	-0.179276569960693	0.673171910240343	-0.112867195379061	-0.473566924305665	0.00451501166574737	-0.44382905712239	0.123871096093254	0.60708575508822	-0.225531357912021	-0.112174847415236	-0.115977580053661
JMJD6	0.155797270211646	0.469056019652911	0.621784666380444	0.358352169616883	0.555327836871952	0.621658188460453	-0.0479866149351964	0.415984284453374	0.35745162890856	0.197947287870151	0.446976845867937	0.541243382738658	0.0326234230153297	0.328362682658106	0.389143416375732	0.617121887059217	0.441766391250474	0.271734175853824	0.38124277151229	0.598356808678599	0.605429181527849	0.627812257104737	0.421108052671809	0.786520478507098	0.300606361022754	0.413671255355195	0.247222257019041	0.15676080958062	0.585422003463434	0.487461258565135	0.61777638281769	0.198924397954408	0.390091017719188	0.408575328783109	0.628880061396027	0.508155302527862	0.486554003653247	0.230672469673064	0.567915947084705	0.29956303151158	0.268508843628858	0.327190802541114	0.0474362344882047	0.336814905458054	0.517239452902879	0.563398626615226	0.698808539851557	0.564713809841331	0.724651637066447	0.716821623036427	1	0.0446233753738199	0.547208715280705	0.456823029754862	0.0169613027295879	0.33663336405319	0.367742255363514	0.250218759780377	0.387130427971019	0.259962479366979	0.522476264468888	0.275553029545615	0.357779199439319	0.349737782736404	0.354459790807308	0.649933781470917	0.14052758105321	0.286363243575431	0.613588297646425	-0.0120504009169848	0.0441984918774756	0.467746769125107	0.0606590781069614	0.471207590926283	0.729639781543421	0.214617327310617	0.311727692663639	0.314971262712334
KLRB1	0.818276565142401	0.547241060072896	0.439668369889507	0.53861040920946	0.529562521430686	0.626349814714822	0.651277503554296	0.439708623634065	0.816025656226288	0.850704734832727	-0.346770081990877	0.633520045951496	0.683338330661542	0.667673986163256	0.814625542022472	0.123058189376671	0.632242048373613	0.636632181102858	0.664662299930749	-0.161498814741428	-0.168151178749095	-0.0532524448532714	0.445249497571151	-0.285721928978043	0.757225596355877	0.52692698861214	0.546087040471229	0.860490666949991	0.596769379125386	0.528140194965585	-0.367884484270978	0.603771522972417	0.670296488761967	0.631757434307447	0.365022815436428	0.55268951684511	0.597497504578519	0.265500156497315	0.303429512201392	0.492673830432492	0.509553232895033	0.507746143752587	0.854816579812618	0.309013856402214	0.613856312146629	-0.0500527880360131	0.0486539069561788	0.454582421365927	-0.35026452713955	-0.401441236367106	0.0446233753738199	1	0.460925240038661	0.372833541940862	0.882423199226783	0.625714980808557	0.714011524951734	0.412285419118991	0.723127078465769	0.446332409088911	0.157246534460298	0.819428847428885	0.352847046491002	0.680175979204768	0.790427760319298	0.297463205266434	0.267267783616026	0.76977054322352	-0.0937840045121637	-0.0605071399768954	0.737846443707252	0.705060610328267	0.818754896901602	0.417415135816914	0.103128970942897	0.785953605320306	0.632487833890199	0.490160026235206
STX4	0.434393715407395	0.838530165702129	0.823187230766737	0.763123826524274	0.727418410199531	0.677880751231111	0.384685805296636	0.757617228629606	0.623399051048701	0.58870374424349	0.0942097098701491	0.722049173871914	0.307318996844507	0.759268587401457	0.676156513028941	0.472131796625711	0.749536053378487	0.514879427589604	0.824486139953288	0.396116714119172	0.328794359114006	0.509634494329123	0.704264822090964	0.273775364179353	0.641083969596434	0.777634092188512	0.63582878814854	0.640355336750509	0.76871862479518	0.723198474434606	0.231462259281249	0.694584352090282	0.807817571123649	0.87079917186575	0.817095220959918	0.705811867854724	0.775782624679732	0.515640757080205	0.743411388659322	0.705459670434544	0.639999665982622	0.747471169540168	0.493665037736488	0.709290687745158	0.698433428636859	0.193297980933288	0.556725359072126	0.743483389677989	0.123257841678174	0.131375614786027	0.547208715280705	0.460925240038661	1	0.769188957561778	0.5308342998926	0.806227321564206	0.605490999856617	0.700460019876305	0.766109186852477	0.741773141574376	0.679139339048126	0.666756176147097	0.7148529524325	0.779454965202977	0.581056288222598	0.751473283395663	0.650938391619754	0.709670946140457	0.474927932625881	0.160259453044314	0.658380509702945	0.710045691718421	0.627476940215272	0.710563179014712	0.687592986923949	0.636941193255101	0.799568180654724	0.801976499377174
ADCY7	0.377305851566036	0.771105971331714	0.77745708295637	0.745073386883872	0.651655657069295	0.618207531037806	0.338270563177398	0.729901645630998	0.566575348902025	0.502986650944905	0.177258427206286	0.644979917855828	0.338110476150157	0.747475285847772	0.582241140308203	0.423319130309521	0.69813880095159	0.484757714402837	0.737150335366339	0.421831042554432	0.400507981692135	0.415542296279434	0.71522598159272	0.254350478831545	0.577809575643314	0.734914661611575	0.656602991376952	0.579370464871574	0.689749682810592	0.664223761272148	0.215379760498264	0.667646920341366	0.70620196788767	0.809769474697647	0.800103858755277	0.673699743079527	0.659112418143641	0.57190889703199	0.750962864141744	0.706584558289244	0.639940853351768	0.714761400891987	0.428613929012982	0.648896907459447	0.663174868675438	0.230398079989926	0.49497900327631	0.745185898066146	0.0822067424077792	0.0971232545551128	0.456823029754862	0.372833541940862	0.769188957561778	1	0.516846771862728	0.810397235424919	0.559688623876646	0.593960103837469	0.655684313539617	0.696240507700327	0.612862462625151	0.575640887063844	0.677715329919808	0.713966055316163	0.4844883605104	0.737256394312053	0.562997805327728	0.622129952835386	0.481660856777694	0.0572477330325944	0.655120865512456	0.642906475409004	0.600504436431224	0.598806350124025	0.563727981431567	0.53269130214994	0.731813349794022	0.731062387300825
TNFRSF25	0.763856561085707	0.630327331614172	0.526982908769546	0.687451905223919	0.619076880480817	0.64528399700356	0.690162991203167	0.580448387878326	0.816308924603603	0.85007356323203	-0.418390530145034	0.717786127600058	0.671463132323758	0.789112446711559	0.7981949991764	0.19876988247168	0.752389260488502	0.719325915750552	0.72843154352602	-0.11757921093321	-0.166455509748504	-0.0936745714943419	0.530539973888673	-0.321553986868681	0.84634123249239	0.642829114287356	0.751255342318904	0.879143401705265	0.670121031953128	0.594681218363491	-0.387700643260622	0.661451815886025	0.720708902936673	0.741179468325552	0.483144952066558	0.612625534862239	0.653013434212257	0.516327261791112	0.416802661899722	0.693036085587486	0.691843070759629	0.618759466959687	0.870218831664097	0.381580035154677	0.687570143535055	-0.171459840620822	0.11390487366636	0.524291864715473	-0.434658150987213	-0.476934804252481	0.0169613027295879	0.882423199226783	0.5308342998926	0.516846771862728	1	0.763652528203969	0.686090887987212	0.473854500556943	0.770255131798677	0.586182937318469	0.222307524843078	0.851369286152029	0.499899163232933	0.772488797805426	0.755596637162	0.39635316834784	0.364219367607287	0.831634320679059	-0.0929273282525441	-0.0247367470733838	0.876991581903387	0.757151811538511	0.873356251183331	0.441818409627527	0.0979244975016531	0.79924175543556	0.684790996801063	0.601933749582016
TSPAN14	0.580580688751574	0.87588118694377	0.820247467424886	0.87771996026285	0.756939191408819	0.733447138059328	0.54923980669754	0.819744041884356	0.747015059439017	0.736249306615346	-0.0574137755566436	0.791274727233655	0.529700693184993	0.91025632607781	0.727628013906927	0.421050704208708	0.86144382986544	0.656067465457379	0.893724604972353	0.264590451701064	0.21373868502057	0.307683377255291	0.764401277477832	0.0436801356387856	0.810347541835477	0.859501532200992	0.816163718268732	0.794833467071477	0.813087727459924	0.745986657517403	-0.00609064561097416	0.766768480173056	0.859286068443888	0.934625512317073	0.816109050575466	0.76813308563845	0.800317345777093	0.687360001278275	0.754587023333737	0.849792711701433	0.805087936025239	0.84135747720292	0.692831955417861	0.636081194986959	0.791348764783642	0.0801850556444076	0.4312882736273	0.748237104202735	-0.132985394228825	-0.137434053387861	0.33663336405319	0.625714980808557	0.806227321564206	0.810397235424919	0.763652528203969	1	0.685897764147274	0.668175983197109	0.829172220066042	0.816495296222757	0.546014799801742	0.804254227461877	0.738344536480803	0.881458971421982	0.693202539042953	0.720666271295942	0.605702789393378	0.845808279607856	0.290248737180566	0.0677724166022726	0.858935294097832	0.813050668047263	0.805222164713944	0.660559113120448	0.472827792825728	0.767222396637277	0.845492269587713	0.866941363527999
PTGER4	0.835751935229623	0.734490916906487	0.719415945610642	0.642502838174909	0.532380543359593	0.839791683495036	0.76758009805001	0.50495198386569	0.897902841542594	0.87856085726785	-0.0681667526559658	0.656637883650174	0.752669950273122	0.698123816609307	0.736896485455389	0.240375571389262	0.68715990536605	0.386976253341449	0.762329552729563	0.0512627924704797	0.244850903050977	0.184728124511743	0.696537926143469	0.129180206823705	0.754828450437154	0.615228361731118	0.4361987815642	0.755684563602249	0.752360743331218	0.520077840426588	0.0118128530294485	0.676122330613052	0.691639847301487	0.680268129519269	0.614895939663768	0.556016431410294	0.789016873327861	0.209017955306178	0.486018995073093	0.419945190805259	0.479896632005651	0.660737259424686	0.803068633191246	0.338850860226797	0.682903165840052	0.194084369483278	0.19618251671207	0.518898738699959	0.0260989848872223	-0.020774151148625	0.367742255363514	0.714011524951734	0.605490999856617	0.559688623876646	0.686090887987212	0.685897764147274	1	0.369295141654701	0.675248233656585	0.508847005239508	0.289792790484152	0.869931793935588	0.308289096832089	0.648287595567783	0.875494758519629	0.469680000609843	0.278938909090928	0.721560385591	0.245422419776715	-0.108555338757783	0.562130765089531	0.725543901524737	0.760162805112404	0.401475924381913	0.375538369778494	0.790343146426034	0.652762590676566	0.520119881782341
CD63	0.341483703689172	0.650220328919164	0.477010414452237	0.4805929915374	0.413986504472672	0.381414330156153	0.295891791379927	0.477014050846416	0.38037017310532	0.488167881197497	-0.0292490498441962	0.444153875540071	0.304275848673925	0.625236122796387	0.446634832809213	0.230778012170906	0.537795141335461	0.407159519975696	0.702605255815735	0.135135823308169	0.13817640112717	0.284839096950453	0.462047967905177	0.0117267318711098	0.458417409421093	0.596611389216552	0.480691342218836	0.608630444623734	0.420422302324641	0.53210778087206	-0.0126559868538846	0.693449438687189	0.783376394285575	0.728014796997207	0.450427730228574	0.489067291230667	0.548834716421589	0.373657275988085	0.459286872096721	0.551690963436113	0.441933726194033	0.603499418758856	0.423619172483197	0.801404664997959	0.46578320540776	0.14432612590299	0.354515571915302	0.611320408808463	-0.0935799325679723	-0.10870429536981	0.250218759780377	0.412285419118991	0.700460019876305	0.593960103837469	0.473854500556943	0.668175983197109	0.369295141654701	1	0.788117961431912	0.663233157021249	0.663561715351785	0.536333622210707	0.656559504862963	0.618820302093586	0.431177150001093	0.444012268963846	0.909256206096006	0.606623774961432	0.237037025400888	0.552261933619476	0.623013434035157	0.504542421510891	0.520392846279518	0.795727961262083	0.640396173531741	0.644926917990652	0.822692533778541	0.791458825481242
ATP5F1B	0.67313304145551	0.796861862932057	0.682353819931525	0.680687800974925	0.719299604446244	0.733585351909765	0.564194386596224	0.634710765306066	0.748246014075742	0.819197956894972	-0.144405609124854	0.793514523808453	0.539327602755672	0.822780545544164	0.773350398541868	0.440766080875047	0.813989389702121	0.694637373365173	0.882253251964979	0.155579760541597	0.118132036203315	0.282003170465562	0.6118745062179	0.0492537039337903	0.79262130327424	0.725152552962771	0.69879832987296	0.861458321502677	0.756878832449946	0.707947464410195	-0.0354758408186786	0.714233526250229	0.904993907143567	0.879600210402872	0.638696372548178	0.734500051173527	0.760361582850842	0.491701536219203	0.584949189500969	0.699123192250383	0.66909612432178	0.704649315342442	0.728908468017501	0.690154267840468	0.766784340693672	0.128051264814531	0.461782381014449	0.750448362848257	-0.0530250665332213	-0.088316731925506	0.387130427971019	0.723127078465769	0.766109186852477	0.655684313539617	0.770255131798677	0.829172220066042	0.675248233656585	0.788117961431912	1	0.686687109021946	0.590377121731947	0.864127120213555	0.654148955227812	0.84535043311522	0.781943580949274	0.594299540821121	0.66291671537874	0.872881740915729	0.230544315465797	0.215278687683527	0.779217726900227	0.829530660552395	0.722829815700629	0.791637366637292	0.588682340851501	0.896368082946293	0.892885080996573	0.798353868402643
TFRC	0.37178354974828	0.810709814736777	0.736931957742478	0.784159420699871	0.656058355756417	0.559011446859025	0.394258706364769	0.768992657721511	0.573229161524044	0.533650479092409	-0.055507410357555	0.641118484631189	0.367201576058408	0.753281264881037	0.556576781674384	0.295319288851116	0.736957759768712	0.513655652634865	0.748648565501244	0.270776608781869	0.219740903683432	0.285370989525619	0.667408810692399	0.0374542629104321	0.635228733985773	0.782669203097063	0.720459327573478	0.608883138366639	0.655610021556075	0.63649874790294	0.0210139852465009	0.677663157487538	0.778352171536051	0.844541222899206	0.734440526793978	0.668123689989928	0.664932172945766	0.629625702087171	0.677158974984992	0.780799970247773	0.691406950411039	0.771088447203339	0.526416116436088	0.647434101036765	0.641562206533789	0.0166236881053258	0.352766207572144	0.67240218511316	-0.135165809801462	-0.135112192059916	0.259962479366979	0.446332409088911	0.741773141574376	0.696240507700327	0.586182937318469	0.816495296222757	0.508847005239508	0.663233157021249	0.686687109021946	1	0.558907115180404	0.617033343240582	0.758158788155067	0.772016670983105	0.473388352829011	0.633999209697501	0.672140635896866	0.704525970110346	0.268533969800209	0.110747436099575	0.763480634000295	0.635209093435227	0.662059327403215	0.607580028905798	0.450213721714375	0.597840550835242	0.740847676776545	0.815609057394899
HLA-DPB1	0.157732228899564	0.55371288980905	0.580073124841969	0.415436296050258	0.511267655483602	0.480840309623334	0.0740036180883881	0.476555129690752	0.311711043056694	0.304153922623364	0.209163828265218	0.497247342705694	0.119623358250175	0.507372144181146	0.386314794825561	0.493595306384367	0.510220795770343	0.364079763283077	0.550779619639658	0.44457516285204	0.390300818669267	0.444073304830617	0.422022662941138	0.363846466177397	0.389746431861908	0.5035776707487	0.41473059676641	0.406841342934933	0.50225885273528	0.598055053191209	0.325811115402362	0.558864508465143	0.649867466793517	0.66383766798293	0.575979896398919	0.498215600243044	0.524280942866864	0.378281054921638	0.518693299987891	0.4913344038411	0.397369967140252	0.475678840393315	0.198674318558053	0.90610103346817	0.473835062519037	0.267607149630175	0.563981401833678	0.753826576596502	0.304311100740583	0.309682022898034	0.522476264468888	0.157246534460298	0.679139339048126	0.612862462625151	0.222307524843078	0.546014799801742	0.289792790484152	0.663561715351785	0.590377121731947	0.558907115180404	1	0.392612540499617	0.693681704012439	0.51732695617976	0.323845975640795	0.583162718324374	0.663780794870323	0.450037789086386	0.460035225303094	0.126948478233357	0.411628110705574	0.482236194758429	0.265400107727201	0.718109801884782	0.791858493399562	0.416250052097477	0.622809702020829	0.578063488184239
RACK1	0.854344167932888	0.785183872685336	0.708629235377451	0.715187698483063	0.644602448530153	0.817406837102518	0.833956512227413	0.580539117874598	0.90175294100204	0.982384356155136	-0.270942136777403	0.781800612255958	0.762832001117208	0.827052157656941	0.795028106336554	0.319905285817813	0.823099476506099	0.589219067213219	0.864613163628842	-0.0103251376435588	0.0529419411781299	0.121680124208179	0.68605162320457	-0.0536441029961667	0.900236243267734	0.696289111140779	0.637105270520588	0.916179533806408	0.791788364168538	0.596179177079903	-0.1681948480329	0.743655810036846	0.831590872321231	0.812896450543235	0.614764626328405	0.65614675072097	0.819904545768714	0.417220839485239	0.494211597415336	0.613649893619127	0.656740502889407	0.730604199448745	0.917228204517262	0.496841646177424	0.750847640279733	0.0187594513594479	0.246971942937335	0.615138530064464	-0.153904497652351	-0.202211347105894	0.275553029545615	0.819428847428885	0.666756176147097	0.575640887063844	0.851369286152029	0.804254227461877	0.869931793935588	0.536333622210707	0.864127120213555	0.617033343240582	0.392612540499617	1	0.466737995459828	0.79906820197308	0.928364382331667	0.502545122171081	0.442915485297648	0.880929582778809	0.0944413788459345	-0.0376219941056863	0.766833722313821	0.852947322760791	0.825673233365203	0.561850732265797	0.376088210218904	0.943099254760555	0.796577901723133	0.675232569758855
