""	CD2	CD3D	KLRB1	CD3G	CXCR3	CD81	CCR4	TNFRSF25	ITGAL	F2R	FAS	LDLR	PILRB	PTPRA	CD247	TNFRSF1B	CD8A	CCR5	CD8B	TFRC	CLEC2D	ICOS	SIRPG	CD47	NOTCH1	TRADD	KLRD1	VSIR	CD226	CD4	DPP4	CXCR4	SDC4	ITGB1	PTPRC	FZD6	LAG3	SELL	ITGB2	PDCD1	CD69	SMAP1	KCNN4	ADCY7	S1PR4	CCR6	HAVCR2	TNFRSF9	IGF2R	SLC16A7	RACK1	TRAF3	TSPAN5	KCNA3	SLC16A1	TNFRSF14	ITGA4	TRAF2	BMPR2	RIPK1	MCAM	SMAD3	CD44	ACTR2	CD53	ERAP1	ATP5F1B	HLA.DPA1	NCR3	JMJD6	TSPAN17	MCFD2	NOTCH2	SORL1	LAMP1	AMFR	CD74	LPP	STX4	TSPAN14	CANX	TNFRSF1A	IL2RA	RHBDF2	CCR1	NCSTN	SPN	ADGRE5	IL6R	IL2RG	ITGAM	CD82	APLP2	PTGER4	CD63	ABCA1
VSIR	0.290954864688716	0.506501228445857	0.514623999807646	0.544158562125415	0.0556914423788949	0.539729916033085	0.773230089525563	0.488922798211429	0.146246909900001	-0.391781566249546	0.725925090018873	0.832727987364566	0.526783059223231	0.523333416315653	0.471013445494511	0.485207304377847	-0.48561306052345	0.186947188598712	-0.400408362094568	0.258246114910165	0.77347711236837	0.698753570309085	0.445254410809397	0.879041751195972	0.610716130121356	0.574555976814454	-0.0765765105823569	1	0.29608896562654	0.447863401213616	0.457825451080226	0.799387992352366	0.210356329476705	0.746301784753929	0.605226609980329	0.254170819630465	-0.00911811788218031	0.807195406221267	0.286708568154448	0.199952483884062	0.793742022082167	0.614902135361538	0.482450455781303	0.724844269051619	0.764402526021336	0.765204043518816	0.0495796410768653	0.44321318140737	0.179252471386116	0.536527484847474	0.931531459749136	0.531253761139534	0.487823496476572	0.175842699773291	0.439449256255281	0.758046527858147	0.639146017590263	0.558308703695316	0.21722592280681	0.622415154580384	0.225234674796024	0.606003305638767	0.779086697538225	0.645462647185458	0.5268110601436	0.56346407969829	0.675055392641876	0.430048464891962	0.393107379599202	0.592740694146219	0.361104900290522	0.54464419378086	0.432881829727183	0.459502664218442	0.404286241607753	0.41900352265885	0.46637092256423	0.716865349804699	0.720896010438413	0.642077691587409	0.582505711496712	0.248616424463344	0.146255048782439	0.44074516763013	0.0894071791864253	0.269128930187578	0.316892259160815	0.182303158563374	0.726011269462548	0.290473654851986	0.199133132003643	0.365545793453462	0.338982020075164	0.929496822165364	0.296316498352742	0.553923982385012
CD226	0.961938656862974	0.879269784623787	0.761879109577833	0.861180707767834	0.855656028822551	0.691968569015011	0.0937768879374355	0.877684958230183	0.745050630050212	-0.118772412395886	0.397364941290633	0.207132322272276	0.257862948836665	0.877780365093391	0.935202946224748	0.785009802115872	-0.520497209621917	0.8437295205927	-0.545854733049165	0.958076309473683	0.356287096557794	0.539136194434119	0.90580262536231	0.500121131128213	0.571159204950069	0.864094801795251	0.811112990217387	0.29608896562654	1	0.962158832545784	0.832574521200722	-0.147502242632018	0.76577662946094	0.819507203484185	0.694017460723314	0.948802981615705	0.821158176213532	-0.236342291076939	0.956633679009735	0.890960304487792	0.306865905533758	0.880748764343501	0.825849577306505	0.17735649152083	0.478635599241399	0.338744235160646	0.86681833322863	0.295988422185053	0.891100140252117	0.653286811203052	0.23177827964285	0.7683373269478	0.865078165570643	0.584616233567111	0.740945178750057	0.508904601799095	0.510820147496564	0.748337599037183	0.726067735076904	0.619324786449239	0.878374134672584	0.531216210060927	0.412056879209079	0.802833598454884	0.911363344017408	0.434029797199754	0.776020611522009	0.316494719045158	0.86285299600845	0.756810663850153	0.897056855366967	0.774409847052971	0.903949947881044	0.281168566518373	0.948029922613918	0.830056253500319	0.348148187599814	0.54006424168178	0.649048615752593	0.825709047796868	0.84977515979257	0.660997542658473	0.914660018581919	0.611574970739413	0.86371264475746	0.666425882813658	0.959640561069991	0.958602729409951	0.593632053002499	0.983026404487254	0.697646754640604	0.969592126984324	0.640381425619507	0.222297619324474	0.918148596231418	0.362268867853408
CD4	0.933905808180352	0.910217486983731	0.790596294682097	0.895456762987503	0.776641904584319	0.765059481455733	0.266722482861129	0.878227837514582	0.727072487339565	-0.139659136462361	0.555652097199019	0.394523262682689	0.383553271600495	0.916263431942467	0.95431186907168	0.858181876392094	-0.524874224709869	0.844960458250311	-0.52509271778742	0.924061292424573	0.503356892815113	0.660870929734279	0.93202478168384	0.640244375653562	0.657434845139698	0.887520641211163	0.681790142624876	0.447863401213616	0.962158832545784	1	0.88020446690885	0.0450849924492147	0.709851016007452	0.892837540391505	0.801192597377023	0.892421689963209	0.796964418508146	-0.0820097149999406	0.93031118698124	0.841168980115471	0.425368218942889	0.933295592914783	0.865353661024588	0.306161926475722	0.621988996862704	0.485359829530596	0.832168936993311	0.412664235873283	0.853832095728304	0.69384143512998	0.382052185098052	0.828244293190643	0.888807835013553	0.545009259315297	0.807345742338249	0.609665279175049	0.665678560907362	0.774040105985653	0.7441410248193	0.741807667530305	0.823145306404118	0.659625271072535	0.552677253089509	0.879337713367631	0.94635366894883	0.514010873384013	0.841477100553516	0.39461349501372	0.86660164230124	0.80078048659136	0.898013031458604	0.851192194480145	0.902764352440604	0.38430797772266	0.930721328287434	0.84445248661293	0.432250763867225	0.663442211126067	0.740711028184262	0.874644455108056	0.907241249374079	0.617701745412643	0.885082509769658	0.673356330641632	0.834622830074999	0.641929274566839	0.938560854669349	0.891300003244269	0.733265043838672	0.953320329970525	0.664174781853964	0.950347888960097	0.705022971986463	0.364210629308223	0.908963983301983	0.487750094079583
DPP4	0.814862392506034	0.812177437690099	0.735013301030934	0.860007778609256	0.747536992552514	0.65721241939673	0.189859377451011	0.797337432675159	0.555182697140119	-0.196675909679139	0.435052059474213	0.377319956745413	0.184947915960949	0.827039922338097	0.864842213049386	0.646154017991368	-0.531907489849583	0.633444276131488	-0.518315214638242	0.826946835443776	0.461446018359538	0.509565668416253	0.787286656360852	0.559351559000202	0.579196759104189	0.910153835042882	0.660786752669172	0.457825451080226	0.832574521200722	0.88020446690885	1	0.106220039143551	0.526417960811829	0.830181051453584	0.643758298880579	0.851934391159876	0.772996197247058	-0.0024077961217187	0.783499092464938	0.774407438212631	0.46267663650177	0.825699822076403	0.615151153462097	0.229168285409912	0.508808580123215	0.308141976996848	0.817919244972852	0.186789576220292	0.739528223884592	0.650436951038297	0.402373294263471	0.594205622017765	0.833254307589851	0.564215973326634	0.600513643100816	0.569238184417388	0.576676963336138	0.606518185283078	0.671393029637542	0.829097181050301	0.798496979918215	0.509905119309387	0.425917042755704	0.706610282289995	0.875319403036748	0.379191877803018	0.763874897307664	0.185298021167774	0.866595180878869	0.669542336667606	0.705677853264695	0.64600309638806	0.754626209273596	0.461318117895923	0.83474500471543	0.684539216101723	0.205787474530157	0.508996480103512	0.562278656715636	0.73033956655661	0.835900590011256	0.631965965911491	0.873613956084236	0.472849619925051	0.778405315709664	0.44074989294567	0.836533535207733	0.791708143326513	0.582298987573613	0.841982258226012	0.463524680114627	0.819354946016417	0.524959579160084	0.393863355235352	0.827703568872983	0.229033499369332
CXCR4	-0.072169819582391	0.232332919452329	0.203496038469563	0.264360162855628	-0.293078640090962	0.398836040950584	0.773277998328664	0.107761889241757	-0.00412771933269746	-0.0938048192494194	0.68717549389047	0.794423635180379	0.555895264028248	0.201409491655068	0.129608538369207	0.205415584504899	0.0173405613633394	-0.0679966867519665	0.123876588953891	-0.114982361507748	0.724167954559508	0.518450511421075	0.0903527638164095	0.695308159735247	0.507073471688459	0.173185523728452	-0.424970417852575	0.799387992352366	-0.147502242632018	0.0450849924492147	0.106220039143551	1	-0.186093466282228	0.391240890689632	0.45228869810421	-0.151454364958056	-0.270083341476059	0.869171670160878	-0.105833914371045	-0.121285280627866	0.769386510045098	0.251905596259368	0.118190542768858	0.671557217802963	0.693161469832956	0.597242937783082	-0.320041675412012	0.35279930706504	-0.163460496507346	0.375960689556704	0.82713802875466	0.212614486795279	0.197138059256398	0.046492344352376	0.214647463106965	0.621648058965673	0.554649864338436	0.163391438310924	0.0208404701252935	0.455254868821786	-0.209646959946849	0.518068059848206	0.679165542541057	0.297068935363389	0.138991213829493	0.420792633815089	0.304749614805853	0.213910693236675	0.0116430390668076	0.310393382145364	0.0212595785101665	0.248536593077047	0.0148086378695336	0.505596642505383	0.00171821348341132	0.049303615013706	0.253108419775265	0.496997952047684	0.390941563013234	0.334455495057903	0.185809971418718	-0.148659929773186	-0.242447133870594	0.167977074118347	-0.32714753855844	0.0184373835144093	-0.0897950895064991	-0.23876150198699	0.45578448432148	-0.116728327905895	-0.211155150288143	-0.0589999195297756	0.0112107891430305	0.827444962364085	-0.101395699987857	0.355999146702373
SDC4	0.760932726071899	0.620710794074201	0.460586851564508	0.586512020933499	0.62764940805343	0.593177522295302	0.0442758294910688	0.598246190903611	0.525336108949946	-0.00668393047612656	0.276685043470342	0.0548368516838937	0.310535320480887	0.687655673418604	0.682591147620035	0.610597493648545	-0.321922231380213	0.652382743718164	-0.355618868619392	0.776375363164573	0.158477742668669	0.435412647654405	0.681826388619198	0.42549232546654	0.412778962403797	0.588011623039353	0.644863234825409	0.210356329476705	0.76577662946094	0.709851016007452	0.526417960811829	-0.186093466282228	1	0.592918720545671	0.536035127233251	0.663653112618365	0.533781171001845	-0.221557483312225	0.810372392788326	0.740356938975319	0.197932669560765	0.644434319304182	0.746012679659341	0.267315496882866	0.321384924232045	0.318359253836839	0.592804201234868	0.352341993074376	0.693790211339174	0.544527060707093	0.147244204619309	0.661602972135134	0.569119557423283	0.398047253818678	0.643706583424232	0.30808640367757	0.328689929928919	0.662697228703445	0.472298937156224	0.345253793701829	0.618259800107489	0.337706598329453	0.435020628494827	0.662413188010962	0.660940041639852	0.46767288299849	0.664059482285033	0.421491082587089	0.51768638196097	0.661668691385893	0.702188391798242	0.645275872431037	0.673308640553764	0.0222713544402903	0.771999194591545	0.728641051441402	0.4453004375666	0.445209858274857	0.627712477789662	0.652774748377187	0.662666240519696	0.471986198143469	0.718626588136768	0.594894705622795	0.634466798645998	0.67330065387198	0.732569823682375	0.807050409875393	0.429058284182938	0.768875911491325	0.753418559627656	0.82346633324376	0.540669015979194	0.140260980278987	0.693538849739936	0.371276757599917
ITGB1	0.807177266926166	0.893078572968648	0.789073802767151	0.892509975536118	0.584427375895174	0.786751879644652	0.531704045877948	0.854639235813528	0.611286224643706	-0.252096859980014	0.729662562753127	0.617263884003819	0.488977066473385	0.893583507075163	0.890676771162191	0.82719563502961	-0.569723589895343	0.698170390646619	-0.532014524594154	0.780780240526869	0.716053709120194	0.766325684162235	0.869551316542732	0.842381583653745	0.75825797119137	0.883906898212167	0.463170689712625	0.746301784753929	0.819507203484185	0.892837540391505	0.830181051453584	0.391240890689632	0.592918720545671	1	0.836885914541472	0.779002309847095	0.551788186550125	0.296773679842044	0.793487955451157	0.697615380812468	0.679246107042587	0.934813462785478	0.84180671009839	0.54735422146541	0.785134530028706	0.687138261178002	0.603718859702579	0.493277289071789	0.697643230369084	0.752096732344367	0.68824120325569	0.828219558680123	0.862352356598189	0.494786109200752	0.757920354850135	0.790873188829144	0.73777791837264	0.826676828210473	0.604370196174669	0.806849536623908	0.685432010804001	0.72648163164918	0.755263349414906	0.918905634446677	0.906584907629181	0.626757925015312	0.896401102123132	0.458013990242336	0.791988525530553	0.844861907158826	0.789150348723671	0.848884170012201	0.847532331583732	0.48533180755173	0.857853616805329	0.771094827733364	0.50524841300011	0.797089279801897	0.843917197685782	0.924584381228879	0.882773130308557	0.553500314449427	0.678876854600228	0.649644420273514	0.624596912807823	0.590986249648574	0.815712868309097	0.723598323759231	0.825224882761574	0.816087478370504	0.556562503110802	0.84803075925325	0.625544287551034	0.680262087210667	0.785971252738171	0.579479696121731
PTPRC	0.741405476264075	0.839777112931691	0.636577887975571	0.817860075587695	0.420808716871921	0.825850933728451	0.668313807137917	0.674323452827256	0.747610893852179	0.0963129908662778	0.850095814145558	0.683958091755362	0.779006806945101	0.815864583593385	0.813864908985481	0.884355727133433	-0.203103772752769	0.783922244510009	-0.174556735225529	0.701435806028852	0.802578844570108	0.880066326929816	0.841420026979984	0.797337359685769	0.765579463610624	0.645185120553276	0.324853599954121	0.605226609980329	0.694017460723314	0.801192597377023	0.643758298880579	0.45228869810421	0.536035127233251	0.836885914541472	1	0.583315927360013	0.488241803940174	0.242237345719392	0.711083864716477	0.624827612207799	0.639476602621425	0.856350424416734	0.828489647512103	0.552585266393299	0.856398605680679	0.710062141184261	0.444864031031089	0.678459989253128	0.622870172585564	0.773418340653848	0.573516823883557	0.854213447530292	0.802973475422226	0.36413601947749	0.91723408831104	0.732808818170904	0.871272845284851	0.629606579443526	0.69994172078463	0.705303332995858	0.440847538549299	0.841656275347873	0.84408993333036	0.849824647414559	0.764460353248115	0.711060341072927	0.758238305421678	0.442366467102673	0.568125475835769	0.769340257498658	0.813038077382571	0.90861075263314	0.687800843452148	0.440638967104251	0.691260147090221	0.667246026020069	0.503410959189658	0.831826138848905	0.798850945214159	0.865830311582692	0.732929601000931	0.323230641139714	0.55839098206533	0.737309541531502	0.476314495055721	0.62468433632324	0.687239266167556	0.60003457437674	0.809218336613517	0.70013265155298	0.463476023528724	0.724003868901759	0.645048437270728	0.562126572946509	0.622946601809184	0.667038742372099
FZD6	0.935672478037759	0.863077611799763	0.751273809229233	0.864717477007833	0.919870678842503	0.66430133751379	-0.0109083481604987	0.880428744296294	0.711651241661088	-0.112765471030481	0.291196023649789	0.125787062865134	0.114152375594897	0.833977206380935	0.91249637316294	0.638161520652573	-0.483422641781021	0.749596598674781	-0.492968241478481	0.920470288746093	0.277722677180825	0.398813196915268	0.824969033751696	0.416805959274043	0.529977897489796	0.879957391431631	0.859619211303456	0.254170819630465	0.948802981615705	0.892421689963209	0.851934391159876	-0.151454364958056	0.663653112618365	0.779002309847095	0.583315927360013	1	0.851601203106539	-0.257074174374149	0.901122740331426	0.895968579003665	0.343011659407358	0.809009814763292	0.684466052157995	0.0916213670240294	0.405008288489589	0.172919173460811	0.870141588639064	0.0945387605134438	0.867761355489258	0.633949262723395	0.202673635371718	0.616698617955966	0.862880338510645	0.649954536917865	0.599363550913894	0.517322928397599	0.415144838240985	0.679579513051209	0.664746603780755	0.640491827319664	0.900932022026648	0.448826801413104	0.298179418649923	0.683013327066702	0.880239065439042	0.325076879282816	0.70471299738336	0.152452907844289	0.892593389268275	0.706039952313798	0.81919462225717	0.624413193546552	0.859613186114394	0.363765547115232	0.928635136714291	0.717148059768817	0.17973919299156	0.397890120648747	0.515847062146893	0.754470391299367	0.791110777061433	0.679826085328356	0.90599901259194	0.447084951170485	0.815557000233273	0.541678461638852	0.934410431807091	0.948618082856193	0.449751598996921	0.955748647661663	0.565599087776926	0.915799943185433	0.485399884590365	0.206607041755362	0.907056489121556	0.161495697618876
LAG3	0.827271866413504	0.72194126141134	0.521274199803646	0.708725763286284	0.895356703918847	0.601517438114632	-0.144141948139521	0.662385020583505	0.697509267208713	0.18897112518255	0.208264175819844	-0.01649435109753	0.0461327488337668	0.693241727863579	0.787528985086953	0.540441118289189	-0.170202937865189	0.747621083698981	-0.201474902470964	0.807824805082198	0.167353560278344	0.220494261070361	0.709091271325072	0.220575763881025	0.363704732854901	0.717537605662827	0.782734831962265	-0.00911811788218031	0.821158176213532	0.796964418508146	0.772996197247058	-0.270083341476059	0.533781171001845	0.551788186550125	0.488241803940174	0.851601203106539	1	-0.470058548697045	0.792212460702259	0.78277250358668	0.077792079133561	0.599195374982939	0.529806358560805	-0.0990045259448014	0.258515839930586	-0.0140523695812041	0.944933046983408	0.058130590723786	0.832225891645342	0.461052839764809	-0.0630530983990813	0.496107100049718	0.720392759804194	0.597744904971155	0.537487242709245	0.305770865620408	0.36328000133858	0.434372333366679	0.704940476041658	0.62234781313182	0.775647674164048	0.310868382496716	0.153886006944975	0.48025981087782	0.718231005800085	0.15765458372683	0.480339461907441	0.0195909795520513	0.745563070937085	0.519119223099031	0.666458539476643	0.489204401881014	0.679094818865993	0.373233953847106	0.767778637838948	0.660348640310168	0.0465951740649585	0.211279264226219	0.276928252373396	0.549385764900863	0.652570173883703	0.495048898583005	0.91500960868261	0.37105007208299	0.79790692700248	0.416194916508297	0.820415396909202	0.838595301492609	0.339085850432011	0.845902653769421	0.439784483238229	0.765219714796577	0.450580242245339	-0.0950311586720774	0.807803835678405	0.0399373620536804
SELL	-0.234687655613749	0.0161403965461526	0.0681087591317604	0.0610842377066101	-0.42597378335443	0.178377392659248	0.707145248461101	-0.0211600566419856	-0.199495627586182	-0.289863928201187	0.506452282106894	0.708110114361053	0.431509209143765	0.0270085825854782	-0.0459326114373522	0.0524088105189896	-0.182214860966129	-0.269208984755674	-0.101855363034243	-0.26322499864727	0.603943671779177	0.405116845071441	-0.0726698977622511	0.635195459100232	0.30967393929051	0.119551172030618	-0.522507318817426	0.807195406221267	-0.236342291076939	-0.0820097149999406	-0.0024077961217187	0.869171670160878	-0.221557483312225	0.296773679842044	0.242237345719392	-0.257074174374149	-0.470058548697045	1	-0.224711278766175	-0.286863485219302	0.61339589029491	0.152399313363404	0.0401613751103204	0.670409390890408	0.491096229125465	0.587186894598151	-0.435442127916765	0.273565096797302	-0.314203271712321	0.198378527140496	0.846226744759822	0.0870871221637447	0.0145568138222887	-0.211215630563542	0.039788146809207	0.477595273831139	0.368897247703053	0.159390647753086	-0.193569683943794	0.253988738753309	-0.266490565488321	0.277192675925509	0.555032625303342	0.217770524591254	0.0254546194013115	0.356871740882029	0.27247897424651	0.307407968661036	-0.0879245645907891	0.217887229851818	-0.128987118357529	0.108503870295122	-0.0375131792011419	0.333688954947728	-0.123071974074438	-0.0071012511531557	0.325389086537373	0.464319555329808	0.394870341839163	0.203402316545812	0.14688762449739	-0.0861919071632681	-0.365330804332205	0.135572640472512	-0.37155026336994	-0.0541502327571	-0.210569488212657	-0.345625378592681	0.422777380232613	-0.249169377522374	-0.163601605999431	-0.167372136582929	-0.0255720215745732	0.8289304549117	-0.213773432623071	0.353265429854492
ITGB2	0.943284725372855	0.861657211184273	0.71374206259907	0.830645106158577	0.851833619922228	0.785115192882647	0.0716285776996915	0.844922326565362	0.750127054403987	-0.0377591573495883	0.405796278307164	0.174229292764572	0.315659462839841	0.878194980942604	0.906473018334738	0.742080117803611	-0.390854678315598	0.845091296727087	-0.407931295874851	0.947406754343153	0.333638920015595	0.48811466124873	0.853165823730408	0.546183191677909	0.598047663159915	0.833798525958718	0.789227507801044	0.286708568154448	0.956633679009735	0.93031118698124	0.783499092464938	-0.105833914371045	0.810372392788326	0.793487955451157	0.711083864716477	0.901122740331426	0.792212460702259	-0.224711278766175	1	0.898531966527156	0.335213486376654	0.847131613971062	0.844415409670247	0.313766795234191	0.497021436090153	0.328851835612194	0.819876210493418	0.327217445796762	0.892477412461149	0.668419295635703	0.265070952383217	0.757372036237997	0.846737572254067	0.59106510487602	0.724869981310187	0.55082018699568	0.565980680127077	0.757079419332176	0.740141520090142	0.620354968318887	0.835868995868368	0.518223915092995	0.466983821755637	0.832247422028056	0.921683581177244	0.489256250602203	0.833542649024326	0.44685948113513	0.830943266207076	0.819675056433569	0.892639031798062	0.760677261976002	0.924196127583532	0.278529930218375	0.945412792895045	0.813257675191103	0.46762411212835	0.529838721937985	0.706070344043978	0.80432024701367	0.877263746606728	0.706481391153548	0.87596202836818	0.677231117574455	0.835828346149529	0.719438413383274	0.973395998294736	0.95242734055809	0.570802553895867	0.963954054016125	0.775048359791612	0.955636915466101	0.652141176653924	0.232693565144173	0.948349842275168	0.395138060322088
PDCD1	0.939534516502258	0.875527816257876	0.787587756673229	0.875276026342806	0.874979658839887	0.736430102055312	-0.0246076386305048	0.868404841230431	0.718332548212557	0.0271355017535616	0.28671818399957	0.0850829865102958	0.22928179851184	0.847545810649248	0.897096706566286	0.607845037368256	-0.336476098361607	0.750851433561486	-0.335215309973578	0.943393166693917	0.238148946599092	0.439994318078817	0.812366651797152	0.419117773136036	0.603470725018219	0.807301284660271	0.886203863299284	0.199952483884062	0.890960304487792	0.841168980115471	0.774407438212631	-0.121285280627866	0.740356938975319	0.697615380812468	0.624827612207799	0.895968579003665	0.78277250358668	-0.286863485219302	0.898531966527156	1	0.392678600191832	0.776782805524189	0.643990277837676	0.149096180535854	0.441231509879537	0.12100636065928	0.767672396439414	0.100320310820644	0.824337371986524	0.678199997709321	0.196380981958323	0.595540661854677	0.851463423425986	0.756283942476611	0.613290105487006	0.550521497765745	0.479124121467983	0.63098551072134	0.714598493006968	0.531167055930891	0.878417389677646	0.500950556444694	0.334192212056432	0.667518804779874	0.861305986675353	0.317725500350209	0.712622648590105	0.12437306905469	0.82900443929597	0.707116459591596	0.864863405212626	0.606904088574158	0.793943238927839	0.27517734593067	0.903690964011458	0.669455644752634	0.146307828960552	0.327998204276006	0.505629570077945	0.735536829611596	0.749233644912123	0.638660074886063	0.863450216277741	0.498835452290792	0.723470037273097	0.659850467414891	0.908481500060528	0.947220208545311	0.356569964966514	0.9255577838008	0.540440268726813	0.909353387820238	0.44009999897824	0.181506076278254	0.864078670479829	0.112093634594721
CD69	0.376524260127185	0.608540471131417	0.633415023748035	0.649491476200658	0.170963208817003	0.610065042011874	0.572724156645904	0.532008966798697	0.342461217292131	-0.258213326943586	0.681282837628224	0.761573265146482	0.461721666136071	0.630147829031052	0.545641774999986	0.411178093941984	-0.289625057100452	0.203044578328438	-0.190839642590022	0.363500982769698	0.696505797137095	0.671583775534518	0.435914073894498	0.774471978982978	0.69880022720652	0.534696443014537	0.105810327164365	0.793742022082167	0.306865905533758	0.425368218942889	0.46267663650177	0.769386510045098	0.197932669560765	0.679246107042587	0.639476602621425	0.343011659407358	0.077792079133561	0.61339589029491	0.335213486376654	0.392678600191832	1	0.628582503510851	0.374340564229426	0.56394982896138	0.765927029181711	0.509267682747404	0.054460580463066	0.228816572939083	0.23044530734852	0.755571216962893	0.818192479029643	0.396532105101828	0.620657740326849	0.41817209383292	0.432552278060105	0.845341841940292	0.665133213415623	0.483206433027178	0.260114425111191	0.57878957552412	0.272729532734277	0.712725512761595	0.675726473996639	0.546687758061	0.551897610064166	0.495632384339899	0.605978704236185	0.191720051142787	0.461327513301985	0.609140436383641	0.462635430266791	0.490061212411732	0.389658797561764	0.574490203624441	0.429377905717909	0.274238764737807	0.218736227458972	0.588035219381375	0.576056942521396	0.632374650076071	0.509268510957204	0.244581411955649	0.191757450495978	0.269274831601124	0.0588648590724032	0.313754975616192	0.369194538453895	0.269938315682859	0.538790670998028	0.334126101601464	0.0512647344325306	0.389816159261461	0.180100655071554	0.869689113062158	0.349006471674174	0.33244746112015
SMAP1	0.860736314601318	0.900318226243792	0.835105605245521	0.902123338258134	0.619546501947423	0.76061016780953	0.42312784508729	0.862410352408519	0.702903255788177	-0.231117284658769	0.672012023016914	0.576462484255726	0.484831998460214	0.913826248106464	0.921684712851597	0.860860592142378	-0.576025209912542	0.747077199434454	-0.564400667322888	0.853251088463893	0.636421514309314	0.801776903375575	0.902581100929651	0.764839984827615	0.719144540007134	0.863823679866091	0.556539735291096	0.614902135361538	0.880748764343501	0.933295592914783	0.825699822076403	0.251905596259368	0.644434319304182	0.934813462785478	0.856350424416734	0.809009814763292	0.599195374982939	0.152399313363404	0.847131613971062	0.776782805524189	0.628582503510851	1	0.855772054409139	0.432358720212461	0.739652670427674	0.616601352895043	0.650017623590198	0.46763038987868	0.741556615272542	0.790297738708028	0.577231798070566	0.834292995142917	0.884108572883649	0.497070263120437	0.827508394238969	0.725754087052911	0.735369575375178	0.826147475279705	0.643432773389156	0.734788131032589	0.732956205315276	0.741796998434614	0.667244157329971	0.907258501575675	0.923509476267577	0.598042460630437	0.876276671681058	0.422720857151596	0.822862907320113	0.833340461306822	0.882367301425393	0.868141892467522	0.843284476653814	0.417605242803494	0.870609830821326	0.785823848048515	0.46497300864047	0.783171970277916	0.819622606415537	0.927103126649619	0.893708823763815	0.564822426057696	0.744038132376253	0.66944431366182	0.693818708331455	0.687662936901237	0.848025986825526	0.786179844299253	0.798298581183327	0.864082528541543	0.585242453831705	0.891283143694674	0.644055118827744	0.58017356909204	0.806242366884472	0.559907985857671
KCNN4	0.797112328126541	0.78177894619624	0.592643864209751	0.712339720591954	0.519912665000371	0.727034712629963	0.441059214093944	0.718731216808473	0.69549318001323	-0.0842705671452103	0.670103327765447	0.414952912375546	0.570151112085255	0.801690829044871	0.797248847634464	0.921166733334196	-0.405027533954381	0.846371613637241	-0.415990696851233	0.763059980268555	0.588165135030805	0.729168806967285	0.869322311629425	0.704980142610162	0.612734518475985	0.671412725116267	0.421755042796649	0.482450455781303	0.825849577306505	0.865353661024588	0.615151153462097	0.118190542768858	0.746012679659341	0.84180671009839	0.828489647512103	0.684466052157995	0.529806358560805	0.0401613751103204	0.844415409670247	0.643990277837676	0.374340564229426	0.855772054409139	1	0.503287553980455	0.660964023408836	0.725537122748247	0.572238445478259	0.717315941981242	0.710291286816346	0.597085370035255	0.430372456699652	0.939324019067384	0.722696879662292	0.284106424903605	0.856659412073062	0.596263187812928	0.657421873698649	0.854082697430301	0.562940548182957	0.572023953409797	0.578420679736102	0.63197594632075	0.72335287714027	0.929815116643872	0.809776042958611	0.663824008199506	0.824075862509756	0.652573832235091	0.627860150379649	0.823930360566381	0.817009455370042	0.920247872849794	0.853399730364581	0.206170912016858	0.798309692482439	0.817715012205672	0.703654311028019	0.8193437843087	0.880896776271791	0.864556693947549	0.804105567061835	0.496441361551385	0.636820611474691	0.794045872362784	0.661239126082588	0.699439567758155	0.793671069546285	0.730756444691556	0.824973853087908	0.804952995755815	0.752060532841845	0.856026185074857	0.733029361347938	0.39080698608533	0.75232241651428	0.755207076851402
ADCY7	0.191094451797302	0.346329833997085	0.257557606368814	0.323664930126621	-0.0344753328291113	0.624058581110223	0.630390973851246	0.305753764523474	0.168693808753804	-0.0900101781871894	0.628412661215657	0.570204187893069	0.627146678159927	0.356663086119478	0.283150991901996	0.381010170596988	-0.0934476963426326	0.235934210550022	-0.0328001528318397	0.176861438172293	0.6101478440074	0.478322286179521	0.279897942528968	0.803728859969651	0.564971818426664	0.352210986021165	-0.179432271292062	0.724844269051619	0.17735649152083	0.306161926475722	0.229168285409912	0.671557217802963	0.267315496882866	0.54735422146541	0.552585266393299	0.0916213670240294	-0.0990045259448014	0.670409390890408	0.313766795234191	0.149096180535854	0.56394982896138	0.432358720212461	0.503287553980455	1	0.6653818552752	0.689372474968888	-0.0728105153332954	0.562775003477564	0.119776347036373	0.349856782897701	0.813845076367498	0.477160867720101	0.271807393112073	0.0547039484640092	0.368830152032575	0.642570788563808	0.592083712161376	0.512460553895824	0.194003745417504	0.438102486703252	0.0477090643510355	0.454463070768209	0.761067806282236	0.640412077704974	0.409751483879109	0.637976005828092	0.652329551754012	0.748832325372784	0.200047153643578	0.603748871301934	0.270717586336019	0.432886437396567	0.431883242738425	0.292126082194569	0.315843986596899	0.412344899502401	0.76819882778559	0.632640562591149	0.756714473289902	0.51506482879384	0.506178267712798	0.24503871253793	-0.0111773196711455	0.575128326638386	0.0250168170560022	0.405097860944754	0.263774064022494	0.102682256423785	0.577107756717589	0.195824357145108	0.386631714500291	0.267492102606834	0.325460395441297	0.741010601722713	0.255442882895304	0.595586302824724
