""	PARD3	TNFRSF1A	TFRC	EGFR	SDC4	CD9	NRCAM	ERBB2	NOTCH4	TNFRSF11B	CAV1	ITGB8	MET	TNFRSF10B	NECTIN1	PVR	SDC2	RIPK1	LRP6	IGF2R	PLXNB1	AQP1	PTPRA	ADCYAP1R1	MYLK	TSPAN5	F2R	APLP2	LDLR	CANX	CADM1	INSR	SMAP1	LPP	TSPAN12	SIRPA	PLXNB2	KCNJ10	CXADR	ADCY8	NECTIN2	LTBR	NOTCH3	ADORA1	EDNRA	CNR1	CD99L2	LIFR	MTTP	THY1	SLC16A1	IGF1R	SORT1	SMAD3	LRP1	NOTCH2	TNFRSF19	PTPRS	CD81	TGFBR3	NOTCH1	PTPRZ1	MCFD2	EDNRB	TRAF2	GPR37	GPR37L1	MCAM	TNFRSF14	ITGB1	CD44	ADCY9	PILRB	UNC5B	GPC1	RXRA	SDC3	CD63	ITGB5	GPNMB	ADGRE5	TSPAN17	SLC16A7	ITGAV	NCL	ITGA2	NRP2	LAMP1	IL6R	ERAP1	SORL1	NRP1	TSPAN14	TLR4	IL17RC	ITGA6	CD74
EDNRA	0.736462977604355	0.726614639264094	0.696421253511663	0.723031145281754	0.78339411513145	0.726286894383392	0.675973823409873	0.704119711242412	0.584006319330703	0.727715522063804	0.589625351048164	0.602084793648342	0.609360261081616	0.766046021775032	0.685232022201667	0.728985512927933	0.784758935700478	0.820276301564865	0.678490051431853	0.708738562030402	0.573944620733569	0.659885946523171	0.703482904791091	0.620180732705259	0.648583074789811	0.581676071745533	0.583017287770237	0.70395500481622	0.711999164994042	0.757063736051264	0.574849720507384	0.497720359560334	0.727123121808454	0.803246741975015	0.544053128545205	0.812372988695572	0.749780649501308	0.465885599929793	0.69194866736576	0.696476820437968	0.695553685215137	0.738061296807497	0.657117576689548	0.583286088596347	1	0.710986959792506	0.668876833753497	0.589206685473717	0.602420053507029	0.458074985424892	0.803110814448029	0.787708194111894	0.740472313138788	0.601791763746874	0.795163239282687	0.702631923901667	0.592824494880503	0.635450524603982	0.63970333751067	0.590693665464822	0.557479249411711	0.554822884263112	0.760712870595574	0.531761839753778	0.554321821902517	0.651988325799198	0.348675606235609	0.57214949237758	0.609822594953489	0.70195241544926	0.767684717308089	0.703738497016982	0.649289788662936	0.495507883833395	0.692874825979013	0.697841520575768	0.532781224284876	0.683418618635655	0.647686448783584	0.739246049626622	0.671131681505752	0.713325604257307	0.721140063286547	0.615844433833133	0.764536465828298	0.642385495202916	0.583061866729737	0.688171177180677	0.626817869632972	0.592640750021257	0.651481438024033	0.726560947373682	0.611457255011496	0.648233146448625	0.634730757805895	0.465719947318329	0.0597931904614508
CNR1	0.89985322358045	0.932756537352401	0.514107349371833	0.701855740882898	0.662865584690602	0.744772464309934	0.951788587734753	0.876044179449582	0.739195147835709	0.719050574129635	0.234983223637566	0.872258744362234	0.325488150073715	0.871950788208053	0.922238304747636	0.655856439201994	0.825531574570179	0.908133988702415	0.893276878800497	0.848627497419121	0.80704835271277	0.886910235919522	0.877913429573427	0.717142540082132	0.787923243317756	0.805872812071177	0.669853292674645	0.915805285612513	0.788454637536339	0.862181654913079	0.806418214989164	0.494825496517258	0.813871972133222	0.918501823485526	0.794059832201471	0.823894964450075	0.892466500879168	0.754435597192193	0.56767965621658	0.635675029772548	0.842814539878957	0.899343558473206	0.347028097172017	0.822194287751469	0.710986959792506	1	0.910269074145682	0.825729002364611	0.860522521663003	0.763735958375615	0.737824769517945	0.886323062324197	0.913161133196091	0.852400891035637	0.816725695764387	0.90470280812065	0.829706994568186	0.792695309956718	0.890499048117156	0.457567095817271	0.801186852309728	0.868808292043924	0.869422345223402	0.832028070887805	0.717891292921371	0.933198280860806	0.589202836939602	0.720680061857047	0.896624984366036	0.881830550089178	0.952316939603462	0.902015385041032	0.796442265552419	0.142674804362112	0.828906991056257	0.762848426148434	0.836701683486756	0.871691871831934	0.835322331569681	0.497157615729573	0.774927030135448	0.72895716855233	0.852384325639036	0.915759911073905	0.865907559715291	0.860293521898414	0.919782794225081	0.914446639714603	0.905341500522084	0.86453905443867	0.898004941921852	0.777712436232381	0.813299731084121	0.831226223285738	0.860127046243148	0.756499502145331	0.0851487530406509
CD99L2	0.883877681256336	0.931757086938936	0.453001626714628	0.710517217352692	0.591752558674676	0.721802107744105	0.944999395836026	0.872229607535104	0.773789102822268	0.732594114506031	0.155325280705648	0.927203131975611	0.198024498381256	0.900087505535767	0.940083447255195	0.634306365461095	0.810775331551886	0.87117912425709	0.876839697263697	0.831160978817549	0.906634912588261	0.91572010700135	0.924953639702961	0.815750518745194	0.841590608091462	0.902544691773113	0.649452570391596	0.948683723190766	0.828213645591785	0.868675759174738	0.928122422926127	0.443339129912034	0.828186742946934	0.883449610338744	0.88702681071243	0.801026881569886	0.903538148649604	0.893562864978367	0.449494684739339	0.551535133387198	0.826287733459583	0.892756136655797	0.279516656210698	0.901707877914703	0.668876833753497	0.910269074145682	1	0.900166862269888	0.957327440032256	0.857786862445432	0.672777445550829	0.853987367852062	0.943851449379417	0.914219606905128	0.780127853422586	0.916985244142805	0.911807108456861	0.775354855719747	0.953475013767162	0.459048330287329	0.890215763895424	0.929086008892972	0.869996016808804	0.92054502544778	0.800329642331544	0.963354006327596	0.713361316688632	0.745472660298412	0.927019531208849	0.912297288680803	0.891270307402304	0.924132097354413	0.833225715016661	0.00877065016426174	0.888460794934229	0.686203789999259	0.932783883765429	0.90256948001033	0.870478310045674	0.369378481978888	0.821848286154705	0.705459376015179	0.888857515584942	0.955835669712448	0.852505170194436	0.937447106358668	0.953074493192369	0.919130918244836	0.863299342315512	0.924278589758775	0.931043526285416	0.75845225625253	0.813870941750405	0.859378860175701	0.86815771153151	0.865482749228999	0.0439455856880672
LIFR	0.89133041146941	0.89825906877042	0.574886378298964	0.818946533184595	0.620218831903626	0.763190501232645	0.91100796521769	0.878452004705702	0.82459003086724	0.829676691093405	0.218862415556315	0.954227392256153	0.258873017302917	0.905056304047037	0.870610280363245	0.69999326918628	0.847250117214833	0.854102535102569	0.929000893297643	0.870428569600866	0.903602300968787	0.870178022295494	0.941638428108898	0.876584702675055	0.799139869796501	0.933454684667634	0.708567289729109	0.937000351228039	0.877953849371316	0.889403820136792	0.946018154055482	0.532387484497817	0.831972496742199	0.850817603481541	0.92818974349463	0.8325102066934	0.881221753249771	0.911203657556216	0.538374637272024	0.630190182756903	0.816484367180445	0.88166893295758	0.384894672537596	0.932666725250085	0.589206685473717	0.825729002364611	0.900166862269888	1	0.950601730219998	0.839943748647327	0.724256994682909	0.79171289982517	0.918289461844738	0.931138004412678	0.819398591402052	0.93234132201666	0.929005284142037	0.816121319945927	0.915907843923385	0.539401744825479	0.946742034933053	0.96242656389059	0.883528316188211	0.918418451702048	0.815238835746122	0.931477669153089	0.799091154678139	0.78499962685001	0.870620551361544	0.929833640757689	0.815442587812803	0.896752653932024	0.871260798971939	0.120620954396665	0.878229660239536	0.714702959260094	0.935881371565764	0.88536325353165	0.862623982353952	0.400410664990839	0.838370685879158	0.689695271937584	0.878028040028067	0.932470827308052	0.874495542895694	0.931103745380312	0.902077602219154	0.913909467871239	0.776730117251387	0.908871862411637	0.88143732372031	0.819980014726488	0.860064628764534	0.812783835685251	0.881446161259094	0.922456767036594	0.0637506373528418
MTTP	0.87719463838532	0.904736552867145	0.46892418298618	0.763763507606928	0.571857445129297	0.719042486221526	0.937348167656933	0.88106306103271	0.807740857452003	0.761681467657758	0.150403510662212	0.962772972729116	0.178185474645041	0.903166192364781	0.910517348350922	0.644476133558512	0.827695539948591	0.854068636324968	0.908374658455066	0.837307027098684	0.92182719587723	0.915811420309125	0.93339713004687	0.858619943609859	0.857372948212692	0.951229376994624	0.677831141846402	0.959090771560702	0.86594071815594	0.876165663962646	0.968012784644807	0.490596194715733	0.819911492708952	0.864886908910116	0.936677395772511	0.801561569607553	0.889327242123247	0.940948523979664	0.43209332835738	0.5552165952893	0.816892727512482	0.870434596740583	0.294238465908029	0.924345030249284	0.602420053507029	0.860522521663003	0.957327440032256	0.950601730219998	1	0.872525216095155	0.673079703130776	0.81140933028184	0.932131142665478	0.930638142883463	0.777552388883545	0.932178368283407	0.928253020979056	0.797683405678941	0.945461239542236	0.481684840109183	0.947346890346258	0.963750989327957	0.865367047315643	0.943819776308001	0.832557961733101	0.958056103499107	0.79094227674142	0.796279071642914	0.89842995786711	0.932129222386118	0.840403565582614	0.924690303628015	0.880027972559639	0.0198319625863995	0.893915981983259	0.674399898726872	0.963312112007023	0.897621460368674	0.880030351422361	0.355199467339531	0.859273918655449	0.666891584417835	0.895731773055362	0.961983084382469	0.863050766121131	0.952774876267151	0.940285752368535	0.912560569600259	0.812744242534638	0.937572354293213	0.915899488110938	0.786831355930057	0.854561663460162	0.856999819783657	0.870176744932017	0.920013338679219	0.0482048824350233
THY1	0.78416859418384	0.796300756337224	0.295117073200513	0.668561802074417	0.373818975477555	0.592885657290162	0.823610684253927	0.753416400917718	0.733799631724665	0.63996867512639	0.0326588703846392	0.884725066852692	-0.000803413655700647	0.773489724935587	0.824643969517341	0.525951247455507	0.693329332545639	0.726041644757186	0.778477564883318	0.689004618324331	0.91235759492156	0.780153161855999	0.85808543950977	0.76387962102853	0.824138697741237	0.926808726666908	0.572658836841127	0.851863201047746	0.726593732597607	0.762434781742308	0.90937706884801	0.304967656439983	0.771028229530585	0.742424359554759	0.921989198061743	0.630730120771502	0.755289754233772	0.916531428595549	0.340363043435348	0.299453661129755	0.714320133910147	0.755240413721175	0.157979417506385	0.870981417017772	0.458074985424892	0.763735958375615	0.857786862445432	0.839943748647327	0.872525216095155	1	0.487978370379816	0.65945801617456	0.798682521505004	0.863377561022359	0.6041966904294	0.800179627735664	0.858128542669086	0.662799553721163	0.916299015273544	0.307525888923954	0.886122528862521	0.903495688234171	0.761874184175367	0.942056699307414	0.829563763296565	0.859285604180615	0.894117978804239	0.746349171535776	0.856864757501621	0.851554080766762	0.698248549381865	0.796207434306749	0.712368168387831	-0.178596045424138	0.815321366303208	0.555269017432604	0.937473301438138	0.864481592781177	0.813559904083104	0.136109135415262	0.764722467574862	0.582390482104113	0.818168093437615	0.899252793151354	0.776324089636396	0.884549063064721	0.881586778008737	0.837411457489913	0.709250281316032	0.83358708449486	0.812041283096804	0.619107835924631	0.737570259918034	0.77998878374427	0.83926583445071	0.914097792690298	0.0597591176190375
SLC16A1	0.836161525374652	0.807484420981063	0.912145920811897	0.903081638369092	0.941755031415187	0.900169457305088	0.712113868907322	0.79902168419819	0.672536296327407	0.881425809420411	0.704909804678812	0.683653039051906	0.72423704328555	0.887533161150382	0.732099415065124	0.880645897866554	0.928918787551551	0.881717039628088	0.786202071103933	0.84866123424582	0.671869508155418	0.707641816135816	0.814920331335898	0.750350814385938	0.667762180661083	0.686577372346549	0.6946463432258	0.795952859430126	0.848674990965113	0.899752932079523	0.654519656939619	0.590622351398199	0.855005810918416	0.856620275827159	0.651038286789965	0.949747143189631	0.841227507060092	0.533454917196498	0.87890938230453	0.854822020206641	0.835518006088081	0.852132411292047	0.789391676991838	0.711686733090616	0.803110814448029	0.737824769517945	0.672777445550829	0.724256994682909	0.673079703130776	0.487978370379816	1	0.828867664149137	0.788060715311556	0.694127213348348	0.95885290731183	0.813138020643789	0.680782771335541	0.7382498028232	0.710130233993492	0.760470329270057	0.663146892403898	0.641364310482195	0.903351252681318	0.596159286526234	0.695249277614189	0.702980108458292	0.474179283869467	0.643809616556573	0.643713586136634	0.802930143854299	0.78558240014014	0.770411488105026	0.776634865522197	0.69106829578486	0.798156021279925	0.868162782747463	0.5947572593444	0.785634704848218	0.735162656604194	0.856084745948976	0.814547866531866	0.799096222898873	0.786930836371734	0.657545211046613	0.888155060443943	0.693483562578871	0.603553727948141	0.79508189877713	0.64053671801023	0.693789230243151	0.70064615522847	0.84649728147986	0.726384323130793	0.687573290040379	0.746436078534628	0.545090675750405	0.119870328560709
IGF1R	0.890147572731793	0.903844532818259	0.648258828344752	0.761219678381055	0.771056737366662	0.775913828499945	0.853698000993415	0.869594605120199	0.6909815235958	0.794173269344904	0.383332883749649	0.795615212202055	0.457421932157194	0.893945335447303	0.861034855449355	0.723801414659873	0.836012417597046	0.917334260024984	0.850563398815699	0.865454277170363	0.807539104069388	0.829288791019411	0.878555101541844	0.760212401395529	0.760168146410835	0.768300907140818	0.656953373828833	0.871714051175427	0.780392214823958	0.865226245006397	0.777705221214626	0.491925593436099	0.830659216731175	0.924010162434379	0.732432227071951	0.904543925910698	0.924146304024845	0.68795936985555	0.688456109769484	0.690373500708123	0.880240428816255	0.916606233663479	0.519234903421305	0.786856762635075	0.787708194111894	0.886323062324197	0.853987367852062	0.79171289982517	0.81140933028184	0.65945801617456	0.828867664149137	1	0.904097352824154	0.790946683375262	0.88252473164759	0.895350078054919	0.769618323695703	0.782775488187189	0.858887339705906	0.583311648859201	0.759830603070207	0.778107297393006	0.891155290860676	0.783320054764504	0.707542254268291	0.86581494614549	0.526612937530524	0.664658188442921	0.807132878549067	0.842846249000165	0.910211807078926	0.891205491183911	0.808355834169652	0.31266078542449	0.841005288242066	0.8326956444646	0.768409162217712	0.828742632699054	0.78024598671323	0.618810030677071	0.768796432607687	0.777141796820524	0.865295862385928	0.833705647891445	0.856255637595884	0.832928558146359	0.824181893698869	0.88389718089648	0.873648814733464	0.846170949561029	0.850169437170934	0.77969782440737	0.784700900056787	0.773836140630981	0.812443439621092	0.684106899648817	0.0714782394887699
SORT1	0.936170090832258	0.955912787314932	0.581940779560984	0.809730373120394	0.708262750165598	0.80367728897523	0.950973923436855	0.902743265327292	0.821370000438678	0.821622236957953	0.282639017669015	0.933536492681528	0.345051150034563	0.935562258654854	0.926877100230646	0.706038819826612	0.876275535869337	0.930992081397567	0.934186511661423	0.896163550244426	0.892789501067392	0.916215177790011	0.940793436584409	0.808059984575798	0.8196550815172	0.890698557795217	0.736481216957397	0.961905838467736	0.877687879607109	0.912765976052565	0.907725163057686	0.564463678902796	0.865778115288023	0.93731020399036	0.862253467783485	0.89306117276781	0.940900132326763	0.840725316220647	0.607038319239415	0.67222627192225	0.881162319322344	0.936384023384936	0.438304110826656	0.885024181404683	0.740472313138788	0.913161133196091	0.943851449379417	0.918289461844738	0.932131142665478	0.798682521505004	0.788060715311556	0.904097352824154	1	0.903944338586215	0.87278739276772	0.958236237584464	0.907180170878075	0.82779668636969	0.933373958970299	0.541395344640892	0.895604026070889	0.910465792280628	0.911700699970933	0.893103789580211	0.770822109577977	0.951657552400603	0.696277468137437	0.76969346455956	0.896004814108642	0.937654714463186	0.924368118167271	0.933572588861197	0.890021490329131	0.170699586830445	0.886010426585504	0.793441161170235	0.895904781566386	0.905716673079221	0.882275709636306	0.506428762320702	0.862633589248671	0.763658647630873	0.910459631868121	0.935888350060683	0.905489256210567	0.942505795429492	0.916071726582763	0.941091476171843	0.87464889524699	0.911703615692023	0.917950112018676	0.849940743299098	0.86966599865407	0.846389092744844	0.911570567041732	0.835016911620193	0.0815096730194405
SMAD3	0.884234256117303	0.894086413571836	0.553198166940468	0.787449309379456	0.606887220158176	0.726408932640837	0.915729822067434	0.83805577645482	0.81192070256247	0.795031772904559	0.220232039927618	0.961759679087652	0.264641040839836	0.886303073864266	0.902472030040511	0.699413854006059	0.840122691073164	0.86725448524505	0.913291290586807	0.853361317268641	0.899904107714346	0.857691023221527	0.949849067393455	0.856996574436632	0.833713245313802	0.926354579632933	0.712874526295937	0.929287108353938	0.863021731714292	0.899061678315536	0.942387382914087	0.483213743715958	0.857138519354898	0.869033049307219	0.91776789473929	0.80730503697811	0.848614170022023	0.917965535483957	0.529014701526387	0.553277741611069	0.797724047636333	0.889881133103758	0.357790623156942	0.896853825533494	0.601791763746874	0.852400891035637	0.914219606905128	0.931138004412678	0.930638142883463	0.863377561022359	0.694127213348348	0.790946683375262	0.903944338586215	1	0.787963251910709	0.918911645310142	0.919447595905193	0.765722796961284	0.926254924909029	0.562370733388516	0.919834126027808	0.951141194323377	0.88803564979166	0.92405827068474	0.846316568608567	0.919935440878658	0.785393952222958	0.795366968789714	0.899361027146624	0.923152518019191	0.834631091039617	0.921232035262729	0.850409873125998	0.0613100371242259	0.900190466163995	0.711192157690369	0.938299210497799	0.903321831652641	0.888409261034686	0.380369865965533	0.838729018855639	0.710648178984406	0.895790099530171	0.942411792940503	0.888656290088831	0.91882822101052	0.922147814887477	0.924477014814706	0.791436326024265	0.911660545529167	0.885498221612157	0.783983489354829	0.830535416025198	0.838971545266658	0.873088910569406	0.912362678169553	0.0485928516495086
LRP1	0.884086810282813	0.891064623948977	0.848639252962162	0.900456793129002	0.902116011392989	0.933449858576179	0.806535491418162	0.864140120827948	0.733516036577081	0.914688836561399	0.610939329362096	0.781263280691969	0.625109858894676	0.930067818607507	0.817756382610504	0.865277481434075	0.942299301460751	0.925414224342554	0.859254555219011	0.884593416569424	0.759605927247568	0.784479838588676	0.882070174420285	0.815162973860817	0.73413797804761	0.773352412914325	0.702944916626604	0.869038719753523	0.871566963059628	0.925139923167483	0.759787131089971	0.574870342142435	0.867196859889205	0.904198840920949	0.744751353882593	0.977520147992396	0.909904347028822	0.650097389823304	0.816526198175212	0.822787972305204	0.859582455994369	0.912692324880943	0.755117361135257	0.820257016684214	0.795163239282687	0.816725695764387	0.780127853422586	0.819398591402052	0.777552388883545	0.6041966904294	0.95885290731183	0.88252473164759	0.87278739276772	0.787963251910709	1	0.883487466737983	0.777059460092529	0.787174734726146	0.808696409096639	0.708138101424455	0.751264818763592	0.756182854643047	0.934836901768478	0.708282191507218	0.727610159049407	0.811013774711186	0.557142896188193	0.667836209483363	0.752867961870615	0.861965244170499	0.854609134177779	0.846789795545916	0.819735220882191	0.563230531040307	0.840864913700415	0.868419378502007	0.706784069863497	0.851117404084134	0.791267309255017	0.759891771360981	0.829953028374388	0.811560937980175	0.854328004895639	0.768732405577055	0.915497348457566	0.787820735056094	0.721649595442726	0.865194290612731	0.73689080031997	0.789336182444341	0.795252243070003	0.881074639573852	0.776599829041772	0.764602462995014	0.822181417499868	0.654361631764285	0.118662262800812
NOTCH2	0.933735650238756	0.940694116246542	0.624094323281435	0.845904786274369	0.706061649886982	0.793634697042656	0.947440227873178	0.915432774629494	0.826295787575068	0.852540218431165	0.290049507328877	0.940030335319014	0.361838046243678	0.934928487398569	0.919721821978788	0.729000780457089	0.892348768046012	0.938088226368194	0.96495954172281	0.915928007177647	0.896569348508949	0.901199429323175	0.952191245669862	0.850489624920229	0.825490834003945	0.906048321928578	0.760936932398982	0.96395219607267	0.881653795527295	0.93128179036256	0.914348926750772	0.580838728598539	0.870295162576949	0.942677185649375	0.875635443331134	0.902459025181343	0.940996835043369	0.845620500424372	0.648123803154233	0.710591668245068	0.894097702588912	0.932819664210892	0.454652544298594	0.891029869463949	0.702631923901667	0.90470280812065	0.916985244142805	0.93234132201666	0.932178368283407	0.800179627735664	0.813138020643789	0.895350078054919	0.958236237584464	0.918911645310142	0.883487466737983	1	0.897906756533152	0.872285319962355	0.930153033240389	0.583079556473468	0.909747650379078	0.926145002777469	0.927417439780867	0.896802234008961	0.791224379417774	0.940255596119791	0.705352005673896	0.783604872874501	0.882391363632253	0.946604972424718	0.899934954674706	0.927451924681948	0.923537938131273	0.206888698352777	0.895646143081748	0.835650312532784	0.900272602529827	0.902602847564875	0.880832818573749	0.539135444078573	0.868212680444838	0.742562060183753	0.895317480107467	0.931718829253208	0.922236527790688	0.927609360182922	0.901303646208601	0.952422235481052	0.874453656332315	0.921339921969268	0.904292964632193	0.858817454846633	0.911001968215514	0.841023617851709	0.89540777562189	0.853982343683564	0.106660149770275
TNFRSF19	0.857169966681207	0.883414642593895	0.504852280996405	0.763500420825793	0.582146796126856	0.715157328290131	0.896778260508019	0.83716447900597	0.802655631505958	0.758950962608954	0.152815918567613	0.936475725584326	0.178964349524532	0.879393427919895	0.889664156496652	0.654619355155334	0.803266840692776	0.832262482820411	0.875243975748525	0.836955118963648	0.89263302184661	0.858610687422299	0.917730006323736	0.838761072491489	0.801196703617776	0.919303364552082	0.694512186917524	0.920358433236319	0.856872401667022	0.860295012457418	0.929079066606463	0.485446405431137	0.802195468890692	0.830798162064302	0.922778527572905	0.785592916888087	0.855184298089053	0.906539591930212	0.490320035982441	0.545271643910679	0.778087953380776	0.854458163318484	0.333824646614318	0.913399829293703	0.592824494880503	0.829706994568186	0.911807108456861	0.929005284142037	0.928253020979056	0.858128542669086	0.680782771335541	0.769618323695703	0.907180170878075	0.919447595905193	0.777059460092529	0.897906756533152	1	0.782847906949717	0.903250177326352	0.469301756822547	0.926625062001185	0.939135636021345	0.845230635510632	0.920575159404137	0.791997524141015	0.906674569365747	0.817155151363289	0.785916641636021	0.880393407476444	0.907835227775022	0.795676664583016	0.887541094158593	0.834951681880487	0.045623562236945	0.869863237857363	0.672962344917652	0.932815777184131	0.863256274982495	0.852460664532049	0.341905816489773	0.815155523331886	0.689037617479558	0.872534156112285	0.919159789430815	0.855764222712582	0.917314675469183	0.897261086270245	0.892172070665806	0.77782999689792	0.892034734223773	0.892710674857888	0.776829639913632	0.836289757793525	0.831830422885338	0.863748986950792	0.908737854607679	0.0791467096714214
PTPRS	0.815913143439674	0.801580043960763	0.576164746424142	0.776941038882647	0.624248845946644	0.682931893745558	0.841599577392452	0.811028722365297	0.769436487932989	0.739714340894619	0.267038104536648	0.815734893273874	0.339342477517565	0.810309925929489	0.792916481653849	0.664280586691337	0.801709706713345	0.837856343056694	0.878246475964597	0.865699339231539	0.768925347154963	0.828097473809863	0.819172588224344	0.745798456585388	0.726183729977094	0.792103461049247	0.727488720857014	0.848910003548984	0.772577405131931	0.814417354085214	0.78928539410267	0.625228175605639	0.733791307963497	0.840824135093643	0.761040556326236	0.799255454360712	0.840551949625799	0.714936467525403	0.581451310251757	0.690127395859477	0.828673653859225	0.79648198299945	0.408231507153658	0.758930345416273	0.635450524603982	0.792695309956718	0.775354855719747	0.816121319945927	0.797683405678941	0.662799553721163	0.7382498028232	0.782775488187189	0.82779668636969	0.765722796961284	0.787174734726146	0.872285319962355	0.782847906949717	1	0.793911122889314	0.481287009172644	0.812550572090858	0.802633917157678	0.811015844773591	0.771825845581632	0.651039071715885	0.80881404883847	0.579962138489473	0.733786419701332	0.751246252428714	0.849109251411425	0.780354433012014	0.792131013924272	0.828192132260829	0.243191427049969	0.774796508791969	0.725013419554686	0.777136782436507	0.759461641947221	0.782959070604002	0.558385285991813	0.758194100928935	0.619194821098026	0.763512109729637	0.797680417817738	0.811376364320945	0.801685767279777	0.769142221142119	0.854187200098862	0.782878889226862	0.782454405586292	0.805578325639649	0.821641850798143	0.865695291508932	0.717328658230594	0.777096592064033	0.756634706684832	0.172321441817698
CD81	0.905504444400849	0.951181282160765	0.509453028853626	0.773114725681452	0.61375851586896	0.786296787526492	0.923893943233003	0.8794564989545	0.798110305874655	0.786127304013051	0.239344932601134	0.930252943849107	0.247162024620843	0.925453046347972	0.928829418917259	0.693893023106179	0.853809709230151	0.886658921329932	0.897515754045256	0.83756217381807	0.950338946279545	0.899928402530505	0.966777031800959	0.861318477225803	0.857429639001985	0.945633852360098	0.665561684740225	0.948695480550455	0.827201387896539	0.899459293549063	0.948334518823183	0.428908256808396	0.898351733702559	0.89369751583692	0.916283504209652	0.830819401206277	0.908872351342301	0.903083874921369	0.533827129528027	0.539244193092958	0.886486483192105	0.924923671169042	0.348427938620748	0.93478719762492	0.63970333751067	0.890499048117156	0.953475013767162	0.915907843923385	0.945461239542236	0.916299015273544	0.710130233993492	0.858887339705906	0.933373958970299	0.926254924909029	0.808696409096639	0.930153033240389	0.903250177326352	0.793911122889314	1	0.483708173606983	0.911228151666125	0.93512495202147	0.91766537420404	0.952649426392328	0.870733290153011	0.95620372053862	0.783666650059625	0.755668025692876	0.932014237596116	0.934208776026285	0.884269985489977	0.909575520459995	0.828721513534523	0.0547879726900304	0.918829776591589	0.738643391836428	0.948613606201237	0.966184927294247	0.883341901219881	0.379809621646998	0.851710856559991	0.748917448069137	0.903995971939458	0.950873502230758	0.895498856474164	0.943987569020702	0.945763907304323	0.951102397526396	0.849516826649415	0.921829256099003	0.907864203931007	0.763917635948586	0.822343400546485	0.849186359297822	0.918825589480054	0.893772408587996	0.0427265915559472
TGFBR3	0.611725866824952	0.557473042439039	0.836297110994325	0.726603121434552	0.799741933438024	0.622875320758333	0.449027164757098	0.567557857627724	0.539277452716049	0.65903314103997	0.719568450101837	0.499752439953541	0.759955512126066	0.675920158343806	0.545067458304191	0.799948710635188	0.719725311268631	0.622253272886175	0.555044835201322	0.634045634809184	0.46947780063748	0.481061265782659	0.627009073873123	0.571105789300175	0.511355892257747	0.486576583336398	0.527089592973883	0.55993423488339	0.706434122641635	0.739744711195088	0.508978968799257	0.553044480342869	0.709076120272516	0.644463521103938	0.44562601025555	0.721676016664737	0.572462691015339	0.397525742123517	0.718903320903132	0.67500766230352	0.620342410313496	0.668361455822843	0.720812006362821	0.478863822454368	0.590693665464822	0.457567095817271	0.459048330287329	0.539401744825479	0.481684840109183	0.307525888923954	0.760470329270057	0.583311648859201	0.541395344640892	0.562370733388516	0.708138101424455	0.583079556473468	0.469301756822547	0.481287009172644	0.483708173606983	1	0.478478071686905	0.42145377526422	0.702833126303604	0.384093788428455	0.597205616605998	0.453581737191839	0.324198107808534	0.516718348192803	0.427393441967349	0.602877830579739	0.546669979954111	0.5780771473507	0.62839825265636	0.647053434342074	0.650499337375277	0.713899187874126	0.411257124308764	0.592290507488988	0.583894546353978	0.720995373517955	0.668971248327502	0.676810569549256	0.576608195840325	0.432158625319627	0.675493604460225	0.4885151438853	0.398736390189969	0.58828261983204	0.38143275281093	0.520481438184376	0.464137253570983	0.686262925570524	0.51223856909089	0.501124501489536	0.50109005635899	0.406409350720723	0.0519334148492072
NOTCH1	0.864154419114461	0.846001967065105	0.484846973850587	0.815941924644843	0.543146819635702	0.675749985069072	0.894616966726038	0.861262012595971	0.876167463535118	0.769040230765761	0.140029503232504	0.956260339237232	0.156244490716432	0.878127597794232	0.869198022721961	0.645276615193121	0.802404559146416	0.82643649602261	0.910327049516425	0.861524481126602	0.927510747132754	0.885084957541909	0.914280476886502	0.844264946138547	0.833333985904973	0.96359311126549	0.738624988882024	0.937344146642921	0.877410275581992	0.865245821117364	0.956567430392006	0.559983684555072	0.820802690018434	0.836053117725231	0.952269352858571	0.780535509919176	0.863485919739778	0.934598830335816	0.464667003141693	0.521075718801057	0.798048431334418	0.836515877885577	0.308593253686539	0.90665834882491	0.557479249411711	0.801186852309728	0.890215763895424	0.946742034933053	0.947346890346258	0.886122528862521	0.663146892403898	0.759830603070207	0.895604026070889	0.919834126027808	0.751264818763592	0.909747650379078	0.926625062001185	0.812550572090858	0.911228151666125	0.478478071686905	1	0.951283989683335	0.849211809913887	0.949754622690698	0.832137213970548	0.903746149092403	0.86308533363372	0.866323791102894	0.870904933006562	0.944278196970941	0.766438010534013	0.889185305606323	0.886913575520783	0.03585745988472	0.877729430812905	0.680541312571982	0.954491781446451	0.861239691324671	0.890141241518294	0.35501299947663	0.850290079059674	0.650296023195165	0.875901668122629	0.932134220270258	0.866575466840292	0.956084244940692	0.894361325037805	0.910461643376293	0.767106432049379	0.907097220538018	0.888249610876973	0.812566291214264	0.88892278078084	0.839372277152227	0.869995549385199	0.9533762695351	0.154920848665429
