""	CD69	LAG3	ITGAL	ITGA4	PTPRC	CXCR6	SIGIRR	IL2RG	IFITM1	CTLA4	CD2	SELL	CD82	IL2RA	CCR4	CXCR4	PTGER4	CD47	SPN	CD6	ITGA6	RIPK1	TNFRSF1B	CD3D	CXCR3	CD27	CD28	CCR5	ITGB1	ITGB2	CD7	CD4	TSPAN5	CD226	CD44	CD3G	S1PR4	PTPRJ	RPSA	CCR6	SLC1A5	LDLR	CLEC2D	CD96	RACK1	F2R	ICOS	SMAD3	TIGIT	SIRPG	CD63	ADGRE5	SORL1	IL6R	TNFRSF14	TSPAN14	CD8A	C1QBP	JMJD6	SLC16A7	CD46	NOTCH1	TFRC	SMAP1	LRP10	NOTCH2	CD81	TRADD	LPP	HAVCR2	TNFRSF25	PDCD1	CD247	CD8B	TNFRSF1A	ADCY7	IFNAR1	CRTAM	KLRD1	IGF2R	ACTR2	CAP1	FAS	HLA.DPB1	CD74	PILRB	PTGER2	ATP5F1B	VSIR	STX4	CANX	SLC16A1	PTPRA	KLRB1	LAMP1	APLP2
RACK1	0.898681656632363	0.244664303025791	0.343456680229455	0.52519234725254	0.661329143185528	0.214278976008313	0.829389844849444	0.755690913339656	0.913807430463938	0.480925576861808	0.707077481682569	0.912895706440681	0.812123277070068	0.531503490472877	0.837879913393194	0.819534344886681	0.88175449743619	0.881766999247392	0.708612676565854	0.844394396622873	0.569141395243246	0.648497568783554	0.573391219092416	0.827454348207461	0.33535937998985	0.443339606366446	0.755615926339708	0.157315962222125	0.794768171472044	0.714604247955786	0.70976931312781	0.74905008625461	0.677527833430668	0.78992912682026	0.797545815983584	0.845984529432563	0.822245322261179	0.39802326670172	0.98466314377578	0.744610246013796	0.705985814535926	0.784009554503442	0.719090530644864	0.657812290650121	1	0.0297836214755545	0.753119402791891	0.800077505734652	0.270067344955635	0.489881887022716	0.55385839476076	0.754213527381385	0.852791272891423	0.735586160402956	0.874403988133568	0.79763467097014	-0.127328556703709	0.878870418273973	0.429874782300533	0.723032028130386	0.728115087403726	0.628354885473444	0.625689451821518	0.87824125695726	0.799871090709049	0.719699147462415	0.573091539984845	0.912854207525141	0.645039223924145	0.324725918828569	0.878777653365431	0.451661927464058	0.695756901078831	-0.127440353075754	0.554833903935394	0.542840670679143	0.71310822701444	-0.0786071372402155	-0.206554569081762	0.541688626197646	0.76440819593472	0.778549237317732	0.779651795877746	0.459600962976979	0.552626409614196	0.281889862373298	0.823359293421581	0.798541291672575	0.900636543997945	0.708926880383273	0.695625336633414	0.580983414421576	0.770479368230846	0.835245134946231	0.686752174250822	0.476240181261085
F2R	0.0081065477727827	0.471766932499012	0.714894860371559	0.537945630328862	0.509990097802357	0.383862090392745	0.30548749423243	0.224010007972318	0.0613585859482572	0.115676827501895	0.315647625457928	-0.046842061867195	0.110123083883303	0.133823388764016	-0.153874217189991	0.289466393555255	-0.0320969911909494	0.32427341904463	0.366776965165164	0.182023784820318	0.388485732874521	0.390509231281434	0.281307946330641	0.202965555561932	0.508714067396653	0.468659207123351	0.156020152014814	0.729587742058294	0.334265698585716	0.47692453510685	0.13964979650558	0.141580526375462	0.439530765295624	-0.0341870461828924	0.39820925382608	0.2317897297979	0.187134676633961	0.566437950064311	-0.0838806463534053	-0.0929183898843163	0.345382343970985	0.296707114997967	0.35495151422263	0.38058381140774	0.0297836214755545	1	0.0411555068575369	0.280993895958576	0.266714079929277	0.310697199231077	0.450964309600057	0.490414760811225	0.142265791847165	0.193116197003168	0.187291365452952	0.323478603056902	0.779428414973039	0.234923493529681	0.731752355256854	0.433569861066127	0.428554153304503	0.555447868577403	0.297244974995757	0.186442182931029	0.256630389074967	0.201909100252758	0.67147607189081	-0.134478610414486	0.477225433889534	0.400911568502885	-0.091203218046259	0.313922101755101	0.269792724852387	0.7422017982587	0.500315159662972	0.578148244365843	0.375727301030897	0.708076851645597	0.547306776257189	0.526040199522651	0.403399459591876	0.381272665484219	0.106610669217948	0.533156995938638	0.492604960789314	0.789532664834552	-0.17168362351954	0.360218676745171	0.0803119582675799	0.487603740607773	0.455290720019172	0.439652292710403	0.40331938813475	-0.245988551665768	0.427896598314673	0.478793877710679
ICOS	0.714685436493927	0.453154349468931	0.484653939250442	0.728220934286291	0.751890875566372	0.620481871257379	0.818362015505517	0.889579903632654	0.64944180265621	0.850253528191565	0.876794079725274	0.663938904136039	0.850600225651052	0.85284975004316	0.803348293965502	0.680095796533164	0.621465671510441	0.782882834695252	0.749953421497087	0.792854955631218	0.361431456388503	0.727340635201421	0.876631336881982	0.896749197153748	0.56078361127547	0.742391717638983	0.912719145501104	0.362229004017857	0.683325203720208	0.693245590666223	0.890780849672513	0.877449281960745	0.766398245104742	0.802895188534711	0.727280474861279	0.873217820522233	0.85548535314596	0.592567745623628	0.686034584563302	0.923399118041101	0.703038767046158	0.763322274584667	0.785161888714475	0.715553314718575	0.753119402791891	0.0411555068575369	1	0.667951625323728	0.74855115887925	0.793779055565013	0.441293083428758	0.69427011384767	0.666525251695771	0.833077753218162	0.863364217618122	0.772377985698703	-0.166244883481302	0.646402333298764	0.389733344030169	0.624967240203406	0.679126131105348	0.560890486915159	0.784491832835173	0.827362964611659	0.882887219891297	0.766632700187134	0.434479245932353	0.82359154871953	0.607530179712079	0.471521044204588	0.865742024711017	0.604569623870287	0.866292940408618	-0.179522901978391	0.433258617103878	0.493679179216882	0.651373755830741	-0.0935987361830241	-0.231455463545536	0.629382981249017	0.763013792270132	0.760079505260218	0.906223105062633	0.385784610405936	0.491764702887985	0.254688768711486	0.520924291529552	0.672919341919193	0.837671465103017	0.624685650801993	0.58777593703481	0.720477241456785	0.784453355322783	0.716482858239296	0.670660215608268	0.421371261867051
SMAD3	0.722608691134361	0.330746022059343	0.514553583680034	0.68786807439582	0.729923074085654	0.307748386616657	0.760075900465344	0.714386998448855	0.694672064491661	0.502555162203225	0.690626840026903	0.69632198476295	0.757654366314713	0.545501027794459	0.667907332498957	0.703051119818023	0.707213493440368	0.837005884000941	0.752276336492518	0.796631430489654	0.670728154443103	0.708369168649521	0.609847935392379	0.711051231639245	0.41850032379664	0.467934896737465	0.719582962691454	0.349756923024599	0.842528576626687	0.758409555454264	0.652812820496009	0.755898445453431	0.711532320425179	0.753606475021041	0.840763580267277	0.73971235978727	0.735624250067805	0.590396234838539	0.742963083017142	0.631580336053813	0.770303112775132	0.786519412470517	0.746989430432322	0.69816805308783	0.800077505734652	0.280993895958576	0.667951625323728	1	0.338698301273151	0.51182678401048	0.679594223270421	0.814664523194889	0.807949625731177	0.746443315281689	0.773078592938456	0.837612897496283	0.0381968623970798	0.810660391441722	0.530327441192801	0.782624562773906	0.828023938165462	0.75820423264048	0.707382414630239	0.791680508185189	0.774721742683994	0.765706216816104	0.684675708434676	0.711569527214531	0.78690394070472	0.496761104514286	0.756252069986918	0.511626865498263	0.646760697856432	-0.00204072741257614	0.67797556742962	0.673349889773898	0.788962933371299	0.0848270684817401	-0.0460609832488335	0.699304983686187	0.829107204137616	0.819335825158606	0.711856258389303	0.586284846362015	0.678604433777975	0.517077638621348	0.607115375022011	0.805536722310068	0.822069740915785	0.789626543518383	0.809081235896203	0.706287596442087	0.822590280127912	0.628480521766375	0.777313538180406	0.652306646040574
TIGIT	0.292773139780366	0.555300208313014	0.597847660872042	0.724955339176462	0.65787964522568	0.763820515888463	0.559453071008063	0.697362148212125	0.204111850367539	0.831970528790453	0.739084898448499	0.209098785951409	0.55811299249925	0.769989585572159	0.38238384292206	0.401082118877846	0.137245352655379	0.50024580265769	0.54969451722898	0.455624164154643	0.135308877374567	0.584172913906676	0.850799765122483	0.642533795314234	0.66932660478782	0.867931001919835	0.695448660842358	0.562183283821029	0.390379669947488	0.535444805866422	0.711628649957675	0.637233948517787	0.635817925919342	0.457470483068582	0.496229439956394	0.589281907006214	0.604202004520686	0.675218929099993	0.160183562511669	0.660273280260683	0.531862325307669	0.515167784259002	0.630745642236482	0.536286975285976	0.270067344955635	0.266714079929277	0.74855115887925	0.338698301273151	1	0.830868248751499	0.302115149122471	0.493950876733103	0.289250585880833	0.584987479261379	0.557967431834382	0.531841369540428	0.105193027191092	0.273701862424438	0.415035206037215	0.380314674192947	0.475085825240358	0.430717974183178	0.663197129459454	0.490002347730093	0.670941109214146	0.534628916035739	0.337652764552283	0.378231255194137	0.457085263940854	0.504377924607712	0.46533767259899	0.558334828841878	0.721557908786447	0.0856286069127867	0.29249793815564	0.436465193422211	0.450284770954797	0.14739150253431	0.00791840021150548	0.571687583203222	0.571792395384649	0.538401036386078	0.688905193888174	0.335689300625406	0.397713122839302	0.33943122532297	0.0425179436607142	0.405100696343175	0.478645388696903	0.434273040579136	0.381529704233673	0.660160388455895	0.565268326635571	0.230103977415946	0.499264238834822	0.323250178258499
SIRPG	0.407955517058971	0.715410748806501	0.645333397139677	0.789529553802631	0.696815723273805	0.796140862657552	0.730159249094362	0.833568302086937	0.376161291087692	0.879530837608243	0.864223924164694	0.347782980574479	0.756369160369935	0.828478262246717	0.465921939941616	0.507185057949878	0.290331387413331	0.65062016959857	0.724186321998211	0.685591812411282	0.317191502552714	0.656123611462102	0.884393585024319	0.77915155999429	0.748723163512026	0.819558919792947	0.747743926741224	0.608221610087476	0.577716605799397	0.716000352365458	0.834656112816133	0.779269401654927	0.768220294290442	0.615078373937541	0.595700029776505	0.713673745302347	0.727838805695634	0.730314236059455	0.389038318776364	0.691474063390385	0.706283129563791	0.599811567397143	0.649326336745873	0.686074941701537	0.489881887022716	0.310697199231077	0.793779055565013	0.51182678401048	0.830868248751499	1	0.487913944778594	0.650955181376779	0.417786381144911	0.666616071531761	0.664267246058104	0.665934166872623	0.121250665720765	0.560016377965195	0.510319654103475	0.507592795299405	0.583445250498158	0.586873960356005	0.780973520452097	0.674003780504914	0.789665902814126	0.690397777479846	0.561906218249905	0.559071873045234	0.568218005603678	0.624741710226568	0.609935037058831	0.715191792840986	0.831866948180939	0.0973995421638267	0.514730349217717	0.545395028315946	0.599275214543528	0.136319893815719	0.0366657537589854	0.672393193671507	0.722733559954953	0.748162774652726	0.758404452620848	0.488553555355748	0.573202165583857	0.39046664858256	0.173665928345479	0.661995796466104	0.655198102520076	0.594085766486921	0.590800535785173	0.722536426070156	0.687315061423605	0.420164998257542	0.669806269835615	0.470631972092577
CD63	0.331643080765687	0.392937724490136	0.472971279856189	0.606279894476517	0.515084621815156	0.299620053448889	0.584597694449774	0.517506162447897	0.365001491926237	0.440777581625052	0.483167875342832	0.42678682405989	0.59454506676472	0.468934045338721	0.373019832029436	0.395278756876062	0.358076422382385	0.696003270382024	0.63026204862107	0.525964970763172	0.842634660495159	0.601766637704794	0.560618119498685	0.452175693254996	0.376464498387986	0.344450700023637	0.502847611690732	0.387575912685824	0.877049088185122	0.74571775227199	0.458405500677697	0.647123341948224	0.605296873621785	0.497734060095359	0.690073282658049	0.457702211124503	0.527796563216442	0.688721221021434	0.476587381673498	0.383372380595807	0.789950676471896	0.679916399381359	0.493611019342556	0.435451512421742	0.55385839476076	0.450964309600057	0.441293083428758	0.679594223270421	0.302115149122471	0.487913944778594	1	0.649596617699895	0.569746132697466	0.674748375999711	0.515874761954202	0.75080360947081	0.097273289180604	0.781398931442857	0.527976621844265	0.586381562850439	0.723621423619789	0.830524121039307	0.716588758014895	0.657564300271292	0.660362850671356	0.689991911168558	0.88177232097671	0.432809258637912	0.897706180937935	0.710386123266443	0.434472486360329	0.395458209765053	0.441268747620716	0.0470279961803344	0.941433768447636	0.641949024593243	0.863031793383422	0.102803440753806	0.0557397519835569	0.714050844974573	0.825854753652308	0.826203647077836	0.494821842780291	0.811033269961549	0.878855763826859	0.596309706983769	0.311275333841603	0.870341985840768	0.625004172173198	0.823732784436533	0.929650195771509	0.782129366148553	0.726255825838239	0.294200790964711	0.8808176014889	0.963211386753503
ADGRE5	0.731161159485029	0.526639920947006	0.780783839733036	0.819103798666456	0.907467218060649	0.513570787891901	0.851329967244327	0.824260623357197	0.705377314795832	0.57503767990222	0.83174492684334	0.639345486605849	0.789296277326723	0.618412186914516	0.603155459823162	0.819474039939083	0.688335081409687	0.897884879639252	0.848341971048268	0.82226002547834	0.566078499090171	0.807050746698165	0.72129507107087	0.818909533673546	0.616085391372452	0.673955267741081	0.75782465373382	0.597286342214511	0.785854795210662	0.900459286311932	0.732250460277188	0.772178507784016	0.860361830082341	0.716264017420144	0.927788899726	0.841545204981884	0.780123538534914	0.747841600933782	0.668498087518553	0.634264973890969	0.795466435638474	0.820953689412456	0.842832773846006	0.835957673096615	0.754213527381385	0.490414760811225	0.69427011384767	0.814664523194889	0.493950876733103	0.650955181376779	0.649596617699895	1	0.798565219587099	0.756235844937157	0.847964270596822	0.875180915192612	0.322125557414752	0.75944991325847	0.754757240312821	0.846230880627124	0.867651315085525	0.797199489980616	0.786975764199182	0.816451411836031	0.826289762328594	0.78848190268582	0.782143398207142	0.659377070828049	0.782050444389461	0.601573233230178	0.706218519345401	0.61646962291864	0.785248330276991	0.291513539367465	0.664922839874256	0.821142563526268	0.808758154028226	0.383345162931436	0.181789020492756	0.804048839058743	0.887191334536221	0.864977324656516	0.740295733640156	0.673752966171696	0.72745145620319	0.692149764312697	0.544785015493016	0.788596861535386	0.804945234304095	0.86398594266794	0.786350671484128	0.732099117812842	0.876584837950185	0.538274943817224	0.819932604919144	0.63131381515877
SORL1	0.826894379641915	0.231609101037909	0.460400916711162	0.586455964687782	0.728771005820891	0.253012036243052	0.765959029272109	0.698423090218111	0.801777053915704	0.425305165627126	0.653204552276391	0.844852515363971	0.734556453821026	0.47392389865829	0.720830917397488	0.802186349327646	0.844523502749352	0.849547328131214	0.715742616328547	0.788669226098796	0.542636727972529	0.666906286781345	0.533245751462053	0.727755828855208	0.307997417423409	0.437619921773652	0.701187669499335	0.232102952732802	0.749884588112893	0.734140914546521	0.649521228278736	0.728242095716935	0.687473519575603	0.786370429362463	0.864455582444459	0.782463930369497	0.720533293615815	0.499536820751912	0.828228664379732	0.634900800387616	0.657216014230607	0.772269670704577	0.778369576708177	0.716166604896532	0.852791272891423	0.142265791847165	0.666525251695771	0.807949625731177	0.289250585880833	0.417786381144911	0.569746132697466	0.798565219587099	1	0.726941131044119	0.813131635929004	0.836892545009581	0.000848098233304556	0.732634521876318	0.495946829320926	0.770608145015701	0.809649941527567	0.65515839697113	0.663158921583977	0.813340891390232	0.756273606822548	0.736846468318012	0.590557426846445	0.755375282839323	0.703585868188448	0.395644455652227	0.791934910508607	0.417175236124463	0.629205098166147	-0.00921339827261543	0.544248630132733	0.654020138941311	0.758246762465772	0.0745055820284804	-0.0810474036250046	0.635241817519774	0.757047971862941	0.736084031547473	0.691027249804505	0.496095389817848	0.578972969423224	0.448473266300765	0.774411983205346	0.693031865795425	0.840940962911322	0.739739205101095	0.690197927742551	0.579029848773841	0.796393688908212	0.682044082920791	0.721441806640313	0.541889076759794
IL6R	0.607622246386273	0.47039440250643	0.510220127025543	0.745708164652371	0.756028162112556	0.489423622559207	0.780634288117783	0.819734869708878	0.558989647115603	0.765342156008998	0.780358599545283	0.665500117028987	0.819139572564939	0.802805761383666	0.77599022232284	0.589088273504673	0.577564651053409	0.820005087253479	0.793847896646843	0.760476820558417	0.59845020071513	0.765486428074535	0.836942959695079	0.756438725274292	0.462303684020071	0.58523062815949	0.886405361448562	0.387471699370046	0.825481737613167	0.778340877457252	0.78407523472172	0.906559292450539	0.770313480826015	0.803275832414872	0.831721453630606	0.759532310646006	0.772998226312223	0.70009399130378	0.655344925137053	0.822342884286574	0.787553788987442	0.858696929370705	0.788573996128562	0.636716242731241	0.735586160402956	0.193116197003168	0.833077753218162	0.746443315281689	0.584987479261379	0.666616071531761	0.674748375999711	0.756235844937157	0.726941131044119	1	0.799036217819681	0.840983237395557	-0.144007102351329	0.741818349339991	0.413645017299012	0.670005949241005	0.798566986815103	0.73426999164006	0.865135718029222	0.81984435210714	0.87937360524268	0.840346164861322	0.596946167800091	0.732778121388362	0.803915644559703	0.643658414533318	0.811683179686939	0.546935032062747	0.75318922723581	-0.194101973095858	0.656518150701842	0.644632327818359	0.824574850703313	-0.0992311741540048	-0.217390260521588	0.742707077202798	0.881265210617353	0.852688571381629	0.858715392596429	0.610083524844554	0.710352077913765	0.453466128528215	0.511659878761243	0.781741641046177	0.837570544676679	0.783971671368846	0.789536912716615	0.803321949922797	0.850433524393254	0.615828878269318	0.799856190399285	0.690765294725719
TNFRSF14	0.86964502417346	0.415781180581806	0.573824052234687	0.720012908465792	0.840797845344762	0.503102592261702	0.90663308046459	0.885342064162285	0.832974276983092	0.657646983226765	0.86833984661905	0.774062225845828	0.856865209816716	0.683821062576372	0.792361246986243	0.881377652156426	0.793161103540853	0.903962833905035	0.793593906084626	0.857598499695332	0.446183382047633	0.787114793717393	0.753320743144679	0.924755932785168	0.578106017265892	0.700432326464481	0.856728069128498	0.404004041005025	0.755377586868075	0.814270824356332	0.812935426623977	0.814551675533647	0.839069530555872	0.792635684520411	0.863788360331965	0.927088743191127	0.885576089846663	0.594612548875328	0.813005862492192	0.833063261544115	0.74422595310254	0.834897509136549	0.852039545918063	0.800076112724921	0.874403988133568	0.187291365452952	0.863364217618122	0.773078592938456	0.557967431834382	0.664267246058104	0.515874761954202	0.847964270596822	0.813131635929004	0.799036217819681	1	0.861405551355804	0.0652994832883591	0.749585597108792	0.590157753971162	0.765572525554618	0.785831004648529	0.677810767315857	0.742894065106459	0.881459103739026	0.869161125585958	0.77290590965658	0.601979964810596	0.854897032711846	0.67118406147415	0.444475338396853	0.868666748401844	0.607704631832413	0.856404285815073	0.0497519045185892	0.521069900015086	0.652089078397194	0.728554040427484	0.10791176983288	-0.0693409525328061	0.682616061648129	0.81958709392671	0.81260564647642	0.862920024938499	0.489622652149701	0.57045232102075	0.424612375718442	0.690048370034036	0.744262475174898	0.888368522856329	0.759839637140671	0.666158218622414	0.687297303905702	0.848884193346353	0.756778697697233	0.747931343594944	0.469948450787387
TSPAN14	0.71644702527796	0.455444921065996	0.62135833441728	0.789189169921368	0.824138621047359	0.489679157053271	0.844074327154418	0.830363787335401	0.683881189681956	0.655832147670734	0.808859248574263	0.69601170992012	0.829824805764418	0.676960807615827	0.708453692659196	0.757956610318252	0.699463078331648	0.917767053202984	0.829697731814639	0.8181423899727	0.679690545951446	0.825063460564388	0.767323380279009	0.80670632213529	0.549681916802799	0.627117077949469	0.815970708207042	0.444839615766089	0.891541522418767	0.854235033577341	0.751766863528123	0.852893638897362	0.828602793833096	0.802059531283129	0.90693197556659	0.824120938306905	0.825088389911616	0.727070636290162	0.718895383575679	0.741609742264176	0.836679992017634	0.885804403649377	0.832734252950682	0.765910155194073	0.79763467097014	0.323478603056902	0.772377985698703	0.837612897496283	0.531841369540428	0.665934166872623	0.75080360947081	0.875180915192612	0.836892545009581	0.840983237395557	0.861405551355804	1	0.0561344785220032	0.806107244528887	0.601694528704698	0.790659769375969	0.876799021948869	0.83123143456856	0.828086016341118	0.877896992434802	0.88943598802956	0.839797297324237	0.753966107528464	0.741642603826661	0.862459247197649	0.608502579004029	0.801154817657833	0.580436828584695	0.767923930562	0.0214310329250378	0.73919978852837	0.745536920473532	0.882251361523166	0.0861242140400035	-0.0498414299700327	0.805766814538816	0.928459026772569	0.900256833823509	0.799332651918383	0.666726663057259	0.760849322937239	0.584371209138479	0.595133747340794	0.841476570196175	0.889954054411272	0.865270019279502	0.85188872642693	0.819830957806575	0.910880132108573	0.616844806907014	0.872132108916803	0.734392210652768
CD8A	-0.0370078160630868	0.342787117572274	0.608654437696735	0.291785917476985	0.334647978217856	0.300557692011479	0.168111136708528	0.0532977966633822	0.0363363691215405	-0.135814493314946	0.148431611067653	-0.173670444712092	-0.0714063679764248	-0.114461025165046	-0.370341897160988	0.284653294245014	-0.0804394192255745	0.1048664556571	0.157742385076327	0.0440600741016084	0.000460782509602309	0.139568444382679	0.0102116743959029	0.0804891386128045	0.463585902748272	0.36560304116202	-0.112027993859667	0.64685060273756	-0.0235608095184637	0.298723091571463	-0.022671693474816	-0.142838477463554	0.265109039220865	-0.252838064298567	0.179256693675802	0.109517218296684	0.0118451954520349	0.350624258926766	-0.203379766591945	-0.312367429120975	0.0826229709335901	0.0308378685053144	0.162847088197426	0.30538131068603	-0.127328556703709	0.779428414973039	-0.166244883481302	0.0381968623970798	0.105193027191092	0.121250665720765	0.097273289180604	0.322125557414752	0.000848098233304556	-0.144007102351329	0.0652994832883591	0.0561344785220032	1	-0.0289972917158492	0.689159725552178	0.251460195939308	0.154392104527661	0.256921809466315	0.0245712898150563	-0.0100731509419372	-0.0249225407157504	-0.0292401482869586	0.451553363792039	-0.275684417167795	0.112283347263953	0.17004029654662	-0.288973611770919	0.235532814010757	0.130984193185114	0.963388251049627	0.176748383961574	0.405376189462319	0.0695123220244509	0.855588474391514	0.734821461258883	0.247621448278602	0.0949892907178615	0.117186367285383	-0.120289994201349	0.296049040215748	0.204196597628923	0.627339384235452	-0.180440544102242	0.0735623858510804	-0.132786408160141	0.219443856891213	0.0910528991025594	0.0685502586816629	0.13722465046175	-0.327256136076846	0.149987012107921	0.0963018225700127
C1QBP	0.667529026031443	0.363349974012153	0.403426905228639	0.602322285923741	0.620808015742513	0.239184033816438	0.776272081801891	0.692303116529556	0.697320400050762	0.500702088372796	0.663918588999375	0.751084823977837	0.771396756701919	0.542625253732081	0.669619839174404	0.645355812815492	0.664916954719858	0.846568174214879	0.736885537226339	0.770842852949414	0.769559937528345	0.670674145075457	0.623418762683311	0.702126392896299	0.382500513616518	0.415206041870506	0.681238019189915	0.268737139580113	0.898693667198962	0.778955139746008	0.626707882461393	0.747673776175913	0.686325381653633	0.696881600845489	0.781770945040204	0.712377482614425	0.750854965961909	0.556534338288178	0.832339178935289	0.630578801083618	0.856302372680413	0.777905534712122	0.622404316950897	0.57692268813688	0.878870418273973	0.234923493529681	0.646402333298764	0.810660391441722	0.273701862424438	0.560016377965195	0.781398931442857	0.75944991325847	0.732634521876318	0.741818349339991	0.749585597108792	0.806107244528887	-0.0289972917158492	1	0.516936059225336	0.715445797059881	0.748820317190524	0.767960868729646	0.70680108688368	0.827011097599374	0.785549277167183	0.727804390998107	0.785771830595444	0.740011105214657	0.78737798001096	0.537356551444567	0.732608907211713	0.470159033084882	0.620823611786144	-0.0582903156971337	0.811846711383044	0.611211749101402	0.81524682461843	-0.00117909736959476	-0.0846864634385836	0.655461915366021	0.858867809890588	0.892520679445746	0.705693388539123	0.681580499589724	0.770552261001458	0.438210235331896	0.618466647293131	0.950486233107824	0.84441789879658	0.798096986583035	0.884115745126024	0.703836357054978	0.791852408016669	0.624985624776239	0.808644923000524	0.720706712785517
JMJD6	0.450990136729766	0.501483753739061	0.724705831480204	0.683304083924327	0.736379197384864	0.530138764012131	0.648846915491674	0.559260009336647	0.474379058433124	0.329400110075532	0.614580072556882	0.303646867967189	0.472374502309866	0.353046942060732	0.187946014598776	0.69468129213702	0.398531193401324	0.638859757036354	0.601117531699183	0.525950249511367	0.414462151002942	0.618901647266393	0.502899315111639	0.57852567826298	0.690095350034317	0.65405674006381	0.442812829158156	0.666011378205234	0.548672820950655	0.726612947283547	0.47168543540991	0.410040320155861	0.722246186652361	0.303354801997428	0.668178929031752	0.613486769694787	0.543400035512167	0.6420136031252	0.331076537964897	0.272521186773571	0.60496493790679	0.534151458851498	0.620602625208576	0.66201340946567	0.429874782300533	0.731752355256854	0.389733344030169	0.530327441192801	0.415035206037215	0.510319654103475	0.527976621844265	0.754757240312821	0.495946829320926	0.413645017299012	0.590157753971162	0.601694528704698	0.689159725552178	0.516936059225336	1	0.651921842317578	0.630913185528052	0.66593076040902	0.514932444934726	0.539133405343769	0.540502962860684	0.492329299359518	0.779006374760747	0.28999497044304	0.592205130253125	0.484693239447926	0.306178058831243	0.529080649964845	0.594082762157404	0.675892359050627	0.581785564381718	0.681401592071709	0.563406981285674	0.657300137276376	0.541616463868762	0.660979900183123	0.637854370497992	0.643295092373268	0.429055266707495	0.591873315020715	0.581320390298903	0.729396142703256	0.240570582491608	0.595357585434728	0.46290460489878	0.695717822618886	0.588034525471274	0.546474726654879	0.636172888310632	0.19682206482886	0.641512958724996	0.49194257243779
SLC16A7	0.692707279670347	0.40280826266413	0.6650735544742	0.719267881162442	0.812808963695998	0.38952348974868	0.767032668018869	0.698155474180625	0.684585019837235	0.461498651504673	0.723226823135598	0.651420421350577	0.675914433008998	0.503207507934385	0.57722361584664	0.75647139220466	0.674099993013136	0.801541556322898	0.777726739071265	0.749477595959869	0.581956337563579	0.743401423164617	0.597374993248202	0.727545664287347	0.468173557683004	0.567959954500102	0.68043757631869	0.496167475141116	0.756400250598848	0.76877615950867	0.609186614023762	0.682291302701645	0.748289581484104	0.6535870844698	0.846122070758415	0.762869574026971	0.696915366187768	0.60230222287318	0.650723538673347	0.56000685522512	0.712843182694178	0.758797099396662	0.773583998362888	0.737379697054733	0.723032028130386	0.433569861066127	0.624967240203406	0.782624562773906	0.380314674192947	0.507592795299405	0.586381562850439	0.846230880627124	0.770608145015701	0.670005949241005	0.765572525554618	0.790659769375969	0.251460195939308	0.715445797059881	0.651921842317578	1	0.797662143446324	0.777690368013202	0.673895477033477	0.75459984326786	0.75404114714205	0.693266607497364	0.710559522145533	0.60600224948069	0.726946195837127	0.472807205478157	0.654969646250217	0.523172980474135	0.679484100497502	0.23462189061572	0.602784212173019	0.715443183353343	0.742582299090149	0.271041783732068	0.0768687962081535	0.7111619439085	0.781982959100079	0.758244358913573	0.641322508877084	0.556886881115979	0.617635160050194	0.640023102112917	0.537385071038092	0.717561565315751	0.72589120815395	0.756720696592277	0.740147984879844	0.639085911690857	0.809207308609103	0.491849964498888	0.733383670540152	0.576361966803301
CD46	0.669841491708053	0.456232952334085	0.650133902659137	0.790406417946679	0.827608907080661	0.448780228869304	0.794931703803072	0.762129528781669	0.633523038324153	0.57568858242291	0.751698648669161	0.647022932203348	0.748833184427189	0.605753154434093	0.63783542962206	0.70820972133944	0.643895325246943	0.866105525391452	0.788374422326375	0.764742450368637	0.679621568888335	0.770619153416151	0.690084665314915	0.73961861372045	0.492841920101857	0.579594628308437	0.767811381997658	0.515532480094883	0.846638216411726	0.827271336919922	0.689694307032189	0.790691647788973	0.805737106822917	0.735587138629197	0.880092169881044	0.76686088652749	0.749051080294825	0.706131433866109	0.653728185255472	0.636777005717798	0.772801561639977	0.838260018159156	0.819859162629837	0.756204136611265	0.728115087403726	0.428554153304503	0.679126131105348	0.828023938165462	0.475085825240358	0.583445250498158	0.723621423619789	0.867651315085525	0.809649941527567	0.798566986815103	0.785831004648529	0.876799021948869	0.154392104527661	0.748820317190524	0.630913185528052	0.797662143446324	1	0.812795461534501	0.776106424335846	0.806154223667159	0.809742653021862	0.804737376808406	0.746372998848916	0.646390035338128	0.859872386900561	0.589261833485869	0.708609625526043	0.545025053593691	0.701740896255125	0.116612381893328	0.708824989672128	0.737612949996235	0.831900193248251	0.232267460014167	0.0465917574988204	0.82031831425193	0.872705736718389	0.834263149649113	0.725099797949093	0.650429303974946	0.728412210053388	0.65288784945886	0.518179631579776	0.792074890653183	0.793462385544938	0.838927117108779	0.830786224853942	0.780114688419864	0.882922791971824	0.547092693607852	0.828026894232349	0.709427626024683
