""	EGFR	GPR37L1	C1QBP	LRP1	MRC2	FGFR3	TNFRSF12A	THY1	ITGB8	TFRC	LRP4	LRP5	LRP6	VLDLR	SDC3	TNFRSF1A	FZD3	TYRO3	SORT1	CD9	ADORA1	CNR1	CD47	IGF1R	EDNRB	RIPK1	NOTCH1	NRCAM	AR	CHL1	CD81	ADGRV1	LRP8	ERBB2	ITGA3	TSPAN12	LPP	ABCA1	F2R	ITGB1	TSPAN5	CADM1	CD46	CD82	ACKR3	RYK	INSR	FGFR1	CD44	ATP5F1B	CANX	NOTCH2	MCFD2	PDGFRA	SDC1	CELSR2	PTPRS	FZD7	PTK7	FZD5	FZD8	ANTXR1	ITGA6	SORL1	PODXL	MCAM	FZD1	FZD2	VANGL2	TRPM3	SMAD3	RAMP1	PLXNB1	KCND2	ITGAV	GPC1	TNFRSF11B	TRAF2	ASGR1	CHRM3	CD99L2	RAMP2	PLSCR4	KCNJ10	SMAP1	RGMB	TNFRSF21	ADCYAP1R1	SDC4	ERBB4	ATRN	NOTCH3	PDCD2	LINGO1	TNFRSF19	PLSCR1	GRIN2B	EPHA4	PRTG	MGRN1	S1PR2	PLXNB2	TSPAN17	NRP2	SEMA4C	EPHB3	LIFR	NCSTN	TNFRSF10B	SLC16A1	PTPRA	APLP1	DAG1	TMEM67	EPHB2	HMMR	CXADR	PTPRJ	RACK1	SLC1A5	IGF2R	APLP2	RXRA	ADGRE5	PILRB	JMJD6	STX4	AMFR	CD63	PLAUR	TRADD	LRP10	SIRPA	RPSA	LAMP1	TSPAN14	PTPRZ1	ERAP1	GPC2	NCL	CLEC2D	CD74
TRPM3	0.447986153025096	0.395472794667919	0.606326878261673	0.631328702485247	0.500815384826014	0.239182216573222	0.573033370572072	-0.00175687371990922	0.531682721998594	0.695729000878321	0.340139112322919	0.465432456179487	0.356935315261785	0.357529190077012	0.478817413949515	0.540131358674778	0.640035842625539	0.465705429236721	0.515203336887103	0.587723041125956	0.389860714050414	0.596944762920089	0.557826543895923	0.382727490598422	0.236051233534778	0.572253288296675	0.317832687319493	0.539229284909288	0.383867922559782	0.684098757038594	0.514272033905664	0.15351951588935	0.409447402508901	0.383051958822811	0.393364031755787	0.190394456459562	0.593379917399906	0.323396783264294	0.666958960103582	0.718583196647587	0.455626225373908	0.306253307877723	0.657632326535989	0.354080442567782	0.614457028076923	0.550039215871176	0.517088309167162	0.308704094998444	0.202206510653944	0.611486730060729	0.560025589034137	0.468268314989174	0.665190419005067	0.214637809580634	0.6270080626884	0.425008129093446	0.527467513762898	0.267627361155924	0.623146708414104	0.653825460083653	0.303552374672114	0.276208027925553	0.151842252144838	0.293778995642525	0.42088216566582	0.321996295238405	0.481036156446426	0.221005316644489	0.484376699098931	1	0.275228334961544	0.701614897603702	0.26415922675277	-0.0262038667174447	0.346391743682212	0.529092936223661	0.707175852016363	0.310499260713309	0.447525513292878	0.356495047218796	0.435755530753342	0.512392305315508	0.197758723260205	0.218468225583823	0.504190848586689	0.50535272577781	0.713128006993292	0.253811255387651	0.464007256795651	0.140558675143187	0.476715475952231	0.352522241423939	0.573976629217439	0.286940222679303	0.434065696549935	0.282204404346218	0.206980992721645	0.657774189621644	0.389243838994404	0.581601349142525	0.284976390957968	0.61646879091735	0.520954262778199	0.672725753768594	0.441843489446819	0.179698944516735	0.251228979476113	0.61926454359999	0.540593977121553	0.549595224465332	0.576346187753752	0.378166875049698	0.494732855227308	0.582985742105899	0.554758066951254	0.188805609718588	0.541982474952183	0.402596389600365	0.664065083881795	0.412806242432703	0.593422017227005	0.730979934906348	0.526306883878192	0.671258137427982	0.480659474653988	0.588884414857161	0.587358253812171	0.6258196526285	0.787849107482743	0.390784947725625	0.753733871264966	0.437165751985202	0.292711242552774	0.599192044912379	0.395853153762453	0.621721572943595	0.491719842857496	0.443863390726657	0.187346117902807	0.581807876874211	0.259862956904589	0.0167775696643949
SMAD3	0.422160719926071	0.896816275370196	0.412927952181408	0.775729899574264	0.797481875146887	0.891945636171822	0.651401957826228	0.118526878298785	0.615302459270004	0.69396354919548	0.624631977806005	0.626079302409264	0.365562809874437	0.875095626285372	0.869454107968749	0.864287694333488	0.650892998093381	0.634891262647232	0.777284912971098	0.414139495064788	0.907900652945471	0.694412768388995	0.687311999659578	0.667246450826148	0.885982437947901	0.767419458927994	0.377067654862958	0.789454124327863	0.876610435045852	0.618924645658232	0.77183587961103	0.752561278805665	0.360810620414953	0.916482470641037	0.793970758000619	0.450642186106029	0.833761317943461	0.95934680560083	0.766091288519479	0.681394436776774	0.681816371085525	0.9530360699897	0.500302646216346	0.292075867477619	0.280117784364239	0.535496390115404	0.552627704423949	0.947212958432966	0.933437694083633	0.433604635072735	0.86182007605083	0.819486489777	0.79196680626408	0.0726159494836033	0.379969527900438	0.755168995597795	0.461989771250818	0.867652090421888	0.593007043610184	0.575002846176231	0.870572750410898	0.487958862353559	0.844859418534903	0.871937575499964	0.904327285671755	0.717911582979057	0.758183917524429	0.293297063242735	0.527416017431688	0.275228334961544	1	0.690777710303929	0.833476296847906	0.086824065527423	0.914407664998573	0.858042533770325	0.15612377350973	0.292531131806083	0.53380046795466	0.00412407701158031	0.898200740383275	0.25950891440393	0.903544104253307	0.77736628421403	0.632238633528799	0.587058249620618	0.764262059035957	0.912111033734995	0.774479466407452	0.694521381130837	0.790268176486812	0.863255220666459	0.532141840418249	0.0544738765606739	0.662078123201547	0.901161115882859	0.0514712991195114	0.600533498190399	0.425486029717741	0.694162809805465	0.201083646990815	0.811286095302956	0.717517676991081	0.740759581806082	0.573674243192905	0.115085809464579	0.922640554755584	0.809750212041808	0.583729348590611	0.535800863784195	0.747604709380519	0.806823939740612	0.869607677326593	0.671634917411035	0.573008901739009	0.155063811850968	0.194912716977197	0.794413962854085	0.404716160106915	0.0677648328591369	0.734824787101231	0.746610420566512	0.67535120200194	0.711961813560133	0.653241425686509	0.422563137535772	0.812607593275917	0.789372383021149	0.573392180368711	0.204663166209532	0.546518679862021	0.930197825878342	0.939067921629012	0.464021758179041	0.893469558047104	0.487322346318372	0.668298052798269	0.801480263185791	0.0274500304648924	0.477708483417062	0.22138106234433	0.0863555720450276
RAMP1	0.568654076996211	0.811889410701437	0.763843268513562	0.852421067008629	0.773039759767542	0.632550807246639	0.90612677892935	0.132642553776816	0.665720432152721	0.840915500494563	0.568981243631207	0.680997984420258	0.387939339975167	0.721265190312988	0.786638920857343	0.906996754753923	0.77012959656121	0.750171640153455	0.789521284942314	0.770459372798393	0.756084903776763	0.790218939020276	0.871424484820387	0.602389402150841	0.643344856117828	0.79742517144967	0.424112610211265	0.761616487073856	0.756430095519827	0.764631275771176	0.89677245352003	0.433337431392318	0.466699232777054	0.795778563913224	0.764601914290994	0.461348318317236	0.810944714121274	0.717707598252698	0.884608909957814	0.900146105588672	0.788380690319945	0.744228403411149	0.678023052292543	0.46329182768125	0.636605735073412	0.675548817675092	0.65404713737189	0.713527006297181	0.649842994496852	0.784119379213901	0.852011371455025	0.769263987533761	0.916011093516785	0.199903851587185	0.736643157284785	0.710957414703803	0.631614139568216	0.613867636248764	0.807001663536972	0.758589603583839	0.673605541903267	0.444606142107392	0.501447614179081	0.656504288694719	0.737074190033597	0.626629499235608	0.785425500274939	0.378643140655057	0.591947446279662	0.701614897603702	0.690777710303929	1	0.62655670685716	0.032005246015987	0.71636540626728	0.900136158257212	0.652422906342396	0.462373577801135	0.720274307196115	0.265541156369324	0.819535385083691	0.6542954993451	0.648590498396893	0.572299610962283	0.800754153571645	0.603028420121876	0.857875941032906	0.612467702942941	0.804965418611463	0.39248125697363	0.721598789023944	0.744366674317842	0.799627084263397	0.241265663178823	0.671461264586147	0.709845667155354	0.195509775798897	0.820616248878128	0.459275948865962	0.73652101742967	0.32200444944713	0.887802366092019	0.812744612969589	0.842397894200591	0.59980917942698	0.226257908651277	0.618700388928356	0.889254506056328	0.756164612812406	0.707334035876836	0.824869426582851	0.786917726422817	0.824010794146526	0.765385488637247	0.700804372319375	0.281165349205673	0.51853681308542	0.669785401493163	0.810887510380509	0.381701908232426	0.752900086029982	0.913679575415653	0.789694159024759	0.89527856781714	0.667916435035223	0.70658302845099	0.895950550598918	0.870824234813601	0.956151612351323	0.372467967243515	0.878496585651149	0.830669437716157	0.697970834033171	0.79776865329826	0.821422259825035	0.697245619123015	0.661432265458725	0.691494565308308	0.154441482998347	0.681636182304719	0.309689543505832	0.039001421121476
PLXNB1	0.650329650556225	0.874104372090123	0.536798610679025	0.850993396581586	0.791307412105135	0.787220560632613	0.6094996732063	0.436866403255079	0.719733941781877	0.698044648649208	0.841425186905087	0.798524981706456	0.627205210670401	0.814401119814701	0.856319466126901	0.810685036470703	0.756176879803282	0.782548814001771	0.851964020436996	0.567244719788399	0.802360623753222	0.65142137324726	0.748601420252019	0.820349151263457	0.824124312688247	0.783237673577826	0.674866940427323	0.799085392494737	0.737293588154836	0.555911066388544	0.789618224499295	0.775822999149521	0.607875832258177	0.840934504861396	0.662020189476684	0.673011300591068	0.808227563035164	0.826688975885254	0.769791617668432	0.650932642307314	0.730820786427195	0.846550743963474	0.667205067029093	0.584538786973747	0.487913451363774	0.723475697351751	0.738688821982134	0.857962264924043	0.724166625183954	0.552531824020373	0.848767375785283	0.844994757595311	0.775848084014827	0.42203739034122	0.445460277669675	0.883422459434636	0.684259680000822	0.717004310967656	0.712921718383476	0.655173848652203	0.799236404495165	0.748080109440663	0.703064836914747	0.719248081667544	0.779963918362008	0.775101527707792	0.798420981486931	0.525260010995651	0.759704407200412	0.26415922675277	0.833476296847906	0.62655670685716	1	0.459199800120577	0.878713194977473	0.765399840194628	0.346219520428933	0.501380877929573	0.676661206932558	0.305121131568605	0.87933946444033	0.401118833814394	0.740940241071709	0.915248138087591	0.757382330482071	0.761462204993604	0.706990739950106	0.775788259043334	0.688167846849948	0.794711476051801	0.834690758650052	0.870801750211685	0.629169421090886	0.425262654447715	0.715430029310045	0.836058574298955	0.320899784384192	0.609610846037594	0.632895220054626	0.777580384181313	0.49746312787842	0.742813308631151	0.768896914290509	0.579897066943642	0.775516009878607	0.470983863817111	0.791936574739101	0.820346545498555	0.697090154400205	0.67743781918176	0.826729816029865	0.788502114787194	0.861737138465928	0.756405798283134	0.757632239701944	0.30586125722121	0.453368920210386	0.763820668632219	0.504315407720153	0.247480385090772	0.760797669219559	0.716751537518316	0.772839533245151	0.69705336661031	0.783971106493344	0.586818278716478	0.781346821734609	0.760384765314584	0.530079205387652	0.318965588520114	0.504052233207885	0.809662372788655	0.799822177562883	0.570610077369802	0.860348359100512	0.624576713527486	0.807585061784004	0.771243547736795	0.389334690401034	0.642731877124045	0.497510454516512	0.0542274818114633
KCND2	0.680374694821695	0.231333671348245	0.379407316214198	0.376442790276212	0.214200054760602	0.0507499682943481	0.157291242449762	0.828961007042696	0.484407188204231	0.215109159115991	0.6247053890595	0.58610962513719	0.809684248722434	0.14183208328858	0.198199016751443	0.0868049058936993	0.450392559506996	0.493728351027984	0.385640451382443	0.409442436802783	0.0345240438364415	0.0605625253515031	0.333229452177804	0.615470381122783	0.203834839141252	0.365998991349085	0.829702526765441	0.38805580191097	-0.00471394151491964	-0.0331950196957783	0.228901823141687	0.265144239493464	0.71370993659865	0.133204014268819	0.0330465105148982	0.677249541176686	0.293021828682089	0.0666744117697832	0.299597835124046	0.180119867528605	0.339320170313682	0.103329957017025	0.504098259453253	0.778582107241771	0.472160064053384	0.599213793310189	0.592579432110691	0.215748089624084	-0.100998964332129	0.350350352209772	0.297872099997031	0.372139222735147	0.235053447514201	0.871450969427308	0.258477410242114	0.520501128141691	0.665869798695219	-0.00665293993955872	0.443835649325445	0.250200153550927	0.139056526694	0.82697158625888	-0.0721194705736132	-0.0443361844985339	0.00139963669705574	0.40112006527953	0.335334205817722	0.562583725692943	0.685110487347851	-0.0262038667174447	0.086824065527423	0.032005246015987	0.459199800120577	1	0.282711257843654	0.0826180011206809	0.301160820719883	0.614382267344207	0.411527252954263	0.711437060410727	0.260489859234674	0.324527864811261	-0.0533450167542419	0.575074123590628	0.513077200916032	0.57489638674587	0.111947358068666	-0.0331256995661682	0.0948850589799184	0.515346694348477	0.345931894578693	0.255050091645084	0.39373578060895	0.811521736903689	0.330060583168058	0.134789405133414	0.597001457024327	0.228654431991986	0.656502354041872	0.502188360668463	0.788292877904041	0.0898930920649642	0.344458441027331	-0.0966132472924252	0.616470060962043	0.831643073295634	0.0652607816906296	0.217783498106392	0.451357912841984	0.531403672139756	0.410224041475389	0.227794026221615	0.270201508561381	0.428450340082288	0.570381003632329	0.458907919998494	0.648686097187949	0.157743851880245	0.29183514332389	0.374210973288963	0.261288661412705	0.205826382408552	0.429273894534092	0.183504302531775	0.497807678034839	0.524539802117837	0.234297224643314	0.123473303332604	0.0265665420995851	0.309532303885708	-0.0136186485866423	0.0356408605064805	0.0113167440431135	0.355728894015947	0.2438670041503	0.41161341972926	0.555330227609441	0.185991946479486	0.8483246998283	0.598384404900235	0.692221696907338	-0.0399722609208846
ITGAV	0.600299099304284	0.934476091644513	0.494486873605468	0.888476579554925	0.893928590346056	0.895545818410889	0.698334866481575	0.240745501165353	0.799106828294302	0.812278389591085	0.759851568363761	0.758603014554127	0.557862438427091	0.8967581829777	0.928175543565608	0.882699686776256	0.806681336119356	0.77245188320385	0.884104485130592	0.526036090641502	0.906803888924056	0.77818455888668	0.766217305332352	0.819110546837616	0.933955701542031	0.888703484681304	0.550747053865401	0.883658686642404	0.866120619844581	0.682078188804927	0.842619806664402	0.836227415746852	0.520797924715275	0.930650396941369	0.804466085159088	0.604172744825822	0.918342945771408	0.93887978922851	0.83991845414194	0.770087164659325	0.756176052967375	0.951197811846918	0.71986571552914	0.443579989573322	0.417794379218695	0.711867550784194	0.680934725524677	0.938709937528944	0.848421986381678	0.510414435680763	0.940507862889698	0.919139774974662	0.858330911223013	0.272664312247115	0.417086450163566	0.874550122271672	0.650283118033992	0.870050406185199	0.718193285802223	0.694951328448427	0.898321458014554	0.668865617688423	0.805763126673012	0.881182809085932	0.889590658596674	0.766016009437317	0.841274627923378	0.436942665980819	0.703904535090222	0.346391743682212	0.914407664998573	0.71636540626728	0.878713194977473	0.282711257843654	1	0.876593287148961	0.297347199361446	0.395914138054684	0.650971559588853	0.226107898637576	0.918546419379181	0.349963987938324	0.854264008460326	0.876065012811879	0.750515645442059	0.770707251305497	0.792949125155026	0.827402901921044	0.785037046252795	0.816509259926087	0.907619633739104	0.910891080512189	0.623257567162487	0.236257240145663	0.766723447627098	0.884808282537475	0.250222894429322	0.69954957846296	0.604051649935712	0.805088914400439	0.369854009617211	0.829132860325361	0.778024541398899	0.721018777820736	0.702136251637867	0.288526512582001	0.913593502244881	0.859990770300915	0.692700925622292	0.684330905056945	0.865435561861164	0.813987493104886	0.936873098999693	0.784801808998351	0.689663958859496	0.242570019443085	0.346715452136782	0.890088642983508	0.476595945703418	0.190738434495449	0.853768330085863	0.820529167065576	0.799002142826685	0.770248901785373	0.781340905905409	0.560746584202483	0.867101039425968	0.804587167529563	0.60408944318723	0.375507779673754	0.576818987313007	0.930807935619212	0.917200131709168	0.536119364221703	0.93441493771044	0.659163490886715	0.841080263014147	0.886200907211211	0.215298007394949	0.622248390235301	0.423191505155865	0.196343326897766
GPC1	0.52619977549267	0.941583928699739	0.616934737805762	0.869367676967114	0.878460842836964	0.803898898614379	0.876207849058148	0.175291396077311	0.75522019218062	0.824888742154702	0.630032826420872	0.706022065784447	0.428837974102035	0.894565850599483	0.876602538969011	0.94176422913237	0.778259468078284	0.765822191588761	0.863522832882336	0.620433015547432	0.884020805485854	0.836657212469217	0.837206430876303	0.713821968356448	0.815614702937087	0.852759059238323	0.443052164597991	0.893462780047073	0.900016450163061	0.772608039178074	0.885608518780751	0.643344235761571	0.419688368193245	0.938029440629036	0.929955472100352	0.463399752491789	0.914199267199812	0.889645549262185	0.883362018182883	0.885561923634425	0.779881284820945	0.913480255820353	0.680148127153533	0.405578531646921	0.472611385450072	0.655460934559703	0.672016031660921	0.88781736053283	0.847430948034473	0.63797457829386	0.929559928947094	0.859169677533525	0.929861933295733	0.166048357557644	0.595597152310191	0.793200300264334	0.621110346616443	0.834240659267288	0.754072958000213	0.735583520226972	0.850145500453225	0.526450145514916	0.658378444579283	0.802805138544841	0.857127396113809	0.728866853082951	0.847613946457123	0.370779901081688	0.618984361271219	0.529092936223661	0.858042533770325	0.900136158257212	0.765399840194628	0.0826180011206809	0.876593287148961	1	0.421795086194675	0.391310017556775	0.714639803068274	0.173289021398012	0.919369507785026	0.465344538527837	0.78802943988521	0.746242888730539	0.755169124036377	0.673944797902527	0.870394115654974	0.739659823587973	0.917428895142832	0.597152584674901	0.837824735260776	0.839889798652833	0.711095879101322	0.186640410646589	0.714056126553414	0.787890127467597	0.146582226848862	0.833940818196483	0.495101370829173	0.770925531827065	0.290484858735764	0.934276975277014	0.828422426128841	0.876823807667278	0.654863220851325	0.202403297840944	0.79269518161008	0.924174407077995	0.759475654143606	0.660441055877066	0.839757644843151	0.91374347790388	0.927591126959054	0.770367512179738	0.668509297831079	0.217940129663319	0.401952688614475	0.77635927474444	0.639509002248754	0.217859790485758	0.817700894000978	0.911037898649737	0.777387443584722	0.906125287035235	0.717643828650036	0.59410747779381	0.911904922136471	0.873291963745551	0.807578883673857	0.30565076237309	0.771137402800113	0.944738786362725	0.842015223498302	0.65497852055491	0.936616185846755	0.624565852370678	0.725205293392857	0.811539986275005	0.119802343817032	0.622507628572208	0.313210530138739	0.043307150100504
TNFRSF11B	0.71144797092077	0.395250213985038	0.825659063945537	0.623605322204596	0.448449631337619	0.141903164904159	0.612000882467516	0.345842452957193	0.540526078618101	0.614227730874225	0.499717233245179	0.643595350192813	0.53025044677806	0.222915439526531	0.436102635919016	0.50323143929102	0.668504860173423	0.656995091717636	0.54607486770191	0.855106280339667	0.275630672445803	0.455691367926686	0.657253756200541	0.434210100123274	0.238049546533117	0.537835443679853	0.597019121228361	0.398114017435191	0.260832528221624	0.450599231130799	0.605279523016872	0.0866913632201254	0.600647613970061	0.332019855086607	0.241338038013809	0.566523459141018	0.457293044762155	0.162725732589845	0.626226930872385	0.591768243753912	0.605148269908953	0.223509231022694	0.660037381849937	0.649763477192427	0.836186214729725	0.705142208821239	0.539433029673175	0.22170833559397	-0.00310719963182216	0.81644100562479	0.509854676987097	0.492862463890061	0.612745890159184	0.579534430965617	0.614355279250279	0.520296968300355	0.709450350354757	0.0772723968835272	0.690920495871538	0.686124200142654	0.263343153743258	0.460318166867227	0.0012747277105047	0.111832640222694	0.235141094915163	0.437227890122462	0.471282011981768	0.566103211323294	0.621403632899225	0.707175852016363	0.15612377350973	0.652422906342396	0.346219520428933	0.301160820719883	0.297347199361446	0.421795086194675	1	0.592500657524675	0.627670857297336	0.53857243712303	0.416173658723167	0.823108264719598	0.0664396545598215	0.333016143641367	0.700871616235441	0.506095961118979	0.522507108318775	0.0950882302478261	0.342993699479878	0.116621162722935	0.412556557564845	0.404008267714538	0.773859520212894	0.617219224209822	0.567860062784662	0.287244055485442	0.525800833466877	0.655987609353939	0.537380249288663	0.596234444370876	0.615997983999722	0.43697105302292	0.601635154378327	0.355766090510435	0.601036154453029	0.529644707738618	0.0949992412746351	0.562339047768804	0.583790349914781	0.712049046559309	0.631693740565007	0.347176230554136	0.456379859977133	0.640697912739767	0.678193872799113	0.424350726958138	0.708674835428161	0.348977633736417	0.837350196556817	0.7180882814981	0.464807857333119	0.592153213224322	0.644833398749436	0.583582448549109	0.542918928661047	0.795632313148238	0.569361672955065	0.514537152327407	0.739648952599615	0.482778121848673	0.627169324485919	0.322678315561717	0.133759318796267	0.801537365849624	0.416766396647424	0.728139869044542	0.51624273456082	0.296975566469793	0.529433322793471	0.736481052138221	0.448905060090686	-0.0172385868284554
TRAF2	0.809159407811655	0.408204762751311	0.781626715681092	0.573554397146519	0.38380026606273	0.156864766849232	0.579276689753846	0.648468793264132	0.500550041576409	0.414007590101609	0.627998337038859	0.724333833407028	0.7749328389704	0.269814057524433	0.390573865620277	0.448654037073799	0.610509392071832	0.695538232880213	0.638129846915354	0.777839756907222	0.223524782875987	0.21585981472902	0.752064066864755	0.612958129405309	0.319558919907585	0.59302713329837	0.837887383922149	0.462414908536839	0.226569771196236	0.139781631361495	0.553418008782252	0.216970108721147	0.754644877319007	0.387804627707875	0.261303079241533	0.751031184346219	0.469406011662424	0.233613637410445	0.602418887926972	0.521086326935123	0.735132494508697	0.325801781195884	0.533760009523767	0.825037815604662	0.724102051046653	0.740029714875903	0.640095464429095	0.387902550712823	0.101248946725105	0.795429333618265	0.536985511506027	0.567289932715428	0.558307096293837	0.764317195913239	0.654035637149174	0.638507996932445	0.759426362265864	0.11541818616614	0.698553725220257	0.494857258688892	0.318639548132424	0.65291919091469	0.0289092783478157	0.170477564935769	0.190989883890761	0.588630156514903	0.617475378156593	0.765813012806071	0.726067835802504	0.310499260713309	0.292531131806083	0.462373577801135	0.501380877929573	0.614382267344207	0.395914138054684	0.391310017556775	0.592500657524675	1	0.594693815631847	0.50945326096808	0.49867574877975	0.722209337102162	0.122965487741127	0.547002729528242	0.806182029845598	0.521289889091249	0.329620624928949	0.145977350905676	0.427535949764937	0.349588010182917	0.414806565607006	0.502271048713259	0.770312985781971	0.71091356656058	0.565377589019825	0.427828857356637	0.462577432215041	0.513293174391713	0.625322470289212	0.690261884344026	0.744628406327628	0.454866183181678	0.593551489420938	0.229885948935063	0.694568793032447	0.753398922931789	0.18189524342889	0.542844570293791	0.676012294195492	0.795284883056666	0.643820283432007	0.486377479335181	0.498877833043396	0.673074027304157	0.786357203632097	0.791964246929493	0.698946881192441	0.280499224242297	0.732276761310219	0.630894715329433	0.451580566218594	0.550078566409836	0.67790740363012	0.400646638820652	0.721925940634186	0.830248928482863	0.528554540366713	0.486784621575578	0.498434290578574	0.370713703966675	0.35046922557731	0.305610867841845	0.219074851702802	0.768293313033462	0.517482177340899	0.684583360675128	0.538340324124376	0.365462174831057	0.74523315794501	0.859589302791841	0.752183828403358	-0.000890238660778424
ASGR1	0.708066954030067	0.730998534427833	0.754718380344093	0.77539812469895	0.688877787648605	0.503786854168283	0.754425398555642	0.50117203536299	0.693681323938542	0.701129585072529	0.696062585620393	0.781163464785815	0.584912802496387	0.606443122832902	0.677813948900111	0.723148065964871	0.730963020853505	0.816166213016728	0.743476677583849	0.756724965105107	0.578552522195386	0.629647399591708	0.769029601116992	0.696212246408023	0.589343521080877	0.699462283711014	0.664879993085451	0.685879539652797	0.588676567785445	0.525631808869133	0.801370242477419	0.414949090589576	0.635980366332545	0.695149870536364	0.626594015489854	0.683480342573263	0.700746771457419	0.539400925493262	0.747804904558671	0.703939378962202	0.761715559023263	0.607144000922795	0.700579432746018	0.694688971433987	0.635439505369171	0.743880360936041	0.729312271863567	0.602659381464379	0.429552449338073	0.743406065076165	0.740581052743193	0.71609207062726	0.765870612144038	0.528481793433671	0.638623419577791	0.761424924237115	0.735877476053875	0.44717687994295	0.769122596239402	0.693846643931414	0.628888498053452	0.677731155831406	0.333562719890954	0.479545420295581	0.524135035769537	0.663585127559843	0.710048918277095	0.588312750167292	0.733393570785642	0.447525513292878	0.53380046795466	0.720274307196115	0.676661206932558	0.411527252954263	0.650971559588853	0.714639803068274	0.627670857297336	0.594693815631847	1	0.459646808791559	0.723256301851923	0.676125317479923	0.436710308208779	0.694422281437982	0.811809261524889	0.672559141679215	0.637072292095035	0.439281846346498	0.663173372934669	0.461322566550992	0.690073589939716	0.674322817794988	0.788707805263864	0.569211201879755	0.68423055309055	0.577959948691957	0.450617651200714	0.735117765019625	0.618547999220996	0.73239489475039	0.589861089270526	0.661632270889904	0.764707396734648	0.520702411229474	0.727221447300219	0.526290163841647	0.450269189021473	0.747273439428669	0.743167494723369	0.720433085839097	0.771360071761085	0.704054576728973	0.726622308008008	0.753474927145633	0.726677652195385	0.351488327063365	0.615002385125709	0.604846865024561	0.738459052494894	0.529326582472175	0.658906072097146	0.712150385426872	0.773304253151181	0.733584581584498	0.695989933144966	0.728315859787923	0.767835704589291	0.662112113932924	0.683540126280668	0.498594721610576	0.629474063238383	0.640528661925222	0.518601132033321	0.766268441538464	0.748671093213606	0.693630253169495	0.679995536624644	0.553981712211255	0.483506958723868	0.73916850258202	0.537561507960307	0.044821579287596
CHRM3	0.688742699615652	0.23138615242344	0.506097958847238	0.437500254516746	0.299172433997588	0.0124658455642836	0.344741614894745	0.546060558020394	0.571592087804782	0.391178393860676	0.529356797057148	0.548668378659121	0.707997532678622	0.115229522365736	0.249381772319256	0.165091835969693	0.572067839305414	0.563377647131341	0.382569129029636	0.525383174000651	0.0697816284695286	0.247030288526728	0.406291760454295	0.572205971217681	0.152918495560145	0.429809218823099	0.687982086431643	0.380135946630857	0.0246572821577912	0.184203452797873	0.3042163041629	0.166627559078659	0.675552903428559	0.130105721453684	0.063279220184683	0.602644847922475	0.353727267708945	0.0214897382559004	0.411849751382213	0.351981809822138	0.410539425861469	0.0463571363766263	0.654455729255219	0.716776527744801	0.597266954682775	0.614667895312969	0.627712633102567	0.121340529916659	-0.170067939402033	0.454886728815241	0.340934089203819	0.377942475784364	0.35043283598583	0.730502632285837	0.4061084961015	0.493788311781499	0.688534932549143	-0.0472126343052473	0.569642210559633	0.404180876419721	0.0995047431286296	0.681818528147471	-0.15585985346496	-0.0641997218851984	0.0205297050605321	0.318240975599474	0.380744920773239	0.430846746950386	0.634681288537229	0.356495047218796	0.00412407701158031	0.265541156369324	0.305121131568605	0.711437060410727	0.226107898637576	0.173289021398012	0.53857243712303	0.50945326096808	0.459646808791559	1	0.242924651716821	0.495789471243625	-0.0745637960046221	0.404210667893019	0.535776112348476	0.579577642039728	0.236275872111611	-0.0826592358265995	0.148460734971419	0.348955984653135	0.358994329266253	0.248864844913592	0.478673854273089	0.701621176723059	0.38350189621771	0.0687184665917583	0.692957797158015	0.444542847019197	0.631025384615616	0.52502956533075	0.720930836478438	0.185843415826209	0.366328993864476	0.0599808705724212	0.53690905065548	0.696854893941438	-0.00405663687467917	0.274511321669107	0.467608031597744	0.614889759246915	0.478364605031594	0.166026136369609	0.290860137540273	0.500835340847157	0.578301917191913	0.307089002798241	0.711645359598813	0.202935142720002	0.46662423818816	0.496962914525075	0.312026046126232	0.353856295896362	0.472767631220273	0.316697842469331	0.445322560517351	0.60628890149877	0.322275646148285	0.205693215815261	0.301318443728019	0.403102596537739	0.230265503171042	0.0569621457057843	-0.0351773886049167	0.489284193198293	0.231676383160004	0.532288625447548	0.555959618411912	0.192207193562993	0.675545586106413	0.658162822787945	0.670561030810471	-0.0430705569374148
