""	CD74	TLR2	SORL1	APLP2	ITGB1	TLR1	TLR4	SDC2	PLXNB2	KCNQ1	CD163	SIRPA	ENG	ADRB2	HAVCR2	ACTR2	ADCY7	LAMP1	VSIR	KCNQ3	TREM2	TSPAN15	ITGAV	C5AR1	THBD	CXCR4	GPNMB	PLAUR	FPR1	PLXDC2	LRP1	CMKLR1	TREM1	SIGLEC10	STAB1	TLR7	LRP10	MERTK	NRP1	PTPRC	NRP2	ITGAM	AXL	RHBDF2	ADORA3	CD63	CCRL2	CSF2RA	P2RY12	CSF3R	TNFRSF14	STX4	NCSTN	CD33	CD46	PDE1B	CD93	ITGB5	SELL	NCL	TNFRSF21	PLXNA1	ITGA6	RXRA	TSPAN14	ITGA5	NOTCH2	ABCA1	PILRA	SDC3	IL6R	LILRB2	LILRB3	PECAM1	CD44	ST14	ASGR1	BMPR2	CD81	ITGA4	PLD2	AMFR	INSR	RPSA	UNC5B	CD40	MILR1	EPHB6	DIP2A	ACVR1B	STX3	FPR3	SCARB1	TLR6	IGF2R	CD47	EPHB2	PLD1	LILRB1	CADM1	CD226	PTPRA	TRADD	NECTIN2	SORT1	ERAP1	APP	JMJD6	MCFD2	NOTCH1	ATP5F1B	TSPAN17	RYR1	RACK1	SLC16A1	TNFRSF1B	CD99L2	SMAP1	LILRA4	CLEC2D	TFRC	TNFRSF1A	PTGER4	CD69	PTPRZ1	PILRB	EDNRB	CANX	ITGAL	TNFRSF12A	CD4	C1QBP
LILRB3	0.735315890363672	0.262383555067725	0.151811795882553	0.656882307077183	0.447672773870441	0.32781454330313	0.799914404589262	0.47304454191361	0.347340870066804	0.213561705884202	0.448671209077203	0.576958359664368	0.329566809228311	-0.115610094118537	0.346287546309313	0.582972676174752	0.465426883812798	0.753976693877145	-0.363338917806848	-0.00268630495964572	0.404217819833953	0.0971609718429056	0.159709318451561	0.705726807547057	0.299449923039726	0.532548892229298	0.811163150726442	0.690144546081619	0.121764498604508	0.503573918185032	0.646818030046913	0.67437170414796	0.311874248528746	0.104304918844251	0.372927952553248	0.483535113973557	0.538340863724027	0.495664479629531	0.329045429791589	0.352586253426379	0.595507093970541	0.384532023668541	0.689369419141653	0.0505856332593881	0.677239314514439	0.675681205539433	0.703154608064803	0.260697684546112	-0.328977796303025	0.440338434285085	0.817497787918526	0.472704720289162	0.604144592735031	0.437243245801777	0.688182260985319	0.17127415197848	0.202183988458671	0.359799000606215	0.257205152702235	0.520364061412174	0.64552507862176	0.722284513254865	0.28870856724617	0.508843546169058	0.655350942297263	0.524296501976379	0.802565896386741	0.729320711542877	0.555949866254996	0.728861357133186	0.434154248850863	0.68866394872212	1	0.778684548821894	0.792081833964484	0.678578458864222	0.727175722552314	0.463895529916485	0.61654203496779	0.686858819552471	0.120477571098851	0.726284723123334	0.486811921509573	0.518154476452777	0.0898414929494157	0.401594971487244	0.435133099688636	0.370431256532601	0.0981328068942581	0.518991512105064	0.6076460828586	0.725566685967065	0.741279103345644	0.10736940595057	0.72440718437377	0.691496506938368	0.429478486503347	0.230624272414989	0.320752195832388	0.616778201043172	0.174795195450122	0.536395679192863	0.669753440505193	0.414378812456184	0.359152379422236	0.534688205817141	0.479828573040352	0.22519736674264	0.553103968531026	0.563304659703293	0.640007769331487	0.64576426188874	-0.445665087955291	0.572268985411717	0.476930788674766	0.401291669727078	0.61243120898257	0.69831450959751	0.797657259554816	0.319642573886982	0.53060079432628	0.426238976064806	0.630553888794703	-0.0123386854702679	0.245726172817462	0.344214697555121	0.617397325840548	0.61609081781203	0.241846443319962	0.192713032024496	0.402272951668917	0.510682667806217
PECAM1	0.880327759361195	0.365685432859201	0.253175075395066	0.791120170557912	0.516524700817697	0.421021319708206	0.899631884199903	0.562509611016214	0.434082222014538	0.238142020553097	0.539449269263926	0.688251132573412	0.339137745590434	-0.0825096393937558	0.435172646682997	0.703140674105473	0.600716747886637	0.91432268656914	-0.366987058677557	-0.0133449279092642	0.473569433824573	0.113800650557511	0.241031646591729	0.787760513846335	0.298693175306416	0.65599933685626	0.925169256475502	0.808834073111378	0.123442567460369	0.651322827021851	0.801460450261431	0.838423826109348	0.286837794438216	0.160069794714931	0.489199615668874	0.675995772298413	0.627239022846553	0.706105074303659	0.393561783016772	0.435828853463117	0.778409155446271	0.441958496297259	0.845957909506902	0.136625670432908	0.815851774983415	0.793523895429388	0.835191881080971	0.459752656943151	-0.354845771224479	0.595015105469785	0.927577361804509	0.635083975519313	0.739801414665435	0.534797037686549	0.840829013403771	0.226989826608159	0.083152814019833	0.429944403081234	0.568768980273029	0.659849406025335	0.867108311051092	0.885836429127646	0.419869545704271	0.599312100078388	0.780598816758262	0.648330356752051	0.902405188124926	0.881984269770321	0.648441339950294	0.928178933342652	0.589613377519579	0.743302480185399	0.778684548821894	1	0.907865238663823	0.85182825951484	0.835941122016333	0.54282802796467	0.745421303414501	0.779180792242452	0.236103458014464	0.825860354864271	0.411895244618808	0.640399483525893	0.184061036292135	0.451456132001089	0.604733995008679	0.482075012838345	0.168670396736146	0.704888071538314	0.758252326615846	0.941982598917912	0.893876693290103	0.263336665494452	0.876272265401744	0.840632691023422	0.691744504985157	0.342959773236027	0.477223807611311	0.851464243367483	0.158611354541959	0.659259747154863	0.794978453233742	0.499982789340098	0.48451834899531	0.728148292895627	0.570172132263284	0.330993162101213	0.677494416329779	0.672251321594541	0.769555001151111	0.63104904177811	-0.457494006150742	0.68706095919252	0.579475952549927	0.439826037276771	0.77612957693148	0.862823102726383	0.817048497311984	0.45441550806543	0.647776734911831	0.559929832509417	0.794299637682468	0.0815527785390511	0.266332378269025	0.495312937658677	0.665399267641751	0.75545312243818	0.266991437691773	0.277710381220374	0.496156308559957	0.632084039681126
CD44	0.810749484756376	0.169740591648869	0.0198259134486823	0.666800472003634	0.379910140983031	0.279070853515747	0.829845356346239	0.425516382922578	0.281764087303066	0.0376408205535719	0.413075941454143	0.555426654852106	0.212368133068347	-0.281976265418748	0.266448828673019	0.558952475702978	0.402791582288901	0.831540197753455	-0.510534936746863	-0.191264113532275	0.310562549486047	-0.0657636317899848	0.0530698246039969	0.664105963292848	0.257753271004723	0.605690197185617	0.909233964732067	0.731342522107677	-0.0449289325658867	0.478759582572504	0.676971830197996	0.683027293077013	0.161859640775922	-0.0237990313020871	0.367385342096491	0.534372838987882	0.514108093316963	0.53415263395989	0.289355194064303	0.247901803457913	0.659000221714385	0.299975308641643	0.719172125013137	-0.0916472630181062	0.680199536655216	0.693981970556932	0.698963585105706	0.27061513767695	-0.540052442102012	0.401192153050649	0.906282379070513	0.479889865098205	0.607734218604439	0.386793912116423	0.711778099218809	0.105874957988661	0.11876210598572	0.326754857832928	0.446375109192529	0.503992310654135	0.828989109436536	0.79735278283275	0.264461176236087	0.500480873149563	0.613545662566438	0.594857974451505	0.881724770294204	0.783101193869594	0.529412106008778	0.868768545100701	0.431735095497524	0.747084483364079	0.792081833964484	0.907865238663823	1	0.795511330260313	0.906199638210989	0.38462590711979	0.627118900246237	0.883790031755767	0.0781117292740057	0.775829407161121	0.431646212790855	0.515698222200621	0.0119200092695891	0.291387736997526	0.464182466178791	0.300948008330623	-0.0366221343162116	0.551142637551927	0.683098725849546	0.879296160293652	0.78020433764005	0.0473277538601283	0.819367612410196	0.756022311845889	0.602687793409405	0.182756590821783	0.281816963401067	0.80384535573005	0.00312523898364597	0.537291579733086	0.70917007998077	0.420852548623385	0.30358417698682	0.615401919421798	0.497983252220971	0.148737174192884	0.552159062852329	0.563633628453477	0.65181470992461	0.477301332287968	-0.61012944562149	0.565068370204293	0.476246832241971	0.264968536738508	0.641554621027247	0.780109444040863	0.776856178677587	0.280876263974642	0.503246567912515	0.422804878899317	0.692485779004623	-0.116230124099095	0.240665489340607	0.379772774305096	0.528278048719935	0.635197496523168	0.127708561174194	0.154918830690503	0.347332036151159	0.489412844345705
ST14	0.868141386138134	0.514587517350472	0.52029977593151	0.93122944379452	0.808409793067877	0.673299084259072	0.920268849486202	0.720760988207109	0.656941611412504	0.503469292938262	0.815949120421828	0.901366617182705	0.675075154305913	0.161321014824484	0.735266971354031	0.896569915644057	0.740040759038182	0.937299435500756	-0.305273117381154	0.302630668322369	0.765360154616217	0.461330444427131	0.557521002808323	0.856682342836077	0.588426286234033	0.509861970121009	0.810708622780085	0.9593613324807	0.464564074820457	0.840190519343145	0.929692446695299	0.869206149917461	0.601950857977499	0.445248432008858	0.780194503520411	0.831852519950351	0.856821456162054	0.757858427055564	0.699742405573837	0.66108882346019	0.923761310572421	0.684503264635377	0.918047019588724	0.378472306075315	0.919317279735161	0.94164601101225	0.90038467828663	0.63690382000512	-0.117562075151805	0.667696398157276	0.870140420788822	0.777963899592322	0.881907285839545	0.728278648032169	0.888533202994472	0.521978540558312	0.297712744625502	0.696053226542472	0.589581045526114	0.837210456395663	0.888842098005632	0.871891921980583	0.750614195589055	0.83515916058977	0.843669772453987	0.832123589776586	0.752631513642832	0.925241828403078	0.833293340001517	0.861725066169676	0.825214405689934	0.75736016823319	0.678578458864222	0.85182825951484	0.795511330260313	1	0.681661509658368	0.752006082758517	0.920126429611923	0.58417191236083	0.511910540339606	0.843096471417687	0.204902389117798	0.871430868440712	0.476100862271248	0.705442398947209	0.787626725386659	0.6797636512265	0.266762156204337	0.751941071054141	0.793446261985248	0.903568448638458	0.898115677565616	0.469996499558285	0.952176501156841	0.935149723730865	0.760270933110213	0.638312516528012	0.671048329310898	0.916668305882153	0.422838387645783	0.809621658692618	0.915420801891591	0.780583127302047	0.686005195643282	0.835025173522201	0.600166794186182	0.592686141829637	0.897554503546457	0.642373042897029	0.930278389621584	0.761751651764505	-0.339985878076197	0.883896793586946	0.729898926328089	0.636361590553904	0.808073680962067	0.936209821546566	0.670030510579281	0.517207477598483	0.807839426933624	0.795801843730777	0.901011156532757	0.334917336257938	0.203212266616001	0.682963984560653	0.716514690323911	0.914740186036175	0.605927886187947	0.583199140261311	0.7712287649061	0.851653042352912
ASGR1	0.701685826606989	0.000820800891948321	-0.149130788647829	0.494688461482043	0.197444238134465	0.125200970798858	0.691820290847954	0.214242738869906	0.078547411324303	-0.103861433557732	0.210088035163108	0.396419852523505	0.0212951042253156	-0.379630779573028	0.0962758708403711	0.397309451659736	0.258391043649032	0.688279987006231	-0.5275366950644	-0.362735256363762	0.155564712273803	-0.222471355737233	-0.122790874474197	0.48015638651988	0.0371709257335945	0.605488207080735	0.828746168397502	0.593309107331135	-0.228685441067061	0.302987282982892	0.502282448736716	0.539686101246574	-0.0119787047413207	-0.197889626344225	0.184269791089705	0.449063973087048	0.340945460537319	0.338472087260534	0.0674698556279126	0.0635320685779446	0.501111593037939	0.0962059935645759	0.594439059887644	-0.241011588343558	0.542682548458697	0.559226632101872	0.584231788145272	0.113795030510631	-0.650230257872014	0.224551457800198	0.806378646654875	0.311101008683265	0.488826419944352	0.279050795839401	0.591602934654191	-0.0722135116153916	-0.0325967527159815	0.130410221970188	0.384968849220216	0.328692741931763	0.671525089023981	0.618991324278617	0.105396511205509	0.286293455102534	0.458000292841232	0.499534715993919	0.777297498984526	0.60720018550809	0.338554883170939	0.72991879156522	0.267044039755247	0.663487498056119	0.727175722552314	0.835941122016333	0.906199638210989	0.681661509658368	1	0.213272734127777	0.480690789950943	0.91570733955273	-0.0878415872512712	0.579476168014459	0.398447112250618	0.365366513073624	-0.168817962247728	0.112345290978302	0.310257770786927	0.119701547936241	-0.187694704808593	0.36288581637827	0.506201192271954	0.778487216871723	0.647791570183788	-0.0873603308442361	0.655304010039613	0.609123169713701	0.580860673026277	0.00205098964651356	0.12749646319395	0.694364179486418	-0.202456021047113	0.325541864257805	0.549134224334214	0.23781992046863	0.104389239468396	0.410201656052006	0.324728919195839	0.0013635283675515	0.391104861364485	0.462702090980719	0.523023675041494	0.35545483022777	-0.693728475477044	0.422893689448518	0.297402668467573	0.0723463604952243	0.480047279867637	0.638585925133461	0.708379066943531	0.1394502247286	0.311643115557473	0.227346741495592	0.499613759554726	-0.248370417752478	0.129945157485049	0.279414150543833	0.375488881140353	0.456193256252798	-0.0357240982339737	-0.0355188416681123	0.153378295504278	0.348307241539742
BMPR2	0.712860787605333	0.797199167358644	0.862517342915156	0.852282942134659	0.917827264727185	0.874345675673608	0.728497031769086	0.852693447068767	0.869679479227425	0.864600536660972	0.923526385677556	0.916178948200941	0.887253118676234	0.505615657494236	0.906392409078777	0.920101399965408	0.881786196502339	0.704457725103945	0.123097433256022	0.731783972624333	0.902843474087856	0.81149480774344	0.874431041351763	0.872854436919117	0.777948324339725	0.394152882634536	0.41736416026903	0.785260585455458	0.815251075921628	0.925146801896229	0.862198243406872	0.778787764926177	0.860113744171887	0.797470860603815	0.895602066977596	0.841135706733029	0.904897433485552	0.83151416547135	0.873623344392236	0.922255382029559	0.856523398319776	0.881029726614774	0.79114839453446	0.753623300712504	0.817405373411127	0.803303216602206	0.757591370906549	0.816714722032592	0.361404892804152	0.794478699616114	0.502130934157734	0.901821356938894	0.85852549056387	0.844892628772657	0.824101541162185	0.751136273558495	0.518455195382801	0.830647907329736	0.528798648766933	0.917061360567482	0.640479011981275	0.714392825554402	0.894817317200699	0.896638792683218	0.853798046095128	0.750743741416989	0.428143400342454	0.789785134670668	0.882346461374955	0.601627761273076	0.891801527419358	0.615995765833557	0.463895529916485	0.54282802796467	0.38462590711979	0.752006082758517	0.213272734127777	1	0.862136260036282	0.156189453405893	0.772881676857848	0.683753416468013	0.21672260918932	0.894214877953594	0.799112660714637	0.869227035009134	0.785536198371664	0.857906140968298	0.61339233537048	0.715985641260238	0.675028233990964	0.606137857513684	0.700121838435768	0.712380756361678	0.725712120355941	0.807949952878597	0.658958600536005	0.852204421289075	0.845872947368683	0.723558361977952	0.803647011685019	0.902818715437144	0.827161638117518	0.883299297348148	0.90239779797454	0.773314009635763	0.724644663536749	0.83944557623427	0.910089827504867	0.654318562441505	0.859730172704395	0.795063524793861	0.182099795267686	0.890075760377748	0.816682238582794	0.903465607667772	0.737459635831867	0.765340501581942	0.360223716946324	0.657594687895274	0.886749339150567	0.884063267645921	0.846587894744041	0.719635707799473	0.310584367216859	0.736473769724048	0.76302432309537	0.890011296976091	0.843886449977015	0.81609424754312	0.926675171690231	0.910661342689698
CD81	0.869265766292539	0.684945102377014	0.724538086734999	0.977640850889534	0.92280993686403	0.831415648563185	0.876041754846566	0.824937927360625	0.799059380024556	0.714149792963263	0.914037261891987	0.961099274755313	0.817561116514411	0.403801707878246	0.884997217599278	0.967394699607349	0.866865212942899	0.907943796306772	-0.0789049140290993	0.52126833422945	0.920644345814952	0.681778276482309	0.751379158510693	0.91489130962841	0.66391147768908	0.465995034848922	0.710152051821099	0.957360591063634	0.671706580337477	0.942950818010955	0.966725282563189	0.882075193257844	0.724627184649558	0.650270810116675	0.870867444227381	0.883800930671695	0.955328703299176	0.840141055997396	0.796601671643888	0.822634226654485	0.952361270174757	0.804765436851915	0.957174422432057	0.601256639504317	0.976456376935917	0.981296274600845	0.938270801167494	0.798746612380559	0.128654146521398	0.812189660197128	0.783772998005218	0.878892405762116	0.936170693044033	0.868385228944435	0.926813330264812	0.652559501623626	0.306620727670989	0.80656539338891	0.586630444766158	0.943039966243701	0.810849879345999	0.859072295834829	0.863557692152687	0.890897969428292	0.924848026003977	0.805642619140232	0.663275952695452	0.921041397366103	0.94067451805875	0.80647054252364	0.897978759428521	0.671822908282535	0.61654203496779	0.745421303414501	0.627118900246237	0.920126429611923	0.480690789950943	0.862136260036282	1	0.379014026520304	0.653185802475187	0.814240365792822	0.162501878050761	0.963741285026511	0.653557746854911	0.894661230677143	0.846456644591109	0.833541784237287	0.484051307240102	0.80454000120455	0.769863458311232	0.835770501497697	0.898725193333272	0.592325576131954	0.911031893271268	0.950049711227925	0.728041612015691	0.761810512630788	0.81566321271991	0.891519999742548	0.587390673063549	0.901374091333506	0.951746471976508	0.881247412167167	0.822991034099943	0.821279370206725	0.653858322093508	0.760991389622136	0.970550183794943	0.684320909094793	0.982848664477605	0.853690888392977	-0.106189276417525	0.979996088192834	0.823701391647437	0.791927640460665	0.822428066051452	0.943292870359437	0.646977679021687	0.61489132235367	0.888761778666343	0.902752478021573	0.911350768423015	0.570485636312566	0.250378599230386	0.762997403012911	0.826203764979347	0.959547127599206	0.752488138583196	0.740513995977137	0.894243817306472	0.961879066754094
ITGA4	0.688911260935144	0.010047811853425	-0.222203033454791	0.39441809183566	0.113858196930364	0.0802951173920015	0.623402867819318	0.142098382488299	0.00508791889663193	-0.141103161995605	0.146424868265229	0.291677383326106	-0.0488655310149731	-0.415954868937782	0.0158869683681913	0.31338167844639	0.196629844515683	0.59068377708646	-0.492018107346121	-0.397187584433863	0.0585172122739253	-0.289118943623121	-0.195487727319129	0.4175051843627	0.0203847553054327	0.697007067693317	0.741465703280725	0.48817091222626	-0.280943446151643	0.225332035622164	0.410498453557185	0.441116898738696	-0.0955891398826493	-0.249280327952073	0.11953534670296	0.379963263043384	0.258025893261312	0.296986910515707	0.0302509105740299	0.0205837238999058	0.402179145923924	0.0426721926583328	0.516293278200415	-0.288390981977254	0.443508152579029	0.446292410586049	0.477130204211657	0.095849087450867	-0.692009897742604	0.150276203745103	0.743623704664205	0.238273794437726	0.383212979535342	0.227274555440712	0.501771748650656	-0.107697805909857	0.0505255143798777	0.0606983995847011	0.339953450399787	0.25285555148258	0.634332835970718	0.555940605100534	0.0181286226300142	0.231338963450337	0.37698870749063	0.44053004112369	0.711796102296095	0.532625488707258	0.277418808851632	0.661680443321072	0.18164377288341	0.639925523811936	0.686858819552471	0.779180792242452	0.883790031755767	0.58417191236083	0.91570733955273	0.156189453405893	0.379014026520304	1	-0.113704551102257	0.537276354902933	0.438803423293609	0.293269432343917	-0.22280117485415	0.0299957138753893	0.250155304566245	0.0687713021930316	-0.25314413447873	0.286612437319305	0.46513201973125	0.722763844262483	0.546037382244073	-0.178190755449547	0.571027735341176	0.534796214952809	0.501049206702614	-0.0812493580778677	0.0628782848155985	0.655584776493947	-0.213515440969566	0.260472294134753	0.483942062163089	0.172116274046332	0.0335080094993056	0.394137979899086	0.269806377779187	-0.0542719496572716	0.291727526526265	0.376331577132159	0.426592352230054	0.236510856281928	-0.678827591056582	0.344267326122154	0.236013836363913	0.0385142159451838	0.412201838704368	0.575033550004607	0.621616362648427	0.114588119520855	0.220818327610683	0.179497262575765	0.461072292057988	-0.284114229440311	0.083301002101794	0.211722732691164	0.265919819736628	0.37394002043359	-0.118406153327235	-0.128764881337385	0.0887818677733376	0.249132227425024
PLD2	0.454343671047607	0.761233200637993	0.827408879133021	0.627869124388778	0.77471255533936	0.806894958084226	0.425058519936875	0.673270026158252	0.76259354608737	0.810796535494055	0.778328422120218	0.70459703634327	0.775740653283945	0.601851572411242	0.806863968439004	0.731325225197794	0.695142471194356	0.41323396685911	0.331738960750458	0.78227235574653	0.781040214763667	0.811166500209906	0.821962253066536	0.607242854813448	0.700428082280378	0.228783154814967	0.105013793282452	0.541702296073665	0.837866629037619	0.762816072205616	0.636405844625339	0.530631874890139	0.746076298808418	0.776196821885569	0.774725016053719	0.616034726696709	0.755971722893977	0.686789745557827	0.784268529410947	0.834043536012106	0.626949610241799	0.757479543464947	0.545138736352685	0.823032912661351	0.593810709867286	0.568628985830797	0.503738454853008	0.807682299033919	0.515651059438857	0.658885384538471	0.210426116708904	0.730177237591137	0.655868907740899	0.691228800086315	0.545152048387727	0.670259309017816	0.483979747669841	0.761028700506084	0.412945979667382	0.748757382990702	0.399719121913095	0.419450650597874	0.801798729011467	0.69439230163389	0.599058809717295	0.507176119610466	0.119456850351421	0.514200700746623	0.74383563163906	0.304032480739058	0.752072882564927	0.388753588385705	0.120477571098851	0.236103458014464	0.0781117292740057	0.511910540339606	-0.0878415872512712	0.772881676857848	0.653185802475187	-0.113704551102257	1	0.429437702872227	-0.00488086318981173	0.741016215497387	0.794415988797082	0.769423290270858	0.693775950083571	0.773859631573845	0.586607625504893	0.542094673654928	0.459650926553223	0.334384593003667	0.404651673278647	0.733145127534166	0.443795926001899	0.549636611122625	0.398308091449781	0.784489672104362	0.761583386071063	0.480411396606962	0.761366660599907	0.700549102066574	0.606419019641681	0.734019574376325	0.759379699779667	0.56565938900389	0.481501702229434	0.821770962861194	0.712275747842969	0.38518587440557	0.644693091590283	0.543416288858394	0.377476787155902	0.709827762988656	0.643481471271825	0.792672035370096	0.509477146460111	0.551515671955534	0.0615361790054488	0.55159061864175	0.684997564933158	0.797659725267034	0.649852625144289	0.761771270786613	0.12468042039963	0.62062695515946	0.515872737804823	0.665404108813231	0.76265402084746	0.72093359063791	0.821726830002018	0.728080372388442
AMFR	0.871430206501881	0.552429258076146	0.466043952023224	0.86459957779865	0.685085576613638	0.581144212328807	0.898211904979687	0.711058439566639	0.619792915428648	0.416864406144093	0.705008583722317	0.782358143841863	0.556728140127273	0.165249801815619	0.616310233079394	0.794722948984994	0.66694850434634	0.89845801140169	-0.18880989582238	0.271533433427557	0.638020117817009	0.34402838432675	0.447794789275863	0.8419506496052	0.552953109388777	0.517311495669978	0.818801139860321	0.842522953372543	0.389327953184703	0.775144776554637	0.855689401284598	0.859893033891387	0.486864646469087	0.383425017242851	0.634780360245111	0.680689247946357	0.757022903920186	0.798223807298397	0.587218984284808	0.618258216108215	0.825154286415053	0.644286830679959	0.856947468059389	0.374390757980822	0.833660034254828	0.833836587284849	0.836197433401122	0.572358994306639	-0.0833891190410894	0.686521861037299	0.850144951107601	0.716487057462322	0.770266586441256	0.620860106070633	0.869959309906179	0.349788464292221	0.264100825382424	0.61736643527043	0.611054044230662	0.774319176349039	0.832987056829201	0.865715765824508	0.581297846604332	0.767855332250366	0.847703115380009	0.625274821209353	0.828433088549267	0.89662248189631	0.802074705547475	0.841369773991532	0.701801698790569	0.702044462710205	0.726284723123334	0.825860354864271	0.775829407161121	0.843096471417687	0.579476168014459	0.683753416468013	0.814240365792822	0.537276354902933	0.429437702872227	1	0.448374340346967	0.741985940859044	0.421370953713087	0.627270553874215	0.752858498227395	0.616520790631792	0.416144711251317	0.764033911104107	0.762228615697185	0.831296358260922	0.848050135339285	0.398032158389567	0.89691068042263	0.859381718568678	0.615622574079062	0.544646350786796	0.597417870553385	0.788194627960378	0.403975320203003	0.79417846394012	0.832984899638762	0.666207614798784	0.656036819800385	0.768484865480602	0.621774197365238	0.513554019675747	0.777701510878261	0.592720656943896	0.816474910109479	0.723659496217142	-0.229367791231268	0.770237947884594	0.740925271285009	0.624194789354962	0.785189825558014	0.8659747534837	0.726701590287804	0.544655378821475	0.767151545590884	0.717975601390811	0.866605010534337	0.27648013392274	0.319339097468961	0.566920286281732	0.721601787072768	0.836008565737624	0.495542426024679	0.478669800122482	0.67953462594657	0.724949892256726
INSR	0.425825284699066	0.207611036650716	-0.00834526011518389	0.233989277482638	0.037114838322416	0.0521678022038902	0.404253187768344	0.11270445547439	0.132280914968235	0.010623981365556	0.0740957446792594	0.151271074392582	-0.0328112217890469	-0.158680159457948	0.0155554626343759	0.213003100240889	0.172606173219054	0.316761864190762	0.0356162700179262	-0.0360722371917676	-0.0128288205669454	-0.116673578692214	-0.00988051726990739	0.343194765126505	0.124492500697268	0.477361046298276	0.378024541907743	0.192462085018211	-0.0714666410214263	0.175666537032683	0.261605669592243	0.357229982934445	0.0303463664239118	0.0349672956176399	0.0237221018694629	0.190261064433228	0.165980241730262	0.318428416176666	-0.0115597738473766	0.150820378291647	0.22659271279653	0.0926785144351228	0.266796118659184	-0.0117475857257478	0.224581127396637	0.183324577974615	0.252786771875791	0.142006410531688	-0.129851234009197	0.304715888419202	0.351933919061521	0.222576661239528	0.237074515641468	0.0972206307563271	0.396320677437496	-0.0950832936656858	0.202598681427902	0.108139606860854	0.275788730197311	0.231631516083851	0.299436416790995	0.346425298866476	-0.0277906984052139	0.196440341185056	0.387400930222843	0.186776678363195	0.515718588687091	0.323959323625696	0.18988104559718	0.386316049078832	0.0618418823666512	0.421008657729171	0.486811921509573	0.411895244618808	0.431646212790855	0.204902389117798	0.398447112250618	0.21672260918932	0.162501878050761	0.438803423293609	-0.00488086318981173	0.448374340346967	1	0.154393084001122	0.0334345515963183	0.0256336357002624	0.108789034194699	0.152257911742654	0.319794243727387	0.307832016528703	0.33916525937103	0.301007106346178	0.299735493437399	0.074981047621914	0.251390162941141	0.306714015590177	0.152799200596545	0.0484363308123285	0.173935914585701	0.245103233410019	0.0782981798688182	0.322043487618248	0.246872198683009	0.178432380783388	0.207900658563247	0.215403618215374	0.508437250875597	0.106041265183352	0.133547806575486	0.42978290931311	0.198864739956001	0.310331860764775	-0.0501753303400936	0.195590111389879	0.38939337752216	0.180002124933355	0.275483781222679	0.310743372337789	0.404036325985874	0.230839414224311	0.245227465980125	0.0985447854849265	0.295151130731373	0.0112384685779938	0.487005020356805	0.147910318784573	0.396459332431778	0.241807630708683	-0.015237341364428	0.0574069755921392	0.0397914001009723	0.147396596170689
RPSA	0.80883737893529	0.745847905520322	0.79117596438311	0.925269324446393	0.936814128428503	0.873165631667073	0.783801865338355	0.826465110208105	0.833677516853595	0.805382466843645	0.928949265501851	0.94211468446847	0.854569632977571	0.470263517859577	0.925973393595036	0.969573734688486	0.871890261083324	0.811249450004711	0.0606571279488495	0.621875400095763	0.939911862548399	0.773116217498675	0.82660186527454	0.868691861153314	0.69722744510728	0.491776905684576	0.562119920732148	0.897899786500254	0.7623412646256	0.938675395255552	0.923304266568078	0.820820193929449	0.77660966068459	0.733322397746296	0.902395866895766	0.875799866487597	0.958734264126206	0.817064944568755	0.832712210271432	0.873189319997338	0.910278718285997	0.84098518360731	0.891173420472574	0.687312356307382	0.920105001484361	0.925236187862621	0.863008227620482	0.855192572562966	0.240140804093752	0.804265229035645	0.683169241762384	0.892543002631582	0.921616823299249	0.903211437786422	0.861806817596738	0.729304820208082	0.418575536979688	0.812656225029154	0.597046802796693	0.95879519437924	0.738718203659906	0.778001283977997	0.90995388242484	0.917472991993177	0.887385842775835	0.80831907767525	0.548278551363049	0.838943632068498	0.934622115018623	0.693270969720248	0.904573852402212	0.634886381112228	0.518154476452777	0.640399483525893	0.515698222200621	0.871430868440712	0.365366513073624	0.894214877953594	0.963741285026511	0.293269432343917	0.741016215497387	0.741985940859044	0.154393084001122	1	0.750774923058143	0.906075839746302	0.864764285824851	0.863533247109162	0.537569891269951	0.789035151170069	0.746691630381572	0.741817366889434	0.79771776397914	0.668073985584953	0.823795027999959	0.908718614614711	0.663865513442001	0.819665110458004	0.862050142412943	0.83676960875984	0.674607570499902	0.896534450475184	0.915382390719596	0.908547976702161	0.848674213228386	0.813124118510776	0.65310654318403	0.84154058536755	0.962460581088984	0.647712735785012	0.954392880696468	0.827560739034507	0.00700019785450589	0.989562888353383	0.836812915790803	0.836154711495595	0.768092002075997	0.908416522194049	0.488291903901341	0.637062569211132	0.873866900063418	0.9398145771199	0.88942524803062	0.689529766210174	0.244124691714642	0.759213691587818	0.7888704050676	0.934582046319218	0.813426092899071	0.810080381513883	0.922355693119773	0.982316816132187
