""	SIGLEC10	CCR1	CCR5	TREM2	C5AR1	TNFRSF1A	CD68	ITGB2	FPR1	LILRB1	CD163	VSIR	CD53	TFRC	CD4	CD74	HAVCR2	KCNQ3	CD33	IGF2R	TLR4	ITGAM	ITGB1	ENG	THBD	TNFRSF1B	SIRPA	ADRB2	HLA.DPB1	ADCY7	APLP2	CD93	CD2	TLR2	SMAP1	STAB1	ADGRE2	SORL1	PTGER4	ITGAL	CXCR4	NECTIN2	CANX	CD44	PLXNB2	ABCA1	LRP1	EDNRB	ITGA4	PILRA	TREM1	UNC5B	TLR1	TRADD	ITGB5	NRP1	CD9	IL6R	NOTCH1	RHBDF2	CD81	NRP2	TNFRSF14	ITGAV	SLC1A5	ADGRE5	PTPRC	LPP	TNFRSF12A	PTPRA	MCFD2	RXRA	CD63	CD69	S1PR4	SORT1	SIGIRR	C1QBP	SDC3	NCL	CD47	RAMP1	PTPRZ1
ADCY7	0.789979417651703	0.745806789516519	0.760344151747302	0.643443629300729	0.691453939406775	0.525699234026247	0.686856419121237	0.66465941770728	0.75619125469601	0.741861867496325	0.785190959397441	0.766587875251268	0.697663421428743	0.740574222798761	0.74150292217472	0.765151090056	0.658783903023647	0.696905447734916	0.713310536209513	0.252947020099992	0.638272015815737	0.857735783095933	0.230405638725674	0.647227591341402	0.663018423965521	0.735201048767479	0.744075741811693	0.638446215499472	0.776381139639261	1	0.302964627945503	0.721774663332377	0.0401901410448243	0.52724076398526	0.134050685824116	0.847793746108367	0.794629491029975	0.783697780675614	0.726240316191583	0.725400937127326	0.442732050747498	0.689642962294806	-0.0171429267120457	-0.0748835046927975	0.474495130991006	-0.158792901492863	0.290274091996322	0.61850361213122	0.753645563502861	0.682384084460017	0.614260645094944	0.622464737097046	0.680573826289975	0.650082711717065	0.466881753445001	0.662189958061809	-0.432103020671752	0.68113640923722	0.0702890602105737	0.75360318606596	0.705764005068107	0.17064087195894	0.299221961726842	0.388463736437183	0.404876660629702	0.354632072322987	0.709356451362735	-0.130348337247761	-0.196776191614662	-0.137922425168614	-0.0695945683889013	-0.305878735976758	0.255737874672767	0.553570184409165	0.446424959744914	-0.150653845645781	0.479237718254884	-0.0500459135313646	-0.209721722281843	0.124391846954331	-0.365613166397938	-0.385667948806618	-0.331042188807687
APLP2	0.548740662967335	0.602118949354236	0.513985110266674	0.579394607729213	0.314263302885531	0.805488244897265	0.697863096925161	0.624360913966465	0.54145385585574	0.607804584249365	0.58903628374813	0.605584367131203	0.557666543940426	0.637481284933386	0.590087404495152	0.518128652894307	0.622004362868522	0.727000427018203	0.578654947634865	0.260343003407674	0.50270755730453	0.421128450157798	0.95524256874571	0.67463548663625	0.374952125945203	0.579301550364641	0.618563135192574	0.333192453865499	0.486479454865048	0.302964627945503	1	0.496389167714216	-0.300401420835046	0.430191732182415	0.866546975920535	0.408639576581966	0.644740599634777	0.557626045472166	0.581162858802245	0.526361684042018	0.348583972265852	0.772962083931561	0.886637025175547	-0.297375358341041	0.850068564008997	0.384527804002953	0.953716917008034	0.806117957202143	0.367526128172972	0.274647172515115	0.576923192851619	0.626134702563858	0.572585134513465	0.695146074770955	0.865738012115167	0.598406923021119	0.521590610813483	0.746823032047362	0.762873133172311	0.59173241036687	0.784280972909957	0.690287151655342	0.628155563336218	0.825671679381739	0.863863379681184	0.659816372409176	0.410881755356257	0.66028258357965	0.639964476624555	0.75336736038976	0.777607870885428	0.468707295638787	0.955349338460902	0.579479027622336	-0.00758531873241047	0.544313205406338	0.520986555773605	0.686672167800342	0.619807287772604	0.873887311636393	0.424663006013915	0.462301333729846	0.488732794827368
CD93	0.976711633495147	0.952516981982043	0.852039591752341	0.980051752662137	0.564058710209495	0.833097317168305	0.880158130166843	0.968104525326342	0.985363708098227	0.961075002499081	0.96029253451168	0.953573252685699	0.976066583059511	0.927074790480876	0.972980923306104	0.982728712209772	0.971720057171589	0.832810795201483	0.945191080555965	-0.122277618994185	0.41454593860348	0.942166950662487	0.507249259782967	0.944203896446664	0.455262951922782	0.782650478039068	0.971890820613853	0.841185265738795	0.956331720030626	0.721774663332377	0.496389167714216	1	0.0273795980914088	0.644297245286452	0.323223910487179	0.943047521768159	0.914696519842954	0.939702123598926	0.954647494623479	0.958688125901149	0.645310610363772	0.892256298225529	0.167914273142614	-0.405373864718666	0.791251744210076	-0.332572244548073	0.406704477765962	0.790655897522432	0.857261090222535	0.391777110314669	0.517319057575309	0.9097619601006	0.963798912639153	0.87878525568627	0.688461081160107	0.961749955731986	-0.383559675656226	0.76842417652454	0.24324749536483	0.965891572819452	0.884287597221809	0.252787557779643	0.331958096863821	0.612254418662961	0.711617158271405	0.548576392449286	0.833050798891358	-0.0726363872509636	-0.0317088652082823	0.0243226259134352	0.0334290056223238	-0.395903184483962	0.520043712505868	0.922369272757361	0.49690219339823	-0.30976539872354	0.610080251892983	-0.00913290645941896	-0.170709243276782	0.31637702485525	-0.314811414736909	-0.280298681263404	-0.309508905070909
CD2	-0.0647954308111315	-0.0522563744173922	-0.112723272499136	-0.0462414923660515	-0.134014913392679	-0.106611084661723	-0.191714986450729	0.0122266110086276	-0.00717471307408633	-0.0482317564444167	-0.0786235201750544	-0.031870351863928	0.0990171789370277	-0.111887979376216	-0.0826356277700364	-0.00759649906687885	-0.0445088916421821	-0.226826672056068	-0.0990842155841426	0.0177726953034974	-0.249192363406601	0.0828972925289946	-0.230280044402293	-0.0221397157186131	-0.0960527609053866	-0.242596818272282	-0.0561539568908394	0.277134451309095	0.0412929335666196	0.0401901410448243	-0.300401420835046	0.0273795980914088	1	-0.0180468884637399	-0.221795978227566	0.0326494860954512	-0.0661422517890712	-0.0421023793517641	0.050703665454601	0.0183851954205308	0.60155815035011	-0.14481973580869	-0.363207142553708	0.69581434418198	-0.153482624383832	-0.425771920719794	-0.265572065565459	-0.161723131858602	0.406663630445699	-0.168439422812633	-0.266569168743796	-0.0715703780428131	-0.0971185782469624	-0.0206508993802307	-0.132523720896334	-0.107898458501679	-0.294045299375095	-0.209530915731615	-0.0198922131478941	-0.062046840291678	-0.166239477068317	-0.424438451794068	-0.114620272645821	-0.14560692298834	-0.274804524024764	0.422644655725266	0.469395110560565	-0.138508709309783	-0.223886435677513	-0.178697268416306	-0.290408871131	-0.273961602765296	-0.269512469219993	0.177195069938768	0.821791052588463	-0.234802787595447	0.0733328119434139	-0.108309089809841	-0.237220896081048	-0.131717271968757	-0.0911033982052406	-0.14564313814599	-0.167091909137874
TLR2	0.710154898383937	0.620662938879573	0.767049096968343	0.620526072519596	0.815439798367198	0.441873365377213	0.716817792523743	0.62522367129311	0.651925706778638	0.756033323600495	0.740260061766082	0.644559568940969	0.641419947223784	0.703208217025718	0.638756410849258	0.648464025343196	0.626463344987861	0.65447356487696	0.547095687263753	-0.0530725817706833	0.69136078585273	0.714788826749532	0.352699872654624	0.618248403972109	0.440277871284099	0.776140894610354	0.677508388772472	0.53406729624635	0.685429162226098	0.52724076398526	0.430191732182415	0.644297245286452	-0.0180468884637399	1	0.155907121501167	0.682815803880631	0.765814357602494	0.721301779077061	0.667044692222803	0.723775146913335	0.532360829228526	0.669403671461423	0.149197238578961	-0.0737010521656835	0.543306871685193	0.0130523633961982	0.356422919720289	0.577148953541076	0.544717255201405	0.567156060355416	0.603079700384418	0.661742610443605	0.635851826733073	0.555348789551911	0.431779598425991	0.543489535164261	-0.217617216556425	0.685967183205146	0.0496061909287005	0.702162126846917	0.599048210200712	0.478515454827488	0.500000210380668	0.360336091984704	0.637841057502613	0.324951191815683	0.635457725905934	0.0473682833199352	-0.046105644907374	0.0193159095558166	0.0330103657399899	-0.158166075484028	0.34210832702129	0.542617808211597	0.298521693743991	-0.064597116954862	0.544236449184424	-0.036475146181213	-0.103929922343748	0.154614697143445	-0.269576653990387	-0.241072320316887	-0.262344052664617
SMAP1	0.332613563372594	0.378955423240954	0.289469632908614	0.395114523853759	-0.0120858194345285	0.74883970128791	0.397586886359291	0.419108231781153	0.334837169279983	0.367302717607912	0.334980667581904	0.396672499970098	0.343377704952764	0.427742311379261	0.430981357757476	0.359205444794156	0.412584401593781	0.485546011776791	0.436080217122066	0.363699030628932	0.165121270252216	0.225659477391803	0.914488296336886	0.470841906537125	0.109845716929433	0.213858804919523	0.403707659849579	0.159115063182664	0.342571856283848	0.134050685824116	0.866546975920535	0.323223910487179	-0.221795978227566	0.155907121501167	1	0.261073275374552	0.429577641279403	0.324524364498814	0.402298729566025	0.305342290354185	0.155138429483488	0.568976306078607	0.920480563410205	-0.272638595277742	0.690454062128041	0.210251440587278	0.93339714318601	0.694402198489573	0.295868359040282	-0.050720417408033	0.201333960767915	0.389535493039441	0.382632730580633	0.580648415796131	0.831354760907113	0.420856523403229	0.704537356950193	0.404946394567545	0.944905691302283	0.361078834748306	0.669570600435064	0.375300292617304	0.458303235540437	0.897292723927626	0.591332472471378	0.635408487848028	0.208513229165398	0.814486618780727	0.861738238745271	0.902347143121269	0.869941027984697	0.524033700525312	0.910168953289292	0.413907435500408	-0.0160411578972829	0.688063729631235	0.164646157968281	0.874134603212409	0.814367617298854	0.972951731184927	0.740795600365703	0.743240497678317	0.754352787449822
STAB1	0.957001599566379	0.909375236837069	0.898459755284195	0.894402724667524	0.652568151966983	0.749707641433382	0.812952083148868	0.879804204962092	0.940842573106539	0.926676152203311	0.942094432028746	0.917609487243195	0.894757678579891	0.911842086039526	0.944517179515538	0.963202276297808	0.885431331347778	0.809126160076181	0.898599831878023	0.042251232281145	0.494545449150406	0.975599141188716	0.422339862447947	0.858422111325661	0.506595953171109	0.777713480313651	0.919427663894058	0.791079122335508	0.962425663489532	0.847793746108367	0.408639576581966	0.943047521768159	0.0326494860954512	0.682815803880631	0.261073275374552	1	0.919993508463158	0.924906932764504	0.917299886830951	0.926013144031316	0.579118942760097	0.859827363774314	0.104353725521461	-0.324691431413691	0.694798904370502	-0.334204494493022	0.370092451731872	0.773453983440115	0.872134037133962	0.482020959238215	0.512302304007341	0.830602088969732	0.912119316935146	0.841381140358025	0.62199983242441	0.884687878744215	-0.405824880582168	0.715457170903223	0.187226093885212	0.938603684036134	0.859179737207976	0.20210310002959	0.345450499291488	0.594460902852593	0.592929766499438	0.44246908896917	0.804727171294159	-0.0713809990693048	-0.0708489350425856	-0.0387795130597619	-0.00970053476320779	-0.39384841387659	0.417494514055745	0.802102260985098	0.497128381326099	-0.260801228948233	0.481824768969124	-0.0348723683431174	-0.180134250624968	0.243346152632139	-0.30830866097649	-0.315220646042008	-0.324381445478077
ADGRE2	0.961905133187551	0.924842483914383	0.937637766019571	0.90043917122999	0.734541872584577	0.827008184623298	0.931002138157117	0.918560232419387	0.936366325783665	0.970116395606606	0.967649044930364	0.96064816025655	0.915958633784194	0.964325701525642	0.947112128763586	0.94885305612708	0.915612302543944	0.936248763376009	0.905204218736751	0.0987013487648749	0.681162500050501	0.931795030391524	0.611705602962027	0.888698314783027	0.605394802651433	0.888542704489743	0.946702614635752	0.717433209831086	0.951663329781696	0.794629491029975	0.644740599634777	0.914696519842954	-0.0661422517890712	0.765814357602494	0.429577641279403	0.919993508463158	1	0.963054233730892	0.958544390991728	0.908765155205853	0.635463063841936	0.940474487249522	0.336074591762771	-0.28722995047208	0.837715608867885	-0.0890750923051259	0.581615765242595	0.854966398155714	0.819843602527286	0.58912345468579	0.694796351578379	0.877101147837707	0.923692225829302	0.9043127374378	0.748911580694238	0.888579976724504	-0.214799126345584	0.87732378806339	0.323628176775516	0.944732339146921	0.932529623422674	0.457276128778152	0.577578664318145	0.678693944119393	0.793013583894828	0.582361869231684	0.815711606833208	0.124476286512514	0.0846196971319478	0.177301217282182	0.198864019207549	-0.204772944343297	0.618288908483595	0.834951238624104	0.420571416029235	-0.0663235669005005	0.666359195825412	0.138047612359513	-0.0103880014984529	0.422624992545219	-0.204185151131132	-0.181018623900334	-0.187778186888416
SORL1	0.973716706034531	0.912673988229108	0.942874292356391	0.91900526247097	0.759470897328005	0.782740961324843	0.901160614400201	0.917936483993379	0.938612047167033	0.979417143605214	0.970753823712835	0.948284876200154	0.934312858031773	0.982302116279184	0.93647485480876	0.959013488122137	0.928196812333922	0.907370369497634	0.880199146878157	-0.0150075533160614	0.627642360020248	0.955294717332346	0.523142892536649	0.894848838931804	0.489670908255991	0.898604611493332	0.952505171202063	0.71648149911844	0.965669999472494	0.783697780675614	0.557626045472166	0.939702123598926	-0.0421023793517641	0.721301779077061	0.324524364498814	0.924906932764504	0.963054233730892	1	0.953606365650021	0.930479354799262	0.657929484613183	0.901131906500126	0.244447145593453	-0.323458486621651	0.801023044090396	-0.1097614987898	0.472907467629452	0.793812747953476	0.832851935778351	0.525803752099689	0.709226907669673	0.934123731833795	0.925221280157785	0.851669457339974	0.663604469901447	0.896944143786769	-0.311283996348476	0.859578818426169	0.215615247311596	0.967222987975465	0.899281546081543	0.40749647760437	0.533197161673245	0.625970987462414	0.777022268043935	0.516317618391372	0.833561381370035	0.0385624614335468	-0.00126332063560141	0.0902073165470161	0.130174378761359	-0.264428808613513	0.528403883266107	0.861127723905426	0.431031050444826	-0.169698682761135	0.664087772634028	-0.00419286913215088	-0.115014903153246	0.322424774344619	-0.31259718938368	-0.263186077835738	-0.280651249564578
PTGER4	0.963435427614612	0.946797310284092	0.894026367078785	0.946453712210391	0.616957728022793	0.861522118292418	0.900825568775661	0.96243518453036	0.96638779056424	0.962731846454814	0.95638825714877	0.976781802676698	0.957421451842034	0.957849300415096	0.960629716396099	0.971417633564496	0.954207426567611	0.910093079147167	0.929731154929101	-0.00209218853014746	0.54112088161892	0.930362958646378	0.589906675549162	0.918225446386177	0.52983949385046	0.81868292235433	0.957600213073877	0.787481375261123	0.959785118513828	0.726240316191583	0.581162858802245	0.954647494623479	0.050703665454601	0.667044692222803	0.402298729566025	0.917299886830951	0.958544390991728	0.953606365650021	1	0.924376992496206	0.705839995358031	0.908720625649697	0.28323780793271	-0.314883771756297	0.863739338647454	-0.219123256832216	0.501836986448551	0.828098309050846	0.855122906306833	0.462738940980233	0.584221754235703	0.89878844461672	0.952661583529545	0.934724666769296	0.720603233756427	0.930310726672618	-0.2783357713164	0.819929204889022	0.310681499304345	0.952191237883485	0.908517654964086	0.36667471973224	0.491000966176996	0.666155836415951	0.770592213580659	0.640001377462124	0.854005814672943	0.0418945619794913	0.0480870763923052	0.139519129797803	0.147630970527597	-0.30565684188259	0.590126075743537	0.920654837370257	0.540601442841174	-0.191975489192786	0.664793019733226	0.0714931180947688	-0.0919215372259305	0.391476194132911	-0.235072952333342	-0.212735843404139	-0.242761601191784
ITGAL	0.967723090930166	0.944958590119348	0.832769191638222	0.956518035558519	0.606128296181238	0.803636068789262	0.867753744824801	0.948931908749025	0.957655209872146	0.96125216534776	0.965106522052964	0.916100896550321	0.953709544593633	0.919450435056795	0.932079885758013	0.940403498653711	0.954990035044846	0.814024635600608	0.884966207961679	-0.129925147556539	0.471909358192126	0.930469251775838	0.518460825305237	0.95785409167888	0.425329400485864	0.819805027660344	0.966797803665768	0.828136383331738	0.914334164225042	0.725400937127326	0.526361684042018	0.958688125901149	0.0183851954205308	0.723775146913335	0.305342290354185	0.926013144031316	0.908765155205853	0.930479354799262	0.924376992496206	1	0.653400807214883	0.890860976662718	0.189625221721892	-0.376759201569727	0.788354844770416	-0.239496915971337	0.426091400323873	0.792258661125237	0.818228012132192	0.384512439658644	0.57957398527256	0.942955155241467	0.925949943331762	0.823268116127188	0.663537180800681	0.932602113145805	-0.338752457021346	0.817982010884366	0.203599559880796	0.97714116008172	0.861408614109348	0.30939877289236	0.323205627985871	0.592544552029477	0.74100673717353	0.53077935581282	0.84775932365434	-0.0500736854554117	-0.0314321401444653	0.0244926388442339	0.0468859027031196	-0.311000522512404	0.52484496842613	0.917007797084012	0.452909903044453	-0.277837718012065	0.590610313714408	-0.0316727302786262	-0.163855635487008	0.311146825751079	-0.310983676262953	-0.26811069964485	-0.301650935369685
CXCR4	0.617854842515785	0.628223211673692	0.581483923972388	0.621602420747673	0.427629067726549	0.518273759028071	0.587670627131925	0.686170430295968	0.642406682407454	0.670941767017396	0.631827737739896	0.650955897253831	0.740764218710686	0.610368085564786	0.579934816430581	0.631025962144507	0.645392843399026	0.542694731371566	0.540732033619153	-0.00722155094938621	0.33881332733994	0.642582625921603	0.360692294127925	0.645337140274821	0.344591940963908	0.530838293849922	0.632108969844384	0.646346990502123	0.65835897071217	0.442732050747498	0.348583972265852	0.645310610363772	0.60155815035011	0.532360829228526	0.155138429483488	0.579118942760097	0.635463063841936	0.657929484613183	0.705839995358031	0.653400807214883	1	0.600978769680634	0.0915895909790291	0.267963104459539	0.568605137082978	-0.154504138365172	0.248437297942773	0.475676041965755	0.760010641887096	0.312152454456687	0.414270611907904	0.633704005326189	0.591370279858448	0.625438459361974	0.398635368960668	0.568632206637998	-0.271247565032884	0.581131121064569	0.184240066210103	0.634297636676389	0.512129787816041	0.248696776137002	0.475386536481901	0.346436855660778	0.539572125031159	0.702357430167973	0.905095255043661	0.0339449934467231	-0.0959284502297326	0.0755902277672192	0.0337519374732277	-0.222946675878099	0.327335038365578	0.770116770874058	0.777388999617887	-0.201492816499569	0.680161981422037	-0.0103507208111581	-0.178053549015065	0.227216909887342	-0.223891445273903	-0.226461514546308	-0.26185046843541
NECTIN2	0.918391212144237	0.935324882431095	0.854948192185542	0.906067749479897	0.582884069064257	0.905843590948952	0.93350329500356	0.925638703419173	0.915268690844248	0.935368098866082	0.939739571728496	0.930775805627433	0.900984971502896	0.923415909498503	0.945473402883888	0.909496272665674	0.928583963637946	0.915474614084625	0.907409871799495	0.0958881235864817	0.574928697676741	0.85244365937839	0.75592969071032	0.927803684568909	0.56711787289947	0.832714325781991	0.939711031931988	0.706797512037578	0.884590504771779	0.689642962294806	0.772962083931561	0.892256298225529	-0.14481973580869	0.669403671461423	0.568976306078607	0.859827363774314	0.940474487249522	0.901131906500126	0.908720625649697	0.890860976662718	0.600978769680634	1	0.49189791089694	-0.37669005968716	0.900457999886349	-0.0300575741081398	0.689952698320175	0.906214107722498	0.749689003788072	0.486268481199025	0.648088155785464	0.871147581117732	0.912216024741583	0.924201152158512	0.83661361268881	0.920013372033995	-0.0414289902768531	0.880246588512885	0.471804107884765	0.93454411836165	0.952410048221838	0.523122175661821	0.574962739371226	0.761405656848301	0.854534415991661	0.617105969383888	0.748797620438018	0.233866941462329	0.222976141266158	0.313962460106364	0.351358908739601	-0.0843975760039045	0.761076949886233	0.850128177818488	0.301386848521054	0.0364180916584692	0.651642020035042	0.290564234262017	0.134341799180459	0.573529898786361	-0.0509121346735123	-0.030590997736707	-0.0349291834731619
CANX	0.215232028078732	0.266170984239479	0.253869912796167	0.269017651239431	0.0363358496691063	0.619972782688843	0.354032185156095	0.296956270870542	0.200333138112225	0.280350008088813	0.245406619434049	0.28208703485925	0.211827360690103	0.363575740835075	0.2921526831923	0.213746557290343	0.302237674027239	0.466445595916333	0.282860538861288	0.34319209991256	0.266188221778332	0.0846600689500413	0.899226393041194	0.358696801316388	0.0824579666094947	0.246473500430602	0.284060726219047	-0.00967444603889063	0.198912841599862	-0.0171429267120457	0.886637025175547	0.167914273142614	-0.363207142553708	0.149197238578961	0.920480563410205	0.104353725521461	0.336074591762771	0.244447145593453	0.28323780793271	0.189625221721892	0.0915895909790291	0.49189791089694	1	-0.280366434564272	0.660038675377644	0.500601109928001	0.912502959000604	0.597494182002193	0.0840496255178838	-0.0205872425907229	0.302206775852119	0.33659622372074	0.2743331429893	0.469966072046165	0.694299471078539	0.299338460114383	0.81284544379628	0.425088016271452	0.823998123916242	0.271032239614659	0.544079110494027	0.612342155288019	0.584642008849515	0.790866089571726	0.653363345599137	0.480507290818255	0.0657621688368401	0.859463084456436	0.831974932618269	0.928654886315246	0.930788489034332	0.697442026891037	0.869806555347248	0.287312998533423	-0.220081441517552	0.747923119457135	0.167129495845196	0.793652133249508	0.818848751322555	0.90273936607483	0.73050794513367	0.730309635006871	0.741048925176828
CD44	-0.388471985975454	-0.386852721170614	-0.286599222102429	-0.473417692517333	-0.0522792191214424	-0.439969284472507	-0.370294842962054	-0.38261675842762	-0.393052678196552	-0.355312804266345	-0.377372185632082	-0.343457195010009	-0.29860119815968	-0.395335330878647	-0.443621733345783	-0.386479575425466	-0.437943800966462	-0.382218233747306	-0.448085435605796	0.388917396733649	-0.0140733240117193	-0.245605166279746	-0.33165038110378	-0.413387923749417	0.017149168521309	-0.323759772098646	-0.388923566696804	-0.141771890485118	-0.306007427619025	-0.0748835046927975	-0.297375358341041	-0.405373864718666	0.69581434418198	-0.0737010521656835	-0.272638595277742	-0.324691431413691	-0.28722995047208	-0.323458486621651	-0.314883771756297	-0.376759201569727	0.267963104459539	-0.37669005968716	-0.280366434564272	1	-0.408963767774	0.0937400572552587	-0.243415297839532	-0.387157238165814	-0.00391666702603955	0.0681729869794614	-0.104015398074595	-0.417525315623853	-0.464237250446075	-0.317312719999471	-0.333304042082188	-0.503289911925412	-0.019382000612209	-0.302147926902989	-0.112863734327647	-0.41530253372965	-0.42005904101468	-0.201949692790277	0.0295072670176789	-0.353223566775788	-0.389001849610579	0.159457997962569	0.10169643062235	0.0222996983979839	-0.192364646784358	-0.0938043699235332	-0.111751399480423	0.0590461247436166	-0.346180771959769	-0.293370003782939	0.448820563372549	0.123383511226544	0.0102175239060306	0.00114193539106391	-0.0710282839248627	-0.188370161970954	0.0248858440957766	-0.0651826714247392	-0.00765083337730466
PLXNB2	0.811372377245924	0.853338172737945	0.723765927409134	0.85621460450305	0.41765241856133	0.938872542030462	0.867332538553315	0.883734063478893	0.828981968563765	0.841859222438026	0.829245367836846	0.855336706052728	0.831902241197799	0.869131274071636	0.844133231663659	0.807531714409441	0.883395354879542	0.898416526600986	0.828304799377789	0.0171479282644467	0.500488954175943	0.704287183689223	0.850836188284104	0.885997571709454	0.463953603968791	0.729999579775152	0.859607954201325	0.605237278405396	0.76517343070843	0.474495130991006	0.850068564008997	0.791251744210076	-0.153482624383832	0.543306871685193	0.690454062128041	0.694798904370502	0.837715608867885	0.801023044090396	0.863739338647454	0.788354844770416	0.568605137082978	0.900457999886349	0.660038675377644	-0.408963767774	1	0.0741489990829261	0.756173025093511	0.908289731087337	0.637704380436638	0.302802329367862	0.580098506944485	0.849109049013483	0.851589662485607	0.916773030824478	0.821387347267779	0.862694139290366	0.147405747374505	0.829274231197584	0.574720635540887	0.839134451768507	0.901716207238822	0.598154626375728	0.585686193515307	0.816241772551011	0.922496321314352	0.694354056780061	0.653405560449346	0.359771404375569	0.3637498423781	0.499107635594799	0.525429779366729	0.0675906790396046	0.844315897081633	0.853419591263358	0.256537964999853	0.125104996922236	0.622519221735444	0.363459287339672	0.250695886848299	0.668644913152795	0.101528379226653	0.129750395110483	0.113615933094186
ABCA1	-0.201325389091282	-0.185632438469113	-0.0152588136866561	-0.259617080875554	0.166719438475142	-0.116502671340318	0.0246892891919501	-0.220763033402457	-0.264884798048791	-0.121254697917051	-0.141185722445008	-0.167911987712274	-0.246932024356465	-0.0813397871766428	-0.259925354934505	-0.294807532058965	-0.212657060140255	0.076425736801041	-0.252490993793111	0.354650806918839	0.448143576084534	-0.296803527562281	0.265871687855827	-0.170140254251315	0.123974377780937	0.168373514757111	-0.191651092566781	-0.427828118169824	-0.289175299784371	-0.158792901492863	0.384527804002953	-0.332572244548073	-0.425771920719794	0.0130523633961982	0.210251440587278	-0.334204494493022	-0.0890750923051259	-0.1097614987898	-0.219123256832216	-0.239496915971337	-0.154504138365172	-0.0300575741081398	0.500601109928001	0.0937400572552587	0.0741489990829261	1	0.329568404882902	-0.0493498878303246	-0.437708557586117	0.266067810083062	0.469819180075709	-0.0627765190789547	-0.219436212522643	-0.119191900823683	-0.0428630647246308	-0.22935458972581	0.55195597676625	0.25418877480114	0.0501552594779545	-0.167625207056723	-0.0758864809897011	0.717686276640932	0.429747646117148	0.0255548439513185	0.313288228673434	-0.14331337537432	-0.276180088465461	0.418245500218935	0.200937871756596	0.398269318127601	0.524954933411723	0.752964082172087	0.21983113261007	-0.260272709286474	-0.481766381839943	0.519415221309962	0.141298460450088	0.177351603053565	0.320457165410007	0.202807511199519	0.261542095690709	0.227710011454915	0.300038376260998
LRP1	0.45829343613433	0.494707320881404	0.456372462969839	0.47451337553957	0.242399072664177	0.762791272700676	0.560063092511156	0.512896576763481	0.441402383243869	0.504556238478626	0.486711303522656	0.520268859159672	0.444440620069766	0.557954542495601	0.519307055218556	0.451562110584622	0.50864227326759	0.634893620665915	0.504932541782071	0.413176412081677	0.419661306504285	0.36015759873562	0.930457326722592	0.561208097565025	0.280208267701334	0.443305911017258	0.51902710108136	0.258815223847926	0.440519952964635	0.290274091996322	0.953716917008034	0.406704477765962	-0.265572065565459	0.356422919720289	0.93339714318601	0.370092451731872	0.581615765242595	0.472907467629452	0.501836986448551	0.426091400323873	0.248437297942773	0.689952698320175	0.912502959000604	-0.243415297839532	0.756173025093511	0.329568404882902	1	0.771357431195905	0.352399068457306	0.188222088578851	0.428500390184968	0.500983843881694	0.481517421132211	0.631767952604631	0.877532453598153	0.49775049270713	0.60707929636624	0.603981281440007	0.861867281225199	0.488848782224286	0.756425732088205	0.545785245337959	0.576838556063941	0.8834083869217	0.718812897563415	0.650520788430994	0.333984279568539	0.770677042012891	0.752698734399738	0.828069473530886	0.832505339162661	0.539427884197418	0.926754842652338	0.469418762410142	-0.00690643266244845	0.683984679828814	0.352488410001111	0.798929714350599	0.758340147892059	0.926524245571783	0.582230403929237	0.597368552779305	0.640277665613076
EDNRB	0.825527911471445	0.854896559828679	0.743778321535469	0.82968018958391	0.477923688818691	0.916244346002094	0.84241667563746	0.848701732502761	0.827162798569555	0.827072166019932	0.843066557509681	0.846436839121869	0.803393781083112	0.86599673577631	0.862390848124566	0.824052929086707	0.85470558781083	0.882365216461026	0.84259692381363	0.101016775096978	0.489854016688014	0.769424425470917	0.79262439063588	0.866733649829741	0.513011146387362	0.714547445396739	0.866567182325858	0.650411718181435	0.79498703629599	0.61850361213122	0.806117957202143	0.790655897522432	-0.161723131858602	0.577148953541076	0.694402198489573	0.773453983440115	0.854966398155714	0.793812747953476	0.828098309050846	0.792258661125237	0.475676041965755	0.906214107722498	0.597494182002193	-0.387157238165814	0.908289731087337	-0.0493498878303246	0.771357431195905	1	0.71076690975793	0.330803616955199	0.507421257310446	0.78757599612503	0.837955857212647	0.890425649869091	0.853638495441013	0.836192961387922	0.101668831069599	0.774467128102773	0.610702151369381	0.840052591785072	0.937046397763159	0.46088220142157	0.526746407848291	0.839695967731301	0.81257810534402	0.655040673466049	0.652811916990894	0.348915918887112	0.38997652910387	0.459966540940971	0.495629497945037	0.0118277506241479	0.808848109301009	0.781313006221398	0.235515089236213	0.185468033899655	0.543296419050952	0.427948472560578	0.297289519193943	0.667657946826522	0.130996763664817	0.156417698011329	0.161838173168348
