""	ITGAX	C3AR1	CD4	HLA.DPB1	ITGB2	PLXDC2	ITGAM	TREM2	SORL1	CD93	HAVCR2	P2RY12	CD81	CD33	CCR1	C5AR1	TNFRSF1B	TLR1	NRP1	FPR1	PTGER4	PTPRC	AXL	TLR2	TMIGD3	LILRB2	LILRB1	VSIR	TLR4	CD163	ITGB1	LAIR1	TLR6	MRC2	RHBDF2	LILRA1	ITGAV	LRP1	CXCR4	TFRC	SCARB1	CD68	ADORA3	ADRB2	TNFRSF1A	NRP2	ITGA4	CD46	SORT1	ENG	CD9	ADCY7	IL18BP	ITGB5	C1QBP	PLAUR	ALOX5	ABCA1	GPNMB	SIRPA	TSPAN14	KCNQ3	UNC5B	SLC1A5	CD69	RIPK1	CCR5	CD74	CD47	KCNQ1	SIGIRR	LPP	PILRA	ST14	INSR	PLXNB2	TLR7	CD226	IL6R	CD44	LRP8	STAB1	TNFRSF14	LILRA4	SPN	ADGRE2	SEMA4C	SELL	FAS	CD40	PROCR	TNFRSF13C	TRPM2	GPR84	MERTK	ITGA6	STX4	RYK	CANX	ITGAL	PLD2	CD300LF	RYR1	IGF2R	CADM1	IFNLR1	TRADD	TNFRSF10B	TSPAN15	ITGA5	PLXND1	TREM1	PECAM1	STX3	ATP5F1B	PLXNA1	JMJD6	NCSTN	ANTXR1	APLP2	RXRA	MCFD2	ADGRG5	NOTCH1	TNFRSF12A	NOTCH2	TNFRSF21	CD99L2	RACK1	AMFR	SMAP1	CD82	CD63	IL2RG	RAMP1	LAMP1	SDC3	EGFR	CCRL2	EPHB6	ERAP1	ADGRE5	LRP10	RPSA	PTPRA	ITGB8	CLEC2D	NCL	SLC16A1	PTPRZ1
CD99L2	0.776584511911856	0.807757099129972	0.876359874016785	0.714667369866351	0.86107370084069	0.851489943136796	0.866257065920308	0.795492739562117	0.811967022056706	0.81866255117445	0.853963167398948	0.666020695365621	0.872241906441085	0.808744054459875	0.725631714065993	0.639799445304899	0.788694438328245	0.848013372121668	0.744800602175467	0.833862792238883	0.722770817210432	0.866667408855709	0.726221810091491	0.797031382851209	0.733028827782203	0.797746254662433	0.815167935517216	0.853755107993268	0.821302984131478	0.75557113751776	0.827805264127145	0.878173940923914	0.779622229800842	0.798365477059133	0.867411794972835	0.733080370644528	0.876599785211779	0.903707271160372	0.431419110872914	0.821885881299605	0.75251852137166	0.751178612896081	0.771007421682571	0.790549159540398	0.89582834754112	0.640773641274793	0.777134389094789	0.86099685743728	0.870345167990188	0.868318446484808	0.740839606510822	0.833748347180639	0.798903313217171	0.820496243601477	0.900051944546601	0.517359483196091	0.872077956162866	0.530944810210298	0.251401875219392	0.830729118491212	0.861195395970493	0.869798472952752	0.863355587324283	0.790678757580199	0.504004881792687	0.86268130969835	0.579312380338333	0.818261564375272	0.887928825573727	0.848628058042931	0.77212477476993	0.896633433407349	0.751991132654341	0.766747627924915	0.718717476945968	0.894019417982168	0.828215750255244	0.849781103822071	0.784257917564907	0.355659934698328	0.835103275802538	0.816674178608342	0.679930971768058	0.54658641906955	0.821736957577351	0.83512248294203	0.73957558516759	0.701683470237219	0.751321396112426	0.738981063694813	0.757074219497472	0.319558890100307	0.786634766804848	0.584240550558389	0.839232014470182	0.896484431720704	0.747714547842856	0.830690432915927	0.864512826078424	0.797368833921896	0.764177170070878	0.740976331341949	0.74636583972548	0.796908955651619	0.816940309283149	0.768140060572251	0.790269072405042	0.814526333603537	0.806050979048989	0.783300173057368	0.85722653673632	0.619646115958088	0.830083927755421	0.71805930510034	0.899042349656329	0.734142018365065	0.700783013671083	0.870139078966731	0.810206903919333	0.842464281789094	0.75187834887692	0.824317917921719	0.433685257545701	0.766447671384637	0.79954790334841	0.811241508791233	0.746333242078635	1	0.870762113354169	0.834592441462321	0.831607185630673	0.826997455491115	0.817760218580729	0.52025731384282	0.734139507706804	0.826459177446709	0.788288830395192	0.732364720103179	0.586860129362021	0.684854164181775	0.866142511148405	0.683625522650279	0.884636428146312	0.88301045592237	0.878355965957945	0.712654784776922	0.763646861328722	0.88974458052864	0.819630784401582	0.719513736069233
RACK1	0.862064317658949	0.912770257237881	0.959888851170857	0.85335280651044	0.942214325663964	0.937051689570766	0.928082793579564	0.907492861717233	0.859750357613258	0.847669072064633	0.951379761015705	0.730583989660043	0.965628246636476	0.908504712731135	0.849786948947921	0.77670403234904	0.869683504761586	0.931762836366248	0.765744735715296	0.930005184060751	0.848720142897372	0.963155383332944	0.829085630690681	0.928746930842503	0.773347420648477	0.868809525123511	0.899446416268365	0.93320823262755	0.868832892866059	0.791274609803303	0.889285017475889	0.942362066501791	0.822630273056352	0.832770392050087	0.925179982688426	0.814127072039413	0.909047282085616	0.900574001074149	0.582515961471082	0.855556289107474	0.82423269405837	0.886227167721664	0.8865766552899	0.821334372326512	0.950516479125186	0.705437463825481	0.829848560896786	0.94490806436813	0.898405073799622	0.869964503738112	0.86263547199193	0.875556045286526	0.858411851080584	0.856558673367761	0.951102478701697	0.617117191259936	0.955849950704758	0.637309738447416	0.35492115496043	0.939134295680783	0.883216517347569	0.922265098308232	0.881418229556066	0.89087824207271	0.661570668559022	0.910659812508307	0.724340097077419	0.929986191641954	0.912043973876147	0.895578624809194	0.885648563458314	0.897058571709321	0.908382354604293	0.824084077024615	0.653572074647912	0.895155227926892	0.898494600181454	0.901089637297062	0.832732853045588	0.43490115725139	0.786186325875632	0.846957992640127	0.815751449264925	0.564215446879298	0.858602948398394	0.904584695924533	0.777440376150522	0.772461210713545	0.803019158187374	0.792478785106281	0.808956872202905	0.204377834440877	0.878376440625634	0.703212428602092	0.871041750675467	0.878784980800173	0.871137521930435	0.881569922807451	0.927732428014527	0.834301983136663	0.801678594981977	0.821565831943298	0.712188391190579	0.84724785778526	0.902217373139357	0.868023821109349	0.877014800002999	0.823038338470261	0.836153393530349	0.828341121899318	0.864094581087088	0.728164589104113	0.845280193390653	0.845877175473001	0.963369286430912	0.790823448580384	0.838006211844212	0.901324170572217	0.808572969452204	0.89100572602659	0.852880597286882	0.930042211315978	0.467835390211426	0.744497556665863	0.791736597673722	0.833808196411274	0.74931523698298	0.870762113354169	1	0.896412820161321	0.907689609050077	0.790266842543806	0.876586194436406	0.600409860455814	0.728105112945119	0.91215398817192	0.745931749598231	0.635962249252345	0.69697153927404	0.735790098712733	0.913190147552301	0.696880600551123	0.898082202219462	0.985707209175836	0.875839154093729	0.622877676176084	0.712840382598872	0.973506430104122	0.744275391173059	0.624904840694637
AMFR	0.822882654389622	0.834048458164908	0.884882888679092	0.718250655426884	0.896900470122266	0.873175688802774	0.860522162340967	0.794006691446504	0.774105368801726	0.857320538859975	0.863232556449392	0.587827466890778	0.869529436477005	0.795522245163561	0.805425223792041	0.735534704778984	0.85164540611819	0.848145820942624	0.770570035635927	0.848036746131935	0.779030044913156	0.867980004988599	0.745606764342597	0.834938781913406	0.731157032985439	0.819840387535677	0.810193444533002	0.853639930399268	0.817102968201181	0.792167328694153	0.893586216569259	0.881357309265849	0.744476302936621	0.75542104052959	0.852335704396002	0.770763364818514	0.889106243756459	0.898501784181603	0.497488192377662	0.875542179383253	0.827640704472216	0.826198923069214	0.744632295906856	0.747613029582565	0.890621840269551	0.686781489126727	0.815977586723487	0.903711005603362	0.853986403782281	0.86063957998495	0.814996227135526	0.804358771337204	0.783542628163265	0.826985019345464	0.869718976862578	0.609886717256771	0.871697173065176	0.664378402312734	0.389028833074829	0.891220910155394	0.839726236440421	0.854323953929131	0.82566785944467	0.770008813016197	0.54338980058981	0.864972800610138	0.651420275175242	0.828876448003788	0.881280729350629	0.849950158331139	0.789004475447784	0.896403797624	0.8260414513973	0.803862038468349	0.726292695954076	0.865035400583324	0.814401353455832	0.844240392525269	0.843997638416027	0.495707688654681	0.777115670500951	0.83940277431994	0.775716631035305	0.471231017075567	0.799424881016572	0.861978691715049	0.707501771825107	0.664891516916203	0.756037320863628	0.724337578314475	0.81198905469511	0.21687624069726	0.788783460092237	0.636555195164823	0.832674154251946	0.904460714502586	0.789842928015644	0.889025673862839	0.911461217447201	0.78108061872028	0.741889360743215	0.714201436715601	0.701262600120139	0.87339171907733	0.917610194412739	0.774563285675455	0.827924963611553	0.79926243411261	0.782224154417267	0.824490935452025	0.873879639709746	0.707880913527564	0.852175706808645	0.785821684819135	0.920341851942546	0.73213724229354	0.776565016756022	0.891804411871433	0.856269150249081	0.883755087365031	0.81491072981078	0.905923787166284	0.356644652645785	0.803030166165489	0.830329334705491	0.886904512238073	0.830550800158697	0.834592441462321	0.896412820161321	1	0.895275139485826	0.861141244762598	0.878108564093249	0.627070858095283	0.801010311586925	0.891511521309171	0.832802084694925	0.750124082810263	0.632007298708702	0.615404279211619	0.880883534374802	0.699390409659218	0.897471592280476	0.905734429327276	0.898432883124376	0.744107417660664	0.722139258372636	0.902608172539427	0.822744205413864	0.746727295894974
SMAP1	0.868992385548025	0.825052917979189	0.865693618084792	0.634881313440748	0.922227331088898	0.846395275287257	0.869586494724475	0.79439647672189	0.726074757316136	0.864825837489792	0.861154290955381	0.54533033268029	0.842973389552612	0.76212434118531	0.876579922708517	0.78560998812632	0.918458867895111	0.826308248123303	0.86546965075371	0.843980127245851	0.830718070815239	0.849505975789384	0.678337293761977	0.863325893276472	0.787701327537477	0.807857643163825	0.773152170316908	0.804243447358235	0.802694368250613	0.816151777108873	0.968338040136903	0.859291432515275	0.688098440033963	0.685420303404173	0.825686471967395	0.674064857055503	0.88584469527411	0.931725128841589	0.45770734306852	0.905891261053369	0.823601691469116	0.913647872544718	0.685745849496932	0.783399269808764	0.862715772315828	0.74870864632386	0.84902617450403	0.91158532062445	0.844009752719306	0.884715570741725	0.878317660789251	0.758451431205169	0.816334914704695	0.883827391462896	0.84339539534061	0.706026177924031	0.835412926414868	0.817894929237207	0.599867319710451	0.894019381120526	0.808740354223942	0.832848439986358	0.77428713602203	0.727018274387059	0.526647894427141	0.861784208692999	0.660325486260134	0.768274959135966	0.871011149117168	0.860535389314505	0.843457796807096	0.915097744833756	0.897460481268673	0.833196242701435	0.692842258227484	0.859075378078462	0.761636254297593	0.820395684717641	0.929299366816182	0.660138412440735	0.77505462911636	0.853444819682814	0.891933163294691	0.509048728432502	0.757353257723775	0.827949554866354	0.666360111886385	0.569410824975346	0.763026134453832	0.769809311888469	0.850915771572032	0.122158258473559	0.723385866936736	0.651747537911304	0.809403329852039	0.899404801518478	0.816642738639469	0.902803078510543	0.969557970929304	0.768409729764251	0.769523093022956	0.674338570673692	0.648451563583959	0.945575206777574	0.916182809100687	0.810409543516256	0.870204964237304	0.800314258779953	0.762750769324376	0.896050844686704	0.888466396082318	0.789792007491596	0.812169197134733	0.826177537439202	0.920548107541892	0.723020442087589	0.839306560326598	0.895475029602191	0.849716513484605	0.926969883211879	0.910193731677135	0.951150480751507	0.263706332024764	0.769998855152794	0.890512164123366	0.885213012526217	0.886123086418626	0.831607185630673	0.907689609050077	0.895275139485826	1	0.882845596545079	0.954615201934752	0.758072086719663	0.839377578489886	0.957049021730011	0.860901688835409	0.74467206567269	0.694124480467181	0.544145578052367	0.837825102256495	0.69873413224085	0.918344721742301	0.91574842516132	0.909115718061996	0.742241346590485	0.686673934397399	0.908044821667479	0.832498266966779	0.758058095090557
CD82	0.781665894632476	0.717452065045838	0.778319877488795	0.525346309707244	0.795371959984954	0.761551618854326	0.759642261662191	0.646905207672284	0.703281976509633	0.813424268881897	0.732801492994069	0.471483607739536	0.754231030017603	0.666440271683414	0.725913601834441	0.676133642121533	0.769701591692859	0.690282544144808	0.75406647594906	0.717602770313842	0.692379225488535	0.732061888808216	0.612315596301987	0.7027573897855	0.658758418650628	0.725661640189349	0.643942546594671	0.749128190765653	0.734120836563257	0.70276883292941	0.884129172180074	0.772116209881907	0.642754522508513	0.685556731738509	0.763315983170025	0.658270078461275	0.855118276620644	0.919862450143403	0.425006085793956	0.884422157739314	0.773156408192396	0.733017105061805	0.567806519465198	0.697935376779547	0.811080696363221	0.700664290393747	0.719704707422152	0.863607737674077	0.840407039520689	0.835023813220459	0.752450473134556	0.743002616121304	0.765258461918241	0.786322528242154	0.789837144309522	0.596208139774766	0.733130825885932	0.646183084299024	0.40850572314532	0.76451631773722	0.814770880940135	0.751481906973494	0.787154457605341	0.65111379174363	0.475944222941529	0.8305792920183	0.464736042719187	0.669372801634228	0.877121273815061	0.796512781375552	0.726545514790892	0.909342844265509	0.704064071050212	0.706713410864455	0.880256575451921	0.883621669654887	0.707769051553731	0.764750691718326	0.827953532000422	0.519019116493735	0.854943966996616	0.772803236679058	0.721453215506394	0.481681222027714	0.745225680033091	0.757773404633645	0.677881740214734	0.53758282608538	0.698342807435804	0.702570852759798	0.741135709519018	0.257129392721619	0.651098129066545	0.580255804537985	0.767446438730948	0.921934321126491	0.68646904791675	0.893412358010114	0.875999522403174	0.704230687720482	0.686620821111985	0.553446726770068	0.724039084244731	0.899931957337297	0.846980784481849	0.718758689173351	0.721402539205887	0.825421526941066	0.66733198769808	0.798095512425871	0.875925448924054	0.684890666601671	0.896512273132404	0.724946200601359	0.870373624152912	0.69778418609704	0.707724179108316	0.896064385236672	0.902905270314279	0.835226810472874	0.775052438469742	0.837542831661684	0.256275644867494	0.89016438727591	0.926358874232331	0.930339514914111	0.935654701239285	0.826997455491115	0.790266842543806	0.861141244762598	0.882845596545079	1	0.873655892421451	0.65145170930713	0.923456904386666	0.845313253830941	0.949617616439203	0.938852996275511	0.642221739897253	0.484883274332212	0.806535021008601	0.709231797109917	0.915045484593399	0.805213378649767	0.947906641525319	0.932994122234239	0.781660723994541	0.817408305138554	0.954718576716979	0.938276511494455
CD63	0.847027403504063	0.818608177500804	0.843860404918566	0.548404974963406	0.942512030648788	0.817979818732188	0.855182150735458	0.805161819488945	0.648692761632525	0.916000873385189	0.856043917159843	0.473238303515813	0.819352430345413	0.724393568192523	0.904329627210657	0.773217977640558	0.939250553325085	0.831220048535532	0.940568410985775	0.848508704925495	0.84725988582714	0.825951496179556	0.582932459537376	0.847937934427677	0.858237781462456	0.82398833725263	0.781684804813755	0.744003725989417	0.807281331952791	0.894399923794401	0.971067907373879	0.844826550733403	0.605922441963285	0.619378679483156	0.788496452059944	0.614819395726974	0.894803581552657	0.937102003187545	0.35472616677403	0.934437290926706	0.790538032881855	0.948782146326787	0.619238576292503	0.757331320515517	0.840889029136177	0.760248904857749	0.909399979911265	0.87725723872669	0.798533824750278	0.928619985595659	0.865886735965079	0.700112586269324	0.794745121714712	0.889641667048694	0.849552959767395	0.754661759284028	0.8230621529459	0.828588979589708	0.65166948515048	0.88469232636042	0.748110187349522	0.779944800803588	0.733831544692619	0.674098971021607	0.475087897753029	0.812841187582104	0.663056915833295	0.718122168942615	0.829656388739963	0.843587764936132	0.804110148015191	0.890995842358709	0.864291424631541	0.889154423942874	0.627292325391215	0.817070013901058	0.717317101875476	0.830373596028436	0.909671631636411	0.709917325370293	0.740182491052067	0.913247998005407	0.85641758269684	0.525042849570845	0.68320265007333	0.82757212678748	0.564488724682227	0.499396188594729	0.776778380903539	0.775749279501775	0.911283492388345	0.0509840793342851	0.679120728077391	0.671038355043201	0.830357408114307	0.902280122141325	0.782557796177283	0.857595751310386	0.977924887497234	0.777737482460025	0.742408968455519	0.69253487511806	0.567317161658303	0.946796314283332	0.904848693431919	0.766186482949745	0.882469682840495	0.756553386819193	0.784589673421586	0.904329029050089	0.905498063162264	0.834603968363698	0.756945889818535	0.764171572775624	0.90459816906635	0.627220111412883	0.829463196925953	0.879164018229992	0.818508142707132	0.971268022726525	0.903340063232456	0.926774528626399	0.159062525084271	0.701212294117091	0.876973324145629	0.848280681340196	0.869567899524614	0.817760218580729	0.876586194436406	0.878108564093249	0.954615201934752	0.873655892421451	1	0.735934555151095	0.863086362055398	0.972139125582388	0.849205301071775	0.725820360030043	0.693288714230654	0.51627773937892	0.810941852576775	0.701490109554284	0.899464946649739	0.908096552334308	0.892146478652314	0.718577547315791	0.584702797448932	0.900712249849305	0.8295428806485	0.741455899950252
IL2RG	0.615979771852457	0.500943682364423	0.529884779530194	0.285447984985189	0.640166858669951	0.496109949639385	0.583516879304057	0.426557173304067	0.37312897295359	0.644727299395315	0.521719871330118	0.181393986154614	0.470448174705795	0.420014177770365	0.694488882067009	0.56795462352299	0.714230704076261	0.499582954083468	0.694620947720141	0.508370424854814	0.588727829666957	0.513354658651718	0.328104644513184	0.581372033773319	0.528603330752208	0.529773616060636	0.432475471575357	0.447436363725578	0.513355177810793	0.593801907788874	0.742053511383303	0.52360558916982	0.349377397913573	0.313624863692719	0.483696422742213	0.349238357156839	0.550033028193543	0.640025046498406	0.249897275248309	0.653910174146034	0.55585767899481	0.7229922605495	0.311929143712497	0.519078423242988	0.523872163364105	0.55736076728175	0.64074221407837	0.596656083005125	0.49305732922155	0.601492912380279	0.641622485047452	0.430266598404354	0.528908076777502	0.618286486711147	0.500845771205784	0.616115933298734	0.514046346138624	0.78178369866767	0.733741466703559	0.584612962782936	0.478144820338305	0.478714663657654	0.426984896646638	0.381341132027234	0.265506828694375	0.526596979114376	0.453716570960855	0.401565852777103	0.555974954927619	0.529808598628955	0.555368982358047	0.606556737589203	0.660471535459935	0.613374074696535	0.452982700505886	0.549079455548628	0.388068696990415	0.539794881065125	0.76755728965006	0.801755750880295	0.491977545958613	0.576804005879606	0.751479139925056	0.239811878898145	0.432666606157136	0.515094588386338	0.342678988949598	0.261831822755609	0.463146807743016	0.4886180741157	0.605839088505355	0.00700225917932654	0.356143124548145	0.414301319411124	0.464892054077038	0.61441477647566	0.504201284133389	0.632070317115522	0.715173849965962	0.524611255045211	0.467575477716267	0.352730960647386	0.346785016697429	0.753176045325088	0.638123996503762	0.520448834031974	0.639415088206511	0.506875686047346	0.432509865870526	0.694655430053147	0.613127815841194	0.652311146640728	0.5135494927719	0.542364788086672	0.579126441852367	0.419245649529715	0.577560096944933	0.58331248793052	0.543072809984755	0.693103820391592	0.761877678648289	0.666927001329585	0.0505780753711196	0.495352245217394	0.636871667364269	0.633144120134955	0.651922013421182	0.52025731384282	0.600409860455814	0.627070858095283	0.758072086719663	0.65145170930713	0.735934555151095	1	0.604744760062541	0.7263287063596	0.620972430942758	0.515043931300591	0.500733320177988	0.217365715263256	0.55198924706104	0.560329753559734	0.621138182252158	0.613716246458499	0.606859745659956	0.519288667059117	0.482068112744703	0.581086598657435	0.584641010118677	0.545466586120889
RAMP1	0.808031120156879	0.703452538988265	0.731863548637553	0.438430218296791	0.771564005384111	0.74128275276325	0.73477345707927	0.676630522523994	0.654247414305304	0.764892326590402	0.712579215127939	0.466164517980965	0.719049340268933	0.609948299627449	0.686979490268238	0.676424223131506	0.747422957013062	0.635391847857587	0.725184616157473	0.702938915983155	0.677926712318519	0.692821124955985	0.572369662286601	0.696778754071547	0.704934055348442	0.65341428975196	0.610671859672756	0.669195893679988	0.701384532619194	0.667768823273167	0.861141673626704	0.721763483836703	0.6025297751318	0.627371042044192	0.71220559245879	0.596523465734214	0.833657074561818	0.88418022391538	0.394674869179395	0.875031024593198	0.758738660132917	0.735037608352235	0.516020793653859	0.682753084632064	0.745325424004275	0.710022022492908	0.69262507206073	0.808262059474062	0.808404597982365	0.802291945706477	0.802071103057522	0.670000849524542	0.760429844836132	0.745468542517609	0.731791378300271	0.621714617582298	0.653231889456874	0.652727532660729	0.444325608033682	0.768720922223594	0.765607960344743	0.715472492430112	0.717468982530154	0.597724332756846	0.474053346924962	0.755767031920315	0.424125761930273	0.602234187878517	0.800313639228875	0.757960720587816	0.717302114678402	0.871773358124501	0.695721605754632	0.648798737381522	0.780938236717123	0.80385807579514	0.671785876610356	0.72593855835656	0.784784769127704	0.483864854409954	0.787432899501353	0.745575476548908	0.667254886424846	0.542837234287712	0.677554252566401	0.722146289308193	0.595220974203462	0.418572311640156	0.69664563918371	0.737786488489735	0.738476437302226	0.226641710581326	0.619224983841167	0.56336883005151	0.741971812630401	0.859389447938633	0.701096569617311	0.850248463355826	0.832046706452438	0.679340327353297	0.666233929118482	0.536869556005894	0.658282033888943	0.873685814835395	0.802562615086923	0.736284339835228	0.71458450248152	0.757310162913391	0.678768585581644	0.785165973236333	0.810010750670026	0.704763418197242	0.817609627272523	0.666779013244608	0.817770347225392	0.662751339055078	0.725367934648591	0.855217313793333	0.878772114351022	0.792922623025395	0.717168659098259	0.793891404446846	0.151994901635751	0.822405096845234	0.912400150216819	0.866771900294407	0.903659146982984	0.734139507706804	0.728105112945119	0.801010311586925	0.839377578489886	0.923456904386666	0.863086362055398	0.604744760062541	1	0.839035271346721	0.90871045477691	0.891546826336478	0.637936752601094	0.382734019778507	0.70973894241475	0.715251040239671	0.854619585672185	0.739463112597352	0.904590448503416	0.885149183548488	0.681566827396757	0.772220062167472	0.901840226766767	0.889241663787449
LAMP1	0.893874014556116	0.877427086861576	0.895401224938253	0.632336097690242	0.960246926404321	0.877498580900817	0.895298921463763	0.848328864725571	0.730094978685692	0.909204923796386	0.908342175888702	0.572242650228241	0.869654460836818	0.797426275686765	0.922490649242854	0.81827709454763	0.95316232357495	0.86970996764895	0.8948120453127	0.899107882715873	0.874069947804584	0.882750085350552	0.666913595930097	0.903210146133227	0.86426105470106	0.849658055974677	0.826801950422069	0.813507696640326	0.837105814458488	0.877291033450189	0.962047896349084	0.892878844402273	0.700882036409211	0.694933462598256	0.850742672968258	0.682412162316874	0.91976234260389	0.943025865260575	0.440844362980335	0.936438850095434	0.838111689771967	0.956442079769705	0.704980032163524	0.805053104697861	0.888350265839039	0.77611120454066	0.88677071152896	0.909971649756768	0.843007311341828	0.920303622671763	0.883305101770824	0.763989539181164	0.830112606831342	0.882889122422845	0.866227688298395	0.756416365431931	0.863636167930204	0.823110715849269	0.59768124579051	0.92798330614888	0.811489448163089	0.837078053177268	0.77745692227431	0.750422827693471	0.556849176136563	0.85486780138215	0.699700623819648	0.788184377825197	0.85411649802971	0.87380463035358	0.846505069128246	0.907400986013893	0.920937229526889	0.887069533405171	0.617524091523772	0.845093733661052	0.790316391305107	0.874353728849725	0.921165512114169	0.656093991557294	0.756045032363104	0.914412038067412	0.874952546030373	0.555622885993147	0.743321431847619	0.866077069297452	0.648388058418974	0.559148429253953	0.813437737102124	0.796394062964919	0.894061453490363	0.113391695753924	0.762853446427718	0.708489776956374	0.871754822861348	0.899317564221522	0.838915563629014	0.881406989247615	0.975936450129475	0.810685332070048	0.781747740023023	0.73185106424506	0.635069745174552	0.946269486113098	0.916770550186165	0.815691252787522	0.89726427084057	0.794521608453638	0.817518531576409	0.905601625942012	0.914965592314461	0.839440034750479	0.783185308751326	0.803966839266629	0.923654104691024	0.705337504082364	0.881118742060891	0.899565607113717	0.821937899272905	0.9606225656736	0.911715638674456	0.949486508382213	0.234418128683092	0.734277099386041	0.859600002152035	0.85487948210399	0.850163627451273	0.826459177446709	0.91215398817192	0.891511521309171	0.957049021730011	0.845313253830941	0.972139125582388	0.7263287063596	0.839035271346721	1	0.827132677936976	0.688228768342916	0.721234126893824	0.555118726702912	0.846946118154471	0.71148811866784	0.911581868126784	0.927754676180095	0.893368028535024	0.681379310950031	0.626883374848947	0.924761372696322	0.797023122010316	0.699121966793655
SDC3	0.767820359352472	0.690232388335592	0.751180154658445	0.504851352778502	0.767449676819574	0.738425221283791	0.719091483832675	0.619290071954339	0.664668224414601	0.796959400935362	0.706059676265134	0.424877135879897	0.720329249539006	0.598132271159884	0.698829465514608	0.68118265440005	0.757378924610982	0.672443732874355	0.73251757703993	0.69407466487412	0.70554148041398	0.707484128477796	0.58594723159005	0.698343555079065	0.62456130404535	0.695447366145692	0.629403964972615	0.71077247815329	0.6916134238539	0.711259089449085	0.871127059249199	0.746565821011981	0.608673754715881	0.64577329936132	0.731926593936724	0.620982316408859	0.836041133346761	0.893012849894896	0.402333862311314	0.879653927985845	0.790491991748461	0.708336961155109	0.529727570654154	0.693747183638486	0.767578267421589	0.695566344475754	0.719964534857632	0.840895802498332	0.819809247196047	0.809067081604355	0.722825260787137	0.695925666351814	0.727804808469842	0.762341397907639	0.739179681438109	0.612183526673617	0.686643864164706	0.650041383249257	0.40753465788656	0.744084040800487	0.78566355568197	0.732086566800518	0.752159220501204	0.617300255398755	0.486014358186727	0.80634995125884	0.457658237850107	0.649086709475763	0.836552649867318	0.759289508084219	0.734099955721097	0.896729486032464	0.69363404930942	0.688840212757246	0.847794768649772	0.829861565640608	0.67633899105231	0.744074686274823	0.822182309646406	0.508206221920335	0.806861563552645	0.766655496610698	0.716586078753688	0.406033142086274	0.689382503749569	0.750987640403505	0.64533316900969	0.476827491501703	0.71507529238745	0.671767555018673	0.721720592889013	0.204128587521704	0.612401273932585	0.576678385386733	0.754326092632865	0.886685857001158	0.704950717237879	0.879757251978242	0.846922906733286	0.667905891851422	0.704750504554256	0.519581292418726	0.677055420283419	0.877109346882428	0.8435509098931	0.697292202592292	0.705278200803268	0.774386615766158	0.657996008883122	0.806512173684911	0.853376800164013	0.689731269803792	0.845200697479416	0.688528666321956	0.835893309395636	0.690015280313919	0.718232212776713	0.867311854472673	0.920967151142562	0.81351095584608	0.749000789354382	0.823921459843371	0.187788551588041	0.884034905688864	0.889745086317593	0.923527753127944	0.93300133649081	0.788288830395192	0.745931749598231	0.832802084694925	0.860901688835409	0.949617616439203	0.849205301071775	0.620972430942758	0.90871045477691	0.827132677936976	1	0.932585949039981	0.625697264586283	0.452015551675303	0.770718906258753	0.728713645948119	0.882400223105506	0.761793740172316	0.936149827507543	0.937270098495376	0.737149191743232	0.780955453137006	0.93305347363655	0.93946004084124
