""	PTPRZ1	EGFR	NRCAM	SDC3	LIFR	PDGFRA	NLGN1	LRP1	NRXN1	GRM7	CDH2	RXRA	PTPRA	FGFR1	NOTCH2	PTPRD	PLXNB2	NLGN3	NLGN2	GPC1	APLP1	ADCYAP1R1	NCAM2	APLP2	FGFR2	NCL	ROBO3	CHL1	LAMP1	RPSA	LGR6	ADCY1	NRXN2	CD63	AMFR	ADAM22	BMPR1B	APP	DDR1	CNTN1	GPC2	TMEM67	NOTCH1	ITGB1	MCAM	LRRC4C	S1PR2	ITGAV	TNFRSF19	GPR37L1	PLXNA2	ROBO2	CD81	EPHA4	ZNRF3	ACVR1B	DSCAM	THY1	BMPR2	ITGA6	CD47	GPR37	MTTP	ABCA1	ACTR2	MCFD2	PILRB	C1QBP	SORL1	TFRC	CD74	SCARB1	PTPRC	PLXDC2	CD46	TREM2	RHBDF2	CANX
TMEM67	0.988312478808514	0.976163405269471	0.984605448369028	0.998273595377648	0.978707871060938	-0.285109758521679	0.957366997019738	0.982215824379933	0.98866730456285	0.843856644966025	0.966846483511815	0.945276385652672	0.995572312027738	-0.0287866688527138	0.991965826239461	0.988645993346563	0.434662011724745	0.944048496209513	0.90184185384409	0.746051954608447	0.788446170542211	0.948075191768965	0.993253532035395	0.994381035356882	0.98981928225428	0.984264746776138	0.956931369564798	0.978681937527037	0.993162513504848	0.9768698690749	0.88552867280817	0.968765351672078	0.980107366138018	0.976081430471799	0.984604127837296	0.992059981749982	0.989930993781241	0.995450637487323	0.989533589105885	0.904635879548252	0.942904180943439	1	0.984136757528266	0.992081983688234	0.970563669510873	0.214197787674997	0.883956821376861	0.988654637156092	0.984022476788897	0.988441663643722	0.965750695870588	0.975822129124386	0.960614986476287	0.960897969160335	0.992370177506373	0.976872248168312	0.658157719349142	0.0563786491606233	0.99325244738271	0.951626432763094	0.988256812472999	0.98978680780285	0.997494626682513	0.716646858398652	0.952018397884761	0.973518807617536	0.996962260775961	0.9541022152006	0.649915800588686	0.973918305262562	0.449413781878554	0.364480268117518	0.416976845763513	0.501918359375464	0.946694639661677	0.442573338473322	0.677199794567815	0.988013386954222
NOTCH1	0.992078613951957	0.990763171322541	0.996866400690789	0.988367342899405	0.962979739573777	-0.319987028600445	0.957271965035736	0.971715725735807	0.978678227731579	0.783168754066749	0.984053602050311	0.925193397476295	0.991156245834087	-0.0912217440853669	0.992453058213218	0.98258586678724	0.356667770660921	0.922067613266776	0.93648959858536	0.678568217266503	0.722711803964033	0.982972428328241	0.989773703650054	0.988880014740857	0.9659280111845	0.984652216703438	0.97905573336053	0.969995514371637	0.978888180022709	0.986212794616402	0.844328846200229	0.947141956640059	0.996595712008158	0.98533749828446	0.96818801933856	0.978784234590742	0.982043844275161	0.990988693650134	0.994091721720056	0.853680977953335	0.904967081643879	0.984136757528266	1	0.968484018605297	0.938572945991584	0.172819305957723	0.925164082509168	0.972321363097985	0.987559582255228	0.99106632305917	0.945953565107507	0.976106442554425	0.929612230849188	0.98111269157957	0.978625769105134	0.969277045413317	0.584130155735618	0.010073790165654	0.987207193545102	0.943107488172578	0.972716564188674	0.996246854225816	0.983379210927258	0.656724535659418	0.916279095136652	0.972530758465768	0.983601093823207	0.983048373938304	0.581307678655623	0.95150043919966	0.364916042770582	0.291773632373692	0.352532957974011	0.429590379099382	0.941874613182331	0.348788422210145	0.611941233361422	0.991573609136119
ITGB1	0.972279505123072	0.95365298279352	0.965757360111181	0.984600048211461	0.976502042754243	-0.248011685335895	0.939356427505074	0.987768606746249	0.979698595382609	0.862501169948477	0.943902271060217	0.955562969092116	0.980413052603341	0.0175802080759514	0.9797285741157	0.981756040982044	0.510379445880344	0.941223994018338	0.86811521131762	0.768770818375946	0.833001922032355	0.914683903303291	0.978972135993941	0.99163491731271	0.989721649780303	0.978192020811136	0.936820038858	0.97099339640727	0.993379373019166	0.961104065721527	0.900673390495451	0.969755150426555	0.960392803119599	0.957033437580557	0.989542827640164	0.975834651306326	0.985527678622779	0.984551864184704	0.96970362288124	0.919225599301683	0.963069903710324	0.992081983688234	0.968484018605297	1	0.970101083498606	0.239876065190296	0.845005706664894	0.989334367622026	0.968000148319361	0.971000858454078	0.95737877834696	0.957919946368975	0.977347973911205	0.931929217169883	0.984887870556124	0.965119333792939	0.722296363808789	0.0839640718076632	0.987301959307474	0.944474029360837	0.978977239578188	0.977481972183291	0.981581746986925	0.773016124323279	0.972875081972935	0.959775563000047	0.988853718624833	0.927763042331206	0.718373635318219	0.985101581440835	0.53897941721019	0.455208251215148	0.499797124363464	0.588137359198624	0.938624189723162	0.522313786762199	0.747911130048607	0.972323127320639
MCAM	0.956514576314469	0.925650239642079	0.940410447673355	0.969114762909144	0.94121624829719	-0.071397242253418	0.948595826106413	0.980439132275225	0.978635581448502	0.921692750063565	0.916392292122285	0.937801160315469	0.962550850882935	0.18786855609733	0.950819843702098	0.972580401899092	0.545392370678797	0.980292553386732	0.846456402918986	0.875018111894692	0.857783633106552	0.88234895729138	0.969877340471829	0.971459333980552	0.978798326926716	0.951378600166555	0.905851131432775	0.982444325784299	0.965226241841247	0.906577107751204	0.865091227731001	0.939254552640796	0.944017683097712	0.929986358239728	0.959065157487403	0.972939655034236	0.945523532029721	0.971544343674049	0.955921216055499	0.966106941038724	0.970620350622736	0.970563669510873	0.938572945991584	0.970101083498606	1	0.407657042346003	0.825139079005935	0.976647157235515	0.934429577320612	0.956428024837373	0.983751801067645	0.936056523980146	0.935679335610632	0.901390806625066	0.977867771469098	0.960467509537127	0.764885392284296	0.282371049724036	0.964965112955049	0.901908706989569	0.970029655004464	0.94616188948054	0.964971116501113	0.743589194113732	0.952038339542227	0.935106028712453	0.972349347244091	0.893041485331347	0.700757708205651	0.949530125937126	0.497100102336243	0.472718075331004	0.476019510107751	0.560089051745077	0.933252779938737	0.460700285073635	0.726840869055497	0.940422262475181
LRRC4C	0.254735015793377	0.192835476924661	0.199968717376416	0.220277753831989	0.102747217673851	0.839267810525336	0.38364744487545	0.315334114524307	0.335788501622592	0.499470261875151	0.21314562985074	0.174765464405687	0.223398482085487	0.905030340457233	0.210154326230823	0.316861321942037	0.285534599056992	0.513356866717182	0.241554634377506	0.606811146240229	0.466280445021882	0.0800126325596423	0.250424221367801	0.256660598402891	0.307619735579536	0.265506802895445	0.226238959957063	0.391130697583627	0.186428115198476	0.0602606811905852	0.0313740188135658	0.110197759621595	0.230001882322087	0.223759166010713	0.174500737260572	0.280026302362024	0.118530987101382	0.234629485842772	0.227693941985847	0.432690666364149	0.428672379604182	0.214197787674997	0.172819305957723	0.239876065190296	0.407657042346003	1	0.221703055626773	0.311699324270826	0.186562549365506	0.253561086755455	0.433428069846298	0.249732764953222	0.134444727123996	0.154017460657802	0.271680674972243	0.341501661195457	0.493288843426413	0.944254324100101	0.206656488977764	0.0370997054612245	0.304746798799439	0.173370495635772	0.201441133441762	0.121012486365256	0.228894448792601	0.261462518111931	0.256482145223355	0.172291926816098	0.201586721929383	0.162837760407718	0.105560575998571	0.347197886833935	0.10274508066491	0.17991817334175	0.388758354030266	-0.00910229007687512	0.228765355339442	0.18973079892481
S1PR2	0.941017105478875	0.961391249229567	0.940679138557116	0.90189440349592	0.797157185366352	-0.305732635498785	0.95445010540547	0.850522221735269	0.914071068701248	0.57870216138577	0.972609797001066	0.716972215636527	0.921592442918392	-0.143867185515864	0.930354048096486	0.908585080097179	0.0489931455780432	0.871279715320647	0.998044060601139	0.481717823965938	0.489537133718739	0.928560258392287	0.900382937479572	0.89304817005212	0.867757155868366	0.933877661713409	0.976058975936934	0.904647871620136	0.842647377964969	0.896299693127771	0.585809882048906	0.762615857737747	0.939520755072861	0.962747975230023	0.811216242666733	0.917753010995092	0.848153999012401	0.890724080319839	0.934174425513625	0.660895260431371	0.75567331744635	0.883956821376861	0.925164082509168	0.845005706664894	0.825139079005935	0.221703055626773	1	0.885682930344138	0.940413763745022	0.941403172116356	0.89713556107603	0.957381549687051	0.736270882266336	0.963962871366806	0.898637468883889	0.938805901890391	0.308826963269333	0.0318622546290463	0.873253573269904	0.781625333359851	0.918941404315026	0.903617254838094	0.899207641243765	0.337013725965401	0.727714615410527	0.953470565861917	0.906908082364335	0.976628858482458	0.274821481393539	0.780301849490687	0.0294418089483815	-0.0248398307113999	0.022578087707337	0.0995010583280436	0.943786152441296	0.0193345532183828	0.326413438851068	0.940904415856451
ITGAV	0.985446408860916	0.969039108573691	0.977707870358864	0.987739630195637	0.954043233556105	-0.189950366692381	0.97017379673549	0.990555962348399	0.993035080249828	0.854650617639388	0.963509837304169	0.929262203297018	0.986871943751448	0.0620023041430622	0.987482915614013	0.992862012096793	0.454915002223485	0.966993792226422	0.906355566931548	0.768448697211384	0.812005962617524	0.923664032675041	0.983634707464815	0.99451411584305	0.996086058056046	0.988298752773392	0.959669949902312	0.989436293178987	0.980346140530512	0.949614131807026	0.848706704418719	0.942114593285936	0.97234729398092	0.972863361603464	0.971845523988732	0.98707950074128	0.971890484770944	0.985772085691504	0.981268278964452	0.908273582260165	0.965445068101298	0.988654637156092	0.972321363097985	0.989334367622026	0.976647157235515	0.311699324270826	0.885682930344138	1	0.974143132953398	0.984733337158824	0.981538830846476	0.974644178591095	0.947293329346288	0.95532205773273	0.988833713215561	0.98623606999858	0.689310276038038	0.148721102322773	0.987931875626565	0.934121450440315	0.989038171314037	0.975234307771022	0.982924879485659	0.713464492314649	0.95634589159802	0.974764969562323	0.993703051415308	0.9468711463797	0.67315314276186	0.967171170622383	0.466292649891468	0.412232782665857	0.443561628143352	0.526269200265545	0.970688257290216	0.422816519283712	0.705919908505717	0.981102772647697
TNFRSF19	0.992964224645981	0.994164361712867	0.990766265883257	0.987138202939286	0.942155369386677	-0.332758934483313	0.97201019293865	0.95666956870768	0.98227839443706	0.75721026276253	0.991063041318636	0.89070428433144	0.99339621886563	-0.103056158464217	0.994381985427561	0.982370635223133	0.311073861697065	0.930598335369011	0.952857615279757	0.650595059946077	0.693588070818624	0.962117144791416	0.97962564221768	0.981937407596091	0.967064381142923	0.990404068046081	0.985403099031958	0.969029144612137	0.965026562180718	0.975588687554082	0.808773976980081	0.923569019313142	0.98506866840691	0.994333690255461	0.949518797186701	0.986007549227524	0.967466448515733	0.979935037166193	0.989848512848334	0.831616522868706	0.894959101333047	0.984022476788897	0.987559582255228	0.968000148319361	0.934429577320612	0.186562549365506	0.940413763745022	0.974143132953398	1	0.992808335304547	0.955918657945831	0.992714333987236	0.912062024580826	0.982534757833394	0.982334637258439	0.981736548579958	0.544440819544005	0.0130911740578379	0.973401685586877	0.915660614270407	0.986267831450063	0.982424021745682	0.986068472170027	0.610889870910616	0.899268898902806	0.989669311451954	0.988669484624655	0.98505329259419	0.537055080232808	0.933622029476082	0.326130620312106	0.240279054273273	0.293336043633884	0.383557716921424	0.963900231017306	0.318029955902343	0.577923398170979	0.995369790632778
GPR37L1	0.999825561364712	0.995370279754658	0.996779323885812	0.993756872346914	0.945872726880924	-0.26313417140861	0.98464375431231	0.971644199431432	0.994018223907178	0.797983358739857	0.992210129543704	0.902145667254416	0.9975840394486	-0.0303566642609998	0.997158105962061	0.992594403668557	0.33392884623362	0.954321171887179	0.954091237308696	0.70080666541187	0.728672443527203	0.966037390180125	0.992173448608435	0.989996254605527	0.979774036212098	0.993529056519023	0.986747034811535	0.986940770897511	0.971395993326305	0.972236162523707	0.813232900775619	0.928649456531878	0.994660187954982	0.995410935551881	0.955951407574924	0.995050493861456	0.969372268171082	0.990170501513411	0.998547454153477	0.862374749818566	0.918134637476987	0.988441663643722	0.99106632305917	0.971000858454078	0.956428024837373	0.253561086755455	0.941403172116356	0.984733337158824	0.992808335304547	1	0.974826721704753	0.993132720172636	0.913995631624924	0.985344156884429	0.988468308728231	0.991987458818981	0.58190898728525	0.081281954594803	0.983183922022027	0.922758705782105	0.991903300924207	0.988094111466576	0.990941292210595	0.620649001191678	0.909171738524167	0.990063452940276	0.99406273319219	0.984143748622528	0.556326990962599	0.938903410094771	0.332669106315488	0.268545891505627	0.311229610717797	0.396008749034422	0.97261327438995	0.316841290133913	0.590653368125732	0.996691671948085
PLXNA2	0.974571166243901	0.95407704296956	0.956732941072887	0.969884800125596	0.905302775530447	-0.0832309559016484	0.986897045691137	0.968145712425747	0.990071297867673	0.85528498292433	0.953238143922892	0.880229612132638	0.971554956458305	0.156069262746655	0.965797549590093	0.98021084373436	0.423442341823039	0.994522502130392	0.9143945944796	0.803596322020943	0.780734298965605	0.894447139775905	0.967618688417379	0.970676531502295	0.975931047469156	0.972391555202943	0.947536889632707	0.992511851967069	0.944215355270328	0.906249457074285	0.780673855660825	0.893059319730002	0.957513174991908	0.962073476571236	0.929155469501665	0.984375934849733	0.926968274334761	0.965160426151651	0.968393888926485	0.909233938067179	0.94503467931929	0.965750695870588	0.945953565107507	0.95737877834696	0.983751801067645	0.433428069846298	0.89713556107603	0.981538830846476	0.955918657945831	0.974826721704753	1	0.969791008222309	0.890355007907834	0.936452705997313	0.981787431719161	0.987818058323991	0.66576162297258	0.284413142267363	0.955713001982893	0.871461262695205	0.986814230816501	0.943965078167619	0.965997091204559	0.632505858237493	0.909907782302053	0.969360272438669	0.978897428954757	0.931761204625034	0.596717887089429	0.915734801461379	0.37414290968053	0.353396035651717	0.354987607976693	0.441024430153291	0.978268659615459	0.332434828417182	0.635698878005884	0.96031146673649
ROBO2	0.993001752885468	0.993291797013518	0.985890475490218	0.980707189095562	0.915808794777512	-0.288278608082201	0.988197468591138	0.949734240537405	0.985531388345975	0.747492081369082	0.994744880911932	0.857720700444771	0.988551135706444	-0.0629622070497947	0.991745712598399	0.980475564011362	0.28631940036497	0.947751204272985	0.969624837692435	0.652719852857468	0.678790895205233	0.945624592134192	0.972752365377615	0.975441045066663	0.9657060996182	0.992845842766363	0.990230378849378	0.974393343806926	0.949633220240369	0.9583810322052	0.765073130563511	0.894147995604954	0.980357455649352	0.997887762369772	0.930348170831135	0.988034114419036	0.947684774839901	0.970035735526415	0.986869258603768	0.822422942266871	0.892017034425371	0.975822129124386	0.976106442554425	0.957919946368975	0.936056523980146	0.249732764953222	0.957381549687051	0.974644178591095	0.992714333987236	0.993132720172636	0.969791008222309	1	0.88561065623773	0.982920107520418	0.981755436979545	0.992230129894652	0.527621937966283	0.0721160379683119	0.961460128636187	0.88923856608782	0.992114181778634	0.969586579086465	0.980077271652255	0.564598696192359	0.880531182805224	0.998700693291908	0.987083101385224	0.984701617201684	0.506189623193231	0.912023773034438	0.286270666690452	0.209061516712745	0.256757079428928	0.34332571455298	0.984135294950903	0.27835768584617	0.550199926728317	0.993161569423262
CD81	0.915787769215547	0.891708462605175	0.916593867824304	0.947336046283478	0.987081273191723	-0.291185280534258	0.852561601322648	0.963437323854288	0.923954116505322	0.87370638018685	0.872035333846561	0.984747244931905	0.934248267316467	-0.0157532781459461	0.931338488631587	0.931255283487479	0.617851468633522	0.870270994122419	0.762805992218292	0.778633331045856	0.860307106884374	0.876132901573391	0.94089568024518	0.956655987752648	0.952102913251803	0.919995787262131	0.860263655295248	0.913161700553136	0.982276237393956	0.936007224297694	0.966734409210422	0.989260893594338	0.909325548830101	0.888790408581899	0.990342152803533	0.922345705543799	0.97894773837811	0.952998191726756	0.920093774376634	0.926856151557082	0.945841214832928	0.960614986476287	0.929612230849188	0.977347973911205	0.935679335610632	0.134444727123996	0.736270882266336	0.947293329346288	0.912062024580826	0.913995631624924	0.890355007907834	0.88561065623773	1	0.870426539047833	0.941317699747409	0.89263582774905	0.779970709899466	0.0104849419291275	0.96648919838581	0.964917521827713	0.919071793271372	0.945556983541253	0.944124295298911	0.875633991748577	0.990285936317388	0.886291062575475	0.943487913145725	0.857028475812499	0.817401315513544	0.995956779841055	0.666847354937718	0.566087619352161	0.634792332113023	0.705528847671051	0.849479107051844	0.649403240309936	0.832094444877084	0.919996325751198
EPHA4	0.984452018582132	0.993991741621157	0.990409681282221	0.971973306268481	0.916488197263978	-0.358702639225746	0.96486202449503	0.932584051610381	0.963414318151403	0.707059144767541	0.992574063989695	0.853578473580372	0.979570161315692	-0.148743077693008	0.984095799500876	0.962834521109932	0.21865194775738	0.903408195790713	0.970536566175739	0.593157926995118	0.630756953207551	0.976789439839138	0.967420534490067	0.96260734613266	0.946068769038736	0.973954116197047	0.989543074440916	0.951635312882266	0.938471549389898	0.965033359833943	0.76033016329434	0.891120977289928	0.98292493993192	0.989552103688386	0.919670452447049	0.97127738931198	0.948308115216	0.964152506832927	0.985734281765478	0.780704683404919	0.857422077870071	0.960897969160335	0.98111269157957	0.931929217169883	0.901390806625066	0.154017460657802	0.963962871366806	0.95532205773273	0.982534757833394	0.985344156884429	0.936452705997313	0.982920107520418	0.870426539047833	1	0.9578040756947	0.969799432476764	0.462693819358899	-0.0246839547234874	0.961631622820423	0.917852520574984	0.963271427006229	0.970983544782589	0.970265378915719	0.54150698843919	0.861577679804916	0.97672602393544	0.968193007777388	0.99170591233248	0.475733114538041	0.903920233015402	0.238032007310859	0.160769005088979	0.233725916504602	0.30135826733246	0.954466129034912	0.211943835297622	0.510098608340329	0.988836250862169
ZNRF3	0.989157104015369	0.976089206593317	0.979648496492401	0.992458634857679	0.956604262324252	-0.243531311875569	0.972183527603854	0.982281839577245	0.992279287915161	0.830322117942884	0.97012467042676	0.923800197222467	0.992553916742761	0.00323341587068392	0.989597818383342	0.986447881105488	0.450713184640735	0.9642573739709	0.91511917910311	0.761810675577002	0.765656117752493	0.934473230698852	0.98497323186651	0.991637404354109	0.982499786906986	0.988644243778833	0.960733591813494	0.984467796107279	0.981574870631664	0.95931650059747	0.849792278740124	0.945051461484545	0.97723854303451	0.979040874730107	0.971208281602051	0.993145726278042	0.973580354269536	0.987940202276818	0.986619254926638	0.905252787994941	0.936080255909956	0.992370177506373	0.978625769105134	0.984887870556124	0.977867771469098	0.271680674972243	0.898637468883889	0.988833713215561	0.982334637258439	0.988468308728231	0.981787431719161	0.981755436979545	0.941317699747409	0.9578040756947	1	0.983246910901829	0.654115693490436	0.132275840277664	0.983049638348906	0.923907560453546	0.994342997506009	0.97754251433198	0.990525140828232	0.688988696566529	0.942294983123262	0.981251346936583	0.996283301960418	0.955090422542958	0.634465221925004	0.958395226292684	0.426181303227664	0.355651888937149	0.404388379545434	0.481746830337737	0.962442357005142	0.409796849066355	0.671684678523835	0.985238156957075
ACVR1B	0.991698993490279	0.982504352238582	0.980911358223411	0.9812942239574	0.915736367170165	-0.186990273083601	0.995001695163842	0.964667703004869	0.994493935304488	0.805044515711585	0.983564511059094	0.873144979055317	0.986763293943747	0.0472877377394263	0.986902636588466	0.98982819107289	0.333872667280265	0.973518327106888	0.953660423363934	0.717530768803922	0.742439521677086	0.930301933399224	0.978733999913991	0.980728609984262	0.981334399250432	0.991251498223152	0.981437829453392	0.990541902379894	0.953088903766622	0.94226451823507	0.77375096718243	0.897673486673494	0.977957808767659	0.989098759151907	0.934590696899529	0.99160960532398	0.943959759730049	0.974767731902494	0.985384425588439	0.861074810444437	0.927106839983175	0.976872248168312	0.969277045413317	0.965119333792939	0.960467509537127	0.341501661195457	0.938805901890391	0.98623606999858	0.981736548579958	0.991987458818981	0.987818058323991	0.992230129894652	0.89263582774905	0.969799432476764	0.983246910901829	1	0.595619960906674	0.161420054430661	0.966400636939422	0.887231858894995	0.994565358900114	0.967172717265224	0.97845761321062	0.597561190181983	0.897681114322157	0.991619950687382	0.989475394072872	0.969074121571549	0.549533251578854	0.919156142696758	0.328244635078654	0.278384848410858	0.298796395837837	0.392174902387573	0.990721324719198	0.302157000569307	0.589711431986565	0.985929238877029
DSCAM	0.586554172153929	0.512556267229752	0.564320479204618	0.632398448741182	0.705780773453591	0.275343127025005	0.555947880747241	0.746888088263548	0.651812568885009	0.90794194576077	0.48995092565464	0.804008422338432	0.604700192874129	0.524448791033879	0.59059439379438	0.659201845068262	0.889982830626187	0.700384127576963	0.350832555282927	0.918559805169098	0.950053904579365	0.473895668428566	0.646146194096237	0.676107668005529	0.703708897424856	0.603402502868053	0.482480663087441	0.674990922531076	0.709515008521341	0.554237639246416	0.797256613468933	0.737178718918851	0.576041226939605	0.520647650066764	0.737764854772677	0.614824064351409	0.666921401974554	0.661967063114756	0.584090289105912	0.885750112977065	0.837435762697428	0.658157719349142	0.584130155735618	0.722296363808789	0.764885392284296	0.493288843426413	0.308826963269333	0.689310276038038	0.544440819544005	0.58190898728525	0.66576162297258	0.527621937966283	0.779970709899466	0.462693819358899	0.654115693490436	0.595619960906674	1	0.455384995410843	0.676562759904293	0.654709462261373	0.62200061130903	0.61853507510535	0.617338519201815	0.914656707812646	0.819432833818743	0.538679932634731	0.641300480734142	0.453681932142535	0.92704341203805	0.758149247865613	0.866694444368744	0.908314432333432	0.842583727092042	0.907938024166082	0.559751827207626	0.791057604584811	0.921227408665724	0.558150668178849
THY1	0.0837836459853396	0.0162379157540421	0.0260403108278288	0.0617241470827009	-0.0324124264720796	0.877697057833624	0.207771655919039	0.171543793384872	0.168692504531297	0.392092630117097	0.0309859118076651	0.0621906504115122	0.0598292366202277	0.906185470095248	0.039852336719833	0.142010628563901	0.384248389802563	0.365461725736623	0.0477787723608542	0.578322105038731	0.348909883997894	-0.0862599633532	0.0855924103605286	0.0977838555628174	0.137467504339922	0.0919370235388864	0.0375864892423383	0.225719070107411	0.0410036747483198	-0.111272049281942	-0.0552350337800764	-0.0161507861642122	0.0597537465967986	0.0435298608482183	0.0384343534369197	0.117940988856663	-0.0298755106661102	0.0775414259743872	0.061274341199955	0.347149661927716	0.275761395549363	0.0563786491606233	0.010073790165654	0.0839640718076632	0.282371049724036	0.944254324100101	0.0318622546290463	0.148721102322773	0.0130911740578379	0.081281954594803	0.284413142267363	0.0721160379683119	0.0104849419291275	-0.0246839547234874	0.132275840277664	0.161420054430661	0.455384995410843	1	0.0519873435952705	-0.0963761257560719	0.139871335111395	0.00443310544488967	0.0435196777156172	0.0899907502516189	0.117958122893022	0.082162249892449	0.095264926225654	-0.0121255217838953	0.190351221237342	0.0315454732474964	0.123289748679115	0.380172358301764	0.158444469281048	0.187222211805485	0.204543699848128	-0.00810672299570117	0.215740815346439	0.0155003331472616
BMPR2	0.983573452564552	0.971175769432874	0.985684228841003	0.993382456783506	0.983960105028488	-0.270985451932103	0.945436724376895	0.989298860552415	0.981853848480525	0.850954795754289	0.9597911858256	0.960288715250047	0.989316907228289	-0.0191261531193405	0.98754281572667	0.985657273856556	0.453798419427979	0.933607354450558	0.890857811718369	0.750435879921889	0.801307223500148	0.956837256241066	0.992512093080475	0.995263811110605	0.987249626525063	0.977523909148133	0.952442541311037	0.975445524961735	0.994317520443612	0.975517250127249	0.895675734516539	0.974239993303894	0.981601266744101	0.967008828163168	0.989107042874784	0.981755709779203	0.993725348794455	0.996042255466578	0.987203610310579	0.907017055148873	0.948909371430119	0.99325244738271	0.987207193545102	0.987301959307474	0.964965112955049	0.206656488977764	0.873253573269904	0.987931875626565	0.973401685586877	0.983183922022027	0.955713001982893	0.961460128636187	0.96648919838581	0.961631622820423	0.983049638348906	0.966400636939422	0.676562759904293	0.0519873435952705	1	0.971324537726693	0.973714771902379	0.991543519287833	0.988965011862509	0.742969834545808	0.962668065651176	0.958298944921898	0.988679620451425	0.950630408137492	0.681968253280321	0.9831161118491	0.475231968312831	0.405063669050047	0.460547945233785	0.53439021282513	0.9343891771217	0.445027207397706	0.704040880031659	0.982620362125472
ITGA6	0.922201838070407	0.912953821888597	0.93727919845264	0.950121457841215	0.981592543875483	-0.381281024083496	0.852110595737019	0.941172217037952	0.912392863066991	0.814418328343157	0.892287383839566	0.959669126020638	0.938515611647065	-0.128291073033354	0.936400536225239	0.921013067428972	0.47151403721517	0.834839728025715	0.799440274854813	0.695797077120358	0.773509404379162	0.92776220154084	0.945231057476512	0.945888747377706	0.938619636459252	0.909425666411898	0.880569547396986	0.90011464352745	0.966282556194759	0.94900501434135	0.933535292970443	0.975159684534889	0.925512614934424	0.89973530057295	0.970009028175734	0.922280192311584	0.978782194708242	0.953231121086749	0.935605862853743	0.86761737084778	0.900118765417107	0.951626432763094	0.943107488172578	0.944474029360837	0.901908706989569	0.0370997054612245	0.781625333359851	0.934121450440315	0.915660614270407	0.922758705782105	0.871461262695205	0.88923856608782	0.964917521827713	0.917852520574984	0.923907560453546	0.887231858894995	0.654709462261373	-0.0963761257560719	0.971324537726693	1	0.902342610042418	0.952306157722781	0.948147045485521	0.793148967717008	0.95419774228033	0.882070570528991	0.933655259263919	0.886603392012523	0.728377539419769	0.976053435986882	0.536839929091755	0.437901948266527	0.53811049593458	0.58380542625769	0.840279596561752	0.498347152257566	0.732106224839782	0.931065671780173
CD47	0.991883636016583	0.980724217984734	0.98003611613187	0.989085496517538	0.937015404262681	-0.224002271091305	0.986088135537282	0.972056242259969	0.995992926666442	0.817018267029516	0.978772664562246	0.89539812159973	0.99185153983904	0.0202972239560901	0.990614605013682	0.989878518100754	0.387317080600356	0.971317348903644	0.935929382965348	0.735546985546495	0.752710791546992	0.928031954181987	0.982067128330383	0.986644957024359	0.98410180345786	0.992880029627637	0.971620815019597	0.988313604973737	0.968603552090638	0.953338016719746	0.812890013965187	0.922255951383089	0.976277320545018	0.987072624236597	0.953836284040974	0.995716750357785	0.959854188632364	0.981241127431126	0.986234260432188	0.883281171852195	0.933293760941077	0.988256812472999	0.972716564188674	0.978977239578188	0.970029655004464	0.304746798799439	0.918941404315026	0.989038171314037	0.986267831450063	0.991903300924207	0.986814230816501	0.992114181778634	0.919071793271372	0.963271427006229	0.994342997506009	0.994565358900114	0.62200061130903	0.139871335111395	0.973714771902379	0.902342610042418	1	0.972120884722471	0.988042234775149	0.640201162593479	0.919648327956405	0.992075585755843	0.996175806393337	0.96248061894841	0.586729351536878	0.939061194438531	0.377178075081108	0.309050646918582	0.342643447861612	0.432701737996807	0.98086106394423	0.366532754621372	0.626522251471513	0.987866724774989
GPR37	0.988721843243198	0.983365324502529	0.993145065865686	0.991289671671074	0.975421536615589	-0.311898888396052	0.949381667058661	0.97540379411656	0.978935587573991	0.81259760788773	0.974491023445173	0.941888537871444	0.991108140301916	-0.0717440139603133	0.990607446361103	0.985117567223407	0.38009906007556	0.920684113809347	0.917313670193277	0.700377040263842	0.762284402757424	0.97735549569428	0.994128126758161	0.99101724059071	0.975479920113876	0.981298873461582	0.968284685804641	0.970298433698791	0.987781265643658	0.98983350391796	0.87184512699307	0.962964499265347	0.992911608665635	0.978257386625649	0.978513029647202	0.979528154520842	0.98889421409032	0.995346132367762	0.99215368469353	0.871857187223956	0.92004566121016	0.98978680780285	0.996246854225816	0.977481972183291	0.94616188948054	0.173370495635772	0.903617254838094	0.975234307771022	0.982424021745682	0.988094111466576	0.943965078167619	0.969586579086465	0.945556983541253	0.970983544782589	0.97754251433198	0.967172717265224	0.61853507510535	0.00443310544488967	0.991543519287833	0.952306157722781	0.972120884722471	1	0.987277745341404	0.688197370602012	0.929493320230222	0.966648018341962	0.985707678310999	0.971414985799116	0.611483983776448	0.962718329076847	0.403374344183601	0.324202714928836	0.380714955762024	0.464282557908317	0.933774665243664	0.397863325870026	0.635285977058941	0.988402947239652
