""	CD74	PLXNB2	CD93	SIRPA	LRP1	FPR1	RXRA	ITGAV	SORL1	ITGB1	HLA.DPB1	ENG	STAB1	LAMP1	APLP2	NOTCH2	NRP1	TLR2	PTPRJ	VSIR	TLR1	CMKLR1	KCNQ3	C5AR1	TSPAN15	ADCY7	MERTK	CCR1	TLR4	FPR2	ACTR2	CD44	CD163	TNFRSF21	FPR3	KCNQ1	TLR7	HAVCR2	NCL	LY96	MS4A4A	ITGAM	PLAUR	NCSTN	ST14	ITGA5	PECAM1	LRP10	CSF3R	BMPR2	TNFRSF14	AXL	SIGLEC8	CSF2RA	ITGA4	ABCA1	CD33	ITGB5	PDE1B	INSR	PILRA	CCR2	RHBDF2	TREM1	CXCR4	SIGLEC7	CD81	CD63	THBD	TREM2	TNFRSF10D	EPHB2	SDC3	IL6R	ERAP1	ITGA9	ACKR3	ASGR1	LILRB2	ITGA6	UNC5B	ADORA3	DIP2A	NETO2	SORT1	CD46	RPSA	NECTIN2	STX4	LILRB3	SCARF1	PTPRA	JAML	GPNMB	AMFR	CCR5	STX3	PTPRC	CD47	MILR1	NRP2	ACVR1B	CLEC2D	MCFD2	CADM1	ATP5F1B	PLD2	CD40	C5AR2	PLXNA1	GPR84	FZD5	P2RY12	PILRB	NOTCH1	TNFRSF11B	ANTXR1	LILRB1	SCARB1	RYR1	CD99L2	SLC16A7	KCNN4	TLR6	RACK1	SPN	CD69	JMJD6	TSPAN14	TSPAN17	TRADD	EDNRB	ITGAX	CANX	TFRC	C3AR1	TNFRSF1B	SMAP1	SLC16A1	TNFRSF1A	LPP	PTPRZ1	PTGER4	TNFRSF12A	ITGAL	CD4	C1QBP
SPN	0.56012788774657	0.692925219600343	0.668792592266884	0.75175912588085	0.363303792576963	0.754694914720912	0.675107910074822	0.613467260853949	0.652912577792147	0.731617461075908	0.488450259996797	0.643645752729438	0.437189476823699	0.65548628771061	0.68841258401056	0.637708632761855	0.412489196231216	0.637920274348437	0.6686410954794	0.663433324201432	0.641984553552576	0.270195535338964	0.481286758288462	0.165444806336374	0.67184468995647	0.75394632653059	0.252051099762362	0.797499939149251	0.435672804099657	0.66790228325474	0.880058704667021	0.595171644593211	0.646231402102532	0.230217308330945	0.621337337600038	0.5987909747605	0.639179058673017	0.65378399804727	0.796090123409369	0.649005267259459	0.765032169239334	0.70529576841217	0.597459574246836	0.683476517268485	0.752626224760051	0.743725807699734	0.398168206827894	0.725836828995729	0.539689994009206	0.572247453912189	0.413997134112557	0.406064168501251	0.490891078505512	0.449911287783561	0.796981121374094	0.0345730207072189	0.683680712075054	0.444766137047708	0.551526844641074	0.264381532918693	0.358827162462265	0.617666837284787	0.652677706637184	0.4432116579705	0.552099221669765	0.690042459615965	0.6888418652568	0.671645457166337	0.561166932144311	0.578957043344624	0.372612664968232	0.344663286468113	0.175983471943275	0.809910341210914	0.632190534082918	0.253972294644401	0.302142056810041	0.666028054405954	0.551644678698541	0.732601079357748	0.711141235559001	0.665947484829886	0.429971833176832	0.747784971180242	0.737413048977327	0.587133635115388	0.778082065126965	0.792194843162987	0.54395900286974	0.243447495938225	0.564988033045626	0.683773047213572	0.479665373554839	0.0388007732221294	0.589938253675867	0.673542721880419	0.546683765420428	0.799323098089946	0.687891617152479	0.682151674759288	0.0785579999956616	0.629065934818476	0.405924959739335	0.771726080495614	0.509648298799393	0.831396690972155	0.529992146893241	0.454571604266308	0.258441994253796	0.424425663881595	0.667188119889778	0.605391000881501	0.416004643555937	0.444382609649989	0.579224631518382	0.695581083138	0.63972666415503	0.590910894067645	0.621118720216516	0.181108980579015	0.687327689309413	0.573763640779458	0.693069070342643	0.394813947376978	0.708013774805807	1	0.491581285681195	0.647648131311855	0.450021005698864	0.747689116264762	0.649575368876715	0.333589993758025	0.111301293795943	0.798984901922508	0.474914033557413	0.653530932962239	0.600651240849447	0.752570860956749	0.331848547022361	0.77216913890459	0.560032294480155	-0.1109415107096	0.422288975322889	0.460188693348127	0.534538893613082	0.633722480892968	0.739509412222368
CD69	0.251169866181059	0.460417901549591	0.290911839744081	0.496549698522722	0.290865819733805	0.404199814419314	0.289890306512536	0.242480091867701	0.27117219261386	0.506694355573074	0.341913736771996	0.454893603456649	0.208232519651427	0.373651578787455	0.509891565600626	0.267730078001219	0.268836817571392	0.314195085653579	0.358372469214553	0.471781374544026	0.19972003024066	0.0642432882072944	0.093491486263636	0.257317558146048	0.382557650047016	0.45146589478896	0.16027116200707	0.335384956852213	0.183856069640868	0.302778483635605	0.513463249144339	0.606146265530393	0.309723137322244	0.366501853778225	0.420779745493178	0.351090293310717	0.347318309274514	0.395771869494445	0.725924783948025	0.318537762527351	0.344139782141257	0.494767631678608	0.559228140466464	0.349914859219863	0.47302102755765	0.578117967288083	0.222721913607913	0.433099889764143	0.283479615638066	0.30939506711858	0.385312038907827	0.178618463938905	0.228629376758005	0.327509092412831	0.494760622672338	0.0709618664198623	0.413163883760738	0.263808808512669	0.269877941577384	0.253956227244926	0.176426433850291	0.364278774179664	0.363960020217161	0.612895337542389	0.519358366189822	0.315069700563762	0.461896983520375	0.438943784652628	0.615492309919523	0.357578342747894	0.510417496247429	0.223796923922518	0.110528799163666	0.430465996950617	0.275989874292461	-0.003246342604867	0.343561195235631	0.623512331943978	0.298206712108312	0.333672780889584	0.437585340801908	0.380997495242408	0.211599441692338	0.567145325805647	0.476817509253156	0.360426949534677	0.629053288846102	0.541927937167526	0.774293599322652	0.216717214620844	0.343724934943188	0.442772329138317	0.319815421709297	0.1087785315032	0.347414614355952	0.381041790135301	0.444065428031748	0.440366578713035	0.577492881020748	0.265848647967827	0.178358304248881	0.270665148596716	0.131992240636563	0.491221042711078	0.288855250101515	0.571497404942467	0.232208978066519	0.293301014510889	0.318166064722874	0.26039128267665	0.478752274280683	0.25955489906619	0.153869091414158	-0.00670267723876934	0.413182533127475	0.330433987784328	0.298073233206618	0.187631516239903	0.345346477033755	0.0623489106050476	0.42991768801889	0.453658155933902	0.365363800951981	-0.0920785842236415	0.58614101647598	0.491581285681195	1	0.634425257482752	0.373836881982985	0.113719024758683	0.62198000853537	0.271842338170951	0.15927650150298	0.425990131116652	0.629568584394281	0.421371911118692	0.36267093988156	0.558600771913069	0.46138323226053	0.470175974515922	0.234268684816553	0.0304709612916121	0.784732153025345	0.438879592347028	0.479301661235777	0.503479540361071	0.598276157427895
JMJD6	0.366750027001879	0.638812758702043	0.412519335007316	0.72165242942819	0.500475225171469	0.597959800793122	0.497742170014105	0.499945936001068	0.403246932686307	0.750740759225971	0.371366277897544	0.658012296505684	0.327991744715654	0.668342587399367	0.775777700592451	0.63732495182386	0.570765317754095	0.466796812778586	0.513405976066354	0.513816906937144	0.430038575514611	0.360956059307289	0.261007413190567	0.528282017479615	0.605903384734899	0.576312540001507	0.392967939192292	0.655864728281271	0.479192594046107	0.512081020523715	0.720087649546093	0.851790066040909	0.538040090209325	0.572353994841209	0.594498929203742	0.48848751849052	0.458467220970092	0.615053144337087	0.841344954567106	0.539527306032915	0.61406907110867	0.615202517729428	0.780405776845674	0.623441816314068	0.733867364193019	0.781093083073276	0.422050193438281	0.667003455583324	0.399369480390621	0.572454867533619	0.673541987192176	0.326799234185028	0.353351571398146	0.373867379649208	0.656109422763691	0.396346751875133	0.481647249529731	0.563861943480171	0.54578519820144	0.494444350436153	0.313688592277585	0.406681275225995	0.510760119205132	0.759293937967839	0.552786756825785	0.639543111398763	0.631812319678691	0.7378816965622	0.789389088115435	0.551988799057824	0.657657061351995	0.48039649092736	0.435391338339456	0.674413289559684	0.476599006581139	0.0571879055024512	0.506783491361218	0.621175429811362	0.506550326991459	0.634271171685762	0.56501065335876	0.465338529369736	0.445743119832316	0.749544499055296	0.624477251312982	0.623905063050095	0.724553547455797	0.798394296567808	0.84200702482649	0.470823487109603	0.507705157461282	0.696587946177466	0.290527022103409	0.430565931042997	0.644259656186149	0.540349364492407	0.617117861914657	0.669937174096586	0.743757432389025	0.454739722829562	0.492868106692105	0.48922990291801	0.231265575213308	0.784092716269516	0.56975476376316	0.730356980780874	0.434215043369675	0.430541908102983	0.44847677334113	0.566703478282579	0.531776363324026	0.571054510537642	0.209138546652051	0.378512005037116	0.695303260277116	0.526729546561842	0.426998120600294	0.322396564328979	0.567867085984638	0.093652018093763	0.714747303898564	0.529553350376265	0.713927496552178	0.119962062847552	0.684418998801218	0.647648131311855	0.634425257482752	1	0.571349611551726	0.46480014688245	0.715208719084993	0.558951787334459	0.489396503773625	0.713021118897583	0.780352514947645	0.607001310196946	0.639867045718301	0.681108161618566	0.65557144526551	0.734292373858044	0.47035958982298	0.1687348923776	0.716613723420211	0.739838776205908	0.587244472419085	0.636972691947183	0.726111434581183
TSPAN14	0.561333993713017	0.842520093042153	0.682822817490565	0.840803783419065	0.896402828618135	0.634187615667316	0.770495035889983	0.80892040371252	0.607138704067249	0.773994263166015	0.297153345190677	0.84561643400343	0.777057707982092	0.814079573561723	0.853739700331411	0.743492329553859	0.788367521193565	0.800888759751911	0.82243447269707	0.472815119295627	0.678171126524193	0.742673792285872	0.646279079920551	0.781588094318057	0.526499200062311	0.783197677180452	0.875904308279237	0.593702124139828	0.861101372048656	0.418894560699997	0.634793125667655	0.637089719689975	0.806743814798421	0.68281699588323	0.857387213795939	0.59358934816023	0.705306679025647	0.765094378051845	0.564780885661299	0.596650604213295	0.476164298203186	0.714229801927119	0.779629007114086	0.640154648981014	0.730397296226032	0.725385377364921	0.765674964324369	0.657383603735893	0.696781071155875	0.851608012434501	0.81793264158553	0.721983028679906	0.598857624927738	0.752768135743897	0.710070095869742	0.669590883368158	0.586049099247016	0.885588200070153	0.726048120683609	0.567372781839174	0.49762523008736	0.0801841149144044	0.75400750725256	0.588960097514307	0.534891149948558	0.65071902959714	0.525973103138985	0.595374305017067	0.701787370422674	0.646364434146935	0.641048574059492	0.803119859025561	0.679672973419452	0.73764683913475	0.641462611158008	0.553823724444577	0.762821102652681	0.375749352532848	0.735263119967743	0.594867203825362	0.704255093397074	0.679504978370852	0.755821811142086	0.488572369198697	0.719918076821637	0.725028378524929	0.359753615709438	0.691678548352851	0.671820983720119	0.738612536085872	0.721145995666166	0.502455242783478	0.237752125236287	0.52405962801577	0.843175368311151	0.486149171263843	0.823264696998285	0.676574007863109	0.646075294821271	0.563743988706709	0.642682615313409	0.663733686810628	0.636794702179818	0.546989421433184	0.813400780253511	0.482746448464094	0.669167181735151	0.486370979457706	0.742066691930618	0.825644549443162	0.384021338522175	0.523301736358703	0.331263799742526	0.461501628727784	0.646737151451646	0.187816002894682	0.533792228387368	0.634555722638448	0.681063462491842	0.50281005929363	0.659483901082682	0.333021580150346	0.605385759370163	0.597129121662408	0.37604306513211	0.450021005698864	0.373836881982985	0.571349611551726	1	0.38439070278731	0.381867099082999	0.409777679636807	0.61095894756294	0.729856224958934	0.464024531006899	0.754338124801473	0.881333570947448	0.619466616516675	0.318453608858312	0.68223169683383	0.804930541090982	-0.0387776427260516	0.694141428393761	0.451110294140891	0.68666271716212	0.817022560552472	0.319279104956596
TSPAN17	0.67090476274295	0.606923039206684	0.659045161325329	0.625623856704616	0.337316598119374	0.741928726692522	0.606097894696653	0.705397930997292	0.705928887637442	0.687100145414058	0.505522975685836	0.512005255657711	0.508491160983465	0.644176151770749	0.580345197895921	0.657679233569362	0.350125644062556	0.645239926049213	0.637458403117365	0.578390004144297	0.742201068224569	0.390977621079321	0.645695922095139	0.0556190642038366	0.624981539809997	0.654232299965741	0.339159766995871	0.689716795102037	0.508880083359712	0.639859407303944	0.764461893813038	0.311035621331305	0.704886682413805	0.00554633722634398	0.456534826252084	0.60179265341532	0.635700715508606	0.632791574094744	0.553384651733708	0.732630987434726	0.811577878489364	0.580880469361795	0.426904308211866	0.641137088153779	0.592406020868864	0.4783889893369	0.501694983652049	0.709584091283311	0.547763828083819	0.61147169195744	0.319555106627411	0.519633707499029	0.619807868643844	0.487433867285964	0.751840424928967	-0.00352951093952325	0.668804715814749	0.429082079880174	0.55519611112575	0.277787699921588	0.407691777145709	0.405076646940813	0.662035710085903	0.0665315965236857	0.454615066366022	0.572574312283773	0.67987790055067	0.661992911938386	0.261667214898833	0.654878006945533	0.0554380031275814	0.305973351999762	0.241335546751035	0.672044682693801	0.73425893673123	0.437692528567785	0.156704776279197	0.434977088760206	0.438438391932777	0.794045704456969	0.702090145320648	0.667571890270948	0.503411347092983	0.508497881954359	0.660038045694256	0.638567038221514	0.597996070694213	0.688668977060725	0.248789881959823	0.124556881063534	0.439888185928878	0.667366926817974	0.469586470339825	-0.0695911351601623	0.524441393205922	0.557152288446	0.400484166278525	0.792906030784515	0.606227228941305	0.745272856055524	0.0521324774923854	0.548277866517416	0.567338876503	0.719409966715997	0.586727425098282	0.706479085446371	0.592735376735231	0.556392317256512	0.0809909027027064	0.375077502405659	0.371461199431856	0.697110224456379	0.524444190387771	0.566050886569435	0.554636215075715	0.691718166176425	0.599584952868118	0.646891396034289	0.602361401325631	0.347043565038478	0.653275078015704	0.35032521522869	0.575911624195757	0.595719507913863	0.544485277856922	0.747689116264762	0.113719024758683	0.46480014688245	0.38439070278731	1	0.496143175542465	0.298746394104736	0.0109470264041533	0.748917082553543	0.243081137582479	0.651265447329205	0.568732442032559	0.69177026841424	0.164492984351376	0.715834135271484	0.620520427949041	-0.0553521315582107	0.152586988016192	0.35759412003551	0.424615898910698	0.519738138411365	0.589189327468039
TRADD	0.569398144147914	0.543603820671008	0.450995018391465	0.630785313897447	0.29701216332642	0.712734260417807	0.35619117795682	0.447368610322914	0.53212332656909	0.731267645105745	0.701571655479556	0.591160059493159	0.25907561954696	0.652075624458526	0.665472665273269	0.433326984292951	0.29488323966927	0.449854845555456	0.422131783987387	0.787731378345289	0.48339437935158	0.279666311338276	0.252846152027919	0.241589249517163	0.74612091506126	0.553447630035508	0.184368009581143	0.525716799088543	0.295934562930309	0.491525458947779	0.737202021668684	0.615256106604999	0.555222488979828	0.290358751258658	0.486347075703709	0.63999814749637	0.540351142956243	0.660783177996639	0.74359865483895	0.721483510251758	0.740094222757483	0.668202335410164	0.672296496733102	0.61202850464354	0.62156785728936	0.64708200232064	0.348133743848856	0.746624882904432	0.439376380898435	0.45129633459048	0.477836759492068	0.393382528944745	0.4637534369961	0.478011524150511	0.682903704465732	0.0704720927864772	0.671300169911255	0.385919716925794	0.395528181721259	0.285472946343315	0.491480861244483	0.50891140499128	0.563009151584399	0.523513077856855	0.636028619718212	0.62778692071875	0.834055431576866	0.826994773506828	0.540038601544127	0.717007636878835	0.37318381482325	0.29827636502125	0.164819882485108	0.570761555510455	0.496919057888265	0.166746892874887	0.25789202652829	0.807576608844445	0.401097083290688	0.616441636554126	0.577529404608907	0.583764327185411	0.189415501638476	0.591659823124375	0.594590880613088	0.58112404475815	0.880065972916272	0.763932406922294	0.67815170219106	0.23485043963641	0.493684310137832	0.662793889589765	0.551592001377691	0.132214201284291	0.531164945961376	0.647688530732551	0.417322907861078	0.729121313903671	0.735372291485973	0.561224827824741	0.147708715789802	0.317102551432732	0.154684949770123	0.764609147532772	0.506879736161322	0.843665931304173	0.494384037258621	0.624718085311086	0.230062020556178	0.334234893258982	0.595187376903039	0.46984234711156	0.521567714337521	0.0888105901139355	0.477508531485243	0.671383924105705	0.494862774408423	0.411166956463444	0.599287197125709	0.059762226217368	0.614808153548107	0.399178884806673	0.520105200419709	0.0649553157367593	0.879772979254931	0.649575368876715	0.62198000853537	0.715208719084993	0.381867099082999	0.496143175542465	1	0.285692552138268	0.185956548149366	0.648235500095027	0.579903272577908	0.705568723678388	0.554690119547528	0.778389231824009	0.419169245044014	0.739421906368122	0.324072960299509	0.00441143530348086	0.548075282462488	0.533913829793829	0.382009905726297	0.636015362911788	0.851404410874135
EDNRB	0.162029555337151	0.439834826246706	0.317041616892079	0.426701337507609	0.509260799910428	0.359553953742812	0.465201932464364	0.390712369458984	0.254450386752148	0.430737541752319	0.0516937604925408	0.484962461182733	0.330629568914695	0.396670248267658	0.493209789978056	0.434842478855223	0.42809876148919	0.377061421558267	0.392719492364555	0.207604033414167	0.246384574611544	0.290282406071196	0.188041426773178	0.420635534082708	0.260348966582953	0.355902803126858	0.396743760013289	0.439749357916068	0.428544797043019	0.392552275203921	0.393872432052299	0.569721403912356	0.357287128545134	0.322201626112864	0.455085555267306	0.229903165168368	0.26403092475059	0.31883656984999	0.521341118270183	0.253063722204126	0.232282745634581	0.326799578827217	0.413804296108989	0.403904304370519	0.50601838108536	0.452354071414668	0.386940104783794	0.379874594796958	0.295486177015403	0.425242187190952	0.407470058134798	0.205081372847079	0.212563526828028	0.231933721886898	0.347057341846038	0.267745611708359	0.319745309401168	0.402364748873648	0.351174225015439	0.419175640045801	0.149046464594083	0.217008288862898	0.309322578477435	0.43028341722384	0.205103293963808	0.413100611606737	0.273919077778288	0.395455571683739	0.531773850957145	0.26418111502168	0.445482907388999	0.359511325567434	0.484445571033459	0.379876473228986	0.340604351202396	0.104141913959151	0.362058902594106	0.309176408817228	0.487324710249289	0.377950719063888	0.30106192874904	0.209879002171099	0.466798292274287	0.460345583180293	0.420655584465789	0.46130783059874	0.335642454367714	0.409527186080729	0.460615027596921	0.341270518459527	0.242024156071227	0.568895781576839	0.0579311076341001	0.224944404515631	0.380848494129712	0.205071265597971	0.435353191209393	0.380848204431236	0.480144570362177	0.313533854272561	0.455556527836302	0.454760975058243	0.261871237134638	0.446829306759535	0.436855185705273	0.349314118508102	0.255471305312186	0.19137117729323	0.302928814704624	0.392147286333985	0.27544981495429	0.445284772756354	0.0559027938108268	0.430462827056898	0.549279260086528	0.225134524583841	0.206688655605043	0.250896835724279	0.323943589781551	0.070154407534944	0.524236401802352	0.47476151170528	0.540823485434395	0.261111085863804	0.28280057724214	0.333589993758025	0.271842338170951	0.558951787334459	0.409777679636807	0.298746394104736	0.285692552138268	1	0.355788336414838	0.446662686289835	0.575375602855165	0.335741397491543	0.454453224365021	0.395055875884501	0.568092709543462	0.473101951258968	0.456933224544504	0.385430806131248	0.396363739666977	0.595328431666101	0.422691099942445	0.351910185706749	0.387433960327387
ITGAX	0.0377131375214033	0.379798903818179	0.0263392462001716	0.44498268075609	0.574584391836385	0.0994323902821389	0.316922999924051	0.313365288674799	0.0478252786645596	0.417325512575754	-0.0123272522383594	0.454167006951119	0.190272936666435	0.472260445337572	0.532688569831452	0.553056419167802	0.674383024853987	0.226599503325159	0.279245729326294	-0.0284721650517712	0.140358723373324	0.583689054805221	0.0913995235521137	0.88721707988896	0.109535379329923	0.223162275700917	0.60907441223067	0.322615192594701	0.517591337057869	0.038310776323419	0.172292349363469	0.672401185258845	0.297526533277445	0.843186302172473	0.415285973022427	0.105340501587549	0.10711216800549	0.375433441869304	0.255679580005197	0.15322211607538	0.114218906974631	0.156027230282208	0.627209770335426	0.295534324021786	0.453620492095438	0.450040285279642	0.33885650817891	0.253775415154673	0.155286638746002	0.394728037831978	0.780928583237024	0.316632852187827	0.0738322854963792	0.234617067266809	0.192293730773544	0.890889527147145	0.00463793420735816	0.641531774912867	0.398657908438632	0.415812683393891	0.223458681605052	-0.206307381692505	0.162070505772	0.726227042301339	0.375194722743078	0.418243412578008	0.133707207718301	0.352697268041531	0.647199866731893	0.233492110158661	0.657949774482822	0.633207034122009	0.589892926222123	0.335218403341527	0.0598552647487358	0.0364558350591265	0.661530732392791	0.0401562694172398	0.366256356934795	0.198020509544629	0.149241782638951	0.0936008021461293	0.454637171003579	0.216452170405621	0.18689967001984	0.345731851234534	0.0414899363937247	0.352774533617323	0.577920717936259	0.798352303848385	0.269380036717174	0.178393682602747	-0.0936447765581052	0.908684324155135	0.590370510598696	0.196744206758558	0.591406221054616	0.251986380851497	0.319279848349414	0.0546358504920646	0.761454128403867	0.234629956125544	0.179051370442391	0.243507958511259	0.469255689730712	0.0977250504381105	0.187748144193756	0.0977561339533983	0.679187964250476	0.733052710037213	0.0290605646334177	0.163905535161873	-0.173224031198193	0.314741127950931	0.346354792112286	-0.133968361466442	-0.0312477909895794	0.0261079249289298	0.293527908359381	0.0255684584892873	0.384594821485486	0.0221000203593088	0.457189753221082	0.108292881615435	0.0836292601281488	0.111301293795943	0.15927650150298	0.489396503773625	0.61095894756294	0.0109470264041533	0.185956548149366	0.355788336414838	1	0.320941303003366	0.432258423193758	0.293224688912236	0.571858649198663	0.180733633518273	0.340875845739124	0.282212350992077	0.338886629900466	0.114784702567202	0.521346763307029	0.438130754496901	0.53593780695776	0.360761767439502	0.029004327678161
CANX	0.713868593163799	0.914502616874591	0.815073595989968	0.924652608248585	0.697269843500463	0.855330603416859	0.813246270921319	0.87896564694535	0.719307543599438	0.916009467999052	0.456889891157718	0.85036404060184	0.741693409708987	0.905915655466041	0.932306219530334	0.798416314432162	0.737077258704172	0.810177279925629	0.883133179077915	0.698265087570886	0.795748344247257	0.669005757311585	0.734983846668573	0.448093783266188	0.729853733735403	0.891709546721966	0.633030129116205	0.874037840256643	0.773951943181262	0.727020508430077	0.950690140001577	0.667877101430059	0.88387067253659	0.408319606215024	0.766592576122509	0.739760152500772	0.837594596706011	0.871375643152525	0.847227278555085	0.811887617432794	0.864109807503147	0.809021666244193	0.760972280167459	0.894010157122163	0.895423260095075	0.781422824304774	0.618116881441017	0.877297730849128	0.625446179556798	0.852616023873323	0.674737306357744	0.675518844906072	0.688909930365355	0.683312977275326	0.906305942078225	0.33497886150319	0.791002885511966	0.787816257446102	0.75980057012945	0.438400429779549	0.428946592750177	0.2854398778719	0.855968493468549	0.487608925925432	0.503458496608633	0.784584338990684	0.809317361515519	0.861791401340421	0.658443866576868	0.798921899552465	0.453060500835496	0.678017025901725	0.558253224649157	0.908374128588602	0.818522055125075	0.560943228094309	0.499908027588849	0.578231248599264	0.68174494427141	0.884075570450106	0.910533962256618	0.840751714403734	0.697816707245394	0.789129679228358	0.891322827961905	0.791012388261406	0.708313002227938	0.896694473937185	0.664396704096758	0.42848355941881	0.708455032638249	0.811174989212102	0.29633949836513	0.279956126160102	0.82849936388185	0.651859633969631	0.676999995126698	0.886428026697556	0.848638695011959	0.796358788610044	0.451175080735234	0.666000529740278	0.565093049820948	0.86414471734213	0.841464393126299	0.864256903573337	0.752077936359701	0.645316679761088	0.500510668393448	0.722480247194792	0.59738067742888	0.820191832250936	0.552056243566848	0.598969777439485	0.776038278196313	0.646141122036618	0.705920469133686	0.787754183021503	0.782979300428877	0.448581323221995	0.83800453372641	0.579364582855394	0.725046033155058	0.597673342453516	0.634119236230703	0.798984901922508	0.425990131116652	0.713021118897583	0.729856224958934	0.748917082553543	0.648235500095027	0.446662686289835	0.320941303003366	1	0.604304860354628	0.850933553230964	0.823005498781768	0.833695288155683	0.492268948187808	0.946183828441227	0.826588301540601	0.00160681959237964	0.574816504049083	0.60703671746704	0.671139884058991	0.887837066753242	0.720074731502955
TFRC	0.222783777977705	0.551564876890446	0.295081106529959	0.589522349777202	0.501011233405952	0.386618472800915	0.369463805541804	0.381792516452312	0.207727902744704	0.595871171476126	0.178430473059442	0.536425727339157	0.274845257779405	0.505436149309299	0.668127302501897	0.504426720622071	0.56245739554304	0.321386024771882	0.423462953204691	0.340589368649968	0.240834001454729	0.269236928884289	0.182461686985167	0.455428509781433	0.435639940754188	0.458124193814922	0.328644366812343	0.504693592276608	0.376066915120021	0.416540923303316	0.558724307600328	0.761415089591694	0.378392703807048	0.512793122767176	0.449042361496421	0.300085761226529	0.340317582642378	0.459769360220894	0.815121190773705	0.329141293955688	0.421705898605449	0.463511639487544	0.6330930205798	0.566134892598461	0.62300906760667	0.604145743837605	0.253862616827708	0.572718079384699	0.184332979483296	0.464993907602762	0.604557958112257	0.242958110799647	0.207276949216289	0.260803168401172	0.479502106272537	0.346628841822576	0.33325926570225	0.487620296799125	0.435702023702289	0.430685712445074	0.0873450467124066	0.160341698330782	0.381414093294624	0.68203961052522	0.37497743787498	0.441948361884836	0.477336939825922	0.606437385078488	0.704511265538058	0.36675899510212	0.556787692946124	0.466718642151627	0.560146981853629	0.550919426816386	0.36414188430893	0.0149626245516243	0.460839504534855	0.482588037416536	0.324715322818195	0.537225131173775	0.478720983416336	0.339081294538807	0.458720318705596	0.715589498979413	0.583229740421287	0.549533724188189	0.600577738353322	0.623516580103921	0.816323418865803	0.333693692422002	0.348342994506116	0.744141414225025	0.067228686593317	0.39657316415171	0.548114395284293	0.343702079650132	0.505082678806149	0.429535095748619	0.713522542607599	0.273137100922522	0.654055599138184	0.3531220853636	0.180079008628346	0.677032889740652	0.501088298049583	0.603361469797687	0.315867175785227	0.299904404615864	0.409183190172611	0.533715508442223	0.409353777784916	0.610508983291052	0.112132285238996	0.427558891910718	0.726823124083538	0.470293724207524	0.339193337270182	0.202245845855069	0.447564823854927	0.0797685749460296	0.658745082686573	0.585140719282951	0.588681888744433	0.0199145319594733	0.505438275790209	0.474914033557413	0.629568584394281	0.780352514947645	0.464024531006899	0.243081137582479	0.579903272577908	0.575375602855165	0.432258423193758	0.604304860354628	1	0.40152514190331	0.453064978366244	0.596387710738447	0.883957243648002	0.654611336204291	0.436112133825383	0.533574482231088	0.726387919013576	0.854598605792461	0.499436399673403	0.544633641660477	0.654380097251591
C3AR1	0.865477830976792	0.853570757684997	0.820628769132698	0.885476823629528	0.708669124849593	0.913799013509263	0.711882188983167	0.865486928246134	0.864968665856712	0.917841371347188	0.718333391553039	0.856252839506466	0.733302598842796	0.909383997535782	0.869949470627098	0.682489858370759	0.532881279742132	0.855962159490613	0.819719430118894	0.868875015983317	0.862567257001006	0.6527237818159	0.705264742749245	0.462858671686856	0.808316196827338	0.860883166645667	0.660102419330591	0.648983946903343	0.698776598874584	0.619751993277577	0.848198172545112	0.553861428302017	0.932909972178203	0.377027436747551	0.798977307638392	0.877001194291434	0.878062716885951	0.948542651899747	0.6718736859621	0.931087320988093	0.830482868981017	0.873465852176336	0.779400380283211	0.794664511208326	0.759448352783366	0.721497941982416	0.74832683810532	0.892510598577627	0.812161446329839	0.821747407963416	0.637203599769298	0.772441930749467	0.829246878072349	0.855629745774703	0.899894675980028	0.272965044566157	0.89381499683418	0.723027863705951	0.654269486510816	0.422151931072946	0.723274113628232	0.356233196786171	0.893353576774992	0.442828336025261	0.626348347015847	0.769852558060957	0.901758104697079	0.877582290080678	0.562280993405538	0.945042809302242	0.412054896586172	0.570657698802012	0.427439753652694	0.751809067777855	0.800687156609978	0.620368094233491	0.495771360427117	0.696770134799294	0.760541264525424	0.752214557702731	0.843096529601379	0.894906226581707	0.562733508466953	0.515620021453953	0.831926219310467	0.825385707668013	0.723009723925895	0.843833206158294	0.613102610383512	0.477055234025971	0.791067208499531	0.675184824769835	0.545639060271389	0.181737429343882	0.779266589269283	0.714856228232375	0.66079222141354	0.920964037249805	0.799177035873428	0.827856906624334	0.273658361418247	0.608702027442242	0.533511850133465	0.771550821392147	0.837775158380713	0.789167825013222	0.821696367184868	0.80369552247066	0.453266678618198	0.621952135827375	0.592722747887247	0.589991688442826	0.736183510293032	0.279738241797689	0.607936970862756	0.559645004301542	0.736533617534232	0.832752071709939	0.833082130528086	0.440243872945219	0.766512990859	0.342005427704064	0.604924232864696	0.563462581791148	0.749847231778244	0.653530932962239	0.421371911118692	0.607001310196946	0.754338124801473	0.651265447329205	0.705568723678388	0.335741397491543	0.293224688912236	0.850933553230964	0.40152514190331	1	0.870284979559467	0.856308351100544	0.232818612913267	0.853647025719213	0.711532253029702	-0.151847425675771	0.53893731557597	0.427584028981965	0.591488709598329	0.879267695316799	0.684239863121951
