""	CCR1	CCRL2	ITGB3	SIGLEC10	CD40	CCR5	DPP4	C5AR1	FPR1	SDC4	ITGB2	LILRB2	LILRB1	TNFRSF1A	ENG	PILRA	TFRC	ITGAM	APLP2	CD53	CD163	IL6R	AXL	TREM2	TNFRSF1B	VSIR	LILRA1	CD4	TLR2	ITGB1	SIRPA	ITGB5	SDC2	PECAM1	HAVCR2	THBD	TLR4	ADRB2	LTBR	IGF2R	CD74	PLXNB2	GPNMB	ADGRE2	TNFRSF14	ITGAL	TREM1	RACK1	CANX	TLR1	LPP	CD81	TRPM2	CD9	PLD1	TNFRSF10B	RXRA	KCNQ3	PLD2	CD72	P2RY12	KCNQ1	SMAP1	ADCY7	TLR7	TSPAN14	RHBDF2	TNFRSF10D	SORL1	TRADD	STX4	RIPK1	ADGRE5	UNC5B	CD99L2	ITGA5	NOTCH2	SCARF1	CD226	NECTIN2	ACVRL1	ABCA1	SEMA4C	PDE1B	TRAF3	TNFRSF11B	TLR6	CD300LF	KCNN4	P2RY6	ITGA4	FLT1	FAS	CD47	TRAF2	ASGR1	RYR1	TSPAN15	TNFRSF21	STX3	SMAD3	ROBO3	NOTCH1	LRP1	CADM1	ERAP1	TNFRSF12A	ITGAV	CXCR4	SORT1	TSPAN17	NRP1	CD44	MCFD2	PTGER4	PILRB	PTPRA	INSR	PTPRC	AMFR	EDNRB	LAMP1	CD63	CD33	SCARB1	FGFR1	CD69	EGFR	NCSTN	LRP10	RPSA	SLC16A1	ITGB8	PTPRZ1	CLEC2D	C1QBP
P2RY12	-0.0392106192335581	-0.304587930596821	-0.426335521062488	0.847977235396862	0.467815338772294	-0.460223128282306	-0.676321537615437	-0.0692244086659995	0.74066950948508	-0.631698477528929	0.371742598745145	0.580162873281969	0.773306612066076	0.502360247543435	0.460407099786509	0.14989588749174	0.499130981927558	0.384412171943753	-0.218209382021234	0.653390786446677	0.0702698680959232	0.113336558525488	0.779761913400996	0.71569140325431	-0.0240574373856101	0.945889034396563	0.692963998506524	0.693599098711182	0.681208360230256	0.0642680601905405	0.0330137862555595	0.00367816814632872	-0.605432360107572	0.708271400428082	0.260411722145212	-0.320483005928518	0.189223976802595	0.962877695736065	0.349514677806399	-0.300074252690112	0.931627313948136	0.574814838380273	-0.554682544955252	0.707190292931807	-0.491359100104471	0.656506239248821	-0.0391921933206312	0.422823679130444	0.0193302653535178	0.501696764565337	0.585292616846401	0.62281606323333	0.719926333100223	-0.307290094267219	0.129355143980741	0.76900362752213	-0.00814137808392922	0.663135010096071	0.705229564279439	-0.520785302371683	1	0.685635092283802	0.0176234017848035	0.676841240336481	0.948386011714652	0.546604679603342	0.892175411146615	-0.185668388673882	0.942916837112089	-0.0596852538473414	0.116244952808741	-0.210599649836965	0.384286436459627	0.901433294431245	0.509228670880173	-0.179718482941907	-0.385874264252792	0.453977813861487	0.798978124568424	-0.167225068406492	-0.25357801987599	-0.537029330419007	0.873086321837111	0.522535986101929	0.0720299257693124	0.925492295904151	0.71316549271611	0.668399986678392	-0.0619210397516412	0.897488651063356	0.323110566117592	-0.022003011015862	0.311666864256986	0.529612533691399	0.302387299249801	-0.0617405975149359	0.946058795525304	0.664199345494778	-0.541230258096511	-0.395760401640525	0.837180057529541	0.745699962326212	0.550069471971843	0.204839242206621	-0.199977716938162	0.650250886636687	-0.385745743957817	0.716958985596067	0.238396276615469	0.745485781916264	0.475972784735954	-0.168150130941365	-0.637149243894296	-0.1307311042575	0.386147920996511	0.661586922654144	0.501317050392593	-0.10985893695194	0.600880010830305	-0.163098714371671	0.0415725699449461	-0.212733424637485	-0.169983879104614	0.707305137471322	0.402839154167323	-0.445809032218772	0.923830404862678	-0.171704722536567	0.189901207782548	0.286494522851494	0.37248297768481	0.330587563385499	-0.201080078620644	-0.116418125449382	0.575620137450715	0.548411905876433
KCNQ1	0.515349294184704	0.30961314563549	0.0759261453839414	0.921945398072545	0.832843397377504	0.0217971173494189	-0.45011620403557	0.498497299751077	0.955913898505013	-0.183049200571265	0.877068908532218	0.927460262344697	0.939463179752556	0.87570001577281	0.920866946242508	0.437560035874494	0.888481698354274	0.866083751197677	0.386754439616117	0.97316244961288	0.7012075913329	0.480661839965635	0.942446399741486	0.96695555005669	0.493991651835614	0.557545621064534	0.875387806070004	0.965474543044967	0.83841713957156	0.671316891401836	0.646288767224929	0.509012281142791	-0.257681000047141	0.715464517907951	0.777493067565093	0.364771489523156	0.629201239430652	0.713734628468591	0.836247558009278	0.291026562516872	0.80774938498027	0.908665997533486	-0.0373707245301733	0.904471641864161	0.0238944538845731	0.901035943723288	0.61731180450135	0.756251530668617	0.67032737791996	0.867473026962323	0.871465653012644	0.951045819103499	0.959018689125958	0.308713018234645	0.585085651636766	0.891969618901374	0.590599984796196	0.908987143941832	0.763799803154561	-0.0579744909727229	0.685635092283802	1	0.598786779995888	0.898110589069244	0.818196446359951	0.81897506847642	0.828020478537275	0.0913256466803974	0.789207442275409	0.493334477482672	0.692042963941644	0.340594599842998	0.667534265066721	0.859751993367832	0.668418307273257	0.459866994365215	-0.0965764208341561	0.652453168683319	0.762633491976208	0.492244223870149	0.245914654106564	-0.0121924929086529	0.718674255606669	0.85476783194429	0.556527838553552	0.685746008040689	0.641089026365725	0.81781534004282	0.625938597350097	0.806106542568657	0.851095162267606	0.347804769569716	0.79640686230507	0.920914847524953	0.512981222908062	0.487770478179022	0.71980847564714	0.93337961578288	-0.0778992062872178	0.204955884309709	0.536342597891348	0.683872975094648	0.751458898886047	0.72240573062402	0.261983842173212	0.876561153303704	0.285205638703539	0.933442901310548	0.186281441083434	0.914113904184864	0.773535174064931	0.490226612528684	-0.15936774372681	0.523062437771722	0.881773396711839	0.485968303614967	0.811418101250582	-0.255403837337695	0.942974593719	0.388569311731455	0.541002915629734	0.376798171586499	0.466712332293399	0.860436666557587	0.784394607975268	-0.121545700291744	0.761827087768767	-0.250295488334282	0.722306775586511	0.810401532794636	0.81177006469932	0.6934540473467	-0.204651627009613	-0.237316631632488	0.132653664137905	0.879184583231053
SMAP1	0.912180753021785	0.863347704595468	0.673368046163644	0.414651204518649	0.74244639740854	0.685933559196854	0.250892550352488	0.917164488503599	0.547780056565078	0.554059066160359	0.856039101003892	0.64501492584372	0.498224864433929	0.828841292133664	0.715382806689319	0.767075355858644	0.720170721157693	0.854188661873814	0.887793068781315	0.689844966992624	0.864447102007977	0.802566037803769	0.582786182983022	0.578533566780625	0.913411718189241	-0.00527739979146426	0.551156831432723	0.623345294448109	0.556574091449493	0.940333684148701	0.920680755850454	0.869236459404054	0.47446265413419	0.467584768202694	0.908968637158323	0.842506795357732	0.917709833808676	0.118815387463751	0.860679154763187	0.837476442941525	0.237266070056765	0.730983369397337	0.693450673011797	0.562554932275519	0.753257147372105	0.629201897468471	0.866314707265044	0.810853159445454	0.921249863888183	0.795699967456351	0.705079823001521	0.705440453591437	0.537249161763066	0.846723206400607	0.753959748550445	0.474907062765952	0.908840453739047	0.686950323186327	0.485366779343227	0.647615471292468	0.0176234017848035	0.598786779995888	1	0.672892378407441	0.235020050666538	0.731438769637856	0.396943123972708	0.558358505222516	0.23578834825225	0.922875573235005	0.935184869607876	0.825311151694654	0.612407092098567	0.329445888669803	0.542318920772033	0.873527980049009	0.502639504557581	0.517115605634622	0.391107694305503	0.885518536522517	0.689257243839646	0.716190883101184	0.216823814181528	0.687985914530006	0.830106589193735	0.0606253701909206	0.473183652671554	0.573889733599691	0.824568467489212	0.275350866186975	0.738112214320524	0.577483863145606	0.815984994445602	0.670657291035529	0.527785572437094	0.78131199538401	0.123521135002584	0.549394680487571	0.645069512289899	0.825712896271287	-0.0641265648622901	0.277937943584857	0.423595954853269	0.882935004995174	0.811594303261477	0.583248217378039	0.835211550625808	0.531546545919978	0.24361421161081	0.597650425529292	0.644147442799007	0.911620365042113	0.574849446778152	0.896790084692711	0.809169110548209	0.10199148430656	0.645899746604129	-0.11951783465073	0.741841697824503	0.870648252247642	0.762906084109583	0.872664990784605	0.922931785662064	0.535139895793513	0.74934660961343	0.421706165774212	0.149353458065281	-0.209261761960886	0.865522322174538	0.884696919276223	0.827706940896625	0.456738832520774	-0.0123512939560017	-0.250278274074206	-0.169705912892469	0.616215505892164
ADCY7	0.659642562347707	0.425648255088548	0.227773531506362	0.872643761953803	0.905299334171696	0.213162598066096	-0.241531563387697	0.622117881915881	0.897747011832909	-0.0148861454868211	0.875964268614527	0.837771318670623	0.886651632949879	0.901283172842766	0.826875762359381	0.639587593951125	0.884939321566812	0.876300948422907	0.512735515201695	0.939257490760668	0.673195771799431	0.676967501759024	0.929779003862581	0.901130150229707	0.632367181418984	0.611195777323762	0.82248166350274	0.927075529228541	0.896273323463285	0.734161775529988	0.695848566363671	0.673309709181932	-0.0176893650124287	0.851737212193989	0.832372706359273	0.384197714875284	0.76978168854024	0.739076324882495	0.841497691093583	0.424296728347629	0.810161033303599	0.905901385132747	0.146645031604537	0.912931364101037	0.21903657251714	0.88816553822463	0.57791521628012	0.878173712646595	0.68979810616984	0.932335072000454	0.938538879818834	0.925546113017468	0.889858872639825	0.405366346503136	0.714309300477089	0.872502654201745	0.647516670615891	0.957586158852313	0.83593924879493	0.147191829827755	0.676841240336481	0.898110589069244	0.672892378407441	1	0.796015081314633	0.939934580911584	0.886449161766481	0.260492966261696	0.838002656565991	0.588433985503444	0.747052870966359	0.486279028047816	0.704787013401637	0.863204841002788	0.728266994531287	0.521750880143452	0.0969705798933081	0.630612187929186	0.877057463440675	0.53930468606913	0.359348416173497	0.170364957639224	0.738846940178757	0.837301476373499	0.682204852798535	0.669542414999957	0.81205017869573	0.841022354046524	0.506989887199534	0.790653477741344	0.770515621622174	0.444022198275253	0.741740928864527	0.849552008170703	0.634051523565508	0.509061914429791	0.733779369105134	0.839752246294028	0.131111029421562	0.353864000687191	0.579817888110608	0.721104716643123	0.627332244328105	0.797131358766775	0.487747225209203	0.811359789656509	0.339803328122359	0.897117014530041	0.352663315604989	0.930873871482591	0.733049678420077	0.560465827755255	0.00319828039966298	0.583953843657215	0.836918760733737	0.562163514406046	0.819993534733563	-0.152881760516248	0.947044031798248	0.508140275872047	0.573348194956907	0.515799515681059	0.565177176732753	0.852574199407516	0.855004378055007	0.00721202866373678	0.734474286232732	-0.280626863987201	0.780753246396085	0.840155416018678	0.847101464708685	0.572555565689896	-0.141943900434791	-0.273892914645605	0.322844137523519	0.803253365237992
TLR7	0.136887932447827	-0.1189865239667	-0.308321564412583	0.948966449925246	0.642958428361955	-0.346077424089611	-0.666664848751774	0.100162919335475	0.884483698410483	-0.491182620011136	0.571176707979348	0.757237030599605	0.904970737103317	0.693939234265019	0.643567879974325	0.230780828324911	0.686871445620242	0.569179101503401	-0.03424278875726	0.79976769279693	0.27309504232321	0.250892732587444	0.891585603917193	0.845438499346574	0.160363732909881	0.896040679779673	0.805503019944177	0.842066881723823	0.79838613291525	0.270350929246704	0.255373933549349	0.168120119163241	-0.531665051776639	0.785033112664708	0.444424318713809	-0.113775452062336	0.349625772206202	0.958651946738539	0.5343783129266	-0.138579512627846	0.976230800116769	0.731405393035672	-0.417388288125202	0.85305183821526	-0.348233294542745	0.792066568581607	0.174447009695584	0.593181579489732	0.232706015250871	0.650949169997993	0.729042913635877	0.78200285304784	0.869181298851746	-0.122395877880039	0.254998551461223	0.859049669450786	0.199949028818436	0.777179775607999	0.745399409937147	-0.389142540089948	0.948386011714652	0.818196446359951	0.235020050666538	0.796015081314633	1	0.671433387642769	0.939420211923901	-0.112553013677775	0.954255593894672	0.131816164503397	0.326595890605128	-0.0469313490601552	0.46486584248261	0.959261857669225	0.607277346183886	0.0328784582998157	-0.305976767262841	0.514977225560176	0.854007349826703	0.0275783484775204	-0.0983287116081938	-0.404903002930404	0.918233271403683	0.634949497131598	0.248849136845989	0.924861957222476	0.740242777326697	0.811945118601209	0.171671323831684	0.957528727038138	0.557838191401877	0.0749223946334732	0.475603884287957	0.704702314836666	0.403225339737457	0.196135632685008	0.944616373165948	0.820926816612737	-0.422850672330726	-0.206578375626181	0.77908283402323	0.791636291362645	0.624738726244022	0.397303449521166	-0.0256299992524313	0.789700911415089	-0.17679755211067	0.832831374359723	0.231726002866366	0.855619101365027	0.647124339361966	0.0417015269344629	-0.507767296655258	0.0523099882241863	0.582853547722568	0.683387338946818	0.643840603113612	-0.185227442057213	0.751077413623243	-0.00546330161452764	0.17269111583898	-0.0235302774714406	0.0319005414419297	0.85394724221433	0.580001632141695	-0.419145145097894	0.963137451172521	-0.238658723328448	0.367869457473837	0.479856641844537	0.576753026687056	0.499604582943555	-0.254982313320954	-0.197466063666296	0.44379226414442	0.744145659045259
TSPAN14	0.763764585332928	0.56156764708316	0.400037997265256	0.762231355971503	0.883775906786293	0.356513414092881	-0.107559214138529	0.752855517292753	0.821451538639762	0.173757924571725	0.870636373855211	0.737310152431786	0.779286486232084	0.870066470894926	0.803226669671595	0.743656187990237	0.857441047197703	0.889118054191862	0.642622938394709	0.886095495964573	0.723690433251595	0.718112744030764	0.854936542063307	0.845195358130124	0.751274115552065	0.472035509776767	0.786491970798286	0.844803876985139	0.845256950365574	0.81841383738347	0.774650555715062	0.7621463376161	0.146156814548927	0.866504022143681	0.890896188863527	0.502836989914162	0.820655950925749	0.634558229226925	0.835522654915756	0.561965896577222	0.685723172889172	0.864347564585668	0.333485412207736	0.860319872599374	0.367719449278185	0.869340690720996	0.679988034851209	0.852718787904514	0.744450907468958	0.921989638331046	0.932119316174908	0.882509203886462	0.795458612662262	0.572050454317097	0.805145354915702	0.81583947808373	0.743176685836005	0.935874683052644	0.83466029173526	0.309554326001193	0.546604679603342	0.81897506847642	0.731438769637856	0.939934580911584	0.671433387642769	1	0.815747456932328	0.328308462903838	0.762942831495598	0.61491630846205	0.819606114328734	0.628674721891372	0.784045745436662	0.771171085877324	0.719988668074094	0.583189191173649	0.207284554625691	0.615481833205303	0.846069235423908	0.635978645731702	0.475870509641716	0.335505421281413	0.650445823416191	0.825759071347958	0.732454766598425	0.524184111351008	0.797899026401674	0.772164892692515	0.541896595854368	0.636267739588677	0.707611440996285	0.55426118184631	0.724725218216386	0.829051850883363	0.624947020754467	0.552485611186696	0.64106158150123	0.749777792942785	0.309040582213523	0.469884776080671	0.532829627405408	0.645524584700873	0.58356204491127	0.860527635477529	0.631597537203914	0.687023717723626	0.48860609946428	0.842228572764983	0.403239079792064	0.884037168414976	0.699291511637413	0.653840096116703	0.142215844216971	0.665809799204954	0.797858797896554	0.519511040282635	0.803164530237096	-0.120060979843256	0.911494348601309	0.614761022888817	0.632576446302408	0.635074586820909	0.673409698000232	0.761823982928039	0.896818303905595	0.128958734798014	0.622696936095639	-0.254816353476415	0.83093674559672	0.854180274916342	0.799443719304345	0.513679044704649	-0.0436625711481593	-0.248525883344766	0.34152645395801	0.701836426892625
RHBDF2	0.362714130090366	0.0647150236025045	-0.0550278777862815	0.9036540520607	0.737468804019394	-0.133578039127855	-0.457906427362285	0.317521600382106	0.882557517970501	-0.287994640709011	0.667695524529645	0.766390098485895	0.882866046264933	0.775851863314881	0.667326035321579	0.472641865982968	0.752885910052207	0.667107432064028	0.163578262733338	0.840359822705763	0.368025486469321	0.478137291213646	0.906720277362648	0.857483481440477	0.388388280778265	0.854061111454465	0.78305916787881	0.866459271670695	0.907990580624621	0.435333050176944	0.412586086348449	0.374723690495097	-0.314514323489871	0.851428262564008	0.589173577508364	0.0625618944528146	0.562444337968298	0.92284679497626	0.628415546683926	0.0943899568113915	0.94191191440137	0.80770374969015	-0.182892240628556	0.893957177089728	-0.109905882533729	0.836920934105703	0.30618870979678	0.706781238837798	0.390153995470372	0.776183195115509	0.82151635960516	0.815761562182619	0.859084649032672	0.0952016443354309	0.447445355377328	0.894196170724015	0.401694150927268	0.858302718914219	0.87217095215923	-0.176016471964256	0.892175411146615	0.828020478537275	0.396943123972708	0.886449161766481	0.939420211923901	0.815747456932328	1	0.129292665948443	0.960062652857857	0.307794736813857	0.472456330563859	0.177918278093135	0.648753224396563	0.94420278940421	0.662772826983132	0.201864201813076	-0.049177576198254	0.598624422773491	0.897175784926771	0.209074895958984	0.0334847036480933	-0.15950423474616	0.918662490635959	0.695714408868865	0.437323367452574	0.872851973023221	0.866001744249534	0.804027356617085	0.248256499062246	0.882791683788929	0.576794045644226	0.167236711839423	0.569502562664607	0.731190551689781	0.574483405769617	0.268173760959233	0.914437582732052	0.781339196624788	-0.184629983194554	-0.00624394217028739	0.765434943706658	0.816368042223898	0.588508868559163	0.547976760891554	0.19397730432463	0.794743478014638	0.014765412762443	0.839728579654872	0.402237784995576	0.904987193013301	0.67453587121337	0.228213853600988	-0.287879812271981	0.235883825509701	0.643975662906147	0.667661811581096	0.746191907204528	-0.162511686795946	0.820356055747303	0.225346081123624	0.30089034865092	0.166093088026712	0.216761506372996	0.867999400088059	0.693704437423265	-0.255026883329765	0.896094952533621	-0.284073928268419	0.529465124798103	0.628167168600028	0.653704121978187	0.475336755900482	-0.21347501162297	-0.249175831239019	0.538734645838419	0.723603549473436
TNFRSF10D	0.598158811550657	0.453039620170326	0.738135599239853	-0.0758198937259571	0.258155519350902	0.540262444808859	0.624797323029114	0.547881189397063	0.025856248161538	0.557408055671583	0.297823818871448	0.104272842015115	-0.0164855387802176	0.301528218427383	0.0552518579715686	0.685993615664087	0.230731203818474	0.286467114735699	0.524428158209205	0.143170457494597	0.230805298918402	0.801230154483075	0.0513165328425667	0.0260484634644776	0.691799799859802	-0.105815647961681	-0.028831460782139	0.094913412269313	0.304667879042252	0.467425490695331	0.430980438714881	0.587626797171352	0.534111032598956	0.140763683039003	0.379238350544428	0.507752100259017	0.654235385115919	-0.0912281619825769	0.346075120510895	0.666353328796022	-0.06816066425595	0.338779317079492	0.619272156664481	0.129746558375041	0.723834034823172	0.0902755556637317	0.356422067302245	0.420572294208087	0.559792298208961	0.402304802927783	0.219688983777891	0.0967945729758297	0.0161360751891535	0.564736069380969	0.369519721739559	0.0796270392245216	0.573738761123316	0.209113823754493	0.384816354291693	0.62630394052125	-0.185668388673882	0.0913256466803974	0.558358505222516	0.260492966261696	-0.112553013677775	0.328308462903838	0.129292665948443	1	-0.0315107178810374	0.617643067323856	0.430253244619884	0.642243794623362	0.54069902028852	-0.0821249867040137	0.248074292212635	0.711257920985123	0.894641738358331	0.327893546954835	-0.025791162900622	0.507016270442573	0.358190764055858	0.713060263649551	0.0705880796047477	0.0982293414953902	0.623193456880965	-0.122745737331134	0.417364159584357	0.0346698171907298	0.405910696841465	-0.139891234406761	0.213549279752837	0.131938297126288	0.250774207834804	0.136532261165944	0.508918063810662	0.369371416372259	-0.119716382126507	-0.000497136120337449	0.641941149742014	0.654728460367365	-0.0525928319970515	0.20571313608543	-0.0300889006097588	0.397730668304264	0.6425881313883	0.140081524889117	0.556825008341226	0.0468558428427522	0.563135872192379	0.185612395643237	0.0670099319663397	0.601128221056708	0.760307553246198	0.574294486021386	0.215745783585523	0.0213332270158845	0.335888173345839	0.262357938149409	0.215047593684961	0.763406320488641	0.225838277882226	0.488479043803452	0.524690118203245	0.110228483738548	0.283038999892936	0.357958097227527	-0.13575078984143	-0.107804743641034	0.426356101642975	0.4550472396789	0.395341676068243	0.031422190626534	0.0507973153655801	-0.162750401555249	0.190481119948126	0.110277990065844
SORL1	0.219517685390588	-0.0649079653318111	-0.188180858227612	0.902795323728434	0.652599400520159	-0.241508286623685	-0.548440866752359	0.191985026256762	0.842357380019405	-0.415707371047347	0.561681327471275	0.679448945903445	0.849579603469434	0.661820581737502	0.609013845195108	0.352065959536023	0.684354402672996	0.578883717333051	0.0375592421398009	0.78518836363432	0.267169736596913	0.330597232925027	0.87410841126602	0.823355504170404	0.237420475895819	0.885896563633228	0.781215031781204	0.804908526827783	0.820397891302062	0.314901196489447	0.279343921900316	0.256902635175054	-0.40749583799993	0.850358231560459	0.485022328314362	-0.0938062246395515	0.397239639157204	0.965178006447628	0.51997170671281	-0.0512271913371663	0.95631564689245	0.727235860149357	-0.316085719373368	0.849351085792952	-0.260879405191709	0.793631553946445	0.187880678004014	0.610662282373817	0.257276217566091	0.688392031716125	0.766441773553265	0.759746347217359	0.822884566290296	-0.0439101426796427	0.377287416360484	0.867888348594075	0.238543632566859	0.817815636832514	0.835233381834591	-0.283742813024922	0.942916837112089	0.789207442275409	0.23578834825225	0.838002656565991	0.954255593894672	0.762942831495598	0.960062652857857	-0.0315107178810374	1	0.130129232392791	0.360750806292569	0.0610974994131534	0.565917613760184	0.957997246429097	0.652289109997141	0.0664692051581254	-0.209643640267461	0.541182827345503	0.911990353237551	0.0773321620547787	-0.0338826392739278	-0.302969720364824	0.910519618648253	0.65758419338557	0.311185739399921	0.894267947302413	0.817860544601358	0.756450332717747	0.120316256132585	0.895214667938841	0.492432511006143	0.159041475173027	0.442165872793621	0.693620681629771	0.459379512528393	0.150855469248748	0.946051829656591	0.761170828087406	-0.300496106773808	-0.143468198540614	0.870741787144906	0.830593007041453	0.611780377678172	0.440563744584458	0.0767925914827553	0.700395459808011	-0.133752196334327	0.838929877203106	0.370162790885435	0.878482221506125	0.590826150865367	0.0851275364366357	-0.430419841355117	0.109715011787952	0.539028273078765	0.734476862870631	0.664466979538935	-0.0996132318485634	0.755198373533717	0.0754083473425972	0.208747889686692	0.0400217065396199	0.0813422551180754	0.791052743238218	0.620143145022446	-0.306977196014143	0.941049203136481	-0.201989682226329	0.411618188813016	0.493583153808463	0.553774065648203	0.444427699110876	-0.150069566094	-0.158276877013007	0.594241579113187	0.662719224193395
TRADD	0.861399541883707	0.802989931383888	0.671000772709406	0.310159686172248	0.722247847533005	0.762277981280026	0.390383094460531	0.838262481464556	0.435351355588564	0.540965546410303	0.788448547222303	0.58807047639285	0.421883405463452	0.726573503548826	0.60313330008889	0.712349542276753	0.640102395426587	0.771149215868311	0.862306809917035	0.591973410113445	0.799604618015921	0.797671270895886	0.47794859329669	0.448272428891562	0.842377224155676	-0.0510834275370002	0.424118105138054	0.552574851901812	0.496821306694583	0.863735782417748	0.836130819170934	0.873645733095207	0.557056143291131	0.368756269422869	0.817368157944271	0.787637235853555	0.890142487716912	0.015823221465661	0.795679450356976	0.827230635115209	0.169284653264317	0.605676004274973	0.696859965393457	0.463359760909209	0.772025995931089	0.525399427896261	0.765160541128437	0.794521283824242	0.884003930062532	0.726698612097395	0.615255453335614	0.609177113956458	0.443545674732569	0.764047277814297	0.73067324325481	0.357812337886478	0.835257135085857	0.601511972231056	0.353476280393755	0.680916076985205	-0.0596852538473414	0.493334477482672	0.922875573235005	0.588433985503444	0.131816164503397	0.61491630846205	0.307794736813857	0.617643067323856	0.130129232392791	1	0.843202633670965	0.813961365361718	0.529630372827189	0.237310915377263	0.503299169818915	0.823189654443439	0.555483536170531	0.398516787514469	0.315675163492424	0.890756495404846	0.642175166456727	0.736807333014676	0.115131235082299	0.628563255539131	0.806969284497552	-0.0172945699610654	0.383442438889915	0.460291170031127	0.726626770475381	0.218618776998176	0.673000039360131	0.52500307487025	0.746301556738631	0.538914513922211	0.541358440842223	0.71702414212202	0.0359039115312295	0.429509233369769	0.666352738223635	0.825261954681036	-0.170898369181996	0.18619610976712	0.328851001966707	0.805010607747102	0.79874690061537	0.539014440301047	0.790683777287245	0.421127876109321	0.19322190681586	0.468839411148488	0.533752366582567	0.87424902515651	0.638950709210279	0.894484388054763	0.766048066859872	-0.0419484016785843	0.559157934558864	-0.0611698223404613	0.654399797617917	0.854600726767099	0.686396731732031	0.851459539884164	0.887930399258732	0.458598534500871	0.649886684390408	0.472499908963927	0.0623826812675188	-0.210192676538391	0.804714137498331	0.841043756670695	0.810185148389529	0.37249799680429	-0.0467424279252291	-0.268983328207547	-0.158890122171416	0.561116981548224
STX4	0.906901668253474	0.843211716197147	0.61651016086146	0.520899503840969	0.820952979408232	0.626569990050325	0.155399455503651	0.92455171262196	0.662192872319328	0.461384121572404	0.911502720061573	0.697231360032188	0.605445064842749	0.837913497066724	0.818168557839038	0.722408076970495	0.834968103211303	0.914393742089539	0.879270244709023	0.782066494626254	0.916168890765156	0.743979981555073	0.671372455949483	0.700869305093548	0.886980847770877	0.0254425673134238	0.665518309285798	0.704893367776807	0.617102158042692	0.971272314065734	0.9465475190649	0.859904772801226	0.416774955361148	0.550800640858419	0.959046265581269	0.806308540941689	0.866347011295462	0.221121007974908	0.877026111743474	0.807859202642351	0.325787208712429	0.778355299140802	0.62332614085385	0.674154978165677	0.642902020914392	0.740416018000736	0.900528429172611	0.834213814978619	0.930724875644736	0.838458271486215	0.781727151455935	0.798794684347541	0.65500147762103	0.834585040984528	0.82854853676393	0.58860318646194	0.914605305834151	0.770158971742817	0.533889666699949	0.583412498245806	0.116244952808741	0.692042963941644	0.935184869607876	0.747052870966359	0.326595890605128	0.819606114328734	0.472456330563859	0.430253244619884	0.360750806292569	0.843202633670965	1	0.835492398126227	0.691818285589088	0.45071461881821	0.555484008705005	0.827158971972559	0.36467837526584	0.520679659499156	0.51933896360173	0.90709951253834	0.648985723577085	0.634045493694641	0.284928652107426	0.784190823723581	0.842514875209905	0.147249426326735	0.463421723253653	0.608175565534031	0.833087134109336	0.341599765172321	0.790240432142859	0.631766489906383	0.839435131127763	0.781190435534985	0.525737647813007	0.754117614983154	0.241663074022304	0.638376871446146	0.564189665011446	0.784609317540993	0.0890872335975479	0.389429007503278	0.511192652586472	0.92669989723476	0.775294201779957	0.589435261485386	0.821047748541401	0.656524594280286	0.235779158288023	0.688378768317081	0.68178551605297	0.896168159737918	0.466419601380578	0.901227926063539	0.868993563334648	0.183379613900482	0.705075604508832	-0.179151538288854	0.823788650940384	0.816775151164061	0.78007031839074	0.86622524960166	0.92234022335323	0.571634879757311	0.845517031752675	0.339352563416461	0.275400549975068	-0.227619292659175	0.886958826747918	0.894587600627447	0.850429962840346	0.544475260877836	-0.0250697986628901	-0.254647446651405	-0.136658831187761	0.685161992888866
