""	ITGA4	PTPRC	IFITM1	S1PR4	CD69	LAG3	CD2	CD8B	CD8A	CCR5	CD44	PTGER4	CD47	CXCR4	SIGIRR	CD3D	CD3G	KLRD1	IL2RG	ITGAL	KLRK1	CD247	CD28	CXCR6	CD7	CTLA4	CD27	ITGB1	CD96	CXCR3	F2R	ICOS	TRADD	CD226	ADRB2	ADGRE5	CD46	ITGB2	TIGIT	CD6	SPN	SORL1	TNFRSF1B	C1QBP	TNFRSF14	FAS	JAML	TSPAN5	RACK1	TNFRSF25	TFRC	IGF2R	CRTAM	HLA.DPB1	PILRB	PDCD1	CD82	CD81	KLRB1	CLEC2D	ITGA6	VSIR	JMJD6	TSPAN14	SMAP1	LPP	ATP5F1B	HLA.DPA1	CD74	PTPRA	CANX	RPSA	STX4	CD63	LRP10	SLC16A7	LAMP1	APLP2
SORL1	0.161053971872173	0.21305778037516	0.0731388480143351	-0.122162278540696	0.0539181235283784	-0.196796016200224	-0.124546608620834	-0.326897096682981	-0.389090037081794	-0.0959356866553706	0.196613936425822	0.108515835161868	0.133177124178277	-0.0271102806836758	-0.0293057808589161	-0.248160187822983	-0.162036281200302	0.140058763024911	-0.101905296389185	0.0180769815323986	-0.00126391382818552	-0.0142367451172146	0.136201379309613	-0.171102529085051	-0.128725243499086	0.0016079520029155	-0.212452900558154	0.284114601030075	-0.116469802920194	-0.266447984220825	0.164056273658883	0.100730408694067	-0.00598115875543674	0.257055422816438	0.224315274484504	0.02140146744463	0.389368605684301	0.332005791557122	-0.100620630671797	-0.168676750092438	0.0172869986607293	1	0.4464362756278	0.135524906597918	-0.0761888741270039	0.190164382213288	-0.0620411549595845	0.0910062231467215	0.0442088177871898	0.10221256582145	0.44421443403627	0.557829973736633	-0.171323570415891	0.510038571525552	0.13910753474787	-0.166008617776991	0.219696651039559	0.516278402741966	0.0366485832225816	0.0548782205189293	0.298641196293387	0.646409378495054	0.247653518379824	0.591734272617722	0.243765826673147	0.621082148772549	0.302377533797533	0.5962567943373	0.666571363637601	0.429604784307516	0.49233801407675	-0.0068042819871871	0.569748181903056	0.488121482144942	0.397476646247601	0.404064448474854	0.518633761770915	0.600320915383898
TNFRSF1B	0.545246353209397	0.625612953406911	0.249208208593266	0.333623614615333	0.431250760735699	0.36026415406719	0.424404246281753	0.0308901596179769	0.0794790836626099	0.0472483177102104	0.636654841186537	0.443644187424206	0.431135256974461	0.455698637399846	0.334989559991071	0.390597031335396	0.450117307875291	-0.0534948172353645	0.4606319046455	0.297820464115618	0.0586700746379932	0.3578451818823	0.523367182862643	0.262145699323608	0.140458175980409	0.618821498581802	0.42867469832253	0.625085074917198	0.342997368158458	0.274836130930989	0.472703594387022	0.570980177816641	0.360149301537009	0.380264306245372	0.445845479201512	0.455428379823131	0.271695238738903	0.66412141909904	0.590432639167749	0.374668118125501	0.227080171899213	0.4464362756278	1	0.300439266657838	0.438695739258845	0.510549310542235	0.344315647444533	0.370993495426439	0.273720295960349	0.317459578488973	0.547975425814281	0.369751195452734	0.366847058491681	0.564555309184717	-0.140502862135338	0.218940683590136	0.470966216955469	0.590445449741493	0.138155987151852	0.345345799711675	0.286000588709385	0.57814817460068	0.598750157968305	0.488620945806734	0.394960526854556	0.450195667406643	0.463431032398303	0.581671115396346	0.623320511666236	0.566539939896758	0.423826388403651	0.23246244652293	0.654751015451104	0.453548026176878	0.461854949951812	0.0764403598763118	0.435669030851781	0.372332815229201
C1QBP	0.33936607299604	0.291190956405772	0.839951843245446	0.596813562477108	0.656716693407758	0.173938280166229	0.298604541763888	0.277746328375218	-0.126441722967772	-0.322554620636956	0.657666144965597	0.710685437934659	0.697690948304428	0.511265159252409	0.586581452034392	0.521888567862501	0.444993306176599	-0.515643358492247	0.641584162660997	-0.230667226206895	-0.0811878577524363	-0.0241789757175452	0.723189310010392	0.183577201146078	0.386317555858936	0.260965934275606	0.459271982413874	0.664323630583519	0.346738946929245	0.142515620629291	0.0113549599245206	0.654086292238777	0.876488846332346	0.546936814655483	-0.147739239645125	0.59449306402888	0.505912998320981	0.350976540714104	0.140457380174046	0.519489748268881	0.347501744926242	0.135524906597918	0.300439266657838	1	0.660706266006032	0.0474713675194502	0.338302064498849	0.159291756436689	0.953856079416207	0.718926159710005	0.456357063878158	-0.115499845189398	-0.108698116863506	0.446257052158396	-0.247833221852516	-0.167727222186406	0.557735990558347	0.581133894792669	0.729546348610199	0.614925672574521	0.772445588397344	0.510811137479434	0.453245656585904	0.369883449843593	0.767363836354266	0.341358782836731	0.816672104428815	0.422752692452618	0.440579487205212	0.34370162546426	0.684378196152465	0.945503901036518	0.538061591065153	0.641199915107026	0.729084001880536	0.171027710776184	0.408016799808795	0.349391979459224
TNFRSF14	0.334560514190009	0.431311137027523	0.604519060833562	0.705924654773824	0.475703149218839	0.534348469910951	0.587308981780695	0.442544572118731	0.287521754172968	0.0736626027005259	0.641187792078262	0.541459878902637	0.574880392653308	0.469374027730127	0.63525058809711	0.698236547577138	0.651989333082014	-0.390037606949379	0.73161619672445	0.000824972819867663	0.00179011710563766	0.35232626149179	0.605397532150923	0.498005265341504	0.601068636143094	0.433398486849922	0.735441966005939	0.64605217334281	0.53804326195831	0.531895158266374	0.2025980107847	0.4983847436377	0.722226334830607	0.343057018669775	0.0219596857406441	0.569024126196644	0.236543411608599	0.550670600893522	0.502389980725647	0.606532850431782	0.451245495785052	-0.0761888741270039	0.438695739258845	0.660706266006032	1	0.173743889636276	0.436998090196838	0.379756801117367	0.729508708631774	0.472741337015836	0.173425424462063	-0.04773783257045	0.105133093972195	0.437100814865422	-0.163596717624743	0.243780357493367	0.570999032818375	0.48724245144799	0.516626579840133	0.5024270442136	0.437315473355834	0.459374911907789	0.363249738876069	0.211035535084258	0.490845908872199	0.101479146335945	0.642822390640214	0.395622680645608	0.379076044809907	0.301741053139245	0.397347241982013	0.706919670663835	0.402619408801521	0.435573512178374	0.47774795186322	-0.150173529206614	0.266126493430222	0.121218205164372
FAS	0.599434212250153	0.632268998614514	0.120548276996316	0.193413770348428	0.387099238366177	0.280984009831795	0.478361579567842	0.279539348464805	0.307169204162932	0.40641134112913	0.550996277369846	0.26239610723927	0.272047058778455	0.489161270308879	0.16641650489203	0.362769002721289	0.447045797964045	0.0933892354950026	0.388795657584854	0.556834876752124	0.159215243116405	0.519779155548844	0.241167103383113	0.410986830122499	0.0336968858957527	0.613016243126621	0.353314808524226	0.594215971699993	0.362639544131449	0.126047940368042	0.714557419712677	0.381433830916886	0.131606123297505	0.105676682273495	0.470090168009768	0.442276096952191	0.0895368669932821	0.292755074873677	0.515193355957542	0.310451959396241	-0.0305314286345168	0.190164382213288	0.510549310542235	0.0474713675194502	0.173743889636276	1	0.323167512092898	0.53129756206653	0.0480089951990256	0.0787864222803861	0.325554139326277	0.189499555164611	0.614299629852464	0.134836857583038	0.164895780828352	0.489386594116424	0.228585859808193	0.331669737648601	-0.121389282751271	0.220287641546915	0.210915964440199	0.171847385371496	0.657770848119482	0.243996848527404	0.36304835179161	0.323881669303683	0.238656470625454	0.123922212891716	0.154135655529627	0.474636187188631	0.178755051569706	-0.00189945606480799	0.237821954416621	0.184585785726038	0.250663310043842	0.171317955792733	0.154246336451158	0.205697722495311
JAML	0.479624896171134	0.553602742631987	0.36335594348948	0.429802476462303	0.436198518648353	0.212283490061022	0.603631453153963	0.201573463383294	0.201865108103768	0.0690569500757196	0.609489761698051	0.431780359314832	0.535506882094792	0.507765172040487	0.21446346713864	0.579293556983889	0.636299681693175	-0.331847218903547	0.458294581753262	0.197546857386762	-0.109291356335014	0.340684532009351	0.444856621620989	0.410387613704522	0.179335897469189	0.411382545723488	0.349508853388055	0.441940609572843	0.528422830591999	0.285999336596602	0.278514323623048	0.36078261946169	0.534612396915527	0.412986008233216	0.161508974349129	0.467594466338503	0.185385752363551	0.141242467435908	0.239264634458079	0.544149919913479	0.195067505611199	-0.0620411549595845	0.344315647444533	0.338302064498849	0.436998090196838	0.323167512092898	1	0.275504233918716	0.408575847972978	0.482944146504693	0.205793672861785	-0.228112003432872	0.385104831195339	0.189890722224149	-0.191218813503976	0.0963981603601857	0.230211847263398	0.178449383700953	0.395193776429792	0.403239736023193	0.211099443925845	0.169202403055313	0.374795873490437	0.0525088609518406	0.424352092166548	-0.0951448795756459	0.203972086556126	0.161245169504637	0.129783492366926	0.26097211565984	0.204279205270733	0.414254261293402	0.182790104413038	0.0923629198429201	0.246208533065514	-0.147107022487447	0.0278978529689752	-0.0592782914883546
TSPAN5	0.371263891958067	0.446534297385974	0.0702107218281903	0.267736051516734	0.138879992164725	0.430832030583847	0.560670561978066	0.348372644097487	0.467825091885249	0.465481366644218	0.439439647878851	0.124904413463625	0.190421230487173	0.267230556174437	0.242022987417529	0.493931863813638	0.544813411623041	-0.0988208870279173	0.376072419282412	0.228897622742638	0.133968222262584	0.480622003584138	0.138634307956417	0.451175804775576	0.248257284790036	0.474150762682071	0.492278096508101	0.49227990782483	0.424714758423178	0.494328770226428	0.579470108655257	0.197299364285432	0.151481792654854	0.00751781943656681	0.216934811518454	0.303917580304334	0.0985519668951212	0.417872797141911	0.453872459916356	0.350412062389636	0.134903000424492	0.0910062231467215	0.370993495426439	0.159291756436689	0.379756801117367	0.53129756206653	0.275504233918716	1	0.167753092377376	0.0396612883894757	0.00373440630595644	0.237298062575727	0.444724364380582	0.240183729040718	0.0579322292348585	0.410738084440903	0.324076410780171	0.458110885289752	-0.023641818251725	0.129687908496235	0.141728173736822	0.1691648165934	0.385759171103708	0.177964542187016	0.341452367021166	0.165405638348474	0.409153279796263	0.233690533354445	0.184428231742725	0.463680797704838	0.292090065772909	0.0844605055725848	0.234283100702818	0.279301109378806	0.231489562588047	0.214677251140944	0.213816346312566	0.204866126818497
RACK1	0.336719494840705	0.315425598998776	0.869063657251066	0.674217029221287	0.671969601972953	0.223760210846381	0.375147380853903	0.370030574387582	-0.0172352855060293	-0.250424875562596	0.700021677526245	0.735372528517871	0.698950291133738	0.571418676995139	0.62532129781248	0.631641864103418	0.530351027869647	-0.552574689498948	0.727215352445573	-0.200349297159401	-0.10094075404856	0.0359817712296742	0.717874994203115	0.311796325962986	0.494859268359562	0.334808075568566	0.547324639710804	0.628284310679113	0.441526774892798	0.21958935581007	-0.0227154048955918	0.667798610251501	0.925831352934782	0.521529417329807	-0.123872592381664	0.62468603702441	0.38991328291438	0.369778658805487	0.1828460856616	0.619533942307889	0.353078112858624	0.0442088177871898	0.273720295960349	0.953856079416207	0.729508708631774	0.0480089951990256	0.408575847972978	0.167753092377376	1	0.71513454504756	0.358228966390439	-0.193260060045738	-0.041585647349543	0.466783470314627	-0.264516473910538	-0.0588550136130508	0.489995732308052	0.514582822272001	0.776458899217062	0.610192538384735	0.680595573813715	0.497414358250091	0.442129823057955	0.27548118688204	0.765018703031955	0.205362933509565	0.745925090414602	0.426291353151073	0.424894749560384	0.255519070193867	0.583841996045449	0.985849226019876	0.488841126847731	0.551243248001651	0.621556132004354	-0.000117926944049091	0.289226216400696	0.216346545637442
TNFRSF25	0.395044550801496	0.479127689086718	0.663910007301168	0.518557883545061	0.609990810930233	-0.00178553343543524	0.377628310650354	-0.0192903426223429	-0.295627681924958	-0.265972682475723	0.624745022522218	0.674623269782187	0.744981602148544	0.481436432432098	0.377537599481593	0.429718897966743	0.466395296207862	-0.42319367546153	0.562136917024061	-0.0812211161371506	-0.185795401712439	0.051154713754303	0.761243445179913	0.199081501518574	0.248010646353446	0.277784359882671	0.274103704118111	0.474680664070761	0.45372544697514	-0.0366811194211236	-0.00521078875866219	0.641961958233919	0.785205916877631	0.74731492811263	-0.0398715240423773	0.512251647994178	0.497578028502729	0.0744966606466904	0.053360840869072	0.519965797718772	0.253857112553934	0.10221256582145	0.317459578488973	0.718926159710005	0.472741337015836	0.0787864222803861	0.482944146504693	0.0396612883894757	0.71513454504756	1	0.488790370515086	-0.0818854101753019	-0.106048250295892	0.197517588850661	-0.226659828177354	-0.335767671127959	0.314192313037873	0.270493314690537	0.806344558608739	0.700793495713006	0.578924160146123	0.303072020280248	0.38183150299896	0.248009372435174	0.599897487284685	0.199271580132146	0.467829424836135	0.180245170725471	0.209987349252698	0.345419792042401	0.481219041126032	0.759117944977223	0.377357106018518	0.308959371045543	0.578004961081773	0.0722800660461999	0.174497243322256	0.0967101018673287
TFRC	0.368303636668432	0.341958922465568	0.35467616770532	0.00834044763083237	0.633132433483467	-0.130661641358772	-0.0427783906969624	-0.0787629706685349	-0.255682894052053	-0.398548859190694	0.480289337504384	0.651991345103782	0.372044466443515	0.532120639083631	0.0479166794581464	0.0115300513874878	0.036765341615981	-0.266636521448604	0.233942760292245	-0.036579642045045	-0.0763825246105914	-0.126404060616062	0.533047814652177	-0.110545902318754	-0.276105904586106	0.320573050596814	0.033479438100056	0.516436044001195	0.0406564143549065	-0.318260357574767	0.120041380774213	0.606582646853233	0.398927175586396	0.442140767174298	0.212142852801638	0.530227242253546	0.342345254085067	0.198746838113531	0.0919203452151781	0.222340109345878	-0.0036600840053647	0.44421443403627	0.547975425814281	0.456357063878158	0.173425424462063	0.325554139326277	0.205793672861785	0.00373440630595644	0.358228966390439	0.488790370515086	1	0.146826078161359	0.12915459904592	0.420025635161447	-0.264802668310963	-0.347441473294948	0.321378191212118	0.451495922943707	0.165140976953959	0.396162882204586	0.509994572967478	0.368078463211124	0.599953406002689	0.560573575937027	0.382724732852978	0.488016545611181	0.427032366619636	0.429679653285699	0.53743461214123	0.423932500861688	0.511399176746183	0.376086158230364	0.537293055856402	0.476839417445742	0.532600162368314	0.295566815104963	0.442431248020056	0.517387029771688
IGF2R	0.113701560462466	0.18188892988718	-0.1966714191894	-0.0293941536059713	-0.237904674676498	0.0192415286775797	0.0224199907808631	-0.302795463939335	-0.283453649040576	0.215186300656364	0.0370067857798974	-0.18931257218069	0.0310257659425885	-0.260358367885214	-0.0459828591363927	-0.173066763124547	-0.0497543935590194	0.19824036442031	-0.0729868321509827	0.0824830971116054	0.00508377676797652	0.192517502575064	0.122426953598124	-0.0287994398365349	-0.00860179071475688	0.0841591610805678	-0.0585657924131503	0.154175323412311	-0.0271620980863576	0.0717306895628883	0.277674964291439	-0.0980243356016487	-0.17803171269411	0.116072760136369	0.094138767430996	-0.135993477044102	0.328765282936504	0.268981372594095	0.076193046355114	-0.226173018842549	-0.00614223277286709	0.557829973736633	0.369751195452734	-0.115499845189398	-0.04773783257045	0.189499555164611	-0.228112003432872	0.237298062575727	-0.193260060045738	-0.0818854101753019	0.146826078161359	1	-0.11548282470582	0.145638511335281	0.268055079666777	0.0996698302469895	0.279000283488731	0.340349115006709	-0.126098593447702	-0.04247569482871	0.0998639807985057	0.337575802476296	-0.0196309259570851	0.493361593300671	0.0747405085863971	0.401533415902554	0.14485829390338	0.198638049748243	0.271461338998126	0.439039236460688	0.311148844732399	-0.236941672910165	0.411255707994018	0.311143516177686	0.256759786727633	0.350063888516043	0.502201343169259	0.443907121155431
CRTAM	0.462562388152006	0.421694771793405	-0.0548488034267001	0.0309249940096944	0.374951319021338	0.310057085462725	0.392197280681864	0.517741390266791	0.627638513316567	0.282936397213912	0.431176423860983	0.233171479719417	0.0107623212223483	0.578353526208269	-0.0467572550100972	0.451271355089133	0.464016214471704	-0.0600789250320767	0.273949721860173	0.424526893436554	0.157676365693248	0.391268852685583	0.0277735549904708	0.266188488647613	-0.0672671817620478	0.627105419624132	0.331806402243904	0.294039562144099	0.257376944881785	0.286933755664817	0.48013571381921	0.321991615192494	0.0133800759527948	-0.115011519215871	0.434564324313604	0.402413697011227	-0.254146629035513	0.226445700247445	0.464809985793117	0.352529592642743	-0.223160248940871	-0.171323570415891	0.366847058491681	-0.108698116863506	0.105133093972195	0.614299629852464	0.385104831195339	0.444724364380582	-0.041585647349543	-0.106048250295892	0.12915459904592	-0.11548282470582	1	0.140248992546057	-0.125503313653359	0.502176518084631	-0.0199027908693505	0.0602444091390041	-0.310509124520597	0.0516453754961259	-0.168052952334829	-0.129857819789691	0.55712896020347	-0.0526032558039031	0.162063973508195	-0.197892097685341	-0.0367833407906598	0.103327778027661	0.0551630531941863	0.13777528896319	-0.153506990777582	-0.0797156762400332	0.0395072148254624	-0.108939899897632	-0.0930768798685728	-0.185624958164359	-0.146351253082345	-0.0907645046414241
HLA-DPB1	0.233142370847021	0.26570434222843	0.406232138467281	0.26044271662267	0.342949935024071	0.220844372041262	0.180563342392103	0.251829437984845	0.135730670425857	-0.000270068593660345	0.464545403303229	0.377853557283794	0.272276212550978	0.346475037744212	0.311849138775557	0.313549402348114	0.242475964990438	-0.265426018215838	0.353095402496485	0.0489385410054845	-0.0107245279160683	0.0475723187723583	0.311942340464836	0.145152473953343	0.154704163687567	0.236490751058578	0.3204171834162	0.52806370946535	0.162324061001127	0.20775682446168	0.163319901449534	0.322587007003515	0.368776822947719	0.192126079550694	0.207126392911463	0.411112758336769	0.255991821378164	0.668336890361215	0.21843819253676	0.306340430156112	0.138033794010956	0.510038571525552	0.564555309184717	0.446257052158396	0.437100814865422	0.134836857583038	0.189890722224149	0.240183729040718	0.466783470314627	0.197517588850661	0.420025635161447	0.145638511335281	0.140248992546057	1	-0.137764460773009	0.111961516009557	0.394782669320127	0.710440624477258	0.145174456266595	0.251398012023315	0.285078840014957	0.760195527576585	0.346447400049509	0.476101084606278	0.425667056752435	0.309015543735023	0.541616769343581	0.986810425830166	0.949639045118434	0.267384736103333	0.534424802011865	0.390688585513899	0.761963575374601	0.604581177564194	0.380424370594574	-0.0152893788332129	0.433981575244246	0.467720242357672
PILRB	0.181500324769494	0.175892258083728	-0.0880160021744013	-0.0779402217306226	-0.230044108965432	-0.0996794359107274	0.057981278895518	0.0474343972482765	0.00290549792916947	0.408390124829761	-0.144951595509901	-0.313986300620665	-0.0482516583600822	-0.268531940830382	-0.0218639760664369	-0.186309939325267	-0.0330634919221089	0.482328158115103	-0.0189195941819957	0.317692798139087	0.269250592484782	0.276809605240257	-0.12094414237453	0.01905894185913	0.138792905320398	-0.223203560145498	-0.163904346007326	0.0234264473450016	0.0694442708178391	-0.0834938935056686	0.315498950482061	-0.254803878213012	-0.253981394887829	-0.0416955945708062	0.0487417496995604	-0.182275497977276	0.0920806109192227	-0.101878117751835	-0.0219674348684925	-0.242627276308175	-0.0410519333990531	0.13910753474787	-0.140502862135338	-0.247833221852516	-0.163596717624743	0.164895780828352	-0.191218813503976	0.0579322292348585	-0.264516473910538	-0.226659828177354	-0.264802668310963	0.268055079666777	-0.125503313653359	-0.137764460773009	1	0.198782933619661	-0.150891915265768	-0.140055486013387	-0.126062140212416	-0.014333119774955	-0.027541126712797	0.0410245582600357	-0.207463425902309	0.105788389043626	-0.0762156798558042	0.0714863145769977	-0.183342128800146	-0.139335014133568	-0.123716371132752	0.0489414814655645	-0.10761675099943	-0.261262650598442	-0.0293647664420297	-0.126369696183259	0.0504091181427468	0.0413298987372327	0.045173520633408	-0.0720328625859802
PDCD1	0.292134149779492	0.307908322720473	-0.037196319681241	0.355821496225173	-0.0323275216521224	0.607237968497011	0.510412384410762	0.498736482435623	0.597547424655667	0.658858819657647	0.241545821230608	-0.085722046572662	0.0284972893010918	0.165799312170608	0.341430986767148	0.499625968927926	0.48371170998188	0.196678544605966	0.337857767094601	0.464788703956195	0.303986132218824	0.533592212785954	-0.0422876981803492	0.520953255980461	0.3650295922557	0.458233522977839	0.552928174809202	0.257031549368935	0.399110763563833	0.604912383992577	0.544492961715879	0.0271527562161513	-0.0609727340579985	-0.149662583902307	0.323138739467804	0.108136613458374	-0.14810105837557	0.426488014956978	0.610370430935904	0.278099454135049	0.080928359644819	-0.166008617776991	0.218940683590136	-0.167727222186406	0.243780357493367	0.489386594116424	0.0963981603601857	0.410738084440903	-0.0588550136130508	-0.335767671127959	-0.347441473294948	0.0996698302469895	0.502176518084631	0.111961516009557	0.198782933619661	1	0.141097868167366	0.141356841051353	-0.237337376887683	0.0572176797665077	-0.207008360782256	0.0382228227010967	0.205502924996966	-0.0537360998250705	0.131038048888191	-0.0857515229672915	0.0261657683476965	0.0678005410017594	0.00705871256626871	0.0778409775739103	-0.172698031959939	-0.135610956831114	0.0748232410438912	-0.0512741100351057	-0.165025772712201	-0.232547765505321	-0.0797852538988799	-0.145629826260908
CD82	0.208595227954274	0.208536252362372	0.333982676710984	0.505947290190892	0.239906861106905	0.442725253723489	0.324465532031647	0.0341315856093506	-0.0872138097974863	0.0208134533103883	0.472573981177459	0.306228582175802	0.430355309106712	0.212824432703622	0.424795782074507	0.440603734772429	0.35458370051926	-0.416080466875865	0.362245851118477	-0.0604990961620925	-0.195457914010857	0.0352430328155075	0.484482536691655	0.304061910031867	0.223659167604848	0.336677150972935	0.550226196710479	0.636845730638719	0.29739135713431	0.409079985209883	0.31531106852833	0.345472543444541	0.461375813381666	0.299376357488571	-0.0256361123072698	0.363617692268826	0.464892000898735	0.587701843622652	0.41374679179402	0.304237713711024	0.391511608888732	0.219696651039559	0.470966216955469	0.557735990558347	0.570999032818375	0.228585859808193	0.230211847263398	0.324076410780171	0.489995732308052	0.314192313037873	0.321378191212118	0.279000283488731	-0.0199027908693505	0.394782669320127	-0.150891915265768	0.141097868167366	1	0.757292906624943	0.28420458521897	0.300043336203886	0.51070073824193	0.490993054046387	0.320693678817617	0.456621352188944	0.555319193052494	0.509274935353136	0.752804354634632	0.392534905647236	0.441928595476985	0.400272428719835	0.729767061723813	0.437689402078765	0.534212881054494	0.738004474977857	0.627625945707059	0.272919998079283	0.618221532539503	0.60267471207789
CD81	0.252248549769185	0.280514256365799	0.444802364004378	0.381232127174531	0.317853775263498	0.378771285207552	0.260547313271537	0.103541140334683	0.000367635995675849	0.00112796694996993	0.511204205656621	0.370935231916395	0.412138412721244	0.31323622493102	0.447036971165843	0.368640182202907	0.293045516399004	-0.274992160630186	0.378812454809438	0.0386122342065482	-0.0799270871949661	0.0701695540999519	0.398530065184414	0.252092175140105	0.185492169433071	0.333000689533998	0.454719906156866	0.710086146343662	0.219502516871387	0.303870100217591	0.389796036495403	0.346700102745734	0.447819273567681	0.261334708407313	0.168899996599929	0.387446962669148	0.454871751051203	0.731767383022029	0.360910947707823	0.30728126080924	0.292486560775161	0.516278402741966	0.590445449741493	0.581133894792669	0.48724245144799	0.331669737648601	0.178449383700953	0.458110885289752	0.514582822272001	0.270493314690537	0.451495922943707	0.340349115006709	0.0602444091390041	0.710440624477258	-0.140055486013387	0.141356841051353	0.757292906624943	1	0.2280070758993	0.3126469181021	0.524991560631034	0.716785357482879	0.441276919883811	0.555227379213276	0.634408153323644	0.671801288593735	0.855609904963287	0.72631843750604	0.759195700325943	0.591234785053367	0.852136500693487	0.421181776394029	0.75375751328886	0.898188794869373	0.581440742246399	0.44877764443067	0.749746901964703	0.794884324045156
KLRB1	0.225678128943134	0.287973963181811	0.723764274576494	0.59899860590828	0.443760165728451	-0.000109786014312334	0.335039820078745	0.0185979396329229	-0.32765843235562	-0.260037789063605	0.465025775686102	0.519733910732703	0.704004993410587	0.307449076266167	0.510173262587308	0.444118347181653	0.422583704305659	-0.343950390247731	0.57766457722155	-0.155862046702216	-0.199179927705785	0.0643760517237466	0.617478903545589	0.228424680888083	0.543742302301287	0.0962009001550847	0.269735126701242	0.313952659112437	0.402152782762724	0.0486734073711352	-0.147329207737586	0.446448506492129	0.797015708214615	0.628456707635719	-0.172453456906789	0.311646485851964	0.394317657519797	0.113897146742549	-0.0281334702859076	0.454983122963343	0.319603073294321	0.0366485832225816	0.138155987151852	0.729546348610199	0.516626579840133	-0.121389282751271	0.395193776429792	-0.023641818251725	0.776458899217062	0.806344558608739	0.165140976953959	-0.126098593447702	-0.310509124520597	0.145174456266595	-0.126062140212416	-0.237337376887683	0.28420458521897	0.2280070758993	1	0.535955863121915	0.529796457891205	0.385824448343293	0.178151510972107	0.099673956573618	0.571515972786558	0.157478229418008	0.458014648294847	0.132497446352677	0.137721563354061	0.200877140528296	0.409717072493866	0.810026659274367	0.311845948184762	0.30268450992749	0.477102412231947	-0.0173979926023107	0.147942712013314	-0.00662464566068198
CLEC2D	0.553615002174383	0.617500358829189	0.623158566372271	0.615950998517768	0.580649393323082	0.307217656782362	0.543253690800225	0.294676217163361	0.0492255347383293	-0.0303663510678874	0.635684507515856	0.648822789576627	0.710569405205515	0.502619936473936	0.559387074186864	0.532896157226232	0.582675111375313	-0.165151262123076	0.69973511686367	0.132056140944586	0.253335551451602	0.225225979356367	0.709589843704383	0.335446764855916	0.315240718394664	0.32197004848177	0.464851237429367	0.601096583428358	0.62720613027758	0.160933163404716	0.321105808290701	0.578331976387906	0.683241994606225	0.613935466110107	0.133179277285921	0.615148144138526	0.469759006272826	0.268361632500388	0.354391202293036	0.597991778283213	0.325737926534065	0.0548782205189293	0.345345799711675	0.614925672574521	0.5024270442136	0.220287641546915	0.403239736023193	0.129687908496235	0.610192538384735	0.700793495713006	0.396162882204586	-0.04247569482871	0.0516453754961259	0.251398012023315	-0.014333119774955	0.0572176797665077	0.300043336203886	0.3126469181021	0.535955863121915	1	0.503284101666605	0.235324045652122	0.453678300908206	0.355543402080452	0.577075160414964	0.187520836091992	0.446437120261401	0.206559413157159	0.219184687605959	0.431909421215326	0.373031818723987	0.64172518304882	0.40007657626164	0.237512561700774	0.499590499978502	0.0288694337667756	0.21328172237756	0.037295315437581
ITGA6	0.371155464187783	0.307477112544209	0.675870473068137	0.396355108599829	0.540772752255985	-0.0193578981309421	0.170741595192047	0.0851227565867679	-0.287073228517686	-0.253534439362864	0.501688896993793	0.523385166777937	0.580254164032805	0.350342699463622	0.441746637508572	0.214829162984495	0.212988077808746	-0.241198773530163	0.398623000716367	-0.138291404235438	0.00461515329922153	0.078603260067423	0.642019963043557	0.0133799015241848	0.182140270100883	0.143926614934243	0.208110752884859	0.682435820246426	0.173586875461813	-0.0750428190433468	0.182970355374023	0.488911508871887	0.635020311153776	0.508047832670196	-0.114559476968508	0.466244390770372	0.610637678517262	0.183730287528494	-0.00123658924917319	0.22313059349532	0.232809477821485	0.298641196293387	0.286000588709385	0.772445588397344	0.437315473355834	0.210915964440199	0.211099443925845	0.141728173736822	0.680595573813715	0.578924160146123	0.509994572967478	0.0998639807985057	-0.168052952334829	0.285078840014957	-0.027541126712797	-0.207008360782256	0.51070073824193	0.524991560631034	0.529796457891205	0.503284101666605	1	0.498351222325311	0.408444365411627	0.552108290509602	0.652002536960044	0.520274799753825	0.733781201900125	0.296900890649762	0.378228799004892	0.537447457781983	0.659838631973959	0.689011626334395	0.510314034691639	0.632843982761711	0.816707093844821	0.384388288892007	0.536591856253133	0.476979620991395
