""	ITGA4	CD69	PTPRC	CD3D	IL2RG	CD47	C1QBP	S1PR4	IL2RA	SIGIRR	SPN	TNFRSF1B	CCR4	CD3G	CXCR4	CD247	CXCR3	ICOS	HLA.DPB1	ITGAL	ITGB1	ITGB2	TNFRSF14	FAS	CTLA4	CD4	SELL	CD6	CD2	PTGER4	CD28	NOTCH1	SLC1A5	TRAF2	TRADD	RIPK1	CAP1	S1PR1	CD27	CD70	CD226	CXCR6	CD68	CD5	LDLR	ADGRE5	CD82	TIGIT	RPSA	RYK	IFITM1	TNFRSF25	ITGA6	RACK1	VSIR	HAVCR2	CD74	CD44	ADCY7	F2R	TSPAN14	CD96	HMMR	SORT1	TSPAN5	CD63	LRP1	SIRPG	TFRC	ITGAV	MET	SMAP1	JMJD6	TNFRSF10A	KCNN4	ALOX5	CD9	CAV1	PDCD1	CD81	LRP10	LPP	CLEC2D	PILRB	MCFD2	TNFRSF1A	RAMP1	CANX	LY96	PTPRA	GPNMB	SLC16A1	NCL	APLP2	NRP2	LAMP1	PTPRZ1
PTGER4	0.844942059263789	0.226975491398193	0.84963827772421	0.503430304006294	0.524994152789434	0.769268607293429	0.610296749774483	0.774206916199714	0.140510308614498	0.80680144781523	0.625917557245728	0.638560110144368	0.520099590779843	0.58366538836515	0.52861709066438	0.440719446798821	0.661339771932187	0.4174081219638	0.77556273903714	0.447784235793579	0.666762572943236	0.712412554154273	0.720393909502865	0.405945203846778	0.47014266657279	0.695388668103404	0.69222199979332	0.65221330067434	0.247182703533384	1	0.294672781766934	0.597478641679456	0.659115814191431	0.765001193597739	0.800833603791048	0.574689434474541	0.820510617107075	0.498262246908378	0.152569705963505	0.428594642366156	0.643073671758871	0.140168744161482	0.340760397073277	0.629256945808119	0.73294064569003	0.786343768313989	0.370740261628102	0.273609845851585	0.699547469011806	0.167788440062439	0.66216514122157	0.584388886978616	0.603294236321611	0.621184967999349	0.830284788297698	0.948868418895395	0.903186824186202	0.501721758794221	0.705384389639774	0.669883622349932	0.785436513315937	0.309670274127132	0.678608681720788	0.469825957803843	0.528981155638194	0.327391441383608	0.214379815012544	0.219689201101095	0.598640351315997	0.571637670039227	-0.447815992434244	0.594552304042406	0.685020660032155	0.573643120371614	0.594985975660203	0.498130449135208	-0.0718466126593462	0.0352285950284264	0.395035910515434	0.656758958693932	0.687556234027685	0.561611294809003	0.426094363470102	0.404351531375704	0.359330423599332	0.4179091919566	0.0362837489808641	0.330288315033227	0.406242987820993	0.323662767200528	0.0114208335122573	0.00461582106307268	0.629014096265378	0.43802843624254	0.434604344707959	0.450381947234305	0.0436148600807356
CD28	0.293732597672986	0.739877355812092	0.504556379206443	0.865952729207214	0.825908581176379	-0.0444797732762161	-0.149541506538583	0.481320360692758	0.57431515784116	0.00255395940815855	0.718488274788416	0.753092814800774	0.526242955571831	0.866223837607461	0.836166723455899	0.88419708996358	0.734124791560531	0.796734919725511	0.150670715879987	0.959844397484265	-0.134443385585461	-0.100187470209305	0.461870915732062	0.455222588381439	0.796658919506825	-0.0517625433025608	0.373183768006181	0.580846454599063	0.926281861867997	0.294672781766934	1	0.0404324845254267	-0.0592717564157651	0.0644374553479899	0.391969448898608	-0.250035251948317	-0.0100525141816084	0.0480415692914264	0.873779653827852	0.830319762023657	0.294875686663998	0.615692016585626	-0.434709478508587	0.678602776134298	0.340236571211338	0.215368032758409	-0.299670661056642	0.809609380215691	-0.110293211377095	-0.50329047899678	-0.0400129458784116	0.822091076089185	-0.126571683000592	-0.236325609912565	-0.068419446199579	0.0902876446191089	0.052812945418506	-0.338430401487768	-0.1447997927062	0.225823570039634	0.589991130264266	0.923476929491431	0.0352961794935472	-0.281717014925889	0.252923298349542	-0.401605078307816	-0.585594603372555	0.918970881648037	-0.421809406671528	-0.258732296148739	-0.450577900010328	-0.188820317621766	0.31839015318115	0.0035847373494606	-0.105585294436439	-0.450724907977008	-0.391678392416108	-0.434630721971765	0.947836235273132	-0.279637137446632	0.121033822398441	-0.261314298070672	0.861835887707989	-0.299299334181241	-0.389404139483869	-0.388147500955612	-0.118592174802109	-0.530906299067706	-0.552916153265978	-0.3220017728025	-0.41424323331513	-0.464119567058633	-0.0900733619619359	-0.474220479878137	-0.422769626668128	-0.429623110947528	-0.0952493169675205
NOTCH1	0.707417985972557	-0.163178024072277	0.435613026452686	0.241970997815737	0.263494771160925	0.739209533564359	0.591323007797492	0.659168724050499	-0.286850346024027	0.474349529715167	0.38653493293572	0.257789508985582	0.321565298905711	0.298964981863127	0.130859878435706	0.139545733605232	0.456244841195191	0.129536935634075	0.660324581347413	0.130656864805467	0.517051776745334	0.473817560743964	0.187100837515573	0.393815264913037	0.282317760883201	0.449125540649822	0.450336213391729	0.587846491645757	-0.111572297245214	0.597478641679456	0.0404324845254267	1	0.446163825995259	0.768179724119633	0.523532968899434	0.645618030192184	0.741298503366117	0.354347350483678	-0.160693556036664	0.101422553109313	0.434737572988371	-0.302341168131011	0.2145612364159	0.407194499889278	0.878268702680274	0.549837516442614	0.241610101453636	-0.019327094588433	0.673095287249047	0.21879433484731	0.480651818474176	0.187903980053683	0.700918323980686	0.675396159139232	0.570953128672303	0.691981622901408	0.72355726532927	0.453555816653296	0.330229826097698	0.519781365843492	0.257619903389011	-0.043877250873775	0.521201178534248	0.790680146049335	0.786410492004893	0.778959261527509	0.558796432667279	-0.0755277310207522	0.527781671341433	0.546586503419635	0.0830500444564395	0.651757584113124	0.458409304747253	0.28572987524299	0.452463054522443	0.321667840671383	0.606986338662436	0.227930163911191	0.15222517802088	0.625573384755123	0.864018873089143	0.612573877911621	0.0689304551511379	0.649562474617756	0.65379070015474	0.77737664110054	0.606752285708335	0.57884964271621	0.534440757563916	0.648739340031998	-0.070421075426952	0.287201700395907	0.525715265356704	0.595520803357479	0.512499652978161	0.530810179391942	0.571275263896842
SLC1A5	0.678225328124278	-0.209894420443069	0.775219873093708	0.0851301302064242	0.0447049318046177	0.899297625744277	0.96503728405129	0.509051705808608	-0.272860878294554	0.860704265239566	0.0869741045175569	0.225362852977082	-0.00298807085235088	0.23002861994624	0.0149188471806804	0.0443183097618162	0.244515344072931	-0.0862060092560844	0.270524465475919	0.16221793934308	0.933301979044733	0.929343849486512	0.445057808188064	0.315656114167057	0.0386074676428384	0.958508645956104	0.300252770841651	0.237927595027397	-0.123021906121696	0.659115814191431	-0.0592717564157651	0.446163825995259	1	0.784397421427335	0.743456868078025	0.846264558339179	0.890869180823213	0.401424176868043	-0.215241716325622	0.0383232928514136	-0.0345781047494426	-0.225575556480468	0.541275311367996	0.172722986023688	0.508196505645988	0.938433085481915	0.793526861879166	-0.144630244269066	0.940357792081451	0.702094591009722	0.815450174901004	0.270906334859961	0.774066325618374	0.91812857327716	0.543003224591875	0.701066529273495	0.62903909661303	0.617790927570882	0.84734254298963	0.81285996216487	0.515288753317884	-0.0819284803623255	0.980730871104691	0.605947235827174	0.403735058428358	0.534340883974432	0.449693619223262	-0.151030833921991	0.731715238394076	0.941780350540431	-0.124966408706348	0.833094735273459	0.745366549957338	0.936216811669874	0.988364832276253	0.658351035635099	0.138293071966155	0.446761659906253	-0.0436035454351421	0.870651704260952	0.478775645561879	0.61301753216671	-0.0120163492675534	0.634146421206669	0.667927710525716	0.591091147844788	-0.0542121530827438	0.715405605716715	0.534487590692563	0.580618714247056	0.121014018824738	0.48496632108018	0.989577195036794	0.737549127413135	0.838052150834684	0.612482446766244	-0.0538079345876236
TRAF2	0.951871654719093	-0.0684521904854169	0.778795914342411	0.386714073851756	0.357397306290821	0.95374825937874	0.851214731925975	0.85761243797224	-0.146515177990253	0.762162304839619	0.480162590890447	0.446492410239127	0.402823149599237	0.464886073998816	0.251667796057117	0.287819132524375	0.601733184683023	0.227184725635526	0.657702364893373	0.240689491502816	0.7399517475459	0.784051162128308	0.342022977321175	0.402129090220606	0.41334835800889	0.794582788398818	0.660075793337716	0.68586048882355	-0.00103917412813739	0.765001193597739	0.0644374553479899	0.768179724119633	0.784397421427335	1	0.77388738152225	0.721539494244793	0.953891417993932	0.553648920203353	-0.0842950167252001	0.242960211876192	0.308503778909808	-0.141029004324232	0.364830851911564	0.547094851729728	0.70474326831125	0.843194942464312	0.42629305129162	0.0632091281634594	0.909083587722576	0.305698193620754	0.688517976656893	0.348594355738611	0.693205822022519	0.849278489818621	0.756230261443107	0.862168073342361	0.856384654236658	0.528609546881177	0.673765549060938	0.696800062488858	0.503676059564391	0.0641553882962779	0.837487535124083	0.606964053388013	0.598338578203788	0.555675914155177	0.325130112842853	-0.0244723402014883	0.623620398124462	0.73367445284454	-0.198134171011476	0.743380963958627	0.67921242420336	0.650128531331932	0.793333299753736	0.521154671436026	0.194498519150631	0.213953090778576	0.215218529709505	0.741368547977943	0.682207993565948	0.538763737491275	0.181150152951489	0.645897216920053	0.579330580812967	0.585738006868397	0.128298207274911	0.571249076048667	0.525852137629677	0.477791286249272	-0.0991241651800007	0.271037373094041	0.822234149581514	0.578083942280026	0.581833979646031	0.499085315172257	0.0702053036717748
TRADD	0.824797155090861	0.392876870274864	0.920216475735379	0.618360957530072	0.622681893519028	0.762879242743288	0.695184414606502	0.765895892604974	0.182636130659483	0.771993554438652	0.621204379731879	0.680446254720003	0.399256624330466	0.694477946414612	0.583656069703026	0.57079727571504	0.691569085668889	0.48788490654073	0.498803183425626	0.589387921780004	0.773120226785822	0.642573215807598	0.592462486349192	0.657911742362282	0.567256832127756	0.731950070028731	0.730665465549959	0.590051907220728	0.420591133523068	0.800833603791048	0.391969448898608	0.523532968899434	0.743456868078025	0.77388738152225	1	0.637253657090265	0.779072260679454	0.517988739175503	0.327507163161619	0.513725769127147	0.275546718353005	0.283544433735664	0.081424293607945	0.659198906608151	0.694124260390331	0.876661166671408	0.430652963525888	0.422487113419374	0.760326746934287	0.21529293861067	0.823108014527305	0.704895835742707	0.696638547109246	0.685432133355082	0.54546997057478	0.763344604817509	0.680688405283303	0.233208833712747	0.587799452150788	0.900225186845118	0.79379416260357	0.48611364929884	0.747884930107733	0.511149050471519	0.695677206123833	0.315776636138369	0.101098874980802	0.386022124255409	0.400411455487361	0.619298732786754	-0.316390510905467	0.657763692337894	0.681801070650465	0.646537882334843	0.686328016145588	0.234547349284168	0.0320856024848813	0.245584862516741	0.484570552657625	0.561103163499764	0.724060840533893	0.605470629141157	0.564697288374911	0.453566475865733	0.401812967279708	0.362912925127209	0.0250105957505045	0.297111456046141	0.139441009380513	0.436399986234845	-0.306999736240202	0.152126974085155	0.723586928854907	0.337390196314552	0.420762514631367	0.197458126626492	0.0637459608912655
RIPK1	0.563099985710702	-0.356938765980648	0.541187195432398	-0.0856089057137801	-0.0876295945605305	0.82400471606034	0.884981008215946	0.407170619436966	-0.478617820850421	0.81663428156212	-0.0194327980265526	-0.0272383590478261	-0.0985298345425841	0.0145074054536233	-0.108849221238377	-0.105681505920859	0.158468620324748	-0.191622312126778	0.405261717542787	-0.06301246848601	0.868621748232656	0.728442898348222	0.180111098628884	0.412511575642493	-0.0990003294967329	0.730205825588668	0.232470187949497	0.201826149386391	-0.323025136442287	0.574689434474541	-0.250035251948317	0.645618030192184	0.846264558339179	0.721539494244793	0.637253657090265	1	0.817645184938924	0.301622535444155	-0.387490123613119	-0.198703360725989	0.00991458975411023	-0.37586103123361	0.358326049337744	0.100848496822636	0.653529428892435	0.789387597179398	0.639542334922692	-0.295534042674845	0.889346064006479	0.686722947866085	0.819667635186415	0.163390312943877	0.952816267602589	0.948579993335278	0.443689382674828	0.680244954387459	0.665230768930993	0.514374979780996	0.626818456361999	0.786437465208501	0.218247282173914	-0.277727674253203	0.826060035631031	0.849370780137262	0.628660987834897	0.801940089981013	0.670054165263998	-0.331891447283408	0.792606812164713	0.899621420565005	0.274888341303461	0.9472675892069	0.632074561168555	0.705576169263533	0.829471195023455	0.549093502640173	0.587570024500494	0.702901247658228	-0.20632259219142	0.846763259918567	0.682924784327874	0.832776814865235	-0.110721770046176	0.872681393227091	0.90767485802254	0.854505417689199	0.304389553929418	0.850536876073033	0.574022417498535	0.891389348499019	-0.00846962394847164	0.721071674643232	0.867520727363627	0.809011417814618	0.897479048493705	0.590747220729002	0.345754356133265
CAP1	0.88816900174766	-0.173904471984222	0.791070823779862	0.238015509155699	0.221837433268353	0.991703697340915	0.924815236627504	0.74195485835104	-0.247576682547019	0.854837489466698	0.340139036327436	0.363948704129067	0.243125380722474	0.355857821579134	0.14161131780096	0.149263520668169	0.453505818986536	0.0707290414674588	0.597058491343623	0.189436414853365	0.873440848412153	0.904850655149693	0.445945784822393	0.345037309938725	0.233075173175155	0.897543131266783	0.529571863771621	0.529605417779902	-0.10745826235012	0.820510617107075	-0.0100525141816084	0.741298503366117	0.890869180823213	0.953891417993932	0.779072260679454	0.817645184938924	1	0.503166282383316	-0.193134973806834	0.122991730089137	0.272695970049191	-0.23579012249264	0.524957596512229	0.387739671548347	0.728951670464263	0.911501363376034	0.61686987610678	-0.0668746166267611	0.965710553033566	0.49210948513471	0.787749348947317	0.304326513576013	0.783229482082487	0.92388717779654	0.789346072349825	0.897087962503219	0.861854509232869	0.677663985763602	0.796693745967339	0.765715514412151	0.553076082988691	-0.0363264190689057	0.915165914700098	0.696708633862972	0.569883017099201	0.637691181904973	0.490596031726317	-0.116862348451673	0.771750842240362	0.872136320595596	-0.210171052786173	0.823687396852401	0.729490856732173	0.772568737193632	0.884784317813928	0.672980900041796	0.210221147664116	0.298584656045837	0.0892695050026528	0.887289312770788	0.692396811327472	0.664805394762021	0.0685423764477518	0.656008343106797	0.662635485423292	0.690159222330817	0.133678208033598	0.691946369576668	0.640453004792521	0.575780876020703	0.0597510555949241	0.333061134685652	0.911603349250198	0.740234544251958	0.745342420338533	0.660688555699068	0.0930635703044435
S1PR1	0.584862557376568	0.145284418502057	0.501836666405051	0.341864044234485	0.258932201747215	0.512532668705089	0.396384718789757	0.488241846451842	0.290862268252738	0.479944152899215	0.408060076887451	0.517147750100235	0.606852431951727	0.274184776641815	0.212580401229705	0.25224966265419	0.417298768186214	0.227358998248951	0.368426488066307	0.0856048889957728	0.453800422032174	0.462467431493791	0.541892892432367	0.0346255886807866	0.378717757615948	0.495011282261321	0.486704818053785	0.41942323216806	0.104510040156685	0.498262246908378	0.0480415692914264	0.354347350483678	0.401424176868043	0.553648920203353	0.517988739175503	0.301622535444155	0.503166282383316	1	-0.0293085324677314	0.411933969850781	0.304497935533159	-0.0852686481790859	0.330632867360945	0.363283206679527	0.299315026548898	0.38970756865443	0.325041778250302	0.0558352956793358	0.452797313435271	0.268317166273399	0.425288321473163	0.293298117458049	0.333907477537071	0.409302013265737	0.456804449285163	0.487706687435352	0.482837809032204	0.416710877849298	0.484735637948078	0.507958988803322	0.437853572161093	0.109942486805197	0.386298261210596	0.274743943134588	0.293234586864132	0.191891457660775	0.215761332697873	-0.0659031860614155	0.403791178091973	0.365597125475617	-0.297687742838616	0.28305458850268	0.336219061513783	0.465781089556211	0.401633584981839	0.329586205051609	-0.056432234266498	0.0545432134296697	0.200207152681962	0.431304250195632	0.405942619595775	0.347254373691914	0.178661095815218	0.224189771281083	0.247670042955711	0.233642087486915	-0.0508359897113997	0.245329665326916	0.358210409111958	0.155912627069071	0.157979774474043	0.0226078443648788	0.389388935193993	0.297728640191974	0.29727495548842	0.387175939677351	-0.0706793018014118
CD27	0.151288122473709	0.865398960400028	0.364794724819804	0.815955792841614	0.810268406923402	-0.218186709744363	-0.315338630127889	0.316343346857427	0.765191228659389	-0.087227084300641	0.63548862203325	0.667215086480952	0.521941270525645	0.784851462076475	0.832198694216331	0.884290567472073	0.630514121340647	0.873155519953003	0.0275545324430257	0.837989125368922	-0.242295616254997	-0.2657306666251	0.361848661692487	0.5205575986043	0.767759210154922	-0.182806914189517	0.376323124965889	0.434051963093464	0.952051051831256	0.152569705963505	0.873779653827852	-0.160693556036664	-0.215241716325622	-0.0842950167252001	0.327507163161619	-0.387490123613119	-0.193134973806834	-0.0293085324677314	1	0.787722251956526	0.202351892772447	0.865655290715406	-0.535701500025405	0.654313781475854	0.117365413709291	0.0485899963506897	-0.395027692012056	0.911231389192907	-0.26241104634192	-0.589214991504381	-0.0698466153744829	0.73367952346601	-0.265001582881403	-0.376970182946671	-0.160160543073708	-0.0561385898888153	-0.110128777137232	-0.531773781402051	-0.221138943184039	0.0935745921272991	0.485334535195962	0.929093554063626	-0.156667859783777	-0.420888555352152	0.115915439340777	-0.57310222961882	-0.72122029503265	0.971892375866095	-0.607001665154095	-0.414514949914104	-0.409924647578995	-0.323402903415511	0.153778071874853	-0.131885668233141	-0.261661849639959	-0.567987889912744	-0.485610444038456	-0.39790217304158	0.836823845512173	-0.447022512680913	0.0250728162814301	-0.315545157368699	0.918810058831118	-0.340471164291931	-0.511442984577879	-0.603582483995149	-0.265512813549855	-0.660024474473674	-0.664050270340946	-0.421853924791629	-0.458007467419788	-0.46029517329155	-0.252288152571885	-0.657789695663699	-0.581452694981286	-0.611554789267547	-0.225099797190571
CD70	0.460159521436808	0.855418347305994	0.600491198512742	0.928539835098168	0.903046110547188	0.105967504173212	-0.0447877839116225	0.614179676805601	0.774922615438629	0.0809887313297513	0.851055408280726	0.924510267185303	0.813216558067565	0.902573780333992	0.889750395080986	0.889412886791419	0.816266665478531	0.875974050407552	0.310534001807847	0.831338632928986	-0.0341945864497135	-0.00461013452844212	0.598493164817556	0.376215553015958	0.900588337395966	0.111456058412244	0.655251873965122	0.631208811089153	0.904172394573116	0.428594642366156	0.830319762023657	0.101422553109313	0.0383232928514136	0.242960211876192	0.513725769127147	-0.198703360725989	0.122991730089137	0.411933969850781	0.787722251956526	1	0.516762635013774	0.66529680946942	-0.328413744396137	0.826868976316614	0.257436981997497	0.265437651411887	-0.205323320779323	0.873551837317466	0.0141161867195403	-0.416425729779582	0.0193979682349917	0.752606538742211	-0.0740109390878738	-0.142693069123983	0.130916928821949	0.253410345455265	0.219887455019794	-0.26473030020095	0.0599999674288568	0.269092114000238	0.690819336641416	0.889721257578614	0.0962388984312743	-0.179707385428051	0.299614526339004	-0.362301029891254	-0.577388412254182	0.821825373535369	-0.340799455067398	-0.193921824262571	-0.561680502670674	-0.140620468975276	0.262820186099914	0.0728570811633371	-0.0165176040914596	-0.36201020636681	-0.436540361845784	-0.47084740033588	0.894181971895112	-0.193688587986023	0.260205251002093	-0.198678289260354	0.832291624874354	-0.208659926662639	-0.366360275915896	-0.36870209898754	-0.133149595736531	-0.488498776662814	-0.424863693457063	-0.322377621666077	-0.334212556142208	-0.492008485282127	-0.00132764348508765	-0.418927547276514	-0.374275635192325	-0.305612460740131	-0.114236102498097
CD226	0.444497582298383	0.404049354257114	0.324189659783282	0.476336017506248	0.56236717735621	0.205005465542928	-0.0441739497222374	0.51884914719425	0.354779529429028	0.157541660153516	0.700413334666698	0.584868941114777	0.683813542783211	0.467778394511809	0.562358974768117	0.379348112214734	0.564850149266214	0.487722798053884	0.804201536444194	0.308881743066964	-0.00774576800207294	0.0662964577861422	0.488178355078209	0.13610185191185	0.48759434121235	0.0622031262657719	0.626923150208445	0.534506118635748	0.306352892098188	0.643073671758871	0.294875686663998	0.434737572988371	-0.0345781047494426	0.308503778909808	0.275546718353005	0.00991458975411023	0.272695970049191	0.304497935533159	0.202351892772447	0.516762635013774	1	0.218701898475738	-0.00873524771928063	0.611124690825832	0.396246778477737	0.124499177571055	-0.211284767925504	0.416088490698752	0.0773715137465988	-0.316487310219422	0.0041410844022921	0.32254495566293	0.0814456361876569	0.00247028340335925	0.583701768491423	0.59791648459229	0.6294736251952	0.102219620931769	0.158638102231277	0.0535405203503849	0.447720082535911	0.337829292838004	-0.00874008369973762	0.152285869550047	0.32638247076113	0.0308131288672068	-0.0750890719622039	0.280297222803391	0.162173022339061	-0.0977220327478187	-0.3447496343519	0.0524014484409073	0.111778802329191	-0.151584200817851	-0.114787221770358	0.0457109051475867	-0.092855940079963	-0.335008962728849	0.434151841116203	0.0695812336567241	0.497611715613107	0.150801261764888	0.363329165059064	0.0247900358907488	-0.0625091898041437	0.0852695389841365	0.197046142835858	-0.13558746716252	0.13076902933173	-0.0713992095186092	-0.0220894303437955	-0.366011194512744	-0.0604573743341722	-0.0367977670565268	-0.141261948710585	0.121120494340976	0.209228417846302
CXCR6	0.0789652482295723	0.864424915681223	0.280250821234544	0.671068342720289	0.723506363525695	-0.252009975834332	-0.33957132470608	0.225827975479384	0.832885416053184	-0.0484721077540126	0.534875014786102	0.585888780304263	0.476363036378344	0.638778237240107	0.784747963319592	0.756178480154801	0.506647990415133	0.827236850240948	0.0646978794972001	0.623140888735889	-0.246932107836031	-0.296520235021902	0.249517693730462	0.400349232018964	0.654458850344605	-0.211481938969232	0.443507802882168	0.296992674861878	0.825028367016894	0.140168744161482	0.615692016585626	-0.302341168131011	-0.225575556480468	-0.141029004324232	0.283544433735664	-0.37586103123361	-0.23579012249264	-0.0852686481790859	0.865655290715406	0.66529680946942	0.218701898475738	1	-0.535179558456231	0.620452271275341	-0.052161262794519	-0.000105950435393132	-0.346646827009467	0.890970387493252	-0.289723364411938	-0.606469466271187	-0.0799816119644475	0.560052360945771	-0.249313790009687	-0.395614188032792	-0.0674611472646179	-0.0281836012307761	-0.0859082548577265	-0.559789631477801	-0.11077393056541	-0.0160295812401808	0.460283371480785	0.787203169555794	-0.215584443610951	-0.412786084169763	0.0477799698672131	-0.583448609383175	-0.740485828467353	0.836714384684396	-0.591438087641327	-0.434251650765096	-0.430513435584963	-0.285177770953122	-0.0519870262464491	-0.198499940979164	-0.290698027528626	-0.473478882436345	-0.509605065318855	-0.395217470461669	0.628643463994166	-0.466355376770476	-0.00556150791828191	-0.262958854385376	0.81294710558679	-0.288211438564154	-0.545876518288357	-0.61188015499647	-0.279480525034106	-0.674772742750127	-0.651115773175986	-0.401866884212219	-0.453594532769543	-0.461458410023663	-0.27789260602192	-0.639964378991479	-0.596245615897579	-0.634945719138879	-0.213823712776748
CD68	0.240126061751841	-0.577683655434701	0.205153360032965	-0.410282502525901	-0.449810297783229	0.529602108706952	0.528155704298874	-0.00871199887371835	-0.308998138473068	0.454068533350092	-0.322744023612674	-0.127734271381104	-0.130267053416301	-0.300032517097622	-0.481142992377805	-0.46611475402517	-0.295018002221974	-0.503047669227592	0.0171013364850881	-0.339365868944478	0.539826136293147	0.768679288790232	0.415576467497493	-0.316703852572483	-0.419310424873735	0.668017227242707	-0.203009536983711	-0.168137359850039	-0.54693246966289	0.340760397073277	-0.434709478508587	0.2145612364159	0.541275311367996	0.364830851911564	0.081424293607945	0.358326049337744	0.524957596512229	0.330632867360945	-0.535701500025405	-0.328413744396137	-0.00873524771928063	-0.535179558456231	1	-0.361538756473855	0.105133407631368	0.364538473928396	0.766200562759441	-0.570742225522866	0.496584771236001	0.709367937319769	0.317560046620112	-0.35261892185187	0.243600414762447	0.523334302412719	0.568393447288398	0.377259619277874	0.322047032346977	0.944505397586475	0.766852255692278	0.168421146033991	0.198211776071286	-0.536831745243715	0.500568978364123	0.258210040418424	-0.217046700142635	0.353008960633501	0.652828641239081	-0.542564417060517	0.715978516453702	0.639581637532496	-0.19194299316856	0.381838763627234	0.298985702143555	0.635542348797648	0.578277015333244	0.921214939355332	-0.0612968140998655	0.134893191378064	-0.469935397286473	0.760759919135613	0.0470530490148716	0.319895123991326	-0.526135359956285	0.251148063927956	0.412859445393898	0.402953509810397	-0.192023274061662	0.663505004616992	0.887237422962736	0.177490859665811	0.841092133273708	0.250247648365545	0.540459544680097	0.756607243123189	0.673927080820377	0.901404324065036	-0.266908257684748
CD5	0.729089110034929	0.701294365060579	0.688983787605187	0.930872073784608	0.937462307806966	0.361211083645702	0.165547573596347	0.868071746899838	0.56892554116445	0.339717786391753	0.935624124748342	0.850141602837357	0.836310882644335	0.907577051694773	0.909352008895288	0.898556695668656	0.971613595579058	0.916425655136639	0.683003229313835	0.729156159382076	0.112588433365954	0.115646394298317	0.388591570395091	0.547445860697975	0.951593421124105	0.179483160418831	0.875035775201661	0.889944421187846	0.739131173925499	0.629256945808119	0.678602776134298	0.407194499889278	0.172722986023688	0.547094851729728	0.659198906608151	0.100848496822636	0.387739671548347	0.363283206679527	0.654313781475854	0.826868976316614	0.611124690825832	0.620452271275341	-0.361538756473855	1	0.525973168543164	0.444857972503605	-0.261227121028387	0.810197120758454	0.269582189792803	-0.473193069768532	0.22804326043374	0.77539372036501	0.212616832755598	0.13363308082258	0.406877344702824	0.562257941641251	0.574357890802025	-0.202251070354463	0.145359852524303	0.377411038822991	0.623607783467773	0.754204038906149	0.259267565973159	0.0779877806775214	0.552526148385921	-0.0798251252135444	-0.43958933609055	0.697120345174528	-0.11934535353815	-0.023750777240462	-0.431822358669377	0.160971582063623	0.375227656758884	0.0761081044715703	0.123135535046168	-0.21280177772391	-0.183019757436319	-0.299957862979553	0.825995650371603	-0.012568711170815	0.518783831848545	0.0561914767514627	0.841972661179385	0.143037327320642	-0.106025477280646	-0.0759345468636459	0.0550733817564083	-0.275799865909144	-0.259696710824304	-0.0407729138187998	-0.551408167277166	-0.309319314868715	0.168667739314256	-0.242858824148116	-0.22817461620157	-0.256889777552455	0.0589156773377519
LDLR	0.730435803450789	0.0508922936489659	0.637729231129866	0.434183971459476	0.441637939394033	0.708362193144275	0.575424725963156	0.705984014117472	-0.125656192064715	0.631512485267177	0.495141467889425	0.420864706683331	0.338474611578131	0.500099402339692	0.378560157902961	0.394045007031441	0.605082172874133	0.328357471482133	0.641533717575531	0.430710953120642	0.582646033591741	0.505900907412389	0.383181917252277	0.549420551233231	0.42530451818427	0.467326953894969	0.46558863588633	0.668566073314505	0.167374130126364	0.73294064569003	0.340236571211338	0.878268702680274	0.508196505645988	0.70474326831125	0.694124260390331	0.653529428892435	0.728951670464263	0.299315026548898	0.117365413709291	0.257436981997497	0.396246778477737	-0.052161262794519	0.105133407631368	0.525973168543164	1	0.691382707311103	0.265282372097807	0.1777152596986	0.656084315005687	0.144332797196274	0.610022677834292	0.526976293603246	0.7534143176099	0.637265200504292	0.525445681971163	0.730081774184436	0.723192810963749	0.378331159297996	0.367204820945308	0.69025048910941	0.498995187173862	0.232085805831084	0.58779074015431	0.704300303708852	0.838002672952796	0.647297026917835	0.422178622135149	0.199394932451785	0.463657841522007	0.551095570930842	-0.0809005883300027	0.656560356257728	0.616397091963457	0.402801860813004	0.483864120977658	0.265675501033103	0.438603657104864	0.189576598250977	0.390737577534288	0.607908238022626	0.857168472857141	0.642376929577743	0.363719938942567	0.559038324571132	0.559450495433728	0.68201906236776	0.505056816500218	0.436998588959123	0.336098690138798	0.634849260578215	-0.186039359004462	0.196274716076146	0.553429091080385	0.503648989091115	0.471621873896411	0.396347413459523	0.507863269278413
