""	PTPRZ1	SDC3	EGFR	NRCAM	LIFR	PTPRD	PTPRA	CDH2	CDH10	LRP1	PTPRS	FGFR1	APLP2	NRXN1	DDR1	ROBO1	SDC2	NLGN1	ROBO2	NRXN2	SLC16A1	NOTCH2	NCL	PRTG	NOTCH1	NLGN2	ADCY1	ITGAV	NLGN3	NGFR	GPC1	NOTCH3	FZD4	TNFRSF21	LRP6	RAMP1	NCSTN	ADORA1	PTPRF	AQP1	IGDCC4	NOTCH4	ROBO3	DAG1	CD44	PLXNA4	NT5E	PLXNA1	PLXNA2	APP	FGFR2	TSPAN12	FZD3	ITGB5	NPTXR	LRRN3	BCAM	BMPR1B	NEO1	AR	TNFRSF19	GPC2	ITGA7	LRP8	LRP4	PDGFRA	PDGFRB	PLXNB2	BMPR2	PLXNA3	LRP10	RPSA	ABCA1	EPHA4	CAV1	ADAM23	TMEM67	EPHB2	ERAP1	CD99L2	CD63	CSPG4	LAMP1	GPC4	TFRC	FGFRL1	LRRTM2	SORT1	MCFD2	CHRM3	PILRB	KCNQ5	ITGA3	EPHB4	RAMP2	TYRO3	ADCYAP1R1	PLSCR4	DCBLD2	ERBB4	LGR4	CANX	ANTXR1	ACVR1B	FZD6	AMFR	ITGA6	DSCAM	INSR	SORL1	ADAM22	CHL1	TSPAN5	STX4	NRP1	RXRA	GRIN2B	BMPR1A	ACKR3	DIP2A	CADM1	CD47	CNR1	SMAD3	TRPM3	RYK	NRP2	PTPRJ	GPR37L1	GPR37	VANGL2	LRP5	FZD7	PTK7	ACTR2	EDNRB	CD46	UNC5B	SIRPA	IGF1R	F2R	SCARB1	ITGB1	TSPAN17	CD81	JMJD6	RACK1	ATP5F1B	TNFRSF12A	CLEC2D	MERTK	TNFRSF1A	TNFRSF14	CD74	TSPAN14	SMAP1	TRADD	C1QBP	HLA.DPB1
TSPAN17	0.764742977285746	0.576773171111174	0.871249302516451	0.800347554244991	0.579342698898623	0.280275343990162	0.878784344620717	0.888350269340845	0.749212035195919	0.756926294936327	0.608021500442906	0.813324584963418	0.863692390995835	0.787192103504886	0.769218204758495	0.728454345388974	0.772263765887961	0.7606626889788	0.72627373545628	0.659883516980573	0.863517185086401	0.676672555479188	0.88015659392876	0.670040188534493	0.607309597268743	0.661540651825931	0.786221874762098	0.740322586928639	0.84403945220557	0.771104776174897	0.920753100354615	0.768384566610889	0.609455893752153	0.882068035270511	0.572440960681265	0.966683993431672	0.840453608250996	0.839967446389289	0.674443448804406	-0.022312193033393	0.547759933666355	0.873768499345449	0.869333042389883	0.770407775810731	0.836134509315137	0.686313676956987	0.941970465211535	0.845081287851984	0.777096485417365	0.866648794961512	0.511491508199005	0.800608389038592	0.737579138633789	0.850437520294328	0.655957312509408	0.852432063368019	0.736961062799661	0.488451316993919	0.590981234257533	0.692178620499535	0.644647671254345	0.786323912717951	0.801494667728393	0.742590771893166	0.609709302600411	0.411009165193755	0.379753245817031	0.703285648688722	0.673509402678758	0.671245175102606	0.788418690250646	0.950216833815394	0.630319153773717	0.828062223189824	0.90317217348121	0.733072241964131	0.666634709391096	0.786715429794867	0.832907908003572	0.783254160499276	0.972113755616177	0.575808980233897	0.931915542331058	0.665428993225762	0.870293172591545	0.89095399491814	0.779108966098991	0.745305996135754	0.91692786538798	0.765912535990776	0.392737305583974	0.747619467573898	0.816018187635561	0.697639942960719	0.878970225336263	0.761740312059904	0.215760976180526	0.256530528503585	0.676484198810069	0.589478005225289	0.632195746738029	0.858723594259183	0.530990710232306	0.510071632087098	0.726916133611337	0.680349515813198	0.706548033453957	0.690961462662165	0.351757260137867	0.598213188714951	0.740748163512937	0.822053391205571	0.915500135734894	0.946729135596092	0.744431737582373	0.730796841401321	0.741329213290854	0.657113649678001	0.683665555334381	0.619077356545572	0.912010121585648	0.923092127240816	0.684570882701423	0.622542886502372	0.875715369680484	0.864008801930423	0.732964789437422	0.852440475430145	0.809345459827455	0.80128239836152	0.472459860595382	0.535149275792194	0.645628629894601	0.724918139415916	0.895726421627803	0.736421365413876	0.73437007355811	0.782247582843967	0.674299625680066	0.265299347778696	0.887089840580821	0.800623987772601	0.866076398387757	1	0.924003293534257	0.942184005328066	0.962671774428854	0.972769721639559	0.799015231120314	0.67956808058458	0.450503739193808	0.89396761870436	0.794230043437703	0.415250613446579	0.646954981984999	0.929845640178135	0.923396917842124	0.966221300777618	0.534780363282132
CD81	0.834907196644332	0.697479983822044	0.907694017254954	0.851596383397532	0.73002928596734	0.389344403154142	0.938099211965066	0.900149255554472	0.78227508319269	0.835919532421968	0.646768076413423	0.849568137708869	0.914482180101098	0.854342216590974	0.890177228964313	0.815494033298535	0.869469206578118	0.80960602095513	0.803476920332494	0.752394217506338	0.884813707990905	0.781845863909319	0.890375660295464	0.744258763802314	0.69711810690088	0.75395490588771	0.831612339519609	0.829502855415142	0.872497594325415	0.788972084986922	0.911072653543903	0.838026706213774	0.72962390810115	0.895382325596692	0.63466722197378	0.954299475769117	0.900484222625136	0.895837251567027	0.829719407703366	0.24576551113875	0.710898950780562	0.86659553899147	0.912888644541674	0.860589356184397	0.827848731211777	0.781506667411567	0.911633728867067	0.851463413676728	0.812484084990547	0.911307390003762	0.637905572486717	0.821409222756881	0.79928177501414	0.928299854786009	0.685169415760057	0.870589749440912	0.860660327445401	0.640458426404268	0.720562451092829	0.788185986205949	0.700994631580791	0.777262629044033	0.812954292751991	0.779433909784002	0.736749510913863	0.437015218086352	0.601417404360211	0.789489121712684	0.789466054916426	0.753846938360889	0.906261960223774	0.917692515433895	0.719104749635906	0.842565864920929	0.828913194625793	0.789097513389822	0.745941446402944	0.795907016357479	0.831178097980878	0.872223726821638	0.92672782218722	0.602675747621954	0.956716416367252	0.708425616017212	0.874471985737373	0.923524012622716	0.796912165054059	0.83695059423922	0.954095112931755	0.780045591488485	0.462641922152566	0.804648799528813	0.836520998307054	0.765500953015295	0.922643589330876	0.86072701450754	0.491461188881123	0.506690078236269	0.756700068326262	0.663777938170796	0.737048858672272	0.907425969620181	0.670438019760326	0.631336434324648	0.775379285708361	0.812583312767199	0.809352295885024	0.672131521605516	0.478236248878923	0.736213831450636	0.837640059692088	0.868941134869972	0.945628829962459	0.92349448855545	0.676489558927561	0.813725520519593	0.741946467998679	0.703626380320561	0.765445080448221	0.680471989888589	0.921776365068616	0.891012828179596	0.759744079051762	0.730353302287751	0.830552802855911	0.884032709547653	0.753083693557801	0.856857850227507	0.842606380377902	0.879848147575772	0.631295273324568	0.599706454570482	0.792730581786565	0.791641957581558	0.917108156935974	0.886231074414779	0.794188712155413	0.79130078009975	0.818363794834602	0.391069215665753	0.915585071995525	0.853930239415428	0.898048387867057	0.924003293534257	1	0.92823253126383	0.926062643870642	0.931708905388196	0.684137995371251	0.728690290929756	0.60261791243937	0.904469213441064	0.750006471066553	0.513623407515626	0.716882592383564	0.952867516758922	0.929158251574375	0.921983356623554	0.647063003639093
JMJD6	0.811711168455729	0.618929208604458	0.895485218388828	0.834210050495005	0.622667138929445	0.35709750034497	0.899980918457601	0.914945844227505	0.774211316734096	0.795555427484339	0.645456670116926	0.839927084855295	0.902144746554599	0.81619304730054	0.803327419779686	0.770265161426967	0.80227208019344	0.795589527871276	0.79000886675636	0.708356975786454	0.895012349745674	0.74861674403343	0.915454219294664	0.748328865510799	0.606025665729114	0.713967809381431	0.827277177924996	0.784489568413586	0.865285224786573	0.817566250063922	0.914602560692886	0.812106042833447	0.645037258579184	0.894353523210944	0.617831731575491	0.956234594683583	0.861679146356778	0.85814388893205	0.714464636099967	0.0237487010740055	0.61011642246759	0.904024114846677	0.898021339570372	0.82325581306317	0.81194963156345	0.71613382178803	0.942705198746229	0.85263675019875	0.821546755603088	0.889739696729123	0.566293318291231	0.839520285867369	0.775487176848332	0.876608124697884	0.706559288820243	0.886896390426191	0.749559683073722	0.538971888995226	0.633034528828251	0.73352346743661	0.70258949497423	0.771737317173047	0.803489214079501	0.774623823850629	0.665991056536568	0.416339869720149	0.435844908919473	0.746105967293983	0.735334549597106	0.718206711693237	0.814733400944523	0.950036485619207	0.668854361904827	0.863627564054739	0.902418131944619	0.777554528850058	0.724431557782228	0.818658784922043	0.85429240192409	0.826758364841371	0.956156101202724	0.640405278203819	0.942059657535659	0.695717748329804	0.897700943779037	0.902577252382172	0.828271941408084	0.784104870658294	0.950383133792432	0.805678807809601	0.435919954885919	0.767560881852989	0.785132698168289	0.747500902106876	0.901710567544871	0.791258062761545	0.247091324848543	0.323147006425071	0.757124318535837	0.624780309605239	0.679601548355751	0.885919780494462	0.590220838218728	0.5762722182289	0.791818070182563	0.720981656240907	0.70396573588381	0.710863183206033	0.430671003334023	0.678451126175049	0.795815345709427	0.85034177220809	0.931322030385352	0.952126470193851	0.734107042750888	0.753248721077018	0.759271480019588	0.693161573576031	0.683762361986278	0.665925267449303	0.929971128809066	0.914009340209233	0.746791173762122	0.66246047662928	0.878134717803835	0.882835185906442	0.773284788852592	0.887329055520618	0.839083465129669	0.842647146665432	0.545752781789069	0.597325082027381	0.660857339805427	0.777603408732153	0.929005547933123	0.769064887912663	0.792410835736805	0.830555817020666	0.720744724246092	0.33446887585635	0.898445180171695	0.854813327810481	0.901203599425419	0.942184005328066	0.92823253126383	1	0.965047756571629	0.956554537169204	0.772876896672729	0.740084008258042	0.508160960869663	0.887362561380511	0.765819535306085	0.444015710420146	0.693199994694222	0.944574164463943	0.917679167159174	0.960069202732656	0.565632476472653
RACK1	0.779172144266958	0.559906577399052	0.879536900087386	0.792735231765683	0.554659841052894	0.283470641069038	0.879392295704324	0.912349015997246	0.767800141597395	0.769221638108365	0.609066917621794	0.82367045653522	0.875217040766173	0.79851541221076	0.76274538922136	0.733695112208693	0.765690092306861	0.772628034904852	0.747477539722972	0.667037976176224	0.886792950104857	0.676993127926252	0.913367126308876	0.712253738441623	0.586543725107699	0.68295910848721	0.815073515846022	0.74268852776012	0.85858499294023	0.827794438989812	0.896979140387887	0.795952063173183	0.614815322679702	0.8716105206085	0.5585441832935	0.970572300257307	0.828985491606892	0.83268277128948	0.670849201276451	-0.0636510995205054	0.551813978727118	0.929450273258879	0.890241515777055	0.791753780946763	0.778567909107178	0.680094608297638	0.954174251833256	0.843768735606345	0.771148123976629	0.875161014686122	0.506058662686017	0.864134690407401	0.737691766237972	0.856837012368066	0.667692465930779	0.877022794788571	0.736203464625165	0.48188296478235	0.555827353403441	0.680117162148654	0.671864801606229	0.803488021967399	0.785092472035227	0.754120530614088	0.61116481158372	0.411822377594712	0.34887110973555	0.725195985086917	0.678103424018582	0.690351244382144	0.767834691642063	0.985889938598169	0.609958703910984	0.849550739268263	0.917561038283235	0.780629863049069	0.659136091060184	0.801573943480992	0.803503272772929	0.801708993926446	0.977900125610858	0.624761279481439	0.946939167064383	0.668192113564996	0.912479183068616	0.89975320594769	0.796120309646789	0.739455708986872	0.938594725914856	0.802104592865136	0.370990056362228	0.704997921501978	0.76179093342592	0.740906711335426	0.906725836766246	0.777100067596471	0.179556443371904	0.226064659250364	0.730159110507833	0.586461315064774	0.628977968014626	0.862996751711574	0.543720677849335	0.520911691422428	0.731968047397284	0.671942139101689	0.64792060383087	0.745106179080749	0.351047917884687	0.60802413787964	0.766799783496685	0.829322174606748	0.942398391434285	0.967216071535047	0.678661328612273	0.732560414011711	0.761654578172423	0.643804378659633	0.619439231037213	0.629682256368099	0.905873351579399	0.88773369275002	0.704229185593763	0.614953357785484	0.875134072122991	0.871237788249832	0.739135944121778	0.876867096835612	0.839792108100616	0.783603442305064	0.463252204158487	0.544954912800387	0.60601911901444	0.74027373556637	0.919951435828184	0.731867121412893	0.739635773338445	0.811976531856217	0.667109296159804	0.235183481871239	0.896849624284022	0.837188191912589	0.89136946773785	0.962671774428854	0.926062643870642	0.965047756571629	1	0.9921209646641	0.772687316361215	0.712114427231309	0.455035008489333	0.856236694693401	0.728554644991566	0.391152106240339	0.647154252439472	0.959269168480121	0.919266441201893	0.996512747168514	0.538561039786548
ATP5F1B	0.762469937272052	0.554412987435062	0.870985671296836	0.783810195331013	0.546249164029344	0.26113302549344	0.874150554218945	0.896463206956235	0.752831297308509	0.75941702350778	0.59246104148031	0.811456630365602	0.863896063221907	0.785380994747436	0.759813491826125	0.725834480683419	0.764148568810176	0.75430457189439	0.725779791627347	0.658294759215866	0.873211097679516	0.664786686754412	0.893166139041363	0.691541260442796	0.584302081525624	0.666787180675192	0.795940609476125	0.730030552672875	0.856269689068526	0.808384764008965	0.903695706195358	0.777977108222531	0.608329775049095	0.876643047689785	0.5421663460021	0.979060690416698	0.829681602578709	0.831808504204016	0.659980198488302	-0.06329694212131	0.533647532958553	0.915163433652493	0.882201853585669	0.777769736183815	0.790446272433071	0.662825435812033	0.947464600436876	0.838309407383993	0.759095847067456	0.866178772249907	0.50364376215505	0.848023685523333	0.720841700245178	0.859562109465389	0.648875850597066	0.857874923885485	0.742069971558843	0.47151234563434	0.547928775529103	0.673145702877668	0.651010414237227	0.793785568709414	0.774868655839064	0.743201030332914	0.596709151457229	0.403353178139647	0.350370517712437	0.708487980614169	0.661956463720884	0.677231657096101	0.774256647702483	0.980196286598778	0.597350193886643	0.836484346130131	0.916183849517847	0.756986380649278	0.651620186155293	0.782892075559152	0.804636827982427	0.791140641919501	0.981393563081436	0.594637940512344	0.940430456278473	0.655515679140815	0.891542150502386	0.897420377111444	0.781684625340322	0.728305200630887	0.928452220025011	0.778372914767753	0.361542608474629	0.703393493848424	0.768548409203621	0.721913125299036	0.906577801516494	0.767383199848259	0.189893192080938	0.223945956673287	0.697688255426139	0.565838989685907	0.616554481353703	0.855300701887225	0.522903766236128	0.501780854514697	0.721490937358982	0.672133635730381	0.654314918341536	0.718529125938464	0.327417426515248	0.58640414131876	0.746475196694741	0.817293278561157	0.932047701404064	0.966375269016625	0.687393947995857	0.722796879734697	0.741452607560671	0.626327572459684	0.639875655122954	0.606696739155865	0.900351693413323	0.894242984889431	0.687825569693112	0.60231770139488	0.856630943204401	0.86213014831304	0.717275491371131	0.864477963837784	0.834446512719703	0.781726361594308	0.44270599003887	0.525634028316417	0.604629672941063	0.71881700041391	0.901438425851224	0.728546344992757	0.721006873870364	0.786304809784302	0.659669353371378	0.214656882258652	0.887873365148447	0.817036307607802	0.871634328789994	0.972769721639559	0.931708905388196	0.956554537169204	0.9921209646641	1	0.77227107525308	0.684995001812605	0.434908557483494	0.872283773721302	0.754211303953298	0.374473255428954	0.631594700373789	0.951021716708843	0.918869999704498	0.993815693030196	0.517152761341417
TNFRSF12A	0.51829428901488	0.304696026858079	0.619364414801213	0.60627791145906	0.366978881373041	0.0687446284500202	0.627900503728245	0.655946631926477	0.476551855373419	0.48447204105042	0.375930883983843	0.538910048577315	0.632597963906999	0.489288006030501	0.513883720411477	0.456303044309868	0.594773464009139	0.514659936628985	0.48210797877753	0.374110495251608	0.59352292524282	0.461439251917472	0.651683615468638	0.439135801837946	0.352867546507167	0.399429416094227	0.521804343298068	0.516811574155783	0.538026298349932	0.443982559438621	0.842233313738429	0.464763601734576	0.369460557247428	0.711268708499064	0.3892528572137	0.793359069007619	0.622796778212132	0.630877800074849	0.399043566331031	-0.120959482035516	0.281504987820697	0.744954934414747	0.609304469583188	0.492385518517261	0.899393763521394	0.499462239192721	0.746097237358363	0.675002507592735	0.647831955945297	0.635046231691787	0.26388383145832	0.495272586125173	0.518458309218882	0.532361181573191	0.391580384612646	0.620507216028655	0.447611536191872	0.254417724208371	0.41752963187397	0.463974197668412	0.435594494913292	0.486135539139661	0.680567537645043	0.526933737596878	0.34248471660158	0.151887811621676	0.205991971966015	0.452460563209558	0.455413482001984	0.433317892934109	0.597890871902472	0.729729341242265	0.460286613778526	0.598635072517757	0.783975258358724	0.48498178556179	0.490988067774473	0.601232700780384	0.722833972857559	0.540411248674179	0.852953311982408	0.342877459075817	0.679617600824292	0.478111129724252	0.617245442511687	0.646183689623783	0.574016174908968	0.505301887619752	0.69852328328828	0.553176040562219	0.23804074580016	0.649176806063603	0.692147516897685	0.423932629692699	0.655617560053149	0.483534742377237	0.0571290254672173	0.0832168246025786	0.401926416520256	0.346928968577106	0.375448796338145	0.618395316801086	0.275082570787622	0.291248473430396	0.553840545964094	0.430565315401905	0.565073597257246	0.414668583622415	0.1774309327471	0.387086183142237	0.478432130910616	0.594591132867909	0.655277691019291	0.757078661715867	0.851514924549211	0.469316968036662	0.504893191657463	0.474582431982307	0.669867893234002	0.357258350608948	0.73619096838769	0.855662956000392	0.467046775889011	0.449583127910026	0.765113801994941	0.590785723109678	0.639914517545207	0.616622968735843	0.490896865037041	0.575279619715863	0.279677131991929	0.307439725259201	0.424123706227956	0.493415279296419	0.679761174169433	0.46173775271225	0.580195397211065	0.561934698856704	0.397152128443374	0.242314886146268	0.632057933671916	0.6174502158595	0.655403307810085	0.799015231120314	0.684137995371251	0.772876896672729	0.772687316361215	0.77227107525308	1	0.426737447227352	0.249969369067151	0.82873711196286	0.853483349130293	0.404523486108042	0.425863416105617	0.68315384729353	0.71649237197231	0.772218725318066	0.410545441661416
CLEC2D	0.875555729682954	0.838025562365219	0.875185229116838	0.862033547724951	0.805878407545908	0.737154798440157	0.848430007030778	0.855827964981698	0.83522911451727	0.865820686393823	0.819592398820631	0.884335328821521	0.8623590246271	0.892251347313014	0.838506243482263	0.87928623747194	0.766837700226591	0.9071973292182	0.892253435987799	0.880162504214232	0.884246812776654	0.843776404590427	0.855575412624793	0.88752350620705	0.796594295696662	0.820629509711331	0.896367497366706	0.866121103974153	0.873963380736589	0.850534871695168	0.725958157194615	0.86842867074301	0.756117754326921	0.794279840829066	0.862187906948248	0.683665130739098	0.846804585500378	0.802051905384414	0.809174097251947	0.21288271558655	0.79585263593712	0.636138230326593	0.835878021479601	0.885866580428542	0.583468059834178	0.819928166401683	0.790629821913186	0.859820580060987	0.838958974224093	0.856091602681237	0.707123831709361	0.735859662946759	0.90290806648259	0.82601052961753	0.843676995162611	0.869844000809722	0.779101635560709	0.7999355238573	0.772572923728476	0.859869719917812	0.815121655776341	0.710709975178606	0.821684452800962	0.876194342541029	0.841053830564577	0.699205120002765	0.548689698897758	0.8911166216293	0.884340575471441	0.863616806270741	0.731969843834552	0.712978595137505	0.837038975798365	0.885808122853763	0.595749356254952	0.835716262064946	0.737338420365052	0.879234852720284	0.738902352136542	0.847905417096752	0.663616099813506	0.816280626983089	0.8166830738663	0.789990893161653	0.84178956835068	0.812785566284939	0.899092387533553	0.890373497681721	0.801930912540053	0.864270398778644	0.779210882469221	0.736931886175816	0.726976290419789	0.785460912237328	0.656693413531711	0.839442698208194	0.365240883720633	0.463905413181963	0.883864449697214	0.863533028580948	0.848909284892376	0.864698537354874	0.81473232991008	0.816526890173993	0.838342318607433	0.827147065316442	0.750033407787981	0.809366749490065	0.762248271864744	0.879027027786551	0.879244740487985	0.860501412310754	0.838312593125954	0.708288301856688	0.542487116937549	0.815369189839984	0.874525639475772	0.835796040477727	0.546580475922862	0.899553011700982	0.8372820606052	0.70768192837883	0.736052911890765	0.831028251909709	0.820121062164132	0.871817033746725	0.70220223482784	0.848632228812597	0.848725694887421	0.853008163757064	0.766698097170061	0.748678283964464	0.708681033313913	0.898417921222754	0.87528385294438	0.798139095232012	0.843220109835233	0.831992755054345	0.842460822977975	0.56021115786737	0.849075605075262	0.782166114700758	0.862941448523001	0.67956808058458	0.728690290929756	0.740084008258042	0.712114427231309	0.684995001812605	0.426737447227352	1	0.796663669536535	0.669154428672636	0.472885247601911	0.461090225236697	0.871648111672202	0.801790365742599	0.699703722326095	0.703878789057179	0.584679346332215
MERTK	0.797820335166416	0.820722171786779	0.735857986818355	0.796110495353591	0.862208425290334	0.756318036765793	0.745930479103336	0.683002128843691	0.734363688713712	0.812589798935589	0.693624135528904	0.760857696440425	0.744086692593546	0.784562663799711	0.792437430976225	0.844243451923368	0.75671415943815	0.822058063527573	0.812378764574044	0.83902287176419	0.722743256140443	0.830971565488309	0.68896897269009	0.775488272434244	0.775667396127807	0.757673200458602	0.750549180502478	0.854034973394447	0.711710886001642	0.648182358932589	0.545816458801128	0.738122303153101	0.769471330804613	0.692716102139461	0.841932283020315	0.488998755278247	0.729231771312029	0.726264124354105	0.800135402348329	0.429256909455761	0.830049391508887	0.427033451023147	0.688107966164457	0.796383541258034	0.508805915517718	0.812452297615389	0.585552189224373	0.752798616473141	0.783016100614563	0.745947073147405	0.718350104215415	0.50927476391299	0.826320085950264	0.715924895115053	0.763043944095155	0.708686101757842	0.763786207106667	0.839013745216568	0.812085780241726	0.819030352845472	0.730187125768764	0.543200625666414	0.746496166610293	0.771841403554567	0.851662424141469	0.651675551103477	0.6701489422663	0.841962714345802	0.875918636454941	0.763046173216051	0.693843494173499	0.454640395684337	0.842582738664888	0.732791007380914	0.340361360277995	0.742509650519698	0.666372170709309	0.731338104120025	0.640769941162218	0.787120834639321	0.438996444020518	0.675163745784614	0.637476524366231	0.70500346681594	0.645597363940733	0.675694438270702	0.774026811256095	0.84546821972277	0.638361425234293	0.709892040732074	0.792783325758587	0.72133082063562	0.706797937841768	0.683911219678193	0.47861765774076	0.736191226912535	0.561850039849138	0.594308135816507	0.765814068669351	0.843973340879666	0.859937385934375	0.764764996225833	0.832529872912595	0.763768398262373	0.729226212736849	0.833324638036894	0.802710295621241	0.589473028827344	0.833111114843601	0.894696501375358	0.766917848304867	0.781374926473375	0.648216532392341	0.522786733937118	0.51324814382139	0.743927118025143	0.73298590618295	0.765208709665045	0.548393644592237	0.845400138119798	0.689150749905243	0.545195999427541	0.722067906120468	0.790613583539884	0.6191201221388	0.708590480450917	0.624890548026277	0.696092067562909	0.680740383354623	0.776518895466177	0.79710499089484	0.740839044542093	0.762911565544942	0.778797489502988	0.717972557289312	0.783177774841307	0.788367714106729	0.667874396237316	0.853657602021423	0.637568625241428	0.678603955904778	0.695734733187786	0.729164412139443	0.450503739193808	0.60261791243937	0.508160960869663	0.455035008489333	0.434908557483494	0.249969369067151	0.796663669536535	1	0.571296927238581	0.401610935084776	0.61209280161873	0.850115390903516	0.610096879414706	0.533053383395388	0.441571731916065	0.667884605360925
TNFRSF1A	0.802730068483061	0.654342829696473	0.859120930074172	0.863463705236408	0.717237757949255	0.391639317034415	0.885894400381052	0.843223102551415	0.718521162942091	0.794783624916083	0.645956827168591	0.803959358336378	0.867270636437722	0.778175040527033	0.835449497383378	0.76115414256631	0.84814534688339	0.780055516565881	0.766317074286747	0.720529546581679	0.828364789975547	0.784802874642515	0.834069962745082	0.682103475373502	0.651399043371185	0.700045964642225	0.773330003597918	0.816747220415714	0.791528229368768	0.685520921916706	0.954496246470915	0.748389991035274	0.694116444575864	0.913971031877597	0.666742600333757	0.918605106575341	0.884942462685164	0.869500560603073	0.742424396727461	0.163274291549478	0.64238263515102	0.793650355368685	0.860125523753908	0.793112446512108	0.946777542893708	0.765710228245386	0.880545097830887	0.86783359606424	0.873225965541972	0.877424013474155	0.611245696565427	0.677215514777108	0.782692840053059	0.841670348677727	0.656217620090942	0.826387815459506	0.788785280659591	0.611773612239063	0.732514297128739	0.773359446259099	0.675216046538744	0.661028375947957	0.835228553230569	0.768209561652041	0.697693825458186	0.380501610203618	0.582502372195419	0.738233389099798	0.770108541610765	0.722911463424513	0.883861825636874	0.824869933917679	0.748839438441893	0.819874772241258	0.8193374874949	0.73079197979935	0.763395470813212	0.773558462001824	0.916136071017577	0.81634900321145	0.912008496756424	0.557324082440682	0.870645184015161	0.695197923804551	0.801100864390235	0.869963610412256	0.792016163788123	0.808194817452628	0.900811784374127	0.755699305649203	0.523685574007504	0.845817159008613	0.872932193620716	0.692174032486369	0.848650653389227	0.776322430063078	0.399269913246532	0.438027743757524	0.673957713827273	0.639577358758652	0.721752443473506	0.873157462867311	0.597585572352927	0.595099800319262	0.803533147943793	0.77391527212304	0.829998332263266	0.565482950627708	0.463152739393097	0.714509720735556	0.755596613873717	0.845363438278753	0.85850359820271	0.884480019221683	0.874637924747003	0.769716780438387	0.682172966625056	0.713895819428525	0.867808314147163	0.655469293693983	0.921497142827895	0.952191763243625	0.765463205854263	0.720839945953836	0.850999942239941	0.829406429250443	0.787148059147743	0.825787965665926	0.768772267174419	0.851295045113755	0.605177247363883	0.608570867569305	0.734220764574245	0.744800367896727	0.86658293179764	0.793333393197501	0.827429305774782	0.741604404458447	0.763972465933412	0.430862676797115	0.843244196901271	0.806184073551807	0.851993370285227	0.89396761870436	0.904469213441064	0.887362561380511	0.856236694693401	0.872283773721302	0.82873711196286	0.669154428672636	0.571296927238581	1	0.910218145273698	0.539859534696172	0.710730248319353	0.862081860734896	0.881044152506098	0.855259979158027	0.59072575439887
TNFRSF14	0.613998273289609	0.423015808842739	0.662306461202426	0.711934469110237	0.529238139330414	0.190568250835588	0.710720750789954	0.668575622812511	0.525686291635171	0.590396397765752	0.456147965208063	0.603826556667788	0.686874961335618	0.576425230920451	0.636872975339854	0.55492971885254	0.69441351096667	0.597757755648997	0.57249211732788	0.506187911353678	0.643540898664819	0.600902432594844	0.652360557306673	0.476096812453937	0.416514828920504	0.458249651850746	0.565330836624705	0.627805845638518	0.595459215072002	0.467123169236565	0.871286482428079	0.518209338016918	0.510116366369413	0.797312563542383	0.486745012485963	0.817099422178222	0.707157481231282	0.733837178990197	0.524600496561579	0.0350327424380508	0.427137759414681	0.671833069057727	0.698871371623388	0.562658371620591	0.914463010564293	0.58973725111589	0.754524746977559	0.713452428946523	0.739358568655049	0.705872390492092	0.481415796531838	0.492022081791881	0.589841716511493	0.633262572648174	0.463204215398219	0.627935225350284	0.596163281046434	0.393012688923744	0.535163775400686	0.608318660302742	0.500604926892066	0.456691177410586	0.681698886313736	0.581744895150502	0.483378530256986	0.181066565284652	0.449153833887673	0.539481370045783	0.574574094725162	0.537510526995486	0.755722134618106	0.686080931860159	0.592742949679478	0.649321313729538	0.764777932568748	0.526246346972732	0.620962391879445	0.589095389678025	0.829403748224838	0.637566667500867	0.830748359687411	0.348036238620562	0.707802667623712	0.505259160872006	0.613998414852873	0.695727181485494	0.629009133121786	0.617979165653475	0.748801870323662	0.562290037422538	0.359146768685788	0.739824599486506	0.766738519155134	0.49406579668627	0.696804348109715	0.560711067091434	0.253477009400419	0.263594374264331	0.46155830903829	0.456948082539936	0.535994795586901	0.69977142405974	0.339202957846197	0.375032035859979	0.642632158615979	0.57816869943673	0.709563260389205	0.359840186540782	0.250965308883757	0.513505692511488	0.545409876969374	0.678111219606349	0.681703966747796	0.769595464540435	0.899435338473125	0.574321174889676	0.496296216698196	0.532717611680505	0.789112613277943	0.444173818193165	0.781869158065489	0.8916182602465	0.615342980016646	0.532058860531981	0.74485552390795	0.648863065339728	0.675776435052486	0.680013178678377	0.56389946783248	0.689191690308001	0.410639329334116	0.398469981733428	0.549712041744742	0.537048534596925	0.697464375439541	0.617100723293774	0.679641817691735	0.584076422422911	0.566875661638131	0.287944200884202	0.65460859150387	0.668091780759772	0.673044568813733	0.794230043437703	0.750006471066553	0.765819535306085	0.728554644991566	0.754211303953298	0.853483349130293	0.472885247601911	0.401610935084776	0.910218145273698	1	0.507966606450392	0.513384185696816	0.695202689361062	0.778062762605179	0.727260160696411	0.482792965451461
