""	CD69	ITGB2	LAG3	SIGIRR	RPSA	CD4	IL2RA	SPN	ITGB1	ITGA4	ITGAL	CD2	PTPRC	CD47	CXCR6	CCR4	CCR5	PTGER4	SELL	TNFRSF1B	CTLA4	CD3D	TIGIT	LDLR	CD3G	IL2RG	CD82	CD44	TSPAN5	CD96	RIPK1	CD7	CXCR3	ITGA6	CD28	RACK1	NOTCH1	CCR6	CD6	MCAM	ITGA2	TFRC	ADGRE5	CD46	DPP4	C1QBP	TSPAN14	ICOS	LRP10	HAVCR2	S1PR4	CCR1	CD247	SLC16A7	PTPRJ	SORL1	CD226	CD74	CD8A	SMAD3	SLC1A5	CD63	CD8B	SDC4	KLRD1	F2R	NOTCH2	TNFRSF14	SLC16A1	TSPAN17	CXCR4	FZD6	IFNAR1	PDCD1	AMFR	IGF2R	ADCY7	CLEC2D	ACTR2	NCR3	RHBDF2	RYK	PTGER2	TRADD	CAP1	FAS	HLA.DPB1	TRAF2	SIRPG	CD151	NCSTN	JMJD6	PLSCR1	SMAP1	PTPRA	KCNA3	LPP	STX4	IL6R	TNFRSF1A	CANX	MCFD2	KCNN4	ERAP1	APLP2	LAMP1	VSIR	PILRB	ITGAM	ABCA1	CD81
TRAF2	0.483206433027178	0.757079419332176	0.434372333366679	0.510759973860287	0.572677076665011	0.774040105985653	0.552605365992718	0.742632973367531	0.826676828210473	0.548357520111313	0.562726901055638	0.716917478491082	0.629606579443526	0.728125853201419	0.554766513046212	0.317461149163834	0.620722358608785	0.517653442599141	0.159390647753086	0.724526786039261	0.747504486712643	0.724370425708308	0.357289371994078	0.364420773663247	0.678517561580711	0.735997178529485	0.795551110803218	0.601833443457981	0.682459445333175	0.632916759535121	0.534139191196911	0.799285938690796	0.511721555389599	-0.0286493159694044	0.753113726144278	0.559253676415094	0.557933247991897	0.656378251863731	0.610279448819821	0.668051327042331	0.503567523778208	0.673393601807309	0.675070977876838	0.73383322334698	0.606518185283078	0.707253059745718	0.830092293925765	0.626809892201253	0.647640833121157	0.499626142690977	0.584419670251725	0.535214235995835	0.739204438270424	0.531953293759792	0.773594608712918	0.24353949439053	0.748337599037183	0.637037469055734	-0.561800276901506	0.520792299480469	0.863168415308699	0.714583893066136	-0.56283302059105	0.662697228703445	0.398256572394121	-0.279769946009548	0.827623017725152	0.689633168531354	0.639537585476732	0.683521780100772	0.163391438310924	0.679579513051209	0.696992795126678	0.63098551072134	0.759918122876423	0.592766897954247	0.512460553895824	0.501908625584827	0.853740926482473	0.711987201592738	0.620511790495534	0.556039091463727	-0.0728621426217581	0.730831293291916	0.837577442753669	0.555505629808862	0.539444464254748	1	0.752517868498487	0.804096710989619	0.637915206028555	0.825846673229154	0.741485306663292	0.826147475279705	0.773163411810874	0.370450386226647	0.711693381833092	0.835632578113621	0.742995323226742	0.555547402434399	0.801164727582345	0.71132746617967	0.854082697430301	0.534523623739248	0.502909344904695	0.772887192882575	0.558308703695316	0.376579434968444	0.60013324098758	0.584280856443887	0.649822377468062
SIRPG	0.435914073894498	0.853165823730408	0.709091271325072	0.75210536543859	0.371728487551228	0.93202478168384	0.800233756296848	0.85280696712628	0.869551316542732	0.650058305042165	0.765355307867409	0.923540087216389	0.841420026979984	0.614993897215919	0.773100604524362	0.407195040568912	0.891922651934596	0.333251328823202	-0.0726698977622511	0.917227099392771	0.979688931819565	0.929736745834802	0.576576969275074	0.401195088208706	0.895848325953302	0.910475559815238	0.917804798000655	0.618960394382961	0.881349678025534	0.824504470572727	0.672922013140844	0.959966269695736	0.69502932290305	-0.168792218079021	0.956689863366004	0.354449437052429	0.635210490551751	0.547237824903371	0.851255915318924	0.737766418914212	0.667876146412305	0.88475214345329	0.83907472285789	0.892402368604804	0.787286656360852	0.583510851153291	0.903992398561048	0.753648694511422	0.82092799560733	0.719496700867041	0.693766274251523	0.697066799636219	0.932655175495841	0.664434866508065	0.879298097417974	0.322242175404152	0.90580262536231	0.337767684171842	-0.451930554220887	0.687588086050706	0.7289506137539	0.796755510189596	-0.439866694144054	0.681826388619198	0.627456124986021	-0.0220861769701707	0.816843157491574	0.633976004754811	0.877369590403379	0.897183087468201	0.0903527638164095	0.824969033751696	0.489375362626298	0.812366651797152	0.794140278502909	0.783083103525453	0.279897942528968	0.593162557596334	0.831190730952963	0.770394167432574	0.663612192442806	0.583549474041765	-0.279831917098976	0.795909226026909	0.868207692839738	0.655742327194926	0.219165307558772	0.752517868498487	1	0.848063653122093	0.662567684497921	0.757153121658079	0.687824716633673	0.902581100929651	0.877992603570403	0.551100077515825	0.675331918214704	0.705517365796491	0.715446211859517	0.47304926656862	0.777385049781722	0.881421892060905	0.869322311629425	0.482116329171193	0.626941594839089	0.868165296903458	0.445254410809397	0.471460311759587	0.547706159645977	0.489091873757789	0.738695412556341
CD151	0.321158607026081	0.926563134886341	0.701497786215213	0.565677833652114	0.326589769815315	0.925473141535945	0.820198511254379	0.913000545114179	0.813642731730849	0.543681403845428	0.653723973748569	0.865255203317189	0.687477770438116	0.577660828112037	0.760827884541467	0.138810668878465	0.796302502709013	0.302006140305424	-0.151726255743052	0.777147976621682	0.872652518476839	0.801268127972781	0.330106806505857	0.248532769826787	0.773856398492292	0.900062057860355	0.925525556522149	0.487277928945067	0.76635402561422	0.813386035200539	0.591798829479683	0.879554037842705	0.723815272905054	-0.311810076533988	0.840630489338249	0.321721794104718	0.607201088153234	0.446214518902019	0.789939655187787	0.820287670112416	0.724345327135957	0.876993059736531	0.871211986730106	0.862025373226916	0.77469331435952	0.587121699177538	0.803508579521431	0.558895577433544	0.747316851521944	0.778342661244751	0.520076528250884	0.833232078150952	0.861187704002429	0.631881213054739	0.79873429912875	0.240888170153769	0.924243534335862	0.536424383920846	-0.507706125756845	0.541241105580632	0.739952776333576	0.891801408146739	-0.537624087236348	0.788672904634264	0.665696183970818	-0.190393933475171	0.879070500580083	0.517117115216442	0.729289046378412	0.829061666208103	-0.0721441064655063	0.824652999248299	0.56329299425325	0.807459112667261	0.83929250757115	0.821626640993121	0.33239809114387	0.356966370412292	0.864238428227195	0.786252050084195	0.713614844225308	0.534826231765573	-0.270245569023724	0.796509322637928	0.92316094387279	0.434679624767201	0.456929771304269	0.804096710989619	0.848063653122093	1	0.73043704565805	0.786327925383613	0.884133036137514	0.859459628539918	0.878508422847684	0.509300689508478	0.622190061408235	0.744529828861661	0.659742200042865	0.630668661295629	0.867772305793728	0.794969413501243	0.86966179319103	0.487806197283589	0.693989138197149	0.896564766459407	0.362003758863433	0.279996026716852	0.784904887799111	0.512343736435828	0.682020629513951
NCSTN	0.313754975616192	0.719438413383274	0.416194916508297	0.48925833003637	0.309692061895912	0.641929274566839	0.511878583770746	0.668638776833333	0.590986249648574	0.440805879557673	0.637056469555059	0.632406291430851	0.62468433632324	0.505204953807648	0.500993445917957	0.164693591142208	0.625731691514337	0.288819076726478	-0.0541502327571	0.602604253612939	0.637878616355655	0.612678113853051	0.339538409675722	0.20704474347988	0.589327903738025	0.64616934767757	0.685150891665877	0.529386702087454	0.54048181674375	0.582841727165635	0.3245270566262	0.643586830038472	0.451137035478558	-0.118976689135186	0.578264973264882	0.306145790800204	0.437580972628747	0.358458111222563	0.578167355379828	0.513672192757933	0.443333927503647	0.656456440798672	0.640187855288396	0.63349113819786	0.44074989294567	0.472254841659699	0.693915228127334	0.517899261110563	0.593139956684976	0.483041410067849	0.554753127310022	0.524572297161768	0.61686301187276	0.572155749981401	0.692618451785899	0.249674740753153	0.666425882813658	0.487292570449054	-0.242450330111251	0.519795560255681	0.683264254471714	0.599302455577987	-0.29401348360671	0.67330065387198	0.467673837904597	0.107987308237602	0.599615577625466	0.415648636237761	0.675670807378102	0.691643142748338	0.0184373835144093	0.541678461638852	0.516724871654628	0.659850467414891	0.714618443092143	0.572515677776035	0.405097860944754	0.298334256185014	0.709448923446358	0.519606052034061	0.699539104139929	0.475014309458381	-0.167006815888123	0.518030336919712	0.747481624806624	0.448599053491471	0.43791606072027	0.637915206028555	0.662567684497921	0.73043704565805	1	0.579845598351544	0.653287469747195	0.687662936901237	0.661182049238895	0.507131792283229	0.537975227921105	0.64503764992757	0.498113906674534	0.370533896810237	0.648449351885217	0.636497330438734	0.699439567758155	0.404264680560351	0.552600141763923	0.656141520950556	0.269128930187578	0.397852943260382	0.661370458247147	0.464211003168497	0.617097102429091
JMJD6	0.609140436383641	0.819675056433569	0.519119223099031	0.693486121183396	0.632248764751796	0.80078048659136	0.620350038200276	0.776952754314732	0.844861907158826	0.655592214155902	0.688182395546288	0.793471195452144	0.769340257498658	0.798113895643911	0.608795744334479	0.389848613898278	0.704573246519705	0.550033495242766	0.217887229851818	0.735580764075779	0.767237289371533	0.829721241367499	0.40931734144781	0.41367477605649	0.794090969272367	0.784572617232159	0.824906887798746	0.700281125258065	0.788563672399425	0.683113675367075	0.665378051496455	0.825107468103887	0.598433747933228	0.0802616666273543	0.803662061023363	0.6282719881064	0.716735784570039	0.598633670789731	0.725404313913649	0.655271313233438	0.500107757916143	0.748684303516483	0.728329215123699	0.815414520619125	0.669542336667606	0.796161683718124	0.856741385622099	0.644435841361822	0.799369883132711	0.504204717637739	0.683569237431113	0.547630803590019	0.829445127557395	0.685792535632179	0.725365507132313	0.40969913076253	0.756810663850153	0.570765467014603	-0.324910595361436	0.564333549655906	0.830220564671258	0.776944779812515	-0.307393192007161	0.661668691385893	0.492709913656537	-0.149608798336217	0.845205508375321	0.797777534963841	0.693301466068053	0.757597999012311	0.310393382145364	0.706039952313798	0.660755936538506	0.707116459591596	0.730832684190595	0.649682231625578	0.603748871301934	0.608743777652338	0.84424312567936	0.703343334331585	0.634178092992944	0.71710016142293	-0.016322487904235	0.796695627188047	0.856927882711222	0.634332323127564	0.481010668272785	0.825846673229154	0.757153121658079	0.786327925383613	0.579845598351544	1	0.720316019603175	0.833340461306822	0.827681533094992	0.420705269463047	0.735402872723569	0.812816533088754	0.71421093858327	0.617356262589387	0.832696145376556	0.727876445625702	0.823930360566381	0.652462101398344	0.495214928504774	0.812846938305596	0.592740694146219	0.483500011868351	0.602294664299967	0.518431492915586	0.847257989457039
PLSCR1	0.271979688979707	0.889484256618651	0.660461958512412	0.433036236574981	0.329480881600703	0.853635883653492	0.770968346246453	0.86476523920487	0.740029663127443	0.558324925473669	0.527301374222411	0.752351978611602	0.612636633546674	0.58494156374764	0.674150418810701	0.0655944488203588	0.671328700775234	0.293814734203782	-0.0913283045782227	0.653373132181611	0.734023435570436	0.662471394393177	0.226666602657899	0.242439015624974	0.641529828276476	0.810139393043997	0.818293981696648	0.448244474718841	0.671652295380449	0.687429680346741	0.60342058780131	0.744586724526558	0.67291319045356	-0.246064781695544	0.727524231873817	0.325829477993098	0.506389207365729	0.407391061453376	0.665283931203909	0.709070983692838	0.627365525848822	0.790836745830396	0.785361519168436	0.772857766846296	0.717071855905295	0.604053743124958	0.669143525721703	0.425378785797499	0.677324220573821	0.758567375842592	0.402841747122758	0.831419930751608	0.745567140990478	0.58885018381105	0.708014731746597	0.225898430419562	0.834699040144146	0.66968146850707	-0.470422139532212	0.439260806525657	0.703368083516933	0.875808711724337	-0.490961403099275	0.753716501228591	0.569854789060408	-0.159909740675589	0.856577596878752	0.429166363732189	0.619243133250228	0.721472826944491	-0.0735591487095461	0.744977172218104	0.562756234088741	0.693208718861371	0.799866968013822	0.786517908482344	0.395066947448865	0.274988242311603	0.834122207369885	0.722136761256472	0.679193584971448	0.586261956301977	-0.242513951356737	0.745481036918485	0.905657271519208	0.374421849900343	0.62720399110337	0.741485306663292	0.687824716633673	0.884133036137514	0.653287469747195	0.720316019603175	1	0.773921719103229	0.786500587365148	0.384824105837292	0.582017628775405	0.746575722726093	0.660636085312923	0.653604420313687	0.908768764812945	0.720890392681617	0.805670696773531	0.519795733345882	0.75658458246908	0.822960018014034	0.342145517459299	0.270966016202339	0.830277542137901	0.545487736599902	0.66023823164489
SMAP1	0.628582503510851	0.847131613971062	0.599195374982939	0.734981368319402	0.600887024952568	0.933295592914783	0.744038132376253	0.848025986825526	0.934813462785478	0.735369575375178	0.702903255788177	0.860736314601318	0.856350424416734	0.764839984827615	0.688376935339503	0.42312784508729	0.747077199434454	0.58017356909204	0.152399313363404	0.860860592142378	0.899643760554437	0.900318226243792	0.4841092514869	0.576462484255726	0.902123338258134	0.864082528541543	0.891283143694674	0.667244157329971	0.884108572883649	0.785860776182279	0.734788131032589	0.900898537106127	0.619546501947423	0.0269430247165187	0.945949333522297	0.577231798070566	0.719144540007134	0.616601352895043	0.847451874258577	0.732956205315276	0.625424317437177	0.853251088463893	0.786179844299253	0.892711625400765	0.825699822076403	0.761313396059664	0.927103126649619	0.801776903375575	0.876469118644197	0.650017623590198	0.739652670427674	0.693818708331455	0.921684712851597	0.790297738708028	0.794812864714974	0.417605242803494	0.880748764343501	0.46497300864047	-0.576025209912542	0.741796998434614	0.808539592752161	0.806242366884472	-0.564400667322888	0.644434319304182	0.556539735291096	-0.231117284658769	0.843284476653814	0.725754087052911	0.827508394238969	0.882367301425393	0.251905596259368	0.809009814763292	0.638819760344509	0.776782805524189	0.785823848048515	0.741556615272542	0.432358720212461	0.636421514309314	0.907258501575675	0.822862907320113	0.66944431366182	0.698466554914596	-0.0979516758117208	0.863823679866091	0.914908672219066	0.672012023016914	0.364505403016602	0.826147475279705	0.902581100929651	0.859459628539918	0.687662936901237	0.833340461306822	0.773921719103229	1	0.913826248106464	0.497070263120437	0.783171970277916	0.819622606415537	0.798298581183327	0.564822426057696	0.893708823763815	0.868141892467522	0.855772054409139	0.598042460630437	0.644055118827744	0.870609830821326	0.614902135361538	0.484831998460214	0.585242453831705	0.559907985857671	0.76061016780953
PTPRA	0.630147829031052	0.878194980942604	0.693241727863579	0.72424139116283	0.498769458000464	0.916263431942467	0.795427992535416	0.904869523939074	0.893583507075163	0.732020835022241	0.722045666559593	0.886749394972363	0.815864583593385	0.716626743853765	0.750897877076599	0.294622850990933	0.749714253597637	0.484877638058014	0.0270085825854782	0.778562973090138	0.876086278644272	0.911049182373513	0.408376547285753	0.465440137643692	0.909804596005141	0.880017757200653	0.898432314827745	0.601577775130905	0.916833373518187	0.834036580961803	0.726544122719593	0.889363923500472	0.7165728327252	-0.052439657916531	0.913981952351411	0.479463518606876	0.728430996602018	0.481081912101263	0.888473708843078	0.7922472719115	0.679600942257644	0.881981860334	0.838822541918797	0.886215570882963	0.827039922338097	0.673350978422012	0.865443707328545	0.690281803006567	0.893367054302467	0.707440595715368	0.669880623294091	0.69369336821485	0.936013684289258	0.832848863182745	0.718070373697416	0.424629182580219	0.877780365093391	0.392410237663504	-0.455990494525852	0.698799931180957	0.7740363313417	0.857172399209751	-0.446195820681242	0.687655673418604	0.642401361821902	-0.131347928374698	0.841358287794325	0.742347919958979	0.763234471568014	0.859396103053443	0.201409491655068	0.833977206380935	0.589775721318601	0.847545810649248	0.759757712935053	0.807795705457837	0.356663086119478	0.564683729098941	0.846506408387874	0.830778305113922	0.626272754689535	0.667057511987827	-0.13740869684409	0.846734024414107	0.907713684114427	0.612237248115675	0.298947196877101	0.773163411810874	0.877992603570403	0.878508422847684	0.661182049238895	0.827681533094992	0.786500587365148	0.913826248106464	1	0.649694446018744	0.662398736598501	0.730195579898421	0.705171018560215	0.565746255679667	0.867992073729165	0.829577241442576	0.801690829044871	0.5482105873961	0.599073769559254	0.885786817465121	0.523333416315653	0.398734669570255	0.556938030044794	0.450777401419624	0.779827653023803
KCNA3	0.41817209383292	0.59106510487602	0.597744904971155	0.67100448400339	0.188772474014422	0.545009259315297	0.592386143274103	0.648105002614407	0.494786109200752	0.306916162173886	0.433983550940882	0.646493274743381	0.36413601947749	0.276381717444146	0.722873762562969	-0.10733680360633	0.438951392855215	0.177025139419607	-0.211215630563542	0.305108067891982	0.501992231231909	0.689796848053215	-0.0387253795920699	0.0477299958104856	0.706882175846395	0.635861506735722	0.599160916109195	0.164232828928717	0.659455101572134	0.753969681422685	0.456203073787778	0.565453036111221	0.697406523828413	-0.253968624118961	0.545264568361016	0.169159769022656	0.458092864288066	-0.0779082816006392	0.727644924017529	0.663527069744679	0.687389903884949	0.66991969015437	0.646951829711748	0.434230548775993	0.564215973326634	0.240678884278781	0.521899642043769	0.212267786899324	0.607434954149843	0.59064752002123	0.405788706379556	0.413884038264447	0.652398141971383	0.545384440805764	0.311799179608576	0.418414174892418	0.584616233567111	-0.116128768152203	-0.225823300363736	0.429042055386004	0.344078592601018	0.616298435000933	-0.188092526216618	0.398047253818678	0.687935476142819	-0.00204677977133964	0.503418198256967	0.485777640177436	0.311992159554972	0.559954512290467	0.046492344352376	0.649954536917865	0.239776238833814	0.756283942476611	0.469543599010557	0.584730830398217	0.0547039484640092	0.125804690427027	0.394746944314193	0.689039190474628	0.205806669862506	0.378529942762309	0.0555480027846916	0.627331979975199	0.534704785511104	0.198364699984126	-0.159159428371104	0.370450386226647	0.551100077515825	0.509300689508478	0.507131792283229	0.420705269463047	0.384824105837292	0.497070263120437	0.649694446018744	1	0.0326053538485247	0.1979388494884	0.119028224958558	0.352421030552345	0.477990581654804	0.31210115168094	0.284106424903605	0.0297300122849601	0.171026613582655	0.672459395387726	0.175842699773291	-0.0260056997585832	0.19341344828432	-0.125474060191076	0.549602343012176
LPP	0.588035219381375	0.529838721937985	0.211279264226219	0.483417721062564	0.680136411539256	0.663442211126067	0.350833361710875	0.494590308449026	0.797089279801897	0.697116468324937	0.544757805825331	0.507005097013908	0.831826138848905	0.828040563889094	0.201193705374157	0.724743144985573	0.573889831767862	0.674484319552924	0.464319555329808	0.831237783407105	0.694942937772029	0.607423478880284	0.763864334674475	0.727792940686585	0.583636455653101	0.502191547146097	0.576924426663207	0.855627364287971	0.570044335804156	0.316348376402096	0.601622729485992	0.655196542161708	0.138192819430607	0.354039492476144	0.710953354510554	0.688663019895467	0.611318532553232	0.893097284955479	0.433958974669693	0.282478174220721	0.117997073073022	0.469556271014196	0.380068444050034	0.782106209535404	0.508996480103512	0.791857830730308	0.781899557564898	0.854150742968304	0.6678069486324	0.255098369692936	0.764301320962601	0.394204017626577	0.60924119438872	0.622293748988179	0.749588310163671	0.362308288518869	0.54006424168178	0.68144654320195	-0.371742428992158	0.674332342417917	0.79391970620421	0.462241771532286	-0.371556101108641	0.445209858274857	0.0436518977776088	-0.181878912828971	0.591317585149021	0.64398919701776	0.785605876162496	0.585459677285893	0.496997952047684	0.397890120648747	0.745863931915886	0.327998204276006	0.633988071768053	0.395977071834833	0.632640562591149	0.809365779954676	0.827631386857354	0.407158346954735	0.66987065315567	0.63865485675245	-0.0240184559438801	0.526869020209448	0.701448578628236	0.853261791628583	0.589219910628903	0.711693381833092	0.675331918214704	0.622190061408235	0.537975227921105	0.735402872723569	0.582017628775405	0.783171970277916	0.662398736598501	0.0326053538485247	1	0.860249053494234	0.933470512436114	0.288384256253441	0.680743946023033	0.839051943533133	0.8193437843087	0.739947625319241	0.630905249994344	0.527646921320112	0.716865349804699	0.664615007161733	0.507347628115253	0.841169408557561	0.60055763577816
STX4	0.576056942521396	0.706070344043978	0.276928252373396	0.570862732049479	0.704132733932233	0.740711028184262	0.431549806436054	0.67111799046911	0.843917197685782	0.746969790581559	0.507971567503419	0.616602023515901	0.798850945214159	0.861070537035275	0.363232181030523	0.591712906701309	0.608753347343832	0.690001708365884	0.394870341839163	0.770220346120248	0.71450861956157	0.680043061839724	0.566623116110244	0.608698503683722	0.645009951547204	0.630690622317993	0.704633812445781	0.821359791060554	0.647465542821503	0.456578478782321	0.580940975439901	0.716173846644503	0.32942978345949	0.211335507710062	0.734140566186921	0.713396653919403	0.670000641862953	0.812176165720202	0.524928704961183	0.445824919408164	0.26656294635414	0.595216604022873	0.545539965020073	0.797383533768619	0.562278656715636	0.871029798256468	0.820527033168677	0.758506149221321	0.722729679274489	0.344613581444085	0.739447278353086	0.467736732962075	0.679535459354079	0.597710278052807	0.800839392450183	0.293249529672584	0.649048615752593	0.801391641353002	-0.472652674317566	0.668552229798978	0.913995289413822	0.644936407353411	-0.447730122915268	0.627712477789662	0.209136315685997	-0.232506716476968	0.7783449213577	0.718029228340133	0.738692122185622	0.694879857683439	0.390941563013234	0.515847062146893	0.827845177087141	0.505629570077945	0.70115750482207	0.534686053658639	0.756714473289902	0.678629541327269	0.932706373856731	0.565521922296144	0.789112920985497	0.758969521503355	-0.0462358070404209	0.655898350739745	0.849861771786651	0.719692164233584	0.718608795381065	0.835632578113621	0.705517365796491	0.744529828861661	0.64503764992757	0.812816533088754	0.746575722726093	0.819622606415537	0.730195579898421	0.1979388494884	0.860249053494234	1	0.858400653246779	0.521739267273449	0.820066689173316	0.824283729216035	0.880896776271791	0.710239359796007	0.681698413188302	0.677443428597753	0.720896010438413	0.645240600645724	0.667672589004058	0.797276088291471	0.719256080944641
IL6R	0.538790670998028	0.570802553895867	0.339085850432011	0.495266982998928	0.656987762341058	0.733265043838672	0.434668529673614	0.563038807071793	0.825224882761574	0.756174830391783	0.501934584995705	0.545912468776387	0.809218336613517	0.837405338165477	0.293189440197712	0.682244895116617	0.591349655478761	0.638128883171145	0.422777380232613	0.840317000992408	0.735233602248588	0.63873495074487	0.718081133694612	0.725310774099374	0.607333974270694	0.555783978457945	0.613000201448775	0.808926405225184	0.631893505079262	0.372871689941132	0.67777806491671	0.689158686314716	0.234837436325976	0.310740509517107	0.769590489844245	0.663328387226874	0.575484209519984	0.875375724124507	0.468136204204719	0.363078540722821	0.218629654932735	0.50632888217309	0.425121801308368	0.795031671960838	0.582298987573613	0.787776505596218	0.779919836893471	0.824777785810199	0.709179234596147	0.382917873073573	0.739397053209886	0.466592790765803	0.653592627801908	0.573169751544357	0.778277917759805	0.390045903034568	0.593632053002499	0.668967238362965	-0.466112161605586	0.664388155809984	0.77306778220301	0.550335644020144	-0.452640322098724	0.429058284182938	0.0776113257100047	-0.21359112874861	0.662956744851048	0.668650264019267	0.774721370737779	0.59942026965955	0.45578448432148	0.449751598996921	0.756755524249894	0.356569964966514	0.702517961851753	0.485930800229248	0.577107756717589	0.797375335376682	0.845296697617195	0.502553031773052	0.673796844532694	0.673802116252302	-0.0109384448911407	0.614428284557675	0.744065156333767	0.843408360193353	0.572106101735339	0.742995323226742	0.715446211859517	0.659742200042865	0.498113906674534	0.71421093858327	0.660636085312923	0.798298581183327	0.705171018560215	0.119028224958558	0.933470512436114	0.858400653246779	1	0.342326287275121	0.765197242954692	0.845864581126446	0.824973853087908	0.653981618860158	0.700983961360979	0.573853589062178	0.726011269462548	0.605568320415048	0.501256192836566	0.845921799021346	0.601841279280386
TNFRSF1A	0.244581411955649	0.706481391153548	0.495048898583005	0.452811918544928	0.276136708006472	0.617701745412643	0.604625817890503	0.740561517384193	0.553500314449427	0.340378757166472	0.380217816810639	0.631458793104148	0.323230641139714	0.346516364333622	0.663172322120747	-0.101940482030236	0.444980992391052	0.221092012315747	-0.0861919071632681	0.350783447413349	0.497410159128835	0.535957325367686	-0.12812464919288	0.00697702883258731	0.544991131732162	0.679461327721456	0.666918082923774	0.212557072505956	0.600873377176221	0.680496703761406	0.426450948710559	0.565875321118582	0.643611682311105	-0.243483355576069	0.543097010860605	0.244131147237433	0.354786985424667	0.122880582493541	0.631238458738671	0.725191488498983	0.680255303549732	0.648461509576333	0.69936662893931	0.509637488631226	0.631965965911491	0.434584753779794	0.445170896789075	0.158356175540368	0.536392329116583	0.54760941083174	0.150220893712461	0.669962192910526	0.588371261704537	0.376817856125017	0.43721373532989	0.128150963832748	0.660997542658473	0.304314488980322	-0.47845246890762	0.159928955320176	0.476040159528091	0.76761070198671	-0.498662048077665	0.471986198143469	0.639358146423139	-0.330525650239692	0.774871574260985	0.441926420284636	0.265163798630037	0.582423571260625	-0.148659929773186	0.679826085328356	0.2830341185788	0.638660074886063	0.440984584522268	0.639146037225372	0.24503871253793	0.145490050467191	0.566581381292301	0.697373484685963	0.414725915598931	0.508216107937083	-0.138272638752248	0.680485515319917	0.694582929322221	0.0953636687948967	0.269723541623331	0.555547402434399	0.47304926656862	0.630668661295629	0.370533896810237	0.617356262589387	0.653604420313687	0.564822426057696	0.565746255679667	0.352421030552345	0.288384256253441	0.521739267273449	0.342326287275121	1	0.712348268785914	0.380266802741102	0.496441361551385	0.306819263687429	0.481392555082825	0.66036833156115	0.248616424463344	0.0144162273829832	0.621174898272664	0.188171713751637	0.440046685413991
CANX	0.509268510957204	0.877263746606728	0.652570173883703	0.659975778263226	0.584769236843157	0.907241249374079	0.769988987917276	0.882308680428258	0.882773130308557	0.697232594833454	0.571412299687905	0.806358129241239	0.732929601000931	0.766785204574864	0.706768334103192	0.272802552570973	0.66137181641211	0.523743339597826	0.14688762449739	0.713234837168505	0.787517562537654	0.80593297150776	0.286350244043069	0.439938506888003	0.80901211911907	0.847954072583439	0.860150732959408	0.610476914649858	0.807023406630571	0.748269408915339	0.756823584654511	0.813711045035932	0.678999644869307	-0.0220581265632582	0.849508413985167	0.569686807878003	0.64063987656291	0.518911640305583	0.766718864755609	0.765231186173925	0.655065499660557	0.817966815953695	0.788171477399864	0.831980873495107	0.835900590011256	0.788291087736522	0.812720130288139	0.587772480181658	0.830917560466759	0.71545835152563	0.598185204470802	0.768889850889032	0.853118289555178	0.674980712085468	0.72364840521694	0.419408750045631	0.84977515979257	0.586173562597106	-0.54451771549542	0.574691571658367	0.776427908994102	0.89349167878322	-0.537642181476115	0.662666240519696	0.562566396381963	-0.220171270867765	0.897412487773024	0.66682558175009	0.673745063664281	0.777277182804986	0.185809971418718	0.791110777061433	0.661260974169586	0.749233644912123	0.821962036757116	0.778040836013458	0.506178267712798	0.495361604580323	0.895132233779619	0.825209810515341	0.683119169079657	0.751013517448771	-0.00571068831898111	0.893646621368472	0.940009970259052	0.545493610964072	0.515159901531925	0.801164727582345	0.777385049781722	0.867772305793728	0.648449351885217	0.832696145376556	0.908768764812945	0.893708823763815	0.867992073729165	0.477990581654804	0.680743946023033	0.820066689173316	0.765197242954692	0.712348268785914	1	0.758251831782363	0.804105567061835	0.576443123868706	0.707948363708773	0.876717801743923	0.582505711496712	0.389100189284538	0.70984387917636	0.53886440101412	0.782556182589979
