""	SIGLEC10	CCR1	LILRB2	LILRB1	PLXNB2	ITGB2	TNFRSF1A	ADGRE2	IGF2R	ITGB1	CD4	CANX	TNFRSF1B	VSIR	CD163	C5AR1	ITGAM	KCNQ3	KCNQ1	APLP2	TLR2	TLR4	CCR5	HAVCR2	PILRA	ENG	PDE1B	CD53	SIRPA	LTBR	CD86	SIGLEC1	TFRC	NECTIN2	THBD	TREM1	ITGA5	ITGA4	TRPM2	TNFRSF21	FPR1	ACTR2	CD9	ITGB5	INSR	TREM2	KCNJ15	SEMA4C	TLR7	CD74	TNFRSF14	ABCA1	KCNN4	TLR6	RXRA	CD81	BMPR2	LPP	TNFRSF10D	IL6R	SORL1	GPNMB	RIPK1	NOTCH1	CD99L2	AXL	TRAF3	RHBDF2	NOTCH2	TSPAN14	TNFRSF10A	TSPAN15	TNFRSF10B	RYR1	P2RY12	CLEC12A	PLD2	ACKR3	SCARF1	TRADD	ADCY7	UNC5B	ANTXR1	TLR1	SORT1	TSPAN17	STX3	LRP1	ASGR1	CXCR4	ITGAV	CADM1	SMAP1	SDC2	TNFRSF11B	NRP1	ADGRE5	PTPRA	ERAP1	EDNRB	CD44	STX4	PILRB	AMFR	PTPRC	MCFD2	TNFRSF12A	CD33	CD63	SLC16A7	SCARB1	PTGER4	CD69	C1QBP	SLC16A1
LPP	0.678150763449702	0.658762349919448	0.635769026996351	0.752163748122199	0.817488313475028	0.772783973577572	0.838024381641686	0.846500176341707	0.872388754525322	0.882556037194067	0.791918190543952	0.870365968362287	0.860100584251128	0.659680730781566	0.841605507080258	0.72727844069105	0.799839130664758	0.880075236051354	0.776865948442487	0.870913396329522	0.874766559809055	0.863449232632728	0.659529706026008	0.823918452372806	0.733482605295229	0.833093429575204	0.780383427217904	0.756175737124612	0.878421096176515	0.845341390648913	0.80638296863008	0.595489286744952	0.688686396794903	0.724768340725296	0.63239638769313	0.71641975264201	0.806827353385977	0.800759136085362	0.736721625989875	0.749418279146437	0.734843405145336	0.771084873291678	0.837217891463683	0.873282170659678	0.593839923566808	0.801471025567939	0.535164174197442	0.739672031683042	0.752040425635099	0.776813672972032	0.744482044430327	0.728320029530598	0.566817959942782	0.864148145345847	0.891828319414478	0.776330463381086	0.919158712142958	1	0.749736427684154	0.816588770069858	0.786981449585793	0.491069038515439	0.749427916728173	0.820025962573494	0.855596713403677	0.829391020478932	0.760519880432225	0.785294071546282	0.861381624269356	0.880126263465102	0.69495309655934	0.725319963597455	0.80382939363697	0.672463562439678	0.679458016190612	0.421884988748061	0.832055828575419	0.700303871039092	0.802148143407356	0.648928506981569	0.771698568406607	0.843919048819236	0.766887505365225	0.891141538097566	0.92385865586864	0.788023318125811	0.852891861587001	0.892208974820306	0.589392270933631	0.768059883004933	0.883621129707592	0.895228625055765	0.814182304525071	0.480878706431503	0.623725991948452	0.800720974316675	0.589815240501386	0.862511413928968	0.716503343475167	0.616080772079732	0.774385401117046	0.697491219806381	0.752301116725156	0.876704952212442	0.820204678175564	0.832541840928821	0.56233502477371	0.687856311330023	0.787596766734281	0.598028948862607	0.833397734756341	0.732122414946553	0.417482680605906	0.590014789228711	0.39121757610624
TNFRSF10D	0.805236651645557	0.756106585257146	0.742800823537095	0.808580592339425	0.849935430851883	0.848565118916604	0.870768888411226	0.835456224161794	0.778200602555834	0.877777348073087	0.843271977812302	0.876773188905591	0.804485147311305	0.73808345473678	0.812853459342562	0.700516566068383	0.856554847725158	0.839209680653582	0.810324471240761	0.880406396556877	0.844771847382641	0.77646837344258	0.757778699015168	0.862256832621436	0.6085302343442	0.884696638194488	0.815903388801498	0.849877807627132	0.878697357990294	0.82827804326938	0.843676151711841	0.512846423943235	0.721911389972375	0.891176088135627	0.865582042677358	0.815633191993624	0.917000655870168	0.907096941194541	0.777566454045302	0.792534846113811	0.871524546976568	0.90935038588599	0.594111836671158	0.753201945703757	0.480617377801835	0.789029729501964	0.807602909085697	0.804095614150592	0.75510342969014	0.794150094393976	0.623900161034452	0.554420515857054	0.834520986430861	0.799720846920422	0.791748694171606	0.783429522996779	0.790629435078464	0.749736427684154	1	0.841897837391277	0.706502378806553	0.22767689631113	0.830915946982134	0.740322470368217	0.820208668676757	0.662112604645791	0.697635697677472	0.761882280138059	0.714101468013646	0.802267695028835	0.882891458480296	0.828575853074609	0.684967399407357	0.67379528951266	0.619972403832564	0.651486904849078	0.793175216052571	0.734704951093942	0.864422382817988	0.666228611616641	0.765977020274229	0.759280994604562	0.609260548905808	0.774448926234815	0.802120949900193	0.839209200898982	0.822550840819609	0.748718749575259	0.813184066045547	0.690366367723545	0.841508337777642	0.648619719192072	0.86396811567457	0.367696254842196	0.813348837630645	0.767608430671088	0.71987625539558	0.767345601127717	0.745248437112756	0.427138775955052	0.843586113936644	0.857638748032188	0.598493400024482	0.736365056874779	0.909246749152191	0.796297577795792	0.565560025207233	0.805462365632281	0.78119531795689	0.759764656645018	0.645869747128058	0.907209522596451	0.626689429011785	0.736968553772644	0.29810299704881
IL6R	0.838164514399791	0.854208848770292	0.774667230182231	0.87794749583961	0.920348158479052	0.901886719075343	0.905070468073904	0.869985973214142	0.843561165127916	0.894081419699328	0.906486619573531	0.933502539516134	0.84627092652665	0.818707540289088	0.869963374440966	0.69415184943783	0.901246352599801	0.856536707504514	0.890349600571976	0.895725436893034	0.880040773081989	0.834971454957224	0.804828167692818	0.938174247153066	0.712249085790958	0.87703031330059	0.845383638483945	0.884495231687617	0.919430085411753	0.923030377869288	0.888371348916533	0.681324626364172	0.571242510725929	0.858049785139352	0.765628008191204	0.726360790162405	0.913659319037254	0.903347475813411	0.873855620811238	0.738766630093474	0.879854661252526	0.924394553572793	0.668575521213348	0.845542668478563	0.402303998954429	0.858344723648402	0.698733781998322	0.814434605788207	0.849901327424863	0.848238156093972	0.623267890027789	0.56254924559588	0.788028137767045	0.883872548550246	0.904705726519611	0.862250423361396	0.837819900478421	0.816588770069858	0.841897837391277	1	0.829395929202342	0.335849790815221	0.811595373792486	0.696766125343619	0.830782749334895	0.80872832588	0.68542505887303	0.852715337997909	0.812187051922381	0.870995770566329	0.815090646623433	0.874506639092382	0.651194481341335	0.800427756630706	0.767568685757632	0.631990118573808	0.82905734964632	0.678884513157259	0.867043538647239	0.743306061927139	0.874943515236247	0.855994237510209	0.60440989228563	0.872720505979418	0.85035205985337	0.871860902145011	0.823427810117678	0.815444927773696	0.766467645717126	0.744269577016032	0.888675500203678	0.732603501133268	0.875701441826735	0.324941090822619	0.700745252186609	0.811960170492773	0.679797190602141	0.769548871403879	0.898781310684362	0.48908565855292	0.792838879626843	0.741168468907112	0.536125775857627	0.849922900049573	0.925352001360805	0.805716028705548	0.496155094492079	0.86680381716055	0.856752298964184	0.689407105236044	0.719241143886597	0.833558729286417	0.519787840916025	0.701723503035154	0.203903640518822
SORL1	0.865338339411182	0.680881648191413	0.691933229189799	0.825838403164962	0.829555253276494	0.871231658149244	0.836595572936912	0.80285460899406	0.656758295475995	0.844991628037053	0.856829275973791	0.805534871335242	0.834934409735556	0.891015061714301	0.825683952409457	0.637299871537118	0.877314455351693	0.797010472212196	0.92872206332971	0.787464187930929	0.79553843606352	0.769675606205791	0.78585948833885	0.874962199855806	0.851424090689807	0.773740851784801	0.750183312359421	0.869348892382119	0.860987142629915	0.871285601483364	0.899906059143876	0.592614663450595	0.392015730519786	0.730304343000171	0.590768505603741	0.529573063206597	0.758832202737773	0.805151479744403	0.903201236911228	0.56554480280916	0.826403837550839	0.809517628100989	0.712670989621395	0.710057002416525	0.348048393680654	0.918345127408855	0.420053827284478	0.863938927096281	0.917507600820341	0.920302104442213	0.499494492799598	0.390123733102329	0.629211399673335	0.822761161247018	0.755592173164027	0.900618954513282	0.866858002042053	0.786981449585793	0.706502378806553	0.829395929202342	1	0.187837785635266	0.62781206879105	0.592562050752626	0.732437942918351	0.909858032178963	0.485061587407251	0.903764498349706	0.739963887987927	0.891762925562882	0.672022159190006	0.813241164679562	0.568707019997968	0.745870858699101	0.898291832849749	0.68006836829388	0.715844154477197	0.607372993946198	0.798380046998624	0.791052644358487	0.930904614478652	0.910913738837753	0.588128626817953	0.907017112217793	0.876295934545431	0.763297258138931	0.673990233221727	0.765247298249969	0.714319455650342	0.833799408557094	0.886180354151902	0.780084989721494	0.76418479090721	0.0644129350415053	0.614716716661382	0.574421330457526	0.534314613129585	0.683968914874046	0.780030807056433	0.432279900416731	0.565785249401388	0.679740884104585	0.483417571839911	0.871428845690525	0.851288521924324	0.712234444207156	0.428442643284184	0.855168826885653	0.768704480650272	0.506639713814193	0.757714520708715	0.737100998652342	0.589126989471596	0.57153244671055	0.0647405659772211
GPNMB	0.0314114438642127	0.348429318355125	0.270045471946162	0.286224880851722	0.384362129967173	0.290421374303362	0.314313852719907	0.4716425188906	0.66578039172157	0.378826126134055	0.296966277552622	0.436304622452549	0.516432489334918	0.145712649538997	0.443558781888742	0.615051945501141	0.278750637008805	0.383415124992271	0.203976319954275	0.457122998586765	0.536336005284182	0.541779819761523	0.116858051583886	0.398997153976268	0.45963224767354	0.381116149872419	0.377797893740763	0.246541893407091	0.381259847555959	0.34034716052963	0.3355069020784	0.316702406685902	0.335590887751762	0.283826603927826	0.37738357009647	0.576959162604748	0.343386657355322	0.256567388253462	0.0986618834353727	0.626901926922657	0.240413966004886	0.238180691591005	0.595765391616348	0.651165263433146	0.184797799694753	0.307621874631316	0.328423394219426	0.0607010942079359	0.119524968071642	0.203407100586547	0.768419362351511	0.860665737762724	0.0729734470374527	0.460481214274637	0.589764450277971	0.222957072370618	0.324245525370251	0.491069038515439	0.22767689631113	0.335849790815221	0.187837785635266	1	0.282504956492602	0.253214298593655	0.292829910386263	0.372963060213315	0.49676108387287	0.269875495783779	0.514282846762804	0.392907303559061	0.196789567782505	0.180372396222293	0.270948108278106	0.152461429398914	0.138125447895706	-0.130625663585305	0.471968011676972	0.457143173354503	0.238135894990152	0.149031330376654	0.195503481205448	0.30276233683642	0.206408752966368	0.372814476272487	0.294767989553383	0.298348590335601	0.565615748883718	0.566955362176619	0.108959711456554	0.489932365726385	0.319015084474184	0.536999162838139	0.281399502913427	0.680768981443509	-0.00212158389262019	0.50714043075153	0.168215156135872	0.283484142686015	0.224331841291772	0.670193870398286	0.556655155410012	0.188949083579557	0.179120942648639	0.413425136480313	0.315645638343818	0.376218630945397	0.0743339499054844	0.100022088204811	0.432305640505946	0.0539658474858714	0.445847497685106	0.278900555425078	-0.0902236669632638	-0.00760290674912306	0.0702682737860621
RIPK1	0.773631843527606	0.798900361923126	0.74935078241402	0.793625262167642	0.873538380500662	0.823946458204106	0.898754976867404	0.779612062499111	0.786506061638956	0.87673461063765	0.833057302437234	0.880830585393447	0.761065215748896	0.723789584334897	0.795926282403186	0.711593829225108	0.812468334875031	0.775259453531843	0.765904215041604	0.889067829547873	0.774341438135529	0.778898323489499	0.7120420073834	0.836037714200983	0.548932330015512	0.856541678160186	0.788511002764344	0.829722452512565	0.860846185448828	0.845883898895967	0.816325798583498	0.631093361352379	0.811586417288149	0.880983150887381	0.850189695304573	0.775709956879561	0.862864557176156	0.840338300938874	0.725792323190026	0.744105089077903	0.848196435615682	0.890535151168012	0.637280975705811	0.773323749957422	0.522780115821654	0.746196542361198	0.704494176637333	0.77329044365278	0.689880071662736	0.756656927022587	0.641022222369396	0.58549830333898	0.811867609359748	0.727144909869125	0.783525999645029	0.798958955717376	0.773981909153728	0.749427916728173	0.830915946982134	0.811595373792486	0.62781206879105	0.282504956492602	1	0.831006285613304	0.878897772417444	0.638068833867366	0.675387611305693	0.757622370763609	0.842915295528179	0.759211338457406	0.805354642656191	0.802319468649216	0.794067057377565	0.633733876416954	0.557193222306581	0.623444633783906	0.744336703160085	0.774233368830405	0.825491519039975	0.683828171207238	0.712826083696576	0.730883709502726	0.714381106511727	0.739611477382441	0.760777070722859	0.82060943408102	0.817104541153768	0.793242874634627	0.784786750288812	0.638530464439421	0.814326895629002	0.66632199315338	0.90975127920259	0.456666656851913	0.861653620489379	0.801688919813986	0.696344184878378	0.864694662159186	0.782316302136442	0.551626076355578	0.833524055649195	0.839085165391302	0.626331226791761	0.716915432100473	0.849838077893187	0.862596492905577	0.688130189563891	0.810569819531807	0.846721174159387	0.678494356856783	0.651976200843275	0.850568388260059	0.656247736139418	0.784888765985604	0.480740444169733
NOTCH1	0.660494729803861	0.572157632666311	0.629153916469745	0.677817505517501	0.735235752454604	0.682805022716428	0.798488360772217	0.741498060429464	0.766290779831422	0.832871987811915	0.713338869472793	0.79251701838854	0.719451246338835	0.560387566515952	0.736520548671438	0.632701021253611	0.698076269740265	0.799444021750803	0.676314801212631	0.830309763351558	0.702399233061133	0.755081418051069	0.566196484114615	0.710224753374498	0.545919740268113	0.814992214364652	0.703674159803329	0.68147376066485	0.799620066020354	0.761171038073268	0.704123680881841	0.470998164837579	0.846127490317945	0.724083327969658	0.685188271368351	0.659042427223226	0.782008266533699	0.752443845444534	0.619791446436516	0.662225486228907	0.69401464423581	0.75783024088074	0.720584481692474	0.724539310291783	0.719262967093969	0.69144040850639	0.544770718518865	0.701816439669873	0.648890308144912	0.697343026345627	0.577254589765153	0.582785090475472	0.641597500896594	0.720783267906712	0.695482764205566	0.709593585809108	0.845055827763402	0.820025962573494	0.740322470368217	0.696766125343619	0.592562050752626	0.253214298593655	0.831006285613304	1	0.885043193725959	0.646189251655072	0.683611015706371	0.672506151446675	0.797194484787722	0.757116757052163	0.70778868478828	0.678608539463078	0.884762672943569	0.554274814732493	0.533779742780882	0.428986146040317	0.747085950527876	0.692525463245408	0.777380661815184	0.596794703394097	0.625539080500739	0.743936171363693	0.819126011119224	0.724669906570273	0.80378058713156	0.729534079860772	0.772370981140868	0.793795777917103	0.623065793175154	0.624303192871999	0.81406372997538	0.777696619806572	0.830273261168975	0.44531513552878	0.776143068390378	0.758291257410869	0.639414293836815	0.914193544549402	0.640990913474473	0.575682073973065	0.74394968198096	0.795636860347496	0.799273165554472	0.728969948741548	0.734056483673248	0.847759876851543	0.700265331612586	0.66097190988342	0.732691766667648	0.674376803024996	0.668626114597191	0.730705912767671	0.583376590100852	0.691466584481683	0.617057400685357
CD99L2	0.795417471372635	0.742535943555376	0.748382018162636	0.820000591624298	0.868027779233099	0.83371064494337	0.915116631202403	0.823551012558374	0.820511998766038	0.920245325655387	0.832746920980713	0.896766982568717	0.805554868573673	0.739434484586504	0.825075166756453	0.691123422614073	0.832921400434732	0.819082292231292	0.809503007109755	0.897739397331994	0.800724913676038	0.8048686597804	0.705694007019333	0.848737643702183	0.659520734459537	0.883476763245354	0.781121188830154	0.827439640012998	0.898992405320704	0.892711099375824	0.833834255442312	0.577024486282042	0.788471315470747	0.851078009278207	0.769952383001584	0.704469453640048	0.881039645120107	0.846233382557977	0.773218522626772	0.737203208905732	0.830226436670201	0.870841728579874	0.77010036459288	0.825039162408103	0.607836294123978	0.819881438964117	0.664052597157354	0.815406016973613	0.777589296208081	0.80465437889524	0.605423318925416	0.570172393218851	0.769614984188747	0.810014323477896	0.820887898642514	0.851434211862525	0.881057761808522	0.855596713403677	0.820208668676757	0.830782749334895	0.732437942918351	0.292829910386263	0.878897772417444	0.885043193725959	1	0.749539801243566	0.714188507755542	0.806816379897575	0.869337441661945	0.833527007800845	0.792287173879688	0.807535364962647	0.856064124711941	0.685673882650347	0.684108776629059	0.601307538506968	0.779770353405779	0.720137254704675	0.841577951146013	0.733257010853276	0.788995382864145	0.842977205486166	0.757050249434689	0.79664538618366	0.867421988947566	0.852870406383464	0.813040790284847	0.862695565368338	0.761166899794938	0.718406839937804	0.884412573331536	0.809593698891771	0.905099793872276	0.428704245434163	0.824080825187791	0.78612003082044	0.691047633140445	0.915330902876826	0.79423851588262	0.591008892139936	0.802245176756756	0.803562564254339	0.733271551438941	0.851366693084483	0.856998098624697	0.900811212983295	0.708058327803672	0.792179677199278	0.856320029814427	0.718078904065222	0.732835161023127	0.827907977954839	0.585337898769539	0.776959146478225	0.518966021309142
AXL	0.797546899225193	0.664306038958805	0.675485097932344	0.789779077619032	0.836363256743009	0.84569679388371	0.816324028098186	0.832864611371523	0.706763810215649	0.854729741923261	0.837179112367224	0.825835998498978	0.854219418138821	0.833290068184084	0.850887871123508	0.694353762741279	0.82472183472367	0.822734252251168	0.856169016872393	0.817415214573738	0.820878816318262	0.811225775495723	0.717672068951144	0.865207919415204	0.885003100657536	0.807752994612458	0.746041492874821	0.845657081601843	0.872034509059561	0.863999767759821	0.885953955818465	0.612889884585057	0.439116137484754	0.731560992859884	0.599231830391743	0.579780976051861	0.764583603394914	0.785646965547608	0.826290072872369	0.619891848369065	0.792042225226281	0.788314929521757	0.793554026214416	0.804171211208975	0.408832892071401	0.92930025538332	0.389223610826775	0.737089302748957	0.856098118549675	0.901305508101529	0.592291488258556	0.530475134507434	0.56418260796296	0.842117014216913	0.789872179028934	0.886951124221177	0.880426809942076	0.829391020478932	0.662112604645791	0.80872832588	0.909858032178963	0.372963060213315	0.638068833867366	0.646189251655072	0.749539801243566	1	0.484740018857942	0.884003599751664	0.77887848055328	0.899845591696987	0.664783412991899	0.782417646538161	0.590718351897839	0.670774621766076	0.830766556934295	0.577604950790184	0.776521046791374	0.615944352774713	0.793378975997557	0.741193653009953	0.877529545483258	0.931026128102326	0.593941075237888	0.922743939423049	0.870537764463128	0.779235803607003	0.737681916647628	0.816721029884771	0.657667232371993	0.870829878299733	0.888978210120674	0.84465430914082	0.763982206631112	0.197346390727904	0.560748146672713	0.632718939994247	0.449757603458589	0.696971691029739	0.740294789705191	0.534367601795741	0.615430856687996	0.688451450660164	0.486623420632319	0.891258209398506	0.823233025101392	0.731137179054304	0.423318925301049	0.793097074065534	0.808638423105719	0.458707789596663	0.72277546369308	0.710809200553931	0.533744513128808	0.519634866177512	0.0901958423019659
TRAF3	0.471109643153408	0.589561762214403	0.539210041332589	0.595430453583114	0.654689118061129	0.590483626393158	0.707239291998803	0.708503867387497	0.809366249563519	0.718864385483145	0.598249047882874	0.750494929835844	0.677215654500155	0.450730014889082	0.647817071105715	0.633871651897442	0.630015156856175	0.702060487018304	0.548120838788727	0.731649379581498	0.733484928452249	0.678814292173504	0.523551550104287	0.65461170465314	0.489753447439745	0.70939544418852	0.660536727922534	0.559690548148816	0.679246128538294	0.662372090768852	0.60837340554499	0.451273851030161	0.724294095528725	0.654559430930549	0.652686782713572	0.72825865637196	0.724823105975577	0.671073623061275	0.500952917383593	0.734774680873309	0.602660754489029	0.640719107910952	0.671447833916733	0.721137312099879	0.44649930765838	0.538973779469905	0.665952118651492	0.557108300384332	0.475821270076862	0.521769872614487	0.697820459086955	0.685751130813238	0.548576100403257	0.685528668455583	0.7843405517456	0.549792272028645	0.654665029078196	0.760519880432225	0.697635697677472	0.68542505887303	0.485061587407251	0.49676108387287	0.675387611305693	0.683611015706371	0.714188507755542	0.484740018857942	1	0.535187370595588	0.714832028768235	0.656280710952271	0.594531908901852	0.574963921773474	0.751691096631851	0.436192511819328	0.396882090577591	0.23667778196409	0.641692354661864	0.626110332710219	0.583547260160542	0.526825658402922	0.534419921986865	0.560461535008077	0.662931403800116	0.614352426473576	0.673237933004183	0.653643764264025	0.774176793503352	0.721864906999456	0.487706819848432	0.561549621935196	0.662455477567997	0.678262001113868	0.718589915569539	0.664659078433881	0.548155985259882	0.720160206901886	0.689076496784553	0.773954375758394	0.59030199755692	0.598849661761168	0.816298000487293	0.60270668423177	0.641828775838556	0.653281573876213	0.685386384299875	0.755492852125974	0.571713242321527	0.464650624898654	0.678342166812757	0.63705078080369	0.691630958427595	0.66479336804914	0.286889870871141	0.605208785682786	0.512629882505753
RHBDF2	0.923218412848356	0.838041843068771	0.859128004624752	0.93575124754892	0.934125500854126	0.959035015325772	0.903112020065314	0.884943475738488	0.751535909381552	0.909715636185816	0.951208102350028	0.892123605776764	0.886090696732463	0.93857367389291	0.93758018593781	0.791487554737515	0.950298906161993	0.826706642092217	0.942555465354953	0.881141809529233	0.861583274630468	0.856762251134725	0.79873903941648	0.937759002429756	0.830306989682616	0.870414796039548	0.840086220866933	0.948721837635511	0.933492537912612	0.942373033713539	0.944884750595423	0.741848262897284	0.499172988126358	0.854327950106493	0.725037662368298	0.608340879463312	0.813102037153273	0.862719888068922	0.927210665004878	0.658010720328873	0.929939379481088	0.895534719943134	0.683636549282726	0.808655015254851	0.330301699816555	0.962065917196173	0.538128253032931	0.876266444823408	0.940377292367406	0.964622485429313	0.57102127195958	0.50326864095052	0.692631295202302	0.890491922942088	0.808284191609937	0.944705472285514	0.885824015361921	0.785294071546282	0.761882280138059	0.852715337997909	0.903764498349706	0.269875495783779	0.757622370763609	0.672506151446675	0.806816379897575	0.884003599751664	0.535187370595588	1	0.836680895364099	0.919284710881678	0.775344920020496	0.899184682310315	0.60180788538359	0.757050196154813	0.816640281832413	0.719507154442004	0.786918747227525	0.735785563154979	0.795312539537558	0.779589455263935	0.963219890367925	0.900143998947002	0.564973891297435	0.920309230814245	0.835846942077451	0.843360123871558	0.713167629608608	0.868778389246363	0.811243316959026	0.839301026530556	0.93799262396797	0.79129668017629	0.819369555973142	0.16260920831618	0.696616102840433	0.72782617476044	0.563698569296922	0.732260116947476	0.89882463617884	0.536410917284043	0.678681905371774	0.738939506162681	0.528787065870946	0.851043155773158	0.907264305090286	0.766766898752862	0.451079657648492	0.922122271939591	0.86017697261525	0.51025906919844	0.715977774337328	0.812549074956572	0.649028214754731	0.609847978654258	0.0742112308090072
NOTCH2	0.737270854491817	0.772095839463379	0.748407185826842	0.810836555248056	0.878092856498435	0.838152131893116	0.892134408363009	0.842811913095861	0.871734886974977	0.912653177865647	0.837801832860784	0.904375316454372	0.858371330470986	0.762904045982059	0.86389539449473	0.822127436820553	0.842335063823487	0.796114326710586	0.791357854990709	0.914435743740135	0.836222389931582	0.854035107062435	0.665568103341575	0.867609165601073	0.754393992919395	0.840175804522574	0.757642072615345	0.830804284578034	0.883467845372421	0.900452952279673	0.860321874901495	0.625195198323984	0.725651814737979	0.832935853624891	0.754454994792322	0.726214341614264	0.8094552245319	0.787438325156858	0.741932820249396	0.75135966612231	0.827122335155298	0.824554335146431	0.817436720649201	0.857912202997654	0.499419996470933	0.821210895140792	0.575617610896854	0.761420452487444	0.739940643657757	0.800421781308014	0.729748891575627	0.706184822592505	0.662468184650127	0.814729869350908	0.870256000702618	0.847504743663996	0.853657667456363	0.861381624269356	0.714101468013646	0.812187051922381	0.739963887987927	0.514282846762804	0.842915295528179	0.797194484787722	0.869337441661945	0.77887848055328	0.714832028768235	0.836680895364099	1	0.853532132115359	0.715201020837881	0.768013533949197	0.782221237094856	0.597302115632763	0.671541895723877	0.581399208046402	0.824184815797662	0.812218604762511	0.760003200206527	0.724049680802587	0.787458604589759	0.78589047299446	0.752430606510531	0.834700391915847	0.842068175386923	0.7788690835412	0.829918917184114	0.925329028244304	0.727225857251785	0.795029568273006	0.865572412914545	0.862358509686063	0.878261044624552	0.539401090118326	0.712233233545832	0.770835574531533	0.590594406861438	0.870768838667649	0.783521805396707	0.752981676157419	0.82284378749362	0.731306436672084	0.639257284459501	0.860179828079117	0.839591051477367	0.909413251214041	0.603407231015859	0.785018093522137	0.893750190646597	0.50367877903429	0.781835321773743	0.761081484409162	0.550024206378911	0.654491663945336	0.37825553745892
TSPAN14	0.842317170199848	0.75785078050316	0.792198548868987	0.880661944528748	0.901025938819019	0.898243475042584	0.882192136404662	0.934766282164895	0.829622107723188	0.925880342160993	0.909319328954899	0.903424611980698	0.936762563462291	0.835762921826942	0.944220034260525	0.816312922417556	0.910071508678421	0.909043675035538	0.903118117967195	0.917128056554489	0.909289435025391	0.932321369826752	0.769838922203894	0.930876729740895	0.85170842635542	0.900109485425864	0.884456931988586	0.887329221387274	0.93674676321144	0.913355129107434	0.924702710612189	0.688987136090095	0.590091598114416	0.812196406587557	0.736645305331725	0.679445222823544	0.851335701752999	0.86409742286166	0.864453954288791	0.739176603538435	0.872090285514356	0.867630200182349	0.76963392327105	0.87194221052031	0.49631769692707	0.927434762992259	0.537665415012361	0.824594039233132	0.889743151485648	0.925898230268075	0.653328165301437	0.64319287907279	0.634261464699055	0.931141735399683	0.855958631134041	0.872829457868339	0.946462995706624	0.880126263465102	0.802267695028835	0.870995770566329	0.891762925562882	0.392907303559061	0.759211338457406	0.757116757052163	0.833527007800845	0.899845591696987	0.656280710952271	0.919284710881678	0.853532132115359	1	0.779603996115252	0.852406725421822	0.672713497342448	0.725027443757222	0.794592549549414	0.575451642538543	0.859434643842671	0.747725190645995	0.843974384489327	0.756748373782389	0.900879408797042	0.928525454616841	0.645310531303991	0.956258128774995	0.903947453614725	0.835279977413344	0.82004675923257	0.919037813920928	0.730164521904433	0.862564450401036	0.960121949543971	0.875433765213149	0.840290478213161	0.273246670438955	0.650489357711027	0.773915433881829	0.613728538208021	0.787799154460473	0.821399897586865	0.617115271136367	0.738002211328104	0.782278132843796	0.627223131432732	0.892982851308173	0.907717142079564	0.814212909262059	0.468328895040766	0.84272172364091	0.827643280697027	0.582422899894167	0.786706081621641	0.826438764612333	0.619995408098932	0.563686084877473	0.191008561847541
TNFRSF10A	0.800168692599467	0.804476501640986	0.810183913509	0.829096608793173	0.850615161061894	0.865736844706223	0.846210253628166	0.839305527201965	0.739816097439164	0.847993385857241	0.868640158487393	0.853962637169763	0.764755599558877	0.732926756525716	0.811921627603617	0.670129452174862	0.861217717974345	0.800868817016725	0.809280377605092	0.856020037754302	0.811715273334949	0.750115920969925	0.748941936267028	0.857939345219674	0.593176504468675	0.851500246294719	0.768904632545746	0.861233830681282	0.870643631589285	0.844159610062292	0.817872788729922	0.565709675277705	0.64860203629138	0.885127391596826	0.815220879326801	0.728966841845572	0.885424947827415	0.915787553826472	0.796938717183526	0.786341782202141	0.879076821892659	0.903785541452229	0.520667534607365	0.761557337040457	0.336146017462485	0.802583400274342	0.806189231528849	0.784303268437825	0.760952451663973	0.795289534011322	0.512297943476511	0.484117985169807	0.853498934387967	0.79535114746431	0.752035971501485	0.782680234977371	0.777077880068958	0.69495309655934	0.882891458480296	0.815090646623433	0.672022159190006	0.196789567782505	0.805354642656191	0.70778868478828	0.792287173879688	0.664783412991899	0.594531908901852	0.775344920020496	0.715201020837881	0.779603996115252	1	0.829916126741031	0.573743432239721	0.67209222333833	0.656787914370315	0.665926082524565	0.76933822226491	0.668360496239711	0.836892628510993	0.630889562126094	0.794380533344981	0.738615725485707	0.523581026478554	0.75886915093059	0.76917239507881	0.839584062914224	0.729559306476537	0.746278318277881	0.874695522325244	0.669069103162851	0.827466299420098	0.619600408244488	0.822807290089444	0.275796884721396	0.802098999900744	0.771351600547044	0.62416215596189	0.711409821231796	0.777845378123483	0.357804481574199	0.761298888965719	0.763824986946847	0.569081249063615	0.706044794457578	0.897232272899994	0.748245884315903	0.515927195248916	0.834432663627842	0.765315569405455	0.725340015762475	0.521854639350565	0.852906277634095	0.657245145176775	0.71775425391196	0.197313393962151
